,Concept_ID,tr,ru
832,drei::NUM,üç,три
833,vier::NUM,dört,четыре
834,fünf::NUM,beş,пять
835,sechs::NUM,altı,шесть
836,sieben::NUM,yedi,семь
837,acht::NUM,sekiz,восемь
838,neun::NUM,dokuz,девять
839,zehn::NUM,on,десять
840,elf::NUM,on bir,одиннадцать
841,zwölf::NUM,on iki,двенадцать
842,zwanzig::NUM,yirmi,двадцать
843,dreißig::NUM,otuz,тридцать
844,vierzig::NUM,kırk,сорок
845,fünfzig::NUM,elli,пятьдесят
846,sechzig::NUM,altmış,шестьдесят
847,siebzig::NUM,yetmiş,семьдесят
848,achtzig::NUM,seksen,восемьдесят
849,neunzig::NUM,doksan,девяносто
850,hundert::NUM,yüz,сто
851,tausend::NUM,bin,тысяча
852,und::CNJ,ve,и
853,und::CNJ,ile,и
854,oder::CNJ,ya,или
855,oder::CNJ,ya,либо
856,oder::CNJ,yahut,или
857,oder::CNJ,yahut,либо
858,stehen::V,durmak,стоять
859,sitzen::V,oturmak,сидеть
860,liegen::V,yatmak,лежать
861,hängen::V,asılı olmak,висеть
862,werden::V,olmak,стать
863,werden::V,olunmak,стать
864,passieren::V,olmak,случиться
865,beginnen::V,başlamak,начаться
866,enden::V,bitmek,кончиться
867,enden::V,sona ermek,кончиться
868,wechseln::V,değişmek,меняться
869,aufgehen[Sonne]::V,doğmak,взойти
870,untergehen[Sonne]::V,batmak,зайти
871,scheinen[Sonne]::V,parlamak,светить
872,donnern::V,gök gürlemek,греметь
873,wehen::V,esmek,дуть
874,strömen::V,akmak,литься
875,fließen::V,akmak,течь
876,sich drehen::V,dönmek,вращаться
877,schwanken::V,sallanmak,колебаться
878,schwingen::V,titremek,качаться
879,fallen::V,düşmek,падать
880,brennen::V,yanmak,гореть
881,rauchen::V,tütmek,дымить
882,regnen::V,yağmak,дождить
883,gefrieren::V,donmak,замерзнуть
884,tauen::V,erimek,таять
885,schmelzen::V,erimek,плавиться
886,trocknen::V,kurumak,сохнуть
887,sieden::V,kaynamak,кипеть
888,faulen::V,çürümek,гнить
889,verfaulen::V,çürümek,сгнить
890,reißen::V,yırtılmak,рваться
891,versinken::V,batmak,тонуть
892,vergehen::V,geçmek,проходить
893,erscheinen::V,görünmek,появиться
894,verschwinden::V,kaybolmak,исчезнуть
895,sinken::V,inmek,спадать
896,abnehmen::V,azalmak,уменьшиться
897,zunehmen::V,artmak,увеличиваться
898,zunehmen::V,çoğalmak,увеличиваться
899,steigen::V,artmak,подниматься
900,steigen::V,yükselmek,подниматься
901,wachsen::V,büyümek,расти
902,wachsen::V,gelişmek,расти
903,glänzen::V,parlamak,блестеть
904,funkeln::V,parıldamak,сверкать
905,lärmen::V,gürültü yapmak,шуметь
906,läuten::V,çalmak,звонить
907,klingeln::V,zil çalmak,звонить
908,klirren::V,şakırdamak,звякать
909,klirren::V,zangırdamak,звякать
910,brausen::V,köpürmek,бушевать
911,brausen::V,kükremek,бушевать
912,rauschen::V,fışırdamak,шелестеть
913,klingen::V,tınlamak,звучать
914,bellen::V,havlamak,лаять
915,heulen::V,ulumak,выть
916,blasen::V,üflemek,дунуть
917,pfeifen::V,düdük çalmak,свистеть
918,schreien::V,bağırmak,кричать
919,schreien::V,haykırmak,кричать
920,stöhnen::V,inlemek,стонать
921,zittern::V,titremek,дрожать
922,leben::V,yaşamak,жить
923,leben::V,hayatta olmak,жить
924,geboren werden::V,doğmak,родиться
925,atmen::V,solunmak,дышать
926,atmen::V,nefes almak,дышать
927,trinken::V,içmek,пить
928,essen::V,yemek,есть
929,essen::V,yemek,кушать
930,schlucken::V,yutmak,глотать
931,müde werden::V,yorulmak,устать
932,einschlafen::V,uykuya dalmak,заснуть
933,schlafen::V,uyumak,спать
934,aufwachen::V,uyanmak,проснуться
935,aufstehen::V,kalkmak,встать
936,aufstehen::V,yataktan kalkmak,встать
937,sich erholen::V,dinlenmek,отдыхать
938,krank werden::V,hastalanmak,заболеть
939,krank sein::V,hasta olmak,болеть
940,schmerzen::V,ağrımak,болеть
941,husten::V,öksürmek,кашлять
942,genesen::V,şifa bulmak,поправиться
943,sterben::V,ölmek,умереть
944,sterben::V,vefat etmek,умереть
945,umkommen::V,ölmek,погибнуть
946,sich bewegen::V,hareket etmek,двигаться
947,sich rühren::V,kımıldanmak,шевельнуться
948,sich erheben::V,kalkmak,встать
949,sich erheben::V,ayağa kalkmak,встать
950,sich setzen::V,oturmak,сесть
951,hinfallen::V,yere düşmek,упасть
952,laufen::V,yürümek,ходить
953,schreiten::V,yürümek,шагать
954,schreiten::V,adım atmak,шагать
955,spazierengehen::V,gezmek,гулять
956,spazierengehen::V,dolaşmak,гулять
957,eilen::V,seğirtmek,спешить
958,sich beeilen::V,acele etmek,торопиться
959,sausen::V,hızla gitmek,мчаться
960,rennen::V,koşmak,бегать
961,springen::V,atlamak,прыгать
962,springen::V,sıçramak,прыгать
963,klettern::V,tırmanmak,лазать
964,schaukeln::V,sallanmak,раскачиваться
965,kriechen::V,sürünmek,ползать
966,schwimmen::V,yüzmek,плавать
967,tauchen::V,dalmak,нырять
968,rudern::V,kürek çekmek,грести
969,fahren::V,gitmek,ехать
970,fliegen::V,uçmak,летать
971,gehen::V,gitmek,идти
972,weggehen::V,gitmek,уйти
973,abfahren::V,kalkmak,отправиться
974,anhalten::V,durmak,остановиться
975,hineingehen::V,içeri girmek,входить
976,eintreten::V,girmek,войти
977,kommen::V,gelmek,прийти
978,ankommen::V,varmak,прибыть
979,zurückkommen::V,dönmek,возвратиться
980,bleiben::V,kalmak,остаться
981,warten::V,beklemek,ждать
982,erwarten::V,beklemek,ожидать
983,suchen::V,aramak,искать
984,finden::V,bulmak,найти
985,versuchen::V,denemek,пытаться
986,vorbereiten::V,hazırlamak,подготовить
987,lieben::V,sevmek,любить
988,mögen::V,beğenmek,любить
989,lachen::V,gülmek,смеяться
990,rühren::V,dokunmak,растрогать
991,rühren::V,duygulandırmak,растрогать
992,weinen::V,ağlamak,плакать
993,schimpfen::V,küfretmek,ругаться
994,sich ärgern::V,kızmak,сердиться
995,sich fürchten::V,korkmak,бояться
996,fürchten::V,korkmak,бояться
997,fliehen::V,kaçmak,убегать
998,flüchten::V,kaçmak,убежать
999,sehen::V,görmek,видеть
1000,anschauen::V,seyretmek,посмотреть
1001,ansehen::V,bakmak,смотреть
1002,hören::V,duymak,слышать
1003,hören::V,işitmek,слышать
1004,zuhören::V,dinlemek,слушать
1005,probieren::V,denemek,пробовать
1006,probieren::V,tadına bakmak,пробовать
1007,riechen::V,kokusunu almak,нюхать
1008,fühlen::V,duymak,чувствовать
1009,fühlen::V,hissetmek,чувствовать
1010,scheinen::V,görünmek,казаться
1011,zu sehen sein::V,görünmek,виднеться
1012,vernehmen::V,haber almak,услышать
1013,frieren::V,üşümek,мерзнуть
1014,tun::V,etmek,делать
1015,tun::V,yapmak,делать
1016,können::V,bilmek,мочь
1017,können::V,bilmek,уметь
1018,wollen::V,istemek,хотеть
1019,anfangen::V,başlamak,начать
1020,beenden::V,bitirmek,закончить
1021,aufhören::V,bitmek,перестать
1022,gelingen::V,başarmak,удаться
1023,geraten::V,düşmek,оказаться
1024,öffnen::V,açmak,открыть
1025,schließen::V,kapamak,закрыть
1026,stellen::V,koymak,поставить
1027,setzen::V,koymak,посадить
1028,setzen::V,oturtmak,посадить
1029,legen::V,koymak,класть
1030,legen::V,yatırmak,класть
1031,berühren::V,dokunmak,трогать
1032,verbinden::V,bağlamak,связать
1033,verbinden::V,birleştirmek,связать
1034,bedecken::V,örtmek,покрыть
1035,bedecken::V,kaplamak,покрыть
1036,aufhängen::V,asmak,повесить
1037,anzünden::V,yakmak,зажечь
1038,anzünden::V,ateşlemek,зажечь
1039,aufheben::V,kaldırmak,поднять
1040,zurücklassen::V,geride bırakmak,оставить
1041,verlieren::V,yitirmek,потерять
1042,verlieren::V,kaybetmek,потерять
1043,fallen lassen::V,düşürmek,уронить
1044,machen::V,yapmak,сделать
1045,herstellen::V,yapmak,изготовить
1046,herstellen::V,imal etmek,изготовить
1047,bauen::V,kurmak,строить
1048,bauen::V,inşa etmek,строить
1049,reparieren::V,onarmak,чинить
1050,reparieren::V,tamir etmek,чинить
1051,verbessern::V,düzeltmek,улучшить
1052,ändern::V,değiştirmek,изменить
1053,graben::V,kazmak,копать
1054,beugen::V,eğmek,согнуть
1055,biegen::V,bükmek,погнуть
1056,drehen::V,çevirmek,вертеть
1057,drehen::V,döndürmek,вертеть
1058,wenden::V,çevirmek,повернуть
1059,umdrehen::V,çevirmek,перевернуть
1060,heben::V,kaldırmak,поднимать
1061,hochheben::V,yukarı kaldırmak,поднять
1062,ergreifen::V,tutmak,схватить
1063,ergreifen::V,yakalamak,схватить
1064,halten::V,tutmak,держать
1065,drücken::V,sıkmak,нажимать
1066,schieben::V,itmek,толкать
1067,schieben::V,sürmek,толкать
1068,kratzen::V,kaşımak,скрести
1069,lecken::V,yalamak,лизать
1070,beißen::V,ısırmak,кусать
1071,abreißen::V,koparmak,оторвать
1072,abschneiden::V,keserek ayırmak,отрезать
1073,binden::V,bağlamak,вязать
1074,stecken::V,sokmak,воткнуть
1075,brechen::V,kırmak,сломать
1076,klopfen::V,çalmak,стучать
1077,hauen::V,vurmak,бить
1078,kleben::V,yapıştırmak,клеить
1079,reiben::V,ovmak,тереть
1080,reiben::V,sürtmek,тереть
1081,streichen::V,sürmek,намазать
1082,schleifen::V,bilemek,точить
1083,schneiden::V,kesmek,резать
1084,rütteln::V,sallamak,шатать
1085,schütteln::V,sarsmak,трясти
1086,schütteln::V,çalkamak,трясти
1087,schwenken::V,sallamak,махать
1088,schütten::V,dökmek,налить
1089,schütten::V,akıtmak,налить
1090,füllen::V,doldurmak,наполнить
1091,einwickeln::V,sarmak,завернуть
1092,tragen::V,taşımak,нести
1093,schleppen::V,sürüklemek,тащить
1094,ziehen::V,çekmek,тянуть
1095,aufbewahren::V,saklamak,хранить
1096,werfen::V,atmak,бросать
1097,fangen::V,tutmak,ловить
1098,fangen::V,yakalamak,ловить
1099,packen::V,tutmak,схватить
1100,packen::V,yakalamak,схватить
1101,verstecken::V,saklamak,спрятать
1102,teilen::V,bölmek,разделить
1103,teilen::V,ayırmak,разделить
1104,schicken::V,yollamak,посылать
1105,schicken::V,göndermek,посылать
1106,bringen::V,getirmek,принести
1107,hinzufügen::V,katmak,добавить
1108,hinzufügen::V,eklemek,добавить
1109,bekommen::V,almak,достать
1110,bekommen::V,eline geçmek,достать
1111,erhalten::V,almak,получить
1112,nehmen::V,almak,взять
1113,wählen::V,seçmek,выбрать
1114,auswählen::V,seçmek,отобрать
1115,auswählen::V,ayırmak,отобрать
1116,bewahren::V,korumak,сохранить
1117,behindern::V,engellemek,препятствовать
1118,verderben::V,bozmak,испортить
1119,beschädigen::V,zedelemek,повредить
1120,beschädigen::V,ziyan vermek,повредить
1121,zerbrechen::V,kırmak,разбить
1122,zerreißen::V,yırtmak,разорвать
1123,zerstören::V,yıkmak,разрушить
1124,zerstören::V,tahrip etmek,разрушить
1125,verbrennen::V,yakmak,сжечь
1126,geben::V,vermek,дать
1127,reichen::V,uzatmak,передать
1128,schenken::V,hediye etmek,дарить
1129,versprechen::V,vaat etmek,обещать
1130,wünschen::V,kutlamak,желать
1131,loben::V,övmek,хвалить
1132,küssen::V,öpmek,целовать
1133,wiegen::V,sallamak,качать
1134,zudecken::V,örtmek,накрыть
1135,wecken::V,uyandırmak,разбудить
1136,zeigen::V,göstermek,показать
1137,führen::V,gezdirmek,вести
1138,führen::V,yol göstermek,вести
1139,lehren::V,okutmak,учить
1140,lehren::V,öğretmek,учить
1141,unterrichten::V,öğretmek,преподавать
1142,aufziehen::V,yetiştirmek,воспитать
1143,leiten::V,yönetmek,руководить
1144,leiten::V,idare etmek,руководить
1145,antreiben::V,teşvik etmek,подгонять
1146,lassen::V,-tırmak,заставить
1147,einladen::V,davet etmek,пригласить
1148,vereinigen::V,birleştirmek,объединить
1149,besuchen::V,uğramak,посетить
1150,besuchen::V,ziyaret etmek,посетить
1151,besuchen::V,görmeye gitmek,посетить
1152,treffen::V,rastlamak,встретить
1153,treffen::V,isabet etmek,встретить
1154,sich versammeln::V,toplanmak,собраться
1155,spielen::V,oynamak,играть
1156,singen::V,söylemek,петь
1157,singen::V,şarkı söylemek,петь
1158,tanzen::V,oynamak,плясать
1159,tanzen::V,oynamak,танцевать
1160,tanzen::V,dans etmek,плясать
1161,tanzen::V,dans etmek,танцевать
1162,sich trennen::V,ayrılmak,расстаться
1163,verlassen::V,bırakmak,покинуть
1164,verlassen::V,terk etmek,покинуть
1165,retten::V,kurtarmak,спасти
1166,bewachen::V,gözetmek,охранять
1167,schützen::V,korumak,уберегать
1168,verteidigen::V,savunmak,защитить
1169,sich schlagen::V,dövüşmek,драться
1170,schießen::V,ateş etmek,стрелять
1171,siegen::V,yenmek,победить
1172,ärgern::V,kızdırmak,сердить
1173,schlagen::V,dövmek,ударить
1174,treten::V,tepmek,пинать
1175,stechen::V,sokmak,уколоть
1176,stechen::V,batırmak,уколоть
1177,stoßen::V,itmek,толкнуть
1178,stehlen::V,çalmak,украсть
1179,stören::V,bozmak,помешать
1180,stören::V,etkilemek,помешать
1181,belästigen::V,rahatsız etmek,надоедать
1182,verbergen::V,saklamak,скрыть
1183,täuschen::V,aldatmak,обмануть
1184,betrügen::V,aldatmak,смошенничать
1185,betrügen::V,dolandırmak,смошенничать
1186,töten::V,öldürmek,убить
1187,wohnen::V,oturmak,проживать
1188,arbeiten::V,çalışmak,работать
1189,sammeln::V,toplamak,собрать
1190,pflücken::V,koparmak,рвать
1191,pflücken::V,koparmak,срывать
1192,jagen::V,avlanmak,охотиться
1193,fischen::V,balık tutmak,рыбачить
1194,fassen::V,tutmak,поймать
1195,fassen::V,yakalamak,поймать
1196,hüten::V,otlatmak,пасти
1197,treiben::V,gütmek,гнать
1198,anbinden::V,bağlamak,привязать
1199,füttern::V,beslemek,кормить
1200,melken::V,sağmak,доить
1201,hacken::V,yarmak,рубить
1202,gießen::V,sulamak,полить
1203,reifen::V,olgunlaşmak,созреть
1204,zubereiten::V,hazırlamak,приготовить
1205,kochen::V,pişirmek,варить
1206,kochen::V,kaynatmak,варить
1207,backen::V,pişirmek,печь
1208,backen::V,fırında pişirmek,печь
1209,braten::V,kızartmak,жарить
1210,umrühren::V,karıştırmak,перемешать
1211,stricken::V,örmek,вязать
1212,nähen::V,dikmek,шить
1213,färben::V,boyamak,покрасить
1214,reinigen::V,temizlemek,очистить
1215,waschen::V,yıkamak,стирать
1216,abwischen::V,silmek,вытереть
1217,spülen::V,çalkamak,полоскать
1218,fegen::V,süpürmek,подметать
1219,kehren::V,süpürmek,мести
1220,baden::V,yıkanmak,купаться
1221,baden::V,banyo yapmak,купаться
1222,sich waschen::V,yıkanmak,мыться
1223,ausziehen::V,çıkarmak,снять
1224,anziehen::V,giymek,надеть
1225,sich anziehen::V,giyinmek,одеться
1226,kämmen::V,taramak,причесать
1227,schmücken::V,süslemek,украсить
1228,sagen::V,demek,сказать
1229,sagen::V,söylemek,сказать
1230,sprechen::V,konuşmak,говорить
1231,reden::V,konuşmak,разговаривать
1232,sich unterhalten::V,sohbet etmek,беседовать
1233,fragen::V,sormak,спросить
1234,bitten::V,dilemek,просить
1235,bitten::V,rica etmek,просить
1236,erzählen::V,bahsetmek,рассказать
1237,erzählen::V,hikâye etmek,рассказать
1238,mitteilen::V,bildirmek,сообщить
1239,nennen::V,adlandırmak,назвать
1240,rufen::V,çağırmak,звать
1241,prahlen::V,övünmek,хвастаться
1242,übersetzen::V,çevirmek,перевести
1243,übersetzen::V,tercüme etmek,перевести
1244,denken::V,düşünmek,думать
1245,glauben::V,inanmak,верить
1246,glauben::V,zannetmek,верить
1247,bemerken::V,farkına varmak,заметить
1248,erkennen::V,tanımak,узнать
1249,begreifen::V,anlamak,понять
1250,begreifen::V,anlamak,постичь
1251,begreifen::V,kavramak,понять
1252,begreifen::V,kavramak,постичь
1253,verstehen::V,duymak,услышать
1254,verstehen::V,anlamak,услышать
1255,lernen::V,öğrenmek,учиться
1256,wissen::V,bilmek,знать
1257,sich erinnern an::V,hatırlamak,вспомнить
1258,vergessen::V,unutmak,забыть
1259,messen::V,ölçmek,мерить
1260,zählen::V,saymak,считать
1261,rechnen::V,hesap etmek,считать
1262,lesen::V,okumak,читать
1263,malen::V,resmini yapmak,рисовать
1264,zeichnen::V,çizmek,рисовать
1265,schreiben::V,yazmak,писать
1266,besitzen::V,haiz olmak,иметь
1267,besitzen::V,sahip olmak,иметь
1268,kaufen::V,almak,купить
1269,verkaufen::V,satmak,продать
1270,bezahlen::V,ödemek,заплатить
1271,zahlen::V,ödemek,платить
1272,beherrschen::V,hâkim olmak,владеть
1273,ertragen::V,dayanmak,вытерпеть
1274,ertragen::V,katlanmak,вытерпеть
