,Concept_ID,el,lbe
680,blind::A,τυφλός,мурчӏисса
681,taub::A,κουφός,къюкӏсса
682,kräftig::A,δυνατός,гужсса
683,stark::A,γερός,кьянкьасса
684,schwach::A,αδύνατος,заэвсса
685,fett::A,παχύς,бучсса
686,schlank::A,λεπτός,бювхъусса
687,schlank::A,λυγερός,бювхъусса
688,hübsch::A,όμορφος,янусса
689,hübsch::A,χαριτωμένος,янусса
690,böse::A,κακός,оьсса
691,dumm::A,κουτός,ахӏмакьсса
692,dumm::A,ανόητος,ахӏмакьсса
693,faul::A,τεμπέλης,танмалсса
694,faul::A,τεμπέλης,курчӏилсса
695,fleißig::A,εργατικός,хӏарачат бусса
696,geizig::A,τσιγγούνης,янттарцӏансса
697,klug::A,έξυπνος,аькьлу бусса
698,geschickt::A,επιδέξιος,паргалсса
699,lieb::A,φίλος,аьзизсса
700,lieb::A,αγαπητός,аьзизсса
701,lustig::A,εύθυμος,тяхъасса
702,lustig::A,χαρούμενος,тяхъасса
703,sanft::A,ήπιος,иминсса
704,hungrig::A,πεινασμένος,ккашилсса
705,krank::A,άρρωστος,къашавайсса
706,nackt::A,γυμνός,кӏачӏасса
707,traurig::A,λυπημένος,пашмансса
708,lebendig::A,ζωντανός,уттавасса
709,gut::A,καλός,ххуйсса
710,schlecht::A,κακός,оьккисса
711,richtig::A,σωστός,саргъунсса
712,schlimm::A,άσχημος,оьккисса
713,wahr::A,αληθής,хӏакьсса
714,wahr::A,αληθινός,хӏакьсса
715,alt::A,παλιός,кугьнасса
716,neu::A,νέος,цӏусса
717,neu::A,καινούργιος,цӏусса
718,ehemalig::A,παλιός,хъхъичӏвасса
719,alt[Lebewesen]::A,γέρος,агьилсса
720,jung::A,νέος,чӏавасса
721,jung::A,νέος,жагьилсса
722,arm::A,φτωχός,мискинсса
723,reich::A,πλούσιος,авадансса
724,bekannt::A,γνωστός,дусъсса
725,berühmt::A,περίφημος,машгьурсса
726,berühmt::A,ξακουσμένος,машгьурсса
727,fremd::A,ξένος,чил
728,verschieden::A,διαφορετικός,личӏи-личӏисса
729,nah::A,κοντινός,гъансса
730,fern::A,μακριά,архсса
731,linker::A,αριστερός,кияхсса
732,linker::A,αριστερός,кюччахсса
733,rechter::A,δεξιός,урчӏахсса
734,anderer::A,άλλος,цамур
735,erster::A,πρώτος,цалчинмур
736,erster::A,πρώτος,цалчиннсса
737,zweiter::A,δεύτερος,кӏилчиимур
738,dritter::A,τρίτος,шамулчинмур
739,letzter::A,τελευταίος,махъва-махъмур
740,allein::ADV,μόνος,ялгъузну
741,auf einmal::ADV,εφάπαξ,
742,zusammen::ADV,μαζί,цачӏу
743,zusammen::ADV,μαζί,архӏал
744,lange::ADV,πολύν καιρό,батӏи къабуклай
745,lange::ADV,πολύν καιρό,хъунмасса хӏаллай
746,plötzlich::ADV,έξαφνα,цакуну
747,sofort::ADV,αμέσως,мугьлат бакъа
748,später::ADV,αργότερα,махъ
749,jetzt::ADV,τώρα,утти
750,jetzt::ADV,τώρα,цӏана
751,heute::ADV,σήμερα,хӏакьину
752,morgen::ADV,αύριο,гьуит
753,morgen::ADV,αύριο,гьунттий
754,bald::ADV,σε λίγο,
755,bald::ADV,εντός ολίγου,
756,dann::ADV,ύστερα,яла
757,gestern::ADV,χτες,лахьхьу
758,einst::ADV,ποτέ,
759,einst::ADV,άλλοτε,
760,damals::ADV,τότε,та чӏумал
761,danach::ADV,μετά,яла
762,danach::ADV,ύστερα,яла
763,vorher::ADV,πριν,хьхьнчӏ
764,vorher::ADV,πριν,хьхьичӏва
765,vorher::ADV,προηγουμένως,хьхьнчӏ
766,vorher::ADV,προηγουμένως,хьхьичӏва
767,zuerst::ADV,πρώτα,бакӏрай
768,zuerst::ADV,πρώτα,цӏу бутӏуй
769,einmal::ADV,μία φορά,цал
770,manchmal::ADV,κάποτε,ваксса-таксса
771,oft::ADV,συχνά,чӏявуну
772,oft::ADV,πολλές φορές,чӏявуну
773,immer::ADV,πάντα,мудан
774,immer::ADV,πάντα,даиман
775,immer::ADV,πάντοτε,мудан
776,immer::ADV,πάντοτε,даиман
777,niemals::ADV,ποτέ,тачӏав
778,hier::ADV,εδώ,шикку
779,hierhin::ADV,εδώ,шиккун
780,von hier::ADV,από δω,шичча
781,dort::ADV,εκεί,гикку
782,dorthin::ADV,προς τα κει,тиккун
783,geradeaus::ADV,κατευθείαν,тӏайланм
784,vorwärts::ADV,εμπρός,хьхьичӏунмай
785,rückwärts::ADV,πίσω,махъа-хьхьичӏунмай
786,zurück::ADV,πίσω,махъунмай
787,unten::ADV,κάτω,лув
788,hinab::ADV,προς τα κάτω,бакӏ-ялавай
789,hinab::ADV,προς τα κάτω,бакӏъялавай
790,oben::ADV,πάνω,ялув
791,oben::ADV,επάνω,ялув
792,hinauf::ADV,προς τα πάνω,лавай
793,überall::ADV,παντού,гьариий
794,überall::ADV,παντού,хьу-хьуний
795,überall::ADV,παντού,гьарца кӏанай
796,nicht::ADV,δεν,къа-
797,ein wenig::ADV,λιγάκι,чанни
798,ein wenig::ADV,λιγάκι,ца чансса
799,kaum::ADV,μόλις,дахьа
800,sehr::ADV,πολύ,оьну
801,sehr::ADV,πολύ,гужну
802,sehr::ADV,πολύ,хъинну
803,so::ADV,έτσι,укукн
804,noch::ADV,ακόμα,гьала
805,noch::ADV,ακόμα,уттигу
806,noch::ADV,ακόμα,цакьинва
807,noch::ADV,ακόμα,ттигу-шилагу
808,nur::ADV,μόνο,анжагь
809,schon::ADV,ήδη,
810,schon::ADV,κιόλας,
811,wieder::ADV,ξανά,цӏуницӏа
812,vergebens::ADV,μάταια,аьдада
813,vergebens::ADV,μάταια,нахӏакь
814,vor::PRP,μπροστά σε,хьхьичӏ
815,vor::PRP,μπροστά από,хьхьичӏ
816,hinter::PRP,πίσω από ,махъ
817,unter::PRP,υπό,лув
818,unter::PRP,κάτω από,лув
819,durch::PRP,διά,-х
820,durch::PRP,διά μέσου,-х
821,neben::PRP,δίπλα σε,чӏарав
822,zwischen::PRP,μεταξύ,дянив
823,zwischen::PRP,ανάμεσα σε,дянив
824,wegen::PRP,για,цӏаний
825,wegen::PRP,λόγω,цӏаний
826,dies::PRN,αυτό,ва
827,das::PRN,το,та
828,das::PRN,το,кӏа
829,das::PRN,το,га
830,alles::PRN,όλα,щала
831,ich::PRN,εγώ,на
832,du::PRN,σύ,ина
833,du::PRN,εσύ,ина
834,er::PRN,αυτός,му
835,wir::PRN,εμείς,жу
836,ihr::PRN,εσείς,зу
837,sie::PRN,αυτοί,
838,was::FPRN,τι,ци
839,wer::FPRN,ποιος,цу
840,wo::FADV,πού,чув
841,wohin::FADV,πού,чун
842,wohin::FADV,για πού,чун
843,wie::FADV,πώς,цукун
844,warum::FADV,γιατί,цан
845,wieviel::FNUM,πόσος,циксса
846,eins::NUM,ένα,ца
847,zwei::NUM,δύο,кӏива
848,drei::NUM,τρία,шамма
849,drei::NUM,τρεις,шамма
850,vier::NUM,τέσσερα,мукьа
851,vier::NUM,τέσσερα,мукьва
852,vier::NUM,τέσσερις,мукьа
853,vier::NUM,τέσσερις,мукьва
854,fünf::NUM,πέντε,ххюва
855,sechs::NUM,έξι,ряхва
856,sieben::NUM,εφτά,арула
857,acht::NUM,οχτώ,мяйва
858,neun::NUM,εννιά,урчӏва
859,zehn::NUM,δέκα,ацӏва
860,elf::NUM,έντεκα,ацӏния цава
861,zwölf::NUM,δώδεκα,ацӏиия кӏива
862,zwanzig::NUM,είκοσι,кьува
863,dreißig::NUM,τριάντα,зувира
864,vierzig::NUM,σαράντα,мукьцӏала
865,fünfzig::NUM,πενήντα,ххюцӏала
866,sechzig::NUM,εξήντα,ряхцӏала
867,siebzig::NUM,εβδομήντα,
868,achtzig::NUM,ογδόντα,мяйцӏала
869,neunzig::NUM,ενενήντα,урчӏцӏала
870,hundert::NUM,εκατό,ттурш
871,hundert::NUM,εκατό,ттуршва
872,tausend::NUM,χίλιοι,азарва
873,und::CNJ,και,-гу
874,oder::CNJ,ή,я
875,oder::CNJ,ή,ягу
876,stehen::V,στέκομαι,ацӏан
877,stehen::V,είμαι όρθιος,ацӏан
878,sitzen::V,κάθομαι,щяивкӏун икӏан
879,liegen::V,είμαι ξαπλωμένος,утту нвхьуну икӏан
880,hängen::V,κρέμομαι,зурчӏай тӏун
881,werden::V,γίνομαι,хьун
882,passieren::V,συμβαίνω,хьун
883,beginnen::V,αρχίζω,дайдишин
884,beginnen::V,αρχίζω,дайдирхьуну дикӏан
885,enden::V,τελειώνω,къуртал дан
886,wechseln::V,αλλάζω,даххана хьун
887,wechseln::V,αλλάζω,даххана дуллан
888,aufgehen[Sonne]::V,βγαίνω,буклай бур
889,aufgehen[Sonne]::V,ανατέλλω,буклай бур
890,untergehen[Sonne]::V,δύω,лаглай бур
891,untergehen[Sonne]::V,βασιλεύω,лаглай бур
892,scheinen[Sonne]::V,λάμπω,битан
893,scheinen[Sonne]::V,λάμπω,чани буллан
894,donnern::V,βροντώ,тӏий бур
895,wehen::V,φυσώ,бишлай бур
896,strömen::V,ρέω,экьинан
897,strömen::V,τρέχω,экьинан
898,fließen::V,ρέω,экьинан
899,sich drehen::V,γυρίζω,гьанан
900,sich drehen::V,στρέφομαι,гьанан
901,schwanken::V,ταλαντεύομαι,хъюлчу тӏун
902,schwanken::V,ταλαντεύομαι,хӏуркку тӏун
903,schwingen::V,αιωρούμαι,хъюлчай тӏун
904,schwingen::V,αιωρούμαι,хъюлчу тӏун
905,schwingen::V,ταλαντεύομαι,хъюлчай тӏун
906,schwingen::V,ταλαντεύομαι,хъюлчу тӏун
907,fallen::V,πέφτω,багьлан
908,brennen::V,καίω,ччучлан
909,rauchen::V,καπνίζω,пуркӏу тӏун
910,regnen::V,βρέχω,лачӏун
911,regnen::V,βρέχω,лачIлай дур
912,gefrieren::V,παγώνω,микӏ лачӏун
913,tauen::V,λειώνω,баслан
914,schmelzen::V,λειώνω,баслан
915,trocknen::V,στεγνώνω,кьакьан
916,sieden::V,βράζω,щаран
917,faulen::V,σαπίζω,аьллан
918,verfaulen::V,σαπίζω,аьллан
919,verfaulen::V,σαπίζω,аьян
920,reißen::V,σχίζω,ххя дукан
921,versinken::V,βουλιάζω,оькьлан
922,versinken::V,βουλιάζω,оькьан
923,versinken::V,βυθίζομαι,оькьлан
924,versinken::V,βυθίζομαι,оькьан
925,vergehen::V,περνώ,лялиян
926,erscheinen::V,εμφανίζομαι,буккан
927,erscheinen::V,εμφανίζομαι,загьир хьун
928,verschwinden::V,χάνομαι,бат хьун
929,verschwinden::V,χάνομαι,акъа хьун
930,verschwinden::V,εξαφανίζομαι,бат хьун
931,verschwinden::V,εξαφανίζομαι,акъа хьун
932,sinken::V,κατεβαίνω,чахь учин
933,abnehmen::V,μειώνομαι ,чан хьун
934,abnehmen::V,μειώνομαι ,ссуссукьу хьун
935,zunehmen::V,αυξάνω,гьарза хьун
936,zunehmen::V,μεγαλώνω,гьарза хьун
937,steigen::V,ανεβαίνω,гьаз хьун
938,wachsen::V,μεγαλώνω,ххяххан
939,glänzen::V,γυαλίζω,цӏай буккан
940,funkeln::V,αστράφτω,цӏай-цӏай тӏун
941,funkeln::V,σπιθοβολώ,цӏай-цӏай тӏун
942,lärmen::V,θορυβώ,чӏу буллан
943,lärmen::V,θορυβώ,аьлагъужа буллан
944,läuten::V,χτυπώ ,занг ришлан
945,läuten::V,χτυπώ ,занг дуллан
946,klingeln::V,κουδουνίζω,занг ришлан
947,klingeln::V,κουδουνίζω,занг дуллан
948,klirren::V,κουδουνίζω,
949,brausen::V,βουΐζω,никъащилан
950,rauschen::V,βουΐζω,щурщур тӏун
951,klingen::V,ηχώ,чӏу буклан
952,bellen::V,γαυγίζω,хӏап тӏун
953,heulen::V,ουρλιάζω,
954,blasen::V,φυσώ,уф тӏун
955,pfeifen::V,σφυρίζω,щютӏа тӏун
956,schreien::V,κραυγάζω,чӏу бан
957,stöhnen::V,βογγώ,угь-къак тӏун
958,zittern::V,τρέμω,зурзу чин
959,zittern::V,τρέμω,зурзу тӏун
960,leben::V,ζω,ялапар хъанан
961,geboren werden::V,γεννιέμαι,ан
962,atmen::V,αναπνέω,ссихӏ ласлан
963,atmen::V,αναπνέω,ссихӏ бигьлан
964,trinken::V,πίνω,хӏачӏан
965,trinken::V,πίνω,хӏачӏлан
966,essen::V,τρώω,канан
967,schlucken::V,καταπίνω,кьюлтӏа тӏун
968,müde werden::V,κουράζομαι,аьхчӏин
969,einschlafen::V,αποκοιμιέμαι,шанан икӏан
970,schlafen::V,κοιμάμαι,шанан
971,aufwachen::V,ξυπνώ,чантӏ учин
972,aufstehen::V,σηκώνομαι,бизан
973,sich erholen::V,ξεκουράζομαι,бигьалаган
974,krank werden::V,αρρωσταίνω,къашай хьун
975,krank sein::V,ασθενώ,къашай хъанан
976,krank sein::V,ασθενώ,къашавай икӏан
977,schmerzen::V,πονώ,цӏун
978,husten::V,βήχω,хъугьу чин
979,husten::V,βήχω,хъугьу тӏун
980,genesen::V,θεραπεύομαι,хъин хьун
981,genesen::V,θεραπεύομαι,сагъ лаган
982,sterben::V,πεθαίνω,ивчӏан
983,umkommen::V,πεθαίνω,лиллан
984,umkommen::V,πεθαίνω,литӏлан
985,umkommen::V,πεθαίνω,ажал биян
986,umkommen::V,πεθαίνω,личӏи хьун
987,umkommen::V,πεθαίνω,иакьлу хьун
988,umkommen::V,πεθαίνω,ахир жан хъанан
989,umkommen::V,πεθαίνω,рухӏирачӏа икӏан
990,sich bewegen::V,κουνιέμαι,сукку хьун
991,sich rühren::V,σαλεύω,сукку хьун
992,sich erheben::V,επαναστατώ,бизан
993,sich setzen::V,κάθομαι,щяикӏан
994,sich setzen::V,κάθομαι,щябикӏан
995,hinfallen::V,πέφτω κάτω,багьан
996,laufen::V,τρέχω,занан
997,schreiten::V,βαδίζω,ша ласлан
998,spazierengehen::V,κάνω βόλτα,сайр буллан
999,spazierengehen::V,πηγαίνω περίπατο,сайр буллан
1000,eilen::V,σπεύδω,анавар буккан
1001,sich beeilen::V,βιάζομαι,анавар буккан
1002,sausen::V,τρέχω γρήγορα,никъа щилан
1003,sausen::V,τρέχω γρήγορα,никъа щун
1004,rennen::V,τρέχω,лечлан
1005,springen::V,πηδώ,тӏанкӏ дан
1006,klettern::V,σκαρφαλώνω,лахълан
1007,schaukeln::V,κουνιέμαι,гьайжак бигьлан
1008,kriechen::V,έρπω,ххярк тӏун
1009,kriechen::V,σέρνομαι,ххярк тӏун
1010,schwimmen::V,κολυμπώ,гьузун
1011,tauchen::V,βουτώ,лултту уккан
1012,rudern::V,κωπηλατώ,бяхлан
1013,rudern::V,κωπηλατώ,батӏлан
1014,rudern::V,κωπηλατώ,ххялаххи дуклан
1015,fahren::V,πηγαίνω,гьан
1016,fliegen::V,πετώ,лехлан
1017,gehen::V,βαδίζω,нан
1018,gehen::V,πηγαίνω,нан
1019,weggehen::V,φεύγω,ялагьан
1020,abfahren::V,ξεκινώ,гьан
1021,abfahren::V,αναχωρώ,гьан
1022,anhalten::V,σταματώ,бацӏан
1023,hineingehen::V,μπαίνω,буххан
1024,eintreten::V,μπαίνω,буххан
1025,eintreten::V,εισέρχομαι,буххан
1026,kommen::V,έρχομαι,учӏан
1027,ankommen::V,φτάνω,биян
1028,ankommen::V,φτάνω,бучӏан
1029,zurückkommen::V,επιστρέφω,зана хъун
1030,zurückkommen::V,επιστρέφω,зана бикӏан
1031,bleiben::V,μένω,личӏан
1032,warten::V,περιμένω,ялугьлан
1033,erwarten::V,αναμένω,ялугьлан
1034,erwarten::V,περιμένω,ялугьлан
1035,suchen::V,ψάχνω,луглан
1036,finden::V,βρίσκω,лякъин
1037,versuchen::V,προσπαθώ,ххал буллан
1038,vorbereiten::V,προετοιμάζω,хӏадур бан
1039,lieben::V,αγαπώ,эшкьи хьуиу бикӏан
1040,mögen::V,μου αρέσει,ххиран бикӏан
1041,lachen::V,γελώ,хъян
1042,rühren::V,συγκινώ,
1043,weinen::V,κλαίω,аьтӏун
1044,schimpfen::V,βρίζω,дяъван
1045,schimpfen::V,βρίζω,ссугайи агьан
1046,sich ärgern::V,θυμώνω,ссибизлан
1047,sich fürchten::V,φοβάμαι,ингъауслан
1048,fürchten::V,φοβάμαι,хӏучӏ тӏун
1049,fliehen::V,φεύγω,ака бан
1050,flüchten::V,δραπετεύω,лихъан
1051,sehen::V,βλέπω,чӏалан
1052,anschauen::V,κοιτάζω,урган
1053,ansehen::V,βλέπω,буруглан
1054,hören::V,ακούω,баллан
1055,zuhören::V,ακούω,вичӏи дихьлан
1056,probieren::V,δοκιμάζω,тӏин ххал буллан
1057,riechen::V,μυρίζω,ссунтӏа тӏун
1058,riechen::V,οσφραίνομαι,ссунтӏа тӏун
1059,fühlen::V,αισθάνομαι,дакӏнил буслан
1060,scheinen::V,φαίνομαι,ххан
1061,scheinen::V,φαίνομαι,бизан
1062,scheinen::V,φαίνομαι,ххан бикӏлай бикӏан
1063,zu sehen sein::V,φαίνομαι,
1064,vernehmen::V,ακούω,баян
1065,vernehmen::V,μαθαίνω,баян
1066,frieren::V,κρυώνω,лигьулул хъанан
1067,tun::V,κάνω,бан
1068,können::V,ξέρω,хьун
1069,können::V,μπορώ,хьун
1070,wollen::V,θέλω,
1071,anfangen::V,αρχίζω,дайдишин
1072,beenden::V,τελειώνω,къуртал бан
1073,aufhören::V,παύω,кьабагьан
1074,gelingen::V,πετυχαίνω,бюхъан
1075,geraten::V,γίνομαι,
1076,öffnen::V,ανοίγω,тӏитӏин
1077,schließen::V,κλείνω,лакьин
1078,stellen::V,θέτω,дацӏан дан
1079,stellen::V,θέτω,бишин
1080,setzen::V,θέτω,щяитан
1081,legen::V,θέτω,бишин
1082,berühren::V,εγγίζω,ка щун
1083,verbinden::V,συνδέω,бахӏин
1084,verbinden::V,συνδέω,дахӏин
1085,bedecken::V,σκεπάζω,ялтту бущин
1086,bedecken::V,σκεπάζω,ялтту бакьин
1087,aufhängen::V,κρεμώ,лахъан
1088,anzünden::V,ανάβω,лахъан
1089,aufheben::V,σηκώνω,гьаз бан
1090,zurücklassen::V,εγκαταλείπω,кьаитан
1091,zurücklassen::V,εγκαταλείπω,битан
1092,verlieren::V,χάνω,дакъа дан
1093,fallen lassen::V,αφήνω να πέσει,рутан
1094,machen::V,κάνω,дан
1095,machen::V,φτιάχνω,дан
1096,herstellen::V,κατασκευάζω,яраг ишла бувиу бан
1097,bauen::V,χτίζω,дан
1098,bauen::V,οικοδομώ,дан
1099,reparieren::V,επισκευάζω,дакьин дан
1100,reparieren::V,επιδιορθώνω,дакьин дан
1101,verbessern::V,βελτιώνω,ххуй дан
1102,verbessern::V,καλυτερεύω,ххуй дан
1103,ändern::V,αλλάζω,баххана бан
1104,graben::V,σκάβω,дуклан
1105,beugen::V,λυγίζω,лахӏан бан
1106,beugen::V,λυγίζω,кьус бикӏан
1107,biegen::V,κάμπτω,баччин
1108,biegen::V,κάμπτω,лахӏан бан
1109,drehen::V,στρέφω,гьанан
1110,wenden::V,γυρίζω,кӏура баен бан
1111,umdrehen::V,γυρίζω,кӏура баен бан
1112,heben::V,υψώνω,гьаз бан
1113,heben::V,σηκώνω,гьаз бан
1114,hochheben::V,υψώνω,гьаз бан
1115,hochheben::V,σηκώνω,гьаз бан
1116,ergreifen::V,πιάνω,хъап дан
1117,ergreifen::V,πιάνω,хъап увиу угьан
1118,ergreifen::V,αρπάζω,хъап дан
1119,ergreifen::V,αρπάζω,хъап увиу угьан
1120,halten::V,βαστώ,бугьлан
1121,drücken::V,πιέζω,кьюч бигьлан
1122,schieben::V,σπρώχνω,щун
1123,kratzen::V,γρατσουνίζω,
1124,lecken::V,γλείφω,ланцӏа тӏун
1125,beißen::V,δαγκάνω,хъапа тӏун
1126,beißen::V,δαγκάνω,кьацӏа тӏун
1127,abreißen::V,κόβω,буцан
1128,abreißen::V,σχίζω,буцан
1129,abschneiden::V,αποκόπτω,бухъан
1130,abschneiden::V,αποκόπτω,кьукьин
1131,binden::V,δένω,бахӏин
1132,binden::V,δένω,дахӏин
1133,stecken::V,χώνω,
1134,brechen::V,σπάζω,гъагъан
1135,klopfen::V,χτυπώ,кьутӏа тӏун
1136,klopfen::V,τινάζω,кьутӏа тӏун
1137,hauen::V,χτυπώ,рищун
1138,kleben::V,κολλώ,лачӏун буллан
1139,reiben::V,τρίβω,ссуку буллан
1140,streichen::V,αλείφω,дугъан
1141,streichen::V,αλείφω,аьгъу дан
1142,schleifen::V,ακονίζω,
1143,schneiden::V,κόβω,духълан
1144,schneiden::V,κόβω,кьукьлан
1145,rütteln::V,σείω,
1146,rütteln::V,τινάζω,
1147,schütteln::V,σείω,хъюлчу буллан
1148,schütteln::V,κουνώ,хъюлчу буллан
1149,schwenken::V,κουνώ,палцӏ дуллан
1150,schütten::V,χύνω,рутӏин
1151,füllen::V,γεμίζω,буцӏин бан
1152,einwickeln::V,τυλίγω,кай-кай бан
1153,tragen::V,φέρνω,ларсун занан
1154,tragen::V,φέρνω,ларсун ачин
1155,schleppen::V,κουβαλώ,ххилан
1156,ziehen::V,τραβώ,
1157,aufbewahren::V,φυλάω,ядан
1158,aufbewahren::V,φυλάω,ядуллан
1159,werfen::V,ρίχνω,личин
1160,fangen::V,πιάνω,бугьан
1161,fangen::V,πιάνω,бугьлан
1162,packen::V,τσακώνω,
1163,verstecken::V,κρύβω,ладитан
1164,verstecken::V,κρύβω,кьюлтӏ дан
1165,verstecken::V,κρύβω,дахьлаган дан
1166,teilen::V,μερίζω,бачӏин
1167,teilen::V,μερίζω,бутӏа бан
1168,schicken::V,στέλνω,тӏайла буккан
1169,bringen::V,φέρνω,диян дан
1170,hinzufügen::V,προσθέτω,ххи бан
1171,bekommen::V,προσκομίζω,ласун
1172,erhalten::V,παίρνω,ласун
1173,erhalten::V,λαμβάνω,ласун
1174,nehmen::V,πιάνω,ласун
1175,nehmen::V,παίρνω,ласун
1176,wählen::V,εκλέγω,бувчӏин
1177,auswählen::V,διαλέγω,бувчӏин
1178,auswählen::V,διαλέγω,язи бугьан
1179,bewahren::V,διατηρώ,ядан
1180,behindern::V,εμποδίζω,дайщишруду дуллан
1181,verderben::V,χαλώ,зия дан
1182,beschädigen::V,ζημιώνω,зарал буллан
1183,zerbrechen::V,σπάζω,гьагъан
1184,zerbrechen::V,σπάζω,гьагъан бан
1185,zerreißen::V,σχίζω,ххяхха дуккан
1186,zerstören::V,καταστρέφω,лекьан дан
1187,verbrennen::V,καίω,ччуччин
1188,geben::V,δίνω,дулун
1189,reichen::V,δίνω,дулун
1190,schenken::V,χαρίζω,пишкаш дан
1191,schenken::V,χαρίζω,багъишла дан
1192,schenken::V,χαρίζω,ихӏсандалун дуллун
1193,versprechen::V,υπόσχομαι,банна чин
1194,wünschen::V,εύχομαι,
1195,loben::V,επαινώ,цӏа дан
1196,küssen::V,φιλώ,ппай тӏун
1197,wiegen::V,κουνώ,гьуркку тӏун
1198,wiegen::V,κουνώ,гьуркку буллан
1199,wiegen::V,κουνώ,гьуркку бан
1200,wiegen::V,νανουρίζω,гьуркку тӏун
1201,wiegen::V,νανουρίζω,гьуркку буллан
1202,wiegen::V,νανουρίζω,гьуркку бан
1203,zudecken::V,σκεπάζω,
1204,wecken::V,ξυπνώ,чантӏ учин ан
1205,zeigen::V,δείχνω,ккаккан бан
1206,führen::V,οδηγώ,буцин
1207,lehren::V,διδάσκω,лахьхьин бан
1208,lehren::V,διδάσκω,лахьхьин буллан
1209,unterrichten::V,διδάσκω,дарс дишаван
1210,aufziehen::V,ανατρέφω,хъуна ан
1211,aufziehen::V,ανατρέφω,тарбия ан
1212,leiten::V,ηγούμαι,каялувшиву дан
1213,leiten::V,διευθύνω,каялувшиву дан
1214,antreiben::V,σπρώχνω,
1215,antreiben::V,παρακινώ,
1216,lassen::V,αφήνω,
1217,einladen::V,προσκαλώ,хъамалу оьвчин
1218,vereinigen::V,ενώνω,ца бан
1219,besuchen::V,επισκέπτομαι,ялун уххан
1220,treffen::V,συναντώ,хьуна бакьин
1221,sich versammeln::V,μαζεύομαι,батӏин
1222,spielen::V,παίζω,тӏуркӏу тӏун
1223,singen::V,τραγουδώ,балай тӏун
1224,tanzen::V,χορεύω,къавтӏун
1225,sich trennen::V,αποχωρίζομαι,ппив хьун
1226,verlassen::V,εγκαταλείπω,увккун гьан
1227,retten::V,σώζω,ххассал бан
1228,bewachen::V,φρουρώ,къарал бан
1229,schützen::V,προστατεύω,ябан
1230,verteidigen::V,υπερασπίζω,буруччин
1231,sich schlagen::V,χτυπιέμαι,биян
1232,schießen::V,πυροβολώ,битлан
1233,siegen::V,νικώ,ххув хьун
1234,siegen::V,νικώ,ххувшаву ласун
1235,ärgern::V,τσαντίζω,ссибизан уллан
1236,schlagen::V,χτυπώ,рищун
1237,treten::V,κλοτσώ,
1238,stechen::V,τρυπώ,кьутӏин
1239,stoßen::V,ωθώ,щун
1240,stoßen::V,σπρώχνω,щун
1241,stehlen::V,κλέβω,дацин
1242,stören::V,διαταράσσω,кьючин
1243,belästigen::V,ενοχλώ,бизар уллан
1244,verbergen::V,κρύβω,лабитан
1245,verbergen::V,κρύβω,кӏучӏ бан
1246,täuschen::V,παραπλανώ,хъяврин ан
1247,betrügen::V,απατώ,аьикьин ан
1248,töten::V,σκοτώνω,ивчӏан
1249,töten::V,θανατώνω,ивчӏан
1250,wohnen::V,μένω,оьрму бутлан
1251,wohnen::V,κατοικώ,оьрму бутлан
1252,arbeiten::V,δουλεύω,зун
1253,arbeiten::V,εργάζομαι,зун
1254,sammeln::V,μαζεύω,ттихӏин
1255,sammeln::V,μαζεύω,вив дишин
1256,sammeln::V,συλλέγω,ттихӏин
1257,sammeln::V,συλλέγω,вив дишин
1258,pflücken::V,κόβω,риттун
1259,jagen::V,κυνηγώ,авли занан
1260,fischen::V,ψαρεύω,чавахъру бугьлан
1261,fassen::V,πιάνω,бугьан
1262,hüten::V,φυλάγω,урттуйн бакьлан
1263,hüten::V,προσέχω,урттуйн бакьлан
1264,treiben::V,οδηγώ,дачин дуллан
1265,treiben::V,οδηγώ,лихъан буллан
1266,anbinden::V,δένω,бахӏин
1267,füttern::V,ταΐζω,канаки буллан
1268,melken::V,αρμέγω,ттизин
1269,hacken::V,κόβω,мюрш буллан
1270,hacken::V,κόβω,мюрш бан
1271,gießen::V,ποτίζω,щин дишин
1272,reifen::V,ωριμάζω,диян
1273,zubereiten::V,ετοιμάζω,хӏадур дан
1274,zubereiten::V,ετοιμάζω,хӏадур бан
1275,kochen::V,βράζω,шашан
1276,kochen::V,βράζω,шашан дуллан
1277,backen::V,ψήνω,бишлан
1278,backen::V,ψήνω,шахьлан
1279,braten::V,τηγανίζω,цӏарайх дуллан
1280,umrühren::V,ανακατεύω,хӏала бан
1281,stricken::V,πλέκω,щащлан
1282,stricken::V,πλέκω,щащан
1283,nähen::V,ράβω,дуруххан
1284,färben::V,βάφω,ранг щун
1285,färben::V,χρωματίζω,ранг щун
1286,reinigen::V,καθαρίζω,марцӏ бан
1287,waschen::V,πλένω,шюшин
1288,abwischen::V,σφουγγίζω,лишин
1289,spülen::V,ξεπλένω,вилаган
1290,fegen::V,σκουπίζω,башин
1291,kehren::V,σκουπίζω,бахьлан
1292,baden::V,κάνω μπάνιο,щинавун учӏлан
1293,sich waschen::V,πλένομαι,диссун
1294,sich waschen::V,πλένομαι,лажин диссун
1295,sich waschen::V,πλένομαι,лажин дислан
1296,sich waschen::V,πλένομαι,биссун
1297,sich waschen::V,πλένομαι,чурх бислан
1298,ausziehen::V,βγάζω,ликкан
1299,anziehen::V,φορώ,лаххан
1300,sich anziehen::V,ντύνομαι,янна лаххан
1301,kämmen::V,χτενίζω,ттарал дуккан
1302,schmücken::V,στολίζω,чӏюлу бан
