,Concept_ID,kv,mrj
738,rückwärts::ADV,бӧр,мӹнгеш
739,zurück::ADV,бӧр,мӹнгеш
740,unten::ADV,увтын,ӱлнӹ
741,unten::ADV,увтын,лӹвӓлнӹ
742,hinab::ADV,увтас,ӱлӹкӹ
743,hinab::ADV,увтас,лӹвӓкӹ
744,oben::ADV,вевдӧрас,вӹлнӹ
745,hinauf::ADV,вывлань,кӱшкӹлӓ
746,hinauf::ADV,вывлань,кӱш
747,hinauf::ADV,вывланьӧ,кӱшкӹлӓ
748,hinauf::ADV,вывланьӧ,кӱш
749,überall::ADV,быдлан,йӹлт
750,überall::ADV,быдлан,цилӓ вӓре
751,nicht::ADV,ог,уке
752,ein wenig::ADV,-ышт,изиш
753,ein wenig::ADV,-ышт,иклаштык
754,ein wenig::ADV,невна,изиш
755,ein wenig::ADV,невна,иклаштык
756,kaum::ADV,ӧдва,цылик
757,kaum::ADV,ӧдва,чучок-чучок
758,sehr::ADV,вывтi,чоте
759,so::ADV,сiдз,тенге
760,so::ADV,сiдз,тенгелӓ
761,noch::ADV,эшӧ,мол
762,noch::ADV,эшӧ,моло
763,nur::ADV,только,веле
764,schon::ADV,ни,уже
765,schon::ADV,ни,ӹнде
766,wieder::ADV,бӧра,уэш
767,vergebens::ADV,весись,зря
768,vergebens::ADV,весись,ӹзрӓ
769,vergebens::ADV,весись,ӹзӹрӓ
770,vor::PRP,одзас,анзыц
771,vor::PRP,одзас,анзыцын
772,hinter::PRP,бӧрӧ,шайылан
773,hinter::PRP,бӧрӧ,шайылный
774,unter::PRP,увтын,лӹвӓкӹ
775,durch::PRP,пыр,вашт
776,neben::PRP,бокам,сага
777,neben::PRP,боксиным,сага
778,zwischen::PRP,коласас,лош
779,zwischen::PRP,коласас,лошкы
780,wegen::PRP,понда,мычыц
781,dies::PRN,эта,тидӹ
782,dies::PRN,эта,ти
783,das::PRN,сiя,тидӹ
784,das::PRN,сiя,ти
785,alles::PRN,быдӧс,цилӓ
786,ich::PRN,ме,мый
787,du::PRN,тэ,тӹнь
788,er::PRN,сiя,тӹдӹ
789,wir::PRN,мийӧ,мӓ
790,ihr::PRN,ті,вӓ
791,sie::PRN,нія,нӹнӹ
792,was::FPRN,мый,ма
793,wer::FPRN,кин,кӱ
794,wo::FADV,кытӧн,кышан
795,wo::FADV,кытӧн,кыштакен
796,wohin::FADV,кытчӧ,кышкы
797,wie::FADV,дзик,кыце
798,warum::FADV,мыля,малын
799,warum::FADV,мыйсянь,малын
800,wieviel::FNUM,мымда,кынар
801,wieviel::FNUM,мымда,кынары
802,wieviel::FNUM,мымда,кынаркы
803,eins::NUM,ӧт,иктӹ
804,eins::NUM,ӧт,иктӹт
805,zwei::NUM,кык,кок
806,zwei::NUM,кык,кокты
807,drei::NUM,куим,кым
808,drei::NUM,куим,кымыт
809,vier::NUM,нёль,нӹл
810,fünf::NUM,вит,вӹц
811,sechs::NUM,квать,куд
812,sechs::NUM,квать,кудытмозн
813,sieben::NUM,сизим,шӹм
814,sieben::NUM,сизим,шӹмӹт
815,acht::NUM,кыкьямыс,кӓндӓкш
816,acht::NUM,кыкьямыс,кӓндӓкшӹ
817,neun::NUM,ӧкмыс,ӹндекшшӱдӹ
818,zehn::NUM,дас,лу
819,elf::NUM,дасотік,луатик
820,elf::NUM,дасотік,луатиктӹ
821,zwölf::NUM,даскык,луаткок
822,zwölf::NUM,даскык,луаткокты
823,zwanzig::NUM,кыкдас,коклы
824,dreißig::NUM,куимдас,кымлы
825,vierzig::NUM,нёльдас,нӹллӹ
826,fünfzig::NUM,витдас,вӹцлӹ
827,sechzig::NUM,кватьдас,кудлу
828,siebzig::NUM,сизимдас,шӹмлу
829,achtzig::NUM,кыкьямысдас,кӓндӓкшлу
830,neunzig::NUM,ӧкмысдас,ӹндекшлу
831,hundert::NUM,сто,шӱдӹ
832,tausend::NUM,тысяча,тӹжем
833,und::CNJ,и,дöн
834,und::CNJ,да,дöн
835,oder::CNJ,или,льывы
836,stehen::V,сулавны,шалшаг
837,sitzen::V,пукавны,шӹнзӓш
838,liegen::V,куйлыны,киӓш
839,hängen::V,ӧшавны,кечӓш
840,werden::V,лоны,шагалаш
841,passieren::V,аркмыны,ӹштӓ́лтӓш
842,beginnen::V,петны,тӹнгӓлӓлтӓш
843,enden::V,-сь,пӹтӓш
844,enden::V,бырны,пӹтӓш
845,wechseln::V,вежсьыны,весемӓш
846,wechseln::V,вежсьыны,весемӓлтӓш
847,aufgehen[Sonne]::V,петавны,авараш
848,untergehen[Sonne]::V,пуксьыны,шӹ́нзӓш
849,scheinen[Sonne]::V,югьявны,сотемдӓрӓш
850,donnern::V,гымавны,хӹдӹртӓш
851,wehen::V,пӧлявны,ӹфӹлӓш
852,strömen::V,киссьыны,йогащ
853,fließen::V,визывтны,йогащ
854,sich drehen::V,бергавны,пöрдӓш
855,schwanken::V,кӧвьясьны,лыпшалташ
856,schwingen::V,дюттясьны,кӓчӓйӓш
857,fallen::V,усьны,кенвазаш
858,fallen::V,усьны,шынгалташ
859,brennen::V,сотчыны,йылаш
860,rauchen::V,тшынасьны,шыпшаш
861,regnen::V,зэрны,юраш
862,gefrieren::V,гегдыны,гӓш
863,gefrieren::V,гегдыны,кӹлмаш
864,tauen::V,сывны,шылаш
865,schmelzen::V,сывны,шӹрӓнӓш
866,trocknen::V,косьмыны,кошкаш
867,sieden::V,пизьны,шолаш
868,faulen::V,нёльзьыны,шӱӓш
869,verfaulen::V,тӧрмыны,йӓнгӓрӓлтӓш
870,verfaulen::V,сiсьмыны,йӓнгӓрӓлтӓш
871,reißen::V,косясьны,кышкедӓлтӓш
872,versinken::V,вӧйны,ва́лаш
873,vergehen::V,мунны,эртӓш
874,erscheinen::V,мыччисьны,каяш
875,verschwinden::V,ӧшны,ямаш
876,sinken::V,ямны,пычаш
877,abnehmen::V,ямны,чӹдемӓш
878,abnehmen::V,ямны,кöтӹргӓш
879,zunehmen::V,паськавны,когоэмӓш
880,steigen::V,лэбтiсьны,лӱлта́лташ
881,wachsen::V,быдмыны,кушкаш
882,glänzen::V,свиттявны,йӹлгӹжӓш
883,funkeln::V,югйовтлыны,валгалташ
884,funkeln::V,югйӧв-керны,валгалташ
885,lärmen::V,чавзыны,юкланаш
886,läuten::V,диньгыны,цоргаш
887,klingeln::V,силькӧтны,цоргаш
888,klirren::V,жольӧтны,цонгырталгаш
889,brausen::V,гуасьны,ышдымыла́наш
890,rauschen::V,кышӧтны,шу́жгаш
891,klingen::V,горавны,йо́нгаш
892,bellen::V,увтны,опташ
893,bellen::V,вувтны,опташ
894,heulen::V,уннявны,урмыжаш
895,blasen::V,пӧлявны,ӹфӹлӓш
896,pfeifen::V,пиксыны,ши́шкаш
897,schreien::V,айзыны,уташ
898,schreien::V,айзыны,саслаш
899,schreien::V,айзыны,варгынзаш
900,stöhnen::V,ойзыны,ӹнгӹрӓш
901,stöhnen::V,ружтыны,ӹнгӹрӓш
902,zittern::V,легьявны,цӹтӹрӓш
903,leben::V,овны,ӹлӓш
904,geboren werden::V,шогмыны,шачаш
905,atmen::V,лолавны,шӱлӓш
906,trinken::V,юны,йӱӓш
907,essen::V,сёйны,качкаш
908,schlucken::V,ньылавны,нелӓш
909,müde werden::V,мыдзны,янгылаш
910,einschlafen::V,ланьтны,амален кеӓш
911,schlafen::V,узьны,амалаш
912,aufwachen::V,саймыны,понгыжалташ
913,aufwachen::V,пальмыны,понгыжалташ
914,aufstehen::V,сувтны,кӹньӹл шагалаш
915,sich erholen::V,шоччисьлыны,кӓнаш
916,krank werden::V,моржитны,церлӓнен вазаш
917,krank sein::V,шогавны,церлӓнӓш
918,krank sein::V,шогавны,ясланаш
919,krank sein::V,шогавны,ясыланаш
920,krank sein::V,визьӧтны,церлӓнӓш
921,krank sein::V,визьӧтны,ясланаш
922,krank sein::V,визьӧтны,ясыланаш
923,schmerzen::V,висьны,каршташ
924,husten::V,кашляйтны,кахыраш
925,genesen::V,бурдны,паремӓш
926,genesen::V,бурдны,тöрлӓнӓш
927,sterben::V,кувны,вазын колаш
928,umkommen::V,вийсьыны,пӹтӓш
929,sich bewegen::V,локны,кашташ
930,sich bewegen::V,ветлӧтны,кашташ
931,sich rühren::V,вӧрзьӧтчыны,тӓрвӓнӓш
932,sich erheben::V,сувтны,кӹньӹлӓш
933,sich setzen::V,пуксьыны,шӹнзӓш
934,hinfallen::V,пӧрласьны,кенвазаш
935,hinfallen::V,пӧрласьны,шынгалташ
936,laufen::V,мунны,кашташ
937,schreiten::V,тальччавны,ашкедӓш
938,spazierengehen::V,котрасьны,мадын кашташ
939,eilen::V,тэрмасьны,вӓшкӓш
940,sich beeilen::V,тэрмасьны,вӓшкӓш
941,sich beeilen::V,тэрмасьны,талашаш
942,sausen::V,вирдавны-котӧртны,хойхаланаш
943,sausen::V,вирдавны-котӧртны,хояш
944,springen::V,чеччавны,тӹршештӓш
945,klettern::V,кышасьны,ку́заш
946,schaukeln::V,чурликасьны,лыпшалташ
947,kriechen::V,кыскасьны-мунны,авалянаш
948,kriechen::V,кыскасьны-мунны,ньыжиклӓш
949,schwimmen::V,вартчыны,илӓш
950,tauchen::V,сунгисьны ваӧ,цымаш
951,rudern::V,сынны,шуалташ
952,fahren::V,мунны,кеӓш
953,fliegen::V,лэбавны,чонгештӓш
954,gehen::V,мунны,кеӓш
955,weggehen::V,мунны,кеӓш
956,abfahren::V,иньдӧтчыны,кеӓш
957,abfahren::V,мунны,кеӓш
958,anhalten::V,сувтны,цӓрнӓш
959,hineingehen::V,пырны,пыраш
960,eintreten::V,пырны,пыраш
961,kommen::V,локны,толаш
962,ankommen::V,локны,шоаш
963,zurückkommen::V,бертны,пöртӹлӓш
964,zurückkommen::V,панӧвтсьыны,пöртӹлӓш
965,bleiben::V,кольччыны,кодаш
966,warten::V,видзчисьны,вычаш
967,erwarten::V,видзчисьны,вычаш
968,suchen::V,кошшыны,кӹчӓлӓш
969,finden::V,адззыны,моаш
970,versuchen::V,пондыны,путаяш
971,versuchen::V,пондыны,цацаш
972,versuchen::V,пондӧтны,путаяш
973,versuchen::V,пондӧтны,цацаш
974,vorbereiten::V,лӧсьӧтны,поспейӹктӓш
975,lieben::V,милуйтны,яраташ
976,mögen::V,радейтны,яраташ
977,lachen::V,серавны,ваштылаш
978,rühren::V,сьӧлӧм вӧрзьӧтны,тӓрвӓтӓш
979,weinen::V,горзыны,мӓгӹрӓш
980,schimpfen::V,видчыны,свырседӓлӓш
981,sich ärgern::V,лёкавны,шӹдешкӓш
982,sich fürchten::V,повны,лӱдӓш
983,fürchten::V,повны,лӱдӓш
984,fliehen::V,пышшыны,кыргыжаш
985,flüchten::V,пышшыны,кыргыж шӹлӓш
986,sehen::V,адззыны,ужаш
987,anschauen::V,видзӧтны,анжалаш
988,ansehen::V,видзӧтны,анжаш
989,hören::V,кывны,колаш
990,zuhören::V,кывзыны,колышташ
991,probieren::V,пешлыны,тотештӓш
992,probieren::V,пешлыны,подыл анжаш
993,riechen::V,дукавны,ӱпшӹнзӓш
994,fühlen::V,кывны,шижӓш
995,scheinen::V,декуйтчыны,каяш
996,zu sehen sein::V,тыдавны,каяш
997,vernehmen::V,тӧдмавны,колын колташ
998,frieren::V,гегдыны,кӹлмаш
999,frieren::V,гегдыны,тӹнгӹргӓш
1000,tun::V,керны,ӹштӓш
1001,können::V,вермыны,кердӓш
1002,wollen::V,мӧдны,жалаяш
1003,anfangen::V,петны,тӹнгӓлӓш
1004,beenden::V,ештӧтны,пӹтӓрӓш
1005,beenden::V,керыштны,пӹтӓрӓш
1006,aufhören::V,дугдыны,цӓрнӓш
1007,gelingen::V,шогмыны,цӓш лиӓш
1008,geraten::V,мыччисьны,лиӓш
1009,öffnen::V,осьтны,пачаш
1010,schließen::V,пӧднавны,чӱчӓш
1011,stellen::V,сувтӧтны,шӹндӓш
1012,setzen::V,пуксьӧтны,шӹндӓш
1013,legen::V,пуктыны,опташ
1014,legen::V,пуктыны,пиштӓш
1015,berühren::V,вӧрзьӧтны,тӹкӓлӓш
1016,verbinden::V,йитны,пидӓш
1017,bedecken::V,вевттьыны,леведӓш
1018,aufhängen::V,ӧшӧтны,сӓкӓш
1019,anzünden::V,ӧзтыны,чӱктӓш
1020,aufheben::V,лэбтыны,кузыкташ
1021,zurücklassen::V,кольны,кодаш
1022,verlieren::V,ӧштыны,ямдаш
1023,fallen lassen::V,уськӧтны,кенвацтараш
1024,machen::V,керны,ӹштӓш
1025,herstellen::V,вӧчны,йӓмдӹлӓш
1026,bauen::V,строитны,ӹштӓш
1027,reparieren::V,вочны,чиняш
1028,reparieren::V,вочны,алалаш
1029,verbessern::V,бурсьӧтны,яжоэмден шӹндӓш
1030,ändern::V,вежны,вашталташ
1031,graben::V,гарйыны,капаяш
1032,beugen::V,кусіньтны,лывырташ
1033,beugen::V,кусіньтны,каклярташ
1034,biegen::V,чукыльтыштны,лывырташ
1035,drehen::V,бергӧтны,сӓрӓш
1036,drehen::V,бергӧтны,сӓрӹкӓлӓш
1037,wenden::V,бергӧтны,сӓрӓлӓш
1038,umdrehen::V,бергӧтны,сӓрӓлӓш
1039,heben::V,лэбтыны,лӱктӓш
1040,hochheben::V,лэбтыны,кузыкташ
1041,ergreifen::V,кватитны,хватяш
1042,halten::V,видзны,кычаш
1043,drücken::V,личкыны,темдӓш
1044,schieben::V,тойлавны,шӹкӓш
1045,kratzen::V,шаркӧтны,нӹжӓш
1046,lecken::V,нювны,нылаш
1047,beißen::V,йирны,пыралаш
1048,abreißen::V,орӧтны,кӹрӓш
1049,abreißen::V,орӧтны,кышкед нӓлӓш
1050,abschneiden::V,шӧрыштны,шулаш
1051,abschneiden::V,шӧрыштны,лаштыклаш
1052,abschneiden::V,вундыштны,шулаш
1053,abschneiden::V,вундыштны,лаштыклаш
1054,binden::V,гӧрдззыны,пидӓш
1055,stecken::V,мӧртны,шыралаш
1056,brechen::V,жугдыны,тодылаш
1057,brechen::V,жугдыны,пыдырташ
1058,klopfen::V,зукӧтны,рушткаш
1059,hauen::V,желльыны,шелӹштӓш
1060,kleben::V,лякӧтны,клейӓш
1061,reiben::V,зыртны,нӹжӓш
1062,streichen::V,мавтны,шӹрӓш
1063,schleifen::V,кыскыны,шымаш
1064,schneiden::V,вундавны,пӹчкӓш
1065,rütteln::V,шатлавны,мыльгыкташ
1066,schütteln::V,зыбӧтны,цӹтӹртӓш
1067,schütteln::V,зыбӧтны,мыльгыкташ
1068,schwenken::V,ӧвтны,машыяш
1069,schwenken::V,макайтны,машыяш
1070,schütten::V,кисьтны,опталаш
1071,füllen::V,тыртны,темӓш
1072,füllen::V,тырсьӧтны,темӓш
1073,einwickeln::V,тубны,пӹтӹрӓ́лӓш
1074,tragen::V,новйӧтны,намалаш
1075,schleppen::V,кыскыны,шӹдӹрӓш
1076,ziehen::V,кыскыны,шыпшаш
1077,aufbewahren::V,видзны,перегӓш
1078,werfen::V,шентывлыны,кӹшкӓш
1079,fangen::V,кутны,кычаш
1080,packen::V,кутасьны,хватяш
1081,packen::V,кватитны,хватяш
1082,verstecken::V,дзебны,шӹлтӓш
1083,teilen::V,торйӧтны,пайылаш
1084,schicken::V,иньдыны,колташ
1085,bringen::V,вайны,кандаш
1086,hinzufügen::V,содтыны,
1087,bekommen::V,получитны,лыкташ
1088,erhalten::V,получитны,получаяш
1089,nehmen::V,босьтны,налаш
1090,wählen::V,бӧрйыны,айыраш
1091,auswählen::V,бӧрйыны,айыраш
1092,bewahren::V,видзны,перегӓш
1093,behindern::V,падтыны,мешӓйӓш
1094,verderben::V,изводавны,портяш
1095,beschädigen::V,паздыны,шушырташ
1096,zerbrechen::V,паздыны,пыдырташ
1097,zerreißen::V,косявны,кӹрӓш
1098,zerstören::V,паздыны,шӓлӓтӓш
1099,verbrennen::V,сотны,йылаташ
1100,verbrennen::V,сотны,йылалташ
1101,geben::V,сетны,пуаш
1102,reichen::V,сетны,пуаш
1103,schenken::V,козьнавны,подараш
1104,versprechen::V,кӧсйыны,сöрӓш
1105,wünschen::V,бурсьыны,жалаяш
1106,loben::V,ошкыны,хваляш
1107,küssen::V,окавны,шышшалаш
1108,wiegen::V,тюттьӧтны,лӱнгӓлтӓш
1109,zudecken::V,вевттьыны,пиштӓш
1110,wecken::V,саймӧтны,понгыжалтараш
1111,zeigen::V,мыччавны,анжыкташ
1112,führen::V,нуӧтны,видӓш
1113,lehren::V,велӧтны,тымдаш
1114,unterrichten::V,велӧтны,тымдаш
1115,aufziehen::V,быдтыны,кушташ
1116,leiten::V,юравны,видӓш
1117,leiten::V,юравны,вуйлаташ
1118,leiten::V,юравны,вуйлалташ
1119,leiten::V,веськӧтлыны,видӓш
1120,leiten::V,веськӧтлыны,вуйлаташ
1121,leiten::V,веськӧтлыны,вуйлалташ
1122,antreiben::V,тэрмӧтны,талаштараш
1123,lassen::V,-ӧтыны,-ыкт
1124,einladen::V,корны,ӱжӓш
1125,vereinigen::V,ӧтувтны,иктештӓш
1126,vereinigen::V,ӧтлаавны,иктештӓш
1127,besuchen::V,пыравлыны,толаш
1128,treffen::V,пантавны,вӓшлиӓш
1129,treffen::V,пантавны,вӓшлиӓлтӓш
1130,sich versammeln::V,ӧксьыны,цымыргаш
1131,spielen::V,орсны,мадаш
1132,singen::V,сьывны,мыраш
1133,tanzen::V,йӧктыны,кушташ
1134,sich trennen::V,торьясьны,айырлаш
1135,verlassen::V,кольны,шуаш
1136,retten::V,мынтны,ытараш
1137,bewachen::V,смекайтны,оролаш
1138,schützen::V,дорйыны,перегӓш
1139,verteidigen::V,дорйыны,перегӓш
1140,sich schlagen::V,тышкасьны,шидӓлӓш
1141,sich schlagen::V,тышкасьны,шиэдӓлӓш
1142,schießen::V,лыйны,лӱӓш
1143,siegen::V,вермыны,сӹнгӓш
1144,ärgern::V,лӧгӧтны,шӹдештӓрӓш
1145,schlagen::V,базнитны,пӓрен колташ
1146,schlagen::V,базнитны,хӹрӹктен колташ
1147,treten::V,чужьявны,чымаш
1148,stechen::V,бытшкыны,пышкылаш
1149,stoßen::V,тапкыны,шыркедӓш
1150,stoßen::V,тойыштны,шыркедӓш
1151,stehlen::V,гусявны,шолышт толаш
1152,stören::V,костіавны,ӓрештӹлӓш
1153,belästigen::V,назыляйтны,кӓньӹсӹрлӓндӓрӓш
1154,belästigen::V,назыляйтны,шытырланыкташ
1155,verbergen::V,дзебны,шӹлтӓш
1156,täuschen::V,бӧбӧтны,алталаш
1157,täuschen::V,бӧбӧтны,аталаш
1158,täuschen::V,пӧрьявны,алталаш
1159,täuschen::V,пӧрьявны,аталаш
1160,betrügen::V,муклачитны,мошеньӹчӓйӓш
1161,töten::V,вийны,пуштын шуаш
1162,wohnen::V,овны,ӹлӓш
1163,arbeiten::V,уджавны,пӓшӓлӓш
1164,arbeiten::V,уджавны,ровотаяш
1165,sammeln::V,ӧктыны,погаш
1166,pflücken::V,судзлавны,кӹрӓш
1167,jagen::V,вӧравны,охотничӓйӓш
1168,fischen::V,чериавны,кол кычаш
1169,fassen::V,кутны,кычаш
1170,hüten::V,вердны,кӹтӓш
1171,hüten::V,йирсьӧтны,кӹтӓш
1172,treiben::V,вашӧтны,шуруяш
1173,anbinden::V,кӧртавны,ялшташ
1174,anbinden::V,кӧртавны,ялышташ
1175,füttern::V,вердны,пукшаш
1176,melken::V,высьтыны,шыпшылаш
1177,melken::V,чилькӧтны,шыпшылаш
1178,hacken::V,керавны,роаш
1179,gießen::V,киськавны,шӓвӓш
1180,reifen::V,кисьмыны,кӱӓш
1181,reifen::V,кисьмыны,поспейӓш
1182,zubereiten::V,лӧсьӧтны,йӓмдӹлӓш
1183,kochen::V,пуны,шолташ
1184,backen::V,пӧжавны,кӱктӓш
1185,braten::V,жаритны,жӓрӓш
1186,umrühren::V,соравны,намалаш
1187,stricken::V,домавны,пидӓш
1188,nähen::V,вурны,ыргаш
1189,färben::V,краситны,пидӓш
1190,reinigen::V,весӧтны,чиӓлтӓш
1191,waschen::V,пеславны,мышкаш
1192,abwischen::V,чышкыны,ӹштӓш
1193,spülen::V,гывьявны,шӱӓлтӓш
1194,fegen::V,чышкыны,ӹштӓш
1195,kehren::V,чышкыны,ӹштӓш
1196,baden::V,купайтчыны ,нӱштӹлӓш
1197,sich waschen::V,миссьыны,мышкылташ
1198,ausziehen::V,гыжтӧтны,кыдашаш
1199,ausziehen::V,пӧрччавны,кыдашаш
1200,anziehen::V,пасьтавны,чиӓш
1201,sich anziehen::V,пасьтасьны,чиӓш
1202,kämmen::V,сынавны,шерӓш
1203,schmücken::V,баситны,цеверемдӓш
1204,sagen::V,висьтавны,манаш
1205,sagen::V,висьтавны,келесӓш
1206,sprechen::V,шуны,манаш
1207,reden::V,баитны,шайышташ
1208,sich unterhalten::V,сёрнитны,хытыраш
1209,sich unterhalten::V,сёрнитны,хытыргаш
1210,fragen::V,юавны,ядаш
1211,bitten::V,корны,ядаш
1212,erzählen::V,висьтавны,келесӓш
1213,mitteilen::V,висьтавны,попаш
1214,mitteilen::V,висьтавны,увертӓш
1215,mitteilen::V,висьтавны,увертӓрӓш
1216,nennen::V,нимтны,лӹмдӓш
1217,rufen::V,китсавны,ӱжӓш
1218,rufen::V,корны,ӱжӓш
1219,rufen::V,чукӧстны,ӱжӓш
1220,prahlen::V,ошшасьны,хайзаш
1221,prahlen::V,ошшасьны,шаргаланаш
1222,übersetzen::V,вуджӧтны,вашташ
1223,denken::V,чайтны,машанаш
1224,glauben::V,веритны,ӹнянӓш
1225,bemerken::V,казявны,цаклаш
1226,erkennen::V,тӧдсавны,пӓлӓш
1227,begreifen::V,вежӧртны,ынгылаш
1228,verstehen::V,кывны,ынгылаш
1229,lernen::V,велӧтчыны,тыменяш
1230,wissen::V,тӧдны,пӓлӓш
1231,sich erinnern an::V,касьтывны,ышештӓрӓш
1232,vergessen::V,вунӧтны,монден кодаш
1233,messen::V,меряйтны,висӓш
1234,zählen::V,лыддьыны,шотаяш
1235,rechnen::V,лыддьыны,шотаяш
1236,lesen::V,лыддьӧтны,лыдаш
1237,zeichnen::V,гижмавны,ыдырка́лаш
1238,schreiben::V,гижны,вазаш
1239,besitzen::V,лоны,кы́чаш
1240,kaufen::V,небны,нӓлӓш
1241,verkaufen::V,вузавны,выжалаш
1242,bezahlen::V,вештыны,тӱлӓш
1243,zahlen::V,вештыны,тӱлӓш
1244,ertragen::V,терпитны,цӹтӓш
1245,Insel::N,,острок
1246,Menge::N,,шот
1247,Gewalt::N,,ви
1248,Alter::N,,иӓш
1249,Alter::N,,игечӹ
1250,richtig::A,,вургамла
1251,wahr::A,,настоящий
1252,wahr::A,,настояшый
1253,berühmt::A,,лӹмлы
1254,allein::ADV,,иктӹ
1255,allein::ADV,,иктӹт
1256,rennen::V,,кыргыжаш
1257,malen::V,,рисуяш
1258,beherrschen::V,,кы́чаш
