,Concept_ID,fi,nl
830,geradeaus::ADV,suoraan,rechtuit
831,geradeaus::ADV,suoraan,rechtdoor
832,vorwärts::ADV,eteenpäin,vooruit
833,vorwärts::ADV,eteenpäin,voorwaarts
834,rückwärts::ADV,taaksepäin,achteruit
835,rückwärts::ADV,taaksepäin,achterwaarts
836,zurück::ADV,takaisin,terug
837,unten::ADV,alhaalla,beneden
838,unten::ADV,alhaalla,onderaan
839,hinab::ADV,alas,omlaag
840,hinab::ADV,alas,naar beneden
841,oben::ADV,ylhäällä,boven
842,hinauf::ADV,ylös,omhoog
843,hinauf::ADV,ylös,naar boven
844,überall::ADV,kaikkialla,alom
845,überall::ADV,kaikkialla,overal
846,nicht::ADV,ei,niet
847,ein wenig::ADV,vähän,wat
848,kaum::ADV,tuskin,amper
849,kaum::ADV,tuskin,nauwelijks
850,sehr::ADV,kovin,erg
851,sehr::ADV,kovin,zeer
852,sehr::ADV,oikein,erg
853,sehr::ADV,oikein,zeer
854,so::ADV,näin,zo
855,noch::ADV,vielä,nog
856,nur::ADV,vain,maar
857,nur::ADV,vain,alleen
858,nur::ADV,ainoastaan,maar
859,nur::ADV,ainoastaan,alleen
860,schon::ADV,jo,al
861,schon::ADV,jo,reeds
862,wieder::ADV,taas,weer
863,wieder::ADV,taas,terug
864,wieder::ADV,jälleen,weer
865,wieder::ADV,jälleen,terug
866,vergebens::ADV,turhaan,vergeefs
867,vergebens::ADV,turhaan,tevergeefs
868,vor::PRP,edessä,voor
869,hinter::PRP,takana,achter
870,unter::PRP,alla,onder
871,unter::PRP,alla,beneden
872,durch::PRP,läpi,door
873,durch::PRP,kautta,door
874,neben::PRP,vieressä,naast
875,zwischen::PRP,välillä,tussen
876,wegen::PRP,takia,wegens
877,wegen::PRP,takia,vanwege
878,wegen::PRP,vuoksi,wegens
879,wegen::PRP,vuoksi,vanwege
880,dies::PRN,tämä,dit
881,das::PRN,se,dat
882,alles::PRN,kaikki,alles
883,ich::PRN,minä,ik
884,du::PRN,sinä,je
885,du::PRN,sinä,jij
886,er::PRN,hän,hij
887,wir::PRN,me,we
888,wir::PRN,me,wij
889,ihr::PRN,te,jullie
890,sie::PRN,he,ze
891,sie::PRN,he,zij
892,was::FPRN,mikä,wat
893,wer::FPRN,ken,wie
894,wer::FPRN,kuka,wie
895,wo::FADV,missä,waar
896,wohin::FADV,mihin,waarheen
897,wie::FADV,miten,hoe
898,wie::FADV,kuinka,hoe
899,warum::FADV,miksi,waarom
900,wieviel::FNUM,paljonko,hoeveel
901,wieviel::FNUM,kuinka paljon,hoeveel
902,eins::NUM,yksi,één
903,zwei::NUM,kaksi,twee
904,drei::NUM,kolme,drie
905,vier::NUM,neljä,vier
906,fünf::NUM,viisi,vijf
907,sechs::NUM,kuusi,zes
908,sieben::NUM,seitsemän,zeven
909,acht::NUM,kahdeksan,acht
910,neun::NUM,yhdeksän,negen
911,zehn::NUM,kymmenen,tien
912,elf::NUM,yksitoista,elf
913,zwölf::NUM,kaksitoista,twaalf
914,zwanzig::NUM,kaksikymmentä,twintig
915,dreißig::NUM,kolmekymmentä,dertig
916,vierzig::NUM,neljäkymmentä,veertig
917,fünfzig::NUM,viisikymmentä,vijftig
918,sechzig::NUM,kuusikymmentä,zestig
919,siebzig::NUM,seitsemänkymmentä,zeventig
920,achtzig::NUM,kahdeksankymmentä,tachtig
921,neunzig::NUM,yhdeksänkymmentä,negentig
922,hundert::NUM,sata,honderd
923,tausend::NUM,tuhat,duizend
924,und::CNJ,ja,en
925,oder::CNJ,tai,of
926,stehen::V,seisoa,staan
927,sitzen::V,istua,zitten
928,liegen::V,maata,liggen
929,hängen::V,riippua,hangen
930,werden::V,tulla,worden
931,werden::V,joutua,worden
932,passieren::V,sattua,gebeuren
933,passieren::V,tapahtua,gebeuren
934,beginnen::V,alkaa,beginnen
935,enden::V,loppua,eindigen
936,enden::V,päättyä,eindigen
937,wechseln::V,vaihtua,wijzigen
938,wechseln::V,vaihtua,veranderen
939,wechseln::V,vaihdella,wijzigen
940,wechseln::V,vaihdella,veranderen
941,aufgehen[Sonne]::V,nousta,opgaan
942,untergehen[Sonne]::V,laskea,ondergaan
943,scheinen[Sonne]::V,paistaa,schijnen
944,donnern::V,jyristä,donderen
945,wehen::V,tuulla,waaien
946,wehen::V,puhaltaa,waaien
947,strömen::V,virrata,stromen
948,fließen::V,valua,vloeien
949,fließen::V,juosta,vloeien
950,sich drehen::V,pyöriä,draaien
951,sich drehen::V,pyöriä,zich draaien
952,schwanken::V,horjua,wankelen
953,schwingen::V,heilua,zwieren
954,schwingen::V,värähdellä,zwieren
955,fallen::V,pudota,vallen
956,fallen::V,langeta,vallen
957,brennen::V,palaa,branden
958,rauchen::V,savuta,roken
959,regnen::V,sataa,regenen
960,gefrieren::V,jäätyä,bevriezen
961,tauen::V,sulaa,dooien
962,schmelzen::V,sulaa,smelten
963,trocknen::V,kuivua,drogen
964,sieden::V,kiehua,koken
965,sieden::V,kiehua,zieden
966,faulen::V,mädätä,rotten
967,verfaulen::V,mädätä,verrotten
968,verfaulen::V,mädäntyä,verrotten
969,reißen::V,revetä,scheuren
970,versinken::V,upota,verzinken
971,versinken::V,vajota,verzinken
972,vergehen::V,kulua,vergaan
973,erscheinen::V,ilmestyä,opdagen
974,erscheinen::V,ilmestyä,verschijnen
975,verschwinden::V,kadota,verdwijnen
976,sinken::V,vajota,zinken
977,abnehmen::V,vähetä,afnemen
978,abnehmen::V,vähetä,verminderen
979,zunehmen::V,kasvaa,toenemen
980,zunehmen::V,lisääntyä,toenemen
981,steigen::V,nousta,stijgen
982,steigen::V,nousta,omhooggaan
983,wachsen::V,kasvaa,groeien
984,glänzen::V,kiiltää,glanzen
985,glänzen::V,kiiltää,schitteren
986,funkeln::V,kipinöidä,fonkelen
987,lärmen::V,meluta,lawaai maken
988,läuten::V,soida,luiden
989,klingeln::V,soida,bellen
990,klirren::V,kalista,rinkelen
991,brausen::V,kohista,bruisen
992,rauschen::V,kohista,ruisen
993,klingen::V,soida,klinken
994,bellen::V,haukkua,blaffen
995,heulen::V,ulvoa,huilen
996,blasen::V,puhaltaa,blazen
997,pfeifen::V,viheltää,fluiten
998,schreien::V,kirkua,gillen
999,schreien::V,kirkua,schreeuwen
1000,stöhnen::V,voihkia,steunen
1001,zittern::V,vapista,beven
1002,zittern::V,vapista,sidderen
1003,leben::V,elää,leven
1004,geboren werden::V,syntyä,geboren worden
1005,atmen::V,hengittää,ademen
1006,trinken::V,juoda,drinken
1007,essen::V,syödä,eten
1008,schlucken::V,niellä,slikken
1009,müde werden::V,uupua,moe worden
1010,einschlafen::V,uinahtaa,inslapen
1011,schlafen::V,maata,slapen
1012,schlafen::V,nukkua,slapen
1013,aufwachen::V,herätä,ontwaken
1014,aufwachen::V,herätä,wakker worden
1015,aufstehen::V,nousta,opstaan
1016,aufstehen::V,nousta ylös,opstaan
1017,sich erholen::V,levätä,zich ontspannen
1018,krank werden::V,sairastua,ziek worden
1019,krank sein::V,potea,ziek zijn
1020,krank sein::V,sairastaa,ziek zijn
1021,schmerzen::V,särkeä,pijn doen
1022,schmerzen::V,kivistää,pijn doen
1023,husten::V,yskiä,hoesten
1024,genesen::V,toipua,genezen
1025,sterben::V,kuolla,sterven
1026,sterben::V,kuolla,overlijden
1027,umkommen::V,saada surmansa,omkomen
1028,umkommen::V,kuolla,omkomen
1029,sich bewegen::V,liikkua,zich bewegen
1030,sich rühren::V,liikahtaa,zich verroeren
1031,sich erheben::V,nousta,oprijzen
1032,sich erheben::V,nousta,verrijzen
1033,sich setzen::V,istuutua,gaan zitten
1034,hinfallen::V,kaatua,vallen
1035,hinfallen::V,kaatua,neervallen
1036,laufen::V,kävellä,lopen
1037,schreiten::V,astua,stappen
1038,schreiten::V,astua,schrijden
1039,schreiten::V,astella,stappen
1040,schreiten::V,astella,schrijden
1041,spazierengehen::V,kävellä,gaan wandelen
1042,eilen::V,kiirehtiä,ijlen
1043,eilen::V,kiirehtiä,haasten
1044,sich beeilen::V,kiirehtiä,zich haasten
1045,sich beeilen::V,olla kiireissään,zich haasten
1046,sausen::V,rynnätä,stuiven
1047,sausen::V,viilettää,stuiven
1048,rennen::V,juosta,rennen
1049,springen::V,hypätä,springen
1050,klettern::V,kiivetä,klimmen
1051,klettern::V,kiivetä,klauteren
1052,schaukeln::V,kiikkua,schommelen
1053,kriechen::V,ryömiä,kruipen
1054,schwimmen::V,uida,zwemmen
1055,tauchen::V,sukeltaa,duiken
1056,rudern::V,soutaa,roeien
1057,fahren::V,ajaa,rijden
1058,fahren::V,kulkea,rijden
1059,fliegen::V,lentää,vliegen
1060,gehen::V,käydä,gaan
1061,weggehen::V,lähteä,weggaan
1062,weggehen::V,poistua,weggaan
1063,abfahren::V,lähteä,vertrekken
1064,anhalten::V,pysähtyä,stoppen
1065,anhalten::V,pysähtyä,stilhouden
1066,anhalten::V,seisahtua,stoppen
1067,anhalten::V,seisahtua,stilhouden
1068,hineingehen::V,mennä sisään,ingaan
1069,hineingehen::V,mennä sisään,binnengaan
1070,eintreten::V,astua sisään,binnenkomen
1071,kommen::V,tulla,komen
1072,ankommen::V,saapua,aankomen
1073,zurückkommen::V,palata,terugkomen
1074,bleiben::V,jäädä,blijven
1075,bleiben::V,viipyä,blijven
1076,warten::V,odottaa,wachten
1077,erwarten::V,odottaa,verwachten
1078,suchen::V,etsiä,zoeken
1079,finden::V,löytää,vinden
1080,versuchen::V,yrittää,proberen
1081,versuchen::V,yrittää,beproeven
1082,vorbereiten::V,valmistaa,voorbereiden
1083,lieben::V,pitää,houden van
1084,lieben::V,rakastaa,houden van
1085,mögen::V,pitää,lusten
1086,mögen::V,pitää,houden van
1087,mögen::V,tykätä,lusten
1088,mögen::V,tykätä,houden van
1089,lachen::V,nauraa,lachen
1090,rühren::V,liikuttaa,roeren
1091,weinen::V,itkeä,huilen
1092,weinen::V,itkeä,schreien
1093,schimpfen::V,haukkua,kijven
1094,schimpfen::V,haukkua,schelden
1095,sich ärgern::V,suuttua,zich ergeren
1096,sich fürchten::V,pelätä,bang zijn
1097,fürchten::V,pelätä,vrezen
1098,fliehen::V,paeta,vluchten
1099,flüchten::V,paeta,ontsnappen
1100,flüchten::V,paeta,ontkomen
1101,sehen::V,nähdä,zien
1102,anschauen::V,katsoa,aankijken
1103,ansehen::V,katsoa,aanzien
1104,ansehen::V,katsoa,bekijken
1105,hören::V,kuulla,horen
1106,zuhören::V,kuunnella,luisteren
1107,probieren::V,maistaa,proeven
1108,riechen::V,haistaa,ruiken
1109,fühlen::V,tuntea,voelen
1110,scheinen::V,tuntua,lijken
1111,zu sehen sein::V,näkyä,te zien zijn
1112,vernehmen::V,kuulla,vernemen
1113,frieren::V,palella,het koud hebben
1114,tun::V,tehdä,doen
1115,können::V,osata,kunnen
1116,wollen::V,tahtoa,willen
1117,anfangen::V,ruveta,beginnen
1118,anfangen::V,ruveta,aanvangen
1119,anfangen::V,aloittaa,beginnen
1120,anfangen::V,aloittaa,aanvangen
1121,beenden::V,lopettaa,beëindigen
1122,aufhören::V,loppua,ophouden
1123,gelingen::V,onnistua,lukken
1124,gelingen::V,onnistua,gelukken
1125,geraten::V,sujua,uitvallen
1126,geraten::V,joutua,uitvallen
1127,öffnen::V,avata,openen
1128,öffnen::V,avata,opendoen
1129,öffnen::V,aukaista,openen
1130,öffnen::V,aukaista,opendoen
1131,schließen::V,sulkea,sluiten
1132,schließen::V,sulkea,dichtdoen
1133,stellen::V,panna,stellen
1134,stellen::V,panna,plaatsen
1135,stellen::V,asettaa,stellen
1136,stellen::V,asettaa,plaatsen
1137,setzen::V,panna,zetten
1138,setzen::V,panna,plaatsen
1139,setzen::V,istuttaa,zetten
1140,setzen::V,istuttaa,plaatsen
1141,legen::V,panna,leggen
1142,legen::V,asettaa,leggen
1143,berühren::V,koskea,aanraken
1144,berühren::V,koskettaa,aanraken
1145,verbinden::V,liittää,verbinden
1146,verbinden::V,yhdistää,verbinden
1147,bedecken::V,kattaa,bedekken
1148,bedecken::V,peittää,bedekken
1149,aufhängen::V,ripustaa,ophangen
1150,anzünden::V,sytyttää,aansteken
1151,aufheben::V,ylös nostaa,oprapen
1152,aufheben::V,nostaa,oprapen
1153,zurücklassen::V,jättää,achterlaten
1154,verlieren::V,kadottaa,verliezen
1155,fallen lassen::V,pudottaa,laten vallen
1156,machen::V,tehdä,maken
1157,herstellen::V,tuottaa,produceren
1158,herstellen::V,tuottaa,voortbrengen
1159,herstellen::V,valmistaa,produceren
1160,herstellen::V,valmistaa,voortbrengen
1161,bauen::V,rakentaa,bouwen
1162,reparieren::V,korjata,repareren
1163,reparieren::V,korjata,herstellen
1164,verbessern::V,parantaa,verbeteren
1165,ändern::V,muuttaa,wijzigen
1166,ändern::V,muuttaa,veranderen
1167,graben::V,kaivaa,graven
1168,beugen::V,taivuttaa,buigen
1169,biegen::V,taivuttaa,buigen
1170,drehen::V,kääntää,draaien
1171,wenden::V,kääntää,keren
1172,wenden::V,kääntää,wenden
1173,umdrehen::V,kääntää,omdraaien
1174,heben::V,nostaa,heffen
1175,heben::V,nostaa,optillen
1176,heben::V,kohottaa,heffen
1177,heben::V,kohottaa,optillen
1178,hochheben::V,nostaa,tillen
1179,ergreifen::V,tarttua,pakken
1180,ergreifen::V,tarttua,grijpen
1181,halten::V,pitää,houden
1182,drücken::V,painaa,drukken
1183,drücken::V,puristaa,drukken
1184,schieben::V,työntää,duwen
1185,schieben::V,työntää,schuiven
1186,kratzen::V,raapia,krassen
1187,lecken::V,nuolla,likken
1188,beißen::V,purra,bijten
1189,abreißen::V,repiä,afrukken
1190,abreißen::V,repiä,afscheuren
1191,abschneiden::V,leikata poikki,afsnijden
1192,abschneiden::V,leikata,afsnijden
1193,binden::V,sitoa,binden
1194,stecken::V,pistää,steken
1195,brechen::V,murtaa,breken
1196,klopfen::V,koputtaa,kloppen
1197,klopfen::V,kolkuttaa,kloppen
1198,hauen::V,lyödä,houwen
1199,kleben::V,liimata,plakken
1200,reiben::V,hieroa,wrijven
1201,reiben::V,hangata,wrijven
1202,streichen::V,sivellä,smeren
1203,schleifen::V,hioa,slijpen
1204,schneiden::V,leikata,snijden
1205,rütteln::V,ravistaa,schudden
1206,schütteln::V,pudistaa,schudden
1207,schwenken::V,heiluttaa,wuiven
1208,schwenken::V,heiluttaa,zwaaien
1209,schütten::V,kaataa,gieten
1210,schütten::V,kaataa,storten
1211,füllen::V,täyttää,vullen
1212,einwickeln::V,kääriä,inwikkelen
1213,tragen::V,kantaa,dragen
1214,schleppen::V,raahata,slepen
1215,ziehen::V,vetää,trekken
1216,aufbewahren::V,säilyttää,bewaren
1217,werfen::V,viskata,gooien
1218,fangen::V,napata,vangen
1219,fangen::V,ottaa kiinni,vangen
1220,packen::V,tarttua,pakken
1221,packen::V,tarttua,vastpakken
1222,verstecken::V,kätkeä,verstoppen
1223,verstecken::V,piilottaa,verstoppen
1224,teilen::V,jakaa,delen
1225,schicken::V,lähettää,sturen
1226,bringen::V,viedä,brengen
1227,hinzufügen::V,lisätä,toevoegen
1228,bekommen::V,saada,verkrijgen
1229,erhalten::V,saada,krijgen
1230,nehmen::V,ottaa,nemen
1231,wählen::V,valita,kiezen
1232,wählen::V,valita,verkiezen
1233,auswählen::V,valikoida,uitkiezen
1234,bewahren::V,säilyttää,bewaren
1235,behindern::V,estää,hinderen
1236,verderben::V,pilata,bederven
1237,verderben::V,turmella,bederven
1238,beschädigen::V,vioittaa,beschadigen
1239,beschädigen::V,vahingoittaa,beschadigen
1240,zerbrechen::V,rikkoa,breken
1241,zerbrechen::V,rikkoa,stukbreken
1242,zerreißen::V,repiä rikki,scheuren
1243,zerreißen::V,repiä rikki,verscheuren
1244,zerreißen::V,repiä palasiksi,scheuren
1245,zerreißen::V,repiä palasiksi,verscheuren
1246,zerstören::V,hävittää,vernielen
1247,verbrennen::V,polttaa,branden
1248,verbrennen::V,polttaa,verbranden
1249,geben::V,antaa,geven
1250,reichen::V,ojentaa,reiken
1251,reichen::V,ojentaa,aanreiken
1252,schenken::V,lahjoittaa,schenken
1253,versprechen::V,luvata,beloven
1254,wünschen::V,toivottaa,wensen
1255,loben::V,ylistää,loven
1256,loben::V,ylistää,prijzen
1257,küssen::V,suudella,kussen
1258,wiegen::V,tuudittaa,wiegen
1259,wiegen::V,keinuttaa,wiegen
1260,zudecken::V,peittää,toedekken
1261,wecken::V,herättää,wekken
1262,zeigen::V,näyttää,tonen
1263,zeigen::V,näyttää,wijzen
1264,zeigen::V,osoittaa,tonen
1265,zeigen::V,osoittaa,wijzen
1266,führen::V,johdattaa,voeren
1267,lehren::V,opettaa,leren
1268,unterrichten::V,opettaa,onderwijzen
1269,aufziehen::V,kasvattaa,grootbrengen
1270,leiten::V,johtaa,leiden
1271,antreiben::V,hoputtaa,aandrijven
1272,lassen::V,antaa,laten
1273,einladen::V,kutsua,uitnodigen
1274,vereinigen::V,yhdistää,verenigen
1275,besuchen::V,vierailla,bezoeken
1276,treffen::V,tavata,treffen
1277,treffen::V,tavata,ontmoeten
1278,sich versammeln::V,kokoontua,zich verzamelen
1279,spielen::V,pelata,spelen
1280,spielen::V,leikkiä,spelen
1281,singen::V,laulaa,zingen
1282,tanzen::V,tanssia,dansen
1283,sich trennen::V,erota,van elkaar gaan
1284,verlassen::V,jättää,verlaten
1285,retten::V,pelastaa,redden
1286,bewachen::V,vartioida,bewaken
1287,schützen::V,suojella,beschermen
1288,verteidigen::V,puolustaa,verdedigen
1289,sich schlagen::V,tapella,knokken
1290,schießen::V,ampua,schieten
1291,siegen::V,voittaa,overwinnen
1292,ärgern::V,ärsyttää,ergeren
1293,schlagen::V,lyödä,slaan
1294,treten::V,potkaista,trappen
1295,treten::V,potkaista,schoppen
1296,stechen::V,pistää,steken
1297,stechen::V,pistää,prikken
1298,stoßen::V,sysätä,stoten
1299,stoßen::V,työntää,stoten
1300,stehlen::V,varastaa,stelen
1301,stören::V,häiritä,storen
1302,stören::V,häiritä,verstoren
1303,belästigen::V,häiritä,lastig vallen
1304,verbergen::V,kätkeä,verbergen
1305,täuschen::V,harhauttaa,misleiden
1306,betrügen::V,pettää,bedriegen
1307,betrügen::V,petkuttaa,bedriegen
1308,töten::V,tappaa,doden
1309,wohnen::V,asua,wonen
1310,arbeiten::V,tehdä työtä,werken
1311,arbeiten::V,työskennellä,werken
1312,sammeln::V,koota,inzamelen
1313,sammeln::V,koota,verzamelen
1314,sammeln::V,kerätä,inzamelen
1315,sammeln::V,kerätä,verzamelen
1316,pflücken::V,poimia,plukken
1317,jagen::V,metsästää,jagen
1318,fischen::V,kalastaa,vissen
1319,fassen::V,pyydystää,vangen
1320,fassen::V,saalistaa,vangen
1321,hüten::V,paimentaa,hoeden
1322,treiben::V,ajaa,drijven
1323,anbinden::V,kytkeä,vastbinden
1324,füttern::V,ruokkia,voeren
1325,melken::V,lypsää,melken
1326,hacken::V,hakata,hakken
1327,gießen::V,kastella,gieten
1328,reifen::V,kypsyä,rijpen
1329,zubereiten::V,valmistaa,klaarmaken
1330,zubereiten::V,valmistaa,toebereiden
1331,kochen::V,keittää,koken
1332,backen::V,leipoa,bakken
1333,braten::V,paistaa,braden
1334,umrühren::V,hämmentää,omroeren
1335,stricken::V,kutoa,breien
1336,stricken::V,neuloa,breien
1337,nähen::V,ommella,naaien
1338,färben::V,värjätä,verven
1339,färben::V,värjätä,kleuren
1340,färben::V,värittää,verven
1341,färben::V,värittää,kleuren
1342,reinigen::V,puhdistaa,reinigen
1343,waschen::V,pestä,wassen
1344,abwischen::V,pyyhkiä,afvegen
1345,spülen::V,huuhtoa,spoelen
1346,spülen::V,huuhtoa,afwassen
1347,fegen::V,pyyhkäistä,vegen
1348,kehren::V,lakaista,vegen
1349,baden::V,kylpeä,baden
1350,sich waschen::V,peseytyä,zich wassen
1351,ausziehen::V,riisua,uittrekken
1352,anziehen::V,pukea ylleen,aantrekken
1353,sich anziehen::V,pukeutua,zich aankleden
1354,kämmen::V,kammata,kammen
1355,schmücken::V,koristaa,tooien
1356,schmücken::V,kaunistaa,tooien
1357,sagen::V,sanoa,zeggen
1358,sprechen::V,puhua,spreken
1359,reden::V,keskustella,praten
1360,sich unterhalten::V,jutella,zich onderhouden
1361,fragen::V,kysyä,vragen
1362,bitten::V,pyytää,vragen
1363,bitten::V,pyytää,verzoeken
1364,erzählen::V,kertoa,vertellen
1365,mitteilen::V,ilmoittaa,meedelen
1366,nennen::V,kutsua,noemen
1367,nennen::V,nimittää,noemen
1368,rufen::V,kutsua,roepen
1369,prahlen::V,kerskailla,pralen
1370,übersetzen::V,kääntää,vertalen
1371,denken::V,miettiä,denken
1372,denken::V,ajatella,denken
1373,glauben::V,uskoa,geloven
1374,bemerken::V,huomata,bemerken
1375,erkennen::V,tunnistaa,herkennen
1376,begreifen::V,ymmärtää,begrijpen
1377,verstehen::V,ymmärtää,verstaan
1378,lernen::V,oppia,leren
1379,wissen::V,tietää,weten
1380,sich erinnern an::V,muistaa,zich herinneren aan
1381,vergessen::V,unohtaa,vergeten
1382,messen::V,mitata,meten
1383,zählen::V,laskea,tellen
1384,rechnen::V,laskea,rekenen
1385,lesen::V,lukea,lezen
1386,malen::V,maalata,schilderen
1387,zeichnen::V,piirtää,tekenen
1388,zeichnen::V,piirustaa,tekenen
1389,schreiben::V,kirjoittaa,schrijven
1390,besitzen::V,omistaa,bezitten
1391,kaufen::V,ostaa,kopen
1392,verkaufen::V,myydä,verkopen
1393,bezahlen::V,maksaa,betalen
1394,zahlen::V,maksaa,betalen
1395,beherrschen::V,hallita,beheersen
1396,ertragen::V,kestää,verdragen
