,Concept_ID,el,hy
685,hübsch::A,χαριτωμένος,գրավիչ
686,hübsch::A,χαριτωμένος,սիրունիկ
687,böse::A,κακός,չար
688,dumm::A,κουτός,հիմար
689,dumm::A,ανόητος,հիմար
690,faul::A,τεμπέλης,ծույլ
691,fleißig::A,εργατικός,ջանասեր
692,fleißig::A,εργατικός,փութաջան
693,geizig::A,τσιγγούνης,ագահ
694,geizig::A,τσιγγούνης,կծծի
695,klug::A,έξυπνος,խելոք
696,klug::A,έξυπνος,ընդունակ
697,geschickt::A,επιδέξιος,ճարտար
698,lieb::A,φίλος,սիրելի
699,lieb::A,αγαπητός,սիրելի
700,lustig::A,εύθυμος,զվարթ
701,lustig::A,χαρούμενος,զվարթ
702,sanft::A,ήπιος,հեզ
703,hungrig::A,πεινασμένος,քաղցած
704,krank::A,άρρωστος,հիվանդ
705,nackt::A,γυμνός,մերկ
706,traurig::A,λυπημένος,տխուր
707,lebendig::A,ζωντανός,կենդանի
708,gut::A,καλός,լավ
709,schlecht::A,κακός,վատ
710,richtig::A,σωστός,ձիշտ
711,schlimm::A,άσχημος,լղրճուկ
712,wahr::A,αληθής,ճիշտ
713,wahr::A,αληθής,իրական
714,wahr::A,αληθινός,ճիշտ
715,wahr::A,αληθινός,իրական
716,alt::A,παλιός,հին
717,neu::A,νέος,նոր
718,neu::A,καινούργιος,նոր
719,ehemalig::A,παλιός,նախկին
720,alt[Lebewesen]::A,γέρος,ծեր
721,alt[Lebewesen]::A,γέρος,պառավ
722,jung::A,νέος,մատաղ
723,arm::A,φτωχός,աղքատ
724,reich::A,πλούσιος,հարուստ
725,bekannt::A,γνωστός,ծանոթ
726,berühmt::A,περίφημος,հայտնի
727,berühmt::A,περίφημος,հռչակավոր
728,berühmt::A,ξακουσμένος,հայտնի
729,berühmt::A,ξακουσμένος,հռչակավոր
730,fremd::A,ξένος,օտար
731,verschieden::A,διαφορετικός,տարբեր
732,nah::A,κοντινός,մոտ
733,nah::A,κοντινός,մերձ
734,fern::A,μακριά,հեռավոր
735,linker::A,αριστερός,ձախ
736,rechter::A,δεξιός,աջ
737,anderer::A,άλλος,այլ
738,anderer::A,άλλος,ուրիշ
739,erster::A,πρώτος,առաջին
740,zweiter::A,δεύτερος,երկրորդ
741,dritter::A,τρίτος,երրորդ
742,letzter::A,τελευταίος,վերջին
743,allein::ADV,μόνος,միայնակ
744,auf einmal::ADV,εφάπαξ,միասնաբար
745,zusammen::ADV,μαζί,միասին
746,zusammen::ADV,μαζί,իրար հետ
747,lange::ADV,πολύν καιρό,երկար ժամանակ
748,plötzlich::ADV,έξαφνα,հանկարծ
749,sofort::ADV,αμέσως,իսկույն
750,später::ADV,αργότερα,ավելի ուշ
751,später::ADV,αργότερα,հետո
752,jetzt::ADV,τώρα,այժմ
753,heute::ADV,σήμερα,այսօր
754,morgen::ADV,αύριο,վաղը
755,bald::ADV,σε λίγο,շուտով
756,bald::ADV,εντός ολίγου,շուտով
757,dann::ADV,ύστερα,ապա
758,dann::ADV,ύστερα,հետո
759,gestern::ADV,χτες,երեկ
760,einst::ADV,ποτέ,հին ատեն
761,einst::ADV,άλλοτε,հին ատեն
762,damals::ADV,τότε,ատէնին
763,danach::ADV,μετά,ապա
764,danach::ADV,μετά,այն ժամանակ
765,danach::ADV,ύστερα,ապա
766,danach::ADV,ύστερα,այն ժամանակ
767,vorher::ADV,πριν,առաջ
768,vorher::ADV,προηγουμένως,առաջ
769,zuerst::ADV,πρώτα,նախ
770,einmal::ADV,μία φορά,մի անգամ
771,manchmal::ADV,κάποτε,երբեմն
772,oft::ADV,συχνά,հաճախ
773,oft::ADV,πολλές φορές,հաճախ
774,immer::ADV,πάντα,միշտ
775,immer::ADV,πάντοτε,միշտ
776,niemals::ADV,ποτέ,երբեք
777,hier::ADV,εδώ,այստեղ
778,hierhin::ADV,εδώ,այստեղ
779,von hier::ADV,από δω,այդտեղից
780,dort::ADV,εκεί,այնտեղ
781,dorthin::ADV,προς τα κει,այնտեղ
782,geradeaus::ADV,κατευθείαν,ուղիղ
783,vorwärts::ADV,εμπρός,առաջ
784,rückwärts::ADV,πίσω,դեպի ետ
785,zurück::ADV,πίσω,ետ
786,unten::ADV,κάτω,ներքեւում
787,hinab::ADV,προς τα κάτω,ներքեւ
788,oben::ADV,πάνω,վերեւում
789,oben::ADV,επάνω,վերեւում
790,hinauf::ADV,προς τα πάνω,վերեւ
791,überall::ADV,παντού,ամենուր
792,nicht::ADV,δεν,չէ
793,ein wenig::ADV,λιγάκι,մի քիչ
794,kaum::ADV,μόλις,հազիվ
795,sehr::ADV,πολύ,շատ
796,so::ADV,έτσι,այդպես
797,noch::ADV,ακόμα,դեռ
798,nur::ADV,μόνο,միայն
799,schon::ADV,ήδη,արդեն
800,schon::ADV,κιόλας,արդեն
801,wieder::ADV,ξανά,նորից
802,wieder::ADV,ξανά,դարձյալ
803,vergebens::ADV,μάταια,իզուր
804,vor::PRP,μπροστά σε,դիմացը
805,vor::PRP,μπροστά από,դիմացը
806,hinter::PRP,πίσω από ,ետեւը
807,unter::PRP,υπό,տակ
808,unter::PRP,κάτω από,տակ
809,durch::PRP,διά,միջով
810,durch::PRP,διά μέσου,միջով
811,neben::PRP,δίπλα σε,քովը
812,zwischen::PRP,μεταξύ,միջեւ
813,zwischen::PRP,ανάμεσα σε,միջեւ
814,wegen::PRP,για,պատճառով
815,wegen::PRP,για,շնորհից
816,wegen::PRP,λόγω,պատճառով
817,wegen::PRP,λόγω,շնորհից
818,dies::PRN,αυτό,սա
819,dies::PRN,αυτό,այս
820,das::PRN,το,դա
821,das::PRN,το,այդ
822,alles::PRN,όλα,ամեն ինչ
823,ich::PRN,εγώ,ես
824,du::PRN,σύ,դու
825,du::PRN,εσύ,դու
826,er::PRN,αυτός,նա
827,wir::PRN,εμείς,մենք
828,ihr::PRN,εσείς,դուք
829,sie::PRN,αυτοί,նրանք
830,was::FPRN,τι,ինչ
831,wer::FPRN,ποιος,ով
832,wo::FADV,πού,ուր
833,wo::FADV,πού,որտեղ
834,wohin::FADV,πού,դեպի ուր
835,wohin::FADV,για πού,դեպի ուր
836,wie::FADV,πώς,ինչպես
837,warum::FADV,γιατί,ինչու
838,wieviel::FNUM,πόσος,որչափ
839,eins::NUM,ένα,մեկ
840,zwei::NUM,δύο,երկու
841,drei::NUM,τρία,երեք
842,drei::NUM,τρεις,երեք
843,vier::NUM,τέσσερα,չորս
844,vier::NUM,τέσσερις,չորս
845,fünf::NUM,πέντε,հինգ
846,sechs::NUM,έξι,վեց
847,sieben::NUM,εφτά,յոթ
848,acht::NUM,οχτώ,ութ
849,neun::NUM,εννιά,ինը
850,zehn::NUM,δέκα,տասը
851,elf::NUM,έντεκα,տասնմեկ
852,zwölf::NUM,δώδεκα,տասներկու
853,zwanzig::NUM,είκοσι,քսան
854,dreißig::NUM,τριάντα,երեսուն
855,vierzig::NUM,σαράντα,քառասուն
856,fünfzig::NUM,πενήντα,հիսուն
857,sechzig::NUM,εξήντα,վաթսուն
858,siebzig::NUM,εβδομήντα,յոթանասուն
859,achtzig::NUM,ογδόντα,ութսուն
860,neunzig::NUM,ενενήντα,իննսուն
861,hundert::NUM,εκατό,հարյուր
862,tausend::NUM,χίλιοι,հազար
863,und::CNJ,και,ու
864,oder::CNJ,ή,կամ
865,stehen::V,στέκομαι,կանգնել
866,stehen::V,είμαι όρθιος,կանգնել
867,sitzen::V,κάθομαι,նստել
868,liegen::V,είμαι ξαπλωμένος,ստել
869,hängen::V,κρέμομαι,կախվել
870,werden::V,γίνομαι,դառնալ
871,passieren::V,συμβαίνω,պատահել
872,beginnen::V,αρχίζω,սկսվել
873,enden::V,τελειώνω,վերջանալ
874,wechseln::V,αλλάζω,փոխվել
875,aufgehen[Sonne]::V,βγαίνω,բարձրանալ
876,aufgehen[Sonne]::V,βγαίνω,ելնել 
877,aufgehen[Sonne]::V,ανατέλλω,բարձրանալ
878,aufgehen[Sonne]::V,ανατέλλω,ելնել 
879,untergehen[Sonne]::V,δύω,մտնել
880,untergehen[Sonne]::V,βασιλεύω,մտնել
881,scheinen[Sonne]::V,λάμπω,շողալ
882,scheinen[Sonne]::V,λάμπω,փայլել
883,donnern::V,βροντώ,որոտալ
884,wehen::V,φυσώ,փչել
885,strömen::V,ρέω,հոսել
886,strömen::V,τρέχω,հոսել
887,fließen::V,ρέω,հոսել
888,sich drehen::V,γυρίζω,պտտվել
889,sich drehen::V,στρέφομαι,պտտվել
890,schwanken::V,ταλαντεύομαι,տատանվել
891,schwingen::V,αιωρούμαι,ճոճվել
892,schwingen::V,ταλαντεύομαι,ճոճվել
893,fallen::V,πέφτω,ընկնել
894,brennen::V,καίω,այրվել
895,rauchen::V,καπνίζω,ծխել
896,regnen::V,βρέχω,անձրեւ գալ
897,gefrieren::V,παγώνω,սառչել
898,tauen::V,λειώνω,լկիլ
899,schmelzen::V,λειώνω,հալիլ
900,trocknen::V,στεγνώνω,չորանալ
901,sieden::V,βράζω,եռալ
902,faulen::V,σαπίζω,փտել
903,verfaulen::V,σαπίζω,նեխել
904,reißen::V,σχίζω,պատռվել
905,reißen::V,σχίζω,ճղվել
906,versinken::V,βουλιάζω,սուզվել
907,versinken::V,βυθίζομαι,սուզվել
908,vergehen::V,περνώ,անցնել 
909,erscheinen::V,εμφανίζομαι,հայտնվել
910,erscheinen::V,εμφανίζομαι,երեւալ
911,verschwinden::V,χάνομαι,անհետանալ
912,verschwinden::V,εξαφανίζομαι,անհետանալ
913,sinken::V,κατεβαίνω,ընկնել
914,abnehmen::V,μειώνομαι ,փոքրանալ
915,zunehmen::V,αυξάνω,մեծանալ
916,zunehmen::V,μεγαλώνω,մեծանալ
917,steigen::V,ανεβαίνω,բարձրանալ
918,wachsen::V,μεγαλώνω,աճել
919,glänzen::V,γυαλίζω,նշուլել
920,glänzen::V,γυαλίζω,փայլիլ
921,funkeln::V,αστράφτω,փայլատակել
922,funkeln::V,σπιθοβολώ,փայլատակել
923,lärmen::V,θορυβώ,աղմուկ հանել
924,läuten::V,χτυπώ ,զնգալ
925,klingeln::V,κουδουνίζω,զնգալ
926,klirren::V,κουδουνίζω,զնգզնգալ
927,brausen::V,βουΐζω,մոլեգնել
928,rauschen::V,βουΐζω,սոսափել
929,klingen::V,ηχώ,հնչել
930,bellen::V,γαυγίζω,հաչել
931,heulen::V,ουρλιάζω,ոռնալ 
932,blasen::V,φυσώ,փչել 
933,pfeifen::V,σφυρίζω,սուլել
934,schreien::V,κραυγάζω,գոռալ 
935,stöhnen::V,βογγώ,տնքալ
936,zittern::V,τρέμω,դողալ
937,leben::V,ζω,ապրել
938,geboren werden::V,γεννιέμαι,ծնվել
939,atmen::V,αναπνέω,շնչել
940,trinken::V,πίνω,խմել
941,essen::V,τρώω,ուտել
942,schlucken::V,καταπίνω,կլանել
943,schlucken::V,καταπίνω,կուլ տալ
944,müde werden::V,κουράζομαι,հոգնել
945,einschlafen::V,αποκοιμιέμαι,քուն մտնել
946,schlafen::V,κοιμάμαι,քնել
947,aufwachen::V,ξυπνώ,արթննալ
948,aufstehen::V,σηκώνομαι,ելլել
949,sich erholen::V,ξεκουράζομαι,հանգստանալ
950,krank werden::V,αρρωσταίνω,հիւանդանալ
951,krank sein::V,ασθενώ,հիվանդ լինել
952,schmerzen::V,πονώ,ցավել
953,husten::V,βήχω,հազալ
954,genesen::V,θεραπεύομαι,ապաքինվել
955,sterben::V,πεθαίνω,մեռնել
956,sterben::V,πεθαίνω,վախճանվել
957,umkommen::V,πεθαίνω,կործանվել
958,sich bewegen::V,κουνιέμαι,ընթանալ
959,sich rühren::V,σαλεύω,շարժվել
960,sich erheben::V,επαναστατώ,կանգնել
961,sich erheben::V,επαναστατώ,վեր կենալ
962,sich setzen::V,κάθομαι,նստել
963,hinfallen::V,πέφτω κάτω,ընկնել
964,laufen::V,τρέχω,քայլել
965,schreiten::V,βαδίζω,ճեմել
966,spazierengehen::V,κάνω βόλτα,շրջագայել
967,spazierengehen::V,πηγαίνω περίπατο,շրջագայել
968,eilen::V,σπεύδω,շտապել
969,sich beeilen::V,βιάζομαι,շտապել 
970,sausen::V,τρέχω γρήγορα,սլանալ
971,rennen::V,τρέχω,վազել
972,springen::V,πηδώ,ցատկել
973,klettern::V,σκαρφαλώνω,մագլցել
974,schaukeln::V,κουνιέμαι,ճոճվել
975,schaukeln::V,κουνιέμαι,օրորվել
976,kriechen::V,έρπω,սողալ
977,kriechen::V,σέρνομαι,սողալ
978,schwimmen::V,κολυμπώ,լողալ
979,tauchen::V,βουτώ,սուզվել
980,rudern::V,κωπηλατώ,թիավարել
981,fahren::V,πηγαίνω,ընթանալ
982,fliegen::V,πετώ,թռչել
983,gehen::V,βαδίζω,գնալ
984,gehen::V,πηγαίνω,գնալ
985,weggehen::V,φεύγω,հեռանալ
986,abfahren::V,ξεκινώ,ճանապարհվել
987,abfahren::V,αναχωρώ,ճանապարհվել
988,anhalten::V,σταματώ,կանգնել
989,hineingehen::V,μπαίνω,մտնել
990,eintreten::V,μπαίνω,մտնել
991,eintreten::V,εισέρχομαι,մտնել
992,kommen::V,έρχομαι,գալ
993,ankommen::V,φτάνω,ժամանել
994,zurückkommen::V,επιστρέφω,վերադառնալ
995,bleiben::V,μένω,մնալ
996,warten::V,περιμένω,սպասել
997,erwarten::V,αναμένω,սպասել
998,erwarten::V,περιμένω,սպասել
999,suchen::V,ψάχνω,որոնել
1000,finden::V,βρίσκω,գտնել
1001,versuchen::V,προσπαθώ,փորձել
1002,vorbereiten::V,προετοιμάζω,պատրաստել
1003,lieben::V,αγαπώ,սիրել
1004,mögen::V,μου αρέσει,հավանել
1005,mögen::V,μου αρέσει,սիրել
1006,lachen::V,γελώ,ծիծաղել
1007,rühren::V,συγκινώ,հուզել
1008,weinen::V,κλαίω,լալ
1009,schimpfen::V,βρίζω,տրտնջալ
1010,schimpfen::V,βρίζω,քրթմնջել
1011,sich ärgern::V,θυμώνω,զայրանալ
1012,sich fürchten::V,φοβάμαι,վախնալ
1013,fürchten::V,φοβάμαι,վախենալ
1014,fliehen::V,φεύγω,փախչել
1015,flüchten::V,δραπετεύω,փախչել
1016,sehen::V,βλέπω,տեսնել
1017,anschauen::V,κοιτάζω,դիտել
1018,ansehen::V,βλέπω,նայել
1019,hören::V,ακούω,լսել
1020,zuhören::V,ακούω,ունկնդրել
1021,probieren::V,δοκιμάζω,համը տեսել
1022,riechen::V,μυρίζω,հոտ առնել
1023,riechen::V,οσφραίνομαι,հոտ առնել
1024,fühlen::V,αισθάνομαι,զգալ
1025,scheinen::V,φαίνομαι,երեւալ
1026,zu sehen sein::V,φαίνομαι,երեւալ
1027,vernehmen::V,ακούω,իմանալ 
1028,vernehmen::V,μαθαίνω,իմանալ 
1029,frieren::V,κρυώνω,մրսել
1030,tun::V,κάνω,անել
1031,können::V,ξέρω,կարողանալ
1032,können::V,μπορώ,կարողանալ
1033,wollen::V,θέλω,ուզել
1034,wollen::V,θέλω,ցանկանալ
1035,anfangen::V,αρχίζω,սկսել
1036,beenden::V,τελειώνω,վերջացնել
1037,aufhören::V,παύω,դադարել
1038,gelingen::V,πετυχαίνω,հաջողվել
1039,gelingen::V,πετυχαίνω,գլուխ գալ
1040,geraten::V,γίνομαι,ստացվել
1041,öffnen::V,ανοίγω,բաց անել
1042,schließen::V,κλείνω,փակել 
1043,stellen::V,θέτω,դնել
1044,setzen::V,θέτω,նստեցնել
1045,legen::V,θέτω,դնել
1046,berühren::V,εγγίζω,դիպչել
1047,berühren::V,εγγίζω,շոշափել
1048,verbinden::V,συνδέω,շաղկապել
1049,bedecken::V,σκεπάζω,ծածկել
1050,aufhängen::V,κρεμώ,կախել
1051,anzünden::V,ανάβω,վառել
1052,aufheben::V,σηκώνω,վերցնել
1053,zurücklassen::V,εγκαταλείπω,թողնել
1054,verlieren::V,χάνω,կորցնել
1055,fallen lassen::V,αφήνω να πέσει,գցել
1056,machen::V,κάνω,անել
1057,machen::V,φτιάχνω,անել
1058,herstellen::V,κατασκευάζω,արտադրել
1059,bauen::V,χτίζω,կառուցել
1060,bauen::V,οικοδομώ,կառուցել
1061,reparieren::V,επισκευάζω,նորոգել
1062,reparieren::V,επιδιορθώνω,նորոգել
1063,verbessern::V,βελτιώνω,բարելավել
1064,verbessern::V,καλυτερεύω,բարելավել
1065,ändern::V,αλλάζω,փոխել
1066,graben::V,σκάβω,փորել
1067,beugen::V,λυγίζω,ծռել
1068,biegen::V,κάμπτω,թեքել
1069,drehen::V,στρέφω,ոլորել
1070,wenden::V,γυρίζω,պտտել
1071,umdrehen::V,γυρίζω,շրջել
1072,heben::V,υψώνω,բարձրացնել
1073,heben::V,σηκώνω,բարձրացնել
1074,hochheben::V,υψώνω,բարձրացնել
1075,hochheben::V,σηκώνω,բարձրացնել
1076,ergreifen::V,πιάνω,վարակվել
1077,ergreifen::V,αρπάζω,վարակվել
1078,halten::V,βαστώ,բռնել
1079,drücken::V,πιέζω,ճնշել
1080,schieben::V,σπρώχνω,հրել
1081,kratzen::V,γρατσουνίζω,քերել
1082,lecken::V,γλείφω,լիզել
1083,beißen::V,δαγκάνω,կծել
1084,abreißen::V,κόβω,պոկել
1085,abreißen::V,σχίζω,պոկել
1086,abschneiden::V,αποκόπτω,կտրել 
1087,binden::V,δένω,կապել
1088,stecken::V,χώνω,խրել
1089,brechen::V,σπάζω,կոտրել 
1090,klopfen::V,χτυπώ,թակել
1091,klopfen::V,τινάζω,թակել
1092,hauen::V,χτυπώ,ծեծել
1093,kleben::V,κολλώ,կպցնել
1094,reiben::V,τρίβω,շփել
1095,streichen::V,αλείφω,վրան քսել
1096,schleifen::V,ακονίζω,սրել 
1097,schneiden::V,κόβω,կտրել
1098,rütteln::V,σείω,ցնցել
1099,rütteln::V,τινάζω,ցնցել
1100,schütteln::V,σείω,թափահարել
1101,schütteln::V,κουνώ,թափահարել
1102,schwenken::V,κουνώ,ճոճել
1103,schütten::V,χύνω,լցնել
1104,füllen::V,γεμίζω,լիքը լցնել
1105,einwickeln::V,τυλίγω,փաթաթել
1106,tragen::V,φέρνω,կրել
1107,tragen::V,φέρνω,տանել
1108,schleppen::V,κουβαλώ,քաշել
1109,ziehen::V,τραβώ,ձգել
1110,ziehen::V,τραβώ,քաշել
1111,aufbewahren::V,φυλάω,պահել 
1112,werfen::V,ρίχνω,նետել
1113,fangen::V,πιάνω,
1114,packen::V,τσακώνω,հափշտակել
1115,verstecken::V,κρύβω,ծածկել
1116,teilen::V,μερίζω,բաժանել
1117,schicken::V,στέλνω,ուղարկել
1118,bringen::V,φέρνω,բերել
1119,hinzufügen::V,προσθέτω,ավելացնել
1120,bekommen::V,προσκομίζω,հայթայթել
1121,erhalten::V,παίρνω,ստանալ
1122,erhalten::V,λαμβάνω,ստանալ
1123,nehmen::V,πιάνω,վերցնել
1124,nehmen::V,παίρνω,վերցնել
1125,wählen::V,εκλέγω,ընտրել
1126,auswählen::V,διαλέγω,գերադասել
1127,bewahren::V,διατηρώ,պահպանել
1128,behindern::V,εμποδίζω,խոչընդոտել
1129,verderben::V,χαλώ,փչացնել
1130,beschädigen::V,ζημιώνω,վնասել
1131,zerbrechen::V,σπάζω,ջարդել
1132,zerbrechen::V,σπάζω,կոտրել
1133,zerreißen::V,σχίζω,պատռել
1134,zerstören::V,καταστρέφω,քանդել
1135,verbrennen::V,καίω,այրել
1136,geben::V,δίνω,տալ
1137,reichen::V,δίνω,հանձնել
1138,schenken::V,χαρίζω,նվիրել
1139,versprechen::V,υπόσχομαι,խոստանալ
1140,wünschen::V,εύχομαι,մաղթել
1141,loben::V,επαινώ,գովել
1142,küssen::V,φιλώ,համբուրել
1143,wiegen::V,κουνώ,օրորել
1144,wiegen::V,νανουρίζω,օրորել
1145,zudecken::V,σκεπάζω,վրան գցել
1146,wecken::V,ξυπνώ,զարթնեցնել
1147,zeigen::V,δείχνω,ցույց տալ
1148,führen::V,οδηγώ,ուղեկցել
1149,lehren::V,διδάσκω,սովորեցնել
1150,unterrichten::V,διδάσκω,ավանդել
1151,aufziehen::V,ανατρέφω,դաստիարակել
1152,leiten::V,ηγούμαι,ղեկավարել
1153,leiten::V,ηγούμαι,կառավարել
1154,leiten::V,διευθύνω,ղեկավարել
1155,leiten::V,διευθύνω,կառավարել
1156,antreiben::V,σπρώχνω,շտապեցնել
1157,antreiben::V,παρακινώ,շտապեցնել
1158,lassen::V,αφήνω,ստիպել
1159,einladen::V,προσκαλώ,հրավիրել
1160,vereinigen::V,ενώνω,միացնել
1161,besuchen::V,επισκέπτομαι,այցելել
1162,treffen::V,συναντώ,հանդիպել
1163,sich versammeln::V,μαζεύομαι,հավաքվել
1164,spielen::V,παίζω,խաղալ
1165,singen::V,τραγουδώ,երգել
1166,tanzen::V,χορεύω,պարել
1167,sich trennen::V,αποχωρίζομαι,ցրվել
1168,verlassen::V,εγκαταλείπω,լքել
1169,retten::V,σώζω,փրկել
1170,bewachen::V,φρουρώ,պահել
1171,schützen::V,προστατεύω,պաշտպանել
1172,verteidigen::V,υπερασπίζω,պաշտպանել
1173,sich schlagen::V,χτυπιέμαι,կռվել
1174,schießen::V,πυροβολώ,կրակել
1175,siegen::V,νικώ,հաղթել
1176,ärgern::V,τσαντίζω,ձանձրացնել
1177,schlagen::V,χτυπώ,խփել
1178,treten::V,κλοτσώ,քացի տալ
1179,stechen::V,τρυπώ,խայթել
1180,stoßen::V,ωθώ,մղել
1181,stoßen::V,σπρώχνω,մղել
1182,stehlen::V,κλέβω,գողանալ
1183,stören::V,διαταράσσω,խանգարել
1184,belästigen::V,ενοχλώ,անհանգստացնել
1185,verbergen::V,κρύβω,թաքցնել
1186,täuschen::V,παραπλανώ,խաբել
1187,betrügen::V,απατώ,խաբել
1188,töten::V,σκοτώνω,սպանել 
1189,töten::V,θανατώνω,սպանել 
1190,wohnen::V,μένω,բնակվել
1191,wohnen::V,κατοικώ,բնակվել
1192,arbeiten::V,δουλεύω,աշխատել
1193,arbeiten::V,εργάζομαι,աշխատել
1194,sammeln::V,μαζεύω,հավաքել
1195,sammeln::V,συλλέγω,հավաքել
1196,pflücken::V,κόβω,քաղել
1197,jagen::V,κυνηγώ,որս անել
1198,fischen::V,ψαρεύω,ձուկ բռնել
1199,fassen::V,πιάνω,բռնել
1200,hüten::V,φυλάγω,արածեցնել
1201,hüten::V,προσέχω,արածեցնել
1202,treiben::V,οδηγώ,հովուել
1203,anbinden::V,δένω,չուանել
1204,füttern::V,ταΐζω,կերակրել
1205,melken::V,αρμέγω,կթել
1206,hacken::V,κόβω,կոտորել
1207,gießen::V,ποτίζω,ջրել
1208,reifen::V,ωριμάζω,հասունանալ 
1209,zubereiten::V,ετοιμάζω,պատրաստել
1210,kochen::V,βράζω,եփել
1211,backen::V,ψήνω,թխել
1212,braten::V,τηγανίζω,տապակել
1213,umrühren::V,ανακατεύω,խառնել
1214,stricken::V,πλέκω,գործել
1215,nähen::V,ράβω,կարել
1216,färben::V,βάφω,ներկել
1217,färben::V,χρωματίζω,ներկել
1218,reinigen::V,καθαρίζω,մաքրել
1219,waschen::V,πλένω,լվանալ
1220,abwischen::V,σφουγγίζω,սրբել
1221,spülen::V,ξεπλένω,ողողել
1222,spülen::V,ξεπλένω,պարզաջրել
1223,fegen::V,σκουπίζω,ավլել
1224,kehren::V,σκουπίζω,ավլել
1225,baden::V,κάνω μπάνιο,լողանալ
1226,sich waschen::V,πλένομαι,լվացվել
1227,ausziehen::V,βγάζω,հանել
1228,anziehen::V,φορώ,հագնել
1229,sich anziehen::V,ντύνομαι,հագնվել
1230,kämmen::V,χτενίζω,սանրել
1231,schmücken::V,στολίζω,զարդարել
1232,sagen::V,λέω,ասել
1233,sprechen::V,μιλώ,խոսել
1234,reden::V,μιλώ,զրուցել
1235,reden::V,κουβεντιάζω,զրուցել
1236,sich unterhalten::V,συνομιλώ,խոսակցել
1237,sich unterhalten::V,κουβεντιάζω,խոսակցել
1238,fragen::V,ρωτώ,հարցնել
1239,bitten::V,ζητώ,խնդրել
1240,bitten::V,παρακαλώ,խնդրել
1241,erzählen::V,διηγούμαι,պատմել
1242,mitteilen::V,πληροφορώ,հաղորդել
1243,nennen::V,ονομάζω,անվանել
1244,rufen::V,φωνάζω,կանչել
1245,prahlen::V,καυχιέμαι,պարծենալ
1246,übersetzen::V,μεταφράζω,թարգմանել
1247,denken::V,σκέφτομαι,մտածել
1248,glauben::V,πιστεύω,հավատալ
1249,bemerken::V,παρατηρώ,նկատել
1250,erkennen::V,αναγνωρίζω,ճանաչել
1251,begreifen::V,καταλαβαίνω,հասկանալ
1252,verstehen::V,ακούω,ըմբռնել
1253,lernen::V,μαθαίνω,սովորել
1254,wissen::V,ξέρω,իմանալ
1255,sich erinnern an::V,θυμάμαι,հիշել
1256,sich erinnern an::V,θυμάμαι,մտաբերել
1257,vergessen::V,ξεχνώ,մոռանալ
1258,messen::V,μετρώ,չափել
1259,zählen::V,μετρώ,թվել
1260,zählen::V,μετρώ,հաշվել
1261,rechnen::V,λογαριάζω,հաշվել
1262,rechnen::V,λογαριάζω,հաշվարկել
1263,lesen::V,διαβάζω,կարդալ
1264,malen::V,ζωγραφίζω,նկարել
1265,zeichnen::V,σχεδιάζω,գծել
1266,schreiben::V,γράφω,գրել
1267,besitzen::V,κατέχω,ունենալ
1268,besitzen::V,κατέχω,տեր լինել
1269,kaufen::V,αγοράζω,գնել
1270,verkaufen::V,πουλώ,վաճառել
1271,bezahlen::V,πληρώνω,վճարել
1272,zahlen::V,πληρώνω,վճարել
1273,beherrschen::V,κυριαρχώ,ղեկավարել
1274,ertragen::V,βαστώ,դիմանալ
1275,ertragen::V,αντέχω,դիմանալ
