,Concept_ID,uk,ro
845,vorwärts::ADV,вперед,înainte
846,rückwärts::ADV,назад,îndărăt
847,zurück::ADV,назад,înapoi
848,unten::ADV,внизу,jos
849,unten::ADV,внизу,dedesubt
850,hinab::ADV,вниз,în jos
851,hinab::ADV,вниз,de vale
852,oben::ADV,вгорі,sus
853,oben::ADV,вгорі,deasupra
854,hinauf::ADV,вгору,în sus
855,überall::ADV,скрізь,peste tot
856,überall::ADV,скрізь,pretutindeni
857,nicht::ADV,не,nu
858,ein wenig::ADV,трохи,puțin
859,ein wenig::ADV,небагато,puțin
860,kaum::ADV,ледве,cu greu
861,kaum::ADV,ледве,cu anevoie
862,sehr::ADV,дуже,mult
863,sehr::ADV,дуже,foarte
864,so::ADV,так,așa
865,so::ADV,так,atât
866,noch::ADV,ще,încă
867,nur::ADV,лише,doar
868,nur::ADV,тільки,doar
869,schon::ADV,вже,și
870,schon::ADV,вже,deja
871,wieder::ADV,знову,iar
872,wieder::ADV,знову,iarăși
873,vergebens::ADV,дарма,în zadar
874,vor::PRP,перед,înainte de
875,hinter::PRP,ззаду,după
876,hinter::PRP,ззаду,în spatele
877,hinter::PRP,позаду,după
878,hinter::PRP,позаду,în spatele
879,unter::PRP,під,sub
880,durch::PRP,крізь,prin
881,neben::PRP,біля,lângă
882,neben::PRP,біля,alături de
883,zwischen::PRP,між,între
884,zwischen::PRP,між,dintre
885,wegen::PRP,з-за,pentru
886,wegen::PRP,через,pentru
887,dies::PRN,це,acesta
888,das::PRN,то,asta
889,alles::PRN,все,tot
890,ich::PRN,я,eu
891,du::PRN,ти,tu
892,er::PRN,він,el
893,er::PRN,він,dânsul
894,wir::PRN,ми,noi
895,ihr::PRN,ви,voi
896,sie::PRN,вони,ei
897,sie::PRN,вони,dânșii
898,was::FPRN,що,ce
899,wer::FPRN,хто,cine
900,wo::FADV,де,unde
901,wohin::FADV,куди,încotro
902,wie::FADV,як,cum
903,warum::FADV,чому,de ce
904,warum::FADV,чому,pentru ce
905,wieviel::FNUM,скільки,cât
906,eins::NUM,один,unu
907,zwei::NUM,два,doi
908,drei::NUM,три,trei
909,vier::NUM,чотири,patru
910,fünf::NUM,п’ять,cinci
911,sechs::NUM,шість,șase
912,sieben::NUM,сім,șapte
913,acht::NUM,вісім,opt
914,neun::NUM,дев’ять,nouă
915,zehn::NUM,десять,zece
916,elf::NUM,одинадцять,unsprezece
917,zwölf::NUM,дванадцять,douăsprezece
918,zwanzig::NUM,двадцять,douăzeci
919,dreißig::NUM,тридцять,treizeci
920,vierzig::NUM,сорок,patruzeci
921,fünfzig::NUM,п’ятдесят,cincizeci
922,sechzig::NUM,шістдесят,șaizeci
923,siebzig::NUM,сімдесят,șaptezeci
924,achtzig::NUM,вісімдесят,optzeci
925,neunzig::NUM,дев’яносто,nouăzeci
926,hundert::NUM,сто,sută
927,tausend::NUM,тисяча,mie
928,und::CNJ,і,și
929,oder::CNJ,або,ori
930,stehen::V,стояти,sta
931,sitzen::V,сидіти,ședea
932,liegen::V,лежати,zăcea
933,liegen::V,лежати,fi culcat
934,hängen::V,висіти,atârna
935,werden::V,стати,deveni
936,werden::V,стати,se face
937,werden::V,робитися,deveni
938,werden::V,робитися,se face
939,passieren::V,трапитися,se întâmpla
940,beginnen::V,початися,începe
941,enden::V,кінчитися,se sfârși
942,enden::V,кінчитися,se termina
943,wechseln::V,мінятися,se schimba
944,aufgehen[Sonne]::V,зійти,răsări
945,untergehen[Sonne]::V,зайти,apune
946,scheinen[Sonne]::V,світити,străluci
947,donnern::V,гриміти,tuna
948,wehen::V,віяти,bate
949,strömen::V,литися,curge în șiroaie
950,fließen::V,текти,curge
951,sich drehen::V,обертатися,se învârti
952,schwanken::V,коливатися,se clătina
953,schwingen::V,хитатися,vibra
954,schwingen::V,хитатися,flutura
955,schwingen::V,гойдатися,vibra
956,schwingen::V,гойдатися,flutura
957,fallen::V,падати,cădea
958,brennen::V,горіти,arde
959,rauchen::V,диміти,fuma
960,regnen::V,дощити,ploua
961,gefrieren::V,змерзнути,îngheța
962,tauen::V,танути,se dezgheța
963,schmelzen::V,плавитися,se topi
964,trocknen::V,сохнути,se usca
965,sieden::V,кипіти,fierbe
966,sieden::V,кипіти,clocoti
967,faulen::V,гнити,se împuți
968,verfaulen::V,згнити,putrezi
969,reißen::V,рватися,se rupe
970,reißen::V,рватися,se sfâșia
971,versinken::V,тонути,se scufunda
972,vergehen::V,проходити,trece
973,vergehen::V,проходити,se scurge
974,erscheinen::V,з’явитися,apărea
975,verschwinden::V,щезнути,dispărea
976,verschwinden::V,зникнути,dispărea
977,sinken::V,спадати,cădea
978,sinken::V,спадати,coborî
979,abnehmen::V,поменшитися,scădea
980,abnehmen::V,поменшитися,descrește
981,zunehmen::V,збільшуватися,spori
982,zunehmen::V,збільшуватися,crește
983,zunehmen::V,збільшуватися,augmenta
984,steigen::V,підніматися,urca
985,wachsen::V,рости,crește
986,glänzen::V,блищати,luci
987,glänzen::V,блищати,străluci
988,funkeln::V,блискати,scânteia
989,lärmen::V,шуміти,face larmă
990,läuten::V,дзвонити,suna
991,klingeln::V,дзвонити,suna
992,klirren::V,дзвякати,zăngăni
993,brausen::V,бушувати,vui
994,rauschen::V,шелестіти,vâjâi
995,klingen::V,лунати,suna
996,klingen::V,звучати,suna
997,bellen::V,гавкати,lătra
998,heulen::V,вити,urla
999,blasen::V,дунути,sufla
1000,pfeifen::V,свистіти,fluiera
1001,schreien::V,кричати,țipa
1002,stöhnen::V,стогнати,geme
1003,zittern::V,тремтіти,tremura
1004,leben::V,жити,trăi
1005,geboren werden::V,народитися,se naște
1006,atmen::V,дихати,respira
1007,trinken::V,пити,bea
1008,essen::V,їсти,mânca
1009,schlucken::V,ковтати,înghiți
1010,müde werden::V,втомитися,se obosi
1011,einschlafen::V,заснути,adormi
1012,schlafen::V,спати,dormi
1013,aufwachen::V,прокинутися,se deștepta
1014,aufstehen::V,встати,fi se scula
1015,sich erholen::V,відпочивати,se relaxa
1016,sich erholen::V,відпочивати,se destinde
1017,krank werden::V,захворіти,se îmbolnăvi
1018,krank sein::V,хворіти,zăcea
1019,krank sein::V,хворіти,fi bolnav
1020,schmerzen::V,боліти,durea
1021,husten::V,кашляти,tuși
1022,genesen::V,одужати,se însănătoși
1023,genesen::V,видужати,se însănătoși
1024,sterben::V,померти,muri
1025,umkommen::V,згинути,pieri
1026,sich bewegen::V,рухатися,se mișca
1027,sich rühren::V,ворушитися,se mișca
1028,sich erheben::V,встати,se ridica
1029,sich setzen::V,сісти,lua loc
1030,sich setzen::V,сісти,se așeza
1031,hinfallen::V,упасти,cădea jos
1032,laufen::V,ходити,merge
1033,laufen::V,ходити,merge pe jos
1034,schreiten::V,крокувати,păși
1035,spazierengehen::V,гуляти,se plimba
1036,eilen::V,спішити,fi se grăbi
1037,sich beeilen::V,поспішати,se grăbi
1038,sausen::V,мчатися,țâșni
1039,rennen::V,бігати,fugi
1040,rennen::V,бігати,alerga
1041,springen::V,скакати,sări
1042,springen::V,стрибати,sări
1043,klettern::V,лазити,urca
1044,klettern::V,лазити,se cățăra
1045,schaukeln::V,гойдатися,legăna
1046,kriechen::V,повзати,se târî
1047,schwimmen::V,пливти,înota
1048,schwimmen::V,плавати,înota
1049,tauchen::V,пірнати,se scufunda
1050,rudern::V,гребти,vâsli
1051,rudern::V,гребти,lopăta
1052,rudern::V,веслувати,vâsli
1053,rudern::V,веслувати,lopăta
1054,fahren::V,їхати,merge
1055,fliegen::V,літати,zbura
1056,gehen::V,іти,merge
1057,weggehen::V,піти,se duce
1058,abfahren::V,від’їхати,pleca
1059,abfahren::V,відправитися,pleca
1060,anhalten::V,зупинитися,se opri
1061,hineingehen::V,входити,intra
1062,eintreten::V,увійти,intra
1063,kommen::V,прийти,veni
1064,ankommen::V,прибути,sosi
1065,ankommen::V,прибути,ajunge
1066,zurückkommen::V,повернутися,se întoarce
1067,bleiben::V,залишитися,rămâne
1068,warten::V,чекати,aștepta
1069,erwarten::V,чекати,aștepta
1070,suchen::V,шукати,căuta
1071,finden::V,знайти,găsi
1072,versuchen::V,випробовувати,încerca
1073,vorbereiten::V,підготувати,pregăti
1074,lieben::V,любити,iubi
1075,mögen::V,любити,plăcea a
1076,mögen::V,подобатися,plăcea a
1077,lachen::V,сміятися,râde
1078,rühren::V,розчулити,mișca
1079,rühren::V,розчулити,înduioșa
1080,weinen::V,плакати,plânge
1081,schimpfen::V,лаятися,înjura
1082,sich ärgern::V,сердитися,se supăra
1083,sich fürchten::V,боятися,se teme
1084,sich fürchten::V,боятися,fi teamă a
1085,fürchten::V,боятися,se teme de
1086,fliehen::V,тікати,fugi
1087,flüchten::V,утекти,evada
1088,sehen::V,бачити,vedea
1089,anschauen::V,поглянути,privi
1090,ansehen::V,дивитися на,privi
1091,hören::V,чути,auzi
1092,zuhören::V,слухати,asculta
1093,probieren::V,покуштувати,gusta
1094,riechen::V,нюхати,mirosi
1095,fühlen::V,відчувати,simți
1096,fühlen::V,відчувати,resimți
1097,scheinen::V,здаватися,părea
1098,zu sehen sein::V,виднітися,se vedea
1099,vernehmen::V,почути,auzi
1100,frieren::V,мерзнути,fi frig
1101,tun::V,робити,face
1102,können::V,могти,ști
1103,können::V,могти,putea
1104,wollen::V,хотіти,dori
1105,anfangen::V,почати,începe
1106,beenden::V,закінчити,sfârși
1107,beenden::V,закінчити,termina
1108,aufhören::V,перестати,înceta
1109,gelingen::V,вдатися,reuși
1110,gelingen::V,вдатися,izbuti
1111,geraten::V,опинитися,reuși
1112,öffnen::V,відкрити,deschide
1113,schließen::V,закрити,închide
1114,stellen::V,поставити,pune
1115,stellen::V,поставити,așeza
1116,setzen::V,посадити,pune
1117,setzen::V,посадити,așeza
1118,legen::V,класти,pune
1119,berühren::V,чіпати,atinge
1120,verbinden::V,зв’язати,lega
1121,bedecken::V,покрити,acoperi
1122,aufhängen::V,повісити,atârna
1123,aufhängen::V,повісити,spânzura
1124,anzünden::V,запалити,aprinde
1125,aufheben::V,підняти,ridica
1126,aufheben::V,підняти,lua de jos
1127,zurücklassen::V,залишити,lăsa
1128,zurücklassen::V,залишити,lăsa în urmă
1129,verlieren::V,загубити,pierde
1130,fallen lassen::V,упустити,scăpa
1131,fallen lassen::V,упустити,arunca
1132,machen::V,зробити,face
1133,herstellen::V,виготовити,fabrica
1134,herstellen::V,виготовити,confecționa
1135,bauen::V,будувати,clădi
1136,bauen::V,будувати,construi
1137,reparieren::V,лагодити,repara
1138,verbessern::V,поліпшити,ameliora
1139,verbessern::V,поліпшити,îmbunătăți
1140,ändern::V,змінити,schimba
1141,ändern::V,змінити,modifica
1142,graben::V,копати,săpa
1143,beugen::V,зігнути,curba
1144,biegen::V,погнути,îndoi
1145,biegen::V,погнути,încovoia
1146,drehen::V,вертіти,învârti
1147,wenden::V,повернути,întoarce
1148,umdrehen::V,перевернути,învârti
1149,umdrehen::V,перевернути,întoarce
1150,heben::V,піднімати,ridica
1151,hochheben::V,підняти,ridica
1152,ergreifen::V,схопити,lua
1153,ergreifen::V,схопити,apuca
1154,halten::V,тримати,ține
1155,drücken::V,натискати,apăsa
1156,drücken::V,натискати,strânge
1157,schieben::V,пхати,împinge
1158,schieben::V,штовхати,împinge
1159,kratzen::V,шкребти,zgâria
1160,lecken::V,лизати,linge
1161,beißen::V,кусати,mușca
1162,abreißen::V,відірвати,rupe
1163,abreißen::V,відірвати,smulge
1164,abschneiden::V,відрізати,scurta
1165,binden::V,в’язати,lega
1166,stecken::V,увіткнути,pune
1167,brechen::V,зламати,rupe
1168,brechen::V,зламати,frânge
1169,klopfen::V,стукати,ciocăni
1170,hauen::V,бити,lovi
1171,kleben::V,клеїти,lipi
1172,reiben::V,терти,freca
1173,reiben::V,терти,fricționa
1174,streichen::V,намазати,unge
1175,schleifen::V,точити,ascuți
1176,schneiden::V,різати,tăia
1177,rütteln::V,хитати,zgâlțâi
1178,schütteln::V,трясти,scutura
1179,schwenken::V,махати,agita
1180,schütten::V,налити,vărsa
1181,füllen::V,наповнити,umple
1182,einwickeln::V,загорнути,înveli
1183,einwickeln::V,загорнути,înfășura
1184,tragen::V,нести,căra
1185,schleppen::V,тягти,târî
1186,ziehen::V,тягнути,trage
1187,aufbewahren::V,зберігати,păstra
1188,aufbewahren::V,зберігати,conserva
1189,werfen::V,кидати,arunca
1190,fangen::V,ловити,prinde
1191,packen::V,схопити,apuca
1192,verstecken::V,сховати,ascunde
1193,teilen::V,розділити,împărți
1194,schicken::V,посилати,trimite
1195,bringen::V,принести,aduce
1196,hinzufügen::V,додати,adăuga
1197,bekommen::V,дістати,obține
1198,bekommen::V,дістати,dobândi
1199,erhalten::V,одержати,primi
1200,erhalten::V,одержати,căpăta
1201,nehmen::V,взяти,lua
1202,wählen::V,вибрати,opta
1203,wählen::V,вибрати,alege
1204,auswählen::V,відібрати,selecta
1205,bewahren::V,зберегти,păstra
1206,behindern::V,перешкоджати,stingheri
1207,verderben::V,зіпсувати,strica
1208,beschädigen::V,зашкодити,strica
1209,zerbrechen::V,розбити,rupe
1210,zerbrechen::V,розбити,frânge
1211,zerreißen::V,розірвати,rupe
1212,zerreißen::V,розірвати,sfâșia
1213,zerstören::V,зруйнувати,distruge
1214,verbrennen::V,спалити,arde
1215,verbrennen::V,спалити,incendia
1216,geben::V,дати,da
1217,reichen::V,передати,întinde
1218,schenken::V,дарувати,dărui
1219,versprechen::V,обіцяти,făgădui
1220,wünschen::V,бажати,ura
1221,loben::V,хвалити,lăuda
1222,küssen::V,цілувати,săruta
1223,wiegen::V,качати,legăna
1224,zudecken::V,накрити,acoperi
1225,wecken::V,розбудити,trezi
1226,wecken::V,розбудити,deștepta
1227,zeigen::V,показати,arăta
1228,führen::V,вести,călăuzi
1229,lehren::V,вчити,preda
1230,lehren::V,вчити,învăța
1231,unterrichten::V,викладати,învăța
1232,unterrichten::V,викладати,instrui
1233,aufziehen::V,виховати,crește
1234,leiten::V,керувати,duce
1235,leiten::V,керувати,conduce
1236,antreiben::V,підганяти,împinge
1237,antreiben::V,підганяти,încuraja
1238,lassen::V,змусити,pune pe să
1239,einladen::V,запросити,invita
1240,vereinigen::V,об’єднати,uni
1241,vereinigen::V,об’єднати,întruni
1242,besuchen::V,завітати,vizita
1243,besuchen::V,завітати,face o vizită
1244,besuchen::V,відвідати,vizita
1245,besuchen::V,відвідати,face o vizită
1246,treffen::V,зустріти,întâlni
1247,sich versammeln::V,зібратися,se aduna
1248,spielen::V,грати,se juca
1249,singen::V,співати,cânta
1250,tanzen::V,танцювати,dansa
1251,sich trennen::V,розлучитися,se separa
1252,sich trennen::V,розлучитися,se despărți
1253,verlassen::V,покинути,părăsi
1254,verlassen::V,покинути,abandona
1255,retten::V,врятувати,salva
1256,bewachen::V,охороняти,păzi
1257,schützen::V,уберігати,ocroti
1258,schützen::V,уберігати,proteja
1259,verteidigen::V,захистити,apăra
1260,sich schlagen::V,битися,se bate
1261,sich schlagen::V,дратися,se bate
1262,schießen::V,стріляти,trage
1263,siegen::V,перемогти,birui
1264,siegen::V,перемогти,învinge
1265,ärgern::V,сердити,supăra
1266,schlagen::V,ударити,lovi
1267,treten::V,штовхати,călca
1268,stechen::V,вколоти,înțepa
1269,stechen::V,вколоти,împunge
1270,stoßen::V,штовхнути,împinge
1271,stehlen::V,украсти,fura
1272,stören::V,перешкодити,deranja
1273,belästigen::V,докучати,importuna
1274,verbergen::V,сховати,ascunde
1275,täuschen::V,обдурити,amăgi
1276,betrügen::V,зшахраювати,înșela
1277,töten::V,убити,omorî
1278,wohnen::V,жити,sta
1279,wohnen::V,жити,locui
1280,wohnen::V,мешкати,sta
1281,wohnen::V,мешкати,locui
1282,arbeiten::V,працювати,lucra
1283,sammeln::V,зібрати,aduna
1284,sammeln::V,зібрати,colecționa
1285,pflücken::V,зривати,culege
1286,jagen::V,полювати,vâna
1287,fischen::V,рибалити,pescui
1288,fassen::V,піймати,prinde
1289,hüten::V,пасти,paște
1290,treiben::V,гнати,mână
1291,anbinden::V,прив’язати,lega
1292,füttern::V,годувати,da de mâncare
1293,füttern::V,харчувати,da de mâncare
1294,melken::V,доїти,mulge
1295,hacken::V,рубати,toca
1296,hacken::V,рубати,sparge
1297,gießen::V,полити,uda
1298,reifen::V,дозріти,pârgui
1299,zubereiten::V,зготовити,găti
1300,zubereiten::V,приготувати,găti
1301,kochen::V,варити,găti
1302,kochen::V,готувати,găti
1303,backen::V,пекти,coace
1304,braten::V,смажити,coace
1305,umrühren::V,переміщати,mesteca
1306,stricken::V,в’язати,împleti
1307,nähen::V,шити,coase
1308,färben::V,пофарбувати,vopsi
1309,färben::V,пофарбувати,colora
1310,reinigen::V,очистити,curăți
1311,waschen::V,мити,spăla
1312,abwischen::V,витерти,șterge
1313,spülen::V,полоскати,clăti
1314,fegen::V,підмітати,mătura
1315,kehren::V,мести,mătura
1316,baden::V,купатися,se scălda
1317,sich waschen::V,митися,se spăla
1318,ausziehen::V,зняти,și scoate
1319,anziehen::V,надіти,îmbrăca
1320,sich anziehen::V,одягтися,se îmbrăca
1321,sich anziehen::V,одягнутися,se îmbrăca
1322,kämmen::V,зачесати,pieptăna
1323,schmücken::V,оздобити,împodobi
1324,sagen::V,сказати,zice
1325,sagen::V,сказати,spune
1326,sprechen::V,говорити,vorbi
1327,reden::V,розмовляти,vorbi
1328,reden::V,розмовляти,discuta
1329,sich unterhalten::V,бесідувати,conversa
1330,sich unterhalten::V,бесідувати,sta de vorbă
1331,fragen::V,запитати,întreba
1332,bitten::V,просити,ruga
1333,erzählen::V,розповісти,spune
1334,erzählen::V,розповісти,povesti
1335,mitteilen::V,повідомити,comunica
1336,mitteilen::V,повідомити,înștiința
1337,nennen::V,назвати,numi
1338,nennen::V,назвати,chema
1339,rufen::V,кликати,chema
1340,prahlen::V,хвалитися,se făli
1341,übersetzen::V,перекласти,traduce
1342,denken::V,думати,gândi
1343,denken::V,мислити,gândi
1344,glauben::V,вірити,crede
1345,bemerken::V,помітити,observa
1346,erkennen::V,пізнати,cunoaște
1347,erkennen::V,пізнати,recunoaște
1348,begreifen::V,осягнути,pricepe
1349,begreifen::V,осягнути,înțelege
1350,verstehen::V,почути,înțelege
1351,lernen::V,навчатися,învăța
1352,wissen::V,знати,ști
1353,sich erinnern an::V,пам’ятати,a-și aminti de
1354,vergessen::V,забути,uita
1355,messen::V,міряти,măsura
1356,zählen::V,лічити,număra
1357,rechnen::V,рахувати,calcula
1358,lesen::V,читати,citi
1359,malen::V,малювати,picta
1360,zeichnen::V,рисувати,desena
1361,schreiben::V,писати,scrie
1362,besitzen::V,мати,avea
1363,besitzen::V,мати,poseda
1364,kaufen::V,купити,cumpăra
1365,verkaufen::V,продати,vinde
1366,bezahlen::V,заплатити,plăti
1367,bezahlen::V,заплатити,achita
1368,zahlen::V,платити,plăti
1369,beherrschen::V,володіти,stăpâni
1370,ertragen::V,витерпіти,răbda
1371,ertragen::V,витерпіти,suporta
