,Concept_ID,av,te
646,dann::ADV,цинги,అప్పుడు
647,gestern::ADV,сон,నిన్నటి దినము
648,einst::ADV,цин,పూర్వమొకప్పుడు
649,damals::ADV,гьебмехалъ,అప్పుడు
650,damals::ADV,гьебмехалда,అప్పుడు
651,danach::ADV,цинги,అప్పుడు
652,danach::ADV,хадуса,అప్పుడు
653,vorher::ADV,цебе,ఎదుట
654,zuerst::ADV,тӏоцебе,మొదటిలో
655,einmal::ADV,цинцӏул,ఒకసారి
656,einmal::ADV,цихӏин,ఒకసారి
657,einmal::ADV,цоцӏул,ఒకసారి
658,manchmal::ADV,олоцӏул,అప్పటప్పటికి
659,oft::ADV,гӏемерго,తఱచుగా
660,immer::ADV,кидаго,ఎల్లప్పుడు
661,niemals::ADV,киданиги,ఎప్పుడునులేదు
662,hier::ADV,аниб,ఇక్కడ
663,hierhin::ADV,анибехун,ఇక్కడకు
664,von hier::ADV,гьаниса,ఇక్కడనుండి
665,dort::ADV,гьениб,అక్కడ
666,dorthin::ADV,гьадаба,అక్కడికి
667,geradeaus::ADV,битӏутӏа,సూటిగా
668,vorwärts::ADV,цебехун,ముందుకు
669,rückwärts::ADV,нахъ-нахъ,వెనుకకు
670,zurück::ADV,нахъе,వెనుకభాగము
671,unten::ADV,ахакь,క్రింద
672,unten::ADV,гъоркь,క్రింద
673,hinab::ADV,эхебе,కిందికి
674,oben::ADV,тӏад,మీద
675,oben::ADV,тӏадехун,మీద
676,hinauf::ADV,эхеде,పైకి
677,überall::ADV,кибго,అంతటా
678,ein wenig::ADV,дагьабго,కొంచెము
679,kaum::ADV,хӏалалъ,చాలిచాలక
680,sehr::ADV,кутакалда,చాల
681,so::ADV,гьедин,ఆలాగున
682,noch::ADV,жеги,ఇప్పటికిని
683,nur::ADV,гӏӣцӏго,మాత్రము
684,wieder::ADV,на́хъеги,తిరిగి
685,vergebens::ADV,чӏалгӏаде,నిష్ఫలముగా
686,vor::PRP,цебе,ముందు
687,hinter::PRP,хадуса,వెనుక
688,unter::PRP,ахакь,క్రింద
689,unter::PRP,гъоркь,క్రింద
690,neben::PRP,аскӏо,దగ్గెర
691,zwischen::PRP,гьоркьоб,మధ్య
692,wegen::PRP,гьелда,కారణంగా
693,dies::PRN,гьаб,ఇది
694,dies::PRN,гьеб,ఇది
695,das::PRN,доб,అది
696,ich::PRN,дун,నేను
697,du::PRN,дуца,నీవు
698,er::PRN,доб,అతడు
699,wir::PRN,ниж,మనము
700,ihr::PRN,нуж,మీరు
701,sie::PRN,дол,వారు
702,sie::PRN,эл,వారు
703,was::FPRN,щиб,ఏమి
704,wer::FPRN,щиб,ఎవడు
705,wo::FADV,киб,ఎక్కడ
706,wo::FADV,кибехун,ఎక్కడ
707,wohin::FADV,кибехун,ఎందుకు
708,wie::FADV,кин,ఎట్టు
709,warum::FADV,щай,ఏల
710,wieviel::FNUM,кигӏан,ఎంత
711,eins::NUM,цо,ఒకటి
712,zwei::NUM,кӏиго,రెండు
713,drei::NUM,лъабго,మూడు
714,vier::NUM,ункъо,నాలుగు
715,fünf::NUM,щуго,అయిదు
716,sechs::NUM,анлъго,ఆఱు
717,sieben::NUM,анкьго,ఏరు
718,acht::NUM,микьго,ఎనిమదు
719,neun::NUM,ичӏго,తొమ్మిది
720,zehn::NUM,анцӏго,పది
721,elf::NUM,анцӏила цо,పదునొకొండు
722,zwölf::NUM,кӏиго-анцӏила,పండ్రండు
723,zwanzig::NUM,къого,ఇరుపది
724,dreißig::NUM,лъеберго,ముప్పది
725,vierzig::NUM,кӏикъого,నలువది
726,fünfzig::NUM,кӏикъо́ялда анцӏго,ఏబది
727,sechzig::NUM,лъабкъого,అరుపది
728,siebzig::NUM,лъабкъо́ялда анцӏго,డెబ్బది
729,achtzig::NUM,ункъого,ఎనుబది
730,neunzig::NUM,ункъоялда а́нцӏила,తొంబది
731,hundert::NUM,нусго,నూఱు
732,tausend::NUM,азарго,వేయి
733,und::CNJ,ва,మఱియు
734,und::CNJ,-ги,మఱియు
735,oder::CNJ,ялъуни,లేక
736,stehen::V,бахъунчӏезе,నిలుచు
737,sitzen::V,гӏодов чӏезе,కూర్చుండు
738,liegen::V,бегизе,పండుకొనుట
739,hängen::V,базе,వ్రేలాడదీయు
740,werden::V,бахъине,అగు
741,passieren::V,лъугьине,సంభవించు
742,passieren::V,лъугьа-бахъине,సంభవించు
743,beginnen::V,байбихьизе,ఆరంభించు
744,enden::V,лъугӏизе,తీరుట
745,wechseln::V,хиса-басизе,మార్చు
746,wechseln::V,хисизе,మార్చు
747,aufgehen[Sonne]::V,баккизе,ఉదయించు
748,untergehen[Sonne]::V,щинкӏизе,అస్తమించు
749,scheinen[Sonne]::V,къалъ-къалъизе,ప్రకాశించు
750,donnern::V,гъугъазе,ఉరుముట
751,wehen::V,пуйзе,దురద్పప్టము
752,strömen::V,чвахизе,పారుట
753,fließen::V,чвахизе,ప్రవహించు
754,sich drehen::V,сверизе,తిరుగు
755,schwanken::V,хьвагӏезе,ఆడించుట
756,schwanken::V,багъа-бачаризе,ఆడించుట
757,schwingen::V,щвартӏезе,ఊగుట
758,fallen::V,бортизе,పడు
759,brennen::V,рекӏине,కాలుట
760,rauchen::V,кӏкӏуй буризе,పొగసుట
761,regnen::V,базе,కురిపించుట
762,gefrieren::V,гӏу́низе,గడ్డకట్టు
763,tauen::V,биаризе,కరగు
764,schmelzen::V,биине,కరగు
765,trocknen::V,бакъвазе,యెండుట
766,sieden::V,гьалдезе,ఉడుకు
767,faulen::V,махӏцине,క్రుళ్లు
768,verfaulen::V,туризе,క్షిణించు
769,reißen::V,бихъизе,చించు
770,versinken::V,гъанкъизе,మునుగు
771,vergehen::V,базе,సంభవించు
772,vergehen::V,бахъизе,సంభవించు
773,vergehen::V,ине,సంభవించు
774,erscheinen::V,баккизе,కనబడు
775,verschwinden::V,къине,అదృశ్యమగు
776,verschwinden::V,билизе,అదృశ్యమగు
777,sinken::V,гӏодо́бе ккезе,ముణుగుట
778,abnehmen::V,тӏаса камизе,తగ్గు
779,zunehmen::V,гӏемерлъизе,పెరుగుట
780,steigen::V,бахине,లేచు
781,wachsen::V,кӏодолъизе,పెరుగు
782,glänzen::V,цӏвакизе,ప్రకాశించు
783,funkeln::V,паркъезе,ప్రకాశించు
784,lärmen::V,хъудизе,అరుచుట
785,lärmen::V,чӏиргъдизе,అరుచుట
786,läuten::V,кьабизе,మేళవించుట
787,klingeln::V,кьабизе,వాయించుట
788,klirren::V,зваргъизе,ఘంటానాదము
789,brausen::V,гьалаглъизе,గర్జించు
790,rauschen::V,шуршудизе,చటచటమనుట
791,klingen::V,бахъине,ధ్వనించుట
792,bellen::V,гъанчдезе,అఱచు
793,heulen::V,рурудизе,కూయు
794,blasen::V,гьохьизе,దురద్పప్టము
795,pfeifen::V,гьещтӏезе,ఈలవేయు
796,schreien::V,ахӏизе,అఱచు
797,schreien::V,ахӏдезе,అఱచు
798,stöhnen::V,зигардизе,మూలుగు
799,zittern::V,дарран,వణకు
800,zittern::V,гьаргьадизе,వణకు
801,leben::V,бетӏербахъизе,జీవించుట
802,geboren werden::V,лъугьине,పుట్టుట
803,atmen::V,хӏухьел биччазе,ఉపిరి తీయు
804,trinken::V,гьекъезе,త్రాగు
805,essen::V,квине,తిను
806,essen::V,кваназе,తిను
807,schlucken::V,кӏкӏвине,మ్రింగు
808,schlucken::V,къулчӏизе,మ్రింగు
809,müde werden::V,сваказе,అలయు
810,einschlafen::V,кьижизе,నిద్రించు
811,einschlafen::V,гъапуллъизе,నిద్రించు
812,schlafen::V,кьижизе,నిద్రురించు
813,aufwachen::V,бигьине,మేలుకొను
814,aufstehen::V,бахъине,లేచు
815,aufstehen::V,тӏадебахъине,లేచు
816,sich erholen::V,хьи бахъизе,నడ్డి వాల్చు
817,sich erholen::V,хӏалхьи гьабизе,నడ్డి వాల్చు
818,krank werden::V,унтизе,జబ్బుపడు
819,krank sein::V,унтизе,జబ్బు చేయు
820,schmerzen::V,унтизе,నొచ్చుట
821,husten::V,хъегӏизе,దగ్గుట
822,genesen::V,лъилъизе,కుదురుట
823,sterben::V,хвезе,మరణించు
824,umkommen::V,гьалаглъизе,నశించు
825,sich bewegen::V,багъаризе,కదలు
826,sich bewegen::V,багъаргъизе,కదలు
827,sich rühren::V,багъаризе,కదలు
828,sich erheben::V,тӏадебахъине,లేచు
829,sich erheben::V,бахъине,లేచు
830,sich setzen::V,гӏодов чӏезе,కూర్చుణ్డు
831,hinfallen::V,щапизе,దొర్లు
832,laufen::V,хьвадизе,నడచు
833,schreiten::V,чӏезе,అడుగుపెట్టుట
834,spazierengehen::V,тира-сверизе,పచారు చేయు
835,eilen::V,ракӏхӏалакине,తొందరపడు
836,eilen::V,дуризе,తొందరపడు
837,sich beeilen::V,дуризе,త్వరపెట్టు
838,sich beeilen::V,гӏедегӏизе,త్వరపెట్టు
839,sausen::V,тӏуризе,విసరికొట్టు
840,rennen::V,бекеризе,పరుగెత్తు
841,springen::V,кӏанцӏизе,దుముకు
842,klettern::V,хархадизе,ఎక్కు
843,schaukeln::V,гьерщезе,ఉయ్యాల ఊగు 
844,kriechen::V,хъурщизе,ప్రాకు
845,schwimmen::V,лъедезе,ఈదు
846,tauchen::V,букъардизе,మునుగు
847,rudern::V,хазе,తెడ్లతోఁగడపు
848,fahren::V,ине,నడపు
849,fliegen::V,боржине,ఎగురు
850,gehen::V,ине,పోవు
851,weggehen::V,ине,బయలుదేరు
852,abfahren::V,къокъине,విడిచిపోవు
853,anhalten::V,чӏезе,నిలుపు
854,anhalten::V,тархъизе,నిలుపు
855,anhalten::V,лъалхъизе,నిలుపు
856,hineingehen::V,тӏаделъугьине,ప్రవేశించు
857,eintreten::V,лъугьине,ప్రవేశించు
858,kommen::V,бачӏине,వచ్చు
859,ankommen::V,щвезе,వచ్చి చేరు
860,ankommen::V,тӏадебачӏине,వచ్చి చేరు
861,zurückkommen::V,тадбуссине,తిరిగీవచ్చుట
862,zurückkommen::V,тӏадбуссине,తిరిగీవచ్చుట
863,bleiben::V,чӏезе,ఉండు
864,bleiben::V,хутӏизе,ఉండు
865,warten::V,чӏезе,కనిపెట్టు
866,erwarten::V,балагьизе,నిరిక్షించు
867,suchen::V,балагьизе,వెదకు
868,finden::V,батизе,కనుగొను
869,versuchen::V,хӏалбихьизе,ప్రయత్నించు
870,vorbereiten::V,хӏадурлъизабизе,తయారుచేయు
871,lieben::V,балай бегьизе,ప్రేమించు
872,mögen::V,бокьизе,ఇష్టపడు
873,lachen::V,белъизе,నవ్వు
874,weinen::V,гӏодизе,వీడ్చు
875,schimpfen::V,гъанчдезе,గొణుగు
876,sich ärgern::V,вагъизе,అలుగు
877,sich ärgern::V,ццида́хине,అలుగు
878,sich fürchten::V,хӏинкъизе,భయపడు
879,fürchten::V,беркъазе,భయపడు
880,fürchten::V,хӏинкъа-къазе,భయపడు
881,fliehen::V,лъутизе,పాఱిపోపు
882,flüchten::V,лъутизе,తప్పించుకొను
883,sehen::V,бихьизе,చూచు
884,anschauen::V,бертӏамизе,చూచు
885,anschauen::V,балагьизе,చూచు
886,ansehen::V,бала-гъалагьизе,కాచియుండు
887,hören::V,рагӏизе,విను
888,zuhören::V,гӏенеккизе,విను
889,probieren::V,кӏалдиб хъва́зе,చవిచూచుట
890,probieren::V,чӏамизе,చవిచూచుట
891,riechen::V,су́нтӏизе,వాసనచూచు
892,fühlen::V,чӏвазе,స్పర్శించుట
893,zu sehen sein::V,бихьизе,చూవు
894,vernehmen::V,рагӏизе,విను
895,frieren::V,цӏорозе,చలికి వడకు
896,tun::V,гьабизе,చేయు
897,können::V,кӏвезе,గల
898,können::V,лъазе,గల
899,wollen::V,бокьизе,కోరు
900,anfangen::V,байбихьизе,ఆరంభించు
901,beenden::V,тӏубазабизе,ముగించు
902,beenden::V,лъугӏизабизе,ముగించు
903,aufhören::V,бахъизе,నిలుపు
904,gelingen::V,бахъизе,గెలుపాందు
905,geraten::V,бахъизе,వెలువడు
906,öffnen::V,рагьизе,తెఱచు
907,schließen::V,къазе,మూయు
908,stellen::V,чӏвазе,ఉంచు
909,setzen::V,рекӏинабизе,ఉంచు
910,setzen::V,гӏодор чӏезаризе,ఉంచు
911,legen::V,лъезе,పెట్టు
912,berühren::V,хъвазе,తాకు
913,verbinden::V,хьухьине,చేర్చుట
914,verbinden::V,бухьине,చేర్చుట
915,bedecken::V,кквезе,మూయు
916,aufhängen::V,базе,వ్రేలాడదీయు
917,anzünden::V,бакизе,వెలిగించు
918,anzünden::V,рекӏинабизе,వెలిగించు
919,zurücklassen::V,тезе,విడుచు
920,verlieren::V,билизабизе,పోగొట్టుకొను
921,fallen lassen::V,бортизабизе,జాఱవిడుచు
922,machen::V,гьабизе,చేయు
923,herstellen::V,гьабизе,ఉత్పత్తిచేయు
924,herstellen::V,хӏадурлъизабизе,ఉత్పత్తిచేయు
925,bauen::V,базе,నిర్మించు
926,bauen::V,гьабизе,నిర్మించు
927,reparieren::V,къачӏазе,సరిచేయు
928,verbessern::V,лъикӏлъизабизе,వృద్ధి చేయు
929,ändern::V,хисизабизе,మార్చు
930,graben::V,бухъизе,త్రవ్వు
931,beugen::V,хьетӏизабизе,వంచు
932,biegen::V,гьетӏизабизе,వంచు
933,drehen::V,тиризабизе,నూలువడుకు
934,drehen::V,свердизабизе,నూలువడుకు
935,wenden::V,бегизе,త్రిప్పు
936,umdrehen::V,бегизе,త్రిప్పు
937,umdrehen::V,бега-битӏизе,త్రిప్పు
938,heben::V,борхизе,ఎత్తు
939,hochheben::V,борхалъизабизе,ఎత్తు
940,hochheben::V,борхизе,ఎత్తు
941,ergreifen::V,кквезе,వశపఱచుకొను
942,halten::V,кквезе,ఉంచు
943,drücken::V,къазе,అణచు
944,drücken::V,къанцӏу́зе,అణచు
945,drücken::V,къвал ба́зе,అణచు
946,schieben::V,хъилдизе,నొక్కు
947,kratzen::V,хачазе,గోకు
948,lecken::V,чӏикӏизе,నాకు
949,beißen::V,хӏанчӏизе,కఱచు
950,beißen::V,хӏанчӏизабизе,కఱచు
951,abreißen::V,тӏезе,తెగతెంచు
952,abreißen::V,тӏезабизе,తెగతెంచు
953,abschneiden::V,къотӏизе,తెగకొట్టు
954,binden::V,бухьине,కట్టు
955,stecken::V,къазабизе,తగులుకొనివుండుట
956,brechen::V,бекизе,పగులగొట్టు
957,klopfen::V,дванкезе,కొట్టు
958,hauen::V,базе,కొట్టు
959,kleben::V,бацӏцӏине,అంటుకొను
960,reiben::V,хачазе,రాచు
961,streichen::V,бахине,వ్యాపింపజేయు
962,streichen::V,жужазе,వ్యాపింపజేయు
963,schleifen::V,лъухьизе,రాచు
964,schneiden::V,къотӏизе,కోయు
965,rütteln::V,багъа-бачаризабизе,కుదిలించుట
966,schütteln::V,кӏобокӏизе,కదల్చు
967,schwenken::V,гьесадизе,ఊచుట
968,schwenken::V,хьвагӏезабизе,ఊచుట
969,schütten::V,тӏезе,పోయు
970,füllen::V,цӏезабизе,నింపు
971,einwickeln::V,жемизе,చుట్టు
972,tragen::V,баччизе,మోయు
973,schleppen::V,бехъерхъизе,ఈడ్చు
974,ziehen::V,цӏазе,ఈడ్చు
975,aufbewahren::V,цӏунизе,కాపాడు
976,werfen::V,рехизе,విసరు
977,fangen::V,кквезе,పట్టుకొను
978,packen::V,кквезе,పట్టుకొను
979,verstecken::V,бахчизе,దాచు
980,teilen::V,бикьизе,భాగించు
981,schicken::V,битӏизе,పంపు
982,bringen::V,баччизе,తెచ్చు
983,hinzufügen::V,жубазе,చేర్చు
984,bekommen::V,щвезе,సంపాదించు
985,erhalten::V,щвезе,పుచ్చుకొను
986,erhalten::V,босизе,పుచ్చుకొను
987,nehmen::V,босизе,తీసికొను
988,wählen::V,бищизе,ఇష్టపడు
989,auswählen::V,тӏасабищизе,ఏరుకొను
990,bewahren::V,цӏунизе,భద్రపఱుచు
991,behindern::V,квекӏен гьабизе,అడ్డగించుట
992,verderben::V,хвезабизе,చెఱచు
993,beschädigen::V,галгъазабизе,చెరుపుట
994,zerbrechen::V,щущазабизе,పగులగొట్టు
995,zerreißen::V,бихъизе,చించు
996,zerstören::V,биххизабизе,వాశనము చేయు
997,verbrennen::V,бухӏизе,కాల్చు
998,geben::V,кьезе,ఇచ్చు
999,reichen::V,кьезе,అందుకొనుట
1000,schenken::V,кьезе,అర్పించు
1001,versprechen::V,назру гьабизе,వాగ్దత్తము చేయు
1002,wünschen::V,бокьизе,కోరు
1003,loben::V,беццизе,స్తుతించు
1004,loben::V,бецца-бекъизе,స్తుతించు
1005,küssen::V,баизе,ముద్దుపెట్టుకొను
1006,wiegen::V,чӏучӏадизабизе,ఊచుట
1007,zudecken::V,тӏадбигъине,మూయు
1008,wecken::V,бигьинабизе,నిద్రపలేపుట
1009,zeigen::V,бихьизабизе,చూవు
1010,führen::V,бачине,దారిచూపు
1011,lehren::V,малъизе,బోధించు
1012,lehren::V,цӏализабизе,బోధించు
1013,unterrichten::V,цӏализабизе,నేర్పు
1014,aufziehen::V,гӏезабизе,పెంచు
1015,leiten::V,нухмалъи гьабизе,తీసుకపోవుట
1016,antreiben::V,гӏедегӏизабизе,ప్రేరేపించు
1017,einladen::V,ахӏизе,ఆహ్వానించు
1018,einladen::V,тӏадеахӏизе,ఆహ్వానించు
1019,vereinigen::V,цолъизабизе,కూడుట
1020,besuchen::V,баккизе,పోయి చూచు
1021,besuchen::V,хьвадизе,పోయి చూచు
1022,treffen::V,дандчӏвазе,కలియు
1023,sich versammeln::V,данделъизе,కూర్చు
1024,sich versammeln::V,бакӏаризе,కూర్చు
1025,spielen::V,басандизе,ఆట లాడు
1026,singen::V,ахӏизе,పాడు
1027,tanzen::V,кьурдизе,నృత్యముచేయు
1028,sich trennen::V,батӏалъизе,ఎడబాయుట
1029,verlassen::V,тезе,విడుచు
1030,verlassen::V,рехунтезе,విడుచు
1031,retten::V,хвасар гьабизе,తప్పించుట
1032,retten::V,хвасарлъизабизе,తప్పించుట
1033,bewachen::V,цӏунизе,కాపాడు
1034,schützen::V,цӏунизе,రక్షించు
1035,verteidigen::V,цӏунизе,రక్షించు
1036,sich schlagen::V,багъизе,జగడమాడు
1037,schießen::V,речӏчӏизе,కాల్చు
1038,siegen::V,бергьине,గెలుచు
1039,ärgern::V,вагъизавизе,పీడించుట
1040,schlagen::V,кьабизе,కొట్టు
1041,treten::V,мал тункизе,తన్ను
1042,stechen::V,къазабизе,కుట్టు
1043,stoßen::V,тункизе,గెంటు
1044,stoßen::V,хъилдизе,గెంటు
1045,stehlen::V,щинкӏизабизе,దొంగిలించు
1046,stören::V,квекӏен гьабизе,కలతపఱచు
1047,stören::V,татубахъи гьабизе,కలతపఱచు
1048,belästigen::V,рахӏатхвезабизе,పీడించు
1049,verbergen::V,бахчизе,దాచు
1050,verbergen::V,балъго тезе,దాచు
1051,täuschen::V,божуда рекӏкӏ гьабизе,మోసము చేయు
1052,täuschen::V,гуккизе,మోసము చేయు
1053,betrügen::V,хӏилла гьабизе,మోసపుచ్చు
1054,betrügen::V,сандирахълъи гьабизе,మోసపుచ్చు
1055,töten::V,чӏвазе,చంపు
1056,wohnen::V,яшав гьабизе,నివసించు
1057,arbeiten::V,хӏалтӏизе,పనిచేయు
1058,sammeln::V,бакӏаризе,ప్రోగుచేయు
1059,pflücken::V,бетӏизе,యేరుట
1060,jagen::V,чан гьабизе,వేటాడు
1061,fischen::V,ччугӏа кквезе,వెదకు
1062,fassen::V,кквезе,పట్టుకొమ
1063,hüten::V,кваназабизе,మందచేరుట
1064,treiben::V,гъезе,నడపు
1065,anbinden::V,бухьине,కట్టు
1066,füttern::V,кваназабизе,భోజనము పెట్టు
1067,melken::V,бечӏчӏизе,పాలు పితుకు
1068,hacken::V,чӏвазе,నఱకు
1069,gießen::V,лъалъазе,నీళ్ళుకట్టుట
1070,reifen::V,барщизе,పండుట
1071,zubereiten::V,бежа-белъине,వండు
1072,kochen::V,белъине,వండు
1073,backen::V,базе,రొట్టెకాల్చు
1074,braten::V,бежизе,వేపు
1075,umrühren::V,багъаризе,కదులుట
1076,stricken::V,хьухьине,అల్లు
1077,nähen::V,букъизе,కుట్టు
1078,färben::V,кьер гьабизе,రంగు వేయు
1079,reinigen::V,бацӏцӏине,శుభ్రము చేయు
1080,waschen::V,чуризе,కడుగు
1081,abwischen::V,бацӏцӏине,తుడుచు
1082,spülen::V,хулизе,నీటిలో జడించు
1083,fegen::V,лъухьизе,ఊడ్చు
1084,kehren::V,лъухьизе,ఊడ్చు
1085,baden::V,чордезе,స్నానము చేయు
1086,ausziehen::V,бахъизе,విప్పు
1087,anziehen::V,ретӏине,ధరించు
1088,sich anziehen::V,ретӏине,బట్టలు వేసుకొను
1089,sich anziehen::V,ретӏине,తొడుగుకొను
1090,kämmen::V,хазе,దువ్వుట
1091,schmücken::V,чӏухӏизабизе,అలంకరించు
1092,sagen::V,бицине,చెప్పు
1093,sprechen::V,бицине,చెప్పు
1094,reden::V,гаргадизе,మాటలాడు
1095,sich unterhalten::V,гаргадизе,ముచ్చటలాడు
1096,fragen::V,цӏехезе,ప్రశ్నించు
1097,fragen::V,гьикъизе,ప్రశ్నించు
1098,bitten::V,гьаризе,కోరు
1099,erzählen::V,бицине,చెప్పు
1100,mitteilen::V,лъазабизе,తెలియజేయు
1101,nennen::V,цӏар лъезе,పేరు వెట్టు
1102,rufen::V,ахӏизе,పిలుచు
1103,prahlen::V,беццаризе,జల్లి
1104,übersetzen::V,буссинабизе,తర్జుమాచేయు
1105,denken::V,ургъизе,ఆలోచించు
1106,glauben::V,божизе,నమ్ము
1107,bemerken::V,берречӏчӏизе,గుర్తించు
1108,erkennen::V,лъазе,గుర్తించు
1109,erkennen::V,батӏаго бахъизе,గుర్తించు
1110,begreifen::V,бичӏчӏизе,గ్రహించు
1111,lernen::V,цӏализе,నేర్చు కొను
1112,wissen::V,лъазе,తెలిసికొను
1113,sich erinnern an::V,ракӏалде щвезе,జ్ఞాపకముంచుకొను
1114,vergessen::V,кӏочене,మఱచిపోవు
1115,messen::V,борцине,కొలుచుట
1116,zählen::V,рикӏкӏине,లెక్కపెట్టు
1117,rechnen::V,рикӏкӏине,లెక్కపెట్టు
1118,lesen::V,цӏализе,చదువు
1119,malen::V,бахъизе,పూనుట
1120,zeichnen::V,бахъизе,వ్రాసుట
1121,schreiben::V,хъвазе,వ్రాయు
1122,besitzen::V,щвезе,కలిగియుండు
1123,besitzen::V,бу́кӏине,కలిగియుండు
1124,kaufen::V,босизе,కొను
1125,verkaufen::V,бичизе,అమ్ము
1126,bezahlen::V,кьезе,చెల్లించు
1127,zahlen::V,кьезе,చెల్లించు
1128,ertragen::V,баччизе,భరించు
1129,Auge::N,,కన్ను
1130,Sehne::N,,స్నాయువు
1131,Funke::N,,అగ్నికణము
1132,Moor::N,,చిత్తడినేల
1133,Elch::N,,కణంజు
1134,Beere::N,,కాయ
1135,Gedächtnis::N,,జ్ఞాపకము
1136,Ton::N,,స్వరము
1137,Winkel::N,,కోణము
1138,Menge::N,,మొత్తము
1139,Stütze::N,,వాల్సేడ్లు
1140,Figur::N,,రూపము
1141,Schuh::N,,పాదరక్ష
1142,Schnur::N,,దారము
1143,Leine::N,,వారు
1144,Geschäft::N,,వ్యాపారము
1145,voll::A,,నిండు
1146,lange::ADV,,బహుకాలము
1147,später::ADV,,ఇటీవలి
1148,nicht::ADV,,కాదు
1149,schon::ADV,,ఇదివఱకే
1150,durch::PRP,,ద్వారా
1151,alles::PRN,,సకలము
1152,rühren::V,,గుండె తాకు
1153,scheinen::V,,కనబడు
1154,aufheben::V,,సేకరించు
1155,lassen::V,,అనుమతించు
1156,sich waschen::V,,కడుగు
1157,verstehen::V,,గ్రహించు
1158,beherrschen::V,,ఏలు
