,Concept_ID,bg,bn
737,zurück::ADV,обратно,পিঠ
738,unten::ADV,долу,নীচে
739,hinab::ADV,надолу,নিম্নগামী
740,oben::ADV,горе,উপরে
741,hinauf::ADV,нагоре,উচ্চতর অংশে
742,überall::ADV,навсякъде,সর্বত্র
743,nicht::ADV,не,না
744,ein wenig::ADV,малко,অল্প
745,kaum::ADV,едва,কষ্টসহকাবে
746,kaum::ADV,едвам,কষ্টসহকাবে
747,sehr::ADV,много,খুব
748,sehr::ADV,твърде,খুব
749,so::ADV,тъй,তত
750,so::ADV,така,তত
751,noch::ADV,още,এখন পর্যস্ত
752,nur::ADV,само,শুধু
753,schon::ADV,вече,ইতঃপুর্বে
754,wieder::ADV,пак,আবার
755,wieder::ADV,отново,আবার
756,vergebens::ADV,напразно,বিফলে
757,vor::PRP,пред,সম্মুখে
758,hinter::PRP,зад,পশ্চাতে
759,unter::PRP,под,নীচে
760,durch::PRP,през,দ্বারা
761,neben::PRP,до,কাছে
762,neben::PRP,при,কাছে
763,zwischen::PRP,между,মধ্যে
764,zwischen::PRP,помежду,মধ্যে
765,wegen::PRP,заради,জন্য
766,dies::PRN,този,এটা
767,das::PRN,туй,ওটা
768,das::PRN,това,ওটা
769,alles::PRN,всичко,সব
770,ich::PRN,аз,আমি
771,du::PRN,ти,তুমি
772,er::PRN,той,উনি
773,wir::PRN,ние,আমরা
774,ihr::PRN,вие,তোমরা
775,sie::PRN,те,তারা
776,was::FPRN,що,কি
777,was::FPRN,какво,কি
778,wer::FPRN,кой,কে
779,wo::FADV,къде,কোথায়
780,wohin::FADV,накъде,কোথায়
781,wohin::FADV,накъдето,কোথায়
782,wie::FADV,как,কেমন
783,warum::FADV,защо,কেন
784,wieviel::FNUM,колко,কত
785,eins::NUM,един,অক
786,zwei::NUM,два,দুই
787,drei::NUM,три,তিন
788,vier::NUM,четири,চার
789,fünf::NUM,пет,পাঁচ
790,sechs::NUM,шест,ছয়
791,sieben::NUM,седем,সাত
792,acht::NUM,осем,আট
793,neun::NUM,девет,নয়
794,zehn::NUM,десет,দশ
795,elf::NUM,единайсет,এগারো
796,elf::NUM,единадесет,এগারো
797,zwölf::NUM,дванайсет,দ্বাদশ
798,zwölf::NUM,дванадесет,দ্বাদশ
799,zwanzig::NUM,двайсет,বিশ
800,zwanzig::NUM,двадесет,বিশ
801,dreißig::NUM,тридесет,ত্রিশ
802,vierzig::NUM,четиридесет,চল্লিশ
803,fünfzig::NUM,петдесет,পঞ্চাশ
804,sechzig::NUM,шестдесет,ষাট
805,siebzig::NUM,седемдесет,সত্তর
806,achtzig::NUM,осемдесет,আশি
807,neunzig::NUM,деветдесет,নব্বুই
808,hundert::NUM,сто,শত
809,tausend::NUM,хиляда,হাজার
810,und::CNJ,а,আর
811,und::CNJ,а,এবং
812,und::CNJ,та,আর
813,und::CNJ,та,এবং
814,oder::CNJ,или,বা
815,stehen::V,стоя,দাঁড়ানো
816,sitzen::V,седя,বসা
817,liegen::V,лежа,শোয়া
818,hängen::V,вися,ঝোলা
819,werden::V,бъда,হইয়া উঠা
820,werden::V,стана,হইয়া উঠা
821,passieren::V,случа се,ঘটা
822,beginnen::V,започна,আরম্ভ হওয়া
823,enden::V,свърша,শেষ হওয়া
824,wechseln::V,променям,রূপাস্তর করা
825,aufgehen[Sonne]::V,изгрея,উদিত হওয়া
826,untergehen[Sonne]::V,заляза,অস্ত যাওয়া
827,scheinen[Sonne]::V,грея,আলো দেওয়া
828,scheinen[Sonne]::V,светя,আলো দেওয়া
829,donnern::V,гърмя,বজ্রধ্বনি করা
830,wehen::V,вея,প্রবাহিত হওয়া
831,wehen::V,духам,প্রবাহিত হওয়া
832,strömen::V,тека,প্রবাহিত হওয়া
833,strömen::V,лея се,প্রবাহিত হওয়া
834,fließen::V,тека,ছুটা
835,sich drehen::V,въртя се,পাক খাওয়া
836,schwanken::V,клатя се,দোলা
837,schwingen::V,трептя,দোলা
838,fallen::V,падам,পড়া
839,brennen::V,горя,সেঁকা
840,rauchen::V,димя,ধোঁয়া ছড়ান
841,regnen::V,вали дъжд,বর্ষণ_করা
842,gefrieren::V,замръзна,হিমায়িত হওয়া
843,tauen::V,топя се,গলা
844,schmelzen::V,разтопя се,গলা
845,trocknen::V,съхна,শুষ্ক করা
846,sieden::V,вря,ফোঁড়া
847,sieden::V,кипя,ফোঁড়া
848,faulen::V,гния,ক্ষয় হওয়া
849,verfaulen::V,изгния,ক্ষয় হওয়া 
850,reißen::V,напукам се,ছিঁড়া
851,versinken::V,потъна,ডুবা
852,vergehen::V,минавам,যাওয়া
853,erscheinen::V,явя се,আসা
854,verschwinden::V,изчезна,অদৃশ্য হওয়া
855,sinken::V,падна,হ্রাস হওয়া
856,abnehmen::V,отслабна,হ্রাস হওয়া
857,zunehmen::V,нарасна,বৃদ্ধি পাওয়া
858,steigen::V,увелича се,ওঠা
859,steigen::V,покачвам се,ওঠা
860,wachsen::V,раста,বড় হওয়া
861,glänzen::V,лъщя,জ্বলা
862,glänzen::V,блестя,জ্বলা
863,funkeln::V,искря,জ্বল্জ্বল করা
864,lärmen::V,шумя,
865,läuten::V,звъня,রুসুঝুসু করা
866,klingeln::V,звъня,বাজা
867,klirren::V,звънтя,টুংটাং-শব্দ করা
868,klirren::V,дрънкам,টুংটাং-শব্দ করা
869,brausen::V,буча,গর্জন করা
870,rauschen::V,шумя,মর্মরধ্বনি করা
871,klingen::V,звуча,শব্দ করা
872,bellen::V,лая,ঘেউ ঘেউ করা
873,heulen::V,вия,গর্জন করা
874,heulen::V,рева,গর্জন করা
875,blasen::V,духна,ফুঁ দেওয়া
876,pfeifen::V,свиря,শিস্ দেওয়া
877,schreien::V,крещя,চিৎকার করা
878,stöhnen::V,стена,গোঁ-গো করা
879,stöhnen::V,пъшкам,গোঁ-গো করা
880,zittern::V,треперя,কাঁপা
881,leben::V,живея,বাঁচা
882,geboren werden::V,родя се,জন্মানো
883,atmen::V,дишам,শ্বাস ফেলা
884,trinken::V,пия,পান করা
885,essen::V,ям,ভক্ষণ করা
886,schlucken::V,гълтам,গেলা
887,müde werden::V,уморя се,পরিশ্রান্ত হওয়া
888,einschlafen::V,заспя,নিদ্রামগ্ন হওয়া
889,schlafen::V,спя,নিদ্রা যাওয়া
890,aufwachen::V,събудя се,জাগা
891,aufstehen::V,стана,জাগা
892,sich erholen::V,отдъхвам си,আরাম করা
893,krank werden::V,заболея,অসুস্থ হত্তয়া
894,krank sein::V,боледувам,রূগ্ণ হত্তয়া
895,schmerzen::V,боля,কন্কন করা
896,husten::V,кашлям,কাশা
897,genesen::V,оздравея,আরোগ্য হওয়া
898,sterben::V,умра,মারা যাওয়া
899,umkommen::V,загина,মারা যাওয়া
900,sich bewegen::V,движа се,চলা
901,sich bewegen::V,мърдам се,চলা
902,sich rühren::V,движа се,নড়া
903,sich erheben::V,стана,উদিত হওয়া
904,sich setzen::V,седна,বসা
905,hinfallen::V,падна,পড়া
906,laufen::V,ходя,হাঁটা
907,schreiten::V,крача,হাঁটা
908,spazierengehen::V,разхождам се,পায়চারি করা
909,eilen::V,бързам,ত্বরাম্বিত করা
910,sich beeilen::V,побързам,ত্বরাম্বিত করা
911,sausen::V,тичам,ধেয়ে যাওয়া
912,rennen::V,бягам,চলা
913,springen::V,скачам,লাফানো
914,klettern::V,катеря се,আরোহণ করা
915,schaukeln::V,люлея се,দোলা
916,kriechen::V,лазя,হামাগুড়ি দেওয়া
917,kriechen::V,пълзя,হামাগুড়ি দেওয়া
918,schwimmen::V,плувам,সাঁতার কাটা
919,tauchen::V,гмуркам се,ডোবা
920,rudern::V,греба,দাঁড় টানা
921,fahren::V,пътувам,চালান
922,fliegen::V,летя,ওড়া
923,fliegen::V,хвърча,ওড়া
924,gehen::V,ида,যাওয়া
925,gehen::V,вървя,যাওয়া
926,weggehen::V,отида си,প্রস্থান করা
927,abfahren::V,отпътувам,প্রস্থান করা
928,anhalten::V,спра се,থামা
929,hineingehen::V,влизам,ঢোকা
930,eintreten::V,вляза,ঢোকা
931,kommen::V,ида,আসা
932,kommen::V,дойда,আসা
933,ankommen::V,пристигна,আসা
934,zurückkommen::V,върна се,ফিরা
935,bleiben::V,остана,থাকা
936,warten::V,чакам,অপেক্ষা করা
937,erwarten::V,очаквам,অপেক্ষা করা
938,suchen::V,търся,খোঁজ করা
939,finden::V,намеря,পাওয়া
940,versuchen::V,опитам,পরখ করা
941,vorbereiten::V,подготвя,প্রস্তুত করা
942,lieben::V,любя,ভালবাসা
943,mögen::V,обичам,পছন্দ করা
944,lachen::V,смея се,হাসা
945,rühren::V,трогна,হৃদয়ম্পর্শ করা
946,weinen::V,плача,কাঁদা
947,schimpfen::V,ругая,নালিশ করা
948,schimpfen::V,псувам,নালিশ করা
949,sich ärgern::V,ядосам се,রাগ হত্তয়া
950,sich fürchten::V,боя се,ভয় করা
951,sich fürchten::V,страхувам се,ভয় করা
952,fürchten::V,боя се от,ডরা
953,fürchten::V,страхувам се от,ডরা
954,fliehen::V,бягам,পালানো
955,flüchten::V,бягам,পালানো
956,flüchten::V,избягам,পালানো
957,sehen::V,видя,দেখা
958,anschauen::V,гледам,দেখা
959,ansehen::V,поглеждам,দেখা
960,hören::V,чувам,শোনা
961,zuhören::V,слушам,শোনা
962,probieren::V,опитам,পরখ করা
963,riechen::V,подуша,শুঁকা
964,fühlen::V,усещам,অনুভব করা
965,fühlen::V,чувствувам,অনুভব করা
966,scheinen::V,изглеждам,মনে হত্তয়া
967,zu sehen sein::V,виждам се,দেখা দেত্তয়া
968,vernehmen::V,доловя,শোনা
969,frieren::V,мръзна,শীত লাগা
970,tun::V,правя,করা
971,können::V,мога,পারা
972,wollen::V,ща,ইচ্ছা করা
973,wollen::V,искам,ইচ্ছা করা
974,anfangen::V,започна,আরম্ভ করা
975,beenden::V,свърша,শেষ করা
976,beenden::V,завърша,শেষ করা
977,aufhören::V,престана,থামা
978,gelingen::V,успея,সিদ্ধিলাভ করা
979,gelingen::V,сполуча,সিদ্ধিলাভ করা
980,geraten::V,удам се,পরিণত হত্তয়া
981,öffnen::V,отворя,খোলা
982,schließen::V,затворя,বন্ধ করা
983,stellen::V,поставя,স্থাপন করা
984,setzen::V,туря,স্থাপন করা
985,legen::V,сложа,স্থাপন করা
986,legen::V,слагам,স্থাপন করা
987,berühren::V,докосна,স্পর্শ করা
988,verbinden::V,свържа,সংযুক্ত করা
989,bedecken::V,покрия,ঢাকা
990,aufhängen::V,закача,ঝুলানো
991,anzünden::V,запаля,জ্বালান
992,aufheben::V,вдигна,কুড়াইয়া তোলা
993,aufheben::V,повдигна,কুড়াইয়া তোলা
994,zurücklassen::V,оставя,পরিত্যাগ করা
995,verlieren::V,загубя,হারান
996,fallen lassen::V,изпусна,ফেলা
997,machen::V,направя,গঠন করা
998,herstellen::V,произведа,সৃষ্টি করা
999,bauen::V,строя,নির্মাণ করা
1000,reparieren::V,поправя,মেরামত করা
1001,verbessern::V,подобря,উন্নতিলাভ করা
1002,ändern::V,променя,পরিবর্তিত করা
1003,graben::V,копая,খনন করা
1004,beugen::V,прегъна,নোয়া
1005,biegen::V,прегъна,নোয়া
1006,drehen::V,въртя,ঘোরান
1007,wenden::V,обърна,উলটাইয়া দেত্তয়া
1008,umdrehen::V,обърна,উলটানো
1009,heben::V,вдигам,উত্তোলন করা
1010,hochheben::V,издигна,উঁচু করা
1011,ergreifen::V,хвана,দখল করা
1012,ergreifen::V,обхвана,দখল করা
1013,halten::V,държа,ধরা
1014,drücken::V,натискам,টেপা
1015,drücken::V,притискам,টেপা
1016,schieben::V,тикам,ঠেলা
1017,kratzen::V,одраскам,চাঁচা
1018,lecken::V,лижа,চাটা
1019,lecken::V,ближа,চাটা
1020,beißen::V,хапя,দংশন করা
1021,beißen::V,ухапя,দংশন করা
1022,abreißen::V,откъсна,বিচ্ছিন্ন করা
1023,abschneiden::V,отрежа,বিচ্ছিন্ন করা
1024,binden::V,вържа,বন্ধন করা
1025,stecken::V,пъхна,বিদ্ধ করা
1026,brechen::V,троша,ভাঙা
1027,klopfen::V,чукам,আঘাত করা
1028,hauen::V,бия,আঘাত করা
1029,kleben::V,лепя,সাঁটা
1030,kleben::V,залепя,সাঁটা
1031,reiben::V,трия,ঘষা
1032,reiben::V,търкам,ঘষা
1033,streichen::V,намажа,ছড়াইয়া
1034,schleifen::V,остря,ধার দেওয়া
1035,schneiden::V,режа,কাটা
1036,rütteln::V,разтърсвам,নাড়ান
1037,schütteln::V,клатя,নড়া
1038,schütteln::V,друсам,নড়া
1039,schwenken::V,размахам,দোলা
1040,schütten::V,сипя,বর্ষণ করা
1041,füllen::V,напълня,পরিপূর্ণ করা
1042,einwickeln::V,увия,মুড়া
1043,einwickeln::V,завия,মুড়া
1044,tragen::V,нося,বহন করা
1045,schleppen::V,влача,টানা
1046,ziehen::V,тегля,টানা
1047,ziehen::V,дръпна,টানা
1048,aufbewahren::V,съхраня,রাখা
1049,werfen::V,хвърля,ছুড়া
1050,fangen::V,ловя,লোফা
1051,fangen::V,уловя,লোফা
1052,packen::V,хвана,ধরা
1053,verstecken::V,крия,গোপন করা
1054,verstecken::V,скрия,গোপন করা
1055,teilen::V,разделя,বিভক্ত করা
1056,schicken::V,изпращам,প্রেরণ করা
1057,bringen::V,донеса,আনা
1058,hinzufügen::V,прибавя,একত্র করা
1059,bekommen::V,сдобия се,পাওয়া
1060,erhalten::V,получа,পাওয়া
1061,nehmen::V,взема,নেওয়া
1062,wählen::V,избирам,বাছা
1063,auswählen::V,избера,বাছা
1064,bewahren::V,пазя,বাঁচাইয়া রাখা
1065,behindern::V,преча,বাধা দেওয়া
1066,behindern::V,спъвам,বাধা দেওয়া
1067,verderben::V,разваля,নষ্ট করা
1068,beschädigen::V,повредя,ক্ষতি করা
1069,zerbrechen::V,счупя,ভাঙ্গিয়া যাওয়া
1070,zerreißen::V,скъсам,ছিঁড়া
1071,zerstören::V,разруша,বিনাশ করা
1072,verbrennen::V,изгоря,দহন করা
1073,geben::V,дам,দেওয়া
1074,reichen::V,подам,দেওয়া
1075,schenken::V,подаря,উপহার দেত্তয়া
1076,versprechen::V,обещая,প্রতিশ্রুতি দেওয়া
1077,wünschen::V,желая,আকাঙ্ক্ষা করা
1078,loben::V,хваля,প্রশংসা করা
1079,küssen::V,целувам,চুম্বন করা
1080,wiegen::V,люлея,দুলানো
1081,zudecken::V,покрия,ঢাকা
1082,wecken::V,събудя,জাগানো
1083,zeigen::V,покажа,দেখানো
1084,führen::V,водя,পথ দেখানো
1085,führen::V,заведа,পথ দেখানো
1086,lehren::V,уча,শেখানো
1087,unterrichten::V,преподавам,শিক্ষা দেওয়া
1088,aufziehen::V,отгледам,পালন করা
1089,leiten::V,ръководя,পরিচালনা করা
1090,leiten::V,управлявам,পরিচালনা করা
1091,antreiben::V,подкарвам,চালনা করা
1092,lassen::V,накарам,অনুমতি দেওয়া
1093,einladen::V,поканя,নিমন্ত্রণ করা
1094,vereinigen::V,съединя,এক করা
1095,besuchen::V,посетя,দেখিতে যাওয়া
1096,treffen::V,срещна,সন্মুখীন হওয়া
1097,sich versammeln::V,събера се,জড়ো হওয়া
1098,spielen::V,играя,খেলা
1099,singen::V,пея,গাওয়া
1100,tanzen::V,танцувам,নাচা
1101,sich trennen::V,разделя се,পৃথক করা
1102,verlassen::V,напусна,পরিত্যাগ করা
1103,retten::V,спася,উদ্ধার করা
1104,bewachen::V,охранявам,পাহারা দেওয়া
1105,schützen::V,запазя,রক্ষা করা
1106,verteidigen::V,защитя,রক্ষা করা
1107,sich schlagen::V,бия се,লড়াই করা
1108,schießen::V,стрелям,তীরবেগে ছোটা
1109,siegen::V,победя,জেতা
1110,ärgern::V,ядосам,বিরক্ত করা
1111,schlagen::V,бия,আঘাত করা
1112,schlagen::V,ударя,আঘাত করা
1113,treten::V,ритам,লাথি মারা
1114,stechen::V,бодна,দংশন করা
1115,stoßen::V,бутна,ঠেলা
1116,stoßen::V,блъсна,ঠেলা
1117,stören::V,смутя,ঘাঁটান
1118,belästigen::V,отегча,বিরক্ত করা
1119,belästigen::V,безпокоя,বিরক্ত করা
1120,verbergen::V,скрия,গোপন করা
1121,täuschen::V,измамя,প্রবঞ্চনা করা
1122,betrügen::V,измамя,প্রতারণা করা
1123,töten::V,убия,হত্যা করা
1124,töten::V,умъртвя,হত্যা করা
1125,wohnen::V,живея,বাস করা
1126,arbeiten::V,работя,কাজ করা
1127,sammeln::V,събера,সংগ্রহ করা
1128,pflücken::V,бера,চয়ন করা
1129,pflücken::V,откъсна,চয়ন করা
1130,jagen::V,ловувам,শিকার করা
1131,fischen::V,ловя риба,মাছ ধরা
1132,fassen::V,хвана,ধরা
1133,hüten::V,пазя,যুথভুক্ত করা
1134,treiben::V,карам,চালনা করা
1135,anbinden::V,завържа,বন্ধন করা
1136,füttern::V,храня,ভোজন করানো
1137,melken::V,доя,দুগ্ধ দোহন করা
1138,hacken::V,сека,কাটা
1139,gießen::V,полея,বর্ষণ করা
1140,reifen::V,узрея,পাকা
1141,zubereiten::V,приготвя,রন্ধন করা
1142,kochen::V,варя,রন্ধন করা
1143,backen::V,пека,সেকা
1144,braten::V,пържа,ভাজা
1145,umrühren::V,разбъркам,নড়ানো
1146,stricken::V,плета,বোনা
1147,nähen::V,шия,সেলাই করা
1148,färben::V,боядисам,রঞ্জিত করা
1149,reinigen::V,почистя,পরিষ্কার করা
1150,waschen::V,мия,পরিষ্কার করা
1151,waschen::V,пера,পরিষ্কার করা
1152,abwischen::V,избърша,মুছা
1153,spülen::V,плакна,পরিষ্কার করা
1154,fegen::V,измета,ঝাঁট দেওয়া
1155,kehren::V,мета,ঝাঁট দেওয়া
1156,baden::V,къпя се,অবগাহন করা
1157,sich waschen::V,мия се,ধোয়া
1158,ausziehen::V,съблека,খুলা
1159,anziehen::V,облека,গায়ে দেত্তয়া
1160,sich anziehen::V,облека се,পোশাক পরা
1161,kämmen::V,реша,আঁচড়ানো
1162,kämmen::V,вчеша,আঁচড়ানো
1163,schmücken::V,накича,সাজান করা
1164,sagen::V,кажа,উচ্চারণ করা
1165,sprechen::V,говоря,বলা
1166,reden::V,говоря,আলাপ করা
1167,sich unterhalten::V,разговарям,আড্ডা দেওয়া
1168,fragen::V,запитам,জিজ্ঞাসা করা
1169,bitten::V,моля,প্রার্থনা করা
1170,erzählen::V,разкажа,বর্ণনা করা
1171,mitteilen::V,съобщя,বলা
1172,nennen::V,нарека,নাম দেওয়া
1173,rufen::V,викам,আমন্ত্রণ করা
1174,rufen::V,повикам,আমন্ত্রণ করা
1175,prahlen::V,хваля се,বড়াই করা
1176,übersetzen::V,преведа,ভাষাস্তরিত করা
1177,denken::V,мисля,ভাবা
1178,glauben::V,вярвам,বিশ্বাস করা
1179,bemerken::V,забележа,লক্ষ্য করা
1180,erkennen::V,позная,চিনিতে পারা
1181,begreifen::V,схвана,উপলব্ধি করা
1182,verstehen::V,разбера,উপলব্ধি করা
1183,lernen::V,уча се,শেখা
1184,wissen::V,зная,জানা
1185,sich erinnern an::V,спомня си за,মনে করা
1186,vergessen::V,забравя,বিস্মৃত হওয়া
1187,messen::V,меря,মাপা
1188,zählen::V,броя,গণনা করা
1189,rechnen::V,сметна,হিসাব করা
1190,lesen::V,чета,পাঠ করা
1191,malen::V,рисувам,আঁকা
1192,zeichnen::V,рисувам,ছকা
1193,schreiben::V,пиша,লেখা
1194,besitzen::V,имам,অধিকার করা
1195,besitzen::V,притежавам,অধিকার করা
1196,kaufen::V,купя,ক্রয় করা
1197,kaufen::V,купувам,ক্রয় করা
1198,verkaufen::V,продам,বেচা
1199,bezahlen::V,заплатя,প্রদান করা
1200,zahlen::V,платя,প্রদান করা
1201,beherrschen::V,владея,শাসন করা
1202,ertragen::V,понеса,বহন করা
1203,Platte::N,,ফলক
1204,Stütze::N,,নাগদণ্ড
1205,stehlen::V,,অপহরণ করা
