,Concept_ID,zh,os
775,wo::FADV,哪里,кӕм
776,wohin::FADV,去哪里,кӕдӕм
777,wie::FADV,怎么,куыд
778,warum::FADV,为什么,цӕмӕн
779,wieviel::FNUM,多少,цал
780,eins::NUM,一,иу
781,zwei::NUM,二,дыууӕ
782,drei::NUM,三,ӕртӕ
783,vier::NUM,四,цыппар
784,fünf::NUM,五,фондз
785,sechs::NUM,六,ӕхсӕз
786,sieben::NUM,七,авд
787,acht::NUM,八,аст
788,neun::NUM,九,фараст
789,zehn::NUM,十,дӕс
790,elf::NUM,十一,иуæндæс
791,zwölf::NUM,十二,дыууадæс
792,zwanzig::NUM,二十,дыууын
793,dreißig::NUM,三十,æртын
794,dreißig::NUM,三十,дæсæмæссæдз
795,vierzig::NUM,四十,цыппор
796,vierzig::NUM,四十,цыппур
797,vierzig::NUM,四十,дыууиссæдзы
798,fünfzig::NUM,五十,фӕндзай
799,sechzig::NUM,六十,æхсай
800,sechzig::NUM,六十,æртиссæдзы
801,siebzig::NUM,七十,æвдай
802,siebzig::NUM,七十,дæс æмæ æртиссæдзы
803,achtzig::NUM,八十,цыппарыссæдзы
804,achtzig::NUM,八十,æстай
805,neunzig::NUM,九十,нæуæдз
806,neunzig::NUM,九十,дæс æмæ цыппарыссæдзы
807,hundert::NUM,百,сӕдӕ
808,tausend::NUM,千,мин
809,und::CNJ,和,ӕмӕ
810,oder::CNJ,或者,кӕнӕ
811,stehen::V,站,лӕууын
812,sitzen::V,坐,бадын
813,liegen::V,躺着,хуыссын
814,hängen::V,挂着,ауыгъд уын
815,werden::V,成为,суӕвын
816,passieren::V,发生,æрцæуын
817,beginnen::V,开始,райдайын
818,enden::V,终止,фæуын
819,wechseln::V,变迁,ивын
820,aufgehen[Sonne]::V,升起,скæсын
821,untergehen[Sonne]::V,下落, аныгуылын
822,scheinen[Sonne]::V,照射,рухс кӕнын
823,donnern::V,打雷,нæрын
824,wehen::V,飘扬,дымын
825,strömen::V,流,кӕлын
826,fließen::V,流动,цæуын
827,fließen::V,流动,уайын
828,fließen::V,流动,кæлын
829,sich drehen::V,转动,зилын
830,schwanken::V,摇摆,æнкъуысын
831,schwingen::V,摇,æнкъуысын
832,schwingen::V,摇,змæлын
833,fallen::V,坠落,хауын
834,brennen::V,燃烧,судзын
835,rauchen::V,冒烟,фæздæг кæнын
836,regnen::V,下雨,уарын
837,gefrieren::V,结冰,сӕлын
838,tauen::V,融化,стайын
839,schmelzen::V,溶化,тайын
840,trocknen::V,变干,хус кæнын
841,sieden::V,煮,фыцын
842,faulen::V,腐烂,ӕмбийын
843,verfaulen::V,腐烂,бамбийын
844,reißen::V,撕,скъуийын
845,versinken::V,下沉,дӕлдон_кӕнын
846,vergehen::V,流逝,аивгъуийын
847,erscheinen::V,出现,разынын
848,verschwinden::V,消失,фæтары уын
849,verschwinden::V,消失,фæдæлдзæх уын
850,verschwinden::V,消失,фесæфын
851,verschwinden::V,消失,æрбайсæфын
852,sinken::V,下降,дæлæмæ æрхауын
853,abnehmen::V,减少,фæкъаддæр уын
854,abnehmen::V,减少,фæцух уын
855,zunehmen::V,增加,фæфылдæр уын
856,zunehmen::V,增加,сбирæ уын
857,zunehmen::V,增加,сахадын
858,steigen::V,上升,сыстын
859,wachsen::V,生长,рӕзын
860,glänzen::V,发光,ӕрттивын
861,funkeln::V,闪烁,тыбар-тыбур_кӕнын
862,lärmen::V,吵闹,хъæлæба кæнын
863,läuten::V,响,цæгъдын
864,klingeln::V,按铃,цæгъдын
865,brausen::V,疾驶,абухын
866,klingen::V,听起来,зæлын
867,klingen::V,听起来,азæлын
868,klingen::V,听起来,хъуысын
869,bellen::V,吠,рæйын
870,heulen::V,嗥,ниуын
871,blasen::V,吹,фу кӕнын
872,pfeifen::V,吹口哨,æхситт кæнын
873,pfeifen::V,吹口哨,къуыззитт кæнын
874,schreien::V,叫喊,хъӕр кӕнын
875,stöhnen::V,呻吟,хъæрзын
876,stöhnen::V,呻吟,дзыназын
877,zittern::V,颤抖,ризын
878,leben::V,生存,цӕрын
879,geboren werden::V,出生,райгуырын
880,atmen::V,呼吸,улӕфын
881,trinken::V,喝,нуазын
882,essen::V,吃,хӕрын
883,schlucken::V,咽,ныхъуырын
884,müde werden::V,疲倦,бафæллайын
885,müde werden::V,疲倦,бафæлмæцын
886,müde werden::V,疲倦,сфæлмæцын
887,einschlafen::V,入睡,бафынæй уын
888,schlafen::V,睡觉,хуыссын
889,schlafen::V,睡觉,фынӕй кӕнын
890,aufwachen::V,睡醒,райхъал уын
891,aufstehen::V,起床,стын
892,sich erholen::V,休养,фæллад уадзын
893,sich erholen::V,休养,улæфын
894,krank werden::V,生病,фӕрынчын уын
895,krank sein::V,生病,сӕйын
896,schmerzen::V,疼痛,риссын
897,husten::V,咳,хуыфын
898,genesen::V,痊愈,сдзæбæх уын
899,genesen::V,痊愈,рандидзын
900,genesen::V,痊愈,сæндидзын
901,sterben::V,死,мӕлын
902,umkommen::V,丧命,фесæфын
903,umkommen::V,丧命,байсæфын
904,umkommen::V,丧命,бабын уын
905,umkommen::V,丧命,мард фæуын
906,sich bewegen::V,移动,тæлфын
907,sich bewegen::V,移动,цæуын
908,sich rühren::V,动弹,змӕлын
909,sich erheben::V,站起,стын
910,sich setzen::V,坐,сбадын
911,hinfallen::V,跌倒,ӕрхауын
912,laufen::V,步行,цӕуын
913,laufen::V,步行,рацу-бацу_кӕнын
914,schreiten::V,迈步,къахдзæф кæнын
915,schreiten::V,迈步,санчъех кæнын
916,schreiten::V,迈步,цæуын
917,spazierengehen::V,散步,озер кæнын
918,spazierengehen::V,散步,тезгъо кæнын
919,eilen::V,急忙,тагъд кæнын
920,eilen::V,急忙,тындзын
921,sich beeilen::V,赶快,тагъд кæнын
922,sich beeilen::V,赶快,тындзын
923,sausen::V,疾驰,уайын
924,sausen::V,疾驰,тæхын
925,rennen::V,奔跑,згъорын
926,springen::V,跳,гæпп кæнын
927,springen::V,跳,сæррæтт кæнын
928,springen::V,跳,лиуырын
929,klettern::V,攀缘,хилын
930,schaukeln::V,荡秋千,хецъро кæнын
931,schaukeln::V,荡秋千,херыйыл бадын
932,kriechen::V,爬行,бырын
933,schwimmen::V,游泳,ленк кӕнын
934,tauchen::V,潜水,ныгъуылын
935,rudern::V,划船,бæлæгъ тæрын
936,rudern::V,划船,чема тæрын
937,fahren::V,行驶,цӕуын
938,fliegen::V,飞,тӕхын
939,gehen::V,走,цӕуын
940,weggehen::V,离去,ацӕуын
941,abfahren::V,出发,араст уын
942,anhalten::V,停住,æрлæууын
943,hineingehen::V,进去,мидæмæ цæуын
944,eintreten::V,进入,бацӕуын
945,kommen::V,来,æрцæуын
946,ankommen::V,到达,æрцæуын
947,zurückkommen::V,回来,раздæхын
948,zurückkommen::V,回来,фæстæмæ_раздæхын
949,zurückkommen::V,回来,æрбаздæхын
950,zurückkommen::V,回来,аздæхын
951,bleiben::V,停留,лӕууын
952,warten::V,等,ӕнхъӕлмӕ кӕсын
953,erwarten::V,等候,ӕнхъӕлмӕ кӕсын
954,suchen::V,找,агурын
955,finden::V,找到,ссарын
956,versuchen::V,尝试,фӕлварын
957,vorbereiten::V,预备,бацаттæ кæнын
958,vorbereiten::V,预备,æрæввонг кæнын
959,lieben::V,爱,уарзын
960,mögen::V,喜欢,зæрдæмæ цæуын
961,lachen::V,笑,худын
962,weinen::V,哭,кӕуын
963,schimpfen::V,骂,æлгъитын
964,sich ärgern::V,生气,мæсты кæнын
965,sich fürchten::V,害怕,тæрсын
966,fürchten::V,害怕,тæрсын
967,fliehen::V,逃走,лидзын
968,flüchten::V,逃跑,алидзын
969,sehen::V,看,уынын
970,anschauen::V,注视,акӕсын
971,ansehen::V,注视,кӕсын
972,hören::V,听,хъусын
973,zuhören::V,倾听,хъусын
974,probieren::V,尝,уынын
975,probieren::V,尝,аходын
976,riechen::V,闻,смудын
977,fühlen::V,感到,ӕнкъарын
978,scheinen::V,照耀,зынын
979,zu sehen sein::V,可以看到,зынын
980,vernehmen::V,审讯,фехъусын
981,frieren::V,觉得冷,сийын
982,tun::V,作,кӕнын
983,können::V,能,фӕразын
984,wollen::V,要,фӕндын
985,anfangen::V,开始,райдайын
986,beenden::V,结束,фӕуын
987,aufhören::V,停止,банцайын
988,aufhören::V,停止,фенцайын
989,gelingen::V,成功,бантысын
990,geraten::V,陷于,разынын
991,öffnen::V,打开,гом кӕнын
992,schließen::V,关,ӕхгӕнын
993,stellen::V,放,ӕвӕрын
994,setzen::V,放,сбадын кӕнын
995,legen::V,摆,ӕрӕвӕрын
996,berühren::V,触,агайын
997,verbinden::V,联结,бӕттын
998,bedecken::V,覆盖,ӕмбӕрзын
999,aufhängen::V,挂,ауындзын
1000,anzünden::V,点,ссудзын
1001,aufheben::V,拾起,сисын
1002,zurücklassen::V,遗留,ныууадзын
1003,verlieren::V,丧失,фесафын
1004,fallen lassen::V,让掉下,ӕрӕппарын
1005,fallen lassen::V,让掉下,къухтӕй феуӕгъд кӕнын
1006,machen::V,做,саразын
1007,herstellen::V,生产,сцæттæ кæнын
1008,herstellen::V,生产,саразын
1009,bauen::V,建造,амайын
1010,reparieren::V,修理,æмпъузын
1011,reparieren::V,修理,цалцæг кæнын
1012,verbessern::V,改进,фæхуыздæр кæнын
1013,ändern::V,改变,аивын
1014,graben::V,挖,къахын
1015,beugen::V,弯下,æркъæдз кæнын
1016,beugen::V,弯下,æртасын кæнын
1017,biegen::V,弯,тасын кӕнын
1018,drehen::V,转动,здухын
1019,wenden::V,转动,афæлдахын
1020,wenden::V,转动,рафæлдахын
1021,umdrehen::V,转动,афæлдахын
1022,heben::V,举起,сдарын
1023,heben::V,举起,схæцын
1024,hochheben::V,抬高,уæлæмæ хæцын
1025,ergreifen::V,抓住,фӕлӕбурын
1026,halten::V,拿着,дарын
1027,drücken::V,压,æлхъивын
1028,drücken::V,压,хæцын
1029,schieben::V,推,схойын
1030,kratzen::V,搔,хафын
1031,lecken::V,舔,сдæрын
1032,beißen::V,咬,хæцын
1033,abreißen::V,撕下,ратонын
1034,abschneiden::V,切断,ралыг кӕнын
1035,binden::V,捆,бабӕттын
1036,stecken::V,插,ныссадзын
1037,brechen::V,断裂,асæттын
1038,brechen::V,断裂,басæттын
1039,brechen::V,断裂,ныссæттын
1040,klopfen::V,敲,хойын
1041,klopfen::V,敲,гуыпп-гуыпп кæнын
1042,klopfen::V,敲,къуырцц-къуырцц кæнын
1043,hauen::V,揍,цӕвын
1044,hauen::V,揍,нӕмын
1045,kleben::V,粘,ныхасын
1046,kleben::V,粘,æндадзын
1047,reiben::V,摩擦,сӕрфын
1048,reiben::V,摩擦,хафын
1049,streichen::V,涂,байсæрдын
1050,streichen::V,涂,сахорын
1051,schleifen::V,拖曳,ссын
1052,schleifen::V,拖曳,цыргъ кӕнын
1053,schneiden::V,切,кӕрдын
1054,rütteln::V,颠簸,æнкъусын
1055,schütteln::V,摇动,уигъын
1056,schwenken::V,摇动,тилын
1057,schwenken::V,摇动,уигъын
1058,schütten::V,倒,ныккӕнын
1059,füllen::V,填满,байдзаг кæнын
1060,einwickeln::V,包,батухын
1061,tragen::V,提,хӕссын
1062,schleppen::V,扛,ласын
1063,ziehen::V,拉,ласын
1064,aufbewahren::V,保存,æвæрын
1065,werfen::V,扔,зыввытт кӕнын
1066,fangen::V,捕捉,ӕрцахсын
1067,packen::V,抓住,рацахсын
1068,verstecken::V,藏,æмбæхсын
1069,verstecken::V,藏,нымæхсын
1070,teilen::V,分,уарын
1071,schicken::V,派遣,ӕрвитын
1072,bringen::V,带来,æрхæссын
1073,bringen::V,带来,æрбахæссын
1074,hinzufügen::V,添加,ӕфтауын
1075,bekommen::V,得到,ссарын
1076,bekommen::V,得到,сфæрæз кæнын
1077,bekommen::V,得到,самал кæнын
1078,erhalten::V,接到,райсын
1079,nehmen::V,拿,райсын
1080,wählen::V,挑选,равзарын
1081,auswählen::V,选择,авзарын
1082,bewahren::V,保持,бавæрын
1083,bewahren::V,保持,нывæрын
1084,behindern::V,防碍,цæлхдур æвæрын
1085,behindern::V,防碍,ныхдур æвæрын
1086,behindern::V,防碍,къуылымпы кæнын
1087,behindern::V,防碍,хъыг дарын
1088,verderben::V,败坏,фесафын
1089,beschädigen::V,损坏,халын
1090,zerbrechen::V,破碎,асӕттын
1091,zerreißen::V,撕碎,аскъуынын
1092,zerstören::V,毁坏,фехалын
1093,verbrennen::V,燃烧,басудзын
1094,geben::V,给,дӕттын
1095,reichen::V,递给,адæттын
1096,schenken::V,赠送,лæвар кæнын
1097,versprechen::V,许诺,дзырд раттын
1098,versprechen::V,许诺,зӕрдӕ бавӕрын
1099,wünschen::V,祝,зæрдæ зæгъы
1100,loben::V,表扬,раппӕлын
1101,küssen::V,亲,пъа кæнын
1102,küssen::V,亲,ба кæнын
1103,wiegen::V,轻摇,узын
1104,zudecken::V,盖上,бамбӕрзын
1105,wecken::V,唤起,райхъал кӕнын
1106,zeigen::V,指,амонын
1107,führen::V,带领,кӕнын
1108,führen::V,带领,фæкæнын
1109,lehren::V,教,ахуыр кæнын
1110,unterrichten::V,讲课,ахуыр кæнын
1111,aufziehen::V,抚养,хъомыл кӕнын
1112,leiten::V,领导,разамынд дӕттын
1113,antreiben::V,催促,тагъд кæнын
1114,antreiben::V,催促,рог кæнын
1115,lassen::V,让,кæнын
1116,einladen::V,邀请,ӕрхонын
1117,einladen::V,邀请,ӕрбахонын
1118,vereinigen::V,统一,баиу кӕнын
1119,besuchen::V,参观,абæрæг кæнын
1120,besuchen::V,参观,бабæрæг кæнын
1121,besuchen::V,参观,бауайын
1122,treffen::V,会面,фембæлын
1123,sich versammeln::V,聚集,æрæмбырд уын
1124,spielen::V,玩,хъазын
1125,singen::V,唱歌,зарын
1126,tanzen::V,跳舞,кафын
1127,sich trennen::V,分别,фæйнæрдæм фæцæуын айхæлын
1128,verlassen::V,离开,ныууадзын
1129,retten::V,救,фервӕзын кӕнын
1130,bewachen::V,守卫,хъахъхъӕнын
1131,schützen::V,保护,хъахъхъӕнын
1132,verteidigen::V,保卫,бахизын
1133,sich schlagen::V,打架,хыл кæнын
1134,schießen::V,射击,ӕхсын
1135,siegen::V,获胜,басӕттын
1136,siegen::V,获胜,фӕуӕлахиз уӕвын
1137,ärgern::V,激怒,мӕсты кӕнын
1138,schlagen::V,打,ныццæвын
1139,treten::V,踢,
1140,stechen::V,刺,фæрæхойын
1141,stoßen::V,撞,риуыгъын
1142,stehlen::V,盗窃,давын
1143,stören::V,干扰,хъыгдарын
1144,belästigen::V,打搅,хъыгдарын
1145,verbergen::V,隐藏,бамбӕхсын
1146,verbergen::V,隐藏,басусӕг кӕнын
1147,täuschen::V,欺骗,фӕливын
1148,täuschen::V,欺骗,асайын
1149,betrügen::V,欺骗,асайын
1150,töten::V,杀,амарын
1151,wohnen::V,居住,цӕрын
1152,arbeiten::V,工作,кусын
1153,sammeln::V,收集,æртонын
1154,pflücken::V,采,тонын
1155,jagen::V,打猎,цуан кæнын
1156,fischen::V,捕鱼,кæсаг ахсын æнгуырæй
1157,fischen::V,捕鱼,æнгуыр дарын
1158,fassen::V,捉住,ӕрцахсын
1159,hüten::V,守护,хизын
1160,treiben::V,漂,скъӕрын
1161,anbinden::V,拴,бабæттын
1162,anbinden::V,拴,æрбæттын
1163,füttern::V,喂,холлаг дæттын
1164,füttern::V,喂,холлаг æвæрын
1165,füttern::V,喂,дарын
1166,melken::V,挤奶,дуцын
1167,hacken::V,剁细,кæрдын
1168,hacken::V,剁细,лыгтæ кæнын
1169,gießen::V,浇,бакалын
1170,reifen::V,成熟,срæгъæд уын
1171,reifen::V,成熟,сцæттæ уын
1172,kochen::V,煮,фыцын
1173,backen::V,烤,фыцын
1174,braten::V,煎,цурын
1175,umrühren::V,搅拌,ахæццæ кæнын
1176,umrühren::V,搅拌,азмæнтын
1177,umrühren::V,搅拌,астауын
1178,stricken::V,织,кæнын
1179,stricken::V,织,бийын
1180,nähen::V,缝,хуыйын
1181,färben::V,染色,ахорын
1182,reinigen::V,清洁,ссыгъдæг кæнын
1183,reinigen::V,清洁,ныссыгъдæг кæнын
1184,reinigen::V,清洁,ныссæрфын
1185,waschen::V,洗,ӕхсын
1186,abwischen::V,擦掉,сӕрфын
1187,spülen::V,清洗,æнхъæвзын
1188,fegen::V,扫,мӕрзын
1189,kehren::V,打扫,мӕрзын
1190,baden::V,给...洗澡,хи найын
1191,sich waschen::V,洗澡,хи æхсын
1192,ausziehen::V,脱,ласын
1193,anziehen::V,穿,скæнын
1194,sich anziehen::V,穿衣,дзаума скæнын
1195,sich anziehen::V,穿衣,дарæс скæнын
1196,kämmen::V,梳,ныффасын
1197,kämmen::V,梳,æрфасын
1198,schmücken::V,装饰,фӕлындын
1199,sagen::V,说,зæгъын
1200,sprechen::V,说,дзурын
1201,reden::V,讲,ныхас кӕнын
1202,sich unterhalten::V,聊天,ныхас кæнын
1203,fragen::V,问,фӕрсын
1204,bitten::V,请,курын
1205,erzählen::V,叙述,радзурын
1206,erzählen::V,叙述,ратаурæгъ кæнын
1207,mitteilen::V,通知,фехъусын кæнын
1208,nennen::V,叫做,хонын
1209,rufen::V,叫,сидын
1210,prahlen::V,吹牛,ӕппӕлын
1211,übersetzen::V,翻译,ратæлмац кæнын
1212,denken::V,想,ӕнхъӕлын
1213,denken::V,想,хъуыды кӕнын
1214,glauben::V,以为,уырнын
1215,bemerken::V,发觉,фенын
1216,erkennen::V,识别,базонын
1217,begreifen::V,理解,ӕмбарын
1218,begreifen::V,理解,бамбарын
1219,verstehen::V,明白,
1220,lernen::V,学,ахуыр кӕнын
1221,wissen::V,知道,зонын
1222,sich erinnern an::V,回忆,зæрдыл æрлæууын
1223,sich erinnern an::V,回忆,æрымысын
1224,sich erinnern an::V,回忆,æрбаймысын
1225,sich erinnern an::V,回忆,æрхъуыды кæнын
1226,vergessen::V,忘记,ферох кæнын
1227,vergessen::V,忘记,айрох кæнын
1228,messen::V,测量,барын
1229,zählen::V,数,нымайын
1230,rechnen::V,计算,хынцын
1231,lesen::V,读,кӕсын
1232,lesen::V,读,фӕрсын
1233,malen::V,画,ныв кӕнын
1234,zeichnen::V,绘制,ныв кӕнын
1235,schreiben::V,写,фыссын
1236,besitzen::V,占有,хицау уын
1237,kaufen::V,买,балхӕнын
1238,verkaufen::V,卖,уӕй кӕнын
1239,bezahlen::V,付钱,бафидын
1240,zahlen::V,支付,фидын
1241,beherrschen::V,统治,æлдариуæг кæнын
1242,ertragen::V,忍耐,бавзарын
1243,vergebens::ADV,,дзæгъæлы
1244,vergebens::ADV,,уæгъды
1245,vergebens::ADV,,æнæхъуаджы
1246,klirren::V,,дзыгъал-мыгъул кæнын
1247,klirren::V,,дзæгъ-дзæгъ кæнын
1248,rühren::V,,зæрдæ суынгæг кæнын
1249,zubereiten::V,,сцӕттӕ кӕнын
