,Concept_ID,ku,cy
800,wegen::PRP,ji ber,o achos
801,wegen::PRP,ji ber,oherwydd
802,dies::PRN,ev,hyn
803,das::PRN,ev,hynny
804,alles::PRN,hemû,popeth
805,ich::PRN,ez,fi
806,du::PRN,tu,ti
807,er::PRN,wî,fe
808,wir::PRN,êm,ni
809,ihr::PRN,hûn,chi
810,sie::PRN,we,hwy
811,was::FPRN,çi,pa beth
812,wer::FPRN,ki,pwy
813,wo::FADV,li ku dere,ble
814,wo::FADV,li ku dere,ym mha le
815,wohin::FADV,li ku dere,i ble
816,wohin::FADV,li ku dere,i ba le
817,wie::FADV,çawa,sut
818,warum::FADV,çima,pam
819,wieviel::FNUM,çend,faint
820,eins::NUM,yek,un
821,zwei::NUM,didu,dau
822,drei::NUM,sisê,tri
823,vier::NUM,çar,pedwar
824,fünf::NUM,penç,pump
825,sechs::NUM,şeş,chwech
826,sieben::NUM,heft,saith
827,acht::NUM,heşt,wyth
828,neun::NUM,neh,naw
829,zehn::NUM,deh,deg
830,elf::NUM,yazdeh,un ar ddeg
831,zwölf::NUM,diwazdeh,deuddeg
832,zwölf::NUM,diwazdeh,un deg dau
833,zwanzig::NUM,bîst,ugain
834,dreißig::NUM,sih,tri deg
835,dreißig::NUM,sih,deg ar hugain
836,vierzig::NUM,çil,deugain
837,fünfzig::NUM,pençi,hanner cant
838,sechzig::NUM,şêst,chwe deg
839,siebzig::NUM,heftê,saith deg
840,siebzig::NUM,heftê,deg a thrigain
841,achtzig::NUM,heştê,wyth deg
842,achtzig::NUM,heştê,pedar ugain
843,neunzig::NUM,nod,naw deg
844,neunzig::NUM,nod,deg a phedwar ugain
845,hundert::NUM,sêd,cant
846,tausend::NUM,hezar,mil
847,und::CNJ,û,a
848,oder::CNJ,an,neu
849,oder::CNJ,yan,neu
850,stehen::V,sekinîn,sefyll
851,sitzen::V,rûniştin,eistedd
852,liegen::V,paldan,gorwedd
853,hängen::V,darve kirin,hongian
854,werden::V,bûn,dod yn
855,werden::V,bûn,mynd yn
856,passieren::V,hatin holê,digwydd
857,passieren::V,hatin serê kesî,digwydd
858,beginnen::V,li dest pêkirin,cychwyn
859,enden::V,xalas bû,gorffen
860,wechseln::V,guherandin,newid
861,wechseln::V,dêgiş kirin,newid
862,aufgehen[Sonne]::V,hilatin,codi
863,untergehen[Sonne]::V,çun ava,machlud
864,scheinen[Sonne]::V,şewk de,tywynnu
865,donnern::V,gire-gir,taranu
866,wehen::V,ba le de,chwythu
867,strömen::V,xwe girtin,ffrydio
868,fließen::V,herikîn,llifo
869,sich drehen::V,xwe zivirandin,troi
870,sich drehen::V,xwe zivirandin,cylchdroi
871,schwanken::V,hejandin,siglo
872,schwingen::V,libakirin,siglo
873,fallen::V,ketin,cwympo
874,brennen::V,şewitîn,llosgi
875,rauchen::V,kişandin,mygu
876,regnen::V,bahran tê,glawio
877,gefrieren::V,qefilandin,rhewi
878,tauen::V,helandin,toddi
879,tauen::V,helandin,meirioli
880,schmelzen::V,helandin,toddi
881,trocknen::V,zuwabûn,sychu
882,sieden::V,kelîn,berwi
883,faulen::V,xerabûn,pydru
884,faulen::V,xerabûn,braenu
885,verfaulen::V,xerabûn,pydru
886,verfaulen::V,xerabûn,dadfeilio
887,reißen::V,jêkirin,clecian
888,reißen::V,jêkirin,torri'n glats
889,versinken::V,xerq bûn,suddo
890,vergehen::V,derbas bûn,myned heibio
891,vergehen::V,derbas bûn,pasio
892,erscheinen::V,peyda bûn,ymddangos
893,verschwinden::V,wendabûn,diflannu
894,sinken::V,noq bûn,syrthio
895,abnehmen::V,kêm bûn,lleihau
896,zunehmen::V,qelew bûn,cynyddu
897,steigen::V,hildan,codi
898,wachsen::V,mezin bûn,tyfu
899,glänzen::V,biriqîn,disgleirio
900,funkeln::V,çikisîn,pefrio
901,lärmen::V,guşîn,cadw sŵn
902,lärmen::V,guşîn,gwneud twrw
903,läuten::V,lê de,canu
904,klingeln::V,sîl dan,canu
905,klingeln::V,sîl dan,seinio
906,klingeln::V,ringerin,canu
907,klingeln::V,ringerin,seinio
908,klirren::V,zingzing hat,tincian
909,brausen::V,guşîn,rhuo
910,rauschen::V,guşîn,siffrwd
911,rauschen::V,guşîn,chwithrwd
912,klingen::V,deng pe ketin,seinio
913,bellen::V,kewtîn,cyfarth
914,heulen::V,ûrîn,udo
915,heulen::V,ûrîn,oernadu
916,blasen::V,puf kirin,chwythu
917,pfeifen::V,fîkandin,chwibanu
918,schreien::V,qîrîn,gweiddi
919,schreien::V,qîrîn,bloeddio
920,stöhnen::V,nalîn,griddfan
921,zittern::V,hejîn,crynu
922,leben::V,jihîn,byw
923,geboren werden::V,hatin dinyê,cael eich geni
924,geboren werden::V,bûn,cael eich geni
925,atmen::V,hilmijîn,anadlu
926,trinken::V,vexwarin,yfed
927,essen::V,xwarin,bwyta
928,schlucken::V,daqulbandin,llyncu
929,müde werden::V,betilîln,blino
930,müde werden::V,qerimîn,blino
931,einschlafen::V,razan,mynd i gysgu
932,einschlafen::V,razan,syrthio i gysgu
933,schlafen::V,razan,huno
934,schlafen::V,razan,cysgu
935,schlafen::V,razandin,huno
936,schlafen::V,razandin,cysgu
937,aufwachen::V,şiyarbûn,dihuno
938,aufstehen::V,rabûn,codi
939,sich erholen::V,baş bûn,ymlacio
940,sich erholen::V,baş bûn,dadflino
941,krank werden::V,nexweş kêt,mynd yn sâl
942,krank werden::V,nexweş kêt,mynd yn wael
943,krank sein::V,nexweş bû,gwaelu
944,schmerzen::V,êşandin,brifo
945,husten::V,kuxin,pesychu
946,genesen::V,baş bûn,gwella
947,genesen::V,baş bûn,cael yn ôl
948,sterben::V,mirin,marw
949,umkommen::V,mirin,trengi
950,sich bewegen::V,leqîn,symud
951,sich rühren::V,leqîn,syflyd
952,sich erheben::V,rabûn,codi
953,sich setzen::V,runiştin,eistedd
954,hinfallen::V,kêtin,cwympo
955,laufen::V,meşîn,cerdded
956,schreiten::V,meşkirin,camu
957,spazierengehen::V,gerandin,mynd am dro
958,eilen::V,lezandin,rhuthro
959,sich beeilen::V,zûkirin,brysio
960,sausen::V,fîzîn,rhuthro
961,rennen::V,baz dan,rhedeg
962,springen::V,hilpekîn,llamu
963,springen::V,hilpekîn,neidio
964,klettern::V,hilperikîn,dringo
965,schaukeln::V,lorandin,siglo
966,kriechen::V,xuşandin,cropian
967,schwimmen::V,avjenîn,nofio
968,tauchen::V,qutxuyardin,plymio
969,tauchen::V,qutxuyardin,ymsuddo
970,tauchen::V,noqîn,plymio
971,tauchen::V,noqîn,ymsuddo
972,rudern::V,qaîq ajotin,rhwyfo
973,fahren::V,ajotin,gyrru
974,fahren::V,ajotin,dreifio
975,fliegen::V,firîn,hedfan
976,gehen::V,çûn,mynd
977,weggehen::V,çûn,mynd
978,weggehen::V,çûn,ymadael
979,abfahren::V,çûyin,ymadael
980,anhalten::V,rawestîn,stopio
981,hineingehen::V,ketin hundir,mynd i mewn
982,eintreten::V,têketin,mynd i
983,kommen::V,hatin,dod
984,ankommen::V,gihan,cyrraedd
985,ankommen::V,gihîştin,cyrraedd
986,zurückkommen::V,vegerandin,dychwelyd
987,bleiben::V,sekinîn,aros
988,bleiben::V,sekinîn,sefyll
989,warten::V,payîn,aros
990,warten::V,payîn,disgwyl
991,erwarten::V,payîn,disgwyl
992,suchen::V,lêgerîn,chwilio am
993,finden::V,peyda kirin,darganfod
994,versuchen::V,çeribandin,profi
995,versuchen::V,çeribandin,ceisio
996,vorbereiten::V,amade kirin,paratoi
997,lieben::V,hez kirin,caru
998,mögen::V,dil kirin,hoffi
999,lachen::V,kenîn,chwerthin
1000,rühren::V,hêjan,cynhyrfu
1001,weinen::V,girîn,wylo
1002,weinen::V,girîn,llefain
1003,schimpfen::V,pevçûn,grwgnach
1004,sich ärgern::V,enirîn,gofidio
1005,sich fürchten::V,tirsîn,ofni
1006,fürchten::V,tirsin,arswydo
1007,fliehen::V,bazdan,ffoi
1008,flüchten::V,revîn,dianc
1009,sehen::V,dîtin,gweld
1010,anschauen::V,sêr kirin,syllu
1011,anschauen::V,sêr kirin,edrych
1012,ansehen::V,hesibandin,gwylio
1013,hören::V,guhdar jirin,clywed
1014,zuhören::V,guhdarî kirin,gwrando
1015,probieren::V,tehm kirin,profi
1016,riechen::V,bihn kirin,arogli
1017,fühlen::V,hîs kirin,teimlo
1018,fühlen::V,hîs kirin,clywed
1019,scheinen::V,xoyer kir,ymddangos
1020,zu sehen sein::V,diyar bûn,dod i'r golwg
1021,vernehmen::V,bihîstin,clywed sôn am
1022,frieren::V,qerişîn,bod yn oer
1023,tun::V,kirin,gwneud
1024,können::V,karin,gallu
1025,wollen::V,xwestîn,bod mewn angen
1026,anfangen::V,dest pêkirin,dechrau
1027,beenden::V,xelas kirin,darfod
1028,beenden::V,xelas kirin,gorffen
1029,aufhören::V,xelas kirin,peidio
1030,gelingen::V,çe bûn,llwyddo
1031,geraten::V,qewîmîn,diweddu
1032,öffnen::V,vekirin,agor
1033,schließen::V,girtin,cau
1034,stellen::V,danîn,gosod
1035,setzen::V,rûniştin,gosod
1036,legen::V,danîn,gosod
1037,legen::V,razandin,gosod
1038,berühren::V,lêketin,cyffwrdd
1039,verbinden::V,anîn pê,cysylltu
1040,bedecken::V,sergirtin,gorchuddio
1041,aufhängen::V,aliqandin,crogi
1042,aufhängen::V,aliqandin,hongian
1043,anzünden::V,pêxistin,cynnau
1044,aufheben::V,hildan,codi
1045,zurücklassen::V,hiştin,gadael
1046,zurücklassen::V,vehiştin,gadael
1047,verlieren::V,wendakirin,colli
1048,fallen lassen::V,xistin bixe,gollwng
1049,fallen lassen::V,xistin,gollwng
1050,machen::V,kirin,gwneud
1051,machen::V,çêkirin,gwneud
1052,herstellen::V,çê kirin,cynhyrchu
1053,herstellen::V,peyda kirin,cynhyrchu
1054,bauen::V,lêkirin,adeiladu
1055,reparieren::V,veherînerîn,trwsio
1056,reparieren::V,veherînerîn,atgyweirio
1057,verbessern::V,sererastkirin,diwygio
1058,ändern::V,degiş kirin,altro
1059,graben::V,kolandin,palu
1060,graben::V,kolandin,cloddio
1061,beugen::V,tewîn,plygu
1062,beugen::V,xwar kirin,plygu
1063,biegen::V,tewandin,plygu
1064,biegen::V,xwarkirin,plygu
1065,drehen::V,fitilandin,troelli
1066,wenden::V,zivîrin,troi
1067,umdrehen::V,vegerandin,troi
1068,heben::V,hildan,codi
1069,hochheben::V,hildan,dyrchafu
1070,ergreifen::V,dest avêtin,gafael
1071,halten::V,hîştin,dal
1072,halten::V,sekinîn,dal
1073,drücken::V,pêl kirin,pwyso
1074,drücken::V,pêl kirin,gwasgu
1075,schieben::V,damdan,gwthio
1076,kratzen::V,xurandin,crafu
1077,lecken::V,alastin,llyfu
1078,beißen::V,gez kirin,cnoi
1079,beißen::V,gez kirin,brathu
1080,abreißen::V,hilşandin,tynnu ymaith
1081,abschneiden::V,jêkirin,torri
1082,binden::V,girêdan,clymu
1083,stecken::V,têxistin,plannu
1084,brechen::V,şikandin,torri
1085,klopfen::V,kutandin,taro
1086,hauen::V,li dan,taro
1087,kleben::V,zeliqîn,gludio
1088,kleben::V,şirêz kirin,gludio
1089,reiben::V,firikandin,rhwbio
1090,streichen::V,bax dan,taenu
1091,schleifen::V,çarkirin,hogi
1092,schneiden::V,jêkirin,torri
1093,rütteln::V,hejandin,ysgytio
1094,schütteln::V,daweşîn,siglo
1095,schütteln::V,daweşîn,ysgwyd
1096,schwenken::V,têwdan,siglo
1097,schütten::V,rijandin,tywallt
1098,füllen::V,dagirtin,llenwi
1099,einwickeln::V,pêçandin,lapio
1100,tragen::V,kişandin,cludo
1101,tragen::V,rajtin,cludo
1102,schleppen::V,kişandin,llusgo
1103,ziehen::V,kişandin,tynnu
1104,aufbewahren::V,hilandin,cadw
1105,werfen::V,avêtin,taflu
1106,fangen::V,sem kirin,dal
1107,fangen::V,girtin,dal
1108,packen::V,pê girtin,cipio
1109,packen::V,pê girtin,crafangu
1110,verstecken::V,hîlanin,celu
1111,verstecken::V,hîlanin,cuddio
1112,teilen::V,parvekirin,rhannu
1113,schicken::V,şandin,anfon
1114,bringen::V,anîn,dod â
1115,bringen::V,birin,dod â
1116,hinzufügen::V,dan ser,chwanegu
1117,hinzufügen::V,li tiştekî zêde kirin,chwanegu
1118,bekommen::V,standin,cael
1119,erhalten::V,standin,derbyn
1120,nehmen::V,girtin,cymryd
1121,wählen::V,ray dan,dewis
1122,auswählen::V,bijartin,dethol
1123,bewahren::V,rê li ber girtin,cadw
1124,bewahren::V,lê xwedî derketin,cadw
1125,behindern::V,bara wi,atal
1126,behindern::V,bara wi,rhwystro
1127,verderben::V,heram bûn,difetha
1128,beschädigen::V,xerab kirin,niweidio
1129,zerbrechen::V,şikênandin,torri
1130,zerbrechen::V,perçe kirin,torri
1131,zerreißen::V,qelişandin,rhwygo
1132,zerstören::V,hilşandin,dinistrio
1133,verbrennen::V,şewitandin,llosgi
1134,geben::V,dan,rhoi
1135,geben::V,dayin,rhoi
1136,reichen::V,besbûn,estyn
1137,reichen::V,têrkirin,estyn
1138,schenken::V,diyarî kirin,rhoddi
1139,versprechen::V,soz dan,addo
1140,wünschen::V,dil kirin,dymuno
1141,loben::V,pesinandin,canmol
1142,küssen::V,maçkirin,cusanu
1143,wiegen::V,lorandin,siglo
1144,wiegen::V,wezinandin,siglo
1145,zudecken::V,nixumandin,gorchuddio
1146,wecken::V,bixwe hesandin,deffro
1147,zeigen::V,şanîdan,dangos
1148,führen::V,raber kirin,arwain
1149,lehren::V,hîn kirin,dysgu
1150,unterrichten::V,ders dan,hyfforddi
1151,aufziehen::V,mesinkirin,dod i fyny
1152,leiten::V,rêberî kirin,arwain
1153,antreiben::V,bezandin,annog
1154,lassen::V,berdan,gadael
1155,lassen::V,hiştin,gadael
1156,einladen::V,dawet kirin,gwahodd
1157,vereinigen::V,bi yek kirin,uno
1158,vereinigen::V,bi yek kirin,cyfuno
1159,besuchen::V,mêvan bûn,ymweld â
1160,treffen::V,rast hatin,cwrdd
1161,treffen::V,rast hatin,cyfarfod
1162,sich versammeln::V,li hev çivîn,casglu
1163,sich versammeln::V,li hev çivîn,cynnull
1164,spielen::V,listin,chwarae
1165,singen::V,stran,canu
1166,tanzen::V,reqisîn,dawnsio
1167,sich trennen::V,hew berdan,ymwahanu
1168,verlassen::V,tanê hişt,gadael
1169,verlassen::V,bêkes,gadael
1170,retten::V,rihakirin,achub
1171,bewachen::V,raçavkirin,gwarchod
1172,schützen::V,hemet kirin,noddi
1173,verteidigen::V,paraztin,amddiffyn
1174,sich schlagen::V,li hev bezîn,ffraeo
1175,sich schlagen::V,li hev bezîn,terfysgu
1176,schießen::V,agir kirin,saethu
1177,siegen::V,biser ketin,ennill
1178,ärgern::V,xeyirandin,cythruddo
1179,schlagen::V,lêdan,curo
1180,schlagen::V,lêxistin,curo
1181,treten::V,têlekirin,cicio
1182,stechen::V,têrekirin,pigo
1183,stoßen::V,lêketin,gwthio
1184,stehlen::V,dizîn,dwyn
1185,stehlen::V,dizîn,lladrata
1186,stehlen::V,dizî birin,dwyn
1187,stehlen::V,dizî birin,lladrata
1188,stören::V,aciz kirin,aflonyddu
1189,belästigen::V,li tela yeki ketin,trafferthu
1190,verbergen::V,veşartin,cuddio
1191,verbergen::V,kemîndanîn,cuddio
1192,täuschen::V,xapandin,twyllo
1193,täuschen::V,lê zexeli kirin,twyllo
1194,betrügen::V,xapandin,hocedu
1195,töten::V,kûştin,lladd
1196,wohnen::V,rûniştin,byw
1197,arbeiten::V,kar kirin,gweithio
1198,arbeiten::V,şêxulin,gweithio
1199,sammeln::V,komkirin,casglu
1200,pflücken::V,çinîn,casglu
1201,jagen::V,nêçîr kirin,hela
1202,fischen::V,masî girtin,pysgota
1203,fassen::V,pê girtin,dal
1204,fassen::V,sêm kirin,dal
1205,hüten::V,hei jê man,bugeilio
1206,treiben::V,bêherandin,gyrru
1207,anbinden::V,tewilandin,clymu
1208,füttern::V,xwarine dan lê,porthi
1209,melken::V,dotin,godro
1210,hacken::V,kolandin,torri
1211,gießen::V,av dan,dyfrhau
1212,reifen::V,kemilîn,aeddfedu
1213,zubereiten::V,çe kirin,coginio
1214,kochen::V,xwarin çe kirin,berwi
1215,kochen::V,kelandin,berwi
1216,backen::V,pijandin,pobi
1217,backen::V,pijandin,crasu
1218,braten::V,qelandin,ffrio
1219,braten::V,sor kirin,ffrio
1220,umrühren::V,têvdan,cyffroi
1221,stricken::V,hûnan,gwau
1222,nähen::V,kêl kirin,gwnïo
1223,färben::V,boyax kirin,lliwio
1224,reinigen::V,paqijkirin,glanhau
1225,waschen::V,şuştin,golchi
1226,abwischen::V,pakîj kirin,sychu
1227,spülen::V,şuştin,streulio
1228,fegen::V,maliştin,ysgubo
1229,kehren::V,maliştin,ysgubo
1230,baden::V,serîşûştin,cael bath
1231,sich waschen::V,serîşûştin,ymolchi
1232,ausziehen::V,jê kirin,tynnu
1233,anziehen::V,pê kirin,gwisgo
1234,sich anziehen::V,xwe kirin,ymwisgo
1235,kämmen::V,şeh kirin,cribo
1236,schmücken::V,xemilandin,harddu
1237,schmücken::V,xemilandin,addurno
1238,sagen::V,gotin,dweud
1239,sagen::V,peyivîn,dweud
1240,sprechen::V,peyivîn,llefaru
1241,reden::V,axaftin,siarad
1242,sich unterhalten::V,hev biştaxilin,sgwrsio
1243,fragen::V,pirsîn,gofyn
1244,fragen::V,pirs kirin,gofyn
1245,bitten::V,tika kirin,gofyn am
1246,erzählen::V,behs kirin,dweud
1247,mitteilen::V,vegotin,cyfleu
1248,nennen::V,bi nav kirin,enwi
1249,rufen::V,bakirin,galw
1250,prahlen::V,pesnê xwe dan,brolio
1251,prahlen::V,pesnê xwe dan,ymffrostio
1252,übersetzen::V,qulibandin,cyfieithu
1253,übersetzen::V,derbas kirin,cyfieithu
1254,denken::V,fikirîn,meddwl
1255,glauben::V,bawer bûn,credu
1256,glauben::V,bawer bûn,coelio
1257,bemerken::V,bala xwe dan,sylwi
1258,bemerken::V,çac lê ketin,sylwi
1259,erkennen::V,pêhesîn,adnabod
1260,begreifen::V,fêmkirin,amgyffred
1261,verstehen::V,fêmkirin,deall
1262,lernen::V,halmandin,dysgu
1263,lernen::V,fêrbun,dysgu
1264,wissen::V,zanîn,gwybod
1265,sich erinnern an::V,bir bûn,cofio
1266,vergessen::V,ji bir kirin,anghofio
1267,messen::V,pê kanîn,mesur
1268,zählen::V,hejmardin,cyfrif
1269,rechnen::V,hesibandin,cyfrifo
1270,lesen::V,xwendin,darllen
1271,malen::V,rengandin,peintio
1272,malen::V,boyax kirin,peintio
1273,zeichnen::V,işaret kirin,tynnu
1274,schreiben::V,nivîsandin,ysgrifennu
1275,besitzen::V,hebûn,meddu
1276,kaufen::V,kirîn,prynu
1277,verkaufen::V,firotin,gwerthu
1278,bezahlen::V,pere dan,talu am
1279,zahlen::V,pere dan,talu
1280,zahlen::V,dayin,talu
1281,beherrschen::V,zebt kirin,rheoli
1282,beherrschen::V,zebt kirin,llywodraethu
1283,beherrschen::V,hukim kirin,rheoli
1284,beherrschen::V,hukim kirin,llywodraethu
1285,ertragen::V,bihêzkirin,dioddef
