,Concept_ID,mdf,fa
199,Kuckuck::N,ку́ку,فاخته
200,Schwan::N,ло́ксти,قو
201,Fisch::N,кал,ماهی
202,Barsch::N,о́кунь,ماهی خاردار
203,Hecht::N,щу́ка,اردک ماهی
204,Schlange[Tier]::N,куй,مار
205,Wurm::N,сукс,کرم
206,Spinne::N,унжа́,عنکبوت
207,Ameise::N,панжам,مورچه
208,Laus::N,си,شپش
209,Mücke::N,ся́ське,پشه
210,Fliege::N,кару,مگس
211,Schmetterling::N,ме́лав,پروانه
212,Beere::N,и́мож,گیله
213,Apfel::N,марь,سیب
214,Pilz::N,панга,قارچ
215,Zwiebel::N,шурьхкя́,پیاز
216,Saat::N,видьмот,بذر
217,Korn::N,сёра,تخم
218,Korn::N,сёра,دانه
219,Heu::N,тише,علف خشک
220,Schale::N,кедь,پوست
221,Grube::N,лотка,گودال
222,Falle::N,туфкс,دام
223,Falle::N,кунда́ма,دام
224,Schlinge::N,килькш,حلقه
225,Spur::N,пильгоки́,رد
226,Asche::N,кулу,خاکستر
227,Dreck::N,ърда́з,کثافت
228,Eisen::N,кшни,آهن
229,Gold::N,ока,زر
230,Gold::N,ока,طلا
231,Gold::N,золота,زر
232,Gold::N,золота,طلا
233,Silber::N,сия́,نقره
234,Kohle::N,седь,زغال
235,Kohle::N,седьвальмя,زغال
236,Glas::N,кля́нцек,شیشه
237,Lehm::N,сёвонь,گل
238,Sand::N,шува́р,شن
239,Sand::N,шува́р,ماسه
240,Mensch::N,ломань,آدم
241,Mensch::N,ломань,انسان
242,Mann::N,аля,مرد
243,Mann::N,цёраломань,مرد
244,Frau::N,ава,زن
245,Kind::N,идь,بچه
246,Kind::N,идь,کودک
247,Kind::N,шаба,بچه
248,Kind::N,шаба,کودک
249,Junge::N,цёраня,پسر
250,Mädchen::N,стирня́,دختر
251,Familie::N,тнал,فامیل
252,Familie::N,тнал,خانواده
253,Familie::N,семья,فامیل
254,Familie::N,семья,خانواده
255,Großvater::N,атя,پدربزرگ
256,Großvater::N,щя́тя,پدربزرگ
257,Großmutter::N,баба,مادر‌بزرگ
258,Eltern::N,тя́дят-а́лят,والدین
259,Eltern::N,тя́дят-а́лят,پدر‌و‌مادر
260,Vater::N,аля,پدر
261,Mutter::N,ава,مادر
262,Mutter::N,тядя,مادر
263,Sohn::N,цёра,پسر
264,Tochter::N,стирь,دختر
265,Bruder::N,дуган,برادر
266,Bruder::N,пяльне,برادر
267,Schwester::N,ака,خواهر
268,Schwester::N,сазор,خواهر
269,Onkel::N,оця,عمو
270,Onkel::N,оця,دایی
271,Onkel::N,патя,عمو
272,Onkel::N,патя,دایی
273,Onkel::N,щеня́,عمو
274,Onkel::N,щеня́,دایی
275,Tante::N,ака,عمه
276,Tante::N,ака,خاله
277,Tante::N,щака,عمه
278,Tante::N,щака,خاله
279,Ehemann::N,мирде,همسر
280,Ehefrau::N,ърьвя́,همسر
281,Freude::N,ке́нярдема,شادی
282,Gelächter::N,рахсема,خنده
283,Gelächter::N,рахсема,قاه‌قاه
284,Glück::N,паваз,اقبال
285,Kummer::N,ризф,غم
286,Kummer::N,ризф,غصه
287,Kummer::N,пичефкс,غم
288,Kummer::N,пичефкс,غصه
289,Wunsch::N,мяль,آرزو
290,Wunsch::N,таколдома,آرزو
291,Lust::N,таколдома,هوس
292,Geist::N,вайме,روح
293,Gedanke::N,мяль,فکر
294,Gedächtnis::N,прявий,حافظه
295,Verstand::N,прявий,هوش
296,Sinn::N,ён,معنا
297,Sinn::N,ён,مفهوم
298,Grund::N,туфта́л,سبب
299,Grund::N,туфта́л,دلیل
300,Wahrheit::N,ви́де,حقیقت
301,Wahrheit::N,видеши́,حقیقت
302,Gespräch::N,корхтама,صحبت
303,Gespräch::N,корхтама,گفتگو
304,Märchen::N,ёфкс,قصه
305,Märchen::N,ёфкс,افسانه
306,Erzählung::N,азкс,داستان
307,Nachricht::N,куля́,خبر
308,Neuigkeit::N,куля́,خبر تازه
309,Name::N,лем,اسم
310,Rätsel::N,со́дама ёфкс,معما
311,Rede::N,вал,سخن
312,Rede::N,корхтама,سخن
313,Sprache::N,кяль,زبان
314,Stimme::N,вайгяль,صدا
315,Wort::N,вал,کلمه
316,Zeichen::N,тя́ште,نشان
317,Zeichen::N,тя́ште,علامت
318,Zeichen::N,тя́штькс,نشان
319,Zeichen::N,тя́штькс,علامت
320,Ruf::N,тердема,صدا
321,Lärm::N,гайф,هیاهو
322,Lärm::N,жалакодома,هیاهو
323,Laut::N,вайгяль,صدا
324,Ton::N,вайгяль,آهنگ
325,Lied::N,мора,آواز
326,Lied::N,мора,ترانه
327,Ruhe::N,сетьме,آرامش
328,Leute::N,ломатть,مردم
329,Volk::N,наро́д,خلق
330,Arbeit::N,тев,کار
331,Gast::N,и́нжи,مهمان
332,Gast::N,ко́нак,مهمان
333,Geschenk::N,казне,هدیه
334,Spiel::N,налхкома,بازی
335,Spiel::N,налхксема,بازی
336,Gesellschaft::N,кружок,جمعیت
337,Hilfe::N,лездома,کمک
338,Freund::N,я́лга,دوست
339,Kamerad::N,я́лга,رفیق
340,Angelegenheit::N,тев,امر
341,Angelegenheit::N,тев,قضیه
342,Anzahl::N,лувкс,عده
343,Anzahl::N,лувкс,شمار
344,Art::N,вид,نوع
345,Stück::N,пакш,تکه
346,Stück::N,пакш,قطعه
347,Teil::N,часть,بخش
348,Teil::N,часть,قسمت
349,Teil::N,пялькс,بخش
350,Teil::N,пялькс,قسمت
351,Hälfte::N,пяле,نیم
352,Kreis::N,шаркс,حلقه
353,Kreis::N,шаркс,دایره
354,Kreuz::N,крёз,صلیب
355,Linie::N,межа,خط
356,Linie::N,межа,سطر
357,Linie::N,китькс,خط
358,Linie::N,китькс,سطر
359,Strich::N,межа,خط
360,Abstand::N,ётка,فاصله
361,Entfernung::N,ётка,مسافت
362,Gegend::N,ва́ста,منطقه
363,Gegend::N,перьфпя́ль,منطقه
364,Platz::N,ва́ста,گنجایش
365,Ort::N,ва́ста,جا
366,Ort::N,ва́ста,محل
367,Ort::N,ва́ста,مکان
368,Seite::N,пяле,طرف
369,Mitte::N,кучка́,وسط
370,Mitte::N,кучка́,میان
371,Gegenstand::N,веща,چیز
372,Sache::N,тев,چیز
373,Sache::N,веща,چیز
374,Rand::N,пе,کنار
375,Rand::N,пе,حاشیه
376,Kante::N,и́рдез,لبه
377,Ecke::N,ужа,گوشه
378,Spitze::N,пря,سر
379,Spitze::N,пря,نوک
380,Ende::N,пе,ته
381,Ende::N,пе,آخر
382,Loch::N,варя,سوراخ
383,Winkel::N,ужа,کنج
384,Muster::N,сёрма,نقش
385,Größe::N,серь,قد
386,Größe::N,серь,بزرگی
387,Länge::N,кува́лма,طول
388,Höhe::N,серь,بلندی
389,Gewicht::N,сталма,وزن
390,Menge::N,лувкс,مقدار
391,Menge::N,лувкс,اندازه
392,Haufen::N,мар,توده
393,Reihe::N,ряд,ردیف
394,Boot::N,венеж,قایق
395,Ruder::N,миле,پارو
396,Schlitten::N,ну́рда,سورتمه
397,Ski::N,сокс,اسکی
398,Lagerfeuer::N,то́лмар,آتش
399,Last::N,канкс,بار
400,Last::N,канкс,سنگینی
401,Last::N,сталма,بار
402,Last::N,сталма,سنگینی
403,Gang::N,молема,راه رفتن
404,Schritt::N,аськолкс,قدم
405,Norden::N,якшама шире,شمال
406,Süden::N,ля́мбе ши́ре,جنوب
407,Westen::N,ши валгома шире,غرب
408,Osten::N,шинь стяма шире,شرق
409,Holz::N,вирь,چوب
410,Holz::N,шуфта,چوب
411,Brett::N,лавця,تخته
412,Platte::N,плита́,صفحه
413,Stütze::N,неже,تکیه
414,Stange::N,олга,میله
415,Stock::N,байдек,چوب
416,Stab::N,олгоня,عصا
417,Rohr::N,турама,لوله
418,Haus::N,куд,منزل
419,Heim::N,куд,خانه
420,Heim::N,куд,کاشانه
421,Ofen::N,пянакуд,بخاری
422,Fußboden::N,кия́кс,کف اتاق
423,Tisch::N,шра,میز
424,Tisch::N,моркш,میز
425,Stuhl::N,стул,صندلی
426,Wiege::N,нюря́м,گهواره
427,Bett::N,ацам,تختخواب
428,Regal::N,лавцяланга,قفسه
429,Kiste::N,парга,صندوق
430,Fenster::N,валмья,پنجره
431,Tür::N,кенкш,در
432,Tür::N,кенкш,درب
433,Tor::N,ортат,دروازه
434,Zaun::N,перяфкс,حصار
435,Dach::N,кудпря,بام
436,Leiter::N,куцема,نردبان
437,Besen::N,тяльме,جارو
438,Spaten::N,ка́йме,بیل
439,Schaufel::N,ко́поня,بیل
440,Schaufel::N,ко́поня,پارو
441,Schaufel::N,ця́рдом,بیل
442,Schaufel::N,ця́рдом,پارو
443,Gabel::N,ця́нгоня,چنگال
444,Löffel::N,куцю,قاشق
445,Messer::N,пеель,کارد
446,Nagel::N,эска,میخ
447,Haken::N,кя́чказ,قلاب
448,Griff::N,недь,دسته
449,Griff::N,кунда́мка,دسته
450,Schloss::N,замо́к,قفل
451,Bild::N,карти́на,عکس
452,Bild::N,карти́на,تصویر
453,Figur::N,ронга-понда,تندیس
454,Puppe::N,ня́ка,عروسک
455,Beutel::N,кяскав,کیسه
456,Bündel::N,кярьме,بسته
457,Tasche::N,кошяльня,کیف
458,Eimer::N,ве́дарка,سطل
459,Deckel::N,тавадкс,در
460,Deckel::N,вельхкс,در
461,Geschirr::N,кядьге,ظرف
462,Sack::N,кяскав,گونی
463,Tasse::N,ша́ваня,فنجان
464,Topf::N,кавозь,دیگ
465,Topf::N,кавозь,قابلمه
466,Kessel::N,сргавозь,دیگ
467,Essen::N,ярхцама,خوراک
468,Nahrung::N,ярхцампяль,غذا
469,Speise::N,ярхцама,خوراک
470,Fleisch::N,пал,گوشت
471,Fleisch::N,сиволь,گوشت
472,Getreide::N,сёра,غله
473,Brei::N,ям,فرنی
474,Brei::N,ям,حریره
475,Brot::N,кши,نان
476,Scheibe::N,кочам,قاچ
477,Scheibe::N,кочам,لزگه
478,Fett::N,куя́,چربی
479,Butter::N,вай,کره
480,Öl::N,вай,روغن
481,Salz::N,сал,نمک
482,Suppe::N,шонгарям,آش
483,Suppe::N,шонгарям,سوپ
484,Suppe::N,коршампяль,آش
485,Suppe::N,коршампяль,سوپ
486,Honig::N,медь,عسل
487,Milch::N,лофца,شیر
488,Tee::N,чай,چای
489,Leder::N,кедь,چرم
490,Wolle::N,пона,پشم
491,Stoff::N,котф,پارچه
492,Nadel::N,салмокс,سوزن
493,Faden::N,сюре,نخ
494,Knopf::N,пуня,دکمه
495,Knoten::N,сюлма,گره
496,Farbe::N,архтомбяль,رنگ
497,Kleidung::N,щам,لباس
498,Kleidung::N,щам,پوشاک
499,Hemd::N,па́нар,پیراهن
500,Kragen::N,сиве,یقه
501,Ärmel::N,ожа,آستین
502,Hose::N,понкст,شلوار
503,Gürtel::N,каркс,کمر‌بند
504,Mütze::N,вазь,کلاه
505,Schuh::N,башма́к,کفش
506,Stiefel::N,кя́ме,چکمه
507,Ring::N,суркс,حلقه
508,Ring::N,суркс,انگشتر
509,Band::N,керькс,نوار
510,Band::N,керькс,روبان
511,Band::N,лента,نوار
512,Band::N,лента,روبان
513,Kamm::N,сюрьхцем,شانه
514,Spiegel::N,ванома,آینه
515,Riemen::N,шнань каркс,تسمه
516,Schnur::N,пикс,ریسمان
517,Schnur::N,карькскя,ریسمان
518,Leine::N,вядьме,قلاده
519,Decke::N,вельхкс,پتو
520,Kissen::N,тоду,بالش
521,Tuch::N,руця́,شال
522,Handtuch::N,на́рдама,حوله
523,Kraft::N,вий,نیرو
524,Stärke::N,вииши,زور
525,Gesundheit::N,шумбраши́,سلامتی
526,Gesundheit::N,шумбраши́,تندرستی
527,Krankheit::N,урма́,بیماری
528,Krankheit::N,сярядема,بیماری
529,Schmerz::N,маряма,درد
530,Wunde::N,керф,زخم
531,Fieber::N,маштыкс,تب
532,Arznei::N,надо́бья,دارو
533,Arznei::N,пъчка́фтома,دارو
534,Brücke::N,седь,پل
535,Brunnen::N,эши,چاه
536,Weide::N,ванома васта,چراگاه
537,Pfad::N,ян,راه
538,Pfad::N,киня́,راه
539,Weg::N,ки,راه
540,Weg::N,ки,طریق
541,Straße::N,ки,راه
542,Straße::N,ки,جاده
543,Dorf::N,веле,ده
544,Dorf::N,веле,روستا
545,Stadt::N,ош,شهر
546,Brief::N,сёрма,نامه
547,Buch::N,книга,کتاب
548,Buchstabe::N,бу́ква,حرف
549,Zeitung::N,газе́та,روزنامه
550,Leben::N,эряф,عمر
551,Leben::N,эряф,زندگی
552,Leben::N,эряма,عمر
553,Leben::N,эряма,زندگی
554,Tod::N,кулома́,مرگ
555,Grab::N,калма,گور
556,Grab::N,калма,مزار
557,Kirche::N,це́рькав,کلیسا
558,Sünde::N,пежеть,بزه
559,Sünde::N,пежеть,گناه
560,Sünde::N,муворкс,بزه
561,Sünde::N,муворкс,گناه
562,Gott::N,шкай,خدا
563,Arbeiter::N,трудендай,کارگر
564,Arbeiter::N,работник,کارگر
565,Chef::N,азор,رئیس
566,Chef::N,оцюня,رئیس
567,Meister::N,мастяр,استاد
568,Arzt::N,врач,پزشک
569,Arzt::N,доктор,پزشک
570,Lehrer::N,учи́тель,معلم
571,Lehrer::N,учи́тель,آموزگار
572,Geld::N,ярмакт,پول
573,Geschäft::N,ладяфкс,کار
574,Geschäft::N,ладяфкс,بیزنس
575,Geschäft::N,ладяф тев,کار
576,Geschäft::N,ладяф тев,بیزنس
577,Laden::N,ла́вка,دکان
578,Laden::N,ла́вка,مغازه
579,Preis::N,питне,بها
580,Preis::N,питне,قیمت
581,Ware::N,миф,جنس
582,Ware::N,миф,کالا
583,Ware::N,ра́маф,جنس
584,Ware::N,ра́маф,کالا
585,Nutzen::N,пара,مزیت
586,Nutzen::N,пара,امتیاز
587,Nutzen::N,лезкс,مزیت
588,Nutzen::N,лезкс,امتیاز
589,Reichtum::N,ко́зяши,مال
590,Reichtum::N,ко́зяши,ثروت
591,Welt::N,свет,دنیا
592,Land::N,мастор,کشور
593,Land::N,мастор,مملکت
594,Staat::N,государства,دولت
595,König::N,король,شاه
596,König::N,король,پادشاه
597,Macht::N,азорондама,قدرت
598,Macht::N,азорондама,اختیار
599,Macht::N,азорксши,قدرت
600,Macht::N,азорксши,اختیار
601,Grenze::N,ёткаян,مرز
602,Krieg::N,война́,جنگ
603,Feind::N,душман,دشمن
604,Feind::N,каршек тюри,دشمن
605,Gewalt::N,наругама,زور
606,Gewalt::N,наругама,خشونت
607,Kampf::N,тюрема́,نبرد
608,Kampf::N,тюрема́,مبارزه
609,Bogen[Waffe]::N,нал,کمان
610,Pfeil::N,нал,تیر
611,Gewehr::N,винто́вка,تفنگ
612,Fehler::N,эльбядькс,غلط
613,Fehler::N,эльбядькс,اشتباه
614,Lüge::N,васькафнема,دروغ
615,Schaden::N,зия́н,آسیب
616,Schaden::N,зия́н,خسارت
617,Unglück::N,зия́н,بلا
618,Schuld::N,муворши,گناه
619,Schuld::N,муворши,تقصیر
620,Alter::N,эряф кизот,سن
621,Alter::N,эряф кизот,عمر
622,Alter::N,эряфонь пинге,سن
623,Alter::N,эряфонь пинге,عمر
624,Schluss::N,пе,انتها
625,Zeit::N,пинге,وقت
626,Zeit::N,пинге,زمان
627,Tag::N,ши,روز
628,Morgen::N,шобдава,صبح
629,Mittag::N,шикучка,ظهر
630,Abend::N,иля́дь,شب
631,Abend::N,иля́дь,عصر
632,Nacht::N,ве,شب
633,Woche::N,недя́ля,هفته
634,Monat::N,ков,ماه
635,Jahr::N,киза,سال
636,Frühling::N,тунда́,بهار
637,Sommer::N,киза,تابستان
638,Herbst::N,сёксе,پاییز
639,Winter::N,тяла,زمستان
640,Januar::N,кельмеков,ژانویه
641,Februar::N,уфайков,فوریه
642,März::N,марайков,مارس
643,April::N,шудиков,آوریل
644,Mai::N,панжиков,مه
645,Juni::N,лямбеков,ژوئن
646,Juli::N,псиков,ژویه
647,August::N,сёроньков,اوت
648,September::N,тюжягов,سپتامبر
649,Oktober::N,кельмазаков,اکتبر
650,November::N,эйндамков,نوامبر
651,Dezember::N,кучкаков,دسامبر
652,Montag::N,одговши,دو‌شنبه
653,Dienstag::N,ша́вши,سه‌شنبه
654,Mittwoch::N,вержи,چهار‌شنبه
655,Donnerstag::N,шува́ланя,پنج شنبه
656,Freitag::N,пя́денця,جمعه
657,Samstag::N,ёткши,شنبه
658,Sonntag::N,таргоши,یکشنبه
659,groß::A,оцю,بزرگ
660,klein::A,ёмла,کوچک
661,lang::A,кува́ка,بلند
662,kurz::A,нюрьхкя́ня,کوتاه
663,breit::A,кели,پهن
664,schmal::A,тяйня,تنگ
665,schmal::A,тяйня,نازک
666,dicht::A,сиде,چگال
667,dicht::A,сиде,انبوه
668,dicht::A,туста,چگال
669,dicht::A,туста,انبوه
670,dick[Gegenstand]::A,эчке,ضخیم
671,dünn::A,шува́ня,نازک
672,fein::A,шува́ня,ریز
673,fein::A,шува́ня,باریک
674,fest::A,кеме,محکم
675,flach::A,лапш,صاف
676,flach::A,лапш,مسطح
677,glatt::A,вадяв,لیز
678,glatt::A,такор,لیز
679,hart::A,калгода,سفت
680,weich::A,ляпе,نرم
681,weich::A,ляпе,ملایم
682,rund::A,кру́глай,گرد
683,spitz::A,ботаз,تیز
684,spitz::A,ботаз,نوک‌تیز
685,spitz::A,оржа,تیز
686,spitz::A,оржа,نوک‌تیز
687,scharf::A,оржа,تیز
688,scharf::A,оржа,برنده
689,stumpf::A,ношка,کند
690,schwer::A,стака,سنگین
691,schön::A,мазы,زیبا
692,heiß::A,пси,داغ
693,warm::A,лямбе,گرم
694,kalt::A,кельме,سرد
695,kühl::A,эше,خنک
696,frisch::A,свежай,تازه
697,feucht::A,летьке,مرطوب
698,nass::A,начка,تر
699,nass::A,начка,خیش
700,trocken::A,коське,خشک
701,voll::A,пяшксе,پر
702,leer::A,шава,خالی
703,offen::A,панжада,باز
704,offen::A,виде,باز
705,geschlossen::A,пякстаф,بسته
706,geschlossen::A,сёлгф,بسته
707,sauber::A,ару,پاک
708,sauber::A,ару,تمیز
709,schmutzig::A,рда́зу,کثیف
710,schmutzig::A,рда́зу,آلوده
711,schmutzig::A,пя́ндра,کثیف
712,schmutzig::A,пя́ндра,آلوده
713,roh::A,верок,خام
714,reif::A,ке́нерьф,رسیده
715,lecker::A,танцти,لذیذ
716,lecker::A,танцти,خوشمزه
717,süß::A,ламбама,شیرین
718,bitter::A,сяпи,تلخ
719,sauer::A,шапама,ترش
720,hell::A,валда,روشن
721,dunkel::A,шобда,تاریک
722,schwarz::A,равжа,سیاه
723,weiß::A,акша,سفید
724,rot::A,якстерь,سرخ
725,rot::A,якстерь,قرمز
726,gelb::A,тюжя́,زرد
727,blau::A,сенем,آبی
728,grün::A,пиже,سبز
729,grün::A,сянгяря,سبز
730,grau::A,уле,طوسی
731,grau::A,уле,خاکستری
732,bunt::A,сёрмав,رنگارنگ
733,billig::A,у́цез,ارزان
734,billig::A,аф пи́тни,ارزان
735,teuer::A,пи́тни,گران
736,wertvoll::A,питни,قیمتی
737,wertvoll::A,питни,گرانبها
738,blind::A,сокор,کور
739,blind::A,сокор,نابینا
740,taub::A,пярав,کر
741,taub::A,пярав,ناشنوا
742,kräftig::A,пяк вии,قوی
743,stark::A,вии,قوی
744,stark::A,вии,نیرومند
745,schwach::A,лафча,ضعیف
746,fett::A,куя́,چرب
747,schlank::A,виде ронга,باریک‌اندام
748,hübsch::A,мазы,قشنگ
749,hübsch::A,мазы,خوشگل
750,böse::A,кяжи,بد
751,dumm::A,аф ёню,احمق
752,dumm::A,шава пря,احمق
753,faul::A,нола,لش
754,faul::A,нола,تنبل
755,fleißig::A,ку́лхцонды,زرنگ
756,geizig::A,кирьжя,خسیس
757,geizig::A,жаднай,خسیس
758,klug::A,ёню,عاقل
759,klug::A,ёню,باهوش
760,klug::A,пря́ви,عاقل
761,klug::A,пря́ви,باهوش
762,geschickt::A,маштозь тиф,ماهر
763,lieb::A,цебярь,عزیز
764,lustig::A,ра́хси,شاد
765,lustig::A,ра́хси,خوشحال
766,sanft::A,сетьме,لطیف
767,hungrig::A,вача,گرسنه
768,hungrig::A,вачеда,گرسنه
769,krank::A,сяряди,مریض
770,krank::A,сяряди,بیمار
771,nackt::A,штада,لخت
772,nackt::A,штада,برهنه
773,nackt::A,кърхтапа,لخت
774,nackt::A,кърхтапа,برهنه
775,traurig::A,ла́жнай,غمگین
776,lebendig::A,эряй,زنده
777,gut::A,пара,خوب
778,gut::A,цебярь,خوب
779,schlecht::A,кальдяв,بد
780,richtig::A,виде,درست
781,schlimm::A,кальдяв,وخيم
782,wahr::A,афкуксонь,درست
783,wahr::A,афкуксонь,حقیقی
784,alt::A,ташта,کهنه
785,neu::A,од,نو
786,ehemalig::A,и́нгольдень,قبلی
787,alt[Lebewesen]::A,сире,پیر
