,Concept_ID,es,es
853,linker::A,izquierdo,izquierdo
854,rechter::A,derecho,derecho
855,anderer::A,otro,otro
856,erster::A,primero,primero
857,zweiter::A,segundo,segundo
858,dritter::A,tercero,tercero
859,letzter::A,último,último
860,allein::ADV,a solo,a solo
861,auf einmal::ADV,de una vez,de una vez
862,zusammen::ADV,juntos,juntos
863,lange::ADV,mucho tiempo,mucho tiempo
864,plötzlich::ADV,de repente,de repente
865,sofort::ADV,en seguida,en seguida
866,später::ADV,más tarde,más tarde
867,jetzt::ADV,ahora,ahora
868,heute::ADV,hoy,hoy
869,morgen::ADV,mañana,mañana
870,bald::ADV,pronto,pronto
871,bald::ADV,pronto,en breve
872,bald::ADV,en breve,pronto
873,bald::ADV,en breve,en breve
874,dann::ADV,luego,luego
875,dann::ADV,luego,entonces
876,dann::ADV,entonces,luego
877,dann::ADV,entonces,entonces
878,gestern::ADV,ayer,ayer
879,einst::ADV,antaño,antaño
880,damals::ADV,entonces,entonces
881,danach::ADV,después,después
882,vorher::ADV,antes,antes
883,zuerst::ADV,primero,primero
884,einmal::ADV,una vez,una vez
885,manchmal::ADV,a veces,a veces
886,oft::ADV,a menudo,a menudo
887,oft::ADV,a menudo,con frecuencia
888,oft::ADV,con frecuencia,a menudo
889,oft::ADV,con frecuencia,con frecuencia
890,immer::ADV,siempre,siempre
891,niemals::ADV,jamás,jamás
892,hier::ADV,aquí,aquí
893,hierhin::ADV,acá,acá
894,von hier::ADV,desde aquí,desde aquí
895,dort::ADV,ahí,ahí
896,dort::ADV,ahí,allí
897,dort::ADV,allí,ahí
898,dort::ADV,allí,allí
899,dorthin::ADV,allí,allí
900,dorthin::ADV,allí,hacia allí
901,dorthin::ADV,hacia allí,allí
902,dorthin::ADV,hacia allí,hacia allí
903,geradeaus::ADV,todo derecho,todo derecho
904,vorwärts::ADV,adelante,adelante
905,rückwärts::ADV,hacia atrás,hacia atrás
906,zurück::ADV,atrás,atrás
907,unten::ADV,abajo,abajo
908,hinab::ADV,hacia abajo,hacia abajo
909,oben::ADV,arriba,arriba
910,hinauf::ADV,hacia arriba,hacia arriba
911,überall::ADV,por todas partes,por todas partes
912,nicht::ADV,no,no
913,ein wenig::ADV,un poco,un poco
914,kaum::ADV,apenas,apenas
915,sehr::ADV,muy,muy
916,sehr::ADV,muy,mucho
917,sehr::ADV,mucho,muy
918,sehr::ADV,mucho,mucho
919,so::ADV,tan,tan
920,noch::ADV,aún,aún
921,noch::ADV,aún,todavía
922,noch::ADV,todavía,aún
923,noch::ADV,todavía,todavía
924,nur::ADV,solamente,solamente
925,schon::ADV,ya,ya
926,wieder::ADV,de nuevo,de nuevo
927,vergebens::ADV,en vano,en vano
928,vor::PRP,antes de,antes de
929,vor::PRP,antes de,delante de
930,vor::PRP,delante de,antes de
931,vor::PRP,delante de,delante de
932,hinter::PRP,tras,tras
933,hinter::PRP,tras,detrás de
934,hinter::PRP,detrás de,tras
935,hinter::PRP,detrás de,detrás de
936,unter::PRP,bajo,bajo
937,unter::PRP,bajo,debajo de
938,unter::PRP,debajo de,bajo
939,unter::PRP,debajo de,debajo de
940,durch::PRP,por,por
941,durch::PRP,por,a través de
942,durch::PRP,a través de,por
943,durch::PRP,a través de,a través de
944,neben::PRP,al lado de,al lado de
945,zwischen::PRP,entre,entre
946,wegen::PRP,por,por
947,wegen::PRP,por,a causa de
948,wegen::PRP,a causa de,por
949,wegen::PRP,a causa de,a causa de
950,dies::PRN,esto,esto
951,das::PRN,eso,eso
952,das::PRN,eso,esto
953,das::PRN,esto,eso
954,das::PRN,esto,esto
955,alles::PRN,todo,todo
956,ich::PRN,yo,yo
957,du::PRN,tú,tú
958,er::PRN,él,él
959,wir::PRN,nosotros,nosotros
960,ihr::PRN,vosotros,vosotros
961,sie::PRN,ellos,ellos
962,was::FPRN,qué,qué
963,wer::FPRN,quién,quién
964,wo::FADV,dónde,dónde
965,wohin::FADV,adónde,adónde
966,wohin::FADV,adónde,hacia dónde
967,wohin::FADV,hacia dónde,adónde
968,wohin::FADV,hacia dónde,hacia dónde
969,wie::FADV,cómo,cómo
970,warum::FADV,por qué,por qué
971,wieviel::FNUM,cuánto,cuánto
972,eins::NUM,uno,uno
973,zwei::NUM,dos,dos
974,drei::NUM,tres,tres
975,vier::NUM,cuatro,cuatro
976,fünf::NUM,cinco,cinco
977,sechs::NUM,seis,seis
978,sieben::NUM,siete,siete
979,acht::NUM,ocho,ocho
980,neun::NUM,nueve,nueve
981,zehn::NUM,diez,diez
982,elf::NUM,once,once
983,zwölf::NUM,doce,doce
984,zwanzig::NUM,veinte,veinte
985,dreißig::NUM,treinta,treinta
986,vierzig::NUM,cuarenta,cuarenta
987,fünfzig::NUM,cincuenta,cincuenta
988,sechzig::NUM,sesenta,sesenta
989,siebzig::NUM,setenta,setenta
990,achtzig::NUM,ochenta,ochenta
991,neunzig::NUM,noventa,noventa
992,hundert::NUM,cien,cien
993,hundert::NUM,cien,ciento
994,hundert::NUM,ciento,cien
995,hundert::NUM,ciento,ciento
996,tausend::NUM,mil,mil
997,und::CNJ,y,y
998,oder::CNJ,o,o
999,stehen::V,estar de pie,estar de pie
1000,sitzen::V,estar sentado,estar sentado
1001,liegen::V,yacer,yacer
1002,liegen::V,yacer,estar acostado
1003,liegen::V,estar acostado,yacer
1004,liegen::V,estar acostado,estar acostado
1005,hängen::V,pender,pender
1006,werden::V,hacerse,hacerse
1007,passieren::V,suceder,suceder
1008,beginnen::V,iniciarse,iniciarse
1009,beginnen::V,iniciarse,principiar
1010,beginnen::V,principiar,iniciarse
1011,beginnen::V,principiar,principiar
1012,enden::V,acabar,acabar
1013,enden::V,acabar,terminar
1014,enden::V,terminar,acabar
1015,enden::V,terminar,terminar
1016,wechseln::V,variar,variar
1017,wechseln::V,variar,alternar
1018,wechseln::V,alternar,variar
1019,wechseln::V,alternar,alternar
1020,aufgehen[Sonne]::V,salir,salir
1021,untergehen[Sonne]::V,ponerse,ponerse
1022,untergehen[Sonne]::V,ponerse,descender
1023,untergehen[Sonne]::V,descender,ponerse
1024,untergehen[Sonne]::V,descender,descender
1025,scheinen[Sonne]::V,brillar,brillar
1026,donnern::V,tronar,tronar
1027,wehen::V,soplar,soplar
1028,strömen::V,afluir,afluir
1029,fließen::V,fluir,fluir
1030,fließen::V,fluir,correr
1031,fließen::V,correr,fluir
1032,fließen::V,correr,correr
1033,sich drehen::V,girar,girar
1034,schwanken::V,vacilar,vacilar
1035,schwingen::V,oscilar,oscilar
1036,fallen::V,caer,caer
1037,brennen::V,arder,arder
1038,brennen::V,arder,quemar
1039,brennen::V,quemar,arder
1040,brennen::V,quemar,quemar
1041,rauchen::V,humear,humear
1042,rauchen::V,humear,echar humo
1043,rauchen::V,echar humo,humear
1044,rauchen::V,echar humo,echar humo
1045,regnen::V,llover,llover
1046,gefrieren::V,helarse,helarse
1047,tauen::V,deshelarse,deshelarse
1048,schmelzen::V,fundirse,fundirse
1049,schmelzen::V,fundirse,derretirse
1050,schmelzen::V,derretirse,fundirse
1051,schmelzen::V,derretirse,derretirse
1052,trocknen::V,secarse,secarse
1053,sieden::V,hervir,hervir
1054,faulen::V,pudrirse,pudrirse
1055,verfaulen::V,pudrirse,pudrirse
1056,reißen::V,romperse,romperse
1057,versinken::V,hundirse,hundirse
1058,vergehen::V,pasar,pasar
1059,erscheinen::V,aparecer,aparecer
1060,verschwinden::V,desaparecer,desaparecer
1061,sinken::V,bajar,bajar
1062,abnehmen::V,decrecer,decrecer
1063,abnehmen::V,decrecer,disminuir
1064,abnehmen::V,disminuir,decrecer
1065,abnehmen::V,disminuir,disminuir
1066,zunehmen::V,crecer,crecer
1067,zunehmen::V,crecer,aumentar
1068,zunehmen::V,aumentar,crecer
1069,zunehmen::V,aumentar,aumentar
1070,steigen::V,subir,subir
1071,steigen::V,subir,ascender
1072,steigen::V,ascender,subir
1073,steigen::V,ascender,ascender
1074,wachsen::V,crecer,crecer
1075,glänzen::V,brillar,brillar
1076,glänzen::V,brillar,resplandecer
1077,glänzen::V,resplandecer,brillar
1078,glänzen::V,resplandecer,resplandecer
1079,funkeln::V,chispear,chispear
1080,lärmen::V,hacer ruido,hacer ruido
1081,läuten::V,sonar,sonar
1082,läuten::V,sonar,repicar
1083,läuten::V,repicar,sonar
1084,läuten::V,repicar,repicar
1085,klingeln::V,tocar el timbre,tocar el timbre
1086,klirren::V,tintinear,tintinear
1087,brausen::V,zumbar,zumbar
1088,rauschen::V,murmurar,murmurar
1089,klingen::V,sonar,sonar
1090,bellen::V,ladrar,ladrar
1091,heulen::V,ulular,ulular
1092,blasen::V,soplar,soplar
1093,pfeifen::V,silbar,silbar
1094,schreien::V,gritar,gritar
1095,stöhnen::V,gemir,gemir
1096,zittern::V,temblar,temblar
1097,leben::V,vivir,vivir
1098,geboren werden::V,nacer,nacer
1099,atmen::V,respirar,respirar
1100,trinken::V,beber,beber
1101,essen::V,comer,comer
1102,schlucken::V,tragar,tragar
1103,müde werden::V,cansarse,cansarse
1104,müde werden::V,cansarse,fatigarse
1105,müde werden::V,fatigarse,cansarse
1106,müde werden::V,fatigarse,fatigarse
1107,einschlafen::V,dormirse,dormirse
1108,schlafen::V,dormir,dormir
1109,aufwachen::V,despertarse,despertarse
1110,aufstehen::V,levantarse,levantarse
1111,sich erholen::V,reposar,reposar
1112,sich erholen::V,reposar,descansar
1113,sich erholen::V,descansar,reposar
1114,sich erholen::V,descansar,descansar
1115,krank werden::V,caer enfermo,caer enfermo
1116,krank sein::V,estar enfermo,estar enfermo
1117,schmerzen::V,doler,doler
1118,husten::V,toser,toser
1119,genesen::V,convalecer,convalecer
1120,genesen::V,convalecer,restablecerse
1121,genesen::V,restablecerse,convalecer
1122,genesen::V,restablecerse,restablecerse
1123,sterben::V,morir,morir
1124,umkommen::V,perecer,perecer
1125,sich bewegen::V,moverse,moverse
1126,sich rühren::V,rebullir,rebullir
1127,sich erheben::V,levantarse,levantarse
1128,sich setzen::V,sentarse,sentarse
1129,hinfallen::V,caerse,caerse
1130,laufen::V,andar,andar
1131,schreiten::V,proceder,proceder
1132,spazierengehen::V,pasear,pasear
1133,spazierengehen::V,pasear,pasearse
1134,spazierengehen::V,pasearse,pasear
1135,spazierengehen::V,pasearse,pasearse
1136,eilen::V,correr prisa,correr prisa
1137,sich beeilen::V,darse prisa,darse prisa
1138,sausen::V,correr,correr
1139,rennen::V,correr,correr
1140,springen::V,saltar,saltar
1141,klettern::V,trepar,trepar
1142,klettern::V,trepar,escalar
1143,klettern::V,escalar,trepar
1144,klettern::V,escalar,escalar
1145,schaukeln::V,bambolearse,bambolearse
1146,kriechen::V,reptar,reptar
1147,kriechen::V,reptar,arrastrarse
1148,kriechen::V,arrastrarse,reptar
1149,kriechen::V,arrastrarse,arrastrarse
1150,schwimmen::V,nadar,nadar
1151,tauchen::V,bucear,bucear
1152,tauchen::V,bucear,sumergirse
1153,tauchen::V,sumergirse,bucear
1154,tauchen::V,sumergirse,sumergirse
1155,rudern::V,remar,remar
1156,fahren::V,ir,ir
1157,fliegen::V,volar,volar
1158,gehen::V,ir,ir
1159,gehen::V,ir,andar
1160,gehen::V,andar,ir
1161,gehen::V,andar,andar
1162,weggehen::V,irse,irse
1163,weggehen::V,irse,marcharse
1164,weggehen::V,marcharse,irse
1165,weggehen::V,marcharse,marcharse
1166,abfahren::V,salir,salir
1167,abfahren::V,salir,partir
1168,abfahren::V,partir,salir
1169,abfahren::V,partir,partir
1170,anhalten::V,parar,parar
1171,anhalten::V,parar,pararse
1172,anhalten::V,pararse,parar
1173,anhalten::V,pararse,pararse
1174,hineingehen::V,entrar,entrar
1175,eintreten::V,entrar,entrar
1176,kommen::V,venir,venir
1177,ankommen::V,llegar,llegar
1178,zurückkommen::V,volver,volver
1179,zurückkommen::V,volver,regresar
1180,zurückkommen::V,regresar,volver
1181,zurückkommen::V,regresar,regresar
1182,bleiben::V,quedarse,quedarse
1183,warten::V,esperar,esperar
1184,erwarten::V,esperar,esperar
1185,suchen::V,buscar,buscar
1186,finden::V,hallar,hallar
1187,finden::V,hallar,encontrar
1188,finden::V,encontrar,hallar
1189,finden::V,encontrar,encontrar
1190,versuchen::V,intentar,intentar
1191,vorbereiten::V,preparar,preparar
1192,lieben::V,amar,amar
1193,lieben::V,amar,querer
1194,lieben::V,querer,amar
1195,lieben::V,querer,querer
1196,mögen::V,querer,querer
1197,lachen::V,reír,reír
1198,rühren::V,conmover,conmover
1199,weinen::V,llorar,llorar
1200,schimpfen::V,regañar,regañar
1201,sich ärgern::V,enfadarse,enfadarse
1202,sich fürchten::V,tener miedo,tener miedo
1203,fürchten::V,temer,temer
1204,fürchten::V,temer,tener miedo a
1205,fürchten::V,tener miedo a,temer
1206,fürchten::V,tener miedo a,tener miedo a
1207,fliehen::V,huir,huir
1208,flüchten::V,escaparse,escaparse
1209,sehen::V,ver,ver
1210,anschauen::V,mirar,mirar
1211,ansehen::V,mirar,mirar
1212,hören::V,oír,oír
1213,zuhören::V,escuchar,escuchar
1214,probieren::V,probar,probar
1215,probieren::V,probar,degustar
1216,probieren::V,degustar,probar
1217,probieren::V,degustar,degustar
1218,riechen::V,oler,oler
1219,fühlen::V,sentir,sentir
1220,scheinen::V,parecer,parecer
1221,zu sehen sein::V,poder verse,poder verse
1222,vernehmen::V,oír,oír
1223,vernehmen::V,oír,percibir
1224,vernehmen::V,percibir,oír
1225,vernehmen::V,percibir,percibir
1226,frieren::V,tener frío,tener frío
1227,tun::V,hacer,hacer
1228,können::V,poder,poder
1229,wollen::V,querer,querer
1230,anfangen::V,iniciar,iniciar
1231,beenden::V,acabar,acabar
1232,beenden::V,acabar,terminar
1233,beenden::V,terminar,acabar
1234,beenden::V,terminar,terminar
1235,aufhören::V,cesar,cesar
1236,gelingen::V,salir bien,salir bien
1237,geraten::V,salir,salir
1238,geraten::V,salir,dar resultado
1239,geraten::V,dar resultado,salir
1240,geraten::V,dar resultado,dar resultado
1241,öffnen::V,abrir,abrir
1242,schließen::V,cerrar,cerrar
1243,stellen::V,poner,poner
1244,stellen::V,poner,colocar
1245,stellen::V,colocar,poner
1246,stellen::V,colocar,colocar
1247,setzen::V,poner,poner
1248,setzen::V,poner,colocar
1249,setzen::V,colocar,poner
1250,setzen::V,colocar,colocar
1251,legen::V,poner,poner
1252,berühren::V,tocar,tocar
1253,verbinden::V,unir,unir
1254,verbinden::V,unir,juntar
1255,verbinden::V,juntar,unir
1256,verbinden::V,juntar,juntar
1257,bedecken::V,tapar,tapar
1258,bedecken::V,tapar,cubrir
1259,bedecken::V,cubrir,tapar
1260,bedecken::V,cubrir,cubrir
1261,aufhängen::V,colgar,colgar
1262,anzünden::V,encender,encender
1263,aufheben::V,recoger,recoger
1264,zurücklassen::V,dejar,dejar
1265,verlieren::V,perder,perder
1266,fallen lassen::V,dejar caer,dejar caer
1267,machen::V,hacer,hacer
1268,herstellen::V,fabricar,fabricar
1269,bauen::V,construir,construir
1270,reparieren::V,reparar,reparar
1271,verbessern::V,mejorar,mejorar
1272,ändern::V,mudar,mudar
1273,ändern::V,mudar,modificar
1274,ändern::V,modificar,mudar
1275,ändern::V,modificar,modificar
1276,graben::V,cavar,cavar
1277,beugen::V,doblar,doblar
1278,beugen::V,doblar,inclinar
1279,beugen::V,inclinar,doblar
1280,beugen::V,inclinar,inclinar
1281,biegen::V,doblar,doblar
1282,drehen::V,volver,volver
1283,drehen::V,volver,hacer girar
1284,drehen::V,hacer girar,volver
1285,drehen::V,hacer girar,hacer girar
1286,wenden::V,volver,volver
1287,umdrehen::V,revolver,revolver
1288,heben::V,levantar,levantar
1289,hochheben::V,alzar,alzar
1290,ergreifen::V,coger,coger
1291,halten::V,tener,tener
1292,drücken::V,apretar,apretar
1293,schieben::V,empujar,empujar
1294,kratzen::V,rascar,rascar
1295,lecken::V,lamer,lamer
1296,beißen::V,morder,morder
1297,abreißen::V,arrancar,arrancar
1298,abschneiden::V,cortar,cortar
1299,binden::V,atar,atar
1300,stecken::V,meter,meter
1301,brechen::V,romper,romper
1302,brechen::V,romper,quebrar
1303,brechen::V,quebrar,romper
1304,brechen::V,quebrar,quebrar
1305,klopfen::V,golpear,golpear
1306,hauen::V,pegar,pegar
1307,kleben::V,pegar,pegar
1308,kleben::V,pegar,encolar
1309,kleben::V,encolar,pegar
1310,kleben::V,encolar,encolar
1311,reiben::V,frotar,frotar
1312,streichen::V,untar,untar
1313,streichen::V,untar,recubrir
1314,streichen::V,recubrir,untar
1315,streichen::V,recubrir,recubrir
1316,schleifen::V,afilar,afilar
1317,schneiden::V,cortar,cortar
1318,rütteln::V,agitar,agitar
1319,schütteln::V,agitar,agitar
1320,schütteln::V,agitar,sacudir
1321,schütteln::V,sacudir,agitar
1322,schütteln::V,sacudir,sacudir
1323,schwenken::V,menear,menear
1324,schütten::V,verter,verter
1325,füllen::V,llenar,llenar
1326,einwickeln::V,envolver,envolver
1327,tragen::V,llevar,llevar
1328,schleppen::V,arrastrar,arrastrar
1329,ziehen::V,tirar,tirar
1330,aufbewahren::V,conservar,conservar
1331,werfen::V,echar,echar
1332,werfen::V,echar,lanzar
1333,werfen::V,lanzar,echar
1334,werfen::V,lanzar,lanzar
1335,fangen::V,coger,coger
1336,packen::V,agarrar,agarrar
1337,verstecken::V,esconder,esconder
1338,teilen::V,partir,partir
1339,teilen::V,partir,dividir
1340,teilen::V,dividir,partir
1341,teilen::V,dividir,dividir
1342,schicken::V,enviar,enviar
1343,bringen::V,traer,traer
1344,hinzufügen::V,añadir,añadir
1345,bekommen::V,obtener,obtener
1346,bekommen::V,obtener,conseguir
1347,bekommen::V,conseguir,obtener
1348,bekommen::V,conseguir,conseguir
1349,erhalten::V,recibir,recibir
1350,nehmen::V,tomar,tomar
1351,wählen::V,elegir,elegir
1352,auswählen::V,escoger,escoger
1353,auswählen::V,escoger,seleccionar
1354,auswählen::V,seleccionar,escoger
1355,auswählen::V,seleccionar,seleccionar
1356,bewahren::V,guardar,guardar
1357,bewahren::V,guardar,preservar
1358,bewahren::V,preservar,guardar
1359,bewahren::V,preservar,preservar
1360,behindern::V,estorbar,estorbar
1361,behindern::V,estorbar,obstaculizar
1362,behindern::V,obstaculizar,estorbar
1363,behindern::V,obstaculizar,obstaculizar
1364,verderben::V,estropear,estropear
1365,beschädigen::V,deteriorar,deteriorar
1366,zerbrechen::V,romper,romper
1367,zerbrechen::V,romper,quebrar
1368,zerbrechen::V,quebrar,romper
1369,zerbrechen::V,quebrar,quebrar
1370,zerreißen::V,desgarrar,desgarrar
1371,zerreißen::V,desgarrar,despedazar
1372,zerreißen::V,despedazar,desgarrar
1373,zerreißen::V,despedazar,despedazar
1374,zerstören::V,destruir,destruir
1375,zerstören::V,destruir,destrozar
1376,zerstören::V,destrozar,destruir
1377,zerstören::V,destrozar,destrozar
1378,verbrennen::V,quemar,quemar
1379,geben::V,dar,dar
1380,reichen::V,pasar,pasar
1381,schenken::V,regalar,regalar
1382,versprechen::V,prometer,prometer
1383,wünschen::V,desear,desear
1384,loben::V,alabar,alabar
1385,küssen::V,besar,besar
1386,wiegen::V,mecer,mecer
1387,zudecken::V,tapar,tapar
1388,zudecken::V,tapar,cubrir
1389,zudecken::V,cubrir,tapar
1390,zudecken::V,cubrir,cubrir
1391,wecken::V,despertar,despertar
1392,zeigen::V,mostrar,mostrar
1393,führen::V,guiar,guiar
1394,führen::V,guiar,conducir
1395,führen::V,conducir,guiar
1396,führen::V,conducir,conducir
1397,lehren::V,enseñar,enseñar
1398,lehren::V,enseñar,instruir
1399,lehren::V,instruir,enseñar
1400,lehren::V,instruir,instruir
1401,unterrichten::V,enseñar,enseñar
1402,aufziehen::V,criar,criar
1403,leiten::V,guiar,guiar
1404,leiten::V,guiar,dirigir
1405,leiten::V,dirigir,guiar
1406,leiten::V,dirigir,dirigir
1407,antreiben::V,impeler,impeler
1408,antreiben::V,impeler,impulsar
1409,antreiben::V,impulsar,impeler
1410,antreiben::V,impulsar,impulsar
1411,lassen::V,hacer,hacer
1412,einladen::V,invitar,invitar
1413,vereinigen::V,unir,unir
1414,besuchen::V,visitar,visitar
1415,besuchen::V,visitar,ir a ver
1416,besuchen::V,ir a ver,visitar
1417,besuchen::V,ir a ver,ir a ver
1418,treffen::V,encontrar,encontrar
1419,sich versammeln::V,reunirse,reunirse
1420,sich versammeln::V,reunirse,congregarse
1421,sich versammeln::V,congregarse,reunirse
1422,sich versammeln::V,congregarse,congregarse
1423,spielen::V,jugar,jugar
1424,singen::V,cantar,cantar
1425,tanzen::V,bailar,bailar
1426,sich trennen::V,separarse,separarse
1427,verlassen::V,dejar,dejar
1428,verlassen::V,dejar,abandonar
1429,verlassen::V,abandonar,dejar
1430,verlassen::V,abandonar,abandonar
1431,retten::V,salvar,salvar
1432,bewachen::V,vigilar,vigilar
1433,schützen::V,proteger,proteger
1434,verteidigen::V,defender,defender
1435,sich schlagen::V,batirse,batirse
1436,schießen::V,tirar,tirar
1437,schießen::V,tirar,disparar
1438,schießen::V,disparar,tirar
1439,schießen::V,disparar,disparar
1440,siegen::V,vencer,vencer
1441,ärgern::V,enojar,enojar
1442,ärgern::V,enojar,enfadar
1443,ärgern::V,enfadar,enojar
1444,ärgern::V,enfadar,enfadar
1445,schlagen::V,pegar,pegar
1446,schlagen::V,pegar,golpear
1447,schlagen::V,golpear,pegar
1448,schlagen::V,golpear,golpear
1449,treten::V,dar una patada a,dar una patada a
1450,stechen::V,pinchar,pinchar
1451,stoßen::V,empujar,empujar
1452,stehlen::V,robar,robar
1453,stehlen::V,robar,hurtar
1454,stehlen::V,hurtar,robar
1455,stehlen::V,hurtar,hurtar
1456,stören::V,molestar,molestar
1457,belästigen::V,molestar,molestar
1458,belästigen::V,molestar,importunar
1459,belästigen::V,importunar,molestar
1460,belästigen::V,importunar,importunar
1461,verbergen::V,ocultar,ocultar
1462,verbergen::V,ocultar,esconder
1463,verbergen::V,esconder,ocultar
1464,verbergen::V,esconder,esconder
1465,täuschen::V,engañar,engañar
1466,betrügen::V,engañar,engañar
1467,töten::V,matar,matar
1468,wohnen::V,vivir,vivir
1469,wohnen::V,vivir,habitar
1470,wohnen::V,habitar,vivir
1471,wohnen::V,habitar,habitar
1472,arbeiten::V,trabajar,trabajar
1473,sammeln::V,recoger,recoger
1474,sammeln::V,recoger,coleccionar
1475,sammeln::V,coleccionar,recoger
1476,sammeln::V,coleccionar,coleccionar
1477,pflücken::V,coger,coger
1478,jagen::V,cazar,cazar
1479,fischen::V,pescar,pescar
1480,fassen::V,atrapar,atrapar
1481,fassen::V,atrapar,capturar
1482,fassen::V,capturar,atrapar
1483,fassen::V,capturar,capturar
1484,hüten::V,guardar,guardar
1485,treiben::V,aballar,aballar
1486,anbinden::V,atar,atar
1487,füttern::V,echar de comer,echar de comer
1488,melken::V,ordeñar,ordeñar
1489,hacken::V,picar,picar
1490,hacken::V,picar,cortar
1491,hacken::V,cortar,picar
1492,hacken::V,cortar,cortar
1493,gießen::V,regar,regar
1494,reifen::V,madurar,madurar
1495,zubereiten::V,preparar,preparar
1496,kochen::V,cocer,cocer
1497,kochen::V,cocer,guisar
1498,kochen::V,guisar,cocer
1499,kochen::V,guisar,guisar
1500,backen::V,hornear,hornear
1501,backen::V,hornear,cocer al horno
1502,backen::V,cocer al horno,hornear
1503,backen::V,cocer al horno,cocer al horno
1504,braten::V,asar,asar
1505,braten::V,asar,freír
1506,braten::V,freír,asar
1507,braten::V,freír,freír
1508,umrühren::V,remover,remover
1509,stricken::V,hacer punto,hacer punto
1510,stricken::V,hacer punto,hacer calceta
1511,stricken::V,hacer calceta,hacer punto
1512,stricken::V,hacer calceta,hacer calceta
1513,nähen::V,coser,coser
1514,färben::V,teñir,teñir
1515,färben::V,teñir,colorear
1516,färben::V,colorear,teñir
1517,färben::V,colorear,colorear
1518,reinigen::V,limpiar,limpiar
1519,waschen::V,lavar,lavar
1520,abwischen::V,fregar,fregar
1521,abwischen::V,fregar,limpiar
1522,abwischen::V,limpiar,fregar
1523,abwischen::V,limpiar,limpiar
1524,spülen::V,aclarar,aclarar
1525,spülen::V,aclarar,enjuagar
1526,spülen::V,enjuagar,aclarar
1527,spülen::V,enjuagar,enjuagar
1528,fegen::V,barrer,barrer
1529,fegen::V,barrer,pasar la escoba
1530,fegen::V,pasar la escoba,barrer
1531,fegen::V,pasar la escoba,pasar la escoba
1532,kehren::V,barrer,barrer
1533,baden::V,bañarse,bañarse
1534,sich waschen::V,lavarse,lavarse
1535,ausziehen::V,quitar,quitar
1536,ausziehen::V,quitar,quitarse
1537,ausziehen::V,quitarse,quitar
1538,ausziehen::V,quitarse,quitarse
1539,anziehen::V,ponerse,ponerse
1540,sich anziehen::V,vestirse,vestirse
1541,kämmen::V,peinar,peinar
1542,schmücken::V,adornar,adornar
1543,sagen::V,decir,decir
1544,sprechen::V,hablar,hablar
1545,reden::V,hablar,hablar
1546,reden::V,hablar,conversar
1547,reden::V,conversar,hablar
1548,reden::V,conversar,conversar
1549,sich unterhalten::V,charlar,charlar
1550,sich unterhalten::V,charlar,conversar
1551,sich unterhalten::V,conversar,charlar
1552,sich unterhalten::V,conversar,conversar
1553,fragen::V,preguntar,preguntar
1554,bitten::V,rogar,rogar
1555,erzählen::V,contar,contar
1556,mitteilen::V,comunicar,comunicar
1557,mitteilen::V,comunicar,participar
1558,mitteilen::V,participar,comunicar
1559,mitteilen::V,participar,participar
1560,nennen::V,llamar,llamar
1561,nennen::V,llamar,nombrar
1562,nennen::V,nombrar,llamar
1563,nennen::V,nombrar,nombrar
1564,rufen::V,llamar,llamar
1565,prahlen::V,jactarse,jactarse
1566,übersetzen::V,traducir,traducir
1567,denken::V,pensar,pensar
1568,glauben::V,creer,creer
1569,bemerken::V,notar,notar
1570,erkennen::V,reconocer,reconocer
1571,begreifen::V,concebir,concebir
1572,verstehen::V,entender,entender
1573,verstehen::V,entender,comprender
1574,verstehen::V,comprender,entender
1575,verstehen::V,comprender,comprender
1576,lernen::V,aprender,aprender
1577,wissen::V,saber,saber
1578,sich erinnern an::V,recordar,recordar
1579,sich erinnern an::V,recordar,acordarse de
1580,sich erinnern an::V,acordarse de,recordar
1581,sich erinnern an::V,acordarse de,acordarse de
1582,vergessen::V,olvidar,olvidar
1583,messen::V,medir,medir
1584,zählen::V,contar,contar
1585,rechnen::V,contar,contar
1586,rechnen::V,contar,calcular
1587,rechnen::V,calcular,contar
1588,rechnen::V,calcular,calcular
1589,lesen::V,leer,leer
1590,malen::V,pintar,pintar
1591,zeichnen::V,dibujar,dibujar
1592,schreiben::V,escribir,escribir
1593,besitzen::V,poseer,poseer
1594,kaufen::V,comprar,comprar
1595,verkaufen::V,vender,vender
1596,bezahlen::V,pagar,pagar
1597,zahlen::V,pagar,pagar
1598,beherrschen::V,dominar,dominar
1599,ertragen::V,soportar,soportar
