,Concept_ID,hr,hr
845,November::N,novembar,novembar
846,Dezember::N,prosinac,prosinac
847,Montag::N,ponedjeljak,ponedjeljak
848,Montag::N,ponedjeljak,ponedjeljnik
849,Montag::N,ponedjeljnik,ponedjeljak
850,Montag::N,ponedjeljnik,ponedjeljnik
851,Dienstag::N,utorak,utorak
852,Dienstag::N,utorak,utornik
853,Dienstag::N,utornik,utorak
854,Dienstag::N,utornik,utornik
855,Mittwoch::N,srijeda,srijeda
856,Donnerstag::N,četvrtak,četvrtak
857,Freitag::N,petak,petak
858,Samstag::N,subota,subota
859,Sonntag::N,nedjelja,nedjelja
860,groß::A,velik,velik
861,klein::A,mali,mali
862,klein::A,mali,malen
863,klein::A,malen,mali
864,klein::A,malen,malen
865,lang::A,dug,dug
866,lang::A,dug,dugačak
867,lang::A,dugačak,dug
868,lang::A,dugačak,dugačak
869,kurz::A,kratak,kratak
870,breit::A,širok,širok
871,schmal::A,uski,uski
872,schmal::A,uski,uzak
873,schmal::A,uzak,uski
874,schmal::A,uzak,uzak
875,dicht::A,gust,gust
876,dick[Gegenstand]::A,debeo,debeo
877,dünn::A,tanak,tanak
878,fein::A,fin,fin
879,fein::A,fin,tanak
880,fein::A,tanak,fin
881,fein::A,tanak,tanak
882,fest::A,čvrst,čvrst
883,flach::A,ravan,ravan
884,flach::A,ravan,plosnat
885,flach::A,plosnat,ravan
886,flach::A,plosnat,plosnat
887,glatt::A,gladak,gladak
888,hart::A,tvrd,tvrd
889,weich::A,mek,mek
890,weich::A,mek,mekan
891,weich::A,mekan,mek
892,weich::A,mekan,mekan
893,rund::A,okrugao,okrugao
894,spitz::A,oštar,oštar
895,spitz::A,oštar,šiljast
896,spitz::A,šiljast,oštar
897,spitz::A,šiljast,šiljast
898,scharf::A,oštar,oštar
899,scharf::A,oštar,bridak
900,scharf::A,bridak,oštar
901,scharf::A,bridak,bridak
902,stumpf::A,tup,tup
903,schwer::A,težak,težak
904,schön::A,krasan,krasan
905,heiß::A,vruć,vruć
906,warm::A,topao,topao
907,kalt::A,hladan,hladan
908,kühl::A,hladan,hladan
909,frisch::A,svjež,svjež
910,feucht::A,vlažan,vlažan
911,nass::A,mokar,mokar
912,trocken::A,suh,suh
913,voll::A,pun,pun
914,leer::A,prazan,prazan
915,offen::A,otvoren,otvoren
916,geschlossen::A,zatvoren,zatvoren
917,sauber::A,čist,čist
918,schmutzig::A,nečist,nečist
919,schmutzig::A,nečist,blatan
920,schmutzig::A,blatan,nečist
921,schmutzig::A,blatan,blatan
922,roh::A,sirov,sirov
923,reif::A,zreo,zreo
924,lecker::A,tečan,tečan
925,lecker::A,tečan,ukusan
926,lecker::A,ukusan,tečan
927,lecker::A,ukusan,ukusan
928,süß::A,sladak,sladak
929,bitter::A,gorak,gorak
930,sauer::A,kiseo,kiseo
931,hell::A,vedar,vedar
932,hell::A,vedar,svijetao
933,hell::A,svijetao,vedar
934,hell::A,svijetao,svijetao
935,dunkel::A,taman,taman
936,schwarz::A,crn,crn
937,weiß::A,bio,bio
938,weiß::A,bio,bijel
939,weiß::A,bijel,bio
940,weiß::A,bijel,bijel
941,rot::A,crven,crven
942,gelb::A,žut,žut
943,blau::A,plav,plav
944,blau::A,plav,modar
945,blau::A,modar,plav
946,blau::A,modar,modar
947,grün::A,zelen,zelen
948,grau::A,siv,siv
949,bunt::A,šaren,šaren
950,billig::A,jeftin,jeftin
951,teuer::A,skup,skup
952,wertvoll::A,vrijedan,vrijedan
953,wertvoll::A,vrijedan,dragocjen
954,wertvoll::A,dragocjen,vrijedan
955,wertvoll::A,dragocjen,dragocjen
956,blind::A,slijep,slijep
957,taub::A,gluh,gluh
958,kräftig::A,snažan,snažan
959,stark::A,jak,jak
960,stark::A,jak,snažan
961,stark::A,snažan,jak
962,stark::A,snažan,snažan
963,schwach::A,slab,slab
964,fett::A,pretio,pretio
965,schlank::A,vitak,vitak
966,hübsch::A,zgodan,zgodan
967,böse::A,zao,zao
968,böse::A,zao,opak
969,böse::A,opak,zao
970,böse::A,opak,opak
971,dumm::A,glup,glup
972,faul::A,lijen,lijen
973,fleißig::A,radin,radin
974,fleißig::A,radin,marljiv
975,fleißig::A,marljiv,radin
976,fleißig::A,marljiv,marljiv
977,geizig::A,škrt,škrt
978,klug::A,razborit,razborit
979,geschickt::A,vješt,vješt
980,lieb::A,drag,drag
981,lustig::A,veseo,veseo
982,sanft::A,blag,blag
983,hungrig::A,gladan,gladan
984,krank::A,bolestan,bolestan
985,nackt::A,nag,nag
986,traurig::A,tužan,tužan
987,traurig::A,tužan,žalostan
988,traurig::A,žalostan,tužan
989,traurig::A,žalostan,žalostan
990,lebendig::A,živ,živ
991,gut::A,dobar,dobar
992,schlecht::A,loš,loš
993,schlecht::A,loš,rđav
994,schlecht::A,rđav,loš
995,schlecht::A,rđav,rđav
996,richtig::A,tačan,tačan
997,richtig::A,tačan,ispravan
998,richtig::A,ispravan,tačan
999,richtig::A,ispravan,ispravan
1000,schlimm::A,zao,zao
1001,schlimm::A,zao,zločest
1002,schlimm::A,zločest,zao
1003,schlimm::A,zločest,zločest
1004,wahr::A,istinit,istinit
1005,alt::A,star,star
1006,neu::A,nov,nov
1007,ehemalig::A,bivši,bivši
1008,alt[Lebewesen]::A,star,star
1009,jung::A,mlad,mlad
1010,arm::A,ubog,ubog
1011,arm::A,ubog,siromašan
1012,arm::A,siromašan,ubog
1013,arm::A,siromašan,siromašan
1014,reich::A,bogat,bogat
1015,bekannt::A,poznat,poznat
1016,berühmt::A,čuven,čuven
1017,berühmt::A,čuven,slavan
1018,berühmt::A,slavan,čuven
1019,berühmt::A,slavan,slavan
1020,fremd::A,tuđ,tuđ
1021,fremd::A,tuđ,stran
1022,fremd::A,stran,tuđ
1023,fremd::A,stran,stran
1024,verschieden::A,razan,razan
1025,verschieden::A,razan,različan
1026,verschieden::A,različan,razan
1027,verschieden::A,različan,različan
1028,nah::A,blizak,blizak
1029,fern::A,dalek,dalek
1030,fern::A,dalek,daljnji
1031,fern::A,daljnji,dalek
1032,fern::A,daljnji,daljnji
1033,linker::A,lijevi,lijevi
1034,rechter::A,desni,desni
1035,anderer::A,drugi,drugi
1036,anderer::A,drugi,drugačiji
1037,anderer::A,drugačiji,drugi
1038,anderer::A,drugačiji,drugačiji
1039,erster::A,prvi,prvi
1040,zweiter::A,drugi,drugi
1041,dritter::A,treći,treći
1042,letzter::A,zadnji,zadnji
1043,allein::ADV,sam,sam
1044,auf einmal::ADV,istodobno,istodobno
1045,zusammen::ADV,skupa,skupa
1046,zusammen::ADV,skupa,zajedno
1047,zusammen::ADV,zajedno,skupa
1048,zusammen::ADV,zajedno,zajedno
1049,lange::ADV,dugo,dugo
1050,plötzlich::ADV,naglo,naglo
1051,plötzlich::ADV,naglo,iznenada
1052,plötzlich::ADV,iznenada,naglo
1053,plötzlich::ADV,iznenada,iznenada
1054,sofort::ADV,odmah,odmah
1055,später::ADV,kasnije,kasnije
1056,jetzt::ADV,sad,sad
1057,jetzt::ADV,sad,sada
1058,jetzt::ADV,sada,sad
1059,jetzt::ADV,sada,sada
1060,heute::ADV,danas,danas
1061,morgen::ADV,sutra,sutra
1062,bald::ADV,skoro,skoro
1063,bald::ADV,skoro,doskora
1064,bald::ADV,doskora,skoro
1065,bald::ADV,doskora,doskora
1066,dann::ADV,zatim,zatim
1067,gestern::ADV,juče,juče
1068,gestern::ADV,juče,jučer
1069,gestern::ADV,jučer,juče
1070,gestern::ADV,jučer,jučer
1071,einst::ADV,negda,negda
1072,einst::ADV,negda,nekada
1073,einst::ADV,nekada,negda
1074,einst::ADV,nekada,nekada
1075,damals::ADV,tada,tada
1076,damals::ADV,tada,onda
1077,damals::ADV,onda,tada
1078,damals::ADV,onda,onda
1079,danach::ADV,poslije,poslije
1080,danach::ADV,poslije,nakon toga
1081,danach::ADV,nakon toga,poslije
1082,danach::ADV,nakon toga,nakon toga
1083,vorher::ADV,prije,prije
1084,vorher::ADV,prije,prije toga
1085,vorher::ADV,prije toga,prije
1086,vorher::ADV,prije toga,prije toga
1087,zuerst::ADV,prvo,prvo
1088,zuerst::ADV,prvo,najprije
1089,zuerst::ADV,najprije,prvo
1090,zuerst::ADV,najprije,najprije
1091,einmal::ADV,jednom,jednom
1092,einmal::ADV,jednom,jedanput
1093,einmal::ADV,jedanput,jednom
1094,einmal::ADV,jedanput,jedanput
1095,manchmal::ADV,katkad,katkad
1096,manchmal::ADV,katkad,katkada
1097,manchmal::ADV,katkada,katkad
1098,manchmal::ADV,katkada,katkada
1099,oft::ADV,često,često
1100,immer::ADV,vazda,vazda
1101,immer::ADV,vazda,uvijek
1102,immer::ADV,uvijek,vazda
1103,immer::ADV,uvijek,uvijek
1104,niemals::ADV,nikad,nikad
1105,niemals::ADV,nikad,nikada
1106,niemals::ADV,nikada,nikad
1107,niemals::ADV,nikada,nikada
1108,hier::ADV,tu,tu
1109,hier::ADV,tu,ovdje
1110,hier::ADV,ovdje,tu
1111,hier::ADV,ovdje,ovdje
1112,hierhin::ADV,amo,amo
1113,hierhin::ADV,amo,ovamo
1114,hierhin::ADV,ovamo,amo
1115,hierhin::ADV,ovamo,ovamo
1116,von hier::ADV,odavde,odavde
1117,dort::ADV,ondje,ondje
1118,dorthin::ADV,onamo,onamo
1119,geradeaus::ADV,ravno,ravno
1120,vorwärts::ADV,naprijed,naprijed
1121,rückwärts::ADV,natrag,natrag
1122,zurück::ADV,nazad,nazad
1123,zurück::ADV,nazad,natrag
1124,zurück::ADV,natrag,nazad
1125,zurück::ADV,natrag,natrag
1126,unten::ADV,dolje,dolje
1127,hinab::ADV,nizbrdo,nizbrdo
1128,oben::ADV,gore,gore
1129,hinauf::ADV,uzbrdo,uzbrdo
1130,überall::ADV,svuda,svuda
1131,überall::ADV,svuda,svagdje
1132,überall::ADV,svagdje,svuda
1133,überall::ADV,svagdje,svagdje
1134,nicht::ADV,ne,ne
1135,ein wenig::ADV,malo,malo
1136,kaum::ADV,tek,tek
1137,kaum::ADV,tek,jedva
1138,kaum::ADV,jedva,tek
1139,kaum::ADV,jedva,jedva
1140,sehr::ADV,jako,jako
1141,sehr::ADV,jako,veoma
1142,sehr::ADV,veoma,jako
1143,sehr::ADV,veoma,veoma
1144,so::ADV,tako,tako
1145,so::ADV,tako,ovako
1146,so::ADV,ovako,tako
1147,so::ADV,ovako,ovako
1148,noch::ADV,još,još
1149,nur::ADV,samo,samo
1150,schon::ADV,već,već
1151,wieder::ADV,opet,opet
1152,wieder::ADV,opet,ponovo
1153,wieder::ADV,ponovo,opet
1154,wieder::ADV,ponovo,ponovo
1155,vergebens::ADV,uzalud,uzalud
1156,vergebens::ADV,uzalud,zabadava
1157,vergebens::ADV,zabadava,uzalud
1158,vergebens::ADV,zabadava,zabadava
1159,vor::PRP,pred,pred
1160,vor::PRP,pred,ispred
1161,vor::PRP,ispred,pred
1162,vor::PRP,ispred,ispred
1163,hinter::PRP,za,za
1164,hinter::PRP,za,iza
1165,hinter::PRP,iza,za
1166,hinter::PRP,iza,iza
1167,unter::PRP,pod,pod
1168,unter::PRP,pod,ispod
1169,unter::PRP,ispod,pod
1170,unter::PRP,ispod,ispod
1171,durch::PRP,po,po
1172,durch::PRP,po,kroz
1173,durch::PRP,kroz,po
1174,durch::PRP,kroz,kroz
1175,neben::PRP,kraj,kraj
1176,neben::PRP,kraj,pored
1177,neben::PRP,kraj,pokraj
1178,neben::PRP,pored,kraj
1179,neben::PRP,pored,pored
1180,neben::PRP,pored,pokraj
1181,neben::PRP,pokraj,kraj
1182,neben::PRP,pokraj,pored
1183,neben::PRP,pokraj,pokraj
1184,zwischen::PRP,među,među
1185,zwischen::PRP,među,između
1186,zwischen::PRP,između,među
1187,zwischen::PRP,između,između
1188,wegen::PRP,radi,radi
1189,wegen::PRP,radi,zbog
1190,wegen::PRP,zbog,radi
1191,wegen::PRP,zbog,zbog
1192,dies::PRN,ovo,ovo
1193,das::PRN,to,to
1194,das::PRN,to,ono
1195,das::PRN,ono,to
1196,das::PRN,ono,ono
1197,alles::PRN,sve,sve
1198,ich::PRN,ja,ja
1199,du::PRN,ti,ti
1200,er::PRN,on,on
1201,wir::PRN,mi,mi
1202,ihr::PRN,vi,vi
1203,sie::PRN,oni,oni
1204,was::FPRN,što,što
1205,wer::FPRN,tko,tko
1206,wo::FADV,gdje,gdje
1207,wohin::FADV,kuda,kuda
1208,wohin::FADV,kuda,kamo
1209,wohin::FADV,kamo,kuda
1210,wohin::FADV,kamo,kamo
1211,wie::FADV,kako,kako
1212,warum::FADV,zašto,zašto
1213,wieviel::FNUM,koliko,koliko
1214,eins::NUM,jedan,jedan
1215,zwei::NUM,dva,dva
1216,drei::NUM,tri,tri
1217,vier::NUM,četiri,četiri
1218,fünf::NUM,pet,pet
1219,sechs::NUM,šest,šest
1220,sieben::NUM,sedam,sedam
1221,acht::NUM,osam,osam
1222,neun::NUM,devet,devet
1223,zehn::NUM,deset,deset
1224,elf::NUM,jedanaest,jedanaest
1225,zwölf::NUM,dvanaest,dvanaest
1226,zwanzig::NUM,dvadeset,dvadeset
1227,dreißig::NUM,trideset,trideset
1228,vierzig::NUM,četrdeset,četrdeset
1229,fünfzig::NUM,pedeset,pedeset
1230,sechzig::NUM,šezdeset,šezdeset
1231,siebzig::NUM,sedamdeset,sedamdeset
1232,achtzig::NUM,osamdeset,osamdeset
1233,neunzig::NUM,devetdeset,devetdeset
1234,hundert::NUM,sto,sto
1235,tausend::NUM,tisuća,tisuća
1236,und::CNJ,i,i
1237,und::CNJ,i,te
1238,und::CNJ,te,i
1239,und::CNJ,te,te
1240,oder::CNJ,ili,ili
1241,stehen::V,stajati,stajati
1242,sitzen::V,sjediti,sjediti
1243,liegen::V,ležati,ležati
1244,hängen::V,visiti,visiti
1245,werden::V,postati,postati
1246,werden::V,postati,činiti se
1247,werden::V,činiti se,postati
1248,werden::V,činiti se,činiti se
1249,passieren::V,desiti se,desiti se
1250,passieren::V,desiti se,dogoditi se
1251,passieren::V,dogoditi se,desiti se
1252,passieren::V,dogoditi se,dogoditi se
1253,beginnen::V,početi,početi
1254,enden::V,prestati,prestati
1255,enden::V,prestati,svršiti se
1256,enden::V,svršiti se,prestati
1257,enden::V,svršiti se,svršiti se
1258,wechseln::V,mijenjati se,mijenjati se
1259,aufgehen[Sonne]::V,izići,izići
1260,untergehen[Sonne]::V,zaći,zaći
1261,scheinen[Sonne]::V,sijati,sijati
1262,donnern::V,grmjeti,grmjeti
1263,wehen::V,duhati,duhati
1264,strömen::V,strujati,strujati
1265,fließen::V,teći,teći
1266,sich drehen::V,obrtati se,obrtati se
1267,sich drehen::V,obrtati se,vrtjeti se
1268,sich drehen::V,vrtjeti se,obrtati se
1269,sich drehen::V,vrtjeti se,vrtjeti se
1270,schwanken::V,teturati,teturati
1271,schwanken::V,teturati,kolebati se
1272,schwanken::V,kolebati se,teturati
1273,schwanken::V,kolebati se,kolebati se
1274,schwingen::V,njihati,njihati
1275,schwingen::V,njihati,titrati
1276,schwingen::V,titrati,njihati
1277,schwingen::V,titrati,titrati
1278,fallen::V,padati,padati
1279,brennen::V,gorjeti,gorjeti
1280,rauchen::V,dimiti se,dimiti se
1281,regnen::V,kišiti,kišiti
1282,regnen::V,kišiti,daždjeti
1283,regnen::V,daždjeti,kišiti
1284,regnen::V,daždjeti,daždjeti
1285,gefrieren::V,smrznuti se,smrznuti se
1286,tauen::V,kopnjeti,kopnjeti
1287,tauen::V,kopnjeti,kraviti se
1288,tauen::V,kraviti se,kopnjeti
1289,tauen::V,kraviti se,kraviti se
1290,schmelzen::V,topiti se,topiti se
1291,trocknen::V,sušiti se,sušiti se
1292,sieden::V,kipjeti,kipjeti
1293,sieden::V,kipjeti,ključati
1294,sieden::V,ključati,kipjeti
1295,sieden::V,ključati,ključati
1296,faulen::V,gnjiti,gnjiti
1297,verfaulen::V,sagnjiti,sagnjiti
1298,reißen::V,otrgnuti se,otrgnuti se
1299,versinken::V,tonuti,tonuti
1300,versinken::V,tonuti,propasti
1301,versinken::V,propasti,tonuti
1302,versinken::V,propasti,propasti
1303,vergehen::V,prolaziti,prolaziti
1304,erscheinen::V,pojaviti se,pojaviti se
1305,verschwinden::V,nestati,nestati
1306,verschwinden::V,nestati,izgubiti se
1307,verschwinden::V,izgubiti se,nestati
1308,verschwinden::V,izgubiti se,izgubiti se
1309,sinken::V,trgnuti,trgnuti
1310,sinken::V,trgnuti,spustiti se
1311,sinken::V,spustiti se,trgnuti
1312,sinken::V,spustiti se,spustiti se
1313,abnehmen::V,opasti,opasti
1314,zunehmen::V,povećati se,povećati se
1315,steigen::V,uzići,uzići
1316,steigen::V,uzići,nadoći
1317,steigen::V,nadoći,uzići
1318,steigen::V,nadoći,nadoći
1319,wachsen::V,rasti,rasti
1320,glänzen::V,blistati,blistati
1321,glänzen::V,blistati,sjati se
1322,glänzen::V,sjati se,blistati
1323,glänzen::V,sjati se,sjati se
1324,funkeln::V,svjetlucati,svjetlucati
1325,lärmen::V,bučati,bučati
1326,lärmen::V,bučati,galamiti
1327,lärmen::V,galamiti,bučati
1328,lärmen::V,galamiti,galamiti
1329,läuten::V,zvoniti,zvoniti
1330,klingeln::V,zvoniti,zvoniti
1331,klirren::V,zvečati,zvečati
1332,brausen::V,hujati,hujati
1333,rauschen::V,šumiti,šumiti
1334,rauschen::V,šumiti,šuškati
1335,rauschen::V,šuškati,šumiti
1336,rauschen::V,šuškati,šuškati
1337,klingen::V,zvučati,zvučati
1338,bellen::V,lajati,lajati
1339,heulen::V,zavijati,zavijati
1340,blasen::V,puhati,puhati
1341,pfeifen::V,fućkati,fućkati
1342,schreien::V,vikati,vikati
1343,schreien::V,vikati,kričati
1344,schreien::V,kričati,vikati
1345,schreien::V,kričati,kričati
1346,stöhnen::V,stenjati,stenjati
1347,zittern::V,drhtati,drhtati
1348,zittern::V,drhtati,trepetati
1349,zittern::V,trepetati,drhtati
1350,zittern::V,trepetati,trepetati
1351,leben::V,živjeti,živjeti
1352,geboren werden::V,roditi se,roditi se
1353,atmen::V,disati,disati
1354,trinken::V,piti,piti
1355,essen::V,jesti,jesti
1356,schlucken::V,gutati,gutati
1357,müde werden::V,umoriti se,umoriti se
1358,einschlafen::V,usnuti,usnuti
1359,einschlafen::V,usnuti,zaspati
1360,einschlafen::V,zaspati,usnuti
1361,einschlafen::V,zaspati,zaspati
1362,schlafen::V,spati,spati
1363,aufwachen::V,probuditi se,probuditi se
1364,aufstehen::V,ustati,ustati
1365,sich erholen::V,odmoriti se,odmoriti se
1366,krank werden::V,oboljeti se,oboljeti se
1367,krank werden::V,oboljeti se,razboljeti se
1368,krank werden::V,razboljeti se,oboljeti se
1369,krank werden::V,razboljeti se,razboljeti se
1370,krank sein::V,bolovati,bolovati
1371,schmerzen::V,boljeti,boljeti
1372,husten::V,kašljati,kašljati
1373,genesen::V,ozdraviti,ozdraviti
1374,genesen::V,ozdraviti,oporaviti se
1375,genesen::V,oporaviti se,ozdraviti
1376,genesen::V,oporaviti se,oporaviti se
1377,sterben::V,umrijeti,umrijeti
1378,umkommen::V,skapati,skapati
1379,sich bewegen::V,gibati se,gibati se
1380,sich bewegen::V,gibati se,kretati se
1381,sich bewegen::V,kretati se,gibati se
1382,sich bewegen::V,kretati se,kretati se
1383,sich rühren::V,maknuti se,maknuti se
1384,sich erheben::V,dići se,dići se
1385,sich setzen::V,sjesti,sjesti
1386,hinfallen::V,pasti,pasti
1387,laufen::V,hodati,hodati
1388,schreiten::V,stupati,stupati
1389,spazierengehen::V,šetati se,šetati se
1390,eilen::V,hitati,hitati
1391,sich beeilen::V,požuriti se,požuriti se
1392,sausen::V,juriti,juriti
1393,rennen::V,trčati,trčati
1394,springen::V,skakati,skakati
1395,klettern::V,popeti se,popeti se
1396,klettern::V,popeti se,penjati se
1397,klettern::V,penjati se,popeti se
1398,klettern::V,penjati se,penjati se
1399,schaukeln::V,ljuljati se,ljuljati se
1400,kriechen::V,puzati,puzati
1401,kriechen::V,puzati,gmizati
1402,kriechen::V,gmizati,puzati
1403,kriechen::V,gmizati,gmizati
1404,schwimmen::V,plivati,plivati
1405,tauchen::V,roniti,roniti
1406,tauchen::V,roniti,gnjuriti
1407,tauchen::V,gnjuriti,roniti
1408,tauchen::V,gnjuriti,gnjuriti
1409,rudern::V,veslati,veslati
1410,fahren::V,voziti se,voziti se
1411,fliegen::V,letjeti,letjeti
1412,fliegen::V,letjeti,lijetati
1413,fliegen::V,lijetati,letjeti
1414,fliegen::V,lijetati,lijetati
1415,gehen::V,ići,ići
1416,weggehen::V,otići,otići
1417,abfahren::V,krenuti,krenuti
1418,abfahren::V,krenuti,otputovati
1419,abfahren::V,otputovati,krenuti
1420,abfahren::V,otputovati,otputovati
1421,anhalten::V,stati,stati
1422,anhalten::V,stati,zaustaviti
1423,anhalten::V,zaustaviti,stati
1424,anhalten::V,zaustaviti,zaustaviti
1425,hineingehen::V,ulaziti,ulaziti
1426,eintreten::V,ući,ući
1427,kommen::V,doći,doći
1428,ankommen::V,stići,stići
1429,zurückkommen::V,vratiti se,vratiti se
1430,zurückkommen::V,vratiti se,povratiti se
1431,zurückkommen::V,povratiti se,vratiti se
1432,zurückkommen::V,povratiti se,povratiti se
1433,bleiben::V,ostati,ostati
1434,warten::V,čekati,čekati
1435,erwarten::V,očekivati,očekivati
1436,suchen::V,tražiti,tražiti
1437,finden::V,naći,naći
1438,versuchen::V,pokušati,pokušati
1439,vorbereiten::V,spremiti,spremiti
1440,vorbereiten::V,spremiti,pripremiti
1441,vorbereiten::V,pripremiti,spremiti
1442,vorbereiten::V,pripremiti,pripremiti
1443,lieben::V,voljeti,voljeti
1444,mögen::V,voljeti,voljeti
1445,lachen::V,smijati se,smijati se
1446,rühren::V,taknuti,taknuti
1447,weinen::V,plakati,plakati
1448,schimpfen::V,psovati,psovati
1449,sich ärgern::V,ljutiti se,ljutiti se
1450,sich fürchten::V,bojati se,bojati se
1451,fürchten::V,bojati se,bojati se
1452,fliehen::V,pobjeći,pobjeći
1453,flüchten::V,utjeći,utjeći
1454,sehen::V,vidjeti,vidjeti
1455,anschauen::V,ogledati,ogledati
1456,ansehen::V,gledati,gledati
1457,hören::V,čuti,čuti
1458,zuhören::V,slušati,slušati
1459,probieren::V,probati,probati
1460,riechen::V,osjećati miris,osjećati miris
1461,fühlen::V,osjećati,osjećati
1462,scheinen::V,činiti se,činiti se
1463,zu sehen sein::V,biti vidljiv,biti vidljiv
1464,vernehmen::V,saznati,saznati
1465,frieren::V,zima je,zima je
1466,tun::V,raditi,raditi
1467,können::V,moći,moći
1468,wollen::V,htjeti,htjeti
1469,anfangen::V,početi,početi
1470,beenden::V,svršiti,svršiti
1471,beenden::V,svršiti,dovršiti
1472,beenden::V,dovršiti,svršiti
1473,beenden::V,dovršiti,dovršiti
1474,aufhören::V,prestati,prestati
1475,gelingen::V,uspjeti,uspjeti
1476,geraten::V,desiti se,desiti se
1477,öffnen::V,otvoriti,otvoriti
1478,schließen::V,zatvoriti,zatvoriti
1479,stellen::V,metnuti,metnuti
1480,stellen::V,metnuti,postaviti
1481,stellen::V,postaviti,metnuti
1482,stellen::V,postaviti,postaviti
1483,setzen::V,posaditi,posaditi
1484,legen::V,polagati,polagati
1485,berühren::V,doticati,doticati
1486,berühren::V,doticati,dodirivati
1487,berühren::V,dodirivati,doticati
1488,berühren::V,dodirivati,dodirivati
1489,verbinden::V,spojiti,spojiti
1490,verbinden::V,spojiti,zavezati
1491,verbinden::V,zavezati,spojiti
1492,verbinden::V,zavezati,zavezati
1493,bedecken::V,pokriti,pokriti
1494,aufhängen::V,objesiti,objesiti
1495,anzünden::V,upaliti,upaliti
1496,anzünden::V,upaliti,zapaliti
1497,anzünden::V,zapaliti,upaliti
1498,anzünden::V,zapaliti,zapaliti
1499,aufheben::V,podići,podići
1500,aufheben::V,podići,podignuti
1501,aufheben::V,podignuti,podići
1502,aufheben::V,podignuti,podignuti
1503,zurücklassen::V,ostaviti,ostaviti
1504,zurücklassen::V,ostaviti,pustiti natrag
1505,zurücklassen::V,pustiti natrag,ostaviti
1506,zurücklassen::V,pustiti natrag,pustiti natrag
1507,verlieren::V,izgubiti,izgubiti
1508,fallen lassen::V,ispustiti,ispustiti
1509,machen::V,uraditi,uraditi
1510,machen::V,uraditi,načiniti
1511,machen::V,uraditi,napraviti
1512,machen::V,načiniti,uraditi
1513,machen::V,načiniti,načiniti
1514,machen::V,načiniti,napraviti
1515,machen::V,napraviti,uraditi
1516,machen::V,napraviti,načiniti
1517,machen::V,napraviti,napraviti
1518,herstellen::V,proizvesti,proizvesti
1519,bauen::V,graditi,graditi
1520,reparieren::V,popraviti,popraviti
1521,verbessern::V,poboljšati,poboljšati
1522,ändern::V,promijeniti,promijeniti
1523,graben::V,kopati,kopati
1524,graben::V,kopati,kopkati
1525,graben::V,kopkati,kopati
1526,graben::V,kopkati,kopkati
1527,beugen::V,saviti,saviti
1528,biegen::V,saviti,saviti
1529,biegen::V,saviti,sagnuti
1530,biegen::V,sagnuti,saviti
1531,biegen::V,sagnuti,sagnuti
1532,drehen::V,vrtjeti,vrtjeti
1533,wenden::V,obrnuti,obrnuti
1534,umdrehen::V,okrenuti,okrenuti
1535,umdrehen::V,okrenuti,prevŕnuti
1536,umdrehen::V,prevŕnuti,okrenuti
1537,umdrehen::V,prevŕnuti,prevŕnuti
1538,heben::V,dizati,dizati
1539,hochheben::V,dignuti,dignuti
1540,ergreifen::V,uhvatiti,uhvatiti
1541,ergreifen::V,uhvatiti,prihvatiti
1542,ergreifen::V,prihvatiti,uhvatiti
1543,ergreifen::V,prihvatiti,prihvatiti
1544,halten::V,držati,držati
1545,drücken::V,pritiskivati,pritiskivati
1546,schieben::V,gurati,gurati
1547,kratzen::V,česati,česati
1548,kratzen::V,česati,grepsti
1549,kratzen::V,grepsti,česati
1550,kratzen::V,grepsti,grepsti
1551,lecken::V,lizati,lizati
1552,beißen::V,ujesti,ujesti
1553,beißen::V,ujesti,gristi
1554,beißen::V,gristi,ujesti
1555,beißen::V,gristi,gristi
1556,abreißen::V,otkinuti,otkinuti
1557,abschneiden::V,odrezati,odrezati
1558,binden::V,vezati,vezati
1559,stecken::V,turiti,turiti
1560,brechen::V,slomiti,slomiti
1561,klopfen::V,lupati,lupati
1562,klopfen::V,lupati,kucati
1563,klopfen::V,kucati,lupati
1564,klopfen::V,kucati,kucati
1565,hauen::V,tući,tući
1566,hauen::V,tući,udarati
1567,hauen::V,udarati,tući
1568,hauen::V,udarati,udarati
1569,kleben::V,lijepiti,lijepiti
1570,reiben::V,trti,trti
1571,streichen::V,namazati,namazati
1572,schleifen::V,brusiti,brusiti
1573,schneiden::V,rezati,rezati
1574,rütteln::V,drmati,drmati
1575,schütteln::V,tresti,tresti
1576,schwenken::V,mahati,mahati
1577,schütten::V,sipati,sipati
1578,schütten::V,sipati,lijevati
1579,schütten::V,lijevati,sipati
1580,schütten::V,lijevati,lijevati
1581,füllen::V,napuniti,napuniti
1582,einwickeln::V,umotati,umotati
1583,einwickeln::V,umotati,zamotati
1584,einwickeln::V,zamotati,umotati
1585,einwickeln::V,zamotati,zamotati
1586,tragen::V,nositi,nositi
1587,schleppen::V,tegliti,tegliti
1588,ziehen::V,vući,vući
1589,aufbewahren::V,čuvati,čuvati
1590,werfen::V,bacati,bacati
1591,fangen::V,loviti,loviti
1592,fangen::V,loviti,hvatati
1593,fangen::V,hvatati,loviti
1594,fangen::V,hvatati,hvatati
1595,packen::V,ščepati,ščepati
1596,packen::V,ščepati,zgrabiti
1597,packen::V,zgrabiti,ščepati
1598,packen::V,zgrabiti,zgrabiti
1599,verstecken::V,sakriti,sakriti
1600,teilen::V,podijeliti,podijeliti
1601,schicken::V,slati,slati
