,Concept_ID,la,bn
725,neun::NUM,novem,নয়
726,zehn::NUM,decem,দশ
727,elf::NUM,undecim,এগারো
728,zwölf::NUM,duodecim,দ্বাদশ
729,zwanzig::NUM,viginti,বিশ
730,dreißig::NUM,triginta,ত্রিশ
731,vierzig::NUM,quadraginta,চল্লিশ
732,fünfzig::NUM,quinquaginta,পঞ্চাশ
733,sechzig::NUM,sexaginta,ষাট
734,siebzig::NUM,septuaginta,সত্তর
735,achtzig::NUM,octoginta,আশি
736,neunzig::NUM,nonaginta,নব্বুই
737,hundert::NUM,centum,শত
738,tausend::NUM,mille,হাজার
739,und::CNJ,et,আর
740,und::CNJ,et,এবং
741,und::CNJ,-que,আর
742,und::CNJ,-que,এবং
743,oder::CNJ,vel,বা
744,stehen::V,stare,দাঁড়ানো
745,sitzen::V,sedere,বসা
746,liegen::V,iacere,শোয়া
747,hängen::V,pendere,ঝোলা
748,werden::V,fieri,হইয়া উঠা
749,passieren::V,accidere,ঘটা
750,beginnen::V,incipere,আরম্ভ হওয়া
751,enden::V,finem habere,শেষ হওয়া
752,wechseln::V,mutari,রূপাস্তর করা
753,aufgehen[Sonne]::V,oriri,উদিত হওয়া
754,untergehen[Sonne]::V,occidere,অস্ত যাওয়া
755,scheinen[Sonne]::V,lucere,আলো দেওয়া
756,donnern::V,tonare,বজ্রধ্বনি করা
757,wehen::V,flare,প্রবাহিত হওয়া
758,strömen::V,fluere,প্রবাহিত হওয়া
759,fließen::V,manare,ছুটা
760,sich drehen::V,torqueri,পাক খাওয়া
761,schwanken::V,vacillare,দোলা
762,schwingen::V,vibrare,দোলা
763,fallen::V,cadere,পড়া
764,brennen::V,ardere,সেঁকা
765,rauchen::V,fumare,ধোঁয়া ছড়ান
766,regnen::V,pluere,বর্ষণ_করা
767,gefrieren::V,congelari,হিমায়িত হওয়া
768,tauen::V,rorare,গলা
769,schmelzen::V,liquescere,গলা
770,trocknen::V,arescere,শুষ্ক করা
771,sieden::V,fervere,ফোঁড়া
772,faulen::V,putescere,ক্ষয় হওয়া
773,verfaulen::V,putescere,ক্ষয় হওয়া 
774,reißen::V,scindi,ছিঁড়া
775,versinken::V,mergi,ডুবা
776,vergehen::V,praeterire,যাওয়া
777,erscheinen::V,apparere,আসা
778,verschwinden::V,discedere,অদৃশ্য হওয়া
779,sinken::V,labi,হ্রাস হওয়া
780,abnehmen::V,deminui,হ্রাস হওয়া
781,zunehmen::V,augeri,বৃদ্ধি পাওয়া
782,steigen::V,augescere,ওঠা
783,wachsen::V,crescere,বড় হওয়া
784,glänzen::V,splendere,জ্বলা
785,funkeln::V,micare,জ্বল্জ্বল করা
786,lärmen::V,strepere,
787,läuten::V,sonare,রুসুঝুসু করা
788,klingeln::V,tinnire,বাজা
789,klirren::V,crepare,টুংটাং-শব্দ করা
790,brausen::V,saevire,গর্জন করা
791,rauschen::V,crepare,মর্মরধ্বনি করা
792,klingen::V,sonare,শব্দ করা
793,bellen::V,latrare,ঘেউ ঘেউ করা
794,heulen::V,ululare,গর্জন করা
795,blasen::V,flare,ফুঁ দেওয়া
796,pfeifen::V,sibilare,শিস্ দেওয়া
797,schreien::V,clamare,চিৎকার করা
798,stöhnen::V,gemere,গোঁ-গো করা
799,zittern::V,tremere,কাঁপা
800,zittern::V,trepidare,কাঁপা
801,leben::V,vivere,বাঁচা
802,geboren werden::V,nasci,জন্মানো
803,atmen::V,spirare,শ্বাস ফেলা
804,trinken::V,bibere,পান করা
805,essen::V,edere,ভক্ষণ করা
806,schlucken::V,devorare,গেলা
807,müde werden::V,fatigari,পরিশ্রান্ত হওয়া
808,einschlafen::V,obdormiscere,নিদ্রামগ্ন হওয়া
809,schlafen::V,dormire,নিদ্রা যাওয়া
810,aufwachen::V,expergisci,জাগা
811,aufstehen::V,exsurgere,জাগা
812,sich erholen::V,se reficere,আরাম করা
813,krank werden::V,aegrescere,অসুস্থ হত্তয়া
814,krank sein::V,aegrotare,রূগ্ণ হত্তয়া
815,schmerzen::V,dolere,কন্কন করা
816,husten::V,tussire,কাশা
817,genesen::V,convalescere,আরোগ্য হওয়া
818,sterben::V,mori,মারা যাওয়া
819,umkommen::V,perire,মারা যাওয়া
820,sich bewegen::V,se movere,চলা
821,sich rühren::V,micare,নড়া
822,sich erheben::V,surgere,উদিত হওয়া
823,sich setzen::V,considere,বসা
824,hinfallen::V,cadere,পড়া
825,laufen::V,vadere,হাঁটা
826,schreiten::V,gradi,হাঁটা
827,spazierengehen::V,ambulare,পায়চারি করা
828,eilen::V,properare,ত্বরাম্বিত করা
829,sich beeilen::V,festinare,ত্বরাম্বিত করা
830,sausen::V,currere,ধেয়ে যাওয়া
831,rennen::V,currere,চলা
832,springen::V,salire,লাফানো
833,klettern::V,niti,আরোহণ করা
834,schaukeln::V,oscillare,দোলা
835,kriechen::V,repere,হামাগুড়ি দেওয়া
836,kriechen::V,serpere,হামাগুড়ি দেওয়া
837,schwimmen::V,nare,সাঁতার কাটা
838,schwimmen::V,natare,সাঁতার কাটা
839,tauchen::V,mergere,ডোবা
840,rudern::V,remigare,দাঁড় টানা
841,fahren::V,vehi,চালান
842,fliegen::V,volare,ওড়া
843,gehen::V,ire,যাওয়া
844,gehen::V,vadere,যাওয়া
845,weggehen::V,abire,প্রস্থান করা
846,weggehen::V,discedere,প্রস্থান করা
847,abfahren::V,proficisci,প্রস্থান করা
848,anhalten::V,consistere,থামা
849,hineingehen::V,inire,ঢোকা
850,hineingehen::V,ingredi,ঢোকা
851,eintreten::V,intrare,ঢোকা
852,kommen::V,venire,আসা
853,ankommen::V,advenire,আসা
854,zurückkommen::V,revenire,ফিরা
855,bleiben::V,manere,থাকা
856,warten::V,opperiri,অপেক্ষা করা
857,erwarten::V,opperiri,অপেক্ষা করা
858,erwarten::V,expectare,অপেক্ষা করা
859,suchen::V,quaerere,খোঁজ করা
860,finden::V,reperire,পাওয়া
861,versuchen::V,conari,পরখ করা
862,versuchen::V,temptare,পরখ করা
863,vorbereiten::V,parare,প্রস্তুত করা
864,lieben::V,amare,ভালবাসা
865,mögen::V,amare,পছন্দ করা
866,lachen::V,ridere,হাসা
867,rühren::V,commovere,হৃদয়ম্পর্শ করা
868,weinen::V,flere,কাঁদা
869,schimpfen::V,increpare,নালিশ করা
870,sich ärgern::V,indignari,রাগ হত্তয়া
871,sich fürchten::V,vereri,ভয় করা
872,fürchten::V,timere,ডরা
873,fliehen::V,fugere,পালানো
874,flüchten::V,effugere,পালানো
875,sehen::V,videre,দেখা
876,anschauen::V,aspectare,দেখা
877,ansehen::V,spectare,দেখা
878,hören::V,audire,শোনা
879,zuhören::V,auscultare,শোনা
880,probieren::V,gustare,পরখ করা
881,riechen::V,olfacere,শুঁকা
882,fühlen::V,sentire,অনুভব করা
883,scheinen::V,videri,মনে হত্তয়া
884,zu sehen sein::V,conspici,দেখা দেত্তয়া
885,vernehmen::V,comperire,শোনা
886,frieren::V,algere,শীত লাগা
887,tun::V,facere,করা
888,können::V,posse,পারা
889,wollen::V,velle,ইচ্ছা করা
890,anfangen::V,incipere,আরম্ভ করা
891,beenden::V,finire,শেষ করা
892,aufhören::V,desistere,থামা
893,gelingen::V,contingere,সিদ্ধিলাভ করা
894,geraten::V,evenire,পরিণত হত্তয়া
895,öffnen::V,aperire,খোলা
896,schließen::V,claudere,বন্ধ করা
897,stellen::V,sistere,স্থাপন করা
898,setzen::V,ponere,স্থাপন করা
899,legen::V,ponere,স্থাপন করা
900,berühren::V,tangere,স্পর্শ করা
901,verbinden::V,iungere,সংযুক্ত করা
902,bedecken::V,tegere,ঢাকা
903,bedecken::V,operire,ঢাকা
904,aufhängen::V,suspendere,ঝুলানো
905,anzünden::V,accendere,জ্বালান
906,anzünden::V,inflammare,জ্বালান
907,aufheben::V,tollere,কুড়াইয়া তোলা
908,zurücklassen::V,relinquere,পরিত্যাগ করা
909,verlieren::V,perdere,হারান
910,verlieren::V,amittere,হারান
911,fallen lassen::V,dimittere,ফেলা
912,machen::V,facere,গঠন করা
913,herstellen::V,fabricare,সৃষ্টি করা
914,bauen::V,construere,নির্মাণ করা
915,reparieren::V,reparare,মেরামত করা
916,verbessern::V,emendare,উন্নতিলাভ করা
917,ändern::V,mutare,পরিবর্তিত করা
918,graben::V,fodere,খনন করা
919,beugen::V,flectere,নোয়া
920,biegen::V,curvare,নোয়া
921,drehen::V,torquere,ঘোরান
922,wenden::V,vertere,উলটাইয়া দেত্তয়া
923,umdrehen::V,convertere,উলটানো
924,heben::V,tollere,উত্তোলন করা
925,hochheben::V,levare,উঁচু করা
926,ergreifen::V,capessere,দখল করা
927,halten::V,tenere,ধরা
928,drücken::V,premere,টেপা
929,schieben::V,promovere,ঠেলা
930,kratzen::V,radere,চাঁচা
931,lecken::V,lambere,চাটা
932,beißen::V,mordere,দংশন করা
933,abreißen::V,avellere,বিচ্ছিন্ন করা
934,abschneiden::V,desecare,বিচ্ছিন্ন করা
935,binden::V,ligare,বন্ধন করা
936,stecken::V,inserere,বিদ্ধ করা
937,brechen::V,rumpere,ভাঙা
938,klopfen::V,pultare,আঘাত করা
939,hauen::V,ferire,আঘাত করা
940,kleben::V,agglutinare,সাঁটা
941,reiben::V,terere,ঘষা
942,streichen::V,oblinere,ছড়াইয়া
943,schleifen::V,acuere,ধার দেওয়া
944,schneiden::V,secare,কাটা
945,rütteln::V,quassare,নাড়ান
946,schütteln::V,quatere,নড়া
947,schwenken::V,ventilare,দোলা
948,schütten::V,fundere,বর্ষণ করা
949,füllen::V,complere,পরিপূর্ণ করা
950,einwickeln::V,involvere,মুড়া
951,tragen::V,ferre,বহন করা
952,tragen::V,portare,বহন করা
953,schleppen::V,pertrahere,টানা
954,ziehen::V,trahere,টানা
955,aufbewahren::V,asservare,রাখা
956,werfen::V,iacere,ছুড়া
957,fangen::V,capere,লোফা
958,packen::V,capessere,ধরা
959,verstecken::V,abdere,গোপন করা
960,teilen::V,partiri,বিভক্ত করা
961,teilen::V,dividere,বিভক্ত করা
962,schicken::V,mittere,প্রেরণ করা
963,bringen::V,apportare,আনা
964,hinzufügen::V,addere,একত্র করা
965,bekommen::V,adipisci,পাওয়া
966,erhalten::V,accipere,পাওয়া
967,nehmen::V,sumere,নেওয়া
968,wählen::V,eligere,বাছা
969,auswählen::V,deligere,বাছা
970,bewahren::V,conservare,বাঁচাইয়া রাখা
971,behindern::V,impedire,বাধা দেওয়া
972,verderben::V,corrumpere,নষ্ট করা
973,beschädigen::V,laedere,ক্ষতি করা
974,zerbrechen::V,rumpere,ভাঙ্গিয়া যাওয়া
975,zerbrechen::V,frangere,ভাঙ্গিয়া যাওয়া
976,zerreißen::V,discindere,ছিঁড়া
977,zerstören::V,delere,বিনাশ করা
978,verbrennen::V,urere,দহন করা
979,verbrennen::V,cremare,দহন করা
980,geben::V,dare,দেওয়া
981,reichen::V,praebere,দেওয়া
982,schenken::V,donare,উপহার দেত্তয়া
983,schenken::V,largiri,উপহার দেত্তয়া
984,versprechen::V,polliceri,প্রতিশ্রুতি দেওয়া
985,versprechen::V,promittere,প্রতিশ্রুতি দেওয়া
986,loben::V,laudare,প্রশংসা করা
987,küssen::V,osculari,চুম্বন করা
988,zudecken::V,tegere,ঢাকা
989,wecken::V,excitare,জাগানো
990,zeigen::V,monstrare,দেখানো
991,führen::V,ducere,পথ দেখানো
992,lehren::V,docere,শেখানো
993,unterrichten::V,instituere,শিক্ষা দেওয়া
994,aufziehen::V,nutrire,পালন করা
995,leiten::V,ducere,পরিচালনা করা
996,antreiben::V,incitare,চালনা করা
997,lassen::V,iubere,অনুমতি দেওয়া
998,einladen::V,invitare,নিমন্ত্রণ করা
999,vereinigen::V,coniungere,এক করা
1000,besuchen::V,visere,দেখিতে যাওয়া
1001,treffen::V,convenire,সন্মুখীন হওয়া
1002,sich versammeln::V,convenire,জড়ো হওয়া
1003,spielen::V,ludere,খেলা
1004,singen::V,cantare,গাওয়া
1005,tanzen::V,saltare,নাচা
1006,sich trennen::V,digredi,পৃথক করা
1007,sich trennen::V,discedere,পৃথক করা
1008,verlassen::V,deserere,পরিত্যাগ করা
1009,verlassen::V,relinquere,পরিত্যাগ করা
1010,retten::V,servare,উদ্ধার করা
1011,bewachen::V,custodire,পাহারা দেওয়া
1012,schützen::V,tueri,রক্ষা করা
1013,schützen::V,tutari,রক্ষা করা
1014,verteidigen::V,defendere,রক্ষা করা
1015,sich schlagen::V,luctari,লড়াই করা
1016,schießen::V,iaculari,তীরবেগে ছোটা
1017,siegen::V,vincere,জেতা
1018,ärgern::V,irritare,বিরক্ত করা
1019,schlagen::V,ferire,আঘাত করা
1020,treten::V,calcare,লাথি মারা
1021,stechen::V,pungere,দংশন করা
1022,stoßen::V,tundere,ঠেলা
1023,stehlen::V,furari,অপহরণ করা
1024,stören::V,turbare,ঘাঁটান
1025,belästigen::V,obtundere,বিরক্ত করা
1026,verbergen::V,celare,গোপন করা
1027,verbergen::V,occultare,গোপন করা
1028,täuschen::V,fallere,প্রবঞ্চনা করা
1029,betrügen::V,fraudare,প্রতারণা করা
1030,töten::V,necare,হত্যা করা
1031,töten::V,caedere,হত্যা করা
1032,wohnen::V,habitare,বাস করা
1033,arbeiten::V,laborare,কাজ করা
1034,sammeln::V,colligere,সংগ্রহ করা
1035,pflücken::V,carpere,চয়ন করা
1036,jagen::V,venari,শিকার করা
1037,fischen::V,piscari,মাছ ধরা
1038,fassen::V,capere,ধরা
1039,hüten::V,custodire,যুথভুক্ত করা
1040,treiben::V,agere,চালনা করা
1041,anbinden::V,alligare,বন্ধন করা
1042,füttern::V,nutrire,ভোজন করানো
1043,melken::V,mulgere,দুগ্ধ দোহন করা
1044,hacken::V,findere,কাটা
1045,gießen::V,rigare,বর্ষণ করা
1046,reifen::V,maturescere,পাকা
1047,zubereiten::V,apparare,রন্ধন করা
1048,kochen::V,coquere,রন্ধন করা
1049,backen::V,coquere,সেকা
1050,braten::V,torrere,ভাজা
1051,umrühren::V,commovere,নড়ানো
1052,stricken::V,texere,বোনা
1053,nähen::V,suere,সেলাই করা
1054,färben::V,tingere,রঞ্জিত করা
1055,reinigen::V,purgare,পরিষ্কার করা
1056,waschen::V,lavare,পরিষ্কার করা
1057,abwischen::V,abstergere,মুছা
1058,spülen::V,perluere,পরিষ্কার করা
1059,fegen::V,verrere,ঝাঁট দেওয়া
1060,kehren::V,purgare,ঝাঁট দেওয়া
1061,baden::V,lavari,অবগাহন করা
1062,sich waschen::V,lavari,ধোয়া
1063,ausziehen::V,exuere,খুলা
1064,anziehen::V,induere,গায়ে দেত্তয়া
1065,sich anziehen::V,vestiri,পোশাক পরা
1066,kämmen::V,pectere,আঁচড়ানো
1067,schmücken::V,ornare,সাজান করা
1068,schmücken::V,decorare,সাজান করা
1069,sagen::V,dicere,উচ্চারণ করা
1070,sprechen::V,fari,বলা
1071,reden::V,loqui,আলাপ করা
1072,sich unterhalten::V,colloqui,আড্ডা দেওয়া
1073,sich unterhalten::V,disputare,আড্ডা দেওয়া
1074,fragen::V,rogare,জিজ্ঞাসা করা
1075,fragen::V,quaerere,জিজ্ঞাসা করা
1076,bitten::V,orare,প্রার্থনা করা
1077,bitten::V,rogare,প্রার্থনা করা
1078,erzählen::V,narrare,বর্ণনা করা
1079,mitteilen::V,communicare,বলা
1080,nennen::V,appellare,নাম দেওয়া
1081,rufen::V,vocare,আমন্ত্রণ করা
1082,prahlen::V,gloriari,বড়াই করা
1083,übersetzen::V,vertere,ভাষাস্তরিত করা
1084,denken::V,cogitare,ভাবা
1085,glauben::V,credere,বিশ্বাস করা
1086,bemerken::V,animadvertere,লক্ষ্য করা
1087,erkennen::V,cognoscere,চিনিতে পারা
1088,begreifen::V,comprehendere,উপলব্ধি করা
1089,verstehen::V,intellegere,উপলব্ধি করা
1090,lernen::V,discere,শেখা
1091,wissen::V,scire,জানা
1092,sich erinnern an::V,meminisse,মনে করা
1093,vergessen::V,oblivisci,বিস্মৃত হওয়া
1094,messen::V,metiri,মাপা
1095,zählen::V,numerare,গণনা করা
1096,rechnen::V,reri,হিসাব করা
1097,rechnen::V,calculare,হিসাব করা
1098,lesen::V,legere,পাঠ করা
1099,malen::V,pingere,আঁকা
1100,zeichnen::V,scribere,ছকা
1101,schreiben::V,scribere,লেখা
1102,besitzen::V,possidere,অধিকার করা
1103,kaufen::V,emere,ক্রয় করা
1104,verkaufen::V,vendere,বেচা
1105,bezahlen::V,pendere,প্রদান করা
1106,zahlen::V,solvere,প্রদান করা
1107,beherrschen::V,regere,শাসন করা
1108,beherrschen::V,imperare,শাসন করা
1109,ertragen::V,tolerare,বহন করা
1110,ertragen::V,sustinere,বহন করা
1111,wünschen::V,,আকাঙ্ক্ষা করা
1112,wiegen::V,,দুলানো
