,Concept_ID,da,se
2232,Stock::N,stok,суэммьп
2233,Stab::N,stav,klaahka
2234,Stab::N,stav,soabbe
2235,Stab::N,stav,soabbi
2236,Stab::N,stav,suáb'bi
2237,Stab::N,stav,suä´b'b
2238,Stab::N,stav,суэммьп
2239,Rohr::N,rør,gïrse
2240,Rohr::N,rør,båhttså
2241,Rohr::N,rør,bohcci
2242,Rohr::N,rør,poccee
2243,Rohr::N,rør,puu´lčiǩ
2244,Rohr::N,rør,туррьп
2245,Haus::N,hus,ståapoe
2246,Haus::N,hus,goahte
2247,Haus::N,hus,stohpu
2248,Haus::N,hus,tááḷu
2249,Haus::N,hus,tääll
2250,Haus::N,hus,пэ̄ҏҏт
2251,Heim::N,hjem,hïejme
2252,Heim::N,hjem,viesso
2253,Heim::N,hjem,ruoktu
2254,Heim::N,hjem,päikki
2255,Heim::N,hjem,päi´ǩǩ
2256,Heim::N,hjem,пэ̄ҏҏт
2257,Ofen::N,ovn,vuebnie
2258,Ofen::N,ovn,vuodná
2259,Ofen::N,ovn,vuobnne
2260,Ofen::N,ovn,uvdna
2261,Ofen::N,ovn,uvnâ
2262,Ofen::N,ovn,ǩiiuǥân
2263,Ofen::N,ovn,пе̄ххц
2264,Ofen::N,ovn,кыввкан
2265,Fußboden::N,gulv,guelpie
2266,Fußboden::N,gulv,guolbbe
2267,Fußboden::N,gulv,láhtti
2268,Fußboden::N,gulv,šalde
2269,Fußboden::N,gulv,šâ´ldd
2270,Fußboden::N,gulv,шалльт
2271,Tisch::N,bord,buertie
2272,Tisch::N,bord,bievdde
2273,Tisch::N,bord,beavdi
2274,Tisch::N,bord,pevdi
2275,Tisch::N,bord,på´rdd
2276,Tisch::N,bord,stue´ll
2277,Tisch::N,bord,туэлль
2278,Stuhl::N,stol,stovle
2279,Stuhl::N,stol,ståvllå
2280,Stuhl::N,stol,stuollu
2281,Stuhl::N,stol,stovli
2282,Stuhl::N,stol,stuu´l
2283,Stuhl::N,stol,стула
2284,Wiege::N,vugge,gïerhkeme
2285,Wiege::N,vugge,vuoggo
2286,Wiege::N,vugge,geaŧŧu
2287,Wiege::N,vugge,geaktu
2288,Wiege::N,vugge,gietkka
2289,Wiege::N,vugge,kiäh'tu
2290,Wiege::N,vugge,vogga
2291,Wiege::N,vugge,кӣткэм
2292,Bett::N,seng,seangkoe
2293,Bett::N,seng,sæŋŋga
2294,Bett::N,seng,seaŋga
2295,Bett::N,seng,seŋgâ
2296,Bett::N,seng,sââ´jj
2297,Bett::N,seng,вуэдтӭмсайй
2298,Regal::N,reol,hælla
2299,Regal::N,reol,hilldo
2300,Regal::N,reol,hildu
2301,Regal::N,reol,ildee
2302,Regal::N,reol,i´lddi
2303,Regal::N,reol,ылльтэ
2304,Kiste::N,kasse,aeskie
2305,Kiste::N,kasse,kássa
2306,Kiste::N,kasse,kássa
2307,Kiste::N,kasse,árkku
2308,Kiste::N,kasse,ču´ǩǩ
2309,Kiste::N,kasse,чуххьк
2310,Fenster::N,vindue,klaase
2311,Fenster::N,vindue,vinndek
2312,Fenster::N,vindue,láse
2313,Fenster::N,vindue,laasâ
2314,Fenster::N,vindue,ikkân
2315,Fenster::N,vindue,эххкан
2316,Tür::N,dør,okse
2317,Tür::N,dør,uksa
2318,Tür::N,dør,uksa
2319,Tür::N,dør,uksâ
2320,Tür::N,dør,uhss
2321,Tür::N,dør,уккс
2322,Tor::N,port,okse
2323,Tor::N,port,pårttå
2324,Tor::N,port,uksa
2325,Tor::N,port,poarta
2326,Tor::N,port,porttâ
2327,Tor::N,port,uustõk
2328,Tor::N,port,čuâlluhss
2329,Tor::N,port,уккс
2330,Zaun::N,stakit,haakene
2331,Zaun::N,stakit,jerra
2332,Zaun::N,stakit,gárdde
2333,Zaun::N,stakit,áidi
2334,Zaun::N,stakit,äiđi
2335,Zaun::N,stakit,äidd
2336,Zaun::N,stakit,čuâll
2337,Zaun::N,stakit,а̄ййт
2338,Dach::N,tag,rehpie
2339,Dach::N,tag,dæhkko
2340,Dach::N,tag,gáhttu
2341,Dach::N,tag,káttu
2342,Dach::N,tag,laakk
2343,Dach::N,tag,пэ̄ҏҏтэ̄ля
2344,Dach::N,tag,кры̄ша
2345,Leiter::N,stige,raajtere
2346,Leiter::N,stige,tjajmos
2347,Leiter::N,stige,boagos
2348,Leiter::N,stige,ráidalas
2349,Leiter::N,stige,raidlâs
2350,Leiter::N,stige,лествец
2351,Besen::N,kost,saehpie
2352,Besen::N,kost,gaerpene
2353,Besen::N,kost,njáman
2354,Besen::N,kost,luvdá
2355,Besen::N,kost,luvdá
2356,Besen::N,kost,västt
2357,Besen::N,kost,ва̄сст
2358,Spaten::N,spade,gåajvoe
2359,Spaten::N,spade,spádá
2360,Spaten::N,spade,goajvvo
2361,Spaten::N,spade,goaivu
2362,Spaten::N,spade,kuái'vu
2363,Spaten::N,spade,kuäivv
2364,Spaten::N,spade,куаййв
2365,Schaufel::N,skovl,gåajvoe
2366,Schaufel::N,skovl,gåjvun
2367,Schaufel::N,skovl,goajvvo
2368,Schaufel::N,skovl,goaivu
2369,Schaufel::N,skovl,kuái'vu
2370,Schaufel::N,skovl,kuäivv
2371,Schaufel::N,skovl,куаййв
2372,Gabel::N,gaffel,tjåagka
2373,Gabel::N,gaffel,gáffil
2374,Gabel::N,gaffel,káffal
2375,Gabel::N,gaffel,kaahvâl
2376,Gabel::N,gaffel,velkk
2377,Gabel::N,gaffel,а̄лльс
2378,Löffel::N,ske,buste
2379,Löffel::N,ske,bassti
2380,Löffel::N,ske,baste
2381,Löffel::N,ske,pastem
2382,Löffel::N,ske,pâ´sttem
2383,Löffel::N,ske,пасьтэмь
2384,Messer::N,kniv,nejpie
2385,Messer::N,kniv,nijbbe
2386,Messer::N,kniv,niibi
2387,Messer::N,kniv,nijbe
2388,Messer::N,kniv,nei´bb
2389,Messer::N,kniv,ныййп
2390,Nagel::N,søm,spæjhkere
2391,Nagel::N,søm,spiger
2392,Nagel::N,søm,návlle
2393,Nagel::N,søm,spiikkár
2394,Nagel::N,søm,spijkkár
2395,Nagel::N,søm,näu´ll
2396,Nagel::N,søm,на̄ввьл
2397,Netz::N,net,viermie
2398,Netz::N,net,viermme
2399,Netz::N,net,næhtta
2400,Netz::N,net,fierbmi
2401,Netz::N,net,viermi
2402,Netz::N,net,säi´mm
2403,Netz::N,net,нӯжхьт
2404,Haken::N,krog,kruehkie
2405,Haken::N,krog,ruohkke
2406,Haken::N,krog,vagge
2407,Haken::N,krog,roahkki
2408,Haken::N,krog,faggi
2409,Haken::N,krog,kuák'ki
2410,Haken::N,krog,kuä´ǩ'ǩ
2411,Haken::N,krog,ва̄ӈӈк
2412,Haken::N,krog,куэххьк
2413,Griff::N,tag,rehpie
2414,Griff::N,tag,taatje
2415,Griff::N,tag,gavlla
2416,Griff::N,tag,guottáldahka
2417,Griff::N,tag,geavja
2418,Griff::N,tag,novdâ
2419,Griff::N,tag,nõđđ
2420,Griff::N,tag,kå´ǧǧ
2421,Griff::N,tag,нэ̄дт
2422,Griff::N,håndtag,rehpie
2423,Griff::N,håndtag,taatje
2424,Griff::N,håndtag,gavlla
2425,Griff::N,håndtag,guottáldahka
2426,Griff::N,håndtag,geavja
2427,Griff::N,håndtag,novdâ
2428,Griff::N,håndtag,nõđđ
2429,Griff::N,håndtag,kå´ǧǧ
2430,Griff::N,håndtag,нэ̄дт
2431,Schloss::N,lås,laesie
2432,Schloss::N,lås,lássa
2433,Schloss::N,lås,lohkka
2434,Schloss::N,lås,lukkâ
2435,Schloss::N,lås,lokk
2436,Schloss::N,lås,ло̄ххк
2437,Bild::N,billede,guvvie
2438,Bild::N,billede,gåvvå
2439,Bild::N,billede,govva
2440,Bild::N,billede,koṿe
2441,Bild::N,billede,kartt
2442,Bild::N,billede,картина
2443,Figur::N,figur,guvvie
2444,Figur::N,figur,gåvos
2445,Figur::N,figur,figuvrra
2446,Figur::N,figur,figuvra
2447,Figur::N,figur,kovos
2448,Figur::N,figur,kuâŋas
2449,Puppe::N,dukke,dåahka
2450,Puppe::N,dukke,dåhkko
2451,Puppe::N,dukke,doahkko
2452,Puppe::N,dukke,dohkká
2453,Puppe::N,dukke,duhkká
2454,Puppe::N,dukke,kuuhlaž
2455,Puppe::N,dukke,кукла
2456,Beutel::N,pose,voessetje
2457,Beutel::N,pose,påvsså
2458,Beutel::N,pose,seahkaš
2459,Beutel::N,pose,bursa
2460,Beutel::N,pose,guhkkár
2461,Beutel::N,pose,čooṿâs
2462,Beutel::N,pose,siâk'k
2463,Beutel::N,pose,kå´ššel
2464,Beutel::N,pose,ве̄ҏҏц
2465,Bündel::N,bylt,paantje
2466,Bündel::N,bylt,buduk
2467,Bündel::N,bylt,gurppe
2468,Bündel::N,bylt,gihppu
2469,Bündel::N,bylt,kiäs'tu
2470,Bündel::N,bylt,šnâpp
2471,Bündel::N,bylt,пуччк
2472,Bündel::N,bundt,paantje
2473,Bündel::N,bundt,buduk
2474,Bündel::N,bundt,gurppe
2475,Bündel::N,bundt,gihppu
2476,Bündel::N,bundt,kiäs'tu
2477,Bündel::N,bundt,šnâpp
2478,Bündel::N,bundt,пуччк
2479,Tasche::N,taske,veaskoe
2480,Tasche::N,taske,væssko
2481,Tasche::N,taske,lávkka
2482,Tasche::N,taske,lávka
2483,Tasche::N,taske,seahkka
2484,Tasche::N,taske,lavkkâ
2485,Tasche::N,taske,laukk
2486,Tasche::N,taske,суӎӎьк
2487,Tasche::N,taske,ло̄а̄ффк
2488,Eimer::N,spand,bæhtoe
2489,Eimer::N,spand,skiello
2490,Eimer::N,spand,skállu
2491,Eimer::N,spand,eebir
2492,Eimer::N,spand,skääll
2493,Eimer::N,spand,е̄мьперь
2494,Deckel::N,låg,luehkie
2495,Deckel::N,låg,låhkke
2496,Deckel::N,låg,lohkki
2497,Deckel::N,låg,lokke
2498,Deckel::N,låg,lå´ǩǩ
2499,Deckel::N,låg,ко̄а̄ххтнэсс
2500,Geschirr::N,husgeråd,lihtie
2501,Geschirr::N,husgeråd,lihte
2502,Geschirr::N,husgeråd,lihtit
2503,Geschirr::N,husgeråd,litte
2504,Geschirr::N,husgeråd,kärldõk
2505,Geschirr::N,husgeråd,ка̄ррь
2506,Sack::N,sæk,voesse
2507,Sack::N,sæk,vuossa
2508,Sack::N,sæk,seahkka
2509,Sack::N,sæk,sekkâ
2510,Sack::N,sæk,siâk'k
2511,Sack::N,sæk,ве̄ҏҏц
2512,Tasse::N,kop,guksie
2513,Tasse::N,kop,gåhppå
2514,Tasse::N,kop,gohppu
2515,Tasse::N,kop,pollo
2516,Tasse::N,kop,kopp
2517,Tasse::N,kop,на̄ххьп
2518,Topf::N,gryde,baetie
2519,Topf::N,gryde,krovhte
2520,Topf::N,gryde,rujtta
2521,Topf::N,gryde,giebbme
2522,Topf::N,gryde,báhti
2523,Topf::N,gryde,gievdni
2524,Topf::N,gryde,pääti
2525,Topf::N,gryde,kruâitt
2526,Topf::N,gryde,кӣммьн
2527,Kessel::N,kedel,giebnie
2528,Kessel::N,kedel,skallo
2529,Kessel::N,kedel,giebbme
2530,Kessel::N,kedel,gieđbmi
2531,Kessel::N,kedel,kiem'ni
2532,Kessel::N,kedel,ǩie´mnn
2533,Kessel::N,kedel,кӣммьн
2534,Essen::N,måltid,åesie
2535,Essen::N,måltid,beapmoe
2536,Essen::N,måltid,biebbmo
2537,Essen::N,måltid,borramuš
2538,Essen::N,måltid,purrâmâš
2539,Essen::N,måltid,porrmõš
2540,Essen::N,måltid,по̄ррмушш
2541,Nahrung::N,mad,beapmoe
2542,Nahrung::N,mad,biebbmo
2543,Nahrung::N,mad,biebmu
2544,Nahrung::N,mad,purrâmâš
2545,Nahrung::N,mad,porrmõš
2546,Nahrung::N,mad,по̄ррмушш
2547,Nahrung::N,næring,beapmoe
2548,Nahrung::N,næring,biebbmo
2549,Nahrung::N,næring,biebmu
2550,Nahrung::N,næring,purrâmâš
2551,Nahrung::N,næring,porrmõš
2552,Nahrung::N,næring,по̄ррмушш
2553,Speise::N,ret,beapmoe
2554,Speise::N,ret,biebbmo
2555,Speise::N,ret,biebmu
2556,Speise::N,ret,määlis
2557,Speise::N,ret,aasâs
2558,Speise::N,ret,porrmõš
2559,Speise::N,ret,по̄ррмушш
2560,Fleisch::N,kød,bearkoe
2561,Fleisch::N,kød,oadtje
2562,Fleisch::N,kød,bierggo
2563,Fleisch::N,kød,biergu
2564,Fleisch::N,kød,uáž'ži
2565,Fleisch::N,kød,vuä´ǯ'ǯ
2566,Fleisch::N,kød,вуэннч
2567,Getreide::N,korn,gernie
2568,Getreide::N,korn,gårnne
2569,Getreide::N,korn,gordni
2570,Getreide::N,korn,valje
2571,Getreide::N,korn,ле̄ййп
2572,Brei::N,grød,kraavhtse
2573,Brei::N,grød,ráktsa
2574,Brei::N,grød,buvru
2575,Brei::N,grød,suoḥâd
2576,Brei::N,grød,hutt
2577,Brei::N,grød,уххт
2578,Brot::N,brød,gaahkoe
2579,Brot::N,brød,lájbbe
2580,Brot::N,brød,stummpa
2581,Brot::N,brød,láibi
2582,Brot::N,brød,gáhkku
2583,Brot::N,brød,leibi
2584,Brot::N,brød,lei´bb
2585,Brot::N,brød,ле̄ййп
2586,Scheibe::N,skive,snaejrie
2587,Scheibe::N,skive,sárdde
2588,Scheibe::N,skive,vajahas
2589,Scheibe::N,skive,časkkis
2590,Scheibe::N,skive,ča'skes
2591,Scheibe::N,skive,ku´sǩǩ
2592,Scheibe::N,skive,кусськ
2593,Fett::N,fedt,buejtie
2594,Fett::N,fedt,vuodja
2595,Fett::N,fedt,buoidi
2596,Fett::N,fedt,pyei'di
2597,Fett::N,fedt,puõi´dd
2598,Fett::N,fedt,пуййт
2599,Butter::N,smør,voeje
2600,Butter::N,smør,vuodja
2601,Butter::N,smør,vuodja
2602,Butter::N,smør,vuojâ
2603,Butter::N,smør,vuõjj
2604,Butter::N,smør,вӯйй
2605,Öl::N,olie,ålja
2606,Öl::N,olie,ulljo
2607,Öl::N,olie,oalljo
2608,Öl::N,olie,olju
2609,Öl::N,olie,oljo
2610,Öl::N,olie,vuõjj
2611,Öl::N,olie,вӯйй
2612,Salz::N,salt,saelhtie
2613,Salz::N,salt,sállte
2614,Salz::N,salt,sálti
2615,Salz::N,salt,sältti
2616,Salz::N,salt,sä´ltt
2617,Salz::N,salt,сӯлль
2618,Suppe::N,suppe,joptse
2619,Suppe::N,suppe,jupptsa
2620,Suppe::N,suppe,málli
2621,Suppe::N,suppe,määḷi
2622,Suppe::N,suppe,lieṃâ
2623,Suppe::N,suppe,liõmm
2624,Suppe::N,suppe,лӣмм
2625,Honig::N,honning,hååneske
2626,Honig::N,honning,meda
2627,Honig::N,honning,miehta
2628,Honig::N,honning,mietâ
2629,Honig::N,honning,miõtt
2630,Honig::N,honning,мӣдт
2631,Milch::N,mælk,mielhkie
2632,Milch::N,mælk,mielkke
2633,Milch::N,mælk,mielki
2634,Milch::N,mælk,miel'kki
2635,Milch::N,mælk,mie´lǩǩ
2636,Milch::N,mælk,ма̄ййт
2637,Tee::N,te,löövje
2638,Tee::N,te,tedja
2639,Tee::N,te,deadju
2640,Tee::N,te,čee
2641,Tee::N,te,teej̣â
2642,Tee::N,te,čee
2643,Tee::N,te,чайй
2644,Leder::N,skind,hovre
2645,Leder::N,skind,sassne
2646,Leder::N,skind,náhkki
2647,Leder::N,skind,leaira
2648,Leder::N,skind,čevđi
2649,Leder::N,skind,čåu´dd
2650,Leder::N,skind,на̄ххьк
2651,Wolle::N,uld,ålloe
2652,Wolle::N,uld,hullo
2653,Wolle::N,uld,ullu
2654,Wolle::N,uld,ullo
2655,Wolle::N,uld,oll
2656,Wolle::N,uld,улл
2657,Stoff::N,stof,tyjje
2658,Stoff::N,stof,gápptás
2659,Stoff::N,stof,stoaffa
2660,Stoff::N,stof,ávnnas
2661,Stoff::N,stof,käägus
2662,Stoff::N,stof,aaunâs
2663,Stoff::N,stof,лыййн
2664,Nadel::N,nål,naaloe
2665,Nadel::N,nål,nállo
2666,Nadel::N,nål,nállu
2667,Nadel::N,nål,nááḷu
2668,Nadel::N,nål,neu´ll
2669,Nadel::N,nål,нӣввьл
2670,Faden::N,tråd,laejkie
2671,Faden::N,tråd,hárppo
2672,Faden::N,tråd,árpu
2673,Faden::N,tråd,läigi
2674,Faden::N,tråd,lääi´j
2675,Faden::N,tråd,сӯнн
2676,Knopf::N,knap,balhka
2677,Knopf::N,knap,boallo
2678,Knopf::N,knap,boallu
2679,Knopf::N,knap,puál'lu
2680,Knopf::N,knap,puäll
2681,Knopf::N,knap,пуалл
2682,Knoten::N,knude,tjoelme
2683,Knoten::N,knude,tjuolmma
2684,Knoten::N,knude,čuolbma
2685,Knoten::N,knude,čuol'mâ
2686,Knoten::N,knude,čuõlmm
2687,Knoten::N,knude,чӯллм
2688,Farbe::N,farve,klaerie
2689,Farbe::N,farve,ivnne
2690,Farbe::N,farve,bájnno
2691,Farbe::N,farve,mola
2692,Farbe::N,farve,fearga
2693,Farbe::N,farve,maalâ
2694,Farbe::N,farve,páinu
2695,Farbe::N,farve,kälkk
2696,Farbe::N,farve,по̄а̄ййн
2697,Kleidung::N,påklædning,tyjje
2698,Kleidung::N,påklædning,gárvvo
2699,Kleidung::N,påklædning,bivttas
2700,Kleidung::N,påklædning,piivtâs
2701,Kleidung::N,påklædning,pivoh
2702,Kleidung::N,påklædning,piiutâs
2703,Kleidung::N,påklædning,о̄а̄з
2704,Hemd::N,skjorte,sjåarhtoe
2705,Hemd::N,skjorte,skirtto
2706,Hemd::N,skjorte,báidi
2707,Hemd::N,skjorte,päiđi
2708,Hemd::N,skjorte,päidd
2709,Hemd::N,skjorte,па̄ййт
2710,Kragen::N,krave,döörhke
2711,Kragen::N,krave,tjiebet
2712,Kragen::N,krave,tjehpuris
2713,Kragen::N,krave,čeabet
2714,Kragen::N,krave,kráva
2715,Kragen::N,krave,siä'pulâs
2716,Kragen::N,krave,seäp'plõs
2717,Kragen::N,krave,ко̄а̄влас
2718,Ärmel::N,ærme,sissie
2719,Ärmel::N,ærme,sasse
2720,Ärmel::N,ærme,soadji
2721,Ärmel::N,ærme,suájá
2722,Ärmel::N,ærme,suäjj
2723,Ärmel::N,ærme,суэйй
2724,Hose::N,bukser,måvhka
2725,Hose::N,bukser,båkså
2726,Hose::N,bukser,buvssat
2727,Hose::N,bukser,puuvsah
2728,Hose::N,bukser,puus
2729,Hose::N,bukser,пукс
2730,Hose::N,bukser,ко̄а̄дтӭ
2731,Gürtel::N,bælte,juvvie
2732,Gürtel::N,bælte,beelhte
2733,Gürtel::N,bælte,avve
2734,Gürtel::N,bælte,getsam
2735,Gürtel::N,bælte,boagán
2736,Gürtel::N,bælte,pooṿij
2737,Gürtel::N,bælte,puäǥǥanj
2738,Gürtel::N,bælte,эвв
2739,Mütze::N,hue,tjohpe
2740,Mütze::N,hue,gahper
2741,Mütze::N,hue,gahpir
2742,Mütze::N,hue,kappeer
2743,Mütze::N,hue,keä´p'per
2744,Mütze::N,hue,кабперь
2745,Schuh::N,sko,gaamege
2746,Schuh::N,sko,gáma
2747,Schuh::N,sko,skuovva
2748,Schuh::N,sko,gáma
2749,Schuh::N,sko,kaamâ
2750,Schuh::N,sko,kaammi
2751,Schuh::N,sko,камаша
2752,Stiefel::N,støvle,steeblege
2753,Stiefel::N,støvle,stiebil
2754,Stiefel::N,støvle,sáhpis
2755,Stiefel::N,støvle,sáppat
2756,Stiefel::N,støvle,steevvil
2757,Stiefel::N,støvle,sa´ppi
2758,Stiefel::N,støvle,са̄ххпе
2759,Ring::N,ring,rïngke
2760,Ring::N,ring,suormas
2761,Ring::N,ring,suorpmas
2762,Ring::N,ring,suormâs
2763,Ring::N,ring,suõrmâs
2764,Ring::N,ring,сӯрмас
2765,Band::N,bånd,baante
2766,Band::N,bånd,bádde
2767,Band::N,bånd,báddi
2768,Band::N,bånd,päddi
2769,Band::N,bånd,liântt
2770,Band::N,bånd,källre´ppiǩ
2771,Band::N,bånd,ля̄ӊӊт
2772,Kamm::N,kam,gaampe
2773,Kamm::N,kam,rájdam
2774,Kamm::N,kam,tjåhkom
2775,Kamm::N,kam,čohkun
2776,Kamm::N,kam,čohhoom
2777,Kamm::N,kam,čååǥǥam
2778,Kamm::N,kam,чоагкь
2779,Spiegel::N,spejl,guelmiedahke
2780,Spiegel::N,spejl,spiedjil
2781,Spiegel::N,spejl,speajal
2782,Spiegel::N,spejl,speeijal
2783,Spiegel::N,spejl,suei´mkar
2784,Spiegel::N,spejl,кыффкэмка̄ррь
2785,Spiegel::N,spejl,зе̄ркал
2786,Riemen::N,rem,györtenje
2787,Riemen::N,rem,rájppe
2788,Riemen::N,rem,garttsa
2789,Riemen::N,rem,lávži
2790,Riemen::N,rem,läbži
2791,Riemen::N,rem,läbǯǯ
2792,Riemen::N,rem,ре̄ммь
2793,Schnur::N,snor,gurrie
2794,Schnur::N,snor,gáras
2795,Schnur::N,snor,garca
2796,Schnur::N,snor,orrâ
2797,Schnur::N,snor,nue´rr
2798,Schnur::N,snor,нӯррь
2799,Leine::N,snor,baante
2800,Leine::N,snor,gájnno
2801,Leine::N,snor,báddi
2802,Leine::N,snor,oarra
2803,Leine::N,snor,läbži
2804,Leine::N,snor,läbǯǯ
2805,Leine::N,snor,ла̄ммч
2806,Decke::N,tæppe,gaptjese
2807,Decke::N,tæppe,rádno
2808,Decke::N,tæppe,gåbtjås
2809,Decke::N,tæppe,tæhppin
2810,Decke::N,tæppe,govččas
2811,Decke::N,tæppe,loovdâ
2812,Decke::N,tæppe,räänn
2813,Decke::N,tæppe,ра̄нн
2814,Kissen::N,pude,nalhke
2815,Kissen::N,pude,guoddá
2816,Kissen::N,pude,oajvevuolle
2817,Kissen::N,pude,guoddá
2818,Kissen::N,pude,bolsttar
2819,Kissen::N,pude,polster
2820,Kissen::N,pude,pee´ren
2821,Kissen::N,pude,pooddâšǩ
2822,Kissen::N,pude,по̄дэшк
2823,Tuch::N,sjaltørklæde,tyjje
2824,Tuch::N,sjaltørklæde,tyddja
2825,Tuch::N,sjaltørklæde,gådo
2826,Tuch::N,sjaltørklæde,liidni
2827,Tuch::N,sjaltørklæde,läđđee
2828,Tuch::N,sjaltørklæde,re´ppiǩ
2829,Tuch::N,sjaltørklæde,ree´ppiǩ
2830,Tuch::N,sjaltørklæde,ребпехь
2831,Handtuch::N,håndklæde,njaamelijnie
2832,Handtuch::N,håndklæde,sigárdahka
2833,Handtuch::N,håndklæde,sihkaldat
2834,Handtuch::N,håndklæde,siholdâs
2835,Handtuch::N,håndklæde,seekkldõs
2836,Handtuch::N,håndklæde,u´tree´lniǩ
2837,Handtuch::N,håndklæde,отеральнэхьк
2838,Kraft::N,kraft,faamoe
2839,Kraft::N,kraft,fábmo
2840,Kraft::N,kraft,fápmu
2841,Kraft::N,kraft,fááṃu
2842,Kraft::N,kraft,viõkk
2843,Kraft::N,kraft,вӣгк
2844,Stärke::N,styrke,vieksiesvoete
2845,Stärke::N,styrke,gievrrudahka
2846,Stärke::N,styrke,gievrrodus
2847,Stärke::N,styrke,veahka
2848,Stärke::N,styrke,vuoibmi
2849,Stärke::N,styrke,viek'sâvuotâ
2850,Stärke::N,styrke,viõkk
2851,Stärke::N,styrke,са̄м
2852,Stärke::N,styrke,вӣгк
2853,Gesundheit::N,sundhed,healsoe
2854,Gesundheit::N,sundhed,starne
2855,Gesundheit::N,sundhed,hælsso
2856,Gesundheit::N,sundhed,varresvuohta
2857,Gesundheit::N,sundhed,dearvvasvuohta
2858,Gesundheit::N,sundhed,tie'rvâsvuotâ
2859,Gesundheit::N,sundhed,tiõrvâsvuõtt
2860,Gesundheit::N,sundhed,тӣрвасвӯдт
2861,Krankheit::N,sygdom,skïemtjelasse
2862,Krankheit::N,sygdom,skihpudahka
2863,Krankheit::N,sygdom,dávdda
2864,Krankheit::N,sygdom,vihke
2865,Krankheit::N,sygdom,dávda
2866,Krankheit::N,sygdom,tavdâ
2867,Krankheit::N,sygdom,puá'cuvuotâ
2868,Krankheit::N,sygdom,kõpp
2869,Krankheit::N,sygdom,puõccmoš
2870,Krankheit::N,sygdom,кэ̄бп
2871,Schmerz::N,smerte,haerhpie
2872,Schmerz::N,smerte,bávtjas
2873,Schmerz::N,smerte,bávčča
2874,Schmerz::N,smerte,tuške
2875,Schmerz::N,smerte,poovčâs
2876,Schmerz::N,smerte,tå´sǩǩ
2877,Schmerz::N,smerte,кэ̄бп
2878,Wunde::N,sår,saejrie
2879,Wunde::N,sår,hávve
2880,Wunde::N,sår,hávvi
2881,Wunde::N,sår,hävvi
2882,Wunde::N,sår,hää´vv
2883,Wunde::N,sår,ра̄ӊӊҍ
2884,Fieber::N,feber,vaejlie
2885,Fieber::N,feber,fiebar
2886,Fieber::N,feber,báhkkadávda
2887,Fieber::N,feber,žaar
2888,Fieber::N,feber,жоарр
2889,Arznei::N,medicin,daalhkesh
2890,Arznei::N,medicin,dálkas
2891,Arznei::N,medicin,dálkkas
2892,Arznei::N,medicin,taalhâs
2893,Arznei::N,medicin,lekittâs
2894,Arznei::N,medicin,taalkâs
2895,Arznei::N,medicin,лоаддв
2896,Arznei::N,lægemiddel,daalhkesh
2897,Arznei::N,lægemiddel,dálkas
2898,Arznei::N,lægemiddel,dálkkas
2899,Arznei::N,lægemiddel,taalhâs
2900,Arznei::N,lægemiddel,lekittâs
2901,Arznei::N,lægemiddel,taalkâs
2902,Arznei::N,lægemiddel,лоаддв
2903,Brücke::N,bro,pruvvie
2904,Brücke::N,bro,råvve
2905,Brücke::N,bro,šaldi
2906,Brücke::N,bro,šalde
2907,Brücke::N,bro,mostt
2908,Brücke::N,bro,мо̄сст
2909,Brunnen::N,brønd,prutnie
2910,Brunnen::N,brønd,ruddne
2911,Brunnen::N,brønd,gáivo
2912,Brunnen::N,brønd,káivu
2913,Brunnen::N,brønd,käivv
2914,Brunnen::N,brønd,ка̄ййв
2915,Weide::N,græsgang,gåatome
2916,Weide::N,græsgang,guohtom
2917,Weide::N,græsgang,guohtun
2918,Weide::N,græsgang,kuátu
2919,Weide::N,græsgang,luátu
2920,Weide::N,græsgang,та̄нтар
2921,Pfad::N,sti,baalka
2922,Pfad::N,sti,bálges
2923,Pfad::N,sti,bálggis
2924,Pfad::N,sti,päälgis
2925,Pfad::N,sti,pää´ljes
2926,Pfad::N,sti,поалкас
2927,Weg::N,vej,geajnoe
2928,Weg::N,vej,gæjnno
2929,Weg::N,vej,væddja
2930,Weg::N,vej,geaidnu
2931,Weg::N,vej,luod'dâ
2932,Weg::N,vej,čuâǥǥas
2933,Weg::N,vej,чуэкас
2934,Straße::N,gade,geajnoe
2935,Straße::N,gade,joene
2936,Straße::N,gade,gahttun
2937,Straße::N,gade,geaidnu
2938,Straße::N,gade,maađij
2939,Straße::N,gade,uu´lec
2940,Straße::N,gade,чуэкас
2941,Dorf::N,landsby,sïjte
2942,Dorf::N,landsby,bájkke
2943,Dorf::N,landsby,gilli
2944,Dorf::N,landsby,sijdâ
2945,Dorf::N,landsby,sijdd
2946,Dorf::N,landsby,сыййт
2947,Stadt::N,by,staare
2948,Stadt::N,by,sjeltie
2949,Stadt::N,by,stáda
2950,Stadt::N,by,gávpot
2951,Stadt::N,by,kaavpug
2952,Stadt::N,by,lâ´nn
2953,Stadt::N,by,gåårad
2954,Stadt::N,by,ланнҍ
2955,Brief::N,brev,prievie
2956,Brief::N,brev,girjje
2957,Brief::N,brev,reive
2958,Brief::N,brev,kirje
2959,Brief::N,brev,ǩe´rjj
2960,Brief::N,brev,кыррьй
2961,Buch::N,bog,gærja
2962,Buch::N,bog,girjje
2963,Buch::N,bog,girji
2964,Buch::N,bog,kirje
2965,Buch::N,bog,ǩe´rjj
2966,Buch::N,bog,кыррьй
