,Concept_ID,hu,os
765,sanft::A,enyhe,мынчын
766,hungrig::A,éhes,ӕххормаг
767,krank::A,beteg,нӕфӕразгӕ
768,nackt::A,csupasz,бӕгънӕг
769,nackt::A,meztelen,бӕгънӕг
770,traurig::A,bús,ӕрхӕндӕг
771,traurig::A,szomorú,ӕрхӕндӕг
772,lebendig::A,élő,цардӕгас
773,gut::A,jó,хорз
774,schlecht::A,rossz,цауд
775,richtig::A,helyes,раст
776,schlimm::A,rossz,ӕвзӕр
777,wahr::A,igaz,ӕцӕг
778,alt::A,ó,зӕронд
779,alt::A,régi,зӕронд
780,neu::A,új,ног
781,ehemalig::A,volt,раздӕры
782,ehemalig::A,egykori,раздӕры
783,alt[Lebewesen]::A,öreg,ацӕргӕ
784,jung::A,fiatal,ӕрыгон
785,arm::A,szegény,мӕгуыр
786,reich::A,gazdag,хъӕздыг
787,bekannt::A,ismert,зонгӕ
788,bekannt::A,ismeretes,зонгӕ
789,berühmt::A,híres,номдзыд
790,fremd::A,idegen,æцæгæлон
791,verschieden::A,különböző,æндæр æмæ æндæр
792,verschieden::A,különböző,алы
793,verschieden::A,különböző,алыхуызон
794,nah::A,közeli,хӕстӕг
795,fern::A,távoli,дард
796,fern::A,távoli,дӕрддаг
797,linker::A,bal,галиу
798,rechter::A,jobb,рахиз
799,anderer::A,más,иннӕ
800,anderer::A,más,ӕндӕр
801,anderer::A,másik,иннӕ
802,anderer::A,másik,ӕндӕр
803,erster::A,első,фыццаг
804,erster::A,első,фыццӕгӕм
805,zweiter::A,második,дыккаг
806,zweiter::A,második,дыккæгæм
807,dritter::A,harmadik,æртыккаг
808,dritter::A,harmadik,æртыккæгæм
809,letzter::A,utolsó,фӕстаг
810,allein::ADV,egyedül,иунæг
811,auf einmal::ADV,egyszerre,уайтагъд
812,auf einmal::ADV,egyszerre,æвиппайды
813,auf einmal::ADV,egyszerre,æваст
814,zusammen::ADV,együtt,иумӕ
815,zusammen::ADV,összesen,иумӕ
816,lange::ADV,sokáig,бирæ рæстæг
817,lange::ADV,hosszan,бирæ рæстæг
818,plötzlich::ADV,hirtelen,æвиппайды
819,plötzlich::ADV,hirtelen,æваст
820,plötzlich::ADV,egyszerre,æвиппайды
821,plötzlich::ADV,egyszerre,æваст
822,sofort::ADV,rögtön,уыцы сахат
823,sofort::ADV,rögtön,уайтагъд
824,sofort::ADV,tüstént,уыцы сахат
825,sofort::ADV,tüstént,уайтагъд
826,später::ADV,későn,фæстæдæр
827,jetzt::ADV,most,ныр
828,heute::ADV,ma,абон
829,morgen::ADV,holnap,райсом
830,bald::ADV,majd,тагъд
831,bald::ADV,majd,рæхджы
832,bald::ADV,nemsokára,тагъд
833,bald::ADV,nemsokára,рæхджы
834,dann::ADV,akkor,стæй
835,gestern::ADV,tegnap,знон
836,einst::ADV,hajdan,кӕддӕр
837,damals::ADV,akkor,уæд
838,damals::ADV,akkoriban,уæд
839,danach::ADV,azután,стæй
840,danach::ADV,azután,уый фæстæ
841,vorher::ADV,előbb,раздæр
842,zuerst::ADV,először,фыццаг
843,einmal::ADV,egyszer,иу хатт
844,manchmal::ADV,néha,хатт
845,manchmal::ADV,olykor,хатт
846,oft::ADV,sokszor,арæх
847,immer::ADV,mindig,ӕдзух
848,niemals::ADV,sohasem,никуы
849,niemals::ADV,sohasem,никæд
850,hier::ADV,itt,ам
851,hierhin::ADV,erre,ардӕм
852,von hier::ADV,innen,ардыгæй
853,dort::ADV,ott,уым
854,dorthin::ADV,oda,уырдӕм
855,geradeaus::ADV,egyenesen,æргом
856,vorwärts::ADV,előre,размӕ
857,rückwärts::ADV,hátrafelé,фӕстӕмӕ
858,zurück::ADV,hátra,фӕстӕмӕ
859,zurück::ADV,vissza,фӕстӕмӕ
860,unten::ADV,alul,дæлæ
861,unten::ADV,alul,дæлейы
862,unten::ADV,alul,бынæй
863,hinab::ADV,le,дӕлӕмӕ
864,hinab::ADV,le,уырдыгмӕ
865,hinab::ADV,lefelé,дӕлӕмӕ
866,hinab::ADV,lefelé,уырдыгмӕ
867,oben::ADV,fenn,уӕле
868,oben::ADV,felül,уӕле
869,hinauf::ADV,fel,уӕлӕмӕ
870,hinauf::ADV,felfelé,уӕлӕмӕ
871,überall::ADV,mindenütt,алыран
872,überall::ADV,mindenütt,алкæм
873,überall::ADV,mindenütt,кæмдæриддæр
874,nicht::ADV,nem,нӕ
875,ein wenig::ADV,egy kicsit,чысыл
876,kaum::ADV,alig,цъус
877,sehr::ADV,nagyon,тынг
878,sehr::ADV,nagyon,иттӕг
879,so::ADV,úgy,афтӕ
880,noch::ADV,még,ма
881,nur::ADV,csak,канд
882,nur::ADV,csak,ӕрмӕст
883,nur::ADV,csupán,канд
884,nur::ADV,csupán,ӕрмӕст
885,schon::ADV,már,нырид
886,wieder::ADV,ismét,ногӕй
887,wieder::ADV,megint,ногӕй
888,vergebens::ADV,hiába,дзæгъæлы
889,vergebens::ADV,hiába,уæгъды
890,vergebens::ADV,hiába,æнæхъуаджы
891,vor::PRP,előtt,разы
892,hinter::PRP,mögött,фӕстӕ
893,unter::PRP,alatt,бын
894,durch::PRP,át,æхсæнты
895,durch::PRP,keresztül,æхсæнты
896,neben::PRP,mellett,цур
897,zwischen::PRP,között,астӕу
898,wegen::PRP,miatt,тыххай
899,wegen::PRP,végett,тыххай
900,dies::PRN,ez,ай
901,das::PRN,az,уый
902,alles::PRN,minden,алцы
903,alles::PRN,minden,æппæтдæр
904,alles::PRN,minden,иууылдӕр
905,ich::PRN,én,æз
906,du::PRN,te,ды
907,er::PRN,ő,уый
908,wir::PRN,mi,мах
909,ihr::PRN,ti,сымах
910,sie::PRN,ők,уыдон
911,was::FPRN,mi,цы
912,wer::FPRN,ki,чи
913,wo::FADV,hol,кӕм
914,wohin::FADV,hova,кӕдӕм
915,wie::FADV,hogy,куыд
916,wie::FADV,hogyan,куыд
917,warum::FADV,miért,цӕмӕн
918,wieviel::FNUM,hány,цал
919,wieviel::FNUM,mennyi,цал
920,eins::NUM,egy,иу
921,zwei::NUM,kettő,дыууӕ
922,drei::NUM,három,ӕртӕ
923,vier::NUM,négy,цыппар
924,fünf::NUM,öt,фондз
925,sechs::NUM,hat,ӕхсӕз
926,sieben::NUM,hét,авд
927,acht::NUM,nyolc,аст
928,neun::NUM,kilenc,фараст
929,zehn::NUM,tíz,дӕс
930,elf::NUM,tizenegy,иуæндæс
931,zwölf::NUM,tizenkettő,дыууадæс
932,zwanzig::NUM,húsz,дыууын
933,dreißig::NUM,harminc,æртын
934,dreißig::NUM,harminc,дæсæмæссæдз
935,vierzig::NUM,negyven,цыппор
936,vierzig::NUM,negyven,цыппур
937,vierzig::NUM,negyven,дыууиссæдзы
938,fünfzig::NUM,ötven,фӕндзай
939,sechzig::NUM,hatvan,æхсай
940,sechzig::NUM,hatvan,æртиссæдзы
941,siebzig::NUM,hetven,æвдай
942,siebzig::NUM,hetven,дæс æмæ æртиссæдзы
943,achtzig::NUM,nyolcvan,цыппарыссæдзы
944,achtzig::NUM,nyolcvan,æстай
945,neunzig::NUM,kilencven,нæуæдз
946,neunzig::NUM,kilencven,дæс æмæ цыппарыссæдзы
947,hundert::NUM,száz,сӕдӕ
948,tausend::NUM,ezer,мин
949,und::CNJ,és,ӕмӕ
950,und::CNJ,meg,ӕмӕ
951,oder::CNJ,vagy,кӕнӕ
952,stehen::V,áll,лӕууын
953,sitzen::V,ül,бадын
954,liegen::V,fekszik,хуыссын
955,hängen::V,függ,ауыгъд уын
956,werden::V,lesz,суӕвын
957,passieren::V,történik,æрцæуын
958,beginnen::V,kezdődik,райдайын
959,enden::V,végződik,фæуын
960,enden::V,befejeződik,фæуын
961,wechseln::V,változik,ивын
962,aufgehen[Sonne]::V,kel,скæсын
963,untergehen[Sonne]::V,lemegy, аныгуылын
964,scheinen[Sonne]::V,süt,рухс кӕнын
965,donnern::V,dörög,нæрын
966,wehen::V,fúj,дымын
967,strömen::V,áramlik,кӕлын
968,fließen::V,folyik,цæуын
969,fließen::V,folyik,уайын
970,fließen::V,folyik,кæлын
971,sich drehen::V,forog,зилын
972,schwanken::V,inog,æнкъуысын
973,schwanken::V,ingadozik,æнкъуысын
974,schwingen::V,leng,æнкъуысын
975,schwingen::V,leng,змæлын
976,fallen::V,esik,хауын
977,brennen::V,ég,судзын
978,rauchen::V,füstöl,фæздæг кæнын
979,regnen::V,esik,уарын
980,gefrieren::V,megfagy,сӕлын
981,tauen::V,olvad,стайын
982,schmelzen::V,olvad,тайын
983,schmelzen::V,elolvad,тайын
984,trocknen::V,szárad,хус кæнын
985,sieden::V,forr,фыцын
986,faulen::V,rothad,ӕмбийын
987,verfaulen::V,elrothad,бамбийын
988,verfaulen::V,megrothad,бамбийын
989,reißen::V,szakad,скъуийын
990,versinken::V,süllyed,дӕлдон_кӕнын
991,versinken::V,elsüllyed,дӕлдон_кӕнын
992,vergehen::V,múlik,аивгъуийын
993,vergehen::V,elmúlik,аивгъуийын
994,erscheinen::V,feltűnik,разынын
995,erscheinen::V,megjelenik,разынын
996,verschwinden::V,letűnik,фæтары уын
997,verschwinden::V,letűnik,фæдæлдзæх уын
998,verschwinden::V,letűnik,фесæфын
999,verschwinden::V,letűnik,æрбайсæфын
1000,sinken::V,süllyed,дæлæмæ æрхауын
1001,abnehmen::V,apad,фæкъаддæр уын
1002,abnehmen::V,apad,фæцух уын
1003,abnehmen::V,csökken,фæкъаддæр уын
1004,abnehmen::V,csökken,фæцух уын
1005,zunehmen::V,növekszik,фæфылдæр уын
1006,zunehmen::V,növekszik,сбирæ уын
1007,zunehmen::V,növekszik,сахадын
1008,zunehmen::V,gyarapszik,фæфылдæр уын
1009,zunehmen::V,gyarapszik,сбирæ уын
1010,zunehmen::V,gyarapszik,сахадын
1011,steigen::V,emelkedik,сыстын
1012,wachsen::V,nő,рӕзын
1013,wachsen::V,terem,рӕзын
1014,wachsen::V,növekszik,рӕзын
1015,glänzen::V,ragyog,ӕрттивын
1016,glänzen::V,fénylik,ӕрттивын
1017,funkeln::V,csillog,тыбар-тыбур_кӕнын
1018,funkeln::V,tündöklik,тыбар-тыбур_кӕнын
1019,lärmen::V,lármázik,хъæлæба кæнын
1020,läuten::V,cseng,цæгъдын
1021,klingeln::V,csenget,цæгъдын
1022,klirren::V,csörömpöl,дзыгъал-мыгъул кæнын
1023,klirren::V,csörömpöl,дзæгъ-дзæгъ кæнын
1024,brausen::V,zúg,абухын
1025,brausen::V,morajlik,абухын
1026,rauschen::V,zúg,
1027,klingen::V,hangzik,зæлын
1028,klingen::V,hangzik,азæлын
1029,klingen::V,hangzik,хъуысын
1030,bellen::V,ugat,рæйын
1031,heulen::V,bőg,ниуын
1032,heulen::V,üvölt,ниуын
1033,blasen::V,fúj,фу кӕнын
1034,pfeifen::V,fütyül,æхситт кæнын
1035,pfeifen::V,fütyül,къуыззитт кæнын
1036,schreien::V,kiált,хъӕр кӕнын
1037,schreien::V,kiabál,хъӕр кӕнын
1038,stöhnen::V,nyög,хъæрзын
1039,stöhnen::V,nyög,дзыназын
1040,zittern::V,remeg,ризын
1041,zittern::V,reszket,ризын
1042,leben::V,él,цӕрын
1043,geboren werden::V,születik,райгуырын
1044,atmen::V,lélegzik,улӕфын
1045,trinken::V,iszik,нуазын
1046,essen::V,eszik,хӕрын
1047,schlucken::V,nyel,ныхъуырын
1048,müde werden::V,elfárad,бафæллайын
1049,müde werden::V,elfárad,бафæлмæцын
1050,müde werden::V,elfárad,сфæлмæцын
1051,müde werden::V,kifárad,бафæллайын
1052,müde werden::V,kifárad,бафæлмæцын
1053,müde werden::V,kifárad,сфæлмæцын
1054,einschlafen::V,elalszik,бафынæй уын
1055,schlafen::V,alszik,хуыссын
1056,schlafen::V,alszik,фынӕй кӕнын
1057,aufwachen::V,felébred,райхъал уын
1058,aufstehen::V,felkel,стын
1059,sich erholen::V,pihen,фæллад уадзын
1060,sich erholen::V,pihen,улæфын
1061,krank werden::V,megbetegedik,фӕрынчын уын
1062,krank werden::V,belebetegszik,фӕрынчын уын
1063,krank sein::V,betegeskedik,сӕйын
1064,schmerzen::V,fáj,риссын
1065,husten::V,köhög,хуыфын
1066,genesen::V,meggyógyul,сдзæбæх уын
1067,genesen::V,meggyógyul,рандидзын
1068,genesen::V,meggyógyul,сæндидзын
1069,sterben::V,hal,мӕлын
1070,umkommen::V,elpusztul,фесæфын
1071,umkommen::V,elpusztul,байсæфын
1072,umkommen::V,elpusztul,бабын уын
1073,umkommen::V,elpusztul,мард фæуын
1074,sich bewegen::V,mozog,тæлфын
1075,sich bewegen::V,mozog,цæуын
1076,sich rühren::V,mozdul,змӕлын
1077,sich erheben::V,feláll,стын
1078,sich erheben::V,felemelkedik,стын
1079,sich setzen::V,ül,сбадын
1080,sich setzen::V,leül,сбадын
1081,hinfallen::V,bukik,ӕрхауын
1082,hinfallen::V,elesik,ӕрхауын
1083,laufen::V,jár,цӕуын
1084,laufen::V,jár,рацу-бацу_кӕнын
1085,schreiten::V,lép,къахдзæф кæнын
1086,schreiten::V,lép,санчъех кæнын
1087,schreiten::V,lép,цæуын
1088,spazierengehen::V,sétál,озер кæнын
1089,spazierengehen::V,sétál,тезгъо кæнын
1090,eilen::V,siet,тагъд кæнын
1091,eilen::V,siet,тындзын
1092,sich beeilen::V,siet,тагъд кæнын
1093,sich beeilen::V,siet,тындзын
1094,sausen::V,robog,уайын
1095,sausen::V,robog,тæхын
1096,rennen::V,fut,згъорын
1097,rennen::V,szalad,згъорын
1098,springen::V,ugrik,гæпп кæнын
1099,springen::V,ugrik,сæррæтт кæнын
1100,springen::V,ugrik,лиуырын
1101,klettern::V,kúszik,хилын
1102,schaukeln::V,hintázik,хецъро кæнын
1103,schaukeln::V,hintázik,херыйыл бадын
1104,kriechen::V,kúszik,бырын
1105,schwimmen::V,úszik,ленк кӕнын
1106,tauchen::V,merül,ныгъуылын
1107,rudern::V,evez,бæлæгъ тæрын
1108,rudern::V,evez,чема тæрын
1109,fahren::V,jár,цӕуын
1110,fahren::V,megy,цӕуын
1111,fahren::V,utazik,цӕуын
1112,fliegen::V,száll,тӕхын
1113,gehen::V,megy,цӕуын
1114,weggehen::V,elmegy,ацӕуын
1115,abfahren::V,indul,араст уын
1116,anhalten::V,megáll,æрлæууын
1117,hineingehen::V,bemegy,мидæмæ цæуын
1118,eintreten::V,belép,бацӕуын
1119,kommen::V,jön,æрцæуын
1120,ankommen::V,érkezik,æрцæуын
1121,ankommen::V,megérkezik,æрцæуын
1122,zurückkommen::V,visszajön,раздæхын
1123,zurückkommen::V,visszajön,фæстæмæ_раздæхын
1124,zurückkommen::V,visszajön,æрбаздæхын
1125,zurückkommen::V,visszajön,аздæхын
1126,bleiben::V,marad,лӕууын
1127,bleiben::V,megmarad,лӕууын
1128,warten::V,vár,ӕнхъӕлмӕ кӕсын
1129,warten::V,várakozik,ӕнхъӕлмӕ кӕсын
1130,erwarten::V,vár,ӕнхъӕлмӕ кӕсын
1131,erwarten::V,megvár,ӕнхъӕлмӕ кӕсын
1132,suchen::V,kutat,агурын
1133,finden::V,talál,ссарын
1134,versuchen::V,megpróbál,фӕлварын
1135,versuchen::V,megkísérel,фӕлварын
1136,vorbereiten::V,előkészít,бацаттæ кæнын
1137,vorbereiten::V,előkészít,æрæввонг кæнын
1138,lieben::V,szeret,уарзын
1139,mögen::V,szeret,зæрдæмæ цæуын
1140,lachen::V,nevet,худын
1141,rühren::V,mozdít,зæрдæ суынгæг кæнын
1142,weinen::V,sír,кӕуын
1143,schimpfen::V,szid,æлгъитын
1144,schimpfen::V,szitkozódik,æлгъитын
1145,sich ärgern::V,mérgelődik,мæсты кæнын
1146,sich ärgern::V,bosszankodik,мæсты кæнын
1147,sich fürchten::V,fél,тæрсын
1148,sich fürchten::V,retteg,тæрсын
1149,fürchten::V,fél,тæрсын
1150,fliehen::V,menekül,лидзын
1151,flüchten::V,elmenekül,алидзын
1152,sehen::V,néz,уынын
1153,anschauen::V,megnéz,акӕсын
1154,ansehen::V,néz,кӕсын
1155,ansehen::V,ránéz,кӕсын
1156,ansehen::V,megnéz,кӕсын
1157,hören::V,hall,хъусын
1158,zuhören::V,hallgat,хъусын
1159,zuhören::V,meghallgat,хъусын
1160,probieren::V,kóstol,уынын
1161,probieren::V,kóstol,аходын
1162,probieren::V,megkóstol,уынын
1163,probieren::V,megkóstol,аходын
1164,riechen::V,szagol,смудын
1165,fühlen::V,érez,ӕнкъарын
1166,scheinen::V,tűnik,зынын
1167,scheinen::V,látszik,зынын
1168,zu sehen sein::V,mutatkozik,зынын
1169,vernehmen::V,hall,фехъусын
1170,frieren::V,fázik,сийын
1171,tun::V,csinál,кӕнын
1172,tun::V,cselekszik,кӕнын
1173,können::V,tud,фӕразын
1174,wollen::V,akar,фӕндын
1175,anfangen::V,kezd,райдайын
1176,beenden::V,befejez,фӕуын
1177,aufhören::V,megszűnik,банцайын
1178,aufhören::V,megszűnik,фенцайын
1179,gelingen::V,sikerül,бантысын
1180,geraten::V,kerül,разынын
1181,geraten::V,jut,разынын
1182,öffnen::V,nyit,гом кӕнын
1183,öffnen::V,kinyit,гом кӕнын
1184,schließen::V,csuk,ӕхгӕнын
1185,schließen::V,becsuk,ӕхгӕнын
1186,stellen::V,állít,ӕвӕрын
1187,stellen::V,helyez,ӕвӕрын
1188,setzen::V,ültet,сбадын кӕнын
1189,setzen::V,helyez,сбадын кӕнын
1190,legen::V,tesz,ӕрӕвӕрын
1191,legen::V,fektet,ӕрӕвӕрын
1192,berühren::V,érint,агайын
1193,verbinden::V,beköt,бӕттын
1194,verbinden::V,összeköt,бӕттын
1195,bedecken::V,betakar,ӕмбӕрзын
1196,bedecken::V,beborít,ӕмбӕрзын
1197,aufhängen::V,felakaszt,ауындзын
1198,anzünden::V,gyújt,ссудзын
1199,anzünden::V,meggyújt,ссудзын
1200,aufheben::V,felemel,сисын
1201,zurücklassen::V,hátrahagy,ныууадзын
1202,verlieren::V,veszít,фесафын
1203,verlieren::V,elveszít,фесафын
1204,fallen lassen::V,elejt,ӕрӕппарын
1205,fallen lassen::V,elejt,къухтӕй феуӕгъд кӕнын
1206,machen::V,tesz,саразын
1207,machen::V,csinál,саразын
1208,herstellen::V,gyárt,сцæттæ кæнын
1209,herstellen::V,gyárt,саразын
1210,herstellen::V,előállít,сцæттæ кæнын
1211,herstellen::V,előállít,саразын
1212,bauen::V,épít,амайын
1213,reparieren::V,javít,æмпъузын
1214,reparieren::V,javít,цалцæг кæнын
1215,reparieren::V,kijavít,æмпъузын
1216,reparieren::V,kijavít,цалцæг кæнын
1217,reparieren::V,megjavít,æмпъузын
1218,reparieren::V,megjavít,цалцæг кæнын
1219,verbessern::V,megjavít,фæхуыздæр кæнын
1220,ändern::V,változtat,аивын
1221,ändern::V,megváltoztat,аивын
1222,graben::V,ás,къахын
1223,beugen::V,meghajt,æркъæдз кæнын
1224,beugen::V,meghajt,æртасын кæнын
1225,biegen::V,hajlít,тасын кӕнын
1226,drehen::V,forgat,здухын
1227,wenden::V,fordít,афæлдахын
1228,wenden::V,fordít,рафæлдахын
1229,wenden::V,megfordít,афæлдахын
1230,wenden::V,megfordít,рафæлдахын
1231,umdrehen::V,megfordít,афæлдахын
1232,umdrehen::V,megforgat,афæлдахын
1233,heben::V,emel,сдарын
1234,heben::V,emel,схæцын
1235,hochheben::V,felemel,уæлæмæ хæцын
1236,ergreifen::V,megfog,фӕлӕбурын
1237,halten::V,tart,дарын
1238,drücken::V,nyom,æлхъивын
1239,drücken::V,nyom,хæцын
1240,drücken::V,megnyom,æлхъивын
1241,drücken::V,megnyom,хæцын
1242,schieben::V,tol,схойын
1243,kratzen::V,vakar,хафын
1244,lecken::V,nyal,сдæрын
1245,beißen::V,harap,хæцын
1246,abreißen::V,letép,ратонын
1247,abschneiden::V,levág,ралыг кӕнын
1248,binden::V,köt,бабӕттын
1249,binden::V,kötöz,бабӕттын
1250,stecken::V,dug,ныссадзын
1251,brechen::V,tör,асæттын
1252,brechen::V,tör,басæттын
1253,brechen::V,tör,ныссæттын
1254,brechen::V,eltör,асæттын
1255,brechen::V,eltör,басæттын
1256,brechen::V,eltör,ныссæттын
1257,klopfen::V,kopogtat,хойын
1258,klopfen::V,kopogtat,гуыпп-гуыпп кæнын
1259,klopfen::V,kopogtat,къуырцц-къуырцц кæнын
1260,hauen::V,vág,цӕвын
1261,hauen::V,vág,нӕмын
1262,hauen::V,levág,цӕвын
1263,hauen::V,levág,нӕмын
1264,kleben::V,tapaszt,ныхасын
1265,kleben::V,tapaszt,æндадзын
1266,reiben::V,dörzsöl,сӕрфын
1267,reiben::V,dörzsöl,хафын
1268,reiben::V,súrol,сӕрфын
1269,reiben::V,súrol,хафын
1270,streichen::V,simít,байсæрдын
1271,streichen::V,simít,сахорын
1272,schleifen::V,fen,ссын
1273,schleifen::V,fen,цыргъ кӕнын
1274,schleifen::V,csiszol,ссын
1275,schleifen::V,csiszol,цыргъ кӕнын
1276,schleifen::V,köszörül,ссын
1277,schleifen::V,köszörül,цыргъ кӕнын
1278,schneiden::V,vág,кӕрдын
1279,schneiden::V,szel,кӕрдын
1280,schneiden::V,metsz,кӕрдын
1281,rütteln::V,ráz,æнкъусын
1282,schütteln::V,ráz,уигъын
1283,schütteln::V,megráz,уигъын
1284,schwenken::V,lóbál,тилын
1285,schwenken::V,lóbál,уигъын
1286,schwenken::V,lobogtat,тилын
1287,schwenken::V,lobogtat,уигъын
1288,schütten::V,önt,ныккӕнын
1289,füllen::V,tölt,байдзаг кæнын
1290,füllen::V,megtölt,байдзаг кæнын
1291,einwickeln::V,becsavar,батухын
1292,tragen::V,hord,хӕссын
1293,schleppen::V,vonszol,ласын
1294,ziehen::V,húz,ласын
1295,aufbewahren::V,megőriz,æвæрын
1296,werfen::V,dob,зыввытт кӕнын
1297,werfen::V,hajít,зыввытт кӕнын
1298,fangen::V,fog,ӕрцахсын
1299,packen::V,megragad,рацахсын
1300,verstecken::V,eldug,æмбæхсын
1301,verstecken::V,eldug,нымæхсын
1302,verstecken::V,elrejt,æмбæхсын
1303,verstecken::V,elrejt,нымæхсын
1304,teilen::V,oszt,уарын
1305,teilen::V,megoszt,уарын
1306,schicken::V,küld,ӕрвитын
1307,bringen::V,hoz,æрхæссын
1308,bringen::V,hoz,æрбахæссын
1309,bringen::V,visz,æрхæссын
1310,bringen::V,visz,æрбахæссын
1311,hinzufügen::V,hozzáad,ӕфтауын
1312,bekommen::V,kap,ссарын
1313,bekommen::V,kap,сфæрæз кæнын
1314,bekommen::V,kap,самал кæнын
1315,bekommen::V,megkap,ссарын
1316,bekommen::V,megkap,сфæрæз кæнын
1317,bekommen::V,megkap,самал кæнын
1318,erhalten::V,kap,райсын
1319,erhalten::V,megkap,райсын
1320,nehmen::V,vesz,райсын
1321,wählen::V,választ,равзарын
1322,auswählen::V,kiválaszt,авзарын
1323,bewahren::V,megtart,бавæрын
1324,bewahren::V,megtart,нывæрын
1325,behindern::V,akadályoz,цæлхдур æвæрын
1326,behindern::V,akadályoz,ныхдур æвæрын
1327,behindern::V,akadályoz,къуылымпы кæнын
1328,behindern::V,akadályoz,хъыг дарын
1329,behindern::V,gátol,цæлхдур æвæрын
1330,behindern::V,gátol,ныхдур æвæрын
1331,behindern::V,gátol,къуылымпы кæнын
1332,behindern::V,gátol,хъыг дарын
1333,verderben::V,elront,фесафын
1334,beschädigen::V,rongál,халын
1335,zerbrechen::V,eltör,асӕттын
1336,zerbrechen::V,széttör,асӕттын
1337,zerbrechen::V,kettétör,асӕттын
1338,zerreißen::V,eltép,аскъуынын
1339,zerreißen::V,széttép,аскъуынын
1340,zerstören::V,elpusztít,фехалын
1341,verbrennen::V,éget,басудзын
1342,verbrennen::V,eléget,басудзын
1343,geben::V,ad,дӕттын
1344,reichen::V,nyújt,адæттын
1345,schenken::V,ajándékoz,лæвар кæнын
1346,versprechen::V,ígér,дзырд раттын
1347,versprechen::V,ígér,зӕрдӕ бавӕрын
1348,wünschen::V,kíván,зæрдæ зæгъы
1349,loben::V,dicsér,раппӕлын
1350,küssen::V,csókol,пъа кæнын
1351,küssen::V,csókol,ба кæнын
1352,wiegen::V,ringat,узын
1353,zudecken::V,betakar,бамбӕрзын
1354,wecken::V,kelt,райхъал кӕнын
1355,wecken::V,ébreszt,райхъал кӕнын
1356,zeigen::V,mutat,амонын
1357,führen::V,visz,кӕнын
1358,führen::V,visz,фæкæнын
1359,führen::V,vezet,кӕнын
1360,führen::V,vezet,фæкæнын
1361,lehren::V,tanít,ахуыр кæнын
1362,unterrichten::V,tanít,ахуыр кæнын
1363,aufziehen::V,felnevel,хъомыл кӕнын
1364,leiten::V,vezet,разамынд дӕттын
1365,leiten::V,vezérel,разамынд дӕттын
1366,antreiben::V,hajt,тагъд кæнын
1367,antreiben::V,hajt,рог кæнын
1368,lassen::V,-tat,кæнын
1369,lassen::V,-at,кæнын
1370,einladen::V,meghív,ӕрхонын
1371,einladen::V,meghív,ӕрбахонын
1372,vereinigen::V,egyesít,баиу кӕнын
1373,besuchen::V,látogat,абæрæг кæнын
1374,besuchen::V,látogat,бабæрæг кæнын
1375,besuchen::V,látogat,бауайын
1376,treffen::V,talál,фембæлын
1377,sich versammeln::V,gyülekezik,æрæмбырд уын
1378,sich versammeln::V,összegyűlik,æрæмбырд уын
1379,spielen::V,játszik,хъазын
1380,singen::V,énekel,зарын
1381,tanzen::V,táncol,кафын
1382,sich trennen::V,elválik,фæйнæрдæм фæцæуын айхæлын
1383,verlassen::V,elhagy,ныууадзын
1384,retten::V,ment,фервӕзын кӕнын
1385,bewachen::V,őriz,хъахъхъӕнын
1386,schützen::V,óv,хъахъхъӕнын
1387,schützen::V,véd,хъахъхъӕнын
1388,verteidigen::V,véd,бахизын
1389,sich schlagen::V,verekszik,хыл кæнын
1390,schießen::V,lő,ӕхсын
1391,siegen::V,győz,басӕттын
1392,siegen::V,győz,фӕуӕлахиз уӕвын
1393,ärgern::V,bosszant,мӕсты кӕнын
1394,schlagen::V,üt,ныццæвын
1395,schlagen::V,ver,ныццæвын
1396,treten::V,rúg,
1397,stechen::V,döf,фæрæхойын
1398,stechen::V,szúr,фæрæхойын
1399,stoßen::V,lök,риуыгъын
1400,stehlen::V,lop,давын
1401,stören::V,zavar,хъыгдарын
1402,belästigen::V,zaklat,хъыгдарын
1403,verbergen::V,rejt,бамбӕхсын
1404,verbergen::V,rejt,басусӕг кӕнын
1405,verbergen::V,elrejt,бамбӕхсын
1406,verbergen::V,elrejt,басусӕг кӕнын
1407,täuschen::V,megtéveszt,фӕливын
1408,täuschen::V,megtéveszt,асайын
1409,betrügen::V,csal,асайын
1410,töten::V,öl,амарын
1411,wohnen::V,lakik,цӕрын
1412,arbeiten::V,dolgozik,кусын
1413,sammeln::V,szed,æртонын
1414,sammeln::V,gyűjt,æртонын
1415,pflücken::V,szed,тонын
1416,jagen::V,vadászik,цуан кæнын
1417,fischen::V,halászik,кæсаг ахсын æнгуырæй
1418,fischen::V,halászik,æнгуыр дарын
1419,fassen::V,fog,ӕрцахсын
1420,hüten::V,őriz,хизын
1421,hüten::V,legeltet,хизын
1422,treiben::V,hajt,скъӕрын
1423,anbinden::V,köt,бабæттын
1424,anbinden::V,köt,æрбæттын
1425,füttern::V,etet,холлаг дæттын
1426,füttern::V,etet,холлаг æвæрын
1427,füttern::V,etet,дарын
1428,melken::V,fej,дуцын
1429,hacken::V,vág,кæрдын
1430,hacken::V,vág,лыгтæ кæнын
1431,gießen::V,öntöz,бакалын
1432,reifen::V,érik,срæгъæд уын
1433,reifen::V,érik,сцæттæ уын
1434,zubereiten::V,elkészít,сцӕттӕ кӕнын
1435,kochen::V,főz,фыцын
1436,backen::V,süt,фыцын
1437,braten::V,süt,цурын
