,Concept_ID,ady,ab
623,richtig::A,тэрэз,иашоу
624,schlimm::A,щынэгъо,абааҧсы
625,wahr::A,шъыпкъэ́,агəҭылса
626,wahr::A,шъыпкъэ́,абзиаҵəҟьа
627,alt::A,жъы,Ажə
628,neu::A,кӏэ,аҿыц
629,ehemalig::A,-щтыгъэ,анкьатәи
630,ehemalig::A,-гъэ,анкьатәи
631,alt[Lebewesen]::A,жъы,абырг
632,alt[Lebewesen]::A,жъы,ақабада
633,alt[Lebewesen]::A,жъы,Ажə
634,jung::A,ныбжьыкӏэ́,аҟата
635,arm::A,тхьамы́кӏ,ананамга
636,reich::A,бай,абеиа
637,bekannt::A,нэӏуа́с,адыр
638,berühmt::A,цӏэры́ӏу,адыр
639,fremd::A,хымэ,атəым
640,verschieden::A,зэфэшъхьафы,Еиуа-еиҧшым
641,nah::A,благъэ́,ааигəа
642,fern::A,чыжьэ,ахара
643,linker::A,сэмэ́гу,арма
644,rechter::A,джабгъу,арҕьа
645,anderer::A,нэмы́кӏ,даҽа
646,anderer::A,нэмы́кӏ,даҽакы
647,erster::A,апэр,актәи
648,zweiter::A,я́тӏонэр,аҩбатəи
649,dritter::A,ящэнэр,ахҕатәи
650,letzter::A,аужыр,аҵыхəтəантəи
651,allein::ADV,зы,мацара
652,auf einmal::ADV,ардэдэм,зныкала
653,auf einmal::ADV,ардэдэм,зныкҟьара
654,auf einmal::ADV,асыхьатым,зныкала
655,auf einmal::ADV,асыхьатым,зныкҟьара
656,zusammen::ADV,зэгъусэхэ́у,аиц...
657,lange::ADV,бэрэ́,акыраамҭа
658,plötzlich::ADV,зэкӏэм,иаалырҟьаны
659,sofort::ADV,ардэдэм,иаразнакҵәҟьа
660,sofort::ADV,асыхьатым,иаразнакҵәҟьа
661,später::ADV,нэужым,уажəшьҭаншəа
662,jetzt::ADV,джы,уажәы
663,heute::ADV,непэ́,иахьа
664,morgen::ADV,неу́щы,уаҵәы
665,bald::ADV,псынкӏэу,иласны
666,dann::ADV,нэужым,нас
667,gestern::ADV,тыгъуа́с,иацы
668,einst::ADV,зэгорэ́м,зны
669,damals::ADV,армэ,усҟан
670,damals::ADV,ащыгъум,усҟан
671,danach::ADV,нэужым,нас
672,vorher::ADV,нахьыпэм,уаанӡа
673,einmal::ADV,зэ,зны
674,oft::ADV,бэрэ,лассы-лассы
675,immer::ADV,ренэ́у,енагь
676,immer::ADV,ренэ́у,еснагь
677,dort::ADV,модэ,уа
678,dorthin::ADV,модэ́,уахь
679,dorthin::ADV,модэ́,анахь
680,geradeaus::ADV,занкӏэу,ишиашоу
681,vorwärts::ADV,ыпэкӏэ,ҕхьаҟа
682,rückwärts::ADV,ыужыкӏэ́,шьҭахьла
683,zurück::ADV,ыужыкӏэ́,шьҭахьҟа
684,unten::ADV,ычӏэкӏэ́,лбаа
685,hinab::ADV,ычӏэгъы́,алада
686,hinab::ADV,ычӏэкӏэ́,алада
687,oben::ADV,ышъхьагъы,хыхь
688,hinauf::ADV,ышъхьагъыкӏэ,аҩада
689,überall::ADV,тыди́,зегьынцьара
690,überall::ADV,тыдэкӏи́,зегьынцьара
691,nicht::ADV,-п,-м
692,nicht::ADV,мы-,-м
693,ein wenig::ADV,тӏэкӏу,ҕыҭк
694,kaum::ADV,къоды́й,аарлаҳәа
695,kaum::ADV,къоды́й,афергьҳәа
696,sehr::ADV,дэд,даара
697,so::ADV,ащ фэд,ас
698,so::ADV,ащ фэд,абас
699,so::ADV,мыщ фэд,ас
700,so::ADV,мыщ фэд,абас
701,so::ADV,джащ фэд,ас
702,so::ADV,джащ фэд,абас
703,noch::ADV,джыри,макьана
704,nur::ADV,ныӏэ́п,заҵәык
705,wieder::ADV,джыри,ҿыц
706,wieder::ADV,джыри,дырҩегь
707,wieder::ADV,джыри,дырҩегьых
708,vergebens::ADV,пкӏэнчъэ́у,баша
709,vor::PRP,пашъхьэ́,аҕхьа
710,hinter::PRP,кӏы́б,нхыҵ
711,unter::PRP,чӏэ-,амҵа
712,unter::PRP,чӏэ-,амҵан
713,durch::PRP,пхыры-,
714,neben::PRP,дэжь,ааигуара
715,zwischen::PRP,азыфа́гу,абжьара
716,wegen::PRP,къы-,-иззы
717,wegen::PRP,къы-,-ҟнытә
718,dies::PRN,ар,ари
719,dies::PRN,ар,абри
720,das::PRN,а,Абни
721,das::PRN,а,убри
722,das::PRN,мо,Абни
723,das::PRN,мо,убри
724,alles::PRN,зэкӏэ́,зегьы
725,ich::PRN,сэ,са
726,ich::PRN,сэ,сара
727,du::PRN,о,бара
728,er::PRN,ар,иара
729,wir::PRN,тэ,ҳара
730,ihr::PRN,шъо,шәара
731,sie::PRN,ахэр,дара
732,was::FPRN,сыд,
733,wer::FPRN,хэт,дарбан
734,wo::FADV,тыдэ́,иабыкуу
735,wo::FADV,тыдэ́,аба-
736,wo::FADV,тыдэ́,ахь-
737,wohin::FADV,тыдэ́,иабыкуу
738,wohin::FADV,тыдэ́,аба-
739,wohin::FADV,тыдэ́,ахь-
740,wie::FADV,сыдэущтэ́у,-шҕа
741,warum::FADV,сыд пае́,избан
742,wieviel::FNUM,тхьапш,заҟа
743,wieviel::FNUM,сыд фэди́з,заҟа
744,eins::NUM,зы,акы
745,eins::NUM,зы,аӡәы
746,zwei::NUM,тӏу,ҩба
747,drei::NUM,щы,хҕа
748,vier::NUM,плӏы,ҕшьба
749,fünf::NUM,тфы,хəба
750,sechs::NUM,хы,фба
751,sieben::NUM,блы,Бжьба
752,acht::NUM,и,ааба
753,neun::NUM,бгъу,жәба
754,zehn::NUM,пшӏы,жәаба
755,elf::NUM,пшӏыкӏузы́,жәеизатәи
756,zwölf::NUM,пшӏыкӏутӏу,жәаҩа
757,zwanzig::NUM,тӏокӏы́,ҩажәа
758,dreißig::NUM,щэкӏы,ҩажәижәабатәи
759,vierzig::NUM,тӏокӏи́тӏу,ҩынҩажәа
760,fünfzig::NUM,шъэны́ыкъу,ҩынҩажәеижәаба
761,sechzig::NUM,тӏокӏи́щ,хынҩажәа
762,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,хынҩажәижәаба
763,achtzig::NUM,тӏокӏи́пӏ,ҕшьынҩажәа
764,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,ҕшьынҩажәижәаба
765,hundert::NUM,шъэ,шәкы
766,tausend::NUM,мин,зқьы
767,und::CNJ,ыкӏи,-и
768,oder::CNJ,е,ма
769,stehen::V,ущытын,агылазаара
770,stehen::V,умыхъыен,агылазаара
771,sitzen::V,уисын,атəара
772,sitzen::V,уисын,атəа(заа)ра
773,sitzen::V,утесын,атəара
774,sitzen::V,утесын,атəа(заа)ра
775,liegen::V,телъы́н,аиара
776,hängen::V,къыщылэлын,акнаҳара
777,hängen::V,къыщылэлын щыгъын быхъур,акнаҳара
778,werden::V,хъун,аҟалара
779,passieren::V,къэхъун,аҟалара
780,beginnen::V,къежьэн,алагара
781,beginnen::V,къыублэн,алагара
782,enden::V,ухы́н,алгара
783,wechseln::V,зэхъожьы́н,аҽыҧсахра
784,aufgehen[Sonne]::V,къыкъокӏы́н,агылара
785,aufgehen[Sonne]::V,къыкъокӏы́н,ахашлара
786,aufgehen[Sonne]::V,къыкъокӏы́н,аҩаҵхахара
787,untergehen[Sonne]::V,къохьан,аҭашəара
788,scheinen[Sonne]::V,къепсыи,акаҧхара
789,donnern::V,гъогъон,адыдра
790,wehen::V,епщэ́н,асра
791,strömen::V,чъэн,акаҭəара
792,fließen::V,чъэн,ацара
793,sich drehen::V,зыгъэчэрэгъу́н,ахагьежьра
794,schwanken::V,хъые́н,аҵысра
795,schwingen::V,зыгъэхъые́н,ахызазара
796,schwingen::V,зыгъэхъые́н,акьаандара
797,fallen::V,къефэхы́н,акаҳара
798,brennen::V,стын,абылра
799,rauchen::V,ӏугъо къикӏын,ахылҵра
800,regnen::V,къещхы́н,аура
801,gefrieren::V,дыкъын,аҵаара
802,tauen::V,жъун,аӡҭра
803,schmelzen::V,ткӏун,ақəӡыҭра
804,schmelzen::V,ткӏун,аҭəара
805,trocknen::V,гъушъы́н,абара
806,trocknen::V,чъэпхъу́н,абара
807,sieden::V,жъон,ашра
808,faulen::V,шъун,абаара
809,verfaulen::V,шъун,абаара
810,verfaulen::V,шъун,аилашра
811,reißen::V,зэӏэтхъы́н,аҧжəара
812,versinken::V,чӏихьан,аӡааҟəрылара
813,vergehen::V,блэкӏы́н,ацара
814,erscheinen::V,къэлъэгъон,ацəырҵра
815,verschwinden::V,кӏодыжьы́н,аҵашəкəара
816,abnehmen::V,къыкӏичын,ацӡаара
817,abnehmen::V,къыкӏичын,аиҵалара
818,zunehmen::V,хэхъо́н,аҽырҭбаара
819,zunehmen::V,хэхъо́н,аиҵыҵра
820,zunehmen::V,хэхъо́н,арацəахара
821,steigen::V,къежьэн,азҳара
822,steigen::V,къежьэн,ашьҭыҵра
823,steigen::V,къежьэн,адухара
824,steigen::V,къежьэн,ацлара
825,wachsen::V,хэхъо́н,азҳара
826,wachsen::V,къэкӏы́н,азҳара
827,glänzen::V,цӏыу́н,ацыр-цырра
828,glänzen::V,цӏыу́н,ацыҩ-цыҩра
829,glänzen::V,цӏыу́н,аказказра
830,funkeln::V,жъыу́н,ашап-шапра
831,funkeln::V,жъыу́н,ацым-цымра
832,lärmen::V,бырсыры́н,ашьҭыбжьгара
833,lärmen::V,бырсыры́н,аҕьҕьаҳәа аилалара
834,läuten::V,теон,аҵəҵəасра
835,klingeln::V,теон,аҵəҵəасра
836,brausen::V,шъуин,аилаҽҽара
837,brausen::V,шъуин,еилашуера
838,rauschen::V,макъэ гъэӏун,
839,klingen::V,къыхэӏукӏын,агара
840,klingen::V,къыхэӏукӏын,ашьҭыбжь гара
841,bellen::V,хьакъу́н,ашра
842,heulen::V,быун,ауура
843,blasen::V,епщэ́н,аҭəҳəара
844,pfeifen::V,шъуин,ашəшəра
845,schreien::V,куо́н,аҳəҳəара
846,schreien::V,куо́н,ахəаара
847,schreien::V,куо́н,аҟаара
848,schreien::V,кӏыи́н,аҳəҳəара
849,schreien::V,кӏыи́н,ахəаара
850,schreien::V,кӏыи́н,аҟаара
851,stöhnen::V,щэӏун,ақьра
852,zittern::V,кӏэзэзын,аҵыс-ҵысра
853,leben::V,псэу́н,аҟазаара
854,geboren werden::V,къэхъун,Аира
855,atmen::V,жьы къэщэ́н,аҕсыҕ лагаҩагара
856,trinken::V,ешъо́н,ажəра
857,essen::V,шхын,акрыфара
858,schlucken::V,бдырыин,албаадара
859,müde werden::V,пшъын,ааҕсара
860,einschlafen::V,хэчъыен,ацəара
861,schlafen::V,чъые́н,ацəазаара
862,aufwachen::V,къэущы́н,аҿыхара
863,aufstehen::V,уцу́н,Агəылҵра
864,sich erholen::V,зыгъэпсэфын,аҧсшьара
865,krank werden::V,сымаджэ́ хъун,ачмазаҩхара
866,krank sein::V,сымэджэ́н,аҳəарҧсарра
867,schmerzen::V,сымэджэ́н,ахьра
868,husten::V,пскэ́н,аимҳәара
869,genesen::V,хъужьын,абзиахара
870,genesen::V,хъужьын,аӷəӷəахара
871,sterben::V,лӏэн,аҧсра
872,umkommen::V,хэкӏодэн,аҭахара
873,sich bewegen::V,хъые́н,аиҭаҵра
874,sich rühren::V,хъые́н,ақəацара
875,sich erheben::V,къэтэджын,аҩагылара
876,sich setzen::V,тӏысы́н,атəара
877,hinfallen::V,ебэджы́н,акаҳара
878,laufen::V,кӏон,аныҟəара
879,schreiten::V,кӏон,ашьаҿа еихгара
880,spazierengehen::V,къэкӏухьэн,анеи-ааира
881,eilen::V,гузэжъон,аццакра
882,sich beeilen::V,гуӏэ́н,аццакра
883,sausen::V,псынкӏэ́у чъэн,аҧырра
884,sausen::V,псынкӏэ́у чъэн,иҭрысны
885,sausen::V,псынкӏэ́у чъэн,ишьҭҟьаны ацара
886,rennen::V,чъэн,аҩра
887,springen::V,пкӏэн,аҧара
888,klettern::V,дэцохъоен,ақəлара
889,schaukeln::V,уешӏэн,аҟəараҟəанҽара
890,kriechen::V,цохъо́н,аҳəазара
891,schwimmen::V,есы́н,аӡсара
892,tauchen::V,зычӏэгъэо́н,ахəӡааҵəира
893,rudern::V,къошъо бэщкӏэ фын,аҵшьра
894,fahren::V,кӏон,акала
895,fliegen::V,быбы́н,аҧырра
896,gehen::V,кӏон,аиҭаҵра
897,weggehen::V,ӏукӏын,ацара
898,abfahren::V,ежьэн,адəықəлара
899,abfahren::V,ежьэн,ацара
900,anhalten::V,къэуцу́н,ааныргылара
901,hineingehen::V,ихьан,аҭалара
902,eintreten::V,чӏэхьан,аҩналара
903,kommen::V,къэкӏо́н,аара
904,kommen::V,къэкӏо́н,ааира
905,ankommen::V,къэсы́н,ааира
906,ankommen::V,къэсы́н,аара
907,ankommen::V,къэсы́н,анеира
908,zurückkommen::V,гъэзэжьын,азыхынҳəра
909,bleiben::V,къэнэ́н,аанхара
910,bleiben::V,къэнэ́н,анхара
911,bleiben::V,къэнэ́н,аангылара
912,warten::V,пэплъэ́н,азҧшзаара
913,erwarten::V,ежэн,азҧшра
914,suchen::V,лъыхъу́н,ашьҭазаара
915,finden::V,къэгъоты́н,аҧшаара
916,finden::V,къыхэгъэщы́н,аҧшаара
917,versuchen::V,пылъы́н,аҽазкра
918,vorbereiten::V,гъэхьазыры́н,армазеира
919,lieben::V,шӏу плъэгъу́н,абзиабара
920,mögen::V,шӏу плъэгъу́н,агəаҧхара
921,lachen::V,щхын,аччара
922,rühren::V,гур гъэузын,арҵəуара
923,weinen::V,гъын,аҵəуара
924,schimpfen::V,хъонэн,ацəҳара
925,sich ärgern::V,губжы́н,агəаара
926,sich fürchten::V,щынэ́н,аӡыӡара
927,fürchten::V,щынэ́н,ацəшəара
928,sehen::V,льэгъу́н,абара
929,anschauen::V,плъэн,ахəаҧшра
930,anschauen::V,еплъы́н,ахəаҧшра
931,ansehen::V,плъэн,ахəаҧшра
932,hören::V,зэхэхын,аҳара
933,zuhören::V,дэӏо́н,азыӡырҩра
934,probieren::V,хэӏэн,аҧышəара
935,riechen::V,пэмэ́н,афыҩра
936,fühlen::V,зэхэпшӏэн,анырра
937,fühlen::V,зэхэпшӏэн,ацәакырра
938,scheinen::V,уащыхъу́н,шәа
939,scheinen::V,уащыхъу́н,аацәырҵа
940,scheinen::V,уашӏошӏы́н,шәа
941,scheinen::V,уашӏошӏы́н,аацәырҵа
942,zu sehen sein::V,зэрэлъэгъу́н,
943,vernehmen::V,зэхэхын,аҳара
944,frieren::V,дыкъын,ашəра
945,frieren::V,дыкъын,аҵаара
946,frieren::V,пӏыкӏэн,ашəра
947,frieren::V,пӏыкӏэн,аҵаара
948,frieren::V,чъыӏэ́ лӏэн,ашəра
949,frieren::V,чъыӏэ́ лӏэн,аҵаара
950,tun::V,шӏын,аҟаҵара
951,können::V,лъэкӏы́н,алшара
952,wollen::V,фэе́н,аҭахра
953,anfangen::V,ублэн,алагара
954,beenden::V,ухы́н,алгара
955,aufhören::V,щыгъэтын,аҟəыҵра
956,gelingen::V,хъун,аура
957,gelingen::V,хъун,аманшəалахара
958,gelingen::V,хъун,алҵра
959,öffnen::V,ӏухы́н,аартра
960,schließen::V,игъэсэн,аркра
961,stellen::V,бгъэуцун,аргылара
962,setzen::V,гъэтӏысы́н,артəара
963,legen::V,хэлъхьа́н,ақəҵара
964,berühren::V,эӏэн,акьысра
965,berühren::V,эӏэн,алакьысра
966,berühren::V,нэсын,акьысра
967,berühren::V,нэсын,алакьысра
968,verbinden::V,зэхэпхэ́н,аҿаҳəара
969,verbinden::V,пхын,аҿаҳəара
970,bedecken::V,техъо́н,ақəршəра
971,aufhängen::V,пылъэ́н,акнаҳара
972,anzünden::V,хэгъэнэ́н,аркра
973,zurücklassen::V,къэгъэнэ́н,аныжьра
974,verlieren::V,чӏэ́нэн,ацəыӡра
975,verlieren::V,шӏокӏоды́н,ацəыӡра
976,fallen lassen::V,чӏэунэн,ацəкаҳара
977,fallen lassen::V,пӏэпызын,ацəкаҳара
978,machen::V,шӏын,ачаҧара
979,herstellen::V,шӏы́н,аиҵдара
980,bauen::V,шӏы́н,аргылара
981,reparieren::V,дыжьы́н,арҽеира
982,verbessern::V,нахьышӏу пшӏын,аиҕьтəра
983,verbessern::V,нахь дэгъу пшӏын,аиҕьтəра
984,ändern::V,зэблэхъу́н,аҧсахра
985,graben::V,тӏын,ажра
986,biegen::V,уфэн,арҟəра
987,biegen::V,уфэн,архəара
988,drehen::V,гъэчэрегъу́,аргьежьра
989,wenden::V,пӏонтӏэн,
990,wenden::V,бгъэзэн,
991,wenden::V,уӏубын,
992,heben::V,ӏэты́н,аҩахара
993,heben::V,ӏэты́н,араҳара
994,hochheben::V,ӏэты́н,ахагалара
995,hochheben::V,ӏэты́н,ашьҭҳəара
996,ergreifen::V,къэубыты́н,
997,halten::V,ӏыгъы́н,акра
998,drücken::V,тэӏункӏэн,ақəрӷəӷəара
999,schieben::V,уеӏункӏын,аҵгəара
1000,schieben::V,уеӏункӏын,агəара
1001,schieben::V,уетӏыргун,аҵгəара
1002,schieben::V,уетӏыргун,агəара
1003,kratzen::V,цӏэнтхъун,ацəҟьара
1004,lecken::V,бзэи́н,арбзара
1005,beißen::V,ецэкъэ́н,ацҳара
1006,abreißen::V,къичын,амжəара
1007,abreißen::V,пытхъын,амжəара
1008,abschneiden::V,пыупкӏын,ахҵəара
1009,abschneiden::V,пыупкӏын,аҿахҵəара
1010,abschneiden::V,гобзыкӏын,ахҵəара
1011,abschneiden::V,гобзыкӏын,аҿахҵəара
1012,binden::V,епхын,аҿаҳəара
1013,stecken::V,хэсэн,алаҵара
1014,brechen::V,зэпыпкӏын,аҧҵəара
1015,klopfen::V,теон,асра
1016,hauen::V,теон,ақəкшара
1017,kleben::V,щхэн,аҷабра
1018,reiben::V,пӏотын,арҟəыҷра
1019,streichen::V,щыфэн,ахьшьра
1020,schleifen::V,гъэчаны́н,ахра
1021,schleifen::V,кӏэлыкӏы́н,ахра
1022,schneiden::V,бзын,аҧҟара
1023,rütteln::V,гъэсысын,арҵысра
1024,schütteln::V,гъэсысын,аршəшəара
1025,schwenken::V,ӏэ шӏын,аҟьара
1026,schütten::V,икӏэ́н,аҭаҭəара
1027,füllen::V,из шӏын,арҭəра
1028,einwickeln::V,кӏоцӏыщыхьа́н,алаҳəара
1029,tragen::V,хьын,аҩагара
1030,schleppen::V,пхьын,арҳəазара
1031,schleppen::V,плъэшъун,арҳəазара
1032,ziehen::V,пкъудыин,ахара
1033,ziehen::V,пщэн,ахара
1034,ziehen::V,плъэшъун,ахара
1035,aufbewahren::V,пӏыгъын,аҵəахра
1036,aufbewahren::V,уухъумэн,аҵəахра
1037,werfen::V,дзын,аршəра
1038,fangen::V,къэубыты́н,акра
1039,packen::V,къэубыты́н,анкра
1040,packen::V,къэубыты́н,аҵкаара
1041,verstecken::V,бгъэбылъын,аҵəахра
1042,teilen::V,гощы́н,ашара
1043,schicken::V,гъахьы́н,ашьҭра
1044,bringen::V,къэхьы́н,аагара
1045,hinzufügen::V,хэгъэхъо́н,ацҵара
1046,nehmen::V,къытехы́н,агара
1047,wählen::V,къыхэхы́н,алҧшаара
1048,auswählen::V,къыхэхы́н,алхра
1049,bewahren::V,къэухъумэн,
1050,behindern::V,пэрыохъу хъун,аҧырхагахара
1051,verderben::V,къутэн,алгара
1052,verderben::V,къутэн,абжьыхра
1053,verderben::V,къутэн,аҧхасҭатəра
1054,beschädigen::V,къутэн,аҧхасҭатəра
1055,zerbrechen::V,къутэн,аҧҽра
1056,zerreißen::V,зэӏэтхъы́н,аҧжəара
1057,zerstören::V,къутэ́н,аилаҧыххаара
1058,verbrennen::V,гъэсты́н,абылра
1059,geben::V,еты́н,аҭара
1060,reichen::V,еты́н,аҭара
1061,schenken::V,еты́н,аҩгара
1062,versprechen::V,гъэгугъэ́н,ақəргəыӷра
1063,wünschen::V,шӏоигъо́н,
1064,loben::V,щытхъун,арҽхəара
1065,küssen::V,ебэу́н,агəӡра
1066,wiegen::V,гъэхъыен,
1067,zudecken::V,техъо́н,аҵахҩара
1068,zudecken::V,техъо́н,ақəршəра
1069,wecken::V,къэгъэущы́н,арҿыхара
1070,zeigen::V,гъэлъэгъо́н,арбара
1071,führen::V,щэн,аныҟəгара
1072,lehren::V,егъэджэ́н,арҵара
1073,lehren::V,егъэшӏэн,арҵара
1074,unterrichten::V,егъэджэ́н,арҧхьара
1075,aufziehen::V,пӏун,ааӡара
1076,leiten::V,гъэзекӏон,ахагылазаара
1077,antreiben::V,къепфылӏэн,арццакра
1078,lassen::V,еты́н,арҟаҵара
1079,einladen::V,къегъэблэгъэн,ааҕхьара
1080,einladen::V,къегъэблэгъэн,анаҧхьара
1081,vereinigen::V,зэгогъэхьан,аилаҵара
1082,besuchen::V,щыӏэ́н,абара
1083,treffen::V,ӏукӏэ́н,аҧылара
1084,treffen::V,пэгъокӏы́н,аҧылара
1085,sich versammeln::V,зэхэхьан,аизара
1086,spielen::V,джэгу́н,ахəмарра
1087,singen::V,орэ́д къэӏо́н,ашəаҳəара
1088,tanzen::V,къэшъо́н,акəашара
1089,sich trennen::V,зэгокӏыжьы́ных,аилыҵра
1090,verlassen::V,бгынэн,акажьра
1091,verlassen::V,хэкӏыжьын,акажьра
1092,retten::V,къыхэпхыжьын,Аиқəрхара
1093,retten::V,къэбгъэнэжьын,Аиқəрхара
1094,bewachen::V,къэгъэгъунэн,ахьчара
1095,schützen::V,ухъумэ́н,ацəыхьчара
1096,verteidigen::V,къэухъумэн,ахьчара
1097,sich schlagen::V,эзэон,аисра
1098,schießen::V,он,ахысра
1099,siegen::V,текӏо́н,аиааира
1100,ärgern::V,бгъэгубжын,аргəаара
1101,schlagen::V,ео́н,асра
1102,schlagen::V,ео́н,аҭасра
1103,stechen::V,хэӏун,алакшара
1104,stoßen::V,тӏыро́н,агəҭасра
1105,stoßen::V,уеӏункӏын,агəҭасра
1106,stehlen::V,тыгъу́н,аӡара
1107,stören::V,бгъэгумэкӏын,аҧырхагахара
1108,belästigen::V,бгъэгумэкӏын,аргəамҵра
1109,verbergen::V,ушъэфын,аӡара
1110,täuschen::V,гъэпцӏэ́н,ажьара
1111,betrügen::V,гъэпцӏэ́н,ажьара
1112,töten::V,уикӏын,ашьра
1113,wohnen::V,дэсын,анхара
1114,arbeiten::V,лэжьэ́н,аусура
1115,sammeln::V,угъои́н,аҟəшəара
1116,pflücken::V,къыпычы́н,аҿыршəара
1117,pflücken::V,къыпычы́н,аҿыхра
1118,jagen::V,шэкӏон,ашəарыцара
1119,jagen::V,ешэкӏон,ашəарыцара
1120,fischen::V,пцэжъые уешэн,аҧсыӡ икуеит
1121,fassen::V,къэубыты́н,акра
1122,hüten::V,хэхъо́н,арҳəра
1123,hüten::V,хэхъо́н,ахьчара
1124,treiben::V,пфын,акацара
1125,anbinden::V,епхын,адҳəалара
1126,füttern::V,гъэшхэ́н,акырҿаҵара
1127,melken::V,щын,ахьара
1128,hacken::V,упкӏэтэн,аҟəаҟəара
1129,gießen::V,тепкӏэн,аҵаҭəара
1130,reifen::V,игъо хъун,ашəра
1131,reifen::V,игъо хъун,аҟалара
1132,zubereiten::V,бгъэхьазырын,ацура
1133,kochen::V,шӏы́н,ажəра
1134,backen::V,гъэжъэ́н,аӡра
1135,braten::V,гъэжъэ́н,аӡра
1136,umrühren::V,зэхэгъэкӏухьан,аилрыхра
1137,stricken::V,хъын,аҧара
1138,nähen::V,дэн,аӡахра
1139,färben::V,бгъэлэн,ашəра
1140,reinigen::V,укъэбзы́н,арыцқьара
1141,waschen::V,бгыкӏын,аӡәӡәара
1142,abwischen::V,лъэкӏы́н,арбара
1143,spülen::V,дэгъэчъыхьан,аҭыршара
1144,fegen::V,пхъэнкӏы́н,аҧссара
1145,kehren::V,пхъэнкӏы́н,
1146,baden::V,зыгъэпскӏын,аҽыкəабара
1147,sich waschen::V,зытхьакӏы́н,аҽыӡəӡəара
1148,ausziehen::V,къытехы́н,ашəыхра
1149,anziehen::V,щылъэ́н,ашəҵара
1150,sich anziehen::V,зыфэпэн,аҽеилаҳəара
1151,kämmen::V,жьын,аҳəара
1152,schmücken::V,гъэдэхэ́н,арҧшӡара
1153,sagen::V,къэӏон,аҳəара
1154,sprechen::V,псэлъэ́н,ацəажəара
1155,reden::V,гущыӏэ́н,ацəажəара
1156,reden::V,гущыӏэ́н,аицәажәара
1157,sich unterhalten::V,зэдэгущыӏэн,аицәажәара
1158,fragen::V,упчӏэ́н,азҵаара
1159,bitten::V,лъэӏо́н,аҳəара
1160,erzählen::V,къэпӏотэ́н,аҳəара
1161,mitteilen::V,макъэ егъэӏун,азыцҳара
1162,nennen::V,цӏэ фэусы́н,ахьӡҵара
1163,rufen::V,джэн,азҿыҭра
1164,prahlen::V,узыщытхъужьы́н,аҽхəара
1165,übersetzen::V,бгъэкӏотэн,аиҭагара
1166,denken::V,егупшысэ́н,азхəыцра
1167,glauben::V,уивыхъэ́ телъы́н,ахаҵара
1168,bemerken::V,гу лъыптэ́н,агəаҭара
1169,erkennen::V,зэхэпхын,адырра
1170,erkennen::V,зэбгъэшӏэн,адырра
1171,begreifen::V,гурыӏо́н,аилкаара
1172,verstehen::V,зэхэхын,аҳара
1173,lernen::V,еджэ́н,аҵара
1174,wissen::V,шӏэн,адырра
1175,sich erinnern an::V,къэшӏэжьын,агəаларшəара
1176,vergessen::V,пщыгъупшэжьы́н,ахашҭра
1177,messen::V,шын,ашəара
1178,zählen::V,плъытэ́н,аҧхьаӡара
1179,rechnen::V,плъытэ́н,аҳасабра
1180,rechnen::V,угугъэ́н,аҳасабра
1181,lesen::V,еджэ́н,аҧхьара
1182,malen::V,шӏын,
1183,zeichnen::V,шӏын,
1184,schreiben::V,тхын,
1185,besitzen::V,иӏэн,амазаара
1186,kaufen::V,щэфы́н,Аахəара
1187,verkaufen::V,щэн,аҭира
1188,bezahlen::V,птын,ахҭынҵара
1189,bezahlen::V,птын,ашəара
1190,bezahlen::V,лъыптын,ахҭынҵара
1191,bezahlen::V,лъыптын,ашəара
1192,bezahlen::V,птыжьы́н,ахҭынҵара
1193,bezahlen::V,птыжьы́н,ашəара
1194,zahlen::V,птын,ашəара
1195,zahlen::V,лъыптын,ашəара
1196,beherrschen::V,иунаеу иӏэн,
1197,ertragen::V,щэчы́н,ачҳара
1198,Schnurrbart::N,,аҧаҵа
1199,Nabel::N,,аҷапан
1200,Wetter::N,,амш
1201,Frost::N,,аҵаа
1202,Raureif::N,,аҵааҧшқа
1203,Adler::N,,ауарба
1204,Schwan::N,,агьад
1205,Ton::N,,атон
1206,Schlitten::N,,ашəаҩауардын
1207,Last::N,,ахьанҭара
1208,Figur::N,,афигура
1209,Bündel::N,,аҿаҳəара
1210,Schuh::N,,аимаа
1211,Arzt::N,,аҳақьым
1212,lebendig::A,,абза
1213,zuerst::ADV,,азнаказы
1214,zuerst::ADV,,аҧхьа
1215,manchmal::ADV,,зны-зынла
1216,niemals::ADV,,ианакəызаалак
1217,hier::ADV,,ара
1218,hier::ADV,,абра
1219,hier::ADV,,араҟа
1220,hierhin::ADV,,ара
1221,hierhin::ADV,,араҟа
1222,von hier::ADV,,арантә
1223,schon::ADV,,уажәшьҭа
1224,schon::ADV,,аиҳа ипоу
1225,sinken::V,,атəара
1226,sinken::V,,алаҟəра
1227,klirren::V,,ахьархьарра
1228,klirren::V,,архьархьарра
1229,fliehen::V,,абналара
1230,fliehen::V,,ацəцара
1231,flüchten::V,,абналара
1232,flüchten::V,,ацəцара
1233,geraten::V,,нзаарын
1234,aufheben::V,,ашьҭыхра
1235,beugen::V,,арҟəра
1236,beugen::V,,архəара
1237,umdrehen::V,,аарҳәра
1238,bekommen::V,,аҧшаара
1239,bekommen::V,,архиара
1240,bekommen::V,,аура
