,Concept_ID,ka,xal
713,wahr::A,სწორი,үнн
714,wahr::A,სწორი,мөн
715,wahr::A,ჭეშმარიტი,үнн
716,wahr::A,ჭეშმარიტი,мөн
717,alt::A,ძველი,хуучн
718,neu::A,ახალი,шин
719,ehemalig::A,ყოფილი,хуучн
720,alt[Lebewesen]::A,ბებერი,көгшн
721,jung::A,ნორჩი,баһ
722,jung::A,ახალგაზრდა,баһ
723,arm::A,ღარიბი,угатя
724,reich::A,მდიდარი,байн
725,bekannt::A,ცნობილი,таньл
726,bekannt::A,ცნობილი,таньдг
727,berühmt::A,გამოჩენილი,туурсн
728,fremd::A,უცხო,күүнә
729,fremd::A,გარეშე,күүнә
730,verschieden::A,სხვაგვარი,әдл биш
731,verschieden::A,სხვაგვარი,йилһәтә
732,nah::A,ახლო,өөрхн
733,fern::A,შორი,хол
734,fern::A,შორეული,хол
735,linker::A,მარცხენა,зүн
736,rechter::A,მარჯვენა,барун
737,anderer::A,სხვა,талдан
738,erster::A,პირველი,негдгч
739,zweiter::A,მეორე,хойрдгч
740,dritter::A,მესამე,һурвдгч
741,letzter::A,ბოლო,отхн
742,letzter::A,უკანასკნელი,отхн
743,allein::ADV,მარტო,һанцарн
744,auf einmal::ADV,ერთდროულად,нег дәкҗ
745,zusammen::ADV,ერთად,хамдан
746,lange::ADV,დიდხანს,удан
747,plötzlich::ADV,მოულოდნელად,генткн
748,sofort::ADV,ახლავე,дарунь
749,später::ADV,მოგვიანებით,сүүлд
750,jetzt::ADV,ახლა,ода
751,heute::ADV,დღეს,эндр
752,morgen::ADV,ხვალ,маңһдур
753,bald::ADV,მალე,дарунь
754,dann::ADV,მერე,дәкәд
755,gestern::ADV,გუშინ,өцклдүр
756,einst::ADV,ოდესღაც,нег саамд
757,damals::ADV,მაშინ,тиигхд
758,danach::ADV,მერმე,тегәд
759,danach::ADV,შემდეგ,тегәд
760,vorher::ADV,ადრე,урд
761,vorher::ADV,წინათ,урд
762,zuerst::ADV,ჯერ,түрүләд
763,einmal::ADV,ერთხელ,нег дәкҗ
764,manchmal::ADV,ხან,зәрмдән
765,manchmal::ADV,ზოგჯერ,зәрмдән
766,oft::ADV,ხშირად,хара биш
767,oft::ADV,ხშირად,хатяр биш
768,oft::ADV,ხშირად,дару-дарунь
769,immer::ADV,მუდამ,оньдинд
770,immer::ADV,ყოველთვის,оньдинд
771,niemals::ADV,არასდროს,кезә чмгн биш
772,hier::ADV,აქ,энд
773,hier::ADV,აქ,энүнд
774,hierhin::ADV,აქეთ,нааран
775,von hier::ADV,აქედან,эндәс
776,dort::ADV,იქ,тенд
777,dorthin::ADV,იქით,тиигән
778,geradeaus::ADV,პირდაპირ,шуд
779,vorwärts::ADV,წინ,уралан
780,rückwärts::ADV,უკან,гедргән
781,zurück::ADV,უკანვე,хәрү
782,unten::ADV,დაბლა,дор
783,unten::ADV,ქვევით,дор
784,hinab::ADV,ძირს,дор
785,hinab::ADV,ძირს,доракшан
786,oben::ADV,ზემოთ,деер
787,hinauf::ADV,ზევით,өөдән
788,hinauf::ADV,ზევით,деер
789,überall::ADV,ყველგან,альд болв чигн
790,nicht::ADV,არ,эс
791,nicht::ADV,არ,биш
792,nicht::ADV,არ,бичә
793,ein wenig::ADV,ცოტა,баахн
794,ein wenig::ADV,ცოტა,баахнар
795,kaum::ADV,ძლივს,әрә
796,sehr::ADV,მეტად,йир
797,sehr::ADV,ძალიან,йир
798,so::ADV,ისე,иигҗ
799,noch::ADV,ჯერ,ода чигн
800,nur::ADV,მხოლოდ,һанцхн
801,schon::ADV,უკვე,одх
802,wieder::ADV,ისევ,бас
803,wieder::ADV,კიდევ,бас
804,vergebens::ADV,ამაოდ,киидән
805,vergebens::ADV,ტყუილად,киидән
806,vor::PRP,წინ,урд
807,hinter::PRP,უკან,ца
808,hinter::PRP,მიღმა,ца
809,unter::PRP,ქვეშ,дор
810,unter::PRP,ქვევით,дор
811,durch::PRP,გავლით,ивт
812,durch::PRP,გავლით,дундаһур
813,neben::PRP,გვერდით,хаҗуд
814,zwischen::PRP,შუა,хоорнд
815,zwischen::PRP,შორის,хоорнд
816,wegen::PRP,გამო,көлтә
817,wegen::PRP,გამო,деерәс
818,wegen::PRP,შედეგად,көлтә
819,wegen::PRP,შედეგად,деерәс
820,dies::PRN,ეს,эн
821,das::PRN,ეგ,тер
822,alles::PRN,ყველაფერი,цуһар
823,ich::PRN,მე,би
824,du::PRN,შენ,чи
825,er::PRN,ის,тер
826,er::PRN,იგი,тер
827,wir::PRN,ჩვენ,мадн
828,ihr::PRN,თქვენ,та
829,sie::PRN,ისინი,тедн
830,was::FPRN,რა,юн
831,wer::FPRN,ვინ,кен
832,wo::FADV,სად,хама
833,wohin::FADV,საით,хамаран
834,wie::FADV,როგორ,яһҗ
835,wie::FADV,როგორ,яһад
836,warum::FADV,რაზე,юңгад
837,warum::FADV,რატომ,юңгад
838,wieviel::FNUM,რამდენი,кедү
839,eins::NUM,ერთი,негн
840,zwei::NUM,ორი,хойр
841,drei::NUM,სამი,һурвн
842,vier::NUM,ოთხი,дөрвн
843,fünf::NUM,ხუთი,тавн
844,sechs::NUM,ექვსი,зурһан
845,sieben::NUM,შვიდი,долан
846,acht::NUM,რვა,нәәмн
847,neun::NUM,ცხრა,йисн
848,zehn::NUM,ათი,арвн
849,elf::NUM,თერთმეტი,арвн негн
850,zwölf::NUM,თორმეტი,арвн хойр
851,zwanzig::NUM,ოცი,хөрн
852,dreißig::NUM,ოცდაათი,һучн
853,vierzig::NUM,ორმოცი,дөчн
854,fünfzig::NUM,ორმოცდაათი,тәвн
855,sechzig::NUM,სამოცი,җирн
856,siebzig::NUM,სამოცდაათი,далн
857,achtzig::NUM,ოთხმოცი,найн
858,neunzig::NUM,ოთხმოცდაათი,йирн
859,hundert::NUM,ასი,зун
860,tausend::NUM,ათასი,миңһн
861,und::CNJ,და,болн
862,oder::CNJ,ან,эс гиҗ
863,oder::CNJ,ან,эс гихлә
864,stehen::V,დგას,зогсх
865,sitzen::V,ზის,суух
866,liegen::V,აწევს,кевтх
867,hängen::V,კიდია,өлгәтә бәәх
868,werden::V,გახდება,болх
869,passieren::V,მოხდება,болх
870,beginnen::V,იწყება,эклх
871,enden::V,გათავდება,төгсх
872,wechseln::V,იცვლება,хүврх
873,aufgehen[Sonne]::V,ამოდის,һарх
874,untergehen[Sonne]::V,ჩადის,орх
875,untergehen[Sonne]::V,ჩადის,сүүрлх
876,scheinen[Sonne]::V,ანათებს,герлтх
877,donnern::V,ქუხს,күрҗңнх
878,wehen::V,ქრის,сальклх
879,wehen::V,დაუბერავს,сальклх
880,strömen::V,იღვრება,һооҗх
881,fließen::V,დის,урсх
882,fließen::V,მიედინება,урсх
883,sich drehen::V,ტრიალებს,эргх
884,schwanken::V,ირხევა,дәәвлх
885,schwingen::V,ირხევა,нәәхлх
886,fallen::V,დავარდება,унх
887,fallen::V,დავარდება,киисх
888,brennen::V,იწვის,шатх
889,rauchen::V,ბოლავს,ута һарһх
890,rauchen::V,აბოლებს,ута һарһх
891,regnen::V,წვიმს,орх
892,gefrieren::V,იყინება,мөстх
893,tauen::V,დნება,хәәлх
894,schmelzen::V,დნება,хәәлх
895,schmelzen::V,დნება,хәәлгдх
896,trocknen::V,გაშრება,эврх
897,sieden::V,დუღს,буслх
898,faulen::V,ლპება,үмкәрх
899,verfaulen::V,ლპება,илҗрх
900,reißen::V,დაიხევა,тасрх
901,versinken::V,ეფლობა,чивх
902,versinken::V,ჩაიძირება,чивх
903,vergehen::V,გადის,болх
904,erscheinen::V,გამოჩნდება,һарх
905,verschwinden::V,გააქრება,уга болх
906,verschwinden::V,დაიკარგება,уга болх
907,sinken::V,დაიწევს,татгдх
908,abnehmen::V,შემცირდება,хасгдх
909,zunehmen::V,გასუქდება,өсх
910,steigen::V,მოიმატებს,немх
911,wachsen::V,იზრდება,өсх
912,wachsen::V,იზრდება,урһх
913,wachsen::V,მრავლდება,өсх
914,wachsen::V,მრავლდება,урһх
915,glänzen::V,ბრწყინავს,гилвкх
916,funkeln::V,კაშკაშებს,цәклх
917,lärmen::V,ხმაურობს,шууглдх
918,läuten::V,დარეკავს,хоңх
919,klingeln::V,დარეკავს,җиңнулх
920,klirren::V,დააწკარუნებს,җиңнх
921,brausen::V,ბობოქრობს,догшрхх
922,rauschen::V,შრიალებს,сарҗңнх
923,klingen::V,ხმას გამოსცემს,ә һарх
924,bellen::V,უყეფს,хуцх
925,heulen::V,ღმუის,уульх
926,blasen::V,დაუბერავს,үләх
927,pfeifen::V,უსტვენს,ишкрх
928,schreien::V,ყვირის,хәәкрх
929,stöhnen::V,კვნესის,түңшх
930,zittern::V,აძაგძაგებს,дагҗннх
931,leben::V,ცოცხლობს,бәәх
932,geboren werden::V,იშვება,төрх
933,geboren werden::V,იბადება,төрх
934,atmen::V,სუნთქავს,әмсхлх
935,trinken::V,სვამს,уух
936,trinken::V,დალევს,уух
937,essen::V,შეჭამს,идх
938,schlucken::V,ყლაპავს,зальгх
939,müde werden::V,დაიქანცება,көшх
940,einschlafen::V,დაიძინებს,унтх
941,schlafen::V,სძინავს,нөөрсх
942,aufwachen::V,გაიღვიძებს,серх
943,aufstehen::V,ადგება,босх
944,sich erholen::V,დაისვენებს,амрх
945,krank werden::V,ავად გახდება,гемтх
946,krank sein::V,ავადმყოფობს,шалтглх
947,schmerzen::V,სტკივა,өвдх
948,husten::V,ახველებს,ханях
949,genesen::V,მორჩება,эдгх
950,sterben::V,კვდება,үкх
951,sterben::V,კვდება,өңгрх
952,umkommen::V,დაიღუპება,үкх
953,sich bewegen::V,იძვრის,көдлх
954,sich bewegen::V,იძვრის,көндрх
955,sich bewegen::V,მოძრაობს,көдлх
956,sich bewegen::V,მოძრაობს,көндрх
957,sich rühren::V,გაინძრევა,көндрх
958,sich erheben::V,ადგება,босх
959,sich setzen::V,დაჯდება,суух
960,hinfallen::V,დაეცემა,унх
961,hinfallen::V,დაეცემა,киисх
962,laufen::V,დადის,йовх
963,schreiten::V,აბიჯებს,алхх
964,spazierengehen::V,დასეირნობს,сергҗ йовх
965,eilen::V,მიიჩქარის,шулудх
966,sich beeilen::V,აჩქარდება,адһх
967,sich beeilen::V,აჩქარდება,шамдх
968,sausen::V,მიქრის,хурдлх
969,sausen::V,მიქრის,йир_хурдар_гүүх
970,sausen::V,მიქრის,йир_хурдар_йовх
971,rennen::V,დარბის,гүүх
972,springen::V,ხტის,һәрәдх
973,klettern::V,ძვრება,давшх
974,schaukeln::V,ქანაობს,дүүдңндх
975,kriechen::V,დაბობღავს,мөлкх
976,schwimmen::V,ცურავს,усчх
977,tauchen::V,ჩაიძირება,булхх
978,rudern::V,ნიჩაბს უსვამს,хәәвдх
979,fahren::V,დადის,йовх
980,fahren::V,მგზავრობს,йовх
981,fliegen::V,იფრენს,нисх
982,fliegen::V,გაფრინდება,нисх
983,gehen::V,მიდის,йовх
984,weggehen::V,წამოდის,йовх
985,weggehen::V,წამოდის,одх
986,weggehen::V,წამოდის,һарх
987,weggehen::V,წამოდის,мөрлх
988,abfahren::V,მიემგზავრება,мордх
989,anhalten::V,ჩერდება,зогсх
990,hineingehen::V,შედის,орх
991,eintreten::V,შედის,орх
992,kommen::V,მოდის,ирх
993,ankommen::V,ჩადის,ирх
994,zurückkommen::V,დაბრუნდება,орх
995,bleiben::V,დარჩება,бәәх
996,warten::V,ელოდება,күләх
997,erwarten::V,ელის,күләх
998,erwarten::V,დაიცდის,күләх
999,suchen::V,ეძებს,хәәх
1000,suchen::V,მოძებნის,хәәх
1001,finden::V,მიაგნებს,олх
1002,finden::V,გამოძებნის,олх
1003,versuchen::V,ცდის,седх
1004,versuchen::V,ცდილობს,седх
1005,vorbereiten::V,მოამზადებს,белдх
1006,lieben::V,უყვარს,дурлх
1007,mögen::V,ეტრფის,таассгдх
1008,lachen::V,იცინის,инәх
1009,rühren::V,გულს აუჩუყებს,уйрах
1010,weinen::V,ტირის,уульх
1011,schimpfen::V,შეიგინება,харах
1012,sich ärgern::V,გაბრაზობს,уурлх
1013,sich fürchten::V,შიშობს,әәх
1014,fürchten::V,ფრთხილობს,әәх
1015,fürchten::V,ფრთხილობს,сүрдх
1016,fliehen::V,გაიქცევა,зулх
1017,flüchten::V,გაიქცევა,орһх
1018,flüchten::V,გაიქცევა,зулх
1019,sehen::V,ხედავს,үзх
1020,anschauen::V,ნახავს,харх
1021,ansehen::V,უყურებს,хәләх
1022,ansehen::V,უყურებს,үзх
1023,hören::V,ისმენს,соңсх
1024,zuhören::V,მოისმენს,соңсх
1025,probieren::V,გასინჯავს,амсх
1026,riechen::V,ყნოსავს,үнрчлх
1027,fühlen::V,გრძნობს,медх
1028,scheinen::V,ეჩვენება,болҗ медгдх
1029,scheinen::V,ეჩვენება,миниһәр болхла
1030,scheinen::V,ეჩვენება,болад бәәх
1031,zu sehen sein::V,მოჩანს,үзгдх
1032,vernehmen::V,გაიგებს,соңсх
1033,frieren::V,იყინება,даарх
1034,tun::V,აკეთებს,кех
1035,können::V,შეიძლება,чадх
1036,wollen::V,უნდა,дурлх
1037,anfangen::V,დაიწყებს,эклх
1038,beenden::V,ამთავრებს,дуусх
1039,aufhören::V,შეწყვეტს,уурх
1040,gelingen::V,მოახერხებს,бүтх
1041,gelingen::V,მოახერხებს,күцәх
1042,geraten::V,გამოდის,болх
1043,öffnen::V,გახსნის,секх
1044,schließen::V,ხურავს,хаах
1045,schließen::V,დაკეტავს,хаах
1046,stellen::V,დადგამს,тәвх
1047,setzen::V,დასვამს,суулһх
1048,legen::V,დადებს,тәвх
1049,berühren::V,შეახებს,көндәх
1050,berühren::V,მიაკარებს,көндәх
1051,verbinden::V,შეაერთებს,боох
1052,bedecken::V,გადააფარებს,хучх
1053,bedecken::V,გადააფარებს,бүркх
1054,aufhängen::V,დაკიდებს,өлгх
1055,anzünden::V,დაანთებს,асах
1056,anzünden::V,დაანთებს,шатах
1057,anzünden::V,მოუკიდებს,асах
1058,anzünden::V,მოუკიდებს,шатах
1059,aufheben::V,აიღებს,өөдән өргх
1060,aufheben::V,აიყვანს,өөдән өргх
1061,zurücklassen::V,დატოვებს,үлдәх
1062,verlieren::V,დაკარგავს,геех
1063,fallen lassen::V,გაუვარდება,алдх
1064,machen::V,გააკეთებს,кех
1065,machen::V,გამოიწვევს,кех
1066,herstellen::V,დაამზადებს,кех
1067,bauen::V,ააშენებს,тосхх
1068,reparieren::V,შეაკეთებს,ясх
1069,reparieren::V,გაარემონტებს,ясх
1070,verbessern::V,გამოაკეთებს,сәәрүлх
1071,verbessern::V,გააუმჯობესებს,сәәрүлх
1072,ändern::V,შეცვლის,хүврәх
1073,graben::V,თხრის,малтх
1074,beugen::V,ხრის,нуһлх
1075,biegen::V,გაღუნავს,матилһх
1076,drehen::V,ატრიალებს,эргүлх
1077,wenden::V,მოაბრუნებს,көмрх
1078,wenden::V,მოაბრუნებს,эргүлх
1079,umdrehen::V,შეატრიალებს,эргүлх
1080,heben::V,ასწევს,өргх
1081,heben::V,ასწევს,деер өргх
1082,hochheben::V,აიყვანს,өргх
1083,ergreifen::V,სტაცებს,бәрх
1084,halten::V,უჭირავს,бәрх
1085,drücken::V,დააწვება,шахх
1086,schieben::V,მისწევს,түлкх
1087,kratzen::V,მოფხანს,мааҗх
1088,lecken::V,ლოკავს,долах
1089,beißen::V,უკბენს,хазх
1090,abreißen::V,გლეჯს,таслх
1091,abreißen::V,მოწყვეტს,таслх
1092,abschneiden::V,გაჭრის,тәәрх
1093,binden::V,შეკრავს,боох
1094,binden::V,გადააბამს,боох
1095,stecken::V,ჩაასობს,шаах
1096,stecken::V,ჩაასობს,хатхх
1097,brechen::V,მოიტეხს,хамхлх
1098,klopfen::V,აკაკუნებს,цокх
1099,hauen::V,ლეწავს,цокх
1100,kleben::V,წებავს,наах
1101,kleben::V,დააწებებს,наах
1102,reiben::V,დაზელს,зүлгх
1103,streichen::V,უსვამს,наах
1104,streichen::V,უსვამს,лашх
1105,streichen::V,უსვამს,түркх
1106,schleifen::V,ლესავს,хурцлх
1107,schneiden::V,გაჭრის,хәәчлх
1108,rütteln::V,არხევს,дәәвлүлх
1109,schütteln::V,არყევს,сегсрх
1110,schütteln::V,ანძრევს,сегсрх
1111,schwenken::V,აქნევს,дайлх
1112,schütten::V,ღვრის,кех
1113,schütten::V,დააქცევს,кех
1114,füllen::V,გაავსებს,дүүргх
1115,einwickeln::V,შეახვევს,орах
1116,tragen::V,მიიტანს,зөөх
1117,schleppen::V,მიათრევს,чирх
1118,ziehen::V,წევს,татх
1119,ziehen::V,ათრევს,татх
1120,aufbewahren::V,შეინახავს,хадһлх
1121,werfen::V,ისვრის,хайх
1122,fangen::V,დაიჭერს,бәрх
1123,fangen::V,დაიჭერს,хавлх
1124,packen::V,სტაცებს,бәрх
1125,verstecken::V,მალავს,дүрх
1126,verstecken::V,მალავს,бултулх
1127,teilen::V,დაყოფს,хувах
1128,schicken::V,გაგზავნის,илгәх
1129,bringen::V,მოიტანს,авч ирх
1130,hinzufügen::V,დაამატებს,немх
1131,bekommen::V,ამოიღებს,авх
1132,erhalten::V,იღებს,авх 
1133,nehmen::V,აიღებს,авх
1134,wählen::V,გადაარჩევს,шүүх
1135,auswählen::V,ამოარჩევს,шүүх
1136,bewahren::V,ინარჩუნებს,хадһлх
1137,bewahren::V,ინარჩუნებს,кевтнь үлдәх
1138,bewahren::V,ინარჩუნებს,кевтнь бәәлһх
1139,behindern::V,აბრკოლებს,харшлх
1140,behindern::V,გააძნელებს,харшлх
1141,verderben::V,გააფუჭებს,үрәх
1142,beschädigen::V,დააზიანებს,эвдх
1143,zerbrechen::V,დაამტვრევს,күүлх
1144,zerbrechen::V,დაამტვრევს,хамхлх
1145,zerreißen::V,გახევს,шуучх
1146,zerstören::V,მოსპობს,эвдх
1147,zerstören::V,დაანგრევს,эвдх
1148,verbrennen::V,დაწვავს,шатах
1149,geben::V,აძლევს,өгх
1150,reichen::V,მიაწოდებს,өгх
1151,schenken::V,აჩუქებს,белглх
1152,versprechen::V,აღუთქვამს,амлх
1153,wünschen::V,უსურვებს,сә хәәх
1154,loben::V,აქებს,магтх
1155,loben::V,ამკობს,магтх
1156,küssen::V,აკოცებს,үмсх
1157,wiegen::V,არხევს,саатулх
1158,zudecken::V,გადახურავს,бүркх
1159,wecken::V,გააღვიძებს,серүлх
1160,zeigen::V,დაანახვებს,үзүлх
1161,führen::V,მიჰყავს,көтлх
1162,lehren::V,ასწავლის,заах
1163,lehren::V,ასწავლის,сурһх
1164,unterrichten::V,ასწავლის,сурһх
1165,unterrichten::V,ასწავლის,багшлх
1166,aufziehen::V,აღზრდის,өскәх
1167,leiten::V,აწარმოებს,һардх
1168,leiten::V,აწარმოებს,толһалх
1169,leiten::V,ხელმძღვანელობს,һардх
1170,leiten::V,ხელმძღვანელობს,толһалх
1171,antreiben::V,დააჩქარებს,шамдах
1172,lassen::V,ა--ინებს,күч үзүлх
1173,einladen::V,მოიპატიჟებს,үрх
1174,vereinigen::V,შეაერთებს,хамцулх
1175,besuchen::V,სანახავად მიდის,одх
1176,treffen::V,შეხვდება,харһх
1177,sich versammeln::V,შეიკრიბება,цуглрх
1178,sich versammeln::V,შეიკრიბება,хурх
1179,spielen::V,ეთამაშება,наадх
1180,singen::V,მღერის,дуулх
1181,tanzen::V,ცეკვავს,биилх
1182,sich trennen::V,მოშორდება,хаһцх
1183,verlassen::V,მიატოვებს,хайх
1184,retten::V,იხსნის,әм аврх
1185,retten::V,იხსნის,әәмшгәс харсх
1186,retten::V,გადაარჩენს,әм аврх
1187,retten::V,გადაარჩენს,әәмшгәс харсх
1188,bewachen::V,დარაჯობს,харх
1189,bewachen::V,დარაჯობს,манх
1190,bewachen::V,უთვალთვალებს,харх
1191,bewachen::V,უთვალთვალებს,манх
1192,schützen::V,დაიფარავს,харсх
1193,verteidigen::V,დაიცავს,харсх
1194,sich schlagen::V,იჩხუბებს,гүвдлдх
1195,schießen::V,ისვრის,хах
1196,siegen::V,გაიმარჯვებს,диилх
1197,ärgern::V,აჯავრებს,уурлулх
1198,schlagen::V,ცემს,цокх
1199,schlagen::V,ცემს,гүвдх
1200,treten::V,პანღურს ამოჰკრავს,
1201,stechen::V,სჩხვლეტს,хатхх
1202,stoßen::V,დაეჯახება,түлкчкх
1203,stehlen::V,ქურდობს,хулхалх
1204,stehlen::V,მოიპარავს,хулхалх
1205,stören::V,შეაწუხებს,һә болх
1206,belästigen::V,მობეზრდება,амр эс өгх
1207,verbergen::V,დამალავს,нуух
1208,verbergen::V,დამალავს,бултулх
1209,täuschen::V,შეცდებს,меклх
1210,betrügen::V,მოატყუებს,меклх
1211,betrügen::V,მოატყუებს,мек һарһх
1212,töten::V,მოკლავს,алх
1213,wohnen::V,ცხოვრობს,бәәх
1214,wohnen::V,ბინადრობს,бәәх
1215,arbeiten::V,მუშაობს,көдлх
1216,sammeln::V,შეკრებს,түүх
1217,pflücken::V,კრეფს,түүх
1218,pflücken::V,კრეფს,хурах
1219,jagen::V,ნადირობს,аңнх
1220,jagen::V,ნადირობს,аңһучлх
1221,fischen::V,თევზაობს,заһс аңнх
1222,fassen::V,დააჭერს,бәрх
1223,hüten::V,მწყემსავს,хәрүлх
1224,treiben::V,მიერეკება,туух
1225,anbinden::V,მიაბამს,уйх
1226,füttern::V,აჭმევს,теҗәх
1227,melken::V,წველის,саах
1228,hacken::V,კეპავს,чавчх
1229,gießen::V,რწყავს,услх
1230,reifen::V,მწიფდება,болх
1231,reifen::V,მწიფდება,болвсрх
1232,zubereiten::V,მოამზადებს,белдх
1233,kochen::V,მოხარშავს,чанх
1234,kochen::V,მოხარშავს,болһх
1235,backen::V,გამოაცხობს,болһх
1236,braten::V,შეწვავს,хуурх
1237,umrühren::V,შეურევს,самрх
1238,umrühren::V,გათქვეფს,самрх
1239,stricken::V,ქსოვს,өлгх
1240,nähen::V,გაკერავს,уйх
1241,färben::V,შეღებავს,будх
1242,reinigen::V,გაწმენდს,цеврлх
1243,reinigen::V,გასუფთავებს,цеврлх
1244,waschen::V,გარეცხავს,уһах
1245,abwischen::V,წაშლის,арчх
1246,spülen::V,გაავლებს,зәәлх
1247,fegen::V,დაბლანდავს,сәвүрдх
1248,kehren::V,დაგვის,сәвүрдх
1249,baden::V,ბანაობს,өөмх
1250,sich waschen::V,იბანება,уһах
1251,sich waschen::V,იბანება,бийән уһаҗ
1252,ausziehen::V,გაიხდის,тәәлх
1253,anziehen::V,ჩაიცვამს,өмсх
1254,sich anziehen::V,ჩაიცვამს,хувцлх
1255,kämmen::V,დავარცხნის,самлх
1256,schmücken::V,მორთავს,чимх
1257,schmücken::V,მორთავს,кеерүлх
1258,sagen::V,იტყვის,келх
1259,sprechen::V,ლაპარაკობს,келх
1260,reden::V,საუბრობს,күүндх
1261,reden::V,საუბრობს,күр_кех
1262,sich unterhalten::V,ბაასობს,күүндх
1263,sich unterhalten::V,მუსაიფობს,күүндх
1264,fragen::V,ჰკითხავს,сурх
1265,bitten::V,სთხოვს,эрх
1266,erzählen::V,მოუთხრობს,келх
1267,erzählen::V,მოუთხრობს,келҗ өгх
1268,mitteilen::V,აუწყებს,медүлх
1269,mitteilen::V,აცნობებს,медүлх
1270,nennen::V,უწოდებს,нерәдх
1271,nennen::V,უწოდებს,нер өгх
1272,rufen::V,დაუძახებს,дуудх
1273,prahlen::V,ტრაბახობს,көөрх
1274,übersetzen::V,გადათარგმნის,орчулх
1275,denken::V,ფიქრობს,санх
1276,denken::V,აზროვნებს,санх
1277,glauben::V,სჯერა,шүтх
1278,glauben::V,სჯერა,нәәлх
1279,bemerken::V,შენიშვნავს,темдглх
1280,erkennen::V,გამოიცნობს,таньх
1281,erkennen::V,გამოიცნობს,медх
1282,begreifen::V,გაიგებს,медх
1283,verstehen::V,გაიგონებს,соңсх
1284,lernen::V,ისწავლის,сурх
1285,wissen::V,ეცოდინება,медх
1286,sich erinnern an::V,მოიგონებს,санх
1287,sich erinnern an::V,გაიხსენებს,санх
1288,vergessen::V,ივიწყებს,мартх
1289,messen::V,ზომავს,кемҗәлх
1290,zählen::V,ითვლის,тоолх
1291,rechnen::V,გაიანგარიშებს,тоолх
1292,lesen::V,კითხულობს,умшх
1293,malen::V,ხატავს,зурх
1294,zeichnen::V,ხაზავს,зурх
1295,schreiben::V,დაწერს,бичх
1296,besitzen::V,ექნება,эзлх
1297,kaufen::V,ყიდულობს,хулдҗ авх
1298,verkaufen::V,გაყიდის,хулдх
1299,verkaufen::V,გაყიდის,гүүлгх
1300,bezahlen::V,გადაიხდის,өгх
1301,zahlen::V,გადაიხდის,өгх
1302,beherrschen::V,ფლობს,эзлх
1303,ertragen::V,მოითმენს,даах
