,Concept_ID,mrj,xal
735,sofort::ADV,полт,дарунь
736,sofort::ADV,тöрöк,дарунь
737,sofort::ADV,тӹшӓкок,дарунь
738,später::ADV,вара,сүүлд
739,heute::ADV,тагачы,эндр
740,morgen::ADV,иргод,маңһдур
741,morgen::ADV,иргодым,маңһдур
742,bald::ADV,чӹнь,дарунь
743,bald::ADV,вӓшке,дарунь
744,bald::ADV,выртышты,дарунь
745,dann::ADV,пакыла,дәкәд
746,gestern::ADV,тенгечӹ,өцклдүр
747,einst::ADV,икӓнӓ,нег саамд
748,damals::ADV,тӹнӓм,тиигхд
749,danach::ADV,пакыла,тегәд
750,vorher::ADV,перви,урд
751,zuerst::ADV,андак,түрүләд
752,einmal::ADV,гӓнӓк,нег дәкҗ
753,einmal::ADV,гӓнӓ,нег дәкҗ
754,manchmal::ADV,кынамжы,зәрмдән
755,oft::ADV,чӹчкӹдӹн,хара биш
756,oft::ADV,чӹчкӹдӹн,хатяр биш
757,oft::ADV,чӹчкӹдӹн,дару-дарунь
758,immer::ADV,со,оньдинд
759,immer::ADV,соок,оньдинд
760,niemals::ADV,нинам,кезә чмгн биш
761,niemals::ADV,нигынам,кезә чмгн биш
762,niemals::ADV,нигынамат,кезә чмгн биш
763,hier::ADV,тиштӹ,энд
764,hier::ADV,тиштӹ,энүнд
765,hierhin::ADV,тишкӹ,нааран
766,von hier::ADV,тишец,эндәс
767,von hier::ADV,тишецӹн,эндәс
768,dort::ADV,тӹштӹ,тенд
769,dorthin::ADV,тӹшкӹ,тиигән
770,dorthin::ADV,тӹшкӹлӓ,тиигән
771,geradeaus::ADV,вик,шуд
772,geradeaus::ADV,тура,шуд
773,vorwärts::ADV,анзыкы,уралан
774,rückwärts::ADV,мӹнгеш,гедргән
775,zurück::ADV,мӹнгеш,хәрү
776,unten::ADV,ӱлнӹ,дор
777,unten::ADV,лӹвӓлнӹ,дор
778,hinab::ADV,ӱлӹкӹ,дор
779,hinab::ADV,ӱлӹкӹ,доракшан
780,hinab::ADV,лӹвӓкӹ,дор
781,hinab::ADV,лӹвӓкӹ,доракшан
782,oben::ADV,вӹлнӹ,деер
783,hinauf::ADV,кӱшкӹлӓ,өөдән
784,hinauf::ADV,кӱшкӹлӓ,деер
785,hinauf::ADV,кӱш,өөдән
786,hinauf::ADV,кӱш,деер
787,überall::ADV,йӹлт,альд болв чигн
788,überall::ADV,цилӓ вӓре,альд болв чигн
789,nicht::ADV,уке,эс
790,nicht::ADV,уке,биш
791,nicht::ADV,уке,бичә
792,ein wenig::ADV,изиш,баахн
793,ein wenig::ADV,изиш,баахнар
794,ein wenig::ADV,иклаштык,баахн
795,ein wenig::ADV,иклаштык,баахнар
796,kaum::ADV,цылик,әрә
797,kaum::ADV,чучок-чучок,әрә
798,sehr::ADV,чоте,йир
799,so::ADV,тенге,иигҗ
800,so::ADV,тенгелӓ,иигҗ
801,noch::ADV,мол,ода чигн
802,noch::ADV,моло,ода чигн
803,nur::ADV,веле,һанцхн
804,schon::ADV,уже,одх
805,schon::ADV,ӹнде,одх
806,wieder::ADV,уэш,бас
807,vergebens::ADV,зря,киидән
808,vergebens::ADV,ӹзрӓ,киидән
809,vergebens::ADV,ӹзӹрӓ,киидән
810,vor::PRP,анзыц,урд
811,vor::PRP,анзыцын,урд
812,hinter::PRP,шайылан,ца
813,hinter::PRP,шайылный,ца
814,unter::PRP,лӹвӓкӹ,дор
815,durch::PRP,вашт,ивт
816,durch::PRP,вашт,дундаһур
817,neben::PRP,сага,хаҗуд
818,zwischen::PRP,лош,хоорнд
819,zwischen::PRP,лошкы,хоорнд
820,wegen::PRP,мычыц,көлтә
821,wegen::PRP,мычыц,деерәс
822,dies::PRN,тидӹ,эн
823,dies::PRN,ти,эн
824,das::PRN,тидӹ,тер
825,das::PRN,ти,тер
826,alles::PRN,цилӓ,цуһар
827,ich::PRN,мый,би
828,du::PRN,тӹнь,чи
829,er::PRN,тӹдӹ,тер
830,wir::PRN,мӓ,мадн
831,ihr::PRN,вӓ,та
832,sie::PRN,нӹнӹ,тедн
833,was::FPRN,ма,юн
834,wer::FPRN,кӱ,кен
835,wo::FADV,кышан,хама
836,wo::FADV,кыштакен,хама
837,wohin::FADV,кышкы,хамаран
838,wie::FADV,кыце,яһҗ
839,wie::FADV,кыце,яһад
840,warum::FADV,малын,юңгад
841,wieviel::FNUM,кынар,кедү
842,wieviel::FNUM,кынары,кедү
843,wieviel::FNUM,кынаркы,кедү
844,eins::NUM,иктӹ,негн
845,eins::NUM,иктӹт,негн
846,zwei::NUM,кок,хойр
847,zwei::NUM,кокты,хойр
848,drei::NUM,кым,һурвн
849,drei::NUM,кымыт,һурвн
850,vier::NUM,нӹл,дөрвн
851,fünf::NUM,вӹц,тавн
852,sechs::NUM,куд,зурһан
853,sechs::NUM,кудытмозн,зурһан
854,sieben::NUM,шӹм,долан
855,sieben::NUM,шӹмӹт,долан
856,acht::NUM,кӓндӓкш,нәәмн
857,acht::NUM,кӓндӓкшӹ,нәәмн
858,neun::NUM,ӹндекшшӱдӹ,йисн
859,zehn::NUM,лу,арвн
860,elf::NUM,луатик,арвн негн
861,elf::NUM,луатиктӹ,арвн негн
862,zwölf::NUM,луаткок,арвн хойр
863,zwölf::NUM,луаткокты,арвн хойр
864,zwanzig::NUM,коклы,хөрн
865,dreißig::NUM,кымлы,һучн
866,vierzig::NUM,нӹллӹ,дөчн
867,fünfzig::NUM,вӹцлӹ,тәвн
868,sechzig::NUM,кудлу,җирн
869,siebzig::NUM,шӹмлу,далн
870,achtzig::NUM,кӓндӓкшлу,найн
871,neunzig::NUM,ӹндекшлу,йирн
872,hundert::NUM,шӱдӹ,зун
873,tausend::NUM,тӹжем,миңһн
874,und::CNJ,дöн,болн
875,oder::CNJ,льывы,эс гиҗ
876,oder::CNJ,льывы,эс гихлә
877,stehen::V,шалшаг,зогсх
878,sitzen::V,шӹнзӓш,суух
879,liegen::V,киӓш,кевтх
880,hängen::V,кечӓш,өлгәтә бәәх
881,werden::V,шагалаш,болх
882,passieren::V,ӹштӓ́лтӓш,болх
883,beginnen::V,тӹнгӓлӓлтӓш,эклх
884,enden::V,пӹтӓш,төгсх
885,wechseln::V,весемӓш,хүврх
886,wechseln::V,весемӓлтӓш,хүврх
887,aufgehen[Sonne]::V,авараш,һарх
888,untergehen[Sonne]::V,шӹ́нзӓш,орх
889,untergehen[Sonne]::V,шӹ́нзӓш,сүүрлх
890,scheinen[Sonne]::V,сотемдӓрӓш,герлтх
891,donnern::V,хӹдӹртӓш,күрҗңнх
892,wehen::V,ӹфӹлӓш,сальклх
893,strömen::V,йогащ,һооҗх
894,fließen::V,йогащ,урсх
895,sich drehen::V,пöрдӓш,эргх
896,schwanken::V,лыпшалташ,дәәвлх
897,schwingen::V,кӓчӓйӓш,нәәхлх
898,fallen::V,кенвазаш,унх
899,fallen::V,кенвазаш,киисх
900,fallen::V,шынгалташ,унх
901,fallen::V,шынгалташ,киисх
902,brennen::V,йылаш,шатх
903,rauchen::V,шыпшаш,ута һарһх
904,regnen::V,юраш,орх
905,gefrieren::V,гӓш,мөстх
906,gefrieren::V,кӹлмаш,мөстх
907,tauen::V,шылаш,хәәлх
908,schmelzen::V,шӹрӓнӓш,хәәлх
909,schmelzen::V,шӹрӓнӓш,хәәлгдх
910,trocknen::V,кошкаш,эврх
911,sieden::V,шолаш,буслх
912,faulen::V,шӱӓш,үмкәрх
913,verfaulen::V,йӓнгӓрӓлтӓш,илҗрх
914,reißen::V,кышкедӓлтӓш,тасрх
915,versinken::V,ва́лаш,чивх
916,vergehen::V,эртӓш,болх
917,erscheinen::V,каяш,һарх
918,verschwinden::V,ямаш,уга болх
919,sinken::V,пычаш,татгдх
920,abnehmen::V,чӹдемӓш,хасгдх
921,abnehmen::V,кöтӹргӓш,хасгдх
922,zunehmen::V,когоэмӓш,өсх
923,steigen::V,лӱлта́лташ,немх
924,wachsen::V,кушкаш,өсх
925,wachsen::V,кушкаш,урһх
926,glänzen::V,йӹлгӹжӓш,гилвкх
927,funkeln::V,валгалташ,цәклх
928,lärmen::V,юкланаш,шууглдх
929,läuten::V,цоргаш,хоңх
930,klingeln::V,цоргаш,җиңнулх
931,klirren::V,цонгырталгаш,җиңнх
932,brausen::V,ышдымыла́наш,догшрхх
933,rauschen::V,шу́жгаш,сарҗңнх
934,klingen::V,йо́нгаш,ә һарх
935,bellen::V,опташ,хуцх
936,heulen::V,урмыжаш,уульх
937,blasen::V,ӹфӹлӓш,үләх
938,pfeifen::V,ши́шкаш,ишкрх
939,schreien::V,уташ,хәәкрх
940,schreien::V,саслаш,хәәкрх
941,schreien::V,варгынзаш,хәәкрх
942,stöhnen::V,ӹнгӹрӓш,түңшх
943,zittern::V,цӹтӹрӓш,дагҗннх
944,leben::V,ӹлӓш,бәәх
945,geboren werden::V,шачаш,төрх
946,atmen::V,шӱлӓш,әмсхлх
947,trinken::V,йӱӓш,уух
948,essen::V,качкаш,идх
949,schlucken::V,нелӓш,зальгх
950,müde werden::V,янгылаш,көшх
951,einschlafen::V,амален кеӓш,унтх
952,schlafen::V,амалаш,нөөрсх
953,aufwachen::V,понгыжалташ,серх
954,aufstehen::V,кӹньӹл шагалаш,босх
955,sich erholen::V,кӓнаш,амрх
956,krank werden::V,церлӓнен вазаш,гемтх
957,krank sein::V,церлӓнӓш,шалтглх
958,krank sein::V,ясланаш,шалтглх
959,krank sein::V,ясыланаш,шалтглх
960,schmerzen::V,каршташ,өвдх
961,husten::V,кахыраш,ханях
962,genesen::V,паремӓш,эдгх
963,genesen::V,тöрлӓнӓш,эдгх
964,sterben::V,вазын колаш,үкх
965,sterben::V,вазын колаш,өңгрх
966,umkommen::V,пӹтӓш,үкх
967,sich bewegen::V,кашташ,көдлх
968,sich bewegen::V,кашташ,көндрх
969,sich rühren::V,тӓрвӓнӓш,көндрх
970,sich erheben::V,кӹньӹлӓш,босх
971,sich setzen::V,шӹнзӓш,суух
972,hinfallen::V,кенвазаш,унх
973,hinfallen::V,кенвазаш,киисх
974,hinfallen::V,шынгалташ,унх
975,hinfallen::V,шынгалташ,киисх
976,laufen::V,кашташ,йовх
977,schreiten::V,ашкедӓш,алхх
978,spazierengehen::V,мадын кашташ,сергҗ йовх
979,eilen::V,вӓшкӓш,шулудх
980,sich beeilen::V,вӓшкӓш,адһх
981,sich beeilen::V,вӓшкӓш,шамдх
982,sich beeilen::V,талашаш,адһх
983,sich beeilen::V,талашаш,шамдх
984,sausen::V,хойхаланаш,хурдлх
985,sausen::V,хойхаланаш,йир_хурдар_гүүх
986,sausen::V,хойхаланаш,йир_хурдар_йовх
987,sausen::V,хояш,хурдлх
988,sausen::V,хояш,йир_хурдар_гүүх
989,sausen::V,хояш,йир_хурдар_йовх
990,rennen::V,кыргыжаш,гүүх
991,springen::V,тӹршештӓш,һәрәдх
992,klettern::V,ку́заш,давшх
993,schaukeln::V,лыпшалташ,дүүдңндх
994,kriechen::V,авалянаш,мөлкх
995,kriechen::V,ньыжиклӓш,мөлкх
996,schwimmen::V,илӓш,усчх
997,tauchen::V,цымаш,булхх
998,rudern::V,шуалташ,хәәвдх
999,fahren::V,кеӓш,йовх
1000,fliegen::V,чонгештӓш,нисх
1001,gehen::V,кеӓш,йовх
1002,weggehen::V,кеӓш,йовх
1003,weggehen::V,кеӓш,одх
1004,weggehen::V,кеӓш,һарх
1005,weggehen::V,кеӓш,мөрлх
1006,abfahren::V,кеӓш,мордх
1007,anhalten::V,цӓрнӓш,зогсх
1008,hineingehen::V,пыраш,орх
1009,eintreten::V,пыраш,орх
1010,kommen::V,толаш,ирх
1011,ankommen::V,шоаш,ирх
1012,zurückkommen::V,пöртӹлӓш,орх
1013,bleiben::V,кодаш,бәәх
1014,warten::V,вычаш,күләх
1015,erwarten::V,вычаш,күләх
1016,suchen::V,кӹчӓлӓш,хәәх
1017,finden::V,моаш,олх
1018,versuchen::V,путаяш,седх
1019,versuchen::V,цацаш,седх
1020,vorbereiten::V,поспейӹктӓш,белдх
1021,lieben::V,яраташ,дурлх
1022,mögen::V,яраташ,таассгдх
1023,lachen::V,ваштылаш,инәх
1024,rühren::V,тӓрвӓтӓш,уйрах
1025,weinen::V,мӓгӹрӓш,уульх
1026,schimpfen::V,свырседӓлӓш,харах
1027,sich ärgern::V,шӹдешкӓш,уурлх
1028,sich fürchten::V,лӱдӓш,әәх
1029,fürchten::V,лӱдӓш,әәх
1030,fürchten::V,лӱдӓш,сүрдх
1031,fliehen::V,кыргыжаш,зулх
1032,flüchten::V,кыргыж шӹлӓш,орһх
1033,flüchten::V,кыргыж шӹлӓш,зулх
1034,sehen::V,ужаш,үзх
1035,anschauen::V,анжалаш,харх
1036,ansehen::V,анжаш,хәләх
1037,ansehen::V,анжаш,үзх
1038,hören::V,колаш,соңсх
1039,zuhören::V,колышташ,соңсх
1040,probieren::V,тотештӓш,амсх
1041,probieren::V,подыл анжаш,амсх
1042,riechen::V,ӱпшӹнзӓш,үнрчлх
1043,fühlen::V,шижӓш,медх
1044,scheinen::V,каяш,болҗ медгдх
1045,scheinen::V,каяш,миниһәр болхла
1046,scheinen::V,каяш,болад бәәх
1047,zu sehen sein::V,каяш,үзгдх
1048,vernehmen::V,колын колташ,соңсх
1049,frieren::V,кӹлмаш,даарх
1050,frieren::V,тӹнгӹргӓш,даарх
1051,tun::V,ӹштӓш,кех
1052,können::V,кердӓш,чадх
1053,wollen::V,жалаяш,дурлх
1054,anfangen::V,тӹнгӓлӓш,эклх
1055,beenden::V,пӹтӓрӓш,дуусх
1056,aufhören::V,цӓрнӓш,уурх
1057,gelingen::V,цӓш лиӓш,бүтх
1058,gelingen::V,цӓш лиӓш,күцәх
1059,geraten::V,лиӓш,болх
1060,öffnen::V,пачаш,секх
1061,schließen::V,чӱчӓш,хаах
1062,stellen::V,шӹндӓш,тәвх
1063,setzen::V,шӹндӓш,суулһх
1064,legen::V,опташ,тәвх
1065,legen::V,пиштӓш,тәвх
1066,berühren::V,тӹкӓлӓш,көндәх
1067,verbinden::V,пидӓш,боох
1068,bedecken::V,леведӓш,хучх
1069,bedecken::V,леведӓш,бүркх
1070,aufhängen::V,сӓкӓш,өлгх
1071,anzünden::V,чӱктӓш,асах
1072,anzünden::V,чӱктӓш,шатах
1073,aufheben::V,кузыкташ,өөдән өргх
1074,zurücklassen::V,кодаш,үлдәх
1075,verlieren::V,ямдаш,геех
1076,fallen lassen::V,кенвацтараш,алдх
1077,machen::V,ӹштӓш,кех
1078,herstellen::V,йӓмдӹлӓш,кех
1079,bauen::V,ӹштӓш,тосхх
1080,reparieren::V,чиняш,ясх
1081,reparieren::V,алалаш,ясх
1082,verbessern::V,яжоэмден шӹндӓш,сәәрүлх
1083,ändern::V,вашталташ,хүврәх
1084,graben::V,капаяш,малтх
1085,beugen::V,лывырташ,нуһлх
1086,beugen::V,каклярташ,нуһлх
1087,biegen::V,лывырташ,матилһх
1088,drehen::V,сӓрӓш,эргүлх
1089,drehen::V,сӓрӹкӓлӓш,эргүлх
1090,wenden::V,сӓрӓлӓш,көмрх
1091,wenden::V,сӓрӓлӓш,эргүлх
1092,umdrehen::V,сӓрӓлӓш,эргүлх
1093,heben::V,лӱктӓш,өргх
1094,heben::V,лӱктӓш,деер өргх
1095,hochheben::V,кузыкташ,өргх
1096,ergreifen::V,хватяш,бәрх
1097,halten::V,кычаш,бәрх
1098,drücken::V,темдӓш,шахх
1099,schieben::V,шӹкӓш,түлкх
1100,kratzen::V,нӹжӓш,мааҗх
1101,lecken::V,нылаш,долах
1102,beißen::V,пыралаш,хазх
1103,abreißen::V,кӹрӓш,таслх
1104,abreißen::V,кышкед нӓлӓш,таслх
1105,abschneiden::V,шулаш,тәәрх
1106,abschneiden::V,лаштыклаш,тәәрх
1107,binden::V,пидӓш,боох
1108,stecken::V,шыралаш,шаах
1109,stecken::V,шыралаш,хатхх
1110,brechen::V,тодылаш,хамхлх
1111,brechen::V,пыдырташ,хамхлх
1112,klopfen::V,рушткаш,цокх
1113,hauen::V,шелӹштӓш,цокх
1114,kleben::V,клейӓш,наах
1115,reiben::V,нӹжӓш,зүлгх
1116,streichen::V,шӹрӓш,наах
1117,streichen::V,шӹрӓш,лашх
1118,streichen::V,шӹрӓш,түркх
1119,schleifen::V,шымаш,хурцлх
1120,schneiden::V,пӹчкӓш,хәәчлх
1121,rütteln::V,мыльгыкташ,дәәвлүлх
1122,schütteln::V,цӹтӹртӓш,сегсрх
1123,schütteln::V,мыльгыкташ,сегсрх
1124,schwenken::V,машыяш,дайлх
1125,schütten::V,опталаш,кех
1126,füllen::V,темӓш,дүүргх
1127,einwickeln::V,пӹтӹрӓ́лӓш,орах
1128,tragen::V,намалаш,зөөх
1129,schleppen::V,шӹдӹрӓш,чирх
1130,ziehen::V,шыпшаш,татх
1131,aufbewahren::V,перегӓш,хадһлх
1132,werfen::V,кӹшкӓш,хайх
1133,fangen::V,кычаш,бәрх
1134,fangen::V,кычаш,хавлх
1135,packen::V,хватяш,бәрх
1136,verstecken::V,шӹлтӓш,дүрх
1137,verstecken::V,шӹлтӓш,бултулх
1138,teilen::V,пайылаш,хувах
1139,schicken::V,колташ,илгәх
1140,bringen::V,кандаш,авч ирх
1141,bekommen::V,лыкташ,авх
1142,erhalten::V,получаяш,авх 
1143,nehmen::V,налаш,авх
1144,wählen::V,айыраш,шүүх
1145,auswählen::V,айыраш,шүүх
1146,bewahren::V,перегӓш,хадһлх
1147,bewahren::V,перегӓш,кевтнь үлдәх
1148,bewahren::V,перегӓш,кевтнь бәәлһх
1149,behindern::V,мешӓйӓш,харшлх
1150,verderben::V,портяш,үрәх
1151,beschädigen::V,шушырташ,эвдх
1152,zerbrechen::V,пыдырташ,күүлх
1153,zerbrechen::V,пыдырташ,хамхлх
1154,zerreißen::V,кӹрӓш,шуучх
1155,zerstören::V,шӓлӓтӓш,эвдх
1156,verbrennen::V,йылаташ,шатах
1157,verbrennen::V,йылалташ,шатах
1158,geben::V,пуаш,өгх
1159,reichen::V,пуаш,өгх
1160,schenken::V,подараш,белглх
1161,versprechen::V,сöрӓш,амлх
1162,wünschen::V,жалаяш,сә хәәх
1163,loben::V,хваляш,магтх
1164,küssen::V,шышшалаш,үмсх
1165,wiegen::V,лӱнгӓлтӓш,саатулх
1166,zudecken::V,пиштӓш,бүркх
1167,wecken::V,понгыжалтараш,серүлх
1168,zeigen::V,анжыкташ,үзүлх
1169,führen::V,видӓш,көтлх
1170,lehren::V,тымдаш,заах
1171,lehren::V,тымдаш,сурһх
1172,unterrichten::V,тымдаш,сурһх
1173,unterrichten::V,тымдаш,багшлх
1174,aufziehen::V,кушташ,өскәх
1175,leiten::V,видӓш,һардх
1176,leiten::V,видӓш,толһалх
1177,leiten::V,вуйлаташ,һардх
1178,leiten::V,вуйлаташ,толһалх
1179,leiten::V,вуйлалташ,һардх
1180,leiten::V,вуйлалташ,толһалх
1181,antreiben::V,талаштараш,шамдах
1182,lassen::V,-ыкт,күч үзүлх
1183,einladen::V,ӱжӓш,үрх
1184,vereinigen::V,иктештӓш,хамцулх
1185,besuchen::V,толаш,одх
1186,treffen::V,вӓшлиӓш,харһх
1187,treffen::V,вӓшлиӓлтӓш,харһх
1188,sich versammeln::V,цымыргаш,цуглрх
1189,sich versammeln::V,цымыргаш,хурх
1190,spielen::V,мадаш,наадх
1191,singen::V,мыраш,дуулх
1192,tanzen::V,кушташ,биилх
1193,sich trennen::V,айырлаш,хаһцх
1194,verlassen::V,шуаш,хайх
1195,retten::V,ытараш,әм аврх
1196,retten::V,ытараш,әәмшгәс харсх
1197,bewachen::V,оролаш,харх
1198,bewachen::V,оролаш,манх
1199,schützen::V,перегӓш,харсх
1200,verteidigen::V,перегӓш,харсх
1201,sich schlagen::V,шидӓлӓш,гүвдлдх
1202,sich schlagen::V,шиэдӓлӓш,гүвдлдх
1203,schießen::V,лӱӓш,хах
1204,siegen::V,сӹнгӓш,диилх
1205,ärgern::V,шӹдештӓрӓш,уурлулх
1206,schlagen::V,пӓрен колташ,цокх
1207,schlagen::V,пӓрен колташ,гүвдх
1208,schlagen::V,хӹрӹктен колташ,цокх
1209,schlagen::V,хӹрӹктен колташ,гүвдх
1210,treten::V,чымаш,
1211,stechen::V,пышкылаш,хатхх
1212,stoßen::V,шыркедӓш,түлкчкх
1213,stehlen::V,шолышт толаш,хулхалх
1214,stören::V,ӓрештӹлӓш,һә болх
1215,belästigen::V,кӓньӹсӹрлӓндӓрӓш,амр эс өгх
1216,belästigen::V,шытырланыкташ,амр эс өгх
1217,verbergen::V,шӹлтӓш,нуух
1218,verbergen::V,шӹлтӓш,бултулх
1219,täuschen::V,алталаш,меклх
1220,täuschen::V,аталаш,меклх
1221,betrügen::V,мошеньӹчӓйӓш,меклх
1222,betrügen::V,мошеньӹчӓйӓш,мек һарһх
1223,töten::V,пуштын шуаш,алх
1224,wohnen::V,ӹлӓш,бәәх
1225,arbeiten::V,пӓшӓлӓш,көдлх
1226,arbeiten::V,ровотаяш,көдлх
1227,sammeln::V,погаш,түүх
1228,pflücken::V,кӹрӓш,түүх
1229,pflücken::V,кӹрӓш,хурах
1230,jagen::V,охотничӓйӓш,аңнх
1231,jagen::V,охотничӓйӓш,аңһучлх
1232,fischen::V,кол кычаш,заһс аңнх
1233,fassen::V,кычаш,бәрх
1234,hüten::V,кӹтӓш,хәрүлх
1235,treiben::V,шуруяш,туух
1236,anbinden::V,ялшташ,уйх
1237,anbinden::V,ялышташ,уйх
1238,füttern::V,пукшаш,теҗәх
1239,melken::V,шыпшылаш,саах
1240,hacken::V,роаш,чавчх
1241,gießen::V,шӓвӓш,услх
1242,reifen::V,кӱӓш,болх
1243,reifen::V,кӱӓш,болвсрх
1244,reifen::V,поспейӓш,болх
1245,reifen::V,поспейӓш,болвсрх
1246,zubereiten::V,йӓмдӹлӓш,белдх
1247,kochen::V,шолташ,чанх
1248,kochen::V,шолташ,болһх
1249,backen::V,кӱктӓш,болһх
1250,braten::V,жӓрӓш,хуурх
1251,umrühren::V,намалаш,самрх
1252,stricken::V,пидӓш,өлгх
1253,nähen::V,ыргаш,уйх
1254,färben::V,пидӓш,будх
1255,reinigen::V,чиӓлтӓш,цеврлх
1256,waschen::V,мышкаш,уһах
1257,abwischen::V,ӹштӓш,арчх
1258,spülen::V,шӱӓлтӓш,зәәлх
1259,fegen::V,ӹштӓш,сәвүрдх
1260,kehren::V,ӹштӓш,сәвүрдх
1261,baden::V,нӱштӹлӓш,өөмх
1262,sich waschen::V,мышкылташ,уһах
1263,sich waschen::V,мышкылташ,бийән уһаҗ
1264,ausziehen::V,кыдашаш,тәәлх
1265,anziehen::V,чиӓш,өмсх
1266,sich anziehen::V,чиӓш,хувцлх
1267,kämmen::V,шерӓш,самлх
1268,schmücken::V,цеверемдӓш,чимх
1269,schmücken::V,цеверемдӓш,кеерүлх
1270,sagen::V,манаш,келх
1271,sagen::V,келесӓш,келх
1272,sprechen::V,манаш,келх
1273,reden::V,шайышташ,күүндх
1274,reden::V,шайышташ,күр_кех
1275,sich unterhalten::V,хытыраш,күүндх
1276,sich unterhalten::V,хытыргаш,күүндх
1277,fragen::V,ядаш,сурх
1278,bitten::V,ядаш,эрх
1279,erzählen::V,келесӓш,келх
1280,erzählen::V,келесӓш,келҗ өгх
1281,mitteilen::V,попаш,медүлх
1282,mitteilen::V,увертӓш,медүлх
1283,mitteilen::V,увертӓрӓш,медүлх
1284,nennen::V,лӹмдӓш,нерәдх
1285,nennen::V,лӹмдӓш,нер өгх
1286,rufen::V,ӱжӓш,дуудх
1287,prahlen::V,хайзаш,көөрх
1288,prahlen::V,шаргаланаш,көөрх
1289,übersetzen::V,вашташ,орчулх
1290,denken::V,машанаш,санх
1291,glauben::V,ӹнянӓш,шүтх
1292,glauben::V,ӹнянӓш,нәәлх
1293,bemerken::V,цаклаш,темдглх
1294,erkennen::V,пӓлӓш,таньх
1295,erkennen::V,пӓлӓш,медх
1296,begreifen::V,ынгылаш,медх
1297,verstehen::V,ынгылаш,соңсх
1298,lernen::V,тыменяш,сурх
1299,wissen::V,пӓлӓш,медх
1300,sich erinnern an::V,ышештӓрӓш,санх
1301,vergessen::V,монден кодаш,мартх
1302,messen::V,висӓш,кемҗәлх
1303,zählen::V,шотаяш,тоолх
1304,rechnen::V,шотаяш,тоолх
1305,lesen::V,лыдаш,умшх
1306,malen::V,рисуяш,зурх
1307,zeichnen::V,ыдырка́лаш,зурх
1308,schreiben::V,вазаш,бичх
1309,besitzen::V,кы́чаш,эзлх
1310,kaufen::V,нӓлӓш,хулдҗ авх
1311,verkaufen::V,выжалаш,хулдх
1312,verkaufen::V,выжалаш,гүүлгх
1313,bezahlen::V,тӱлӓш,өгх
1314,zahlen::V,тӱлӓш,өгх
1315,beherrschen::V,кы́чаш,эзлх
1316,ertragen::V,цӹтӓш,даах
1317,Linie::N,,зурасн
1318,Strich::N,,татасн
1319,jetzt::ADV,,ода
1320,hinzufügen::V,,немх
