,Concept_ID,lez,hu
805,neben::PRP,мукьув,mellett
806,zwischen::PRP,ара,között
807,zwischen::PRP,арада,között
808,wegen::PRP,гъиляй,miatt
809,wegen::PRP,гъиляй,végett
810,dies::PRN,и,ez
811,dies::PRN,им,ez
812,das::PRN,а,az
813,das::PRN,ам,az
814,alles::PRN,вири,minden
815,alles::PRN,михьиз,minden
816,ich::PRN,за,én
817,ich::PRN,зун,én
818,du::PRN,вун,te
819,er::PRN,ам,ő
820,er::PRN,гьа,ő
821,wir::PRN,чун,mi
822,ihr::PRN,куьн,ti
823,sie::PRN,абур,ők
824,was::FPRN,вуч,mi
825,wer::FPRN,вуж,ki
826,wo::FADV,гьина,hol
827,wohin::FADV,гьиниз,hova
828,wie::FADV,гьикӏ,hogy
829,wie::FADV,гьикӏ,hogyan
830,warum::FADV,вучиз,miért
831,wieviel::FNUM,шумуд,hány
832,wieviel::FNUM,шумуд,mennyi
833,eins::NUM,са,egy
834,zwei::NUM,кьвед,kettő
835,drei::NUM,пуд,három
836,vier::NUM,кьуд,négy
837,fünf::NUM,вад,öt
838,sechs::NUM,ругуд,hat
839,sieben::NUM,ирид,hét
840,acht::NUM,муьжуьд,nyolc
841,neun::NUM,кӏуьд,kilenc
842,zehn::NUM,цӏуд,tíz
843,elf::NUM,цӏусад,tizenegy
844,zwölf::NUM,цӏикьвед,tizenkettő
845,zwanzig::NUM,къад,húsz
846,dreißig::NUM,къанницӏуд,harminc
847,vierzig::NUM,яхцӏур,negyven
848,fünfzig::NUM,яхцӏурни цӏуд,ötven
849,sechzig::NUM,пудкъад,hatvan
850,siebzig::NUM,пудкъанни цӏуд,hetven
851,achtzig::NUM,кьудкъад,nyolcvan
852,neunzig::NUM,кьудкъанни цӏуд,kilencven
853,hundert::NUM,виш,száz
854,tausend::NUM,агъзур,ezer
855,und::CNJ,ва,és
856,und::CNJ,ва,meg
857,oder::CNJ,я,vagy
858,stehen::V,акъвазун,áll
859,sitzen::V,ацукьун,ül
860,liegen::V,къаткун,fekszik
861,hängen::V,куьрс хьун,függ
862,werden::V,хьун,lesz
863,passieren::V,хьун,történik
864,beginnen::V,башламиш хьун,kezdődik
865,enden::V,куьтягь хьун,végződik
866,enden::V,куьтягь хьун,befejeződik
867,wechseln::V,дегиш хьун,változik
868,aufgehen[Sonne]::V,экъечӏун,kel
869,untergehen[Sonne]::V,акӏун,lemegy
870,scheinen[Sonne]::V,ишигь гун,süt
871,donnern::V,къукърумар авун,dörög
872,strömen::V,авахьун,áramlik
873,fließen::V,авахьун,folyik
874,sich drehen::V,элкъуьн,forog
875,schwanken::V,юзун,inog
876,schwanken::V,юзун,ingadozik
877,schwingen::V,галтад хьун,leng
878,fallen::V,аватун,esik
879,brennen::V,кун,ég
880,brennen::V,ккун,ég
881,regnen::V,къун,esik
882,gefrieren::V,муркӏади кьун,megfagy
883,tauen::V,цӏурун,olvad
884,schmelzen::V,цӏурун,olvad
885,schmelzen::V,цӏурун,elolvad
886,trocknen::V,кьурун,szárad
887,sieden::V,ругун,forr
888,faulen::V,кутӏун,rothad
889,verfaulen::V,чуьруьтмиш хьун,elrothad
890,verfaulen::V,чуьруьтмиш хьун,megrothad
891,verfaulen::V,кутӏун,elrothad
892,verfaulen::V,кутӏун,megrothad
893,reißen::V,атӏун,szakad
894,reißen::V,къазунун,szakad
895,versinken::V,батмиш хьун,süllyed
896,versinken::V,батмиш хьун,elsüllyed
897,vergehen::V,алатун,múlik
898,vergehen::V,алатун,elmúlik
899,erscheinen::V,майдандиз акъатун,feltűnik
900,erscheinen::V,майдандиз акъатун,megjelenik
901,verschwinden::V,квахьун,letűnik
902,sinken::V,элекьун,süllyed
903,abnehmen::V,тӏимил хьун,apad
904,abnehmen::V,тӏимил хьун,csökken
905,abnehmen::V,гъвечӏи хьун,apad
906,abnehmen::V,гъвечӏи хьун,csökken
907,zunehmen::V,артух хьун,növekszik
908,zunehmen::V,артух хьун,gyarapszik
909,steigen::V,хкаж хьун,emelkedik
910,wachsen::V,экъечӏун,nő
911,wachsen::V,экъечӏун,terem
912,wachsen::V,экъечӏун,növekszik
913,glänzen::V,цӏарцӏар гун,ragyog
914,glänzen::V,цӏарцӏар гун,fénylik
915,funkeln::V,нур гун,csillog
916,funkeln::V,нур гун,tündöklik
917,lärmen::V,ван авун,lármázik
918,läuten::V,зенг ягъун,cseng
919,klingeln::V,зенг ягъун,csenget
920,klirren::V,зигринг авун,csörömpöl
921,brausen::V,къати хьун,zúg
922,brausen::V,къати хьун,morajlik
923,rauschen::V,вишриш авун,zúg
924,klingen::V,ван авун,hangzik
925,bellen::V,элуькьун,ugat
926,heulen::V,къув ягъун,bőg
927,heulen::V,къув ягъун,üvölt
928,blasen::V,уф гун,fúj
929,pfeifen::V,уьфт ягъун,fütyül
930,schreien::V,гьараюн,kiált
931,schreien::V,гьараюн,kiabál
932,stöhnen::V,суза авун,nyög
933,zittern::V,зурзун,remeg
934,zittern::V,зурзун,reszket
935,leben::V,яшамиш хьун,él
936,geboren werden::V,хьун,születik
937,atmen::V,нефес чӏугун,lélegzik
938,trinken::V,хъун,iszik
939,essen::V,тӏуьн,eszik
940,schlucken::V,туькьуьнун,nyel
941,müde werden::V,галатун,elfárad
942,müde werden::V,галатун,kifárad
943,müde werden::V,юргъун хьун,elfárad
944,müde werden::V,юргъун хьун,kifárad
945,einschlafen::V,ксун,elalszik
946,schlafen::V,ксун,alszik
947,aufwachen::V,ахварай аватун,felébred
948,aufstehen::V,къарагъун,felkel
949,sich erholen::V,ял ягъун,pihen
950,krank werden::V,кефсуз хьун,megbetegedik
951,krank werden::V,кефсуз хьун,belebetegszik
952,krank sein::V,тӏа хьун,betegeskedik
953,schmerzen::V,тӏа хьун,fáj
954,husten::V,уьгьуь ягъун,köhög
955,genesen::V,сагъ хъхьун,meggyógyul
956,sterben::V,кьин,hal
957,umkommen::V,терг хьун,elpusztul
958,sich bewegen::V,юзун,mozog
959,sich rühren::V,юзун,mozdul
960,sich erheben::V,къарагъун,feláll
961,sich erheben::V,къарагъун,felemelkedik
962,sich setzen::V,ацукьун,ül
963,sich setzen::V,ацукьун,leül
964,hinfallen::V,алукьун,bukik
965,hinfallen::V,алукьун,elesik
966,laufen::V,къекъуьн,jár
967,schreiten::V,ккамар къачун,lép
968,spazierengehen::V,сейр авун,sétál
969,eilen::V,тади авун,siet
970,sich beeilen::V,гьерекатун,siet
971,sausen::V,чкурун,robog
972,rennen::V,катун,fut
973,rennen::V,катун,szalad
974,rennen::V,зверун,fut
975,rennen::V,зверун,szalad
976,springen::V,хкадарун,ugrik
977,klettern::V,акьахун,kúszik
978,kriechen::V,капаралди фин,kúszik
979,schwimmen::V,сирнав авун,úszik
980,tauchen::V,кьилихъди циз вегьин,merül
981,rudern::V,кьусуйралди лодка гьалун,evez
982,rudern::V,цуьруьгъуьлдалди кӏватӏун,evez
983,fahren::V,фин,jár
984,fahren::V,фин,megy
985,fahren::V,фин,utazik
986,fliegen::V,лув гун,száll
987,fliegen::V,цавай фин,száll
988,gehen::V,фин,megy
989,weggehen::V,хъфин,elmegy
990,abfahren::V,фин,indul
991,abfahren::V,рекье гьатун,indul
992,anhalten::V,акъвазун,megáll
993,hineingehen::V,гьахьун,bemegy
994,eintreten::V,гьахьун,belép
995,kommen::V,атун,jön
996,ankommen::V,атун,érkezik
997,ankommen::V,атун,megérkezik
998,zurückkommen::V,хтун,visszajön
999,bleiben::V,амукьун,marad
1000,bleiben::V,амукьун,megmarad
1001,warten::V,гуьзлемишун,vár
1002,warten::V,гуьзлемишун,várakozik
1003,erwarten::V,вил алаз акъвазун,vár
1004,erwarten::V,вил алаз акъвазун,megvár
1005,suchen::V,къекъуьн,kutat
1006,finden::V,жугъун,talál
1007,versuchen::V,алахъун,megpróbál
1008,versuchen::V,алахъун,megkísérel
1009,vorbereiten::V,гьазурун,előkészít
1010,lieben::V,кӏан хьун,szeret
1011,mögen::V,рикӏ ацукьун,szeret
1012,lachen::V,хъуьруьн,nevet
1013,weinen::V,шехьун,sír
1014,schimpfen::V,сеперар гун,szid
1015,schimpfen::V,сеперар гун,szitkozódik
1016,schimpfen::V,экъуьгъунар авун,szid
1017,schimpfen::V,экъуьгъунар авун,szitkozódik
1018,sich ärgern::V,хъел акатун,mérgelődik
1019,sich ärgern::V,хъел акатун,bosszankodik
1020,sich fürchten::V,кичӏе хьун,fél
1021,sich fürchten::V,кичӏе хьун,retteg
1022,fürchten::V,къурхутмиш хьун,fél
1023,fliehen::V,катун,menekül
1024,flüchten::V,катун,elmenekül
1025,sehen::V,акун,néz
1026,anschauen::V,вил вегьин,megnéz
1027,ansehen::V,килигун,néz
1028,ansehen::V,килигун,ránéz
1029,ansehen::V,килигун,megnéz
1030,hören::V,ван хьун,hall
1031,zuhören::V,яб гун,hallgat
1032,zuhören::V,яб гун,meghallgat
1033,probieren::V,дад акун,kóstol
1034,probieren::V,дад акун,megkóstol
1035,riechen::V,ни чӏугун,szagol
1036,fühlen::V,гьисс авун,érez
1037,frieren::V,кьун,fázik
1038,frieren::V,мекьи хьун,fázik
1039,tun::V,авун,csinál
1040,tun::V,авун,cselekszik
1041,können::V,хьун,tud
1042,können::V,акъакьун,tud
1043,wollen::V,кӏан хьун,akar
1044,anfangen::V,башламишун,kezd
1045,beenden::V,куьтягьун,befejez
1046,aufhören::V,акъвазун,megszűnik
1047,gelingen::V,арадал атун,sikerül
1048,geraten::V,акъатун,kerül
1049,geraten::V,акъатун,jut
1050,öffnen::V,ахъаюн,nyit
1051,öffnen::V,ахъаюн,kinyit
1052,schließen::V,акьалун,csuk
1053,schließen::V,акьалун,becsuk
1054,stellen::V,эцигун,állít
1055,stellen::V,эцигун,helyez
1056,setzen::V,ацукьарун,ültet
1057,setzen::V,ацукьарун,helyez
1058,legen::V,эцигун,tesz
1059,legen::V,эцигун,fektet
1060,berühren::V,хкӏурун,érint
1061,verbinden::V,гилигун,beköt
1062,verbinden::V,гилигун,összeköt
1063,bedecken::V,кӏевун,betakar
1064,bedecken::V,кӏевун,beborít
1065,aufhängen::V,куьрсарун,felakaszt
1066,anzünden::V,куькӏуьрун,gyújt
1067,anzünden::V,куькӏуьрун,meggyújt
1068,aufheben::V,хкажун,felemel
1069,zurücklassen::V,тун,hátrahagy
1070,verlieren::V,квадарун,veszít
1071,verlieren::V,квадарун,elveszít
1072,fallen lassen::V,авадрун,elejt
1073,machen::V,авун,tesz
1074,machen::V,авун,csinál
1075,machen::V,кар авун,tesz
1076,machen::V,кар авун,csinál
1077,herstellen::V,расун,gyárt
1078,herstellen::V,расун,előállít
1079,bauen::V,туькӏуьрун,épít
1080,reparieren::V,расун,javít
1081,reparieren::V,расун,kijavít
1082,reparieren::V,расун,megjavít
1083,verbessern::V,хъсанрун,megjavít
1084,ändern::V,табдил авун,változtat
1085,ändern::V,табдил авун,megváltoztat
1086,graben::V,эгъуьнун,ás
1087,beugen::V,акӏажарун,meghajt
1088,beugen::V,кангур авун,meghajt
1089,biegen::V,патахъарун,hajlít
1090,drehen::V,алчударун,forgat
1091,umdrehen::V,элкъуьрун,megfordít
1092,umdrehen::V,элкъуьрун,megforgat
1093,heben::V,хкажун,emel
1094,hochheben::V,хкажун,felemel
1095,ergreifen::V,агалчна кьун,megfog
1096,halten::V,кьун,tart
1097,drücken::V,чуькьуьн,nyom
1098,drücken::V,чуькьуьн,megnyom
1099,schieben::V,хуртӏ гун,tol
1100,kratzen::V,къадгъунун,vakar
1101,lecken::V,мез гун,nyal
1102,beißen::V,кӏасун,harap
1103,abreißen::V,галудун,letép
1104,abschneiden::V,атӏун,levág
1105,stecken::V,сухун,dug
1106,brechen::V,хун,tör
1107,brechen::V,хун,eltör
1108,brechen::V,кукӏварун,tör
1109,brechen::V,кукӏварун,eltör
1110,klopfen::V,тахъ-тахъ авун,kopogtat
1111,hauen::V,ягъун,vág
1112,hauen::V,ягъун,levág
1113,kleben::V,алкӏурун,tapaszt
1114,kleben::V,кукӏурун,tapaszt
1115,reiben::V,тӏушунун,dörzsöl
1116,reiben::V,тӏушунун,súrol
1117,streichen::V,алтадун,simít
1118,schleifen::V,кӏвенкӏв авун,fen
1119,schleifen::V,кӏвенкӏв авун,csiszol
1120,schleifen::V,кӏвенкӏв авун,köszörül
1121,schneiden::V,атӏун,vág
1122,schneiden::V,атӏун,szel
1123,schneiden::V,атӏун,metsz
1124,rütteln::V,къарсурун,ráz
1125,schütteln::V,къарсурун,ráz
1126,schütteln::V,къарсурун,megráz
1127,schwenken::V,элягъун,lóbál
1128,schwenken::V,элягъун,lobogtat
1129,schwenken::V,галтадун,lóbál
1130,schwenken::V,галтадун,lobogtat
1131,schütten::V,цун,önt
1132,füllen::V,ацӏурун,tölt
1133,füllen::V,ацӏурун,megtölt
1134,einwickeln::V,кутун,becsavar
1135,einwickeln::V,элкъуьрун,becsavar
1136,tragen::V,тухун,hord
1137,schleppen::V,галчӏурун,vonszol
1138,ziehen::V,ялун,húz
1139,ziehen::V,чӏугун,húz
1140,aufbewahren::V,хуьн,megőriz
1141,werfen::V,гадрун,dob
1142,werfen::V,гадрун,hajít
1143,fangen::V,кьун,fog
1144,packen::V,кьун,megragad
1145,verstecken::V,кӏевун,eldug
1146,verstecken::V,кӏевун,elrejt
1147,teilen::V,паюн,oszt
1148,teilen::V,паюн,megoszt
1149,schicken::V,ракъурун,küld
1150,bringen::V,гъун,hoz
1151,bringen::V,гъун,visz
1152,hinzufügen::V,алава авун,hozzáad
1153,bekommen::V,къачун,kap
1154,bekommen::V,къачун,megkap
1155,bekommen::V,жугъурун,kap
1156,bekommen::V,жугъурун,megkap
1157,erhalten::V,къачун,kap
1158,erhalten::V,къачун,megkap
1159,nehmen::V,къачун,vesz
1160,wählen::V,хкягъун,választ
1161,auswählen::V,хкягъун,kiválaszt
1162,bewahren::V,хуьн,megtart
1163,behindern::V,манийвал авун,akadályoz
1164,behindern::V,манийвал авун,gátol
1165,verderben::V,чӏурун,elront
1166,beschädigen::V,нукьсанвал гун,rongál
1167,zerbrechen::V,хун,eltör
1168,zerbrechen::V,хун,széttör
1169,zerbrechen::V,хун,kettétör
1170,zerreißen::V,къазунун,eltép
1171,zerreißen::V,къазунун,széttép
1172,zerstören::V,чӏурун,elpusztít
1173,zerstören::V,барбатӏун,elpusztít
1174,verbrennen::V,ккун,éget
1175,verbrennen::V,ккун,eléget
1176,geben::V,гун,ad
1177,reichen::V,вугун,nyújt
1178,reichen::V,гун,nyújt
1179,schenken::V,пишкеш авун,ajándékoz
1180,versprechen::V,гаф гун,ígér
1181,wünschen::V,дуьа авун,kíván
1182,loben::V,тариф авун,dicsér
1183,küssen::V,темен гун,csókol
1184,wiegen::V,эчӏягъун,ringat
1185,zudecken::V,гьалдун,betakar
1186,wecken::V,ахварай авудун,kelt
1187,wecken::V,ахварай авудун,ébreszt
1188,zeigen::V,къалурун,mutat
1189,führen::V,тухун,visz
1190,führen::V,тухун,vezet
1191,lehren::V,кӏелиз тун,tanít
1192,unterrichten::V,тарс гун,tanít
1193,aufziehen::V,тербия гун,felnevel
1194,aufziehen::V,тербияламишун,felnevel
1195,leiten::V,идара авун,vezet
1196,leiten::V,идара авун,vezérel
1197,antreiben::V,тади кутун,hajt
1198,einladen::V,теклиф авун,meghív
1199,vereinigen::V,сад авун,egyesít
1200,besuchen::V,кьилив атун,látogat
1201,treffen::V,гьалтун,talál
1202,sich versammeln::V,алтӏушун,gyülekezik
1203,sich versammeln::V,алтӏушун,összegyűlik
1204,spielen::V,къугъун,játszik
1205,singen::V,лугьун,énekel
1206,singen::V,мани лугьун,énekel
1207,tanzen::V,кьуьл авун,táncol
1208,sich trennen::V,къакъатун,elválik
1209,verlassen::V,гъил къачун,elhagy
1210,retten::V,къутармишун,ment
1211,bewachen::V,хуьн,őriz
1212,schützen::V,хуьн,óv
1213,schützen::V,хуьн,véd
1214,verteidigen::V,хуьн,véd
1215,sich schlagen::V,кукӏун,verekszik
1216,schießen::V,акъатун,lő
1217,siegen::V,гъалиб хьун,győz
1218,ärgern::V,хъел гъун,bosszant
1219,ärgern::V,хъел кутун,bosszant
1220,schlagen::V,ягъун,üt
1221,schlagen::V,ягъун,ver
1222,schlagen::V,галукьарун,üt
1223,schlagen::V,галукьарун,ver
1224,treten::V,кьуьл къекъягъун,rúg
1225,treten::V,кьуьл эцягъун,rúg
1226,stechen::V,акьадарун,döf
1227,stechen::V,акьадарун,szúr
1228,stoßen::V,эцягъун,lök
1229,stehlen::V,чуьнуьхун,lop
1230,stören::V,хкуьрун,zavar
1231,belästigen::V,хкуьрун,zaklat
1232,belästigen::V,азият гун,zaklat
1233,verbergen::V,далдаламишун,rejt
1234,verbergen::V,далдаламишун,elrejt
1235,täuschen::V,алцурарун,megtéveszt
1236,täuschen::V,алцуррун,megtéveszt
1237,betrügen::V,алцурарун,csal
1238,betrügen::V,гьарамзадавал авун,csal
1239,töten::V,яна кьин,öl
1240,wohnen::V,дуланмиш хьун,lakik
1241,arbeiten::V,кӏвалахун,dolgozik
1242,arbeiten::V,кӏвалах авун,dolgozik
1243,sammeln::V,кӏватӏун,szed
1244,sammeln::V,кӏватӏун,gyűjt
1245,pflücken::V,атӏун,szed
1246,jagen::V,гъуьрч авун,vadászik
1247,fischen::V,гъетер кьун,halászik
1248,fassen::V,кьун,fog
1249,hüten::V,чӏура хуьн,őriz
1250,hüten::V,чӏура хуьн,legeltet
1251,treiben::V,гьалун,hajt
1252,anbinden::V,акалун,köt
1253,füttern::V,ем гун,etet
1254,melken::V,ацун,fej
1255,hacken::V,куьткуьнун,vág
1256,gießen::V,яд гун,öntöz
1257,reifen::V,чурун,érik
1258,reifen::V,агакьун,érik
1259,zubereiten::V,гьазурун,elkészít
1260,kochen::V,ругун,főz
1261,backen::V,чурун,süt
1262,braten::V,чурун,süt
1263,umrühren::V,какадарун,megkever
1264,stricken::V,хурун,köt
1265,nähen::V,цун,varr
1266,färben::V,шир ягъун,fest
1267,reinigen::V,михьун,tisztít
1268,waschen::V,чуьхуьн,mos
1269,abwischen::V,гуьцӏун,letöröl
1270,spülen::V,экъуьрун,mosogat
1271,fegen::V,шуткун,söpör
1272,kehren::V,кул алтадун,söpör
1273,baden::V,эхъуьн,fürdik
1274,sich waschen::V,жендек чуьхуьн,mosdik
1275,sich waschen::V,жендек чуьхуьн,mosakszik
1276,ausziehen::V,хутӏунун,levesz
1277,ausziehen::V,галудун,levesz
1278,anziehen::V,алукӏун,felölt
1279,anziehen::V,алукӏун,felvesz
1280,sich anziehen::V,алукӏун,öltözik
1281,sich anziehen::V,алукӏун,felöltözik
1282,sich anziehen::V,парталар алукӏун,öltözik
1283,sich anziehen::V,парталар алукӏун,felöltözik
1284,kämmen::V,эвягъун,fésül
1285,schmücken::V,безетмишун,díszít
1286,schmücken::V,гуьрчегарун,díszít
1287,sagen::V,лугьун,mond
1288,sprechen::V,рахун,beszél
1289,reden::V,рахун,beszél
1290,sich unterhalten::V,ихтилат авун,beszélget
1291,fragen::V,жузун,kérdez
1292,bitten::V,тӏалабун,kér
1293,erzählen::V,ахъаюн,mesél
1294,erzählen::V,ахъаюн,elbeszél
1295,mitteilen::V,хабар гун,közöl
1296,nennen::V,тӏвар гун,hív
1297,nennen::V,тӏвар гун,nevez
1298,rufen::V,эверун,hív
1299,prahlen::V,яцӏу гафар авун,dicsekszik
1300,übersetzen::V,таржума авун,fordít
1301,übersetzen::V,гафладун,fordít
1302,denken::V,фикир авун,gondol
1303,glauben::V,агъун,hisz
1304,bemerken::V,фикир гун,észrevesz
1305,begreifen::V,гъавурда акьун,felfog
1306,lernen::V,кӏелун,tanul
1307,lernen::V,кӏелун,megtanul
1308,wissen::V,чир хьун,tud
1309,wissen::V,чирхьун,tud
1310,sich erinnern an::V,рикӏел хуьн,emlékszik
1311,vergessen::V,рикӏелай фин,felejt
1312,vergessen::V,рикӏелай фин,elfelejt
1313,vergessen::V,рикӏелай алатун,felejt
1314,vergessen::V,рикӏелай алатун,elfelejt
1315,messen::V,алцумун,mér
1316,messen::V,алцумун,megmér
1317,zählen::V,гьисабун,számol
1318,zählen::V,гьисабун,megszámol
1319,rechnen::V,гьисабун,számít
1320,lesen::V,кӏелун,olvas
1321,malen::V,кхьин,fest
1322,malen::V,шикилар чӏугун,fest
1323,zeichnen::V,чӏугун,rajzol
1324,schreiben::V,кхьин,ír
1325,besitzen::V,иеси хьун,birtokol
1326,kaufen::V,къачун,vesz
1327,kaufen::V,къачун,megvesz
1328,kaufen::V,маса къачун,vesz
1329,kaufen::V,маса къачун,megvesz
1330,verkaufen::V,гун,elad
1331,verkaufen::V,маса гун,elad
1332,bezahlen::V,къимет гун,fizet
1333,bezahlen::V,къимет гун,kifizet
1334,bezahlen::V,эвезда авун,fizet
1335,bezahlen::V,эвезда авун,kifizet
1336,bezahlen::V,гьакъи агакьрун,fizet
1337,bezahlen::V,гьакъи агакьрун,kifizet
1338,zahlen::V,къимет гун,fizet
1339,zahlen::V,къимет гун,megfizet
1340,zahlen::V,эвезда авун,fizet
1341,zahlen::V,эвезда авун,megfizet
1342,zahlen::V,гьакъи агакьрун,fizet
1343,zahlen::V,гьакъи агакьрун,megfizet
1344,beherrschen::V,иеси хьун,ural
1345,ertragen::V,таб гун,elbír
1346,ertragen::V,таб гун,elvisel
1347,Oberschenkel::N,,comb
1348,Strömung::N,,áramlat
1349,Moor::N,,láp
1350,Gedächtnis::N,,emlékezet
1351,Ski::N,,sí
1352,Platte::N,,lap
1353,Platte::N,,lemez
1354,Leine::N,,póráz
1355,Geschäft::N,,üzlet
1356,dick[Gegenstand]::A,,vastag
1357,auf einmal::ADV,,egyszerre
1358,zurück::ADV,,hátra
1359,zurück::ADV,,vissza
1360,wieder::ADV,,ismét
1361,wieder::ADV,,megint
1362,wehen::V,,fúj
1363,rauchen::V,,füstöl
1364,schaukeln::V,,hintázik
1365,rühren::V,,mozdít
1366,scheinen::V,,tűnik
1367,scheinen::V,,látszik
1368,zu sehen sein::V,,mutatkozik
1369,vernehmen::V,,hall
1370,wenden::V,,fordít
1371,wenden::V,,megfordít
1372,binden::V,,köt
1373,binden::V,,kötöz
1374,lassen::V,,-tat
1375,lassen::V,,-at
1376,erkennen::V,,ráismer
1377,erkennen::V,,felismer
1378,verstehen::V,,ért
1379,verstehen::V,,megért
