,Concept_ID,is,hr
836,letzter::A,síðasti,zadnji
837,allein::ADV,einn,sam
838,allein::ADV,aleinn,sam
839,auf einmal::ADV,allt í einu,istodobno
840,zusammen::ADV,saman,skupa
841,zusammen::ADV,saman,zajedno
842,lange::ADV,lengi,dugo
843,plötzlich::ADV,skyndilega,naglo
844,plötzlich::ADV,skyndilega,iznenada
845,sofort::ADV,strax,odmah
846,sofort::ADV,þegar í stað,odmah
847,später::ADV,seinna,kasnije
848,jetzt::ADV,nú,sad
849,jetzt::ADV,nú,sada
850,jetzt::ADV,núna,sad
851,jetzt::ADV,núna,sada
852,heute::ADV,í dag,danas
853,morgen::ADV,á morgun,sutra
854,bald::ADV,brátt,skoro
855,bald::ADV,brátt,doskora
856,bald::ADV,bráðum,skoro
857,bald::ADV,bráðum,doskora
858,dann::ADV,svo,zatim
859,dann::ADV,síðan,zatim
860,gestern::ADV,í gær,juče
861,gestern::ADV,í gær,jučer
862,einst::ADV,forðum,negda
863,einst::ADV,forðum,nekada
864,damals::ADV,þá,tada
865,damals::ADV,þá,onda
866,damals::ADV,á þeim tímum,tada
867,damals::ADV,á þeim tímum,onda
868,danach::ADV,á eftir því,poslije
869,danach::ADV,á eftir því,nakon toga
870,vorher::ADV,áður,prije
871,vorher::ADV,áður,prije toga
872,zuerst::ADV,fyrst,prvo
873,zuerst::ADV,fyrst,najprije
874,einmal::ADV,einu sinni,jednom
875,einmal::ADV,einu sinni,jedanput
876,manchmal::ADV,stundum,katkad
877,manchmal::ADV,stundum,katkada
878,oft::ADV,oft,često
879,immer::ADV,alltaf,vazda
880,immer::ADV,alltaf,uvijek
881,immer::ADV,sífellt,vazda
882,immer::ADV,sífellt,uvijek
883,niemals::ADV,aldrei,nikad
884,niemals::ADV,aldrei,nikada
885,hier::ADV,hér,tu
886,hier::ADV,hér,ovdje
887,hierhin::ADV,hingað,amo
888,hierhin::ADV,hingað,ovamo
889,von hier::ADV,héðan,odavde
890,dort::ADV,þar,ondje
891,dort::ADV,þarna,ondje
892,dorthin::ADV,þangað,onamo
893,geradeaus::ADV,beint áfram,ravno
894,vorwärts::ADV,áfram,naprijed
895,rückwärts::ADV,aftur á bak,natrag
896,zurück::ADV,aftur,nazad
897,zurück::ADV,aftur,natrag
898,zurück::ADV,til baka,nazad
899,zurück::ADV,til baka,natrag
900,unten::ADV,niðri,dolje
901,unten::ADV,fyrir neðan,dolje
902,hinab::ADV,niður,nizbrdo
903,hinab::ADV,niður eftir,nizbrdo
904,oben::ADV,uppi,gore
905,hinauf::ADV,upp,uzbrdo
906,hinauf::ADV,upp eftir,uzbrdo
907,überall::ADV,alls staðar,svuda
908,überall::ADV,alls staðar,svagdje
909,nicht::ADV,ekki,ne
910,ein wenig::ADV,dálítið,malo
911,kaum::ADV,varla,tek
912,kaum::ADV,varla,jedva
913,kaum::ADV,tæplega,tek
914,kaum::ADV,tæplega,jedva
915,sehr::ADV,mjög,jako
916,sehr::ADV,mjög,veoma
917,so::ADV,svo,tako
918,so::ADV,svo,ovako
919,so::ADV,þannig,tako
920,so::ADV,þannig,ovako
921,noch::ADV,enn,još
922,noch::ADV,ennþá,još
923,nur::ADV,bara,samo
924,nur::ADV,aðeins,samo
925,schon::ADV,nú þegar,već
926,wieder::ADV,aftur,opet
927,wieder::ADV,aftur,ponovo
928,wieder::ADV,að nýju,opet
929,wieder::ADV,að nýju,ponovo
930,vergebens::ADV,árangurslaust,uzalud
931,vergebens::ADV,árangurslaust,zabadava
932,vor::PRP,fyrir,pred
933,vor::PRP,fyrir,ispred
934,hinter::PRP,bak við,za
935,hinter::PRP,bak við,iza
936,hinter::PRP,aftur fyrir,za
937,hinter::PRP,aftur fyrir,iza
938,unter::PRP,undir,pod
939,unter::PRP,undir,ispod
940,durch::PRP,gegnum,po
941,durch::PRP,gegnum,kroz
942,neben::PRP,hjá,kraj
943,neben::PRP,hjá,pored
944,neben::PRP,hjá,pokraj
945,neben::PRP,við hliðina á,kraj
946,neben::PRP,við hliðina á,pored
947,neben::PRP,við hliðina á,pokraj
948,zwischen::PRP,milli,među
949,zwischen::PRP,milli,između
950,zwischen::PRP,á milli,među
951,zwischen::PRP,á milli,između
952,wegen::PRP,vegna,radi
953,wegen::PRP,vegna,zbog
954,dies::PRN,þetta,ovo
955,das::PRN,það,to
956,das::PRN,það,ono
957,alles::PRN,allt,sve
958,ich::PRN,ég,ja
959,du::PRN,þú,ti
960,er::PRN,hann,on
961,wir::PRN,við,mi
962,ihr::PRN,þið,vi
963,sie::PRN,þær,oni
964,sie::PRN,þeir,oni
965,was::FPRN,hvað,što
966,wer::FPRN,hver,tko
967,wo::FADV,hvar,gdje
968,wohin::FADV,hvert,kuda
969,wohin::FADV,hvert,kamo
970,wie::FADV,hvernig,kako
971,warum::FADV,hvers vegna,zašto
972,wieviel::FNUM,hve mikill,koliko
973,eins::NUM,einn,jedan
974,zwei::NUM,tveir,dva
975,drei::NUM,þrír,tri
976,vier::NUM,fjórir,četiri
977,fünf::NUM,fimm,pet
978,sechs::NUM,sex,šest
979,sieben::NUM,sjö,sedam
980,acht::NUM,átta,osam
981,neun::NUM,níu,devet
982,zehn::NUM,tíu,deset
983,elf::NUM,ellefu,jedanaest
984,zwölf::NUM,tólf,dvanaest
985,zwanzig::NUM,tuttugu,dvadeset
986,dreißig::NUM,þrjátíu,trideset
987,vierzig::NUM,fjörutíu,četrdeset
988,fünfzig::NUM,fimmtíu,pedeset
989,sechzig::NUM,sextíu,šezdeset
990,siebzig::NUM,sjötíu,sedamdeset
991,achtzig::NUM,áttatíu,osamdeset
992,neunzig::NUM,níutíu,devetdeset
993,hundert::NUM,hundrað,sto
994,tausend::NUM,þúsund,tisuća
995,und::CNJ,og,i
996,und::CNJ,og,te
997,oder::CNJ,eða,ili
998,stehen::V,standa,stajati
999,sitzen::V,sitja,sjediti
1000,liegen::V,liggja,ležati
1001,hängen::V,hanga,visiti
1002,werden::V,verða,postati
1003,werden::V,verða,činiti se
1004,passieren::V,gerast,desiti se
1005,passieren::V,gerast,dogoditi se
1006,beginnen::V,byrja,početi
1007,enden::V,enda,prestati
1008,enden::V,enda,svršiti se
1009,enden::V,lykta,prestati
1010,enden::V,lykta,svršiti se
1011,wechseln::V,skipta,mijenjati se
1012,aufgehen[Sonne]::V,koma upp,izići
1013,untergehen[Sonne]::V,ganga til viðar,zaći
1014,scheinen[Sonne]::V,skína,sijati
1015,donnern::V,þruma,grmjeti
1016,wehen::V,blása,duhati
1017,strömen::V,streyma,strujati
1018,fließen::V,fljóta,teći
1019,sich drehen::V,snúast,obrtati se
1020,sich drehen::V,snúast,vrtjeti se
1021,schwanken::V,riða,teturati
1022,schwanken::V,riða,kolebati se
1023,schwanken::V,rugga,teturati
1024,schwanken::V,rugga,kolebati se
1025,schwingen::V,sveiflast,njihati
1026,schwingen::V,sveiflast,titrati
1027,fallen::V,falla,padati
1028,brennen::V,brenna,gorjeti
1029,rauchen::V,reykja,dimiti se
1030,regnen::V,rigna,kišiti
1031,regnen::V,rigna,daždjeti
1032,gefrieren::V,frjósa,smrznuti se
1033,tauen::V,þiðna,kopnjeti
1034,tauen::V,þiðna,kraviti se
1035,schmelzen::V,bráðna,topiti se
1036,trocknen::V,þorna,sušiti se
1037,sieden::V,sjóða,kipjeti
1038,sieden::V,sjóða,ključati
1039,faulen::V,rotna,gnjiti
1040,verfaulen::V,rotna,sagnjiti
1041,reißen::V,rifna,otrgnuti se
1042,versinken::V,sökkva,tonuti
1043,versinken::V,sökkva,propasti
1044,vergehen::V,líða,prolaziti
1045,erscheinen::V,birtast,pojaviti se
1046,verschwinden::V,hverfa,nestati
1047,verschwinden::V,hverfa,izgubiti se
1048,sinken::V,síga,trgnuti
1049,sinken::V,síga,spustiti se
1050,abnehmen::V,lækka,opasti
1051,abnehmen::V,minnka,opasti
1052,zunehmen::V,aukast,povećati se
1053,steigen::V,stíga,uzići
1054,steigen::V,stíga,nadoći
1055,wachsen::V,vaxa,rasti
1056,glänzen::V,glóa,blistati
1057,glänzen::V,glóa,sjati se
1058,glänzen::V,glampa,blistati
1059,glänzen::V,glampa,sjati se
1060,funkeln::V,leiftra,svjetlucati
1061,lärmen::V,hafa hátt,bučati
1062,lärmen::V,hafa hátt,galamiti
1063,läuten::V,hringja,zvoniti
1064,klingeln::V,hringja,zvoniti
1065,klirren::V,glamra,zvečati
1066,klirren::V,skrölta,zvečati
1067,brausen::V,ólga,hujati
1068,rauschen::V,suða,šumiti
1069,rauschen::V,suða,šuškati
1070,klingen::V,hljóma,zvučati
1071,bellen::V,gelta,lajati
1072,heulen::V,væla,zavijati
1073,heulen::V,ýlfra,zavijati
1074,blasen::V,blása,puhati
1075,pfeifen::V,blístra,fućkati
1076,schreien::V,æpa,vikati
1077,schreien::V,æpa,kričati
1078,stöhnen::V,stynja,stenjati
1079,zittern::V,titra,drhtati
1080,zittern::V,titra,trepetati
1081,zittern::V,skjálfa,drhtati
1082,zittern::V,skjálfa,trepetati
1083,leben::V,lifa,živjeti
1084,geboren werden::V,fæðast,roditi se
1085,atmen::V,anda,disati
1086,atmen::V,draga andann,disati
1087,trinken::V,drekka,piti
1088,essen::V,borða,jesti
1089,schlucken::V,kingja,gutati
1090,müde werden::V,þreytast,umoriti se
1091,einschlafen::V,sofna,usnuti
1092,einschlafen::V,sofna,zaspati
1093,schlafen::V,sofa,spati
1094,aufwachen::V,vakna,probuditi se
1095,aufstehen::V,fara á fætur,ustati
1096,sich erholen::V,hvíla sig,odmoriti se
1097,krank werden::V,veikjast,oboljeti se
1098,krank werden::V,veikjast,razboljeti se
1099,krank werden::V,verða veikur,oboljeti se
1100,krank werden::V,verða veikur,razboljeti se
1101,krank sein::V,vera veikur,bolovati
1102,schmerzen::V,kenna til,boljeti
1103,husten::V,hósta,kašljati
1104,genesen::V,batna,ozdraviti
1105,genesen::V,batna,oporaviti se
1106,genesen::V,frískast,ozdraviti
1107,genesen::V,frískast,oporaviti se
1108,sterben::V,deyja,umrijeti
1109,umkommen::V,farast,skapati
1110,sich bewegen::V,bifast,gibati se
1111,sich bewegen::V,bifast,kretati se
1112,sich rühren::V,hreyfast,maknuti se
1113,sich erheben::V,standa upp,dići se
1114,sich setzen::V,setjast,sjesti
1115,hinfallen::V,detta,pasti
1116,laufen::V,labba,hodati
1117,schreiten::V,ganga,stupati
1118,spazierengehen::V,ganga sér til skemmtunar,šetati se
1119,eilen::V,fara hratt,hitati
1120,sich beeilen::V,flýta sér,požuriti se
1121,sausen::V,þjóta,juriti
1122,rennen::V,hlaupa,trčati
1123,springen::V,stökkva,skakati
1124,klettern::V,klifra,popeti se
1125,klettern::V,klifra,penjati se
1126,schaukeln::V,róla,ljuljati se
1127,schaukeln::V,rugga,ljuljati se
1128,kriechen::V,skríða,puzati
1129,kriechen::V,skríða,gmizati
1130,schwimmen::V,synda,plivati
1131,tauchen::V,kafa,roniti
1132,tauchen::V,kafa,gnjuriti
1133,rudern::V,róa,veslati
1134,fahren::V,aka,voziti se
1135,fahren::V,fara,voziti se
1136,fliegen::V,fljúga,letjeti
1137,fliegen::V,fljúga,lijetati
1138,gehen::V,fara,ići
1139,gehen::V,ganga,ići
1140,weggehen::V,fara burt,otići
1141,weggehen::V,ganga burt,otići
1142,abfahren::V,aka burt,krenuti
1143,abfahren::V,aka burt,otputovati
1144,anhalten::V,stöðva,stati
1145,anhalten::V,stöðva,zaustaviti
1146,hineingehen::V,ganga inn,ulaziti
1147,eintreten::V,koma inn,ući
1148,eintreten::V,ganga inn,ući
1149,kommen::V,koma,doći
1150,ankommen::V,koma til,stići
1151,zurückkommen::V,koma til baka,vratiti se
1152,zurückkommen::V,koma til baka,povratiti se
1153,bleiben::V,haldast,ostati
1154,bleiben::V,vera kyrr,ostati
1155,warten::V,bíða,čekati
1156,erwarten::V,búast við,očekivati
1157,erwarten::V,eiga von á,očekivati
1158,suchen::V,leita,tražiti
1159,finden::V,finna,naći
1160,versuchen::V,reyna,pokušati
1161,vorbereiten::V,undirbúa,spremiti
1162,vorbereiten::V,undirbúa,pripremiti
1163,lieben::V,elska,voljeti
1164,mögen::V,þykja gott,voljeti
1165,mögen::V,falla í geð,voljeti
1166,lachen::V,hlæja,smijati se
1167,rühren::V,snerta,taknuti
1168,weinen::V,gráta,plakati
1169,schimpfen::V,skammast,psovati
1170,sich ärgern::V,sárna,ljutiti se
1171,sich ärgern::V,gremjast,ljutiti se
1172,sich fürchten::V,óttast,bojati se
1173,fürchten::V,óttast,bojati se
1174,fliehen::V,flýja,pobjeći
1175,flüchten::V,strjúka,utjeći
1176,sehen::V,sjá,vidjeti
1177,anschauen::V,horfa á,ogledati
1178,ansehen::V,líta á,gledati
1179,hören::V,heyra,čuti
1180,zuhören::V,hlusta,slušati
1181,probieren::V,smakka,probati
1182,riechen::V,þefa,osjećati miris
1183,fühlen::V,finna til,osjećati
1184,scheinen::V,virðast,činiti se
1185,zu sehen sein::V,vera að sjá,biti vidljiv
1186,vernehmen::V,heyra,saznati
1187,vernehmen::V,greina,saznati
1188,frieren::V,frjósa,zima je
1189,tun::V,gera,raditi
1190,können::V,geta,moći
1191,wollen::V,ætla,htjeti
1192,wollen::V,vilja,htjeti
1193,anfangen::V,hefja,početi
1194,beenden::V,enda,svršiti
1195,beenden::V,enda,dovršiti
1196,beenden::V,ljúka,svršiti
1197,beenden::V,ljúka,dovršiti
1198,aufhören::V,lykta,prestati
1199,gelingen::V,heppnast,uspjeti
1200,geraten::V,lukkast,desiti se
1201,öffnen::V,opna,otvoriti
1202,schließen::V,loka,zatvoriti
1203,stellen::V,láta,metnuti
1204,stellen::V,láta,postaviti
1205,stellen::V,setja,metnuti
1206,stellen::V,setja,postaviti
1207,setzen::V,láta,posaditi
1208,setzen::V,setja,posaditi
1209,legen::V,láta,polagati
1210,legen::V,leggja,polagati
1211,berühren::V,koma við,doticati
1212,berühren::V,koma við,dodirivati
1213,verbinden::V,sameina,spojiti
1214,verbinden::V,sameina,zavezati
1215,bedecken::V,hylja,pokriti
1216,aufhängen::V,hengja,objesiti
1217,aufhängen::V,hengja upp,objesiti
1218,anzünden::V,kveikja í,upaliti
1219,anzünden::V,kveikja í,zapaliti
1220,aufheben::V,taka upp,podići
1221,aufheben::V,taka upp,podignuti
1222,aufheben::V,lyfta upp,podići
1223,aufheben::V,lyfta upp,podignuti
1224,zurücklassen::V,skilja eftir,ostaviti
1225,zurücklassen::V,skilja eftir,pustiti natrag
1226,verlieren::V,týna,izgubiti
1227,verlieren::V,glata,izgubiti
1228,fallen lassen::V,missa,ispustiti
1229,machen::V,búa til,uraditi
1230,machen::V,búa til,načiniti
1231,machen::V,búa til,napraviti
1232,herstellen::V,framleiða,proizvesti
1233,bauen::V,smíða,graditi
1234,bauen::V,byggja,graditi
1235,reparieren::V,gera við,popraviti
1236,verbessern::V,bæta,poboljšati
1237,ändern::V,breyta,promijeniti
1238,graben::V,grafa,kopati
1239,graben::V,grafa,kopkati
1240,beugen::V,beygja,saviti
1241,biegen::V,sveigja,saviti
1242,biegen::V,sveigja,sagnuti
1243,drehen::V,snúa,vrtjeti
1244,wenden::V,snúa,obrnuti
1245,wenden::V,venda,obrnuti
1246,umdrehen::V,venda,okrenuti
1247,umdrehen::V,venda,prevŕnuti
1248,umdrehen::V,snúa við,okrenuti
1249,umdrehen::V,snúa við,prevŕnuti
1250,heben::V,hefja,dizati
1251,hochheben::V,lyfta upp,dignuti
1252,ergreifen::V,grípa,uhvatiti
1253,ergreifen::V,grípa,prihvatiti
1254,halten::V,rúma,držati
1255,halten::V,halda,držati
1256,drücken::V,þjá,pritiskivati
1257,drücken::V,þrýsta,pritiskivati
1258,schieben::V,ýta,gurati
1259,kratzen::V,klóra,česati
1260,kratzen::V,klóra,grepsti
1261,lecken::V,sleikja,lizati
1262,beißen::V,bíta,ujesti
1263,beißen::V,bíta,gristi
1264,abreißen::V,rífa af,otkinuti
1265,abreißen::V,rífa frá,otkinuti
1266,abschneiden::V,skera af,odrezati
1267,abschneiden::V,klippa af,odrezati
1268,binden::V,binda,vezati
1269,stecken::V,stinga,turiti
1270,brechen::V,brjóta,slomiti
1271,klopfen::V,berja,lupati
1272,klopfen::V,berja,kucati
1273,klopfen::V,klappa,lupati
1274,klopfen::V,klappa,kucati
1275,hauen::V,berja,tući
1276,hauen::V,berja,udarati
1277,hauen::V,höggva,tući
1278,hauen::V,höggva,udarati
1279,kleben::V,líma,lijepiti
1280,reiben::V,núa,trti
1281,streichen::V,smyrja,namazati
1282,schleifen::V,slípa,brusiti
1283,schneiden::V,skera,rezati
1284,schneiden::V,klippa,rezati
1285,rütteln::V,skaka,drmati
1286,schütteln::V,hrista,tresti
1287,schwenken::V,sveifla,mahati
1288,schütten::V,hella,sipati
1289,schütten::V,hella,lijevati
1290,füllen::V,fylla,napuniti
1291,einwickeln::V,vefja inn í,umotati
1292,einwickeln::V,vefja inn í,zamotati
1293,tragen::V,bera,nositi
1294,schleppen::V,draga,tegliti
1295,ziehen::V,toga,vući
1296,ziehen::V,draga,vući
1297,aufbewahren::V,geyma,čuvati
1298,werfen::V,kasta,bacati
1299,fangen::V,grípa,loviti
1300,fangen::V,grípa,hvatati
1301,packen::V,þrífa í,ščepati
1302,packen::V,þrífa í,zgrabiti
1303,verstecken::V,fela,sakriti
1304,teilen::V,deila,podijeliti
1305,schicken::V,senda,slati
1306,bringen::V,færa,donijeti
1307,bringen::V,flytja,donijeti
1308,hinzufügen::V,bæta við,dodati
1309,hinzufügen::V,bæta við,pridati
1310,bekommen::V,hljóta,dobiti
1311,bekommen::V,ná,dobiti
1312,erhalten::V,fá,primiti
1313,nehmen::V,taka,uzeti
1314,wählen::V,velja,izabrati
1315,auswählen::V,velja úr,odabrati
1316,bewahren::V,gæta,sačuvati
1317,bewahren::V,vernda,sačuvati
1318,behindern::V,varna,smetati
1319,verderben::V,spilla,pokvariti
1320,beschädigen::V,skemma,oštetiti
1321,zerbrechen::V,brjóta,razbiti
1322,zerbrechen::V,brjóta,prelomiti
1323,zerreißen::V,rífa,poderati
1324,zerreißen::V,rífa,rastrgnuti
1325,zerreißen::V,rífa sundur,poderati
1326,zerreißen::V,rífa sundur,rastrgnuti
1327,zerstören::V,rífa niður,razoriti
1328,zerstören::V,rífa niður,razrušiti
1329,verbrennen::V,brenna,spaliti
1330,verbrennen::V,brenna,sagorjeti
1331,geben::V,gefa,dati
1332,reichen::V,rétta,pružiti
1333,schenken::V,gefa,darivati
1334,versprechen::V,lofa,obećati
1335,versprechen::V,heita,obećati
1336,wünschen::V,óska,željeti
1337,loben::V,lofa,hvaliti
1338,loben::V,hrósa,hvaliti
1339,küssen::V,kyssa,ljubiti
1340,wiegen::V,rugga,njihati
1341,wiegen::V,rugga,ljuljati
1342,zudecken::V,þekja,pokriti
1343,zudecken::V,breiða yfir,pokriti
1344,wecken::V,vekja,probuditi
1345,zeigen::V,sýna,pokazati
1346,führen::V,leiða,voditi
1347,lehren::V,kenna,učiti
1348,unterrichten::V,fræða,poučiti
1349,aufziehen::V,ala upp,uzgajati
1350,leiten::V,stjórna,upravljati
1351,antreiben::V,hvetja,natjeravati
1352,lassen::V,láta,dati
1353,einladen::V,bjóða heim,pozvati
1354,vereinigen::V,sameina,ujediniti
1355,besuchen::V,heimsækja,posjetiti
1356,treffen::V,hitta,sresti
1357,sich versammeln::V,safnast saman,okupiti se
1358,spielen::V,leika sér,igrati se
1359,singen::V,syngja,pjevati
1360,tanzen::V,dansa,plesati
1361,sich trennen::V,skiljast,razići se
1362,verlassen::V,yfirgefa,ostaviti
1363,verlassen::V,yfirgefa,napustiti
1364,retten::V,bjarga,spasiti
1365,bewachen::V,gæta,čuvati
1366,bewachen::V,gæta,stražariti
1367,bewachen::V,hafa vörð á,čuvati
1368,bewachen::V,hafa vörð á,stražariti
1369,schützen::V,vernda,čuvati
1370,verteidigen::V,verja,obraniti
1371,sich schlagen::V,slást,biti se
1372,sich schlagen::V,slást,udariti se
1373,sich schlagen::V,berjast,biti se
1374,sich schlagen::V,berjast,udariti se
1375,schießen::V,skjóta,pucati
1376,schießen::V,skjóta,strijeljati
1377,siegen::V,sigra,pobijediti
1378,ärgern::V,ergja,ljutiti
1379,ärgern::V,skaprauna,ljutiti
1380,schlagen::V,slá,biti
1381,schlagen::V,slá,udariti
1382,schlagen::V,lemja,biti
1383,schlagen::V,lemja,udariti
1384,treten::V,sparka,šutnuti
1385,stechen::V,stinga,ubosti
1386,stoßen::V,hrinda,gurnuti
1387,stehlen::V,stela,ukrasti
1388,stören::V,trufla,smetati
1389,belästigen::V,ónáða,smetati
1390,belästigen::V,ónáða,dosaditi
1391,verbergen::V,leyna,skriti
1392,täuschen::V,gabba,obmanuti
1393,täuschen::V,blekkja,obmanuti
1394,betrügen::V,svíkja,prevarati
1395,betrügen::V,blekkja,prevarati
1396,töten::V,drepa,ubiti
1397,wohnen::V,búa,stanovati
1398,arbeiten::V,vinna,raditi
1399,sammeln::V,safna,sabrati
1400,pflücken::V,tína,ubrati
1401,pflücken::V,reyta,ubrati
1402,jagen::V,veiða,loviti
1403,fischen::V,fiska,ribati
1404,fischen::V,fiska,loviti ribu
1405,fassen::V,veiða,uloviti
1406,hüten::V,gæta,pasti
1407,hüten::V,vakta,pasti
1408,treiben::V,reka,goniti
1409,anbinden::V,binda við,privezati
1410,anbinden::V,binda fast,privezati
1411,füttern::V,fóðra,hraniti
1412,melken::V,mjólka,musti
1413,hacken::V,höggva,sjeckati
1414,gießen::V,hella,politi
1415,reifen::V,þroskast,sazreti
1416,zubereiten::V,elda,prigotoviti
1417,zubereiten::V,tilbúa,prigotoviti
1418,kochen::V,sjóða,kuhati
1419,backen::V,baka,peći
1420,braten::V,steikja,peći
1421,braten::V,steikja,pržiti
1422,umrühren::V,hræra í,promiješati
1423,stricken::V,prjóna,plesti
1424,nähen::V,sauma,šiti
1425,färben::V,lita,obojiti
1426,reinigen::V,hreinsa,očistiti
1427,reinigen::V,hreinsa,počistiti
1428,waschen::V,þvo,prati
1429,abwischen::V,þerra,otrti
1430,spülen::V,skola,isprati
1431,spülen::V,skola,oplakati
1432,spülen::V,þvo upp,isprati
1433,spülen::V,þvo upp,oplakati
1434,fegen::V,sópa,mesti
1435,fegen::V,sópa,pomesti
1436,fegen::V,hreinsa,mesti
1437,fegen::V,hreinsa,pomesti
1438,kehren::V,sópa,mesti
1439,baden::V,baða sig,kupati se
1440,sich waschen::V,þvo sér,umiti se
1441,sich waschen::V,þvo sér,prati se
1442,ausziehen::V,fara úr,svući
1443,anziehen::V,fara í,obući
1444,sich anziehen::V,klæðast,obući se
1445,kämmen::V,greiða,češljati
1446,schmücken::V,prýða,uresiti
1447,schmücken::V,prýða,nakititi
1448,schmücken::V,skreyta,uresiti
1449,schmücken::V,skreyta,nakititi
1450,sagen::V,segja,reći
1451,sagen::V,segja,kazati
1452,sprechen::V,tala,govoriti
1453,reden::V,ræða,govoriti
1454,reden::V,ræða,besjediti
1455,sich unterhalten::V,spjalla,razgovarati se
1456,sich unterhalten::V,ræðast við,razgovarati se
1457,fragen::V,spyrja,pitati
1458,bitten::V,biðja,moliti
1459,erzählen::V,segja frá,ispričati
1460,erzählen::V,segja frá,pripovjediti
1461,mitteilen::V,tilkynna,saopćiti
1462,nennen::V,nefna,nazvati
1463,rufen::V,kalla,zvati
1464,rufen::V,kalla,dozvati
1465,prahlen::V,gorta,hvalisati se
1466,übersetzen::V,þýða,prevesti
1467,denken::V,hugsa,misliti
1468,glauben::V,trúa,vjerovati
1469,bemerken::V,taka eftir,zapaziti
1470,bemerken::V,taka eftir,primijetiti
1471,erkennen::V,þekkja,prepoznati
1472,begreifen::V,skilja,pojmiti
1473,begreifen::V,skilja,shvatiti
1474,verstehen::V,skilja,razabrati
1475,lernen::V,læra,učiti se
1476,wissen::V,vita,znati
1477,sich erinnern an::V,minnast,sjetiti se
1478,vergessen::V,gleyma,zaboraviti
1479,messen::V,mæla,mjeriti
1480,zählen::V,telja,brojiti
1481,rechnen::V,reikna,računati
1482,lesen::V,lesa,čitati
1483,malen::V,mála,slikati
1484,zeichnen::V,teikna,crtati
1485,schreiben::V,skrifa,pisati
1486,besitzen::V,hafa,imati
1487,besitzen::V,hafa,posjedovati
1488,kaufen::V,kaupa,kupiti
1489,verkaufen::V,selja,prodati
1490,verkaufen::V,selja,raspačati
1491,bezahlen::V,borga,platiti
1492,zahlen::V,borga,plaćati
1493,beherrschen::V,hafa á valdi sínu,vladati
1494,beherrschen::V,hafa á valdi sínu,gospodariti
1495,ertragen::V,þola,trpjeti
1496,ertragen::V,þola,podnijeti
