,Concept_ID,ka,udm
719,sanft::A,ალერსიანი,мусо
720,sanft::A,ალერსიანი,эрке
721,sanft::A,გრძნობიერი,мусо
722,sanft::A,გრძნობიერი,эрке
723,hungrig::A,მშიერი,сютэм
724,krank::A,სნეული,висись
725,krank::A,ავადმყოფი,висись
726,nackt::A,ტიტველი,гольык
727,traurig::A,მწუხარე,мӧзмыт
728,traurig::A,სევდიანი,мӧзмыт
729,lebendig::A,ცოცხალი,улэп
730,gut::A,კარგი,ӟеч
731,gut::A,კარგი,умой
732,schlecht::A,უხეირო,урод
733,schlecht::A,უხეირო,алама
734,richtig::A,ნამდვილი,шонер
735,schlimm::A,ცუდი,алама
736,wahr::A,სწორი,зэмос
737,wahr::A,ჭეშმარიტი,зэмос
738,alt::A,ძველი,вуж
739,neu::A,ახალი,выль
740,ehemalig::A,ყოფილი,азьвылэз
741,alt[Lebewesen]::A,ბებერი,пересь
742,jung::A,ნორჩი,егит
743,jung::A,ნორჩი,пинал
744,jung::A,ახალგაზრდა,егит
745,jung::A,ახალგაზრდა,пинал
746,arm::A,ღარიბი,начар
747,arm::A,ღარიბი,куанер
748,reich::A,მდიდარი,узыр
749,bekannt::A,ცნობილი,тодмо
750,berühmt::A,გამოჩენილი,дано
751,fremd::A,უცხო,ят
752,fremd::A,გარეშე,ят
753,verschieden::A,სხვაგვარი,пӧртэм
754,nah::A,ახლო,матысь
755,fern::A,შორი,кыдёкысь
756,fern::A,შორეული,кыдёкысь
757,linker::A,მარცხენა,паллян
758,rechter::A,მარჯვენა,бур
759,rechter::A,მარჯვენა,бурпал
760,anderer::A,სხვა,мукет
761,erster::A,პირველი,нырысетӥез
762,zweiter::A,მეორე,кыктэтӥез
763,dritter::A,მესამე,кунньметӥез
764,letzter::A,ბოლო,берло
765,letzter::A,ბოლო,берпум
766,letzter::A,უკანასკნელი,берло
767,letzter::A,უკანასკნელი,берпум
768,allein::ADV,მარტო,огназ
769,auf einmal::ADV,ერთდროულად,огдыре
770,zusammen::ADV,ერთად,ӵош
771,zusammen::ADV,ერთად,валче
772,lange::ADV,დიდხანს,кема
773,plötzlich::ADV,მოულოდნელად,мапламтэ шорысь
774,sofort::ADV,ახლავე,али ик
775,später::ADV,მოგვიანებით,бергес
776,später::ADV,მოგვიანებით,берлогес
777,jetzt::ADV,ახლა,али
778,jetzt::ADV,ახლა,табере
779,heute::ADV,დღეს,туннэ
780,morgen::ADV,ხვალ,ӵуказе
781,bald::ADV,მალე,ӝоген
782,dann::ADV,მერე,берло
783,gestern::ADV,გუშინ,толон
784,einst::ADV,ოდესღაც,огпол
785,einst::ADV,ოდესღაც,одӥг пол
786,damals::ADV,მაშინ,соку
787,danach::ADV,მერმე,собере
788,danach::ADV,შემდეგ,собере
789,vorher::ADV,ადრე,азьло
790,vorher::ADV,ადრე,азьвыл
791,vorher::ADV,წინათ,азьло
792,vorher::ADV,წინათ,азьвыл
793,zuerst::ADV,ჯერ,азьло
794,einmal::ADV,ერთხელ,огпол
795,manchmal::ADV,ხან,куддыръя
796,manchmal::ADV,ზოგჯერ,куддыръя
797,oft::ADV,ხშირად,ӵем
798,immer::ADV,მუდამ,пыр
799,immer::ADV,მუდამ,котьку
800,immer::ADV,ყოველთვის,пыр
801,immer::ADV,ყოველთვის,котьку
802,niemals::ADV,არასდროს,уз ноку
803,hier::ADV,აქ,татын
804,hierhin::ADV,აქეთ,татчы
805,von hier::ADV,აქედან,татысь
806,dort::ADV,იქ,отӥ
807,dort::ADV,იქ,отын
808,dorthin::ADV,იქით,отчы
809,geradeaus::ADV,პირდაპირ,меӵак
810,vorwärts::ADV,წინ,азьлань
811,rückwärts::ADV,უკან,берлань
812,zurück::ADV,უკანვე,берен
813,zurück::ADV,უკანვე,берлань
814,unten::ADV,დაბლა,улын
815,unten::ADV,ქვევით,улын
816,hinab::ADV,ძირს,улэ
817,oben::ADV,ზემოთ,вылын
818,oben::ADV,ზემოთ,вылӥын
819,hinauf::ADV,ზევით,вылэ
820,hinauf::ADV,ზევით,вылӥе
821,hinauf::ADV,ზევით,выллань
822,überall::ADV,ყველგან,котькытын
823,überall::ADV,ყველგან,пасьтана
824,nicht::ADV,არ,уз
825,ein wenig::ADV,ცოტა,ичи
826,ein wenig::ADV,ცოტა,ӧжыт
827,ein wenig::ADV,ცოტა,огшап
828,kaum::ADV,ძლივს,муртса
829,sehr::ADV,მეტად,туж
830,sehr::ADV,მეტად,лекос
831,sehr::ADV,ძალიან,туж
832,sehr::ADV,ძალიან,лекос
833,so::ADV,ისე,озьы
834,so::ADV,ისე,тазьы
835,noch::ADV,ჯერ,на
836,nur::ADV,მხოლოდ,гинэ
837,schon::ADV,უკვე,ни
838,schon::ADV,უკვე,ини
839,wieder::ADV,ისევ,нош
840,wieder::ADV,ისევ,кайта
841,wieder::ADV,კიდევ,нош
842,wieder::ADV,კიდევ,кайта
843,vergebens::ADV,ამაოდ,юнме
844,vergebens::ADV,ტყუილად,юнме
845,vor::PRP,წინ,азьын
846,hinter::PRP,უკან,берын
847,hinter::PRP,უკან,бӧрсьы
848,hinter::PRP,მიღმა,берын
849,hinter::PRP,მიღმა,бӧрсьы
850,unter::PRP,ქვეშ,улын
851,unter::PRP,ქვევით,улын
852,durch::PRP,გავლით,пыр
853,durch::PRP,გავლით,пыртӥ
854,neben::PRP,გვერდით,бордын
855,zwischen::PRP,შუა,вискын
856,zwischen::PRP,შორის,вискын
857,wegen::PRP,გამო,сэрен
858,wegen::PRP,შედეგად,сэрен
859,dies::PRN,ეს,та
860,das::PRN,ეგ,со
861,alles::PRN,ყველაფერი,ваньмыз
862,ich::PRN,მე,мон
863,du::PRN,შენ,тон
864,er::PRN,ის,со
865,er::PRN,იგი,со
866,wir::PRN,ჩვენ,ми
867,ihr::PRN,თქვენ,тӥ
868,sie::PRN,ისინი,соос
869,was::FPRN,რა,ма
870,wer::FPRN,ვინ,кин
871,wo::FADV,სად,кытын
872,wohin::FADV,საით,кытчы
873,wie::FADV,როგორ,кызьы
874,warum::FADV,რაზე,малы
875,warum::FADV,რატომ,малы
876,wieviel::FNUM,რამდენი,кӧня
877,eins::NUM,ერთი,одӥг
878,zwei::NUM,ორი,кык
879,drei::NUM,სამი,куинь
880,vier::NUM,ოთხი,ньыль
881,fünf::NUM,ხუთი,вить
882,sechs::NUM,ექვსი,куать
883,sieben::NUM,შვიდი,сизьым
884,acht::NUM,რვა,тямыс
885,neun::NUM,ცხრა,укмыс
886,zehn::NUM,ათი,дас
887,elf::NUM,თერთმეტი,дас одӥг
888,zwölf::NUM,თორმეტი,дас кык
889,zwanzig::NUM,ოცი,кызь
890,dreißig::NUM,ოცდაათი,куамын
891,vierzig::NUM,ორმოცი,ньыльдон
892,fünfzig::NUM,ორმოცდაათი,витьтон
893,sechzig::NUM,სამოცი,куатьтон
894,siebzig::NUM,სამოცდაათი,сизьымдон
895,achtzig::NUM,ოთხმოცი,тямыстон
896,neunzig::NUM,ოთხმოცდაათი,укмыстон
897,hundert::NUM,ასი,сю
898,tausend::NUM,ათასი,сюрс
899,und::CNJ,და,и
900,und::CNJ,და,но
901,oder::CNJ,ან,яке
902,stehen::V,დგას,сылыны
903,sitzen::V,ზის,пукыны
904,liegen::V,აწევს,кылльыны
905,hängen::V,კიდია,ошкыса улыны
906,werden::V,გახდება,луыны
907,passieren::V,მოხდება,луыны
908,beginnen::V,იწყება,кутскыны
909,enden::V,გათავდება,бырыны
910,wechseln::V,იცვლება,воштӥськыны
911,aufgehen[Sonne]::V,ამოდის,ӝужаны
912,untergehen[Sonne]::V,ჩადის,пуксьыны
913,scheinen[Sonne]::V,ანათებს,пиштыны
914,scheinen[Sonne]::V,ანათებს,чиляны
915,donnern::V,ქუხს,гудыръяны
916,wehen::V,ქრის,пелляськыны
917,wehen::V,დაუბერავს,пелляськыны
918,strömen::V,იღვრება,киськыны
919,strömen::V,იღვრება,исьтӥськыны
920,fließen::V,დის,бызьыны
921,fließen::V,მიედინება,бызьыны
922,sich drehen::V,ტრიალებს,берганы
923,schwanken::V,ირხევა,вошъяськыны
924,schwingen::V,ირხევა,шонаськыны
925,fallen::V,დავარდება,усьыны
926,brennen::V,იწვის,ӝуаны
927,rauchen::V,ბოლავს,ӵындыны
928,rauchen::V,აბოლებს,ӵындыны
929,regnen::V,წვიმს,зорыны
930,gefrieren::V,იყინება,кынмыны
931,tauen::V,დნება,шунаны
932,schmelzen::V,დნება,шунаны
933,trocknen::V,გაშრება,куасьмыны
934,sieden::V,დუღს,пӧзьыны
935,faulen::V,ლპება,сисьмыны
936,verfaulen::V,ლპება,сисьмыны
937,reißen::V,დაიხევა,кеськыны
938,versinken::V,ეფლობა,выйыны
939,versinken::V,ჩაიძირება,выйыны
940,vergehen::V,გადის,ортчыны
941,erscheinen::V,გამოჩნდება,адскыны
942,verschwinden::V,გააქრება,бырыны
943,verschwinden::V,დაიკარგება,бырыны
944,sinken::V,დაიწევს,усьыны
945,abnehmen::V,შემცირდება,синыны
946,zunehmen::V,გასუქდება,йылыны
947,steigen::V,მოიმატებს,лӧпкыны
948,wachsen::V,იზრდება,будыны
949,wachsen::V,მრავლდება,будыны
950,glänzen::V,ბრწყინავს,чиляны
951,glänzen::V,ბრწყინავს,пиштыны
952,funkeln::V,კაშკაშებს,чилекъяны
953,lärmen::V,ხმაურობს,уретыны
954,lärmen::V,ხმაურობს,ӵашетыны
955,läuten::V,დარეკავს,жингыртыны
956,klingeln::V,დარეკავს,жингыртыны
957,klirren::V,დააწკარუნებს,жильккетыны
958,brausen::V,ბობოქრობს,лекъяськыны
959,rauschen::V,შრიალებს,ӵашетыны
960,klingen::V,ხმას გამოსცემს,кылӥськыны
961,bellen::V,უყეფს,утыны
962,heulen::V,ღმუის,вузыны
963,blasen::V,დაუბერავს,пельтыны
964,pfeifen::V,უსტვენს,шуланы
965,schreien::V,ყვირის,черекъяны
966,schreien::V,ყვირის,кесяськыны
967,stöhnen::V,კვნესის,ӝуштыны
968,zittern::V,აძაგძაგებს,дырекъяны
969,zittern::V,აძაგძაგებს,куалекъяны
970,leben::V,ცოცხლობს,улыны
971,geboren werden::V,იშვება,вордӥськыны
972,geboren werden::V,იბადება,вордӥськыны
973,atmen::V,სუნთქავს,шоканы
974,trinken::V,სვამს,юыны
975,trinken::V,დალევს,юыны
976,essen::V,შეჭამს,сиыны
977,schlucken::V,ყლაპავს,ньылыны
978,müde werden::V,დაიქანცება,жадьыны
979,einschlafen::V,დაიძინებს,умме усьыны
980,schlafen::V,სძინავს,кӧлыны
981,aufwachen::V,გაიღვიძებს,сайканы
982,aufstehen::V,ადგება,султыны
983,sich erholen::V,დაისვენებს,шутэтскыны
984,krank werden::V,ავად გახდება,висьыны
985,krank sein::V,ავადმყოფობს,висьыны
986,schmerzen::V,სტკივა,висьыны
987,husten::V,ახველებს,кызыны
988,genesen::V,მორჩება,юнматскыны
989,genesen::V,მორჩება,бурмытскылыны
990,sterben::V,კვდება,кулыны
991,umkommen::V,დაიღუპება,бырыны
992,sich bewegen::V,იძვრის,вырыны
993,sich bewegen::V,მოძრაობს,вырыны
994,sich rühren::V,გაინძრევა,вырӟыны
995,sich rühren::V,გაინძრევა,вырӟылыны
996,sich erheben::V,ადგება,султыны
997,sich setzen::V,დაჯდება,пуксьыны
998,hinfallen::V,დაეცემა,усьыны
999,laufen::V,დადის,мыныны
1000,schreiten::V,აბიჯებს,вамышъяны
1001,spazierengehen::V,დასეირნობს,мыныны
1002,spazierengehen::V,დასეირნობს,ветлыны
1003,eilen::V,მიიჩქარის,дыртыны
1004,sich beeilen::V,აჩქარდება,дыртыны
1005,sausen::V,მიქრის,туж ӝог мыныны
1006,rennen::V,დარბის,бызьылыны
1007,springen::V,ხტის,тэтчаны
1008,klettern::V,ძვრება,тубаны
1009,schaukeln::V,ქანაობს,лэйканы
1010,schaukeln::V,ქანაობს,шонаськыны
1011,kriechen::V,დაბობღავს,нюж ветлыны
1012,schwimmen::V,ცურავს,уяны
1013,tauchen::V,ჩაიძირება,зумылыны
1014,rudern::V,ნიჩაბს უსვამს,полсаны
1015,fahren::V,დადის,ветлыны
1016,fahren::V,მგზავრობს,ветлыны
1017,fliegen::V,იფრენს,лобаны
1018,fliegen::V,გაფრინდება,лобаны
1019,gehen::V,მიდის,мыныны
1020,weggehen::V,წამოდის,кошкыны
1021,abfahren::V,მიემგზავრება,кошкыны
1022,anhalten::V,ჩერდება,дугдыны
1023,hineingehen::V,შედის,пырыны
1024,eintreten::V,შედის,пырыны
1025,kommen::V,მოდის,вуыны
1026,kommen::V,მოდის,лыктыны
1027,ankommen::V,ჩადის,вуыны
1028,zurückkommen::V,დაბრუნდება,берытскыны
1029,bleiben::V,დარჩება,кыльыны
1030,warten::V,ელოდება,витьыны
1031,erwarten::V,ელის,витьыны
1032,erwarten::V,ელის,возьманы
1033,erwarten::V,დაიცდის,витьыны
1034,erwarten::V,დაიცდის,возьманы
1035,suchen::V,ეძებს,утчаны
1036,suchen::V,მოძებნის,утчаны
1037,finden::V,მიაგნებს,шедьтыны
1038,finden::V,გამოძებნის,шедьтыны
1039,versuchen::V,ცდის,турттыны
1040,versuchen::V,ცდილობს,турттыны
1041,vorbereiten::V,მოამზადებს,дасяны
1042,lieben::V,უყვარს,гажаны
1043,mögen::V,ეტრფის,яратыны
1044,lachen::V,იცინის,серекъяны
1045,rühren::V,გულს აუჩუყებს,сюлме йӧтыны
1046,weinen::V,ტირის,бӧрдыны
1047,schimpfen::V,შეიგინება,даллашыны
1048,sich ärgern::V,გაბრაზობს,лекъяськыны
1049,sich fürchten::V,შიშობს,кышканы
1050,sich fürchten::V,შიშობს,курданы
1051,fürchten::V,ფრთხილობს,курданы
1052,fürchten::V,ფრთხილობს,кышканы
1053,fliehen::V,გაიქცევა,пегӟыны
1054,flüchten::V,გაიქცევა,пегӟыны
1055,sehen::V,ხედავს,адӟыны
1056,anschauen::V,ნახავს,учкыны
1057,ansehen::V,უყურებს,учкыны
1058,hören::V,ისმენს,кылыны
1059,zuhören::V,მოისმენს,кылзыны
1060,probieren::V,გასინჯავს,веръяны
1061,riechen::V,ყნოსავს,зынъяны
1062,fühlen::V,გრძნობს,шӧдыны
1063,scheinen::V,ეჩვენება,адскыны
1064,zu sehen sein::V,მოჩანს,адӟиськыны
1065,vernehmen::V,გაიგებს,кылыны
1066,frieren::V,იყინება,кынмыны
1067,tun::V,აკეთებს,карыны
1068,können::V,შეიძლება,быгатыны
1069,wollen::V,უნდა,потыны
1070,anfangen::V,დაიწყებს,кутскыны
1071,beenden::V,ამთავრებს,быдтыны
1072,beenden::V,ამთავრებს,быдэстыны
1073,aufhören::V,შეწყვეტს,дугдыны
1074,gelingen::V,მოახერხებს,быгатыны
1075,gelingen::V,მოახერხებს,луыны
1076,geraten::V,გამოდის,лэсяны
1077,öffnen::V,გახსნის,усьтыны
1078,schließen::V,ხურავს,пытсаны
1079,schließen::V,დაკეტავს,пытсаны
1080,stellen::V,დადგამს,пуктыны
1081,setzen::V,დასვამს,пуктыны
1082,legen::V,დადებს,поныны
1083,berühren::V,შეახებს,исаны
1084,berühren::V,მიაკარებს,исаны
1085,verbinden::V,შეაერთებს,герӟаны
1086,bedecken::V,გადააფარებს,пытсаны
1087,aufhängen::V,დაკიდებს,ошыны
1088,anzünden::V,დაანთებს,ӝуатыны
1089,anzünden::V,მოუკიდებს,ӝуатыны
1090,aufheben::V,აიღებს,ӝутыны
1091,aufheben::V,აიყვანს,ӝутыны
1092,zurücklassen::V,დატოვებს,кельтыны
1093,verlieren::V,დაკარგავს,ыштыны
1094,fallen lassen::V,გაუვარდება,уськытыны
1095,machen::V,გააკეთებს,лэсьтыны
1096,machen::V,გამოიწვევს,лэсьтыны
1097,herstellen::V,დაამზადებს,лэсьтыны
1098,bauen::V,ააშენებს,пуктыны
1099,reparieren::V,შეაკეთებს,тупатыны
1100,reparieren::V,გაარემონტებს,тупатыны
1101,verbessern::V,გამოაკეთებს,умоятыны
1102,verbessern::V,გააუმჯობესებს,умоятыны
1103,ändern::V,შეცვლის,воштыны
1104,graben::V,თხრის,копаны
1105,beugen::V,ხრის,губыртыны
1106,biegen::V,გაღუნავს,куасаны
1107,drehen::V,ატრიალებს,бергатыны
1108,wenden::V,მოაბრუნებს,берыктыны
1109,umdrehen::V,შეატრიალებს,берыктыны
1110,heben::V,ასწევს,ӝутыны
1111,hochheben::V,აიყვანს,ӝутъяны
1112,ergreifen::V,სტაცებს,кутыны
1113,ergreifen::V,სტაცებს,кырмыны
1114,halten::V,უჭირავს,возьыны
1115,drücken::V,დააწვება,зӥбыны
1116,drücken::V,დააწვება,пачкатыны
1117,schieben::V,მისწევს,донганы
1118,kratzen::V,მოფხანს,вуштыны
1119,lecken::V,ლოკავს,нюлыны
1120,beißen::V,უკბენს,куртчыны
1121,abreißen::V,გლეჯს,ишкалтыны
1122,abreißen::V,მოწყვეტს,ишкалтыны
1123,abschneiden::V,გაჭრის,шорыны
1124,abschneiden::V,გაჭრის,вандыны
1125,binden::V,შეკრავს,керттыны
1126,binden::V,გადააბამს,керттыны
1127,stecken::V,ჩაასობს,мертчытыны
1128,brechen::V,მოიტეხს,тӥяны
1129,klopfen::V,აკაკუნებს,йыганы
1130,klopfen::V,აკაკუნებს,шарккетыны
1131,hauen::V,ლეწავს,жугыны
1132,hauen::V,ლეწავს,тышканы
1133,kleben::V,წებავს,лякыны
1134,kleben::V,დააწებებს,лякыны
1135,reiben::V,დაზელს,зыраны
1136,reiben::V,დაზელს,вуштыны
1137,streichen::V,უსვამს,зыраны
1138,schleifen::V,ლესავს,шерыны
1139,schneiden::V,გაჭრის,вандыны
1140,rütteln::V,არხევს,зуркатыны
1141,schütteln::V,არყევს,куалекъятыны
1142,schütteln::V,ანძრევს,куалекъятыны
1143,schwenken::V,აქნევს,шонаны
1144,schütten::V,ღვრის,лэзьыны
1145,schütten::V,დააქცევს,лэзьыны
1146,füllen::V,გაავსებს,тырмытыны
1147,einwickeln::V,შეახვევს,биньыны
1148,tragen::V,მიიტანს,нуыны
1149,schleppen::V,მიათრევს,кыскыны
1150,ziehen::V,წევს,кыскыны
1151,ziehen::V,ათრევს,кыскыны
1152,aufbewahren::V,შეინახავს,возьыны
1153,werfen::V,ისვრის,куяны
1154,werfen::V,ისვრის,лэзяны
1155,fangen::V,დაიჭერს,кутыны
1156,packen::V,სტაცებს,кутыны
1157,packen::V,სტაცებს,кырмыны
1158,verstecken::V,მალავს,ватыны
1159,teilen::V,დაყოფს,люкыны
1160,schicken::V,გაგზავნის,ыстыны
1161,bringen::V,მოიტანს,вайыны
1162,hinzufügen::V,დაამატებს,ватсаны
1163,bekommen::V,ამოიღებს,басьтыны
1164,erhalten::V,იღებს,басьтыны
1165,nehmen::V,აიღებს,кутыны
1166,nehmen::V,აიღებს,басьтыны
1167,wählen::V,გადაარჩევს,бырйыны
1168,auswählen::V,ამოარჩევს,бырйыны
1169,bewahren::V,ინარჩუნებს,возьыны
1170,behindern::V,აბრკოლებს,могӟытыны
1171,behindern::V,გააძნელებს,могӟытыны
1172,verderben::V,გააფუჭებს,сӧрыны
1173,beschädigen::V,დააზიანებს,урод лэсьтыны
1174,zerbrechen::V,დაამტვრევს,сӧрыны
1175,zerreißen::V,გახევს,кесяны
1176,zerstören::V,მოსპობს,куашкатыны
1177,zerstören::V,დაანგრევს,куашкатыны
1178,verbrennen::V,დაწვავს,сутыны
1179,geben::V,აძლევს,сётыны
1180,reichen::V,მიაწოდებს,сётыны
1181,schenken::V,აჩუქებს,кузьманы
1182,versprechen::V,აღუთქვამს,кыл сётыны
1183,wünschen::V,უსურვებს,сӥзьыны
1184,loben::V,აქებს,ушъяны
1185,loben::V,ამკობს,ушъяны
1186,küssen::V,აკოცებს,чупаны
1187,wiegen::V,არხევს,веттаны
1188,wiegen::V,არხევს,лэйкатыны
1189,zudecken::V,გადახურავს,шобыртыны
1190,wecken::V,გააღვიძებს,сайкатыны
1191,zeigen::V,დაანახვებს,возьматыны
1192,führen::V,მიჰყავს,нуыны
1193,lehren::V,ასწავლის,дышетыны
1194,unterrichten::V,ასწავლის,дышетыны
1195,aufziehen::V,აღზრდის,будэтыны
1196,leiten::V,აწარმოებს,кивалтыны
1197,leiten::V,ხელმძღვანელობს,кивалтыны
1198,antreiben::V,დააჩქარებს,дыртытыны
1199,lassen::V,ა--ინებს,-ытыны
1200,einladen::V,მოიპატიჟებს,ӧтьыны
1201,vereinigen::V,შეაერთებს,огазеяны
1202,besuchen::V,სანახავად მიდის,адӟыськыны
1203,treffen::V,შეხვდება,пумитаны
1204,sich versammeln::V,შეიკრიბება,люкаськыны
1205,spielen::V,ეთამაშება,шудыны
1206,singen::V,მღერის,кырӟаны
1207,tanzen::V,ცეკვავს,эктыны
1208,sich trennen::V,მოშორდება,люкиськыны
1209,verlassen::V,მიატოვებს,куштыны
1210,retten::V,იხსნის,утьыны
1211,retten::V,გადაარჩენს,утьыны
1212,bewachen::V,დარაჯობს,возьманы
1213,bewachen::V,უთვალთვალებს,возьманы
1214,schützen::V,დაიფარავს,утялтыны
1215,verteidigen::V,დაიცავს,возьманы
1216,sich schlagen::V,იჩხუბებს,жугиськыны
1217,schießen::V,ისვრის,ыбылӥськны
1218,siegen::V,გაიმარჯვებს,вормыны
1219,ärgern::V,აჯავრებს,вожпоттыны
1220,schlagen::V,ცემს,жуккыны
1221,treten::V,პანღურს ამოჰკრავს,лёганы
1222,stechen::V,სჩხვლეტს,бышкалтыны
1223,stoßen::V,დაეჯახება,донгыны
1224,stehlen::V,ქურდობს,вораны
1225,stehlen::V,ქურდობს,лушканы
1226,stehlen::V,მოიპარავს,вораны
1227,stehlen::V,მოიპარავს,лушканы
1228,stören::V,შეაწუხებს,люкетыны
1229,belästigen::V,მობეზრდება,акыльтыны
1230,belästigen::V,მობეზრდება,вукылмыны
1231,verbergen::V,დამალავს,ватыны
1232,täuschen::V,შეცდებს,алданы
1233,betrügen::V,მოატყუებს,пӧяны
1234,töten::V,მოკლავს,виыны
1235,wohnen::V,ცხოვრობს,улыны
1236,wohnen::V,ბინადრობს,улыны
1237,arbeiten::V,მუშაობს,ужаны
1238,sammeln::V,შეკრებს,бичаны
1239,pflücken::V,კრეფს,ишкыны
1240,jagen::V,ნადირობს,пӧйшураны
1241,fischen::V,თევზაობს,чорыганы
1242,fassen::V,დააჭერს,кутыны
1243,hüten::V,მწყემსავს,возьманы
1244,treiben::V,მიერეკება,улляны
1245,anbinden::V,მიაბამს,думыны
1246,füttern::V,აჭმევს,сюдыны
1247,melken::V,წველის,кыскыны
1248,hacken::V,კეპავს,кораны
1249,gießen::V,რწყავს,киськаны
1250,reifen::V,მწიფდება,вуыны
1251,reifen::V,მწიფდება,кисьманы
1252,zubereiten::V,მოამზადებს,лесьтыны
1253,kochen::V,მოხარშავს,пӧзьтыны
1254,backen::V,გამოაცხობს,пыжыны
1255,braten::V,შეწვავს,пыжыны
1256,umrühren::V,შეურევს,сураны
1257,umrühren::V,გათქვეფს,сураны
1258,stricken::V,ქსოვს,керттыны
1259,nähen::V,გაკერავს,вурыны
1260,färben::V,შეღებავს,буяны
1261,reinigen::V,გაწმენდს,сузяны
1262,reinigen::V,გასუფთავებს,сузяны
1263,waschen::V,გარეცხავს,мисьтаськыны
1264,abwischen::V,წაშლის,ӵушылыны
1265,spülen::V,გაავლებს,гылъяны
1266,fegen::V,დაბლანდავს,ӵужыны
1267,kehren::V,დაგვის,ӵужыны
1268,baden::V,ბანაობს,пыласькыны
1269,sich waschen::V,იბანება,пыласькыны
1270,ausziehen::V,გაიხდის,кыльыны
1271,anziehen::V,ჩაიცვამს,дӥсяны
1272,sich anziehen::V,ჩაიცვამს,дӥсьяськыны
1273,kämmen::V,დავარცხნის,сынаны
1274,schmücken::V,მორთავს,чеберъяны
1275,sagen::V,იტყვის,шуыны
1276,sagen::V,იტყვის,вераны
1277,sprechen::V,ლაპარაკობს,вераськыны
1278,reden::V,საუბრობს,вераськыны
1279,sich unterhalten::V,ბაასობს,вераськыны
1280,sich unterhalten::V,მუსაიფობს,вераськыны
1281,fragen::V,ჰკითხავს,юаны
1282,bitten::V,სთხოვს,курыны
1283,erzählen::V,მოუთხრობს,вераны
1284,erzählen::V,მოუთხრობს,мадьыны
1285,mitteilen::V,აუწყებს,ивортыны
1286,mitteilen::V,აცნობებს,ивортыны
1287,nennen::V,უწოდებს,шуыны
1288,rufen::V,დაუძახებს,ӧтьыны
1289,prahlen::V,ტრაბახობს,ушъяськыны
1290,übersetzen::V,გადათარგმნის,берыктыны
1291,denken::V,ფიქრობს,малпаны
1292,denken::V,აზროვნებს,малпаны
1293,glauben::V,სჯერა,оскыны
1294,bemerken::V,შენიშვნავს,адӟыны
1295,erkennen::V,გამოიცნობს,тодыны
1296,begreifen::V,გაიგებს,валаны
1297,verstehen::V,გაიგონებს,валаны
1298,lernen::V,ისწავლის,дышетскыны
1299,wissen::V,ეცოდინება,тодыны
1300,sich erinnern an::V,მოიგონებს,тодэ вайыны
1301,sich erinnern an::V,გაიხსენებს,тодэ вайыны
1302,vergessen::V,ივიწყებს,вунэтыны
1303,messen::V,ზომავს,мертаны
1304,zählen::V,ითვლის,лыдъяны
1305,rechnen::V,გაიანგარიშებს,лыдъяны
1306,lesen::V,კითხულობს,лыдӟыны
1307,malen::V,ხატავს,суреданы
1308,zeichnen::V,ხაზავს,суреданы
1309,schreiben::V,დაწერს,гожъяны
1310,besitzen::V,ექნება,луыны
1311,kaufen::V,ყიდულობს,басьтыны
1312,verkaufen::V,გაყიდის,вузаны
1313,bezahlen::V,გადაიხდის,тырыны
1314,zahlen::V,გადაიხდის,тырыны
1315,beherrschen::V,ფლობს,кузёяськыны
1316,ertragen::V,მოითმენს,чиданы
