,Concept_ID,pt,mn
814,blind::A,cego,сохор
815,taub::A,surdo,чих хатуу
816,kräftig::A,forte,чийрэг
817,kräftig::A,poderoso,чийрэг
818,stark::A,forte,хүчтэй
819,stark::A,forte,чадалтай
820,stark::A,robusto,хүчтэй
821,stark::A,robusto,чадалтай
822,schwach::A,débil,сул
823,fett::A,gordo,тарган
824,fett::A,gordo,голигор
825,schlank::A,esbelto,голшиг
826,hübsch::A,giro,сайхан
827,hübsch::A,giro,хөөрхөн
828,hübsch::A,bonito,сайхан
829,hübsch::A,bonito,хөөрхөн
830,böse::A,mau,муу
831,böse::A,mau,хортой
832,dumm::A,parvo,тэнэг
833,dumm::A,estúpido,тэнэг
834,faul::A,preguiçoso,залхуу
835,fleißig::A,aplicado,чармайлтгай
836,fleißig::A,diligente,чармайлтгай
837,geizig::A,avarento,харамч
838,klug::A,prudente,цэцэн
839,klug::A,inteligente,цэцэн
840,geschickt::A,hábil,дүйтэй
841,lieb::A,caro,хайрт
842,lieb::A,querido,хайрт
843,lustig::A,alegre,цэнгэлтэй
844,sanft::A,suave,наалинхай
845,sanft::A,brando,наалинхай
846,hungrig::A,faminto,өлөн
847,hungrig::A,faminto,өлссөн
848,krank::A,doente,өвчтэй
849,krank::A,enfermo,өвчтэй
850,nackt::A,nu,нүцгэн
851,nackt::A,despido,нүцгэн
852,traurig::A,triste,гунигт
853,lebendig::A,vivo,амьд
854,lebendig::A,vivo,амьтай
855,gut::A,bom,сайн
856,schlecht::A,mau,муу
857,schlecht::A,mau,өөдгүй
858,schlecht::A,ruim,муу
859,schlecht::A,ruim,өөдгүй
860,richtig::A,justo,зөв
861,richtig::A,justo,зүйтэй
862,richtig::A,correcto,зөв
863,richtig::A,correcto,зүйтэй
864,schlimm::A,mau,муухай
865,schlimm::A,grave,муухай
866,wahr::A,verdadeiro,үнэн
867,wahr::A,verdadeiro,жинхэнэ
868,alt::A,velho,хуучин
869,alt::A,antigo,хуучин
870,neu::A,novo,шинэ
871,ehemalig::A,antigo,агсан
872,ehemalig::A,antigo,байсан
873,alt[Lebewesen]::A,velho,өвгөн
874,alt[Lebewesen]::A,velho,хижээл
875,jung::A,jovem,залуу
876,arm::A,pobre,ядуу
877,reich::A,rico,баян
878,reich::A,rico,баялаг
879,bekannt::A,conhecido,танил
880,berühmt::A,famoso,цуутай
881,berühmt::A,famoso,алдартай
882,berühmt::A,célebre,цуутай
883,berühmt::A,célebre,алдартай
884,fremd::A,alheio,харь
885,fremd::A,alheio,гадаад
886,fremd::A,estranho,харь
887,fremd::A,estranho,гадаад
888,verschieden::A,diverso,ондоо
889,verschieden::A,diverso,янз янзын
890,verschieden::A,diferente,ондоо
891,verschieden::A,diferente,янз янзын
892,nah::A,próximo,ойрын
893,nah::A,próximo,дөтийн
894,fern::A,remoto,холын
895,fern::A,distante,холын
896,linker::A,esquerdo,буруу
897,rechter::A,direito,баруун
898,anderer::A,outro,өөр
899,anderer::A,outro,нөгөө
900,erster::A,primeiro,нэгдэх
901,erster::A,primeiro,нэгдүгээр
902,zweiter::A,segundo,хоёрдугаар
903,dritter::A,terceiro,гуравдугаар
904,letzter::A,final,сүүлийн
905,letzter::A,último,сүүлийн
906,allein::ADV,só,ганцаараа
907,auf einmal::ADV,de vez,нэгмөсөн
908,zusammen::ADV,juntos,цуг
909,zusammen::ADV,juntos,хамт
910,lange::ADV,muito tempo,удаан
911,plötzlich::ADV,de repente,гэнэт
912,sofort::ADV,imediatamente,дороо
913,später::ADV,mais tarde,дараа
914,jetzt::ADV,agora,өнөө
915,heute::ADV,hoje,өнөө
916,heute::ADV,hoje,өнөөдөр
917,morgen::ADV,amanhã,маргааш
918,morgen::ADV,amanhã,маргаадар
919,bald::ADV,logo,түргэн
920,bald::ADV,logo,удахгүй
921,bald::ADV,breve,түргэн
922,bald::ADV,breve,удахгүй
923,dann::ADV,então,хожим
924,dann::ADV,então,тэгээд
925,dann::ADV,depois,хожим
926,dann::ADV,depois,тэгээд
927,gestern::ADV,ontem,өчигдөр
928,einst::ADV,antigamente,нэг
929,damals::ADV,então,тэгэхэд
930,danach::ADV,logo,тэгээд
931,danach::ADV,logo,дараа нь
932,danach::ADV,depois,тэгээд
933,danach::ADV,depois,дараа нь
934,vorher::ADV,antes,урьд
935,zuerst::ADV,primeiro,анх
936,zuerst::ADV,primeiro,эхлээд
937,einmal::ADV,uma vez,нэг удаа
938,manchmal::ADV,às vezes,хааяа
939,manchmal::ADV,às vezes,заримдаа
940,oft::ADV,muitas vezes,олонтоо
941,immer::ADV,sempre,байнга
942,niemals::ADV,nunca,хэзээ ч
943,niemals::ADV,nunca,хэдийд ч
944,hier::ADV,cá,энд
945,hier::ADV,aqui,энд
946,hierhin::ADV,para cá,нааш
947,von hier::ADV,daqui,эндээс
948,dort::ADV,lá,тэнд
949,dort::ADV,ali,тэнд
950,dorthin::ADV,lá,тийш
951,dorthin::ADV,para lá,тийш
952,geradeaus::ADV,em frente,шулуун
953,vorwärts::ADV,avante,урагшаа
954,rückwärts::ADV,para trás,буцаан
955,rückwärts::ADV,para trás,сөөргөө
956,zurück::ADV,atrás,буцаж
957,zurück::ADV,atrás,гэдрэг
958,unten::ADV,debaixo,дор
959,unten::ADV,em baixo,дор
960,hinab::ADV,para baixo,уруу
961,oben::ADV,em cima,дээр
962,hinauf::ADV,para cima,өөд
963,hinauf::ADV,para cima,дээш
964,überall::ADV,em toda parte,хааяагүй
965,überall::ADV,em toda parte,энд тэндгүй
966,nicht::ADV,não,эс
967,nicht::ADV,não,-гүй
968,ein wenig::ADV,um pouco,жаахан
969,ein wenig::ADV,um bocado,жаахан
970,kaum::ADV,apenas,арай
971,kaum::ADV,apenas,арай гэж
972,sehr::ADV,muito,тун
973,so::ADV,tão,тэгж
974,so::ADV,tão,ингээд
975,so::ADV,assim,тэгж
976,so::ADV,assim,ингээд
977,noch::ADV,ainda,дахин
978,noch::ADV,ainda,дахиад
979,nur::ADV,só,зөвхөн
980,nur::ADV,só,гагцхүү
981,nur::ADV,apenas,зөвхөн
982,nur::ADV,apenas,гагцхүү
983,nur::ADV,somente,зөвхөн
984,nur::ADV,somente,гагцхүү
985,schon::ADV,já,нэгэнт
986,wieder::ADV,outra vez,дахин
987,wieder::ADV,outra vez,дахиад
988,vergebens::ADV,em vão,хий
989,vor::PRP,diante de,өмнө
990,hinter::PRP,atrás de,ард
991,unter::PRP,sob,доор
992,unter::PRP,debaixo de,доор
993,durch::PRP,por,дундуур
994,durch::PRP,através de,дундуур
995,neben::PRP,junto de,хажууд
996,neben::PRP,ao lado de,хажууд
997,zwischen::PRP,entre,завсар
998,zwischen::PRP,entre,хооронд
999,wegen::PRP,por,төлөө
1000,wegen::PRP,por,дээрээс
1001,wegen::PRP,por causa de,төлөө
1002,wegen::PRP,por causa de,дээрээс
1003,dies::PRN,isto,энэ
1004,das::PRN,isso,тэр
1005,das::PRN,aquilo,тэр
1006,alles::PRN,todo,цөм
1007,alles::PRN,todo,бүгд
1008,ich::PRN,eu,би
1009,du::PRN,tu,чи
1010,er::PRN,ele,тэр
1011,er::PRN,ele,тэр хүн
1012,wir::PRN,nós,бид
1013,ihr::PRN,vós,та нар
1014,ihr::PRN,vocês,та нар
1015,sie::PRN,eles,тэд
1016,was::FPRN,quê,юу
1017,wer::FPRN,quem,хэн
1018,wo::FADV,onde,хаа
1019,wo::FADV,onde,хаана
1020,wohin::FADV,aonde,хааш
1021,wohin::FADV,aonde,хаана
1022,wohin::FADV,para onde,хааш
1023,wohin::FADV,para onde,хаана
1024,wie::FADV,como,яаж
1025,wie::FADV,como,хэрхэн
1026,warum::FADV,porquê,юунд
1027,warum::FADV,porquê,яагаад
1028,warum::FADV,por que,юунд
1029,warum::FADV,por que,яагаад
1030,wieviel::FNUM,quanto,хэдий
1031,wieviel::FNUM,quanto,хэд
1032,eins::NUM,um,нэг
1033,zwei::NUM,dois,хоёр
1034,drei::NUM,três,гурав
1035,vier::NUM,quatro,дөрөв
1036,fünf::NUM,cinco,тав
1037,sechs::NUM,seis,зургаа
1038,sieben::NUM,sete,долоо
1039,acht::NUM,oito,найм
1040,neun::NUM,nove,ес
1041,zehn::NUM,dez,арав
1042,elf::NUM,onze,арван нэг
1043,zwölf::NUM,doze,арван хоёр
1044,zwanzig::NUM,vinte,хорь
1045,dreißig::NUM,trinta,гуч
1046,vierzig::NUM,quarenta,дөч
1047,fünfzig::NUM,cinquenta,тавь
1048,sechzig::NUM,sessenta,жар
1049,siebzig::NUM,setenta,дал
1050,achtzig::NUM,oitenta,ная
1051,neunzig::NUM,noventa,ер
1052,hundert::NUM,cem,зуу
1053,hundert::NUM,cento,зуу
1054,tausend::NUM,mil,мянга
1055,und::CNJ,e,ч
1056,und::CNJ,e,болон
1057,oder::CNJ,ou,буюу
1058,stehen::V,estar em pé,зогсох
1059,sitzen::V,estar sentado,суух
1060,liegen::V,jazer,хэвтэх
1061,liegen::V,estar deitado,хэвтэх
1062,hängen::V,pender,өлгөөтэй байх
1063,hängen::V,pender,дүүжлээтэй байх
1064,hängen::V,estar pendurado,өлгөөтэй байх
1065,hängen::V,estar pendurado,дүүжлээтэй байх
1066,werden::V,tornar-se,болох
1067,passieren::V,acontecer,тохиох
1068,beginnen::V,começar,эхлэх
1069,enden::V,acabar,дүүрэх
1070,enden::V,terminar,дүүрэх
1071,wechseln::V,variar,хувирах
1072,wechseln::V,alternar,хувирах
1073,aufgehen[Sonne]::V,nascer,мандах
1074,untergehen[Sonne]::V,pôr-se,жаргах
1075,scheinen[Sonne]::V,brilhar,гэрэлтэх
1076,donnern::V,trovejar,дуугарах
1077,wehen::V,soprar,салхилах
1078,wehen::V,soprar,хөөрөгдөх
1079,strömen::V,correr,гүйх
1080,strömen::V,correr,урсах
1081,fließen::V,fluir,урсах
1082,sich drehen::V,girar,эргэлдэх
1083,schwanken::V,oscilar,хэлбэлзэх
1084,schwingen::V,vibrar,ганхах
1085,schwingen::V,vibrar,хэлбэлзэх
1086,fallen::V,cair,унах
1087,brennen::V,arder,шатах
1088,rauchen::V,fumegar,баагих
1089,regnen::V,chover,бороо орно
1090,gefrieren::V,gelar,хөлдөх
1091,gefrieren::V,congelar,хөлдөх
1092,tauen::V,derreter,хайлах
1093,tauen::V,descongelar,хайлах
1094,schmelzen::V,fundir-se,уярах
1095,trocknen::V,secar,хатах
1096,sieden::V,ferver,буцлах
1097,sieden::V,ferver,даргилах
1098,faulen::V,estragar-se,үжрэх
1099,faulen::V,estragar-se,өмхийрөх
1100,verfaulen::V,apodrecer,бээх
1101,verfaulen::V,apodrecer,өгрөх
1102,reißen::V,romper-se,цуурах
1103,versinken::V,afundar-se,живэх
1104,vergehen::V,passar,нөгчих
1105,vergehen::V,passar,өнгөрөх
1106,erscheinen::V,aparecer,гарах
1107,erscheinen::V,aparecer,бултайх
1108,verschwinden::V,desaparecer,далд орох
1109,verschwinden::V,desaparecer,алга болох
1110,sinken::V,descer,татрах
1111,sinken::V,descer,доошлох
1112,abnehmen::V,diminuir,багасах
1113,abnehmen::V,diminuir,хорогдох
1114,abnehmen::V,decrescer,багасах
1115,abnehmen::V,decrescer,хорогдох
1116,zunehmen::V,crescer,ихсэх
1117,zunehmen::V,aumentar,ихсэх
1118,steigen::V,subir,нэмэгдэх
1119,wachsen::V,crescer,өсөх
1120,wachsen::V,crescer,ургах
1121,glänzen::V,brilhar,гилгэнэх
1122,glänzen::V,brilhar,гилбэгнэх
1123,funkeln::V,cintilar,гялжах
1124,funkeln::V,cintilar,гялалзах
1125,lärmen::V,fazer barulho,шуугих
1126,läuten::V,chocalhar,цохих
1127,klingeln::V,tocar,хонхдох
1128,klingeln::V,tocar,дуугарах
1129,klirren::V,tinir,хангир жингэр хийх
1130,brausen::V,bramar,бургилах
1131,rauschen::V,murmurar,сэржигнэх
1132,rauschen::V,rumorejar,сэржигнэх
1133,klingen::V,soar,хангинах
1134,bellen::V,ladrar,хуцах
1135,heulen::V,uivar,улих
1136,blasen::V,soprar,үлзэх
1137,pfeifen::V,assobiar,исгэрэх
1138,schreien::V,gritar,хашгирах
1139,stöhnen::V,gemer,ёолох
1140,stöhnen::V,gemer,гэнгэнэх
1141,zittern::V,tremer,дагжих
1142,leben::V,viver,амьдрах
1143,geboren werden::V,nascer,төрөх
1144,atmen::V,respirar,амьсгалах
1145,trinken::V,beber,уух
1146,essen::V,comer,идэх
1147,schlucken::V,engolir,залгих
1148,müde werden::V,cansar-se,ядрах
1149,einschlafen::V,adormecer,унтчих
1150,schlafen::V,dormir,унтах
1151,aufwachen::V,acordar,сэрэх
1152,aufstehen::V,levantar-se,босох
1153,sich erholen::V,descansar,амрах
1154,krank werden::V,adoecer,өвдөж эхлэх
1155,krank werden::V,ficar doente,өвдөж эхлэх
1156,krank sein::V,estar doente,өвдөх
1157,schmerzen::V,doer,өвдөх
1158,schmerzen::V,doer,шархирах
1159,husten::V,tossir,ханиах
1160,genesen::V,convalescer,засрах
1161,sterben::V,morrer,үхэх
1162,sterben::V,morrer,нас барах
1163,umkommen::V,perecer,үхэх
1164,sich bewegen::V,mover-se,хөдлөх
1165,sich rühren::V,mexer-se,хөдлөх
1166,sich erheben::V,levantar-se,босох
1167,sich setzen::V,sentar-se,суух
1168,hinfallen::V,cair,ойчих
1169,laufen::V,andar,явган явах
1170,laufen::V,caminhar,явган явах
1171,schreiten::V,andar,алхах
1172,schreiten::V,caminhar,алхах
1173,spazierengehen::V,passear,зугаалах
1174,eilen::V,apressar-se,хурдлах
1175,sich beeilen::V,apressar-se,яарах
1176,sich beeilen::V,apressar-se,шамдах
1177,sich beeilen::V,despachar-se,яарах
1178,sich beeilen::V,despachar-se,шамдах
1179,sausen::V,correr,давхих
1180,rennen::V,correr,гүйх
1181,springen::V,saltar,харайх
1182,springen::V,saltar,дэвхрэх
1183,klettern::V,trepar,авирах
1184,schaukeln::V,baloiçar,ганхалзах
1185,kriechen::V,rastejar,мөлхөх
1186,kriechen::V,arrastar-se,мөлхөх
1187,schwimmen::V,nadar,сэлэх
1188,tauchen::V,mergulhar,шунгах
1189,rudern::V,remar,сэлүүрдэх
1190,fahren::V,ir,явах
1191,fliegen::V,voar,нисэх
1192,gehen::V,ir,явах
1193,gehen::V,andar,явах
1194,weggehen::V,partir,явах
1195,weggehen::V,ir-se embora,явах
1196,abfahren::V,sair,одох
1197,abfahren::V,sair,хөдлөх
1198,abfahren::V,partir,одох
1199,abfahren::V,partir,хөдлөх
1200,anhalten::V,parar,зогсох
1201,hineingehen::V,entrar,орох
1202,eintreten::V,entrar,орох
1203,kommen::V,vir,ирэх
1204,ankommen::V,chegar,хүрэх
1205,zurückkommen::V,voltar,харих
1206,zurückkommen::V,voltar,буцаж ирэх
1207,zurückkommen::V,regressar,харих
1208,zurückkommen::V,regressar,буцаж ирэх
1209,bleiben::V,ficar,үлдэх
1210,bleiben::V,permanecer,үлдэх
1211,warten::V,esperar,хүлээх
1212,erwarten::V,esperar,хүлээх
1213,erwarten::V,aguardar,хүлээх
1214,suchen::V,buscar,эрэх
1215,suchen::V,buscar,бэдрэх
1216,suchen::V,procurar,эрэх
1217,suchen::V,procurar,бэдрэх
1218,finden::V,achar,олох
1219,finden::V,encontrar,олох
1220,versuchen::V,tentar,оролдох
1221,vorbereiten::V,preparar,бэлтгэх
1222,lieben::V,amar,янаглах
1223,lieben::V,querer,янаглах
1224,mögen::V,gostar de,таалах
1225,lachen::V,rir,инээх
1226,lachen::V,rir-se,инээх
1227,rühren::V,comover,сэтгэл уяруулах
1228,weinen::V,chorar,уйлах
1229,schimpfen::V,ralhar,хараах
1230,sich ärgern::V,zangar-se,уурлах
1231,sich fürchten::V,ter medo de,айх
1232,sich fürchten::V,ter receio de,айх
1233,fürchten::V,temer,айх
1234,fürchten::V,recear,айх
1235,fliehen::V,fugir,зугтах
1236,fliehen::V,fugir,гүйж очих
1237,flüchten::V,refugiar-se,оргох
1238,sehen::V,ver,үзэх
1239,anschauen::V,olhar,харах
1240,ansehen::V,mirar,харах
1241,hören::V,ouvir,дуулах
1242,zuhören::V,escutar,чагнах
1243,probieren::V,provar,амсаж үзэх
1244,probieren::V,saborear,амсаж үзэх
1245,riechen::V,cheirar,үнэрлэх
1246,fühlen::V,sentir,мэдрэх
1247,scheinen::V,parecer,шиг үзэгдэх
1248,zu sehen sein::V,estar à vista,үзэгдэх
1249,zu sehen sein::V,estar à vista,харагдах
1250,vernehmen::V,ouvir,дуулах
1251,frieren::V,ter frio,даарах
1252,tun::V,fazer,хийх
1253,tun::V,fazer,үйлдэх
1254,können::V,saber,болох
1255,wollen::V,querer,хүсэх
1256,anfangen::V,iniciar,эхлэх
1257,beenden::V,acabar,дуусгах
1258,beenden::V,terminar,дуусгах
1259,aufhören::V,cessar,болих
1260,aufhören::V,cessar,зогсох
1261,aufhören::V,desistir,болих
1262,aufhören::V,desistir,зогсох
1263,gelingen::V,sair bem,бүтэх
1264,gelingen::V,dar bom resultado,бүтэх
1265,geraten::V,sair,илрэх
1266,geraten::V,dar resultado,илрэх
1267,öffnen::V,abrir,нээх
1268,öffnen::V,abrir,тайлах
1269,schließen::V,fechar,хаах
1270,stellen::V,pôr,тавих
1271,stellen::V,pôr,босгох
1272,stellen::V,colocar,тавих
1273,stellen::V,colocar,босгох
1274,setzen::V,pôr,суулгах
1275,setzen::V,meter,суулгах
1276,legen::V,pôr,хийх
1277,legen::V,pôr,тавих
1278,legen::V,meter,хийх
1279,legen::V,meter,тавих
1280,berühren::V,tocar,шүргэх
1281,verbinden::V,unir,залгах
1282,verbinden::V,ligar,залгах
1283,bedecken::V,cobrir,бүрэх
1284,aufhängen::V,pendurar,өлгөх
1285,aufhängen::V,pendurar,дүүжлэх
1286,anzünden::V,acender,асаах
1287,anzünden::V,acender,ноцоох
1288,aufheben::V,apanhar,өргөх
1289,aufheben::V,levantar,өргөх
1290,zurücklassen::V,deixar,орхих
1291,zurücklassen::V,deixar,үлдээх
1292,verlieren::V,perder,гээх
1293,fallen lassen::V,deixar cair,унагах
1294,machen::V,fazer,хийх
1295,machen::V,fazer,гаргах
1296,herstellen::V,produzir,бүтээх
1297,bauen::V,edificar,барих
1298,bauen::V,construir,барих
1299,reparieren::V,reparar,засах
1300,reparieren::V,reparar,сэлбэх
1301,reparieren::V,consertar,засах
1302,reparieren::V,consertar,сэлбэх
1303,verbessern::V,melhorar,засах
1304,verbessern::V,melhorar,сайжруулах
1305,ändern::V,mudar,өөрчлөх
1306,ändern::V,alterar,өөрчлөх
1307,graben::V,cavar,малтах
1308,beugen::V,curvar,бөгтийлгөх
1309,biegen::V,vergar,матах
1310,biegen::V,vergar,муруйлгах
1311,drehen::V,girar,эргүүлэх
1312,wenden::V,virar,эргүүлэх
1313,wenden::V,voltar,эргүүлэх
1314,umdrehen::V,virar,хөрвүүлэх
1315,umdrehen::V,revolver,хөрвүүлэх
1316,heben::V,levantar,өргөх
1317,hochheben::V,erguer,өргөх
1318,hochheben::V,levantar,өргөх
1319,ergreifen::V,apanhar,атгах
1320,halten::V,segurar,барих
1321,drücken::V,apertar,дарах
1322,schieben::V,empurrar,түлхэх
1323,kratzen::V,raspar,хусах
1324,kratzen::V,raspar,маажих
1325,lecken::V,lamber,долоох
1326,beißen::V,morder,зуух
1327,beißen::V,morder,хазах
1328,abreißen::V,arrancar,таслах
1329,abschneiden::V,talhar,тайрах
1330,binden::V,ligar,боох
1331,binden::V,ligar,хүлэх
1332,stecken::V,meter,шаах
1333,stecken::V,meter,шигтгэх
1334,stecken::V,enfiar,шаах
1335,stecken::V,enfiar,шигтгэх
1336,brechen::V,romper,хугалах
1337,brechen::V,quebrar,хугалах
1338,klopfen::V,bater,цохих
1339,klopfen::V,bater,тогших
1340,hauen::V,bater,дэлдэх
1341,kleben::V,colar,наах
1342,reiben::V,esfregar,нухах
1343,reiben::V,esfregar,нидчих
1344,streichen::V,barrar,нялах
1345,streichen::V,barrar,түрхэх
1346,schleifen::V,afiar,билүүдэх
1347,schleifen::V,afiar,гуранздах
1348,schneiden::V,cortar,огтлох
1349,rütteln::V,sacudir,холхнулах
1350,schütteln::V,abanar,сэгсрэх
1351,schütteln::V,sacudir,сэгсрэх
1352,schwenken::V,agitar,дэвэх
1353,schwenken::V,agitar,даллах
1354,schütten::V,deitar,цутгах
1355,schütten::V,deitar,аягалах
1356,füllen::V,encher,дүүргэх
1357,einwickeln::V,envolver,боох
1358,einwickeln::V,envolver,ороох
1359,einwickeln::V,embrulhar,боох
1360,einwickeln::V,embrulhar,ороох
1361,tragen::V,levar,авчрах
1362,tragen::V,trazer,авчрах
1363,schleppen::V,arrastar,чирэх
1364,ziehen::V,puxar,татах
1365,aufbewahren::V,guardar,хадгалах
1366,aufbewahren::V,conservar,хадгалах
1367,werfen::V,lançar,хаях
1368,werfen::V,lançar,шидэх
1369,fangen::V,apanhar,барих
1370,packen::V,agarrar,шүүрэх
1371,verstecken::V,esconder,нуух
1372,teilen::V,partir,хуваах
1373,teilen::V,dividir,хуваах
1374,schicken::V,enviar,илгээх
1375,schicken::V,enviar,явуулах
1376,bringen::V,trazer,авчрах
1377,bringen::V,trazer,аваачих
1378,hinzufügen::V,acrescentar,нэмэх
1379,bekommen::V,obter,хүлээн авах
1380,erhalten::V,receber,хүлээн авах
1381,nehmen::V,tomar,авах
1382,wählen::V,eleger,сонгох
1383,wählen::V,escolher,сонгох
1384,auswählen::V,escolher,шилэх
1385,auswählen::V,seleccionar,шилэх
1386,bewahren::V,guardar,гамнах
1387,bewahren::V,conservar,гамнах
1388,behindern::V,impedir,саад хийх
1389,behindern::V,impedir,тотгор болох
1390,verderben::V,estragar,эвдэх
1391,verderben::V,corromper,эвдэх
1392,beschädigen::V,danificar,гэмтээх
1393,zerbrechen::V,romper,хагалах
1394,zerbrechen::V,romper,хага цохих
1395,zerbrechen::V,quebrar,хагалах
1396,zerbrechen::V,quebrar,хага цохих
1397,zerreißen::V,rasgar,урах
1398,zerstören::V,destruir,эвдэх
1399,zerstören::V,destruir,сүйтгэх
1400,verbrennen::V,queimar,шатаах
1401,geben::V,dar,өгөх
1402,reichen::V,passar,өгөх
1403,reichen::V,passar,дамжуулах
1404,schenken::V,oferecer,бэлэглэх
1405,versprechen::V,prometer,амлах
1406,wünschen::V,desejar,ерөөх
1407,loben::V,louvar,магтах
1408,loben::V,louvar,сайшаах
1409,küssen::V,beijar,озох
1410,küssen::V,beijar,үнсэх
1411,wiegen::V,embalar,бүүвэйлэх
1412,zudecken::V,tapar,хучих
1413,zudecken::V,tapar,бүтээх
1414,zudecken::V,cobrir,хучих
1415,zudecken::V,cobrir,бүтээх
1416,wecken::V,acordar,сэрээх
1417,wecken::V,despertar,сэрээх
1418,zeigen::V,mostrar,үзүүлэх
1419,führen::V,guiar,хөтлөх
1420,führen::V,conduzir,хөтлөх
1421,lehren::V,ensinar,заах
1422,unterrichten::V,instruir,сургах
1423,aufziehen::V,criar,өсгөх
1424,aufziehen::V,criar,хүмүүжүүлэх
1425,leiten::V,dirigir,удирдах
1426,leiten::V,conduzir,удирдах
1427,antreiben::V,impelir,шамдуулах
1428,lassen::V,fazer,-уулах
1429,einladen::V,convidar,залах
1430,vereinigen::V,unir,нэгтгэх
1431,vereinigen::V,unir,хамтруулах
1432,vereinigen::V,reunir,нэгтгэх
1433,vereinigen::V,reunir,хамтруулах
1434,besuchen::V,ir ver,зочлох
1435,besuchen::V,visitar,зочлох
1436,treffen::V,encontrar,учрах
1437,treffen::V,encontrar,дайралдах
1438,sich versammeln::V,reunir-se,хуралдах
1439,spielen::V,jogar,наадах
1440,spielen::V,brincar,наадах
1441,singen::V,cantar,дуулах
1442,tanzen::V,bailar,бүжиглэх
1443,sich trennen::V,apartar-se,салах
1444,verlassen::V,deixar,хаях
1445,verlassen::V,abandonar,хаях
1446,retten::V,salvar,гэтэлгэх
1447,bewachen::V,vigiar,сахих
1448,bewachen::V,guardar,сахих
1449,schützen::V,proteger,хамгаалах
1450,verteidigen::V,defender,хамгаалах
1451,sich schlagen::V,brigar,зодолдох
1452,sich schlagen::V,bater-se,зодолдох
1453,schießen::V,disparar,харвах
1454,schießen::V,disparar,буу буудах
1455,siegen::V,vencer,ялах
1456,ärgern::V,irritar,уурлуулах
1457,ärgern::V,irritar,уур хүргэх
1458,ärgern::V,aborrecer,уурлуулах
1459,ärgern::V,aborrecer,уур хүргэх
1460,schlagen::V,bater,цохих
1461,treten::V,pisar,өшиглөх
1462,stechen::V,picar,хатгах
1463,stoßen::V,empurrar,ёврох
1464,stoßen::V,empurrar,нудрах
1465,stehlen::V,furtar,хулгайлах
1466,stören::V,perturbar,саад болох
1467,belästigen::V,incomodar,зовоох
1468,belästigen::V,incomodar,амраахгүй байх
1469,belästigen::V,importunar,зовоох
1470,belästigen::V,importunar,амраахгүй байх
1471,verbergen::V,ocultar,нуух
1472,verbergen::V,ocultar,далдлах
1473,verbergen::V,esconder,нуух
1474,verbergen::V,esconder,далдлах
1475,täuschen::V,iludir,мэхлэх
1476,täuschen::V,enganar,мэхлэх
1477,betrügen::V,burlar,хуурах
1478,betrügen::V,enganar,хуурах
1479,töten::V,matar,алах
1480,wohnen::V,morar,суух
1481,wohnen::V,morar,амьдрах
1482,arbeiten::V,trabalhar,ажиллах
1483,arbeiten::V,trabalhar,хөдөлмөрлөх
1484,sammeln::V,recolher,түүх
1485,sammeln::V,recolher,хураах
1486,sammeln::V,coleccionar,түүх
1487,sammeln::V,coleccionar,хураах
1488,pflücken::V,colher,түүх
1489,jagen::V,caçar,агнах
1490,jagen::V,caçar,гөрөөлөх
1491,fischen::V,pescar,загасчлах
1492,fischen::V,pescar,загас барих
1493,fassen::V,apanhar,барих
1494,hüten::V,guardar,маллах
1495,hüten::V,guardar,хариулах
1496,treiben::V,conduzir,туух
1497,anbinden::V,atar,уях
1498,füttern::V,dar de comer a,тэжээх
1499,melken::V,ordenhar,саах
1500,hacken::V,rachar,цавчих
1501,gießen::V,regar,услах
1502,reifen::V,amadurecer,боловсрох
1503,zubereiten::V,preparar,бэлдэх
1504,kochen::V,cozer,чанах
1505,backen::V,cozer,жигнэх
1506,braten::V,assar,шарах
1507,braten::V,assar,хайрах
1508,braten::V,fritar,шарах
1509,braten::V,fritar,хайрах
1510,umrühren::V,remexer,хутгах
1511,stricken::V,tricotar,нэхэх
1512,stricken::V,tricotar,сүлжих
1513,stricken::V,fazer malha,нэхэх
1514,stricken::V,fazer malha,сүлжих
1515,nähen::V,coser,оёх
1516,nähen::V,costurar,оёх
1517,färben::V,tingir,будах
1518,färben::V,colorir,будах
1519,reinigen::V,limpar,арилгах
1520,reinigen::V,limpar,цэвэрлэх
1521,reinigen::V,purificar,арилгах
1522,reinigen::V,purificar,цэвэрлэх
1523,waschen::V,lavar,угаах
1524,abwischen::V,limpar,арчих
1525,abwischen::V,esfregar,арчих
1526,spülen::V,lavar,зайлах
1527,spülen::V,enxaguar,зайлах
1528,fegen::V,varrer,хамах
1529,fegen::V,varrer,шүүрдэх
1530,kehren::V,varrer,шүүрдэх
1531,kehren::V,varrer,туужуудах
1532,baden::V,banhar,усанд орох
1533,baden::V,tomar banho,усанд орох
1534,sich waschen::V,lavar-se,биеэ угаах
1535,ausziehen::V,despir,тайлах
1536,anziehen::V,vestir,өмсөх
1537,sich anziehen::V,vestir-se,хувцаслах
1538,kämmen::V,pentear,самнах
1539,schmücken::V,adornar,гоёх
1540,schmücken::V,adornar,чимэх
1541,sagen::V,dizer,гэх
1542,sagen::V,dizer,хэлэх
1543,sprechen::V,falar,ярих
1544,sprechen::V,falar,өгүүлэх
1545,reden::V,falar,хэлэх
1546,reden::V,falar,хөөрөлдөх
1547,sich unterhalten::V,conversar,ярилцах
1548,fragen::V,perguntar,асуух
