,Concept_ID,se,de
87,Kiefer[Anatomie]::N,oalol,Kiefer
88,Kiefer[Anatomie]::N,oaloldákte,Kiefer
89,Kiefer[Anatomie]::N,gáibi,Kiefer
90,Kiefer[Anatomie]::N,uá'lultähti,Kiefer
91,Kiefer[Anatomie]::N,vuâl'lõš,Kiefer
92,Kiefer[Anatomie]::N,вуаллнешш,Kiefer
93,Kehle::N,gealoe,Kehle
94,Kehle::N,tjåttå,Kehle
95,Kehle::N,njiello,Kehle
96,Kehle::N,čotta,Kehle
97,Kehle::N,čuudâ,Kehle
98,Kehle::N,čoodd,Kehle
99,Kehle::N,чонт,Kehle
100,Kehle::N,кэ̄ҏс,Kehle
101,Hals::N,tjeapohke,Hals
102,Hals::N,tjiebet,Hals
103,Hals::N,čeabet,Hals
104,Hals::N,čiäppát,Hals
105,Hals::N,čeäppat,Hals
106,Hals::N,ча̄пэх,Hals
107,Genick::N,tjovrese,Genick
108,Genick::N,nisske,Genick
109,Genick::N,niehkki,Genick
110,Genick::N,niski,Genick
111,Genick::N,niek'ki,Genick
112,Genick::N,nji´šǩǩmaadd,Genick
113,Genick::N,нышшькмоант,Genick
114,Kopf::N,åejjie,Kopf
115,Kopf::N,oajvve,Kopf
116,Kopf::N,oaivi,Kopf
117,Kopf::N,uái'vi,Kopf
118,Kopf::N,vuei´vv,Kopf
119,Kopf::N,вуэййв,Kopf
120,Rücken::N,rudtje,Rücken
121,Rücken::N,hárddo,Rücken
122,Rücken::N,tjavelk,Rücken
123,Rücken::N,sealgi,Rücken
124,Rücken::N,selgi,Rücken
125,Rücken::N,čielgi,Rücken
126,Rücken::N,seä´lǧǧ,Rücken
127,Rücken::N,се̄лльк,Rücken
128,Bauch::N,tjåejjie,Bauch
129,Bauch::N,tjoajvve,Bauch
130,Bauch::N,čoavji,Bauch
131,Bauch::N,čuáv'ji,Bauch
132,Bauch::N,čåu´jj,Bauch
133,Bauch::N,чо̄ввьй,Bauch
134,Nabel::N,naepie,Nabel
135,Nabel::N,náhpe,Nabel
136,Nabel::N,náhpi,Nabel
137,Nabel::N,nääpi,Nabel
138,Nabel::N,nää´pp,Nabel
139,Nabel::N,на̄бпь,Nabel
140,Busen::N,boenge,Busen
141,Busen::N,bållå,Busen
142,Busen::N,čižži,Busen
143,Busen::N,njamma,Busen
144,Busen::N,njižže,Busen
145,Busen::N,nje´ǯǯ,Busen
146,Busen::N,раннҍт,Busen
147,Brust::N,mïelke,Brust
148,Brust::N,radde,Brust
149,Brust::N,mielgga,Brust
150,Brust::N,raddi,Brust
151,Brust::N,radde,Brust
152,Brust::N,râ´dd,Brust
153,Brust::N,раннҍт,Brust
154,Schulter::N,åelkie,Schulter
155,Schulter::N,oalgge,Schulter
156,Schulter::N,hárdu,Schulter
157,Schulter::N,ärdee,Schulter
158,Schulter::N,uál'gi,Schulter
159,Schulter::N,a´rddi,Schulter
160,Schulter::N,vuä´lǧǧ,Schulter
161,Schulter::N,вуэллык,Schulter
162,Arm::N,gïete,Arm
163,Arm::N,giehta,Arm
164,Arm::N,giehta,Arm
165,Arm::N,kietâ,Arm
166,Arm::N,kie'tâkaaṿâ,Arm
167,Arm::N,ǩiõtt,Arm
168,Arm::N,кӣдт,Arm
169,Ellenbogen::N,gernjere,Ellenbogen
170,Ellenbogen::N,garŋŋel,Ellenbogen
171,Ellenbogen::N,gargŋil,Ellenbogen
172,Ellenbogen::N,käŋŋir,Ellenbogen
173,Ellenbogen::N,kõõnjâr,Ellenbogen
174,Ellenbogen::N,карьнэль,Ellenbogen
175,Hand::N,gïete,Hand
176,Hand::N,giehta,Hand
177,Hand::N,giehta,Hand
178,Hand::N,kietâ,Hand
179,Hand::N,ǩiõtt,Hand
180,Hand::N,кӣдт,Hand
181,Handfläche::N,gïeten-låapoe,Handfläche
182,Handfläche::N,giehtavuodo,Handfläche
183,Handfläche::N,tjårmmåvuodo,Handfläche
184,Handfläche::N,giehtaloahpu,Handfläche
185,Handfläche::N,kiämád,Handfläche
186,Handfläche::N,kuámmir,Handfläche
187,Handfläche::N,kuä´m'mer,Handfläche
188,Handfläche::N,ǩiõttǩeä´m'men,Handfläche
189,Handfläche::N,ко̄а̄ллдэгк,Handfläche
190,Handfläche::N,кӣдткоалдэгк,Handfläche
191,Finger::N,soerme,Finger
192,Finger::N,tjuvdde,Finger
193,Finger::N,suorbma,Finger
194,Finger::N,čuvde,Finger
195,Finger::N,suor'mâ,Finger
196,Finger::N,suõrmm,Finger
197,Finger::N,це̄ххп,Finger
198,Fingernagel::N,gadtse,Fingernagel
199,Fingernagel::N,guehpere,Fingernagel
200,Fingernagel::N,gadtsa,Fingernagel
201,Fingernagel::N,gazza,Fingernagel
202,Fingernagel::N,kozzâ,Fingernagel
203,Fingernagel::N,kõʒʒ,Fingernagel
204,Fingernagel::N,кэ̄ннц,Fingernagel
205,Nagel[Anatomie]::N,gadtse,Nagel
206,Nagel[Anatomie]::N,guehpere,Nagel
207,Nagel[Anatomie]::N,gadtsa,Nagel
208,Nagel[Anatomie]::N,gazza,Nagel
209,Nagel[Anatomie]::N,kozzâ,Nagel
210,Nagel[Anatomie]::N,kõʒʒ,Nagel
211,Nagel[Anatomie]::N,кэ̄ннц,Nagel
212,Zeh::N,tjiehtjere,Zeh
213,Zeh::N,juolggetjuvdde,Zeh
214,Zeh::N,juolgesuorbma,Zeh
215,Zeh::N,jyel'gisuor'mâ,Zeh
216,Zeh::N,jue´lǧǧsuõrmm,Zeh
217,Zeh::N,ю̄лльк-це̄һп,Zeh
218,Fuß::N,juelkie,Fuß
219,Fuß::N,juolgge,Fuß
220,Fuß::N,juolgi,Fuß
221,Fuß::N,jyel'gi,Fuß
222,Fuß::N,jue´lǧǧ,Fuß
223,Fuß::N,ла̄бпь,Fuß
224,Ferse::N,båetskie,Ferse
225,Ferse::N,boasske,Ferse
226,Ferse::N,šušmi,Ferse
227,Ferse::N,šušme,Ferse
228,Ferse::N,jue´lǧǧkädd,Ferse
229,Ferse::N,ка̄ннт,Ferse
230,Knie::N,boelve,Knie
231,Knie::N,buolvva,Knie
232,Knie::N,čibbi,Knie
233,Knie::N,veaŋki,Knie
234,Knie::N,iidâ,Knie
235,Knie::N,puõlvv,Knie
236,Knie::N,пуллв,Knie
237,Oberschenkel::N,ruaksja,Oberschenkel
238,Oberschenkel::N,tjibbe,Oberschenkel
239,Oberschenkel::N,gassaváhkká,Oberschenkel
240,Oberschenkel::N,badjeváhkáa,Oberschenkel
241,Oberschenkel::N,čuár'bpeeḷi,Oberschenkel
242,Oberschenkel::N,če´bb,Oberschenkel
243,Oberschenkel::N,чуаррбе̄лль,Oberschenkel
244,Bein::N,juelkie,Bein
245,Bein::N,juolgge,Bein
246,Bein::N,juolgi,Bein
247,Bein::N,jyel'gi,Bein
248,Bein::N,jue´lǧǧ,Bein
249,Bein::N,ю̄лльк,Bein
250,Körper::N,kråahpe,Körper
251,Körper::N,rumáj,Körper
252,Körper::N,rumaš,Körper
253,Körper::N,ruumâš,Körper
254,Körper::N,rå´pp,Körper
255,Körper::N,лышшьк,Körper
256,Körper::N,роаӈӈьк,Körper
257,Haut::N,njaltja,Haut
258,Haut::N,lijkke,Haut
259,Haut::N,tjuobma,Haut
260,Haut::N,liiki,Haut
261,Haut::N,liške,Haut
262,Haut::N,le´šǩǩ,Haut
263,Haut::N,лышшьк,Haut
264,Blut::N,vïrre,Blut
265,Blut::N,maelie,Blut
266,Blut::N,varra,Blut
267,Blut::N,varra,Blut
268,Blut::N,vorrâ,Blut
269,Blut::N,võrr,Blut
270,Blut::N,вэ̄рр,Blut
271,Ader::N,åerie,Ader
272,Ader::N,aajroe,Ader
273,Ader::N,suodna,Ader
274,Ader::N,varrasuotna,Ader
275,Ader::N,suoṇâ,Ader
276,Ader::N,suõnn,Ader
277,Ader::N,сӯнн,Ader
278,Sehne::N,soene,Sehne
279,Sehne::N,gåårtenje,Sehne
280,Sehne::N,suodna,Sehne
281,Sehne::N,suotna,Sehne
282,Sehne::N,suoṇâ,Sehne
283,Sehne::N,suõnn,Sehne
284,Sehne::N,сӯнн,Sehne
285,Knochen::N,måara,Knochen
286,Knochen::N,måaroe,Knochen
287,Knochen::N,dákte,Knochen
288,Knochen::N,dákti,Knochen
289,Knochen::N,tähti,Knochen
290,Knochen::N,tä´htt,Knochen
291,Knochen::N,та̄ххт,Knochen
292,Knochen::N,та̄ффьт,Knochen
293,Gehirn::N,aajla,Gehirn
294,Gehirn::N,vuojŋam,Gehirn
295,Gehirn::N,vuoigŋašat,Gehirn
296,Gehirn::N,vuoi'ŋâšeh,Gehirn
297,Gehirn::N,vuo'ivâšneh,Gehirn
298,Gehirn::N,vuõivâšn,Gehirn
299,Gehirn::N,вуэййвэшна,Gehirn
300,Herz::N,vaajmoe,Herz
301,Herz::N,tsåhke,Herz
302,Herz::N,váibmu,Herz
303,Herz::N,váimu,Herz
304,Herz::N,čââ´đ,Herz
305,Herz::N,кӯттҌк,Herz
306,Magen::N,tjåejjie,Magen
307,Magen::N,tjoajvve,Magen
308,Magen::N,čoavji,Magen
309,Magen::N,čuáv'ji,Magen
310,Magen::N,čåu´jj,Magen
311,Magen::N,чо̄ввьй,Magen
312,Leber::N,mueksie,Leber
313,Leber::N,librre,Leber
314,Leber::N,vuoivvas,Leber
315,Leber::N,vuoivâs,Leber
316,Leber::N,vuõivâs,Leber
317,Leber::N,вуйвас,Leber
318,Atem::N,voejngehtasse,Atem
319,Atem::N,båssånis,Atem
320,Atem::N,vuojŋadahka,Atem
321,Atem::N,vuoiŋŋahat,Atem
322,Atem::N,vuo'iŋâstim,Atem
323,Atem::N,jiõg'g,Atem
324,Atem::N,вӯйнас,Atem
325,Atem::N,вӯййнмушш,Atem
326,Hunger::N,nielkie,Hunger
327,Hunger::N,nielgge,Hunger
328,Hunger::N,nealgi,Hunger
329,Hunger::N,nelgi,Hunger
330,Hunger::N,neä´lǧǧ,Hunger
331,Hunger::N,не̄лльк,Hunger
332,Träne::N,gïknjele,Träne
333,Träne::N,ganjál,Träne
334,Träne::N,ganjal,Träne
335,Träne::N,koonjâl,Träne
336,Träne::N,kõõnjâl,Träne
337,Träne::N,кэ̄нял,Träne
338,Geschmack::N,aelmie,Geschmack
339,Geschmack::N,muosse,Geschmack
340,Geschmack::N,smáhkka,Geschmack
341,Geschmack::N,máhku,Geschmack
342,Geschmack::N,smáhkka,Geschmack
343,Geschmack::N,mááhu,Geschmack
344,Geschmack::N,smakkâ,Geschmack
345,Geschmack::N,njõõd,Geschmack
346,Geschmack::N,smääkk,Geschmack
347,Geschmack::N,ня̄лльк,Geschmack
348,Geruch::N,haaje,Geruch
349,Geruch::N,habjja,Geruch
350,Geruch::N,hádja,Geruch
351,Geruch::N,opsâ,Geruch
352,Geruch::N,haajâ,Geruch
353,Geruch::N,õpss,Geruch
354,Geruch::N,haajj,Geruch
355,Geruch::N,апс,Geruch
356,Geruch::N,лэ̄гк,Geruch
357,Schlaf::N,nahkerh,Schlaf
358,Schlaf::N,nager,Schlaf
359,Schlaf::N,oados,Schlaf
360,Schlaf::N,nagir,Schlaf
361,Schlaf::N,naṿer,Schlaf
362,Schlaf::N,nââ´er,Schlaf
363,Schlaf::N,нагерь,Schlaf
364,Traum::N,nahkere,Traum
365,Traum::N,niehko,Traum
366,Traum::N,niehku,Traum
367,Traum::N,naṿer,Traum
368,Traum::N,nââ´er,Traum
369,Traum::N,нагерь,Traum
370,Himmel::N,elmie,Himmel
371,Himmel::N,almme,Himmel
372,Himmel::N,albmi,Himmel
373,Himmel::N,alme,Himmel
374,Himmel::N,â´lmm,Himmel
375,Himmel::N,алльм,Himmel
376,Sonne::N,biejjie,Sonne
377,Sonne::N,bæjvásj,Sonne
378,Sonne::N,beaivváš,Sonne
379,Sonne::N,peivi,Sonne
380,Sonne::N,piäiváš,Sonne
381,Sonne::N,pei´vv,Sonne
382,Sonne::N,пе̄ййв,Sonne
383,Mond::N,aske,Mond
384,Mond::N,mánno,Mond
385,Mond::N,mánnu,Mond
386,Mond::N,máánu,Mond
387,Mond::N,mään,Mond
388,Mond::N,ма̄нн,Mond
389,Stern::N,daasta,Stern
390,Stern::N,naestie,Stern
391,Stern::N,násste,Stern
392,Stern::N,násti,Stern
393,Stern::N,täsni,Stern
394,Stern::N,tä´snn,Stern
395,Stern::N,та̄ссьт,Stern
396,Luft::N,elmie,Luft
397,Luft::N,ájmmo,Luft
398,Luft::N,áibmu,Luft
399,Luft::N,áimu,Luft
400,Luft::N,šõŋŋ,Luft
401,Luft::N,вӯйнас,Luft
402,Wind::N,bïegke,Wind
403,Wind::N,biegga,Wind
404,Wind::N,biegga,Wind
405,Wind::N,pieg'gâ,Wind
406,Wind::N,piõg'g,Wind
407,Wind::N,пӣӈӈк,Wind
408,Welle::N,baaroe,Welle
409,Welle::N,bárro,Welle
410,Welle::N,bárru,Welle
411,Welle::N,pááṛu,Welle
412,Welle::N,päärr,Welle
413,Welle::N,нэ̄ммп,Welle
414,Wasser::N,tjaetsie,Wasser
415,Wasser::N,tjáhtje,Wasser
416,Wasser::N,čáhci,Wasser
417,Wasser::N,čääci,Wasser
418,Wasser::N,čää´cc,Wasser
419,Wasser::N,ча̄дзь,Wasser
420,Stein::N,gierkie,Stein
421,Stein::N,giergge,Stein
422,Stein::N,geađgi,Stein
423,Stein::N,keđgi,Stein
424,Stein::N,ǩeä´dǧǧ,Stein
425,Stein::N,ке̄ддҌк,Stein
426,Boden::N,betnie,Boden
427,Boden::N,ednam,Boden
428,Boden::N,bodni,Boden
429,Boden::N,vuođđu,Boden
430,Boden::N,ponne,Boden
431,Boden::N,vuáđ̣u,Boden
432,Boden::N,vuâđđ,Boden
433,Boden::N,лаввьн,Boden
434,Boden::N,е̄ммьне,Boden
435,Erde::N,jåarta,Erde
436,Erde::N,mueltie,Erde
437,Erde::N,ednam,Erde
438,Erde::N,mållde,Erde
439,Erde::N,eana,Erde
440,Erde::N,eennâm,Erde
441,Erde::N,mädd,Erde
442,Erde::N,jânnam,Erde
443,Erde::N,е̄ммьне,Erde
444,Staub::N,heblie,Staub
445,Staub::N,tsumhtsie,Staub
446,Staub::N,dubme,Staub
447,Staub::N,dopmu,Staub
448,Staub::N,kovjâ,Staub
449,Staub::N,põõ´l,Staub
450,Staub::N,кэ̄ббьй,Staub
451,Rauch::N,soeve,Rauch
452,Rauch::N,suovva,Rauch
453,Rauch::N,suovva,Rauch
454,Rauch::N,suoṿâ,Rauch
455,Rauch::N,suõvv,Rauch
456,Rauch::N,сӯвв,Rauch
457,Funke::N,naestie,Funke
458,Funke::N,tjuonam,Funke
459,Funke::N,čuotnan,Funke
460,Funke::N,čuođâlm,Funke
461,Funke::N,iiskâr,Funke
462,Funke::N,čuõzzâm,Funke
463,Funke::N,чӯссэм,Funke
464,Feuer::N,dålle,Feuer
465,Feuer::N,dållå,Feuer
466,Feuer::N,dolla,Feuer
467,Feuer::N,tullâ,Feuer
468,Feuer::N,toll,Feuer
469,Feuer::N,то̄лл,Feuer
470,Licht::N,tjoevke,Licht
471,Licht::N,tjuovgga,Licht
472,Licht::N,čuovga,Licht
473,Licht::N,čuovggas,Licht
474,Licht::N,čuoṿâ,Licht
475,Licht::N,toll,Licht
476,Licht::N,čuõvv,Licht
477,Licht::N,то̄лл,Licht
478,Schatten::N,skugkie,Schatten
479,Schatten::N,soejvene,Schatten
480,Schatten::N,irkes,Schatten
481,Schatten::N,sieges,Schatten
482,Schatten::N,itku,Schatten
483,Schatten::N,suoivâ,Schatten
484,Schatten::N,õõtt,Schatten
485,Schatten::N,ǩeeu´niǩ,Schatten
486,Schatten::N,кывьнэхь,Schatten
487,Wetter::N,vïerhtse,Wetter
488,Wetter::N,dálkke,Wetter
489,Wetter::N,dálki,Wetter
490,Wetter::N,šoŋŋâ,Wetter
491,Wetter::N,šõŋŋ,Wetter
492,Wetter::N,шэ̄ӈӈ,Wetter
493,Nebel::N,såavla,Nebel
494,Nebel::N,mearhka,Nebel
495,Nebel::N,murkko,Nebel
496,Nebel::N,mierkká,Nebel
497,Nebel::N,mierká,Nebel
498,Nebel::N,miär'kká,Nebel
499,Nebel::N,oṃo,Nebel
500,Nebel::N,sue´lnn,Nebel
501,Nebel::N,цӣгк,Nebel
502,Nebel::N,сулльн,Nebel
503,Wolke::N,balve,Wolke
504,Wolke::N,balvva,Wolke
505,Wolke::N,balva,Wolke
506,Wolke::N,polvâ,Wolke
507,Wolke::N,põlvv,Wolke
508,Wolke::N,пэллв,Wolke
509,Regen::N,ebrie,Regen
510,Regen::N,harvve,Regen
511,Regen::N,arvi,Regen
512,Regen::N,arve,Regen
513,Regen::N,â´brr,Regen
514,Regen::N,аббьр,Regen
515,Schnee::N,lopme,Schnee
516,Schnee::N,moehtege,Schnee
517,Schnee::N,muohta,Schnee
518,Schnee::N,muohta,Schnee
519,Schnee::N,muotâ,Schnee
520,Schnee::N,muõtt,Schnee
521,Schnee::N,вэ̄дз,Schnee
522,Schnee::N,куэллт,Schnee
523,Eis::N,jïenge,Eis
524,Eis::N,jiegŋa,Eis
525,Eis::N,jiekŋa,Eis
526,Eis::N,jieŋ̣â,Eis
527,Eis::N,jiõŋŋ,Eis
528,Eis::N,ӣӈӈ,Eis
529,Frost::N,baajkoe,Frost
530,Frost::N,tjoasskem,Frost
531,Frost::N,buolaš,Frost
532,Frost::N,puolâš,Frost
533,Frost::N,puõlâš,Frost
534,Frost::N,мӯнь,Frost
535,Kälte::N,jueskie,Kälte
536,Kälte::N,tjåetskeme,Kälte
537,Kälte::N,tjoasskem,Kälte
538,Kälte::N,čoaskin,Kälte
539,Kälte::N,ko'lmâsvuotâ,Kälte
540,Kälte::N,ijss,Kälte
541,Kälte::N,čuä´cǩǩem,Kälte
542,Kälte::N,tuârggnjõs,Kälte
543,Kälte::N,кэ̄лмас,Kälte
544,Hitze::N,baahke,Hitze
545,Hitze::N,báhkka,Hitze
546,Hitze::N,báhkka,Hitze
547,Hitze::N,pakkâ,Hitze
548,Hitze::N,kuṃe,Hitze
549,Hitze::N,paašt,Hitze
550,Hitze::N,жоарр,Hitze
551,Raureif::N,jyjse,Raureif
552,Raureif::N,ridne,Raureif
553,Raureif::N,goarre,Raureif
554,Raureif::N,ritni,Raureif
555,Raureif::N,suhči,Raureif
556,Raureif::N,riṇe,Raureif
557,Raureif::N,ай,Raureif
558,Regenbogen::N,aatjan goengere,Regenbogen
559,Regenbogen::N,aatjan joekse,Regenbogen
560,Regenbogen::N,ádjájuoksa,Regenbogen
561,Regenbogen::N,arvedávgi,Regenbogen
562,Regenbogen::N,bajándávgi,Regenbogen
563,Regenbogen::N,äijihtävgi,Regenbogen
564,Regenbogen::N,teârmmazjohss,Regenbogen
565,Regenbogen::N,тӣрмесью̄ккс,Regenbogen
566,Donner::N,raejrie,Donner
567,Donner::N,átjek,Donner
568,Donner::N,átjárájdde,Donner
569,Donner::N,áddjá,Donner
570,Donner::N,baján,Donner
571,Donner::N,juuṛâ,Donner
572,Donner::N,tie´rmes,Donner
573,Donner::N,тӣрмесь,Donner
574,Donner::N,ча̄ркнэгк,Donner
575,Strömung::N,njuvvie,Strömung
576,Strömung::N,ájggedáhpe,Strömung
577,Strömung::N,rávdnji,Strömung
578,Strömung::N,virde,Strömung
579,Strömung::N,ve´rdd,Strömung
580,Strömung::N,выррьт,Strömung
581,Tropfen::N,gåajhkohts,Tropfen
582,Tropfen::N,gåjkudis,Tropfen
583,Tropfen::N,goaikkanas,Tropfen
584,Tropfen::N,čalme,Tropfen
585,Tropfen::N,čâ´lmm,Tropfen
586,Tropfen::N,ча̄лльм,Tropfen
587,Schaum::N,sapte,Schaum
588,Schaum::N,såpptå,Schaum
589,Schaum::N,sokta,Schaum
590,Schaum::N,suptâ,Schaum
591,Schaum::N,soptt,Schaum
592,Schaum::N,со̄ппт,Schaum
593,Schmutz::N,haaskoe,Schmutz
594,Schmutz::N,duolvva,Schmutz
595,Schmutz::N,duolva,Schmutz
596,Schmutz::N,durdi,Schmutz
597,Schmutz::N,stänži,Schmutz
598,Schmutz::N,sähss,Schmutz
599,Schmutz::N,са̄ккьс,Schmutz
600,Schmutz::N,не̄шшь,Schmutz
601,See::N,jaevrie,See
602,See::N,jávrre,See
603,See::N,jávri,See
604,See::N,jävri,See
605,See::N,jâu´rr,See
606,See::N,я̄ввьр,See
607,Sumpf::N,pluevie,Sumpf
608,Sumpf::N,áhpe,Sumpf
609,Sumpf::N,sæmssa,Sumpf
610,Sumpf::N,jeaggi,Sumpf
611,Sumpf::N,jeggi,Sumpf
612,Sumpf::N,jeä´ǧ'ǧ,Sumpf
613,Sumpf::N,ла̄ммьп,Sumpf
614,Moor::N,pluevie,Moor
615,Moor::N,jiegge,Moor
616,Moor::N,suotnju,Moor
617,Moor::N,karrii,Moor
618,Moor::N,kä´rev,Moor
619,Moor::N,veättaǩ,Moor
620,Moor::N,ла̄ммьп,Moor
621,Wiese::N,ïentje,Wiese
622,Wiese::N,giedde,Wiese
623,Wiese::N,gieddi,Wiese
624,Wiese::N,nijtto,Wiese
625,Wiese::N,пуэшенҍ,Wiese
626,Wald::N,skåake,Wald
627,Wald::N,skåajje,Wald
628,Wald::N,miehtsie,Wald
629,Wald::N,vuovdde,Wald
630,Wald::N,miehttse,Wald
631,Wald::N,vuovdi,Wald
632,Wald::N,meahcci,Wald
633,Wald::N,mecci,Wald
634,Wald::N,vyemi,Wald
635,Wald::N,vue´mm,Wald
636,Wald::N,meä´c'c,Wald
637,Wald::N,ля̄ммт,Wald
638,Hügel::N,deava,Hügel
639,Hügel::N,dievvá,Hügel
640,Hügel::N,dievvá,Hügel
641,Hügel::N,čummâ,Hügel
642,Hügel::N,pä´rcc,Hügel
643,Hügel::N,teä´rmm,Hügel
644,Hügel::N,ка̄ннҌт,Hügel
645,Anhöhe::N,deava,Anhöhe
646,Anhöhe::N,jalladahke,Anhöhe
647,Anhöhe::N,dievásj,Anhöhe
648,Anhöhe::N,aláš,Anhöhe
649,Anhöhe::N,luohkká,Anhöhe
650,Anhöhe::N,tiävá,Anhöhe
651,Anhöhe::N,poorááš,Anhöhe
652,Anhöhe::N,ču´lpp,Anhöhe
653,Anhöhe::N,škâu´ŋŋ,Anhöhe
654,Anhöhe::N,ка̄ннҌт,Anhöhe
655,Berg::N,bïerje,Berg
656,Berg::N,várre,Berg
657,Berg::N,várri,Berg
658,Berg::N,vääṛi,Berg
659,Berg::N,vää´rr,Berg
660,Berg::N,те̄ррьм,Berg
661,Gipfel::N,dalvese,Gipfel
662,Gipfel::N,tjåhkkå,Gipfel
663,Gipfel::N,čohkka,Gipfel
664,Gipfel::N,čokke,Gipfel
665,Gipfel::N,čå´ǩǩ,Gipfel
666,Gipfel::N,ла̄ддҍв,Gipfel
667,Höhle::N,beajoe,Höhle
668,Höhle::N,rájgge,Höhle
669,Höhle::N,sluoggo,Höhle
670,Höhle::N,biedju,Höhle
671,Höhle::N,kuovđâšm,Höhle
672,Höhle::N,skuõrr,Höhle
673,Höhle::N,вуэӈӈк,Höhle
674,Abhang::N,boelte,Abhang
675,Abhang::N,brijrie,Abhang
676,Abhang::N,bállte,Abhang
677,Abhang::N,vielti,Abhang
678,Abhang::N,luohkká,Abhang
679,Abhang::N,viel'tti,Abhang
680,Abhang::N,vie´ltt,Abhang
681,Abhang::N,луэххк,Abhang
682,Quelle::N,aajege,Quelle
683,Quelle::N,gaaltije,Quelle
684,Quelle::N,ája,Quelle
685,Quelle::N,ája,Quelle
686,Quelle::N,gáldu,Quelle
687,Quelle::N,aajâ,Quelle
688,Quelle::N,käldee,Quelle
689,Quelle::N,lädd,Quelle
690,Quelle::N,käivv,Quelle
691,Quelle::N,ка̄ййв,Quelle
692,Bach::N,johketje,Bach
693,Bach::N,jåhkå,Bach
694,Bach::N,jågåsj,Bach
695,Bach::N,jogaš,Bach
696,Bach::N,aajâ,Bach
697,Bach::N,vuäjj,Bach
698,Bach::N,вуэйй,Bach
699,Fluss::N,johke,Fluss
700,Fluss::N,ædno,Fluss
701,Fluss::N,jåhkå,Fluss
702,Fluss::N,johka,Fluss
703,Fluss::N,juuhâ,Fluss
704,Fluss::N,jokk,Fluss
705,Fluss::N,jeänn,Fluss
706,Fluss::N,ё̄гк,Fluss
707,Ufer::N,beala,Ufer
708,Ufer::N,gádde,Ufer
