,Concept_ID,mn,ro
806,frisch::A,эрүүл,răcoros
807,frisch::A,эрүүл,proaspăt
808,frisch::A,жихүүн,răcoros
809,frisch::A,жихүүн,proaspăt
810,feucht::A,чийгтэй,umed
811,feucht::A,чийгтэй,jilav
812,nass::A,нойтон,ud
813,trocken::A,хатсан,sec
814,trocken::A,хатсан,uscat
815,voll::A,дүүрэн,plin
816,leer::A,хоосон,gol
817,offen::A,онгорхой,deschis
818,geschlossen::A,битүү,închis
819,geschlossen::A,хаалтай,închis
820,sauber::A,цэвэр,curat
821,sauber::A,хиргүй,curat
822,schmutzig::A,бохир,murdar
823,schmutzig::A,хиртэй,murdar
824,roh::A,түүхий,crud
825,reif::A,болсон,copt
826,lecker::A,амттай,gustos
827,süß::A,амттай,dulce
828,süß::A,чихэрлэг,dulce
829,bitter::A,гашуун,amar
830,sauer::A,эсгэлэн,acru
831,hell::A,гэгээн,clar
832,hell::A,гэгээн,luminos
833,hell::A,гэрэлтэй,clar
834,hell::A,гэрэлтэй,luminos
835,dunkel::A,бараан,obscur
836,dunkel::A,бараан,întunecos
837,dunkel::A,харанхуй,obscur
838,dunkel::A,харанхуй,întunecos
839,schwarz::A,хар,negru
840,weiß::A,цагаан,alb
841,rot::A,улаан,roșu
842,gelb::A,шар,galben
843,blau::A,хөх,albastru
844,blau::A,цэнхэр,albastru
845,grün::A,ногоон,verde
846,grau::A,орог,gri
847,grau::A,орог,cenușiu
848,grau::A,саарал,gri
849,grau::A,саарал,cenușiu
850,bunt::A,эрээн,colorat
851,billig::A,хямд,ieftin
852,teuer::A,үнэтэй,scump
853,wertvoll::A,үнэт,prețios
854,blind::A,сохор,orb
855,taub::A,чих хатуу,surd
856,kräftig::A,чийрэг,tare
857,kräftig::A,чийрэг,forte
858,kräftig::A,чийрэг,robust
859,stark::A,хүчтэй,viguros
860,stark::A,хүчтэй,puternic
861,stark::A,чадалтай,viguros
862,stark::A,чадалтай,puternic
863,schwach::A,сул,slab
864,schwach::A,сул,debil
865,fett::A,тарган,gras
866,fett::A,голигор,gras
867,schlank::A,голшиг,zvelt
868,hübsch::A,сайхан,drăguț
869,hübsch::A,хөөрхөн,drăguț
870,böse::A,муу,rău
871,böse::A,муу,răutăcios
872,böse::A,хортой,rău
873,böse::A,хортой,răutăcios
874,dumm::A,тэнэг,nerod
875,dumm::A,тэнэг,tâmpit
876,faul::A,залхуу,leneș
877,fleißig::A,чармайлтгай,harnic
878,fleißig::A,чармайлтгай,sârguincios
879,geizig::A,харамч,calic
880,geizig::A,харамч,zgârcit
881,klug::A,цэцэн,isteț
882,klug::A,цэцэн,deștept
883,geschickt::A,дүйтэй,dibaci
884,lieb::A,хайрт,drag
885,lieb::A,хайрт,iubit
886,lustig::A,цэнгэлтэй,vesel
887,sanft::A,наалинхай,blând
888,sanft::A,наалинхай,blajin
889,hungrig::A,өлөн,flămând
890,hungrig::A,өлссөн,flămând
891,krank::A,өвчтэй,bolnav
892,nackt::A,нүцгэн,gol
893,traurig::A,гунигт,trist
894,traurig::A,гунигт,mâhnit
895,lebendig::A,амьд,viu
896,lebendig::A,амьтай,viu
897,gut::A,сайн,bun
898,schlecht::A,муу,rău
899,schlecht::A,муу,prost
900,schlecht::A,өөдгүй,rău
901,schlecht::A,өөдгүй,prost
902,richtig::A,зөв,drept
903,richtig::A,зөв,corect
904,richtig::A,зүйтэй,drept
905,richtig::A,зүйтэй,corect
906,schlimm::A,муухай,rău
907,wahr::A,үнэн,adevărat
908,wahr::A,жинхэнэ,adevărat
909,alt::A,хуучин,uzat
910,alt::A,хуучин,vechi
911,neu::A,шинэ,nou
912,ehemalig::A,агсан,fost
913,ehemalig::A,агсан,anterior
914,ehemalig::A,байсан,fost
915,ehemalig::A,байсан,anterior
916,alt[Lebewesen]::A,өвгөн,bătrîn
917,alt[Lebewesen]::A,хижээл,bătrîn
918,jung::A,залуу,tânăr
919,arm::A,ядуу,sărac
920,arm::A,ядуу,sărman
921,reich::A,баян,avut
922,reich::A,баян,bogat
923,reich::A,баялаг,avut
924,reich::A,баялаг,bogat
925,bekannt::A,танил,cunoscut
926,berühmt::A,цуутай,renumit
927,berühmt::A,алдартай,renumit
928,fremd::A,харь,străin
929,fremd::A,гадаад,străin
930,verschieden::A,ондоо,diferit
931,verschieden::A,ондоо,deosebit
932,verschieden::A,янз янзын,diferit
933,verschieden::A,янз янзын,deosebit
934,nah::A,ойрын,apropiat
935,nah::A,дөтийн,apropiat
936,fern::A,холын,departe
937,linker::A,буруу,stâng
938,rechter::A,баруун,drept
939,anderer::A,өөр,alt
940,anderer::A,нөгөө,alt
941,erster::A,нэгдэх,prim
942,erster::A,нэгдүгээр,prim
943,zweiter::A,хоёрдугаар,al doilea
944,dritter::A,гуравдугаар,treilea
945,letzter::A,сүүлийн,final
946,allein::ADV,ганцаараа,singur
947,auf einmal::ADV,нэгмөсөн,dintrodată
948,zusammen::ADV,цуг,împreună
949,zusammen::ADV,хамт,împreună
950,lange::ADV,удаан,îndelung
951,lange::ADV,удаан,mult timp
952,plötzlich::ADV,гэнэт,deodată
953,plötzlich::ADV,гэнэт,pe neașteptate
954,sofort::ADV,дороо,imediat
955,sofort::ADV,дороо,numaidecît
956,später::ADV,дараа,mai apoi
957,später::ADV,дараа,mai târziu
958,jetzt::ADV,өнөө,acum
959,heute::ADV,өнөө,azi
960,heute::ADV,өнөө,astăzi
961,heute::ADV,өнөөдөр,azi
962,heute::ADV,өнөөдөр,astăzi
963,morgen::ADV,маргааш,mâine
964,morgen::ADV,маргаадар,mâine
965,bald::ADV,түргэн,curând
966,bald::ADV,удахгүй,curând
967,dann::ADV,хожим,apoi
968,dann::ADV,тэгээд,apoi
969,gestern::ADV,өчигдөр,ieri
970,einst::ADV,нэг,odată
971,einst::ADV,нэг,odinioară
972,damals::ADV,тэгэхэд,atunci
973,damals::ADV,тэгэхэд,pe atunci
974,danach::ADV,тэгээд,după aceasta
975,danach::ADV,дараа нь,după aceasta
976,vorher::ADV,урьд,mai întâi
977,vorher::ADV,урьд,în prealabil
978,zuerst::ADV,анх,întâi
979,zuerst::ADV,анх,în primul rând
980,zuerst::ADV,эхлээд,întâi
981,zuerst::ADV,эхлээд,în primul rând
982,einmal::ADV,нэг удаа,odată
983,manchmal::ADV,хааяа,uneori
984,manchmal::ADV,хааяа,câteodată
985,manchmal::ADV,заримдаа,uneori
986,manchmal::ADV,заримдаа,câteodată
987,oft::ADV,олонтоо,des
988,oft::ADV,олонтоо,deseori
989,immer::ADV,байнга,mereu
990,immer::ADV,байнга,întotdeauna
991,niemals::ADV,хэзээ ч,niciodată
992,niemals::ADV,хэдийд ч,niciodată
993,hier::ADV,энд,aci
994,hier::ADV,энд,aici
995,hierhin::ADV,нааш,încoace
996,von hier::ADV,эндээс,de aici
997,dort::ADV,тэнд,acolo
998,dorthin::ADV,тийш,dincolo
999,geradeaus::ADV,шулуун,drept înainte
1000,vorwärts::ADV,урагшаа,înainte
1001,rückwärts::ADV,буцаан,îndărăt
1002,rückwärts::ADV,сөөргөө,îndărăt
1003,zurück::ADV,буцаж,înapoi
1004,zurück::ADV,гэдрэг,înapoi
1005,unten::ADV,дор,jos
1006,unten::ADV,дор,dedesubt
1007,hinab::ADV,уруу,în jos
1008,hinab::ADV,уруу,de vale
1009,oben::ADV,дээр,sus
1010,oben::ADV,дээр,deasupra
1011,hinauf::ADV,өөд,în sus
1012,hinauf::ADV,дээш,în sus
1013,überall::ADV,хааяагүй,peste tot
1014,überall::ADV,хааяагүй,pretutindeni
1015,überall::ADV,энд тэндгүй,peste tot
1016,überall::ADV,энд тэндгүй,pretutindeni
1017,nicht::ADV,эс,nu
1018,nicht::ADV,-гүй,nu
1019,ein wenig::ADV,жаахан,puțin
1020,kaum::ADV,арай,cu greu
1021,kaum::ADV,арай,cu anevoie
1022,kaum::ADV,арай гэж,cu greu
1023,kaum::ADV,арай гэж,cu anevoie
1024,sehr::ADV,тун,mult
1025,sehr::ADV,тун,foarte
1026,so::ADV,тэгж,așa
1027,so::ADV,тэгж,atât
1028,so::ADV,ингээд,așa
1029,so::ADV,ингээд,atât
1030,noch::ADV,дахин,încă
1031,noch::ADV,дахиад,încă
1032,nur::ADV,зөвхөн,doar
1033,nur::ADV,гагцхүү,doar
1034,schon::ADV,нэгэнт,și
1035,schon::ADV,нэгэнт,deja
1036,wieder::ADV,дахин,iar
1037,wieder::ADV,дахин,iarăși
1038,wieder::ADV,дахиад,iar
1039,wieder::ADV,дахиад,iarăși
1040,vergebens::ADV,хий,în zadar
1041,vor::PRP,өмнө,înainte de
1042,hinter::PRP,ард,după
1043,hinter::PRP,ард,în spatele
1044,unter::PRP,доор,sub
1045,durch::PRP,дундуур,prin
1046,neben::PRP,хажууд,lângă
1047,neben::PRP,хажууд,alături de
1048,zwischen::PRP,завсар,între
1049,zwischen::PRP,завсар,dintre
1050,zwischen::PRP,хооронд,între
1051,zwischen::PRP,хооронд,dintre
1052,wegen::PRP,төлөө,pentru
1053,wegen::PRP,дээрээс,pentru
1054,dies::PRN,энэ,acesta
1055,das::PRN,тэр,asta
1056,alles::PRN,цөм,tot
1057,alles::PRN,бүгд,tot
1058,ich::PRN,би,eu
1059,du::PRN,чи,tu
1060,er::PRN,тэр,el
1061,er::PRN,тэр,dânsul
1062,er::PRN,тэр хүн,el
1063,er::PRN,тэр хүн,dânsul
1064,wir::PRN,бид,noi
1065,ihr::PRN,та нар,voi
1066,sie::PRN,тэд,ei
1067,sie::PRN,тэд,dânșii
1068,was::FPRN,юу,ce
1069,wer::FPRN,хэн,cine
1070,wo::FADV,хаа,unde
1071,wo::FADV,хаана,unde
1072,wohin::FADV,хааш,încotro
1073,wohin::FADV,хаана,încotro
1074,wie::FADV,яаж,cum
1075,wie::FADV,хэрхэн,cum
1076,warum::FADV,юунд,de ce
1077,warum::FADV,юунд,pentru ce
1078,warum::FADV,яагаад,de ce
1079,warum::FADV,яагаад,pentru ce
1080,wieviel::FNUM,хэдий,cât
1081,wieviel::FNUM,хэд,cât
1082,eins::NUM,нэг,unu
1083,zwei::NUM,хоёр,doi
1084,drei::NUM,гурав,trei
1085,vier::NUM,дөрөв,patru
1086,fünf::NUM,тав,cinci
1087,sechs::NUM,зургаа,șase
1088,sieben::NUM,долоо,șapte
1089,acht::NUM,найм,opt
1090,neun::NUM,ес,nouă
1091,zehn::NUM,арав,zece
1092,elf::NUM,арван нэг,unsprezece
1093,zwölf::NUM,арван хоёр,douăsprezece
1094,zwanzig::NUM,хорь,douăzeci
1095,dreißig::NUM,гуч,treizeci
1096,vierzig::NUM,дөч,patruzeci
1097,fünfzig::NUM,тавь,cincizeci
1098,sechzig::NUM,жар,șaizeci
1099,siebzig::NUM,дал,șaptezeci
1100,achtzig::NUM,ная,optzeci
1101,neunzig::NUM,ер,nouăzeci
1102,hundert::NUM,зуу,sută
1103,tausend::NUM,мянга,mie
1104,und::CNJ,ч,și
1105,und::CNJ,болон,și
1106,oder::CNJ,буюу,ori
1107,stehen::V,зогсох,sta
1108,sitzen::V,суух,ședea
1109,liegen::V,хэвтэх,zăcea
1110,liegen::V,хэвтэх,fi culcat
1111,hängen::V,өлгөөтэй байх,atârna
1112,hängen::V,дүүжлээтэй байх,atârna
1113,werden::V,болох,deveni
1114,werden::V,болох,se face
1115,passieren::V,тохиох,se întâmpla
1116,beginnen::V,эхлэх,începe
1117,enden::V,дүүрэх,se sfârși
1118,enden::V,дүүрэх,se termina
1119,wechseln::V,хувирах,se schimba
1120,aufgehen[Sonne]::V,мандах,răsări
1121,untergehen[Sonne]::V,жаргах,apune
1122,scheinen[Sonne]::V,гэрэлтэх,străluci
1123,donnern::V,дуугарах,tuna
1124,wehen::V,салхилах,bate
1125,wehen::V,хөөрөгдөх,bate
1126,strömen::V,гүйх,curge în șiroaie
1127,strömen::V,урсах,curge în șiroaie
1128,fließen::V,урсах,curge
1129,sich drehen::V,эргэлдэх,se învârti
1130,schwanken::V,хэлбэлзэх,se clătina
1131,schwingen::V,ганхах,vibra
1132,schwingen::V,ганхах,flutura
1133,schwingen::V,хэлбэлзэх,vibra
1134,schwingen::V,хэлбэлзэх,flutura
1135,fallen::V,унах,cădea
1136,brennen::V,шатах,arde
1137,rauchen::V,баагих,fuma
1138,regnen::V,бороо орно,ploua
1139,gefrieren::V,хөлдөх,îngheța
1140,tauen::V,хайлах,se dezgheța
1141,schmelzen::V,уярах,se topi
1142,trocknen::V,хатах,se usca
1143,sieden::V,буцлах,fierbe
1144,sieden::V,буцлах,clocoti
1145,sieden::V,даргилах,fierbe
1146,sieden::V,даргилах,clocoti
1147,faulen::V,үжрэх,se împuți
1148,faulen::V,өмхийрөх,se împuți
1149,verfaulen::V,бээх,putrezi
1150,verfaulen::V,өгрөх,putrezi
1151,reißen::V,цуурах,se rupe
1152,reißen::V,цуурах,se sfâșia
1153,versinken::V,живэх,se scufunda
1154,vergehen::V,нөгчих,trece
1155,vergehen::V,нөгчих,se scurge
1156,vergehen::V,өнгөрөх,trece
1157,vergehen::V,өнгөрөх,se scurge
1158,erscheinen::V,гарах,apărea
1159,erscheinen::V,бултайх,apărea
1160,verschwinden::V,далд орох,dispărea
1161,verschwinden::V,алга болох,dispărea
1162,sinken::V,татрах,cădea
1163,sinken::V,татрах,coborî
1164,sinken::V,доошлох,cădea
1165,sinken::V,доошлох,coborî
1166,abnehmen::V,багасах,scădea
1167,abnehmen::V,багасах,descrește
1168,abnehmen::V,хорогдох,scădea
1169,abnehmen::V,хорогдох,descrește
1170,zunehmen::V,ихсэх,spori
1171,zunehmen::V,ихсэх,crește
1172,zunehmen::V,ихсэх,augmenta
1173,steigen::V,нэмэгдэх,urca
1174,wachsen::V,өсөх,crește
1175,wachsen::V,ургах,crește
1176,glänzen::V,гилгэнэх,luci
1177,glänzen::V,гилгэнэх,străluci
1178,glänzen::V,гилбэгнэх,luci
1179,glänzen::V,гилбэгнэх,străluci
1180,funkeln::V,гялжах,scânteia
1181,funkeln::V,гялалзах,scânteia
1182,lärmen::V,шуугих,face larmă
1183,läuten::V,цохих,suna
1184,klingeln::V,хонхдох,suna
1185,klingeln::V,дуугарах,suna
1186,klirren::V,хангир жингэр хийх,zăngăni
1187,brausen::V,бургилах,vui
1188,rauschen::V,сэржигнэх,vâjâi
1189,klingen::V,хангинах,suna
1190,bellen::V,хуцах,lătra
1191,heulen::V,улих,urla
1192,blasen::V,үлзэх,sufla
1193,pfeifen::V,исгэрэх,fluiera
1194,schreien::V,хашгирах,țipa
1195,stöhnen::V,ёолох,geme
1196,stöhnen::V,гэнгэнэх,geme
1197,zittern::V,дагжих,tremura
1198,leben::V,амьдрах,trăi
1199,geboren werden::V,төрөх,se naște
1200,atmen::V,амьсгалах,respira
1201,trinken::V,уух,bea
1202,essen::V,идэх,mânca
1203,schlucken::V,залгих,înghiți
1204,müde werden::V,ядрах,se obosi
1205,einschlafen::V,унтчих,adormi
1206,schlafen::V,унтах,dormi
1207,aufwachen::V,сэрэх,se deștepta
1208,aufstehen::V,босох,fi se scula
1209,sich erholen::V,амрах,se relaxa
1210,sich erholen::V,амрах,se destinde
1211,krank werden::V,өвдөж эхлэх,se îmbolnăvi
1212,krank sein::V,өвдөх,zăcea
1213,krank sein::V,өвдөх,fi bolnav
1214,schmerzen::V,өвдөх,durea
1215,schmerzen::V,шархирах,durea
1216,husten::V,ханиах,tuși
1217,genesen::V,засрах,se însănătoși
1218,sterben::V,үхэх,muri
1219,sterben::V,нас барах,muri
1220,umkommen::V,үхэх,pieri
1221,sich bewegen::V,хөдлөх,se mișca
1222,sich rühren::V,хөдлөх,se mișca
1223,sich erheben::V,босох,se ridica
1224,sich setzen::V,суух,lua loc
1225,sich setzen::V,суух,se așeza
1226,hinfallen::V,ойчих,cădea jos
1227,laufen::V,явган явах,merge
1228,laufen::V,явган явах,merge pe jos
1229,schreiten::V,алхах,păși
1230,spazierengehen::V,зугаалах,se plimba
1231,eilen::V,хурдлах,fi se grăbi
1232,sich beeilen::V,яарах,se grăbi
1233,sich beeilen::V,шамдах,se grăbi
1234,sausen::V,давхих,țâșni
1235,rennen::V,гүйх,fugi
1236,rennen::V,гүйх,alerga
1237,springen::V,харайх,sări
1238,springen::V,дэвхрэх,sări
1239,klettern::V,авирах,urca
1240,klettern::V,авирах,se cățăra
1241,schaukeln::V,ганхалзах,legăna
1242,kriechen::V,мөлхөх,se târî
1243,schwimmen::V,сэлэх,înota
1244,tauchen::V,шунгах,se scufunda
1245,rudern::V,сэлүүрдэх,vâsli
1246,rudern::V,сэлүүрдэх,lopăta
1247,fahren::V,явах,merge
1248,fliegen::V,нисэх,zbura
1249,gehen::V,явах,merge
1250,weggehen::V,явах,se duce
1251,abfahren::V,одох,pleca
1252,abfahren::V,хөдлөх,pleca
1253,anhalten::V,зогсох,se opri
1254,hineingehen::V,орох,intra
1255,eintreten::V,орох,intra
1256,kommen::V,ирэх,veni
1257,ankommen::V,хүрэх,sosi
1258,ankommen::V,хүрэх,ajunge
1259,zurückkommen::V,харих,se întoarce
1260,zurückkommen::V,буцаж ирэх,se întoarce
1261,bleiben::V,үлдэх,rămâne
1262,warten::V,хүлээх,aștepta
1263,erwarten::V,хүлээх,aștepta
1264,suchen::V,эрэх,căuta
1265,suchen::V,бэдрэх,căuta
1266,finden::V,олох,găsi
1267,versuchen::V,оролдох,încerca
1268,vorbereiten::V,бэлтгэх,pregăti
1269,lieben::V,янаглах,iubi
1270,mögen::V,таалах,plăcea a
1271,lachen::V,инээх,râde
1272,rühren::V,сэтгэл уяруулах,mișca
1273,rühren::V,сэтгэл уяруулах,înduioșa
1274,weinen::V,уйлах,plânge
1275,schimpfen::V,хараах,înjura
1276,sich ärgern::V,уурлах,se supăra
1277,sich fürchten::V,айх,se teme
1278,sich fürchten::V,айх,fi teamă a
1279,fürchten::V,айх,se teme de
1280,fliehen::V,зугтах,fugi
1281,fliehen::V,гүйж очих,fugi
1282,flüchten::V,оргох,evada
1283,sehen::V,үзэх,vedea
1284,anschauen::V,харах,privi
1285,ansehen::V,харах,privi
1286,hören::V,дуулах,auzi
1287,zuhören::V,чагнах,asculta
1288,probieren::V,амсаж үзэх,gusta
1289,riechen::V,үнэрлэх,mirosi
1290,fühlen::V,мэдрэх,simți
1291,fühlen::V,мэдрэх,resimți
1292,scheinen::V,шиг үзэгдэх,părea
1293,zu sehen sein::V,үзэгдэх,se vedea
1294,zu sehen sein::V,харагдах,se vedea
1295,vernehmen::V,дуулах,auzi
1296,frieren::V,даарах,fi frig
1297,tun::V,хийх,face
1298,tun::V,үйлдэх,face
1299,können::V,болох,ști
1300,können::V,болох,putea
1301,wollen::V,хүсэх,dori
1302,anfangen::V,эхлэх,începe
1303,beenden::V,дуусгах,sfârși
1304,beenden::V,дуусгах,termina
1305,aufhören::V,болих,înceta
1306,aufhören::V,зогсох,înceta
1307,gelingen::V,бүтэх,reuși
1308,gelingen::V,бүтэх,izbuti
1309,geraten::V,илрэх,reuși
1310,öffnen::V,нээх,deschide
1311,öffnen::V,тайлах,deschide
1312,schließen::V,хаах,închide
1313,stellen::V,тавих,pune
1314,stellen::V,тавих,așeza
1315,stellen::V,босгох,pune
1316,stellen::V,босгох,așeza
1317,setzen::V,суулгах,pune
1318,setzen::V,суулгах,așeza
1319,legen::V,хийх,pune
1320,legen::V,тавих,pune
1321,berühren::V,шүргэх,atinge
1322,verbinden::V,залгах,lega
1323,bedecken::V,бүрэх,acoperi
1324,aufhängen::V,өлгөх,atârna
1325,aufhängen::V,өлгөх,spânzura
1326,aufhängen::V,дүүжлэх,atârna
1327,aufhängen::V,дүүжлэх,spânzura
1328,anzünden::V,асаах,aprinde
1329,anzünden::V,ноцоох,aprinde
1330,aufheben::V,өргөх,ridica
1331,aufheben::V,өргөх,lua de jos
1332,zurücklassen::V,орхих,lăsa
1333,zurücklassen::V,орхих,lăsa în urmă
1334,zurücklassen::V,үлдээх,lăsa
1335,zurücklassen::V,үлдээх,lăsa în urmă
1336,verlieren::V,гээх,pierde
1337,fallen lassen::V,унагах,scăpa
1338,fallen lassen::V,унагах,arunca
1339,machen::V,хийх,face
1340,machen::V,гаргах,face
1341,herstellen::V,бүтээх,fabrica
1342,herstellen::V,бүтээх,confecționa
1343,bauen::V,барих,clădi
1344,bauen::V,барих,construi
1345,reparieren::V,засах,repara
1346,reparieren::V,сэлбэх,repara
1347,verbessern::V,засах,ameliora
1348,verbessern::V,засах,îmbunătăți
1349,verbessern::V,сайжруулах,ameliora
1350,verbessern::V,сайжруулах,îmbunătăți
1351,ändern::V,өөрчлөх,schimba
1352,ändern::V,өөрчлөх,modifica
1353,graben::V,малтах,săpa
1354,beugen::V,бөгтийлгөх,curba
1355,biegen::V,матах,îndoi
1356,biegen::V,матах,încovoia
1357,biegen::V,муруйлгах,îndoi
1358,biegen::V,муруйлгах,încovoia
1359,drehen::V,эргүүлэх,învârti
1360,wenden::V,эргүүлэх,întoarce
1361,umdrehen::V,хөрвүүлэх,învârti
1362,umdrehen::V,хөрвүүлэх,întoarce
1363,heben::V,өргөх,ridica
1364,hochheben::V,өргөх,ridica
1365,ergreifen::V,атгах,lua
1366,ergreifen::V,атгах,apuca
1367,halten::V,барих,ține
1368,drücken::V,дарах,apăsa
1369,drücken::V,дарах,strânge
1370,schieben::V,түлхэх,împinge
1371,kratzen::V,хусах,zgâria
1372,kratzen::V,маажих,zgâria
1373,lecken::V,долоох,linge
1374,beißen::V,зуух,mușca
1375,beißen::V,хазах,mușca
1376,abreißen::V,таслах,rupe
1377,abreißen::V,таслах,smulge
1378,abschneiden::V,тайрах,scurta
1379,binden::V,боох,lega
1380,binden::V,хүлэх,lega
1381,stecken::V,шаах,pune
1382,stecken::V,шигтгэх,pune
1383,brechen::V,хугалах,rupe
1384,brechen::V,хугалах,frânge
1385,klopfen::V,цохих,ciocăni
1386,klopfen::V,тогших,ciocăni
1387,hauen::V,дэлдэх,lovi
1388,kleben::V,наах,lipi
1389,reiben::V,нухах,freca
1390,reiben::V,нухах,fricționa
1391,reiben::V,нидчих,freca
1392,reiben::V,нидчих,fricționa
1393,streichen::V,нялах,unge
1394,streichen::V,түрхэх,unge
1395,schleifen::V,билүүдэх,ascuți
1396,schleifen::V,гуранздах,ascuți
1397,schneiden::V,огтлох,tăia
1398,rütteln::V,холхнулах,zgâlțâi
1399,schütteln::V,сэгсрэх,scutura
1400,schwenken::V,дэвэх,agita
1401,schwenken::V,даллах,agita
1402,schütten::V,цутгах,vărsa
1403,schütten::V,аягалах,vărsa
1404,füllen::V,дүүргэх,umple
1405,einwickeln::V,боох,înveli
1406,einwickeln::V,боох,înfășura
1407,einwickeln::V,ороох,înveli
1408,einwickeln::V,ороох,înfășura
1409,tragen::V,авчрах,căra
1410,schleppen::V,чирэх,târî
1411,ziehen::V,татах,trage
1412,aufbewahren::V,хадгалах,păstra
1413,aufbewahren::V,хадгалах,conserva
1414,werfen::V,хаях,arunca
1415,werfen::V,шидэх,arunca
1416,fangen::V,барих,prinde
1417,packen::V,шүүрэх,apuca
1418,verstecken::V,нуух,ascunde
1419,teilen::V,хуваах,împărți
1420,schicken::V,илгээх,trimite
1421,schicken::V,явуулах,trimite
1422,bringen::V,авчрах,aduce
1423,bringen::V,аваачих,aduce
1424,hinzufügen::V,нэмэх,adăuga
1425,bekommen::V,хүлээн авах,obține
1426,bekommen::V,хүлээн авах,dobândi
1427,erhalten::V,хүлээн авах,primi
1428,erhalten::V,хүлээн авах,căpăta
1429,nehmen::V,авах,lua
1430,wählen::V,сонгох,opta
1431,wählen::V,сонгох,alege
1432,auswählen::V,шилэх,selecta
1433,bewahren::V,гамнах,păstra
1434,behindern::V,саад хийх,stingheri
1435,behindern::V,тотгор болох,stingheri
1436,verderben::V,эвдэх,strica
1437,beschädigen::V,гэмтээх,strica
1438,zerbrechen::V,хагалах,rupe
1439,zerbrechen::V,хагалах,frânge
1440,zerbrechen::V,хага цохих,rupe
1441,zerbrechen::V,хага цохих,frânge
1442,zerreißen::V,урах,rupe
1443,zerreißen::V,урах,sfâșia
1444,zerstören::V,эвдэх,distruge
1445,zerstören::V,сүйтгэх,distruge
1446,verbrennen::V,шатаах,arde
1447,verbrennen::V,шатаах,incendia
1448,geben::V,өгөх,da
1449,reichen::V,өгөх,întinde
1450,reichen::V,дамжуулах,întinde
1451,schenken::V,бэлэглэх,dărui
1452,versprechen::V,амлах,făgădui
1453,wünschen::V,ерөөх,ura
1454,loben::V,магтах,lăuda
1455,loben::V,сайшаах,lăuda
1456,küssen::V,озох,săruta
1457,küssen::V,үнсэх,săruta
1458,wiegen::V,бүүвэйлэх,legăna
1459,zudecken::V,хучих,acoperi
1460,zudecken::V,бүтээх,acoperi
1461,wecken::V,сэрээх,trezi
1462,wecken::V,сэрээх,deștepta
1463,zeigen::V,үзүүлэх,arăta
1464,führen::V,хөтлөх,călăuzi
1465,lehren::V,заах,preda
1466,lehren::V,заах,învăța
1467,unterrichten::V,сургах,învăța
1468,unterrichten::V,сургах,instrui
1469,aufziehen::V,өсгөх,crește
1470,aufziehen::V,хүмүүжүүлэх,crește
1471,leiten::V,удирдах,duce
1472,leiten::V,удирдах,conduce
1473,antreiben::V,шамдуулах,împinge
1474,antreiben::V,шамдуулах,încuraja
1475,lassen::V,-уулах,pune pe să
1476,einladen::V,залах,invita
1477,vereinigen::V,нэгтгэх,uni
1478,vereinigen::V,нэгтгэх,întruni
1479,vereinigen::V,хамтруулах,uni
1480,vereinigen::V,хамтруулах,întruni
1481,besuchen::V,зочлох,vizita
1482,besuchen::V,зочлох,face o vizită
1483,treffen::V,учрах,întâlni
1484,treffen::V,дайралдах,întâlni
1485,sich versammeln::V,хуралдах,se aduna
1486,spielen::V,наадах,se juca
1487,singen::V,дуулах,cânta
1488,tanzen::V,бүжиглэх,dansa
1489,sich trennen::V,салах,se separa
1490,sich trennen::V,салах,se despărți
1491,verlassen::V,хаях,părăsi
1492,verlassen::V,хаях,abandona
1493,retten::V,гэтэлгэх,salva
1494,bewachen::V,сахих,păzi
1495,schützen::V,хамгаалах,ocroti
1496,schützen::V,хамгаалах,proteja
1497,verteidigen::V,хамгаалах,apăra
1498,sich schlagen::V,зодолдох,se bate
1499,schießen::V,харвах,trage
1500,schießen::V,буу буудах,trage
1501,siegen::V,ялах,birui
1502,siegen::V,ялах,învinge
1503,ärgern::V,уурлуулах,supăra
1504,ärgern::V,уур хүргэх,supăra
1505,schlagen::V,цохих,lovi
1506,treten::V,өшиглөх,călca
1507,stechen::V,хатгах,înțepa
1508,stechen::V,хатгах,împunge
1509,stoßen::V,ёврох,împinge
1510,stoßen::V,нудрах,împinge
1511,stehlen::V,хулгайлах,fura
1512,stören::V,саад болох,deranja
1513,belästigen::V,зовоох,importuna
1514,belästigen::V,амраахгүй байх,importuna
1515,verbergen::V,нуух,ascunde
1516,verbergen::V,далдлах,ascunde
1517,täuschen::V,мэхлэх,amăgi
1518,betrügen::V,хуурах,înșela
1519,töten::V,алах,omorî
1520,wohnen::V,суух,sta
1521,wohnen::V,суух,locui
1522,wohnen::V,амьдрах,sta
1523,wohnen::V,амьдрах,locui
1524,arbeiten::V,ажиллах,lucra
1525,arbeiten::V,хөдөлмөрлөх,lucra
1526,sammeln::V,түүх,aduna
1527,sammeln::V,түүх,colecționa
1528,sammeln::V,хураах,aduna
1529,sammeln::V,хураах,colecționa
1530,pflücken::V,түүх,culege
1531,jagen::V,агнах,vâna
1532,jagen::V,гөрөөлөх,vâna
1533,fischen::V,загасчлах,pescui
1534,fischen::V,загас барих,pescui
1535,fassen::V,барих,prinde
1536,hüten::V,маллах,paște
1537,hüten::V,хариулах,paște
1538,treiben::V,туух,mână
1539,anbinden::V,уях,lega
1540,füttern::V,тэжээх,da de mâncare
1541,melken::V,саах,mulge
