,Concept_ID,ta,av
645,linker::A,மீந்திருக்கும்,квегӏаб
646,rechter::A,வலதுபக்கம்,кваранаб
647,anderer::A,மற்ற,батӏияб
648,erster::A,முதனமையான,тӏоцебесеб
649,zweiter::A,இரண்டாவது,кӏиабилеб
650,dritter::A,மூன்றாவது,лъабабилеб
651,letzter::A,கடைசி,ахирисеб
652,allein::ADV,தனியாக,ялгъузго
653,auf einmal::ADV,தடீரென்று,цихӏинтӏаго
654,zusammen::ADV,சேர்ந்து,цойида
655,lange::ADV,அதிக நோம்,
656,plötzlich::ADV,தடீரென்று,цойидасанго
657,sofort::ADV,உடனடியாக,гьебсагӏат
658,später::ADV,பிறகு,
659,jetzt::ADV,இப்பொழது,гьанже
660,heute::ADV,இன்று,жакъа
661,morgen::ADV,நாளைக்கு,метер
662,bald::ADV,சீக்கிரம்,гьабсагӏаталъ
663,dann::ADV,அப்பொழுது,цинги
664,gestern::ADV,நேற்று,сон
665,einst::ADV,ஒரே முறை,цин
666,damals::ADV,அப்பொழுது,гьебмехалъ
667,damals::ADV,அப்பொழுது,гьебмехалда
668,danach::ADV,பிற்பாடு,цинги
669,danach::ADV,பிற்பாடு,хадуса
670,vorher::ADV,முன்பாக,цебе
671,zuerst::ADV,முதலில்,тӏоцебе
672,einmal::ADV,ஒரே முறை,цинцӏул
673,einmal::ADV,ஒரே முறை,цихӏин
674,einmal::ADV,ஒரே முறை,цоцӏул
675,manchmal::ADV,சில நேரங்களில்,олоцӏул
676,oft::ADV,அடிக்கடி,гӏемерго
677,immer::ADV,எப்பொழுதும்,кидаго
678,niemals::ADV,ஒருபோதும் இல்லை,киданиги
679,hier::ADV,இங்கே,аниб
680,hierhin::ADV,இவ்விடத்திற்கு,анибехун
681,von hier::ADV,இனி,гьаниса
682,dort::ADV,அங்கே,гьениб
683,dorthin::ADV,அவ்விடத்திற்கு,гьадаба
684,geradeaus::ADV,முன்னாலிருக்கும்,битӏутӏа
685,vorwärts::ADV,முன்புறமாக,цебехун
686,rückwärts::ADV,பின்னோக்கி,нахъ-нахъ
687,zurück::ADV,பின்பக்கம்,нахъе
688,unten::ADV,கீழாக,ахакь
689,unten::ADV,கீழாக,гъоркь
690,hinab::ADV,கீழ் நோக்கி,эхебе
691,oben::ADV,மேலே,тӏад
692,oben::ADV,மேலே,тӏадехун
693,hinauf::ADV,மேலே,эхеде
694,überall::ADV,எல்லா இடத்திலும்,кибго
695,nicht::ADV,இல்லை,
696,ein wenig::ADV,கொஞ்சம்,дагьабго
697,kaum::ADV,அரிதாக,хӏалалъ
698,sehr::ADV,மிக்க,кутакалда
699,so::ADV,மிகவும்,гьедин
700,noch::ADV,இப்பொழுதும்,жеги
701,nur::ADV,மட்டும்,гӏӣцӏго
702,schon::ADV,ஏற்கனவே,
703,wieder::ADV,மறுபடியும்,на́хъеги
704,vergebens::ADV,வீண்,чӏалгӏаде
705,vor::PRP,முன்,цебе
706,hinter::PRP,பின்பக்கம்,хадуса
707,unter::PRP,கீழே,ахакь
708,unter::PRP,கீழே,гъоркь
709,durch::PRP,ஊடே,
710,neben::PRP,அடுத்து,аскӏо
711,zwischen::PRP,இடையில்,гьоркьоб
712,wegen::PRP,ஏனெனில்,гьелда
713,dies::PRN,இது,гьаб
714,dies::PRN,இது,гьеб
715,das::PRN,அது,доб
716,alles::PRN,ஒவ்வொன்றும்,
717,ich::PRN,நான்,дун
718,du::PRN,நீ,дуца
719,er::PRN,அவன்,доб
720,wir::PRN,நாம்,ниж
721,wir::PRN,நாங்கள்,ниж
722,ihr::PRN,நீங்கள்,нуж
723,sie::PRN,அவர்கள்,дол
724,sie::PRN,அவர்கள்,эл
725,was::FPRN,என்ன,щиб
726,wer::FPRN,யார்,щиб
727,wo::FADV,எங்கே,киб
728,wo::FADV,எங்கே,кибехун
729,wohin::FADV,எதற்கு,кибехун
730,wie::FADV,எப்படி,кин
731,warum::FADV,ஏன்,щай
732,wieviel::FNUM,எவ்வளவு,кигӏан
733,eins::NUM,ஒன்று,цо
734,zwei::NUM,இரண்டு,кӏиго
735,drei::NUM,மூன்று,лъабго
736,vier::NUM,நான்கு,ункъо
737,fünf::NUM,ஐந்து,щуго
738,sechs::NUM,ஆறு,анлъго
739,sieben::NUM,ஏழு,анкьго
740,acht::NUM,எட்டு,микьго
741,neun::NUM,ஒன்பது,ичӏго
742,zehn::NUM,பத்து,анцӏго
743,elf::NUM,பதினொன்று,анцӏила цо
744,zwölf::NUM,பன்னிரண்டு,кӏиго-анцӏила
745,zwanzig::NUM,இருபது,къого
746,dreißig::NUM,முப்பது,лъеберго
747,vierzig::NUM,நாற்பது,кӏикъого
748,fünfzig::NUM,ஐமபது,кӏикъо́ялда анцӏго
749,sechzig::NUM,அறுபது,лъабкъого
750,siebzig::NUM,எழுபது,лъабкъо́ялда анцӏго
751,achtzig::NUM,எண்பது,ункъого
752,neunzig::NUM,தொன்னூறு,ункъоялда а́нцӏила
753,hundert::NUM,நூறு,нусго
754,tausend::NUM,ஆயிரம்,азарго
755,und::CNJ,மற்றும்,ва
756,und::CNJ,மற்றும்,-ги
757,oder::CNJ,அல்லது,ялъуни
758,stehen::V,நில்,бахъунчӏезе
759,sitzen::V,உட்கார்,гӏодов чӏезе
760,liegen::V,படு,бегизе
761,hängen::V,தொங்கச் செய்,базе
762,werden::V,ஆகு,бахъине
763,passieren::V,நிகழ்,лъугьине
764,passieren::V,நிகழ்,лъугьа-бахъине
765,beginnen::V,ஆரம்பி,байбихьизе
766,enden::V,முடி,лъугӏизе
767,wechseln::V,மாற்று,хиса-басизе
768,wechseln::V,மாற்று,хисизе
769,aufgehen[Sonne]::V,உயர எழு,баккизе
770,untergehen[Sonne]::V,பொறுத்து,щинкӏизе
771,scheinen[Sonne]::V,பிரகாசி,къалъ-къалъизе
772,donnern::V,இடி,гъугъазе
773,wehen::V,வீசு,пуйзе
774,strömen::V,பாயதல்,чвахизе
775,fließen::V,நீரோட்டம் போக்கில் போ,чвахизе
776,sich drehen::V,சுழல்,сверизе
777,schwanken::V,தள்ளாடு,хьвагӏезе
778,schwanken::V,தள்ளாடு,багъа-бачаризе
779,schwingen::V,ஆடு,щвартӏезе
780,fallen::V,விழு,бортизе
781,brennen::V,எரி,рекӏине
782,rauchen::V,பகை பிடி,кӏкӏуй буризе
783,regnen::V,மழை பெய்,базе
784,gefrieren::V,உறைந்துவிடு,гӏу́низе
785,tauen::V,உருகு,биаризе
786,schmelzen::V,உருகு,биине
787,trocknen::V,உலர்த்து,бакъвазе
788,sieden::V,கொதிக்க வை,гьалдезе
789,faulen::V,அழுகச் செய்,махӏцине
790,verfaulen::V,அழுகச் செய்,туризе
791,reißen::V,திடீரென அறு,бихъизе
792,versinken::V,மூழ்கு,гъанкъизе
793,vergehen::V,கடந்துசெல்,базе
794,vergehen::V,கடந்துசெல்,бахъизе
795,vergehen::V,கடந்துசெல்,ине
796,erscheinen::V,தோன்றச்,баккизе
797,verschwinden::V,மறைந்து போ,къине
798,verschwinden::V,மறைந்து போ,билизе
799,sinken::V,பதைவுறு,гӏодо́бе ккезе
800,abnehmen::V,குறை,тӏаса камизе
801,zunehmen::V,உயர்த்து,гӏемерлъизе
802,steigen::V,உயர எழு,бахине
803,wachsen::V,வளர்,кӏодолъизе
804,glänzen::V,மிளிர்,цӏвакизе
805,funkeln::V,பிரகாசி,паркъезе
806,lärmen::V,கொம்பு,хъудизе
807,lärmen::V,கொம்பு,чӏиргъдизе
808,läuten::V,மணியொலியிசை,кьабизе
809,klingeln::V,மணி அடி,кьабизе
810,klirren::V,கிலுங்கு,зваргъизе
811,brausen::V,இரைதல்,гьалаглъизе
812,rauschen::V,சலசலப்பு,шуршудизе
813,klingen::V,சிலம்புதல்,бахъине
814,bellen::V,குரை,гъанчдезе
815,heulen::V,ஊளையிடு,рурудизе
816,blasen::V,ஊது,гьохьизе
817,pfeifen::V,சீழ்க்கை எழப்பு,гьещтӏезе
818,schreien::V,கூச்சலிடு,ахӏизе
819,schreien::V,கூச்சலிடு,ахӏдезе
820,stöhnen::V,வேதனை,зигардизе
821,zittern::V,நடுங்கு,дарран
822,zittern::V,நடுங்கு,гьаргьадизе
823,leben::V,உயிருடனிரு,бетӏербахъизе
824,geboren werden::V,பிற,лъугьине
825,atmen::V,சுவாசி,хӏухьел биччазе
826,trinken::V,குடி,гьекъезе
827,essen::V,சாப்பிடு,квине
828,essen::V,சாப்பிடு,кваназе
829,schlucken::V,முழுங்கு,кӏкӏвине
830,schlucken::V,முழுங்கு,къулчӏизе
831,müde werden::V,கையயர்தல்,сваказе
832,einschlafen::V,தூங்க,кьижизе
833,einschlafen::V,தூங்க,гъапуллъизе
834,schlafen::V,தூங்கு,кьижизе
835,aufwachen::V,எழுப்பு,бигьине
836,aufstehen::V,எழுந்திரு,бахъине
837,aufstehen::V,எழுந்திரு,тӏадебахъине
838,sich erholen::V,இளைப்பாறு,хьи бахъизе
839,sich erholen::V,இளைப்பாறு,хӏалхьи гьабизе
840,krank werden::V,விழுதல்,унтизе
841,krank sein::V,நருக்கலாயிருக்க,унтизе
842,schmerzen::V,நோவுறு,унтизе
843,husten::V,இருமு,хъегӏизе
844,genesen::V,குணம் அடை,лъилъизе
845,sterben::V,மரணமடை,хвезе
846,umkommen::V,நசி,гьалаглъизе
847,sich bewegen::V,நகர்த்து,багъаризе
848,sich bewegen::V,நகர்த்து,багъаргъизе
849,sich rühren::V,அசை,багъаризе
850,sich erheben::V,எழுந்து நில்,тӏадебахъине
851,sich erheben::V,எழுந்து நில்,бахъине
852,sich setzen::V,உட்கார்,гӏодов чӏезе
853,hinfallen::V,விழு,щапизе
854,laufen::V,நட,хьвадизе
855,schreiten::V,கவடுவைத்தல்,чӏезе
856,spazierengehen::V,உலவு,тира-сверизе
857,eilen::V,விரைந்து,ракӏхӏалакине
858,eilen::V,விரைந்து,дуризе
859,sich beeilen::V,அவசரப்படுத்து,дуризе
860,sich beeilen::V,அவசரப்படுத்து,гӏедегӏизе
861,sausen::V,விரைந்து செல்,тӏуризе
862,rennen::V,ஓடு,бекеризе
863,springen::V,குதி,кӏанцӏизе
864,klettern::V,ஏறு,хархадизе
865,schaukeln::V,தள்ளாடு,гьерщезе
866,kriechen::V,மெதுவாக நடந்து செல்,хъурщизе
867,schwimmen::V,நீந்து,лъедезе
868,tauchen::V,மூழ்கி நீச்சலடி,букъардизе
869,rudern::V,துடுப்புப் போடு,хазе
870,fahren::V,ஓட்டு,ине
871,fliegen::V,பற,боржине
872,gehen::V,போ,ине
873,weggehen::V,விலகிச் செல்,ине
874,abfahren::V,புறப்பட்டுச் செல்,къокъине
875,anhalten::V,நின்றுவிடு,чӏезе
876,anhalten::V,நின்றுவிடு,тархъизе
877,anhalten::V,நின்றுவிடு,лъалхъизе
878,hineingehen::V,மறையச் செய்,тӏаделъугьине
879,eintreten::V,நுழை,лъугьине
880,kommen::V,வா,бачӏине
881,ankommen::V,வநது சேர்,щвезе
882,ankommen::V,வநது சேர்,тӏадебачӏине
883,zurückkommen::V,திரும்பி வா,тадбуссине
884,zurückkommen::V,திரும்பி வா,тӏадбуссине
885,bleiben::V,இரு,чӏезе
886,bleiben::V,இரு,хутӏизе
887,warten::V,தாமதி,чӏезе
888,erwarten::V,எதிர்நோக்கு,балагьизе
889,suchen::V,தேடு,балагьизе
890,finden::V,கண்டுபிடி,батизе
891,versuchen::V,முயற்சி செய்,хӏалбихьизе
892,vorbereiten::V,ஆயத்தம் செய்,хӏадурлъизабизе
893,lieben::V,அன்பு செலுத்து,балай бегьизе
894,mögen::V,விரும்பு,бокьизе
895,lachen::V,சிரி,белъизе
896,rühren::V,இதயத்தைத் தொடு,
897,weinen::V,அழு,гӏодизе
898,schimpfen::V,சாபமிடு,гъанчдезе
899,sich ärgern::V,கோப்பபடு,вагъизе
900,sich ärgern::V,கோப்பபடு,ццида́хине
901,sich fürchten::V,பயப்படு,хӏинкъизе
902,fürchten::V,பயப்படுத்து,беркъазе
903,fürchten::V,பயப்படுத்து,хӏинкъа-къазе
904,fliehen::V,ஓடு,лъутизе
905,flüchten::V,தப்பிவிடு,лъутизе
906,sehen::V,பார்,бихьизе
907,anschauen::V,கூர்ந்து கவனி,бертӏамизе
908,anschauen::V,கூர்ந்து கவனி,балагьизе
909,ansehen::V,கவனி,бала-гъалагьизе
910,hören::V,கேள்,рагӏизе
911,zuhören::V,சுவைத்துப் பார்,гӏенеккизе
912,probieren::V,ருசி,кӏалдиб хъва́зе
913,probieren::V,ருசி,чӏамизе
914,riechen::V,முகர்ந்து பார்,су́нтӏизе
915,fühlen::V,தொட்டுணர்,чӏвазе
916,scheinen::V,காணப்படு,
917,zu sehen sein::V,தோன்றுதல்,бихьизе
918,vernehmen::V,கேள்,рагӏизе
919,frieren::V,குதுகுதுகு,цӏорозе
920,tun::V,செய்,гьабизе
921,können::V,இயல்வது,кӏвезе
922,können::V,இயல்வது,лъазе
923,wollen::V,விரும்பு,бокьизе
924,anfangen::V,தொடங்கு,байбихьизе
925,beenden::V,முடி,тӏубазабизе
926,beenden::V,முடி,лъугӏизабизе
927,aufhören::V,நிறுத்து,бахъизе
928,gelingen::V,வெற்றி,бахъизе
929,geraten::V,ஏற்படுத்து,бахъизе
930,öffnen::V,திற,рагьизе
931,schließen::V,மூடு,къазе
932,stellen::V,வை,чӏвазе
933,setzen::V,வை,рекӏинабизе
934,setzen::V,வை,гӏодор чӏезаризе
935,legen::V,பரப்பி வை,лъезе
936,berühren::V,பதி,хъвазе
937,verbinden::V,சேர்,хьухьине
938,verbinden::V,சேர்,бухьине
939,bedecken::V,உறைபோடு,кквезе
940,aufhängen::V,தொங்கவிடு,базе
941,anzünden::V,எரியூட்டு,бакизе
942,anzünden::V,எரியூட்டு,рекӏинабизе
943,aufheben::V,பொறுக்கி எடு,
944,zurücklassen::V,விட்டுச் செல்,тезе
945,verlieren::V,இழ,билизабизе
946,fallen lassen::V,அளவில் குறைவு,бортизабизе
947,machen::V,தயார்செய்,гьабизе
948,herstellen::V,உற்பத்தி செய்,гьабизе
949,herstellen::V,உற்பத்தி செய்,хӏадурлъизабизе
950,bauen::V,கட்டு,базе
951,bauen::V,கட்டு,гьабизе
952,reparieren::V,பழுது பார்,къачӏазе
953,verbessern::V,மேம்படுத்து,лъикӏлъизабизе
954,ändern::V,மாற்றி அமை,хисизабизе
955,graben::V,குழி வெட்டு,бухъизе
956,beugen::V,வனை,хьетӏизабизе
957,biegen::V,வனை,гьетӏизабизе
958,drehen::V,சுழல்,тиризабизе
959,drehen::V,சுழல்,свердизабизе
960,wenden::V,குடைகவிழு,бегизе
961,umdrehen::V,சுற்றும் முற்றும் பார்,бегизе
962,umdrehen::V,சுற்றும் முற்றும் பார்,бега-битӏизе
963,heben::V,தூக்கு,борхизе
964,hochheben::V,தூக்கு,борхалъизабизе
965,hochheben::V,தூக்கு,борхизе
966,ergreifen::V,பறி,кквезе
967,halten::V,பிடித்துக் கொள்,кквезе
968,drücken::V,அழுத்து,къазе
969,drücken::V,அழுத்து,къанцӏу́зе
970,drücken::V,அழுத்து,къвал ба́зе
971,schieben::V,தள்ளு,хъилдизе
972,kratzen::V,கீறு,хачазе
973,lecken::V,நக்கு,чӏикӏизе
974,beißen::V,கடி,хӏанчӏизе
975,beißen::V,கடி,хӏанчӏизабизе
976,abreißen::V,கிழி,тӏезе
977,abreißen::V,கிழி,тӏезабизе
978,abschneiden::V,வெட்டி எடு,къотӏизе
979,binden::V,கட்டு,бухьине
980,stecken::V,பதிய வை,къазабизе
981,brechen::V,உடை,бекизе
982,klopfen::V,தட்டு,дванкезе
983,hauen::V,அடி,базе
984,kleben::V,ஒட்டு,бацӏцӏине
985,reiben::V,தேய்,хачазе
986,streichen::V,பரவச்செய்,бахине
987,streichen::V,பரவச்செய்,жужазе
988,schleifen::V,அரை,лъухьизе
989,schneiden::V,துண்டாக்கு,къотӏизе
990,rütteln::V,மெல்ல தள்ளு,багъа-бачаризабизе
991,schütteln::V,குலுக்கு,кӏобокӏизе
992,schwenken::V,ஊஞ்சலாடு,гьесадизе
993,schwenken::V,ஊஞ்சலாடு,хьвагӏезабизе
994,schütten::V,ஊற்று,тӏезе
995,füllen::V,நிரப்பு,цӏезабизе
996,einwickeln::V,சுற்று,жемизе
997,tragen::V,எடுத்துச் செல்,баччизе
998,schleppen::V,இழுத்துச் செல்,бехъерхъизе
999,ziehen::V,இழு,цӏазе
1000,aufbewahren::V,வைத்துக் கொள்,цӏунизе
1001,werfen::V,வீசி எறி,рехизе
1002,fangen::V,பிடி,кквезе
1003,packen::V,பிடித்துக்கொள்,кквезе
1004,verstecken::V,மறை,бахчизе
1005,teilen::V,பாகங்களாகப் பிரி,бикьизе
1006,schicken::V,அனுப்பு,битӏизе
1007,bringen::V,கொண்டு வா,баччизе
1008,hinzufügen::V,சேர்,жубазе
1009,bekommen::V,பெறு,щвезе
1010,erhalten::V,பெறு,щвезе
1011,erhalten::V,பெறு,босизе
1012,nehmen::V,எடு,босизе
1013,wählen::V,தேர்ந்தெடு,бищизе
1014,auswählen::V,தேர்ல்தெடு,тӏасабищизе
1015,bewahren::V,கெடாது பேணு,цӏунизе
1016,behindern::V,தடங்கல் செய்,квекӏен гьабизе
1017,verderben::V,நாசமாக்கு,хвезабизе
1018,beschädigen::V,சேதப்படுத்து,галгъазабизе
1019,zerbrechen::V,உடை,щущазабизе
1020,zerreißen::V,கிழி,бихъизе
1021,zerstören::V,அழி,биххизабизе
1022,verbrennen::V,எரியூட்டு,бухӏизе
1023,geben::V,கொடு,кьезе
1024,reichen::V,வழங்கு,кьезе
1025,schenken::V,மொயத்தல்,кьезе
1026,versprechen::V,உறுதியளி,назру гьабизе
1027,wünschen::V,ஆசைப்படு,бокьизе
1028,loben::V,புகழ்ச்சி கூறு,беццизе
1029,loben::V,புகழ்ச்சி கூறு,бецца-бекъизе
1030,küssen::V,முத்தமிடு,баизе
1031,wiegen::V,ஆட்டுத்தல்,чӏучӏадизабизе
1032,zudecken::V,உறைபோடு,тӏадбигъине
1033,wecken::V,எழுப்பு,бигьинабизе
1034,zeigen::V,காட்டு,бихьизабизе
1035,führen::V,வழிகாட்டி,бачине
1036,lehren::V,சொல்லிக் கொடு,малъизе
1037,lehren::V,சொல்லிக் கொடு,цӏализабизе
1038,unterrichten::V,அறிவுரை கூறு,цӏализабизе
1039,aufziehen::V,வளர்,гӏезабизе
1040,leiten::V,அழைத்துச் செல்,нухмалъи гьабизе
1041,antreiben::V,தூண்டு,гӏедегӏизабизе
1042,lassen::V,விடு,
1043,einladen::V,அழை,ахӏизе
1044,einladen::V,அழை,тӏадеахӏизе
1045,vereinigen::V,ஒன்றாகச் சேர்,цолъизабизе
1046,besuchen::V,வருகை புரி,баккизе
1047,besuchen::V,வருகை புரி,хьвадизе
1048,treffen::V,சந்தி,дандчӏвазе
1049,sich versammeln::V,தொகுப்பு,данделъизе
1050,sich versammeln::V,தொகுப்பு,бакӏаризе
1051,spielen::V,விளையாடு,басандизе
1052,singen::V,பாடு,ахӏизе
1053,tanzen::V,நடனமாடு,кьурдизе
1054,sich trennen::V,தனிப்படடுத்து,батӏалъизе
1055,verlassen::V,கைவிடு,тезе
1056,verlassen::V,கைவிடு,рехунтезе
1057,retten::V,காப்பாற்று,хвасар гьабизе
1058,retten::V,காப்பாற்று,хвасарлъизабизе
1059,bewachen::V,காவல் செய்,цӏунизе
1060,schützen::V,பாதுகாப்பு செய்,цӏунизе
1061,verteidigen::V,எதிர்த்து நில்,цӏунизе
1062,sich schlagen::V,பூசலிடு,багъизе
1063,schießen::V,சுட்டுக் கொல்,речӏчӏизе
1064,siegen::V,வெற்றி பெறு,бергьине
1065,ärgern::V,எரிச்சலூட்டு,вагъизавизе
1066,schlagen::V,அடி,кьабизе
1067,treten::V,உதை,мал тункизе
1068,stechen::V,கொட்டு,къазабизе
1069,stoßen::V,நெருக்கு,тункизе
1070,stoßen::V,நெருக்கு,хъилдизе
1071,stehlen::V,திருடு,щинкӏизабизе
1072,stören::V,தொல்லைகொடு,квекӏен гьабизе
1073,stören::V,தொல்லைகொடு,татубахъи гьабизе
1074,belästigen::V,தொல்லை கொடு,рахӏатхвезабизе
1075,verbergen::V,மறை,бахчизе
1076,verbergen::V,மறை,балъго тезе
1077,täuschen::V,ஏமாற்று,божуда рекӏкӏ гьабизе
1078,täuschen::V,ஏமாற்று,гуккизе
1079,betrügen::V,ஏமாற்று,хӏилла гьабизе
1080,betrügen::V,ஏமாற்று,сандирахълъи гьабизе
1081,töten::V,கொல்,чӏвазе
1082,wohnen::V,தங்கியிரு,яшав гьабизе
1083,arbeiten::V,வேலை செய்,хӏалтӏизе
1084,sammeln::V,ஒன்றுசேர்,бакӏаризе
1085,pflücken::V,கொய்து எடு,бетӏизе
1086,jagen::V,வேட்டையாடு,чан гьабизе
1087,fischen::V,மீன் பிடி,ччугӏа кквезе
1088,fassen::V,பிடி,кквезе
1089,hüten::V,காவல் செய்,кваназабизе
1090,treiben::V,ஓட்டு,гъезе
1091,anbinden::V,கட்டு,бухьине
1092,füttern::V,உணவளி,кваназабизе
1093,melken::V,பால் கற,бечӏчӏизе
1094,hacken::V,வெட்டி எடு,чӏвазе
1095,gießen::V,நீர்ப் பாய்ச்சு,лъалъазе
1096,reifen::V,பழு,барщизе
1097,zubereiten::V,சமையல் செய்,бежа-белъине
1098,kochen::V,வேகவை,белъине
1099,backen::V,வெப்பத்தில் வாட்டு,базе
1100,braten::V,பொரியச் செய்,бежизе
1101,umrühren::V,கலக்கு,багъаризе
1102,stricken::V,பின்னியிழை,хьухьине
1103,nähen::V,தையல் வேலை செய்,букъизе
1104,färben::V,வண்ணம் பெறச் செய்,кьер гьабизе
1105,reinigen::V,சுத்தம் செய்,бацӏцӏине
1106,waschen::V,கழுவு,чуризе
1107,abwischen::V,துடை,бацӏцӏине
1108,spülen::V,அலசு,хулизе
1109,fegen::V,பெறுக்கு,лъухьизе
1110,kehren::V,பெறுக்கு,лъухьизе
1111,baden::V,குளி,чордезе
1112,sich waschen::V,கழுவு,
1113,ausziehen::V,கழற்று,бахъизе
1114,anziehen::V,புனைதல்,ретӏине
1115,sich anziehen::V,உடுத்துதல்,ретӏине
1116,kämmen::V,தலை வாரிக் கொள்,хазе
1117,schmücken::V,அழகுபடுத்து,чӏухӏизабизе
1118,sagen::V,சொல்,бицине
1119,sprechen::V,பேசு,бицине
1120,reden::V,பெசு,гаргадизе
1121,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,гаргадизе
1122,fragen::V,கேள்,цӏехезе
1123,fragen::V,கேள்,гьикъизе
1124,bitten::V,வேண்டு,гьаризе
1125,erzählen::V,சொல்,бицине
1126,mitteilen::V,சொல்,лъазабизе
1127,nennen::V,பெயரிடுதல்,цӏар лъезе
1128,rufen::V,கூச்சலிடு,ахӏизе
1129,prahlen::V,தற்பெருமை பேசு,беццаризе
1130,übersetzen::V,மொழிபெயர்ப்பு செய்,буссинабизе
1131,denken::V,யோசி,ургъизе
1132,glauben::V,நம்பு,божизе
1133,bemerken::V,கவனி,берречӏчӏизе
1134,erkennen::V,அடையாளம் கண்டுகொள்,лъазе
1135,erkennen::V,அடையாளம் கண்டுகொள்,батӏаго бахъизе
1136,begreifen::V,பற்றிக்கொள்,бичӏчӏизе
1137,verstehen::V,புரிந்து கொள்,
1138,lernen::V,கற்றுக்கொள்,цӏализе
1139,wissen::V,தெரிந்திரு,лъазе
1140,sich erinnern an::V,நினைவு கூர்,ракӏалде щвезе
1141,vergessen::V,மற,кӏочене
1142,messen::V,அளவிடு,борцине
1143,zählen::V,எண்ணு,рикӏкӏине
1144,rechnen::V,கணக்கிடு,рикӏкӏине
1145,lesen::V,படி,цӏализе
1146,malen::V,வண்ணச்சித்திரம்,бахъизе
1147,zeichnen::V,வரை,бахъизе
1148,schreiben::V,எழுது,хъвазе
1149,besitzen::V,உடைமையாகக் கொண்டிரு,щвезе
1150,besitzen::V,உடைமையாகக் கொண்டிரு,бу́кӏине
1151,kaufen::V,வாங்கு,босизе
1152,verkaufen::V,விற்பனை செய்,бичизе
1153,bezahlen::V,இறுத்தல்,кьезе
1154,zahlen::V,பணம் செலுத்து,кьезе
1155,beherrschen::V,ஆட்சிசெய்,
1156,ertragen::V,தாங்கு,баччизе
