,Concept_ID,udm,se
110,Hals::N,чырты,čeabet
111,Hals::N,чырты,čiäppát
112,Hals::N,чырты,čeäppat
113,Hals::N,чырты,ча̄пэх
114,Genick::N,йырбер,tjovrese
115,Genick::N,йырбер,nisske
116,Genick::N,йырбер,niehkki
117,Genick::N,йырбер,niski
118,Genick::N,йырбер,niek'ki
119,Genick::N,йырбер,nji´šǩǩmaadd
120,Genick::N,йырбер,нышшькмоант
121,Kopf::N,йыр,åejjie
122,Kopf::N,йыр,oajvve
123,Kopf::N,йыр,oaivi
124,Kopf::N,йыр,uái'vi
125,Kopf::N,йыр,vuei´vv
126,Kopf::N,йыр,вуэййв
127,Rücken::N,мыш,rudtje
128,Rücken::N,мыш,hárddo
129,Rücken::N,мыш,tjavelk
130,Rücken::N,мыш,sealgi
131,Rücken::N,мыш,selgi
132,Rücken::N,мыш,čielgi
133,Rücken::N,мыш,seä´lǧǧ
134,Rücken::N,мыш,се̄лльк
135,Bauch::N,кӧт,tjåejjie
136,Bauch::N,кӧт,tjoajvve
137,Bauch::N,кӧт,čoavji
138,Bauch::N,кӧт,čuáv'ji
139,Bauch::N,кӧт,čåu´jj
140,Bauch::N,кӧт,чо̄ввьй
141,Nabel::N,гогы,naepie
142,Nabel::N,гогы,náhpe
143,Nabel::N,гогы,náhpi
144,Nabel::N,гогы,nääpi
145,Nabel::N,гогы,nää´pp
146,Nabel::N,гогы,на̄бпь
147,Busen::N,ноны,boenge
148,Busen::N,ноны,bållå
149,Busen::N,ноны,čižži
150,Busen::N,ноны,njamma
151,Busen::N,ноны,njižže
152,Busen::N,ноны,nje´ǯǯ
153,Busen::N,ноны,раннҍт
154,Brust::N,мӧля,mïelke
155,Brust::N,мӧля,radde
156,Brust::N,мӧля,mielgga
157,Brust::N,мӧля,raddi
158,Brust::N,мӧля,radde
159,Brust::N,мӧля,râ´dd
160,Brust::N,мӧля,раннҍт
161,Schulter::N,пельпум,åelkie
162,Schulter::N,пельпум,oalgge
163,Schulter::N,пельпум,hárdu
164,Schulter::N,пельпум,ärdee
165,Schulter::N,пельпум,uál'gi
166,Schulter::N,пельпум,a´rddi
167,Schulter::N,пельпум,vuä´lǧǧ
168,Schulter::N,пельпум,вуэллык
169,Arm::N,суй,gïete
170,Arm::N,суй,giehta
171,Arm::N,суй,giehta
172,Arm::N,суй,kietâ
173,Arm::N,суй,kie'tâkaaṿâ
174,Arm::N,суй,ǩiõtt
175,Arm::N,суй,кӣдт
176,Ellenbogen::N,гырпум,gernjere
177,Ellenbogen::N,гырпум,garŋŋel
178,Ellenbogen::N,гырпум,gargŋil
179,Ellenbogen::N,гырпум,käŋŋir
180,Ellenbogen::N,гырпум,kõõnjâr
181,Ellenbogen::N,гырпум,карьнэль
182,Hand::N,ки,gïete
183,Hand::N,ки,giehta
184,Hand::N,ки,giehta
185,Hand::N,ки,kietâ
186,Hand::N,ки,ǩiõtt
187,Hand::N,ки,кӣдт
188,Handfläche::N,ки пыдэс,gïeten-låapoe
189,Handfläche::N,ки пыдэс,giehtavuodo
190,Handfläche::N,ки пыдэс,tjårmmåvuodo
191,Handfläche::N,ки пыдэс,giehtaloahpu
192,Handfläche::N,ки пыдэс,kiämád
193,Handfläche::N,ки пыдэс,kuámmir
194,Handfläche::N,ки пыдэс,kuä´m'mer
195,Handfläche::N,ки пыдэс,ǩiõttǩeä´m'men
196,Handfläche::N,ки пыдэс,ко̄а̄ллдэгк
197,Handfläche::N,ки пыдэс,кӣдткоалдэгк
198,Handfläche::N,кырым пыдэс,gïeten-låapoe
199,Handfläche::N,кырым пыдэс,giehtavuodo
200,Handfläche::N,кырым пыдэс,tjårmmåvuodo
201,Handfläche::N,кырым пыдэс,giehtaloahpu
202,Handfläche::N,кырым пыдэс,kiämád
203,Handfläche::N,кырым пыдэс,kuámmir
204,Handfläche::N,кырым пыдэс,kuä´m'mer
205,Handfläche::N,кырым пыдэс,ǩiõttǩeä´m'men
206,Handfläche::N,кырым пыдэс,ко̄а̄ллдэгк
207,Handfläche::N,кырым пыдэс,кӣдткоалдэгк
208,Finger::N,чиньы,soerme
209,Finger::N,чиньы,tjuvdde
210,Finger::N,чиньы,suorbma
211,Finger::N,чиньы,čuvde
212,Finger::N,чиньы,suor'mâ
213,Finger::N,чиньы,suõrmm
214,Finger::N,чиньы,це̄ххп
215,Fingernagel::N,гижы,gadtse
216,Fingernagel::N,гижы,guehpere
217,Fingernagel::N,гижы,gadtsa
218,Fingernagel::N,гижы,gazza
219,Fingernagel::N,гижы,kozzâ
220,Fingernagel::N,гижы,kõʒʒ
221,Fingernagel::N,гижы,кэ̄ннц
222,Fingernagel::N,гиждӥнь,gadtse
223,Fingernagel::N,гиждӥнь,guehpere
224,Fingernagel::N,гиждӥнь,gadtsa
225,Fingernagel::N,гиждӥнь,gazza
226,Fingernagel::N,гиждӥнь,kozzâ
227,Fingernagel::N,гиждӥнь,kõʒʒ
228,Fingernagel::N,гиждӥнь,кэ̄ннц
229,Nagel[Anatomie]::N,гижы,gadtse
230,Nagel[Anatomie]::N,гижы,guehpere
231,Nagel[Anatomie]::N,гижы,gadtsa
232,Nagel[Anatomie]::N,гижы,gazza
233,Nagel[Anatomie]::N,гижы,kozzâ
234,Nagel[Anatomie]::N,гижы,kõʒʒ
235,Nagel[Anatomie]::N,гижы,кэ̄ннц
236,Zeh::N,пыдчиньы,tjiehtjere
237,Zeh::N,пыдчиньы,juolggetjuvdde
238,Zeh::N,пыдчиньы,juolgesuorbma
239,Zeh::N,пыдчиньы,jyel'gisuor'mâ
240,Zeh::N,пыдчиньы,jue´lǧǧsuõrmm
241,Zeh::N,пыдчиньы,ю̄лльк-це̄һп
242,Fuß::N,пыд,juelkie
243,Fuß::N,пыд,juolgge
244,Fuß::N,пыд,juolgi
245,Fuß::N,пыд,jyel'gi
246,Fuß::N,пыд,jue´lǧǧ
247,Fuß::N,пыд,ла̄бпь
248,Ferse::N,пыдбер,båetskie
249,Ferse::N,пыдбер,boasske
250,Ferse::N,пыдбер,šušmi
251,Ferse::N,пыдбер,šušme
252,Ferse::N,пыдбер,jue´lǧǧkädd
253,Ferse::N,пыдбер,ка̄ннт
254,Knie::N,пыдес,boelve
255,Knie::N,пыдес,buolvva
256,Knie::N,пыдес,čibbi
257,Knie::N,пыдес,veaŋki
258,Knie::N,пыдес,iidâ
259,Knie::N,пыдес,puõlvv
260,Knie::N,пыдес,пуллв
261,Oberschenkel::N,макес,ruaksja
262,Oberschenkel::N,макес,tjibbe
263,Oberschenkel::N,макес,gassaváhkká
264,Oberschenkel::N,макес,badjeváhkáa
265,Oberschenkel::N,макес,čuár'bpeeḷi
266,Oberschenkel::N,макес,če´bb
267,Oberschenkel::N,макес,чуаррбе̄лль
268,Bein::N,пыд,juelkie
269,Bein::N,пыд,juolgge
270,Bein::N,пыд,juolgi
271,Bein::N,пыд,jyel'gi
272,Bein::N,пыд,jue´lǧǧ
273,Bein::N,пыд,ю̄лльк
274,Körper::N,мугор,kråahpe
275,Körper::N,мугор,rumáj
276,Körper::N,мугор,rumaš
277,Körper::N,мугор,ruumâš
278,Körper::N,мугор,rå´pp
279,Körper::N,мугор,лышшьк
280,Körper::N,мугор,роаӈӈьк
281,Körper::N,вылтыр,kråahpe
282,Körper::N,вылтыр,rumáj
283,Körper::N,вылтыр,rumaš
284,Körper::N,вылтыр,ruumâš
285,Körper::N,вылтыр,rå´pp
286,Körper::N,вылтыр,лышшьк
287,Körper::N,вылтыр,роаӈӈьк
288,Haut::N,ку,njaltja
289,Haut::N,ку,lijkke
290,Haut::N,ку,tjuobma
291,Haut::N,ку,liiki
292,Haut::N,ку,liške
293,Haut::N,ку,le´šǩǩ
294,Haut::N,ку,лышшьк
295,Blut::N,вир,vïrre
296,Blut::N,вир,maelie
297,Blut::N,вир,varra
298,Blut::N,вир,varra
299,Blut::N,вир,vorrâ
300,Blut::N,вир,võrr
301,Blut::N,вир,вэ̄рр
302,Ader::N,вирсэр,åerie
303,Ader::N,вирсэр,aajroe
304,Ader::N,вирсэр,suodna
305,Ader::N,вирсэр,varrasuotna
306,Ader::N,вирсэр,suoṇâ
307,Ader::N,вирсэр,suõnn
308,Ader::N,вирсэр,сӯнн
309,Sehne::N,вуж,soene
310,Sehne::N,вуж,gåårtenje
311,Sehne::N,вуж,suodna
312,Sehne::N,вуж,suotna
313,Sehne::N,вуж,suoṇâ
314,Sehne::N,вуж,suõnn
315,Sehne::N,вуж,сӯнн
316,Knochen::N,лы,måara
317,Knochen::N,лы,måaroe
318,Knochen::N,лы,dákte
319,Knochen::N,лы,dákti
320,Knochen::N,лы,tähti
321,Knochen::N,лы,tä´htt
322,Knochen::N,лы,та̄ххт
323,Knochen::N,лы,та̄ффьт
324,Gehirn::N,вим,aajla
325,Gehirn::N,вим,vuojŋam
326,Gehirn::N,вим,vuoigŋašat
327,Gehirn::N,вим,vuoi'ŋâšeh
328,Gehirn::N,вим,vuo'ivâšneh
329,Gehirn::N,вим,vuõivâšn
330,Gehirn::N,вим,вуэййвэшна
331,Herz::N,сюлэм,vaajmoe
332,Herz::N,сюлэм,tsåhke
333,Herz::N,сюлэм,váibmu
334,Herz::N,сюлэм,váimu
335,Herz::N,сюлэм,čââ´đ
336,Herz::N,сюлэм,кӯттҌк
337,Magen::N,ӝуш,tjåejjie
338,Magen::N,ӝуш,tjoajvve
339,Magen::N,ӝуш,čoavji
340,Magen::N,ӝуш,čuáv'ji
341,Magen::N,ӝуш,čåu´jj
342,Magen::N,ӝуш,чо̄ввьй
343,Leber::N,мус,mueksie
344,Leber::N,мус,librre
345,Leber::N,мус,vuoivvas
346,Leber::N,мус,vuoivâs
347,Leber::N,мус,vuõivâs
348,Leber::N,мус,вуйвас
349,Atem::N,лул,voejngehtasse
350,Atem::N,лул,båssånis
351,Atem::N,лул,vuojŋadahka
352,Atem::N,лул,vuoiŋŋahat
353,Atem::N,лул,vuo'iŋâstim
354,Atem::N,лул,jiõg'g
355,Atem::N,лул,вӯйнас
356,Atem::N,лул,вӯййнмушш
357,Atem::N,шокан,voejngehtasse
358,Atem::N,шокан,båssånis
359,Atem::N,шокан,vuojŋadahka
360,Atem::N,шокан,vuoiŋŋahat
361,Atem::N,шокан,vuo'iŋâstim
362,Atem::N,шокан,jiõg'g
363,Atem::N,шокан,вӯйнас
364,Atem::N,шокан,вӯййнмушш
365,Hunger::N,кӧтсюман,nielkie
366,Hunger::N,кӧтсюман,nielgge
367,Hunger::N,кӧтсюман,nealgi
368,Hunger::N,кӧтсюман,nelgi
369,Hunger::N,кӧтсюман,neä´lǧǧ
370,Hunger::N,кӧтсюман,не̄лльк
371,Träne::N,синкыли,gïknjele
372,Träne::N,синкыли,ganjál
373,Träne::N,синкыли,ganjal
374,Träne::N,синкыли,koonjâl
375,Träne::N,синкыли,kõõnjâl
376,Träne::N,синкыли,кэ̄нял
377,Geschmack::N,шӧм,aelmie
378,Geschmack::N,шӧм,muosse
379,Geschmack::N,шӧм,smáhkka
380,Geschmack::N,шӧм,máhku
381,Geschmack::N,шӧм,smáhkka
382,Geschmack::N,шӧм,mááhu
383,Geschmack::N,шӧм,smakkâ
384,Geschmack::N,шӧм,njõõd
385,Geschmack::N,шӧм,smääkk
386,Geschmack::N,шӧм,ня̄лльк
387,Geruch::N,зын,haaje
388,Geruch::N,зын,habjja
389,Geruch::N,зын,hádja
390,Geruch::N,зын,opsâ
391,Geruch::N,зын,haajâ
392,Geruch::N,зын,õpss
393,Geruch::N,зын,haajj
394,Geruch::N,зын,апс
395,Geruch::N,зын,лэ̄гк
396,Schlaf::N,вӧт,nahkerh
397,Schlaf::N,вӧт,nager
398,Schlaf::N,вӧт,oados
399,Schlaf::N,вӧт,nagir
400,Schlaf::N,вӧт,naṿer
401,Schlaf::N,вӧт,nââ´er
402,Schlaf::N,вӧт,нагерь
403,Traum::N,уйвӧт,nahkere
404,Traum::N,уйвӧт,niehko
405,Traum::N,уйвӧт,niehku
406,Traum::N,уйвӧт,naṿer
407,Traum::N,уйвӧт,nââ´er
408,Traum::N,уйвӧт,нагерь
409,Himmel::N,ин,elmie
410,Himmel::N,ин,almme
411,Himmel::N,ин,albmi
412,Himmel::N,ин,alme
413,Himmel::N,ин,â´lmm
414,Himmel::N,ин,алльм
415,Sonne::N,шунды,biejjie
416,Sonne::N,шунды,bæjvásj
417,Sonne::N,шунды,beaivváš
418,Sonne::N,шунды,peivi
419,Sonne::N,шунды,piäiváš
420,Sonne::N,шунды,pei´vv
421,Sonne::N,шунды,пе̄ййв
422,Mond::N,толэзь,aske
423,Mond::N,толэзь,mánno
424,Mond::N,толэзь,mánnu
425,Mond::N,толэзь,máánu
426,Mond::N,толэзь,mään
427,Mond::N,толэзь,ма̄нн
428,Stern::N,кизили,daasta
429,Stern::N,кизили,naestie
430,Stern::N,кизили,násste
431,Stern::N,кизили,násti
432,Stern::N,кизили,täsni
433,Stern::N,кизили,tä´snn
434,Stern::N,кизили,та̄ссьт
435,Luft::N,омыр,elmie
436,Luft::N,омыр,ájmmo
437,Luft::N,омыр,áibmu
438,Luft::N,омыр,áimu
439,Luft::N,омыр,šõŋŋ
440,Luft::N,омыр,вӯйнас
441,Wind::N,тӧл,bïegke
442,Wind::N,тӧл,biegga
443,Wind::N,тӧл,biegga
444,Wind::N,тӧл,pieg'gâ
445,Wind::N,тӧл,piõg'g
446,Wind::N,тӧл,пӣӈӈк
447,Welle::N,тулкым,baaroe
448,Welle::N,тулкым,bárro
449,Welle::N,тулкым,bárru
450,Welle::N,тулкым,pááṛu
451,Welle::N,тулкым,päärr
452,Welle::N,тулкым,нэ̄ммп
453,Wasser::N,ву,tjaetsie
454,Wasser::N,ву,tjáhtje
455,Wasser::N,ву,čáhci
456,Wasser::N,ву,čääci
457,Wasser::N,ву,čää´cc
458,Wasser::N,ву,ча̄дзь
459,Stein::N,из,gierkie
460,Stein::N,из,giergge
461,Stein::N,из,geađgi
462,Stein::N,из,keđgi
463,Stein::N,из,ǩeä´dǧǧ
464,Stein::N,из,ке̄ддҌк
465,Boden::N,музъем,betnie
466,Boden::N,музъем,ednam
467,Boden::N,музъем,bodni
468,Boden::N,музъем,vuođđu
469,Boden::N,музъем,ponne
470,Boden::N,музъем,vuáđ̣u
471,Boden::N,музъем,vuâđđ
472,Boden::N,музъем,лаввьн
473,Boden::N,музъем,е̄ммьне
474,Erde::N,му,jåarta
475,Erde::N,му,mueltie
476,Erde::N,му,ednam
477,Erde::N,му,mållde
478,Erde::N,му,eana
479,Erde::N,му,eennâm
480,Erde::N,му,mädd
481,Erde::N,му,jânnam
482,Erde::N,му,е̄ммьне
483,Staub::N,пыль,heblie
484,Staub::N,пыль,tsumhtsie
485,Staub::N,пыль,dubme
486,Staub::N,пыль,dopmu
487,Staub::N,пыль,kovjâ
488,Staub::N,пыль,põõ´l
489,Staub::N,пыль,кэ̄ббьй
490,Rauch::N,ӵын,soeve
491,Rauch::N,ӵын,suovva
492,Rauch::N,ӵын,suovva
493,Rauch::N,ӵын,suoṿâ
494,Rauch::N,ӵын,suõvv
495,Rauch::N,ӵын,сӯвв
496,Funke::N,гизьы,naestie
497,Funke::N,гизьы,tjuonam
498,Funke::N,гизьы,čuotnan
499,Funke::N,гизьы,čuođâlm
500,Funke::N,гизьы,iiskâr
501,Funke::N,гизьы,čuõzzâm
502,Funke::N,гизьы,чӯссэм
503,Feuer::N,тыл,dålle
504,Feuer::N,тыл,dållå
505,Feuer::N,тыл,dolla
506,Feuer::N,тыл,tullâ
507,Feuer::N,тыл,toll
508,Feuer::N,тыл,то̄лл
509,Licht::N,тыл,tjoevke
510,Licht::N,тыл,tjuovgga
511,Licht::N,тыл,čuovga
512,Licht::N,тыл,čuovggas
513,Licht::N,тыл,čuoṿâ
514,Licht::N,тыл,toll
515,Licht::N,тыл,čuõvv
516,Licht::N,тыл,то̄лл
517,Schatten::N,вужер,skugkie
518,Schatten::N,вужер,soejvene
519,Schatten::N,вужер,irkes
520,Schatten::N,вужер,sieges
521,Schatten::N,вужер,itku
522,Schatten::N,вужер,suoivâ
523,Schatten::N,вужер,õõtt
524,Schatten::N,вужер,ǩeeu´niǩ
525,Schatten::N,вужер,кывьнэхь
526,Wetter::N,куазь,vïerhtse
527,Wetter::N,куазь,dálkke
528,Wetter::N,куазь,dálki
529,Wetter::N,куазь,šoŋŋâ
530,Wetter::N,куазь,šõŋŋ
531,Wetter::N,куазь,шэ̄ӈӈ
532,Nebel::N,бус,såavla
533,Nebel::N,бус,mearhka
534,Nebel::N,бус,murkko
535,Nebel::N,бус,mierkká
536,Nebel::N,бус,mierká
537,Nebel::N,бус,miär'kká
538,Nebel::N,бус,oṃo
539,Nebel::N,бус,sue´lnn
540,Nebel::N,бус,цӣгк
541,Nebel::N,бус,сулльн
542,Wolke::N,пилем,balve
543,Wolke::N,пилем,balvva
544,Wolke::N,пилем,balva
545,Wolke::N,пилем,polvâ
546,Wolke::N,пилем,põlvv
547,Wolke::N,пилем,пэллв
548,Regen::N,зор,ebrie
549,Regen::N,зор,harvve
550,Regen::N,зор,arvi
551,Regen::N,зор,arve
552,Regen::N,зор,â´brr
553,Regen::N,зор,аббьр
554,Schnee::N,лымы,lopme
555,Schnee::N,лымы,moehtege
556,Schnee::N,лымы,muohta
557,Schnee::N,лымы,muohta
558,Schnee::N,лымы,muotâ
559,Schnee::N,лымы,muõtt
560,Schnee::N,лымы,вэ̄дз
561,Schnee::N,лымы,куэллт
562,Eis::N,йӧ,jïenge
563,Eis::N,йӧ,jiegŋa
564,Eis::N,йӧ,jiekŋa
565,Eis::N,йӧ,jieŋ̣â
566,Eis::N,йӧ,jiõŋŋ
567,Eis::N,йӧ,ӣӈӈ
568,Frost::N,кезьыт,baajkoe
569,Frost::N,кезьыт,tjoasskem
570,Frost::N,кезьыт,buolaš
571,Frost::N,кезьыт,puolâš
572,Frost::N,кезьыт,puõlâš
573,Frost::N,кезьыт,мӯнь
574,Kälte::N,кезьыт,jueskie
575,Kälte::N,кезьыт,tjåetskeme
576,Kälte::N,кезьыт,tjoasskem
577,Kälte::N,кезьыт,čoaskin
578,Kälte::N,кезьыт,ko'lmâsvuotâ
579,Kälte::N,кезьыт,ijss
580,Kälte::N,кезьыт,čuä´cǩǩem
581,Kälte::N,кезьыт,tuârggnjõs
582,Kälte::N,кезьыт,кэ̄лмас
583,Hitze::N,пӧсь,baahke
584,Hitze::N,пӧсь,báhkka
585,Hitze::N,пӧсь,báhkka
586,Hitze::N,пӧсь,pakkâ
587,Hitze::N,пӧсь,kuṃe
588,Hitze::N,пӧсь,paašt
589,Hitze::N,пӧсь,жоарр
590,Raureif::N,гӧр,jyjse
591,Raureif::N,гӧр,ridne
592,Raureif::N,гӧр,goarre
593,Raureif::N,гӧр,ritni
594,Raureif::N,гӧр,suhči
595,Raureif::N,гӧр,riṇe
596,Raureif::N,гӧр,ай
597,Regenbogen::N,вуюись,aatjan goengere
598,Regenbogen::N,вуюись,aatjan joekse
599,Regenbogen::N,вуюись,ádjájuoksa
600,Regenbogen::N,вуюись,arvedávgi
601,Regenbogen::N,вуюись,bajándávgi
602,Regenbogen::N,вуюись,äijihtävgi
603,Regenbogen::N,вуюись,teârmmazjohss
604,Regenbogen::N,вуюись,тӣрмесью̄ккс
605,Donner::N,гудыри,raejrie
606,Donner::N,гудыри,átjek
607,Donner::N,гудыри,átjárájdde
608,Donner::N,гудыри,áddjá
609,Donner::N,гудыри,baján
610,Donner::N,гудыри,juuṛâ
611,Donner::N,гудыри,tie´rmes
612,Donner::N,гудыри,тӣрмесь
613,Donner::N,гудыри,ча̄ркнэгк
614,Strömung::N,бызён,njuvvie
615,Strömung::N,бызён,ájggedáhpe
616,Strömung::N,бызён,rávdnji
617,Strömung::N,бызён,virde
618,Strömung::N,бызён,ve´rdd
619,Strömung::N,бызён,выррьт
620,Tropfen::N,шапык,gåajhkohts
621,Tropfen::N,шапык,gåjkudis
622,Tropfen::N,шапык,goaikkanas
623,Tropfen::N,шапык,čalme
624,Tropfen::N,шапык,čâ´lmm
625,Tropfen::N,шапык,ча̄лльм
626,Schaum::N,шукы,sapte
627,Schaum::N,шукы,såpptå
628,Schaum::N,шукы,sokta
629,Schaum::N,шукы,suptâ
630,Schaum::N,шукы,soptt
631,Schaum::N,шукы,со̄ппт
632,Schmutz::N,нӧд,haaskoe
633,Schmutz::N,нӧд,duolvva
634,Schmutz::N,нӧд,duolva
635,Schmutz::N,нӧд,durdi
636,Schmutz::N,нӧд,stänži
637,Schmutz::N,нӧд,sähss
638,Schmutz::N,нӧд,са̄ккьс
639,Schmutz::N,нӧд,не̄шшь
640,Schmutz::N,дэри,haaskoe
641,Schmutz::N,дэри,duolvva
642,Schmutz::N,дэри,duolva
643,Schmutz::N,дэри,durdi
644,Schmutz::N,дэри,stänži
645,Schmutz::N,дэри,sähss
646,Schmutz::N,дэри,са̄ккьс
647,Schmutz::N,дэри,не̄шшь
648,See::N,ты,jaevrie
649,See::N,ты,jávrre
650,See::N,ты,jávri
651,See::N,ты,jävri
652,See::N,ты,jâu´rr
653,See::N,ты,я̄ввьр
654,Sumpf::N,нюр,pluevie
655,Sumpf::N,нюр,áhpe
656,Sumpf::N,нюр,sæmssa
657,Sumpf::N,нюр,jeaggi
658,Sumpf::N,нюр,jeggi
659,Sumpf::N,нюр,jeä´ǧ'ǧ
660,Sumpf::N,нюр,ла̄ммьп
661,Moor::N,нюр,pluevie
662,Moor::N,нюр,jiegge
663,Moor::N,нюр,suotnju
664,Moor::N,нюр,karrii
665,Moor::N,нюр,kä´rev
666,Moor::N,нюр,veättaǩ
667,Moor::N,нюр,ла̄ммьп
668,Wiese::N,возь,ïentje
669,Wiese::N,возь,giedde
670,Wiese::N,возь,gieddi
671,Wiese::N,возь,nijtto
672,Wiese::N,возь,пуэшенҍ
673,Wiese::N,возьвыл,ïentje
674,Wiese::N,возьвыл,giedde
675,Wiese::N,возьвыл,gieddi
676,Wiese::N,возьвыл,nijtto
677,Wiese::N,возьвыл,пуэшенҍ
678,Wald::N,сик,skåake
679,Wald::N,сик,skåajje
680,Wald::N,сик,miehtsie
681,Wald::N,сик,vuovdde
682,Wald::N,сик,miehttse
683,Wald::N,сик,vuovdi
684,Wald::N,сик,meahcci
685,Wald::N,сик,mecci
686,Wald::N,сик,vyemi
687,Wald::N,сик,vue´mm
688,Wald::N,сик,meä´c'c
689,Wald::N,сик,ля̄ммт
690,Wald::N,нюлэс,skåake
691,Wald::N,нюлэс,skåajje
692,Wald::N,нюлэс,miehtsie
693,Wald::N,нюлэс,vuovdde
694,Wald::N,нюлэс,miehttse
695,Wald::N,нюлэс,vuovdi
696,Wald::N,нюлэс,meahcci
697,Wald::N,нюлэс,mecci
698,Wald::N,нюлэс,vyemi
699,Wald::N,нюлэс,vue´mm
700,Wald::N,нюлэс,meä´c'c
701,Wald::N,нюлэс,ля̄ммт
702,Hügel::N,выр,deava
703,Hügel::N,выр,dievvá
704,Hügel::N,выр,dievvá
705,Hügel::N,выр,čummâ
706,Hügel::N,выр,pä´rcc
707,Hügel::N,выр,teä´rmm
708,Hügel::N,выр,ка̄ннҌт
709,Hügel::N,вырйыл,deava
710,Hügel::N,вырйыл,dievvá
711,Hügel::N,вырйыл,dievvá
712,Hügel::N,вырйыл,čummâ
713,Hügel::N,вырйыл,pä´rcc
714,Hügel::N,вырйыл,teä´rmm
715,Hügel::N,вырйыл,ка̄ннҌт
716,Anhöhe::N,выр,deava
