,Concept_ID,bg,es
862,sehr::ADV,твърде,mucho
863,so::ADV,тъй,tan
864,so::ADV,така,tan
865,noch::ADV,още,aún
866,noch::ADV,още,todavía
867,nur::ADV,само,solamente
868,schon::ADV,вече,ya
869,wieder::ADV,пак,de nuevo
870,wieder::ADV,отново,de nuevo
871,vergebens::ADV,напразно,en vano
872,vor::PRP,пред,antes de
873,vor::PRP,пред,delante de
874,hinter::PRP,зад,tras
875,hinter::PRP,зад,detrás de
876,unter::PRP,под,bajo
877,unter::PRP,под,debajo de
878,durch::PRP,през,por
879,durch::PRP,през,a través de
880,neben::PRP,до,al lado de
881,neben::PRP,при,al lado de
882,zwischen::PRP,между,entre
883,zwischen::PRP,помежду,entre
884,wegen::PRP,заради,por
885,wegen::PRP,заради,a causa de
886,dies::PRN,този,esto
887,das::PRN,туй,eso
888,das::PRN,туй,esto
889,das::PRN,това,eso
890,das::PRN,това,esto
891,alles::PRN,всичко,todo
892,ich::PRN,аз,yo
893,du::PRN,ти,tú
894,er::PRN,той,él
895,wir::PRN,ние,nosotros
896,ihr::PRN,вие,vosotros
897,sie::PRN,те,ellos
898,was::FPRN,що,qué
899,was::FPRN,какво,qué
900,wer::FPRN,кой,quién
901,wo::FADV,къде,dónde
902,wohin::FADV,накъде,adónde
903,wohin::FADV,накъде,hacia dónde
904,wohin::FADV,накъдето,adónde
905,wohin::FADV,накъдето,hacia dónde
906,wie::FADV,как,cómo
907,warum::FADV,защо,por qué
908,wieviel::FNUM,колко,cuánto
909,eins::NUM,един,uno
910,zwei::NUM,два,dos
911,drei::NUM,три,tres
912,vier::NUM,четири,cuatro
913,fünf::NUM,пет,cinco
914,sechs::NUM,шест,seis
915,sieben::NUM,седем,siete
916,acht::NUM,осем,ocho
917,neun::NUM,девет,nueve
918,zehn::NUM,десет,diez
919,elf::NUM,единайсет,once
920,elf::NUM,единадесет,once
921,zwölf::NUM,дванайсет,doce
922,zwölf::NUM,дванадесет,doce
923,zwanzig::NUM,двайсет,veinte
924,zwanzig::NUM,двадесет,veinte
925,dreißig::NUM,тридесет,treinta
926,vierzig::NUM,четиридесет,cuarenta
927,fünfzig::NUM,петдесет,cincuenta
928,sechzig::NUM,шестдесет,sesenta
929,siebzig::NUM,седемдесет,setenta
930,achtzig::NUM,осемдесет,ochenta
931,neunzig::NUM,деветдесет,noventa
932,hundert::NUM,сто,cien
933,hundert::NUM,сто,ciento
934,tausend::NUM,хиляда,mil
935,und::CNJ,а,y
936,und::CNJ,та,y
937,oder::CNJ,или,o
938,stehen::V,стоя,estar de pie
939,sitzen::V,седя,estar sentado
940,liegen::V,лежа,yacer
941,liegen::V,лежа,estar acostado
942,hängen::V,вися,pender
943,werden::V,бъда,hacerse
944,werden::V,стана,hacerse
945,passieren::V,случа се,suceder
946,beginnen::V,започна,iniciarse
947,beginnen::V,започна,principiar
948,enden::V,свърша,acabar
949,enden::V,свърша,terminar
950,wechseln::V,променям,variar
951,wechseln::V,променям,alternar
952,aufgehen[Sonne]::V,изгрея,salir
953,untergehen[Sonne]::V,заляза,ponerse
954,untergehen[Sonne]::V,заляза,descender
955,scheinen[Sonne]::V,грея,brillar
956,scheinen[Sonne]::V,светя,brillar
957,donnern::V,гърмя,tronar
958,wehen::V,вея,soplar
959,wehen::V,духам,soplar
960,strömen::V,тека,afluir
961,strömen::V,лея се,afluir
962,fließen::V,тека,fluir
963,fließen::V,тека,correr
964,sich drehen::V,въртя се,girar
965,schwanken::V,клатя се,vacilar
966,schwingen::V,трептя,oscilar
967,fallen::V,падам,caer
968,brennen::V,горя,arder
969,brennen::V,горя,quemar
970,rauchen::V,димя,humear
971,rauchen::V,димя,echar humo
972,regnen::V,вали дъжд,llover
973,gefrieren::V,замръзна,helarse
974,tauen::V,топя се,deshelarse
975,schmelzen::V,разтопя се,fundirse
976,schmelzen::V,разтопя се,derretirse
977,trocknen::V,съхна,secarse
978,sieden::V,вря,hervir
979,sieden::V,кипя,hervir
980,faulen::V,гния,pudrirse
981,verfaulen::V,изгния,pudrirse
982,reißen::V,напукам се,romperse
983,versinken::V,потъна,hundirse
984,vergehen::V,минавам,pasar
985,erscheinen::V,явя се,aparecer
986,verschwinden::V,изчезна,desaparecer
987,sinken::V,падна,bajar
988,abnehmen::V,отслабна,decrecer
989,abnehmen::V,отслабна,disminuir
990,zunehmen::V,нарасна,crecer
991,zunehmen::V,нарасна,aumentar
992,steigen::V,увелича се,subir
993,steigen::V,увелича се,ascender
994,steigen::V,покачвам се,subir
995,steigen::V,покачвам се,ascender
996,wachsen::V,раста,crecer
997,glänzen::V,лъщя,brillar
998,glänzen::V,лъщя,resplandecer
999,glänzen::V,блестя,brillar
1000,glänzen::V,блестя,resplandecer
1001,funkeln::V,искря,chispear
1002,lärmen::V,шумя,hacer ruido
1003,läuten::V,звъня,sonar
1004,läuten::V,звъня,repicar
1005,klingeln::V,звъня,tocar el timbre
1006,klirren::V,звънтя,tintinear
1007,klirren::V,дрънкам,tintinear
1008,brausen::V,буча,zumbar
1009,rauschen::V,шумя,murmurar
1010,klingen::V,звуча,sonar
1011,bellen::V,лая,ladrar
1012,heulen::V,вия,ulular
1013,heulen::V,рева,ulular
1014,blasen::V,духна,soplar
1015,pfeifen::V,свиря,silbar
1016,schreien::V,крещя,gritar
1017,stöhnen::V,стена,gemir
1018,stöhnen::V,пъшкам,gemir
1019,zittern::V,треперя,temblar
1020,leben::V,живея,vivir
1021,geboren werden::V,родя се,nacer
1022,atmen::V,дишам,respirar
1023,trinken::V,пия,beber
1024,essen::V,ям,comer
1025,schlucken::V,гълтам,tragar
1026,müde werden::V,уморя се,cansarse
1027,müde werden::V,уморя се,fatigarse
1028,einschlafen::V,заспя,dormirse
1029,schlafen::V,спя,dormir
1030,aufwachen::V,събудя се,despertarse
1031,aufstehen::V,стана,levantarse
1032,sich erholen::V,отдъхвам си,reposar
1033,sich erholen::V,отдъхвам си,descansar
1034,krank werden::V,заболея,caer enfermo
1035,krank sein::V,боледувам,estar enfermo
1036,schmerzen::V,боля,doler
1037,husten::V,кашлям,toser
1038,genesen::V,оздравея,convalecer
1039,genesen::V,оздравея,restablecerse
1040,sterben::V,умра,morir
1041,umkommen::V,загина,perecer
1042,sich bewegen::V,движа се,moverse
1043,sich bewegen::V,мърдам се,moverse
1044,sich rühren::V,движа се,rebullir
1045,sich erheben::V,стана,levantarse
1046,sich setzen::V,седна,sentarse
1047,hinfallen::V,падна,caerse
1048,laufen::V,ходя,andar
1049,schreiten::V,крача,proceder
1050,spazierengehen::V,разхождам се,pasear
1051,spazierengehen::V,разхождам се,pasearse
1052,eilen::V,бързам,correr prisa
1053,sich beeilen::V,побързам,darse prisa
1054,sausen::V,тичам,correr
1055,rennen::V,бягам,correr
1056,springen::V,скачам,saltar
1057,klettern::V,катеря се,trepar
1058,klettern::V,катеря се,escalar
1059,schaukeln::V,люлея се,bambolearse
1060,kriechen::V,лазя,reptar
1061,kriechen::V,лазя,arrastrarse
1062,kriechen::V,пълзя,reptar
1063,kriechen::V,пълзя,arrastrarse
1064,schwimmen::V,плувам,nadar
1065,tauchen::V,гмуркам се,bucear
1066,tauchen::V,гмуркам се,sumergirse
1067,rudern::V,греба,remar
1068,fahren::V,пътувам,ir
1069,fliegen::V,летя,volar
1070,fliegen::V,хвърча,volar
1071,gehen::V,ида,ir
1072,gehen::V,ида,andar
1073,gehen::V,вървя,ir
1074,gehen::V,вървя,andar
1075,weggehen::V,отида си,irse
1076,weggehen::V,отида си,marcharse
1077,abfahren::V,отпътувам,salir
1078,abfahren::V,отпътувам,partir
1079,anhalten::V,спра се,parar
1080,anhalten::V,спра се,pararse
1081,hineingehen::V,влизам,entrar
1082,eintreten::V,вляза,entrar
1083,kommen::V,ида,venir
1084,kommen::V,дойда,venir
1085,ankommen::V,пристигна,llegar
1086,zurückkommen::V,върна се,volver
1087,zurückkommen::V,върна се,regresar
1088,bleiben::V,остана,quedarse
1089,warten::V,чакам,esperar
1090,erwarten::V,очаквам,esperar
1091,suchen::V,търся,buscar
1092,finden::V,намеря,hallar
1093,finden::V,намеря,encontrar
1094,versuchen::V,опитам,intentar
1095,vorbereiten::V,подготвя,preparar
1096,lieben::V,любя,amar
1097,lieben::V,любя,querer
1098,mögen::V,обичам,querer
1099,lachen::V,смея се,reír
1100,rühren::V,трогна,conmover
1101,weinen::V,плача,llorar
1102,schimpfen::V,ругая,regañar
1103,schimpfen::V,псувам,regañar
1104,sich ärgern::V,ядосам се,enfadarse
1105,sich fürchten::V,боя се,tener miedo
1106,sich fürchten::V,страхувам се,tener miedo
1107,fürchten::V,боя се от,temer
1108,fürchten::V,боя се от,tener miedo a
1109,fürchten::V,страхувам се от,temer
1110,fürchten::V,страхувам се от,tener miedo a
1111,fliehen::V,бягам,huir
1112,flüchten::V,бягам,escaparse
1113,flüchten::V,избягам,escaparse
1114,sehen::V,видя,ver
1115,anschauen::V,гледам,mirar
1116,ansehen::V,поглеждам,mirar
1117,hören::V,чувам,oír
1118,zuhören::V,слушам,escuchar
1119,probieren::V,опитам,probar
1120,probieren::V,опитам,degustar
1121,riechen::V,подуша,oler
1122,fühlen::V,усещам,sentir
1123,fühlen::V,чувствувам,sentir
1124,scheinen::V,изглеждам,parecer
1125,zu sehen sein::V,виждам се,poder verse
1126,vernehmen::V,доловя,oír
1127,vernehmen::V,доловя,percibir
1128,frieren::V,мръзна,tener frío
1129,tun::V,правя,hacer
1130,können::V,мога,poder
1131,wollen::V,ща,querer
1132,wollen::V,искам,querer
1133,anfangen::V,започна,iniciar
1134,beenden::V,свърша,acabar
1135,beenden::V,свърша,terminar
1136,beenden::V,завърша,acabar
1137,beenden::V,завърша,terminar
1138,aufhören::V,престана,cesar
1139,gelingen::V,успея,salir bien
1140,gelingen::V,сполуча,salir bien
1141,geraten::V,удам се,salir
1142,geraten::V,удам се,dar resultado
1143,öffnen::V,отворя,abrir
1144,schließen::V,затворя,cerrar
1145,stellen::V,поставя,poner
1146,stellen::V,поставя,colocar
1147,setzen::V,туря,poner
1148,setzen::V,туря,colocar
1149,legen::V,сложа,poner
1150,legen::V,слагам,poner
1151,berühren::V,докосна,tocar
1152,verbinden::V,свържа,unir
1153,verbinden::V,свържа,juntar
1154,bedecken::V,покрия,tapar
1155,bedecken::V,покрия,cubrir
1156,aufhängen::V,закача,colgar
1157,anzünden::V,запаля,encender
1158,aufheben::V,вдигна,recoger
1159,aufheben::V,повдигна,recoger
1160,zurücklassen::V,оставя,dejar
1161,verlieren::V,загубя,perder
1162,fallen lassen::V,изпусна,dejar caer
1163,machen::V,направя,hacer
1164,herstellen::V,произведа,fabricar
1165,bauen::V,строя,construir
1166,reparieren::V,поправя,reparar
1167,verbessern::V,подобря,mejorar
1168,ändern::V,променя,mudar
1169,ändern::V,променя,modificar
1170,graben::V,копая,cavar
1171,beugen::V,прегъна,doblar
1172,beugen::V,прегъна,inclinar
1173,biegen::V,прегъна,doblar
1174,drehen::V,въртя,volver
1175,drehen::V,въртя,hacer girar
1176,wenden::V,обърна,volver
1177,umdrehen::V,обърна,revolver
1178,heben::V,вдигам,levantar
1179,hochheben::V,издигна,alzar
1180,ergreifen::V,хвана,coger
1181,ergreifen::V,обхвана,coger
1182,halten::V,държа,tener
1183,drücken::V,натискам,apretar
1184,drücken::V,притискам,apretar
1185,schieben::V,тикам,empujar
1186,kratzen::V,одраскам,rascar
1187,lecken::V,лижа,lamer
1188,lecken::V,ближа,lamer
1189,beißen::V,хапя,morder
1190,beißen::V,ухапя,morder
1191,abreißen::V,откъсна,arrancar
1192,abschneiden::V,отрежа,cortar
1193,binden::V,вържа,atar
1194,stecken::V,пъхна,meter
1195,brechen::V,троша,romper
1196,brechen::V,троша,quebrar
1197,klopfen::V,чукам,golpear
1198,hauen::V,бия,pegar
1199,kleben::V,лепя,pegar
1200,kleben::V,лепя,encolar
1201,kleben::V,залепя,pegar
1202,kleben::V,залепя,encolar
1203,reiben::V,трия,frotar
1204,reiben::V,търкам,frotar
1205,streichen::V,намажа,untar
1206,streichen::V,намажа,recubrir
1207,schleifen::V,остря,afilar
1208,schneiden::V,режа,cortar
1209,rütteln::V,разтърсвам,agitar
1210,schütteln::V,клатя,agitar
1211,schütteln::V,клатя,sacudir
1212,schütteln::V,друсам,agitar
1213,schütteln::V,друсам,sacudir
1214,schwenken::V,размахам,menear
1215,schütten::V,сипя,verter
1216,füllen::V,напълня,llenar
1217,einwickeln::V,увия,envolver
1218,einwickeln::V,завия,envolver
1219,tragen::V,нося,llevar
1220,schleppen::V,влача,arrastrar
1221,ziehen::V,тегля,tirar
1222,ziehen::V,дръпна,tirar
1223,aufbewahren::V,съхраня,conservar
1224,werfen::V,хвърля,echar
1225,werfen::V,хвърля,lanzar
1226,fangen::V,ловя,coger
1227,fangen::V,уловя,coger
1228,packen::V,хвана,agarrar
1229,verstecken::V,крия,esconder
1230,verstecken::V,скрия,esconder
1231,teilen::V,разделя,partir
1232,teilen::V,разделя,dividir
1233,schicken::V,изпращам,enviar
1234,bringen::V,донеса,traer
1235,hinzufügen::V,прибавя,añadir
1236,bekommen::V,сдобия се,obtener
1237,bekommen::V,сдобия се,conseguir
1238,erhalten::V,получа,recibir
1239,nehmen::V,взема,tomar
1240,wählen::V,избирам,elegir
1241,auswählen::V,избера,escoger
1242,auswählen::V,избера,seleccionar
1243,bewahren::V,пазя,guardar
1244,bewahren::V,пазя,preservar
1245,behindern::V,преча,estorbar
1246,behindern::V,преча,obstaculizar
1247,behindern::V,спъвам,estorbar
1248,behindern::V,спъвам,obstaculizar
1249,verderben::V,разваля,estropear
1250,beschädigen::V,повредя,deteriorar
1251,zerbrechen::V,счупя,romper
1252,zerbrechen::V,счупя,quebrar
1253,zerreißen::V,скъсам,desgarrar
1254,zerreißen::V,скъсам,despedazar
1255,zerstören::V,разруша,destruir
1256,zerstören::V,разруша,destrozar
1257,verbrennen::V,изгоря,quemar
1258,geben::V,дам,dar
1259,reichen::V,подам,pasar
1260,schenken::V,подаря,regalar
1261,versprechen::V,обещая,prometer
1262,wünschen::V,желая,desear
1263,loben::V,хваля,alabar
1264,küssen::V,целувам,besar
1265,wiegen::V,люлея,mecer
1266,zudecken::V,покрия,tapar
1267,zudecken::V,покрия,cubrir
1268,wecken::V,събудя,despertar
1269,zeigen::V,покажа,mostrar
1270,führen::V,водя,guiar
1271,führen::V,водя,conducir
1272,führen::V,заведа,guiar
1273,führen::V,заведа,conducir
1274,lehren::V,уча,enseñar
1275,lehren::V,уча,instruir
1276,unterrichten::V,преподавам,enseñar
1277,aufziehen::V,отгледам,criar
1278,leiten::V,ръководя,guiar
1279,leiten::V,ръководя,dirigir
1280,leiten::V,управлявам,guiar
1281,leiten::V,управлявам,dirigir
1282,antreiben::V,подкарвам,impeler
1283,antreiben::V,подкарвам,impulsar
1284,lassen::V,накарам,hacer
1285,einladen::V,поканя,invitar
1286,vereinigen::V,съединя,unir
1287,besuchen::V,посетя,visitar
1288,besuchen::V,посетя,ir a ver
1289,treffen::V,срещна,encontrar
1290,sich versammeln::V,събера се,reunirse
1291,sich versammeln::V,събера се,congregarse
1292,spielen::V,играя,jugar
1293,singen::V,пея,cantar
1294,tanzen::V,танцувам,bailar
1295,sich trennen::V,разделя се,separarse
1296,verlassen::V,напусна,dejar
1297,verlassen::V,напусна,abandonar
1298,retten::V,спася,salvar
1299,bewachen::V,охранявам,vigilar
1300,schützen::V,запазя,proteger
1301,verteidigen::V,защитя,defender
1302,sich schlagen::V,бия се,batirse
1303,schießen::V,стрелям,tirar
1304,schießen::V,стрелям,disparar
1305,siegen::V,победя,vencer
1306,ärgern::V,ядосам,enojar
1307,ärgern::V,ядосам,enfadar
1308,schlagen::V,бия,pegar
1309,schlagen::V,бия,golpear
1310,schlagen::V,ударя,pegar
1311,schlagen::V,ударя,golpear
1312,treten::V,ритам,dar una patada a
1313,stechen::V,бодна,pinchar
1314,stoßen::V,бутна,empujar
1315,stoßen::V,блъсна,empujar
1316,stören::V,смутя,molestar
1317,belästigen::V,отегча,molestar
1318,belästigen::V,отегча,importunar
1319,belästigen::V,безпокоя,molestar
1320,belästigen::V,безпокоя,importunar
1321,verbergen::V,скрия,ocultar
1322,verbergen::V,скрия,esconder
1323,täuschen::V,измамя,engañar
1324,betrügen::V,измамя,engañar
1325,töten::V,убия,matar
1326,töten::V,умъртвя,matar
1327,wohnen::V,живея,vivir
1328,wohnen::V,живея,habitar
1329,arbeiten::V,работя,trabajar
1330,sammeln::V,събера,recoger
1331,sammeln::V,събера,coleccionar
1332,pflücken::V,бера,coger
1333,pflücken::V,откъсна,coger
1334,jagen::V,ловувам,cazar
1335,fischen::V,ловя риба,pescar
1336,fassen::V,хвана,atrapar
1337,fassen::V,хвана,capturar
1338,hüten::V,пазя,guardar
1339,treiben::V,карам,aballar
1340,anbinden::V,завържа,atar
1341,füttern::V,храня,echar de comer
1342,melken::V,доя,ordeñar
1343,hacken::V,сека,picar
1344,hacken::V,сека,cortar
1345,gießen::V,полея,regar
1346,reifen::V,узрея,madurar
1347,zubereiten::V,приготвя,preparar
1348,kochen::V,варя,cocer
1349,kochen::V,варя,guisar
1350,backen::V,пека,hornear
1351,backen::V,пека,cocer al horno
1352,braten::V,пържа,asar
1353,braten::V,пържа,freír
1354,umrühren::V,разбъркам,remover
1355,stricken::V,плета,hacer punto
1356,stricken::V,плета,hacer calceta
1357,nähen::V,шия,coser
1358,färben::V,боядисам,teñir
1359,färben::V,боядисам,colorear
1360,reinigen::V,почистя,limpiar
1361,waschen::V,мия,lavar
1362,waschen::V,пера,lavar
1363,abwischen::V,избърша,fregar
1364,abwischen::V,избърша,limpiar
1365,spülen::V,плакна,aclarar
1366,spülen::V,плакна,enjuagar
1367,fegen::V,измета,barrer
1368,fegen::V,измета,pasar la escoba
1369,kehren::V,мета,barrer
1370,baden::V,къпя се,bañarse
1371,sich waschen::V,мия се,lavarse
1372,ausziehen::V,съблека,quitar
1373,ausziehen::V,съблека,quitarse
1374,anziehen::V,облека,ponerse
1375,sich anziehen::V,облека се,vestirse
1376,kämmen::V,реша,peinar
1377,kämmen::V,вчеша,peinar
1378,schmücken::V,накича,adornar
1379,sagen::V,кажа,decir
1380,sprechen::V,говоря,hablar
1381,reden::V,говоря,hablar
1382,reden::V,говоря,conversar
1383,sich unterhalten::V,разговарям,charlar
1384,sich unterhalten::V,разговарям,conversar
1385,fragen::V,запитам,preguntar
1386,bitten::V,моля,rogar
1387,erzählen::V,разкажа,contar
1388,mitteilen::V,съобщя,comunicar
1389,mitteilen::V,съобщя,participar
1390,nennen::V,нарека,llamar
1391,nennen::V,нарека,nombrar
1392,rufen::V,викам,llamar
1393,rufen::V,повикам,llamar
1394,prahlen::V,хваля се,jactarse
1395,übersetzen::V,преведа,traducir
1396,denken::V,мисля,pensar
1397,glauben::V,вярвам,creer
1398,bemerken::V,забележа,notar
1399,erkennen::V,позная,reconocer
1400,begreifen::V,схвана,concebir
1401,verstehen::V,разбера,entender
1402,verstehen::V,разбера,comprender
1403,lernen::V,уча се,aprender
1404,wissen::V,зная,saber
1405,sich erinnern an::V,спомня си за,recordar
1406,sich erinnern an::V,спомня си за,acordarse de
1407,vergessen::V,забравя,olvidar
1408,messen::V,меря,medir
1409,zählen::V,броя,contar
1410,rechnen::V,сметна,contar
1411,rechnen::V,сметна,calcular
1412,lesen::V,чета,leer
1413,malen::V,рисувам,pintar
1414,zeichnen::V,рисувам,dibujar
1415,schreiben::V,пиша,escribir
1416,besitzen::V,имам,poseer
1417,besitzen::V,притежавам,poseer
1418,kaufen::V,купя,comprar
1419,kaufen::V,купувам,comprar
1420,verkaufen::V,продам,vender
1421,bezahlen::V,заплатя,pagar
1422,zahlen::V,платя,pagar
1423,beherrschen::V,владея,dominar
1424,ertragen::V,понеса,soportar
1425,Platte::N,,placa
1426,Platte::N,,plancha
1427,Stütze::N,,sostén
1428,Stütze::N,,soporte
1429,stehlen::V,,robar
1430,stehlen::V,,hurtar
