,Concept_ID,vep,ga
820,sofort::ADV,kerdalaz,ar an bpointe
821,später::ADV,möhemba,níos déanaí
822,jetzt::ADV,nügüd',anois
823,heute::ADV,tämbei,inniu
824,morgen::ADV,homen,amárach
825,bald::ADV,pigai,go luath
826,bald::ADV,pigai,gan mhoill
827,dann::ADV,sid',ansin
828,gestern::ADV,eglai,inné
829,einst::ADV,ende,tráth
830,einst::ADV,ende,uair amháin
831,einst::ADV,kerdan,tráth
832,einst::ADV,kerdan,uair amháin
833,damals::ADV,siloi,ag an am
834,damals::ADV,siloi,an t-am sin
835,danach::ADV,sid',ina dhiaidh sin
836,vorher::ADV,ende,cheana
837,vorher::ADV,ende,roimhe sin
838,zuerst::ADV,ezmäi,ar dtús
839,einmal::ADV,kerdan,uair amháin
840,manchmal::ADV,erašti,uaireanta
841,oft::ADV,paksus,minic
842,immer::ADV,kaiken,i gcónaí
843,niemals::ADV,ei nikonz,riamh
844,hier::ADV,täs,anseo
845,hier::ADV,tägä,anseo
846,hierhin::ADV,tänna,anseo
847,von hier::ADV,täspäi,an áit seo
848,von hier::ADV,sid'päi,an áit seo
849,dort::ADV,sigä,ann
850,dort::ADV,sigä,ansin
851,dorthin::ADV,sinna,ann
852,dorthin::ADV,sinna,ansin
853,dorthin::ADV,nakkale,ann
854,dorthin::ADV,nakkale,ansin
855,geradeaus::ADV,kohtha,ar aghaidh
856,vorwärts::ADV,edehe,
857,rückwärts::ADV,sel'gin,siar
858,zurück::ADV,tagaze,ar ais
859,unten::ADV,alahan,thíos
860,hinab::ADV,alaz,síos
861,hinab::ADV,alahaks,síos
862,oben::ADV,ülähän,thuas
863,hinauf::ADV,ülez,suas
864,hinauf::ADV,ülähäks,suas
865,überall::ADV,kaikjal,i ngach áit
866,überall::ADV,kaikjal,ar fud na háite
867,nicht::ADV,ei,ní
868,nicht::ADV,ei,cha
869,ein wenig::ADV,vähän,beagán
870,kaum::ADV,habi,ar éigean
871,sehr::ADV,lujas,an-
872,so::ADV,muga,chomh
873,so::ADV,muga,mar sin
874,so::ADV,ninga,chomh
875,so::ADV,ninga,mar sin
876,noch::ADV,völ,fós
877,noch::ADV,völ,go fóill
878,nur::ADV,järg,amháin
879,nur::ADV,järg,níl ach
880,nur::ADV,vaiše,amháin
881,nur::ADV,vaiše,níl ach
882,schon::ADV,jo,cheana
883,schon::ADV,jo,cheana féin
884,wieder::ADV,möst,arís
885,wieder::ADV,möst,athuair
886,vergebens::ADV,uhtei,amú
887,vergebens::ADV,uhtei,in aisce
888,vor::PRP,edes,ar thosach
889,hinter::PRP,taga,laistiar de
890,hinter::PRP,taga,taobh thiar de
891,unter::PRP,al,faoi
892,durch::PRP,läbi,trí
893,durch::PRP,kal't,trí
894,neben::PRP,rindal,taobh le
895,neben::PRP,rindal,in aice le
896,zwischen::PRP,keskes,idir
897,wegen::PRP,tagut,de bharr
898,wegen::PRP,tagut,mar gheall ar
899,dies::PRN,nece,seo
900,das::PRN,se,sin
901,alles::PRN,kaik,gach rud
902,ich::PRN,minä,mé
903,ich::PRN,minä,mise
904,du::PRN,sinä,tú
905,du::PRN,sinä,tusa
906,er::PRN,hän,sé
907,er::PRN,hän,seisean
908,wir::PRN,mö,sinn
909,ihr::PRN,tö,sibh
910,ihr::PRN,tö,sibhse
911,sie::PRN,hö,siad
912,sie::PRN,hö,siadsan
913,was::FPRN,mi,cad
914,was::FPRN,mi,céard
915,wer::FPRN,ken,cé
916,wo::FADV,kus,cá
917,wo::FADV,kus,cén áit
918,wohin::FADV,kuna,cá
919,wohin::FADV,kuna,cén áit
920,wie::FADV,kut,conas
921,wie::FADV,kut,cén chaoi
922,wie::FADV,mit',conas
923,wie::FADV,mit',cén chaoi
924,warum::FADV,mikš,cén fáth
925,warum::FADV,mikš,cad chuige
926,wieviel::FNUM,äjak,cá mhéad
927,wieviel::FNUM,kuverz',cá mhéad
928,eins::NUM,üks',aon
929,zwei::NUM,kaks',dhá
930,drei::NUM,koume,trí
931,vier::NUM,nel'l',ceathair
932,fünf::NUM,viž,cúig
933,sechs::NUM,kuz',sé
934,sieben::NUM,seičeme,seacht
935,acht::NUM,kahesa,ocht
936,neun::NUM,ühesa,naoi
937,zehn::NUM,kümne,deich
938,elf::NUM,üks'toštkümne,aon déag
939,zwölf::NUM,kaks'toštkümne,dó dhéag
940,zwanzig::NUM,kaks'kümne,fiche
941,dreißig::NUM,koumekümne,tríocha
942,vierzig::NUM,nel'l'kümne,daichead
943,vierzig::NUM,nel'l'kümne,ceathracha
944,fünfzig::NUM,vižkümne,caoga
945,sechzig::NUM,kuz'kümne,seasca
946,siebzig::NUM,seičemekümne,seachtó
947,achtzig::NUM,kahesakümne,ochtó
948,neunzig::NUM,ühesakümne,nócha
949,hundert::NUM,sada,céad
950,tausend::NUM,tuha,míle
951,und::CNJ,i,agus
952,und::CNJ,da,agus
953,oder::CNJ,vai,nó
954,stehen::V,seišta,seas
955,sitzen::V,ištta,suigh
956,liegen::V,venuda,luigh
957,hängen::V,ripta,tá crochta
958,werden::V,lindä,éirigh
959,werden::V,tehtas,éirigh
960,passieren::V,ozaitas,tarlaigh
961,beginnen::V,augotadas,tosaigh
962,enden::V,loptas,críochnaigh
963,wechseln::V,vajehtadas,athraigh
964,aufgehen[Sonne]::V,nousta,éirigh
965,untergehen[Sonne]::V,lasktas,fuin
966,untergehen[Sonne]::V,lasktas,téigh faoi
967,scheinen[Sonne]::V,paštta,taitin
968,scheinen[Sonne]::V,paštta,soilsigh
969,donnern::V,juraita,tá toirneach ann
970,wehen::V,dölta,séid
971,wehen::V,puhuda,séid
972,strömen::V,valadas,sil
973,fließen::V,valuda,rith
974,fließen::V,valuda,snigh
975,sich drehen::V,punotas,cas
976,sich drehen::V,punotas,imrothlaigh
977,schwanken::V,čibuda,luasc
978,schwingen::V,čibuda,luasc
979,fallen::V,langeta,tit
980,brennen::V,pallada,dóigh
981,rauchen::V,savustada,plúch toite
982,regnen::V,vihmda,báistigh
983,regnen::V,vihmda,tá ag cur báistí
984,gefrieren::V,jäduda,sioc
985,gefrieren::V,jäduda,reoigh
986,gefrieren::V,kül'mdä,sioc
987,gefrieren::V,kül'mdä,reoigh
988,tauen::V,sulada,leáigh
989,tauen::V,sulada,coscair
990,schmelzen::V,sulada,leáigh
991,trocknen::V,kuida,triomaigh
992,trocknen::V,kuivehtuda,triomaigh
993,sieden::V,kehuda,fiuch
994,sieden::V,kehuda,beirigh
995,faulen::V,hapata,lobh
996,faulen::V,hapata,dreoigh
997,faulen::V,traudäs,lobh
998,faulen::V,traudäs,dreoigh
999,verfaulen::V,hapata,lobh
1000,verfaulen::V,hapata,feoigh
1001,reißen::V,rebita,bris
1002,versinken::V,upota,téigh síos
1003,vergehen::V,mända,téigh thart
1004,erscheinen::V,ozutadas,tar
1005,verschwinden::V,hajeta,imigh
1006,sinken::V,väheta,tit
1007,sinken::V,väheta,ísligh
1008,sinken::V,lasktas,tit
1009,sinken::V,lasktas,ísligh
1010,abnehmen::V,peneta,maolaigh
1011,abnehmen::V,peneta,laghdaigh
1012,zunehmen::V,ližaduda,méadaigh
1013,steigen::V,nousta,éirigh
1014,wachsen::V,kazda,fás
1015,glänzen::V,loštta,lonraigh
1016,funkeln::V,hoštta,drithligh
1017,lärmen::V,robaita,tóg callán
1018,läuten::V,judaita,buail
1019,klingeln::V,kelotada,buail
1020,klirren::V,biraita,cling
1021,brausen::V,bruncta,búir
1022,rauschen::V,šobaita,tá ag siosarnach
1023,klingen::V,heläita,tá glór ag
1024,bellen::V,nutta,amhastraigh
1025,heulen::V,ulaita,glam
1026,blasen::V,puhuda,séid
1027,pfeifen::V,pistta,lig fead
1028,pfeifen::V,vihelta,lig fead
1029,schreien::V,kirkta,béic
1030,schreien::V,kirkta,glaoigh
1031,schreien::V,kidastada,béic
1032,schreien::V,kidastada,glaoigh
1033,stöhnen::V,ohkta,lig cnead
1034,stöhnen::V,voivotada,lig cnead
1035,zittern::V,säraita,crith
1036,zittern::V,säraita,creathnaigh
1037,leben::V,eläda,mair
1038,geboren werden::V,sünduda,rugadh
1039,atmen::V,henktä,análaigh
1040,trinken::V,joda,ól
1041,essen::V,söda,ith
1042,schlucken::V,lainata,slog
1043,müde werden::V,väzuda,tuirsigh
1044,müde werden::V,šuštuda,tuirsigh
1045,einschlafen::V,uinota,tit ina chodladh
1046,schlafen::V,magata,codail
1047,schlafen::V,nukkuda,codail
1048,aufwachen::V,heraštuda,múscail
1049,aufstehen::V,nousta,éirigh
1050,sich erholen::V,lebaitas,lig scíth
1051,krank werden::V,läžegata,éirigh tinn
1052,krank sein::V,läžuda,tá tinn
1053,schmerzen::V,kibištada,tá pian i
1054,husten::V,rügda,déan casacht
1055,genesen::V,tervehtuda,téarnaigh
1056,sterben::V,kolda,éag
1057,sterben::V,kolda,faigh bás
1058,umkommen::V,kolda,caill
1059,sich bewegen::V,likkuda,bog
1060,sich bewegen::V,likkuda,gluais
1061,sich rühren::V,likahtada,corraigh
1062,sich rühren::V,kubahtada,corraigh
1063,sich erheben::V,nousta,seas suas
1064,sich setzen::V,išttas,suigh
1065,hinfallen::V,langeta,tit
1066,laufen::V,kävuda,siúil
1067,schreiten::V,astta,siúil
1068,schreiten::V,haškta,siúil
1069,spazierengehen::V,kävelta,téigh ag spaisteoireacht
1070,eilen::V,kiruhtada,deifrigh
1071,eilen::V,kiruhtada,brostaigh
1072,sich beeilen::V,kiruhtada,deifrigh
1073,sich beeilen::V,kiruhtada,déan deifir
1074,sausen::V,fun'urta,luathaigh
1075,rennen::V,joksta,rith
1076,springen::V,hüptä,léim
1077,klettern::V,libuda,dreap
1078,schaukeln::V,čibuda,téigh ar an maide corrach
1079,kriechen::V,ličtas,snámh
1080,schwimmen::V,ujuda,snámh
1081,tauchen::V,čukautas,tum
1082,rudern::V,souta,iomair
1083,rudern::V,souta,rámhaigh
1084,fahren::V,ajada,tiomáin
1085,fahren::V,ajelda,tiomáin
1086,fliegen::V,leta,eitil
1087,gehen::V,mända,téigh
1088,gehen::V,kävuda,téigh
1089,weggehen::V,päzda,imigh
1090,weggehen::V,lähtta,imigh
1091,abfahren::V,tönduda,imigh
1092,anhalten::V,seižutadas,stad
1093,hineingehen::V,mända südäimehe,téigh isteach
1094,eintreten::V,tulda,téigh isteach
1095,kommen::V,tulda,tar
1096,ankommen::V,tulda,tar
1097,zurückkommen::V,pörtas,fill
1098,bleiben::V,jäda,fan
1099,warten::V,varastada,fan
1100,erwarten::V,varastada,tá ag súil le
1101,erwarten::V,varastada,tá ag dréim le
1102,suchen::V,ectä,lorg
1103,finden::V,löuta,faigh
1104,finden::V,löuta,aimsigh
1105,versuchen::V,ladida,triail
1106,versuchen::V,rohkaita,triail
1107,vorbereiten::V,vaumita,réitigh
1108,lieben::V,armastada,gráigh
1109,mögen::V,navedida,taitin le
1110,mögen::V,navedida,is maith le
1111,lachen::V,nagrda,gáir
1112,rühren::V,likutada,téigh i bhfeidhm ar
1113,weinen::V,itkta,goil
1114,weinen::V,itkta,caoin
1115,schimpfen::V,laidas,tá ag clamhsán
1116,schimpfen::V,pačatada,tá ag clamhsán
1117,sich ärgern::V,rändüda,tá corraithe
1118,sich fürchten::V,varaita,tá eagla ar
1119,fürchten::V,varaita,tá eagla ar
1120,fliehen::V,pageta,teith
1121,flüchten::V,pageta,éalaigh
1122,flüchten::V,joksta,éalaigh
1123,sehen::V,nähta,feic
1124,anschauen::V,kacta,dearc
1125,anschauen::V,kacta,féach ar
1126,ansehen::V,kacta,breathnaigh
1127,hören::V,kulda,cluin
1128,zuhören::V,kundeltas,éist
1129,probieren::V,mujada,bliais
1130,riechen::V,rižada,bolaigh
1131,fühlen::V,mujada,braith
1132,fühlen::V,mujada,mothaigh
1133,scheinen::V,näguda,tá an chuma ar
1134,zu sehen sein::V,näguda,tá le feiceáil
1135,vernehmen::V,kulištada,clois
1136,frieren::V,kül'mdä,tá fuar
1137,tun::V,tehta,déan
1138,können::V,voida,féad
1139,können::V,voida,is féidir le
1140,können::V,mahtta,féad
1141,können::V,mahtta,is féidir le
1142,wollen::V,himoita,tá ag iarraidh
1143,wollen::V,tahtoida,tá ag iarraidh
1144,anfangen::V,zavottä,tosaigh
1145,anfangen::V,zavottä,cuir tús le
1146,anfangen::V,augotada,tosaigh
1147,anfangen::V,augotada,cuir tús le
1148,beenden::V,loptä,críochnaigh
1149,beenden::V,loptä,cuir deireadh le
1150,aufhören::V,loptas,stad
1151,gelingen::V,lähtta,éirigh le
1152,gelingen::V,tehtas,éirigh le
1153,geraten::V,tulda,tá deireadh ar
1154,öffnen::V,avaita,oscail
1155,schließen::V,saubata,dún
1156,schließen::V,saubata,iaigh
1157,stellen::V,panda,cuir
1158,stellen::V,seižutada,cuir
1159,setzen::V,ištutada,cuir
1160,setzen::V,ištutada,socraigh
1161,legen::V,panda,cuir
1162,berühren::V,koskta,teagmhaigh le
1163,berühren::V,käziduda,teagmhaigh le
1164,verbinden::V,ühtenzoitta,ceangail
1165,bedecken::V,katta,clúdaigh
1166,bedecken::V,katta,cumhdaigh
1167,bedecken::V,peitta,clúdaigh
1168,bedecken::V,peitta,cumhdaigh
1169,aufhängen::V,riputada,croch
1170,anzünden::V,sütutada,las
1171,anzünden::V,sütutada,adhain
1172,aufheben::V,leta,tóg
1173,aufheben::V,leta,ardaigh
1174,zurücklassen::V,jätta,fág
1175,verlieren::V,kadotada,caill
1176,fallen lassen::V,kirbotada,lig uait
1177,fallen lassen::V,kirbotada,caith uait
1178,machen::V,säta,déan
1179,machen::V,säta,réitigh
1180,machen::V,tehta,déan
1181,machen::V,tehta,réitigh
1182,herstellen::V,tehta,táirg
1183,bauen::V,leta,tóg
1184,bauen::V,sauda,tóg
1185,reparieren::V,koheta,deisigh
1186,verbessern::V,paremboita,feabhsaigh
1187,ändern::V,vajehtada,athraigh
1188,graben::V,kaida,tochail
1189,graben::V,čongoida,tochail
1190,beugen::V,koverta,crom
1191,biegen::V,painda,lúb
1192,drehen::V,punotada,cas
1193,wenden::V,käta,tiontaigh
1194,wenden::V,kärauta,tiontaigh
1195,umdrehen::V,käta,iompaigh
1196,umdrehen::V,käta,tiontaigh
1197,heben::V,leta,ardaigh
1198,hochheben::V,libutada,tóg
1199,ergreifen::V,tabata,beir ar
1200,halten::V,pidada,coimeád
1201,halten::V,pidada,coinnigh
1202,drücken::V,painda,brúigh
1203,schieben::V,žigutada,brúigh
1204,kratzen::V,künstä,scríob
1205,lecken::V,nolda,ligh
1206,lecken::V,nolda,leadhb
1207,beißen::V,purda,bain greim as
1208,beißen::V,hambastada,bain greim as
1209,abreißen::V,ratketa,stróic
1210,abreißen::V,ratketa,tarraing
1211,abschneiden::V,čapata,scoith
1212,abschneiden::V,leikata,scoith
1213,binden::V,sidoda,ceangail
1214,stecken::V,čokaita,sáigh
1215,brechen::V,katkaita,bris
1216,klopfen::V,kolkotada,cnag
1217,hauen::V,löda,buail
1218,kleben::V,klejata,gliúáil
1219,reiben::V,hosta,cuimil
1220,reiben::V,törkita,cuimil
1221,reiben::V,jorotada,cuimil
1222,streichen::V,voita,leath
1223,schleifen::V,hijoida,líomh
1224,schleifen::V,teravzoitta,líomh
1225,schneiden::V,leikata,gearr
1226,rütteln::V,heilutada,croith
1227,schütteln::V,pudištada,croith
1228,schwenken::V,maihutada,luasc
1229,schütten::V,valada,doirt
1230,füllen::V,täutta,líon
1231,einwickeln::V,kärdä,cuach
1232,einwickeln::V,kärdä,clúdaigh
1233,tragen::V,kantta,iompair
1234,tragen::V,kandišta,iompair
1235,schleppen::V,vedätada,tarraing
1236,ziehen::V,vedada,tarraing
1237,aufbewahren::V,kaita,coinnigh
1238,werfen::V,čuta,caith
1239,werfen::V,tactä,caith
1240,fangen::V,püta,ceap
1241,packen::V,tabata,beir ar
1242,verstecken::V,peitta,folaigh
1243,verstecken::V,peitta,cuir i bhfolach
1244,teilen::V,jagada,roinn
1245,schicken::V,oigeta,seol
1246,bringen::V,veda,beir
1247,bringen::V,veda,tabhair
1248,hinzufügen::V,ližata,cuir le
1249,bekommen::V,sada,faigh
1250,erhalten::V,sada,faigh
1251,nehmen::V,otta,tóg
1252,nehmen::V,otta,glac
1253,wählen::V,valita,pioc
1254,wählen::V,valita,roghnaigh
1255,auswählen::V,valita,roghnaigh
1256,bewahren::V,kaita,caomhnaigh
1257,behindern::V,telustada,cuir bac ar
1258,verderben::V,travida,mill
1259,beschädigen::V,satatada,loit
1260,beschädigen::V,satatada,déan damáiste do
1261,zerbrechen::V,mureta,bris
1262,zerreißen::V,rebitada,stiall
1263,zerstören::V,mureta,mill
1264,zerstören::V,mureta,scrios
1265,verbrennen::V,poltta,las
1266,verbrennen::V,poltta,dóigh
1267,geben::V,antta,tabhair
1268,reichen::V,antta,sín
1269,reichen::V,antta,cuir
1270,schenken::V,lahjoita,bronn
1271,schenken::V,lahjoita,tabhair
1272,versprechen::V,toivotada,geall
1273,wünschen::V,toivotada,guigh
1274,loben::V,kitta,mol
1275,küssen::V,tervehtada,póg
1276,wiegen::V,likutada,bog
1277,wiegen::V,likutada,luasc
1278,zudecken::V,katta,clúdaigh
1279,wecken::V,noustatada,dúisigh
1280,zeigen::V,ozutada,taispeáin
1281,führen::V,astutada,treoraigh
1282,lehren::V,opeta,múin
1283,lehren::V,opeta,teagasc
1284,unterrichten::V,opeta,múin
1285,unterrichten::V,opeta,teagasc
1286,aufziehen::V,kazvatada,tóg
1287,leiten::V,ohjata,tá i gceannas ar
1288,antreiben::V,rigehtoitta,gríosaigh
1289,lassen::V,käskta,cuir ag
1290,einladen::V,kucta,cuir cuireadh ar
1291,vereinigen::V,ühtenzoitta,aontaigh
1292,besuchen::V,rižada,tabhair cuairt ar
1293,treffen::V,vastata,cas ar
1294,treffen::V,vastata,buail le
1295,sich versammeln::V,kägeta,bailigh
1296,sich versammeln::V,kägeta,cruinnigh
1297,sich versammeln::V,sätas,bailigh
1298,sich versammeln::V,sätas,cruinnigh
1299,spielen::V,väta,imir
1300,spielen::V,väta,tá ag spraoi
1301,singen::V,pajatada,can
1302,tanzen::V,kargaita,rinc
1303,tanzen::V,kargaita,damhsaigh
1304,sich trennen::V,erigata,scar
1305,verlassen::V,jätta,fág
1306,retten::V,päzutada,tarrtháil
1307,bewachen::V,varjoita,cosain
1308,bewachen::V,varjoita,gardáil
1309,schützen::V,kaita,cosain
1310,verteidigen::V,kaita,cosain
1311,sich schlagen::V,torata,tá ag bruíon
1312,schießen::V,ampta,caith
1313,schießen::V,ampta,scaoil
1314,siegen::V,vägestada,bain
1315,siegen::V,vägestada,buaigh
1316,ärgern::V,verdutada,cuir isteach ar
1317,ärgern::V,rändütada,cuir isteach ar
1318,schlagen::V,löda,buail
1319,schlagen::V,iškta,buail
1320,treten::V,peksta,ciceáil
1321,treten::V,topsta,ciceáil
1322,stechen::V,pystiä,sáigh
1323,stoßen::V,iškta,brúigh
1324,stoßen::V,iškta,soncáil
1325,stoßen::V,pudištada,brúigh
1326,stoßen::V,pudištada,soncáil
1327,stehlen::V,vargastada,goid
1328,stören::V,keskustada,cuir isteach ar
1329,belästigen::V,tartuteldas,cuir as do
1330,verbergen::V,katelda,ceil
1331,täuschen::V,manitada,cuir dallamullóg ar
1332,betrügen::V,manitada,déan calaois ar
1333,töten::V,rikta,maraigh
1334,töten::V,surmita,maraigh
1335,wohnen::V,eläda,cuir faoi
1336,wohnen::V,eläda,tá ina chónaí
1337,arbeiten::V,rata,oibrigh
1338,sammeln::V,kogota,bailigh
1339,sammeln::V,kogota,cruinnigh
1340,pflücken::V,poimda,pioc
1341,jagen::V,mecata,seilg
1342,fischen::V,kalatada,iasc
1343,fassen::V,tabata,beir ar
1344,hüten::V,paimeta,aoirigh
1345,treiben::V,ajada,seol
1346,treiben::V,ajada,tiomáin
1347,anbinden::V,küttestada,ceangail
1348,anbinden::V,sidoda,ceangail
1349,füttern::V,sötta,cothaigh
1350,füttern::V,sötta,beathaigh
1351,melken::V,lüpsta,bligh
1352,melken::V,lüpsta,crúigh
1353,hacken::V,sauda,gearr
1354,gießen::V,valada,uiscigh
1355,reifen::V,küpseta,aibigh
1356,zubereiten::V,vaumištada,cócaráil
1357,kochen::V,keitta,bruith
1358,kochen::V,keitta,beirigh
1359,backen::V,paštta,bácáil
1360,braten::V,žarda,róst
1361,braten::V,žarda,frioch
1362,umrühren::V,segoitada,measc
1363,stricken::V,kudoda,cniotáil
1364,nähen::V,ombelta,fuaigh
1365,färben::V,mujutada,dathaigh
1366,reinigen::V,puhtastada,glan
1367,waschen::V,pesta,nigh
1368,abwischen::V,pühktä,glan
1369,spülen::V,huhtoida,sruthlaigh
1370,fegen::V,pühkta,scuab
1371,kehren::V,uhoita,scuab
1372,baden::V,kül'ptäs,folc
1373,sich waschen::V,pestas,nigh é féin
1374,ausziehen::V,riičta,bain de
1375,ausziehen::V,rušta,bain de
1376,anziehen::V,panda päle,cuir ar
1377,anziehen::V,panda kädehe,cuir ar
1378,anziehen::V,panda jaugha,cuir ar
1379,sich anziehen::V,sobdas,gléas é féin
1380,kämmen::V,harjata,cíor
1381,schmücken::V,čomitada,maisigh
1382,sagen::V,sanuda,abair
1383,sprechen::V,pagišta,labhair
1384,reden::V,pagišta,caintigh
1385,sich unterhalten::V,lodaita,caintigh
1386,sich unterhalten::V,lodaita,tá ag comhrá
1387,fragen::V,küzuda,fiafraigh
1388,fragen::V,küzuda,cuir ceist
1389,bitten::V,pakita,iarr
1390,erzählen::V,sanuda,inis
1391,erzählen::V,sanuda,eachtraigh
1392,erzählen::V,starinoita,inis
1393,erzählen::V,starinoita,eachtraigh
1394,mitteilen::V,tedotada,aithris
1395,mitteilen::V,tedotada,cuir in iúl
1396,nennen::V,nimitada,ainmnigh
1397,rufen::V,kucta,glaoigh
1398,prahlen::V,kittäs,maígh
1399,übersetzen::V,käta,aistrigh
1400,denken::V,meletada,síl
1401,denken::V,meletada,ceap
1402,glauben::V,uskta,creid
1403,bemerken::V,homaita,tabhair faoi deara
1404,erkennen::V,tundištada,aithin
1405,begreifen::V,tabata,tuig
1406,verstehen::V,el'geta,tuig
1407,verstehen::V,toimetada,tuig
1408,lernen::V,opetas,foghlaim
1409,wissen::V,teta,tá a fhios ag
1410,sich erinnern an::V,johtutada,cuimhnigh ar
1411,sich erinnern an::V,johtutada,is cuimhne ar
1412,vergessen::V,unohtada,dearmad
1413,messen::V,märita,tomhais
1414,zählen::V,lugeda,cuntais
1415,rechnen::V,lugeda,ríomh
1416,rechnen::V,lugeda,áirigh
1417,lesen::V,lugeda,léigh
1418,malen::V,pirta,péinteáil
1419,zeichnen::V,pirta,línigh
1420,zeichnen::V,pirta,tarraing
1421,schreiben::V,kirjutada,scríobh
1422,besitzen::V,omištada,is le
1423,kaufen::V,ostta,ceannaigh
1424,verkaufen::V,möda,díol
1425,bezahlen::V,maksta,íoc as
1426,zahlen::V,maksta,íoc
1427,beherrschen::V,valdoita,rialaigh
1428,ertragen::V,tirpta,seas
1429,ertragen::V,tirpta,fulaing
1430,ertragen::V,tirpta,foighnigh
