,Concept_ID,lt,be
793,unten::ADV,žemai,унізе
794,unten::ADV,apačioje,унізе
795,hinab::ADV,žemyn,уніз
796,oben::ADV,viršuj,угары
797,oben::ADV,viršuj,наверсе
798,hinauf::ADV,aukštyn,угару
799,hinauf::ADV,į viršų,угару
800,überall::ADV,visur,усюды
801,nicht::ADV,ne,не
802,ein wenig::ADV,truputį,трошкі
803,kaum::ADV,vos,ледзьве
804,sehr::ADV,labai,вельмі
805,sehr::ADV,baisiai,вельмі
806,so::ADV,taip,так
807,noch::ADV,dar,яшчэ
808,nur::ADV,tik,толькі
809,nur::ADV,vien,толькі
810,schon::ADV,jau,ужо
811,wieder::ADV,vėl,зноў
812,wieder::ADV,iš naujo,зноў
813,vergebens::ADV,veltui,дарма
814,vergebens::ADV,veltui,дарэмна
815,vergebens::ADV,bergždžiai,дарма
816,vergebens::ADV,bergždžiai,дарэмна
817,vor::PRP,prieš,перад
818,hinter::PRP,už,за
819,hinter::PRP,už,ззаду
820,unter::PRP,po,пад
821,durch::PRP,pro,праз
822,durch::PRP,per,праз
823,neben::PRP,prie,каля
824,neben::PRP,šalia,каля
825,zwischen::PRP,tarp,між
826,zwischen::PRP,tarp,паміж
827,wegen::PRP,dėl,з-за
828,wegen::PRP,dėlei,з-за
829,dies::PRN,šis,гэта
830,dies::PRN,šitas,гэта
831,das::PRN,tat,тое
832,alles::PRN,visas,усё
833,ich::PRN,aš,я
834,du::PRN,tu,ты
835,er::PRN,jis,ён
836,wir::PRN,mes,мы
837,ihr::PRN,jūs,вы
838,sie::PRN,ji,яны
839,sie::PRN,jos,яны
840,was::FPRN,kas,што
841,wer::FPRN,kas,хто
842,wo::FADV,kur,дзе
843,wohin::FADV,kur,куды
844,wohin::FADV,kur link,куды
845,wie::FADV,kaip,як
846,warum::FADV,kod̃ėl,чаму
847,warum::FADV,dėl ko,чаму
848,wieviel::FNUM,kiek,колькі
849,eins::NUM,vienas,адзін
850,zwei::NUM,du,два
851,drei::NUM,trys,тры
852,vier::NUM,keturi,чатыры
853,fünf::NUM,penki,пяць
854,sechs::NUM,šeši,шесць
855,sieben::NUM,septyni,сем
856,acht::NUM,aštuoni,восем
857,neun::NUM,devyni,дзевяць
858,zehn::NUM,dešimt,дзесяць
859,elf::NUM,vienuolika,адзінаццаць
860,zwölf::NUM,dvylika,дванаццаць
861,zwanzig::NUM,dvidešimt,дваццаць
862,dreißig::NUM,trisdešimt,трыццаць
863,vierzig::NUM,keturiasdešimt,сорак
864,fünfzig::NUM,penkiasdešimt,пядзесят
865,sechzig::NUM,šešiasdešimt,шесдзесят
866,siebzig::NUM,septyniasdešimt,семдзесят
867,achtzig::NUM,aštuoniasdešimt,восемдзесят
868,neunzig::NUM,devyniasdešimt,дзевяноста
869,hundert::NUM,šimtas,сто
870,tausend::NUM,tūkstantis,тысяча
871,und::CNJ,ĩr,і
872,und::CNJ,ĩr,ды
873,oder::CNJ,ar,або
874,oder::CNJ,arba,або
875,stehen::V,stovėti,стаяць
876,sitzen::V,sėdėti,сядзець
877,liegen::V,gulėti,ляжаць
878,hängen::V,kyboti,вісець
879,hängen::V,kabėti,вісець
880,werden::V,taptis,стаць
881,werden::V,taptis,зрабіцца
882,werden::V,darytis,стаць
883,werden::V,darytis,зрабіцца
884,passieren::V,atsitikti,трапіцца
885,passieren::V,pasitaikyti,трапіцца
886,beginnen::V,prasid́ėti,пачацца
887,enden::V,baigtis,кончыцца
888,wechseln::V,keistis,мяняцца
889,wechseln::V,pasikeisti,мяняцца
890,aufgehen[Sonne]::V,tekėti,узысці
891,aufgehen[Sonne]::V,patekėti,узысці
892,untergehen[Sonne]::V,leistis,зайсці
893,untergehen[Sonne]::V,nusileisti,зайсці
894,scheinen[Sonne]::V,šviesti,свяціць
895,donnern::V,griausti,грымець
896,donnern::V,griaudėti,грымець
897,wehen::V,pūsti,дзьмуць
898,strömen::V,lietis,ліцца
899,strömen::V,plūsti,ліцца
900,fließen::V,tekėti,цячы
901,sich drehen::V,suktis,круціцца
902,sich drehen::V,suktis,варочацца
903,sich drehen::V,pasisukti,круціцца
904,sich drehen::V,pasisukti,варочацца
905,schwanken::V,svyruoti,хістацца
906,schwingen::V,suptis,гайдацца
907,schwingen::V,suptis,калыхацца
908,fallen::V,pulti,падаць
909,fallen::V,kristi,падаць
910,brennen::V,degti,гарэць
911,rauchen::V,rūkyti,дымець
912,regnen::V,lyti,дажджыць
913,gefrieren::V,užšalti,замерзнуць
914,tauen::V,tirpti,раставаць
915,schmelzen::V,lydytis,плавіцца
916,trocknen::V,džiūti,сохнуць
917,sieden::V,virti,кіпець
918,faulen::V,pūti,гнісці
919,verfaulen::V,švinkti,згнісці
920,reißen::V,plyšti,ірвацца
921,reißen::V,trūkti,ірвацца
922,versinken::V,skę̃sti,тануць
923,versinken::V,grimzti,тануць
924,vergehen::V,praeiti,праходзіць
925,erscheinen::V,pasirodyti,зʼявіцца
926,verschwinden::V,dingti,знікнуць
927,verschwinden::V,išnykti,знікнуць
928,verschwinden::V,pranykti,знікнуць
929,sinken::V,kristi,спадаць
930,abnehmen::V,mažėti,паменшыцца
931,abnehmen::V,silpnėti,паменшыцца
932,zunehmen::V,didėti,павялічвацца
933,zunehmen::V,padaugėti,павялічвацца
934,steigen::V,kilti,паднімацца
935,wachsen::V,augti,расці
936,glänzen::V,blizgėti,блішчаць
937,funkeln::V,žibėti,бліскаць
938,lärmen::V,triukšmauti,шумець
939,läuten::V,skambinti,званіць
940,klingeln::V,skambinti,званіць
941,klirren::V,žvangėti,бразгаць
942,brausen::V,šniokšti,бушаваць
943,rauschen::V,ošti,шастаць
944,rauschen::V,šlamėti,шастаць
945,klingen::V,skardėti,гучаць
946,bellen::V,loti,брахаць
947,heulen::V,kaukti,выць
948,heulen::V,staugti,выць
949,blasen::V,pūsti,дзьмухнуць
950,pfeifen::V,švilpti,свістаць
951,pfeifen::V,švilpauti,свістаць
952,schreien::V,šaukti,крычаць
953,stöhnen::V,dejuoti,стагнаць
954,stöhnen::V,aimanuoti,стагнаць
955,zittern::V,virpėti,дрыжаць
956,leben::V,gyventi,жыць
957,geboren werden::V,gimti,нарадзіцца
958,atmen::V,alsuoti,дыхаць
959,atmen::V,kvėpuoti,дыхаць
960,trinken::V,gerti,піць
961,essen::V,valgyti,есці
962,schlucken::V,praryti,глытаць
963,müde werden::V,nuvargti,стаміцца
964,müde werden::V,privargti,стаміцца
965,einschlafen::V,užmigti,заснуць
966,schlafen::V,miegoti,спаць
967,aufwachen::V,pabusti,рассыпацца
968,aufstehen::V,keltis,устаць
969,aufstehen::V,atsikelti,устаць
970,sich erholen::V,pailsėti,адпачываць
971,sich erholen::V,poilsiauti,адпачываць
972,krank werden::V,susirgti,захварэць
973,krank sein::V,sirgti,хварэць
974,schmerzen::V,sopėti,балець
975,schmerzen::V,skaudėti,балець
976,husten::V,kosėti,кашляць
977,genesen::V,sveikti,паправіцца
978,genesen::V,sveikti,паздаравець
979,genesen::V,taisytis,паправіцца
980,genesen::V,taisytis,паздаравець
981,sterben::V,mirti,памерці
982,sterben::V,numirti,памерці
983,umkommen::V,žūti,загінуць
984,sich bewegen::V,judėti,рухацца
985,sich bewegen::V,pasijudinti,рухацца
986,sich rühren::V,krutėti,варушыцца
987,sich erheben::V,pakilti,устаць
988,sich erheben::V,atsikelti,устаць
989,sich setzen::V,sėstis,сесці
990,sich setzen::V,atsisėsti,сесці
991,hinfallen::V,parkristi,упасці
992,hinfallen::V,pargriūti,упасці
993,laufen::V,eiti,хадзіць
994,schreiten::V,žengti,шагаць
995,schreiten::V,žengti,крочыць
996,schreiten::V,žingsniuoti,шагаць
997,schreiten::V,žingsniuoti,крочыць
998,spazierengehen::V,pasivaikščioti,гуляць
999,eilen::V,skubėti,спяшацца
1000,sich beeilen::V,paskub́ėti,спяшацца
1001,sich beeilen::V,pasiskubinti,спяшацца
1002,sausen::V,dumti,імчацца
1003,sausen::V,lėkti,імчацца
1004,rennen::V,bėgti,бегаць
1005,springen::V,šokti,скакаць
1006,klettern::V,kopti,лазіць
1007,schaukeln::V,supti,гайдацца
1008,schaukeln::V,linguoti,гайдацца
1009,kriechen::V,ropoti,поўзаць
1010,kriechen::V,šliaužti,поўзаць
1011,schwimmen::V,plaukti,плаваць
1012,tauchen::V,nerti,ныраць
1013,rudern::V,irtis,веславаць
1014,rudern::V,irkluoti,веславаць
1015,fahren::V,važiuoti,ехаць
1016,fahren::V,važinėti,ехаць
1017,fliegen::V,lėkti,лятаць
1018,fliegen::V,skristi,лятаць
1019,gehen::V,eiti,ісці
1020,weggehen::V,išeiti,пайсці
1021,abfahren::V,išvykti,адʼяжджаць
1022,abfahren::V,išvažiuoti,адʼяжджаць
1023,anhalten::V,sustoti,спыніцца
1024,anhalten::V,sustoti,затрымацца
1025,hineingehen::V,įeiti,уваходзіць
1026,eintreten::V,įžengti,увайсці
1027,kommen::V,ateiti,прыйсці
1028,ankommen::V,ateiti,прыбыць
1029,zurückkommen::V,grį̃žti,вярнуцца
1030,zurückkommen::V,sugrį̃žti,вярнуцца
1031,bleiben::V,likti,застацца
1032,bleiben::V,pasilikti,застацца
1033,warten::V,laukti,чакаць
1034,erwarten::V,laukti,чакаць
1035,suchen::V,ieškoti,шукаць
1036,finden::V,rasti,знайсці
1037,finden::V,surasti,знайсці
1038,versuchen::V,mėginti,прабаваць
1039,vorbereiten::V,rengti,падрыхтаваць
1040,lieben::V,myĺėti,кахаць
1041,mögen::V,ḿėgti,любіць
1042,mögen::V,patikti,любіць
1043,lachen::V,juoktis,смяяцца
1044,rühren::V,jaudinti,расчуліць
1045,rühren::V,graudinti,расчуліць
1046,weinen::V,verkti,плакаць
1047,schimpfen::V,bartis,лаяцца
1048,sich ärgern::V,pykti,сердаваць
1049,sich ärgern::V,apmaudauti,сердаваць
1050,sich fürchten::V,bijoti,баяцца
1051,sich fürchten::V,baimintis,баяцца
1052,fürchten::V,bijoti,баяцца
1053,fürchten::V,baimintis,баяцца
1054,fliehen::V,bėgti,уцякаць
1055,fliehen::V,sprukti,уцякаць
1056,flüchten::V,pabėgti,уцячы
1057,sehen::V,žiūŕėti,бачыць
1058,anschauen::V,žiūŕėti,паглядзець
1059,ansehen::V,žiūrėti į,глядзець
1060,ansehen::V,pažiūrėti į,глядзець
1061,hören::V,girdėti,чуць
1062,zuhören::V,klausytis,слухаць
1063,probieren::V,ragauti,каштаваць
1064,probieren::V,paragauti,каштаваць
1065,riechen::V,uosti,нюхаць
1066,riechen::V,užuosti,нюхаць
1067,fühlen::V,justi,адчуваць
1068,fühlen::V,jausti,адчуваць
1069,fühlen::V,pajusti,адчуваць
1070,scheinen::V,rodytis,здавацца
1071,scheinen::V,atrodyti,здавацца
1072,zu sehen sein::V,pasirodyti,віднецца
1073,vernehmen::V,išgirsti,пачуць
1074,frieren::V,šalti,мёрзнуць
1075,tun::V,daryti,рабіць
1076,können::V,galėti,умець
1077,können::V,pajėgti,умець
1078,wollen::V,norėti,хацець
1079,anfangen::V,pradėti,пачаць
1080,anfangen::V,prasid́ėti,пачаць
1081,beenden::V,baigti,закончыць
1082,beenden::V,užbaigti,закончыць
1083,aufhören::V,liautis,перастаць
1084,gelingen::V,pavykti,удацца
1085,gelingen::V,pasisekti,удацца
1086,geraten::V,nusisekti,аказацца
1087,öffnen::V,atverti,адчыніць
1088,öffnen::V,atidaryti,адчыніць
1089,schließen::V,uždaryti,зачыніць
1090,stellen::V,statyti,паставіць
1091,stellen::V,pastatyti,паставіць
1092,setzen::V,sodinti,пасадзіць
1093,setzen::V,pasodinti,пасадзіць
1094,legen::V,dėti,класці
1095,legen::V,pad́ėti,класці
1096,berühren::V,liesti,чапаць
1097,berühren::V,paliesti,чапаць
1098,verbinden::V,jungti,звязаць
1099,verbinden::V,surišti,звязаць
1100,bedecken::V,uždengti,накрыць
1101,aufhängen::V,pakarti,павесіць
1102,aufhängen::V,pakabinti,павесіць
1103,anzünden::V,padegti,запаліць
1104,aufheben::V,pakelti,падняць
1105,zurücklassen::V,palikti,пакінуць
1106,verlieren::V,pamesti,згубіць
1107,fallen lassen::V,atsisakyti,упусціць
1108,machen::V,dirbti,зрабіць
1109,herstellen::V,gaminti,вырабіць
1110,bauen::V,statyti,будаваць
1111,bauen::V,pastatyti,будаваць
1112,reparieren::V,taisyti,правіць
1113,reparieren::V,remontuoti,правіць
1114,verbessern::V,gerinti,палепшыць
1115,verbessern::V,ištaisyti,палепшыць
1116,ändern::V,keisti,змяніць
1117,ändern::V,pakeisti,змяніць
1118,graben::V,kasti,капаць
1119,beugen::V,lenkti,сагнуць
1120,beugen::V,palenkti,сагнуць
1121,biegen::V,lenkti,пагнуць
1122,biegen::V,palenkti,пагнуць
1123,drehen::V,sukti,вярцець
1124,wenden::V,kreipti,павярнуць
1125,wenden::V,pakreipti,павярнуць
1126,umdrehen::V,sukti,перавярнуць
1127,umdrehen::V,apversti,перавярнуць
1128,heben::V,kelti,падымаць
1129,heben::V,pakelti,падымаць
1130,hochheben::V,pakelti,падняць
1131,ergreifen::V,čiupti,схапіць
1132,ergreifen::V,čiupti,схваціць
1133,ergreifen::V,griebti,схапіць
1134,ergreifen::V,griebti,схваціць
1135,halten::V,laikyti,трымаць
1136,halten::V,palaikyti,трымаць
1137,drücken::V,spausti,націскаць
1138,schieben::V,stumti,пхаць
1139,schieben::V,stumti,штурхаць
1140,kratzen::V,kasyti,скрэбці
1141,kratzen::V,grandyti,скрэбці
1142,lecken::V,laižyti,лізаць
1143,beißen::V,kandžioti,кусаць
1144,abreißen::V,nuplėšti,адарваць
1145,abschneiden::V,atpjauti,адрэзаць
1146,abschneiden::V,atkirpti,адрэзаць
1147,binden::V,rišti,вязаць
1148,binden::V,surišti,вязаць
1149,stecken::V,kišti,уваткнуць
1150,stecken::V,įkišti,уваткнуць
1151,brechen::V,lūžti,зламаць
1152,brechen::V,laužyti,зламаць
1153,klopfen::V,belsti,стукаць
1154,klopfen::V,barbenti,стукаць
1155,hauen::V,mušti,біць
1156,kleben::V,lipdyti,клеіць
1157,kleben::V,klijuoti,клеіць
1158,reiben::V,trinti,церці
1159,reiben::V,tarkuoti,церці
1160,streichen::V,tepti,намазаць
1161,streichen::V,užtepti,намазаць
1162,schleifen::V,galą́sti,тачыць
1163,schneiden::V,pjauti,рэзаць
1164,schneiden::V,kirpti,рэзаць
1165,rütteln::V,purtyti,хістаць
1166,schütteln::V,purtyti,трэсці
1167,schwenken::V,mojuoti,махаць
1168,schütten::V,pilti,наліць
1169,schütten::V,berti,наліць
1170,füllen::V,pildyti,напоўніць
1171,füllen::V,pripildyti,напоўніць
1172,einwickeln::V,įvynioti,загарнуць
1173,einwickeln::V,suvynioti,загарнуць
1174,tragen::V,nešti,несці
1175,tragen::V,nešioti,несці
1176,schleppen::V,vilkti,цягнуць
1177,ziehen::V,tempti,цягнуць
1178,aufbewahren::V,laikyti,захоўваць
1179,werfen::V,mesti,кідаць
1180,werfen::V,sviesti,кідаць
1181,fangen::V,sugauti,лавіць
1182,packen::V,čiupti,схапіць
1183,packen::V,čiupti,схваціць
1184,packen::V,griebti,схапіць
1185,packen::V,griebti,схваціць
1186,verstecken::V,slėpti,схаваць
1187,verstecken::V,slapstyti,схаваць
1188,teilen::V,dalyti,раздзяліць
1189,teilen::V,padalyti,раздзяліць
1190,schicken::V,sių̃sti,пасылаць
1191,schicken::V,pasių̃sti,пасылаць
1192,bringen::V,atnešti,прынесці
1193,hinzufügen::V,pridėti,дабавіць
1194,bekommen::V,gauti,дастаць
1195,erhalten::V,gauti,атрымаць
1196,nehmen::V,paimti,ўзяць
1197,wählen::V,rinkti,выбраць
1198,wählen::V,išsirinkti,выбраць
1199,auswählen::V,išrinkti,адабраць
1200,bewahren::V,išsaugoti,захаваць
1201,behindern::V,trukdyti,перашкаджаць
1202,verderben::V,sugadinti,сапсаваць
1203,beschädigen::V,žaloti,пашкодзіць
1204,beschädigen::V,gadinti,пашкодзіць
1205,zerbrechen::V,sukulti,разбіць
1206,zerbrechen::V,sudaužyti,разбіць
1207,zerreißen::V,perplėšti,разадраць
1208,zerreißen::V,suplėšyti,разадраць
1209,zerstören::V,suardyti,разбурыць
1210,zerstören::V,sugriauti,разбурыць
1211,verbrennen::V,deginti,спаліць
1212,verbrennen::V,sudeginti,спаліць
1213,geben::V,duoti,даць
1214,geben::V,paduoti,даць
1215,reichen::V,paduoti,перадаць
1216,schenken::V,dovanoti,дарыць
1217,versprechen::V,žadėti,абяцаць
1218,versprechen::V,pažadėti,абяцаць
1219,wünschen::V,norėti,жадаць
1220,wünschen::V,linḱėti,жадаць
1221,loben::V,girti,хваліць
1222,loben::V,pagirti,хваліць
1223,küssen::V,bučiuoti,цалаваць
1224,wiegen::V,supti,гушкаць
1225,wiegen::V,supti,калыхаць
1226,zudecken::V,užkloti,накрыць
1227,zudecken::V,uždengti,накрыць
1228,wecken::V,žadinti,пабудзіць
1229,zeigen::V,rodyti,паказаць
1230,führen::V,vesti,весці
1231,führen::V,vadovauti,весці
1232,lehren::V,mokyti,вучыць
1233,lehren::V,išmokyti,вучыць
1234,unterrichten::V,dėstyti,выкладаць
1235,aufziehen::V,išauginti,выхаваць
1236,leiten::V,valdyti,кіраваць
1237,leiten::V,vadovauti,кіраваць
1238,antreiben::V,uiti,падганяць
1239,antreiben::V,raginti,падганяць
1240,antreiben::V,skubinti,падганяць
1241,lassen::V,paliepti,прымусіць
1242,einladen::V,kviesti,запрасіць
1243,einladen::V,pakviesti,запрасіць
1244,vereinigen::V,sujungti,абʼяднаць
1245,vereinigen::V,suvienyti,абʼяднаць
1246,besuchen::V,lankyti,наведаць
1247,besuchen::V,aplankyti,наведаць
1248,treffen::V,sutikti,сустрэць
1249,treffen::V,pasitikti,сустрэць
1250,sich versammeln::V,susirinkti,сабрацца
1251,spielen::V,groti,гуляць
1252,spielen::V,žaisti,гуляць
1253,singen::V,dainuoti,пець
1254,singen::V,dainuoti,спяваць
1255,tanzen::V,šokti,танцаваць
1256,sich trennen::V,skirtis,расстацца
1257,sich trennen::V,išsiskirti,расстацца
1258,verlassen::V,palikti,пакінуць
1259,retten::V,gelbėti,выратаваць
1260,bewachen::V,sergėti,ахоўваць
1261,schützen::V,ginti,уберагаць
1262,schützen::V,apginti,уберагаць
1263,verteidigen::V,ginti,абараніць
1264,verteidigen::V,apginti,абараніць
1265,sich schlagen::V,muštis,біцца
1266,sich schlagen::V,muštis,драцца
1267,schießen::V,šauti,страляць
1268,schießen::V,šaudyti,страляць
1269,siegen::V,nugalėti,перамагчы
1270,ärgern::V,pykinti,злаваць
1271,schlagen::V,mušti,ударыць
1272,schlagen::V,smogti,ударыць
1273,schlagen::V,trenkti,ударыць
1274,treten::V,mygti,штурхаць
1275,stechen::V,gelti,укалоць
1276,stechen::V,smeigti,укалоць
1277,stoßen::V,stumti,папхнуць
1278,stoßen::V,pastumti,папхнуць
1279,stehlen::V,vogti,украсці
1280,stören::V,trikdyti,перашкодзіць
1281,belästigen::V,apsunkinti,дакучаць
1282,verbergen::V,slėpti,скрыць
1283,verbergen::V,slėpti,схаваць
1284,verbergen::V,paslėpti,скрыць
1285,verbergen::V,paslėpti,схаваць
1286,täuschen::V,klaidinti,падмануць
1287,betrügen::V,apgauti,змахляваць
1288,töten::V,žudyti,забіць
1289,töten::V,nužudyti,забіць
1290,wohnen::V,gyventi,жыць
1291,arbeiten::V,dirbti,працаваць
1292,arbeiten::V,triūsti,працаваць
1293,sammeln::V,rinkti,сабраць
1294,pflücken::V,skinti,зрываць
1295,pflücken::V,raškyti,зрываць
1296,jagen::V,medžioti,паляваць
1297,fischen::V,žvejoti,рыбачыць
1298,fassen::V,sučiupti,злавіць
1299,hüten::V,ganyti,пасвіць
1300,treiben::V,ginti,гнаць
1301,anbinden::V,pririšti,прывязаць
1302,füttern::V,šerti,карміць
1303,melken::V,melžti,даіць
1304,hacken::V,kapoti,сячы
1305,gießen::V,lieti,паліць
1306,gießen::V,laistyti,паліць
1307,reifen::V,nokti,паспець
1308,reifen::V,sirpti,паспець
1309,zubereiten::V,ruošti,зварыць
1310,zubereiten::V,ruošti,згатаваць
1311,zubereiten::V,gaminti,зварыць
1312,zubereiten::V,gaminti,згатаваць
1313,kochen::V,virti,варыць
1314,kochen::V,virinti,варыць
1315,backen::V,kepti,пячы
1316,braten::V,kepti,смажыць
1317,braten::V,kepinti,смажыць
1318,umrühren::V,maišyti,перамяшаць
1319,umrühren::V,pamaišyti,перамяшаць
1320,stricken::V,megzti,вязаць
1321,nähen::V,siūti,шыць
1322,färben::V,dažyti,пафарбаваць
1323,färben::V,nudažyti,пафарбаваць
1324,reinigen::V,valyti,ачысціць
1325,reinigen::V,švarinti,ачысціць
1326,waschen::V,plauti,мыць
1327,waschen::V,mazgoti,мыць
1328,waschen::V,skalbti,мыць
1329,abwischen::V,nušluostyti,выцерці
1330,spülen::V,plauti,паласкаць
1331,spülen::V,skalauti,паласкаць
1332,fegen::V,šluoti,падмятаць
1333,kehren::V,šluoti,месці
1334,baden::V,maudytis,купацца
1335,sich waschen::V,praustis,мыцца
1336,ausziehen::V,numauti,зняць
1337,ausziehen::V,nuvilkti,зняць
1338,anziehen::V,mauti,надзець
1339,anziehen::V,apsivilkti,надзець
1340,sich anziehen::V,rengtis,адзецца
1341,sich anziehen::V,apsirengti,адзецца
1342,kämmen::V,šukuoti,прычасаць
1343,schmücken::V,puošti,аздобіць
1344,schmücken::V,dabinti,аздобіць
1345,schmücken::V,gražinti,аздобіць
1346,sagen::V,tarti,сказаць
1347,sprechen::V,kalbėti,гаварыць
1348,reden::V,šnekėti,размаўляць
1349,sich unterhalten::V,kalbėtis,гутарыць
1350,sich unterhalten::V,šnekučiuotis,гутарыць
1351,fragen::V,klausti,спытаць
1352,bitten::V,prašyti,прасіць
1353,erzählen::V,pasakoti,расказаць
1354,mitteilen::V,skelbti,паведаміць
1355,mitteilen::V,pranešti,паведаміць
1356,nennen::V,vadinti,назваць
1357,nennen::V,vardyti,назваць
1358,rufen::V,šaukti,зваць
1359,rufen::V,kviesti,зваць
1360,prahlen::V,girtis,хваліцца
1361,übersetzen::V,versti,перакласці
1362,übersetzen::V,išversti,перакласці
1363,denken::V,galvoti,думаць
1364,glauben::V,manyti,верыць
1365,glauben::V,tikėti,верыць
1366,bemerken::V,pamatyti,заўважыць
1367,bemerken::V,pastebėti,заўважыць
1368,erkennen::V,pažinti,пазнаць
1369,erkennen::V,atpažinti,пазнаць
1370,begreifen::V,suvokti,спасцігнуць
1371,verstehen::V,suprasti,пачуць
1372,lernen::V,mokytis,вучыцца
1373,wissen::V,žinoti,знаць
1374,sich erinnern an::V,prisiminti,памятаць
1375,vergessen::V,užmiršti,забыць
1376,messen::V,matuoti,мераць
1377,zählen::V,skaičiuoti,лічыць
1378,rechnen::V,skaičiuoti,лічыць
1379,lesen::V,skaityti,чытаць
1380,malen::V,tapyti,маляваць
1381,zeichnen::V,piešti,рысаваць
1382,zeichnen::V,žymėti,рысаваць
1383,zeichnen::V,braižyti,рысаваць
1384,schreiben::V,rašyti,пісаць
1385,besitzen::V,turėti,мець
1386,kaufen::V,pirkti,купіць
1387,verkaufen::V,parduoti,прадаць
1388,bezahlen::V,apmokėti,заплаціць
1389,zahlen::V,mokėti,плаціць
1390,beherrschen::V,valdyti,уладаць
1391,beherrschen::V,valdyti,валодаць
1392,ertragen::V,kę̃sti,выцерпець
1393,ertragen::V,pakelti,выцерпець
1394,ertragen::V,iškę̃sti,выцерпець
