,Concept_ID,sk,xal
797,immer::ADV,ustavične,оньдинд
798,niemals::ADV,nikdy,кезә чмгн биш
799,hier::ADV,tu,энд
800,hier::ADV,tu,энүнд
801,hierhin::ADV,sem,нааран
802,hierhin::ADV,tade,нааран
803,von hier::ADV,odtiaľto,эндәс
804,dort::ADV,tam,тенд
805,dorthin::ADV,ta,тиигән
806,dorthin::ADV,tam,тиигән
807,geradeaus::ADV,rovno,шуд
808,geradeaus::ADV,priamo,шуд
809,vorwärts::ADV,napred,уралан
810,rückwärts::ADV,nazad,гедргән
811,zurück::ADV,späť,хәрү
812,zurück::ADV,naspäť,хәрү
813,unten::ADV,dolu,дор
814,unten::ADV,naspodku,дор
815,hinab::ADV,dolu,дор
816,hinab::ADV,dolu,доракшан
817,oben::ADV,hore,деер
818,oben::ADV,navrchu,деер
819,hinauf::ADV,hore,өөдән
820,hinauf::ADV,hore,деер
821,hinauf::ADV,navrch,өөдән
822,hinauf::ADV,navrch,деер
823,überall::ADV,všade,альд болв чигн
824,nicht::ADV,nie,эс
825,nicht::ADV,nie,биш
826,nicht::ADV,nie,бичә
827,ein wenig::ADV,trocha,баахн
828,ein wenig::ADV,trocha,баахнар
829,kaum::ADV,ledva,әрә
830,sehr::ADV,veľmi,йир
831,so::ADV,tak,иигҗ
832,so::ADV,takto,иигҗ
833,noch::ADV,ešte,ода чигн
834,nur::ADV,len,һанцхн
835,schon::ADV,už,одх
836,wieder::ADV,zasa,бас
837,vergebens::ADV,márne,киидән
838,vergebens::ADV,nadarmo,киидән
839,vor::PRP,pred,урд
840,hinter::PRP,za,ца
841,unter::PRP,pod,дор
842,durch::PRP,cez,ивт
843,durch::PRP,cez,дундаһур
844,neben::PRP,pri,хаҗуд
845,neben::PRP,vedľa,хаҗуд
846,zwischen::PRP,medzi,хоорнд
847,wegen::PRP,pre,көлтә
848,wegen::PRP,pre,деерәс
849,wegen::PRP,kvôli,көлтә
850,wegen::PRP,kvôli,деерәс
851,dies::PRN,to,эн
852,dies::PRN,táto,эн
853,das::PRN,to,тер
854,alles::PRN,všetko,цуһар
855,ich::PRN,ja,би
856,du::PRN,ty,чи
857,er::PRN,on,тер
858,wir::PRN,my,мадн
859,ihr::PRN,vy,та
860,sie::PRN,oni,тедн
861,was::FPRN,čo,юн
862,wer::FPRN,kto,кен
863,wo::FADV,kde,хама
864,wohin::FADV,kam,хамаран
865,wie::FADV,ako,яһҗ
866,wie::FADV,ako,яһад
867,warum::FADV,prečo,юңгад
868,wieviel::FNUM,koľko,кедү
869,eins::NUM,jeden,негн
870,zwei::NUM,dva,хойр
871,drei::NUM,tri,һурвн
872,vier::NUM,štyri,дөрвн
873,fünf::NUM,päť,тавн
874,sechs::NUM,šesť,зурһан
875,sieben::NUM,sedem,долан
876,acht::NUM,osem,нәәмн
877,neun::NUM,deväť,йисн
878,zehn::NUM,desať,арвн
879,elf::NUM,jedenásť,арвн негн
880,zwölf::NUM,dvanásť,арвн хойр
881,zwanzig::NUM,dvadsať,хөрн
882,dreißig::NUM,tridsať,һучн
883,vierzig::NUM,štyridsať,дөчн
884,fünfzig::NUM,päťdesiat,тәвн
885,sechzig::NUM,šesťdesiat,җирн
886,siebzig::NUM,sedemdesiat,далн
887,achtzig::NUM,osemdesiat,найн
888,neunzig::NUM,deväťdesiat,йирн
889,hundert::NUM,sto,зун
890,tausend::NUM,tisíc,миңһн
891,und::CNJ,i,болн
892,oder::CNJ,alebo,эс гиҗ
893,oder::CNJ,alebo,эс гихлә
894,stehen::V,stáť,зогсх
895,sitzen::V,sedieť,суух
896,liegen::V,ležať,кевтх
897,hängen::V,visieť,өлгәтә бәәх
898,werden::V,stať sa,болх
899,passieren::V,stať sa,болх
900,beginnen::V,začať sa,эклх
901,enden::V,končiť sa,төгсх
902,wechseln::V,meniť sa,хүврх
903,aufgehen[Sonne]::V,vychádzať,һарх
904,untergehen[Sonne]::V,zapadnúť,орх
905,untergehen[Sonne]::V,zapadnúť,сүүрлх
906,scheinen[Sonne]::V,svietiť,герлтх
907,donnern::V,hrmieť,күрҗңнх
908,wehen::V,viať,сальклх
909,strömen::V,prúdiť,һооҗх
910,fließen::V,tiecť,урсх
911,sich drehen::V,točiť sa,эргх
912,sich drehen::V,krútiť sa,эргх
913,schwanken::V,kolísať,дәәвлх
914,schwanken::V,klátiť sa,дәәвлх
915,schwingen::V,kývať sa,нәәхлх
916,schwingen::V,chvieť sa,нәәхлх
917,fallen::V,padať,унх
918,fallen::V,padať,киисх
919,brennen::V,páliť,шатх
920,brennen::V,horieť,шатх
921,rauchen::V,dymiť sa,ута һарһх
922,regnen::V,pršať,орх
923,gefrieren::V,zamrznút,мөстх
924,tauen::V,taviť sa,хәәлх
925,schmelzen::V,taviť sa,хәәлх
926,schmelzen::V,taviť sa,хәәлгдх
927,trocknen::V,schnúť,эврх
928,sieden::V,vrieť,буслх
929,faulen::V,hniť,үмкәрх
930,verfaulen::V,zhniť,илҗрх
931,reißen::V,pretrhnúť sa,тасрх
932,versinken::V,zapadnúť,чивх
933,versinken::V,potopiť sa,чивх
934,vergehen::V,plynúť,болх
935,erscheinen::V,objaviť sa,һарх
936,verschwinden::V,zmiznúť,уга болх
937,sinken::V,klesať,татгдх
938,abnehmen::V,ubúdať,хасгдх
939,zunehmen::V,pribúdať,өсх
940,steigen::V,stúpať,немх
941,wachsen::V,rásť,өсх
942,wachsen::V,rásť,урһх
943,glänzen::V,jagať sa,гилвкх
944,glänzen::V,lesknúť sa,гилвкх
945,funkeln::V,iskriť sa,цәклх
946,lärmen::V,lomoziť,шууглдх
947,läuten::V,cengať,хоңх
948,klingeln::V,zvoniť,җиңнулх
949,klirren::V,rinčať,җиңнх
950,brausen::V,hučať,догшрхх
951,rauschen::V,šumieť,сарҗңнх
952,klingen::V,znieť,ә һарх
953,klingen::V,zvoniť,ә һарх
954,bellen::V,štekať,хуцх
955,bellen::V,brechať,хуцх
956,heulen::V,vyť,уульх
957,blasen::V,duť,үләх
958,blasen::V,fúkať,үләх
959,pfeifen::V,pískať,ишкрх
960,pfeifen::V,hvízdať,ишкрх
961,schreien::V,kričať,хәәкрх
962,stöhnen::V,stenať,түңшх
963,zittern::V,triasť sa,дагҗннх
964,leben::V,žiť,бәәх
965,geboren werden::V,narodiť sa,төрх
966,atmen::V,dýchať,әмсхлх
967,trinken::V,piť,уух
968,essen::V,jesť,идх
969,schlucken::V,zhltnuť,зальгх
970,müde werden::V,unaviť sa,көшх
971,einschlafen::V,usnúť,унтх
972,einschlafen::V,zaspať,унтх
973,schlafen::V,spať,нөөрсх
974,aufwachen::V,zobudiť sa,серх
975,aufstehen::V,vstať,босх
976,sich erholen::V,zotavovať sa,амрх
977,sich erholen::V,oddýchovať si,амрх
978,krank werden::V,ochorieť,гемтх
979,krank sein::V,chorieť,шалтглх
980,krank sein::V,byť chorý,шалтглх
981,schmerzen::V,bolieť,өвдх
982,husten::V,kašľať,ханях
983,genesen::V,uzdraviť sa,эдгх
984,sterben::V,umrieť,үкх
985,sterben::V,umrieť,өңгрх
986,sterben::V,zomrieť,үкх
987,sterben::V,zomrieť,өңгрх
988,umkommen::V,zahynúť,үкх
989,sich bewegen::V,pohybovať sa,көдлх
990,sich bewegen::V,pohybovať sa,көндрх
991,sich rühren::V,hnúť sa,көндрх
992,sich erheben::V,zdvihnúť sa,босх
993,sich setzen::V,sadnúť si,суух
994,hinfallen::V,spadnúť,унх
995,hinfallen::V,spadnúť,киисх
996,laufen::V,bežať,йовх
997,schreiten::V,kráčať,алхх
998,spazierengehen::V,prechádzať sa,сергҗ йовх
999,eilen::V,súriť,шулудх
1000,sich beeilen::V,ponáhľať sa,адһх
1001,sich beeilen::V,ponáhľať sa,шамдх
1002,sausen::V,hučať,хурдлх
1003,sausen::V,hučať,йир_хурдар_гүүх
1004,sausen::V,hučať,йир_хурдар_йовх
1005,rennen::V,bežať,гүүх
1006,springen::V,skákať,һәрәдх
1007,klettern::V,liezť,давшх
1008,schaukeln::V,húpať,дүүдңндх
1009,schaukeln::V,hojdať,дүүдңндх
1010,kriechen::V,liezť,мөлкх
1011,kriechen::V,plaziť sa,мөлкх
1012,schwimmen::V,plávať,усчх
1013,tauchen::V,ponoriť sa,булхх
1014,rudern::V,veslovať,хәәвдх
1015,fahren::V,ísť,йовх
1016,fahren::V,jazdiť,йовх
1017,fliegen::V,letieť,нисх
1018,gehen::V,ísť,йовх
1019,weggehen::V,odísť,йовх
1020,weggehen::V,odísť,одх
1021,weggehen::V,odísť,һарх
1022,weggehen::V,odísť,мөрлх
1023,weggehen::V,odchádzať,йовх
1024,weggehen::V,odchádzať,одх
1025,weggehen::V,odchádzať,һарх
1026,weggehen::V,odchádzať,мөрлх
1027,abfahren::V,odcestovať,мордх
1028,anhalten::V,zadržať sa,зогсх
1029,anhalten::V,zastaviť sa,зогсх
1030,hineingehen::V,vchádzať,орх
1031,eintreten::V,vojsť,орх
1032,eintreten::V,vstúpiť,орх
1033,kommen::V,prísť,ирх
1034,ankommen::V,prísť,ирх
1035,ankommen::V,doraziť,ирх
1036,zurückkommen::V,vrátiť sa,орх
1037,bleiben::V,ostať,бәәх
1038,bleiben::V,zostať,бәәх
1039,warten::V,čakať,күләх
1040,erwarten::V,očakávať,күләх
1041,suchen::V,hľadať,хәәх
1042,finden::V,nájsť,олх
1043,versuchen::V,skúsiť,седх
1044,versuchen::V,pokúsiť sa,седх
1045,vorbereiten::V,pripraviť,белдх
1046,lieben::V,ľúbiť,дурлх
1047,lieben::V,milovať,дурлх
1048,mögen::V,mať rád,таассгдх
1049,lachen::V,smiať sa,инәх
1050,rühren::V,dojať,уйрах
1051,weinen::V,plakať,уульх
1052,schimpfen::V,nadávať,харах
1053,sich ärgern::V,hnevať sa,уурлх
1054,sich ärgern::V,zlostiť sa,уурлх
1055,sich fürchten::V,báť sa,әәх
1056,fürchten::V,báť sa,әәх
1057,fürchten::V,báť sa,сүрдх
1058,fliehen::V,utekať,зулх
1059,flüchten::V,utiecť,орһх
1060,flüchten::V,utiecť,зулх
1061,sehen::V,vidieť,үзх
1062,anschauen::V,pozrieť sa na,харх
1063,ansehen::V,pozrieť,хәләх
1064,ansehen::V,pozrieť,үзх
1065,hören::V,počúvať,соңсх
1066,zuhören::V,počúvať,соңсх
1067,probieren::V,ochutnať,амсх
1068,riechen::V,ňuchať,үнрчлх
1069,fühlen::V,cítiť,медх
1070,fühlen::V,pociťovať,медх
1071,scheinen::V,zdať sa,болҗ медгдх
1072,scheinen::V,zdať sa,миниһәр болхла
1073,scheinen::V,zdať sa,болад бәәх
1074,zu sehen sein::V,byť vidieť,үзгдх
1075,vernehmen::V,počuť,соңсх
1076,frieren::V,mrznúť,даарх
1077,frieren::V,oziabať,даарх
1078,tun::V,robiť,кех
1079,können::V,môcť,чадх
1080,wollen::V,chcieť,дурлх
1081,anfangen::V,začať,эклх
1082,beenden::V,skončiť,дуусх
1083,aufhören::V,prestať,уурх
1084,gelingen::V,podariť sa,бүтх
1085,gelingen::V,podariť sa,күцәх
1086,geraten::V,dariť sa,болх
1087,öffnen::V,otvoriť,секх
1088,schließen::V,zavrieť,хаах
1089,stellen::V,postaviť,тәвх
1090,setzen::V,posadiť,суулһх
1091,legen::V,klásť,тәвх
1092,legen::V,položiť,тәвх
1093,berühren::V,dotykať sa,көндәх
1094,verbinden::V,spojiť,боох
1095,bedecken::V,pokryť,хучх
1096,bedecken::V,pokryť,бүркх
1097,aufhängen::V,zavesiť,өлгх
1098,anzünden::V,zapáliť,асах
1099,anzünden::V,zapáliť,шатах
1100,aufheben::V,zdvihnúť,өөдән өргх
1101,zurücklassen::V,zanechať,үлдәх
1102,verlieren::V,stratiť,геех
1103,fallen lassen::V,pustiť,алдх
1104,machen::V,robiť,кех
1105,herstellen::V,vyrobiť,кех
1106,bauen::V,stavať,тосхх
1107,bauen::V,budovať,тосхх
1108,reparieren::V,opraviť,ясх
1109,verbessern::V,zlepšiť,сәәрүлх
1110,ändern::V,zmeniť,хүврәх
1111,ändern::V,preinačiť,хүврәх
1112,graben::V,ryť,малтх
1113,graben::V,kopať,малтх
1114,beugen::V,ohnúť,нуһлх
1115,biegen::V,ohnúť,матилһх
1116,drehen::V,točiť,эргүлх
1117,drehen::V,krútiť,эргүлх
1118,wenden::V,obrátiť,көмрх
1119,wenden::V,obrátiť,эргүлх
1120,wenden::V,prevrátiť,көмрх
1121,wenden::V,prevrátiť,эргүлх
1122,umdrehen::V,otočiť,эргүлх
1123,umdrehen::V,obrátiť,эргүлх
1124,heben::V,dvíhať,өргх
1125,heben::V,dvíhať,деер өргх
1126,heben::V,povzniesť,өргх
1127,heben::V,povzniesť,деер өргх
1128,hochheben::V,zdvihnúť,өргх
1129,ergreifen::V,uchopiť sa,бәрх
1130,halten::V,držať,бәрх
1131,drücken::V,tisnúť,шахх
1132,schieben::V,posunovať,түлкх
1133,kratzen::V,škrabať,мааҗх
1134,lecken::V,lízať,долах
1135,beißen::V,kúsať,хазх
1136,abreißen::V,odtrhnúť,таслх
1137,abschneiden::V,odrezať,тәәрх
1138,abschneiden::V,odkrojiť,тәәрх
1139,binden::V,zaviazať,боох
1140,binden::V,priviazať,боох
1141,stecken::V,strčiť,шаах
1142,stecken::V,strčiť,хатхх
1143,brechen::V,zlomiť,хамхлх
1144,klopfen::V,tĺcť,цокх
1145,klopfen::V,klopať,цокх
1146,hauen::V,nabiť,цокх
1147,kleben::V,lepiť,наах
1148,kleben::V,nalepiť,наах
1149,reiben::V,trieť,зүлгх
1150,streichen::V,namazať,наах
1151,streichen::V,namazať,лашх
1152,streichen::V,namazať,түркх
1153,schleifen::V,ostríť,хурцлх
1154,schneiden::V,rezať,хәәчлх
1155,schneiden::V,strihať,хәәчлх
1156,rütteln::V,triasť,дәәвлүлх
1157,rütteln::V,lomcovať,дәәвлүлх
1158,schütteln::V,triasť,сегсрх
1159,schütteln::V,potriasť,сегсрх
1160,schwenken::V,mávať,дайлх
1161,schütten::V,sypať,кех
1162,füllen::V,plniť,дүүргх
1163,einwickeln::V,zabaliť,орах
1164,tragen::V,niesť,зөөх
1165,schleppen::V,vliecť,чирх
1166,ziehen::V,ťahať,татх
1167,aufbewahren::V,uložiť,хадһлх
1168,aufbewahren::V,uschovať,хадһлх
1169,werfen::V,hodiť,хайх
1170,werfen::V,vrhnúť,хайх
1171,fangen::V,chytať,бәрх
1172,fangen::V,chytať,хавлх
1173,packen::V,baliť,бәрх
1174,packen::V,chytiť,бәрх
1175,verstecken::V,skryť,дүрх
1176,verstecken::V,skryť,бултулх
1177,verstecken::V,schovať,дүрх
1178,verstecken::V,schovať,бултулх
1179,teilen::V,podeliť,хувах
1180,teilen::V,rozdeliť,хувах
1181,schicken::V,posielať,илгәх
1182,bringen::V,priniesť,авч ирх
1183,hinzufügen::V,pripojiť,немх
1184,bekommen::V,dostať,авх
1185,erhalten::V,prijať,авх 
1186,nehmen::V,vziať,авх
1187,wählen::V,voliť,шүүх
1188,auswählen::V,vybrať,шүүх
1189,auswählen::V,vyvoliť,шүүх
1190,bewahren::V,zachovať,хадһлх
1191,bewahren::V,zachovať,кевтнь үлдәх
1192,bewahren::V,zachovať,кевтнь бәәлһх
1193,behindern::V,zavadzať,харшлх
1194,behindern::V,byť v ceste,харшлх
1195,verderben::V,skaziť,үрәх
1196,beschädigen::V,ublížiť,эвдх
1197,beschädigen::V,poškodiť,эвдх
1198,zerbrechen::V,rozbiť,күүлх
1199,zerbrechen::V,rozbiť,хамхлх
1200,zerbrechen::V,prelomiť,күүлх
1201,zerbrechen::V,prelomiť,хамхлх
1202,zerreißen::V,pretrhnúť,шуучх
1203,zerstören::V,zničiť,эвдх
1204,verbrennen::V,spáliť,шатах
1205,geben::V,dať,өгх
1206,reichen::V,podať,өгх
1207,schenken::V,darovať,белглх
1208,versprechen::V,sľúbiť,амлх
1209,wünschen::V,želať,сә хәәх
1210,loben::V,chváliť,магтх
1211,küssen::V,bozkať,үмсх
1212,wiegen::V,kolísať,саатулх
1213,zudecken::V,prikryť,бүркх
1214,wecken::V,zobudiť,серүлх
1215,zeigen::V,ukázať,үзүлх
1216,führen::V,viesť,көтлх
1217,lehren::V,učiť,заах
1218,lehren::V,učiť,сурһх
1219,unterrichten::V,vyučovať,сурһх
1220,unterrichten::V,vyučovať,багшлх
1221,aufziehen::V,vychovať,өскәх
1222,leiten::V,viesť,һардх
1223,leiten::V,viesť,толһалх
1224,antreiben::V,popudiť,шамдах
1225,lassen::V,dať,күч үзүлх
1226,einladen::V,pozvať,үрх
1227,einladen::V,povolať,үрх
1228,vereinigen::V,spojiť,хамцулх
1229,vereinigen::V,zjednotiť,хамцулх
1230,besuchen::V,navštíviť,одх
1231,treffen::V,stretnúť,харһх
1232,sich versammeln::V,zhromaždiť sa,цуглрх
1233,sich versammeln::V,zhromaždiť sa,хурх
1234,spielen::V,hrať,наадх
1235,singen::V,spievať,дуулх
1236,tanzen::V,tancovať,биилх
1237,sich trennen::V,rozísť sa,хаһцх
1238,verlassen::V,opustiť,хайх
1239,retten::V,zachrániť,әм аврх
1240,retten::V,zachrániť,әәмшгәс харсх
1241,bewachen::V,strážiť,харх
1242,bewachen::V,strážiť,манх
1243,schützen::V,chrániť,харсх
1244,verteidigen::V,brániť,харсх
1245,sich schlagen::V,biť sa,гүвдлдх
1246,schießen::V,streliť,хах
1247,schießen::V,strieľať,хах
1248,siegen::V,zvíťaziť,диилх
1249,ärgern::V,hnevať,уурлулх
1250,ärgern::V,zlostiť,уурлулх
1251,schlagen::V,biť,цокх
1252,schlagen::V,biť,гүвдх
1253,schlagen::V,udrieť,цокх
1254,schlagen::V,udrieť,гүвдх
1255,treten::V,kopnúť,
1256,stechen::V,bodnúť,хатхх
1257,stechen::V,pichnúť,хатхх
1258,stoßen::V,udrieť,түлкчкх
1259,stehlen::V,kradnúť,хулхалх
1260,stören::V,vyrušiť,һә болх
1261,belästigen::V,obťažovať,амр эс өгх
1262,verbergen::V,skryť,нуух
1263,verbergen::V,skryť,бултулх
1264,täuschen::V,sklamať,меклх
1265,betrügen::V,klamať,меклх
1266,betrügen::V,klamať,мек һарһх
1267,betrügen::V,podvádzať,меклх
1268,betrügen::V,podvádzať,мек һарһх
1269,töten::V,zabiť,алх
1270,töten::V,usmrtiť,алх
1271,wohnen::V,bývať,бәәх
1272,arbeiten::V,pracovať,көдлх
1273,sammeln::V,zbierať,түүх
1274,pflücken::V,trhať,түүх
1275,pflücken::V,trhať,хурах
1276,pflücken::V,oberať,түүх
1277,pflücken::V,oberať,хурах
1278,jagen::V,poľovať,аңнх
1279,jagen::V,poľovať,аңһучлх
1280,fischen::V,loviť ryby,заһс аңнх
1281,fischen::V,chytať ryby,заһс аңнх
1282,fassen::V,uloviť,бәрх
1283,hüten::V,pásť,хәрүлх
1284,treiben::V,hnať,туух
1285,anbinden::V,priviazať,уйх
1286,füttern::V,kŕmiť,теҗәх
1287,melken::V,dojiť,саах
1288,hacken::V,seknúť,чавчх
1289,gießen::V,polievať,услх
1290,reifen::V,dozrieť,болх
1291,reifen::V,dozrieť,болвсрх
1292,zubereiten::V,pripraviť,белдх
1293,kochen::V,variť,чанх
1294,kochen::V,variť,болһх
1295,backen::V,piecť,болһх
1296,backen::V,smažiť,болһх
1297,braten::V,piecť,хуурх
1298,braten::V,pražiť,хуурх
1299,umrühren::V,pomiešať,самрх
1300,stricken::V,pliesť,өлгх
1301,nähen::V,šiť,уйх
1302,färben::V,zafarbiť,будх
1303,reinigen::V,čistiť,цеврлх
1304,waschen::V,myť,уһах
1305,abwischen::V,utrieť,арчх
1306,spülen::V,vyplachovať,зәәлх
1307,fegen::V,zametať,сәвүрдх
1308,kehren::V,zametať,сәвүрдх
1309,baden::V,kúpať sa,өөмх
1310,sich waschen::V,umývať sa,уһах
1311,sich waschen::V,umývať sa,бийән уһаҗ
1312,ausziehen::V,zobliecť,тәәлх
1313,anziehen::V,obliecť,өмсх
1314,sich anziehen::V,obliecť sa,хувцлх
1315,kämmen::V,česať,самлх
1316,schmücken::V,ozdobiť,чимх
1317,schmücken::V,ozdobiť,кеерүлх
1318,sagen::V,povedať,келх
1319,sprechen::V,hovoriť,келх
1320,reden::V,rozprávať,күүндх
1321,reden::V,rozprávať,күр_кех
1322,sich unterhalten::V,rozprávať sa,күүндх
1323,fragen::V,spýtať sa,сурх
1324,bitten::V,prosiť,эрх
1325,erzählen::V,rozprávať,келх
1326,erzählen::V,rozprávať,келҗ өгх
1327,mitteilen::V,oznámiť,медүлх
1328,nennen::V,nazvať,нерәдх
1329,nennen::V,nazvať,нер өгх
1330,nennen::V,menovať,нерәдх
1331,nennen::V,menovať,нер өгх
1332,rufen::V,volať,дуудх
1333,rufen::V,zavolať,дуудх
1334,prahlen::V,vystatovať sa,көөрх
1335,übersetzen::V,preložiť,орчулх
1336,denken::V,myslieť,санх
1337,glauben::V,veriť,шүтх
1338,glauben::V,veriť,нәәлх
1339,bemerken::V,podotknuť,темдглх
1340,bemerken::V,spozorovať,темдглх
1341,erkennen::V,poznať,таньх
1342,erkennen::V,poznať,медх
1343,begreifen::V,pochopiť,медх
1344,begreifen::V,porozumieť,медх
1345,verstehen::V,rozumieť,соңсх
1346,lernen::V,učiť sa,сурх
1347,wissen::V,vedieť,медх
1348,sich erinnern an::V,pamätať si na,санх
1349,vergessen::V,zabudnuť,мартх
1350,messen::V,merať,кемҗәлх
1351,zählen::V,počítať,тоолх
1352,rechnen::V,rátať,тоолх
1353,rechnen::V,počítať,тоолх
1354,lesen::V,čítať,умшх
1355,malen::V,maľovať,зурх
1356,zeichnen::V,kresliť,зурх
1357,schreiben::V,písať,бичх
1358,besitzen::V,mať,эзлх
1359,besitzen::V,vlastniť,эзлх
1360,kaufen::V,kúpiť,хулдҗ авх
1361,verkaufen::V,predať,хулдх
1362,verkaufen::V,predať,гүүлгх
1363,bezahlen::V,zaplatiť,өгх
1364,zahlen::V,platiť,өгх
1365,beherrschen::V,ovládať,эзлх
1366,ertragen::V,znášať,даах
1367,ertragen::V,vydržať,даах
