,Concept_ID,tt,lt
791,gestern::ADV,кичә,vakar
792,einst::ADV,берчак,kadaise
793,einst::ADV,берчак,kitą kartą
794,damals::ADV,ул вакытта,anuomet
795,damals::ADV,ул вакытта,anuokart
796,damals::ADV,ул чакта,anuomet
797,damals::ADV,ул чакта,anuokart
798,danach::ADV,да,po to
799,danach::ADV,да,paskui
800,vorher::ADV,элек,anksčiau
801,zuerst::ADV,башта,pirma
802,zuerst::ADV,башта,iš pradžių̃
803,einmal::ADV,бер,kartą
804,einmal::ADV,бер,vieną kartą
805,einmal::ADV,бер мәртәбә,kartą
806,einmal::ADV,бер мәртәбә,vieną kartą
807,manchmal::ADV,кайчакта,kai kada
808,oft::ADV,еш,dažnai
809,immer::ADV,һәркайчан,visada
810,immer::ADV,һәркайчан,visuomet
811,niemals::ADV,hичбер вакыт,niekada
812,niemals::ADV,hичбер вакыт,niekuomet
813,hier::ADV,монда,čia
814,hier::ADV,биредә,čia
815,hierhin::ADV,монда,šen
816,hierhin::ADV,монда,čionai
817,von hier::ADV,моннан,iš čia
818,dort::ADV,анда,ten
819,dort::ADV,анда,tenai
820,dorthin::ADV,тегеләй,ten
821,dorthin::ADV,тегеләй,ten link
822,geradeaus::ADV,турыдан-туры,tiesiai
823,vorwärts::ADV,алга,pirmyn
824,rückwärts::ADV,кире,atbulai
825,zurück::ADV,кире,atgal
826,unten::ADV,түбәндә,žemai
827,unten::ADV,түбәндә,apačioje
828,hinab::ADV,аска,žemyn
829,oben::ADV,өстә,viršuj
830,oben::ADV,югарыда,viršuj
831,hinauf::ADV,өскә,aukštyn
832,hinauf::ADV,өскә,į viršų
833,überall::ADV,hәркайда,visur
834,nicht::ADV,түгел,ne
835,ein wenig::ADV,бераз,truputį
836,kaum::ADV,көчкә,vos
837,sehr::ADV,бик,labai
838,sehr::ADV,бик,baisiai
839,so::ADV,алай,taip
840,noch::ADV,янә,dar
841,noch::ADV,тагын,dar
842,nur::ADV,фәкать,tik
843,nur::ADV,фәкать,vien
844,schon::ADV,инде,jau
845,wieder::ADV,янә,vėl
846,wieder::ADV,янә,iš naujo
847,wieder::ADV,тагын,vėl
848,wieder::ADV,тагын,iš naujo
849,vergebens::ADV,юкка,veltui
850,vergebens::ADV,юкка,bergždžiai
851,vor::PRP,алдыннан,prieš
852,hinter::PRP,арттан,už
853,unter::PRP,астында,po
854,durch::PRP,аша,pro
855,durch::PRP,аша,per
856,neben::PRP,тирәсендә,prie
857,neben::PRP,тирәсендә,šalia
858,zwischen::PRP,арасында,tarp
859,wegen::PRP,сәбәпле,dėl
860,wegen::PRP,сәбәпле,dėlei
861,dies::PRN,бу,šis
862,dies::PRN,бу,šitas
863,das::PRN,ул,tat
864,alles::PRN,һәммә,visas
865,ich::PRN,мин,aš
866,du::PRN,син,tu
867,er::PRN,ул,jis
868,wir::PRN,без,mes
869,ihr::PRN,сез,jūs
870,sie::PRN,ул,ji
871,sie::PRN,ул,jos
872,was::FPRN,ни,kas
873,was::FPRN,нәрсә,kas
874,wer::FPRN,кем,kas
875,wo::FADV,кайда,kur
876,wohin::FADV,кая,kur
877,wohin::FADV,кая,kur link
878,wie::FADV,ничек,kaip
879,warum::FADV,нигә,kod̃ėl
880,warum::FADV,нигә,dėl ko
881,wieviel::FNUM,ничә,kiek
882,eins::NUM,бер,vienas
883,zwei::NUM,ике,du
884,drei::NUM,өч,trys
885,vier::NUM,дүрт,keturi
886,fünf::NUM,биш,penki
887,sechs::NUM,алты,šeši
888,sieben::NUM,җиде,septyni
889,acht::NUM,сигез,aštuoni
890,neun::NUM,тугыз,devyni
891,zehn::NUM,ун,dešimt
892,elf::NUM,унбер,vienuolika
893,zwölf::NUM,унике,dvylika
894,zwanzig::NUM,егерме,dvidešimt
895,dreißig::NUM,утыз,trisdešimt
896,vierzig::NUM,кырык,keturiasdešimt
897,fünfzig::NUM,илле,penkiasdešimt
898,sechzig::NUM,алтмыш,šešiasdešimt
899,siebzig::NUM,җитмеш,septyniasdešimt
900,achtzig::NUM,сиксән,aštuoniasdešimt
901,neunzig::NUM,туксан,devyniasdešimt
902,hundert::NUM,йөз,šimtas
903,tausend::NUM,мең,tūkstantis
904,und::CNJ,вә,ĩr
905,oder::CNJ,яки,ar
906,oder::CNJ,яки,arba
907,oder::CNJ,яисә,ar
908,oder::CNJ,яисә,arba
909,stehen::V,тору,stovėti
910,sitzen::V,утыру,sėdėti
911,liegen::V,яту,gulėti
912,hängen::V,эленү,kyboti
913,hängen::V,эленү,kabėti
914,werden::V,булу,taptis
915,werden::V,булу,darytis
916,passieren::V,булу,atsitikti
917,passieren::V,булу,pasitaikyti
918,beginnen::V,башлану,prasid́ėti
919,enden::V,бетү,baigtis
920,wechseln::V,үзгәртү,keistis
921,wechseln::V,үзгәртү,pasikeisti
922,aufgehen[Sonne]::V,чыгу,tekėti
923,aufgehen[Sonne]::V,чыгу,patekėti
924,untergehen[Sonne]::V,бату,leistis
925,untergehen[Sonne]::V,бату,nusileisti
926,scheinen[Sonne]::V,яктырту,šviesti
927,donnern::V,күкрәү,griausti
928,donnern::V,күкрәү,griaudėti
929,wehen::V,исү,pūsti
930,strömen::V,агу,lietis
931,strömen::V,агу,plūsti
932,fließen::V,агу,tekėti
933,sich drehen::V,бөтерелү,suktis
934,sich drehen::V,бөтерелү,pasisukti
935,schwanken::V,икеләнү,svyruoti
936,schwingen::V,тирбәлү,suptis
937,fallen::V,егылу,pulti
938,fallen::V,егылу,kristi
939,brennen::V,яну,degti
940,rauchen::V,төтәү,rūkyti
941,rauchen::V,төтенләү,rūkyti
942,regnen::V,яву,lyti
943,gefrieren::V,кату,užšalti
944,tauen::V,эрү,tirpti
945,tauen::V,эретү,tirpti
946,schmelzen::V,эрү,lydytis
947,schmelzen::V,эретү,lydytis
948,trocknen::V,кибү,džiūti
949,sieden::V,ургылу,virti
950,faulen::V,черү,pūti
951,verfaulen::V,черү,švinkti
952,reißen::V,өзелү,plyšti
953,reißen::V,өзелү,trūkti
954,versinken::V,бату,skę̃sti
955,versinken::V,бату,grimzti
956,vergehen::V,авышу,praeiti
957,erscheinen::V,пәйда булу,pasirodyti
958,verschwinden::V,югалу,dingti
959,verschwinden::V,югалу,išnykti
960,verschwinden::V,югалу,pranykti
961,verschwinden::V,юк булу,dingti
962,verschwinden::V,юк булу,išnykti
963,verschwinden::V,юк булу,pranykti
964,sinken::V,кимү,kristi
965,sinken::V,кайту,kristi
966,abnehmen::V,азаю,mažėti
967,abnehmen::V,азаю,silpnėti
968,zunehmen::V,арту,didėti
969,zunehmen::V,арту,padaugėti
970,zunehmen::V,күбәю,didėti
971,zunehmen::V,күбәю,padaugėti
972,zunehmen::V,ишәю,didėti
973,zunehmen::V,ишәю,padaugėti
974,steigen::V,үсү,kilti
975,wachsen::V,үсү,augti
976,glänzen::V,ялкылдау,blizgėti
977,funkeln::V,ялтырау,žibėti
978,lärmen::V,шаулау,triukšmauti
979,läuten::V,шалтырату,skambinti
980,klingeln::V,шалтырату,skambinti
981,klirren::V,чылтырау,žvangėti
982,brausen::V,давыллау,šniokšti
983,brausen::V,дулау,šniokšti
984,rauschen::V,кыштырдау,ošti
985,rauschen::V,кыштырдау,šlamėti
986,klingen::V,ишетелү,skardėti
987,bellen::V,өрү,loti
988,heulen::V,улау,kaukti
989,heulen::V,улау,staugti
990,blasen::V,өрү,pūsti
991,pfeifen::V,сызгырту,švilpti
992,pfeifen::V,сызгырту,švilpauti
993,schreien::V,кычкыру,šaukti
994,stöhnen::V,ыңгырашу,dejuoti
995,stöhnen::V,ыңгырашу,aimanuoti
996,zittern::V,калтырау,virpėti
997,zittern::V,калтырану,virpėti
998,leben::V,яшәү,gyventi
999,leben::V,гомер итү,gyventi
1000,geboren werden::V,туу,gimti
1001,atmen::V,сулау,alsuoti
1002,atmen::V,сулау,kvėpuoti
1003,trinken::V,эчү,gerti
1004,essen::V,ашау,valgyti
1005,schlucken::V,йоту,praryti
1006,müde werden::V,ялыгу,nuvargti
1007,müde werden::V,ялыгу,privargti
1008,müde werden::V,йөгенү,nuvargti
1009,müde werden::V,йөгенү,privargti
1010,einschlafen::V,йокыга китү,užmigti
1011,schlafen::V,йоклау,miegoti
1012,aufwachen::V,уяну,pabusti
1013,aufstehen::V,тору,keltis
1014,aufstehen::V,тору,atsikelti
1015,sich erholen::V,ял алу,pailsėti
1016,sich erholen::V,ял алу,poilsiauti
1017,sich erholen::V,истирахәт итү,pailsėti
1018,sich erholen::V,истирахәт итү,poilsiauti
1019,krank werden::V,чирләү,susirgti
1020,krank sein::V,чирләү,sirgti
1021,schmerzen::V,авырту,sopėti
1022,schmerzen::V,авырту,skaudėti
1023,husten::V,ютәлләү,kosėti
1024,genesen::V,савыгу,sveikti
1025,genesen::V,савыгу,taisytis
1026,genesen::V,сәламәтләнү,sveikti
1027,genesen::V,сәламәтләнү,taisytis
1028,sterben::V,үлү,mirti
1029,sterben::V,үлү,numirti
1030,sterben::V,дөнья кую,mirti
1031,sterben::V,дөнья кую,numirti
1032,sterben::V,вафат булу,mirti
1033,sterben::V,вафат булу,numirti
1034,umkommen::V,үлү,žūti
1035,sich bewegen::V,йөрү,judėti
1036,sich bewegen::V,йөрү,pasijudinti
1037,sich rühren::V,кыймылдау,krutėti
1038,sich erheben::V,басу,pakilti
1039,sich erheben::V,басу,atsikelti
1040,sich setzen::V,утыру,sėstis
1041,sich setzen::V,утыру,atsisėsti
1042,hinfallen::V,егылу,parkristi
1043,hinfallen::V,егылу,pargriūti
1044,laufen::V,җәяүләү,eiti
1045,schreiten::V,атлау,žengti
1046,schreiten::V,атлау,žingsniuoti
1047,spazierengehen::V,йөрү,pasivaikščioti
1048,spazierengehen::V,йөргенү,pasivaikščioti
1049,eilen::V,ашыгу,skubėti
1050,sich beeilen::V,ашыгу,paskub́ėti
1051,sich beeilen::V,ашыгу,pasiskubinti
1052,sich beeilen::V,кызулау,paskub́ėti
1053,sich beeilen::V,кызулау,pasiskubinti
1054,sausen::V,җилдерү,dumti
1055,sausen::V,җилдерү,lėkti
1056,rennen::V,йөгерү,bėgti
1057,springen::V,сикерү,šokti
1058,klettern::V,үрмәләү,kopti
1059,schaukeln::V,атыну,supti
1060,schaukeln::V,атыну,linguoti
1061,kriechen::V,шуышу,ropoti
1062,kriechen::V,шуышу,šliaužti
1063,kriechen::V,үрмәләү,ropoti
1064,kriechen::V,үрмәләү,šliaužti
1065,schwimmen::V,йөзү,plaukti
1066,tauchen::V,чуму,nerti
1067,rudern::V,ишү,irtis
1068,rudern::V,ишү,irkluoti
1069,fahren::V,бару,važiuoti
1070,fahren::V,бару,važinėti
1071,fliegen::V,очу,lėkti
1072,fliegen::V,очу,skristi
1073,gehen::V,йөрү,eiti
1074,weggehen::V,китү,išeiti
1075,abfahren::V,кузгалу,išvykti
1076,abfahren::V,кузгалу,išvažiuoti
1077,anhalten::V,тукталу,sustoti
1078,hineingehen::V,инү,įeiti
1079,eintreten::V,инү,įžengti
1080,kommen::V,килү,ateiti
1081,ankommen::V,бару,ateiti
1082,zurückkommen::V,кире кайту,grį̃žti
1083,zurückkommen::V,кире кайту,sugrį̃žti
1084,bleiben::V,калу,likti
1085,bleiben::V,калу,pasilikti
1086,warten::V,көтү,laukti
1087,erwarten::V,көтү,laukti
1088,suchen::V,эзләү,ieškoti
1089,finden::V,табу,rasti
1090,finden::V,табу,surasti
1091,versuchen::V,маташу,mėginti
1092,vorbereiten::V,хәзерләү,rengti
1093,lieben::V,сөю,myĺėti
1094,lieben::V,ярату,myĺėti
1095,mögen::V,өнәү,ḿėgti
1096,mögen::V,өнәү,patikti
1097,lachen::V,көлү,juoktis
1098,rühren::V,дулкынландыру,jaudinti
1099,rühren::V,дулкынландыру,graudinti
1100,weinen::V,елау,verkti
1101,schimpfen::V,сүгү,bartis
1102,schimpfen::V,сүгенү,bartis
1103,sich ärgern::V,ачулану,pykti
1104,sich ärgern::V,ачулану,apmaudauti
1105,sich fürchten::V,курку,bijoti
1106,sich fürchten::V,курку,baimintis
1107,fürchten::V,калтырау,bijoti
1108,fürchten::V,калтырау,baimintis
1109,fürchten::V,калтырану,bijoti
1110,fürchten::V,калтырану,baimintis
1111,fliehen::V,арка бирү,bėgti
1112,fliehen::V,арка бирү,sprukti
1113,flüchten::V,качу,pabėgti
1114,sehen::V,күрү,žiūŕėti
1115,anschauen::V,карау,žiūŕėti
1116,ansehen::V,карау,žiūrėti į
1117,ansehen::V,карау,pažiūrėti į
1118,ansehen::V,күзәтү,žiūrėti į
1119,ansehen::V,күзәтү,pažiūrėti į
1120,hören::V,ишетү,girdėti
1121,zuhören::V,тыңлау,klausytis
1122,probieren::V,тату,ragauti
1123,probieren::V,тату,paragauti
1124,riechen::V,иснәү,uosti
1125,riechen::V,иснәү,užuosti
1126,fühlen::V,тою,justi
1127,fühlen::V,тою,jausti
1128,fühlen::V,тою,pajusti
1129,fühlen::V,сизү,justi
1130,fühlen::V,сизү,jausti
1131,fühlen::V,сизү,pajusti
1132,scheinen::V,күренү,rodytis
1133,scheinen::V,күренү,atrodyti
1134,zu sehen sein::V,күренү,pasirodyti
1135,vernehmen::V,ишетү,išgirsti
1136,frieren::V,өшү,šalti
1137,frieren::V,күшегү,šalti
1138,tun::V,итү,daryti
1139,können::V,алу,galėti
1140,können::V,алу,pajėgti
1141,wollen::V,теләү,norėti
1142,anfangen::V,керешү,pradėti
1143,anfangen::V,керешү,prasid́ėti
1144,beenden::V,бетерү,baigti
1145,beenden::V,бетерү,užbaigti
1146,beenden::V,тәмамлау,baigti
1147,beenden::V,тәмамлау,užbaigti
1148,aufhören::V,бетү,liautis
1149,gelingen::V,уңу,pavykti
1150,gelingen::V,уңу,pasisekti
1151,geraten::V,сабышу,nusisekti
1152,öffnen::V,ачу,atverti
1153,öffnen::V,ачу,atidaryti
1154,schließen::V,ябу,uždaryti
1155,stellen::V,кую,statyti
1156,stellen::V,кую,pastatyti
1157,setzen::V,утырту,sodinti
1158,setzen::V,утырту,pasodinti
1159,legen::V,яткыру,dėti
1160,legen::V,яткыру,pad́ėti
1161,berühren::V,тию,liesti
1162,berühren::V,тию,paliesti
1163,verbinden::V,ялгау,jungti
1164,verbinden::V,ялгау,surišti
1165,bedecken::V,өрту,uždengti
1166,bedecken::V,каплау,uždengti
1167,bedecken::V,томалау,uždengti
1168,aufhängen::V,асу,pakarti
1169,aufhängen::V,асу,pakabinti
1170,anzünden::V,кабызу,padegti
1171,aufheben::V,күтәрү,pakelti
1172,zurücklassen::V,калдыру,palikti
1173,verlieren::V,югалту,pamesti
1174,fallen lassen::V,төшерү,atsisakyti
1175,machen::V,ясау,dirbti
1176,machen::V,эшләү,dirbti
1177,herstellen::V,ясау,gaminti
1178,bauen::V,кору,statyti
1179,bauen::V,кору,pastatyti
1180,reparieren::V,төзәтү,taisyti
1181,reparieren::V,төзәтү,remontuoti
1182,verbessern::V,яхшырту,gerinti
1183,verbessern::V,яхшырту,ištaisyti
1184,ändern::V,үзгәртү,keisti
1185,ändern::V,үзгәртү,pakeisti
1186,graben::V,казу,kasti
1187,beugen::V,ию,lenkti
1188,beugen::V,ию,palenkti
1189,biegen::V,бөгү,lenkti
1190,biegen::V,бөгү,palenkti
1191,drehen::V,бору,sukti
1192,drehen::V,бөтерү,sukti
1193,wenden::V,бору,kreipti
1194,wenden::V,бору,pakreipti
1195,umdrehen::V,түнтәрү,sukti
1196,umdrehen::V,түнтәрү,apversti
1197,heben::V,күтәрү,kelti
1198,heben::V,күтәрү,pakelti
1199,hochheben::V,күтәрү,pakelti
1200,ergreifen::V,эләктерү,čiupti
1201,ergreifen::V,эләктерү,griebti
1202,halten::V,тоту,laikyti
1203,halten::V,тоту,palaikyti
1204,drücken::V,кысу,spausti
1205,schieben::V,кузгату,stumti
1206,kratzen::V,тырнау,kasyti
1207,kratzen::V,тырнау,grandyti
1208,lecken::V,ялау,laižyti
1209,beißen::V,тешләү,kandžioti
1210,abreißen::V,өзү,nuplėšti
1211,abschneiden::V,кыю,atpjauti
1212,abschneiden::V,кыю,atkirpti
1213,abschneiden::V,кисү,atpjauti
1214,abschneiden::V,кисү,atkirpti
1215,binden::V,бәйләү,rišti
1216,binden::V,бәйләү,surišti
1217,stecken::V,төртү,kišti
1218,stecken::V,төртү,įkišti
1219,stecken::V,тыгу,kišti
1220,stecken::V,тыгу,įkišti
1221,brechen::V,сындыру,lūžti
1222,brechen::V,сындыру,laužyti
1223,klopfen::V,шаку,belsti
1224,klopfen::V,шаку,barbenti
1225,klopfen::V,шакылдау,belsti
1226,klopfen::V,шакылдау,barbenti
1227,hauen::V,кыйнау,mušti
1228,kleben::V,ябыштыру,lipdyti
1229,kleben::V,ябыштыру,klijuoti
1230,reiben::V,ышку,trinti
1231,reiben::V,ышку,tarkuoti
1232,streichen::V,ягу,tepti
1233,streichen::V,ягу,užtepti
1234,schleifen::V,кайрау,galą́sti
1235,schneiden::V,кисү,pjauti
1236,schneiden::V,кисү,kirpti
1237,rütteln::V,селкетү,purtyti
1238,schütteln::V,селкетү,purtyti
1239,schwenken::V,болгау,mojuoti
1240,schütten::V,кою,pilti
1241,schütten::V,кою,berti
1242,füllen::V,тутыру,pildyti
1243,füllen::V,тутыру,pripildyti
1244,einwickeln::V,төрү,įvynioti
1245,einwickeln::V,төрү,suvynioti
1246,tragen::V,ташу,nešti
1247,tragen::V,ташу,nešioti
1248,schleppen::V,сөйрәү,vilkti
1249,schleppen::V,өстерәү,vilkti
1250,ziehen::V,тарту,tempti
1251,aufbewahren::V,саклау,laikyti
1252,werfen::V,ыргыту,mesti
1253,werfen::V,ыргыту,sviesti
1254,fangen::V,тоту,sugauti
1255,packen::V,эләктерү,čiupti
1256,packen::V,эләктерү,griebti
1257,verstecken::V,яшерү,slėpti
1258,verstecken::V,яшерү,slapstyti
1259,teilen::V,бүлү,dalyti
1260,teilen::V,бүлү,padalyti
1261,schicken::V,җибәрү,sių̃sti
1262,schicken::V,җибәрү,pasių̃sti
1263,bringen::V,китерү,atnešti
1264,hinzufügen::V,өстәү,pridėti
1265,bekommen::V,алу,gauti
1266,erhalten::V,алу,gauti
1267,nehmen::V,алу,paimti
1268,wählen::V,сайлау,rinkti
1269,wählen::V,сайлау,išsirinkti
1270,auswählen::V,сайлау,išrinkti
1271,bewahren::V,саклау,išsaugoti
1272,behindern::V,комачаулау,trukdyti
1273,verderben::V,бозу,sugadinti
1274,beschädigen::V,бозу,žaloti
1275,beschädigen::V,бозу,gadinti
1276,zerbrechen::V,вату,sukulti
1277,zerbrechen::V,вату,sudaužyti
1278,zerreißen::V,өзү,perplėšti
1279,zerreißen::V,өзү,suplėšyti
1280,zerreißen::V,ерту,perplėšti
1281,zerreißen::V,ерту,suplėšyti
1282,zerstören::V,җимерү,suardyti
1283,zerstören::V,җимерү,sugriauti
1284,verbrennen::V,яндыру,deginti
1285,verbrennen::V,яндыру,sudeginti
1286,verbrennen::V,көйдерү,deginti
1287,verbrennen::V,көйдерү,sudeginti
1288,geben::V,бирү,duoti
1289,geben::V,бирү,paduoti
1290,reichen::V,тапшыру,paduoti
1291,schenken::V,бүләкләү,dovanoti
1292,versprechen::V,вәгъдә бирү,žadėti
1293,versprechen::V,вәгъдә бирү,pažadėti
1294,wünschen::V,котлау,norėti
1295,wünschen::V,котлау,linḱėti
1296,loben::V,мактау,girti
1297,loben::V,мактау,pagirti
1298,küssen::V,үбү,bučiuoti
1299,wiegen::V,тирбәтү,supti
1300,zudecken::V,ябу,užkloti
1301,zudecken::V,ябу,uždengti
1302,zudecken::V,бөркәү,užkloti
1303,zudecken::V,бөркәү,uždengti
1304,wecken::V,уяту,žadinti
1305,zeigen::V,күрсәтү,rodyti
1306,führen::V,йөртү,vesti
1307,führen::V,йөртү,vadovauti
1308,lehren::V,өйрәтү,mokyti
1309,lehren::V,өйрәтү,išmokyti
1310,unterrichten::V,укыту,dėstyti
1311,aufziehen::V,асрау,išauginti
1312,leiten::V,җитәкләү,valdyti
1313,leiten::V,җитәкләү,vadovauti
1314,antreiben::V,куалау,uiti
1315,antreiben::V,куалау,raginti
1316,antreiben::V,куалау,skubinti
1317,antreiben::V,әйдәләү,uiti
1318,antreiben::V,әйдәләү,raginti
1319,antreiben::V,әйдәләү,skubinti
1320,antreiben::V,ашыктыру,uiti
1321,antreiben::V,ашыктыру,raginti
1322,antreiben::V,ашыктыру,skubinti
1323,lassen::V,мәҗбүр итү,paliepti
1324,einladen::V,чакыру,kviesti
1325,einladen::V,чакыру,pakviesti
1326,vereinigen::V,берләштерү,sujungti
1327,vereinigen::V,берләштерү,suvienyti
1328,besuchen::V,керешү,lankyti
1329,besuchen::V,керешү,aplankyti
1330,treffen::V,очрату,sutikti
1331,treffen::V,очрату,pasitikti
1332,sich versammeln::V,җыелышу,susirinkti
1333,spielen::V,уйнау,groti
1334,spielen::V,уйнау,žaisti
1335,singen::V,җырлау,dainuoti
1336,tanzen::V,бию,šokti
1337,sich trennen::V,аерылу,skirtis
1338,sich trennen::V,аерылу,išsiskirti
1339,sich trennen::V,ташлашу,skirtis
1340,sich trennen::V,ташлашу,išsiskirti
1341,verlassen::V,ташлау,palikti
1342,verlassen::V,калдыру,palikti
1343,retten::V,коткару,gelbėti
1344,bewachen::V,каравыллау,sergėti
1345,schützen::V,ышыклау,ginti
1346,schützen::V,ышыклау,apginti
1347,verteidigen::V,яклау,ginti
1348,verteidigen::V,яклау,apginti
1349,verteidigen::V,саклау,ginti
1350,verteidigen::V,саклау,apginti
1351,sich schlagen::V,сугышу,muštis
1352,schießen::V,ату,šauti
1353,schießen::V,ату,šaudyti
1354,siegen::V,җиңү,nugalėti
1355,ärgern::V,ачуландыру,pykinti
1356,schlagen::V,ору,mušti
1357,schlagen::V,ору,smogti
1358,schlagen::V,ору,trenkti
1359,schlagen::V,бәрү,mušti
1360,schlagen::V,бәрү,smogti
1361,schlagen::V,бәрү,trenkti
1362,schlagen::V,тукмау,mušti
1363,schlagen::V,тукмау,smogti
1364,schlagen::V,тукмау,trenkti
1365,treten::V,тибү,mygti
1366,stechen::V,кадау,gelti
1367,stechen::V,кадау,smeigti
1368,stoßen::V,этү,stumti
1369,stoßen::V,этү,pastumti
1370,stehlen::V,урлау,vogti
1371,stören::V,комачаулау,trikdyti
1372,belästigen::V,борчу,apsunkinti
1373,belästigen::V,билмазалау,apsunkinti
1374,verbergen::V,яшерү,slėpti
1375,verbergen::V,яшерү,paslėpti
1376,täuschen::V,алдату,klaidinti
1377,betrügen::V,хәрәмләшү,apgauti
1378,töten::V,үтерү,žudyti
1379,töten::V,үтерү,nužudyti
1380,wohnen::V,яшәү,gyventi
1381,arbeiten::V,эшләү,dirbti
1382,arbeiten::V,эшләү,triūsti
1383,sammeln::V,туплау,rinkti
1384,pflücken::V,өзү,skinti
1385,pflücken::V,өзү,raškyti
1386,jagen::V,аулау,medžioti
1387,fischen::V,балык тоту,žvejoti
1388,fassen::V,тоту,sučiupti
1389,hüten::V,көтү,ganyti
1390,treiben::V,куалау,ginti
1391,anbinden::V,бәйләү,pririšti
1392,füttern::V,туйдыру,šerti
1393,melken::V,саву,melžti
1394,hacken::V,чабу,kapoti
1395,gießen::V,сугару,lieti
1396,gießen::V,сугару,laistyti
1397,reifen::V,җитешү,nokti
1398,reifen::V,җитешү,sirpti
1399,zubereiten::V,пешеренү,ruošti
1400,zubereiten::V,пешеренү,gaminti
1401,kochen::V,пешерү,virti
1402,kochen::V,пешерү,virinti
1403,kochen::V,кайнату,virti
1404,kochen::V,кайнату,virinti
1405,backen::V,пешерү,kepti
1406,braten::V,куыру,kepti
1407,braten::V,куыру,kepinti
1408,braten::V,кыздыру,kepti
1409,braten::V,кыздыру,kepinti
1410,umrühren::V,бутау,maišyti
1411,umrühren::V,бутау,pamaišyti
1412,umrühren::V,болгату,maišyti
1413,umrühren::V,болгату,pamaišyti
1414,stricken::V,бәйләү,megzti
1415,nähen::V,тегү,siūti
1416,färben::V,ману,dažyti
1417,färben::V,ману,nudažyti
1418,reinigen::V,чистарту,valyti
1419,reinigen::V,чистарту,švarinti
1420,waschen::V,юу,plauti
1421,waschen::V,юу,mazgoti
1422,waschen::V,юу,skalbti
1423,abwischen::V,сөртү,nušluostyti
1424,spülen::V,чайкау,plauti
1425,spülen::V,чайкау,skalauti
1426,fegen::V,себерү,šluoti
1427,kehren::V,себерү,šluoti
1428,baden::V,коену,maudytis
1429,sich waschen::V,юыну,praustis
1430,ausziehen::V,чишенү,numauti
1431,ausziehen::V,чишенү,nuvilkti
1432,anziehen::V,кию,mauti
1433,anziehen::V,кию,apsivilkti
1434,sich anziehen::V,киенү,rengtis
1435,sich anziehen::V,киенү,apsirengti
1436,kämmen::V,тарау,šukuoti
1437,schmücken::V,бизәү,puošti
1438,schmücken::V,бизәү,dabinti
1439,schmücken::V,бизәү,gražinti
1440,schmücken::V,бизәкләү,puošti
1441,schmücken::V,бизәкләү,dabinti
1442,schmücken::V,бизәкләү,gražinti
1443,sagen::V,дию,tarti
1444,sagen::V,әйтү,tarti
1445,sprechen::V,сөйләү,kalbėti
1446,sprechen::V,сөйләшү,kalbėti
1447,reden::V,сөйләү,šnekėti
1448,sich unterhalten::V,сөйләшү,kalbėtis
1449,sich unterhalten::V,сөйләшү,šnekučiuotis
1450,fragen::V,сорау,klausti
1451,fragen::V,сорашу,klausti
1452,bitten::V,үтенү,prašyti
1453,erzählen::V,сөйләү,pasakoti
1454,mitteilen::V,белдерү,skelbti
1455,mitteilen::V,белдерү,pranešti
1456,nennen::V,дию,vadinti
1457,nennen::V,дию,vardyti
1458,rufen::V,дәшү,šaukti
1459,rufen::V,дәшү,kviesti
1460,prahlen::V,мактану,girtis
1461,prahlen::V,шапырыну,girtis
1462,übersetzen::V,күчерү,versti
1463,übersetzen::V,күчерү,išversti
1464,denken::V,уйлау,galvoti
1465,glauben::V,инану,manyti
1466,glauben::V,инану,tikėti
1467,bemerken::V,искәрү,pamatyti
1468,bemerken::V,искәрү,pastebėti
1469,erkennen::V,тану,pažinti
1470,erkennen::V,тану,atpažinti
1471,begreifen::V,аңлау,suvokti
1472,begreifen::V,төшенү,suvokti
1473,verstehen::V,аңлау,suprasti
1474,verstehen::V,төшенү,suprasti
1475,lernen::V,уку,mokytis
1476,lernen::V,өйрәнү,mokytis
1477,wissen::V,белү,žinoti
1478,sich erinnern an::V,хәтерләү,prisiminti
1479,vergessen::V,оныту,užmiršti
1480,messen::V,үлчәү,matuoti
1481,zählen::V,санау,skaičiuoti
1482,rechnen::V,исәпләү,skaičiuoti
1483,lesen::V,уку,skaityti
1484,malen::V,рәсем ясау,tapyti
1485,malen::V,сурәт ясау,tapyti
1486,malen::V,сурәтләү,tapyti
1487,zeichnen::V,язу-сызу,piešti
1488,zeichnen::V,язу-сызу,žymėti
1489,zeichnen::V,язу-сызу,braižyti
1490,zeichnen::V,сурәт ясау,piešti
1491,zeichnen::V,сурәт ясау,žymėti
1492,zeichnen::V,сурәт ясау,braižyti
1493,schreiben::V,язу,rašyti
1494,besitzen::V,биләү,turėti
1495,kaufen::V,алу,pirkti
1496,verkaufen::V,сату,parduoti
1497,bezahlen::V,түләү,apmokėti
1498,zahlen::V,түләү,mokėti
1499,beherrschen::V,ия булу,valdyti
1500,ertragen::V,чыдау,kę̃sti
1501,ertragen::V,чыдау,pakelti
1502,ertragen::V,чыдау,iškę̃sti
