,Concept_ID,lez,hi
62,Knie::N,мет,जानु
63,Knie::N,мет,घुटना
64,Bein::N,кӏвач,टाँग
65,Körper::N,беден,तन
66,Körper::N,беден,देह
67,Körper::N,беден,शरीर
68,Haut::N,хам,चर्म
69,Haut::N,хам,त्वचा
70,Blut::N,иви,लहू
71,Blut::N,иви,ख़ून
72,Ader::N,дамар,रग
73,Ader::N,дамар,शिरा
74,Sehne::N,кьуру дамар,कंडरा
75,Sehne::N,кьуру дамар,स्नायु
76,Knochen::N,кӏараб,अस्थि
77,Gehirn::N,мефт,दिमाग़
78,Gehirn::N,мефт,मस्तिष्क
79,Herz::N,рикӏ,दिल
80,Herz::N,рикӏ,हृदय
81,Magen::N,хук,मेदा
82,Magen::N,хук,अमाशय
83,Leber::N,лекь,जिगर
84,Leber::N,лекь,यकृत्
85,Atem::N,ял,दम
86,Atem::N,ял,साँस
87,Atem::N,ял,श्वास
88,Atem::N,нефес,दम
89,Atem::N,нефес,साँस
90,Atem::N,нефес,श्वास
91,Hunger::N,каш,भूख
92,Hunger::N,каш,क्षुधा
93,Träne::N,вилин нагъв,आँसू
94,Träne::N,вилин нагъв,अश्रु
95,Geschmack::N,дад,स्वाद
96,Geschmack::N,дад,ज़ायक़ा
97,Geschmack::N,тӏям,स्वाद
98,Geschmack::N,тӏям,ज़ायक़ा
99,Geruch::N,ни,बू
100,Geruch::N,ни,गंध
101,Schlaf::N,ахвар,नींद
102,Schlaf::N,ахвар,निद्रा
103,Traum::N,ахвар,सपना
104,Traum::N,ахвар,स्वप्न
105,Himmel::N,цав,आकाश
106,Himmel::N,цав,आसमान
107,Sonne::N,рагъ,रवि
108,Sonne::N,рагъ,सूरज
109,Sonne::N,рагъ,सूर्य
110,Mond::N,варз,चाँद
111,Mond::N,варз,चंद्र
112,Stern::N,гъед,तारा
113,Stern::N,гъед,सितारा
114,Luft::N,гьава,हवा
115,Luft::N,гьава,वायु
116,Wind::N,гар,पाद
117,Welle::N,лепе,लहर
118,Welle::N,лепе,तरंग
119,Wasser::N,яд,जल
120,Wasser::N,яд,पानी
121,Stein::N,къван,पत्थर
122,Boden::N,накьв,मिट्टी
123,Erde::N,ччил,भूमि
124,Erde::N,ччил,ज़मीन
125,Staub::N,руг,धूल
126,Rauch::N,гум,धूआँ
127,Rauch::N,гум,धुम्र
128,Funke::N,цӏелхем,चिनगारी
129,Funke::N,цӏелхем,स्फुलिंग
130,Feuer::N,цӏай,आग
131,Feuer::N,цӏай,आतिश
132,Feuer::N,цӏай,अग्नि
133,Licht::N,экв,रोशनी
134,Licht::N,экв,प्रकाश
135,Schatten::N,серин,छाया
136,Schatten::N,серин,परछाई
137,Wetter::N,гьава,ऋतु
138,Wetter::N,гьава,मौसम
139,Nebel::N,ччилин циф,धुँध
140,Nebel::N,ччилин циф,कुहरा
141,Wolke::N,циф,मेघ
142,Wolke::N,циф,अभ्र
143,Regen::N,марф,मेंह
144,Regen::N,марф,बारिश
145,Schnee::N,жив,हिम
146,Schnee::N,жив,बर्फ़
147,Eis::N,мурк,हिम
148,Eis::N,мурк,बर्फ़
149,Frost::N,аяз,ठंड
150,Kälte::N,мекь,सर्दी
151,Kälte::N,мекь,शीतलता
152,Kälte::N,мекьивал,सर्दी
153,Kälte::N,мекьивал,शीतलता
154,Hitze::N,зегьем,ताप
155,Hitze::N,зегьем,गरमी
156,Raureif::N,къирав,पाला
157,Regenbogen::N,яргъируш,इंद्र-धनुष
158,Donner::N,цавун ван,गरज
159,Donner::N,цавун ван,मेघ-गर्जन
160,Tropfen::N,стӏал,बूँद
161,Schaum::N,каф,झाग
162,Schmutz::N,чирк,गंद
163,Schmutz::N,чирк,कीचड़
164,Schmutz::N,кьуруш,गंद
165,Schmutz::N,кьуруш,कीचड़
166,See::N,вир,झील
167,See::N,вир,सरोवर
168,Sumpf::N,уьлен,दलदल
169,Sumpf::N,уьлен,धँसान
170,Wiese::N,векь,घास-स्थल
171,Wald::N,там,जंगल
172,Hügel::N,кӏунтӏ,टीला
173,Hügel::N,кӏунтӏ,पहाड़
174,Anhöhe::N,тепе,टीला
175,Anhöhe::N,тепе,पहाड़ी
176,Anhöhe::N,гьуьндуьрвал,टीला
177,Anhöhe::N,гьуьндуьрвал,पहाड़ी
178,Berg::N,дагъ,पहाड़
179,Gipfel::N,кӏукӏ,शिखर
180,Höhle::N,кьветӏ,गुहा
181,Höhle::N,кьветӏ,गुफ़ा
182,Abhang::N,гуьне,ढाल
183,Abhang::N,гуьне,ढलान
184,Quelle::N,чешме,चश्मा
185,Bach::N,булах,सोता
186,Bach::N,булах,नदिका
187,Fluss::N,вацӏ,नदी
188,Fluss::N,вацӏ,सरिता
189,Ufer::N,къерех,तट
190,Ufer::N,къерех,किनारा
191,Küste::N,къерех,समुद्र-तट
192,Festland::N,кьурамат,महाद्वीप
193,Meer::N,гьуьл,सागर
194,Meer::N,гьуьл,समुद्र
195,Bucht::N,бухта,खाड़ी
196,Insel::N,остров,टापू
197,Insel::N,остров,द्वीप
198,Blume::N,цуьк,फूल
199,Blume::N,цуьк,पुष्प
200,Gras::N,хъач,घास
201,Wurzel::N,дувул,मूल
202,Baum::N,ттар,पेड़
203,Baum::N,ттар,वृक्ष
204,Stamm::N,тан,धड़
205,Rinde::N,чкал,छाल
206,Rinde::N,чкал,वल्कल
207,Ast::N,тӏур,डाल
208,Ast::N,тӏур,शाखा
209,Zweig::N,хел,टहनी
210,Blatt::N,пеш,पत्र
211,Blatt::N,пеш,पत्ता
212,Birke::N,верх,भूर्ज
213,Kiefer[Baum]::N,шамагъаж,पाइन-वृक्ष
214,Weide[Baum]::N,цӏвелин ттар,बेंत
215,Tanne::N,ель,फ़र
216,Horn::N,карч,सींग
217,Horn::N,карч,विषाण
218,Feder::N,цӏакул,पर
219,Feder::N,цӏакул,पंख
220,Fell::N,хам,खाल
221,Fell::N,хам,पशु-चर्म
222,Flügel::N,лув,पंख
223,Flügel::N,лув,डैना
224,Klaue::N,къармах,पंजा
225,Kralle::N,пац,पंजा
226,Kralle::N,пац,नाख़ून
227,Kralle::N,тапас,पंजा
228,Kralle::N,тапас,नाख़ून
229,Schwanz::N,ттум,पूँछ
230,Ei::N,кака,अंडा
231,Nest::N,муг,नीड़
232,Nest::N,муг,घोंसला
233,Bau::N,тӏеквен,बिल
234,Bau::N,тӏеквен,माँद
235,Tier::N,гьайван,पशु
236,Tier::N,гьайван,जानवर
237,Herde::N,суьруь,गल्ला
238,Kuh::N,ккал,गौ
239,Kuh::N,ккал,गाय
240,Bulle::N,яц,साँड़
241,Bulle::N,бугъа,साँड़
242,Pferd::N,балкӏан,अश्व
243,Pferd::N,балкӏан,घोड़ा
244,Schaf::N,хеб,भेड़
245,Schwein::N,вак,शूकर
246,Hund::N,кицӏ,श्वान
247,Hund::N,кицӏ,कुत्ता
248,Katze::N,кац,बिल्ली
249,Bär::N,сев,रीछ
250,Bär::N,сев,भालू
251,Eichhörnchen::N,белка,गिलहरी
252,Elch::N,лось,एल्क
253,Fuchs::N,сикӏ,लोमड़ी
254,Hase::N,къуьр,खरहा
255,Hase::N,къуьр,ख़रगोश
256,Maus::N,кьиф,मूष
257,Maus::N,кьиф,चूहा
258,Wolf::N,жанавур,वृक
259,Wolf::N,жанавур,भेड़िया
260,Vogel::N,луван ничхир,पक्षी
261,Vogel::N,луван ничхир,चिड़िया
262,Schwarm::N,луж,झुंड
263,Huhn::N,верч,मुर्ग़ी
264,Hahn::N,кӏек,मुर्ग़ा
265,Gans::N,къаз,हंस
266,Gans::N,къаз,हंसिनी
267,Adler::N,лекь,उक़ाब
268,Ente::N,пӏатӏ,बतख़
269,Ente::N,пӏатӏ,बत्तक
270,Eule::N,тӏиб,उल्लू
271,Kranich::N,дурна,सारस
272,Kranich::N,дурна,क्रौंंच
273,Krähe::N,къаргъа,काक
274,Kuckuck::N,кукупӏ,कोयल
275,Kuckuck::N,кукупӏ,कोकिल
276,Schwan::N,къугь,हंस
277,Schwan::N,къугь,मराल
278,Fisch::N,гъед,मछली
279,Fisch::N,гъед,मत्स्य
280,Barsch::N,окунь,पर्च
281,Hecht::N,щука,पाइक
282,Schlange[Tier]::N,илан,सर्प
283,Schlange[Tier]::N,гъуьлягъ,सर्प
284,Wurm::N,квак,कृमि
285,Wurm::N,квак,कीड़ा
286,Spinne::N,хуьшрекан,लूता
287,Spinne::N,хуьшрекан,मकड़ी
288,Ameise::N,цегв,चींटी
289,Laus::N,нет,जूँ
290,Mücke::N,ветӏ,डाँस
291,Fliege::N,тӏветӏ,मक्खी
292,Fliege::N,тӏветӏ,मक्षिका
293,Schmetterling::N,чепелукь,तितली
294,Beere::N,куьлуь емиш,बेरी
295,Apfel::N,ич,सेब
296,Pilz::N,къарникъуз,खुंबी
297,Zwiebel::N,чичӏек,प्याज़
298,Saat::N,тумар,बीज
299,Korn::N,твар,दाना
300,Heu::N,векь,मूखी घास
301,Heu::N,векьер,मूखी घास
302,Schale::N,пириш,बकला
303,Schale::N,пириш,छिलका
304,Schale::N,хъуьруьш,बकला
305,Schale::N,хъуьруьш,छिलका
306,Grube::N,фур,गड्ढा
307,Falle::N,ракьар,जाल
308,Falle::N,ракьар,फँदा
309,Schlinge::N,гьалкъа,फँदा
310,Spur::N,гел,सुराग़
311,Spur::N,гел,पद-चिह्न
312,Asche::N,руьхъ,राख
313,Dreck::N,чирк,मैल
314,Dreck::N,чирк,गंदगी
315,Dreck::N,кьуруш,मैल
316,Dreck::N,кьуруш,गंदगी
317,Eisen::N,ракь,लोहा
318,Gold::N,алтун,सोना
319,Gold::N,алтун,स्वर्ण
320,Silber::N,гимиш,रजत
321,Silber::N,гимиш,चाँदी
322,Kohle::N,цӏивин,कोयला
323,Glas::N,шуьше,काँच
324,Lehm::N,ччеб,चिकनी मिट्टी
325,Sand::N,къум,रेत
326,Sand::N,къум,बालू
327,Mensch::N,инсан,मानव
328,Mensch::N,инсан,इनसान
329,Mensch::N,инсан,मनुष्य
330,Mann::N,итим,आदमी
331,Mann::N,итим,पुरुष
332,Frau::N,паб,औरत
333,Frau::N,паб,महिला
334,Frau::N,паб,स्त्री
335,Frau::N,дишегьли,औरत
336,Frau::N,дишегьли,महिला
337,Frau::N,дишегьли,स्त्री
338,Kind::N,аял,बाल
339,Kind::N,аял,बच्चा
340,Junge::N,гада,लड़का
341,Mädchen::N,руш,लड़की
342,Mädchen::N,руш,कुमारी
343,Familie::N,хзан,परिवार
344,Familie::N,килфет,परिवार
345,Großvater::N,чӏехи буба,दादा
346,Großmutter::N,чӏехи диде,नानी
347,Eltern::N,диде-буба,माँ-बाप
348,Eltern::N,диде-буба,माता-पिता
349,Vater::N,буба,बाप
350,Vater::N,буба,पिता
351,Mutter::N,диде,माँ
352,Mutter::N,диде,माता
353,Sohn::N,хва,बेटा
354,Sohn::N,хва,पुत्र
355,Tochter::N,руш,बेटी
356,Tochter::N,руш,पुत्री
357,Bruder::N,стха,भाई
358,Bruder::N,стха,भ्राता
359,Schwester::N,вах,बहन
360,Schwester::N,вах,भगिनी
361,Onkel::N,ими,ताऊ
362,Onkel::N,ими,काका
363,Onkel::N,халу,ताऊ
364,Onkel::N,халу,काका
365,Tante::N,эме,बूआ
366,Tante::N,эме,फूफी
367,Tante::N,эме,ख़ाला
368,Tante::N,хала,बूआ
369,Tante::N,хала,फूफी
370,Tante::N,хала,ख़ाला
371,Ehemann::N,гъуьл,पति
372,Ehemann::N,гъуьл,शौहर
373,Ehefrau::N,паб,बीवी
374,Freude::N,шадвал,आनंद
375,Freude::N,шадвал,प्रसन्नता
376,Gelächter::N,хъвер,हँसी
377,Gelächter::N,хъвер,क़हक़हा
378,Glück::N,бахт,आनंद
379,Glück::N,бахт,ख़ुशी
380,Kummer::N,дерт,शोक
381,Kummer::N,дерт,दुःख
382,Kummer::N,хажалат,शोक
383,Kummer::N,хажалат,दुःख
384,Wunsch::N,мурад,इच्छा
385,Wunsch::N,мурад,अभिलाषा
386,Lust::N,гьевес,चाह
387,Lust::N,гьевес,कामना
388,Geist::N,руьгь,जान
389,Geist::N,руьгь,प्राण
390,Gedanke::N,фикир,विचार
391,Verstand::N,акьул,समझ
392,Verstand::N,акьул,अक़्ल
393,Verstand::N,акьул,बुद्धि
394,Sinn::N,мана,अर्थ
395,Grund::N,себеб,वजह
396,Grund::N,себеб,कारण
397,Wahrheit::N,керчек,सत्य
398,Wahrheit::N,керчек,सच्चाई
399,Wahrheit::N,гьакъикъат,सत्य
400,Wahrheit::N,гьакъикъат,सच्चाई
401,Gespräch::N,ихтилат,चर्चा
402,Gespräch::N,ихтилат,वार्ता
403,Gespräch::N,ихтилат,बात-चीत
404,Märchen::N,мах,क़िस्सा
405,Erzählung::N,кьиса,कथा
406,Erzählung::N,кьиса,कहानी
407,Nachricht::N,хабар,सूचना
408,Nachricht::N,хабар,समाचार
409,Neuigkeit::N,цӏийи хабар,ख़बर
410,Neuigkeit::N,цӏийи хабар,समाचार
411,Name::N,тӏвар,नाम
412,Rätsel::N,мискӏал,पहेली
413,Rede::N,рахун,वचन
414,Rede::N,рахун,भाषण
415,Sprache::N,чӏал,भाषा
416,Sprache::N,чӏал,ज़बान
417,Stimme::N,ван,स्वर
418,Stimme::N,ван,आवाज़
419,Wort::N,гаф,शब्द
420,Wort::N,гаф,लफ़्ज़
421,Zeichen::N,ишара,निशान
422,Ruf::N,эвер,पुकार
423,Ruf::N,эвер,आह्वान
424,Lärm::N,ван-сес,शोर
425,Lärm::N,ван-сес,हुल्लड़
426,Laut::N,ван,स्वर
427,Laut::N,ван,ध्वनि
428,Laut::N,сес,स्वर
429,Laut::N,сес,ध्वनि
430,Ton::N,ван-сес,सुर
431,Ton::N,ван-сес,स्वर
432,Lied::N,мани,गीत
433,Ruhe::N,ласвал,आराम
434,Ruhe::N,ласвал,ख़ामोशी
435,Ruhe::N,фаракъат,आराम
436,Ruhe::N,фаракъат,ख़ामोशी
437,Ruhe::N,асайиш,आराम
438,Ruhe::N,асайиш,ख़ामोशी
439,Leute::N,инсанар,लोग
440,Volk::N,халкь,क़ौम
441,Volk::N,халкь,प्रजा
442,Arbeit::N,кӏвалах,काम
443,Gast::N,мугьман,अतिथि
444,Gast::N,мугьман,मेहमान
445,Geschenk::N,савкьат,उपहार
446,Geschenk::N,савкьат,तोहफ़ा
447,Spiel::N,къугъун,खेल
448,Spiel::N,къугъун,क्रीड़ा
449,Gesellschaft::N,жемят,साथ
450,Gesellschaft::N,общество,साथ
451,Hilfe::N,куьмек,मदद
452,Hilfe::N,куьмек,सहायता
453,Freund::N,дуст,मित्र
454,Kamerad::N,яр-дуст,साथी
455,Kamerad::N,яр-дуст,कामरेड
456,Angelegenheit::N,кар,बात
457,Angelegenheit::N,кар,मामला
458,Anzahl::N,сан,तादाद
459,Anzahl::N,сан,संख्या
460,Anzahl::N,кьадар,तादाद
461,Anzahl::N,кьадар,संख्या
462,Art::N,жуьре,तरह
463,Art::N,жуьре,क़िस्म
464,Stück::N,кӏус,फाँक
465,Stück::N,кӏус,टुकड़ा
466,Teil::N,пай,भाग
467,Teil::N,пай,हिस्सा
468,Hälfte::N,зур,अर्धभाग
469,Hälfte::N,зур пай,अर्धभाग
470,Kreis::N,круг,चक्कर
471,Kreis::N,чкаяр,चक्कर
472,Kreis::N,элкъвей цӏар,चक्कर
473,Kreuz::N,хаш,सलीब
474,Kreuz::N,хаш,क्रूस
475,Linie::N,цӏар,लाइन
476,Strich::N,цӏар,लकीर
477,Abstand::N,ара,अंतर
478,Abstand::N,ара,फ़ासला
479,Entfernung::N,мензил,दूरी
480,Entfernung::N,мензил,फ़ासला
481,Gegend::N,чка,इलाक़ा
482,Platz::N,ара,जगह
483,Platz::N,ара,स्थान
484,Ort::N,чка,स्थल
485,Ort::N,чка,स्थान
486,Seite::N,пад,ओर
487,Seite::N,пад,तरफ़
488,Mitte::N,юкь,बीच
489,Mitte::N,юкь,मध्य
490,Gegenstand::N,затӏ,चीज़
491,Gegenstand::N,затӏ,पदार्थ
492,Sache::N,шей,चीज़
493,Sache::N,шей,वस्तु
494,Sache::N,затӏ,चीज़
495,Sache::N,затӏ,वस्तु
496,Rand::N,къерех,छोर
497,Rand::N,къерех,उपांत
498,Kante::N,син,कोर
499,Kante::N,син,किनारा
500,Ecke::N,пӏипӏ,कोना
501,Ecke::N,пӏипӏ,नुक्कड़
502,Spitze::N,кӏвенкӏв,नोक
503,Ende::N,кьил,छोर
504,Ende::N,кьил,सिरा
505,Loch::N,тӏеквен,छेद
506,Loch::N,тӏеквен,सूराख़
507,Winkel::N,пӏипӏ,कोण
508,Winkel::N,пӏипӏ,कोना
509,Muster::N,гишир,नमूना
510,Muster::N,гишир,डिज़ाइन
511,Größe::N,кьадар,परिमाण
512,Größe::N,кьадар,विस्तार
513,Länge::N,яргъивал,लंबाई
514,Höhe::N,кьакьанвал,ऊँचाई
515,Höhe::N,кьакьанвал,उच्चता
516,Gewicht::N,заланвал,भार
517,Gewicht::N,заланвал,वज़न
518,Menge::N,кьадар,मात्रा
519,Haufen::N,хара,ढेर
520,Haufen::N,хара,अंबार
521,Reihe::N,жерге,क़तार
522,Reihe::N,жерге,पंक्ति
523,Boot::N,луьткве,नाव
524,Boot::N,луьткве,नौका
525,Ruder::N,кьусу,चप्पू
526,Schlitten::N,гъелерар,बर्फ़-गाड़ी
527,Lagerfeuer::N,цӏай,अलाव
528,Lagerfeuer::N,цӏай,कैंप-फ़ायर
529,Last::N,заланвал,भार
530,Gang::N,ериш,चाल
531,Schritt::N,къадам,डग
532,Schritt::N,къадам,क़दम
533,Norden::N,кефер,उत्तर
534,Norden::N,кефер пад,उत्तर
535,Süden::N,кьибле,दक्खिन
536,Westen::N,рагъакӏидай пад,पश्चिम
537,Osten::N,рагъэкъечӏдай пад,पूरब
538,Holz::N,кӏарас,काठ
539,Holz::N,кӏарас,काष्ठ
540,Brett::N,кьул,पटरा
541,Brett::N,кьул,तख़्ता
542,Brett::N,тахта,पटरा
543,Brett::N,тахта,तख़्ता
544,Stütze::N,даях,टेक
545,Stütze::N,даях,थूनी
546,Stange::N,юрк,छड़
547,Stange::N,юрк,बाँस
548,Stock::N,лаш,लाठी
549,Stab::N,юрк,लग्गा
550,Rohr::N,турба,नल
551,Haus::N,ужагъ,घर
552,Haus::N,ужагъ,मकान
553,Heim::N,кӏвал,घर
554,Heim::N,кӏвал,गृह
555,Ofen::N,пич,चूल्हा
556,Fußboden::N,кӏвалин ччил,फ़र्श
557,Tisch::N,стол,मेज़
558,Stuhl::N,стул,कुरसी
559,Wiege::N,кьеб,पालना
560,Wiege::N,кьеб,हिंडोला
561,Bett::N,тахт,खाट
562,Bett::N,тахт,पलंग
563,Regal::N,кьацӏ,शेल्फ़
564,Kiste::N,ящик,पेटी
565,Kiste::N,ящик,डिब्बा
566,Fenster::N,дакӏар,खिड़की
567,Tür::N,рак,द्वार
568,Tür::N,рак,दरवाज़ा
569,Tor::N,варар,फाटक
570,Zaun::N,пару,बाड़ा
571,Dach::N,къав,छत
572,Dach::N,къав,छप्पर
573,Leiter::N,гурар,सीढ़ी
574,Besen::N,таран кул,झाड़ू
575,Besen::N,таран кул,बुहारी
576,Spaten::N,ппер,कुदाल
577,Schaufel::N,хекендаз,बेलचा
578,Schaufel::N,хекендаз,फावड़ा
579,Gabel::N,шиш,काँटा
580,Löffel::N,тӏур,चम्मच
581,Messer::N,чукӏул,छुरा
582,Messer::N,чукӏул,चाक़ू
583,Nagel::N,мих,कील
584,Nagel::N,мих,मेख़
585,Netz::N,чил,जाल
586,Haken::N,къармах,अंकुश
587,Griff::N,ттум,मूठ
588,Griff::N,ттум,हत्था
589,Schloss::N,куьлег,ताला
590,Bild::N,шикил,चित्र
591,Bild::N,суьрет,चित्र
592,Figur::N,фигура,मूर्ति
593,Puppe::N,нини,पुतली
594,Puppe::N,нини,गुड़िया
595,Beutel::N,тагъар,झोला
596,Bündel::N,галгам,पुलिंदा
597,Tasche::N,чанта,बेग
598,Tasche::N,чанта,बस्ता
599,Eimer::N,ведре,बाल्टी
600,Deckel::N,кьил,ढक्कन
601,Deckel::N,къалпагъ,ढक्कन
602,Geschirr::N,къаб-къажах,बरतन-भाँड़े
603,Sack::N,чувал,बोरा
604,Tasse::N,сукӏра,प्याला
605,Topf::N,къажгъан,देग़चा
606,Kessel::N,къажгъан,देग़
607,Kessel::N,къажгъан,बटलोई
608,Essen::N,тӏуьн,खाना
609,Nahrung::N,тӏуьн,भोजन
610,Speise::N,хуьрек,खाना
611,Speise::N,хуьрек,व्यंजन
612,Fleisch::N,як,मांस
613,Fleisch::N,як,गोश्त
614,Getreide::N,техил,अनाज
615,Brei::N,хапӏа,भरता
616,Brei::N,хапӏа,दलिया
617,Brei::N,хешил,भरता
618,Brei::N,хешил,दलिया
619,Brot::N,фу,रोटी
620,Scheibe::N,чӏук,कतला
621,Fett::N,ягълу,वसा
622,Fett::N,ягълу,चरबी
623,Butter::N,гъери,मक्खन
624,Öl::N,ягълу,तेल
625,Salz::N,кьел,नमक
626,Suppe::N,суп,सूप
627,Suppe::N,суп,शोरबा
628,Suppe::N,шурпа,सूप
629,Suppe::N,шурпа,शोरबा
630,Honig::N,вирт,शहद
631,Milch::N,нек,दूध
632,Tee::N,чай,चाय
633,Leder::N,тумаж,चमड़ा
634,Wolle::N,йис,ऊन
635,Stoff::N,парча,कपड़ा
636,Nadel::N,раб,सूई
637,Faden::N,гъал,डोरा
638,Knopf::N,дуьгме,बटन
639,Knopf::N,дуьгме,घुंडी
640,Knoten::N,тӏвал,गाँठ
641,Knoten::N,тӏвал,गुत्थी
642,Farbe::N,ранг,रंग
643,Farbe::N,ранг,वर्ण
644,Kleidung::N,партал,पहनावा
645,Hemd::N,перем,कुरता
646,Hemd::N,перем,क़मीज़
647,Kragen::N,хев,गरदनी
648,Kragen::N,хев,गरेबान
649,Ärmel::N,хел,आस्तीन
650,Hose::N,шалвар,पैंट
651,Hose::N,шалвар,पतलून
652,Gürtel::N,чӏул,पेटी
653,Gürtel::N,чӏул,मेखला
654,Mütze::N,бармак,टोपी
655,Mütze::N,бапӏах,टोपी
656,Schuh::N,ботинка,जूता
657,Stiefel::N,чекме,बूट
658,Ring::N,тупӏал,अँगूठी
659,Band::N,тасма,पट्टी
660,Kamm::N,регъ,कंघी
661,Spiegel::N,гуьзгуь,आईना
662,Spiegel::N,гуьзгуь,दर्पण
663,Riemen::N,къайиш,तसमा
664,Riemen::N,къайиш,पट्टा
665,Schnur::N,еб,डोरी
666,Schnur::N,еб,सुतली
667,Decke::N,яргъан,रज़ाई
668,Kissen::N,хъуьцуьган,तकिया
669,Kissen::N,хъуьцуьган,गाद्दा
670,Tuch::N,шал,रूमाल
671,Tuch::N,шал,वस्त्र
672,Handtuch::N,дасмал,अँगोछा
673,Kraft::N,гуж,ज़ोर
674,Kraft::N,гуж,शक्ति
675,Stärke::N,къуват,बल
676,Stärke::N,къуват,ताक़त
677,Gesundheit::N,сагъвал,स्वास्थ्य
678,Gesundheit::N,сагъвал,तंदुरुस्ती
679,Krankheit::N,тӏал,रोग
680,Krankheit::N,тӏал,बीमारी
681,Schmerz::N,тӏал,दर्द
682,Schmerz::N,тӏал,पीड़ा
683,Schmerz::N,тӏарвал,दर्द
684,Schmerz::N,тӏарвал,पीड़ा
685,Wunde::N,хер,घाव
686,Wunde::N,хер,ज़ख़्म
687,Fieber::N,ифин,ज्वर
688,Fieber::N,ифин,बुख़ार
689,Arznei::N,дарман,दवा
690,Arznei::N,дарман,औषाधि
691,Brücke::N,муьгъ,पुल
692,Brücke::N,муьгъ,सेतु
693,Brunnen::N,къуй,कुआँ
694,Weide::N,уьруьш,चरागाह
695,Pfad::N,рехъ,पथ
696,Pfad::N,рехъ,पगडंडी
697,Weg::N,рехъ,मार्ग
698,Straße::N,рехъ,राह
699,Straße::N,рехъ,रास्ता
700,Dorf::N,хуьр,गाँव
701,Dorf::N,хуьр,ग्राम
702,Stadt::N,шегьер,शहर
703,Brief::N,кагъаз,ख़त
704,Brief::N,кагъаз,पत्र
705,Brief::N,кагъаз,चिट्ठी
706,Buch::N,улуб,किताब
707,Buch::N,улуб,पुस्तक
708,Buchstabe::N,гьарф,अक्षर
709,Zeitung::N,газета,अख़बार
710,Zeitung::N,газета,समाचार-पत्र
711,Leben::N,уьмуьр,जीवन
712,Leben::N,уьмуьр,ज़िंदगी
713,Tod::N,кьиникь,मौत
714,Tod::N,кьиникь,मृत्यु
715,Grab::N,сур,क़ब्र
716,Kirche::N,килиса,चर्च
717,Kirche::N,килиса,गिरजा
718,Sünde::N,гунагь,पाप
719,Sünde::N,гунагь,गुनाह
720,Gott::N,аллагь,देव
721,Gott::N,аллагь,ईश्वर
722,Arbeiter::N,фяле,मज़दूर
723,Chef::N,гьаким,अध्यक्ष
724,Meister::N,устӏар,शिल्पज्ञ
725,Arzt::N,доктор,वैद्य
726,Arzt::N,доктор,डॉक्टर
727,Arzt::N,доктор,चिकित्सक
728,Lehrer::N,муаллим,शिक्षक
729,Lehrer::N,муаллим,अध्यापक
730,Geld::N,пул,धन
731,Geld::N,пул,पैसा
732,Laden::N,магазин,दुकान
733,Preis::N,къимет,दाम
734,Preis::N,къимет,मूल्य
735,Ware::N,мал,माल
736,Ware::N,мал,पण्य
737,Ware::N,товар,माल
738,Ware::N,товар,पण्य
739,Nutzen::N,хийир,लाभ
740,Nutzen::N,хийир,फ़ायदा
741,Nutzen::N,менфят,लाभ
