,Concept_ID,la,lbe
756,hinab::ADV,pessum,бакӏъялавай
757,oben::ADV,supra,ялув
758,hinauf::ADV,sursum,лавай
759,überall::ADV,ubique,гьариий
760,überall::ADV,ubique,хьу-хьуний
761,überall::ADV,ubique,гьарца кӏанай
762,nicht::ADV,non,къа-
763,ein wenig::ADV,paulum,чанни
764,ein wenig::ADV,paulum,ца чансса
765,kaum::ADV,vix,дахьа
766,kaum::ADV,aegre,дахьа
767,sehr::ADV,valde,оьну
768,sehr::ADV,valde,гужну
769,sehr::ADV,valde,хъинну
770,sehr::ADV,magnopere,оьну
771,sehr::ADV,magnopere,гужну
772,sehr::ADV,magnopere,хъинну
773,so::ADV,ita,укукн
774,noch::ADV,etiam,гьала
775,noch::ADV,etiam,уттигу
776,noch::ADV,etiam,цакьинва
777,noch::ADV,etiam,ттигу-шилагу
778,nur::ADV,solum,анжагь
779,nur::ADV,tantum,анжагь
780,schon::ADV,iam,
781,wieder::ADV,rursus,цӏуницӏа
782,vergebens::ADV,frustra,аьдада
783,vergebens::ADV,frustra,нахӏакь
784,vor::PRP,ante,хьхьичӏ
785,hinter::PRP,post,махъ
786,unter::PRP,sub,лув
787,durch::PRP,per,-х
788,neben::PRP,iuxta,чӏарав
789,zwischen::PRP,inter,дянив
790,wegen::PRP,propter,цӏаний
791,dies::PRN,hoc,ва
792,das::PRN,id,та
793,das::PRN,id,кӏа
794,das::PRN,id,га
795,alles::PRN,omnia,щала
796,ich::PRN,ego,на
797,du::PRN,tu,ина
798,er::PRN,is,му
799,er::PRN,ille,му
800,wir::PRN,nos,жу
801,ihr::PRN,vos,зу
802,sie::PRN,ii,
803,sie::PRN,illi,
804,was::FPRN,quid,ци
805,wer::FPRN,quis,цу
806,wo::FADV,ubi,чув
807,wohin::FADV,quo,чун
808,wie::FADV,quomodo,цукун
809,warum::FADV,cur,цан
810,wieviel::FNUM,quantum,циксса
811,eins::NUM,unus,ца
812,zwei::NUM,duo,кӏива
813,drei::NUM,tres,шамма
814,vier::NUM,quattuor,мукьа
815,vier::NUM,quattuor,мукьва
816,fünf::NUM,quinque,ххюва
817,sechs::NUM,sex,ряхва
818,sieben::NUM,septem,арула
819,acht::NUM,octo,мяйва
820,neun::NUM,novem,урчӏва
821,zehn::NUM,decem,ацӏва
822,elf::NUM,undecim,ацӏния цава
823,zwölf::NUM,duodecim,ацӏиия кӏива
824,zwanzig::NUM,viginti,кьува
825,dreißig::NUM,triginta,зувира
826,vierzig::NUM,quadraginta,мукьцӏала
827,fünfzig::NUM,quinquaginta,ххюцӏала
828,sechzig::NUM,sexaginta,ряхцӏала
829,siebzig::NUM,septuaginta,
830,achtzig::NUM,octoginta,мяйцӏала
831,neunzig::NUM,nonaginta,урчӏцӏала
832,hundert::NUM,centum,ттурш
833,hundert::NUM,centum,ттуршва
834,tausend::NUM,mille,азарва
835,und::CNJ,et,-гу
836,und::CNJ,-que,-гу
837,oder::CNJ,vel,я
838,oder::CNJ,vel,ягу
839,stehen::V,stare,ацӏан
840,sitzen::V,sedere,щяивкӏун икӏан
841,liegen::V,iacere,утту нвхьуну икӏан
842,hängen::V,pendere,зурчӏай тӏун
843,werden::V,fieri,хьун
844,passieren::V,accidere,хьун
845,beginnen::V,incipere,дайдишин
846,beginnen::V,incipere,дайдирхьуну дикӏан
847,enden::V,finem habere,къуртал дан
848,wechseln::V,mutari,даххана хьун
849,wechseln::V,mutari,даххана дуллан
850,aufgehen[Sonne]::V,oriri,буклай бур
851,untergehen[Sonne]::V,occidere,лаглай бур
852,scheinen[Sonne]::V,lucere,битан
853,scheinen[Sonne]::V,lucere,чани буллан
854,donnern::V,tonare,тӏий бур
855,wehen::V,flare,бишлай бур
856,strömen::V,fluere,экьинан
857,fließen::V,manare,экьинан
858,sich drehen::V,torqueri,гьанан
859,schwanken::V,vacillare,хъюлчу тӏун
860,schwanken::V,vacillare,хӏуркку тӏун
861,schwingen::V,vibrare,хъюлчай тӏун
862,schwingen::V,vibrare,хъюлчу тӏун
863,fallen::V,cadere,багьлан
864,brennen::V,ardere,ччучлан
865,rauchen::V,fumare,пуркӏу тӏун
866,regnen::V,pluere,лачӏун
867,regnen::V,pluere,лачIлай дур
868,gefrieren::V,congelari,микӏ лачӏун
869,tauen::V,rorare,баслан
870,schmelzen::V,liquescere,баслан
871,trocknen::V,arescere,кьакьан
872,sieden::V,fervere,щаран
873,faulen::V,putescere,аьллан
874,verfaulen::V,putescere,аьллан
875,verfaulen::V,putescere,аьян
876,reißen::V,scindi,ххя дукан
877,versinken::V,mergi,оькьлан
878,versinken::V,mergi,оькьан
879,vergehen::V,praeterire,лялиян
880,erscheinen::V,apparere,буккан
881,erscheinen::V,apparere,загьир хьун
882,verschwinden::V,discedere,бат хьун
883,verschwinden::V,discedere,акъа хьун
884,sinken::V,labi,чахь учин
885,abnehmen::V,deminui,чан хьун
886,abnehmen::V,deminui,ссуссукьу хьун
887,zunehmen::V,augeri,гьарза хьун
888,steigen::V,augescere,гьаз хьун
889,wachsen::V,crescere,ххяххан
890,glänzen::V,splendere,цӏай буккан
891,funkeln::V,micare,цӏай-цӏай тӏун
892,lärmen::V,strepere,чӏу буллан
893,lärmen::V,strepere,аьлагъужа буллан
894,läuten::V,sonare,занг ришлан
895,läuten::V,sonare,занг дуллан
896,klingeln::V,tinnire,занг ришлан
897,klingeln::V,tinnire,занг дуллан
898,klirren::V,crepare,
899,brausen::V,saevire,никъащилан
900,rauschen::V,crepare,щурщур тӏун
901,klingen::V,sonare,чӏу буклан
902,bellen::V,latrare,хӏап тӏун
903,heulen::V,ululare,
904,blasen::V,flare,уф тӏун
905,pfeifen::V,sibilare,щютӏа тӏун
906,schreien::V,clamare,чӏу бан
907,stöhnen::V,gemere,угь-къак тӏун
908,zittern::V,tremere,зурзу чин
909,zittern::V,tremere,зурзу тӏун
910,zittern::V,trepidare,зурзу чин
911,zittern::V,trepidare,зурзу тӏун
912,leben::V,vivere,ялапар хъанан
913,geboren werden::V,nasci,ан
914,atmen::V,spirare,ссихӏ ласлан
915,atmen::V,spirare,ссихӏ бигьлан
916,trinken::V,bibere,хӏачӏан
917,trinken::V,bibere,хӏачӏлан
918,essen::V,edere,канан
919,schlucken::V,devorare,кьюлтӏа тӏун
920,müde werden::V,fatigari,аьхчӏин
921,einschlafen::V,obdormiscere,шанан икӏан
922,schlafen::V,dormire,шанан
923,aufwachen::V,expergisci,чантӏ учин
924,aufstehen::V,exsurgere,бизан
925,sich erholen::V,se reficere,бигьалаган
926,krank werden::V,aegrescere,къашай хьун
927,krank sein::V,aegrotare,къашай хъанан
928,krank sein::V,aegrotare,къашавай икӏан
929,schmerzen::V,dolere,цӏун
930,husten::V,tussire,хъугьу чин
931,husten::V,tussire,хъугьу тӏун
932,genesen::V,convalescere,хъин хьун
933,genesen::V,convalescere,сагъ лаган
934,sterben::V,mori,ивчӏан
935,umkommen::V,perire,лиллан
936,umkommen::V,perire,литӏлан
937,umkommen::V,perire,ажал биян
938,umkommen::V,perire,личӏи хьун
939,umkommen::V,perire,иакьлу хьун
940,umkommen::V,perire,ахир жан хъанан
941,umkommen::V,perire,рухӏирачӏа икӏан
942,sich bewegen::V,se movere,сукку хьун
943,sich rühren::V,micare,сукку хьун
944,sich erheben::V,surgere,бизан
945,sich setzen::V,considere,щяикӏан
946,sich setzen::V,considere,щябикӏан
947,hinfallen::V,cadere,багьан
948,laufen::V,vadere,занан
949,schreiten::V,gradi,ша ласлан
950,spazierengehen::V,ambulare,сайр буллан
951,eilen::V,properare,анавар буккан
952,sich beeilen::V,festinare,анавар буккан
953,sausen::V,currere,никъа щилан
954,sausen::V,currere,никъа щун
955,rennen::V,currere,лечлан
956,springen::V,salire,тӏанкӏ дан
957,klettern::V,niti,лахълан
958,schaukeln::V,oscillare,гьайжак бигьлан
959,kriechen::V,repere,ххярк тӏун
960,kriechen::V,serpere,ххярк тӏун
961,schwimmen::V,nare,гьузун
962,schwimmen::V,natare,гьузун
963,tauchen::V,mergere,лултту уккан
964,rudern::V,remigare,бяхлан
965,rudern::V,remigare,батӏлан
966,rudern::V,remigare,ххялаххи дуклан
967,fahren::V,vehi,гьан
968,fliegen::V,volare,лехлан
969,gehen::V,ire,нан
970,gehen::V,vadere,нан
971,weggehen::V,abire,ялагьан
972,weggehen::V,discedere,ялагьан
973,abfahren::V,proficisci,гьан
974,anhalten::V,consistere,бацӏан
975,hineingehen::V,inire,буххан
976,hineingehen::V,ingredi,буххан
977,eintreten::V,intrare,буххан
978,kommen::V,venire,учӏан
979,ankommen::V,advenire,биян
980,ankommen::V,advenire,бучӏан
981,zurückkommen::V,revenire,зана хъун
982,zurückkommen::V,revenire,зана бикӏан
983,bleiben::V,manere,личӏан
984,warten::V,opperiri,ялугьлан
985,erwarten::V,opperiri,ялугьлан
986,erwarten::V,expectare,ялугьлан
987,suchen::V,quaerere,луглан
988,finden::V,reperire,лякъин
989,versuchen::V,conari,ххал буллан
990,versuchen::V,temptare,ххал буллан
991,vorbereiten::V,parare,хӏадур бан
992,lieben::V,amare,эшкьи хьуиу бикӏан
993,mögen::V,amare,ххиран бикӏан
994,lachen::V,ridere,хъян
995,rühren::V,commovere,
996,weinen::V,flere,аьтӏун
997,schimpfen::V,increpare,дяъван
998,schimpfen::V,increpare,ссугайи агьан
999,sich ärgern::V,indignari,ссибизлан
1000,sich fürchten::V,vereri,ингъауслан
1001,fürchten::V,timere,хӏучӏ тӏун
1002,fliehen::V,fugere,ака бан
1003,flüchten::V,effugere,лихъан
1004,sehen::V,videre,чӏалан
1005,anschauen::V,aspectare,урган
1006,ansehen::V,spectare,буруглан
1007,hören::V,audire,баллан
1008,zuhören::V,auscultare,вичӏи дихьлан
1009,probieren::V,gustare,тӏин ххал буллан
1010,riechen::V,olfacere,ссунтӏа тӏун
1011,fühlen::V,sentire,дакӏнил буслан
1012,scheinen::V,videri,ххан
1013,scheinen::V,videri,бизан
1014,scheinen::V,videri,ххан бикӏлай бикӏан
1015,zu sehen sein::V,conspici,
1016,vernehmen::V,comperire,баян
1017,frieren::V,algere,лигьулул хъанан
1018,tun::V,facere,бан
1019,können::V,posse,хьун
1020,wollen::V,velle,
1021,anfangen::V,incipere,дайдишин
1022,beenden::V,finire,къуртал бан
1023,aufhören::V,desistere,кьабагьан
1024,gelingen::V,contingere,бюхъан
1025,geraten::V,evenire,
1026,öffnen::V,aperire,тӏитӏин
1027,schließen::V,claudere,лакьин
1028,stellen::V,sistere,дацӏан дан
1029,stellen::V,sistere,бишин
1030,setzen::V,ponere,щяитан
1031,legen::V,ponere,бишин
1032,berühren::V,tangere,ка щун
1033,verbinden::V,iungere,бахӏин
1034,verbinden::V,iungere,дахӏин
1035,bedecken::V,tegere,ялтту бущин
1036,bedecken::V,tegere,ялтту бакьин
1037,bedecken::V,operire,ялтту бущин
1038,bedecken::V,operire,ялтту бакьин
1039,aufhängen::V,suspendere,лахъан
1040,anzünden::V,accendere,лахъан
1041,anzünden::V,inflammare,лахъан
1042,aufheben::V,tollere,гьаз бан
1043,zurücklassen::V,relinquere,кьаитан
1044,zurücklassen::V,relinquere,битан
1045,verlieren::V,perdere,дакъа дан
1046,verlieren::V,amittere,дакъа дан
1047,fallen lassen::V,dimittere,рутан
1048,machen::V,facere,дан
1049,herstellen::V,fabricare,яраг ишла бувиу бан
1050,bauen::V,construere,дан
1051,reparieren::V,reparare,дакьин дан
1052,verbessern::V,emendare,ххуй дан
1053,ändern::V,mutare,баххана бан
1054,graben::V,fodere,дуклан
1055,beugen::V,flectere,лахӏан бан
1056,beugen::V,flectere,кьус бикӏан
1057,biegen::V,curvare,баччин
1058,biegen::V,curvare,лахӏан бан
1059,drehen::V,torquere,гьанан
1060,wenden::V,vertere,кӏура баен бан
1061,umdrehen::V,convertere,кӏура баен бан
1062,heben::V,tollere,гьаз бан
1063,hochheben::V,levare,гьаз бан
1064,ergreifen::V,capessere,хъап дан
1065,ergreifen::V,capessere,хъап увиу угьан
1066,halten::V,tenere,бугьлан
1067,drücken::V,premere,кьюч бигьлан
1068,schieben::V,promovere,щун
1069,kratzen::V,radere,
1070,lecken::V,lambere,ланцӏа тӏун
1071,beißen::V,mordere,хъапа тӏун
1072,beißen::V,mordere,кьацӏа тӏун
1073,abreißen::V,avellere,буцан
1074,abschneiden::V,desecare,бухъан
1075,abschneiden::V,desecare,кьукьин
1076,binden::V,ligare,бахӏин
1077,binden::V,ligare,дахӏин
1078,stecken::V,inserere,
1079,brechen::V,rumpere,гъагъан
1080,klopfen::V,pultare,кьутӏа тӏун
1081,hauen::V,ferire,рищун
1082,kleben::V,agglutinare,лачӏун буллан
1083,reiben::V,terere,ссуку буллан
1084,streichen::V,oblinere,дугъан
1085,streichen::V,oblinere,аьгъу дан
1086,schleifen::V,acuere,
1087,schneiden::V,secare,духълан
1088,schneiden::V,secare,кьукьлан
1089,rütteln::V,quassare,
1090,schütteln::V,quatere,хъюлчу буллан
1091,schwenken::V,ventilare,палцӏ дуллан
1092,schütten::V,fundere,рутӏин
1093,füllen::V,complere,буцӏин бан
1094,einwickeln::V,involvere,кай-кай бан
1095,tragen::V,ferre,ларсун занан
1096,tragen::V,ferre,ларсун ачин
1097,tragen::V,portare,ларсун занан
1098,tragen::V,portare,ларсун ачин
1099,schleppen::V,pertrahere,ххилан
1100,ziehen::V,trahere,
1101,aufbewahren::V,asservare,ядан
1102,aufbewahren::V,asservare,ядуллан
1103,werfen::V,iacere,личин
1104,fangen::V,capere,бугьан
1105,fangen::V,capere,бугьлан
1106,packen::V,capessere,
1107,verstecken::V,abdere,ладитан
1108,verstecken::V,abdere,кьюлтӏ дан
1109,verstecken::V,abdere,дахьлаган дан
1110,teilen::V,partiri,бачӏин
1111,teilen::V,partiri,бутӏа бан
1112,teilen::V,dividere,бачӏин
1113,teilen::V,dividere,бутӏа бан
1114,schicken::V,mittere,тӏайла буккан
1115,bringen::V,apportare,диян дан
1116,hinzufügen::V,addere,ххи бан
1117,bekommen::V,adipisci,ласун
1118,erhalten::V,accipere,ласун
1119,nehmen::V,sumere,ласун
1120,wählen::V,eligere,бувчӏин
1121,auswählen::V,deligere,бувчӏин
1122,auswählen::V,deligere,язи бугьан
1123,bewahren::V,conservare,ядан
1124,behindern::V,impedire,дайщишруду дуллан
1125,verderben::V,corrumpere,зия дан
1126,beschädigen::V,laedere,зарал буллан
1127,zerbrechen::V,rumpere,гьагъан
1128,zerbrechen::V,rumpere,гьагъан бан
1129,zerbrechen::V,frangere,гьагъан
1130,zerbrechen::V,frangere,гьагъан бан
1131,zerreißen::V,discindere,ххяхха дуккан
1132,zerstören::V,delere,лекьан дан
1133,verbrennen::V,urere,ччуччин
1134,verbrennen::V,cremare,ччуччин
1135,geben::V,dare,дулун
1136,reichen::V,praebere,дулун
1137,schenken::V,donare,пишкаш дан
1138,schenken::V,donare,багъишла дан
1139,schenken::V,donare,ихӏсандалун дуллун
1140,schenken::V,largiri,пишкаш дан
1141,schenken::V,largiri,багъишла дан
1142,schenken::V,largiri,ихӏсандалун дуллун
1143,versprechen::V,polliceri,банна чин
1144,versprechen::V,promittere,банна чин
1145,loben::V,laudare,цӏа дан
1146,küssen::V,osculari,ппай тӏун
1147,zudecken::V,tegere,
1148,wecken::V,excitare,чантӏ учин ан
1149,zeigen::V,monstrare,ккаккан бан
1150,führen::V,ducere,буцин
1151,lehren::V,docere,лахьхьин бан
1152,lehren::V,docere,лахьхьин буллан
1153,unterrichten::V,instituere,дарс дишаван
1154,aufziehen::V,nutrire,хъуна ан
1155,aufziehen::V,nutrire,тарбия ан
1156,leiten::V,ducere,каялувшиву дан
1157,antreiben::V,incitare,
1158,lassen::V,iubere,
1159,einladen::V,invitare,хъамалу оьвчин
1160,vereinigen::V,coniungere,ца бан
1161,besuchen::V,visere,ялун уххан
1162,treffen::V,convenire,хьуна бакьин
1163,sich versammeln::V,convenire,батӏин
1164,spielen::V,ludere,тӏуркӏу тӏун
1165,singen::V,cantare,балай тӏун
1166,tanzen::V,saltare,къавтӏун
1167,sich trennen::V,digredi,ппив хьун
1168,sich trennen::V,discedere,ппив хьун
1169,verlassen::V,deserere,увккун гьан
1170,verlassen::V,relinquere,увккун гьан
1171,retten::V,servare,ххассал бан
1172,bewachen::V,custodire,къарал бан
1173,schützen::V,tueri,ябан
1174,schützen::V,tutari,ябан
1175,verteidigen::V,defendere,буруччин
1176,sich schlagen::V,luctari,биян
1177,schießen::V,iaculari,битлан
1178,siegen::V,vincere,ххув хьун
1179,siegen::V,vincere,ххувшаву ласун
1180,ärgern::V,irritare,ссибизан уллан
1181,schlagen::V,ferire,рищун
1182,treten::V,calcare,
1183,stechen::V,pungere,кьутӏин
1184,stoßen::V,tundere,щун
1185,stehlen::V,furari,дацин
1186,stören::V,turbare,кьючин
1187,belästigen::V,obtundere,бизар уллан
1188,verbergen::V,celare,лабитан
1189,verbergen::V,celare,кӏучӏ бан
1190,verbergen::V,occultare,лабитан
1191,verbergen::V,occultare,кӏучӏ бан
1192,täuschen::V,fallere,хъяврин ан
1193,betrügen::V,fraudare,аьикьин ан
1194,töten::V,necare,ивчӏан
1195,töten::V,caedere,ивчӏан
1196,wohnen::V,habitare,оьрму бутлан
1197,arbeiten::V,laborare,зун
1198,sammeln::V,colligere,ттихӏин
1199,sammeln::V,colligere,вив дишин
1200,pflücken::V,carpere,риттун
1201,jagen::V,venari,авли занан
1202,fischen::V,piscari,чавахъру бугьлан
1203,fassen::V,capere,бугьан
1204,hüten::V,custodire,урттуйн бакьлан
1205,treiben::V,agere,дачин дуллан
1206,treiben::V,agere,лихъан буллан
1207,anbinden::V,alligare,бахӏин
1208,füttern::V,nutrire,канаки буллан
1209,melken::V,mulgere,ттизин
1210,hacken::V,findere,мюрш буллан
1211,hacken::V,findere,мюрш бан
1212,gießen::V,rigare,щин дишин
1213,reifen::V,maturescere,диян
1214,zubereiten::V,apparare,хӏадур дан
1215,zubereiten::V,apparare,хӏадур бан
1216,kochen::V,coquere,шашан
1217,kochen::V,coquere,шашан дуллан
1218,backen::V,coquere,бишлан
1219,backen::V,coquere,шахьлан
1220,braten::V,torrere,цӏарайх дуллан
1221,umrühren::V,commovere,хӏала бан
1222,stricken::V,texere,щащлан
1223,stricken::V,texere,щащан
1224,nähen::V,suere,дуруххан
1225,färben::V,tingere,ранг щун
1226,reinigen::V,purgare,марцӏ бан
1227,waschen::V,lavare,шюшин
1228,abwischen::V,abstergere,лишин
1229,spülen::V,perluere,вилаган
1230,fegen::V,verrere,башин
1231,kehren::V,purgare,бахьлан
1232,baden::V,lavari,щинавун учӏлан
1233,sich waschen::V,lavari,диссун
1234,sich waschen::V,lavari,лажин диссун
1235,sich waschen::V,lavari,лажин дислан
1236,sich waschen::V,lavari,биссун
1237,sich waschen::V,lavari,чурх бислан
1238,ausziehen::V,exuere,ликкан
1239,anziehen::V,induere,лаххан
1240,sich anziehen::V,vestiri,янна лаххан
1241,kämmen::V,pectere,ттарал дуккан
1242,schmücken::V,ornare,чӏюлу бан
1243,schmücken::V,decorare,чӏюлу бан
1244,sagen::V,dicere,учин
1245,sprechen::V,fari,гъалгъа тӏун
1246,reden::V,loqui,гъалгъа тӏун
1247,sich unterhalten::V,colloqui,гъалгъа тӏун
1248,sich unterhalten::V,disputare,гъалгъа тӏун
1249,fragen::V,rogare,цӏуххин
1250,fragen::V,quaerere,цӏуххин
1251,bitten::V,orare,тавакъю буллан
1252,bitten::V,rogare,тавакъю буллан
1253,erzählen::V,narrare,хавар бусан
1254,mitteilen::V,communicare,баян бан
1255,mitteilen::V,communicare,хавар бан
1256,nennen::V,appellare,цӏа дизан
1257,rufen::V,vocare,оьвтӏун
1258,prahlen::V,gloriari,цӏа дуллан
1259,übersetzen::V,vertere,таржума бан
1260,denken::V,cogitare,пикри буллан
1261,glauben::V,credere,вих хьун
1262,bemerken::V,animadvertere,хӏисав хъун
1263,erkennen::V,cognoscere,увчӏин
1264,begreifen::V,comprehendere,бувчӏин
1265,verstehen::V,intellegere,
1266,lernen::V,discere,лахьлан
1267,lernen::V,discere,лахьхьин
1268,wissen::V,scire,кӏулну бикӏан
1269,wissen::V,scire,хавар бикӏан
1270,sich erinnern an::V,meminisse,дакӏнин бутан
1271,vergessen::V,oblivisci,хъама битан
1272,messen::V,metiri,дуцин дуллан
1273,messen::V,metiri,дуцин дан
1274,zählen::V,numerare,дуккин
1275,rechnen::V,reri,хӏисав дан
1276,rechnen::V,calculare,хӏисав дан
1277,lesen::V,legere,ккалан
1278,malen::V,pingere,сурат дуллан
1279,zeichnen::V,scribere,сурат дуллан
1280,schreiben::V,scribere,чичин
1281,schreiben::V,scribere,чичлан
1282,besitzen::V,possidere,дуну икӏан
1283,besitzen::V,possidere,дуну дикӏан
1284,besitzen::V,possidere,заллуну икӏан
1285,kaufen::V,emere,машан ласун
1286,verkaufen::V,vendere,баххан
1287,bezahlen::V,pendere,арцу дулун
1288,bezahlen::V,pendere,багьа булун
1289,zahlen::V,solvere,арцу дулун
1290,zahlen::V,solvere,багьа булун
1291,beherrschen::V,regere,дуну икӏан
1292,beherrschen::V,regere,заллуну икӏан
1293,beherrschen::V,imperare,дуну икӏан
1294,beherrschen::V,imperare,заллуну икӏан
1295,ertragen::V,tolerare,бухӏан
1296,ertragen::V,sustinere,бухӏан
1297,wiegen::V,,гьуркку тӏун
1298,wiegen::V,,гьуркку буллан
1299,wiegen::V,,гьуркку бан
