,Concept_ID,lt,pt
814,richtig::A,teisingas,justo
815,richtig::A,teisingas,correcto
816,schlimm::A,blogas,mau
817,schlimm::A,blogas,grave
818,schlimm::A,prastas,mau
819,schlimm::A,prastas,grave
820,wahr::A,tikras,verdadeiro
821,alt::A,senas,velho
822,alt::A,senas,antigo
823,neu::A,naujas,novo
824,ehemalig::A,buvęs,antigo
825,alt[Lebewesen]::A,pagyvenęs,velho
826,jung::A,jaunas,jovem
827,arm::A,neturtingas,pobre
828,reich::A,turtingas,rico
829,bekannt::A,žinomas,conhecido
830,bekannt::A,pažįstamas,conhecido
831,berühmt::A,žymus,famoso
832,berühmt::A,žymus,célebre
833,berühmt::A,garsus,famoso
834,berühmt::A,garsus,célebre
835,fremd::A,svetimas,alheio
836,fremd::A,svetimas,estranho
837,verschieden::A,įvairus,diverso
838,verschieden::A,įvairus,diferente
839,nah::A,artimas,próximo
840,fern::A,tolimas,remoto
841,fern::A,tolimas,distante
842,linker::A,kairys,esquerdo
843,rechter::A,dešinys,direito
844,anderer::A,kitas,outro
845,erster::A,pirmas,primeiro
846,zweiter::A,antras,segundo
847,dritter::A,trečias,terceiro
848,letzter::A,paskutinis,final
849,letzter::A,paskutinis,último
850,allein::ADV,vienas,só
851,auf einmal::ADV,iš karto,de vez
852,zusammen::ADV,kartu,juntos
853,zusammen::ADV,drauge,juntos
854,lange::ADV,ilgai,muito tempo
855,plötzlich::ADV,staiga,de repente
856,sofort::ADV,tuojau,imediatamente
857,später::ADV,vėliau,mais tarde
858,später::ADV,paskiau,mais tarde
859,jetzt::ADV,dabãr,agora
860,heute::ADV,šiandien,hoje
861,morgen::ADV,rytoj,amanhã
862,bald::ADV,greitai,logo
863,bald::ADV,greitai,breve
864,bald::ADV,netrukus,logo
865,bald::ADV,netrukus,breve
866,dann::ADV,po to,então
867,dann::ADV,po to,depois
868,gestern::ADV,vakar,ontem
869,einst::ADV,kadaise,antigamente
870,einst::ADV,kitą kartą,antigamente
871,damals::ADV,anuomet,então
872,damals::ADV,anuokart,então
873,danach::ADV,po to,logo
874,danach::ADV,po to,depois
875,danach::ADV,paskui,logo
876,danach::ADV,paskui,depois
877,vorher::ADV,anksčiau,antes
878,zuerst::ADV,pirma,primeiro
879,zuerst::ADV,iš pradžių̃,primeiro
880,einmal::ADV,kartą,uma vez
881,einmal::ADV,vieną kartą,uma vez
882,manchmal::ADV,kai kada,às vezes
883,oft::ADV,dažnai,muitas vezes
884,immer::ADV,visada,sempre
885,immer::ADV,visuomet,sempre
886,niemals::ADV,niekada,nunca
887,niemals::ADV,niekuomet,nunca
888,hier::ADV,čia,cá
889,hier::ADV,čia,aqui
890,hierhin::ADV,šen,para cá
891,hierhin::ADV,čionai,para cá
892,von hier::ADV,iš čia,daqui
893,dort::ADV,ten,lá
894,dort::ADV,ten,ali
895,dort::ADV,tenai,lá
896,dort::ADV,tenai,ali
897,dorthin::ADV,ten,lá
898,dorthin::ADV,ten,para lá
899,dorthin::ADV,ten link,lá
900,dorthin::ADV,ten link,para lá
901,geradeaus::ADV,tiesiai,em frente
902,vorwärts::ADV,pirmyn,avante
903,rückwärts::ADV,atbulai,para trás
904,zurück::ADV,atgal,atrás
905,unten::ADV,žemai,debaixo
906,unten::ADV,žemai,em baixo
907,unten::ADV,apačioje,debaixo
908,unten::ADV,apačioje,em baixo
909,hinab::ADV,žemyn,para baixo
910,oben::ADV,viršuj,em cima
911,hinauf::ADV,aukštyn,para cima
912,hinauf::ADV,į viršų,para cima
913,überall::ADV,visur,em toda parte
914,nicht::ADV,ne,não
915,ein wenig::ADV,truputį,um pouco
916,ein wenig::ADV,truputį,um bocado
917,kaum::ADV,vos,apenas
918,sehr::ADV,labai,muito
919,sehr::ADV,baisiai,muito
920,so::ADV,taip,tão
921,so::ADV,taip,assim
922,noch::ADV,dar,ainda
923,nur::ADV,tik,só
924,nur::ADV,tik,apenas
925,nur::ADV,tik,somente
926,nur::ADV,vien,só
927,nur::ADV,vien,apenas
928,nur::ADV,vien,somente
929,schon::ADV,jau,já
930,wieder::ADV,vėl,outra vez
931,wieder::ADV,iš naujo,outra vez
932,vergebens::ADV,veltui,em vão
933,vergebens::ADV,bergždžiai,em vão
934,vor::PRP,prieš,diante de
935,hinter::PRP,už,atrás de
936,unter::PRP,po,sob
937,unter::PRP,po,debaixo de
938,durch::PRP,pro,por
939,durch::PRP,pro,através de
940,durch::PRP,per,por
941,durch::PRP,per,através de
942,neben::PRP,prie,junto de
943,neben::PRP,prie,ao lado de
944,neben::PRP,šalia,junto de
945,neben::PRP,šalia,ao lado de
946,zwischen::PRP,tarp,entre
947,wegen::PRP,dėl,por
948,wegen::PRP,dėl,por causa de
949,wegen::PRP,dėlei,por
950,wegen::PRP,dėlei,por causa de
951,dies::PRN,šis,isto
952,dies::PRN,šitas,isto
953,das::PRN,tat,isso
954,das::PRN,tat,aquilo
955,alles::PRN,visas,todo
956,ich::PRN,aš,eu
957,du::PRN,tu,tu
958,er::PRN,jis,ele
959,wir::PRN,mes,nós
960,ihr::PRN,jūs,vós
961,ihr::PRN,jūs,vocês
962,sie::PRN,ji,eles
963,sie::PRN,jos,eles
964,was::FPRN,kas,quê
965,wer::FPRN,kas,quem
966,wo::FADV,kur,onde
967,wohin::FADV,kur,aonde
968,wohin::FADV,kur,para onde
969,wohin::FADV,kur link,aonde
970,wohin::FADV,kur link,para onde
971,wie::FADV,kaip,como
972,warum::FADV,kod̃ėl,porquê
973,warum::FADV,kod̃ėl,por que
974,warum::FADV,dėl ko,porquê
975,warum::FADV,dėl ko,por que
976,wieviel::FNUM,kiek,quanto
977,eins::NUM,vienas,um
978,zwei::NUM,du,dois
979,drei::NUM,trys,três
980,vier::NUM,keturi,quatro
981,fünf::NUM,penki,cinco
982,sechs::NUM,šeši,seis
983,sieben::NUM,septyni,sete
984,acht::NUM,aštuoni,oito
985,neun::NUM,devyni,nove
986,zehn::NUM,dešimt,dez
987,elf::NUM,vienuolika,onze
988,zwölf::NUM,dvylika,doze
989,zwanzig::NUM,dvidešimt,vinte
990,dreißig::NUM,trisdešimt,trinta
991,vierzig::NUM,keturiasdešimt,quarenta
992,fünfzig::NUM,penkiasdešimt,cinquenta
993,sechzig::NUM,šešiasdešimt,sessenta
994,siebzig::NUM,septyniasdešimt,setenta
995,achtzig::NUM,aštuoniasdešimt,oitenta
996,neunzig::NUM,devyniasdešimt,noventa
997,hundert::NUM,šimtas,cem
998,hundert::NUM,šimtas,cento
999,tausend::NUM,tūkstantis,mil
1000,und::CNJ,ĩr,e
1001,oder::CNJ,ar,ou
1002,oder::CNJ,arba,ou
1003,stehen::V,stovėti,estar em pé
1004,sitzen::V,sėdėti,estar sentado
1005,liegen::V,gulėti,jazer
1006,liegen::V,gulėti,estar deitado
1007,hängen::V,kyboti,pender
1008,hängen::V,kyboti,estar pendurado
1009,hängen::V,kabėti,pender
1010,hängen::V,kabėti,estar pendurado
1011,werden::V,taptis,tornar-se
1012,werden::V,darytis,tornar-se
1013,passieren::V,atsitikti,acontecer
1014,passieren::V,pasitaikyti,acontecer
1015,beginnen::V,prasid́ėti,começar
1016,enden::V,baigtis,acabar
1017,enden::V,baigtis,terminar
1018,wechseln::V,keistis,variar
1019,wechseln::V,keistis,alternar
1020,wechseln::V,pasikeisti,variar
1021,wechseln::V,pasikeisti,alternar
1022,aufgehen[Sonne]::V,tekėti,nascer
1023,aufgehen[Sonne]::V,patekėti,nascer
1024,untergehen[Sonne]::V,leistis,pôr-se
1025,untergehen[Sonne]::V,nusileisti,pôr-se
1026,scheinen[Sonne]::V,šviesti,brilhar
1027,donnern::V,griausti,trovejar
1028,donnern::V,griaudėti,trovejar
1029,wehen::V,pūsti,soprar
1030,strömen::V,lietis,correr
1031,strömen::V,plūsti,correr
1032,fließen::V,tekėti,fluir
1033,sich drehen::V,suktis,girar
1034,sich drehen::V,pasisukti,girar
1035,schwanken::V,svyruoti,oscilar
1036,schwingen::V,suptis,vibrar
1037,fallen::V,pulti,cair
1038,fallen::V,kristi,cair
1039,brennen::V,degti,arder
1040,rauchen::V,rūkyti,fumegar
1041,regnen::V,lyti,chover
1042,gefrieren::V,užšalti,gelar
1043,gefrieren::V,užšalti,congelar
1044,tauen::V,tirpti,derreter
1045,tauen::V,tirpti,descongelar
1046,schmelzen::V,lydytis,fundir-se
1047,trocknen::V,džiūti,secar
1048,sieden::V,virti,ferver
1049,faulen::V,pūti,estragar-se
1050,verfaulen::V,švinkti,apodrecer
1051,reißen::V,plyšti,romper-se
1052,reißen::V,trūkti,romper-se
1053,versinken::V,skę̃sti,afundar-se
1054,versinken::V,grimzti,afundar-se
1055,vergehen::V,praeiti,passar
1056,erscheinen::V,pasirodyti,aparecer
1057,verschwinden::V,dingti,desaparecer
1058,verschwinden::V,išnykti,desaparecer
1059,verschwinden::V,pranykti,desaparecer
1060,sinken::V,kristi,descer
1061,abnehmen::V,mažėti,diminuir
1062,abnehmen::V,mažėti,decrescer
1063,abnehmen::V,silpnėti,diminuir
1064,abnehmen::V,silpnėti,decrescer
1065,zunehmen::V,didėti,crescer
1066,zunehmen::V,didėti,aumentar
1067,zunehmen::V,padaugėti,crescer
1068,zunehmen::V,padaugėti,aumentar
1069,steigen::V,kilti,subir
1070,wachsen::V,augti,crescer
1071,glänzen::V,blizgėti,brilhar
1072,funkeln::V,žibėti,cintilar
1073,lärmen::V,triukšmauti,fazer barulho
1074,läuten::V,skambinti,chocalhar
1075,klingeln::V,skambinti,tocar
1076,klirren::V,žvangėti,tinir
1077,brausen::V,šniokšti,bramar
1078,rauschen::V,ošti,murmurar
1079,rauschen::V,ošti,rumorejar
1080,rauschen::V,šlamėti,murmurar
1081,rauschen::V,šlamėti,rumorejar
1082,klingen::V,skardėti,soar
1083,bellen::V,loti,ladrar
1084,heulen::V,kaukti,uivar
1085,heulen::V,staugti,uivar
1086,blasen::V,pūsti,soprar
1087,pfeifen::V,švilpti,assobiar
1088,pfeifen::V,švilpauti,assobiar
1089,schreien::V,šaukti,gritar
1090,stöhnen::V,dejuoti,gemer
1091,stöhnen::V,aimanuoti,gemer
1092,zittern::V,virpėti,tremer
1093,leben::V,gyventi,viver
1094,geboren werden::V,gimti,nascer
1095,atmen::V,alsuoti,respirar
1096,atmen::V,kvėpuoti,respirar
1097,trinken::V,gerti,beber
1098,essen::V,valgyti,comer
1099,schlucken::V,praryti,engolir
1100,müde werden::V,nuvargti,cansar-se
1101,müde werden::V,privargti,cansar-se
1102,einschlafen::V,užmigti,adormecer
1103,schlafen::V,miegoti,dormir
1104,aufwachen::V,pabusti,acordar
1105,aufstehen::V,keltis,levantar-se
1106,aufstehen::V,atsikelti,levantar-se
1107,sich erholen::V,pailsėti,descansar
1108,sich erholen::V,poilsiauti,descansar
1109,krank werden::V,susirgti,adoecer
1110,krank werden::V,susirgti,ficar doente
1111,krank sein::V,sirgti,estar doente
1112,schmerzen::V,sopėti,doer
1113,schmerzen::V,skaudėti,doer
1114,husten::V,kosėti,tossir
1115,genesen::V,sveikti,convalescer
1116,genesen::V,taisytis,convalescer
1117,sterben::V,mirti,morrer
1118,sterben::V,numirti,morrer
1119,umkommen::V,žūti,perecer
1120,sich bewegen::V,judėti,mover-se
1121,sich bewegen::V,pasijudinti,mover-se
1122,sich rühren::V,krutėti,mexer-se
1123,sich erheben::V,pakilti,levantar-se
1124,sich erheben::V,atsikelti,levantar-se
1125,sich setzen::V,sėstis,sentar-se
1126,sich setzen::V,atsisėsti,sentar-se
1127,hinfallen::V,parkristi,cair
1128,hinfallen::V,pargriūti,cair
1129,laufen::V,eiti,andar
1130,laufen::V,eiti,caminhar
1131,schreiten::V,žengti,andar
1132,schreiten::V,žengti,caminhar
1133,schreiten::V,žingsniuoti,andar
1134,schreiten::V,žingsniuoti,caminhar
1135,spazierengehen::V,pasivaikščioti,passear
1136,eilen::V,skubėti,apressar-se
1137,sich beeilen::V,paskub́ėti,apressar-se
1138,sich beeilen::V,paskub́ėti,despachar-se
1139,sich beeilen::V,pasiskubinti,apressar-se
1140,sich beeilen::V,pasiskubinti,despachar-se
1141,sausen::V,dumti,correr
1142,sausen::V,lėkti,correr
1143,rennen::V,bėgti,correr
1144,springen::V,šokti,saltar
1145,klettern::V,kopti,trepar
1146,schaukeln::V,supti,baloiçar
1147,schaukeln::V,linguoti,baloiçar
1148,kriechen::V,ropoti,rastejar
1149,kriechen::V,ropoti,arrastar-se
1150,kriechen::V,šliaužti,rastejar
1151,kriechen::V,šliaužti,arrastar-se
1152,schwimmen::V,plaukti,nadar
1153,tauchen::V,nerti,mergulhar
1154,rudern::V,irtis,remar
1155,rudern::V,irkluoti,remar
1156,fahren::V,važiuoti,ir
1157,fahren::V,važinėti,ir
1158,fliegen::V,lėkti,voar
1159,fliegen::V,skristi,voar
1160,gehen::V,eiti,ir
1161,gehen::V,eiti,andar
1162,weggehen::V,išeiti,partir
1163,weggehen::V,išeiti,ir-se embora
1164,abfahren::V,išvykti,sair
1165,abfahren::V,išvykti,partir
1166,abfahren::V,išvažiuoti,sair
1167,abfahren::V,išvažiuoti,partir
1168,anhalten::V,sustoti,parar
1169,hineingehen::V,įeiti,entrar
1170,eintreten::V,įžengti,entrar
1171,kommen::V,ateiti,vir
1172,ankommen::V,ateiti,chegar
1173,zurückkommen::V,grį̃žti,voltar
1174,zurückkommen::V,grį̃žti,regressar
1175,zurückkommen::V,sugrį̃žti,voltar
1176,zurückkommen::V,sugrį̃žti,regressar
1177,bleiben::V,likti,ficar
1178,bleiben::V,likti,permanecer
1179,bleiben::V,pasilikti,ficar
1180,bleiben::V,pasilikti,permanecer
1181,warten::V,laukti,esperar
1182,erwarten::V,laukti,esperar
1183,erwarten::V,laukti,aguardar
1184,suchen::V,ieškoti,buscar
1185,suchen::V,ieškoti,procurar
1186,finden::V,rasti,achar
1187,finden::V,rasti,encontrar
1188,finden::V,surasti,achar
1189,finden::V,surasti,encontrar
1190,versuchen::V,mėginti,tentar
1191,vorbereiten::V,rengti,preparar
1192,lieben::V,myĺėti,amar
1193,lieben::V,myĺėti,querer
1194,mögen::V,ḿėgti,gostar de
1195,mögen::V,patikti,gostar de
1196,lachen::V,juoktis,rir
1197,lachen::V,juoktis,rir-se
1198,rühren::V,jaudinti,comover
1199,rühren::V,graudinti,comover
1200,weinen::V,verkti,chorar
1201,schimpfen::V,bartis,ralhar
1202,sich ärgern::V,pykti,zangar-se
1203,sich ärgern::V,apmaudauti,zangar-se
1204,sich fürchten::V,bijoti,ter medo de
1205,sich fürchten::V,bijoti,ter receio de
1206,sich fürchten::V,baimintis,ter medo de
1207,sich fürchten::V,baimintis,ter receio de
1208,fürchten::V,bijoti,temer
1209,fürchten::V,bijoti,recear
1210,fürchten::V,baimintis,temer
1211,fürchten::V,baimintis,recear
1212,fliehen::V,bėgti,fugir
1213,fliehen::V,sprukti,fugir
1214,flüchten::V,pabėgti,refugiar-se
1215,sehen::V,žiūŕėti,ver
1216,anschauen::V,žiūŕėti,olhar
1217,ansehen::V,žiūrėti į,mirar
1218,ansehen::V,pažiūrėti į,mirar
1219,hören::V,girdėti,ouvir
1220,zuhören::V,klausytis,escutar
1221,probieren::V,ragauti,provar
1222,probieren::V,ragauti,saborear
1223,probieren::V,paragauti,provar
1224,probieren::V,paragauti,saborear
1225,riechen::V,uosti,cheirar
1226,riechen::V,užuosti,cheirar
1227,fühlen::V,justi,sentir
1228,fühlen::V,jausti,sentir
1229,fühlen::V,pajusti,sentir
1230,scheinen::V,rodytis,parecer
1231,scheinen::V,atrodyti,parecer
1232,zu sehen sein::V,pasirodyti,estar à vista
1233,vernehmen::V,išgirsti,ouvir
1234,frieren::V,šalti,ter frio
1235,tun::V,daryti,fazer
1236,können::V,galėti,saber
1237,können::V,pajėgti,saber
1238,wollen::V,norėti,querer
1239,anfangen::V,pradėti,iniciar
1240,anfangen::V,prasid́ėti,iniciar
1241,beenden::V,baigti,acabar
1242,beenden::V,baigti,terminar
1243,beenden::V,užbaigti,acabar
1244,beenden::V,užbaigti,terminar
1245,aufhören::V,liautis,cessar
1246,aufhören::V,liautis,desistir
1247,gelingen::V,pavykti,sair bem
1248,gelingen::V,pavykti,dar bom resultado
1249,gelingen::V,pasisekti,sair bem
1250,gelingen::V,pasisekti,dar bom resultado
1251,geraten::V,nusisekti,sair
1252,geraten::V,nusisekti,dar resultado
1253,öffnen::V,atverti,abrir
1254,öffnen::V,atidaryti,abrir
1255,schließen::V,uždaryti,fechar
1256,stellen::V,statyti,pôr
1257,stellen::V,statyti,colocar
1258,stellen::V,pastatyti,pôr
1259,stellen::V,pastatyti,colocar
1260,setzen::V,sodinti,pôr
1261,setzen::V,sodinti,meter
1262,setzen::V,pasodinti,pôr
1263,setzen::V,pasodinti,meter
1264,legen::V,dėti,pôr
1265,legen::V,dėti,meter
1266,legen::V,pad́ėti,pôr
1267,legen::V,pad́ėti,meter
1268,berühren::V,liesti,tocar
1269,berühren::V,paliesti,tocar
1270,verbinden::V,jungti,unir
1271,verbinden::V,jungti,ligar
1272,verbinden::V,surišti,unir
1273,verbinden::V,surišti,ligar
1274,bedecken::V,uždengti,cobrir
1275,aufhängen::V,pakarti,pendurar
1276,aufhängen::V,pakabinti,pendurar
1277,anzünden::V,padegti,acender
1278,aufheben::V,pakelti,apanhar
1279,aufheben::V,pakelti,levantar
1280,zurücklassen::V,palikti,deixar
1281,verlieren::V,pamesti,perder
1282,fallen lassen::V,atsisakyti,deixar cair
1283,machen::V,dirbti,fazer
1284,herstellen::V,gaminti,produzir
1285,bauen::V,statyti,edificar
1286,bauen::V,statyti,construir
1287,bauen::V,pastatyti,edificar
1288,bauen::V,pastatyti,construir
1289,reparieren::V,taisyti,reparar
1290,reparieren::V,taisyti,consertar
1291,reparieren::V,remontuoti,reparar
1292,reparieren::V,remontuoti,consertar
1293,verbessern::V,gerinti,melhorar
1294,verbessern::V,ištaisyti,melhorar
1295,ändern::V,keisti,mudar
1296,ändern::V,keisti,alterar
1297,ändern::V,pakeisti,mudar
1298,ändern::V,pakeisti,alterar
1299,graben::V,kasti,cavar
1300,beugen::V,lenkti,curvar
1301,beugen::V,palenkti,curvar
1302,biegen::V,lenkti,vergar
1303,biegen::V,palenkti,vergar
1304,drehen::V,sukti,girar
1305,wenden::V,kreipti,virar
1306,wenden::V,kreipti,voltar
1307,wenden::V,pakreipti,virar
1308,wenden::V,pakreipti,voltar
1309,umdrehen::V,sukti,virar
1310,umdrehen::V,sukti,revolver
1311,umdrehen::V,apversti,virar
1312,umdrehen::V,apversti,revolver
1313,heben::V,kelti,levantar
1314,heben::V,pakelti,levantar
1315,hochheben::V,pakelti,erguer
1316,hochheben::V,pakelti,levantar
1317,ergreifen::V,čiupti,apanhar
1318,ergreifen::V,griebti,apanhar
1319,halten::V,laikyti,segurar
1320,halten::V,palaikyti,segurar
1321,drücken::V,spausti,apertar
1322,schieben::V,stumti,empurrar
1323,kratzen::V,kasyti,raspar
1324,kratzen::V,grandyti,raspar
1325,lecken::V,laižyti,lamber
1326,beißen::V,kandžioti,morder
1327,abreißen::V,nuplėšti,arrancar
1328,abschneiden::V,atpjauti,talhar
1329,abschneiden::V,atkirpti,talhar
1330,binden::V,rišti,ligar
1331,binden::V,surišti,ligar
1332,stecken::V,kišti,meter
1333,stecken::V,kišti,enfiar
1334,stecken::V,įkišti,meter
1335,stecken::V,įkišti,enfiar
1336,brechen::V,lūžti,romper
1337,brechen::V,lūžti,quebrar
1338,brechen::V,laužyti,romper
1339,brechen::V,laužyti,quebrar
1340,klopfen::V,belsti,bater
1341,klopfen::V,barbenti,bater
1342,hauen::V,mušti,bater
1343,kleben::V,lipdyti,colar
1344,kleben::V,klijuoti,colar
1345,reiben::V,trinti,esfregar
1346,reiben::V,tarkuoti,esfregar
1347,streichen::V,tepti,barrar
1348,streichen::V,užtepti,barrar
1349,schleifen::V,galą́sti,afiar
1350,schneiden::V,pjauti,cortar
1351,schneiden::V,kirpti,cortar
1352,rütteln::V,purtyti,sacudir
1353,schütteln::V,purtyti,abanar
1354,schütteln::V,purtyti,sacudir
1355,schwenken::V,mojuoti,agitar
1356,schütten::V,pilti,deitar
1357,schütten::V,berti,deitar
1358,füllen::V,pildyti,encher
1359,füllen::V,pripildyti,encher
1360,einwickeln::V,įvynioti,envolver
1361,einwickeln::V,įvynioti,embrulhar
1362,einwickeln::V,suvynioti,envolver
1363,einwickeln::V,suvynioti,embrulhar
1364,tragen::V,nešti,levar
1365,tragen::V,nešti,trazer
1366,tragen::V,nešioti,levar
1367,tragen::V,nešioti,trazer
1368,schleppen::V,vilkti,arrastar
1369,ziehen::V,tempti,puxar
1370,aufbewahren::V,laikyti,guardar
1371,aufbewahren::V,laikyti,conservar
1372,werfen::V,mesti,lançar
1373,werfen::V,sviesti,lançar
1374,fangen::V,sugauti,apanhar
1375,packen::V,čiupti,agarrar
1376,packen::V,griebti,agarrar
1377,verstecken::V,slėpti,esconder
1378,verstecken::V,slapstyti,esconder
1379,teilen::V,dalyti,partir
1380,teilen::V,dalyti,dividir
1381,teilen::V,padalyti,partir
1382,teilen::V,padalyti,dividir
1383,schicken::V,sių̃sti,enviar
1384,schicken::V,pasių̃sti,enviar
1385,bringen::V,atnešti,trazer
1386,hinzufügen::V,pridėti,acrescentar
1387,bekommen::V,gauti,obter
1388,erhalten::V,gauti,receber
1389,nehmen::V,paimti,tomar
1390,wählen::V,rinkti,eleger
1391,wählen::V,rinkti,escolher
1392,wählen::V,išsirinkti,eleger
1393,wählen::V,išsirinkti,escolher
1394,auswählen::V,išrinkti,escolher
1395,auswählen::V,išrinkti,seleccionar
1396,bewahren::V,išsaugoti,guardar
1397,bewahren::V,išsaugoti,conservar
1398,behindern::V,trukdyti,impedir
1399,verderben::V,sugadinti,estragar
1400,verderben::V,sugadinti,corromper
1401,beschädigen::V,žaloti,danificar
1402,beschädigen::V,gadinti,danificar
1403,zerbrechen::V,sukulti,romper
1404,zerbrechen::V,sukulti,quebrar
1405,zerbrechen::V,sudaužyti,romper
1406,zerbrechen::V,sudaužyti,quebrar
1407,zerreißen::V,perplėšti,rasgar
1408,zerreißen::V,suplėšyti,rasgar
1409,zerstören::V,suardyti,destruir
1410,zerstören::V,sugriauti,destruir
1411,verbrennen::V,deginti,queimar
1412,verbrennen::V,sudeginti,queimar
1413,geben::V,duoti,dar
1414,geben::V,paduoti,dar
1415,reichen::V,paduoti,passar
1416,schenken::V,dovanoti,oferecer
1417,versprechen::V,žadėti,prometer
1418,versprechen::V,pažadėti,prometer
1419,wünschen::V,norėti,desejar
1420,wünschen::V,linḱėti,desejar
1421,loben::V,girti,louvar
1422,loben::V,pagirti,louvar
1423,küssen::V,bučiuoti,beijar
1424,wiegen::V,supti,embalar
1425,zudecken::V,užkloti,tapar
1426,zudecken::V,užkloti,cobrir
1427,zudecken::V,uždengti,tapar
1428,zudecken::V,uždengti,cobrir
1429,wecken::V,žadinti,acordar
1430,wecken::V,žadinti,despertar
1431,zeigen::V,rodyti,mostrar
1432,führen::V,vesti,guiar
1433,führen::V,vesti,conduzir
1434,führen::V,vadovauti,guiar
1435,führen::V,vadovauti,conduzir
1436,lehren::V,mokyti,ensinar
1437,lehren::V,išmokyti,ensinar
1438,unterrichten::V,dėstyti,instruir
1439,aufziehen::V,išauginti,criar
1440,leiten::V,valdyti,dirigir
1441,leiten::V,valdyti,conduzir
1442,leiten::V,vadovauti,dirigir
1443,leiten::V,vadovauti,conduzir
1444,antreiben::V,uiti,impelir
1445,antreiben::V,raginti,impelir
1446,antreiben::V,skubinti,impelir
1447,lassen::V,paliepti,fazer
1448,einladen::V,kviesti,convidar
1449,einladen::V,pakviesti,convidar
1450,vereinigen::V,sujungti,unir
1451,vereinigen::V,sujungti,reunir
1452,vereinigen::V,suvienyti,unir
1453,vereinigen::V,suvienyti,reunir
1454,besuchen::V,lankyti,ir ver
1455,besuchen::V,lankyti,visitar
1456,besuchen::V,aplankyti,ir ver
1457,besuchen::V,aplankyti,visitar
1458,treffen::V,sutikti,encontrar
1459,treffen::V,pasitikti,encontrar
1460,sich versammeln::V,susirinkti,reunir-se
1461,spielen::V,groti,jogar
1462,spielen::V,groti,brincar
1463,spielen::V,žaisti,jogar
1464,spielen::V,žaisti,brincar
1465,singen::V,dainuoti,cantar
1466,tanzen::V,šokti,bailar
1467,sich trennen::V,skirtis,apartar-se
1468,sich trennen::V,išsiskirti,apartar-se
1469,verlassen::V,palikti,deixar
1470,verlassen::V,palikti,abandonar
1471,retten::V,gelbėti,salvar
1472,bewachen::V,sergėti,vigiar
1473,bewachen::V,sergėti,guardar
1474,schützen::V,ginti,proteger
1475,schützen::V,apginti,proteger
1476,verteidigen::V,ginti,defender
1477,verteidigen::V,apginti,defender
1478,sich schlagen::V,muštis,brigar
1479,sich schlagen::V,muštis,bater-se
1480,schießen::V,šauti,disparar
1481,schießen::V,šaudyti,disparar
1482,siegen::V,nugalėti,vencer
1483,ärgern::V,pykinti,irritar
1484,ärgern::V,pykinti,aborrecer
1485,schlagen::V,mušti,bater
1486,schlagen::V,smogti,bater
1487,schlagen::V,trenkti,bater
1488,treten::V,mygti,pisar
1489,stechen::V,gelti,picar
1490,stechen::V,smeigti,picar
1491,stoßen::V,stumti,empurrar
1492,stoßen::V,pastumti,empurrar
1493,stehlen::V,vogti,furtar
1494,stören::V,trikdyti,perturbar
1495,belästigen::V,apsunkinti,incomodar
1496,belästigen::V,apsunkinti,importunar
1497,verbergen::V,slėpti,ocultar
1498,verbergen::V,slėpti,esconder
1499,verbergen::V,paslėpti,ocultar
1500,verbergen::V,paslėpti,esconder
1501,täuschen::V,klaidinti,iludir
1502,täuschen::V,klaidinti,enganar
1503,betrügen::V,apgauti,burlar
1504,betrügen::V,apgauti,enganar
1505,töten::V,žudyti,matar
1506,töten::V,nužudyti,matar
1507,wohnen::V,gyventi,morar
1508,arbeiten::V,dirbti,trabalhar
1509,arbeiten::V,triūsti,trabalhar
1510,sammeln::V,rinkti,recolher
1511,sammeln::V,rinkti,coleccionar
1512,pflücken::V,skinti,colher
1513,pflücken::V,raškyti,colher
1514,jagen::V,medžioti,caçar
1515,fischen::V,žvejoti,pescar
1516,fassen::V,sučiupti,apanhar
1517,hüten::V,ganyti,guardar
1518,treiben::V,ginti,conduzir
1519,anbinden::V,pririšti,atar
1520,füttern::V,šerti,dar de comer a
1521,melken::V,melžti,ordenhar
1522,hacken::V,kapoti,rachar
1523,gießen::V,lieti,regar
1524,gießen::V,laistyti,regar
1525,reifen::V,nokti,amadurecer
1526,reifen::V,sirpti,amadurecer
1527,zubereiten::V,ruošti,preparar
1528,zubereiten::V,gaminti,preparar
1529,kochen::V,virti,cozer
1530,kochen::V,virinti,cozer
1531,backen::V,kepti,cozer
1532,braten::V,kepti,assar
1533,braten::V,kepti,fritar
1534,braten::V,kepinti,assar
1535,braten::V,kepinti,fritar
1536,umrühren::V,maišyti,remexer
1537,umrühren::V,pamaišyti,remexer
1538,stricken::V,megzti,tricotar
1539,stricken::V,megzti,fazer malha
1540,nähen::V,siūti,coser
1541,nähen::V,siūti,costurar
1542,färben::V,dažyti,tingir
1543,färben::V,dažyti,colorir
1544,färben::V,nudažyti,tingir
1545,färben::V,nudažyti,colorir
1546,reinigen::V,valyti,limpar
1547,reinigen::V,valyti,purificar
1548,reinigen::V,švarinti,limpar
1549,reinigen::V,švarinti,purificar
1550,waschen::V,plauti,lavar
1551,waschen::V,mazgoti,lavar
1552,waschen::V,skalbti,lavar
1553,abwischen::V,nušluostyti,limpar
1554,abwischen::V,nušluostyti,esfregar
1555,spülen::V,plauti,lavar
1556,spülen::V,plauti,enxaguar
1557,spülen::V,skalauti,lavar
1558,spülen::V,skalauti,enxaguar
1559,fegen::V,šluoti,varrer
