,Concept_ID,el,tt
736,auf einmal::ADV,εφάπαξ,бердән
737,zusammen::ADV,μαζί,бергә
738,lange::ADV,πολύν καιρό,озак
739,plötzlich::ADV,έξαφνα,искәрмәстән
740,sofort::ADV,αμέσως,хәзер
741,später::ADV,αργότερα,соңрак
742,jetzt::ADV,τώρα,хәзер
743,heute::ADV,σήμερα,бүген
744,morgen::ADV,αύριο,иртәгә
745,bald::ADV,σε λίγο,тиздән
746,bald::ADV,εντός ολίγου,тиздән
747,dann::ADV,ύστερα,аннары
748,gestern::ADV,χτες,кичә
749,einst::ADV,ποτέ,берчак
750,einst::ADV,άλλοτε,берчак
751,damals::ADV,τότε,ул вакытта
752,damals::ADV,τότε,ул чакта
753,danach::ADV,μετά,да
754,danach::ADV,ύστερα,да
755,vorher::ADV,πριν,элек
756,vorher::ADV,προηγουμένως,элек
757,zuerst::ADV,πρώτα,башта
758,einmal::ADV,μία φορά,бер
759,einmal::ADV,μία φορά,бер мәртәбә
760,manchmal::ADV,κάποτε,кайчакта
761,oft::ADV,συχνά,еш
762,oft::ADV,πολλές φορές,еш
763,immer::ADV,πάντα,һәркайчан
764,immer::ADV,πάντοτε,һәркайчан
765,niemals::ADV,ποτέ,hичбер вакыт
766,hier::ADV,εδώ,монда
767,hier::ADV,εδώ,биредә
768,hierhin::ADV,εδώ,монда
769,von hier::ADV,από δω,моннан
770,dort::ADV,εκεί,анда
771,dorthin::ADV,προς τα κει,тегеләй
772,geradeaus::ADV,κατευθείαν,турыдан-туры
773,vorwärts::ADV,εμπρός,алга
774,rückwärts::ADV,πίσω,кире
775,zurück::ADV,πίσω,кире
776,unten::ADV,κάτω,түбәндә
777,hinab::ADV,προς τα κάτω,аска
778,oben::ADV,πάνω,өстә
779,oben::ADV,πάνω,югарыда
780,oben::ADV,επάνω,өстә
781,oben::ADV,επάνω,югарыда
782,hinauf::ADV,προς τα πάνω,өскә
783,überall::ADV,παντού,hәркайда
784,nicht::ADV,δεν,түгел
785,ein wenig::ADV,λιγάκι,бераз
786,kaum::ADV,μόλις,көчкә
787,sehr::ADV,πολύ,бик
788,so::ADV,έτσι,алай
789,noch::ADV,ακόμα,янә
790,noch::ADV,ακόμα,тагын
791,nur::ADV,μόνο,фәкать
792,schon::ADV,ήδη,инде
793,schon::ADV,κιόλας,инде
794,wieder::ADV,ξανά,янә
795,wieder::ADV,ξανά,тагын
796,vergebens::ADV,μάταια,юкка
797,vor::PRP,μπροστά σε,алдыннан
798,vor::PRP,μπροστά από,алдыннан
799,hinter::PRP,πίσω από ,арттан
800,unter::PRP,υπό,астында
801,unter::PRP,κάτω από,астында
802,durch::PRP,διά,аша
803,durch::PRP,διά μέσου,аша
804,neben::PRP,δίπλα σε,тирәсендә
805,zwischen::PRP,μεταξύ,арасында
806,zwischen::PRP,ανάμεσα σε,арасында
807,wegen::PRP,για,сәбәпле
808,wegen::PRP,λόγω,сәбәпле
809,dies::PRN,αυτό,бу
810,das::PRN,το,ул
811,alles::PRN,όλα,һәммә
812,ich::PRN,εγώ,мин
813,du::PRN,σύ,син
814,du::PRN,εσύ,син
815,er::PRN,αυτός,ул
816,wir::PRN,εμείς,без
817,ihr::PRN,εσείς,сез
818,sie::PRN,αυτοί,ул
819,was::FPRN,τι,ни
820,was::FPRN,τι,нәрсә
821,wer::FPRN,ποιος,кем
822,wo::FADV,πού,кайда
823,wohin::FADV,πού,кая
824,wohin::FADV,για πού,кая
825,wie::FADV,πώς,ничек
826,warum::FADV,γιατί,нигә
827,wieviel::FNUM,πόσος,ничә
828,eins::NUM,ένα,бер
829,zwei::NUM,δύο,ике
830,drei::NUM,τρία,өч
831,drei::NUM,τρεις,өч
832,vier::NUM,τέσσερα,дүрт
833,vier::NUM,τέσσερις,дүрт
834,fünf::NUM,πέντε,биш
835,sechs::NUM,έξι,алты
836,sieben::NUM,εφτά,җиде
837,acht::NUM,οχτώ,сигез
838,neun::NUM,εννιά,тугыз
839,zehn::NUM,δέκα,ун
840,elf::NUM,έντεκα,унбер
841,zwölf::NUM,δώδεκα,унике
842,zwanzig::NUM,είκοσι,егерме
843,dreißig::NUM,τριάντα,утыз
844,vierzig::NUM,σαράντα,кырык
845,fünfzig::NUM,πενήντα,илле
846,sechzig::NUM,εξήντα,алтмыш
847,siebzig::NUM,εβδομήντα,җитмеш
848,achtzig::NUM,ογδόντα,сиксән
849,neunzig::NUM,ενενήντα,туксан
850,hundert::NUM,εκατό,йөз
851,tausend::NUM,χίλιοι,мең
852,und::CNJ,και,вә
853,oder::CNJ,ή,яки
854,oder::CNJ,ή,яисә
855,stehen::V,στέκομαι,тору
856,stehen::V,είμαι όρθιος,тору
857,sitzen::V,κάθομαι,утыру
858,liegen::V,είμαι ξαπλωμένος,яту
859,hängen::V,κρέμομαι,эленү
860,werden::V,γίνομαι,булу
861,passieren::V,συμβαίνω,булу
862,beginnen::V,αρχίζω,башлану
863,enden::V,τελειώνω,бетү
864,wechseln::V,αλλάζω,үзгәртү
865,aufgehen[Sonne]::V,βγαίνω,чыгу
866,aufgehen[Sonne]::V,ανατέλλω,чыгу
867,untergehen[Sonne]::V,δύω,бату
868,untergehen[Sonne]::V,βασιλεύω,бату
869,scheinen[Sonne]::V,λάμπω,яктырту
870,donnern::V,βροντώ,күкрәү
871,wehen::V,φυσώ,исү
872,strömen::V,ρέω,агу
873,strömen::V,τρέχω,агу
874,fließen::V,ρέω,агу
875,sich drehen::V,γυρίζω,бөтерелү
876,sich drehen::V,στρέφομαι,бөтерелү
877,schwanken::V,ταλαντεύομαι,икеләнү
878,schwingen::V,αιωρούμαι,тирбәлү
879,schwingen::V,ταλαντεύομαι,тирбәлү
880,fallen::V,πέφτω,егылу
881,brennen::V,καίω,яну
882,rauchen::V,καπνίζω,төтәү
883,rauchen::V,καπνίζω,төтенләү
884,regnen::V,βρέχω,яву
885,gefrieren::V,παγώνω,кату
886,tauen::V,λειώνω,эрү
887,tauen::V,λειώνω,эретү
888,schmelzen::V,λειώνω,эрү
889,schmelzen::V,λειώνω,эретү
890,trocknen::V,στεγνώνω,кибү
891,sieden::V,βράζω,ургылу
892,faulen::V,σαπίζω,черү
893,verfaulen::V,σαπίζω,черү
894,reißen::V,σχίζω,өзелү
895,versinken::V,βουλιάζω,бату
896,versinken::V,βυθίζομαι,бату
897,vergehen::V,περνώ,авышу
898,erscheinen::V,εμφανίζομαι,пәйда булу
899,verschwinden::V,χάνομαι,югалу
900,verschwinden::V,χάνομαι,юк булу
901,verschwinden::V,εξαφανίζομαι,югалу
902,verschwinden::V,εξαφανίζομαι,юк булу
903,sinken::V,κατεβαίνω,кимү
904,sinken::V,κατεβαίνω,кайту
905,abnehmen::V,μειώνομαι ,азаю
906,zunehmen::V,αυξάνω,арту
907,zunehmen::V,αυξάνω,күбәю
908,zunehmen::V,αυξάνω,ишәю
909,zunehmen::V,μεγαλώνω,арту
910,zunehmen::V,μεγαλώνω,күбәю
911,zunehmen::V,μεγαλώνω,ишәю
912,steigen::V,ανεβαίνω,үсү
913,wachsen::V,μεγαλώνω,үсү
914,glänzen::V,γυαλίζω,ялкылдау
915,funkeln::V,αστράφτω,ялтырау
916,funkeln::V,σπιθοβολώ,ялтырау
917,lärmen::V,θορυβώ,шаулау
918,läuten::V,χτυπώ ,шалтырату
919,klingeln::V,κουδουνίζω,шалтырату
920,klirren::V,κουδουνίζω,чылтырау
921,brausen::V,βουΐζω,давыллау
922,brausen::V,βουΐζω,дулау
923,rauschen::V,βουΐζω,кыштырдау
924,klingen::V,ηχώ,ишетелү
925,bellen::V,γαυγίζω,өрү
926,heulen::V,ουρλιάζω,улау
927,blasen::V,φυσώ,өрү
928,pfeifen::V,σφυρίζω,сызгырту
929,schreien::V,κραυγάζω,кычкыру
930,stöhnen::V,βογγώ,ыңгырашу
931,zittern::V,τρέμω,калтырау
932,zittern::V,τρέμω,калтырану
933,leben::V,ζω,яшәү
934,leben::V,ζω,гомер итү
935,geboren werden::V,γεννιέμαι,туу
936,atmen::V,αναπνέω,сулау
937,trinken::V,πίνω,эчү
938,essen::V,τρώω,ашау
939,schlucken::V,καταπίνω,йоту
940,müde werden::V,κουράζομαι,ялыгу
941,müde werden::V,κουράζομαι,йөгенү
942,einschlafen::V,αποκοιμιέμαι,йокыга китү
943,schlafen::V,κοιμάμαι,йоклау
944,aufwachen::V,ξυπνώ,уяну
945,aufstehen::V,σηκώνομαι,тору
946,sich erholen::V,ξεκουράζομαι,ял алу
947,sich erholen::V,ξεκουράζομαι,истирахәт итү
948,krank werden::V,αρρωσταίνω,чирләү
949,krank sein::V,ασθενώ,чирләү
950,schmerzen::V,πονώ,авырту
951,husten::V,βήχω,ютәлләү
952,genesen::V,θεραπεύομαι,савыгу
953,genesen::V,θεραπεύομαι,сәламәтләнү
954,sterben::V,πεθαίνω,үлү
955,sterben::V,πεθαίνω,дөнья кую
956,sterben::V,πεθαίνω,вафат булу
957,umkommen::V,πεθαίνω,үлү
958,sich bewegen::V,κουνιέμαι,йөрү
959,sich rühren::V,σαλεύω,кыймылдау
960,sich erheben::V,επαναστατώ,басу
961,sich setzen::V,κάθομαι,утыру
962,hinfallen::V,πέφτω κάτω,егылу
963,laufen::V,τρέχω,җәяүләү
964,schreiten::V,βαδίζω,атлау
965,spazierengehen::V,κάνω βόλτα,йөрү
966,spazierengehen::V,κάνω βόλτα,йөргенү
967,spazierengehen::V,πηγαίνω περίπατο,йөрү
968,spazierengehen::V,πηγαίνω περίπατο,йөргенү
969,eilen::V,σπεύδω,ашыгу
970,sich beeilen::V,βιάζομαι,ашыгу
971,sich beeilen::V,βιάζομαι,кызулау
972,sausen::V,τρέχω γρήγορα,җилдерү
973,rennen::V,τρέχω,йөгерү
974,springen::V,πηδώ,сикерү
975,klettern::V,σκαρφαλώνω,үрмәләү
976,schaukeln::V,κουνιέμαι,атыну
977,kriechen::V,έρπω,шуышу
978,kriechen::V,έρπω,үрмәләү
979,kriechen::V,σέρνομαι,шуышу
980,kriechen::V,σέρνομαι,үрмәләү
981,schwimmen::V,κολυμπώ,йөзү
982,tauchen::V,βουτώ,чуму
983,rudern::V,κωπηλατώ,ишү
984,fahren::V,πηγαίνω,бару
985,fliegen::V,πετώ,очу
986,gehen::V,βαδίζω,йөрү
987,gehen::V,πηγαίνω,йөрү
988,weggehen::V,φεύγω,китү
989,abfahren::V,ξεκινώ,кузгалу
990,abfahren::V,αναχωρώ,кузгалу
991,anhalten::V,σταματώ,тукталу
992,hineingehen::V,μπαίνω,инү
993,eintreten::V,μπαίνω,инү
994,eintreten::V,εισέρχομαι,инү
995,kommen::V,έρχομαι,килү
996,ankommen::V,φτάνω,бару
997,zurückkommen::V,επιστρέφω,кире кайту
998,bleiben::V,μένω,калу
999,warten::V,περιμένω,көтү
1000,erwarten::V,αναμένω,көтү
1001,erwarten::V,περιμένω,көтү
1002,suchen::V,ψάχνω,эзләү
1003,finden::V,βρίσκω,табу
1004,versuchen::V,προσπαθώ,маташу
1005,vorbereiten::V,προετοιμάζω,хәзерләү
1006,lieben::V,αγαπώ,сөю
1007,lieben::V,αγαπώ,ярату
1008,mögen::V,μου αρέσει,өнәү
1009,lachen::V,γελώ,көлү
1010,rühren::V,συγκινώ,дулкынландыру
1011,weinen::V,κλαίω,елау
1012,schimpfen::V,βρίζω,сүгү
1013,schimpfen::V,βρίζω,сүгенү
1014,sich ärgern::V,θυμώνω,ачулану
1015,sich fürchten::V,φοβάμαι,курку
1016,fürchten::V,φοβάμαι,калтырау
1017,fürchten::V,φοβάμαι,калтырану
1018,fliehen::V,φεύγω,арка бирү
1019,flüchten::V,δραπετεύω,качу
1020,sehen::V,βλέπω,күрү
1021,anschauen::V,κοιτάζω,карау
1022,ansehen::V,βλέπω,карау
1023,ansehen::V,βλέπω,күзәтү
1024,hören::V,ακούω,ишетү
1025,zuhören::V,ακούω,тыңлау
1026,probieren::V,δοκιμάζω,тату
1027,riechen::V,μυρίζω,иснәү
1028,riechen::V,οσφραίνομαι,иснәү
1029,fühlen::V,αισθάνομαι,тою
1030,fühlen::V,αισθάνομαι,сизү
1031,scheinen::V,φαίνομαι,күренү
1032,zu sehen sein::V,φαίνομαι,күренү
1033,vernehmen::V,ακούω,ишетү
1034,vernehmen::V,μαθαίνω,ишетү
1035,frieren::V,κρυώνω,өшү
1036,frieren::V,κρυώνω,күшегү
1037,tun::V,κάνω,итү
1038,können::V,ξέρω,алу
1039,können::V,μπορώ,алу
1040,wollen::V,θέλω,теләү
1041,anfangen::V,αρχίζω,керешү
1042,beenden::V,τελειώνω,бетерү
1043,beenden::V,τελειώνω,тәмамлау
1044,aufhören::V,παύω,бетү
1045,gelingen::V,πετυχαίνω,уңу
1046,geraten::V,γίνομαι,сабышу
1047,öffnen::V,ανοίγω,ачу
1048,schließen::V,κλείνω,ябу
1049,stellen::V,θέτω,кую
1050,setzen::V,θέτω,утырту
1051,legen::V,θέτω,яткыру
1052,berühren::V,εγγίζω,тию
1053,verbinden::V,συνδέω,ялгау
1054,bedecken::V,σκεπάζω,өрту
1055,bedecken::V,σκεπάζω,каплау
1056,bedecken::V,σκεπάζω,томалау
1057,aufhängen::V,κρεμώ,асу
1058,anzünden::V,ανάβω,кабызу
1059,aufheben::V,σηκώνω,күтәрү
1060,zurücklassen::V,εγκαταλείπω,калдыру
1061,verlieren::V,χάνω,югалту
1062,fallen lassen::V,αφήνω να πέσει,төшерү
1063,machen::V,κάνω,ясау
1064,machen::V,κάνω,эшләү
1065,machen::V,φτιάχνω,ясау
1066,machen::V,φτιάχνω,эшләү
1067,herstellen::V,κατασκευάζω,ясау
1068,bauen::V,χτίζω,кору
1069,bauen::V,οικοδομώ,кору
1070,reparieren::V,επισκευάζω,төзәтү
1071,reparieren::V,επιδιορθώνω,төзәтү
1072,verbessern::V,βελτιώνω,яхшырту
1073,verbessern::V,καλυτερεύω,яхшырту
1074,ändern::V,αλλάζω,үзгәртү
1075,graben::V,σκάβω,казу
1076,beugen::V,λυγίζω,ию
1077,biegen::V,κάμπτω,бөгү
1078,drehen::V,στρέφω,бору
1079,drehen::V,στρέφω,бөтерү
1080,wenden::V,γυρίζω,бору
1081,umdrehen::V,γυρίζω,түнтәрү
1082,heben::V,υψώνω,күтәрү
1083,heben::V,σηκώνω,күтәрү
1084,hochheben::V,υψώνω,күтәрү
1085,hochheben::V,σηκώνω,күтәрү
1086,ergreifen::V,πιάνω,эләктерү
1087,ergreifen::V,αρπάζω,эләктерү
1088,halten::V,βαστώ,тоту
1089,drücken::V,πιέζω,кысу
1090,schieben::V,σπρώχνω,кузгату
1091,kratzen::V,γρατσουνίζω,тырнау
1092,lecken::V,γλείφω,ялау
1093,beißen::V,δαγκάνω,тешләү
1094,abreißen::V,κόβω,өзү
1095,abreißen::V,σχίζω,өзү
1096,abschneiden::V,αποκόπτω,кыю
1097,abschneiden::V,αποκόπτω,кисү
1098,binden::V,δένω,бәйләү
1099,stecken::V,χώνω,төртү
1100,stecken::V,χώνω,тыгу
1101,brechen::V,σπάζω,сындыру
1102,klopfen::V,χτυπώ,шаку
1103,klopfen::V,χτυπώ,шакылдау
1104,klopfen::V,τινάζω,шаку
1105,klopfen::V,τινάζω,шакылдау
1106,hauen::V,χτυπώ,кыйнау
1107,kleben::V,κολλώ,ябыштыру
1108,reiben::V,τρίβω,ышку
1109,streichen::V,αλείφω,ягу
1110,schleifen::V,ακονίζω,кайрау
1111,schneiden::V,κόβω,кисү
1112,rütteln::V,σείω,селкетү
1113,rütteln::V,τινάζω,селкетү
1114,schütteln::V,σείω,селкетү
1115,schütteln::V,κουνώ,селкетү
1116,schwenken::V,κουνώ,болгау
1117,schütten::V,χύνω,кою
1118,füllen::V,γεμίζω,тутыру
1119,einwickeln::V,τυλίγω,төрү
1120,tragen::V,φέρνω,ташу
1121,schleppen::V,κουβαλώ,сөйрәү
1122,schleppen::V,κουβαλώ,өстерәү
1123,ziehen::V,τραβώ,тарту
1124,aufbewahren::V,φυλάω,саклау
1125,werfen::V,ρίχνω,ыргыту
1126,fangen::V,πιάνω,тоту
1127,packen::V,τσακώνω,эләктерү
1128,verstecken::V,κρύβω,яшерү
1129,teilen::V,μερίζω,бүлү
1130,schicken::V,στέλνω,җибәрү
1131,bringen::V,φέρνω,китерү
1132,hinzufügen::V,προσθέτω,өстәү
1133,bekommen::V,προσκομίζω,алу
1134,erhalten::V,παίρνω,алу
1135,erhalten::V,λαμβάνω,алу
1136,nehmen::V,πιάνω,алу
1137,nehmen::V,παίρνω,алу
1138,wählen::V,εκλέγω,сайлау
1139,auswählen::V,διαλέγω,сайлау
1140,bewahren::V,διατηρώ,саклау
1141,behindern::V,εμποδίζω,комачаулау
1142,verderben::V,χαλώ,бозу
1143,beschädigen::V,ζημιώνω,бозу
1144,zerbrechen::V,σπάζω,вату
1145,zerreißen::V,σχίζω,өзү
1146,zerreißen::V,σχίζω,ерту
1147,zerstören::V,καταστρέφω,җимерү
1148,verbrennen::V,καίω,яндыру
1149,verbrennen::V,καίω,көйдерү
1150,geben::V,δίνω,бирү
1151,reichen::V,δίνω,тапшыру
1152,schenken::V,χαρίζω,бүләкләү
1153,versprechen::V,υπόσχομαι,вәгъдә бирү
1154,wünschen::V,εύχομαι,котлау
1155,loben::V,επαινώ,мактау
1156,küssen::V,φιλώ,үбү
1157,wiegen::V,κουνώ,тирбәтү
1158,wiegen::V,νανουρίζω,тирбәтү
1159,zudecken::V,σκεπάζω,ябу
1160,zudecken::V,σκεπάζω,бөркәү
1161,wecken::V,ξυπνώ,уяту
1162,zeigen::V,δείχνω,күрсәтү
1163,führen::V,οδηγώ,йөртү
1164,lehren::V,διδάσκω,өйрәтү
1165,unterrichten::V,διδάσκω,укыту
1166,aufziehen::V,ανατρέφω,асрау
1167,leiten::V,ηγούμαι,җитәкләү
1168,leiten::V,διευθύνω,җитәкләү
1169,antreiben::V,σπρώχνω,куалау
1170,antreiben::V,σπρώχνω,әйдәләү
1171,antreiben::V,σπρώχνω,ашыктыру
1172,antreiben::V,παρακινώ,куалау
1173,antreiben::V,παρακινώ,әйдәләү
1174,antreiben::V,παρακινώ,ашыктыру
1175,lassen::V,αφήνω,мәҗбүр итү
1176,einladen::V,προσκαλώ,чакыру
1177,vereinigen::V,ενώνω,берләштерү
1178,besuchen::V,επισκέπτομαι,керешү
1179,treffen::V,συναντώ,очрату
1180,sich versammeln::V,μαζεύομαι,җыелышу
1181,spielen::V,παίζω,уйнау
1182,singen::V,τραγουδώ,җырлау
1183,tanzen::V,χορεύω,бию
1184,sich trennen::V,αποχωρίζομαι,аерылу
1185,sich trennen::V,αποχωρίζομαι,ташлашу
1186,verlassen::V,εγκαταλείπω,ташлау
1187,verlassen::V,εγκαταλείπω,калдыру
1188,retten::V,σώζω,коткару
1189,bewachen::V,φρουρώ,каравыллау
1190,schützen::V,προστατεύω,ышыклау
1191,verteidigen::V,υπερασπίζω,яклау
1192,verteidigen::V,υπερασπίζω,саклау
1193,sich schlagen::V,χτυπιέμαι,сугышу
1194,schießen::V,πυροβολώ,ату
1195,siegen::V,νικώ,җиңү
1196,ärgern::V,τσαντίζω,ачуландыру
1197,schlagen::V,χτυπώ,ору
1198,schlagen::V,χτυπώ,бәрү
1199,schlagen::V,χτυπώ,тукмау
1200,treten::V,κλοτσώ,тибү
1201,stechen::V,τρυπώ,кадау
1202,stoßen::V,ωθώ,этү
1203,stoßen::V,σπρώχνω,этү
1204,stehlen::V,κλέβω,урлау
1205,stören::V,διαταράσσω,комачаулау
1206,belästigen::V,ενοχλώ,борчу
1207,belästigen::V,ενοχλώ,билмазалау
1208,verbergen::V,κρύβω,яшерү
1209,täuschen::V,παραπλανώ,алдату
1210,betrügen::V,απατώ,хәрәмләшү
1211,töten::V,σκοτώνω,үтерү
1212,töten::V,θανατώνω,үтерү
1213,wohnen::V,μένω,яшәү
1214,wohnen::V,κατοικώ,яшәү
1215,arbeiten::V,δουλεύω,эшләү
1216,arbeiten::V,εργάζομαι,эшләү
1217,sammeln::V,μαζεύω,туплау
1218,sammeln::V,συλλέγω,туплау
1219,pflücken::V,κόβω,өзү
1220,jagen::V,κυνηγώ,аулау
1221,fischen::V,ψαρεύω,балык тоту
1222,fassen::V,πιάνω,тоту
1223,hüten::V,φυλάγω,көтү
1224,hüten::V,προσέχω,көтү
1225,treiben::V,οδηγώ,куалау
1226,anbinden::V,δένω,бәйләү
1227,füttern::V,ταΐζω,туйдыру
1228,melken::V,αρμέγω,саву
1229,hacken::V,κόβω,чабу
1230,gießen::V,ποτίζω,сугару
1231,reifen::V,ωριμάζω,җитешү
1232,zubereiten::V,ετοιμάζω,пешеренү
1233,kochen::V,βράζω,пешерү
1234,kochen::V,βράζω,кайнату
1235,backen::V,ψήνω,пешерү
1236,braten::V,τηγανίζω,куыру
1237,braten::V,τηγανίζω,кыздыру
1238,umrühren::V,ανακατεύω,бутау
1239,umrühren::V,ανακατεύω,болгату
1240,stricken::V,πλέκω,бәйләү
1241,nähen::V,ράβω,тегү
1242,färben::V,βάφω,ману
1243,färben::V,χρωματίζω,ману
1244,reinigen::V,καθαρίζω,чистарту
1245,waschen::V,πλένω,юу
1246,abwischen::V,σφουγγίζω,сөртү
1247,spülen::V,ξεπλένω,чайкау
1248,fegen::V,σκουπίζω,себерү
1249,kehren::V,σκουπίζω,себерү
1250,baden::V,κάνω μπάνιο,коену
1251,sich waschen::V,πλένομαι,юыну
1252,ausziehen::V,βγάζω,чишенү
1253,anziehen::V,φορώ,кию
1254,sich anziehen::V,ντύνομαι,киенү
1255,kämmen::V,χτενίζω,тарау
1256,schmücken::V,στολίζω,бизәү
1257,schmücken::V,στολίζω,бизәкләү
1258,sagen::V,λέω,дию
1259,sagen::V,λέω,әйтү
1260,sprechen::V,μιλώ,сөйләү
1261,sprechen::V,μιλώ,сөйләшү
1262,reden::V,μιλώ,сөйләү
1263,reden::V,κουβεντιάζω,сөйләү
1264,sich unterhalten::V,συνομιλώ,сөйләшү
1265,sich unterhalten::V,κουβεντιάζω,сөйләшү
1266,fragen::V,ρωτώ,сорау
1267,fragen::V,ρωτώ,сорашу
1268,bitten::V,ζητώ,үтенү
1269,bitten::V,παρακαλώ,үтенү
1270,erzählen::V,διηγούμαι,сөйләү
1271,mitteilen::V,πληροφορώ,белдерү
1272,nennen::V,ονομάζω,дию
1273,rufen::V,φωνάζω,дәшү
1274,prahlen::V,καυχιέμαι,мактану
1275,prahlen::V,καυχιέμαι,шапырыну
1276,übersetzen::V,μεταφράζω,күчерү
1277,denken::V,σκέφτομαι,уйлау
1278,glauben::V,πιστεύω,инану
1279,bemerken::V,παρατηρώ,искәрү
1280,erkennen::V,αναγνωρίζω,тану
1281,begreifen::V,καταλαβαίνω,аңлау
1282,begreifen::V,καταλαβαίνω,төшенү
1283,verstehen::V,ακούω,аңлау
1284,verstehen::V,ακούω,төшенү
1285,lernen::V,μαθαίνω,уку
1286,lernen::V,μαθαίνω,өйрәнү
1287,wissen::V,ξέρω,белү
1288,sich erinnern an::V,θυμάμαι,хәтерләү
1289,vergessen::V,ξεχνώ,оныту
1290,messen::V,μετρώ,үлчәү
1291,zählen::V,μετρώ,санау
1292,rechnen::V,λογαριάζω,исәпләү
1293,lesen::V,διαβάζω,уку
1294,malen::V,ζωγραφίζω,рәсем ясау
1295,malen::V,ζωγραφίζω,сурәт ясау
1296,malen::V,ζωγραφίζω,сурәтләү
1297,zeichnen::V,σχεδιάζω,язу-сызу
1298,zeichnen::V,σχεδιάζω,сурәт ясау
1299,schreiben::V,γράφω,язу
1300,besitzen::V,κατέχω,биләү
1301,kaufen::V,αγοράζω,алу
1302,verkaufen::V,πουλώ,сату
1303,bezahlen::V,πληρώνω,түләү
1304,zahlen::V,πληρώνω,түләү
1305,beherrschen::V,κυριαρχώ,ия булу
1306,ertragen::V,βαστώ,чыдау
1307,ertragen::V,αντέχω,чыдау
