,Concept_ID,te,hy
651,nah::A,దగ్గఱనున్న,մոտ
652,nah::A,దగ్గఱనున్న,մերձ
653,fern::A,దూరమందున్న,հեռավոր
654,linker::A,ఎడమప్రక్కగ,ձախ
655,rechter::A,కుడి,աջ
656,anderer::A,వేఱ్తెన,այլ
657,anderer::A,వేఱ్తెన,ուրիշ
658,erster::A,మొదటి,առաջին
659,zweiter::A,రెండన,երկրորդ
660,dritter::A,మూడో,երրորդ
661,letzter::A,కడపటి,վերջին
662,allein::ADV,ఒంటిగా,միայնակ
663,auf einmal::ADV,హరాత్తుగ,միասնաբար
664,zusammen::ADV,కలిసి,միասին
665,zusammen::ADV,కలిసి,իրար հետ
666,lange::ADV,బహుకాలము,երկար ժամանակ
667,plötzlich::ADV,హరాత్తుగ,հանկարծ
668,sofort::ADV,తక్షణము,իսկույն
669,später::ADV,ఇటీవలి,ավելի ուշ
670,später::ADV,ఇటీవలి,հետո
671,jetzt::ADV,ఇప్పుడు,այժմ
672,heute::ADV,నేడు,այսօր
673,morgen::ADV,ఱేపు,վաղը
674,bald::ADV,శీఘ్రముగ,շուտով
675,dann::ADV,అప్పుడు,ապա
676,dann::ADV,అప్పుడు,հետո
677,gestern::ADV,నిన్నటి దినము,երեկ
678,einst::ADV,పూర్వమొకప్పుడు,հին ատեն
679,damals::ADV,అప్పుడు,ատէնին
680,danach::ADV,అప్పుడు,ապա
681,danach::ADV,అప్పుడు,այն ժամանակ
682,vorher::ADV,ఎదుట,առաջ
683,zuerst::ADV,మొదటిలో,նախ
684,einmal::ADV,ఒకసారి,մի անգամ
685,manchmal::ADV,అప్పటప్పటికి,երբեմն
686,oft::ADV,తఱచుగా,հաճախ
687,immer::ADV,ఎల్లప్పుడు,միշտ
688,niemals::ADV,ఎప్పుడునులేదు,երբեք
689,hier::ADV,ఇక్కడ,այստեղ
690,hierhin::ADV,ఇక్కడకు,այստեղ
691,von hier::ADV,ఇక్కడనుండి,այդտեղից
692,dort::ADV,అక్కడ,այնտեղ
693,dorthin::ADV,అక్కడికి,այնտեղ
694,geradeaus::ADV,సూటిగా,ուղիղ
695,vorwärts::ADV,ముందుకు,առաջ
696,rückwärts::ADV,వెనుకకు,դեպի ետ
697,zurück::ADV,వెనుకభాగము,ետ
698,unten::ADV,క్రింద,ներքեւում
699,hinab::ADV,కిందికి,ներքեւ
700,oben::ADV,మీద,վերեւում
701,hinauf::ADV,పైకి,վերեւ
702,überall::ADV,అంతటా,ամենուր
703,nicht::ADV,కాదు,չէ
704,ein wenig::ADV,కొంచెము,մի քիչ
705,kaum::ADV,చాలిచాలక,հազիվ
706,sehr::ADV,చాల,շատ
707,so::ADV,ఆలాగున,այդպես
708,noch::ADV,ఇప్పటికిని,դեռ
709,nur::ADV,మాత్రము,միայն
710,schon::ADV,ఇదివఱకే,արդեն
711,wieder::ADV,తిరిగి,նորից
712,wieder::ADV,తిరిగి,դարձյալ
713,vergebens::ADV,నిష్ఫలముగా,իզուր
714,vor::PRP,ముందు,դիմացը
715,hinter::PRP,వెనుక,ետեւը
716,unter::PRP,క్రింద,տակ
717,durch::PRP,ద్వారా,միջով
718,neben::PRP,దగ్గెర,քովը
719,zwischen::PRP,మధ్య,միջեւ
720,wegen::PRP,కారణంగా,պատճառով
721,wegen::PRP,కారణంగా,շնորհից
722,dies::PRN,ఇది,սա
723,dies::PRN,ఇది,այս
724,das::PRN,అది,դա
725,das::PRN,అది,այդ
726,alles::PRN,సకలము,ամեն ինչ
727,ich::PRN,నేను,ես
728,du::PRN,నీవు,դու
729,er::PRN,అతడు,նա
730,wir::PRN,మనము,մենք
731,ihr::PRN,మీరు,դուք
732,sie::PRN,వారు,նրանք
733,was::FPRN,ఏమి,ինչ
734,wer::FPRN,ఎవడు,ով
735,wo::FADV,ఎక్కడ,ուր
736,wo::FADV,ఎక్కడ,որտեղ
737,wohin::FADV,ఎందుకు,դեպի ուր
738,wie::FADV,ఎట్టు,ինչպես
739,warum::FADV,ఏల,ինչու
740,wieviel::FNUM,ఎంత,որչափ
741,eins::NUM,ఒకటి,մեկ
742,zwei::NUM,రెండు,երկու
743,drei::NUM,మూడు,երեք
744,vier::NUM,నాలుగు,չորս
745,fünf::NUM,అయిదు,հինգ
746,sechs::NUM,ఆఱు,վեց
747,sieben::NUM,ఏరు,յոթ
748,acht::NUM,ఎనిమదు,ութ
749,neun::NUM,తొమ్మిది,ինը
750,zehn::NUM,పది,տասը
751,elf::NUM,పదునొకొండు,տասնմեկ
752,zwölf::NUM,పండ్రండు,տասներկու
753,zwanzig::NUM,ఇరుపది,քսան
754,dreißig::NUM,ముప్పది,երեսուն
755,vierzig::NUM,నలువది,քառասուն
756,fünfzig::NUM,ఏబది,հիսուն
757,sechzig::NUM,అరుపది,վաթսուն
758,siebzig::NUM,డెబ్బది,յոթանասուն
759,achtzig::NUM,ఎనుబది,ութսուն
760,neunzig::NUM,తొంబది,իննսուն
761,hundert::NUM,నూఱు,հարյուր
762,tausend::NUM,వేయి,հազար
763,und::CNJ,మఱియు,ու
764,oder::CNJ,లేక,կամ
765,stehen::V,నిలుచు,կանգնել
766,sitzen::V,కూర్చుండు,նստել
767,liegen::V,పండుకొనుట,ստել
768,hängen::V,వ్రేలాడదీయు,կախվել
769,werden::V,అగు,դառնալ
770,passieren::V,సంభవించు,պատահել
771,beginnen::V,ఆరంభించు,սկսվել
772,enden::V,తీరుట,վերջանալ
773,wechseln::V,మార్చు,փոխվել
774,aufgehen[Sonne]::V,ఉదయించు,բարձրանալ
775,aufgehen[Sonne]::V,ఉదయించు,ելնել 
776,untergehen[Sonne]::V,అస్తమించు,մտնել
777,scheinen[Sonne]::V,ప్రకాశించు,շողալ
778,scheinen[Sonne]::V,ప్రకాశించు,փայլել
779,donnern::V,ఉరుముట,որոտալ
780,wehen::V,దురద్పప్టము,փչել
781,strömen::V,పారుట,հոսել
782,fließen::V,ప్రవహించు,հոսել
783,sich drehen::V,తిరుగు,պտտվել
784,schwanken::V,ఆడించుట,տատանվել
785,schwingen::V,ఊగుట,ճոճվել
786,fallen::V,పడు,ընկնել
787,brennen::V,కాలుట,այրվել
788,rauchen::V,పొగసుట,ծխել
789,regnen::V,కురిపించుట,անձրեւ գալ
790,gefrieren::V,గడ్డకట్టు,սառչել
791,tauen::V,కరగు,լկիլ
792,schmelzen::V,కరగు,հալիլ
793,trocknen::V,యెండుట,չորանալ
794,sieden::V,ఉడుకు,եռալ
795,faulen::V,క్రుళ్లు,փտել
796,verfaulen::V,క్షిణించు,նեխել
797,reißen::V,చించు,պատռվել
798,reißen::V,చించు,ճղվել
799,versinken::V,మునుగు,սուզվել
800,vergehen::V,సంభవించు,անցնել 
801,erscheinen::V,కనబడు,հայտնվել
802,erscheinen::V,కనబడు,երեւալ
803,verschwinden::V,అదృశ్యమగు,անհետանալ
804,sinken::V,ముణుగుట,ընկնել
805,abnehmen::V,తగ్గు,փոքրանալ
806,zunehmen::V,పెరుగుట,մեծանալ
807,steigen::V,లేచు,բարձրանալ
808,wachsen::V,పెరుగు,աճել
809,glänzen::V,ప్రకాశించు,նշուլել
810,glänzen::V,ప్రకాశించు,փայլիլ
811,funkeln::V,ప్రకాశించు,փայլատակել
812,lärmen::V,అరుచుట,աղմուկ հանել
813,läuten::V,మేళవించుట,զնգալ
814,klingeln::V,వాయించుట,զնգալ
815,klirren::V,ఘంటానాదము,զնգզնգալ
816,brausen::V,గర్జించు,մոլեգնել
817,rauschen::V,చటచటమనుట,սոսափել
818,klingen::V,ధ్వనించుట,հնչել
819,bellen::V,అఱచు,հաչել
820,heulen::V,కూయు,ոռնալ 
821,blasen::V,దురద్పప్టము,փչել 
822,pfeifen::V,ఈలవేయు,սուլել
823,schreien::V,అఱచు,գոռալ 
824,stöhnen::V,మూలుగు,տնքալ
825,zittern::V,వణకు,դողալ
826,leben::V,జీవించుట,ապրել
827,geboren werden::V,పుట్టుట,ծնվել
828,atmen::V,ఉపిరి తీయు,շնչել
829,trinken::V,త్రాగు,խմել
830,essen::V,తిను,ուտել
831,schlucken::V,మ్రింగు,կլանել
832,schlucken::V,మ్రింగు,կուլ տալ
833,müde werden::V,అలయు,հոգնել
834,einschlafen::V,నిద్రించు,քուն մտնել
835,schlafen::V,నిద్రురించు,քնել
836,aufwachen::V,మేలుకొను,արթննալ
837,aufstehen::V,లేచు,ելլել
838,sich erholen::V,నడ్డి వాల్చు,հանգստանալ
839,krank werden::V,జబ్బుపడు,հիւանդանալ
840,krank sein::V,జబ్బు చేయు,հիվանդ լինել
841,schmerzen::V,నొచ్చుట,ցավել
842,husten::V,దగ్గుట,հազալ
843,genesen::V,కుదురుట,ապաքինվել
844,sterben::V,మరణించు,մեռնել
845,sterben::V,మరణించు,վախճանվել
846,umkommen::V,నశించు,կործանվել
847,sich bewegen::V,కదలు,ընթանալ
848,sich rühren::V,కదలు,շարժվել
849,sich erheben::V,లేచు,կանգնել
850,sich erheben::V,లేచు,վեր կենալ
851,sich setzen::V,కూర్చుణ్డు,նստել
852,hinfallen::V,దొర్లు,ընկնել
853,laufen::V,నడచు,քայլել
854,schreiten::V,అడుగుపెట్టుట,ճեմել
855,spazierengehen::V,పచారు చేయు,շրջագայել
856,eilen::V,తొందరపడు,շտապել
857,sich beeilen::V,త్వరపెట్టు,շտապել 
858,sausen::V,విసరికొట్టు,սլանալ
859,rennen::V,పరుగెత్తు,վազել
860,springen::V,దుముకు,ցատկել
861,klettern::V,ఎక్కు,մագլցել
862,schaukeln::V,ఉయ్యాల ఊగు ,ճոճվել
863,schaukeln::V,ఉయ్యాల ఊగు ,օրորվել
864,kriechen::V,ప్రాకు,սողալ
865,schwimmen::V,ఈదు,լողալ
866,tauchen::V,మునుగు,սուզվել
867,rudern::V,తెడ్లతోఁగడపు,թիավարել
868,fahren::V,నడపు,ընթանալ
869,fliegen::V,ఎగురు,թռչել
870,gehen::V,పోవు,գնալ
871,weggehen::V,బయలుదేరు,հեռանալ
872,abfahren::V,విడిచిపోవు,ճանապարհվել
873,anhalten::V,నిలుపు,կանգնել
874,hineingehen::V,ప్రవేశించు,մտնել
875,eintreten::V,ప్రవేశించు,մտնել
876,kommen::V,వచ్చు,գալ
877,ankommen::V,వచ్చి చేరు,ժամանել
878,zurückkommen::V,తిరిగీవచ్చుట,վերադառնալ
879,bleiben::V,ఉండు,մնալ
880,warten::V,కనిపెట్టు,սպասել
881,erwarten::V,నిరిక్షించు,սպասել
882,suchen::V,వెదకు,որոնել
883,finden::V,కనుగొను,գտնել
884,versuchen::V,ప్రయత్నించు,փորձել
885,vorbereiten::V,తయారుచేయు,պատրաստել
886,lieben::V,ప్రేమించు,սիրել
887,mögen::V,ఇష్టపడు,հավանել
888,mögen::V,ఇష్టపడు,սիրել
889,lachen::V,నవ్వు,ծիծաղել
890,rühren::V,గుండె తాకు,հուզել
891,weinen::V,వీడ్చు,լալ
892,schimpfen::V,గొణుగు,տրտնջալ
893,schimpfen::V,గొణుగు,քրթմնջել
894,sich ärgern::V,అలుగు,զայրանալ
895,sich fürchten::V,భయపడు,վախնալ
896,fürchten::V,భయపడు,վախենալ
897,fliehen::V,పాఱిపోపు,փախչել
898,flüchten::V,తప్పించుకొను,փախչել
899,sehen::V,చూచు,տեսնել
900,anschauen::V,చూచు,դիտել
901,ansehen::V,కాచియుండు,նայել
902,hören::V,విను,լսել
903,zuhören::V,విను,ունկնդրել
904,probieren::V,చవిచూచుట,համը տեսել
905,riechen::V,వాసనచూచు,հոտ առնել
906,fühlen::V,స్పర్శించుట,զգալ
907,scheinen::V,కనబడు,երեւալ
908,zu sehen sein::V,చూవు,երեւալ
909,vernehmen::V,విను,իմանալ 
910,frieren::V,చలికి వడకు,մրսել
911,tun::V,చేయు,անել
912,können::V,గల,կարողանալ
913,wollen::V,కోరు,ուզել
914,wollen::V,కోరు,ցանկանալ
915,anfangen::V,ఆరంభించు,սկսել
916,beenden::V,ముగించు,վերջացնել
917,aufhören::V,నిలుపు,դադարել
918,gelingen::V,గెలుపాందు,հաջողվել
919,gelingen::V,గెలుపాందు,գլուխ գալ
920,geraten::V,వెలువడు,ստացվել
921,öffnen::V,తెఱచు,բաց անել
922,schließen::V,మూయు,փակել 
923,stellen::V,ఉంచు,դնել
924,setzen::V,ఉంచు,նստեցնել
925,legen::V,పెట్టు,դնել
926,berühren::V,తాకు,դիպչել
927,berühren::V,తాకు,շոշափել
928,verbinden::V,చేర్చుట,շաղկապել
929,bedecken::V,మూయు,ծածկել
930,aufhängen::V,వ్రేలాడదీయు,կախել
931,anzünden::V,వెలిగించు,վառել
932,aufheben::V,సేకరించు,վերցնել
933,zurücklassen::V,విడుచు,թողնել
934,verlieren::V,పోగొట్టుకొను,կորցնել
935,fallen lassen::V,జాఱవిడుచు,գցել
936,machen::V,చేయు,անել
937,herstellen::V,ఉత్పత్తిచేయు,արտադրել
938,bauen::V,నిర్మించు,կառուցել
939,reparieren::V,సరిచేయు,նորոգել
940,verbessern::V,వృద్ధి చేయు,բարելավել
941,ändern::V,మార్చు,փոխել
942,graben::V,త్రవ్వు,փորել
943,beugen::V,వంచు,ծռել
944,biegen::V,వంచు,թեքել
945,drehen::V,నూలువడుకు,ոլորել
946,wenden::V,త్రిప్పు,պտտել
947,umdrehen::V,త్రిప్పు,շրջել
948,heben::V,ఎత్తు,բարձրացնել
949,hochheben::V,ఎత్తు,բարձրացնել
950,ergreifen::V,వశపఱచుకొను,վարակվել
951,halten::V,ఉంచు,բռնել
952,drücken::V,అణచు,ճնշել
953,schieben::V,నొక్కు,հրել
954,kratzen::V,గోకు,քերել
955,lecken::V,నాకు,լիզել
956,beißen::V,కఱచు,կծել
957,abreißen::V,తెగతెంచు,պոկել
958,abschneiden::V,తెగకొట్టు,կտրել 
959,binden::V,కట్టు,կապել
960,stecken::V,తగులుకొనివుండుట,խրել
961,brechen::V,పగులగొట్టు,կոտրել 
962,klopfen::V,కొట్టు,թակել
963,hauen::V,కొట్టు,ծեծել
964,kleben::V,అంటుకొను,կպցնել
965,reiben::V,రాచు,շփել
966,streichen::V,వ్యాపింపజేయు,վրան քսել
967,schleifen::V,రాచు,սրել 
968,schneiden::V,కోయు,կտրել
969,rütteln::V,కుదిలించుట,ցնցել
970,schütteln::V,కదల్చు,թափահարել
971,schwenken::V,ఊచుట,ճոճել
972,schütten::V,పోయు,լցնել
973,füllen::V,నింపు,լիքը լցնել
974,einwickeln::V,చుట్టు,փաթաթել
975,tragen::V,మోయు,կրել
976,tragen::V,మోయు,տանել
977,schleppen::V,ఈడ్చు,քաշել
978,ziehen::V,ఈడ్చు,ձգել
979,ziehen::V,ఈడ్చు,քաշել
980,aufbewahren::V,కాపాడు,պահել 
981,werfen::V,విసరు,նետել
982,fangen::V,పట్టుకొను,
983,packen::V,పట్టుకొను,հափշտակել
984,verstecken::V,దాచు,ծածկել
985,teilen::V,భాగించు,բաժանել
986,schicken::V,పంపు,ուղարկել
987,bringen::V,తెచ్చు,բերել
988,hinzufügen::V,చేర్చు,ավելացնել
989,bekommen::V,సంపాదించు,հայթայթել
990,erhalten::V,పుచ్చుకొను,ստանալ
991,nehmen::V,తీసికొను,վերցնել
992,wählen::V,ఇష్టపడు,ընտրել
993,auswählen::V,ఏరుకొను,գերադասել
994,bewahren::V,భద్రపఱుచు,պահպանել
995,behindern::V,అడ్డగించుట,խոչընդոտել
996,verderben::V,చెఱచు,փչացնել
997,beschädigen::V,చెరుపుట,վնասել
998,zerbrechen::V,పగులగొట్టు,ջարդել
999,zerbrechen::V,పగులగొట్టు,կոտրել
1000,zerreißen::V,చించు,պատռել
1001,zerstören::V,వాశనము చేయు,քանդել
1002,verbrennen::V,కాల్చు,այրել
1003,geben::V,ఇచ్చు,տալ
1004,reichen::V,అందుకొనుట,հանձնել
1005,schenken::V,అర్పించు,նվիրել
1006,versprechen::V,వాగ్దత్తము చేయు,խոստանալ
1007,wünschen::V,కోరు,մաղթել
1008,loben::V,స్తుతించు,գովել
1009,küssen::V,ముద్దుపెట్టుకొను,համբուրել
1010,wiegen::V,ఊచుట,օրորել
1011,zudecken::V,మూయు,վրան գցել
1012,wecken::V,నిద్రపలేపుట,զարթնեցնել
1013,zeigen::V,చూవు,ցույց տալ
1014,führen::V,దారిచూపు,ուղեկցել
1015,lehren::V,బోధించు,սովորեցնել
1016,unterrichten::V,నేర్పు,ավանդել
1017,aufziehen::V,పెంచు,դաստիարակել
1018,leiten::V,తీసుకపోవుట,ղեկավարել
1019,leiten::V,తీసుకపోవుట,կառավարել
1020,antreiben::V,ప్రేరేపించు,շտապեցնել
1021,lassen::V,అనుమతించు,ստիպել
1022,einladen::V,ఆహ్వానించు,հրավիրել
1023,vereinigen::V,కూడుట,միացնել
1024,besuchen::V,పోయి చూచు,այցելել
1025,treffen::V,కలియు,հանդիպել
1026,sich versammeln::V,కూర్చు,հավաքվել
1027,spielen::V,ఆట లాడు,խաղալ
1028,singen::V,పాడు,երգել
1029,tanzen::V,నృత్యముచేయు,պարել
1030,sich trennen::V,ఎడబాయుట,ցրվել
1031,verlassen::V,విడుచు,լքել
1032,retten::V,తప్పించుట,փրկել
1033,bewachen::V,కాపాడు,պահել
1034,schützen::V,రక్షించు,պաշտպանել
1035,verteidigen::V,రక్షించు,պաշտպանել
1036,sich schlagen::V,జగడమాడు,կռվել
1037,schießen::V,కాల్చు,կրակել
1038,siegen::V,గెలుచు,հաղթել
1039,ärgern::V,పీడించుట,ձանձրացնել
1040,schlagen::V,కొట్టు,խփել
1041,treten::V,తన్ను,քացի տալ
1042,stechen::V,కుట్టు,խայթել
1043,stoßen::V,గెంటు,մղել
1044,stehlen::V,దొంగిలించు,գողանալ
1045,stören::V,కలతపఱచు,խանգարել
1046,belästigen::V,పీడించు,անհանգստացնել
1047,verbergen::V,దాచు,թաքցնել
1048,täuschen::V,మోసము చేయు,խաբել
1049,betrügen::V,మోసపుచ్చు,խաբել
1050,töten::V,చంపు,սպանել 
1051,wohnen::V,నివసించు,բնակվել
1052,arbeiten::V,పనిచేయు,աշխատել
1053,sammeln::V,ప్రోగుచేయు,հավաքել
1054,pflücken::V,యేరుట,քաղել
1055,jagen::V,వేటాడు,որս անել
1056,fischen::V,వెదకు,ձուկ բռնել
1057,fassen::V,పట్టుకొమ,բռնել
1058,hüten::V,మందచేరుట,արածեցնել
1059,treiben::V,నడపు,հովուել
1060,anbinden::V,కట్టు,չուանել
1061,füttern::V,భోజనము పెట్టు,կերակրել
1062,melken::V,పాలు పితుకు,կթել
1063,hacken::V,నఱకు,կոտորել
1064,gießen::V,నీళ్ళుకట్టుట,ջրել
1065,reifen::V,పండుట,հասունանալ 
1066,zubereiten::V,వండు,պատրաստել
1067,kochen::V,వండు,եփել
1068,backen::V,రొట్టెకాల్చు,թխել
1069,braten::V,వేపు,տապակել
1070,umrühren::V,కదులుట,խառնել
1071,stricken::V,అల్లు,գործել
1072,nähen::V,కుట్టు,կարել
1073,färben::V,రంగు వేయు,ներկել
1074,reinigen::V,శుభ్రము చేయు,մաքրել
1075,waschen::V,కడుగు,լվանալ
1076,abwischen::V,తుడుచు,սրբել
1077,spülen::V,నీటిలో జడించు,ողողել
1078,spülen::V,నీటిలో జడించు,պարզաջրել
1079,fegen::V,ఊడ్చు,ավլել
1080,kehren::V,ఊడ్చు,ավլել
1081,baden::V,స్నానము చేయు,լողանալ
1082,sich waschen::V,కడుగు,լվացվել
1083,ausziehen::V,విప్పు,հանել
1084,anziehen::V,ధరించు,հագնել
1085,sich anziehen::V,బట్టలు వేసుకొను,հագնվել
1086,sich anziehen::V,తొడుగుకొను,հագնվել
1087,kämmen::V,దువ్వుట,սանրել
1088,schmücken::V,అలంకరించు,զարդարել
1089,sagen::V,చెప్పు,ասել
1090,sprechen::V,చెప్పు,խոսել
1091,reden::V,మాటలాడు,զրուցել
1092,sich unterhalten::V,ముచ్చటలాడు,խոսակցել
1093,fragen::V,ప్రశ్నించు,հարցնել
1094,bitten::V,కోరు,խնդրել
1095,erzählen::V,చెప్పు,պատմել
1096,mitteilen::V,తెలియజేయు,հաղորդել
1097,nennen::V,పేరు వెట్టు,անվանել
1098,rufen::V,పిలుచు,կանչել
1099,prahlen::V,జల్లి,պարծենալ
1100,übersetzen::V,తర్జుమాచేయు,թարգմանել
1101,denken::V,ఆలోచించు,մտածել
1102,glauben::V,నమ్ము,հավատալ
1103,bemerken::V,గుర్తించు,նկատել
1104,erkennen::V,గుర్తించు,ճանաչել
1105,begreifen::V,గ్రహించు,հասկանալ
1106,verstehen::V,గ్రహించు,ըմբռնել
1107,lernen::V,నేర్చు కొను,սովորել
1108,wissen::V,తెలిసికొను,իմանալ
1109,sich erinnern an::V,జ్ఞాపకముంచుకొను,հիշել
1110,sich erinnern an::V,జ్ఞాపకముంచుకొను,մտաբերել
1111,vergessen::V,మఱచిపోవు,մոռանալ
1112,messen::V,కొలుచుట,չափել
1113,zählen::V,లెక్కపెట్టు,թվել
1114,zählen::V,లెక్కపెట్టు,հաշվել
1115,rechnen::V,లెక్కపెట్టు,հաշվել
1116,rechnen::V,లెక్కపెట్టు,հաշվարկել
1117,lesen::V,చదువు,կարդալ
1118,malen::V,పూనుట,նկարել
1119,zeichnen::V,వ్రాసుట,գծել
1120,schreiben::V,వ్రాయు,գրել
1121,besitzen::V,కలిగియుండు,ունենալ
1122,besitzen::V,కలిగియుండు,տեր լինել
1123,kaufen::V,కొను,գնել
1124,verkaufen::V,అమ్ము,վաճառել
1125,bezahlen::V,చెల్లించు,վճարել
1126,zahlen::V,చెల్లించు,վճարել
1127,beherrschen::V,ఏలు,ղեկավարել
1128,ertragen::V,భరించు,դիմանալ
