,Concept_ID,ro,hi
213,Ufer::N,mal,तट
214,Ufer::N,mal,किनारा
215,Ufer::N,țărm,तट
216,Ufer::N,țărm,किनारा
217,Küste::N,coastă,समुद्र-तट
218,Festland::N,uscat,महाद्वीप
219,Meer::N,mare,सागर
220,Meer::N,mare,समुद्र
221,Bucht::N,golf,खाड़ी
222,Insel::N,insulă,टापू
223,Insel::N,insulă,द्वीप
224,Blume::N,floare,फूल
225,Blume::N,floare,पुष्प
226,Gras::N,iarbă,घास
227,Wurzel::N,rădăcină,मूल
228,Baum::N,copac,पेड़
229,Baum::N,copac,वृक्ष
230,Baum::N,arbore,पेड़
231,Baum::N,arbore,वृक्ष
232,Stamm::N,tulpină,धड़
233,Rinde::N,scoarță,छाल
234,Rinde::N,scoarță,वल्कल
235,Ast::N,cracă,डाल
236,Ast::N,cracă,शाखा
237,Ast::N,creangă,डाल
238,Ast::N,creangă,शाखा
239,Zweig::N,ramură,टहनी
240,Zweig::N,creangă,टहनी
241,Blatt::N,frunză,पत्र
242,Blatt::N,frunză,पत्ता
243,Birke::N,mesteacăn,भूर्ज
244,Kiefer[Baum]::N,pin,पाइन-वृक्ष
245,Weide[Baum]::N,salcie,बेंत
246,Weide[Baum]::N,răchită,बेंत
247,Tanne::N,brad,फ़र
248,Horn::N,corn,सींग
249,Horn::N,corn,विषाण
250,Feder::N,pană,पर
251,Feder::N,pană,पंख
252,Fell::N,piele,खाल
253,Fell::N,piele,पशु-चर्म
254,Flügel::N,aripă,पंख
255,Flügel::N,aripă,डैना
256,Klaue::N,gheară,पंजा
257,Kralle::N,labă,पंजा
258,Kralle::N,labă,नाख़ून
259,Kralle::N,gheară,पंजा
260,Kralle::N,gheară,नाख़ून
261,Schwanz::N,coadă,पूँछ
262,Ei::N,ou,अंडा
263,Nest::N,cuib,नीड़
264,Nest::N,cuib,घोंसला
265,Bau::N,bârlog,बिल
266,Bau::N,bârlog,माँद
267,Bau::N,vizuină,बिल
268,Bau::N,vizuină,माँद
269,Tier::N,animal,पशु
270,Tier::N,animal,जानवर
271,Herde::N,turmă,गल्ला
272,Herde::N,cireadă,गल्ला
273,Kuh::N,vacă,गौ
274,Kuh::N,vacă,गाय
275,Bulle::N,taur,साँड़
276,Pferd::N,cal,अश्व
277,Pferd::N,cal,घोड़ा
278,Schaf::N,oaie,भेड़
279,Schwein::N,porc,शूकर
280,Hund::N,câine,श्वान
281,Hund::N,câine,कुत्ता
282,Katze::N,pisică,बिल्ली
283,Bär::N,urs,रीछ
284,Bär::N,urs,भालू
285,Eichhörnchen::N,veveriță,गिलहरी
286,Elch::N,elan,एल्क
287,Fuchs::N,vulpe,लोमड़ी
288,Hase::N,iepure,खरहा
289,Hase::N,iepure,ख़रगोश
290,Maus::N,șoarece,मूष
291,Maus::N,șoarece,चूहा
292,Wolf::N,lup,वृक
293,Wolf::N,lup,भेड़िया
294,Vogel::N,pasăre,पक्षी
295,Vogel::N,pasăre,चिड़िया
296,Schwarm::N,cârd,झुंड
297,Huhn::N,găină,मुर्ग़ी
298,Hahn::N,cocoș,मुर्ग़ा
299,Gans::N,gâscă,हंस
300,Gans::N,gâscă,हंसिनी
301,Adler::N,vultur,उक़ाब
302,Ente::N,rață,बतख़
303,Ente::N,rață,बत्तक
304,Eule::N,bufniță,उल्लू
305,Kranich::N,cocor,सारस
306,Kranich::N,cocor,क्रौंंच
307,Krähe::N,cioară,काक
308,Kuckuck::N,cuc,कोयल
309,Kuckuck::N,cuc,कोकिल
310,Schwan::N,lebădă,हंस
311,Schwan::N,lebădă,मराल
312,Fisch::N,pește,मछली
313,Fisch::N,pește,मत्स्य
314,Barsch::N,biban,पर्च
315,Hecht::N,știucă,पाइक
316,Schlange[Tier]::N,șarpe,सर्प
317,Wurm::N,vierme,कृमि
318,Wurm::N,vierme,कीड़ा
319,Spinne::N,păianjen,लूता
320,Spinne::N,păianjen,मकड़ी
321,Ameise::N,furnică,चींटी
322,Laus::N,păduche,जूँ
323,Mücke::N,țânțar,डाँस
324,Fliege::N,muscă,मक्खी
325,Fliege::N,muscă,मक्षिका
326,Schmetterling::N,fluture,तितली
327,Beere::N,boabă,बेरी
328,Apfel::N,măr,सेब
329,Pilz::N,burete,खुंबी
330,Pilz::N,ciupercă,खुंबी
331,Zwiebel::N,ceapă,प्याज़
332,Saat::N,semănătură,बीज
333,Korn::N,grâu,दाना
334,Heu::N,fân,मूखी घास
335,Schale::N,coajă,बकला
336,Schale::N,coajă,छिलका
337,Grube::N,groapă,गड्ढा
338,Falle::N,cursă,जाल
339,Falle::N,cursă,फँदा
340,Falle::N,capcană,जाल
341,Falle::N,capcană,फँदा
342,Schlinge::N,laț,फँदा
343,Spur::N,dâră,सुराग़
344,Spur::N,dâră,पद-चिह्न
345,Asche::N,cenușă,राख
346,Dreck::N,noroi,मैल
347,Dreck::N,noroi,गंदगी
348,Dreck::N,murdărie,मैल
349,Dreck::N,murdărie,गंदगी
350,Eisen::N,fier,लोहा
351,Gold::N,aur,सोना
352,Gold::N,aur,स्वर्ण
353,Silber::N,argint,रजत
354,Silber::N,argint,चाँदी
355,Kohle::N,cărbune,कोयला
356,Glas::N,sticlă,काँच
357,Lehm::N,lut,चिकनी मिट्टी
358,Lehm::N,humă,चिकनी मिट्टी
359,Sand::N,nisip,रेत
360,Sand::N,nisip,बालू
361,Mensch::N,om,मानव
362,Mensch::N,om,इनसान
363,Mensch::N,om,मनुष्य
364,Mensch::N,persoană,मानव
365,Mensch::N,persoană,इनसान
366,Mensch::N,persoană,मनुष्य
367,Mann::N,om,आदमी
368,Mann::N,om,पुरुष
369,Mann::N,bărbat,आदमी
370,Mann::N,bărbat,पुरुष
371,Frau::N,femeie,औरत
372,Frau::N,femeie,महिला
373,Frau::N,femeie,स्त्री
374,Kind::N,copil,बाल
375,Kind::N,copil,बच्चा
376,Junge::N,băiat,लड़का
377,Junge::N,flăcău,लड़का
378,Mädchen::N,fată,लड़की
379,Mädchen::N,fată,कुमारी
380,Familie::N,familie,परिवार
381,Großvater::N,bunic,दादा
382,Großvater::N,tată mare,दादा
383,Großmutter::N,bunică,नानी
384,Großmutter::N,mamă mare,नानी
385,Eltern::N,părinți,माँ-बाप
386,Eltern::N,părinți,माता-पिता
387,Vater::N,tată,बाप
388,Vater::N,tată,पिता
389,Vater::N,părinte,बाप
390,Vater::N,părinte,पिता
391,Mutter::N,mamă,माँ
392,Mutter::N,mamă,माता
393,Sohn::N,fiu,बेटा
394,Sohn::N,fiu,पुत्र
395,Sohn::N,fecior,बेटा
396,Sohn::N,fecior,पुत्र
397,Tochter::N,fiică,बेटी
398,Tochter::N,fiică,पुत्री
399,Bruder::N,frate,भाई
400,Bruder::N,frate,भ्राता
401,Schwester::N,soră,बहन
402,Schwester::N,soră,भगिनी
403,Onkel::N,unchi,ताऊ
404,Onkel::N,unchi,काका
405,Tante::N,mătușă,बूआ
406,Tante::N,mătușă,फूफी
407,Tante::N,mătușă,ख़ाला
408,Ehemann::N,soț,पति
409,Ehemann::N,soț,शौहर
410,Ehemann::N,bărbat,पति
411,Ehemann::N,bărbat,शौहर
412,Ehefrau::N,soție,बीवी
413,Freude::N,bucurie,आनंद
414,Freude::N,bucurie,प्रसन्नता
415,Gelächter::N,râset,हँसी
416,Gelächter::N,râset,क़हक़हा
417,Glück::N,fericire,आनंद
418,Glück::N,fericire,ख़ुशी
419,Kummer::N,mâhnire,शोक
420,Kummer::N,mâhnire,दुःख
421,Wunsch::N,dorință,इच्छा
422,Wunsch::N,dorință,अभिलाषा
423,Wunsch::N,deziderat,इच्छा
424,Wunsch::N,deziderat,अभिलाषा
425,Lust::N,poftă,चाह
426,Lust::N,poftă,कामना
427,Lust::N,înclinare,चाह
428,Lust::N,înclinare,कामना
429,Geist::N,duh,जान
430,Geist::N,duh,प्राण
431,Geist::N,minte,जान
432,Geist::N,minte,प्राण
433,Geist::N,suflet,जान
434,Geist::N,suflet,प्राण
435,Gedanke::N,gând,विचार
436,Gedanke::N,cuget,विचार
437,Gedächtnis::N,memorie,याददाश्त
438,Gedächtnis::N,memorie,स्मरण-शक्ति
439,Verstand::N,minte,समझ
440,Verstand::N,minte,अक़्ल
441,Verstand::N,minte,बुद्धि
442,Verstand::N,intelect,समझ
443,Verstand::N,intelect,अक़्ल
444,Verstand::N,intelect,बुद्धि
445,Sinn::N,sens,अर्थ
446,Sinn::N,înțeles,अर्थ
447,Grund::N,cauză,वजह
448,Grund::N,cauză,कारण
449,Grund::N,pricină,वजह
450,Grund::N,pricină,कारण
451,Wahrheit::N,adevăr,सत्य
452,Wahrheit::N,adevăr,सच्चाई
453,Gespräch::N,convorbire,चर्चा
454,Gespräch::N,convorbire,वार्ता
455,Gespräch::N,convorbire,बात-चीत
456,Gespräch::N,conversație,चर्चा
457,Gespräch::N,conversație,वार्ता
458,Gespräch::N,conversație,बात-चीत
459,Märchen::N,basm,क़िस्सा
460,Märchen::N,poveste,क़िस्सा
461,Erzählung::N,poveste,कथा
462,Erzählung::N,poveste,कहानी
463,Nachricht::N,veste,सूचना
464,Nachricht::N,veste,समाचार
465,Neuigkeit::N,noutate,ख़बर
466,Neuigkeit::N,noutate,समाचार
467,Neuigkeit::N,actualitate,ख़बर
468,Neuigkeit::N,actualitate,समाचार
469,Name::N,nume,नाम
470,Rätsel::N,ghicitoare,पहेली
471,Rede::N,discurs,वचन
472,Rede::N,discurs,भाषण
473,Sprache::N,limbă,भाषा
474,Sprache::N,limbă,ज़बान
475,Sprache::N,limbaj,भाषा
476,Sprache::N,limbaj,ज़बान
477,Stimme::N,glas,स्वर
478,Stimme::N,glas,आवाज़
479,Wort::N,cuvânt,शब्द
480,Wort::N,cuvânt,लफ़्ज़
481,Zeichen::N,semn,निशान
482,Zeichen::N,semnal,निशान
483,Ruf::N,chemare,पुकार
484,Ruf::N,chemare,आह्वान
485,Lärm::N,zgomot,शोर
486,Lärm::N,zgomot,हुल्लड़
487,Lärm::N,tărăboi,शोर
488,Lärm::N,tărăboi,हुल्लड़
489,Laut::N,sunet,स्वर
490,Laut::N,sunet,ध्वनि
491,Ton::N,ton,सुर
492,Ton::N,ton,स्वर
493,Lied::N,cântec,गीत
494,Ruhe::N,odihnă,आराम
495,Ruhe::N,odihnă,ख़ामोशी
496,Ruhe::N,liniște,आराम
497,Ruhe::N,liniște,ख़ामोशी
498,Leute::N,lume,लोग
499,Leute::N,oameni,लोग
500,Volk::N,popor,क़ौम
501,Volk::N,popor,प्रजा
502,Volk::N,națiune,क़ौम
503,Volk::N,națiune,प्रजा
504,Arbeit::N,lucru,काम
505,Gast::N,musafir,अतिथि
506,Gast::N,musafir,मेहमान
507,Geschenk::N,dar,उपहार
508,Geschenk::N,dar,तोहफ़ा
509,Geschenk::N,cadou,उपहार
510,Geschenk::N,cadou,तोहफ़ा
511,Spiel::N,joc,खेल
512,Spiel::N,joc,क्रीड़ा
513,Gesellschaft::N,societate,साथ
514,Hilfe::N,ajutor,मदद
515,Hilfe::N,ajutor,सहायता
516,Freund::N,amic,मित्र
517,Freund::N,prieten,मित्र
518,Kamerad::N,tovarăș,साथी
519,Kamerad::N,tovarăș,कामरेड
520,Angelegenheit::N,afacere,बात
521,Angelegenheit::N,afacere,मामला
522,Anzahl::N,număr,तादाद
523,Anzahl::N,număr,संख्या
524,Anzahl::N,cantitate,तादाद
525,Anzahl::N,cantitate,संख्या
526,Art::N,fel,तरह
527,Art::N,fel,क़िस्म
528,Art::N,specie,तरह
529,Art::N,specie,क़िस्म
530,Stück::N,bucată,फाँक
531,Stück::N,bucată,टुकड़ा
532,Teil::N,parte,भाग
533,Teil::N,parte,हिस्सा
534,Teil::N,porție,भाग
535,Teil::N,porție,हिस्सा
536,Hälfte::N,jumătate,अर्धभाग
537,Kreis::N,cerc,चक्कर
538,Kreuz::N,cruce,सलीब
539,Kreuz::N,cruce,क्रूस
540,Linie::N,linie,लाइन
541,Strich::N,linie,लकीर
542,Strich::N,trăsătură,लकीर
543,Abstand::N,distanță,अंतर
544,Abstand::N,distanță,फ़ासला
545,Abstand::N,depărtare,अंतर
546,Abstand::N,depărtare,फ़ासला
547,Entfernung::N,distanță,दूरी
548,Entfernung::N,distanță,फ़ासला
549,Entfernung::N,depărtare,दूरी
550,Entfernung::N,depărtare,फ़ासला
551,Gegend::N,regiune,इलाक़ा
552,Platz::N,loc,जगह
553,Platz::N,loc,स्थान
554,Ort::N,loc,स्थल
555,Ort::N,loc,स्थान
556,Seite::N,latură,ओर
557,Seite::N,latură,तरफ़
558,Mitte::N,centru,बीच
559,Mitte::N,centru,मध्य
560,Gegenstand::N,obiect,चीज़
561,Gegenstand::N,obiect,पदार्थ
562,Sache::N,lucru,चीज़
563,Sache::N,lucru,वस्तु
564,Sache::N,chestie,चीज़
565,Sache::N,chestie,वस्तु
566,Rand::N,bordură,छोर
567,Rand::N,bordură,उपांत
568,Kante::N,muchie,कोर
569,Kante::N,muchie,किनारा
570,Kante::N,bordură,कोर
571,Kante::N,bordură,किनारा
572,Ecke::N,colț,कोना
573,Ecke::N,colț,नुक्कड़
574,Spitze::N,vârf,नोक
575,Spitze::N,creștet,नोक
576,Ende::N,capăt,छोर
577,Ende::N,capăt,सिरा
578,Loch::N,gaură,छेद
579,Loch::N,gaură,सूराख़
580,Winkel::N,colț,कोण
581,Winkel::N,colț,कोना
582,Muster::N,desen,नमूना
583,Muster::N,desen,डिज़ाइन
584,Größe::N,mărime,परिमाण
585,Größe::N,mărime,विस्तार
586,Länge::N,lungime,लंबाई
587,Höhe::N,înălțime,ऊँचाई
588,Höhe::N,înălțime,उच्चता
589,Gewicht::N,greutate,भार
590,Gewicht::N,greutate,वज़न
591,Menge::N,cantitate,मात्रा
592,Haufen::N,grămadă,ढेर
593,Haufen::N,grămadă,अंबार
594,Reihe::N,șir,क़तार
595,Reihe::N,șir,पंक्ति
596,Reihe::N,rând,क़तार
597,Reihe::N,rând,पंक्ति
598,Boot::N,barcă,नाव
599,Boot::N,barcă,नौका
600,Boot::N,luntre,नाव
601,Boot::N,luntre,नौका
602,Ruder::N,vâslă,चप्पू
603,Ruder::N,lopată,चप्पू
604,Schlitten::N,sanie,बर्फ़-गाड़ी
605,Ski::N,schi,स्की
606,Lagerfeuer::N,foc de tabără,अलाव
607,Lagerfeuer::N,foc de tabără,कैंप-फ़ायर
608,Last::N,povară,भार
609,Last::N,sarcină,भार
610,Gang::N,mers,चाल
611,Gang::N,umblet,चाल
612,Schritt::N,pas,डग
613,Schritt::N,pas,क़दम
614,Norden::N,nord,उत्तर
615,Norden::N,miazănoapte,उत्तर
616,Süden::N,sud,दक्खिन
617,Süden::N,miazăzi,दक्खिन
618,Westen::N,apus,पश्चिम
619,Osten::N,est,पूरब
620,Osten::N,răsărit,पूरब
621,Holz::N,lemn,काठ
622,Holz::N,lemn,काष्ठ
623,Brett::N,scândură,पटरा
624,Brett::N,scândură,तख़्ता
625,Platte::N,placă,फलक
626,Platte::N,placă,तख़्ता
627,Stütze::N,proptea,टेक
628,Stütze::N,proptea,थूनी
629,Stange::N,bară,छड़
630,Stange::N,bară,बाँस
631,Stange::N,prăjină,छड़
632,Stange::N,prăjină,बाँस
633,Stock::N,băț,लाठी
634,Stock::N,baston,लाठी
635,Stab::N,baston,लग्गा
636,Stab::N,prăjină,लग्गा
637,Rohr::N,tub,नल
638,Rohr::N,țeavă,नल
639,Haus::N,casă,घर
640,Haus::N,casă,मकान
641,Heim::N,casă,घर
642,Heim::N,casă,गृह
643,Heim::N,cămin,घर
644,Heim::N,cămin,गृह
645,Ofen::N,sobă,चूल्हा
646,Fußboden::N,podea,फ़र्श
647,Fußboden::N,dușumea,फ़र्श
648,Tisch::N,masă,मेज़
649,Stuhl::N,scaun,कुरसी
650,Wiege::N,leagăn,पालना
651,Wiege::N,leagăn,हिंडोला
652,Bett::N,pat,खाट
653,Bett::N,pat,पलंग
654,Regal::N,rafturi,शेल्फ़
655,Kiste::N,ladă,पेटी
656,Kiste::N,ladă,डिब्बा
657,Kiste::N,cutie,पेटी
658,Kiste::N,cutie,डिब्बा
659,Fenster::N,fereastră,खिड़की
660,Tür::N,ușă,द्वार
661,Tür::N,ușă,दरवाज़ा
662,Tor::N,poartă,फाटक
663,Zaun::N,gard,बाड़ा
664,Dach::N,acoperiș,छत
665,Dach::N,acoperiș,छप्पर
666,Leiter::N,scară,सीढ़ी
667,Besen::N,mătură,झाड़ू
668,Besen::N,mătură,बुहारी
669,Spaten::N,cazma,कुदाल
670,Spaten::N,hârleț,कुदाल
671,Schaufel::N,lopată,बेलचा
672,Schaufel::N,lopată,फावड़ा
673,Gabel::N,furculiță,काँटा
674,Löffel::N,lingură,चम्मच
675,Messer::N,cuțit,छुरा
676,Messer::N,cuțit,चाक़ू
677,Nagel::N,cui,कील
678,Nagel::N,cui,मेख़
679,Netz::N,plasă,जाल
680,Haken::N,cârlig,अंकुश
681,Griff::N,mâner,मूठ
682,Griff::N,mâner,हत्था
683,Schloss::N,lacăt,ताला
684,Bild::N,tablou,चित्र
685,Bild::N,imagine,चित्र
686,Figur::N,chip,मूर्ति
687,Figur::N,figură,मूर्ति
688,Puppe::N,păpușă,पुतली
689,Puppe::N,păpușă,गुड़िया
690,Beutel::N,pungă,झोला
691,Beutel::N,săculeț,झोला
692,Bündel::N,mănunchi,पुलिंदा
693,Tasche::N,geantă,बेग
694,Tasche::N,geantă,बस्ता
695,Eimer::N,găleată,बाल्टी
696,Deckel::N,capac,ढक्कन
697,Geschirr::N,vase,बरतन-भाँड़े
698,Geschirr::N,tacâmuri,बरतन-भाँड़े
699,Sack::N,sac,बोरा
700,Tasse::N,ceașcă,प्याला
701,Topf::N,oală,देग़चा
702,Kessel::N,cazan,देग़
703,Kessel::N,cazan,बटलोई
704,Kessel::N,căldare,देग़
705,Kessel::N,căldare,बटलोई
706,Essen::N,mâncare,खाना
707,Nahrung::N,hrană,भोजन
708,Nahrung::N,aliment,भोजन
709,Speise::N,bucate,खाना
710,Speise::N,bucate,व्यंजन
711,Speise::N,fel de bucate,खाना
712,Speise::N,fel de bucate,व्यंजन
713,Fleisch::N,carne,मांस
714,Fleisch::N,carne,गोश्त
715,Getreide::N,cereale,अनाज
716,Brei::N,pireu,भरता
717,Brei::N,pireu,दलिया
718,Brot::N,pâine,रोटी
719,Scheibe::N,felie,कतला
720,Scheibe::N,bucată,कतला
721,Fett::N,untură,वसा
722,Fett::N,untură,चरबी
723,Fett::N,grăsime,वसा
724,Fett::N,grăsime,चरबी
725,Butter::N,unt,मक्खन
726,Öl::N,ulei,तेल
727,Salz::N,sare,नमक
728,Suppe::N,supă,सूप
729,Suppe::N,supă,शोरबा
730,Suppe::N,ciorbă,सूप
731,Suppe::N,ciorbă,शोरबा
732,Honig::N,miere,शहद
733,Milch::N,lapte,दूध
734,Tee::N,ceai,चाय
735,Leder::N,piele,चमड़ा
736,Wolle::N,lână,ऊन
737,Stoff::N,stofă,कपड़ा
738,Nadel::N,ac,सूई
739,Faden::N,ață,डोरा
740,Knopf::N,buton,बटन
741,Knopf::N,buton,घुंडी
742,Knoten::N,nod,गाँठ
743,Knoten::N,nod,गुत्थी
744,Farbe::N,vopsea,रंग
745,Farbe::N,vopsea,वर्ण
746,Kleidung::N,haine,पहनावा
747,Kleidung::N,îmbrăcăminte,पहनावा
748,Hemd::N,cămașă,कुरता
749,Hemd::N,cămașă,क़मीज़
750,Kragen::N,guler,गरदनी
751,Kragen::N,guler,गरेबान
752,Ärmel::N,mânecă,आस्तीन
753,Hose::N,pantaloni,पैंट
754,Hose::N,pantaloni,पतलून
755,Gürtel::N,cordon,पेटी
756,Gürtel::N,cordon,मेखला
757,Mütze::N,șapcă,टोपी
758,Schuh::N,gheată,जूता
759,Stiefel::N,cizmă,बूट
760,Ring::N,inel,अँगूठी
761,Ring::N,verigă,अँगूठी
762,Band::N,panglică,पट्टी
763,Band::N,șiret,पट्टी
764,Kamm::N,pieptene,कंघी
765,Spiegel::N,oglindă,आईना
766,Spiegel::N,oglindă,दर्पण
767,Riemen::N,curea,तसमा
768,Riemen::N,curea,पट्टा
769,Schnur::N,funie,डोरी
770,Schnur::N,funie,सुतली
771,Schnur::N,sfoară,डोरी
