,Concept_ID,sq,ady
683,neu::A,i ri,кӏэ
684,ehemalig::A,dikurshëm,-щтыгъэ
685,ehemalig::A,dikurshëm,-гъэ
686,alt[Lebewesen]::A,plak,жъы
687,jung::A,i ri,ныбжьыкӏэ́
688,arm::A,varfër,тхьамы́кӏ
689,arm::A,vobektë,тхьамы́кӏ
690,reich::A,pasur,бай
691,bekannt::A,njohur,нэӏуа́с
692,berühmt::A,famshëm,цӏэры́ӏу
693,fremd::A,huaj,хымэ
694,verschieden::A,ndryshëm,зэфэшъхьафы
695,nah::A,afërt,благъэ́
696,fern::A,largët,чыжьэ
697,linker::A,majtë,сэмэ́гу
698,rechter::A,djathtë,джабгъу
699,anderer::A,tjetër,нэмы́кӏ
700,erster::A,parë,апэр
701,zweiter::A,dytë,я́тӏонэр
702,dritter::A,i tretë,ящэнэр
703,letzter::A,fundit,аужыр
704,allein::ADV,vetëm,зы
705,auf einmal::ADV,njëkohësisht,ардэдэм
706,auf einmal::ADV,njëkohësisht,асыхьатым
707,zusammen::ADV,bashkë,зэгъусэхэ́у
708,zusammen::ADV,së bashku,зэгъусэхэ́у
709,lange::ADV,për një kohë të gjatë,бэрэ́
710,plötzlich::ADV,befas,зэкӏэм
711,sofort::ADV,menjëherë,ардэдэм
712,sofort::ADV,menjëherë,асыхьатым
713,sofort::ADV,aty për aty,ардэдэм
714,sofort::ADV,aty për aty,асыхьатым
715,später::ADV,më vonë,нэужым
716,jetzt::ADV,tash,джы
717,heute::ADV,sot,непэ́
718,morgen::ADV,nesër,неу́щы
719,bald::ADV,shpejt,псынкӏэу
720,bald::ADV,së shpejti,псынкӏэу
721,dann::ADV,pastaj,нэужым
722,gestern::ADV,dje,тыгъуа́с
723,einst::ADV,dikur,зэгорэ́м
724,damals::ADV,atëherë,армэ
725,damals::ADV,atëherë,ащыгъум
726,danach::ADV,mandej,нэужым
727,vorher::ADV,më parë,нахьыпэм
728,zuerst::ADV,së pari,
729,einmal::ADV,njëherë,зэ
730,manchmal::ADV,nganjëherë,
731,oft::ADV,shpesh,бэрэ
732,immer::ADV,përherë,ренэ́у
733,immer::ADV,gjithnjë,ренэ́у
734,niemals::ADV,kurrë,
735,niemals::ADV,asnjëherë,
736,hier::ADV,këtu,
737,hierhin::ADV,knej,
738,von hier::ADV,që këtej,
739,von hier::ADV,prej këtej,
740,dort::ADV,aty,модэ
741,dort::ADV,atje,модэ
742,dorthin::ADV,anej,модэ́
743,geradeaus::ADV,drejt,занкӏэу
744,vorwärts::ADV,mbroth,ыпэкӏэ
745,vorwärts::ADV,përpara,ыпэкӏэ
746,rückwärts::ADV,mbrapsht,ыужыкӏэ́
747,zurück::ADV,prapa,ыужыкӏэ́
748,zurück::ADV,mbrapsht,ыужыкӏэ́
749,unten::ADV,poshtë,ычӏэкӏэ́
750,hinab::ADV,përposh,ычӏэгъы́
751,hinab::ADV,përposh,ычӏэкӏэ́
752,oben::ADV,lart,ышъхьагъы
753,oben::ADV,sipër,ышъхьагъы
754,hinauf::ADV,lart,ышъхьагъыкӏэ
755,hinauf::ADV,përpjetë,ышъхьагъыкӏэ
756,überall::ADV,kudo,тыди́
757,überall::ADV,kudo,тыдэкӏи́
758,nicht::ADV,s',-п
759,nicht::ADV,s',мы-
760,nicht::ADV,nuk,-п
761,nicht::ADV,nuk,мы-
762,ein wenig::ADV,një tis,тӏэкӏу
763,kaum::ADV,mezi,къоды́й
764,sehr::ADV,fort,дэд
765,sehr::ADV,shumë,дэд
766,so::ADV,ashtu,ащ фэд
767,so::ADV,ashtu,мыщ фэд
768,so::ADV,ashtu,джащ фэд
769,so::ADV,kështu,ащ фэд
770,so::ADV,kështu,мыщ фэд
771,so::ADV,kështu,джащ фэд
772,noch::ADV,ende,джыри
773,noch::ADV,akoma,джыри
774,nur::ADV,vetëm,ныӏэ́п
775,schon::ADV,tashmë,
776,wieder::ADV,përsëri,джыри
777,vergebens::ADV,kot,пкӏэнчъэ́у
778,vor::PRP,para,пашъхьэ́
779,hinter::PRP,prapa,кӏы́б
780,hinter::PRP,mbrapa,кӏы́б
781,unter::PRP,nën,чӏэ-
782,durch::PRP,nëpër,пхыры-
783,neben::PRP,pranë,дэжь
784,neben::PRP,përbri,дэжь
785,zwischen::PRP,midis,азыфа́гу
786,zwischen::PRP,ndërmjet,азыфа́гу
787,wegen::PRP,për,къы-
788,dies::PRN,ky,ар
789,das::PRN,ky,а
790,das::PRN,ky,мо
791,alles::PRN,gjithçka,зэкӏэ́
792,ich::PRN,unë,сэ
793,du::PRN,ti,о
794,er::PRN,ai,ар
795,wir::PRN,ne,тэ
796,ihr::PRN,ju,шъо
797,sie::PRN,ata,ахэр
798,was::FPRN,ç',сыд
799,was::FPRN,çfarë,сыд
800,wer::FPRN,kush,хэт
801,wo::FADV,ku,тыдэ́
802,wohin::FADV,për ku,тыдэ́
803,wie::FADV,si,сыдэущтэ́у
804,warum::FADV,pse,сыд пае́
805,warum::FADV,përse,сыд пае́
806,wieviel::FNUM,sa,тхьапш
807,wieviel::FNUM,sa,сыд фэди́з
808,eins::NUM,një,зы
809,zwei::NUM,dy,тӏу
810,drei::NUM,tre,щы
811,vier::NUM,katër,плӏы
812,fünf::NUM,pesë,тфы
813,sechs::NUM,gjashtë,хы
814,sieben::NUM,shtatë,блы
815,acht::NUM,tetë,и
816,neun::NUM,nëntë,бгъу
817,zehn::NUM,dhjetë,пшӏы
818,elf::NUM,njëmbëdhjetë,пшӏыкӏузы́
819,zwölf::NUM,dymbëdhjetë,пшӏыкӏутӏу
820,zwanzig::NUM,njëzet,тӏокӏы́
821,dreißig::NUM,tridhjetë,щэкӏы
822,vierzig::NUM,dyzet,тӏокӏи́тӏу
823,fünfzig::NUM,pesëdhjetë,шъэны́ыкъу
824,sechzig::NUM,gjashtëdhjetë,тӏокӏи́щ
825,siebzig::NUM,shtatëdhjetë,тӏокӏищырэ́ пшӏырэ́
826,achtzig::NUM,tetëdhjetë,тӏокӏи́пӏ
827,neunzig::NUM,nëntëdhjetë,тӏокӏиилӏырэ́ пшӏырэ́
828,hundert::NUM,qind,шъэ
829,tausend::NUM,mijë,мин
830,und::CNJ,e,ыкӏи
831,und::CNJ,dhe,ыкӏи
832,oder::CNJ,a,е
833,oder::CNJ,apo,е
834,stehen::V,rri,ущытын
835,stehen::V,rri,умыхъыен
836,sitzen::V,rri,уисын
837,sitzen::V,rri,утесын
838,liegen::V,rri shtrirë,телъы́н
839,hängen::V,varem,къыщылэлын
840,hängen::V,varem,къыщылэлын щыгъын быхъур
841,werden::V,bëhem,хъун
842,passieren::V,ndodh,къэхъун
843,beginnen::V,filloj,къежьэн
844,beginnen::V,filloj,къыублэн
845,enden::V,përfundoj,ухы́н
846,wechseln::V,ndërroj,зэхъожьы́н
847,aufgehen[Sonne]::V,hapem,къыкъокӏы́н
848,untergehen[Sonne]::V,hyj,къохьан
849,untergehen[Sonne]::V,perëndoj,къохьан
850,scheinen[Sonne]::V,ndriçoj,къепсыи
851,donnern::V,gjëmoj,гъогъон
852,donnern::V,bubulloj,гъогъон
853,wehen::V,fryj,епщэ́н
854,strömen::V,derdh,чъэн
855,fließen::V,rrjedh,чъэн
856,sich drehen::V,rrotullohem,зыгъэчэрэгъу́н
857,schwanken::V,dyzoj,хъые́н
858,schwingen::V,dridhem,зыгъэхъые́н
859,fallen::V,bie,къефэхы́н
860,brennen::V,digjem,стын
861,rauchen::V,nxjerr tym,ӏугъо къикӏын
862,regnen::V,bie shi,къещхы́н
863,gefrieren::V,ngrij,дыкъын
864,tauen::V,shkrij,жъун
865,schmelzen::V,shkrij,ткӏун
866,trocknen::V,thaj,гъушъы́н
867,trocknen::V,thaj,чъэпхъу́н
868,sieden::V,ziej,жъон
869,faulen::V,kalbem,шъун
870,faulen::V,prishem,шъун
871,verfaulen::V,kalbem,шъун
872,reißen::V,grisem,зэӏэтхъы́н
873,reißen::V,shqyhem,зэӏэтхъы́н
874,versinken::V,humboj,чӏихьан
875,vergehen::V,kaloj,блэкӏы́н
876,erscheinen::V,dukem,къэлъэгъон
877,verschwinden::V,zhdukem,кӏодыжьы́н
878,sinken::V,ulem,
879,abnehmen::V,pakësohem,къыкӏичын
880,abnehmen::V,zvogëlohem,къыкӏичын
881,zunehmen::V,shtohem,хэхъо́н
882,steigen::V,rritem,къежьэн
883,wachsen::V,rritem,хэхъо́н
884,wachsen::V,rritem,къэкӏы́н
885,glänzen::V,vezulloj,цӏыу́н
886,funkeln::V,xixoj,жъыу́н
887,funkeln::V,xixëlloj,жъыу́н
888,lärmen::V,oshtij,бырсыры́н
889,lärmen::V,zhurmoj,бырсыры́н
890,läuten::V,bie,теон
891,klingeln::V,i bie ziles,теон
892,klirren::V,kërcëlloj,
893,brausen::V,gjëmoj,шъуин
894,rauschen::V,fëshfërij,макъэ гъэӏун
895,klingen::V,tingëlloj,къыхэӏукӏын
896,bellen::V,leh,хьакъу́н
897,heulen::V,ulërij,быун
898,blasen::V,fryj,епщэ́н
899,pfeifen::V,fishkëllej,шъуин
900,schreien::V,bërtas,куо́н
901,schreien::V,bërtas,кӏыи́н
902,stöhnen::V,rënkoj,щэӏун
903,zittern::V,trembem,кӏэзэзын
904,leben::V,rroj,псэу́н
905,leben::V,jetoj,псэу́н
906,geboren werden::V,lind,къэхъун
907,atmen::V,marr frymë,жьы къэщэ́н
908,trinken::V,pi,ешъо́н
909,essen::V,ha,шхын
910,schlucken::V,gëlltis,бдырыин
911,schlucken::V,kapërdij,бдырыин
912,müde werden::V,lodhem,пшъын
913,einschlafen::V,bie të fle,хэчъыен
914,schlafen::V,fle,чъые́н
915,aufwachen::V,zgjohem,къэущы́н
916,aufstehen::V,çohem,уцу́н
917,aufstehen::V,ngrihem,уцу́н
918,sich erholen::V,qetësohem,зыгъэпсэфын
919,sich erholen::V,shtendosem,зыгъэпсэфын
920,krank werden::V,bie i sëmurë,сымаджэ́ хъун
921,krank sein::V,jam i sëmurë,сымэджэ́н
922,schmerzen::V,dhemb,сымэджэ́н
923,husten::V,kollitem,пскэ́н
924,genesen::V,shërohem,хъужьын
925,sterben::V,vdes,лӏэн
926,umkommen::V,vdes,хэкӏодэн
927,umkommen::V,mbaroj,хэкӏодэн
928,sich bewegen::V,shkundem,хъые́н
929,sich rühren::V,lëviz,хъые́н
930,sich erheben::V,ngrihem,къэтэджын
931,sich setzen::V,ulem,тӏысы́н
932,hinfallen::V,gremisem,ебэджы́н
933,laufen::V,eci,кӏон
934,schreiten::V,çapem,кӏон
935,spazierengehen::V,shëtis,къэкӏухьэн
936,eilen::V,ngas,гузэжъон
937,sich beeilen::V,nxitoj,гуӏэ́н
938,sausen::V,eci shpejt,псынкӏэ́у чъэн
939,rennen::V,vrapoj,чъэн
940,springen::V,kërcej,пкӏэн
941,klettern::V,hipi,дэцохъоен
942,schaukeln::V,kolovitem,уешӏэн
943,kriechen::V,zvarritem,цохъо́н
944,schwimmen::V,notoj,есы́н
945,tauchen::V,zhytem,зычӏэгъэо́н
946,rudern::V,vozis,къошъо бэщкӏэ фын
947,fahren::V,shkoj,кӏон
948,fliegen::V,fluturoj,быбы́н
949,gehen::V,eci,кӏон
950,gehen::V,shkoj,кӏон
951,weggehen::V,vete,ӏукӏын
952,abfahren::V,nisem,ежьэн
953,anhalten::V,ndalem,къэуцу́н
954,hineingehen::V,futem,ихьан
955,eintreten::V,hyj,чӏэхьан
956,kommen::V,vij,къэкӏо́н
957,ankommen::V,arrij,къэсы́н
958,ankommen::V,mbërrij,къэсы́н
959,zurückkommen::V,kthehem,гъэзэжьын
960,bleiben::V,mbetem,къэнэ́н
961,bleiben::V,qëndroj,къэнэ́н
962,warten::V,pres,пэплъэ́н
963,erwarten::V,pres,ежэн
964,suchen::V,kërkoj,лъыхъу́н
965,finden::V,gjej,къэгъоты́н
966,finden::V,gjej,къыхэгъэщы́н
967,versuchen::V,mundohem,пылъы́н
968,vorbereiten::V,përgatis,гъэхьазыры́н
969,lieben::V,dashuroj,шӏу плъэгъу́н
970,mögen::V,dua,шӏу плъэгъу́н
971,lachen::V,qesh,щхын
972,rühren::V,mallëngjej,гур гъэузын
973,weinen::V,qaj,гъын
974,schimpfen::V,shaj,хъонэн
975,sich ärgern::V,bëhem verem,губжы́н
976,sich fürchten::V,kam frikë,щынэ́н
977,sich fürchten::V,frikësohem,щынэ́н
978,fürchten::V,kam frikë nga,щынэ́н
979,fliehen::V,arratisem,
980,flüchten::V,iki,
981,sehen::V,shoh,льэгъу́н
982,anschauen::V,shikoj,плъэн
983,anschauen::V,shikoj,еплъы́н
984,ansehen::V,shikoj,плъэн
985,hören::V,dëgjoj,зэхэхын
986,zuhören::V,veshtoj,дэӏо́н
987,probieren::V,provoj,хэӏэн
988,riechen::V,nuhas,пэмэ́н
989,fühlen::V,ndiej,зэхэпшӏэн
990,scheinen::V,ndriçoj,уащыхъу́н
991,scheinen::V,ndriçoj,уашӏошӏы́н
992,zu sehen sein::V,dukem,зэрэлъэгъу́н
993,vernehmen::V,dëgjoj,зэхэхын
994,frieren::V,mërdhij,дыкъын
995,frieren::V,mërdhij,пӏыкӏэн
996,frieren::V,mërdhij,чъыӏэ́ лӏэн
997,tun::V,bëj,шӏын
998,können::V,mund,лъэкӏы́н
999,wollen::V,dua,фэе́н
1000,wollen::V,dëshiroj,фэе́н
1001,anfangen::V,filloj,ублэн
1002,beenden::V,kryej,ухы́н
1003,beenden::V,mbaroj,ухы́н
1004,aufhören::V,pushoj,щыгъэтын
1005,gelingen::V,më shkon mbarë,хъун
1006,geraten::V,del,
1007,öffnen::V,hap,ӏухы́н
1008,schließen::V,mbyll,игъэсэн
1009,stellen::V,vë,бгъэуцун
1010,setzen::V,vë,гъэтӏысы́н
1011,legen::V,vë,хэлъхьа́н
1012,berühren::V,rrok,эӏэн
1013,berühren::V,rrok,нэсын
1014,verbinden::V,bashkoj,зэхэпхэ́н
1015,verbinden::V,bashkoj,пхын
1016,bedecken::V,mbuloj,техъо́н
1017,aufhängen::V,var,пылъэ́н
1018,anzünden::V,ndez,хэгъэнэ́н
1019,aufheben::V,ngre,
1020,zurücklassen::V,lë pas,къэгъэнэ́н
1021,verlieren::V,humb,чӏэ́нэн
1022,verlieren::V,humb,шӏокӏоды́н
1023,fallen lassen::V,lëshoj,чӏэунэн
1024,fallen lassen::V,lëshoj,пӏэпызын
1025,machen::V,bëj,шӏын
1026,herstellen::V,prodhoj,шӏы́н
1027,bauen::V,ndërtoj,шӏы́н
1028,reparieren::V,ndreq,дыжьы́н
1029,reparieren::V,meremetoj,дыжьы́н
1030,verbessern::V,përmirësoj,нахьышӏу пшӏын
1031,verbessern::V,përmirësoj,нахь дэгъу пшӏын
1032,ändern::V,ndërroj,зэблэхъу́н
1033,graben::V,gërmoj,тӏын
1034,beugen::V,kërrus,
1035,biegen::V,përkul,уфэн
1036,drehen::V,dredh,гъэчэрегъу́
1037,drehen::V,rrotulloj,гъэчэрегъу́
1038,wenden::V,kthej,пӏонтӏэн
1039,wenden::V,kthej,бгъэзэн
1040,wenden::V,kthej,уӏубын
1041,umdrehen::V,kthej,
1042,heben::V,ngre,ӏэты́н
1043,hochheben::V,ngre,ӏэты́н
1044,ergreifen::V,rrëmbej,къэубыты́н
1045,halten::V,mbaj,ӏыгъы́н
1046,drücken::V,shtyp,тэӏункӏэн
1047,schieben::V,shtyj,уеӏункӏын
1048,schieben::V,shtyj,уетӏыргун
1049,kratzen::V,kruaj,цӏэнтхъун
1050,kratzen::V,gërvisht,цӏэнтхъун
1051,lecken::V,lëpij,бзэи́н
1052,beißen::V,kafshoj,ецэкъэ́н
1053,abreißen::V,shkëpus,къичын
1054,abreißen::V,shkëpus,пытхъын
1055,abschneiden::V,cungoj,пыупкӏын
1056,abschneiden::V,cungoj,гобзыкӏын
1057,binden::V,lidh,епхын
1058,stecken::V,fus,хэсэн
1059,stecken::V,ngul,хэсэн
1060,brechen::V,thyej,зэпыпкӏын
1061,klopfen::V,trokas,теон
1062,hauen::V,godas,теон
1063,kleben::V,ngjis,щхэн
1064,reiben::V,fërkoj,пӏотын
1065,streichen::V,lyej,щыфэн
1066,schleifen::V,mpreh,гъэчаны́н
1067,schleifen::V,mpreh,кӏэлыкӏы́н
1068,schneiden::V,pres,бзын
1069,rütteln::V,shkund,гъэсысын
1070,schütteln::V,lëkund,гъэсысын
1071,schwenken::V,valëvit,ӏэ шӏын
1072,schütten::V,mbush,икӏэ́н
1073,füllen::V,mbush,из шӏын
1074,einwickeln::V,mbështjell,кӏоцӏыщыхьа́н
1075,tragen::V,mbaj,хьын
1076,tragen::V,mbart,хьын
1077,schleppen::V,heq,пхьын
1078,schleppen::V,heq,плъэшъун
1079,schleppen::V,zhgërryej,пхьын
1080,schleppen::V,zhgërryej,плъэшъун
1081,ziehen::V,tërheq,пкъудыин
1082,ziehen::V,tërheq,пщэн
1083,ziehen::V,tërheq,плъэшъун
1084,aufbewahren::V,ruaj,пӏыгъын
1085,aufbewahren::V,ruaj,уухъумэн
1086,werfen::V,hedh,дзын
1087,fangen::V,kap,къэубыты́н
1088,packen::V,rrëmbej,къэубыты́н
1089,verstecken::V,fsheh,бгъэбылъын
1090,teilen::V,ndaj,гощы́н
1091,schicken::V,dërgoj,гъахьы́н
1092,bringen::V,sjell,къэхьы́н
1093,hinzufügen::V,shtoj,хэгъэхъо́н
1094,bekommen::V,kap,
1095,erhalten::V,marr,
1096,nehmen::V,marr,къытехы́н
1097,wählen::V,zgjedh,къыхэхы́н
1098,auswählen::V,përzgjedh,къыхэхы́н
1099,bewahren::V,ruaj,къэухъумэн
1100,behindern::V,pengoj,пэрыохъу хъун
1101,verderben::V,prish,къутэн
1102,beschädigen::V,dëmtoj,къутэн
1103,zerbrechen::V,thyej,къутэн
1104,zerreißen::V,çjerr,зэӏэтхъы́н
1105,zerreißen::V,zheloj,зэӏэтхъы́н
1106,zerstören::V,prish,къутэ́н
1107,zerstören::V,shkatërroj,къутэ́н
1108,verbrennen::V,djeg,гъэсты́н
1109,geben::V,jap,еты́н
1110,reichen::V,jap,еты́н
1111,schenken::V,fal,еты́н
1112,schenken::V,dhuroj,еты́н
1113,versprechen::V,premtoj,гъэгугъэ́н
1114,wünschen::V,uroj,шӏоигъо́н
1115,loben::V,lëvdoj,щытхъун
1116,loben::V,lavdëroj,щытхъун
1117,küssen::V,puth,ебэу́н
1118,wiegen::V,tund,гъэхъыен
1119,zudecken::V,mbuloj,техъо́н
1120,wecken::V,zgjoj,къэгъэущы́н
1121,zeigen::V,dëftej,гъэлъэгъо́н
1122,führen::V,çoj,щэн
1123,lehren::V,arsej,егъэджэ́н
1124,lehren::V,arsej,егъэшӏэн
1125,unterrichten::V,arsimoj,егъэджэ́н
1126,aufziehen::V,rris,пӏун
1127,leiten::V,udhëheq,гъэзекӏон
1128,antreiben::V,nxis,къепфылӏэн
1129,lassen::V,detyroj,еты́н
1130,einladen::V,ftoj,къегъэблэгъэн
1131,vereinigen::V,bashkoj,зэгогъэхьан
1132,besuchen::V,vizitoj,щыӏэ́н
1133,treffen::V,ndesh,ӏукӏэ́н
1134,treffen::V,ndesh,пэгъокӏы́н
1135,sich versammeln::V,tubohem,зэхэхьан
1136,spielen::V,loz,джэгу́н
1137,spielen::V,luaj,джэгу́н
1138,singen::V,këndoj,орэ́д къэӏо́н
1139,tanzen::V,kërcej,къэшъо́н
1140,tanzen::V,vallëzoj,къэшъо́н
1141,sich trennen::V,ndahem,зэгокӏыжьы́ных
1142,verlassen::V,braktis,бгынэн
1143,verlassen::V,braktis,хэкӏыжьын
1144,retten::V,shpëtoj,къыхэпхыжьын
1145,retten::V,shpëtoj,къэбгъэнэжьын
1146,bewachen::V,ruaj,къэгъэгъунэн
1147,schützen::V,ruaj,ухъумэ́н
1148,schützen::V,mbroj,ухъумэ́н
1149,verteidigen::V,mbroj,къэухъумэн
1150,sich schlagen::V,zihem,эзэон
1151,schießen::V,shtie,он
1152,siegen::V,fitoj,текӏо́н
1153,siegen::V,ngadhënjej,текӏо́н
1154,ärgern::V,zemëroj,бгъэгубжын
1155,schlagen::V,rrah,ео́н
1156,schlagen::V,godas,ео́н
1157,treten::V,shtyj,
1158,treten::V,shtyj më këmbë,
1159,stechen::V,ther,хэӏун
1160,stechen::V,shpoj,хэӏун
1161,stoßen::V,shtyj,тӏыро́н
1162,stoßen::V,shtyj,уеӏункӏын
1163,stehlen::V,vjedh,тыгъу́н
1164,stören::V,pengoj,бгъэгумэкӏын
1165,belästigen::V,bezdis,бгъэгумэкӏын
1166,verbergen::V,fsheh,ушъэфын
1167,täuschen::V,mashtroj,гъэпцӏэ́н
1168,betrügen::V,kobis,гъэпцӏэ́н
1169,töten::V,vras,уикӏын
1170,wohnen::V,banoj,дэсын
1171,arbeiten::V,punoj,лэжьэ́н
1172,arbeiten::V,vardoj,лэжьэ́н
1173,sammeln::V,mbledh,угъои́н
1174,sammeln::V,grumbulloj,угъои́н
1175,pflücken::V,vjel,къыпычы́н
1176,pflücken::V,mbledh,къыпычы́н
1177,jagen::V,gjuaj,шэкӏон
1178,jagen::V,gjuaj,ешэкӏон
1179,fischen::V,peshkoj,пцэжъые уешэн
1180,fischen::V,gjuaj peshk,пцэжъые уешэн
1181,fassen::V,zë,къэубыты́н
1182,hüten::V,kullos,хэхъо́н
1183,treiben::V,vë përpara,пфын
1184,anbinden::V,lidh,епхын
1185,füttern::V,grazhdoj,гъэшхэ́н
1186,melken::V,mjel,щын
1187,hacken::V,grij,упкӏэтэн
1188,gießen::V,ujis,тепкӏэн
1189,reifen::V,piqem,игъо хъун
1190,zubereiten::V,gatuaj,бгъэхьазырын
1191,kochen::V,ziej,шӏы́н
1192,backen::V,pjek,гъэжъэ́н
1193,backen::V,furroj,гъэжъэ́н
1194,braten::V,fërgoj,гъэжъэ́н
1195,braten::V,tiganis,гъэжъэ́н
1196,umrühren::V,trazoj,зэхэгъэкӏухьан
1197,stricken::V,thur,хъын
1198,nähen::V,qep,дэн
1199,färben::V,ngjyej,бгъэлэн
1200,färben::V,bojatis,бгъэлэн
1201,reinigen::V,qëroj,укъэбзы́н
1202,reinigen::V,pastroj,укъэбзы́н
1203,waschen::V,laj,бгыкӏын
1204,waschen::V,finjos,бгыкӏын
1205,abwischen::V,fshij,лъэкӏы́н
1206,spülen::V,kulloj,дэгъэчъыхьан
1207,fegen::V,fshij,пхъэнкӏы́н
1208,kehren::V,fshij,пхъэнкӏы́н
1209,baden::V,lahem,зыгъэпскӏын
1210,sich waschen::V,lahem,зытхьакӏы́н
1211,ausziehen::V,heq,къытехы́н
1212,ausziehen::V,zbath,къытехы́н
1213,anziehen::V,vesh,щылъэ́н
1214,anziehen::V,mbath,щылъэ́н
1215,sich anziehen::V,vishem,зыфэпэн
1216,kämmen::V,kreh,жьын
1217,schmücken::V,hijeshoj,гъэдэхэ́н
1218,sagen::V,them,къэӏон
1219,sprechen::V,flas,псэлъэ́н
1220,reden::V,fjalos,гущыӏэ́н
1221,reden::V,fjalëtoj,гущыӏэ́н
1222,sich unterhalten::V,bisedoj,зэдэгущыӏэн
1223,fragen::V,pyes,упчӏэ́н
1224,bitten::V,lus,лъэӏо́н
1225,bitten::V,lutem,лъэӏо́н
1226,erzählen::V,rrëfej,къэпӏотэ́н
1227,mitteilen::V,kumtoj,макъэ егъэӏун
1228,nennen::V,quaj,цӏэ фэусы́н
1229,rufen::V,thërras,джэн
1230,prahlen::V,mburrem,узыщытхъужьы́н
1231,prahlen::V,kapardisem,узыщытхъужьы́н
1232,übersetzen::V,përkthej,бгъэкӏотэн
1233,denken::V,mendoj,егупшысэ́н
1234,glauben::V,besoj,уивыхъэ́ телъы́н
1235,bemerken::V,vërej,гу лъыптэ́н
1236,erkennen::V,njoh,зэхэпхын
1237,erkennen::V,njoh,зэбгъэшӏэн
1238,erkennen::V,shquaj,зэхэпхын
1239,erkennen::V,shquaj,зэбгъэшӏэн
1240,begreifen::V,marr vesh,гурыӏо́н
1241,verstehen::V,marr vesh,зэхэхын
1242,lernen::V,mësoj,еджэ́н
1243,wissen::V,di,шӏэн
1244,sich erinnern an::V,kujtoj,къэшӏэжьын
1245,vergessen::V,harroj,пщыгъупшэжьы́н
1246,messen::V,mas,шын
1247,zählen::V,njeh,плъытэ́н
1248,rechnen::V,llogaris,плъытэ́н
1249,rechnen::V,llogaris,угугъэ́н
1250,lesen::V,lexoj,еджэ́н
1251,lesen::V,këndoj,еджэ́н
1252,malen::V,lyej,шӏын
1253,zeichnen::V,vizatoj,шӏын
1254,schreiben::V,shkruaj,тхын
1255,besitzen::V,kam,иӏэн
1256,kaufen::V,blej,щэфы́н
1257,verkaufen::V,shes,щэн
1258,bezahlen::V,paguaj,птын
1259,bezahlen::V,paguaj,лъыптын
1260,bezahlen::V,paguaj,птыжьы́н
1261,zahlen::V,paguaj,птын
1262,zahlen::V,paguaj,лъыптын
1263,beherrschen::V,zotëroj,иунаеу иӏэн
1264,ertragen::V,duroj,щэчы́н
