,Concept_ID,udm,xal
777,hinauf::ADV,вылэ,өөдән
778,hinauf::ADV,вылэ,деер
779,hinauf::ADV,вылӥе,өөдән
780,hinauf::ADV,вылӥе,деер
781,hinauf::ADV,выллань,өөдән
782,hinauf::ADV,выллань,деер
783,überall::ADV,котькытын,альд болв чигн
784,überall::ADV,пасьтана,альд болв чигн
785,nicht::ADV,уз,эс
786,nicht::ADV,уз,биш
787,nicht::ADV,уз,бичә
788,ein wenig::ADV,ичи,баахн
789,ein wenig::ADV,ичи,баахнар
790,ein wenig::ADV,ӧжыт,баахн
791,ein wenig::ADV,ӧжыт,баахнар
792,ein wenig::ADV,огшап,баахн
793,ein wenig::ADV,огшап,баахнар
794,kaum::ADV,муртса,әрә
795,sehr::ADV,туж,йир
796,sehr::ADV,лекос,йир
797,so::ADV,озьы,иигҗ
798,so::ADV,тазьы,иигҗ
799,noch::ADV,на,ода чигн
800,nur::ADV,гинэ,һанцхн
801,schon::ADV,ни,одх
802,schon::ADV,ини,одх
803,wieder::ADV,нош,бас
804,wieder::ADV,кайта,бас
805,vergebens::ADV,юнме,киидән
806,vor::PRP,азьын,урд
807,hinter::PRP,берын,ца
808,hinter::PRP,бӧрсьы,ца
809,unter::PRP,улын,дор
810,durch::PRP,пыр,ивт
811,durch::PRP,пыр,дундаһур
812,durch::PRP,пыртӥ,ивт
813,durch::PRP,пыртӥ,дундаһур
814,neben::PRP,бордын,хаҗуд
815,zwischen::PRP,вискын,хоорнд
816,wegen::PRP,сэрен,көлтә
817,wegen::PRP,сэрен,деерәс
818,dies::PRN,та,эн
819,das::PRN,со,тер
820,alles::PRN,ваньмыз,цуһар
821,ich::PRN,мон,би
822,du::PRN,тон,чи
823,er::PRN,со,тер
824,wir::PRN,ми,мадн
825,ihr::PRN,тӥ,та
826,sie::PRN,соос,тедн
827,was::FPRN,ма,юн
828,wer::FPRN,кин,кен
829,wo::FADV,кытын,хама
830,wohin::FADV,кытчы,хамаран
831,wie::FADV,кызьы,яһҗ
832,wie::FADV,кызьы,яһад
833,warum::FADV,малы,юңгад
834,wieviel::FNUM,кӧня,кедү
835,eins::NUM,одӥг,негн
836,zwei::NUM,кык,хойр
837,drei::NUM,куинь,һурвн
838,vier::NUM,ньыль,дөрвн
839,fünf::NUM,вить,тавн
840,sechs::NUM,куать,зурһан
841,sieben::NUM,сизьым,долан
842,acht::NUM,тямыс,нәәмн
843,neun::NUM,укмыс,йисн
844,zehn::NUM,дас,арвн
845,elf::NUM,дас одӥг,арвн негн
846,zwölf::NUM,дас кык,арвн хойр
847,zwanzig::NUM,кызь,хөрн
848,dreißig::NUM,куамын,һучн
849,vierzig::NUM,ньыльдон,дөчн
850,fünfzig::NUM,витьтон,тәвн
851,sechzig::NUM,куатьтон,җирн
852,siebzig::NUM,сизьымдон,далн
853,achtzig::NUM,тямыстон,найн
854,neunzig::NUM,укмыстон,йирн
855,hundert::NUM,сю,зун
856,tausend::NUM,сюрс,миңһн
857,und::CNJ,и,болн
858,und::CNJ,но,болн
859,oder::CNJ,яке,эс гиҗ
860,oder::CNJ,яке,эс гихлә
861,stehen::V,сылыны,зогсх
862,sitzen::V,пукыны,суух
863,liegen::V,кылльыны,кевтх
864,hängen::V,ошкыса улыны,өлгәтә бәәх
865,werden::V,луыны,болх
866,passieren::V,луыны,болх
867,beginnen::V,кутскыны,эклх
868,enden::V,бырыны,төгсх
869,wechseln::V,воштӥськыны,хүврх
870,aufgehen[Sonne]::V,ӝужаны,һарх
871,untergehen[Sonne]::V,пуксьыны,орх
872,untergehen[Sonne]::V,пуксьыны,сүүрлх
873,scheinen[Sonne]::V,пиштыны,герлтх
874,scheinen[Sonne]::V,чиляны,герлтх
875,donnern::V,гудыръяны,күрҗңнх
876,wehen::V,пелляськыны,сальклх
877,strömen::V,киськыны,һооҗх
878,strömen::V,исьтӥськыны,һооҗх
879,fließen::V,бызьыны,урсх
880,sich drehen::V,берганы,эргх
881,schwanken::V,вошъяськыны,дәәвлх
882,schwingen::V,шонаськыны,нәәхлх
883,fallen::V,усьыны,унх
884,fallen::V,усьыны,киисх
885,brennen::V,ӝуаны,шатх
886,rauchen::V,ӵындыны,ута һарһх
887,regnen::V,зорыны,орх
888,gefrieren::V,кынмыны,мөстх
889,tauen::V,шунаны,хәәлх
890,schmelzen::V,шунаны,хәәлх
891,schmelzen::V,шунаны,хәәлгдх
892,trocknen::V,куасьмыны,эврх
893,sieden::V,пӧзьыны,буслх
894,faulen::V,сисьмыны,үмкәрх
895,verfaulen::V,сисьмыны,илҗрх
896,reißen::V,кеськыны,тасрх
897,versinken::V,выйыны,чивх
898,vergehen::V,ортчыны,болх
899,erscheinen::V,адскыны,һарх
900,verschwinden::V,бырыны,уга болх
901,sinken::V,усьыны,татгдх
902,abnehmen::V,синыны,хасгдх
903,zunehmen::V,йылыны,өсх
904,steigen::V,лӧпкыны,немх
905,wachsen::V,будыны,өсх
906,wachsen::V,будыны,урһх
907,glänzen::V,чиляны,гилвкх
908,glänzen::V,пиштыны,гилвкх
909,funkeln::V,чилекъяны,цәклх
910,lärmen::V,уретыны,шууглдх
911,lärmen::V,ӵашетыны,шууглдх
912,läuten::V,жингыртыны,хоңх
913,klingeln::V,жингыртыны,җиңнулх
914,klirren::V,жильккетыны,җиңнх
915,brausen::V,лекъяськыны,догшрхх
916,rauschen::V,ӵашетыны,сарҗңнх
917,klingen::V,кылӥськыны,ә һарх
918,bellen::V,утыны,хуцх
919,heulen::V,вузыны,уульх
920,blasen::V,пельтыны,үләх
921,pfeifen::V,шуланы,ишкрх
922,schreien::V,черекъяны,хәәкрх
923,schreien::V,кесяськыны,хәәкрх
924,stöhnen::V,ӝуштыны,түңшх
925,zittern::V,дырекъяны,дагҗннх
926,zittern::V,куалекъяны,дагҗннх
927,leben::V,улыны,бәәх
928,geboren werden::V,вордӥськыны,төрх
929,atmen::V,шоканы,әмсхлх
930,trinken::V,юыны,уух
931,essen::V,сиыны,идх
932,schlucken::V,ньылыны,зальгх
933,müde werden::V,жадьыны,көшх
934,einschlafen::V,умме усьыны,унтх
935,schlafen::V,кӧлыны,нөөрсх
936,aufwachen::V,сайканы,серх
937,aufstehen::V,султыны,босх
938,sich erholen::V,шутэтскыны,амрх
939,krank werden::V,висьыны,гемтх
940,krank sein::V,висьыны,шалтглх
941,schmerzen::V,висьыны,өвдх
942,husten::V,кызыны,ханях
943,genesen::V,юнматскыны,эдгх
944,genesen::V,бурмытскылыны,эдгх
945,sterben::V,кулыны,үкх
946,sterben::V,кулыны,өңгрх
947,umkommen::V,бырыны,үкх
948,sich bewegen::V,вырыны,көдлх
949,sich bewegen::V,вырыны,көндрх
950,sich rühren::V,вырӟыны,көндрх
951,sich rühren::V,вырӟылыны,көндрх
952,sich erheben::V,султыны,босх
953,sich setzen::V,пуксьыны,суух
954,hinfallen::V,усьыны,унх
955,hinfallen::V,усьыны,киисх
956,laufen::V,мыныны,йовх
957,schreiten::V,вамышъяны,алхх
958,spazierengehen::V,мыныны,сергҗ йовх
959,spazierengehen::V,ветлыны,сергҗ йовх
960,eilen::V,дыртыны,шулудх
961,sich beeilen::V,дыртыны,адһх
962,sich beeilen::V,дыртыны,шамдх
963,sausen::V,туж ӝог мыныны,хурдлх
964,sausen::V,туж ӝог мыныны,йир_хурдар_гүүх
965,sausen::V,туж ӝог мыныны,йир_хурдар_йовх
966,rennen::V,бызьылыны,гүүх
967,springen::V,тэтчаны,һәрәдх
968,klettern::V,тубаны,давшх
969,schaukeln::V,лэйканы,дүүдңндх
970,schaukeln::V,шонаськыны,дүүдңндх
971,kriechen::V,нюж ветлыны,мөлкх
972,schwimmen::V,уяны,усчх
973,tauchen::V,зумылыны,булхх
974,rudern::V,полсаны,хәәвдх
975,fahren::V,ветлыны,йовх
976,fliegen::V,лобаны,нисх
977,gehen::V,мыныны,йовх
978,weggehen::V,кошкыны,йовх
979,weggehen::V,кошкыны,одх
980,weggehen::V,кошкыны,һарх
981,weggehen::V,кошкыны,мөрлх
982,abfahren::V,кошкыны,мордх
983,anhalten::V,дугдыны,зогсх
984,hineingehen::V,пырыны,орх
985,eintreten::V,пырыны,орх
986,kommen::V,вуыны,ирх
987,kommen::V,лыктыны,ирх
988,ankommen::V,вуыны,ирх
989,zurückkommen::V,берытскыны,орх
990,bleiben::V,кыльыны,бәәх
991,warten::V,витьыны,күләх
992,erwarten::V,витьыны,күләх
993,erwarten::V,возьманы,күләх
994,suchen::V,утчаны,хәәх
995,finden::V,шедьтыны,олх
996,versuchen::V,турттыны,седх
997,vorbereiten::V,дасяны,белдх
998,lieben::V,гажаны,дурлх
999,mögen::V,яратыны,таассгдх
1000,lachen::V,серекъяны,инәх
1001,rühren::V,сюлме йӧтыны,уйрах
1002,weinen::V,бӧрдыны,уульх
1003,schimpfen::V,даллашыны,харах
1004,sich ärgern::V,лекъяськыны,уурлх
1005,sich fürchten::V,кышканы,әәх
1006,sich fürchten::V,курданы,әәх
1007,fürchten::V,курданы,әәх
1008,fürchten::V,курданы,сүрдх
1009,fürchten::V,кышканы,әәх
1010,fürchten::V,кышканы,сүрдх
1011,fliehen::V,пегӟыны,зулх
1012,flüchten::V,пегӟыны,орһх
1013,flüchten::V,пегӟыны,зулх
1014,sehen::V,адӟыны,үзх
1015,anschauen::V,учкыны,харх
1016,ansehen::V,учкыны,хәләх
1017,ansehen::V,учкыны,үзх
1018,hören::V,кылыны,соңсх
1019,zuhören::V,кылзыны,соңсх
1020,probieren::V,веръяны,амсх
1021,riechen::V,зынъяны,үнрчлх
1022,fühlen::V,шӧдыны,медх
1023,scheinen::V,адскыны,болҗ медгдх
1024,scheinen::V,адскыны,миниһәр болхла
1025,scheinen::V,адскыны,болад бәәх
1026,zu sehen sein::V,адӟиськыны,үзгдх
1027,vernehmen::V,кылыны,соңсх
1028,frieren::V,кынмыны,даарх
1029,tun::V,карыны,кех
1030,können::V,быгатыны,чадх
1031,wollen::V,потыны,дурлх
1032,anfangen::V,кутскыны,эклх
1033,beenden::V,быдтыны,дуусх
1034,beenden::V,быдэстыны,дуусх
1035,aufhören::V,дугдыны,уурх
1036,gelingen::V,быгатыны,бүтх
1037,gelingen::V,быгатыны,күцәх
1038,gelingen::V,луыны,бүтх
1039,gelingen::V,луыны,күцәх
1040,geraten::V,лэсяны,болх
1041,öffnen::V,усьтыны,секх
1042,schließen::V,пытсаны,хаах
1043,stellen::V,пуктыны,тәвх
1044,setzen::V,пуктыны,суулһх
1045,legen::V,поныны,тәвх
1046,berühren::V,исаны,көндәх
1047,verbinden::V,герӟаны,боох
1048,bedecken::V,пытсаны,хучх
1049,bedecken::V,пытсаны,бүркх
1050,aufhängen::V,ошыны,өлгх
1051,anzünden::V,ӝуатыны,асах
1052,anzünden::V,ӝуатыны,шатах
1053,aufheben::V,ӝутыны,өөдән өргх
1054,zurücklassen::V,кельтыны,үлдәх
1055,verlieren::V,ыштыны,геех
1056,fallen lassen::V,уськытыны,алдх
1057,machen::V,лэсьтыны,кех
1058,herstellen::V,лэсьтыны,кех
1059,bauen::V,пуктыны,тосхх
1060,reparieren::V,тупатыны,ясх
1061,verbessern::V,умоятыны,сәәрүлх
1062,ändern::V,воштыны,хүврәх
1063,graben::V,копаны,малтх
1064,beugen::V,губыртыны,нуһлх
1065,biegen::V,куасаны,матилһх
1066,drehen::V,бергатыны,эргүлх
1067,wenden::V,берыктыны,көмрх
1068,wenden::V,берыктыны,эргүлх
1069,umdrehen::V,берыктыны,эргүлх
1070,heben::V,ӝутыны,өргх
1071,heben::V,ӝутыны,деер өргх
1072,hochheben::V,ӝутъяны,өргх
1073,ergreifen::V,кутыны,бәрх
1074,ergreifen::V,кырмыны,бәрх
1075,halten::V,возьыны,бәрх
1076,drücken::V,зӥбыны,шахх
1077,drücken::V,пачкатыны,шахх
1078,schieben::V,донганы,түлкх
1079,kratzen::V,вуштыны,мааҗх
1080,lecken::V,нюлыны,долах
1081,beißen::V,куртчыны,хазх
1082,abreißen::V,ишкалтыны,таслх
1083,abschneiden::V,шорыны,тәәрх
1084,abschneiden::V,вандыны,тәәрх
1085,binden::V,керттыны,боох
1086,stecken::V,мертчытыны,шаах
1087,stecken::V,мертчытыны,хатхх
1088,brechen::V,тӥяны,хамхлх
1089,klopfen::V,йыганы,цокх
1090,klopfen::V,шарккетыны,цокх
1091,hauen::V,жугыны,цокх
1092,hauen::V,тышканы,цокх
1093,kleben::V,лякыны,наах
1094,reiben::V,зыраны,зүлгх
1095,reiben::V,вуштыны,зүлгх
1096,streichen::V,зыраны,наах
1097,streichen::V,зыраны,лашх
1098,streichen::V,зыраны,түркх
1099,schleifen::V,шерыны,хурцлх
1100,schneiden::V,вандыны,хәәчлх
1101,rütteln::V,зуркатыны,дәәвлүлх
1102,schütteln::V,куалекъятыны,сегсрх
1103,schwenken::V,шонаны,дайлх
1104,schütten::V,лэзьыны,кех
1105,füllen::V,тырмытыны,дүүргх
1106,einwickeln::V,биньыны,орах
1107,tragen::V,нуыны,зөөх
1108,schleppen::V,кыскыны,чирх
1109,ziehen::V,кыскыны,татх
1110,aufbewahren::V,возьыны,хадһлх
1111,werfen::V,куяны,хайх
1112,werfen::V,лэзяны,хайх
1113,fangen::V,кутыны,бәрх
1114,fangen::V,кутыны,хавлх
1115,packen::V,кутыны,бәрх
1116,packen::V,кырмыны,бәрх
1117,verstecken::V,ватыны,дүрх
1118,verstecken::V,ватыны,бултулх
1119,teilen::V,люкыны,хувах
1120,schicken::V,ыстыны,илгәх
1121,bringen::V,вайыны,авч ирх
1122,hinzufügen::V,ватсаны,немх
1123,bekommen::V,басьтыны,авх
1124,erhalten::V,басьтыны,авх 
1125,nehmen::V,кутыны,авх
1126,nehmen::V,басьтыны,авх
1127,wählen::V,бырйыны,шүүх
1128,auswählen::V,бырйыны,шүүх
1129,bewahren::V,возьыны,хадһлх
1130,bewahren::V,возьыны,кевтнь үлдәх
1131,bewahren::V,возьыны,кевтнь бәәлһх
1132,behindern::V,могӟытыны,харшлх
1133,verderben::V,сӧрыны,үрәх
1134,beschädigen::V,урод лэсьтыны,эвдх
1135,zerbrechen::V,сӧрыны,күүлх
1136,zerbrechen::V,сӧрыны,хамхлх
1137,zerreißen::V,кесяны,шуучх
1138,zerstören::V,куашкатыны,эвдх
1139,verbrennen::V,сутыны,шатах
1140,geben::V,сётыны,өгх
1141,reichen::V,сётыны,өгх
1142,schenken::V,кузьманы,белглх
1143,versprechen::V,кыл сётыны,амлх
1144,wünschen::V,сӥзьыны,сә хәәх
1145,loben::V,ушъяны,магтх
1146,küssen::V,чупаны,үмсх
1147,wiegen::V,веттаны,саатулх
1148,wiegen::V,лэйкатыны,саатулх
1149,zudecken::V,шобыртыны,бүркх
1150,wecken::V,сайкатыны,серүлх
1151,zeigen::V,возьматыны,үзүлх
1152,führen::V,нуыны,көтлх
1153,lehren::V,дышетыны,заах
1154,lehren::V,дышетыны,сурһх
1155,unterrichten::V,дышетыны,сурһх
1156,unterrichten::V,дышетыны,багшлх
1157,aufziehen::V,будэтыны,өскәх
1158,leiten::V,кивалтыны,һардх
1159,leiten::V,кивалтыны,толһалх
1160,antreiben::V,дыртытыны,шамдах
1161,lassen::V,-ытыны,күч үзүлх
1162,einladen::V,ӧтьыны,үрх
1163,vereinigen::V,огазеяны,хамцулх
1164,besuchen::V,адӟыськыны,одх
1165,treffen::V,пумитаны,харһх
1166,sich versammeln::V,люкаськыны,цуглрх
1167,sich versammeln::V,люкаськыны,хурх
1168,spielen::V,шудыны,наадх
1169,singen::V,кырӟаны,дуулх
1170,tanzen::V,эктыны,биилх
1171,sich trennen::V,люкиськыны,хаһцх
1172,verlassen::V,куштыны,хайх
1173,retten::V,утьыны,әм аврх
1174,retten::V,утьыны,әәмшгәс харсх
1175,bewachen::V,возьманы,харх
1176,bewachen::V,возьманы,манх
1177,schützen::V,утялтыны,харсх
1178,verteidigen::V,возьманы,харсх
1179,sich schlagen::V,жугиськыны,гүвдлдх
1180,schießen::V,ыбылӥськны,хах
1181,siegen::V,вормыны,диилх
1182,ärgern::V,вожпоттыны,уурлулх
1183,schlagen::V,жуккыны,цокх
1184,schlagen::V,жуккыны,гүвдх
1185,treten::V,лёганы,
1186,stechen::V,бышкалтыны,хатхх
1187,stoßen::V,донгыны,түлкчкх
1188,stehlen::V,вораны,хулхалх
1189,stehlen::V,лушканы,хулхалх
1190,stören::V,люкетыны,һә болх
1191,belästigen::V,акыльтыны,амр эс өгх
1192,belästigen::V,вукылмыны,амр эс өгх
1193,verbergen::V,ватыны,нуух
1194,verbergen::V,ватыны,бултулх
1195,täuschen::V,алданы,меклх
1196,betrügen::V,пӧяны,меклх
1197,betrügen::V,пӧяны,мек һарһх
1198,töten::V,виыны,алх
1199,wohnen::V,улыны,бәәх
1200,arbeiten::V,ужаны,көдлх
1201,sammeln::V,бичаны,түүх
1202,pflücken::V,ишкыны,түүх
1203,pflücken::V,ишкыны,хурах
1204,jagen::V,пӧйшураны,аңнх
1205,jagen::V,пӧйшураны,аңһучлх
1206,fischen::V,чорыганы,заһс аңнх
1207,fassen::V,кутыны,бәрх
1208,hüten::V,возьманы,хәрүлх
1209,treiben::V,улляны,туух
1210,anbinden::V,думыны,уйх
1211,füttern::V,сюдыны,теҗәх
1212,melken::V,кыскыны,саах
1213,hacken::V,кораны,чавчх
1214,gießen::V,киськаны,услх
1215,reifen::V,вуыны,болх
1216,reifen::V,вуыны,болвсрх
1217,reifen::V,кисьманы,болх
1218,reifen::V,кисьманы,болвсрх
1219,zubereiten::V,лесьтыны,белдх
1220,kochen::V,пӧзьтыны,чанх
1221,kochen::V,пӧзьтыны,болһх
1222,backen::V,пыжыны,болһх
1223,braten::V,пыжыны,хуурх
1224,umrühren::V,сураны,самрх
1225,stricken::V,керттыны,өлгх
1226,nähen::V,вурыны,уйх
1227,färben::V,буяны,будх
1228,reinigen::V,сузяны,цеврлх
1229,waschen::V,мисьтаськыны,уһах
1230,abwischen::V,ӵушылыны,арчх
1231,spülen::V,гылъяны,зәәлх
1232,fegen::V,ӵужыны,сәвүрдх
1233,kehren::V,ӵужыны,сәвүрдх
1234,baden::V,пыласькыны,өөмх
1235,sich waschen::V,пыласькыны,уһах
1236,sich waschen::V,пыласькыны,бийән уһаҗ
1237,ausziehen::V,кыльыны,тәәлх
1238,anziehen::V,дӥсяны,өмсх
1239,sich anziehen::V,дӥсьяськыны,хувцлх
1240,kämmen::V,сынаны,самлх
1241,schmücken::V,чеберъяны,чимх
1242,schmücken::V,чеберъяны,кеерүлх
1243,sagen::V,шуыны,келх
1244,sagen::V,вераны,келх
1245,sprechen::V,вераськыны,келх
1246,reden::V,вераськыны,күүндх
1247,reden::V,вераськыны,күр_кех
1248,sich unterhalten::V,вераськыны,күүндх
1249,fragen::V,юаны,сурх
1250,bitten::V,курыны,эрх
1251,erzählen::V,вераны,келх
1252,erzählen::V,вераны,келҗ өгх
1253,erzählen::V,мадьыны,келх
1254,erzählen::V,мадьыны,келҗ өгх
1255,mitteilen::V,ивортыны,медүлх
1256,nennen::V,шуыны,нерәдх
1257,nennen::V,шуыны,нер өгх
1258,rufen::V,ӧтьыны,дуудх
1259,prahlen::V,ушъяськыны,көөрх
1260,übersetzen::V,берыктыны,орчулх
1261,denken::V,малпаны,санх
1262,glauben::V,оскыны,шүтх
1263,glauben::V,оскыны,нәәлх
1264,bemerken::V,адӟыны,темдглх
1265,erkennen::V,тодыны,таньх
1266,erkennen::V,тодыны,медх
1267,begreifen::V,валаны,медх
1268,verstehen::V,валаны,соңсх
1269,lernen::V,дышетскыны,сурх
1270,wissen::V,тодыны,медх
1271,sich erinnern an::V,тодэ вайыны,санх
1272,vergessen::V,вунэтыны,мартх
1273,messen::V,мертаны,кемҗәлх
1274,zählen::V,лыдъяны,тоолх
1275,rechnen::V,лыдъяны,тоолх
1276,lesen::V,лыдӟыны,умшх
1277,malen::V,суреданы,зурх
1278,zeichnen::V,суреданы,зурх
1279,schreiben::V,гожъяны,бичх
1280,besitzen::V,луыны,эзлх
1281,kaufen::V,басьтыны,хулдҗ авх
1282,verkaufen::V,вузаны,хулдх
1283,verkaufen::V,вузаны,гүүлгх
1284,bezahlen::V,тырыны,өгх
1285,zahlen::V,тырыны,өгх
1286,beherrschen::V,кузёяськыны,эзлх
1287,ertragen::V,чиданы,даах
