,Concept_ID,se,kl
98,Kiefer[Anatomie]::N,вуаллнешш,alleroq
99,Kehle::N,gealoe,malaq
100,Kehle::N,tjåttå,malaq
101,Kehle::N,njiello,malaq
102,Kehle::N,čotta,malaq
103,Kehle::N,čuudâ,malaq
104,Kehle::N,čoodd,malaq
105,Kehle::N,чонт,malaq
106,Kehle::N,кэ̄ҏс,malaq
107,Hals::N,tjeapohke,qungaseq
108,Hals::N,tjiebet,qungaseq
109,Hals::N,čeabet,qungaseq
110,Hals::N,čiäppát,qungaseq
111,Hals::N,čeäppat,qungaseq
112,Hals::N,ча̄пэх,qungaseq
113,Genick::N,tjovrese,pukusuk
114,Genick::N,nisske,pukusuk
115,Genick::N,niehkki,pukusuk
116,Genick::N,niski,pukusuk
117,Genick::N,niek'ki,pukusuk
118,Genick::N,nji´šǩǩmaadd,pukusuk
119,Genick::N,нышшькмоант,pukusuk
120,Kopf::N,åejjie,niaqoq
121,Kopf::N,oajvve,niaqoq
122,Kopf::N,oaivi,niaqoq
123,Kopf::N,uái'vi,niaqoq
124,Kopf::N,vuei´vv,niaqoq
125,Kopf::N,вуэййв,niaqoq
126,Rücken::N,rudtje,qimerlut
127,Rücken::N,hárddo,qimerlut
128,Rücken::N,tjavelk,qimerlut
129,Rücken::N,sealgi,qimerlut
130,Rücken::N,selgi,qimerlut
131,Rücken::N,čielgi,qimerlut
132,Rücken::N,seä´lǧǧ,qimerlut
133,Rücken::N,се̄лльк,qimerlut
134,Bauch::N,tjåejjie,naaq
135,Bauch::N,tjoajvve,naaq
136,Bauch::N,čoavji,naaq
137,Bauch::N,čuáv'ji,naaq
138,Bauch::N,čåu´jj,naaq
139,Bauch::N,чо̄ввьй,naaq
140,Nabel::N,naepie,qalaseq
141,Nabel::N,náhpe,qalaseq
142,Nabel::N,náhpi,qalaseq
143,Nabel::N,nääpi,qalaseq
144,Nabel::N,nää´pp,qalaseq
145,Nabel::N,на̄бпь,qalaseq
146,Busen::N,boenge,iviangeq
147,Busen::N,bållå,iviangeq
148,Busen::N,čižži,iviangeq
149,Busen::N,njamma,iviangeq
150,Busen::N,njižže,iviangeq
151,Busen::N,nje´ǯǯ,iviangeq
152,Busen::N,раннҍт,iviangeq
153,Brust::N,mïelke,iviangeq
154,Brust::N,radde,iviangeq
155,Brust::N,mielgga,iviangeq
156,Brust::N,raddi,iviangeq
157,Brust::N,radde,iviangeq
158,Brust::N,râ´dd,iviangeq
159,Brust::N,раннҍт,iviangeq
160,Schulter::N,åelkie,ersik
161,Schulter::N,åelkie,assaqqoq
162,Schulter::N,oalgge,ersik
163,Schulter::N,oalgge,assaqqoq
164,Schulter::N,hárdu,ersik
165,Schulter::N,hárdu,assaqqoq
166,Schulter::N,ärdee,ersik
167,Schulter::N,ärdee,assaqqoq
168,Schulter::N,uál'gi,ersik
169,Schulter::N,uál'gi,assaqqoq
170,Schulter::N,a´rddi,ersik
171,Schulter::N,a´rddi,assaqqoq
172,Schulter::N,vuä´lǧǧ,ersik
173,Schulter::N,vuä´lǧǧ,assaqqoq
174,Schulter::N,вуэллык,ersik
175,Schulter::N,вуэллык,assaqqoq
176,Arm::N,gïete,taleq
177,Arm::N,giehta,taleq
178,Arm::N,giehta,taleq
179,Arm::N,kietâ,taleq
180,Arm::N,kie'tâkaaṿâ,taleq
181,Arm::N,ǩiõtt,taleq
182,Arm::N,кӣдт,taleq
183,Ellenbogen::N,gernjere,ikusik
184,Ellenbogen::N,garŋŋel,ikusik
185,Ellenbogen::N,gargŋil,ikusik
186,Ellenbogen::N,käŋŋir,ikusik
187,Ellenbogen::N,kõõnjâr,ikusik
188,Ellenbogen::N,карьнэль,ikusik
189,Hand::N,gïete,assak
190,Hand::N,giehta,assak
191,Hand::N,giehta,assak
192,Hand::N,kietâ,assak
193,Hand::N,ǩiõtt,assak
194,Hand::N,кӣдт,assak
195,Handfläche::N,gïeten-låapoe,itumak
196,Handfläche::N,giehtavuodo,itumak
197,Handfläche::N,tjårmmåvuodo,itumak
198,Handfläche::N,giehtaloahpu,itumak
199,Handfläche::N,kiämád,itumak
200,Handfläche::N,kuámmir,itumak
201,Handfläche::N,kuä´m'mer,itumak
202,Handfläche::N,ǩiõttǩeä´m'men,itumak
203,Handfläche::N,ко̄а̄ллдэгк,itumak
204,Handfläche::N,кӣдткоалдэгк,itumak
205,Finger::N,soerme,inuak
206,Finger::N,tjuvdde,inuak
207,Finger::N,suorbma,inuak
208,Finger::N,čuvde,inuak
209,Finger::N,suor'mâ,inuak
210,Finger::N,suõrmm,inuak
211,Finger::N,це̄ххп,inuak
212,Fingernagel::N,gadtse,kikiak
213,Fingernagel::N,guehpere,kikiak
214,Fingernagel::N,gadtsa,kikiak
215,Fingernagel::N,gazza,kikiak
216,Fingernagel::N,kozzâ,kikiak
217,Fingernagel::N,kõʒʒ,kikiak
218,Fingernagel::N,кэ̄ннц,kikiak
219,Nagel[Anatomie]::N,gadtse,kukik
220,Nagel[Anatomie]::N,guehpere,kukik
221,Nagel[Anatomie]::N,gadtsa,kukik
222,Nagel[Anatomie]::N,gazza,kukik
223,Nagel[Anatomie]::N,kozzâ,kukik
224,Nagel[Anatomie]::N,kõʒʒ,kukik
225,Nagel[Anatomie]::N,кэ̄ннц,kukik
226,Zeh::N,tjiehtjere,isigak
227,Zeh::N,juolggetjuvdde,isigak
228,Zeh::N,juolgesuorbma,isigak
229,Zeh::N,jyel'gisuor'mâ,isigak
230,Zeh::N,jue´lǧǧsuõrmm,isigak
231,Zeh::N,ю̄лльк-це̄һп,isigak
232,Fuß::N,juelkie,
233,Fuß::N,juolgge,
234,Fuß::N,juolgi,
235,Fuß::N,jyel'gi,
236,Fuß::N,jue´lǧǧ,
237,Fuß::N,ла̄бпь,
238,Ferse::N,båetskie,kimmik
239,Ferse::N,boasske,kimmik
240,Ferse::N,šušmi,kimmik
241,Ferse::N,šušme,kimmik
242,Ferse::N,jue´lǧǧkädd,kimmik
243,Ferse::N,ка̄ннт,kimmik
244,Knie::N,boelve,seeqqoq
245,Knie::N,buolvva,seeqqoq
246,Knie::N,čibbi,seeqqoq
247,Knie::N,veaŋki,seeqqoq
248,Knie::N,iidâ,seeqqoq
249,Knie::N,puõlvv,seeqqoq
250,Knie::N,пуллв,seeqqoq
251,Oberschenkel::N,ruaksja,uppat
252,Oberschenkel::N,ruaksja,quttoraq
253,Oberschenkel::N,tjibbe,uppat
254,Oberschenkel::N,tjibbe,quttoraq
255,Oberschenkel::N,gassaváhkká,uppat
256,Oberschenkel::N,gassaváhkká,quttoraq
257,Oberschenkel::N,badjeváhkáa,uppat
258,Oberschenkel::N,badjeváhkáa,quttoraq
259,Oberschenkel::N,čuár'bpeeḷi,uppat
260,Oberschenkel::N,čuár'bpeeḷi,quttoraq
261,Oberschenkel::N,če´bb,uppat
262,Oberschenkel::N,če´bb,quttoraq
263,Oberschenkel::N,чуаррбе̄лль,uppat
264,Oberschenkel::N,чуаррбе̄лль,quttoraq
265,Bein::N,juelkie,isigak
266,Bein::N,juolgge,isigak
267,Bein::N,juolgi,isigak
268,Bein::N,jyel'gi,isigak
269,Bein::N,jue´lǧǧ,isigak
270,Bein::N,ю̄лльк,isigak
271,Körper::N,kråahpe,timi
272,Körper::N,rumáj,timi
273,Körper::N,rumaš,timi
274,Körper::N,ruumâš,timi
275,Körper::N,rå´pp,timi
276,Körper::N,лышшьк,timi
277,Körper::N,роаӈӈьк,timi
278,Haut::N,njaltja,mattak
279,Haut::N,lijkke,mattak
280,Haut::N,tjuobma,mattak
281,Haut::N,liiki,mattak
282,Haut::N,liške,mattak
283,Haut::N,le´šǩǩ,mattak
284,Haut::N,лышшьк,mattak
285,Blut::N,vïrre,aak
286,Blut::N,maelie,aak
287,Blut::N,varra,aak
288,Blut::N,varra,aak
289,Blut::N,vorrâ,aak
290,Blut::N,võrr,aak
291,Blut::N,вэ̄рр,aak
292,Ader::N,åerie,taqaq
293,Ader::N,aajroe,taqaq
294,Ader::N,suodna,taqaq
295,Ader::N,varrasuotna,taqaq
296,Ader::N,suoṇâ,taqaq
297,Ader::N,suõnn,taqaq
298,Ader::N,сӯнн,taqaq
299,Sehne::N,soene,ujalu
300,Sehne::N,soene,ujaloq
301,Sehne::N,gåårtenje,ujalu
302,Sehne::N,gåårtenje,ujaloq
303,Sehne::N,suodna,ujalu
304,Sehne::N,suodna,ujaloq
305,Sehne::N,suotna,ujalu
306,Sehne::N,suotna,ujaloq
307,Sehne::N,suoṇâ,ujalu
308,Sehne::N,suoṇâ,ujaloq
309,Sehne::N,suõnn,ujalu
310,Sehne::N,suõnn,ujaloq
311,Sehne::N,сӯнн,ujalu
312,Sehne::N,сӯнн,ujaloq
313,Knochen::N,måara,saanikut
314,Knochen::N,måaroe,saanikut
315,Knochen::N,dákte,saanikut
316,Knochen::N,dákti,saanikut
317,Knochen::N,tähti,saanikut
318,Knochen::N,tä´htt,saanikut
319,Knochen::N,та̄ххт,saanikut
320,Knochen::N,та̄ффьт,saanikut
321,Gehirn::N,aajla,qarasaq
322,Gehirn::N,vuojŋam,qarasaq
323,Gehirn::N,vuoigŋašat,qarasaq
324,Gehirn::N,vuoi'ŋâšeh,qarasaq
325,Gehirn::N,vuo'ivâšneh,qarasaq
326,Gehirn::N,vuõivâšn,qarasaq
327,Gehirn::N,вуэййвэшна,qarasaq
328,Herz::N,vaajmoe,uummat
329,Herz::N,tsåhke,uummat
330,Herz::N,váibmu,uummat
331,Herz::N,váimu,uummat
332,Herz::N,čââ´đ,uummat
333,Herz::N,кӯттҌк,uummat
334,Magen::N,tjåejjie,aqajaroq
335,Magen::N,tjoajvve,aqajaroq
336,Magen::N,čoavji,aqajaroq
337,Magen::N,čuáv'ji,aqajaroq
338,Magen::N,čåu´jj,aqajaroq
339,Magen::N,чо̄ввьй,aqajaroq
340,Leber::N,mueksie,tinguk
341,Leber::N,librre,tinguk
342,Leber::N,vuoivvas,tinguk
343,Leber::N,vuoivâs,tinguk
344,Leber::N,vuõivâs,tinguk
345,Leber::N,вуйвас,tinguk
346,Atem::N,voejngehtasse,anerneq
347,Atem::N,båssånis,anerneq
348,Atem::N,vuojŋadahka,anerneq
349,Atem::N,vuoiŋŋahat,anerneq
350,Atem::N,vuo'iŋâstim,anerneq
351,Atem::N,jiõg'g,anerneq
352,Atem::N,вӯйнас,anerneq
353,Atem::N,вӯййнмушш,anerneq
354,Hunger::N,nielkie,kaanneq
355,Hunger::N,nielgge,kaanneq
356,Hunger::N,nealgi,kaanneq
357,Hunger::N,nelgi,kaanneq
358,Hunger::N,neä´lǧǧ,kaanneq
359,Hunger::N,не̄лльк,kaanneq
360,Träne::N,gïknjele,qia
361,Träne::N,gïknjele,qiak
362,Träne::N,ganjál,qia
363,Träne::N,ganjál,qiak
364,Träne::N,ganjal,qia
365,Träne::N,ganjal,qiak
366,Träne::N,koonjâl,qia
367,Träne::N,koonjâl,qiak
368,Träne::N,kõõnjâl,qia
369,Träne::N,kõõnjâl,qiak
370,Träne::N,кэ̄нял,qia
371,Träne::N,кэ̄нял,qiak
372,Geschmack::N,aelmie,qilanaartuut
373,Geschmack::N,muosse,qilanaartuut
374,Geschmack::N,smáhkka,qilanaartuut
375,Geschmack::N,máhku,qilanaartuut
376,Geschmack::N,smáhkka,qilanaartuut
377,Geschmack::N,mááhu,qilanaartuut
378,Geschmack::N,smakkâ,qilanaartuut
379,Geschmack::N,njõõd,qilanaartuut
380,Geschmack::N,smääkk,qilanaartuut
381,Geschmack::N,ня̄лльк,qilanaartuut
382,Geruch::N,haaje,tipi
383,Geruch::N,haaje,tipik
384,Geruch::N,habjja,tipi
385,Geruch::N,habjja,tipik
386,Geruch::N,hádja,tipi
387,Geruch::N,hádja,tipik
388,Geruch::N,opsâ,tipi
389,Geruch::N,opsâ,tipik
390,Geruch::N,haajâ,tipi
391,Geruch::N,haajâ,tipik
392,Geruch::N,õpss,tipi
393,Geruch::N,õpss,tipik
394,Geruch::N,haajj,tipi
395,Geruch::N,haajj,tipik
396,Geruch::N,апс,tipi
397,Geruch::N,апс,tipik
398,Geruch::N,лэ̄гк,tipi
399,Geruch::N,лэ̄гк,tipik
400,Schlaf::N,nahkerh,
401,Schlaf::N,nager,
402,Schlaf::N,oados,
403,Schlaf::N,nagir,
404,Schlaf::N,naṿer,
405,Schlaf::N,nââ´er,
406,Schlaf::N,нагерь,
407,Traum::N,nahkere,sinnattoq
408,Traum::N,nahkere,sinnattugaq
409,Traum::N,niehko,sinnattoq
410,Traum::N,niehko,sinnattugaq
411,Traum::N,niehku,sinnattoq
412,Traum::N,niehku,sinnattugaq
413,Traum::N,naṿer,sinnattoq
414,Traum::N,naṿer,sinnattugaq
415,Traum::N,nââ´er,sinnattoq
416,Traum::N,nââ´er,sinnattugaq
417,Traum::N,нагерь,sinnattoq
418,Traum::N,нагерь,sinnattugaq
419,Himmel::N,elmie,qilak
420,Himmel::N,almme,qilak
421,Himmel::N,albmi,qilak
422,Himmel::N,alme,qilak
423,Himmel::N,â´lmm,qilak
424,Himmel::N,алльм,qilak
425,Sonne::N,biejjie,seqineq
426,Sonne::N,bæjvásj,seqineq
427,Sonne::N,beaivváš,seqineq
428,Sonne::N,peivi,seqineq
429,Sonne::N,piäiváš,seqineq
430,Sonne::N,pei´vv,seqineq
431,Sonne::N,пе̄ййв,seqineq
432,Mond::N,aske,qaammat
433,Mond::N,mánno,qaammat
434,Mond::N,mánnu,qaammat
435,Mond::N,máánu,qaammat
436,Mond::N,mään,qaammat
437,Mond::N,ма̄нн,qaammat
438,Stern::N,daasta,ulloriaq
439,Stern::N,naestie,ulloriaq
440,Stern::N,násste,ulloriaq
441,Stern::N,násti,ulloriaq
442,Stern::N,täsni,ulloriaq
443,Stern::N,tä´snn,ulloriaq
444,Stern::N,та̄ссьт,ulloriaq
445,Luft::N,elmie,silaannaq
446,Luft::N,ájmmo,silaannaq
447,Luft::N,áibmu,silaannaq
448,Luft::N,áimu,silaannaq
449,Luft::N,šõŋŋ,silaannaq
450,Luft::N,вӯйнас,silaannaq
451,Wind::N,bïegke,anori
452,Wind::N,bïegke,anorsarik
453,Wind::N,biegga,anori
454,Wind::N,biegga,anorsarik
455,Wind::N,biegga,anori
456,Wind::N,biegga,anorsarik
457,Wind::N,pieg'gâ,anori
458,Wind::N,pieg'gâ,anorsarik
459,Wind::N,piõg'g,anori
460,Wind::N,piõg'g,anorsarik
461,Wind::N,пӣӈӈк,anori
462,Wind::N,пӣӈӈк,anorsarik
463,Welle::N,baaroe,aalappaa
464,Welle::N,bárro,aalappaa
465,Welle::N,bárru,aalappaa
466,Welle::N,pááṛu,aalappaa
467,Welle::N,päärr,aalappaa
468,Welle::N,нэ̄ммп,aalappaa
469,Wasser::N,tjaetsie,imeq
470,Wasser::N,tjáhtje,imeq
471,Wasser::N,čáhci,imeq
472,Wasser::N,čääci,imeq
473,Wasser::N,čää´cc,imeq
474,Wasser::N,ча̄дзь,imeq
475,Stein::N,gierkie,ujarak
476,Stein::N,giergge,ujarak
477,Stein::N,geađgi,ujarak
478,Stein::N,keđgi,ujarak
479,Stein::N,ǩeä´dǧǧ,ujarak
480,Stein::N,ке̄ддҌк,ujarak
481,Boden::N,betnie,nateq
482,Boden::N,ednam,nateq
483,Boden::N,bodni,nateq
484,Boden::N,vuođđu,nateq
485,Boden::N,ponne,nateq
486,Boden::N,vuáđ̣u,nateq
487,Boden::N,vuâđđ,nateq
488,Boden::N,лаввьн,nateq
489,Boden::N,е̄ммьне,nateq
490,Erde::N,jåarta,issoq
491,Erde::N,mueltie,issoq
492,Erde::N,ednam,issoq
493,Erde::N,mållde,issoq
494,Erde::N,eana,issoq
495,Erde::N,eennâm,issoq
496,Erde::N,mädd,issoq
497,Erde::N,jânnam,issoq
498,Erde::N,е̄ммьне,issoq
499,Staub::N,heblie,pujualanerit
500,Staub::N,heblie,pujoralanerit
501,Staub::N,tsumhtsie,pujualanerit
502,Staub::N,tsumhtsie,pujoralanerit
503,Staub::N,dubme,pujualanerit
504,Staub::N,dubme,pujoralanerit
505,Staub::N,dopmu,pujualanerit
506,Staub::N,dopmu,pujoralanerit
507,Staub::N,kovjâ,pujualanerit
508,Staub::N,kovjâ,pujoralanerit
509,Staub::N,põõ´l,pujualanerit
510,Staub::N,põõ´l,pujoralanerit
511,Staub::N,кэ̄ббьй,pujualanerit
512,Staub::N,кэ̄ббьй,pujoralanerit
513,Rauch::N,soeve,iseq
514,Rauch::N,soeve,pujoq
515,Rauch::N,suovva,iseq
516,Rauch::N,suovva,pujoq
517,Rauch::N,suovva,iseq
518,Rauch::N,suovva,pujoq
519,Rauch::N,suoṿâ,iseq
520,Rauch::N,suoṿâ,pujoq
521,Rauch::N,suõvv,iseq
522,Rauch::N,suõvv,pujoq
523,Rauch::N,сӯвв,iseq
524,Rauch::N,сӯвв,pujoq
525,Funke::N,naestie,illoorneq
526,Funke::N,tjuonam,illoorneq
527,Funke::N,čuotnan,illoorneq
528,Funke::N,čuođâlm,illoorneq
529,Funke::N,iiskâr,illoorneq
530,Funke::N,čuõzzâm,illoorneq
531,Funke::N,чӯссэм,illoorneq
532,Feuer::N,dålle,inneq
533,Feuer::N,dållå,inneq
534,Feuer::N,dolla,inneq
535,Feuer::N,tullâ,inneq
536,Feuer::N,toll,inneq
537,Feuer::N,то̄лл,inneq
538,Licht::N,tjoevke,qaamaneq
539,Licht::N,tjuovgga,qaamaneq
540,Licht::N,čuovga,qaamaneq
541,Licht::N,čuovggas,qaamaneq
542,Licht::N,čuoṿâ,qaamaneq
543,Licht::N,toll,qaamaneq
544,Licht::N,čuõvv,qaamaneq
545,Licht::N,то̄лл,qaamaneq
546,Schatten::N,skugkie,tarraq
547,Schatten::N,soejvene,tarraq
548,Schatten::N,irkes,tarraq
549,Schatten::N,sieges,tarraq
550,Schatten::N,itku,tarraq
551,Schatten::N,suoivâ,tarraq
552,Schatten::N,õõtt,tarraq
553,Schatten::N,ǩeeu´niǩ,tarraq
554,Schatten::N,кывьнэхь,tarraq
555,Wetter::N,vïerhtse,sila
556,Wetter::N,dálkke,sila
557,Wetter::N,dálki,sila
558,Wetter::N,šoŋŋâ,sila
559,Wetter::N,šõŋŋ,sila
560,Wetter::N,шэ̄ӈӈ,sila
561,Nebel::N,såavla,pujoq
562,Nebel::N,mearhka,pujoq
563,Nebel::N,murkko,pujoq
564,Nebel::N,mierkká,pujoq
565,Nebel::N,mierká,pujoq
566,Nebel::N,miär'kká,pujoq
567,Nebel::N,oṃo,pujoq
568,Nebel::N,sue´lnn,pujoq
569,Nebel::N,цӣгк,pujoq
570,Nebel::N,сулльн,pujoq
571,Wolke::N,balve,nuia
572,Wolke::N,balvva,nuia
573,Wolke::N,balva,nuia
574,Wolke::N,polvâ,nuia
575,Wolke::N,põlvv,nuia
576,Wolke::N,пэллв,nuia
577,Regen::N,ebrie,sialuk
578,Regen::N,harvve,sialuk
579,Regen::N,arvi,sialuk
580,Regen::N,arve,sialuk
581,Regen::N,â´brr,sialuk
582,Regen::N,аббьр,sialuk
583,Schnee::N,lopme,aput
584,Schnee::N,moehtege,aput
585,Schnee::N,muohta,aput
586,Schnee::N,muohta,aput
587,Schnee::N,muotâ,aput
588,Schnee::N,muõtt,aput
589,Schnee::N,вэ̄дз,aput
590,Schnee::N,куэллт,aput
591,Eis::N,jïenge,siku
592,Eis::N,jiegŋa,siku
593,Eis::N,jiekŋa,siku
594,Eis::N,jieŋ̣â,siku
595,Eis::N,jiõŋŋ,siku
596,Eis::N,ӣӈӈ,siku
597,Frost::N,baajkoe,issi
598,Frost::N,baajkoe,issik
599,Frost::N,tjoasskem,issi
600,Frost::N,tjoasskem,issik
601,Frost::N,buolaš,issi
602,Frost::N,buolaš,issik
603,Frost::N,puolâš,issi
604,Frost::N,puolâš,issik
605,Frost::N,puõlâš,issi
606,Frost::N,puõlâš,issik
607,Frost::N,мӯнь,issi
608,Frost::N,мӯнь,issik
609,Kälte::N,jueskie,issi
610,Kälte::N,tjåetskeme,issi
611,Kälte::N,tjoasskem,issi
612,Kälte::N,čoaskin,issi
613,Kälte::N,ko'lmâsvuotâ,issi
614,Kälte::N,ijss,issi
615,Kälte::N,čuä´cǩǩem,issi
616,Kälte::N,tuârggnjõs,issi
617,Kälte::N,кэ̄лмас,issi
618,Hitze::N,baahke,kianneq
619,Hitze::N,baahke,kiassuseq
620,Hitze::N,báhkka,kianneq
621,Hitze::N,báhkka,kiassuseq
622,Hitze::N,báhkka,kianneq
623,Hitze::N,báhkka,kiassuseq
624,Hitze::N,pakkâ,kianneq
625,Hitze::N,pakkâ,kiassuseq
626,Hitze::N,kuṃe,kianneq
627,Hitze::N,kuṃe,kiassuseq
628,Hitze::N,paašt,kianneq
629,Hitze::N,paašt,kiassuseq
630,Hitze::N,жоарр,kianneq
631,Hitze::N,жоарр,kiassuseq
632,Raureif::N,jyjse,kaneq
633,Raureif::N,ridne,kaneq
634,Raureif::N,goarre,kaneq
635,Raureif::N,ritni,kaneq
636,Raureif::N,suhči,kaneq
637,Raureif::N,riṇe,kaneq
638,Raureif::N,ай,kaneq
639,Regenbogen::N,aatjan goengere,neriusaaq
640,Regenbogen::N,aatjan joekse,neriusaaq
641,Regenbogen::N,ádjájuoksa,neriusaaq
642,Regenbogen::N,arvedávgi,neriusaaq
643,Regenbogen::N,bajándávgi,neriusaaq
644,Regenbogen::N,äijihtävgi,neriusaaq
645,Regenbogen::N,teârmmazjohss,neriusaaq
646,Regenbogen::N,тӣрмесью̄ккс,neriusaaq
647,Donner::N,raejrie,kalleq
648,Donner::N,átjek,kalleq
649,Donner::N,átjárájdde,kalleq
650,Donner::N,áddjá,kalleq
651,Donner::N,baján,kalleq
652,Donner::N,juuṛâ,kalleq
653,Donner::N,tie´rmes,kalleq
654,Donner::N,тӣрмесь,kalleq
655,Donner::N,ча̄ркнэгк,kalleq
656,Strömung::N,njuvvie,
657,Strömung::N,ájggedáhpe,
658,Strömung::N,rávdnji,
659,Strömung::N,virde,
660,Strömung::N,ve´rdd,
661,Strömung::N,выррьт,
662,Tropfen::N,gåajhkohts,kuseriarneq
663,Tropfen::N,gåjkudis,kuseriarneq
664,Tropfen::N,goaikkanas,kuseriarneq
665,Tropfen::N,čalme,kuseriarneq
666,Tropfen::N,čâ´lmm,kuseriarneq
667,Tropfen::N,ча̄лльм,kuseriarneq
668,Schaum::N,sapte,qapuk
669,Schaum::N,såpptå,qapuk
670,Schaum::N,sokta,qapuk
671,Schaum::N,suptâ,qapuk
672,Schaum::N,soptt,qapuk
673,Schaum::N,со̄ппт,qapuk
674,Schmutz::N,haaskoe,minguk
675,Schmutz::N,duolvva,minguk
676,Schmutz::N,duolva,minguk
677,Schmutz::N,durdi,minguk
678,Schmutz::N,stänži,minguk
679,Schmutz::N,sähss,minguk
680,Schmutz::N,са̄ккьс,minguk
681,Schmutz::N,не̄шшь,minguk
682,See::N,jaevrie,taseq
683,See::N,jávrre,taseq
684,See::N,jávri,taseq
685,See::N,jävri,taseq
686,See::N,jâu´rr,taseq
687,See::N,я̄ввьр,taseq
688,Sumpf::N,pluevie,maqulluk
689,Sumpf::N,áhpe,maqulluk
690,Sumpf::N,sæmssa,maqulluk
691,Sumpf::N,jeaggi,maqulluk
692,Sumpf::N,jeggi,maqulluk
693,Sumpf::N,jeä´ǧ'ǧ,maqulluk
694,Sumpf::N,ла̄ммьп,maqulluk
695,Moor::N,pluevie,
696,Moor::N,jiegge,
697,Moor::N,suotnju,
698,Moor::N,karrii,
699,Moor::N,kä´rev,
700,Moor::N,veättaǩ,
701,Moor::N,ла̄ммьп,
702,Wiese::N,ïentje,masarsuk
703,Wiese::N,giedde,masarsuk
704,Wiese::N,gieddi,masarsuk
705,Wiese::N,nijtto,masarsuk
706,Wiese::N,пуэшенҍ,masarsuk
707,Wald::N,skåake,
708,Wald::N,skåajje,
709,Wald::N,miehtsie,
710,Wald::N,vuovdde,
711,Wald::N,miehttse,
712,Wald::N,vuovdi,
