,Concept_ID,bn,os
665,geizig::A,ব্যয়কুণ্ঠ,мæрддзæст
666,klug::A,দক্ষ,зондджын
667,geschickt::A,পটু,хӕрзарӕхст
668,lieb::A,প্রেয়,уарзон
669,lustig::A,প্রফুল্ল,хъӕлдзӕг
670,sanft::A,নম্র,мынчын
671,hungrig::A,ক্ষুধার্ত,ӕххормаг
672,krank::A,অসুস্থ,нӕфӕразгӕ
673,nackt::A,উলঙ্গ,бӕгънӕг
674,traurig::A,দুঃখিত,ӕрхӕндӕг
675,lebendig::A,জীবিত,цардӕгас
676,gut::A,ভালো,хорз
677,schlecht::A,মন্দ,цауд
678,richtig::A,ঠিক,раст
679,schlimm::A,কদর্য,ӕвзӕр
680,wahr::A,বাস্তব,ӕцӕг
681,alt::A,পুরাতন,зӕронд
682,neu::A,নব,ног
683,neu::A,নূতন,ног
684,ehemalig::A,পূর্বকালীন,раздӕры
685,alt[Lebewesen]::A,বৃদ্ধ,ацӕргӕ
686,jung::A,তরুণ,ӕрыгон
687,arm::A,ক্ষুদ্র,мӕгуыр
688,reich::A,ধনবান্,хъӕздыг
689,bekannt::A,সুপরিচিত,зонгӕ
690,berühmt::A,বিখ্যাত,номдзыд
691,fremd::A,বিদেশি,æцæгæлон
692,verschieden::A,বিসদৃশ,æндæр æмæ æндæр
693,verschieden::A,বিসদৃশ,алы
694,verschieden::A,বিসদৃশ,алыхуызон
695,nah::A,নিকটবতী,хӕстӕг
696,fern::A,দুরবতী,дард
697,fern::A,দুরবতী,дӕрддаг
698,linker::A,বাম,галиу
699,rechter::A,ডান,рахиз
700,rechter::A,ডাইন,рахиз
701,anderer::A,অন্যতর,иннӕ
702,anderer::A,অন্যতর,ӕндӕр
703,erster::A,প্রথম,фыццаг
704,erster::A,প্রথম,фыццӕгӕм
705,zweiter::A,দ্বিতীয়,дыккаг
706,zweiter::A,দ্বিতীয়,дыккæгæм
707,dritter::A,তৃতীয়,æртыккаг
708,dritter::A,তৃতীয়,æртыккæгæм
709,letzter::A,সর্বশেষ,фӕстаг
710,allein::ADV,একক,иунæг
711,auf einmal::ADV,জলদি,уайтагъд
712,auf einmal::ADV,জলদি,æвиппайды
713,auf einmal::ADV,জলদি,æваст
714,zusammen::ADV,একসঙ্গে,иумӕ
715,lange::ADV,লম্বা,бирæ рæстæг
716,plötzlich::ADV,হঠাৎ,æвиппайды
717,plötzlich::ADV,হঠাৎ,æваст
718,sofort::ADV,মুহ্ণর্তমধ্যে,уыцы сахат
719,sofort::ADV,মুহ্ণর্তমধ্যে,уайтагъд
720,später::ADV,পশ্চাতে,фæстæдæр
721,jetzt::ADV,এখন,ныр
722,heute::ADV,আজ,абон
723,morgen::ADV,আগামিকাল,райсом
724,bald::ADV,অস্পকালমধ্যে,тагъд
725,bald::ADV,অস্পকালমধ্যে,рæхджы
726,dann::ADV,তখন,стæй
727,gestern::ADV,গতকাল,знон
728,einst::ADV,একবার মাত্র,кӕддӕр
729,damals::ADV,তখন,уæд
730,danach::ADV,পরে,стæй
731,danach::ADV,পরে,уый фæстæ
732,vorher::ADV,আগে,раздæр
733,zuerst::ADV,আগে,фыццаг
734,einmal::ADV,একবার,иу хатт
735,manchmal::ADV,কখনও কখনও,хатт
736,oft::ADV,ঘনঘন,арæх
737,immer::ADV,সর্বদা,ӕдзух
738,niemals::ADV,কখলও নহে,никуы
739,niemals::ADV,কখলও নহে,никæд
740,hier::ADV,এখানে,ам
741,hierhin::ADV,এখানে,ардӕм
742,von hier::ADV,ত্রই স্তান হইতে,ардыгæй
743,dort::ADV,ওখানে,уым
744,dorthin::ADV,ওখানে,уырдӕм
745,geradeaus::ADV,অগ্রগামী,æргом
746,vorwärts::ADV,সন্মুখিকে,размӕ
747,rückwärts::ADV,খিরিয়া,фӕстӕмӕ
748,zurück::ADV,পিঠ,фӕстӕмӕ
749,unten::ADV,নীচে,дæлæ
750,unten::ADV,নীচে,дæлейы
751,unten::ADV,নীচে,бынæй
752,hinab::ADV,নিম্নগামী,дӕлӕмӕ
753,hinab::ADV,নিম্নগামী,уырдыгмӕ
754,oben::ADV,উপরে,уӕле
755,hinauf::ADV,উচ্চতর অংশে,уӕлӕмӕ
756,überall::ADV,সর্বত্র,алыран
757,überall::ADV,সর্বত্র,алкæм
758,überall::ADV,সর্বত্র,кæмдæриддæр
759,nicht::ADV,না,нӕ
760,ein wenig::ADV,অল্প,чысыл
761,kaum::ADV,কষ্টসহকাবে,цъус
762,sehr::ADV,খুব,тынг
763,sehr::ADV,খুব,иттӕг
764,so::ADV,তত,афтӕ
765,noch::ADV,এখন পর্যস্ত,ма
766,nur::ADV,শুধু,канд
767,nur::ADV,শুধু,ӕрмӕст
768,schon::ADV,ইতঃপুর্বে,нырид
769,wieder::ADV,আবার,ногӕй
770,vergebens::ADV,বিফলে,дзæгъæлы
771,vergebens::ADV,বিফলে,уæгъды
772,vergebens::ADV,বিফলে,æнæхъуаджы
773,vor::PRP,সম্মুখে,разы
774,hinter::PRP,পশ্চাতে,фӕстӕ
775,unter::PRP,নীচে,бын
776,durch::PRP,দ্বারা,æхсæнты
777,neben::PRP,কাছে,цур
778,zwischen::PRP,মধ্যে,астӕу
779,wegen::PRP,জন্য,тыххай
780,dies::PRN,এটা,ай
781,das::PRN,ওটা,уый
782,alles::PRN,সব,алцы
783,alles::PRN,সব,æппæтдæр
784,alles::PRN,সব,иууылдӕр
785,ich::PRN,আমি,æз
786,du::PRN,তুমি,ды
787,er::PRN,উনি,уый
788,wir::PRN,আমরা,мах
789,ihr::PRN,তোমরা,сымах
790,sie::PRN,তারা,уыдон
791,was::FPRN,কি,цы
792,wer::FPRN,কে,чи
793,wo::FADV,কোথায়,кӕм
794,wohin::FADV,কোথায়,кӕдӕм
795,wie::FADV,কেমন,куыд
796,warum::FADV,কেন,цӕмӕн
797,wieviel::FNUM,কত,цал
798,eins::NUM,অক,иу
799,zwei::NUM,দুই,дыууӕ
800,drei::NUM,তিন,ӕртӕ
801,vier::NUM,চার,цыппар
802,fünf::NUM,পাঁচ,фондз
803,sechs::NUM,ছয়,ӕхсӕз
804,sieben::NUM,সাত,авд
805,acht::NUM,আট,аст
806,neun::NUM,নয়,фараст
807,zehn::NUM,দশ,дӕс
808,elf::NUM,এগারো,иуæндæс
809,zwölf::NUM,দ্বাদশ,дыууадæс
810,zwanzig::NUM,বিশ,дыууын
811,dreißig::NUM,ত্রিশ,æртын
812,dreißig::NUM,ত্রিশ,дæсæмæссæдз
813,vierzig::NUM,চল্লিশ,цыппор
814,vierzig::NUM,চল্লিশ,цыппур
815,vierzig::NUM,চল্লিশ,дыууиссæдзы
816,fünfzig::NUM,পঞ্চাশ,фӕндзай
817,sechzig::NUM,ষাট,æхсай
818,sechzig::NUM,ষাট,æртиссæдзы
819,siebzig::NUM,সত্তর,æвдай
820,siebzig::NUM,সত্তর,дæс æмæ æртиссæдзы
821,achtzig::NUM,আশি,цыппарыссæдзы
822,achtzig::NUM,আশি,æстай
823,neunzig::NUM,নব্বুই,нæуæдз
824,neunzig::NUM,নব্বুই,дæс æмæ цыппарыссæдзы
825,hundert::NUM,শত,сӕдӕ
826,tausend::NUM,হাজার,мин
827,und::CNJ,আর,ӕмӕ
828,und::CNJ,এবং,ӕмӕ
829,oder::CNJ,বা,кӕнӕ
830,stehen::V,দাঁড়ানো,лӕууын
831,sitzen::V,বসা,бадын
832,liegen::V,শোয়া,хуыссын
833,hängen::V,ঝোলা,ауыгъд уын
834,werden::V,হইয়া উঠা,суӕвын
835,passieren::V,ঘটা,æрцæуын
836,beginnen::V,আরম্ভ হওয়া,райдайын
837,enden::V,শেষ হওয়া,фæуын
838,wechseln::V,রূপাস্তর করা,ивын
839,aufgehen[Sonne]::V,উদিত হওয়া,скæсын
840,untergehen[Sonne]::V,অস্ত যাওয়া, аныгуылын
841,scheinen[Sonne]::V,আলো দেওয়া,рухс кӕнын
842,donnern::V,বজ্রধ্বনি করা,нæрын
843,wehen::V,প্রবাহিত হওয়া,дымын
844,strömen::V,প্রবাহিত হওয়া,кӕлын
845,fließen::V,ছুটা,цæуын
846,fließen::V,ছুটা,уайын
847,fließen::V,ছুটা,кæлын
848,sich drehen::V,পাক খাওয়া,зилын
849,schwanken::V,দোলা,æнкъуысын
850,schwingen::V,দোলা,æнкъуысын
851,schwingen::V,দোলা,змæлын
852,fallen::V,পড়া,хауын
853,brennen::V,সেঁকা,судзын
854,rauchen::V,ধোঁয়া ছড়ান,фæздæг кæнын
855,regnen::V,বর্ষণ_করা,уарын
856,gefrieren::V,হিমায়িত হওয়া,сӕлын
857,tauen::V,গলা,стайын
858,schmelzen::V,গলা,тайын
859,trocknen::V,শুষ্ক করা,хус кæнын
860,sieden::V,ফোঁড়া,фыцын
861,faulen::V,ক্ষয় হওয়া,ӕмбийын
862,verfaulen::V,ক্ষয় হওয়া ,бамбийын
863,reißen::V,ছিঁড়া,скъуийын
864,versinken::V,ডুবা,дӕлдон_кӕнын
865,vergehen::V,যাওয়া,аивгъуийын
866,erscheinen::V,আসা,разынын
867,verschwinden::V,অদৃশ্য হওয়া,фæтары уын
868,verschwinden::V,অদৃশ্য হওয়া,фæдæлдзæх уын
869,verschwinden::V,অদৃশ্য হওয়া,фесæфын
870,verschwinden::V,অদৃশ্য হওয়া,æрбайсæфын
871,sinken::V,হ্রাস হওয়া,дæлæмæ æрхауын
872,abnehmen::V,হ্রাস হওয়া,фæкъаддæр уын
873,abnehmen::V,হ্রাস হওয়া,фæцух уын
874,zunehmen::V,বৃদ্ধি পাওয়া,фæфылдæр уын
875,zunehmen::V,বৃদ্ধি পাওয়া,сбирæ уын
876,zunehmen::V,বৃদ্ধি পাওয়া,сахадын
877,steigen::V,ওঠা,сыстын
878,wachsen::V,বড় হওয়া,рӕзын
879,glänzen::V,জ্বলা,ӕрттивын
880,funkeln::V,জ্বল্জ্বল করা,тыбар-тыбур_кӕнын
881,läuten::V,রুসুঝুসু করা,цæгъдын
882,klingeln::V,বাজা,цæгъдын
883,klirren::V,টুংটাং-শব্দ করা,дзыгъал-мыгъул кæнын
884,klirren::V,টুংটাং-শব্দ করা,дзæгъ-дзæгъ кæнын
885,brausen::V,গর্জন করা,абухын
886,rauschen::V,মর্মরধ্বনি করা,
887,klingen::V,শব্দ করা,зæлын
888,klingen::V,শব্দ করা,азæлын
889,klingen::V,শব্দ করা,хъуысын
890,bellen::V,ঘেউ ঘেউ করা,рæйын
891,heulen::V,গর্জন করা,ниуын
892,blasen::V,ফুঁ দেওয়া,фу кӕнын
893,pfeifen::V,শিস্ দেওয়া,æхситт кæнын
894,pfeifen::V,শিস্ দেওয়া,къуыззитт кæнын
895,schreien::V,চিৎকার করা,хъӕр кӕнын
896,stöhnen::V,গোঁ-গো করা,хъæрзын
897,stöhnen::V,গোঁ-গো করা,дзыназын
898,zittern::V,কাঁপা,ризын
899,leben::V,বাঁচা,цӕрын
900,geboren werden::V,জন্মানো,райгуырын
901,atmen::V,শ্বাস ফেলা,улӕфын
902,trinken::V,পান করা,нуазын
903,essen::V,ভক্ষণ করা,хӕрын
904,schlucken::V,গেলা,ныхъуырын
905,müde werden::V,পরিশ্রান্ত হওয়া,бафæллайын
906,müde werden::V,পরিশ্রান্ত হওয়া,бафæлмæцын
907,müde werden::V,পরিশ্রান্ত হওয়া,сфæлмæцын
908,einschlafen::V,নিদ্রামগ্ন হওয়া,бафынæй уын
909,schlafen::V,নিদ্রা যাওয়া,хуыссын
910,schlafen::V,নিদ্রা যাওয়া,фынӕй кӕнын
911,aufwachen::V,জাগা,райхъал уын
912,aufstehen::V,জাগা,стын
913,sich erholen::V,আরাম করা,фæллад уадзын
914,sich erholen::V,আরাম করা,улæфын
915,krank werden::V,অসুস্থ হত্তয়া,фӕрынчын уын
916,krank sein::V,রূগ্ণ হত্তয়া,сӕйын
917,schmerzen::V,কন্কন করা,риссын
918,husten::V,কাশা,хуыфын
919,genesen::V,আরোগ্য হওয়া,сдзæбæх уын
920,genesen::V,আরোগ্য হওয়া,рандидзын
921,genesen::V,আরোগ্য হওয়া,сæндидзын
922,sterben::V,মারা যাওয়া,мӕлын
923,umkommen::V,মারা যাওয়া,фесæфын
924,umkommen::V,মারা যাওয়া,байсæфын
925,umkommen::V,মারা যাওয়া,бабын уын
926,umkommen::V,মারা যাওয়া,мард фæуын
927,sich bewegen::V,চলা,тæлфын
928,sich bewegen::V,চলা,цæуын
929,sich rühren::V,নড়া,змӕлын
930,sich erheben::V,উদিত হওয়া,стын
931,sich setzen::V,বসা,сбадын
932,hinfallen::V,পড়া,ӕрхауын
933,laufen::V,হাঁটা,цӕуын
934,laufen::V,হাঁটা,рацу-бацу_кӕнын
935,schreiten::V,হাঁটা,къахдзæф кæнын
936,schreiten::V,হাঁটা,санчъех кæнын
937,schreiten::V,হাঁটা,цæуын
938,spazierengehen::V,পায়চারি করা,озер кæнын
939,spazierengehen::V,পায়চারি করা,тезгъо кæнын
940,eilen::V,ত্বরাম্বিত করা,тагъд кæнын
941,eilen::V,ত্বরাম্বিত করা,тындзын
942,sich beeilen::V,ত্বরাম্বিত করা,тагъд кæнын
943,sich beeilen::V,ত্বরাম্বিত করা,тындзын
944,sausen::V,ধেয়ে যাওয়া,уайын
945,sausen::V,ধেয়ে যাওয়া,тæхын
946,rennen::V,চলা,згъорын
947,springen::V,লাফানো,гæпп кæнын
948,springen::V,লাফানো,сæррæтт кæнын
949,springen::V,লাফানো,лиуырын
950,klettern::V,আরোহণ করা,хилын
951,schaukeln::V,দোলা,хецъро кæнын
952,schaukeln::V,দোলা,херыйыл бадын
953,kriechen::V,হামাগুড়ি দেওয়া,бырын
954,schwimmen::V,সাঁতার কাটা,ленк кӕнын
955,tauchen::V,ডোবা,ныгъуылын
956,rudern::V,দাঁড় টানা,бæлæгъ тæрын
957,rudern::V,দাঁড় টানা,чема тæрын
958,fahren::V,চালান,цӕуын
959,fliegen::V,ওড়া,тӕхын
960,gehen::V,যাওয়া,цӕуын
961,weggehen::V,প্রস্থান করা,ацӕуын
962,abfahren::V,প্রস্থান করা,араст уын
963,anhalten::V,থামা,æрлæууын
964,hineingehen::V,ঢোকা,мидæмæ цæуын
965,eintreten::V,ঢোকা,бацӕуын
966,kommen::V,আসা,æрцæуын
967,ankommen::V,আসা,æрцæуын
968,zurückkommen::V,ফিরা,раздæхын
969,zurückkommen::V,ফিরা,фæстæмæ_раздæхын
970,zurückkommen::V,ফিরা,æрбаздæхын
971,zurückkommen::V,ফিরা,аздæхын
972,bleiben::V,থাকা,лӕууын
973,warten::V,অপেক্ষা করা,ӕнхъӕлмӕ кӕсын
974,erwarten::V,অপেক্ষা করা,ӕнхъӕлмӕ кӕсын
975,suchen::V,খোঁজ করা,агурын
976,finden::V,পাওয়া,ссарын
977,versuchen::V,পরখ করা,фӕлварын
978,vorbereiten::V,প্রস্তুত করা,бацаттæ кæнын
979,vorbereiten::V,প্রস্তুত করা,æрæввонг кæнын
980,lieben::V,ভালবাসা,уарзын
981,mögen::V,পছন্দ করা,зæрдæмæ цæуын
982,lachen::V,হাসা,худын
983,rühren::V,হৃদয়ম্পর্শ করা,зæрдæ суынгæг кæнын
984,weinen::V,কাঁদা,кӕуын
985,schimpfen::V,নালিশ করা,æлгъитын
986,sich ärgern::V,রাগ হত্তয়া,мæсты кæнын
987,sich fürchten::V,ভয় করা,тæрсын
988,fürchten::V,ডরা,тæрсын
989,fliehen::V,পালানো,лидзын
990,flüchten::V,পালানো,алидзын
991,sehen::V,দেখা,уынын
992,anschauen::V,দেখা,акӕсын
993,ansehen::V,দেখা,кӕсын
994,hören::V,শোনা,хъусын
995,zuhören::V,শোনা,хъусын
996,probieren::V,পরখ করা,уынын
997,probieren::V,পরখ করা,аходын
998,riechen::V,শুঁকা,смудын
999,fühlen::V,অনুভব করা,ӕнкъарын
1000,scheinen::V,মনে হত্তয়া,зынын
1001,zu sehen sein::V,দেখা দেত্তয়া,зынын
1002,vernehmen::V,শোনা,фехъусын
1003,frieren::V,শীত লাগা,сийын
1004,tun::V,করা,кӕнын
1005,können::V,পারা,фӕразын
1006,wollen::V,ইচ্ছা করা,фӕндын
1007,anfangen::V,আরম্ভ করা,райдайын
1008,beenden::V,শেষ করা,фӕуын
1009,aufhören::V,থামা,банцайын
1010,aufhören::V,থামা,фенцайын
1011,gelingen::V,সিদ্ধিলাভ করা,бантысын
1012,geraten::V,পরিণত হত্তয়া,разынын
1013,öffnen::V,খোলা,гом кӕнын
1014,schließen::V,বন্ধ করা,ӕхгӕнын
1015,stellen::V,স্থাপন করা,ӕвӕрын
1016,setzen::V,স্থাপন করা,сбадын кӕнын
1017,legen::V,স্থাপন করা,ӕрӕвӕрын
1018,berühren::V,স্পর্শ করা,агайын
1019,verbinden::V,সংযুক্ত করা,бӕттын
1020,bedecken::V,ঢাকা,ӕмбӕрзын
1021,aufhängen::V,ঝুলানো,ауындзын
1022,anzünden::V,জ্বালান,ссудзын
1023,aufheben::V,কুড়াইয়া তোলা,сисын
1024,zurücklassen::V,পরিত্যাগ করা,ныууадзын
1025,verlieren::V,হারান,фесафын
1026,fallen lassen::V,ফেলা,ӕрӕппарын
1027,fallen lassen::V,ফেলা,къухтӕй феуӕгъд кӕнын
1028,machen::V,গঠন করা,саразын
1029,herstellen::V,সৃষ্টি করা,сцæттæ кæнын
1030,herstellen::V,সৃষ্টি করা,саразын
1031,bauen::V,নির্মাণ করা,амайын
1032,reparieren::V,মেরামত করা,æмпъузын
1033,reparieren::V,মেরামত করা,цалцæг кæнын
1034,verbessern::V,উন্নতিলাভ করা,фæхуыздæр кæнын
1035,ändern::V,পরিবর্তিত করা,аивын
1036,graben::V,খনন করা,къахын
1037,beugen::V,নোয়া,æркъæдз кæнын
1038,beugen::V,নোয়া,æртасын кæнын
1039,biegen::V,নোয়া,тасын кӕнын
1040,drehen::V,ঘোরান,здухын
1041,wenden::V,উলটাইয়া দেত্তয়া,афæлдахын
1042,wenden::V,উলটাইয়া দেত্তয়া,рафæлдахын
1043,umdrehen::V,উলটানো,афæлдахын
1044,heben::V,উত্তোলন করা,сдарын
1045,heben::V,উত্তোলন করা,схæцын
1046,hochheben::V,উঁচু করা,уæлæмæ хæцын
1047,ergreifen::V,দখল করা,фӕлӕбурын
1048,halten::V,ধরা,дарын
1049,drücken::V,টেপা,æлхъивын
1050,drücken::V,টেপা,хæцын
1051,schieben::V,ঠেলা,схойын
1052,kratzen::V,চাঁচা,хафын
1053,lecken::V,চাটা,сдæрын
1054,beißen::V,দংশন করা,хæцын
1055,abreißen::V,বিচ্ছিন্ন করা,ратонын
1056,abschneiden::V,বিচ্ছিন্ন করা,ралыг кӕнын
1057,binden::V,বন্ধন করা,бабӕттын
1058,stecken::V,বিদ্ধ করা,ныссадзын
1059,brechen::V,ভাঙা,асæттын
1060,brechen::V,ভাঙা,басæттын
1061,brechen::V,ভাঙা,ныссæттын
1062,klopfen::V,আঘাত করা,хойын
1063,klopfen::V,আঘাত করা,гуыпп-гуыпп кæнын
1064,klopfen::V,আঘাত করা,къуырцц-къуырцц кæнын
1065,hauen::V,আঘাত করা,цӕвын
1066,hauen::V,আঘাত করা,нӕмын
1067,kleben::V,সাঁটা,ныхасын
1068,kleben::V,সাঁটা,æндадзын
1069,reiben::V,ঘষা,сӕрфын
1070,reiben::V,ঘষা,хафын
1071,streichen::V,ছড়াইয়া,байсæрдын
1072,streichen::V,ছড়াইয়া,сахорын
1073,schleifen::V,ধার দেওয়া,ссын
1074,schleifen::V,ধার দেওয়া,цыргъ кӕнын
1075,schneiden::V,কাটা,кӕрдын
1076,rütteln::V,নাড়ান,æнкъусын
1077,schütteln::V,নড়া,уигъын
1078,schwenken::V,দোলা,тилын
1079,schwenken::V,দোলা,уигъын
1080,schütten::V,বর্ষণ করা,ныккӕнын
1081,füllen::V,পরিপূর্ণ করা,байдзаг кæнын
1082,einwickeln::V,মুড়া,батухын
1083,tragen::V,বহন করা,хӕссын
1084,schleppen::V,টানা,ласын
1085,ziehen::V,টানা,ласын
1086,aufbewahren::V,রাখা,æвæрын
1087,werfen::V,ছুড়া,зыввытт кӕнын
1088,fangen::V,লোফা,ӕрцахсын
1089,packen::V,ধরা,рацахсын
1090,verstecken::V,গোপন করা,æмбæхсын
1091,verstecken::V,গোপন করা,нымæхсын
1092,teilen::V,বিভক্ত করা,уарын
1093,schicken::V,প্রেরণ করা,ӕрвитын
1094,bringen::V,আনা,æрхæссын
1095,bringen::V,আনা,æрбахæссын
1096,hinzufügen::V,একত্র করা,ӕфтауын
1097,bekommen::V,পাওয়া,ссарын
1098,bekommen::V,পাওয়া,сфæрæз кæнын
1099,bekommen::V,পাওয়া,самал кæнын
1100,erhalten::V,পাওয়া,райсын
1101,nehmen::V,নেওয়া,райсын
1102,wählen::V,বাছা,равзарын
1103,auswählen::V,বাছা,авзарын
1104,bewahren::V,বাঁচাইয়া রাখা,бавæрын
1105,bewahren::V,বাঁচাইয়া রাখা,нывæрын
1106,behindern::V,বাধা দেওয়া,цæлхдур æвæрын
1107,behindern::V,বাধা দেওয়া,ныхдур æвæрын
1108,behindern::V,বাধা দেওয়া,къуылымпы кæнын
1109,behindern::V,বাধা দেওয়া,хъыг дарын
1110,verderben::V,নষ্ট করা,фесафын
1111,beschädigen::V,ক্ষতি করা,халын
1112,zerbrechen::V,ভাঙ্গিয়া যাওয়া,асӕттын
1113,zerreißen::V,ছিঁড়া,аскъуынын
1114,zerstören::V,বিনাশ করা,фехалын
1115,verbrennen::V,দহন করা,басудзын
1116,geben::V,দেওয়া,дӕттын
1117,reichen::V,দেওয়া,адæттын
1118,schenken::V,উপহার দেত্তয়া,лæвар кæнын
1119,versprechen::V,প্রতিশ্রুতি দেওয়া,дзырд раттын
1120,versprechen::V,প্রতিশ্রুতি দেওয়া,зӕрдӕ бавӕрын
1121,wünschen::V,আকাঙ্ক্ষা করা,зæрдæ зæгъы
1122,loben::V,প্রশংসা করা,раппӕлын
1123,küssen::V,চুম্বন করা,пъа кæнын
1124,küssen::V,চুম্বন করা,ба кæнын
1125,wiegen::V,দুলানো,узын
1126,zudecken::V,ঢাকা,бамбӕрзын
1127,wecken::V,জাগানো,райхъал кӕнын
1128,zeigen::V,দেখানো,амонын
1129,führen::V,পথ দেখানো,кӕнын
1130,führen::V,পথ দেখানো,фæкæнын
1131,lehren::V,শেখানো,ахуыр кæнын
1132,unterrichten::V,শিক্ষা দেওয়া,ахуыр кæнын
1133,aufziehen::V,পালন করা,хъомыл кӕнын
1134,leiten::V,পরিচালনা করা,разамынд дӕттын
1135,antreiben::V,চালনা করা,тагъд кæнын
1136,antreiben::V,চালনা করা,рог кæнын
1137,lassen::V,অনুমতি দেওয়া,кæнын
1138,einladen::V,নিমন্ত্রণ করা,ӕрхонын
1139,einladen::V,নিমন্ত্রণ করা,ӕрбахонын
1140,vereinigen::V,এক করা,баиу кӕнын
1141,besuchen::V,দেখিতে যাওয়া,абæрæг кæнын
1142,besuchen::V,দেখিতে যাওয়া,бабæрæг кæнын
1143,besuchen::V,দেখিতে যাওয়া,бауайын
1144,treffen::V,সন্মুখীন হওয়া,фембæлын
1145,sich versammeln::V,জড়ো হওয়া,æрæмбырд уын
1146,spielen::V,খেলা,хъазын
1147,singen::V,গাওয়া,зарын
1148,tanzen::V,নাচা,кафын
1149,sich trennen::V,পৃথক করা,фæйнæрдæм фæцæуын айхæлын
1150,verlassen::V,পরিত্যাগ করা,ныууадзын
1151,retten::V,উদ্ধার করা,фервӕзын кӕнын
1152,bewachen::V,পাহারা দেওয়া,хъахъхъӕнын
1153,schützen::V,রক্ষা করা,хъахъхъӕнын
1154,verteidigen::V,রক্ষা করা,бахизын
1155,sich schlagen::V,লড়াই করা,хыл кæнын
1156,schießen::V,তীরবেগে ছোটা,ӕхсын
1157,siegen::V,জেতা,басӕттын
1158,siegen::V,জেতা,фӕуӕлахиз уӕвын
1159,ärgern::V,বিরক্ত করা,мӕсты кӕнын
1160,schlagen::V,আঘাত করা,ныццæвын
1161,treten::V,লাথি মারা,
1162,stechen::V,দংশন করা,фæрæхойын
1163,stoßen::V,ঠেলা,риуыгъын
1164,stehlen::V,অপহরণ করা,давын
1165,stören::V,ঘাঁটান,хъыгдарын
1166,belästigen::V,বিরক্ত করা,хъыгдарын
1167,verbergen::V,গোপন করা,бамбӕхсын
1168,verbergen::V,গোপন করা,басусӕг кӕнын
1169,täuschen::V,প্রবঞ্চনা করা,фӕливын
1170,täuschen::V,প্রবঞ্চনা করা,асайын
1171,betrügen::V,প্রতারণা করা,асайын
1172,töten::V,হত্যা করা,амарын
1173,wohnen::V,বাস করা,цӕрын
1174,arbeiten::V,কাজ করা,кусын
1175,sammeln::V,সংগ্রহ করা,æртонын
1176,pflücken::V,চয়ন করা,тонын
1177,jagen::V,শিকার করা,цуан кæнын
1178,fischen::V,মাছ ধরা,кæсаг ахсын æнгуырæй
1179,fischen::V,মাছ ধরা,æнгуыр дарын
1180,fassen::V,ধরা,ӕрцахсын
1181,hüten::V,যুথভুক্ত করা,хизын
1182,treiben::V,চালনা করা,скъӕрын
1183,anbinden::V,বন্ধন করা,бабæттын
1184,anbinden::V,বন্ধন করা,æрбæттын
1185,füttern::V,ভোজন করানো,холлаг дæттын
1186,füttern::V,ভোজন করানো,холлаг æвæрын
1187,füttern::V,ভোজন করানো,дарын
1188,melken::V,দুগ্ধ দোহন করা,дуцын
1189,hacken::V,কাটা,кæрдын
1190,hacken::V,কাটা,лыгтæ кæнын
1191,gießen::V,বর্ষণ করা,бакалын
1192,reifen::V,পাকা,срæгъæд уын
1193,reifen::V,পাকা,сцæттæ уын
1194,zubereiten::V,রন্ধন করা,сцӕттӕ кӕнын
1195,kochen::V,রন্ধন করা,фыцын
1196,backen::V,সেকা,фыцын
1197,braten::V,ভাজা,цурын
1198,umrühren::V,নড়ানো,ахæццæ кæнын
1199,umrühren::V,নড়ানো,азмæнтын
1200,umrühren::V,নড়ানো,астауын
1201,stricken::V,বোনা,кæнын
1202,stricken::V,বোনা,бийын
1203,nähen::V,সেলাই করা,хуыйын
1204,färben::V,রঞ্জিত করা,ахорын
1205,reinigen::V,পরিষ্কার করা,ссыгъдæг кæнын
1206,reinigen::V,পরিষ্কার করা,ныссыгъдæг кæнын
1207,reinigen::V,পরিষ্কার করা,ныссæрфын
1208,waschen::V,পরিষ্কার করা,ӕхсын
1209,abwischen::V,মুছা,сӕрфын
1210,spülen::V,পরিষ্কার করা,æнхъæвзын
1211,fegen::V,ঝাঁট দেওয়া,мӕрзын
1212,kehren::V,ঝাঁট দেওয়া,мӕрзын
1213,baden::V,অবগাহন করা,хи найын
1214,sich waschen::V,ধোয়া,хи æхсын
1215,ausziehen::V,খুলা,ласын
1216,anziehen::V,গায়ে দেত্তয়া,скæнын
1217,sich anziehen::V,পোশাক পরা,дзаума скæнын
1218,sich anziehen::V,পোশাক পরা,дарæс скæнын
1219,kämmen::V,আঁচড়ানো,ныффасын
1220,kämmen::V,আঁচড়ানো,æрфасын
1221,schmücken::V,সাজান করা,фӕлындын
1222,sagen::V,উচ্চারণ করা,зæгъын
1223,sprechen::V,বলা,дзурын
1224,reden::V,আলাপ করা,ныхас кӕнын
1225,sich unterhalten::V,আড্ডা দেওয়া,ныхас кæнын
1226,fragen::V,জিজ্ঞাসা করা,фӕрсын
1227,bitten::V,প্রার্থনা করা,курын
1228,erzählen::V,বর্ণনা করা,радзурын
1229,erzählen::V,বর্ণনা করা,ратаурæгъ кæнын
1230,mitteilen::V,বলা,фехъусын кæнын
1231,nennen::V,নাম দেওয়া,хонын
1232,rufen::V,আমন্ত্রণ করা,сидын
1233,prahlen::V,বড়াই করা,ӕппӕлын
1234,übersetzen::V,ভাষাস্তরিত করা,ратæлмац кæнын
