,Concept_ID,ml,ga
645,sauber::A,വൃത്തിയുള്ള,glan
646,schmutzig::A,അഴുക്കുനിറഞ്ഞ,salach
647,roh::A,അസംസ്കൃതമായ,amh
648,reif::A,പഴുത്ത,aibí
649,lecker::A,രുചികരമായ,blasta
650,süß::A,മധുരമുള്ള,milis
651,bitter::A,കടുത്ത,searbh
652,sauer::A,പുളിപ്പുള്ള,géar
653,sauer::A,പുളിപ്പുള്ള,searbh
654,hell::A,ജ്വലിക്കുന്ന,geal
655,hell::A,ജ്വലിക്കുന്ന,soilseach
656,dunkel::A,ഇരുണ്ട,dorcha
657,schwarz::A,കറുത്ത,dubh
658,weiß::A,വെളുത്ത,bán
659,rot::A,ചുവന്ന,dearg
660,gelb::A,മഞ്ഞനിറമായ,buí
661,blau::A,നീലനിറമുള്ള,gorm
662,grün::A,പച്ചനിറമുള്ള,glas
663,grün::A,പച്ചനിറമുള്ള,uaine
664,grau::A,ചാരനിറത്തിലുള്ള,liath
665,bunt::A,വർണ്ണശബളമായ,ildathach
666,bunt::A,വർണ്ണശബളമായ,dathannach
667,billig::A,വിലകുറഞ്ഞ,saor
668,teuer::A,ചെലവേറിയ,daor
669,teuer::A,ചെലവേറിയ,costasach
670,wertvoll::A,വിലപിടിപ്പുള്ള,luachmhar
671,blind::A,അന്ധനായ,dall
672,blind::A,അന്ധനായ,caoch
673,taub::A,കേൾവിക്കുറവുള്ള,bodhar
674,kräftig::A,ശക്തിയുള്ള,cumhachtach
675,stark::A,ബലമുള്ള,tréan
676,stark::A,ബലമുള്ള,láidir
677,schwach::A,ക്ഷീണിച്ച,lag
678,schwach::A,ക്ഷീണിച്ച,fann
679,fett::A,കൊഴുപ്പുള്ള,ramhar
680,schlank::A,മെലിഞ്ഞ,caol
681,schlank::A,മെലിഞ്ഞ,seang
682,hübsch::A,മനോഹരമായ,álainn
683,hübsch::A,മനോഹരമായ,dathúil
684,böse::A,പാപിയായ,olc
685,dumm::A,വിവരംകെട്ട,dúr
686,dumm::A,വിവരംകെട്ട,amaideach
687,faul::A,അലസനായ,falsa
688,faul::A,അലസനായ,leisciúil
689,fleißig::A,അദ്ധ്വാനശീലമുള്ള,dícheallach
690,geizig::A,പിശുക്കനായ,barainneach
691,geizig::A,പിശുക്കനായ,sprionlaithe
692,klug::A,ബുദ്ധിസാമർഥ്യമുള്ള,cliste
693,geschickt::A,പ്രതിഭാശാലി,oilte
694,geschickt::A,പ്രതിഭാശാലി,ealaíonta
695,lieb::A,പ്രിയപ്പെട്ട,dil
696,lieb::A,പ്രിയപ്പെട്ട,dílis
697,lustig::A,ആനന്ദകരമായ,aerach
698,lustig::A,ആനന്ദകരമായ,meidhreach
699,sanft::A,സൌമ്യമായ,bog
700,sanft::A,സൌമ്യമായ,séimh
701,hungrig::A,വിശപ്പുള്ള,ocrach
702,krank::A,അസുഖമുള്ള,tinn
703,krank::A,അസുഖമുള്ള,breoite
704,nackt::A,നഡമായ,nocht
705,traurig::A,വിഷമമുള്ള,brónach
706,lebendig::A,ഉപജീവനം,beo
707,gut::A,നല്ല,maith
708,schlecht::A,മോശമായ,dona
709,schlecht::A,മോശമായ,droch-
710,richtig::A,ശരിയായ,ceart
711,schlimm::A,വൃത്തികെട്ട,gránna
712,schlimm::A,വൃത്തികെട്ട,tubaisteach
713,wahr::A,ശരിയായ,fíor
714,alt::A,പഴയ,sean
715,neu::A,പുതിയ,úr
716,neu::A,പുതിയ,nua
717,ehemalig::A,മുൻ,iar-
718,ehemalig::A,മുൻ,sean-
719,alt[Lebewesen]::A,വയസ്സുള്ള,sean
720,alt[Lebewesen]::A,വയസ്സുള്ള,aosta
721,jung::A,കൌമാരമായ,óg
722,arm::A,പാവപ്പെട്ട,bocht
723,reich::A,സമ്പന്നമായ,saibhir
724,reich::A,സമ്പന്നമായ,rachmasach
725,bekannt::A,പരിചിതമായ,atá eolas air
726,berühmt::A,പ്രശസ്തനായ,cailiúil
727,berühmt::A,പ്രശസ്തനായ,clúiteach
728,fremd::A,വൈദേശികമായ,coimhthíoch
729,verschieden::A,വ്യത്യസ്തമായ,éagsúil
730,verschieden::A,വ്യത്യസ്തമായ,difriúil
731,nah::A,അരികത്തുള്ള,gar
732,nah::A,അരികത്തുള്ള,deas
733,fern::A,അകലെയുള്ള,i bhfad uainn
734,fern::A,അകലെയുള്ള,i bhfad i gcéin
735,linker::A,അവശേഷിച്ച,clé
736,rechter::A,വലത്തേ,deas
737,anderer::A,മറ്റുള്ള,eile
738,erster::A,ആദ്യത്തെ,céad
739,zweiter::A,രണ്ടാം,dóú
740,zweiter::A,രണ്ടാം,dara
741,dritter::A,മൂന്നാമത്,tríú
742,dritter::A,മൂന്നാമത്,treas
743,letzter::A,അവസാനത്തെ,déanach
744,letzter::A,അവസാനത്തെ,deireanach
745,allein::ADV,തനിച്ചുള്ള,i d'aonar
746,auf einmal::ADV,ഉടന്,ag an am céanna
747,zusammen::ADV,ഒരുമിച്ച,le chéile
748,zusammen::ADV,ഒരുമിച്ച,in eineacht
749,lange::ADV,നീണ്ട_കാലത്തേയ്ക്ക്,fada
750,plötzlich::ADV,പെട്ടെന്ന്,go tobann
751,plötzlich::ADV,പെട്ടെന്ന്,i dtobainne
752,sofort::ADV,തത്ക്ഷണം,ar an toirt
753,sofort::ADV,തത്ക്ഷണം,ar an bpointe
754,später::ADV,പിന്നീട്,níos déanaí
755,jetzt::ADV,ഇപ്പോൾ,anois
756,heute::ADV,ഇന്ന്,inniu
757,morgen::ADV,നാളെ,amárach
758,bald::ADV,ഉടനെ,go luath
759,bald::ADV,ഉടനെ,gan mhoill
760,dann::ADV,അപ്പോൾ,ansin
761,gestern::ADV,ഇന്നലെ,inné
762,einst::ADV,പണ്ടൊരിക്കല്,tráth
763,einst::ADV,പണ്ടൊരിക്കല്,uair amháin
764,damals::ADV,അപ്പോൾ,ag an am
765,damals::ADV,അപ്പോൾ,an t-am sin
766,danach::ADV,പിന്നീട്,ina dhiaidh sin
767,vorher::ADV,മുൻപ്,cheana
768,vorher::ADV,മുൻപ്,roimhe sin
769,zuerst::ADV,ആദ്യം,ar dtús
770,einmal::ADV,ഒരിക്കൽ,uair amháin
771,manchmal::ADV,ചിലപ്പോൾ,uaireanta
772,oft::ADV,പലപ്പോഴും,minic
773,immer::ADV,എപ്പോഴും,i gcónaí
774,niemals::ADV,ഒരിക്കലും,riamh
775,hier::ADV,ഇവിടെ,anseo
776,hierhin::ADV,ഇവിടേക്ക്,anseo
777,von hier::ADV,ഇവിടെനിന്ന്,an áit seo
778,dort::ADV,അവിടെ,ann
779,dort::ADV,അവിടെ,ansin
780,dorthin::ADV,അവിടേക്ക്,ann
781,dorthin::ADV,അവിടേക്ക്,ansin
782,geradeaus::ADV,മുമ്പിൽ,ar aghaidh
783,geradeaus::ADV,മുമന്നോട്ട്,ar aghaidh
784,vorwärts::ADV,മുന്നോട്ട്,
785,rückwärts::ADV,തലതിരിച്ച്,siar
786,zurück::ADV,പുറകിലേക്ക്,ar ais
787,unten::ADV,താഴെ,thíos
788,hinab::ADV,താഴേക്ക്,síos
789,oben::ADV,മുകളിൽ,thuas
790,hinauf::ADV,മുകളിൽ,suas
791,überall::ADV,എല്ലായിടത്തും,i ngach áit
792,überall::ADV,എല്ലായിടത്തും,ar fud na háite
793,nicht::ADV,ഇല്ല,ní
794,nicht::ADV,ഇല്ല,cha
795,ein wenig::ADV,കുറച്ച്,beagán
796,kaum::ADV,കഷ്ടിച്ച്,ar éigean
797,sehr::ADV,വളരെ,an-
798,so::ADV,അങ്ങനെ,chomh
799,so::ADV,അങ്ങനെ,mar sin
800,noch::ADV,ഇപ്പോഴും,fós
801,noch::ADV,ഇപ്പോഴും,go fóill
802,nur::ADV,മാത്രം,amháin
803,nur::ADV,മാത്രം,níl ach
804,schon::ADV,നേരത്തേ തന്നെ,cheana
805,schon::ADV,നേരത്തേ തന്നെ,cheana féin
806,wieder::ADV,വീണ്ടും,arís
807,wieder::ADV,വീണ്ടും,athuair
808,vergebens::ADV,വിഫല,amú
809,vergebens::ADV,വിഫല,in aisce
810,vor::PRP,മുമ്പിൽ,ar thosach
811,hinter::PRP,പുറകിൽ,laistiar de
812,hinter::PRP,പുറകിൽ,taobh thiar de
813,unter::PRP,കീഴിൽ,faoi
814,durch::PRP,ഉള്ളിലൂടെ,trí
815,neben::PRP,അടുത്ത്,taobh le
816,neben::PRP,അടുത്ത്,in aice le
817,zwischen::PRP,ഇടയ്ക്ക്,idir
818,wegen::PRP,നിമിത്തം,de bharr
819,wegen::PRP,നിമിത്തം,mar gheall ar
820,dies::PRN,ഇത്,seo
821,das::PRN,അത്,sin
822,alles::PRN,എല്ലാം,gach rud
823,ich::PRN,ഞാൻ,mé
824,ich::PRN,ഞാൻ,mise
825,du::PRN,നിങ്ങൾ,tú
826,du::PRN,നിങ്ങൾ,tusa
827,er::PRN,അദ്ദേഹം,sé
828,er::PRN,അദ്ദേഹം,seisean
829,er::PRN,അയാൾ,sé
830,er::PRN,അയാൾ,seisean
831,er::PRN,അവൻ,sé
832,er::PRN,അവൻ,seisean
833,er::PRN,അവർ,sé
834,er::PRN,അവർ,seisean
835,er::PRN,അവൾ,sé
836,er::PRN,അവൾ,seisean
837,wir::PRN,നമ്മൾ,sinn
838,ihr::PRN,നിങ്ങൾ,sibh
839,ihr::PRN,നിങ്ങൾ,sibhse
840,sie::PRN,അവർ,siad
841,sie::PRN,അവർ,siadsan
842,was::FPRN,എന്ത്,cad
843,was::FPRN,എന്ത്,céard
844,wer::FPRN,ആര്,cé
845,wo::FADV,എവിടെ,cá
846,wo::FADV,എവിടെ,cén áit
847,wohin::FADV,എവിടേക്ക്,cá
848,wohin::FADV,എവിടേക്ക്,cén áit
849,wie::FADV,എങ്ങനെ,conas
850,wie::FADV,എങ്ങനെ,cén chaoi
851,warum::FADV,എന്തുകൊണ്ട്,cén fáth
852,warum::FADV,എന്തുകൊണ്ട്,cad chuige
853,wieviel::FNUM,എത്ര,cá mhéad
854,eins::NUM,ഒന്ന്,aon
855,zwei::NUM,രണ്ട്,dhá
856,drei::NUM,മൂന്ന്,trí
857,vier::NUM,നാല്,ceathair
858,fünf::NUM,അഞ്ച്,cúig
859,sechs::NUM,ആറ്,sé
860,sieben::NUM,ഏഴ്,seacht
861,acht::NUM,എട്ട്,ocht
862,neun::NUM,ഒമ്പത്,naoi
863,zehn::NUM,പത്ത്,deich
864,elf::NUM,പതിനൊന്ന്,aon déag
865,zwölf::NUM,പന്ത്രണ്ട്,dó dhéag
866,zwanzig::NUM,ഇരുപത്,fiche
867,dreißig::NUM,മുപ്പത്,tríocha
868,vierzig::NUM,നാൽപ്പത്,daichead
869,vierzig::NUM,നാൽപ്പത്,ceathracha
870,fünfzig::NUM,അൻപത്,caoga
871,sechzig::NUM,അറുപത്,seasca
872,siebzig::NUM,എഴുപത്,seachtó
873,achtzig::NUM,എൺപത്,ochtó
874,neunzig::NUM,തൊണ്ണൂറ്,nócha
875,hundert::NUM,നൂറ്,céad
876,tausend::NUM,ആയിരം,míle
877,und::CNJ,ഉം,agus
878,oder::CNJ,അഥവാ,nó
879,stehen::V,നിൽക്കുക,seas
880,sitzen::V,ഇരിക്കുക,suigh
881,liegen::V,കിടക്കുക,luigh
882,hängen::V,തൂങ്ങുക,tá crochta
883,werden::V,ആയിത്തീരുക,éirigh
884,passieren::V,സംഭവിക്കുക,tarlaigh
885,beginnen::V,ആരംഭിക്കുക,tosaigh
886,enden::V,അവസാനിപ്പിക്കുക,críochnaigh
887,wechseln::V,മാറ്റുക,athraigh
888,aufgehen[Sonne]::V,ഉയരുക,éirigh
889,untergehen[Sonne]::V,അടുക്കി_വയ്ക്കുക,fuin
890,untergehen[Sonne]::V,അടുക്കി_വയ്ക്കുക,téigh faoi
891,scheinen[Sonne]::V,പ്രകാശിക്കുക,taitin
892,scheinen[Sonne]::V,പ്രകാശിക്കുക,soilsigh
893,donnern::V,ഇടിവെട്ടുക,tá toirneach ann
894,wehen::V,വീശുക,séid
895,strömen::V,ഒഴുകുക,sil
896,fließen::V,ഒഴുകുക,rith
897,fließen::V,ഒഴുകുക,snigh
898,sich drehen::V,ചുറ്റുക,cas
899,sich drehen::V,ചുറ്റുക,imrothlaigh
900,sich drehen::V,കറക്കുക,cas
901,sich drehen::V,കറക്കുക,imrothlaigh
902,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,luasc
903,schwingen::V,ആടുക,luasc
904,fallen::V,വീഴുക,tit
905,brennen::V,കത്തുക,dóigh
906,rauchen::V,പുകയുക,plúch toite
907,regnen::V,മഴ_പെയ്യുക,báistigh
908,regnen::V,മഴ_പെയ്യുക,tá ag cur báistí
909,gefrieren::V,തണത്ത്_മരവിക്കുക,sioc
910,gefrieren::V,തണത്ത്_മരവിക്കുക,reoigh
911,tauen::V,അലിയുക,leáigh
912,tauen::V,അലിയുക,coscair
913,schmelzen::V,ഉരുകുക,leáigh
914,trocknen::V,വരളുക,triomaigh
915,sieden::V,തിളപ്പിക്കുക,fiuch
916,sieden::V,തിളപ്പിക്കുക,beirigh
917,faulen::V,ചീയുക,lobh
918,faulen::V,ചീയുക,dreoigh
919,verfaulen::V,അഴുകുക,lobh
920,verfaulen::V,അഴുകുക,feoigh
921,reißen::V,ശബ്ദത്തോടെ_മുറിയുക,bris
922,versinken::V,മുക്കുക,téigh síos
923,vergehen::V,കടന്നുപോകുക,téigh thart
924,erscheinen::V,പ്രത്യക്ഷപ്പെടുക,tar
925,verschwinden::V,അദൃശ്യമാകുക,imigh
926,sinken::V,താഴുക,tit
927,sinken::V,താഴുക,ísligh
928,abnehmen::V,കുറിയുക,maolaigh
929,abnehmen::V,കുറിയുക,laghdaigh
930,zunehmen::V,വർദ്ധിക്കുക,méadaigh
931,steigen::V,ഉയരുക,éirigh
932,wachsen::V,വളരുക,fás
933,glänzen::V,മിന്നുക,lonraigh
934,funkeln::V,തിളങ്ങുക,drithligh
935,lärmen::V,ശബ്ദമുണ്ടാക്കുക,tóg callán
936,läuten::V,മണിമുഴങ്ങുക,buail
937,klingeln::V,ചിലമ്പുക,buail
938,klirren::V,കിലുക്കുക,cling
939,brausen::V,മുഴങ്ങുക,búir
940,rauschen::V,അനങ്ങുക,tá ag siosarnach
941,klingen::V,മുഴക്കുക,tá glór ag
942,bellen::V,കുരയ്ക്കുക,amhastraigh
943,heulen::V,ഓരിയിടുക,glam
944,blasen::V,ഊതുക,séid
945,pfeifen::V,വിസിലടിക്കുക,lig fead
946,schreien::V,ആക്രോശിക്കുക,béic
947,schreien::V,ആക്രോശിക്കുക,glaoigh
948,stöhnen::V,അരക്കം,lig cnead
949,stöhnen::V,ആർത്തനാദം,lig cnead
950,zittern::V,വിറയ്ക്കുക,crith
951,zittern::V,വിറയ്ക്കുക,creathnaigh
952,leben::V,താമസിക്കുക,mair
953,geboren werden::V,ജനിക്കുക,rugadh
954,atmen::V,ശ്വസിക്കുക,análaigh
955,trinken::V,കുടിക്കുക,ól
956,essen::V,കഴിക്കുക,ith
957,schlucken::V,വിഴുങ്ങുക,slog
958,müde werden::V,ക്ഷീണിക്കുക,tuirsigh
959,einschlafen::V,നിദ്രിക്കുക,tit ina chodladh
960,schlafen::V,ഉറങ്ങുക,codail
961,aufwachen::V,ഉണരുക,múscail
962,aufstehen::V,എഴുന്നേൽക്കുക,éirigh
963,sich erholen::V,വിശ്രമിക്കുക,lig scíth
964,krank werden::V,ദീനംപിടിക്കുക,éirigh tinn
965,krank sein::V,രോഗികളാകുക,tá tinn
966,schmerzen::V,വേദനിക്കുക,tá pian i
967,husten::V,ചുമയ്ക്കുക,déan casacht
968,genesen::V,സുഖപ്പെടുക,téarnaigh
969,sterben::V,മരിക്കുക,éag
970,sterben::V,മരിക്കുക,faigh bás
971,umkommen::V,മരിക്കുക,caill
972,sich bewegen::V,സ്ഥലം_മാറുക,bog
973,sich bewegen::V,സ്ഥലം_മാറുക,gluais
974,sich rühren::V,ചലിക്കുക,corraigh
975,sich erheben::V,നിൽക്കുക,seas suas
976,sich setzen::V,ഇരിക്കുക,suigh
977,hinfallen::V,വീഴുക,tit
978,laufen::V,നടക്കുക,siúil
979,schreiten::V,നടക്കുക,siúil
980,spazierengehen::V,ഉലാത്തുക,téigh ag spaisteoireacht
981,eilen::V,പാഞ്ഞെത്തുക,deifrigh
982,eilen::V,പാഞ്ഞെത്തുക,brostaigh
983,sich beeilen::V,തിരിക്കുകൂട്ടുക,deifrigh
984,sich beeilen::V,തിരിക്കുകൂട്ടുക,déan deifir
985,sich beeilen::V,തിടുക്കം_കാട്ടുക,deifrigh
986,sich beeilen::V,തിടുക്കം_കാട്ടുക,déan deifir
987,sausen::V,കുതിക്കുക,luathaigh
988,rennen::V,ഓടുക,rith
989,springen::V,ചാടുക,léim
990,klettern::V,കയറുക,dreap
991,schaukeln::V,ഇളകുക,téigh ar an maide corrach
992,kriechen::V,പതുങ്ങികയറുക,snámh
993,schwimmen::V,നീന്തുക,snámh
994,tauchen::V,വെള്ളത്തിലേക്ക് ചാടുക,tum
995,rudern::V,തുഴയുക,iomair
996,rudern::V,തുഴയുക,rámhaigh
997,fahren::V,വാഹനം ഓടിക്കുക,tiomáin
998,fliegen::V,പറക്കുക,eitil
999,gehen::V,പോകുക,téigh
1000,weggehen::V,വിടുക,imigh
1001,abfahren::V,പുറപ്പെടുക,imigh
1002,anhalten::V,നിർത്തുക,stad
1003,hineingehen::V,പ്രവേശിക്കുക,téigh isteach
1004,eintreten::V,പ്രവേശിക്കുക,téigh isteach
1005,kommen::V,വരുക,tar
1006,ankommen::V,എത്തിച്ചേരുക,tar
1007,zurückkommen::V,തിരിച്ചു വരുക,fill
1008,bleiben::V,തുടരുക,fan
1009,warten::V,കാത്തിരിക്കുക,fan
1010,erwarten::V,പ്രതീക്ഷിക്കുക,tá ag súil le
1011,erwarten::V,പ്രതീക്ഷിക്കുക,tá ag dréim le
1012,suchen::V,തിരയുക,lorg
1013,finden::V,കണ്ടെത്തുക,faigh
1014,finden::V,കണ്ടെത്തുക,aimsigh
1015,versuchen::V,ശ്രമിക്കുക,triail
1016,vorbereiten::V,തയ്യാറെടുക്കുക,réitigh
1017,lieben::V,സ്നേഹിക്കുക,gráigh
1018,mögen::V,ഇഷ്ടപ്പെടുക,taitin le
1019,mögen::V,ഇഷ്ടപ്പെടുക,is maith le
1020,lachen::V,ചിരിക്കുക,gáir
1021,rühren::V,ഹൃദയം സ്പർശിക്കുക,téigh i bhfeidhm ar
1022,weinen::V,തേങ്ങുക,goil
1023,weinen::V,തേങ്ങുക,caoin
1024,schimpfen::V,പിറുപിറുക്കുക,tá ag clamhsán
1025,sich ärgern::V,കോപിക്കുക,tá corraithe
1026,sich fürchten::V,പേടിക്കുക,tá eagla ar
1027,fürchten::V,പേടിക്കുക,tá eagla ar
1028,fliehen::V,രക്ഷപ്പെടുക,teith
1029,flüchten::V,രക്ഷപ്പെടുക,éalaigh
1030,sehen::V,കാണുക,feic
1031,anschauen::V,നോക്കുക,dearc
1032,anschauen::V,നോക്കുക,féach ar
1033,ansehen::V,നോക്കുക,breathnaigh
1034,hören::V,കേൾക്കുക,cluin
1035,zuhören::V,ശ്രദ്ധിക്കുക,éist
1036,probieren::V,രുചിയുള്ളതായി_തോന്നുക,bliais
1037,riechen::V,മണത്തു_നോക്കുക,bolaigh
1038,fühlen::V,സ്പർശിച്ചറിയുക,braith
1039,fühlen::V,സ്പർശിച്ചറിയുക,mothaigh
1040,scheinen::V,കാണപ്പെടുക,tá an chuma ar
1041,zu sehen sein::V,വെളിച്ചപ്പെടുക,tá le feiceáil
1042,vernehmen::V,കേൾക്കുക,clois
1043,frieren::V,വിറയ്ക്കുക,tá fuar
1044,tun::V,ചെയ്യുക,déan
1045,können::V,കഴിയുക,féad
1046,können::V,കഴിയുക,is féidir le
1047,wollen::V,വേണുക,tá ag iarraidh
1048,anfangen::V,തുടങ്ങുക,tosaigh
1049,anfangen::V,തുടങ്ങുക,cuir tús le
1050,beenden::V,പൂർത്തിയാക്കുക,críochnaigh
1051,beenden::V,പൂർത്തിയാക്കുക,cuir deireadh le
1052,aufhören::V,നിർത്തുക,stad
1053,gelingen::V,വിജയിക്കുക,éirigh le
1054,geraten::V,പരിണമിക്കുക,tá deireadh ar
1055,öffnen::V,തുറക്കുക,oscail
1056,schließen::V,അടയ്ക്കുക,dún
1057,schließen::V,അടയ്ക്കുക,iaigh
1058,stellen::V,വയ്ക്കുക,cuir
1059,setzen::V,വയ്ക്കുക,cuir
1060,setzen::V,വയ്ക്കുക,socraigh
1061,legen::V,ഇടുക,cuir
1062,berühren::V,തൊടുക,teagmhaigh le
1063,verbinden::V,ഘടിപ്പിക്കുക,ceangail
1064,bedecken::V,മുടുക,clúdaigh
1065,bedecken::V,മുടുക,cumhdaigh
1066,aufhängen::V,കെട്ടിതൂക്കുക,croch
1067,anzünden::V,കത്തിക്കുക,las
1068,anzünden::V,കത്തിക്കുക,adhain
1069,aufheben::V,പെറുക്കിയെടുക്കുക,tóg
1070,aufheben::V,പെറുക്കിയെടുക്കുക,ardaigh
1071,zurücklassen::V,വച്ചുപോരുക,fág
1072,verlieren::V,നഷ്ടപ്പെടുക,caill
1073,fallen lassen::V,വീഴ്ത്തുക,lig uait
1074,fallen lassen::V,വീഴ്ത്തുക,caith uait
1075,machen::V,ഉണ്ടാക്കുക,déan
1076,machen::V,ഉണ്ടാക്കുക,réitigh
1077,herstellen::V,ഉൽപാദിപ്പിക്കുക,táirg
1078,bauen::V,നിർമ്മിക്കുക,tóg
1079,reparieren::V,നന്നാക്കുക,deisigh
1080,verbessern::V,മെച്ചപ്പെടുക,feabhsaigh
1081,ändern::V,മാറ്റംവരുത്തുക,athraigh
1082,graben::V,കുഴിക്കുക,tochail
1083,beugen::V,വണങ്ങുക,crom
1084,biegen::V,കുനിയുക,lúb
1085,drehen::V,തിരിക്കുക,cas
1086,wenden::V,തിരിയുക,tiontaigh
1087,umdrehen::V,തിരിയുക,iompaigh
1088,umdrehen::V,തിരിയുക,tiontaigh
1089,heben::V,ഉയർത്തുക,ardaigh
1090,hochheben::V,ഉയർത്തുക,tóg
1091,ergreifen::V,ബലമായി_പിടിക്കുക,beir ar
1092,halten::V,പിടിക്കുക,coimeád
1093,halten::V,പിടിക്കുക,coinnigh
1094,drücken::V,അമർത്തുക,brúigh
1095,schieben::V,തള്ളുക,brúigh
1096,kratzen::V,ചുരണ്ടുക,scríob
1097,lecken::V,നക്കുക,ligh
1098,lecken::V,നക്കുക,leadhb
1099,beißen::V,കടിക്കുക,bain greim as
1100,abreißen::V,കീറിക്കളയുക,stróic
1101,abreißen::V,കീറിക്കളയുക,tarraing
1102,abschneiden::V,മുറിച്ചുമാറ്റുക,scoith
1103,binden::V,കെട്ടുക,ceangail
1104,stecken::V,തുളയ്ക്കുക,sáigh
1105,brechen::V,ഉടയുക,bris
1106,klopfen::V,തട്ടുക,cnag
1107,hauen::V,അടിക്കുക,buail
1108,kleben::V,ഒട്ടിക്കുക,gliúáil
1109,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,cuimil
1110,streichen::V,പടർത്തുക,leath
1111,schleifen::V,പൊടിക്കുക,líomh
1112,schneiden::V,മുറിക്കുക,gearr
1113,rütteln::V,മുട്ടുക,croith
1114,schütteln::V,കുലുക്കുക,croith
1115,schwenken::V,ആടുക,luasc
1116,schütten::V,ഒഴിക്കുക,doirt
1117,füllen::V,നിറയ്ക്കുക,líon
1118,einwickeln::V,പൊതിയുക,cuach
1119,einwickeln::V,പൊതിയുക,clúdaigh
1120,tragen::V,വഹിക്കുക,iompair
1121,schleppen::V,വലിച്ചിഴയ്ക്കുക,tarraing
1122,ziehen::V,വലിക്കുക,tarraing
1123,aufbewahren::V,വയ്ക്കുക,coinnigh
1124,werfen::V,എറിയുക,caith
1125,fangen::V,പിടിക്കുക,ceap
1126,packen::V,തട്ടിപ്പറിക്കുക,beir ar
1127,verstecken::V,മറയ്ക്കുക,folaigh
1128,verstecken::V,മറയ്ക്കുക,cuir i bhfolach
1129,teilen::V,വിഭജിക്കുക,roinn
1130,schicken::V,അയയ്ക്കുക,seol
1131,bringen::V,കൊണ്ടുവരുക,beir
1132,bringen::V,കൊണ്ടുവരുക,tabhair
1133,hinzufügen::V,കൂട്ടുക,cuir le
1134,bekommen::V,കിട്ടുക,faigh
1135,erhalten::V,സ്വീകരിക്കുക,faigh
1136,nehmen::V,എടുക്കുക,tóg
1137,nehmen::V,എടുക്കുക,glac
1138,wählen::V,തിരഞ്ഞെടുക്കുക,pioc
1139,wählen::V,തിരഞ്ഞെടുക്കുക,roghnaigh
1140,auswählen::V,തിരഞ്ഞെടുക്കുക,roghnaigh
1141,bewahren::V,പുലർത്തുക,caomhnaigh
1142,behindern::V,തടയിടുക,cuir bac ar
1143,verderben::V,നശിപ്പിക്കുക,mill
1144,beschädigen::V,ക്ഷതമേൽപ്പിക്കുക,loit
1145,beschädigen::V,ക്ഷതമേൽപ്പിക്കുക,déan damáiste do
1146,zerbrechen::V,ഉടയുക,bris
1147,zerreißen::V,കീറുക,stiall
1148,zerstören::V,നശിപ്പിക്കുക,mill
1149,zerstören::V,നശിപ്പിക്കുക,scrios
1150,verbrennen::V,കത്തിനശിക്കുക,las
1151,verbrennen::V,കത്തിനശിക്കുക,dóigh
1152,verbrennen::V,കത്തിച്ചുകളയുക,las
1153,verbrennen::V,കത്തിച്ചുകളയുക,dóigh
1154,geben::V,കൊടുക്കുക,tabhair
1155,geben::V,തരുക,tabhair
1156,reichen::V,കൈമാറുക,sín
1157,reichen::V,കൈമാറുക,cuir
1158,schenken::V,സമ്മാനം കൊടുക്കുക,bronn
1159,schenken::V,സമ്മാനം കൊടുക്കുക,tabhair
1160,versprechen::V,വാഗ്ദാനം_നൽകുക,geall
1161,wünschen::V,ആഗ്രഹിക്കുക,guigh
1162,loben::V,പുകഴ്ത്തുക,mol
1163,küssen::V,ഉമ്മവയ്ക്കുക,póg
1164,wiegen::V,ഇളകുക,bog
1165,wiegen::V,ഇളകുക,luasc
1166,zudecken::V,മുടുക,clúdaigh
1167,wecken::V,ഉണർത്തുക,dúisigh
1168,zeigen::V,കാണിക്കുക,taispeáin
1169,führen::V,നടത്തുക,treoraigh
1170,lehren::V,പഠിപ്പിക്കുക,múin
1171,lehren::V,പഠിപ്പിക്കുക,teagasc
1172,unterrichten::V,പരിശീലിപ്പിക്കുക,múin
1173,unterrichten::V,പരിശീലിപ്പിക്കുക,teagasc
1174,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,tóg
1175,leiten::V,നയിക്കുക,tá i gceannas ar
1176,antreiben::V,പ്രേരിപ്പിക്കുക,gríosaigh
1177,lassen::V,അനുവദിക്കുക,cuir ag
1178,einladen::V,ക്ഷണിക്കുക,cuir cuireadh ar
1179,vereinigen::V,കൂടിച്ചേരുക,aontaigh
1180,besuchen::V,സന്ദർശിക്കുക,tabhair cuairt ar
1181,treffen::V,തമ്മിൽ കാണുക,cas ar
1182,treffen::V,തമ്മിൽ കാണുക,buail le
1183,sich versammeln::V,സംയോജിപ്പിക്കുക,bailigh
1184,sich versammeln::V,സംയോജിപ്പിക്കുക,cruinnigh
1185,spielen::V,കളിക്കുക,imir
1186,spielen::V,കളിക്കുക,tá ag spraoi
1187,singen::V,പാടുക,can
1188,tanzen::V,നൃത്തം ചെയ്യുക,rinc
1189,tanzen::V,നൃത്തം ചെയ്യുക,damhsaigh
1190,sich trennen::V,നേർപെടുത്തുക,scar
1191,verlassen::V,പിൻവാങ്ങുക,fág
1192,retten::V,രക്ഷിക്കുക,tarrtháil
1193,bewachen::V,കാവൽനിൽക്കുക,cosain
1194,bewachen::V,കാവൽനിൽക്കുക,gardáil
