,Concept_ID,it,hu
842,sofort::ADV,sùbito,rögtön
843,sofort::ADV,sùbito,tüstént
844,sofort::ADV,all'istante,rögtön
845,sofort::ADV,all'istante,tüstént
846,später::ADV,più tardi,későn
847,jetzt::ADV,ora,most
848,jetzt::ADV,adesso,most
849,heute::ADV,oggi,ma
850,morgen::ADV,domani,holnap
851,bald::ADV,presto,majd
852,bald::ADV,presto,nemsokára
853,bald::ADV,tra poco,majd
854,bald::ADV,tra poco,nemsokára
855,dann::ADV,allora,akkor
856,gestern::ADV,ieri,tegnap
857,einst::ADV,prima,hajdan
858,einst::ADV,un tempo,hajdan
859,damals::ADV,allora,akkor
860,damals::ADV,allora,akkoriban
861,danach::ADV,poi,azután
862,danach::ADV,dopo,azután
863,vorher::ADV,prima,előbb
864,zuerst::ADV,prima,először
865,zuerst::ADV,dapprima,először
866,einmal::ADV,una volta,egyszer
867,manchmal::ADV,talvolta,néha
868,manchmal::ADV,talvolta,olykor
869,manchmal::ADV,qualche volta,néha
870,manchmal::ADV,qualche volta,olykor
871,oft::ADV,spesso,sokszor
872,immer::ADV,sempre,mindig
873,niemals::ADV,non mai,sohasem
874,hier::ADV,qua,itt
875,hierhin::ADV,qua,erre
876,von hier::ADV,ne,innen
877,von hier::ADV,da qui,innen
878,dort::ADV,lì,ott
879,dorthin::ADV,là,oda
880,geradeaus::ADV,diritto,egyenesen
881,vorwärts::ADV,avanti,előre
882,rückwärts::ADV,all'indietro,hátrafelé
883,zurück::ADV,di indietro,hátra
884,zurück::ADV,di indietro,vissza
885,unten::ADV,giù,alul
886,unten::ADV,sotto,alul
887,hinab::ADV,giù,le
888,hinab::ADV,giù,lefelé
889,hinab::ADV,in giù,le
890,hinab::ADV,in giù,lefelé
891,oben::ADV,su,fenn
892,oben::ADV,su,felül
893,oben::ADV,sopra,fenn
894,oben::ADV,sopra,felül
895,hinauf::ADV,in sù,fel
896,hinauf::ADV,in sù,felfelé
897,hinauf::ADV,in alto,fel
898,hinauf::ADV,in alto,felfelé
899,überall::ADV,dappertutto,mindenütt
900,nicht::ADV,non,nem
901,ein wenig::ADV,un po',egy kicsit
902,ein wenig::ADV,un poco,egy kicsit
903,kaum::ADV,a appena,alig
904,sehr::ADV,molto,nagyon
905,so::ADV,così,úgy
906,so::ADV,tanto,úgy
907,noch::ADV,ancora,még
908,nur::ADV,solo,csak
909,nur::ADV,solo,csupán
910,nur::ADV,soltanto,csak
911,nur::ADV,soltanto,csupán
912,schon::ADV,già,már
913,wieder::ADV,di nuovo,ismét
914,wieder::ADV,di nuovo,megint
915,vergebens::ADV,invano,hiába
916,vor::PRP,davanti a,előtt
917,hinter::PRP,dietro,mögött
918,unter::PRP,sotto,alatt
919,durch::PRP,per,át
920,durch::PRP,per,keresztül
921,durch::PRP,attraverso,át
922,durch::PRP,attraverso,keresztül
923,neben::PRP,a accanto a,mellett
924,zwischen::PRP,fra,között
925,wegen::PRP,a causa di,miatt
926,wegen::PRP,a causa di,végett
927,dies::PRN,ciò,ez
928,dies::PRN,questo,ez
929,das::PRN,ciò,az
930,das::PRN,quello,az
931,alles::PRN,tutto,minden
932,ich::PRN,ìo,én
933,du::PRN,tu,te
934,er::PRN,lui,ő
935,er::PRN,egli,ő
936,wir::PRN,noi,mi
937,ihr::PRN,voi,ti
938,sie::PRN,loro,ők
939,was::FPRN,che,mi
940,was::FPRN,che cosa,mi
941,wer::FPRN,chi,ki
942,wo::FADV,dove,hol
943,wohin::FADV,dove,hova
944,wie::FADV,come,hogy
945,wie::FADV,come,hogyan
946,warum::FADV,perche,miért
947,wieviel::FNUM,quanto,hány
948,wieviel::FNUM,quanto,mennyi
949,eins::NUM,uno,egy
950,zwei::NUM,due,kettő
951,drei::NUM,tre,három
952,vier::NUM,quattro,négy
953,fünf::NUM,cinque,öt
954,sechs::NUM,sei,hat
955,sieben::NUM,sette,hét
956,acht::NUM,otto,nyolc
957,neun::NUM,nove,kilenc
958,zehn::NUM,dieci,tíz
959,elf::NUM,ùndici,tizenegy
960,zwölf::NUM,dodici,tizenkettő
961,zwanzig::NUM,venti,húsz
962,dreißig::NUM,trenta,harminc
963,vierzig::NUM,quaranta,negyven
964,fünfzig::NUM,cinquanta,ötven
965,sechzig::NUM,sessanta,hatvan
966,siebzig::NUM,settanta,hetven
967,achtzig::NUM,ottanta,nyolcvan
968,neunzig::NUM,novanta,kilencven
969,hundert::NUM,cento,száz
970,tausend::NUM,mille,ezer
971,und::CNJ,e,és
972,und::CNJ,e,meg
973,oder::CNJ,o,vagy
974,stehen::V,stare in piedi,áll
975,sitzen::V,sedere,ül
976,sitzen::V,stare seduto,ül
977,liegen::V,giacere,fekszik
978,hängen::V,pèndere,függ
979,hängen::V,èssere appeso,függ
980,werden::V,farsi,lesz
981,werden::V,diventare,lesz
982,passieren::V,succèdere,történik
983,beginnen::V,cominciare,kezdődik
984,enden::V,finire,végződik
985,enden::V,finire,befejeződik
986,enden::V,terminare,végződik
987,enden::V,terminare,befejeződik
988,wechseln::V,variare,változik
989,wechseln::V,cambiare,változik
990,aufgehen[Sonne]::V,sòrgere,kel
991,aufgehen[Sonne]::V,spuntare,kel
992,untergehen[Sonne]::V,tramontare,lemegy
993,scheinen[Sonne]::V,splèndere,süt
994,donnern::V,tonare,dörög
995,wehen::V,soffiare,fúj
996,strömen::V,fluire,áramlik
997,fließen::V,fluire,folyik
998,fließen::V,scorrere,folyik
999,sich drehen::V,girarsi,forog
1000,schwanken::V,oscillare,inog
1001,schwanken::V,oscillare,ingadozik
1002,schwanken::V,barcollare,inog
1003,schwanken::V,barcollare,ingadozik
1004,schwingen::V,vibrare,leng
1005,schwingen::V,oscillare,leng
1006,fallen::V,cadere,esik
1007,brennen::V,àrdere,ég
1008,brennen::V,bruciare,ég
1009,rauchen::V,fumare,füstöl
1010,regnen::V,piòvere,esik
1011,gefrieren::V,gelarsi,megfagy
1012,gefrieren::V,congelarsi,megfagy
1013,tauen::V,sciògliersi,olvad
1014,schmelzen::V,fòndere,olvad
1015,schmelzen::V,fòndere,elolvad
1016,schmelzen::V,sciògliersi,olvad
1017,schmelzen::V,sciògliersi,elolvad
1018,trocknen::V,asciugarsi,szárad
1019,sieden::V,bollire,forr
1020,faulen::V,marcire,rothad
1021,verfaulen::V,imputridire,elrothad
1022,verfaulen::V,imputridire,megrothad
1023,reißen::V,strapparsi,szakad
1024,versinken::V,affondare,süllyed
1025,versinken::V,affondare,elsüllyed
1026,vergehen::V,passare,múlik
1027,vergehen::V,passare,elmúlik
1028,erscheinen::V,apparire,feltűnik
1029,erscheinen::V,apparire,megjelenik
1030,erscheinen::V,comparire,feltűnik
1031,erscheinen::V,comparire,megjelenik
1032,verschwinden::V,sparire,letűnik
1033,verschwinden::V,scomparire,letűnik
1034,sinken::V,calare,süllyed
1035,sinken::V,scendere,süllyed
1036,abnehmen::V,diminuire,apad
1037,abnehmen::V,diminuire,csökken
1038,zunehmen::V,aumentare,növekszik
1039,zunehmen::V,aumentare,gyarapszik
1040,steigen::V,salire,emelkedik
1041,steigen::V,montare,emelkedik
1042,wachsen::V,crescere,nő
1043,wachsen::V,crescere,terem
1044,wachsen::V,crescere,növekszik
1045,glänzen::V,splèndere,ragyog
1046,glänzen::V,splèndere,fénylik
1047,funkeln::V,brillare,csillog
1048,funkeln::V,brillare,tündöklik
1049,funkeln::V,scintillare,csillog
1050,funkeln::V,scintillare,tündöklik
1051,lärmen::V,strepitare,lármázik
1052,lärmen::V,fare chiasso,lármázik
1053,läuten::V,suonare,cseng
1054,klingeln::V,suonare,csenget
1055,klirren::V,tintinnare,csörömpöl
1056,brausen::V,rombare,zúg
1057,brausen::V,rombare,morajlik
1058,brausen::V,rumoreggiare,zúg
1059,brausen::V,rumoreggiare,morajlik
1060,rauschen::V,frusciare,zúg
1061,klingen::V,suonare,hangzik
1062,bellen::V,latrare,ugat
1063,bellen::V,abbaiare,ugat
1064,heulen::V,urlare,bőg
1065,heulen::V,urlare,üvölt
1066,heulen::V,ululare,bőg
1067,heulen::V,ululare,üvölt
1068,blasen::V,soffiare,fúj
1069,pfeifen::V,fischiare,fütyül
1070,schreien::V,gridare,kiált
1071,schreien::V,gridare,kiabál
1072,stöhnen::V,gèmere,nyög
1073,zittern::V,tremare,remeg
1074,zittern::V,tremare,reszket
1075,leben::V,vìvere,él
1076,geboren werden::V,nàscere,születik
1077,atmen::V,respirare,lélegzik
1078,trinken::V,bere,iszik
1079,essen::V,mangiare,eszik
1080,schlucken::V,inghiottire,nyel
1081,müde werden::V,stancarsi,elfárad
1082,müde werden::V,stancarsi,kifárad
1083,einschlafen::V,addormentarsi,elalszik
1084,schlafen::V,dormire,alszik
1085,aufwachen::V,svegliarsi,felébred
1086,aufstehen::V,levarsi,felkel
1087,sich erholen::V,riposarsi,pihen
1088,krank werden::V,ammalarsi,megbetegedik
1089,krank werden::V,ammalarsi,belebetegszik
1090,krank sein::V,èssere malato,betegeskedik
1091,schmerzen::V,dolere,fáj
1092,husten::V,tossire,köhög
1093,genesen::V,guarire,meggyógyul
1094,sterben::V,morire,hal
1095,umkommen::V,perire,elpusztul
1096,sich bewegen::V,agitarsi,mozog
1097,sich rühren::V,muòversi,mozdul
1098,sich erheben::V,alzarsi,feláll
1099,sich erheben::V,alzarsi,felemelkedik
1100,sich setzen::V,sedersi,ül
1101,sich setzen::V,sedersi,leül
1102,hinfallen::V,cadere,bukik
1103,hinfallen::V,cadere,elesik
1104,laufen::V,camminare,jár
1105,laufen::V,andare a piedi,jár
1106,schreiten::V,andare,lép
1107,schreiten::V,procedere,lép
1108,spazierengehen::V,passeggiare,sétál
1109,spazierengehen::V,andare a passeggio,sétál
1110,eilen::V,andare in fretta,siet
1111,sich beeilen::V,affrettarsi,siet
1112,sausen::V,volare,robog
1113,sausen::V,correre,robog
1114,rennen::V,correre,fut
1115,rennen::V,correre,szalad
1116,springen::V,saltare,ugrik
1117,klettern::V,arrampicarsi,kúszik
1118,schaukeln::V,fare l'altalena,hintázik
1119,kriechen::V,strisciare,kúszik
1120,schwimmen::V,nuotare,úszik
1121,tauchen::V,tuffarsi,merül
1122,tauchen::V,immèrgersi,merül
1123,rudern::V,remare,evez
1124,fahren::V,andare,jár
1125,fahren::V,andare,megy
1126,fahren::V,andare,utazik
1127,fahren::V,viaggiare,jár
1128,fahren::V,viaggiare,megy
1129,fahren::V,viaggiare,utazik
1130,fliegen::V,volare,száll
1131,gehen::V,andare,megy
1132,weggehen::V,andàrsene,elmegy
1133,weggehen::V,andare via,elmegy
1134,abfahren::V,partire,indul
1135,anhalten::V,fermarsi,megáll
1136,hineingehen::V,entrare,bemegy
1137,eintreten::V,entrare,belép
1138,kommen::V,venire,jön
1139,ankommen::V,arrivare,érkezik
1140,ankommen::V,arrivare,megérkezik
1141,zurückkommen::V,ritornare,visszajön
1142,bleiben::V,restare,marad
1143,bleiben::V,restare,megmarad
1144,bleiben::V,rimanere,marad
1145,bleiben::V,rimanere,megmarad
1146,warten::V,aspettare,vár
1147,warten::V,aspettare,várakozik
1148,erwarten::V,attèndere,vár
1149,erwarten::V,attèndere,megvár
1150,suchen::V,cercare,kutat
1151,finden::V,trovare,talál
1152,versuchen::V,tentare,megpróbál
1153,versuchen::V,tentare,megkísérel
1154,vorbereiten::V,preparare,előkészít
1155,lieben::V,amare,szeret
1156,mögen::V,piacere a,szeret
1157,mögen::V,volere bene a,szeret
1158,lachen::V,rìdere,nevet
1159,rühren::V,commuòvere,mozdít
1160,weinen::V,piàngere,sír
1161,schimpfen::V,imprecare,szid
1162,schimpfen::V,imprecare,szitkozódik
1163,sich ärgern::V,stizzirsi,mérgelődik
1164,sich ärgern::V,stizzirsi,bosszankodik
1165,sich ärgern::V,arrabbiarsi,mérgelődik
1166,sich ärgern::V,arrabbiarsi,bosszankodik
1167,sich fürchten::V,avere paura,fél
1168,sich fürchten::V,avere paura,retteg
1169,fürchten::V,temere,fél
1170,fliehen::V,fuggire,menekül
1171,flüchten::V,sfuggire,elmenekül
1172,sehen::V,vedere,néz
1173,anschauen::V,guardare,megnéz
1174,ansehen::V,guardare,néz
1175,ansehen::V,guardare,ránéz
1176,ansehen::V,guardare,megnéz
1177,hören::V,udire,hall
1178,hören::V,sentire,hall
1179,zuhören::V,ascoltare,hallgat
1180,zuhören::V,ascoltare,meghallgat
1181,probieren::V,degustare,kóstol
1182,probieren::V,degustare,megkóstol
1183,probieren::V,assaggiare,kóstol
1184,probieren::V,assaggiare,megkóstol
1185,riechen::V,sentire,szagol
1186,fühlen::V,sentire,érez
1187,scheinen::V,parere,tűnik
1188,scheinen::V,parere,látszik
1189,scheinen::V,sembrare,tűnik
1190,scheinen::V,sembrare,látszik
1191,zu sehen sein::V,vedersi,mutatkozik
1192,vernehmen::V,sentire,hall
1193,vernehmen::V,percepire,hall
1194,frieren::V,aver freddo,fázik
1195,tun::V,fare,csinál
1196,tun::V,fare,cselekszik
1197,können::V,sapere,tud
1198,wollen::V,volere,akar
1199,anfangen::V,iniziare,kezd
1200,anfangen::V,cominciare,kezd
1201,beenden::V,finire,befejez
1202,beenden::V,terminare,befejez
1203,aufhören::V,finire,megszűnik
1204,aufhören::V,cessare,megszűnik
1205,gelingen::V,riuscire,sikerül
1206,geraten::V,stare,kerül
1207,geraten::V,stare,jut
1208,öffnen::V,aprire,nyit
1209,öffnen::V,aprire,kinyit
1210,schließen::V,chiùdere,csuk
1211,schließen::V,chiùdere,becsuk
1212,stellen::V,porre,állít
1213,stellen::V,porre,helyez
1214,stellen::V,mettere,állít
1215,stellen::V,mettere,helyez
1216,setzen::V,porre,ültet
1217,setzen::V,porre,helyez
1218,setzen::V,mettere,ültet
1219,setzen::V,mettere,helyez
1220,legen::V,posare,tesz
1221,legen::V,posare,fektet
1222,legen::V,mettere,tesz
1223,legen::V,mettere,fektet
1224,berühren::V,toccare,érint
1225,verbinden::V,unire,beköt
1226,verbinden::V,unire,összeköt
1227,verbinden::V,congiùngere,beköt
1228,verbinden::V,congiùngere,összeköt
1229,bedecken::V,coprire,betakar
1230,bedecken::V,coprire,beborít
1231,bedecken::V,ricoprire,betakar
1232,bedecken::V,ricoprire,beborít
1233,aufhängen::V,attaccare,felakaszt
1234,anzünden::V,accèndere,gyújt
1235,anzünden::V,accèndere,meggyújt
1236,anzünden::V,incendiare,gyújt
1237,anzünden::V,incendiare,meggyújt
1238,aufheben::V,raccògliere,felemel
1239,zurücklassen::V,lasciare,hátrahagy
1240,zurücklassen::V,lasciare indietro,hátrahagy
1241,verlieren::V,pèrdere,veszít
1242,verlieren::V,pèrdere,elveszít
1243,fallen lassen::V,lasciare cadere,elejt
1244,machen::V,fare,tesz
1245,machen::V,fare,csinál
1246,herstellen::V,produrre,gyárt
1247,herstellen::V,produrre,előállít
1248,herstellen::V,fabbricare,gyárt
1249,herstellen::V,fabbricare,előállít
1250,bauen::V,costruire,épít
1251,reparieren::V,riparare,javít
1252,reparieren::V,riparare,kijavít
1253,reparieren::V,riparare,megjavít
1254,verbessern::V,migliorare,megjavít
1255,ändern::V,mutare,változtat
1256,ändern::V,mutare,megváltoztat
1257,ändern::V,cambiare,változtat
1258,ändern::V,cambiare,megváltoztat
1259,graben::V,scavare,ás
1260,beugen::V,chinare,meghajt
1261,beugen::V,flettere,meghajt
1262,biegen::V,tòrcere,hajlít
1263,drehen::V,girare,forgat
1264,wenden::V,girare,fordít
1265,wenden::V,girare,megfordít
1266,wenden::V,voltare,fordít
1267,wenden::V,voltare,megfordít
1268,umdrehen::V,rivoltare,megfordít
1269,umdrehen::V,rivoltare,megforgat
1270,heben::V,levare,emel
1271,hochheben::V,levare,felemel
1272,hochheben::V,sollevare,felemel
1273,ergreifen::V,afferrare,megfog
1274,halten::V,tenere,tart
1275,drücken::V,premere,nyom
1276,drücken::V,premere,megnyom
1277,schieben::V,spìngere,tol
1278,kratzen::V,grattare,vakar
1279,kratzen::V,graffiare,vakar
1280,lecken::V,leccare,nyal
1281,beißen::V,mòrdere,harap
1282,abreißen::V,staccarsi,letép
1283,abreißen::V,strapparsi,letép
1284,abschneiden::V,tagliare,levág
1285,binden::V,legare,köt
1286,binden::V,legare,kötöz
1287,binden::V,bendare,köt
1288,binden::V,bendare,kötöz
1289,stecken::V,ficcare,dug
1290,brechen::V,rompere,tör
1291,brechen::V,rompere,eltör
1292,klopfen::V,bàttere,kopogtat
1293,hauen::V,picchiare,vág
1294,hauen::V,picchiare,levág
1295,kleben::V,incollare,tapaszt
1296,reiben::V,fregare,dörzsöl
1297,reiben::V,fregare,súrol
1298,streichen::V,spalmare,simít
1299,schleifen::V,arrotare,fen
1300,schleifen::V,arrotare,csiszol
1301,schleifen::V,arrotare,köszörül
1302,schneiden::V,tagliare,vág
1303,schneiden::V,tagliare,szel
1304,schneiden::V,tagliare,metsz
1305,rütteln::V,scuòtere,ráz
1306,schütteln::V,agitare,ráz
1307,schütteln::V,agitare,megráz
1308,schütteln::V,scuòtere,ráz
1309,schütteln::V,scuòtere,megráz
1310,schwenken::V,agitare,lóbál
1311,schwenken::V,agitare,lobogtat
1312,schwenken::V,sventolare,lóbál
1313,schwenken::V,sventolare,lobogtat
1314,schütten::V,versare,önt
1315,füllen::V,riempire,tölt
1316,füllen::V,riempire,megtölt
1317,einwickeln::V,involtare,becsavar
1318,tragen::V,portare,hord
1319,schleppen::V,trainare,vonszol
1320,schleppen::V,trascinare,vonszol
1321,ziehen::V,tirare,húz
1322,aufbewahren::V,custodire,megőriz
1323,aufbewahren::V,conservare,megőriz
1324,werfen::V,gettare,dob
1325,werfen::V,gettare,hajít
1326,werfen::V,lanciare,dob
1327,werfen::V,lanciare,hajít
1328,fangen::V,prèndere,fog
1329,fangen::V,acchiappare,fog
1330,packen::V,pigliare,megragad
1331,packen::V,afferrare,megragad
1332,verstecken::V,nascondere,eldug
1333,verstecken::V,nascondere,elrejt
1334,teilen::V,divìdere,oszt
1335,teilen::V,divìdere,megoszt
1336,schicken::V,inviare,küld
1337,bringen::V,portare,hoz
1338,bringen::V,portare,visz
1339,bringen::V,apportare,hoz
1340,bringen::V,apportare,visz
1341,hinzufügen::V,aggiùngere,hozzáad
1342,bekommen::V,ricevere,kap
1343,bekommen::V,ricevere,megkap
1344,erhalten::V,ricevere,kap
1345,erhalten::V,ricevere,megkap
1346,nehmen::V,prèndere,vesz
1347,wählen::V,elèggere,választ
1348,wählen::V,scegliere,választ
1349,auswählen::V,scegliere,kiválaszt
1350,bewahren::V,conservare,megtart
1351,behindern::V,impedire,akadályoz
1352,behindern::V,impedire,gátol
1353,verderben::V,guastare,elront
1354,beschädigen::V,danneggiare,rongál
1355,zerbrechen::V,rompere,eltör
1356,zerbrechen::V,rompere,széttör
1357,zerbrechen::V,rompere,kettétör
1358,zerbrechen::V,spezzare,eltör
1359,zerbrechen::V,spezzare,széttör
1360,zerbrechen::V,spezzare,kettétör
1361,zerreißen::V,stracciare,eltép
1362,zerreißen::V,stracciare,széttép
1363,zerstören::V,distrùggere,elpusztít
1364,verbrennen::V,bruciare,éget
1365,verbrennen::V,bruciare,eléget
1366,geben::V,dare,ad
1367,reichen::V,pòrgere,nyújt
1368,schenken::V,regalare,ajándékoz
1369,versprechen::V,promettere,ígér
1370,wünschen::V,augurare,kíván
1371,loben::V,lodare,dicsér
1372,küssen::V,baciare,csókol
1373,wiegen::V,cullare,ringat
1374,wiegen::V,dondolare,ringat
1375,zudecken::V,coprire,betakar
1376,wecken::V,svegliare,kelt
1377,wecken::V,svegliare,ébreszt
1378,zeigen::V,indicare,mutat
1379,führen::V,guidare,visz
1380,führen::V,guidare,vezet
1381,führen::V,condurre,visz
1382,führen::V,condurre,vezet
1383,lehren::V,insegnare,tanít
1384,unterrichten::V,istruire,tanít
1385,unterrichten::V,insegnare,tanít
1386,aufziehen::V,allevare,felnevel
1387,leiten::V,avviare,vezet
1388,leiten::V,avviare,vezérel
1389,leiten::V,dirìgere,vezet
1390,leiten::V,dirìgere,vezérel
1391,antreiben::V,incitare,hajt
1392,lassen::V,fare,-tat
1393,lassen::V,fare,-at
1394,einladen::V,invitare,meghív
1395,vereinigen::V,unire,egyesít
1396,besuchen::V,visitare,látogat
1397,besuchen::V,far vìsita a,látogat
1398,treffen::V,incontrare,talál
1399,sich versammeln::V,rinunirsi,gyülekezik
1400,sich versammeln::V,rinunirsi,összegyűlik
1401,spielen::V,giocare,játszik
1402,singen::V,cantare,énekel
1403,tanzen::V,danzare,táncol
1404,sich trennen::V,separarsi,elválik
1405,verlassen::V,lasciare,elhagy
1406,verlassen::V,abbandonare,elhagy
1407,retten::V,salvare,ment
1408,bewachen::V,custodire,őriz
1409,schützen::V,protèggere,óv
1410,schützen::V,protèggere,véd
1411,verteidigen::V,difèndere,véd
1412,sich schlagen::V,bàttersi,verekszik
1413,schießen::V,sparare,lő
1414,siegen::V,vìncere,győz
1415,ärgern::V,stizzire,bosszant
1416,schlagen::V,bàttere,üt
1417,schlagen::V,bàttere,ver
1418,treten::V,calciare,rúg
1419,stechen::V,pùngere,döf
1420,stechen::V,pùngere,szúr
1421,stoßen::V,urtare,lök
1422,stoßen::V,spìngere,lök
1423,stehlen::V,rubare,lop
1424,stören::V,disturbare,zavar
1425,belästigen::V,molestare,zaklat
1426,belästigen::V,importunare,zaklat
1427,verbergen::V,celare,rejt
1428,verbergen::V,celare,elrejt
1429,verbergen::V,nascondere,rejt
1430,verbergen::V,nascondere,elrejt
1431,täuschen::V,ingannare,megtéveszt
1432,betrügen::V,frodare,csal
1433,betrügen::V,truffare,csal
1434,töten::V,uccìdere,öl
1435,wohnen::V,abitare,lakik
1436,arbeiten::V,lavorare,dolgozik
1437,sammeln::V,raccògliere,szed
1438,sammeln::V,raccògliere,gyűjt
1439,sammeln::V,collezionare,szed
1440,sammeln::V,collezionare,gyűjt
1441,pflücken::V,cògliere,szed
1442,jagen::V,cacciare,vadászik
1443,fischen::V,pescare,halászik
1444,fassen::V,catturare,fog
1445,fassen::V,acchiappare,fog
1446,hüten::V,pascolare,őriz
1447,hüten::V,pascolare,legeltet
1448,treiben::V,spìngere,hajt
1449,anbinden::V,legare,köt
1450,anbinden::V,attaccare,köt
1451,füttern::V,dar da mangiare a,etet
1452,melken::V,mùngere,fej
1453,hacken::V,tritare,vág
1454,hacken::V,spaccare,vág
1455,gießen::V,annaffiare,öntöz
1456,reifen::V,maturare,érik
1457,zubereiten::V,preparare,elkészít
1458,kochen::V,cuòcere,főz
1459,backen::V,cuòcere,süt
1460,backen::V,cuòcere al forno,süt
1461,braten::V,frìggere,süt
1462,braten::V,arrostire,süt
1463,umrühren::V,mescolare,megkever
1464,stricken::V,llavorare a maglia,köt
1465,nähen::V,cucire,varr
1466,färben::V,tìngere,fest
1467,reinigen::V,pulire,tisztít
1468,reinigen::V,nettare,tisztít
1469,waschen::V,lavare,mos
1470,abwischen::V,asciugare,letöröl
1471,spülen::V,lavare,mosogat
1472,spülen::V,sciacquare,mosogat
1473,fegen::V,spazzare,söpör
1474,kehren::V,spazzare,söpör
1475,baden::V,bagnarsi,fürdik
1476,baden::V,fare il bagno,fürdik
1477,sich waschen::V,lavarsi,mosdik
1478,sich waschen::V,lavarsi,mosakszik
1479,ausziehen::V,tògliersi,levesz
1480,anziehen::V,mettersi,felölt
1481,anziehen::V,mettersi,felvesz
1482,anziehen::V,indossare,felölt
1483,anziehen::V,indossare,felvesz
1484,sich anziehen::V,vestirsi,öltözik
1485,sich anziehen::V,vestirsi,felöltözik
1486,kämmen::V,pettinare,fésül
1487,schmücken::V,ornare,díszít
1488,schmücken::V,decorare,díszít
1489,sagen::V,dire,mond
1490,sprechen::V,parlare,beszél
1491,reden::V,parlare,beszél
1492,sich unterhalten::V,conversare,beszélget
1493,fragen::V,chièdere,kérdez
1494,fragen::V,domandare,kérdez
1495,bitten::V,pregare,kér
1496,erzählen::V,narrare,mesél
1497,erzählen::V,narrare,elbeszél
1498,erzählen::V,raccontare,mesél
1499,erzählen::V,raccontare,elbeszél
1500,mitteilen::V,comunicare,közöl
1501,nennen::V,nominare,hív
1502,nennen::V,nominare,nevez
1503,rufen::V,chiamare,hív
1504,prahlen::V,vantarsi,dicsekszik
1505,übersetzen::V,tradurre,fordít
1506,denken::V,pensare,gondol
1507,glauben::V,credere,hisz
1508,bemerken::V,notare,észrevesz
1509,bemerken::V,osservare,észrevesz
1510,erkennen::V,riconoscere,ráismer
1511,erkennen::V,riconoscere,felismer
1512,begreifen::V,capire,felfog
1513,begreifen::V,comprèndere,felfog
1514,verstehen::V,intèndere,ért
1515,verstehen::V,intèndere,megért
1516,verstehen::V,comprèndere,ért
1517,verstehen::V,comprèndere,megért
1518,lernen::V,imparare,tanul
1519,lernen::V,imparare,megtanul
1520,lernen::V,apprèndere,tanul
1521,lernen::V,apprèndere,megtanul
1522,wissen::V,sapere,tud
1523,sich erinnern an::V,ricordare,emlékszik
1524,sich erinnern an::V,ricordarsi di,emlékszik
1525,vergessen::V,dimenticare,felejt
1526,vergessen::V,dimenticare,elfelejt
1527,messen::V,misurare,mér
1528,messen::V,misurare,megmér
1529,zählen::V,contare,számol
1530,zählen::V,contare,megszámol
1531,rechnen::V,contare,számít
1532,rechnen::V,calcolare,számít
1533,lesen::V,lèggere,olvas
1534,malen::V,dipìngere,fest
1535,zeichnen::V,disegnare,rajzol
1536,schreiben::V,scrìvere,ír
1537,besitzen::V,possedere,birtokol
1538,kaufen::V,comprare,vesz
1539,kaufen::V,comprare,megvesz
1540,kaufen::V,acquistare,vesz
1541,kaufen::V,acquistare,megvesz
1542,verkaufen::V,vendere,elad
1543,bezahlen::V,pagare,fizet
1544,bezahlen::V,pagare,kifizet
1545,zahlen::V,pagare,fizet
1546,zahlen::V,pagare,megfizet
1547,beherrschen::V,dominare,ural
1548,ertragen::V,sopportare,elbír
1549,ertragen::V,sopportare,elvisel
