,Concept_ID,ps,xal
769,lange::ADV,ډېر وخت,удан
770,lange::ADV,ډېره موده,удан
771,plötzlich::ADV,ناببره,генткн
772,plötzlich::ADV,یوناڅاپه,генткн
773,sofort::ADV,فوراً,дарунь
774,sofort::ADV,سمدلاسه,дарунь
775,später::ADV,وروسته,сүүлд
776,jetzt::ADV,اوس,ода
777,heute::ADV,نن,эндр
778,morgen::ADV,سبا,маңһдур
779,bald::ADV,ژر,дарунь
780,dann::ADV,پس,дәкәд
781,dann::ADV,وروسته,дәкәд
782,gestern::ADV,پرون,өцклдүр
783,einst::ADV,پخوا,нег саамд
784,damals::ADV,هغه وخت,тиигхд
785,danach::ADV,بیا,тегәд
786,vorher::ADV,دمخه,урд
787,zuerst::ADV,لومړی,түрүләд
788,einmal::ADV,یو ځل,нег дәкҗ
789,manchmal::ADV,ګاهی ګاهی,зәрмдән
790,oft::ADV,ډېر ځله,хара биш
791,oft::ADV,ډېر ځله,хатяр биш
792,oft::ADV,ډېر ځله,дару-дарунь
793,immer::ADV,تل,оньдинд
794,immer::ADV,همېشه,оньдинд
795,niemals::ADV,هیڅکله نه,кезә чмгн биш
796,hier::ADV,دلته,энд
797,hier::ADV,دلته,энүнд
798,hierhin::ADV,دلته,нааран
799,hierhin::ADV,دې ځای ته,нааран
800,von hier::ADV,د دې ځای نه,эндәс
801,dort::ADV,هلته,тенд
802,dorthin::ADV,هلته,тиигән
803,dorthin::ADV,هغه ځای ته,тиигән
804,geradeaus::ADV,مخامخ,шуд
805,vorwärts::ADV,مخ پهٔ وړاندې,уралан
806,rückwärts::ADV,بېرته,гедргән
807,zurück::ADV,بېرته,хәрү
808,unten::ADV,لاندي,дор
809,hinab::ADV,ښکته,дор
810,hinab::ADV,ښکته,доракшан
811,oben::ADV,پورته,деер
812,hinauf::ADV,پاس,өөдән
813,hinauf::ADV,پاس,деер
814,überall::ADV,هره خوا,альд болв чигн
815,nicht::ADV,نه,эс
816,nicht::ADV,نه,биш
817,nicht::ADV,نه,бичә
818,ein wenig::ADV,یو څه,баахн
819,ein wenig::ADV,یو څه,баахнар
820,kaum::ADV,ایله,әрә
821,sehr::ADV,ډېر,йир
822,sehr::ADV,زيات,йир
823,so::ADV,داسې,иигҗ
824,so::ADV,دومره,иигҗ
825,noch::ADV,نور,ода чигн
826,nur::ADV,تش,һанцхн
827,nur::ADV,صرف,һанцхн
828,schon::ADV,دمخه,одх
829,wieder::ADV,بیا,бас
830,vergebens::ADV,عبث,киидән
831,vor::PRP,دمخه,урд
832,hinter::PRP,شاته,ца
833,unter::PRP,لاندي,дор
834,durch::PRP,د مینځ نه,ивт
835,durch::PRP,د مینځ نه,дундаһур
836,neben::PRP,نژدې,хаҗуд
837,zwischen::PRP,ترمینځ,хоорнд
838,wegen::PRP,د ... له لاسه,көлтә
839,wegen::PRP,د ... له لاسه,деерәс
840,dies::PRN,دا,эн
841,das::PRN,دا,тер
842,alles::PRN,هرڅهٔ,цуһар
843,ich::PRN,زه,би
844,du::PRN,ته,чи
845,er::PRN,دی,тер
846,wir::PRN,مونږ,мадн
847,ihr::PRN,تاسې,та
848,sie::PRN,هغوی,тедн
849,was::FPRN,څهٔ,юн
850,wer::FPRN,چا,кен
851,wer::FPRN,څوک,кен
852,wo::FADV,چيری,хама
853,wo::FADV,چېرته,хама
854,wohin::FADV,چېرته,хамаран
855,wie::FADV,څنګه,яһҗ
856,wie::FADV,څنګه,яһад
857,warum::FADV,ولې,юңгад
858,wieviel::FNUM,څو,кедү
859,wieviel::FNUM,څومره,кедү
860,eins::NUM,یو,негн
861,zwei::NUM,دوه,хойр
862,drei::NUM,درې,һурвн
863,vier::NUM,څلور,дөрвн
864,fünf::NUM,پنځه,тавн
865,sechs::NUM,شپږ,зурһан
866,sieben::NUM,اوه,долан
867,acht::NUM,اته,нәәмн
868,neun::NUM,نهه,йисн
869,zehn::NUM,لس,арвн
870,elf::NUM,یوولس,арвн негн
871,zwölf::NUM,دولس,арвн хойр
872,zwanzig::NUM,شل,хөрн
873,dreißig::NUM,دېرش,һучн
874,vierzig::NUM,څلوېښت,дөчн
875,fünfzig::NUM,پنځوس,тәвн
876,sechzig::NUM,شپېته,җирн
877,siebzig::NUM,اویا,далн
878,achtzig::NUM,اتیا,найн
879,neunzig::NUM,نوي,йирн
880,hundert::NUM,سل,зун
881,tausend::NUM,زر,миңһн
882,und::CNJ,او,болн
883,oder::CNJ,ېا,эс гиҗ
884,oder::CNJ,ېا,эс гихлә
885,stehen::V,درېدل,зогсх
886,sitzen::V,کښېنستل,суух
887,liegen::V,ملاستل,кевтх
888,hängen::V,ځړېدل,өлгәтә бәәх
889,werden::V,کېدل,болх
890,passieren::V,پېښېدل,болх
891,beginnen::V,شروع کېدل,эклх
892,enden::V,خلاصدل,төгсх
893,enden::V,تمامېدل,төгсх
894,wechseln::V,تغییر موندل,хүврх
895,aufgehen[Sonne]::V,ختل,һарх
896,untergehen[Sonne]::V,لوېدل,орх
897,untergehen[Sonne]::V,لوېدل,сүүрлх
898,untergehen[Sonne]::V,پرېوتل,орх
899,untergehen[Sonne]::V,پرېوتل,сүүрлх
900,scheinen[Sonne]::V,رڼا کول,герлтх
901,donnern::V,تنېدل,күрҗңнх
902,donnern::V,غړمبېدل,күрҗңнх
903,wehen::V,چلېدل,сальклх
904,strömen::V,بهېدل,һооҗх
905,fließen::V,بهېدل,урсх
906,fließen::V,تویېدل,урсх
907,sich drehen::V,ګرځېدل,эргх
908,sich drehen::V,چورلېدل,эргх
909,schwanken::V,زنګېدل,дәәвлх
910,schwingen::V,زنګېدل,нәәхлх
911,fallen::V,ولېدل,унх
912,fallen::V,ولېدل,киисх
913,brennen::V,سوځېدل,шатх
914,rauchen::V,لوګی کول,ута һарһх
915,regnen::V,باران اورېدل,орх
916,gefrieren::V,کنګل نيول,мөстх
917,tauen::V,وېلې کېدل,хәәлх
918,schmelzen::V,وېلې کېدل,хәәлх
919,schmelzen::V,وېلې کېدل,хәәлгдх
920,trocknen::V,وچېدل,эврх
921,sieden::V,اېشېدل,буслх
922,faulen::V,خرابېدل,үмкәрх
923,verfaulen::V,ورستېدل,илҗрх
924,reißen::V,شلېدل,тасрх
925,versinken::V,ډوېېدل,чивх
926,vergehen::V,تېرېدل,болх
927,erscheinen::V,ښکارېدل,һарх
928,verschwinden::V,ورکېدل,уга болх
929,sinken::V,ښکته کېدل,татгдх
930,abnehmen::V,کمېدل,хасгдх
931,zunehmen::V,زیاتېدل,өсх
932,steigen::V,جګېدل,немх
933,steigen::V,پورته کېدل,немх
934,wachsen::V,وده کول,өсх
935,wachsen::V,وده کول,урһх
936,glänzen::V,ځلېدل,гилвкх
937,funkeln::V,پړکېدل,цәклх
938,lärmen::V,غال و غول کول,шууглдх
939,läuten::V,زنګ وهل,хоңх
940,klingeln::V,زنګ وهل,җиңнулх
941,klirren::V,کړنګېدل,җиңнх
942,brausen::V,تلاطم کول,догшрхх
943,rauschen::V,شڼهار کول,сарҗңнх
944,klingen::V,آواز کول,ә һарх
945,bellen::V,غپېدل,хуцх
946,heulen::V,انګلل,уульх
947,blasen::V,پو کول,үләх
948,pfeifen::V,شپېلک وهل,ишкрх
949,schreien::V,ناره کول,хәәкрх
950,stöhnen::V,زګېروی کول,түңшх
951,zittern::V,لړزېدل,дагҗннх
952,leben::V,ژوند کول,бәәх
953,geboren werden::V,زېږېدل,төрх
954,atmen::V,ساه کښل,әмсхлх
955,atmen::V,تنفس کول,әмсхлх
956,trinken::V,څښل,уух
957,essen::V,خوړل,идх
958,schlucken::V,غړپول,зальгх
959,müde werden::V,ستړی کېدل,көшх
960,einschlafen::V,ویده کېدل,унтх
961,schlafen::V,خوب کول,нөөрсх
962,aufwachen::V,ویښېدل,серх
963,aufstehen::V,پاڅېدل,босх
964,sich erholen::V,استراحت کول,амрх
965,krank werden::V,رنځورېدل,гемтх
966,krank sein::V,ناجوړېدل,шалтглх
967,schmerzen::V,خوږېدل,өвдх
968,schmerzen::V,درد کول,өвдх
969,husten::V,ټوخېدل,ханях
970,genesen::V,رغېدل,эдгх
971,sterben::V,مړل,үкх
972,sterben::V,مړل,өңгрх
973,umkommen::V,تلفېدل,үкх
974,sich bewegen::V,چلېدل,көдлх
975,sich bewegen::V,چلېدل,көндрх
976,sich bewegen::V,حرکت کول,көдлх
977,sich bewegen::V,حرکت کول,көндрх
978,sich rühren::V,ښورېدل,көндрх
979,sich erheben::V,درېدل,босх
980,sich setzen::V,کښېنستل,суух
981,hinfallen::V,لوېدل,унх
982,hinfallen::V,لوېدل,киисх
983,laufen::V,منډې وهل,йовх
984,schreiten::V,قدم ایښودل,алхх
985,spazierengehen::V,چکر وهل,сергҗ йовх
986,eilen::V,بېړه کول,шулудх
987,sich beeilen::V,عجله کول,адһх
988,sich beeilen::V,عجله کول,шамдх
989,sausen::V,ځغستل,хурдлх
990,sausen::V,ځغستل,йир_хурдар_гүүх
991,sausen::V,ځغستل,йир_хурдар_йовх
992,rennen::V,زغلېدل,гүүх
993,springen::V,ټوپ وهل,һәрәдх
994,klettern::V,ختل,давшх
995,schaukeln::V,زنګېدل,дүүдңндх
996,kriechen::V,خاپوړی وهل,мөлкх
997,schwimmen::V,لامبو وهل,усчх
998,tauchen::V,غوټه وهل,булхх
999,rudern::V,پارو وهل,хәәвдх
1000,fahren::V,تلل,йовх
1001,fliegen::V,الوتل,нисх
1002,gehen::V,تلل,йовх
1003,weggehen::V,بهر وتل,йовх
1004,weggehen::V,بهر وتل,одх
1005,weggehen::V,بهر وتل,һарх
1006,weggehen::V,بهر وتل,мөрлх
1007,abfahren::V,تلل,мордх
1008,anhalten::V,ودرېدل,зогсх
1009,hineingehen::V,داخلېدل,орх
1010,eintreten::V,ننوتل,орх
1011,kommen::V,راتلل,ирх
1012,ankommen::V,رسېدل,ирх
1013,zurückkommen::V,بېرته راتلل,орх
1014,bleiben::V,پاتې کېدل,бәәх
1015,warten::V,انتظار وېستل,күләх
1016,erwarten::V,انتظار کول,күләх
1017,suchen::V,لټول,хәәх
1018,finden::V,میندل,олх
1019,finden::V,پیدا کول,олх
1020,versuchen::V,هڅه کول,седх
1021,vorbereiten::V,چمتوکول,белдх
1022,lieben::V,مینه لرل,дурлх
1023,mögen::V,خوښول,таассгдх
1024,mögen::V,علاقه لرل,таассгдх
1025,lachen::V,خندېدل,инәх
1026,rühren::V,اغېزه کول,уйрах
1027,weinen::V,ژړل,уульх
1028,schimpfen::V,ښکنځا کول,харах
1029,sich ärgern::V,قهر راتلل,уурлх
1030,sich fürchten::V,ډارېدل,әәх
1031,fürchten::V,ډارېدل,әәх
1032,fürchten::V,ډارېدل,сүрдх
1033,fliehen::V,تښتېدل,зулх
1034,flüchten::V,تښتېدل,орһх
1035,flüchten::V,تښتېدل,зулх
1036,sehen::V,لیدل,үзх
1037,anschauen::V,کتل,харх
1038,ansehen::V,ننداره کول,хәләх
1039,ansehen::V,ننداره کول,үзх
1040,hören::V,اورېدل,соңсх
1041,zuhören::V,غوږ نیول,соңсх
1042,probieren::V,څکه کول,амсх
1043,probieren::V,چاشنی کول,амсх
1044,riechen::V,بويول,үнрчлх
1045,fühlen::V,حسول,медх
1046,scheinen::V,ښکارېدل,болҗ медгдх
1047,scheinen::V,ښکارېدل,миниһәр болхла
1048,scheinen::V,ښکارېدل,болад бәәх
1049,zu sehen sein::V,ښکارېدل,үзгдх
1050,vernehmen::V,خبرېدل,соңсх
1051,frieren::V,ساړه کېتل,даарх
1052,tun::V,کول,кех
1053,können::V,کولای شول,чадх
1054,können::V,د لاسه کېدل,чадх
1055,wollen::V,غوښتل,дурлх
1056,anfangen::V,شروع کول,эклх
1057,beenden::V,ختمول,дуусх
1058,beenden::V,پای ته رسول,дуусх
1059,aufhören::V,بس کول,уурх
1060,gelingen::V,موفق کېدل,бүтх
1061,gelingen::V,موفق کېدل,күцәх
1062,gelingen::V,بریالی کېدل,бүтх
1063,gelingen::V,بریالی کېدل,күцәх
1064,geraten::V,کېدل,болх
1065,öffnen::V,خلاصول,секх
1066,öffnen::V,پرانیستل,секх
1067,schließen::V,تړل,хаах
1068,stellen::V,ایښودل,тәвх
1069,setzen::V,کښېنول,суулһх
1070,legen::V,ایښودل,тәвх
1071,berühren::V,لاس وهل,көндәх
1072,verbinden::V,تړل,боох
1073,bedecken::V,پوښول,хучх
1074,bedecken::V,پوښول,бүркх
1075,aufhängen::V,ځوړندول,өлгх
1076,anzünden::V,بلول,асах
1077,anzünden::V,بلول,шатах
1078,aufheben::V,پورته کول,өөдән өргх
1079,zurücklassen::V,پرېښودل,үлдәх
1080,verlieren::V,ورکول,геех
1081,fallen lassen::V,له لاسه لوېدل,алдх
1082,machen::V,کول,кех
1083,herstellen::V,جوړول,кех
1084,herstellen::V,توليدول,кех
1085,bauen::V,جوړول,тосхх
1086,reparieren::V,ترمیمول,ясх
1087,verbessern::V,اصلاح کول,сәәрүлх
1088,ändern::V,تغیر ورکول,хүврәх
1089,graben::V,کيندل,малтх
1090,beugen::V,ټیټول,нуһлх
1091,biegen::V,کږول,матилһх
1092,drehen::V,ګرځول,эргүлх
1093,wenden::V,اړول,көмрх
1094,wenden::V,اړول,эргүлх
1095,umdrehen::V,اړول,эргүлх
1096,heben::V,جګول,өргх
1097,heben::V,جګول,деер өргх
1098,heben::V,پورته کول,өргх
1099,heben::V,پورته کول,деер өргх
1100,hochheben::V,جګول,өргх
1101,ergreifen::V,نیول,бәрх
1102,halten::V,نیول,бәрх
1103,drücken::V,کښېکښل,шахх
1104,schieben::V,پوری وهل,түлкх
1105,kratzen::V,ګرول,мааҗх
1106,lecken::V,څټل,долах
1107,beißen::V,چیچل,хазх
1108,abreißen::V,شکول,таслх
1109,abschneiden::V,پرېکول,тәәрх
1110,binden::V,تړل,боох
1111,stecken::V,ټومبل,шаах
1112,stecken::V,ټومبل,хатхх
1113,brechen::V,ماتول,хамхлх
1114,klopfen::V,ټکول,цокх
1115,hauen::V,ټکول,цокх
1116,kleben::V,نښلول,наах
1117,kleben::V,سرېښول,наах
1118,reiben::V,مږل,зүлгх
1119,streichen::V,مښل,наах
1120,streichen::V,مښل,лашх
1121,streichen::V,مښل,түркх
1122,schleifen::V,تېره کول,хурцлх
1123,schneiden::V,غوڅول,хәәчлх
1124,schneiden::V,پرېکول,хәәчлх
1125,rütteln::V,خوڅول,дәәвлүлх
1126,schütteln::V,ښورول,сегсрх
1127,schwenken::V,خوڅول,дайлх
1128,schütten::V,اچول,кех
1129,schütten::V,تویول,кех
1130,füllen::V,ډکول,дүүргх
1131,einwickeln::V,پېچل,орах
1132,einwickeln::V,نغښتل,орах
1133,tragen::V,وړل,зөөх
1134,schleppen::V,وړل,чирх
1135,ziehen::V,کښل,татх
1136,aufbewahren::V,ساتل,хадһлх
1137,werfen::V,اچول,хайх
1138,werfen::V,غورځول,хайх
1139,fangen::V,نیول,бәрх
1140,fangen::V,نیول,хавлх
1141,fangen::V,ګیرول,бәрх
1142,fangen::V,ګیرول,хавлх
1143,packen::V,نیول,бәрх
1144,verstecken::V,پټول,дүрх
1145,verstecken::V,پټول,бултулх
1146,teilen::V,وېشل,хувах
1147,teilen::V,تقسیمول,хувах
1148,schicken::V,لېږل,илгәх
1149,schicken::V,استول,илгәх
1150,bringen::V,راوړل,авч ирх
1151,hinzufügen::V,زیاتول,немх
1152,bekommen::V,حاصلول,авх
1153,erhalten::V,اخیستل,авх 
1154,nehmen::V,نیول,авх
1155,nehmen::V,اخيستل,авх
1156,wählen::V,خوښول,шүүх
1157,auswählen::V,چنده کول,шүүх
1158,bewahren::V,ساتل,хадһлх
1159,bewahren::V,ساتل,кевтнь үлдәх
1160,bewahren::V,ساتل,кевтнь бәәлһх
1161,behindern::V,مانع کېدل,харшлх
1162,behindern::V,ممانعت کول,харшлх
1163,verderben::V,خرابېدل,үрәх
1164,beschädigen::V,ورانول,эвдх
1165,zerbrechen::V,ماتول,күүлх
1166,zerbrechen::V,ماتول,хамхлх
1167,zerreißen::V,څیرې کول,шуучх
1168,zerstören::V,ړنګول,эвдх
1169,zerstören::V,ورانول,эвдх
1170,verbrennen::V,سوځول,шатах
1171,geben::V,ورکول,өгх
1172,reichen::V,ورکول,өгх
1173,schenken::V,بښل,белглх
1174,versprechen::V,لوز کول,амлх
1175,wünschen::V,غوښتل,сә хәәх
1176,loben::V,ستایل,магтх
1177,loben::V,تمجید کول,магтх
1178,küssen::V,ښکلول,үмсх
1179,wiegen::V,زنګول,саатулх
1180,zudecken::V,پوښول,бүркх
1181,wecken::V,ويښول,серүлх
1182,zeigen::V,ښودل,үзүлх
1183,führen::V,بیول,көтлх
1184,lehren::V,درس ورکول,заах
1185,lehren::V,درس ورکول,сурһх
1186,lehren::V,تعلیم ورکول,заах
1187,lehren::V,تعلیم ورکول,сурһх
1188,unterrichten::V,درس ورکول,сурһх
1189,unterrichten::V,درس ورکول,багшлх
1190,aufziehen::V,روزل,өскәх
1191,leiten::V,رهبری کول,һардх
1192,leiten::V,رهبری کول,толһалх
1193,leiten::V,لارښوونه کول,һардх
1194,leiten::V,لارښوونه کول,толһалх
1195,antreiben::V,چټک کول,шамдах
1196,lassen::V,اړکول,күч үзүлх
1197,einladen::V,بلل,үрх
1198,vereinigen::V,متحد کول,хамцулх
1199,vereinigen::V,یوځای کول,хамцулх
1200,besuchen::V,کتنه کول,одх
1201,treffen::V,ليدل,харһх
1202,treffen::V,تلقی کول,харһх
1203,sich versammeln::V,راغونډېدل,цуглрх
1204,sich versammeln::V,راغونډېدل,хурх
1205,spielen::V,لوبه کول,наадх
1206,singen::V,سندرې وېل,дуулх
1207,tanzen::V,ګډېدل,биилх
1208,sich trennen::V,بېلېدل,хаһцх
1209,verlassen::V,ترک کول,хайх
1210,retten::V,نجات ورکول,әм аврх
1211,retten::V,نجات ورکول,әәмшгәс харсх
1212,bewachen::V,ساتل,харх
1213,bewachen::V,ساتل,манх
1214,bewachen::V,حفاظت کول,харх
1215,bewachen::V,حفاظت کول,манх
1216,schützen::V,ژغورل,харсх
1217,verteidigen::V,دفاع کول,харсх
1218,sich schlagen::V,جنګېدل,гүвдлдх
1219,schießen::V,ویشتل,хах
1220,siegen::V,غالبېدل,диилх
1221,ärgern::V,خپه کول,уурлулх
1222,schlagen::V,وهل,цокх
1223,schlagen::V,وهل,гүвдх
1224,treten::V,په لغته وهل,
1225,stechen::V,ټومبل,хатхх
1226,stoßen::V,ټېل وهل,түлкчкх
1227,stoßen::V,پوری وهل,түлкчкх
1228,stehlen::V,تښتول,хулхалх
1229,stehlen::V,غلا کول,хулхалх
1230,stören::V,ماتول,һә болх
1231,belästigen::V,ځورول,амр эс өгх
1232,belästigen::V,تکلیف ورکول,амр эс өгх
1233,verbergen::V,پټول,нуух
1234,verbergen::V,پټول,бултулх
1235,täuschen::V,تېرایستل,меклх
1236,täuschen::V,خطا ایستل,меклх
1237,betrügen::V,غولول,меклх
1238,betrügen::V,غولول,мек һарһх
1239,töten::V,وژل,алх
1240,töten::V,مړ کول,алх
1241,wohnen::V,اوسېدل,бәәх
1242,arbeiten::V,کار کول,көдлх
1243,sammeln::V,راټولول,түүх
1244,sammeln::V,راغونډول,түүх
1245,pflücken::V,شکول,түүх
1246,pflücken::V,شکول,хурах
1247,jagen::V,ښکار کول,аңнх
1248,jagen::V,ښکار کول,аңһучлх
1249,fischen::V,کب نيول,заһс аңнх
1250,fassen::V,نیول,бәрх
1251,fassen::V,ګیرول,бәрх
1252,hüten::V,پوول,хәрүлх
1253,treiben::V,بیول,туух
1254,anbinden::V,تړل,уйх
1255,füttern::V,خوراک ورکول,теҗәх
1256,melken::V,لوشل,саах
1257,hacken::V,پی کول,чавчх
1258,gießen::V,اوبه کول,услх
1259,reifen::V,رسېدل,болх
1260,reifen::V,رسېدل,болвсрх
1261,zubereiten::V,تیارول,белдх
1262,kochen::V,پخول,чанх
1263,kochen::V,پخول,болһх
1264,backen::V,پخول,болһх
1265,braten::V,وريتول,хуурх
1266,umrühren::V,لړل,самрх
1267,stricken::V,اوبدل,өлгх
1268,nähen::V,ګنډل,уйх
1269,färben::V,رنګول,будх
1270,reinigen::V,صافول,цеврлх
1271,waschen::V,مینځل,уһах
1272,abwischen::V,وچول,арчх
1273,spülen::V,کنګالول,зәәлх
1274,fegen::V,جارو کول,сәвүрдх
1275,kehren::V,جارو کول,сәвүрдх
1276,baden::V,لمبېدل,өөмх
1277,sich waschen::V,ځان مينځل,уһах
1278,sich waschen::V,ځان مينځل,бийән уһаҗ
1279,ausziehen::V,کښل,тәәлх
1280,ausziehen::V,ایستل,тәәлх
1281,anziehen::V,اغوستل,өмсх
1282,sich anziehen::V,کالی اغوستل,хувцлх
1283,kämmen::V,ګمنځول,самлх
1284,schmücken::V,ښکلی کول,чимх
1285,schmücken::V,ښکلی کول,кеерүлх
1286,sagen::V,وېل,келх
1287,sprechen::V,وېل,келх
1288,sprechen::V,غږېدل,келх
1289,reden::V,ګړېدل,күүндх
1290,reden::V,ګړېدل,күр_кех
1291,reden::V,خبرې کول,күүндх
1292,reden::V,خبرې کول,күр_кех
1293,sich unterhalten::V,خبری کول,күүндх
1294,fragen::V,پوښتنه کول,сурх
1295,bitten::V,غوښتل,эрх
1296,erzählen::V,کيسه کول,келх
1297,erzählen::V,کيسه کول,келҗ өгх
1298,erzählen::V,حکايت کول,келх
1299,erzählen::V,حکايت کول,келҗ өгх
1300,mitteilen::V,خبرول,медүлх
1301,mitteilen::V,خبر ورکول,медүлх
1302,nennen::V,نوم ايښودل,нерәдх
1303,nennen::V,نوم ايښودل,нер өгх
1304,rufen::V,بلل,дуудх
1305,prahlen::V,لاپې وهل,көөрх
1306,übersetzen::V,ژباړل,орчулх
1307,übersetzen::V,ترجمه کول,орчулх
1308,denken::V,فکر کول,санх
1309,glauben::V,باور کول,шүтх
1310,glauben::V,باور کول,нәәлх
1311,bemerken::V,لیدل,темдглх
1312,erkennen::V,پېژندل,таньх
1313,erkennen::V,پېژندل,медх
1314,begreifen::V,رسېدل,медх
1315,begreifen::V,پوهېدل,медх
1316,verstehen::V,پوهېدل,соңсх
1317,lernen::V,زده کول,сурх
1318,lernen::V,درس لوستل,сурх
1319,wissen::V,پوهېدل,медх
1320,sich erinnern an::V,یادول,санх
1321,sich erinnern an::V,په یاد راوړل,санх
1322,vergessen::V,هېرول,мартх
1323,messen::V,اندازه کول,кемҗәлх
1324,zählen::V,شمارل,тоолх
1325,rechnen::V,حسابول,тоолх
1326,lesen::V,لوستل,умшх
1327,malen::V,رسمول,зурх
1328,zeichnen::V,رسمول,зурх
1329,schreiben::V,لیکل,бичх
1330,besitzen::V,لرل,эзлх
1331,kaufen::V,رانیول,хулдҗ авх
1332,verkaufen::V,خرڅول,хулдх
1333,verkaufen::V,خرڅول,гүүлгх
1334,bezahlen::V,تأدیه کول,өгх
1335,zahlen::V,کسات اخيستل,өгх
1336,beherrschen::V,تسلط لرل,эзлх
1337,ertragen::V,زغمل,даах
1338,Barsch::N,,шүрг
1339,Hecht::N,,цурх
