,Concept_ID,ar,lv
784,Haus::N,دار,керка
785,Haus::N,دار,māja
786,Haus::N,بيت,керка
787,Haus::N,بيت,māja
788,Heim::N,بيت,горт
789,Heim::N,بيت,mājas
790,Heim::N,مسكن,горт
791,Heim::N,مسكن,mājas
792,Ofen::N,مدفأة,пач
793,Ofen::N,مدفأة,krāsns
794,Fußboden::N,أرضية,джодж
795,Fußboden::N,أرضية,grīda
796,Tisch::N,مائدة,пызан
797,Tisch::N,مائدة,galds
798,Stuhl::N,كرسي,улӧс
799,Stuhl::N,كرسي,krēsls
800,Wiege::N,مهد,зыбка
801,Wiege::N,مهد,šūpulis
802,Bett::N,سرير,вольпась
803,Bett::N,سرير,gulta
804,Regal::N,رف,джадж
805,Regal::N,رف,plaukts
806,Kiste::N,صندوق,куд
807,Kiste::N,صندوق,ящик
808,Kiste::N,صندوق,kaste
809,Kiste::N,صندوق,šķirsts
810,Fenster::N,شباك,ӧшинь
811,Fenster::N,شباك,logs
812,Fenster::N,نافذة,ӧшинь
813,Fenster::N,نافذة,logs
814,Tür::N,باب,ӧдзӧс
815,Tür::N,باب,durvis
816,Tor::N,بوابة,дзиръя
817,Tor::N,بوابة,vārti
818,Zaun::N,سياج,потшӧс
819,Zaun::N,سياج,žogs
820,Dach::N,سطح,вевт
821,Dach::N,سطح,jumts
822,Leiter::N,سلم,пос
823,Leiter::N,سلم,kāpnes
824,Leiter::N,سلم,redeles
825,Besen::N,مكنسة,рос
826,Besen::N,مكنسة,slota
827,Spaten::N,مسحاة,зыр
828,Spaten::N,مسحاة,lāpsta
829,Schaufel::N,مجرفة,тэльӧб
830,Schaufel::N,مجرفة,liekšķere
831,Gabel::N,شوكة,вилки
832,Gabel::N,شوكة,dakšiņa
833,Löffel::N,ملعقة,пань
834,Löffel::N,ملعقة,karote
835,Messer::N,سكين,пурт
836,Messer::N,سكين,nazis
837,Nagel::N,مسمار,тув
838,Nagel::N,مسمار,кӧрт тув
839,Nagel::N,مسمار,nagla
840,Netz::N,شبكة,тыв
841,Netz::N,شبكة,tīkls
842,Haken::N,خطاف,крук
843,Haken::N,خطاف,āķis
844,Haken::N,خطاف,kāsis
845,Haken::N,خطاف,krampis
846,Haken::N,صنارة,крук
847,Haken::N,صنارة,āķis
848,Haken::N,صنارة,kāsis
849,Haken::N,صنارة,krampis
850,Griff::N,قبضة,нуд
851,Griff::N,قبضة,kāts
852,Griff::N,قبضة,rokturis
853,Schloss::N,قفل,томан
854,Schloss::N,قفل,aizslēgs
855,Bild::N,صورة,серпас
856,Bild::N,صورة,glezna
857,Figur::N,تمثال,пертас
858,Figur::N,تمثال,вежньӧг
859,Figur::N,تمثال,figūra
860,Puppe::N,دمية,акань
861,Puppe::N,دمية,lelle
862,Beutel::N,كيس,мешӧк
863,Beutel::N,كيس,kule
864,Beutel::N,كيس,maisiņš
865,Bündel::N,ربطة,кӧртӧд
866,Bündel::N,ربطة,sainis
867,Tasche::N,شنطة,сумка
868,Tasche::N,شنطة,soma
869,Tasche::N,محفظة,сумка
870,Tasche::N,محفظة,soma
871,Eimer::N,سطل,ведра
872,Eimer::N,سطل,spainis
873,Eimer::N,جردل,ведра
874,Eimer::N,جردل,spainis
875,Deckel::N,سداد,пӧдан
876,Deckel::N,سداد,тупкӧд
877,Deckel::N,سداد,vāks
878,Geschirr::N,أوان,дозмук
879,Geschirr::N,أوان,тасьті-пань
880,Geschirr::N,أوان,trauki
881,Sack::N,زكيبة,мешӧк
882,Sack::N,زكيبة,maiss
883,Tasse::N,فنجان,бекар
884,Tasse::N,فنجان,тасьті
885,Tasse::N,فنجان,tase
886,Topf::N,قدر,гырнич
887,Topf::N,قدر,pods
888,Topf::N,طنجرة,гырнич
889,Topf::N,طنجرة,pods
890,Kessel::N,قدر,пӧрт
891,Kessel::N,قدر,katls
892,Kessel::N,غلاية,пӧрт
893,Kessel::N,غلاية,katls
894,Essen::N,طعام,сёйӧм
895,Essen::N,طعام,ēdiens
896,Nahrung::N,غذاء,сёян
897,Nahrung::N,غذاء,barība
898,Speise::N,أكل,сёян
899,Speise::N,أكل,сёянтор
900,Speise::N,أكل,ēdiens
901,Fleisch::N,لحم,яй
902,Fleisch::N,لحم,gaļa
903,Getreide::N,حبوب,нянь
904,Getreide::N,حبوب,labība
905,Brei::N,عصيدة,рок
906,Brei::N,عصيدة,putra
907,Brei::N,عصيدة,biezenis
908,Brot::N,خبز,нянь
909,Brot::N,خبز,maize
910,Scheibe::N,شريحة,шӧрӧм
911,Scheibe::N,شريحة,чӧлан
912,Scheibe::N,شريحة,šķēle
913,Scheibe::N,شريحة,rieciens
914,Fett::N,سمن,гос
915,Fett::N,سمن,тшог
916,Fett::N,سمن,tauki
917,Butter::N,زبدة,вый
918,Butter::N,زبدة,sviests
919,Öl::N,زيت,вый
920,Öl::N,زيت,eļļa
921,Salz::N,ملح,сов
922,Salz::N,ملح,sāls
923,Suppe::N,حساء,шыд
924,Suppe::N,حساء,zupa
925,Suppe::N,شربة,шыд
926,Suppe::N,شربة,zupa
927,Honig::N,عسل,ма
928,Honig::N,عسل,medus
929,Milch::N,حليب,йӧв
930,Milch::N,حليب,piens
931,Tee::N,شاي,чай
932,Tee::N,شاي,tēja
933,Leder::N,جلد,ку
934,Leder::N,جلد,āda
935,Wolle::N,صوف,вурун
936,Wolle::N,صوف,vilna
937,Stoff::N,قماش,дӧра
938,Stoff::N,قماش,drāna
939,Stoff::N,قماش,audums
940,Nadel::N,إبرة,ем
941,Nadel::N,إبرة,adata
942,Faden::N,خيط,сунис
943,Faden::N,خيط,diegs
944,Faden::N,خيط,pavediens
945,Knopf::N,زر,кизь
946,Knopf::N,زر,poga
947,Knoten::N,عقدة,гӧрӧд
948,Knoten::N,عقدة,mezgls
949,Farbe::N,صبغة,краска
950,Farbe::N,صبغة,вап
951,Farbe::N,صبغة,krāsa
952,Kleidung::N,ملابس,паськӧм
953,Kleidung::N,ملابس,tērps
954,Kleidung::N,ملابس,drēbes
955,Hemd::N,قميص,дӧрӧм
956,Hemd::N,قميص,krekls
957,Kragen::N,ياقة,воротник
958,Kragen::N,ياقة,apkakle
959,Ärmel::N,كم,сос
960,Ärmel::N,كم,piedurkne
961,Hose::N,سروال,гач
962,Hose::N,سروال,bikses
963,Hose::N,بنطلون,гач
964,Hose::N,بنطلون,bikses
965,Gürtel::N,حزام,вӧнь
966,Gürtel::N,حزام,josta
967,Mütze::N,طاقية,шапка
968,Mütze::N,طاقية,cepure
969,Schuh::N,حذاء,башмак
970,Schuh::N,حذاء,ботинки
971,Schuh::N,حذاء,kurpe
972,Stiefel::N,جزمة,сапӧг
973,Stiefel::N,جزمة,zābaks
974,Stiefel::N,حذاء طويل,сапӧг
975,Stiefel::N,حذاء طويل,zābaks
976,Ring::N,حلقة,кытш
977,Ring::N,حلقة,gredzens
978,Band::N,شريط,лента
979,Band::N,شريط,вундас
980,Band::N,شريط,lente
981,Kamm::N,مشط,сынан
982,Kamm::N,مشط,ķemme
983,Spiegel::N,مرآة,рӧмпӧштан
984,Spiegel::N,مرآة,spogulis
985,Riemen::N,سير,тасма
986,Riemen::N,سير,siksna
987,Schnur::N,حبل,гез
988,Schnur::N,حبل,aukla
989,Schnur::N,دوبارة,гез
990,Schnur::N,دوبارة,aukla
991,Leine::N,قيد,юргез
992,Leine::N,قيد,saite
993,Decke::N,بطانية,эшкын
994,Decke::N,بطانية,шебрас
995,Decke::N,بطانية,sega
996,Kissen::N,وسادة,юрлӧс
997,Kissen::N,وسادة,spilvens
998,Tuch::N,منديل,чышъян
999,Tuch::N,منديل,vadmala
1000,Handtuch::N,فوطة,ки чышкӧд
1001,Handtuch::N,فوطة,кизьчышъян
1002,Handtuch::N,فوطة,dvielis
1003,Handtuch::N,منشفة,ки чышкӧд
1004,Handtuch::N,منشفة,кизьчышъян
1005,Handtuch::N,منشفة,dvielis
1006,Kraft::N,قدرة,этш
1007,Kraft::N,قدرة,эбӧс
1008,Kraft::N,قدرة,spēks
1009,Stärke::N,قوة,ёнлун
1010,Stärke::N,قوة,чорыдлун
1011,Stärke::N,قوة,stiprums
1012,Gesundheit::N,صحة,дзоньвидзалун
1013,Gesundheit::N,صحة,veselība
1014,Krankheit::N,مرض,висьӧм
1015,Krankheit::N,مرض,slimība
1016,Schmerz::N,ألم,висьӧм
1017,Schmerz::N,ألم,sāpes
1018,Schmerz::N,وجع,висьӧм
1019,Schmerz::N,وجع,sāpes
1020,Wunde::N,جرح,дой
1021,Wunde::N,جرح,brūce
1022,Wunde::N,جرح,jēlums
1023,Fieber::N,حمى,жар
1024,Fieber::N,حمى,drudzis
1025,Fieber::N,حمى,karstums
1026,Arznei::N,دواء,лекарство
1027,Arznei::N,دواء,зелля
1028,Arznei::N,دواء,zāles
1029,Arznei::N,دواء,medikaments
1030,Brücke::N,جسر,пос
1031,Brücke::N,جسر,tilts
1032,Brunnen::N,بئر,юкмӧс
1033,Brunnen::N,بئر,aka
1034,Weide::N,مرعى,пӧскӧтина
1035,Weide::N,مرعى,ganības
1036,Pfad::N,درب,туй
1037,Pfad::N,درب,кыснан
1038,Pfad::N,درب,taka
1039,Weg::N,سكة,туй
1040,Weg::N,سكة,ceļš
1041,Straße::N,طريق,туй
1042,Straße::N,طريق,iela
1043,Dorf::N,قرية,сикт
1044,Dorf::N,قرية,ciems
1045,Stadt::N,مدينة,кар
1046,Stadt::N,مدينة,pilsēta
1047,Brief::N,خطاب,письмӧ
1048,Brief::N,خطاب,vēstule
1049,Brief::N,مكتوب,письмӧ
1050,Brief::N,مكتوب,vēstule
1051,Buch::N,كتاب,небӧг
1052,Buch::N,كتاب,grāmata
1053,Buchstabe::N,حرف,шыпас
1054,Buchstabe::N,حرف,burts
1055,Zeitung::N,جريدة,газет
1056,Zeitung::N,جريدة,avīze
1057,Zeitung::N,جريدة,laikraksts
1058,Leben::N,عيش,лов
1059,Leben::N,عيش,олӧм
1060,Leben::N,عيش,dzīve
1061,Leben::N,حياة,лов
1062,Leben::N,حياة,олӧм
1063,Leben::N,حياة,dzīve
1064,Tod::N,موت,кулӧм
1065,Tod::N,موت,nāve
1066,Tod::N,وفاة,кулӧм
1067,Tod::N,وفاة,nāve
1068,Grab::N,قبر,гу
1069,Grab::N,قبر,kaps
1070,Kirche::N,كنيسة,вичко
1071,Kirche::N,كنيسة,baznīca
1072,Sünde::N,خطيئة,мыж
1073,Sünde::N,خطيئة,grēks
1074,Gott::N,إله,ен
1075,Gott::N,إله,dievs
1076,Arbeiter::N,عامل,уджалысь
1077,Arbeiter::N,عامل,strādnieks
1078,Chef::N,رئيس,юралысь
1079,Chef::N,رئيس,веськӧдлысь
1080,Chef::N,رئيس,šefs
1081,Chef::N,رئيس,vadītajs
1082,Chef::N,رئيس,priekšnieks
1083,Meister::N,أسطى,вӧчысь
1084,Meister::N,أسطى,meistars
1085,Arzt::N,طبيب,врач
1086,Arzt::N,طبيب,бурдӧдысь
1087,Arzt::N,طبيب,ārsts
1088,Lehrer::N,مدرس,велӧдысь
1089,Lehrer::N,مدرس,skolotājs
1090,Geld::N,نقود,сьӧм
1091,Geld::N,نقود,nauda
1092,Geschäft::N,صفقة,удж
1093,Geschäft::N,صفقة,bizness
1094,Geschäft::N,صفقة,darījums
1095,Laden::N,دكان,вузасянін
1096,Laden::N,دكان,bode
1097,Laden::N,دكان,veikals
1098,Preis::N,سعر,дон
1099,Preis::N,سعر,cena
1100,Ware::N,بضاعة,тӧвар
1101,Ware::N,بضاعة,prece
1102,Nutzen::N,فائدة,воӧм
1103,Nutzen::N,فائدة,выгӧда
1104,Nutzen::N,فائدة,labums
1105,Reichtum::N,غنى,озырлун
1106,Reichtum::N,غنى,bagātība
1107,Reichtum::N,ثروة,озырлун
1108,Reichtum::N,ثروة,bagātība
1109,Welt::N,عالم,енкӧла
1110,Welt::N,عالم,pasaule
1111,Welt::N,دنيا,енкӧла
1112,Welt::N,دنيا,pasaule
1113,Land::N,بلد,му
1114,Land::N,بلد,zeme
1115,Staat::N,دولة,канму
1116,Staat::N,دولة,государство
1117,Staat::N,دولة,valsts
1118,König::N,ملك,кан
1119,König::N,ملك,ķēniņš
1120,König::N,ملك,karalis
1121,Macht::N,سلطة,каналӧм
1122,Macht::N,سلطة,vara
1123,Grenze::N,حدود,су
1124,Grenze::N,حدود,суйӧр
1125,Grenze::N,حدود,robeža
1126,Krieg::N,حرب,ожман
1127,Krieg::N,حرب,karš
1128,Feind::N,عدو,враг
1129,Feind::N,عدو,вӧрӧг
1130,Feind::N,عدو,ienaidnieks
1131,Gewalt::N,عنف,мырдöналöм
1132,Gewalt::N,عنف,vara
1133,Gewalt::N,عنف,vardarbība
1134,Kampf::N,قتال,вермасьӧм
1135,Kampf::N,قتال,cīņa
1136,Bogen[Waffe]::N,قوس,ньӧввуж
1137,Bogen[Waffe]::N,قوس,loks
1138,Pfeil::N,سهم,ньӧв
1139,Pfeil::N,سهم,bulta
1140,Gewehr::N,بندقية,пишшаль
1141,Gewehr::N,بندقية,šautene
1142,Fehler::N,خطأ,сорсьӧм
1143,Fehler::N,خطأ,дзугсьӧм
1144,Fehler::N,خطأ,kļūda
1145,Lüge::N,كذب,пӧръясьӧм
1146,Lüge::N,كذب,ылӧдлӧм
1147,Lüge::N,كذب,meli
1148,Schaden::N,تلف,лёк
1149,Schaden::N,تلف,изъян
1150,Schaden::N,تلف,пакӧсьт
1151,Schaden::N,تلف,bojājums
1152,Schaden::N,تلف,kaitējums
1153,Unglück::N,نحس,шог
1154,Unglück::N,نحس,kļūme
1155,Unglück::N,نحس,klizma
1156,Unglück::N,نحس,nelaime
1157,Schuld::N,ذنب,мыж
1158,Schuld::N,ذنب,vaina
1159,Alter::N,سن,арлыд
1160,Alter::N,سن,vecums
1161,Alter::N,عمر,арлыд
1162,Alter::N,عمر,vecums
1163,Schluss::N,ختام,пом
1164,Schluss::N,ختام,beigas
1165,Schluss::N,نهاية,пом
1166,Schluss::N,نهاية,beigas
1167,Zeit::N,وقت,кад
1168,Zeit::N,وقت,laiks
1169,Tag::N,يوم,лун
1170,Tag::N,يوم,diena
1171,Morgen::N,صباح,асыв
1172,Morgen::N,صباح,rīts
1173,Mittag::N,ظهر,лун шӧр
1174,Mittag::N,ظهر,pusdiena
1175,Abend::N,مساء,рыт
1176,Abend::N,مساء,vakars
1177,Nacht::N,ليلة,вой
1178,Nacht::N,ليلة,nakts
1179,Woche::N,أسبوع,вежон
1180,Woche::N,أسبوع,nedēļa
1181,Monat::N,شهر,тӧлысь
1182,Monat::N,شهر,mēnesis
1183,Jahr::N,عام,во
1184,Jahr::N,عام,gads
1185,Jahr::N,سنة,во
1186,Jahr::N,سنة,gads
1187,Frühling::N,ربيع,тулыс
1188,Frühling::N,ربيع,pavasaris
1189,Sommer::N,صيف,гожӧм
1190,Sommer::N,صيف,vasara
1191,Herbst::N,خريف,ар
1192,Herbst::N,خريف,rudens
1193,Winter::N,شتاء,тӧв
1194,Winter::N,شتاء,ziema
1195,Januar::N,يناير,тӧв шӧр
1196,Januar::N,يناير,janvāris
1197,Januar::N,كانون الثاني,тӧв шӧр
1198,Januar::N,كانون الثاني,janvāris
1199,Februar::N,شباط,урасьӧм
1200,Februar::N,شباط,februāris
1201,Februar::N,فبراير,урасьӧм
1202,Februar::N,فبراير,februāris
1203,März::N,آذار,рака
1204,März::N,آذار,marts
1205,März::N,مارس,рака
1206,März::N,مارس,marts
1207,April::N,نيسان,кос му
1208,April::N,نيسان,aprīlis
1209,Mai::N,مايو,ода-кора
1210,Mai::N,مايو,maijs
1211,Juni::N,يونيو,лӧддза-номъя
1212,Juni::N,يونيو,jūnijs
1213,Juni::N,حزيران,лӧддза-номъя
1214,Juni::N,حزيران,jūnijs
1215,Juli::N,تموز,сора
1216,Juli::N,تموز,jūlijs
1217,Juli::N,يوليو,сора
1218,Juli::N,يوليو,jūlijs
1219,August::N,آب,моз
1220,August::N,آب,augusts
1221,August::N,أغسطس,моз
1222,August::N,أغسطس,augusts
1223,September::N,أيلول,кӧч
1224,September::N,أيلول,septembris
1225,September::N,سبتمبر,кӧч
1226,September::N,سبتمبر,septembris
1227,Oktober::N,أكتوبر,йирым
1228,Oktober::N,أكتوبر,oktobris
1229,Oktober::N,تشرين الأول,йирым
1230,Oktober::N,تشرين الأول,oktobris
1231,November::N,نوفمبر,вӧльгым
1232,November::N,نوفمبر,novembris
1233,November::N,تشرين الثاني,вӧльгым
1234,November::N,تشرين الثاني,novembris
1235,Dezember::N,ديسمبر,ӧшым
1236,Dezember::N,ديسمبر,decembris
1237,Dezember::N,كانون الأول,ӧшым
1238,Dezember::N,كانون الأول,decembris
1239,Montag::N,يوم الاثنين,выльлун
1240,Montag::N,يوم الاثنين,pirmdiena
1241,Dienstag::N,يوم الثلاثاء,воторник
1242,Dienstag::N,يوم الثلاثاء,otrdiena
1243,Mittwoch::N,يوم الأربعاء,середа
1244,Mittwoch::N,يوم الأربعاء,trešdiena
1245,Donnerstag::N,يوم الخميس,четверг
1246,Donnerstag::N,يوم الخميس,ceturtdiena
1247,Freitag::N,يوم الجمعة,пекнича
1248,Freitag::N,يوم الجمعة,piektdiena
1249,Samstag::N,يوم السبت,субӧта
1250,Samstag::N,يوم السبت,sestdiena
1251,Sonntag::N,يوم الأحد,вӧскресенньӧ
1252,Sonntag::N,يوم الأحد,svētdiena
1253,groß::A,كبير,ыджыд
1254,groß::A,كبير,dižs
1255,groß::A,كبير,liels
1256,klein::A,صغير,ичӧт
1257,klein::A,صغير,mazs
1258,lang::A,طويل,кузь
1259,lang::A,طويل,garš
1260,kurz::A,قصير,дженьыд
1261,kurz::A,قصير,īss
1262,breit::A,واسع,ота
1263,breit::A,واسع,паськыд
1264,breit::A,واسع,plats
1265,schmal::A,ضيق,оттӧм
1266,schmal::A,ضيق,tievs
1267,dicht::A,كث,сук
1268,dicht::A,كث,blīvs
1269,dicht::A,كثيف,сук
1270,dicht::A,كثيف,blīvs
1271,dick[Gegenstand]::A,غليظ,кыз
1272,dick[Gegenstand]::A,غليظ,biezs
1273,dünn::A,رفيع,вӧсни
1274,dünn::A,رفيع,вӧсньыд
1275,dünn::A,رفيع,plāns
1276,fein::A,رقيق,посни
1277,fein::A,رقيق,smalks
1278,fest::A,متين,зумыд
1279,fest::A,متين,tvirts
1280,fest::A,متين,noturīgs
1281,flach::A,سهل,плавкӧс
1282,flach::A,سهل,тшӧтшкӧс
1283,flach::A,سهل,lēzens
1284,flach::A,سهل,līdzens
1285,flach::A,منبسط,плавкӧс
1286,flach::A,منبسط,тшӧтшкӧс
1287,flach::A,منبسط,lēzens
1288,flach::A,منبسط,līdzens
1289,glatt::A,ناعم,вольк
1290,glatt::A,ناعم,мольыд
1291,glatt::A,ناعم,gluds
1292,glatt::A,ناعم,slidens
1293,hart::A,صلب,зумыд
1294,hart::A,صلب,ciets
1295,hart::A,جامد,зумыд
1296,hart::A,جامد,ciets
1297,weich::A,لين,небыд
1298,weich::A,لين,mīksts
1299,rund::A,مستدير,гӧгрӧс
1300,rund::A,مستدير,apaļš
1301,spitz::A,مدبب,ёсь йыла
1302,spitz::A,مدبب,smails
1303,scharf::A,حاد,ёсь
1304,scharf::A,حاد,ass
1305,stumpf::A,ثالم,ныж
1306,stumpf::A,ثالم,truls
1307,stumpf::A,ثالم,strups
1308,schwer::A,ثقيل,сьӧкыд
1309,schwer::A,ثقيل,smags
1310,schön::A,جميل,мича
1311,schön::A,جميل,лӧсьыд
1312,schön::A,جميل,daiļš
1313,schön::A,جميل,skaists
1314,heiß::A,حار,пӧсь
1315,heiß::A,حار,karsts
1316,heiß::A,ساخن,пӧсь
1317,heiß::A,ساخن,karsts
1318,warm::A,دافئ,шоныд
1319,warm::A,دافئ,silts
1320,kalt::A,بارد,кӧдзыд
1321,kalt::A,بارد,salts
1322,kalt::A,بارد,auksts
1323,kühl::A,قر,юзыд
1324,kühl::A,قر,ыркыд
1325,kühl::A,قر,vēss
1326,kühl::A,قر,dzestrs
1327,frisch::A,طازج,выль
1328,frisch::A,طازج,svaigs
1329,feucht::A,رطب,уль
1330,feucht::A,رطب,mitrs
1331,feucht::A,رطب,drēgns
1332,nass::A,مبلول,ва
1333,nass::A,مبلول,slapjš
1334,trocken::A,جاف,кос
1335,trocken::A,جاف,sauss
1336,voll::A,ملء,кыз
1337,voll::A,ملء,pilns
1338,leer::A,خال,куш
1339,leer::A,خال,тыртӧм
1340,leer::A,خال,tukšs
1341,leer::A,فارغ,куш
1342,leer::A,فارغ,тыртӧм
1343,leer::A,فارغ,tukšs
1344,offen::A,مفتوح,восьса
1345,offen::A,مفتوح,vaļējs
1346,offen::A,مفتوح,atvērts
1347,geschlossen::A,مغلق,пӧдса
1348,geschlossen::A,مغلق,slēgts
1349,sauber::A,نظيف,сӧстӧм
1350,sauber::A,نظيف,tīrs
1351,sauber::A,نظيف,spodrs
1352,schmutzig::A,قذر,няйт
1353,schmutzig::A,قذر,netīrs
1354,schmutzig::A,قذر,dubļains
1355,roh::A,نيء,уль
1356,roh::A,نيء,jēls
1357,reif::A,ناضج,кисьмӧм
1358,reif::A,ناضج,gatavs
1359,reif::A,ناضج,nobriedis
1360,lecker::A,لذيذ,чӧскыд
1361,lecker::A,لذيذ,gards
1362,lecker::A,لذيذ,garšīgs
1363,süß::A,حلو,юмов
1364,süß::A,حلو,чӧскыд
1365,süß::A,حلو,salds
1366,bitter::A,مر,курыд
1367,bitter::A,مر,sūrs
1368,bitter::A,مر,rūgts
1369,sauer::A,حامض,шома
1370,sauer::A,حامض,skābs
1371,hell::A,نير,югыд
1372,hell::A,نير,gaišs
1373,dunkel::A,مظلم,пемыд
1374,dunkel::A,مظلم,tumšs
1375,schwarz::A,أسود,сьӧд
1376,schwarz::A,أسود,melns
1377,weiß::A,أبيض,еджыд
1378,weiß::A,أبيض,balts
1379,rot::A,أحمر,гӧрд
1380,rot::A,أحمر,sarkans
1381,gelb::A,أصفر,виж
1382,gelb::A,أصفر,dzeltens
1383,blau::A,أزرق,лӧз
1384,blau::A,أزرق,zils
1385,grün::A,أخضر,веж
1386,grün::A,أخضر,турунвиж
1387,grün::A,أخضر,zaļš
1388,grau::A,رمادي,руд
1389,grau::A,رمادي,pelēks
1390,bunt::A,ملوب,сера
1391,bunt::A,ملوب,raibs
1392,bunt::A,ملوب,krāsains
1393,billig::A,رخيص,донтӧг
1394,billig::A,رخيص,lēts
1395,teuer::A,غال,дона
1396,teuer::A,غال,dārgs
1397,wertvoll::A,ثمين,дона
1398,wertvoll::A,ثمين,vērtīgs
1399,blind::A,أعمى,синтӧм
1400,blind::A,أعمى,akls
1401,taub::A,أصم,пельтӧм
1402,taub::A,أصم,kurls
1403,taub::A,أطرش,пельтӧм
1404,taub::A,أطرش,kurls
1405,kräftig::A,قوي,вынйӧра
1406,kräftig::A,قوي,spēcīgs
1407,stark::A,قوي,ён
1408,stark::A,قوي,вына
1409,stark::A,قوي,stiprs
1410,schwach::A,ضعيف,жеб
1411,schwach::A,ضعيف,vājš
1412,fett::A,سمين,госа
1413,fett::A,سمين,brangs
1414,schlank::A,أهيف,веськыд
1415,schlank::A,أهيف,slaids
1416,hübsch::A,جميل,мича
1417,hübsch::A,جميل,лӧсьыд
1418,hübsch::A,جميل,glīts
1419,böse::A,رديء,лёк
1420,böse::A,رديء,ļauns
1421,böse::A,رديء,negants
1422,dumm::A,أبله,йӧй
1423,dumm::A,أبله,вежӧртӧм
1424,dumm::A,أبله,stulbs
1425,dumm::A,أبله,muļķīgs
1426,dumm::A,أحمق,йӧй
1427,dumm::A,أحمق,вежӧртӧм
1428,dumm::A,أحمق,stulbs
1429,dumm::A,أحمق,muļķīgs
1430,faul::A,كسلان,дыш
1431,faul::A,كسلان,slinks
1432,fleißig::A,مجتهد,зільысь
1433,fleißig::A,مجتهد,čakls
1434,fleißig::A,مجتهد,cītīgs
1435,geizig::A,بخيل,топыд
1436,geizig::A,بخيل,skops
1437,geizig::A,بخيل,sīksts
1438,klug::A,ذكي,юра
1439,klug::A,ذكي,вежӧра
1440,klug::A,ذكي,gudrs
1441,klug::A,عاقل,юра
1442,klug::A,عاقل,вежӧра
1443,klug::A,عاقل,gudrs
1444,geschickt::A,ماهر,кипода
1445,geschickt::A,ماهر,кужысь
1446,geschickt::A,ماهر,manīgs
1447,lieb::A,عزيز,муса
1448,lieb::A,عزيز,мича
1449,lieb::A,عزيز,лӧсьыд
1450,lieb::A,عزيز,mīļš
1451,lustig::A,مرح,кыпыд
1452,lustig::A,مرح,jautrs
1453,sanft::A,حليم,мелі
1454,sanft::A,حليم,liegs
1455,hungrig::A,جائع,тшыг
1456,hungrig::A,جائع,izsalcis
1457,krank::A,مريض,висьысь
1458,krank::A,مريض,slims
1459,nackt::A,عار,пасьтӧм
1460,nackt::A,عار,pliks
1461,traurig::A,حزين,гажтӧм
1462,traurig::A,حزين,bēdīgs
1463,traurig::A,حزين,skumīgs
1464,lebendig::A,حي,ловъя
1465,lebendig::A,حي,dzīvs
1466,gut::A,جيد,бур
1467,gut::A,جيد,labs
1468,schlecht::A,سيء,лёк
1469,schlecht::A,سيء,омӧль
1470,schlecht::A,سيء,slikts
1471,richtig::A,صحيح,инӧд
1472,richtig::A,صحيح,riktīgs
1473,schlimm::A,خبيث,омӧль
1474,schlimm::A,خبيث,туйтӧм
1475,schlimm::A,خبيث,nelāgs
1476,schlimm::A,خبيث,nejauks
1477,wahr::A,حق,абу ылӧг
1478,wahr::A,حق,īsts
1479,wahr::A,حق,patiess
1480,alt::A,قديم,важ
1481,alt::A,قديم,sens
1482,alt::A,قديم,vęcs
1483,neu::A,جديد,выль
1484,neu::A,جديد,jauns
1485,ehemalig::A,سابق,вӧвлӧм
1486,ehemalig::A,سابق,bijušais
1487,alt[Lebewesen]::A,مسن,пӧрысь
1488,alt[Lebewesen]::A,مسن,vecs
1489,jung::A,شاب,том
1490,jung::A,شاب,jauns
1491,jung::A,صغير,том
1492,jung::A,صغير,jauns
1493,arm::A,فقير,гӧль
1494,arm::A,فقير,nabags
1495,reich::A,غني,озыр
1496,reich::A,غني,bagāts
1497,bekannt::A,معلوم,тӧдса
1498,bekannt::A,معلوم,zināms
1499,bekannt::A,معلوم,pazīstams
1500,berühmt::A,مشهور,нималан
1501,berühmt::A,مشهور,кывсян
1502,berühmt::A,مشهور,slavens
1503,fremd::A,أجنبي,йӧз
1504,fremd::A,أجنبي,svešs
1505,verschieden::A,مختلف,абу ӧткодь
1506,verschieden::A,مختلف,разнӧй
1507,verschieden::A,مختلف,dažāds
1508,nah::A,قريب,матыс
1509,nah::A,قريب,tuvs
1510,fern::A,بعيد,ылі
1511,fern::A,بعيد,tāls
1512,linker::A,يسار,шуйга
1513,linker::A,يسار,kreisais
1514,rechter::A,يمين,веськыд
1515,rechter::A,يمين,labais
1516,anderer::A,آخر,мукӧд
1517,anderer::A,آخر,otrs
1518,erster::A,أول,медводдза
1519,erster::A,أول,pirmais
1520,zweiter::A,ثان,мӧд
1521,zweiter::A,ثان,otrais
1522,dritter::A,ثالث,коймӧд
1523,dritter::A,ثالث,trešais
1524,letzter::A,أخير,бӧръя
1525,letzter::A,أخير,beidzamais
1526,allein::ADV,وحده,ӧтка
1527,allein::ADV,وحده,viens pats
1528,auf einmal::ADV,بالمرة,ӧтпырйӧ
1529,auf einmal::ADV,بالمرة,reizē
1530,zusammen::ADV,معا,тшӧтш
1531,zusammen::ADV,معا,kopā
1532,zusammen::ADV,معا,vienviet
1533,lange::ADV,مدة طويلة,дыр
1534,lange::ADV,مدة طويلة,ilgi
1535,plötzlich::ADV,فجأة,друг
1536,plötzlich::ADV,فجأة,pēkšņi
1537,sofort::ADV,حالا,дзик пыр
1538,sofort::ADV,حالا,tūlīt
1539,sofort::ADV,فورا,дзик пыр
