,Concept_ID,pt,eu
839,fleißig::A,aplicado,lanzale
840,fleißig::A,diligente,maratz
841,fleißig::A,diligente,lanzale
842,geizig::A,avarento,zeken
843,geizig::A,avarento,zikoitz
844,klug::A,prudente,zuhur
845,klug::A,inteligente,zuhur
846,geschickt::A,hábil,trebe
847,geschickt::A,hábil,antzetsu
848,lieb::A,caro,maite
849,lieb::A,caro,laztan
850,lieb::A,querido,maite
851,lieb::A,querido,laztan
852,lustig::A,alegre,alaitsu
853,sanft::A,suave,eme
854,sanft::A,suave,ezti
855,sanft::A,brando,eme
856,sanft::A,brando,ezti
857,hungrig::A,faminto,gose
858,krank::A,doente,eri
859,krank::A,doente,gaixo
860,krank::A,enfermo,eri
861,krank::A,enfermo,gaixo
862,nackt::A,nu,biluzi
863,nackt::A,despido,biluzi
864,traurig::A,triste,itun
865,traurig::A,triste,betilun
866,lebendig::A,vivo,bizirik
867,gut::A,bom,on
868,schlecht::A,mau,txar
869,schlecht::A,ruim,txar
870,richtig::A,justo,zuzen
871,richtig::A,correcto,zuzen
872,schlimm::A,mau,larri
873,schlimm::A,grave,larri
874,wahr::A,verdadeiro,egiazko
875,alt::A,velho,zahar
876,alt::A,antigo,zahar
877,neu::A,novo,berri
878,ehemalig::A,antigo,lehengo
879,alt[Lebewesen]::A,velho,adindun
880,jung::A,jovem,gazte
881,arm::A,pobre,txiro
882,arm::A,pobre,behartsu
883,reich::A,rico,dirudun
884,bekannt::A,conhecido,ezagun
885,berühmt::A,famoso,entzun
886,berühmt::A,famoso,ospetsu
887,berühmt::A,célebre,entzun
888,berühmt::A,célebre,ospetsu
889,fremd::A,alheio,arrotz
890,fremd::A,estranho,arrotz
891,verschieden::A,diverso,ezberdin
892,verschieden::A,diverso,desberdin
893,verschieden::A,diferente,ezberdin
894,verschieden::A,diferente,desberdin
895,nah::A,próximo,hurre
896,nah::A,próximo,hurbil
897,fern::A,remoto,urrun
898,fern::A,distante,urrun
899,linker::A,esquerdo,ezker
900,rechter::A,direito,eskuin
901,anderer::A,outro,beste
902,erster::A,primeiro,lehen
903,erster::A,primeiro,aurren
904,zweiter::A,segundo,bigarren
905,dritter::A,terceiro,hirugarren
906,letzter::A,final,azken
907,letzter::A,final,hondar
908,letzter::A,último,azken
909,letzter::A,último,hondar
910,allein::ADV,só,bakarrik
911,auf einmal::ADV,de vez,batera
912,zusammen::ADV,juntos,elkarrekin
913,lange::ADV,muito tempo,luzaro
914,plötzlich::ADV,de repente,bat-batean
915,sofort::ADV,imediatamente,berehala
916,später::ADV,mais tarde,gero
917,jetzt::ADV,agora,orain
918,heute::ADV,hoje,gaur
919,morgen::ADV,amanhã,bihar
920,bald::ADV,logo,aurki
921,bald::ADV,logo,laster
922,bald::ADV,breve,aurki
923,bald::ADV,breve,laster
924,dann::ADV,então,ondoren
925,dann::ADV,depois,ondoren
926,gestern::ADV,ontem,atzo
927,einst::ADV,antigamente,antzina
928,damals::ADV,então,orduan
929,danach::ADV,logo,gerora
930,danach::ADV,logo,ondoren
931,danach::ADV,depois,gerora
932,danach::ADV,depois,ondoren
933,vorher::ADV,antes,lehenago
934,zuerst::ADV,primeiro,aurrena
935,zuerst::ADV,primeiro,lehenbizi
936,einmal::ADV,uma vez,behin
937,einmal::ADV,uma vez,aldi bat
938,manchmal::ADV,às vezes,batzuetan
939,manchmal::ADV,às vezes,zenbaitetan
940,oft::ADV,muitas vezes,maiz
941,oft::ADV,muitas vezes,askotan
942,immer::ADV,sempre,beti
943,niemals::ADV,nunca,inoiz ez
944,niemals::ADV,nunca,sekula ez
945,hier::ADV,cá,hemen
946,hier::ADV,aqui,hemen
947,hierhin::ADV,para cá,hona
948,von hier::ADV,daqui,hemendik
949,von hier::ADV,daqui,honetatik
950,dort::ADV,lá,han
951,dort::ADV,ali,han
952,dorthin::ADV,lá,hara
953,dorthin::ADV,para lá,hara
954,geradeaus::ADV,em frente,artez
955,vorwärts::ADV,avante,aurrera
956,rückwärts::ADV,para trás,atzera
957,rückwärts::ADV,para trás,atzerantz
958,zurück::ADV,atrás,atzera
959,unten::ADV,debaixo,behean
960,unten::ADV,em baixo,behean
961,hinab::ADV,para baixo,behera
962,hinab::ADV,para baixo,beherantz
963,oben::ADV,em cima,goian
964,hinauf::ADV,para cima,gora
965,hinauf::ADV,para cima,gorantz
966,überall::ADV,em toda parte,edonon
967,nicht::ADV,não,ez
968,ein wenig::ADV,um pouco,apur bat
969,ein wenig::ADV,um pouco,pixka bat
970,ein wenig::ADV,um bocado,apur bat
971,ein wenig::ADV,um bocado,pixka bat
972,kaum::ADV,apenas,ozta
973,kaum::ADV,apenas,nekez
974,sehr::ADV,muito,oso
975,so::ADV,tão,hala
976,so::ADV,tão,honela
977,so::ADV,assim,hala
978,so::ADV,assim,honela
979,noch::ADV,ainda,oraindik
980,nur::ADV,só,bakarrik
981,nur::ADV,apenas,bakarrik
982,nur::ADV,somente,bakarrik
983,schon::ADV,já,ja
984,schon::ADV,já,jada
985,wieder::ADV,outra vez,berriro
986,vergebens::ADV,em vão,alferrik
987,vor::PRP,diante de,aurrean
988,hinter::PRP,atrás de,ostean
989,hinter::PRP,atrás de,gibelean
990,unter::PRP,sob,pean
991,unter::PRP,sob,azpian
992,unter::PRP,debaixo de,pean
993,unter::PRP,debaixo de,azpian
994,durch::PRP,por,zehar
995,durch::PRP,através de,zehar
996,neben::PRP,junto de,ondoan
997,neben::PRP,junto de,aldamenean
998,neben::PRP,ao lado de,ondoan
999,neben::PRP,ao lado de,aldamenean
1000,zwischen::PRP,entre,artean
1001,wegen::PRP,por,-gatik
1002,wegen::PRP,por causa de,-gatik
1003,dies::PRN,isto,hau
1004,das::PRN,isso,hura
1005,das::PRN,aquilo,hura
1006,alles::PRN,todo,dena
1007,ich::PRN,eu,ni
1008,du::PRN,tu,zu
1009,er::PRN,ele,bera
1010,wir::PRN,nós,gu
1011,ihr::PRN,vós,zuek
1012,ihr::PRN,vocês,zuek
1013,sie::PRN,eles,berak
1014,was::FPRN,quê,zer
1015,wer::FPRN,quem,nor
1016,wo::FADV,onde,non
1017,wohin::FADV,aonde,nora
1018,wohin::FADV,para onde,nora
1019,wie::FADV,como,nola
1020,wie::FADV,como,zelan
1021,warum::FADV,porquê,zeren
1022,warum::FADV,porquê,zergatik
1023,warum::FADV,por que,zeren
1024,warum::FADV,por que,zergatik
1025,wieviel::FNUM,quanto,zenbat
1026,eins::NUM,um,bat
1027,zwei::NUM,dois,bi
1028,zwei::NUM,dois,biga
1029,drei::NUM,três,hiru
1030,vier::NUM,quatro,lau
1031,fünf::NUM,cinco,bost
1032,sechs::NUM,seis,sei
1033,sieben::NUM,sete,zazpi
1034,acht::NUM,oito,zortzi
1035,neun::NUM,nove,bederatzi
1036,zehn::NUM,dez,hamar
1037,elf::NUM,onze,hamaika
1038,zwölf::NUM,doze,hamabi
1039,zwanzig::NUM,vinte,hogei
1040,dreißig::NUM,trinta,hogeita hamar
1041,vierzig::NUM,quarenta,berrogei
1042,fünfzig::NUM,cinquenta,berrogeita hamar
1043,sechzig::NUM,sessenta,hirurogei
1044,siebzig::NUM,setenta,hirurogeita hamar
1045,achtzig::NUM,oitenta,laurogei
1046,neunzig::NUM,noventa,laurogeita hamar
1047,hundert::NUM,cem,ehun
1048,hundert::NUM,cento,ehun
1049,tausend::NUM,mil,mila
1050,und::CNJ,e,eta
1051,oder::CNJ,ou,edo
1052,stehen::V,estar em pé,zutik egon
1053,sitzen::V,estar sentado,eserita egon
1054,liegen::V,jazer,etzan
1055,liegen::V,estar deitado,etzan
1056,hängen::V,pender,eskegita egon
1057,hängen::V,pender,zintzilik egon
1058,hängen::V,estar pendurado,eskegita egon
1059,hängen::V,estar pendurado,zintzilik egon
1060,werden::V,tornar-se,bihurtu
1061,werden::V,tornar-se,bilakatu
1062,passieren::V,acontecer,pasatu
1063,passieren::V,acontecer,gertatu
1064,beginnen::V,começar,hasi
1065,enden::V,acabar,bukatu
1066,enden::V,terminar,bukatu
1067,wechseln::V,variar,aldatu
1068,wechseln::V,alternar,aldatu
1069,aufgehen[Sonne]::V,nascer,ilki
1070,aufgehen[Sonne]::V,nascer,sortu
1071,untergehen[Sonne]::V,pôr-se,sartu
1072,scheinen[Sonne]::V,brilhar,eguzkia egon
1073,donnern::V,trovejar,trumoia jo
1074,wehen::V,soprar,haizea ibili
1075,strömen::V,correr,zorrotadaka isuri
1076,fließen::V,fluir,isuri
1077,sich drehen::V,girar,biratu
1078,schwanken::V,oscilar,zabuka ibili
1079,schwingen::V,vibrar,kulunkatu
1080,fallen::V,cair,erori
1081,brennen::V,arder,sutan egon
1082,rauchen::V,fumegar,kea bota
1083,regnen::V,chover,euria ari izan
1084,gefrieren::V,gelar,izoztu
1085,gefrieren::V,gelar,hormatu
1086,gefrieren::V,congelar,izoztu
1087,gefrieren::V,congelar,hormatu
1088,tauen::V,derreter,gesaldu
1089,tauen::V,descongelar,gesaldu
1090,schmelzen::V,fundir-se,urtu
1091,trocknen::V,secar,idortu
1092,trocknen::V,secar,lehortu
1093,sieden::V,ferver,irakin
1094,faulen::V,estragar-se,hirotu
1095,faulen::V,estragar-se,usteldu
1096,verfaulen::V,apodrecer,hirotu
1097,verfaulen::V,apodrecer,usteldu
1098,reißen::V,romper-se,eten
1099,reißen::V,romper-se,tarrat egin
1100,versinken::V,afundar-se,urperatu
1101,vergehen::V,passar,iragan
1102,erscheinen::V,aparecer,agertu
1103,verschwinden::V,desaparecer,desagertu
1104,sinken::V,descer,beheititu
1105,abnehmen::V,diminuir,gutxitu
1106,abnehmen::V,diminuir,beheratu
1107,abnehmen::V,decrescer,gutxitu
1108,abnehmen::V,decrescer,beheratu
1109,zunehmen::V,crescer,gora egin
1110,zunehmen::V,aumentar,gora egin
1111,steigen::V,subir,igo
1112,wachsen::V,crescer,hazi
1113,glänzen::V,brilhar,distiratu
1114,funkeln::V,cintilar,izarniatu
1115,lärmen::V,fazer barulho,zarata atera
1116,läuten::V,chocalhar,jo
1117,läuten::V,chocalhar,hots egin
1118,klingeln::V,tocar,txirrina jo
1119,klirren::V,tinir,tintin egin
1120,brausen::V,bramar,marru egin
1121,rauschen::V,murmurar,fir-fir egin
1122,rauschen::V,rumorejar,fir-fir egin
1123,klingen::V,soar,soinu egin
1124,bellen::V,ladrar,zaunkatu
1125,heulen::V,uivar,ulu egin
1126,heulen::V,uivar,uhuri egin
1127,blasen::V,soprar,ufa egin
1128,blasen::V,soprar,putz egin
1129,pfeifen::V,assobiar,txistu egin
1130,schreien::V,gritar,oihu egin
1131,schreien::V,gritar,garrasi egin
1132,stöhnen::V,gemer,intziri egin
1133,zittern::V,tremer,ikara egin
1134,zittern::V,tremer,dar-dar egin
1135,leben::V,viver,bizi izan
1136,geboren werden::V,nascer,jaio
1137,atmen::V,respirar,hats egin
1138,atmen::V,respirar,arnasa egin
1139,trinken::V,beber,edan
1140,essen::V,comer,jan
1141,schlucken::V,engolir,irentsi
1142,müde werden::V,cansar-se,unatu
1143,müde werden::V,cansar-se,nekatu
1144,einschlafen::V,adormecer,lokartu
1145,schlafen::V,dormir,lo egin
1146,aufwachen::V,acordar,esnatu
1147,aufwachen::V,acordar,atzarri
1148,aufstehen::V,levantar-se,jaiki
1149,sich erholen::V,descansar,atseden egin
1150,krank werden::V,adoecer,gaixotu
1151,krank werden::V,ficar doente,gaixotu
1152,krank sein::V,estar doente,eri izan
1153,krank sein::V,estar doente,gaixo izan
1154,schmerzen::V,doer,min egin
1155,husten::V,tossir,eztul egin
1156,genesen::V,convalescer,osatu
1157,sterben::V,morrer,hil
1158,sterben::V,morrer,zendu
1159,umkommen::V,perecer,istripuz hil
1160,sich bewegen::V,mover-se,higitu
1161,sich rühren::V,mexer-se,zirkin egin
1162,sich erheben::V,levantar-se,zutitu
1163,sich erheben::V,levantar-se,altxatu
1164,sich setzen::V,sentar-se,eseri
1165,sich setzen::V,sentar-se,jesarri
1166,hinfallen::V,cair,erori
1167,laufen::V,andar,ibili
1168,laufen::V,caminhar,ibili
1169,schreiten::V,andar,oinkatu
1170,schreiten::V,caminhar,oinkatu
1171,spazierengehen::V,passear,paseatu
1172,spazierengehen::V,passear,ostera bat egin
1173,eilen::V,apressar-se,lasterkatu
1174,sich beeilen::V,apressar-se,lehiatu
1175,sich beeilen::V,despachar-se,lehiatu
1176,sausen::V,correr,ziztu bizian joan
1177,rennen::V,correr,lasterka egin
1178,springen::V,saltar,jauzi egin
1179,klettern::V,trepar,igo
1180,schaukeln::V,baloiçar,zabu egin
1181,schaukeln::V,baloiçar,zanbulu egin
1182,kriechen::V,rastejar,narras egin
1183,kriechen::V,arrastar-se,narras egin
1184,schwimmen::V,nadar,igerikatu
1185,schwimmen::V,nadar,igeri egin
1186,tauchen::V,mergulhar,murgildu
1187,tauchen::V,mergulhar,pulunpatu
1188,rudern::V,remar,bogatu
1189,rudern::V,remar,arraun egin
1190,fahren::V,ir,joan
1191,fliegen::V,voar,hegaldatu
1192,fliegen::V,voar,hegan egin
1193,gehen::V,ir,joan
1194,gehen::V,andar,joan
1195,weggehen::V,partir,alde egin
1196,weggehen::V,ir-se embora,alde egin
1197,abfahren::V,sair,abiatu
1198,abfahren::V,partir,abiatu
1199,anhalten::V,parar,geratu
1200,anhalten::V,parar,gelditu
1201,hineingehen::V,entrar,sartu
1202,eintreten::V,entrar,sartu
1203,kommen::V,vir,etorri
1204,ankommen::V,chegar,heldu
1205,ankommen::V,chegar,iritsi
1206,zurückkommen::V,voltar,itzuli
1207,zurückkommen::V,regressar,itzuli
1208,bleiben::V,ficar,gelditu
1209,bleiben::V,permanecer,gelditu
1210,warten::V,esperar,itxaron
1211,warten::V,esperar,zain egon
1212,erwarten::V,esperar,iguriki
1213,erwarten::V,aguardar,iguriki
1214,suchen::V,buscar,bilatu
1215,suchen::V,procurar,bilatu
1216,finden::V,achar,idoro
1217,finden::V,achar,aurkitu
1218,finden::V,encontrar,idoro
1219,finden::V,encontrar,aurkitu
1220,versuchen::V,tentar,saiatu
1221,versuchen::V,tentar,ahalegindu
1222,vorbereiten::V,preparar,gertatu
1223,lieben::V,amar,maitatu
1224,lieben::V,amar,maite izan
1225,lieben::V,querer,maitatu
1226,lieben::V,querer,maite izan
1227,mögen::V,gostar de,laket izan
1228,mögen::V,gostar de,atsegin izan
1229,lachen::V,rir,irri egin
1230,lachen::V,rir,barre egin
1231,lachen::V,rir-se,irri egin
1232,lachen::V,rir-se,barre egin
1233,rühren::V,comover,hunkitu
1234,weinen::V,chorar,negar egin
1235,schimpfen::V,ralhar,erneguka ari izan
1236,sich ärgern::V,zangar-se,ernegatu
1237,sich ärgern::V,zangar-se,haserretu
1238,sich fürchten::V,ter medo de,beldur izan
1239,sich fürchten::V,ter receio de,beldur izan
1240,fürchten::V,temer,beldur izan
1241,fürchten::V,recear,beldur izan
1242,fliehen::V,fugir,ihes egin
1243,flüchten::V,refugiar-se,ihes egin
1244,sehen::V,ver,ikusi
1245,anschauen::V,olhar,begietsi
1246,ansehen::V,mirar,begiratu
1247,hören::V,ouvir,aditu
1248,zuhören::V,escutar,entzun
1249,probieren::V,provar,dastatu
1250,probieren::V,saborear,dastatu
1251,riechen::V,cheirar,usnatu
1252,riechen::V,cheirar,usaindu
1253,fühlen::V,sentir,sentitu
1254,scheinen::V,parecer,iruditu
1255,scheinen::V,parecer,begitandu
1256,zu sehen sein::V,estar à vista,azaldu
1257,vernehmen::V,ouvir,aditu
1258,frieren::V,ter frio,hotz izan
1259,tun::V,fazer,egin
1260,können::V,saber,ahal izan
1261,wollen::V,querer,nahi izan
1262,anfangen::V,iniciar,hasi
1263,beenden::V,acabar,bukatu
1264,beenden::V,terminar,bukatu
1265,aufhören::V,cessar,utzi
1266,aufhören::V,desistir,utzi
1267,gelingen::V,sair bem,lortu
1268,gelingen::V,dar bom resultado,lortu
1269,geraten::V,sair,heldu
1270,geraten::V,dar resultado,heldu
1271,öffnen::V,abrir,ireki
1272,öffnen::V,abrir,zabaldu
1273,schließen::V,fechar,itxi
1274,stellen::V,pôr,ipini
1275,stellen::V,colocar,ipini
1276,setzen::V,pôr,jesarri
1277,setzen::V,meter,jesarri
1278,legen::V,pôr,jarri
1279,legen::V,meter,jarri
1280,berühren::V,tocar,ukitu
1281,verbinden::V,unir,uztartu
1282,verbinden::V,ligar,uztartu
1283,bedecken::V,cobrir,estali
1284,aufhängen::V,pendurar,eseki
1285,aufhängen::V,pendurar,eskegi
1286,anzünden::V,acender,piztu
1287,aufheben::V,apanhar,jaso
1288,aufheben::V,levantar,jaso
1289,zurücklassen::V,deixar,atzean utzi
1290,verlieren::V,perder,galdu
1291,fallen lassen::V,deixar cair,erortzen utzi
1292,machen::V,fazer,egin
1293,herstellen::V,produzir,ekoiztu
1294,bauen::V,edificar,eraiki
1295,bauen::V,construir,eraiki
1296,reparieren::V,reparar,konpondu
1297,reparieren::V,consertar,konpondu
1298,verbessern::V,melhorar,hobetu
1299,ändern::V,mudar,mudatu
1300,ändern::V,alterar,mudatu
1301,graben::V,cavar,aitzurtu
1302,beugen::V,curvar,makurtu
1303,biegen::V,vergar,malgutu
1304,biegen::V,vergar,makolatu
1305,drehen::V,girar,jiratu
1306,wenden::V,virar,bihurtu
1307,wenden::V,voltar,bihurtu
1308,umdrehen::V,virar,biratu
1309,umdrehen::V,virar,alderantzikatu
1310,umdrehen::V,revolver,biratu
1311,umdrehen::V,revolver,alderantzikatu
1312,heben::V,levantar,jaso
1313,heben::V,levantar,goratu
1314,hochheben::V,erguer,goratu
1315,hochheben::V,erguer,altxatu
1316,hochheben::V,levantar,goratu
1317,hochheben::V,levantar,altxatu
1318,ergreifen::V,apanhar,oratu
1319,halten::V,segurar,eutsi
1320,drücken::V,apertar,sakatu
1321,schieben::V,empurrar,bultzatu
1322,kratzen::V,raspar,hatz egin
1323,kratzen::V,raspar,hazka egin
1324,lecken::V,lamber,miaztu
1325,lecken::V,lamber,lamikatu
1326,beißen::V,morder,hozka egin
1327,beißen::V,morder,ausiki egin
1328,abreißen::V,arrancar,kendu
1329,abschneiden::V,talhar,moztu
1330,abschneiden::V,talhar,pikatu
1331,binden::V,ligar,lotu
1332,binden::V,ligar,estekatu
1333,stecken::V,meter,sartu
1334,stecken::V,enfiar,sartu
1335,brechen::V,romper,apurtu
1336,brechen::V,quebrar,apurtu
1337,klopfen::V,bater,jo
1338,hauen::V,bater,jo
1339,kleben::V,colar,itsatsi
1340,reiben::V,esfregar,igurtzi
1341,streichen::V,barrar,igurtzi
1342,schleifen::V,afiar,zorroztu
1343,schneiden::V,cortar,moztu
1344,rütteln::V,sacudir,astindu
1345,rütteln::V,sacudir,inarrosi
1346,schütteln::V,abanar,astindu
1347,schütteln::V,abanar,inarrosi
1348,schütteln::V,sacudir,astindu
1349,schütteln::V,sacudir,inarrosi
1350,schwenken::V,agitar,zabukatu
1351,schütten::V,deitar,isuri
1352,füllen::V,encher,bete
1353,einwickeln::V,envolver,bildu
1354,einwickeln::V,embrulhar,bildu
1355,tragen::V,levar,eroan
1356,tragen::V,levar,eraman
1357,tragen::V,trazer,eroan
1358,tragen::V,trazer,eraman
1359,schleppen::V,arrastar,narrastu
1360,schleppen::V,arrastar,herrestatu
1361,ziehen::V,puxar,tira egin
1362,aufbewahren::V,guardar,gorde
1363,aufbewahren::V,conservar,gorde
1364,werfen::V,lançar,jaurti
1365,werfen::V,lançar,aurtiki
1366,fangen::V,apanhar,atzeman
1367,packen::V,agarrar,heldu
1368,verstecken::V,esconder,ostendu
1369,verstecken::V,esconder,ezkutatu
1370,teilen::V,partir,zatitu
1371,teilen::V,dividir,zatitu
1372,schicken::V,enviar,bidali
1373,bringen::V,trazer,ekarri
1374,hinzufügen::V,acrescentar,eratxiki
1375,hinzufügen::V,acrescentar,gaineratu
1376,bekommen::V,obter,jaso
1377,erhalten::V,receber,jaso
1378,nehmen::V,tomar,hartu
1379,wählen::V,eleger,hautatu
1380,wählen::V,eleger,aukeratu
1381,wählen::V,escolher,hautatu
1382,wählen::V,escolher,aukeratu
1383,auswählen::V,escolher,hautatu
1384,auswählen::V,escolher,aukeratu
1385,auswählen::V,seleccionar,hautatu
1386,auswählen::V,seleccionar,aukeratu
1387,bewahren::V,guardar,begiratu
1388,bewahren::V,conservar,begiratu
1389,behindern::V,impedir,oztopatu
1390,verderben::V,estragar,hondatu
1391,verderben::V,corromper,hondatu
1392,beschädigen::V,danificar,akastu
1393,zerbrechen::V,romper,apurtu
1394,zerbrechen::V,quebrar,apurtu
1395,zerreißen::V,rasgar,zarratatu
1396,zerstören::V,destruir,suntsitu
1397,verbrennen::V,queimar,erre
1398,verbrennen::V,queimar,kiskali
1399,geben::V,dar,eman
1400,reichen::V,passar,luzatu
1401,reichen::V,passar,helarazi
1402,schenken::V,oferecer,oparitu
1403,versprechen::V,prometer,agindu
1404,wünschen::V,desejar,opatu
1405,wünschen::V,desejar,opetsi
1406,loben::V,louvar,laudatu
1407,loben::V,louvar,goraipatu
1408,küssen::V,beijar,musu eman
1409,wiegen::V,embalar,kulunkatu
1410,zudecken::V,tapar,estali
1411,zudecken::V,cobrir,estali
1412,wecken::V,acordar,esnatu
1413,wecken::V,acordar,iratzartu
1414,wecken::V,despertar,esnatu
1415,wecken::V,despertar,iratzartu
1416,zeigen::V,mostrar,erakutsi
1417,führen::V,guiar,gidatu
1418,führen::V,conduzir,gidatu
1419,lehren::V,ensinar,irakatsi
1420,unterrichten::V,instruir,eskolak eman
1421,aufziehen::V,criar,hazi
1422,leiten::V,dirigir,arteztu
1423,leiten::V,conduzir,arteztu
1424,antreiben::V,impelir,bulkatu
1425,lassen::V,fazer,-arazi
1426,einladen::V,convidar,gonbidatu
1427,vereinigen::V,unir,batu
1428,vereinigen::V,unir,bateratu
1429,vereinigen::V,reunir,batu
1430,vereinigen::V,reunir,bateratu
1431,besuchen::V,ir ver,ikustatu
1432,besuchen::V,visitar,ikustatu
1433,treffen::V,encontrar,topatu
1434,sich versammeln::V,reunir-se,bildu
1435,spielen::V,jogar,jolastu
1436,spielen::V,brincar,jolastu
1437,singen::V,cantar,abestu
1438,singen::V,cantar,kantatu
1439,tanzen::V,bailar,dantzatu
1440,tanzen::V,bailar,dantzan egin
1441,sich trennen::V,apartar-se,banandu
1442,verlassen::V,deixar,utzietsi
1443,verlassen::V,abandonar,utzietsi
1444,retten::V,salvar,salbatu
1445,retten::V,salvar,gaizkatu
1446,bewachen::V,vigiar,jagon
1447,bewachen::V,vigiar,zaindu
1448,bewachen::V,guardar,jagon
1449,bewachen::V,guardar,zaindu
1450,schützen::V,proteger,babestu
1451,schützen::V,proteger,gerizatu
1452,verteidigen::V,defender,aldeztu
1453,sich schlagen::V,brigar,elkar jo
1454,sich schlagen::V,brigar,elkar borrokatu
1455,sich schlagen::V,bater-se,elkar jo
1456,sich schlagen::V,bater-se,elkar borrokatu
1457,schießen::V,disparar,tiro egin
1458,siegen::V,vencer,irabazi
1459,ärgern::V,irritar,ernegatu
1460,ärgern::V,irritar,haserretu
1461,ärgern::V,aborrecer,ernegatu
1462,ärgern::V,aborrecer,haserretu
1463,schlagen::V,bater,jo
1464,schlagen::V,bater,erauntsi
1465,treten::V,pisar,zapaldu
1466,treten::V,pisar,ostiaktu
1467,stechen::V,picar,sastatu
1468,stoßen::V,empurrar,bultzatu
1469,stehlen::V,furtar,ostu
1470,stehlen::V,furtar,lapurtu
1471,stören::V,perturbar,galarazi
1472,belästigen::V,incomodar,gohaindu
1473,belästigen::V,incomodar,alamena eman
1474,belästigen::V,importunar,gohaindu
1475,belästigen::V,importunar,alamena eman
1476,verbergen::V,ocultar,ezkutatu
1477,verbergen::V,esconder,ezkutatu
1478,täuschen::V,iludir,tronpatu
1479,täuschen::V,iludir,engainatu
1480,täuschen::V,enganar,tronpatu
1481,täuschen::V,enganar,engainatu
1482,betrügen::V,burlar,iruzurtu
1483,betrügen::V,enganar,iruzurtu
1484,töten::V,matar,hil
1485,töten::V,matar,heriotza eman
1486,wohnen::V,morar,bizi izan
1487,arbeiten::V,trabalhar,lan egin
1488,arbeiten::V,trabalhar,behar egin
1489,sammeln::V,recolher,bildu
1490,sammeln::V,recolher,bildumatu
1491,sammeln::V,coleccionar,bildu
1492,sammeln::V,coleccionar,bildumatu
1493,pflücken::V,colher,batu
1494,pflücken::V,colher,bildu
1495,jagen::V,caçar,ehizatu
1496,fischen::V,pescar,arrantzatu
1497,fischen::V,pescar,arrantza egin
1498,fassen::V,apanhar,harrapatu
1499,hüten::V,guardar,begiratu
1500,treiben::V,conduzir,bultza egin
1501,anbinden::V,atar,estekatu
1502,füttern::V,dar de comer a,bazkatu
1503,melken::V,ordenhar,jetzi
1504,hacken::V,rachar,xehatu
1505,gießen::V,regar,isuri
1506,reifen::V,amadurecer,heldu
1507,reifen::V,amadurecer,zoritu
1508,zubereiten::V,preparar,prestatu
1509,kochen::V,cozer,egosi
1510,backen::V,cozer,labean egin
1511,braten::V,assar,erregosi
1512,braten::V,fritar,erregosi
1513,umrühren::V,remexer,eragin
1514,stricken::V,tricotar,trikotatu
1515,stricken::V,tricotar,puntu egin
1516,stricken::V,fazer malha,trikotatu
1517,stricken::V,fazer malha,puntu egin
1518,nähen::V,coser,josi
1519,nähen::V,costurar,josi
1520,färben::V,tingir,tindatu
1521,färben::V,colorir,tindatu
1522,reinigen::V,limpar,ikuzi
1523,reinigen::V,limpar,garbitu
1524,reinigen::V,purificar,ikuzi
1525,reinigen::V,purificar,garbitu
1526,waschen::V,lavar,xahutu
1527,waschen::V,lavar,garbitu
1528,abwischen::V,limpar,xukatu
1529,abwischen::V,esfregar,xukatu
1530,spülen::V,lavar,irakutzi
1531,spülen::V,enxaguar,irakutzi
1532,fegen::V,varrer,erraztatu
1533,kehren::V,varrer,isastu
1534,baden::V,banhar,bainatu
1535,baden::V,banhar,bainua hartu
1536,baden::V,tomar banho,bainatu
1537,baden::V,tomar banho,bainua hartu
1538,sich waschen::V,lavar-se,burua garbitu
1539,ausziehen::V,despir,erantzi
1540,anziehen::V,vestir,jantzi
1541,sich anziehen::V,vestir-se,jantzi
1542,kämmen::V,pentear,orraztu
1543,schmücken::V,adornar,apaindu
1544,sagen::V,dizer,esan
1545,sprechen::V,falar,mintzatu
1546,sprechen::V,falar,hitz egin
1547,reden::V,falar,hitz egin
1548,sich unterhalten::V,conversar,solastu
1549,sich unterhalten::V,conversar,solas egin
1550,fragen::V,perguntar,galdetu
1551,bitten::V,pedir,eskatu
1552,bitten::V,pedir,galdegin
1553,erzählen::V,contar,edestu
1554,erzählen::V,contar,kontatu
1555,mitteilen::V,comunicar,jakinarazi
1556,mitteilen::V,participar,jakinarazi
1557,nennen::V,nomear,izena eman
1558,nennen::V,apelidar,izena eman
1559,rufen::V,chamar,dei egin
1560,prahlen::V,gabar-se,harrokerian ibili
1561,prahlen::V,gabar-se,ahoberokeriak esan
1562,prahlen::V,vangloriar-se,harrokerian ibili
1563,prahlen::V,vangloriar-se,ahoberokeriak esan
1564,übersetzen::V,traduzir,itzuli
1565,denken::V,pensar,pentsatu
1566,denken::V,pensar,gogoeta egin
1567,glauben::V,crer,sinetsi
1568,bemerken::V,notar,ohartu
1569,bemerken::V,notar,konturatu
1570,bemerken::V,observar,ohartu
1571,bemerken::V,observar,konturatu
1572,erkennen::V,reconhecer,ezagutu
1573,erkennen::V,reconhecer,antzeman
1574,begreifen::V,apreender,ulertu
1575,begreifen::V,compreender,ulertu
1576,verstehen::V,entender,aditu
1577,verstehen::V,compreender,aditu
1578,lernen::V,aprender,ikasi
1579,wissen::V,saber,jakin
1580,sich erinnern an::V,lembrar-se de,gogoratu
1581,sich erinnern an::V,lembrar-se de,gogoan izan
1582,sich erinnern an::V,recordar-se de,gogoratu
