,Concept_ID,ko,kl
147,Tanne::N,전나무,orsuerneq
148,Horn::N,뿔,nassuk
149,Feder::N,깃털,suluk
150,Fell::N,피혁모피,ameq
151,Flügel::N,날개,suluk
152,Flügel::N,날개,isaroq
153,Klaue::N,갈고리 발톺,kukik
154,Kralle::N,발툭,kukik
155,Schwanz::N,꼬리,pamioq
156,Schwanz::N,꼬리,paperuusaq
157,Ei::N,알,mannik
158,Nest::N,보금자리,ullut
159,Bau::N,굴,ini
160,Tier::N,짐승,uumasoq
161,Herde::N,가축의떼,unguukkat
162,Kuh::N,암소,ussik
163,Bulle::N,황소,angukulak
164,Bulle::N,황소,anguteralak
165,Bulle::N,황소,angutikulooq
166,Pferd::N,말,
167,Schaf::N,양,sava
168,Schwein::N,돼지,puuluki
169,Hund::N,개,qimmeq
170,Katze::N,고양이,puisaaq
171,Bär::N,콤,allaq
172,Eichhörnchen::N,다람쥐,sissinnguaq
173,Elch::N,고라니,
174,Fuchs::N,여우,terianniaq
175,Hase::N,토끼,ukaleq
176,Maus::N,쥐,teriannguaq
177,Wolf::N,늑대,amaroq
178,Vogel::N,새,timmiaq
179,Schwarm::N,뗴,
180,Huhn::N,암탉,kukkukooq
181,Huhn::N,암탉,marloraaqaaq
182,Hahn::N,수탉,kiasiusaq
183,Gans::N,거위,nerleq
184,Adler::N,수리,nattoralik
185,Ente::N,오리,
186,Eule::N,부엉이,uppik
187,Kranich::N,두루미,qorlorfik
188,Krähe::N,까마귀,tuluatsiaq
189,Kuckuck::N,뻐꾸기,kukkooq
190,Schwan::N,배조,qussuk
191,Fisch::N,물고기,aalisagaq
192,Barsch::N,농어,
193,Hecht::N,에속스,
194,Schlange[Tier]::N,뱀,pulateriarsuk
195,Schlange[Tier]::N,뱀,pulateriaarsuk
196,Wurm::N,벌레,
197,Spinne::N,거미,aasiaq
198,Spinne::N,거미,nissavaarsuk
199,Ameise::N,개미,uniaaluk
200,Laus::N,이,kumak
201,Mücke::N,모기,ippernaq
202,Fliege::N,날기,ippernaq
203,Schmetterling::N,나비,paluaq
204,Schmetterling::N,나비,pakkaluaq
205,Schmetterling::N,나비,utsuppaluaq
206,Schmetterling::N,나비,taqaleqisaaq
207,Beere::N,장과,paarmaq
208,Beere::N,장과,paarngaq
209,Apfel::N,사과,iipili
210,Pilz::N,고방이,anngiusaq
211,Zwiebel::N,양파,uanitsoq
212,Saat::N,씨,naatsiiassaq
213,Korn::N,알맹이,maannineq
214,Heu::N,건초,
215,Schale::N,피상,niutsivik
216,Schale::N,피상,ilulissaq qaartussaq
217,Falle::N,함정,pualavoq
218,Schlinge::N,올가미,orseq
219,Schlinge::N,올가미,norloq
220,Schlinge::N,멜빵붕대,orseq
221,Schlinge::N,멜빵붕대,norloq
222,Spur::N,발지국,tumaa
223,Asche::N,재,arsat
224,Dreck::N,똥,minguk
225,Dreck::N,오물,minguk
226,Eisen::N,쇠,savimineq
227,Eisen::N,쇠,saffiugassaq
228,Eisen::N,철,savimineq
229,Eisen::N,철,saffiugassaq
230,Gold::N,항금,kuulti
231,Silber::N,은,siilviuvoq
232,Kohle::N,슻,aamarsuit aamaruutissat
233,Glas::N,유리,igalaaq
234,Glas::N,유리,imertarfik
235,Glas::N,유리,igalaamineq
236,Lehm::N,찰흙,marraq
237,Sand::N,모래,sioqqat
238,Mensch::N,사람,inuk
239,Mensch::N,사람,silamiu
240,Mann::N,남자,angut
241,Frau::N,여자,arnaq
242,Kind::N,아이,meeraq
243,Junge::N,소녁,nukappiaraq
244,Mädchen::N,소녀,arnannguaq
245,Familie::N,가족,ilaqutakka
246,Familie::N,가족,ilaqutariit
247,Großvater::N,할아버지,aatak
248,Großmutter::N,할머니,aanaq
249,Eltern::N,어버오,angajoqqaat
250,Vater::N,아버지,ataata
251,Vater::N,아버지,ataataq
252,Mutter::N,어머니,anaana
253,Sohn::N,아들,erneq
254,Tochter::N,딸기,panik
255,Bruder::N,형제,ani
256,Bruder::N,형제,aqqaluk
257,Bruder::N,형제,qatanngut
258,Schwester::N,누이,naja
259,Schwester::N,누이,aleqa
260,Schwester::N,누이,qatanngut
261,Onkel::N,백부,akkak
262,Tante::N,아주머니,aja
263,Tante::N,아주머니,ajak
264,Tante::N,아주머니,atsak
265,Ehemann::N,남편,ui
266,Ehefrau::N,아내,nuliaq
267,Freude::N,기쁨,tipaatsussuseq
268,Gelächter::N,웃음,illaq
269,Glück::N,즐거움,usornaat
270,Glück::N,즐거움,usornarsuseq
271,Kummer::N,슬픔,
272,Wunsch::N,소망,kissaat
273,Geist::N,할기,anerneq
274,Geist::N,할기,toornaq
275,Gedanke::N,상념,isumassaq
276,Gedächtnis::N,기억,eqqaamannissuseq
277,Verstand::N,분별,isuma
278,Verstand::N,분별,sianissut
279,Verstand::N,분별,misigissut
280,Verstand::N,분별,sianissuseq
281,Verstand::N,분별,silaqassuseq
282,Verstand::N,지능,isuma
283,Verstand::N,지능,sianissut
284,Verstand::N,지능,misigissut
285,Verstand::N,지능,sianissuseq
286,Verstand::N,지능,silaqassuseq
287,Sinn::N,센스,isuma
288,Grund::N,까닭,patsit
289,Wahrheit::N,참,sallusuissut
290,Wahrheit::N,진실,sallusuissut
291,Gespräch::N,대화,
292,Märchen::N,동화,oqalualaarut
293,Märchen::N,동화,oqaluasaaq
294,Erzählung::N,이야기,oqaluttuaq
295,Neuigkeit::N,뉴스,tusarnartaq
296,Name::N,이름,ateq
297,Rätsel::N,수수께끼,nalorsitsaarut
298,Rede::N,연설,oqaluuseq
299,Sprache::N,말,oqaatsit
300,Stimme::N,목소리,erinaq
301,Stimme::N,목소리,qarluuseq
302,Wort::N,낱말,oqaasii
303,Zeichen::N,신호,nalunaaqqut
304,Ruf::N,부름,qaaqqussut
305,Lärm::N,소동,perpaluk
306,Laut::N,음성,torsukattak
307,Ton::N,목소리,erinaq
308,Lied::N,노래,taalliaq
309,Lied::N,노래,erinarsuut
310,Ruhe::N,쉼,qatsunganeq
311,Leute::N,사람들,inuiak
312,Leute::N,사람들,inuiaqatigiit
313,Volk::N,국중,inuiaat
314,Arbeit::N,근로,suliaq
315,Arbeit::N,너무,suliaq
316,Gast::N,손님,qaaqqusaq
317,Geschenk::N,행하,pajugut
318,Spiel::N,무리,
319,Gesellschaft::N,교제,
320,Hilfe::N,거들음,annertoqqut
321,Hilfe::N,보좌,annertoqqut
322,Freund::N,친구,tiliaq
323,Freund::N,친구,ikinngut
324,Kamerad::N,동실자,tiliaq
325,Kamerad::N,동실자,ikinngut
326,Angelegenheit::N,용무,
327,Anzahl::N,어떤,
328,Anzahl::N,수,
329,Art::N,정류,ileqquuseq
330,Stück::N,일부분,nakkaalaniku
331,Teil::N,몱,tassiaasat
332,Teil::N,구훠,tassiaasat
333,Hälfte::N,2분의,affaq
334,Kreis::N,고리,kaajaluinneq or kaajaluitsoq
335,Kreuz::N,열십자,sanningasulik
336,Linie::N,선,tittaq
337,Linie::N,선,titarneq
338,Strich::N,스침,
339,Abstand::N,거리,aku
340,Abstand::N,거리,ikiaq
341,Entfernung::N,거리,asi
342,Gegend::N,곳,nuna
343,Gegend::N,부금,nuna
344,Platz::N,장소,ini
345,Platz::N,장소,inissaq
346,Ort::N,장소,sumiiffik
347,Seite::N,옆면,saneraq
348,Mitte::N,궁간,qiteq
349,Gegenstand::N,항목,
350,Sache::N,뭉에,pigisaq
351,Rand::N,가,sini
352,Rand::N,가,akerfineq
353,Kante::N,귀퉁,akerfineq
354,Ecke::N,구석,teqeqqoq
355,Ecke::N,구석,tikeqqoq
356,Spitze::N,끝,inngik
357,Spitze::N,참단,inngik
358,Ende::N,말당,isu
359,Loch::N,빙옷,putu
360,Winkel::N,각도,teqeqqorissaat
361,Muster::N,본,ilisserut
362,Muster::N,견복,ilisserut
363,Größe::N,신장,angissuseq
364,Länge::N,길이긺,takissuseq
365,Höhe::N,높이,
366,Gewicht::N,추,oqimaalutaq
367,Menge::N,수양,amerlassuseq
368,Haufen::N,퇴적,eqimattat
369,Reihe::N,열,allunaasaq
370,Boot::N,보트,qajaq
371,Boot::N,보트,angallat
372,Boot::N,보트,umiatsiaq
373,Ruder::N,노,iput
374,Schlitten::N,썰매,qamutit
375,Schlitten::N,썰매,qimusseq
376,Ski::N,스키,ataarut
377,Lagerfeuer::N,캠프의 모닥불,
378,Last::N,무거운짐,nammagaq
379,Gang::N,걸음,
380,Schritt::N,보조,allorneq
381,Norden::N,북쪽 ,avannaq
382,Süden::N,남쪽,qava
383,Süden::N,남쪽,kujat
384,Süden::N,남쪽,kujataa
385,Westen::N,서쪽,kitaa
386,Osten::N,동쪽,kangi
387,Holz::N,목재,qisuk
388,Brett::N,마루널,salliligaq
389,Platte::N,탤,qaateq
390,Platte::N,금속판,qaateq
391,Stütze::N,버팀목,ajagutaq
392,Stütze::N,버팀목,ajaagutaq
393,Stange::N,장대,kaaviffik
394,Stock::N,막대기,ajaappissat
395,Stab::N,작대기,ajaappissat
396,Rohr::N,갈대,sullulik
397,Haus::N,집,illu
398,Heim::N,집,
399,Ofen::N,아궁이,kissarsuut
400,Fußboden::N,마루,nateq
401,Tisch::N,탁자,allattarfik
402,Stuhl::N,의자,issiavik
403,Stuhl::N,의자,issiaffik
404,Wiege::N,발상지,uaasoq
405,Bett::N,침대,nallavik
406,Regal::N,서가,ilisivik
407,Kiste::N,짐궤,sakissat
408,Kiste::N,짐궤,illerfiusaq
409,Fenster::N,눔,aki
410,Fenster::N,눔,igalaaq
411,Tür::N,문,matu
412,Tor::N,대문,isaaffik
413,Zaun::N,담장,saputit
414,Dach::N,지붕,qaliaq
415,Leiter::N,사닥다리,tummeqqat
416,Leiter::N,사닥다리,majuartarfiit
417,Besen::N,비,saligutit
418,Spaten::N,가래,nivaataq
419,Schaufel::N,삽,nivaataq
420,Gabel::N,갈래,qilluaq
421,Gabel::N,갈래,ajassaatit
422,Löffel::N,숟가락,alussaat
423,Messer::N,나이프,savik
424,Nagel::N,발툽,kukik
425,Netz::N,그물,anguffaseq
426,Haken::N,갈고리,nissik
427,Haken::N,갈고리,qarsorsaq
428,Haken::N,갈고리,qarsorsartoq
429,Griff::N,움켜쥠,ipi
430,Schloss::N,자물쇠,illussaarsuaq
431,Bild::N,그림,assiliaq
432,Figur::N,몸메,kisitsit
433,Puppe::N,인형,inuusaq
434,Beutel::N,클,
435,Bündel::N,자근다발,qilertaq
436,Tasche::N,가방,pooqattaq
437,Eimer::N,동이,
438,Deckel::N,뚜껑,matu
439,Geschirr::N,식시,anut
440,Sack::N,조갑,
441,Tasse::N,차잔,tiitorfik
442,Tasse::N,차잔,tiitorfiup ilorlia
443,Topf::N,단지,qoqqoq
444,Kessel::N,주전자,uunnaavik
445,Essen::N,먹기,igaaq
446,Nahrung::N,식료,neqissaq
447,Speise::N,음식물,nerisassat
448,Fleisch::N,고기,neqi
449,Getreide::N,곡물,maannineq
450,Brei::N,젤리,
451,Brot::N,빵,iffit
452,Brot::N,빵,iffiaq
453,Scheibe::N,원반,igalaassiaq
454,Fett::N,기름,tarnutissaq
455,Fett::N,기름,tarnutissiaq
456,Butter::N,버터,punneq
457,Öl::N,올리브유,uulia
458,Salz::N,소금,taratsut
459,Suppe::N,국,qajoq
460,Suppe::N,수프,qajoq
461,Honig::N,감미,tungusunnitsuut
462,Milch::N,유즙,immuk
463,Tee::N,차,tii
464,Tee::N,차,teeq
465,Leder::N,가죽,
466,Wolle::N,양털,nuersagassiaq
467,Stoff::N,패료,milliaq
468,Stoff::N,패료,qarlissiaq
469,Nadel::N,바늘,meqqut
470,Faden::N,콘실,ujalussiaq
471,Knopf::N,단추,attat
472,Knoten::N,곁절,akeroq
473,Knoten::N,곁절,qilerneq
474,Farbe::N,색,qalipaat
475,Kleidung::N,옷입기,atisat
476,Kleidung::N,옷입기,annoraaq
477,Hemd::N,속옷,ilupaaq
478,Kragen::N,깃,qungasiinnaq
479,Ärmel::N,소매,aaq
480,Hose::N,바지,qarliit
481,Gürtel::N,밴드,qiterut
482,Gürtel::N,밴드,unngersaq
483,Mütze::N,모자,nasaq
484,Schuh::N,구두,skuu
485,Schuh::N,구두,ikernuk
486,Schuh::N,구두,ateraasaq
487,Stiefel::N,장화,kamik
488,Ring::N,고리,assammiu
489,Band::N,리본,qilerutissiaq
490,Kamm::N,빗,illaagutit
491,Kamm::N,빗,illaajaatit pl.
492,Spiegel::N,거울,tarrarsuut
493,Riemen::N,가죽끈,allunaaq
494,Schnur::N,밧줄,kujaaq
495,Schnur::N,밧줄,allunaasaq
496,Leine::N,고삐줄,aleq
497,Decke::N,이부자리,qipik
498,Kissen::N,깔개,akit
499,Tuch::N,천,qarlissiaq
500,Handtuch::N,수건,allarut
501,Handtuch::N,수건,allarterut
502,Kraft::N,세력,pissak
503,Stärke::N,힘,qerattarsaat
504,Gesundheit::N,위생,peqqisusseq
505,Krankheit::N,병,nappaat
506,Schmerz::N,아픔고통,anniaat
507,Wunde::N,상처,iki
508,Fieber::N,열별,nappaat qanimanartoq
509,Arznei::N,약,imigassaq
510,Brücke::N,교량,ikaartarfik
511,Brunnen::N,원천,tissaluttuliaq
512,Weide::N,목장,masarsuk
513,Pfad::N,좁은길,aqqut
514,Weg::N,길,aggerfik
515,Straße::N,길,aqqusineq
516,Dorf::N,촌,nunaqarfik
517,Dorf::N,촌락,nunaqarfik
518,Stadt::N,도시,illorpaat
519,Stadt::N,도시,illorpalik
520,Brief::N,서한,allagarsiaq
521,Buch::N,책,atuakkat
522,Buch::N,책,mappersagaq
523,Buchstabe::N,문자,naqinneq
524,Zeitung::N,신문,aviisi
525,Leben::N,삶,inuussuseq
526,Tod::N,죽음,toqu
527,Tod::N,죽음,toquneq
528,Grab::N,무덤,iliveq
529,Grab::N,무덤,illissat
530,Kirche::N,교회,oqaluffik
531,Sünde::N,부정,ajorti
532,Gott::N,하느님,
533,Arbeiter::N,일하는사람,sulisoq
534,Chef::N,사장,ittoqut
535,Meister::N,명인,naalagaq
536,Meister::N,대가,naalagaq
537,Arzt::N,의사,katsorsaasoq
538,Lehrer::N,교사,ilinniartitsisoq
539,Geld::N,돈,aningaasat
540,Geschäft::N,일,niuertarfik
541,Laden::N,가게,niuertarfik
542,Preis::N,가격,aki
543,Ware::N,상품,qaliata pii
544,Ware::N,상품,nioqqutissaq
545,Nutzen::N,이익,iluaqut
546,Reichtum::N,많음,
547,Welt::N,세상,nunarsuaq
548,Land::N,지방,nuna
549,Staat::N,국가,
550,König::N,국왕,kunngi
551,Macht::N,힘,pissaassuseq
552,Grenze::N,국경,killik
553,Krieg::N,전쟁,sorsunneq
554,Feind::N,적,akeraq
555,Feind::N,적,akerartorti
556,Feind::N,적,qinngarsuisoq
557,Gewalt::N,권력,
558,Kampf::N,전투,sorsunneq
559,Bogen[Waffe]::N,활,
560,Pfeil::N,화살,qalugiusaq
561,Gewehr::N,무기,aallaat
562,Fehler::N,오류,kukkuneq
563,Fehler::N,오류,paarlaappaa
564,Lüge::N,거짓말,
565,Schaden::N,손상,
566,Unglück::N,불행,perluut
567,Schuld::N,부채,akiitsugaq
568,Schuld::N,부채,akiligassaq
569,Alter::N,연령,utoqqaq
570,Schluss::N,마감,isu
571,Zeit::N,때,ulloq
572,Zeit::N,때,akuttoqatigiinneq
573,Zeit::N,시간,ulloq
574,Zeit::N,시간,akuttoqatigiinneq
575,Tag::N,하루,ulloq
576,Morgen::N,이침,ullaaq
577,Mittag::N,대낮,ulloqeqqa
578,Abend::N,저녁,unnuk
579,Nacht::N,밤,unnuaq
580,Woche::N,근무일,sapaatip akunnera
581,Monat::N,달,qaammat
582,Jahr::N,해,ukioq
583,Frühling::N,봄,upernaaq
584,Sommer::N,여름,aasaq
585,Herbst::N,가을,ukiaq
586,Winter::N,겨울,ukioq
587,Januar::N,일월,siulleeq
588,Januar::N,일월,qaammaliaq
589,Februar::N,이월,aarlaat
590,März::N,삼월,marsi
591,März::N,삼월,martsi
592,April::N,사월,
593,Mai::N,오월,maaji
594,Juni::N,유월,juuni
595,Juli::N,칠월,juuli
596,August::N,팔월,aggusti
597,September::N,구월,septembari
598,Oktober::N,시월,oktobari
599,November::N,십일월,novembari
600,Dezember::N,십이월,detsembari
601,Montag::N,월요일,ataasinngortoq
602,Dienstag::N,화요일,marlunngorneq
603,Mittwoch::N,수요일,pingasunngorneq
604,Donnerstag::N,모교일,sisamanngorneq
605,Freitag::N,그묘일,tallimanngorneq
606,Samstag::N,토요일,arfininngorneq
607,Sonntag::N,일요일,sapaat
608,Sonntag::N,일요일,sapaati
609,groß::A,큰,angivoq
610,klein::A,자근,mikivoq
611,lang::A,긴,takisooq
612,kurz::A,짧은,naatsoq
613,breit::A,넓은,silippoq
614,schmal::A,좁은,amitsoq
615,dicht::A,농밀한,torsusooq
616,dick[Gegenstand]::A,두꺼운,issuvoq
617,dick[Gegenstand]::A,두꺼운,issusooq
618,dünn::A,얇은,amitsoq
619,fein::A,미세한,mamarpoq
620,fest::A,굳은,tangeqarpoq
621,flach::A,얕은,nalimmappoq
622,glatt::A,반들반들한,quasak
623,hart::A,굳은,mattusooq
624,hart::A,굳은,manngerpoq
625,hart::A,굳은,titeqquluppoq
626,weich::A,연한,nerumaarpoq
627,rund::A,둥근,ammallorippoq
628,spitz::A,뾰족한,qummukujooq
629,scharf::A,날카로운,ipippoq
630,stumpf::A,무딘,anngerpoq
631,schwer::A,무거운,oqimaappoq
632,schön::A,멋진,kusanarpoq
633,heiß::A,뜨거운,kiappoq
634,warm::A,따뜻한,oqorpoq
635,kalt::A,찬,issippoq
636,kühl::A,서늘한,pueqqortippoq
637,frisch::A,신선한,
638,feucht::A,축축한,isugutavoq
639,feucht::A,축축한,qaasernarpoq
640,nass::A,젖은,imerorpoq
641,trocken::A,마른,panerpoq
642,voll::A,완전한,ulikkaarpoq
643,leer::A,빈,imaattuarpoq
644,offen::A,열린,ammavoq
645,geschlossen::A,닫힌,matuvoq
646,sauber::A,깨끗한,eqqippoq
647,sauber::A,깨끗한,sukuluippoq
648,sauber::A,깨끗한,ipeqanngilaq
649,schmutzig::A,더러운,tapappoq
650,schmutzig::A,더러운,minguppoq
651,roh::A,날게잇의,aapavoq
652,reif::A,이근,qaarulerpoq
653,lecker::A,맛있는,
654,süß::A,단,tungusunnippoq
655,bitter::A,찌르는듯한,qasilippoq
656,sauer::A,산성의,
657,hell::A,밝은,qaamavoq
658,dunkel::A,어두운,qernerpoq
659,schwarz::A,검은,qernerpoq
660,weiß::A,하얀,qaqorpoq
661,rot::A,붉은,aappaluppoq
662,gelb::A,황색,sungaarpoq
663,blau::A,푸른,tungujorpoq
664,grün::A,녹색의,qorsooqqippoq
665,grau::A,회색의,qaserpoq
666,bunt::A,알록달록한,
667,billig::A,싼,akikippoq
668,teuer::A,값비산,
669,wertvoll::A,가치가많은,erlinnarpoq
670,blind::A,눈먼,tappiippoq
671,blind::A,눈먼,isigisaqanngilaq
672,taub::A,무감간한,tusilarpoq
673,kräftig::A,강장한,pissaq
674,kräftig::A,강장한,pissarsuaq
675,stark::A,강한,sanngivoq
676,schwach::A,약한,nakuippoq
677,fett::A,실찐,pualavoq
678,schlank::A,호리호리한,tuappoq
679,hübsch::A,예쁜,aatsialaq
680,böse::A,나쁜,ajorpoq
681,dumm::A,어리석은,taqajak
682,dumm::A,어리석은,sikkilluppoq
683,dumm::A,어리석은,qaatusimasaqanngilaq
684,faul::A,너덜너덜한,eqiasuppoq
685,faul::A,너덜너덜한,eqiattortuvoq
686,fleißig::A,근면한,eqiasuippoq
687,geizig::A,인색한,iasilaarpoq
688,geizig::A,인색한,tukkuippoq
689,geschickt::A,교묘한,
690,lieb::A,친애하는,akisooq
691,lustig::A,유쾌한,piikulavoq
692,sanft::A,온화한,isumagippoq
693,hungrig::A,배고픈,kaappoq
694,hungrig::A,배고픈,perlilerpoq
695,krank::A,병든,napparsimavoq
696,nackt::A,벌거벗은,
697,traurig::A,슬픈,aliasuppoq
698,lebendig::A,살아있는,uumavoq
699,gut::A,좋은,ajunngilaq
700,schlecht::A,나쁜,sualuppoq
701,richtig::A,바른,iluarpoq
702,schlimm::A,못된,amiilaarnarpoq
703,wahr::A,참된,ilumoorpoq
704,alt::A,늙은,pisoqaq
705,neu::A,새,nutaavoq
706,ehemalig::A,전의,
707,alt[Lebewesen]::A,낡은,utoqqaq
708,jung::A,젊은,inuusuppoq
709,jung::A,젊은,kingulliarsuk
710,arm::A,가난한,piillasoq
711,arm::A,가난한,piitsuuvoq
712,reich::A,풍부한,pisuuvoq
713,bekannt::A,저명한,
714,berühmt::A,유명한,tusaamasaq
715,fremd::A,타처이,ajasoornarpoq
716,verschieden::A,따른,allatut
717,verschieden::A,따른,tamalaat
718,nah::A,가까운,qanippoq
719,fern::A,먼,ungasippoq
720,linker::A,왼쭉의,saamerleq
721,rechter::A,오른쪽의,innarluissut
722,anderer::A,다른,
723,erster::A,첫째,siulleq
724,zweiter::A,둘째,qataatsup tullia
725,dritter::A,셋째,pingajorarterut
726,letzter::A,의후자의,kingulleq
727,allein::ADV,훌로,kisimiippoq
728,auf einmal::ADV,갑자기,tassanngaannaq
729,zusammen::ADV,모아서,attaasa
730,zusammen::ADV,모아서,attarmik
731,lange::ADV,오래,akuni
732,plötzlich::ADV,둘연한,tassanngaannaq
733,sofort::ADV,즉시,erniinnaq
734,später::ADV,보다늦은,kingorna
735,jetzt::ADV,목하,maanna
736,jetzt::ADV,목하,massakkut
737,heute::ADV,오늘,ullumi
738,morgen::ADV,내일,aqagu
739,bald::ADV,곱,erniinnaq
740,dann::ADV,그경우에,taava
741,gestern::ADV,어제,ippassaq
742,einst::ADV,옛날에,ataatsimik
743,einst::ADV,옛날에,ilaanni
744,damals::ADV,그때에,taamani
745,damals::ADV,그때에,taamanikkut
746,damals::ADV,그때에,taassumuunakkut
747,danach::ADV,그 뒤에,taava
748,vorher::ADV,미리,siornagut
749,zuerst::ADV,최초로,
750,einmal::ADV,한번,ilaanni
751,einmal::ADV,한번,ataatsimik
752,manchmal::ADV,땓대로,qaqutigu
753,manchmal::ADV,땓대로,qaqutigut
754,oft::ADV,땓대로,akulikitsumik
755,immer::ADV,늘,tamatigut
756,niemals::ADV,결코...(하지)않다,
757,hier::ADV,여기,maani
758,hierhin::ADV,여기로,maani
759,dort::ADV,거기,
760,dorthin::ADV,저기예,ikuuna
761,geradeaus::ADV,곧장,narlumut
762,vorwärts::ADV,앞으로,pilangavoc
763,rückwärts::ADV,뒤로,kingumut
764,rückwärts::ADV,뒤로,tunumut or tunummut
765,zurück::ADV,제자리로,kingumut
766,zurück::ADV,제자리로,tunumut or tunummut
767,unten::ADV,아래에,kana
768,hinab::ADV,아래쪽으로,qiviu
769,oben::ADV,위에,
