,Concept_ID,hy,ga
755,hübsch::A,սիրունիկ,álainn
756,hübsch::A,սիրունիկ,dathúil
757,böse::A,չար,olc
758,dumm::A,հիմար,dúr
759,dumm::A,հիմար,amaideach
760,faul::A,ծույլ,falsa
761,faul::A,ծույլ,leisciúil
762,fleißig::A,ջանասեր,dícheallach
763,fleißig::A,փութաջան,dícheallach
764,geizig::A,ագահ,barainneach
765,geizig::A,ագահ,sprionlaithe
766,geizig::A,կծծի,barainneach
767,geizig::A,կծծի,sprionlaithe
768,klug::A,խելոք,cliste
769,klug::A,ընդունակ,cliste
770,geschickt::A,ճարտար,oilte
771,geschickt::A,ճարտար,ealaíonta
772,lieb::A,սիրելի,dil
773,lieb::A,սիրելի,dílis
774,lustig::A,զվարթ,aerach
775,lustig::A,զվարթ,meidhreach
776,sanft::A,հեզ,bog
777,sanft::A,հեզ,séimh
778,hungrig::A,քաղցած,ocrach
779,krank::A,հիվանդ,tinn
780,krank::A,հիվանդ,breoite
781,nackt::A,մերկ,nocht
782,traurig::A,տխուր,brónach
783,lebendig::A,կենդանի,beo
784,gut::A,լավ,maith
785,schlecht::A,վատ,dona
786,schlecht::A,վատ,droch-
787,richtig::A,ձիշտ,ceart
788,schlimm::A,լղրճուկ,gránna
789,schlimm::A,լղրճուկ,tubaisteach
790,wahr::A,ճիշտ,fíor
791,wahr::A,իրական,fíor
792,alt::A,հին,sean
793,neu::A,նոր,úr
794,neu::A,նոր,nua
795,ehemalig::A,նախկին,iar-
796,ehemalig::A,նախկին,sean-
797,alt[Lebewesen]::A,ծեր,sean
798,alt[Lebewesen]::A,ծեր,aosta
799,alt[Lebewesen]::A,պառավ,sean
800,alt[Lebewesen]::A,պառավ,aosta
801,jung::A,մատաղ,óg
802,arm::A,աղքատ,bocht
803,reich::A,հարուստ,saibhir
804,reich::A,հարուստ,rachmasach
805,bekannt::A,ծանոթ,atá eolas air
806,berühmt::A,հայտնի,cailiúil
807,berühmt::A,հայտնի,clúiteach
808,berühmt::A,հռչակավոր,cailiúil
809,berühmt::A,հռչակավոր,clúiteach
810,fremd::A,օտար,coimhthíoch
811,verschieden::A,տարբեր,éagsúil
812,verschieden::A,տարբեր,difriúil
813,nah::A,մոտ,gar
814,nah::A,մոտ,deas
815,nah::A,մերձ,gar
816,nah::A,մերձ,deas
817,fern::A,հեռավոր,i bhfad uainn
818,fern::A,հեռավոր,i bhfad i gcéin
819,linker::A,ձախ,clé
820,rechter::A,աջ,deas
821,anderer::A,այլ,eile
822,anderer::A,ուրիշ,eile
823,erster::A,առաջին,céad
824,zweiter::A,երկրորդ,dóú
825,zweiter::A,երկրորդ,dara
826,dritter::A,երրորդ,tríú
827,dritter::A,երրորդ,treas
828,letzter::A,վերջին,déanach
829,letzter::A,վերջին,deireanach
830,allein::ADV,միայնակ,i d'aonar
831,auf einmal::ADV,միասնաբար,ag an am céanna
832,zusammen::ADV,միասին,le chéile
833,zusammen::ADV,միասին,in eineacht
834,zusammen::ADV,իրար հետ,le chéile
835,zusammen::ADV,իրար հետ,in eineacht
836,lange::ADV,երկար ժամանակ,fada
837,plötzlich::ADV,հանկարծ,go tobann
838,plötzlich::ADV,հանկարծ,i dtobainne
839,sofort::ADV,իսկույն,ar an toirt
840,sofort::ADV,իսկույն,ar an bpointe
841,später::ADV,ավելի ուշ,níos déanaí
842,später::ADV,հետո,níos déanaí
843,jetzt::ADV,այժմ,anois
844,heute::ADV,այսօր,inniu
845,morgen::ADV,վաղը,amárach
846,bald::ADV,շուտով,go luath
847,bald::ADV,շուտով,gan mhoill
848,dann::ADV,ապա,ansin
849,dann::ADV,հետո,ansin
850,gestern::ADV,երեկ,inné
851,einst::ADV,հին ատեն,tráth
852,einst::ADV,հին ատեն,uair amháin
853,damals::ADV,ատէնին,ag an am
854,damals::ADV,ատէնին,an t-am sin
855,danach::ADV,ապա,ina dhiaidh sin
856,danach::ADV,այն ժամանակ,ina dhiaidh sin
857,vorher::ADV,առաջ,cheana
858,vorher::ADV,առաջ,roimhe sin
859,zuerst::ADV,նախ,ar dtús
860,einmal::ADV,մի անգամ,uair amháin
861,manchmal::ADV,երբեմն,uaireanta
862,oft::ADV,հաճախ,minic
863,immer::ADV,միշտ,i gcónaí
864,niemals::ADV,երբեք,riamh
865,hier::ADV,այստեղ,anseo
866,hierhin::ADV,այստեղ,anseo
867,von hier::ADV,այդտեղից,an áit seo
868,dort::ADV,այնտեղ,ann
869,dort::ADV,այնտեղ,ansin
870,dorthin::ADV,այնտեղ,ann
871,dorthin::ADV,այնտեղ,ansin
872,geradeaus::ADV,ուղիղ,ar aghaidh
873,vorwärts::ADV,առաջ,
874,rückwärts::ADV,դեպի ետ,siar
875,zurück::ADV,ետ,ar ais
876,unten::ADV,ներքեւում,thíos
877,hinab::ADV,ներքեւ,síos
878,oben::ADV,վերեւում,thuas
879,hinauf::ADV,վերեւ,suas
880,überall::ADV,ամենուր,i ngach áit
881,überall::ADV,ամենուր,ar fud na háite
882,nicht::ADV,չէ,ní
883,nicht::ADV,չէ,cha
884,ein wenig::ADV,մի քիչ,beagán
885,kaum::ADV,հազիվ,ar éigean
886,sehr::ADV,շատ,an-
887,so::ADV,այդպես,chomh
888,so::ADV,այդպես,mar sin
889,noch::ADV,դեռ,fós
890,noch::ADV,դեռ,go fóill
891,nur::ADV,միայն,amháin
892,nur::ADV,միայն,níl ach
893,schon::ADV,արդեն,cheana
894,schon::ADV,արդեն,cheana féin
895,wieder::ADV,նորից,arís
896,wieder::ADV,նորից,athuair
897,wieder::ADV,դարձյալ,arís
898,wieder::ADV,դարձյալ,athuair
899,vergebens::ADV,իզուր,amú
900,vergebens::ADV,իզուր,in aisce
901,vor::PRP,դիմացը,ar thosach
902,hinter::PRP,ետեւը,laistiar de
903,hinter::PRP,ետեւը,taobh thiar de
904,unter::PRP,տակ,faoi
905,durch::PRP,միջով,trí
906,neben::PRP,քովը,taobh le
907,neben::PRP,քովը,in aice le
908,zwischen::PRP,միջեւ,idir
909,wegen::PRP,պատճառով,de bharr
910,wegen::PRP,պատճառով,mar gheall ar
911,wegen::PRP,շնորհից,de bharr
912,wegen::PRP,շնորհից,mar gheall ar
913,dies::PRN,սա,seo
914,dies::PRN,այս,seo
915,das::PRN,դա,sin
916,das::PRN,այդ,sin
917,alles::PRN,ամեն ինչ,gach rud
918,ich::PRN,ես,mé
919,ich::PRN,ես,mise
920,du::PRN,դու,tú
921,du::PRN,դու,tusa
922,er::PRN,նա,sé
923,er::PRN,նա,seisean
924,wir::PRN,մենք,sinn
925,ihr::PRN,դուք,sibh
926,ihr::PRN,դուք,sibhse
927,sie::PRN,նրանք,siad
928,sie::PRN,նրանք,siadsan
929,was::FPRN,ինչ,cad
930,was::FPRN,ինչ,céard
931,wer::FPRN,ով,cé
932,wo::FADV,ուր,cá
933,wo::FADV,ուր,cén áit
934,wo::FADV,որտեղ,cá
935,wo::FADV,որտեղ,cén áit
936,wohin::FADV,դեպի ուր,cá
937,wohin::FADV,դեպի ուր,cén áit
938,wie::FADV,ինչպես,conas
939,wie::FADV,ինչպես,cén chaoi
940,warum::FADV,ինչու,cén fáth
941,warum::FADV,ինչու,cad chuige
942,wieviel::FNUM,որչափ,cá mhéad
943,eins::NUM,մեկ,aon
944,zwei::NUM,երկու,dhá
945,drei::NUM,երեք,trí
946,vier::NUM,չորս,ceathair
947,fünf::NUM,հինգ,cúig
948,sechs::NUM,վեց,sé
949,sieben::NUM,յոթ,seacht
950,acht::NUM,ութ,ocht
951,neun::NUM,ինը,naoi
952,zehn::NUM,տասը,deich
953,elf::NUM,տասնմեկ,aon déag
954,zwölf::NUM,տասներկու,dó dhéag
955,zwanzig::NUM,քսան,fiche
956,dreißig::NUM,երեսուն,tríocha
957,vierzig::NUM,քառասուն,daichead
958,vierzig::NUM,քառասուն,ceathracha
959,fünfzig::NUM,հիսուն,caoga
960,sechzig::NUM,վաթսուն,seasca
961,siebzig::NUM,յոթանասուն,seachtó
962,achtzig::NUM,ութսուն,ochtó
963,neunzig::NUM,իննսուն,nócha
964,hundert::NUM,հարյուր,céad
965,tausend::NUM,հազար,míle
966,und::CNJ,ու,agus
967,oder::CNJ,կամ,nó
968,stehen::V,կանգնել,seas
969,sitzen::V,նստել,suigh
970,liegen::V,ստել,luigh
971,hängen::V,կախվել,tá crochta
972,werden::V,դառնալ,éirigh
973,passieren::V,պատահել,tarlaigh
974,beginnen::V,սկսվել,tosaigh
975,enden::V,վերջանալ,críochnaigh
976,wechseln::V,փոխվել,athraigh
977,aufgehen[Sonne]::V,բարձրանալ,éirigh
978,aufgehen[Sonne]::V,ելնել ,éirigh
979,untergehen[Sonne]::V,մտնել,fuin
980,untergehen[Sonne]::V,մտնել,téigh faoi
981,scheinen[Sonne]::V,շողալ,taitin
982,scheinen[Sonne]::V,շողալ,soilsigh
983,scheinen[Sonne]::V,փայլել,taitin
984,scheinen[Sonne]::V,փայլել,soilsigh
985,donnern::V,որոտալ,tá toirneach ann
986,wehen::V,փչել,séid
987,strömen::V,հոսել,sil
988,fließen::V,հոսել,rith
989,fließen::V,հոսել,snigh
990,sich drehen::V,պտտվել,cas
991,sich drehen::V,պտտվել,imrothlaigh
992,schwanken::V,տատանվել,luasc
993,schwingen::V,ճոճվել,luasc
994,fallen::V,ընկնել,tit
995,brennen::V,այրվել,dóigh
996,rauchen::V,ծխել,plúch toite
997,regnen::V,անձրեւ գալ,báistigh
998,regnen::V,անձրեւ գալ,tá ag cur báistí
999,gefrieren::V,սառչել,sioc
1000,gefrieren::V,սառչել,reoigh
1001,tauen::V,լկիլ,leáigh
1002,tauen::V,լկիլ,coscair
1003,schmelzen::V,հալիլ,leáigh
1004,trocknen::V,չորանալ,triomaigh
1005,sieden::V,եռալ,fiuch
1006,sieden::V,եռալ,beirigh
1007,faulen::V,փտել,lobh
1008,faulen::V,փտել,dreoigh
1009,verfaulen::V,նեխել,lobh
1010,verfaulen::V,նեխել,feoigh
1011,reißen::V,պատռվել,bris
1012,reißen::V,ճղվել,bris
1013,versinken::V,սուզվել,téigh síos
1014,vergehen::V,անցնել ,téigh thart
1015,erscheinen::V,հայտնվել,tar
1016,erscheinen::V,երեւալ,tar
1017,verschwinden::V,անհետանալ,imigh
1018,sinken::V,ընկնել,tit
1019,sinken::V,ընկնել,ísligh
1020,abnehmen::V,փոքրանալ,maolaigh
1021,abnehmen::V,փոքրանալ,laghdaigh
1022,zunehmen::V,մեծանալ,méadaigh
1023,steigen::V,բարձրանալ,éirigh
1024,wachsen::V,աճել,fás
1025,glänzen::V,նշուլել,lonraigh
1026,glänzen::V,փայլիլ,lonraigh
1027,funkeln::V,փայլատակել,drithligh
1028,lärmen::V,աղմուկ հանել,tóg callán
1029,läuten::V,զնգալ,buail
1030,klingeln::V,զնգալ,buail
1031,klirren::V,զնգզնգալ,cling
1032,brausen::V,մոլեգնել,búir
1033,rauschen::V,սոսափել,tá ag siosarnach
1034,klingen::V,հնչել,tá glór ag
1035,bellen::V,հաչել,amhastraigh
1036,heulen::V,ոռնալ ,glam
1037,blasen::V,փչել ,séid
1038,pfeifen::V,սուլել,lig fead
1039,schreien::V,գոռալ ,béic
1040,schreien::V,գոռալ ,glaoigh
1041,stöhnen::V,տնքալ,lig cnead
1042,zittern::V,դողալ,crith
1043,zittern::V,դողալ,creathnaigh
1044,leben::V,ապրել,mair
1045,geboren werden::V,ծնվել,rugadh
1046,atmen::V,շնչել,análaigh
1047,trinken::V,խմել,ól
1048,essen::V,ուտել,ith
1049,schlucken::V,կլանել,slog
1050,schlucken::V,կուլ տալ,slog
1051,müde werden::V,հոգնել,tuirsigh
1052,einschlafen::V,քուն մտնել,tit ina chodladh
1053,schlafen::V,քնել,codail
1054,aufwachen::V,արթննալ,múscail
1055,aufstehen::V,ելլել,éirigh
1056,sich erholen::V,հանգստանալ,lig scíth
1057,krank werden::V,հիւանդանալ,éirigh tinn
1058,krank sein::V,հիվանդ լինել,tá tinn
1059,schmerzen::V,ցավել,tá pian i
1060,husten::V,հազալ,déan casacht
1061,genesen::V,ապաքինվել,téarnaigh
1062,sterben::V,մեռնել,éag
1063,sterben::V,մեռնել,faigh bás
1064,sterben::V,վախճանվել,éag
1065,sterben::V,վախճանվել,faigh bás
1066,umkommen::V,կործանվել,caill
1067,sich bewegen::V,ընթանալ,bog
1068,sich bewegen::V,ընթանալ,gluais
1069,sich rühren::V,շարժվել,corraigh
1070,sich erheben::V,կանգնել,seas suas
1071,sich erheben::V,վեր կենալ,seas suas
1072,sich setzen::V,նստել,suigh
1073,hinfallen::V,ընկնել,tit
1074,laufen::V,քայլել,siúil
1075,schreiten::V,ճեմել,siúil
1076,spazierengehen::V,շրջագայել,téigh ag spaisteoireacht
1077,eilen::V,շտապել,deifrigh
1078,eilen::V,շտապել,brostaigh
1079,sich beeilen::V,շտապել ,deifrigh
1080,sich beeilen::V,շտապել ,déan deifir
1081,sausen::V,սլանալ,luathaigh
1082,rennen::V,վազել,rith
1083,springen::V,ցատկել,léim
1084,klettern::V,մագլցել,dreap
1085,schaukeln::V,ճոճվել,téigh ar an maide corrach
1086,schaukeln::V,օրորվել,téigh ar an maide corrach
1087,kriechen::V,սողալ,snámh
1088,schwimmen::V,լողալ,snámh
1089,tauchen::V,սուզվել,tum
1090,rudern::V,թիավարել,iomair
1091,rudern::V,թիավարել,rámhaigh
1092,fahren::V,ընթանալ,tiomáin
1093,fliegen::V,թռչել,eitil
1094,gehen::V,գնալ,téigh
1095,weggehen::V,հեռանալ,imigh
1096,abfahren::V,ճանապարհվել,imigh
1097,anhalten::V,կանգնել,stad
1098,hineingehen::V,մտնել,téigh isteach
1099,eintreten::V,մտնել,téigh isteach
1100,kommen::V,գալ,tar
1101,ankommen::V,ժամանել,tar
1102,zurückkommen::V,վերադառնալ,fill
1103,bleiben::V,մնալ,fan
1104,warten::V,սպասել,fan
1105,erwarten::V,սպասել,tá ag súil le
1106,erwarten::V,սպասել,tá ag dréim le
1107,suchen::V,որոնել,lorg
1108,finden::V,գտնել,faigh
1109,finden::V,գտնել,aimsigh
1110,versuchen::V,փորձել,triail
1111,vorbereiten::V,պատրաստել,réitigh
1112,lieben::V,սիրել,gráigh
1113,mögen::V,հավանել,taitin le
1114,mögen::V,հավանել,is maith le
1115,mögen::V,սիրել,taitin le
1116,mögen::V,սիրել,is maith le
1117,lachen::V,ծիծաղել,gáir
1118,rühren::V,հուզել,téigh i bhfeidhm ar
1119,weinen::V,լալ,goil
1120,weinen::V,լալ,caoin
1121,schimpfen::V,տրտնջալ,tá ag clamhsán
1122,schimpfen::V,քրթմնջել,tá ag clamhsán
1123,sich ärgern::V,զայրանալ,tá corraithe
1124,sich fürchten::V,վախնալ,tá eagla ar
1125,fürchten::V,վախենալ,tá eagla ar
1126,fliehen::V,փախչել,teith
1127,flüchten::V,փախչել,éalaigh
1128,sehen::V,տեսնել,feic
1129,anschauen::V,դիտել,dearc
1130,anschauen::V,դիտել,féach ar
1131,ansehen::V,նայել,breathnaigh
1132,hören::V,լսել,cluin
1133,zuhören::V,ունկնդրել,éist
1134,probieren::V,համը տեսել,bliais
1135,riechen::V,հոտ առնել,bolaigh
1136,fühlen::V,զգալ,braith
1137,fühlen::V,զգալ,mothaigh
1138,scheinen::V,երեւալ,tá an chuma ar
1139,zu sehen sein::V,երեւալ,tá le feiceáil
1140,vernehmen::V,իմանալ ,clois
1141,frieren::V,մրսել,tá fuar
1142,tun::V,անել,déan
1143,können::V,կարողանալ,féad
1144,können::V,կարողանալ,is féidir le
1145,wollen::V,ուզել,tá ag iarraidh
1146,wollen::V,ցանկանալ,tá ag iarraidh
1147,anfangen::V,սկսել,tosaigh
1148,anfangen::V,սկսել,cuir tús le
1149,beenden::V,վերջացնել,críochnaigh
1150,beenden::V,վերջացնել,cuir deireadh le
1151,aufhören::V,դադարել,stad
1152,gelingen::V,հաջողվել,éirigh le
1153,gelingen::V,գլուխ գալ,éirigh le
1154,geraten::V,ստացվել,tá deireadh ar
1155,öffnen::V,բաց անել,oscail
1156,schließen::V,փակել ,dún
1157,schließen::V,փակել ,iaigh
1158,stellen::V,դնել,cuir
1159,setzen::V,նստեցնել,cuir
1160,setzen::V,նստեցնել,socraigh
1161,legen::V,դնել,cuir
1162,berühren::V,դիպչել,teagmhaigh le
1163,berühren::V,շոշափել,teagmhaigh le
1164,verbinden::V,շաղկապել,ceangail
1165,bedecken::V,ծածկել,clúdaigh
1166,bedecken::V,ծածկել,cumhdaigh
1167,aufhängen::V,կախել,croch
1168,anzünden::V,վառել,las
1169,anzünden::V,վառել,adhain
1170,aufheben::V,վերցնել,tóg
1171,aufheben::V,վերցնել,ardaigh
1172,zurücklassen::V,թողնել,fág
1173,verlieren::V,կորցնել,caill
1174,fallen lassen::V,գցել,lig uait
1175,fallen lassen::V,գցել,caith uait
1176,machen::V,անել,déan
1177,machen::V,անել,réitigh
1178,herstellen::V,արտադրել,táirg
1179,bauen::V,կառուցել,tóg
1180,reparieren::V,նորոգել,deisigh
1181,verbessern::V,բարելավել,feabhsaigh
1182,ändern::V,փոխել,athraigh
1183,graben::V,փորել,tochail
1184,beugen::V,ծռել,crom
1185,biegen::V,թեքել,lúb
1186,drehen::V,ոլորել,cas
1187,wenden::V,պտտել,tiontaigh
1188,umdrehen::V,շրջել,iompaigh
1189,umdrehen::V,շրջել,tiontaigh
1190,heben::V,բարձրացնել,ardaigh
1191,hochheben::V,բարձրացնել,tóg
1192,ergreifen::V,վարակվել,beir ar
1193,halten::V,բռնել,coimeád
1194,halten::V,բռնել,coinnigh
1195,drücken::V,ճնշել,brúigh
1196,schieben::V,հրել,brúigh
1197,kratzen::V,քերել,scríob
1198,lecken::V,լիզել,ligh
1199,lecken::V,լիզել,leadhb
1200,beißen::V,կծել,bain greim as
1201,abreißen::V,պոկել,stróic
1202,abreißen::V,պոկել,tarraing
1203,abschneiden::V,կտրել ,scoith
1204,binden::V,կապել,ceangail
1205,stecken::V,խրել,sáigh
1206,brechen::V,կոտրել ,bris
1207,klopfen::V,թակել,cnag
1208,hauen::V,ծեծել,buail
1209,kleben::V,կպցնել,gliúáil
1210,reiben::V,շփել,cuimil
1211,streichen::V,վրան քսել,leath
1212,schleifen::V,սրել ,líomh
1213,schneiden::V,կտրել,gearr
1214,rütteln::V,ցնցել,croith
1215,schütteln::V,թափահարել,croith
1216,schwenken::V,ճոճել,luasc
1217,schütten::V,լցնել,doirt
1218,füllen::V,լիքը լցնել,líon
1219,einwickeln::V,փաթաթել,cuach
1220,einwickeln::V,փաթաթել,clúdaigh
1221,tragen::V,կրել,iompair
1222,tragen::V,տանել,iompair
1223,schleppen::V,քաշել,tarraing
1224,ziehen::V,ձգել,tarraing
1225,ziehen::V,քաշել,tarraing
1226,aufbewahren::V,պահել ,coinnigh
1227,werfen::V,նետել,caith
1228,packen::V,հափշտակել,beir ar
1229,verstecken::V,ծածկել,folaigh
1230,verstecken::V,ծածկել,cuir i bhfolach
1231,teilen::V,բաժանել,roinn
1232,schicken::V,ուղարկել,seol
1233,bringen::V,բերել,beir
1234,bringen::V,բերել,tabhair
1235,hinzufügen::V,ավելացնել,cuir le
1236,bekommen::V,հայթայթել,faigh
1237,erhalten::V,ստանալ,faigh
1238,nehmen::V,վերցնել,tóg
1239,nehmen::V,վերցնել,glac
1240,wählen::V,ընտրել,pioc
1241,wählen::V,ընտրել,roghnaigh
1242,auswählen::V,գերադասել,roghnaigh
1243,bewahren::V,պահպանել,caomhnaigh
1244,behindern::V,խոչընդոտել,cuir bac ar
1245,verderben::V,փչացնել,mill
1246,beschädigen::V,վնասել,loit
1247,beschädigen::V,վնասել,déan damáiste do
1248,zerbrechen::V,ջարդել,bris
1249,zerbrechen::V,կոտրել,bris
1250,zerreißen::V,պատռել,stiall
1251,zerstören::V,քանդել,mill
1252,zerstören::V,քանդել,scrios
1253,verbrennen::V,այրել,las
1254,verbrennen::V,այրել,dóigh
1255,geben::V,տալ,tabhair
1256,reichen::V,հանձնել,sín
1257,reichen::V,հանձնել,cuir
1258,schenken::V,նվիրել,bronn
1259,schenken::V,նվիրել,tabhair
1260,versprechen::V,խոստանալ,geall
1261,wünschen::V,մաղթել,guigh
1262,loben::V,գովել,mol
1263,küssen::V,համբուրել,póg
1264,wiegen::V,օրորել,bog
1265,wiegen::V,օրորել,luasc
1266,zudecken::V,վրան գցել,clúdaigh
1267,wecken::V,զարթնեցնել,dúisigh
1268,zeigen::V,ցույց տալ,taispeáin
1269,führen::V,ուղեկցել,treoraigh
1270,lehren::V,սովորեցնել,múin
1271,lehren::V,սովորեցնել,teagasc
1272,unterrichten::V,ավանդել,múin
1273,unterrichten::V,ավանդել,teagasc
1274,aufziehen::V,դաստիարակել,tóg
1275,leiten::V,ղեկավարել,tá i gceannas ar
1276,leiten::V,կառավարել,tá i gceannas ar
1277,antreiben::V,շտապեցնել,gríosaigh
1278,lassen::V,ստիպել,cuir ag
1279,einladen::V,հրավիրել,cuir cuireadh ar
1280,vereinigen::V,միացնել,aontaigh
1281,besuchen::V,այցելել,tabhair cuairt ar
1282,treffen::V,հանդիպել,cas ar
1283,treffen::V,հանդիպել,buail le
1284,sich versammeln::V,հավաքվել,bailigh
1285,sich versammeln::V,հավաքվել,cruinnigh
1286,spielen::V,խաղալ,imir
1287,spielen::V,խաղալ,tá ag spraoi
1288,singen::V,երգել,can
1289,tanzen::V,պարել,rinc
1290,tanzen::V,պարել,damhsaigh
1291,sich trennen::V,ցրվել,scar
1292,verlassen::V,լքել,fág
1293,retten::V,փրկել,tarrtháil
1294,bewachen::V,պահել,cosain
1295,bewachen::V,պահել,gardáil
1296,schützen::V,պաշտպանել,cosain
1297,verteidigen::V,պաշտպանել,cosain
1298,sich schlagen::V,կռվել,tá ag bruíon
1299,schießen::V,կրակել,caith
1300,schießen::V,կրակել,scaoil
1301,siegen::V,հաղթել,bain
1302,siegen::V,հաղթել,buaigh
1303,ärgern::V,ձանձրացնել,cuir isteach ar
1304,schlagen::V,խփել,buail
1305,treten::V,քացի տալ,ciceáil
1306,stechen::V,խայթել,sáigh
1307,stoßen::V,մղել,brúigh
1308,stoßen::V,մղել,soncáil
1309,stehlen::V,գողանալ,goid
1310,stören::V,խանգարել,cuir isteach ar
1311,belästigen::V,անհանգստացնել,cuir as do
1312,verbergen::V,թաքցնել,ceil
1313,täuschen::V,խաբել,cuir dallamullóg ar
1314,betrügen::V,խաբել,déan calaois ar
1315,töten::V,սպանել ,maraigh
1316,wohnen::V,բնակվել,cuir faoi
1317,wohnen::V,բնակվել,tá ina chónaí
1318,arbeiten::V,աշխատել,oibrigh
1319,sammeln::V,հավաքել,bailigh
1320,sammeln::V,հավաքել,cruinnigh
1321,pflücken::V,քաղել,pioc
1322,jagen::V,որս անել,seilg
1323,fischen::V,ձուկ բռնել,iasc
1324,fassen::V,բռնել,beir ar
1325,hüten::V,արածեցնել,aoirigh
1326,treiben::V,հովուել,seol
1327,treiben::V,հովուել,tiomáin
1328,anbinden::V,չուանել,ceangail
1329,füttern::V,կերակրել,cothaigh
1330,füttern::V,կերակրել,beathaigh
1331,melken::V,կթել,bligh
1332,melken::V,կթել,crúigh
1333,hacken::V,կոտորել,gearr
1334,gießen::V,ջրել,uiscigh
1335,reifen::V,հասունանալ ,aibigh
1336,zubereiten::V,պատրաստել,cócaráil
1337,kochen::V,եփել,bruith
1338,kochen::V,եփել,beirigh
1339,backen::V,թխել,bácáil
1340,braten::V,տապակել,róst
1341,braten::V,տապակել,frioch
1342,umrühren::V,խառնել,measc
1343,stricken::V,գործել,cniotáil
1344,nähen::V,կարել,fuaigh
1345,färben::V,ներկել,dathaigh
1346,reinigen::V,մաքրել,glan
1347,waschen::V,լվանալ,nigh
1348,abwischen::V,սրբել,glan
1349,spülen::V,ողողել,sruthlaigh
1350,spülen::V,պարզաջրել,sruthlaigh
1351,fegen::V,ավլել,scuab
1352,kehren::V,ավլել,scuab
1353,baden::V,լողանալ,folc
1354,sich waschen::V,լվացվել,nigh é féin
1355,ausziehen::V,հանել,bain de
1356,anziehen::V,հագնել,cuir ar
1357,sich anziehen::V,հագնվել,gléas é féin
1358,kämmen::V,սանրել,cíor
1359,schmücken::V,զարդարել,maisigh
1360,sagen::V,ասել,abair
1361,sprechen::V,խոսել,labhair
1362,reden::V,զրուցել,caintigh
1363,sich unterhalten::V,խոսակցել,caintigh
1364,sich unterhalten::V,խոսակցել,tá ag comhrá
1365,fragen::V,հարցնել,fiafraigh
1366,fragen::V,հարցնել,cuir ceist
1367,bitten::V,խնդրել,iarr
1368,erzählen::V,պատմել,inis
1369,erzählen::V,պատմել,eachtraigh
1370,mitteilen::V,հաղորդել,aithris
1371,mitteilen::V,հաղորդել,cuir in iúl
1372,nennen::V,անվանել,ainmnigh
1373,rufen::V,կանչել,glaoigh
1374,prahlen::V,պարծենալ,maígh
1375,übersetzen::V,թարգմանել,aistrigh
1376,denken::V,մտածել,síl
1377,denken::V,մտածել,ceap
1378,glauben::V,հավատալ,creid
1379,bemerken::V,նկատել,tabhair faoi deara
1380,erkennen::V,ճանաչել,aithin
1381,begreifen::V,հասկանալ,tuig
1382,verstehen::V,ըմբռնել,tuig
1383,lernen::V,սովորել,foghlaim
1384,wissen::V,իմանալ,tá a fhios ag
1385,sich erinnern an::V,հիշել,cuimhnigh ar
1386,sich erinnern an::V,հիշել,is cuimhne ar
1387,sich erinnern an::V,մտաբերել,cuimhnigh ar
1388,sich erinnern an::V,մտաբերել,is cuimhne ar
1389,vergessen::V,մոռանալ,dearmad
1390,messen::V,չափել,tomhais
1391,zählen::V,թվել,cuntais
1392,zählen::V,հաշվել,cuntais
1393,rechnen::V,հաշվել,ríomh
1394,rechnen::V,հաշվել,áirigh
1395,rechnen::V,հաշվարկել,ríomh
1396,rechnen::V,հաշվարկել,áirigh
1397,lesen::V,կարդալ,léigh
1398,malen::V,նկարել,péinteáil
1399,zeichnen::V,գծել,línigh
1400,zeichnen::V,գծել,tarraing
1401,schreiben::V,գրել,scríobh
1402,besitzen::V,ունենալ,is le
1403,besitzen::V,տեր լինել,is le
1404,kaufen::V,գնել,ceannaigh
1405,verkaufen::V,վաճառել,díol
1406,bezahlen::V,վճարել,íoc as
1407,zahlen::V,վճարել,íoc
1408,beherrschen::V,ղեկավարել,rialaigh
1409,ertragen::V,դիմանալ,seas
1410,ertragen::V,դիմանալ,fulaing
1411,ertragen::V,դիմանալ,foighnigh
1412,Horn::N,,adharc
1413,fangen::V,,ceap
