,Concept_ID,os,tt
748,lebendig::A,цардӕгас,тере
749,gut::A,хорз,яхшы
750,schlecht::A,цауд,начар
751,richtig::A,раст,дөрес
752,schlimm::A,ӕвзӕр,әшәкә
753,wahr::A,ӕцӕг,чып-чын
754,alt::A,зӕронд,иске
755,neu::A,ног,яңа
756,ehemalig::A,раздӕры,элекке
757,alt[Lebewesen]::A,ацӕргӕ,карт
758,jung::A,ӕрыгон,яшь
759,arm::A,мӕгуыр,фәкыйрь
760,reich::A,хъӕздыг,бай
761,bekannt::A,зонгӕ,таныш
762,berühmt::A,номдзыд,атаклы
763,fremd::A,æцæгæлон,ят
764,verschieden::A,æндæр æмæ æндæр,төрле
765,verschieden::A,алы,төрле
766,verschieden::A,алыхуызон,төрле
767,nah::A,хӕстӕг,якын
768,fern::A,дард,ерак
769,fern::A,дӕрддаг,ерак
770,linker::A,галиу,сул
771,rechter::A,рахиз,уң
772,anderer::A,иннӕ,бүтән
773,anderer::A,ӕндӕр,бүтән
774,erster::A,фыццаг,беренче
775,erster::A,фыццӕгӕм,беренче
776,zweiter::A,дыккаг,икенче
777,zweiter::A,дыккæгæм,икенче
778,dritter::A,æртыккаг,өченче
779,dritter::A,æртыккæгæм,өченче
780,letzter::A,фӕстаг,ахыргы
781,allein::ADV,иунæг,ялгыз
782,auf einmal::ADV,уайтагъд,бердән
783,auf einmal::ADV,æвиппайды,бердән
784,auf einmal::ADV,æваст,бердән
785,zusammen::ADV,иумӕ,бергә
786,lange::ADV,бирæ рæстæг,озак
787,plötzlich::ADV,æвиппайды,искәрмәстән
788,plötzlich::ADV,æваст,искәрмәстән
789,sofort::ADV,уыцы сахат,хәзер
790,sofort::ADV,уайтагъд,хәзер
791,später::ADV,фæстæдæр,соңрак
792,jetzt::ADV,ныр,хәзер
793,heute::ADV,абон,бүген
794,morgen::ADV,райсом,иртәгә
795,bald::ADV,тагъд,тиздән
796,bald::ADV,рæхджы,тиздән
797,dann::ADV,стæй,аннары
798,gestern::ADV,знон,кичә
799,einst::ADV,кӕддӕр,берчак
800,damals::ADV,уæд,ул вакытта
801,damals::ADV,уæд,ул чакта
802,danach::ADV,стæй,да
803,danach::ADV,уый фæстæ,да
804,vorher::ADV,раздæр,элек
805,zuerst::ADV,фыццаг,башта
806,einmal::ADV,иу хатт,бер
807,einmal::ADV,иу хатт,бер мәртәбә
808,manchmal::ADV,хатт,кайчакта
809,oft::ADV,арæх,еш
810,immer::ADV,ӕдзух,һәркайчан
811,niemals::ADV,никуы,hичбер вакыт
812,niemals::ADV,никæд,hичбер вакыт
813,hier::ADV,ам,монда
814,hier::ADV,ам,биредә
815,hierhin::ADV,ардӕм,монда
816,von hier::ADV,ардыгæй,моннан
817,dort::ADV,уым,анда
818,dorthin::ADV,уырдӕм,тегеләй
819,geradeaus::ADV,æргом,турыдан-туры
820,vorwärts::ADV,размӕ,алга
821,rückwärts::ADV,фӕстӕмӕ,кире
822,zurück::ADV,фӕстӕмӕ,кире
823,unten::ADV,дæлæ,түбәндә
824,unten::ADV,дæлейы,түбәндә
825,unten::ADV,бынæй,түбәндә
826,hinab::ADV,дӕлӕмӕ,аска
827,hinab::ADV,уырдыгмӕ,аска
828,oben::ADV,уӕле,өстә
829,oben::ADV,уӕле,югарыда
830,hinauf::ADV,уӕлӕмӕ,өскә
831,überall::ADV,алыран,hәркайда
832,überall::ADV,алкæм,hәркайда
833,überall::ADV,кæмдæриддæр,hәркайда
834,nicht::ADV,нӕ,түгел
835,ein wenig::ADV,чысыл,бераз
836,kaum::ADV,цъус,көчкә
837,sehr::ADV,тынг,бик
838,sehr::ADV,иттӕг,бик
839,so::ADV,афтӕ,алай
840,noch::ADV,ма,янә
841,noch::ADV,ма,тагын
842,nur::ADV,канд,фәкать
843,nur::ADV,ӕрмӕст,фәкать
844,schon::ADV,нырид,инде
845,wieder::ADV,ногӕй,янә
846,wieder::ADV,ногӕй,тагын
847,vergebens::ADV,дзæгъæлы,юкка
848,vergebens::ADV,уæгъды,юкка
849,vergebens::ADV,æнæхъуаджы,юкка
850,vor::PRP,разы,алдыннан
851,hinter::PRP,фӕстӕ,арттан
852,unter::PRP,бын,астында
853,durch::PRP,æхсæнты,аша
854,neben::PRP,цур,тирәсендә
855,zwischen::PRP,астӕу,арасында
856,wegen::PRP,тыххай,сәбәпле
857,dies::PRN,ай,бу
858,das::PRN,уый,ул
859,alles::PRN,алцы,һәммә
860,alles::PRN,æппæтдæр,һәммә
861,alles::PRN,иууылдӕр,һәммә
862,ich::PRN,æз,мин
863,du::PRN,ды,син
864,er::PRN,уый,ул
865,wir::PRN,мах,без
866,ihr::PRN,сымах,сез
867,sie::PRN,уыдон,ул
868,was::FPRN,цы,ни
869,was::FPRN,цы,нәрсә
870,wer::FPRN,чи,кем
871,wo::FADV,кӕм,кайда
872,wohin::FADV,кӕдӕм,кая
873,wie::FADV,куыд,ничек
874,warum::FADV,цӕмӕн,нигә
875,wieviel::FNUM,цал,ничә
876,eins::NUM,иу,бер
877,zwei::NUM,дыууӕ,ике
878,drei::NUM,ӕртӕ,өч
879,vier::NUM,цыппар,дүрт
880,fünf::NUM,фондз,биш
881,sechs::NUM,ӕхсӕз,алты
882,sieben::NUM,авд,җиде
883,acht::NUM,аст,сигез
884,neun::NUM,фараст,тугыз
885,zehn::NUM,дӕс,ун
886,elf::NUM,иуæндæс,унбер
887,zwölf::NUM,дыууадæс,унике
888,zwanzig::NUM,дыууын,егерме
889,dreißig::NUM,æртын,утыз
890,dreißig::NUM,дæсæмæссæдз,утыз
891,vierzig::NUM,цыппор,кырык
892,vierzig::NUM,цыппур,кырык
893,vierzig::NUM,дыууиссæдзы,кырык
894,fünfzig::NUM,фӕндзай,илле
895,sechzig::NUM,æхсай,алтмыш
896,sechzig::NUM,æртиссæдзы,алтмыш
897,siebzig::NUM,æвдай,җитмеш
898,siebzig::NUM,дæс æмæ æртиссæдзы,җитмеш
899,achtzig::NUM,цыппарыссæдзы,сиксән
900,achtzig::NUM,æстай,сиксән
901,neunzig::NUM,нæуæдз,туксан
902,neunzig::NUM,дæс æмæ цыппарыссæдзы,туксан
903,hundert::NUM,сӕдӕ,йөз
904,tausend::NUM,мин,мең
905,und::CNJ,ӕмӕ,вә
906,oder::CNJ,кӕнӕ,яки
907,oder::CNJ,кӕнӕ,яисә
908,stehen::V,лӕууын,тору
909,sitzen::V,бадын,утыру
910,liegen::V,хуыссын,яту
911,hängen::V,ауыгъд уын,эленү
912,werden::V,суӕвын,булу
913,passieren::V,æрцæуын,булу
914,beginnen::V,райдайын,башлану
915,enden::V,фæуын,бетү
916,wechseln::V,ивын,үзгәртү
917,aufgehen[Sonne]::V,скæсын,чыгу
918,untergehen[Sonne]::V, аныгуылын,бату
919,scheinen[Sonne]::V,рухс кӕнын,яктырту
920,donnern::V,нæрын,күкрәү
921,wehen::V,дымын,исү
922,strömen::V,кӕлын,агу
923,fließen::V,цæуын,агу
924,fließen::V,уайын,агу
925,fließen::V,кæлын,агу
926,sich drehen::V,зилын,бөтерелү
927,schwanken::V,æнкъуысын,икеләнү
928,schwingen::V,æнкъуысын,тирбәлү
929,schwingen::V,змæлын,тирбәлү
930,fallen::V,хауын,егылу
931,brennen::V,судзын,яну
932,rauchen::V,фæздæг кæнын,төтәү
933,rauchen::V,фæздæг кæнын,төтенләү
934,regnen::V,уарын,яву
935,gefrieren::V,сӕлын,кату
936,tauen::V,стайын,эрү
937,tauen::V,стайын,эретү
938,schmelzen::V,тайын,эрү
939,schmelzen::V,тайын,эретү
940,trocknen::V,хус кæнын,кибү
941,sieden::V,фыцын,ургылу
942,faulen::V,ӕмбийын,черү
943,verfaulen::V,бамбийын,черү
944,reißen::V,скъуийын,өзелү
945,versinken::V,дӕлдон_кӕнын,бату
946,vergehen::V,аивгъуийын,авышу
947,erscheinen::V,разынын,пәйда булу
948,verschwinden::V,фæтары уын,югалу
949,verschwinden::V,фæтары уын,юк булу
950,verschwinden::V,фæдæлдзæх уын,югалу
951,verschwinden::V,фæдæлдзæх уын,юк булу
952,verschwinden::V,фесæфын,югалу
953,verschwinden::V,фесæфын,юк булу
954,verschwinden::V,æрбайсæфын,югалу
955,verschwinden::V,æрбайсæфын,юк булу
956,sinken::V,дæлæмæ æрхауын,кимү
957,sinken::V,дæлæмæ æрхауын,кайту
958,abnehmen::V,фæкъаддæр уын,азаю
959,abnehmen::V,фæцух уын,азаю
960,zunehmen::V,фæфылдæр уын,арту
961,zunehmen::V,фæфылдæр уын,күбәю
962,zunehmen::V,фæфылдæр уын,ишәю
963,zunehmen::V,сбирæ уын,арту
964,zunehmen::V,сбирæ уын,күбәю
965,zunehmen::V,сбирæ уын,ишәю
966,zunehmen::V,сахадын,арту
967,zunehmen::V,сахадын,күбәю
968,zunehmen::V,сахадын,ишәю
969,steigen::V,сыстын,үсү
970,wachsen::V,рӕзын,үсү
971,glänzen::V,ӕрттивын,ялкылдау
972,funkeln::V,тыбар-тыбур_кӕнын,ялтырау
973,lärmen::V,хъæлæба кæнын,шаулау
974,läuten::V,цæгъдын,шалтырату
975,klingeln::V,цæгъдын,шалтырату
976,klirren::V,дзыгъал-мыгъул кæнын,чылтырау
977,klirren::V,дзæгъ-дзæгъ кæнын,чылтырау
978,brausen::V,абухын,давыллау
979,brausen::V,абухын,дулау
980,klingen::V,зæлын,ишетелү
981,klingen::V,азæлын,ишетелү
982,klingen::V,хъуысын,ишетелү
983,bellen::V,рæйын,өрү
984,heulen::V,ниуын,улау
985,blasen::V,фу кӕнын,өрү
986,pfeifen::V,æхситт кæнын,сызгырту
987,pfeifen::V,къуыззитт кæнын,сызгырту
988,schreien::V,хъӕр кӕнын,кычкыру
989,stöhnen::V,хъæрзын,ыңгырашу
990,stöhnen::V,дзыназын,ыңгырашу
991,zittern::V,ризын,калтырау
992,zittern::V,ризын,калтырану
993,leben::V,цӕрын,яшәү
994,leben::V,цӕрын,гомер итү
995,geboren werden::V,райгуырын,туу
996,atmen::V,улӕфын,сулау
997,trinken::V,нуазын,эчү
998,essen::V,хӕрын,ашау
999,schlucken::V,ныхъуырын,йоту
1000,müde werden::V,бафæллайын,ялыгу
1001,müde werden::V,бафæллайын,йөгенү
1002,müde werden::V,бафæлмæцын,ялыгу
1003,müde werden::V,бафæлмæцын,йөгенү
1004,müde werden::V,сфæлмæцын,ялыгу
1005,müde werden::V,сфæлмæцын,йөгенү
1006,einschlafen::V,бафынæй уын,йокыга китү
1007,schlafen::V,хуыссын,йоклау
1008,schlafen::V,фынӕй кӕнын,йоклау
1009,aufwachen::V,райхъал уын,уяну
1010,aufstehen::V,стын,тору
1011,sich erholen::V,фæллад уадзын,ял алу
1012,sich erholen::V,фæллад уадзын,истирахәт итү
1013,sich erholen::V,улæфын,ял алу
1014,sich erholen::V,улæфын,истирахәт итү
1015,krank werden::V,фӕрынчын уын,чирләү
1016,krank sein::V,сӕйын,чирләү
1017,schmerzen::V,риссын,авырту
1018,husten::V,хуыфын,ютәлләү
1019,genesen::V,сдзæбæх уын,савыгу
1020,genesen::V,сдзæбæх уын,сәламәтләнү
1021,genesen::V,рандидзын,савыгу
1022,genesen::V,рандидзын,сәламәтләнү
1023,genesen::V,сæндидзын,савыгу
1024,genesen::V,сæндидзын,сәламәтләнү
1025,sterben::V,мӕлын,үлү
1026,sterben::V,мӕлын,дөнья кую
1027,sterben::V,мӕлын,вафат булу
1028,umkommen::V,фесæфын,үлү
1029,umkommen::V,байсæфын,үлү
1030,umkommen::V,бабын уын,үлү
1031,umkommen::V,мард фæуын,үлү
1032,sich bewegen::V,тæлфын,йөрү
1033,sich bewegen::V,цæуын,йөрү
1034,sich rühren::V,змӕлын,кыймылдау
1035,sich erheben::V,стын,басу
1036,sich setzen::V,сбадын,утыру
1037,hinfallen::V,ӕрхауын,егылу
1038,laufen::V,цӕуын,җәяүләү
1039,laufen::V,рацу-бацу_кӕнын,җәяүләү
1040,schreiten::V,къахдзæф кæнын,атлау
1041,schreiten::V,санчъех кæнын,атлау
1042,schreiten::V,цæуын,атлау
1043,spazierengehen::V,озер кæнын,йөрү
1044,spazierengehen::V,озер кæнын,йөргенү
1045,spazierengehen::V,тезгъо кæнын,йөрү
1046,spazierengehen::V,тезгъо кæнын,йөргенү
1047,eilen::V,тагъд кæнын,ашыгу
1048,eilen::V,тындзын,ашыгу
1049,sich beeilen::V,тагъд кæнын,ашыгу
1050,sich beeilen::V,тагъд кæнын,кызулау
1051,sich beeilen::V,тындзын,ашыгу
1052,sich beeilen::V,тындзын,кызулау
1053,sausen::V,уайын,җилдерү
1054,sausen::V,тæхын,җилдерү
1055,rennen::V,згъорын,йөгерү
1056,springen::V,гæпп кæнын,сикерү
1057,springen::V,сæррæтт кæнын,сикерү
1058,springen::V,лиуырын,сикерү
1059,klettern::V,хилын,үрмәләү
1060,schaukeln::V,хецъро кæнын,атыну
1061,schaukeln::V,херыйыл бадын,атыну
1062,kriechen::V,бырын,шуышу
1063,kriechen::V,бырын,үрмәләү
1064,schwimmen::V,ленк кӕнын,йөзү
1065,tauchen::V,ныгъуылын,чуму
1066,rudern::V,бæлæгъ тæрын,ишү
1067,rudern::V,чема тæрын,ишү
1068,fahren::V,цӕуын,бару
1069,fliegen::V,тӕхын,очу
1070,gehen::V,цӕуын,йөрү
1071,weggehen::V,ацӕуын,китү
1072,abfahren::V,араст уын,кузгалу
1073,anhalten::V,æрлæууын,тукталу
1074,hineingehen::V,мидæмæ цæуын,инү
1075,eintreten::V,бацӕуын,инү
1076,kommen::V,æрцæуын,килү
1077,ankommen::V,æрцæуын,бару
1078,zurückkommen::V,раздæхын,кире кайту
1079,zurückkommen::V,фæстæмæ_раздæхын,кире кайту
1080,zurückkommen::V,æрбаздæхын,кире кайту
1081,zurückkommen::V,аздæхын,кире кайту
1082,bleiben::V,лӕууын,калу
1083,warten::V,ӕнхъӕлмӕ кӕсын,көтү
1084,erwarten::V,ӕнхъӕлмӕ кӕсын,көтү
1085,suchen::V,агурын,эзләү
1086,finden::V,ссарын,табу
1087,versuchen::V,фӕлварын,маташу
1088,vorbereiten::V,бацаттæ кæнын,хәзерләү
1089,vorbereiten::V,æрæввонг кæнын,хәзерләү
1090,lieben::V,уарзын,сөю
1091,lieben::V,уарзын,ярату
1092,mögen::V,зæрдæмæ цæуын,өнәү
1093,lachen::V,худын,көлү
1094,rühren::V,зæрдæ суынгæг кæнын,дулкынландыру
1095,weinen::V,кӕуын,елау
1096,schimpfen::V,æлгъитын,сүгү
1097,schimpfen::V,æлгъитын,сүгенү
1098,sich ärgern::V,мæсты кæнын,ачулану
1099,sich fürchten::V,тæрсын,курку
1100,fürchten::V,тæрсын,калтырау
1101,fürchten::V,тæрсын,калтырану
1102,fliehen::V,лидзын,арка бирү
1103,flüchten::V,алидзын,качу
1104,sehen::V,уынын,күрү
1105,anschauen::V,акӕсын,карау
1106,ansehen::V,кӕсын,карау
1107,ansehen::V,кӕсын,күзәтү
1108,hören::V,хъусын,ишетү
1109,zuhören::V,хъусын,тыңлау
1110,probieren::V,уынын,тату
1111,probieren::V,аходын,тату
1112,riechen::V,смудын,иснәү
1113,fühlen::V,ӕнкъарын,тою
1114,fühlen::V,ӕнкъарын,сизү
1115,scheinen::V,зынын,күренү
1116,zu sehen sein::V,зынын,күренү
1117,vernehmen::V,фехъусын,ишетү
1118,frieren::V,сийын,өшү
1119,frieren::V,сийын,күшегү
1120,tun::V,кӕнын,итү
1121,können::V,фӕразын,алу
1122,wollen::V,фӕндын,теләү
1123,anfangen::V,райдайын,керешү
1124,beenden::V,фӕуын,бетерү
1125,beenden::V,фӕуын,тәмамлау
1126,aufhören::V,банцайын,бетү
1127,aufhören::V,фенцайын,бетү
1128,gelingen::V,бантысын,уңу
1129,geraten::V,разынын,сабышу
1130,öffnen::V,гом кӕнын,ачу
1131,schließen::V,ӕхгӕнын,ябу
1132,stellen::V,ӕвӕрын,кую
1133,setzen::V,сбадын кӕнын,утырту
1134,legen::V,ӕрӕвӕрын,яткыру
1135,berühren::V,агайын,тию
1136,verbinden::V,бӕттын,ялгау
1137,bedecken::V,ӕмбӕрзын,өрту
1138,bedecken::V,ӕмбӕрзын,каплау
1139,bedecken::V,ӕмбӕрзын,томалау
1140,aufhängen::V,ауындзын,асу
1141,anzünden::V,ссудзын,кабызу
1142,aufheben::V,сисын,күтәрү
1143,zurücklassen::V,ныууадзын,калдыру
1144,verlieren::V,фесафын,югалту
1145,fallen lassen::V,ӕрӕппарын,төшерү
1146,fallen lassen::V,къухтӕй феуӕгъд кӕнын,төшерү
1147,machen::V,саразын,ясау
1148,machen::V,саразын,эшләү
1149,herstellen::V,сцæттæ кæнын,ясау
1150,herstellen::V,саразын,ясау
1151,bauen::V,амайын,кору
1152,reparieren::V,æмпъузын,төзәтү
1153,reparieren::V,цалцæг кæнын,төзәтү
1154,verbessern::V,фæхуыздæр кæнын,яхшырту
1155,ändern::V,аивын,үзгәртү
1156,graben::V,къахын,казу
1157,beugen::V,æркъæдз кæнын,ию
1158,beugen::V,æртасын кæнын,ию
1159,biegen::V,тасын кӕнын,бөгү
1160,drehen::V,здухын,бору
1161,drehen::V,здухын,бөтерү
1162,wenden::V,афæлдахын,бору
1163,wenden::V,рафæлдахын,бору
1164,umdrehen::V,афæлдахын,түнтәрү
1165,heben::V,сдарын,күтәрү
1166,heben::V,схæцын,күтәрү
1167,hochheben::V,уæлæмæ хæцын,күтәрү
1168,ergreifen::V,фӕлӕбурын,эләктерү
1169,halten::V,дарын,тоту
1170,drücken::V,æлхъивын,кысу
1171,drücken::V,хæцын,кысу
1172,schieben::V,схойын,кузгату
1173,kratzen::V,хафын,тырнау
1174,lecken::V,сдæрын,ялау
1175,beißen::V,хæцын,тешләү
1176,abreißen::V,ратонын,өзү
1177,abschneiden::V,ралыг кӕнын,кыю
1178,abschneiden::V,ралыг кӕнын,кисү
1179,binden::V,бабӕттын,бәйләү
1180,stecken::V,ныссадзын,төртү
1181,stecken::V,ныссадзын,тыгу
1182,brechen::V,асæттын,сындыру
1183,brechen::V,басæттын,сындыру
1184,brechen::V,ныссæттын,сындыру
1185,klopfen::V,хойын,шаку
1186,klopfen::V,хойын,шакылдау
1187,klopfen::V,гуыпп-гуыпп кæнын,шаку
1188,klopfen::V,гуыпп-гуыпп кæнын,шакылдау
1189,klopfen::V,къуырцц-къуырцц кæнын,шаку
1190,klopfen::V,къуырцц-къуырцц кæнын,шакылдау
1191,hauen::V,цӕвын,кыйнау
1192,hauen::V,нӕмын,кыйнау
1193,kleben::V,ныхасын,ябыштыру
1194,kleben::V,æндадзын,ябыштыру
1195,reiben::V,сӕрфын,ышку
1196,reiben::V,хафын,ышку
1197,streichen::V,байсæрдын,ягу
1198,streichen::V,сахорын,ягу
1199,schleifen::V,ссын,кайрау
1200,schleifen::V,цыргъ кӕнын,кайрау
1201,schneiden::V,кӕрдын,кисү
1202,rütteln::V,æнкъусын,селкетү
1203,schütteln::V,уигъын,селкетү
1204,schwenken::V,тилын,болгау
1205,schwenken::V,уигъын,болгау
1206,schütten::V,ныккӕнын,кою
1207,füllen::V,байдзаг кæнын,тутыру
1208,einwickeln::V,батухын,төрү
1209,tragen::V,хӕссын,ташу
1210,schleppen::V,ласын,сөйрәү
1211,schleppen::V,ласын,өстерәү
1212,ziehen::V,ласын,тарту
1213,aufbewahren::V,æвæрын,саклау
1214,werfen::V,зыввытт кӕнын,ыргыту
1215,fangen::V,ӕрцахсын,тоту
1216,packen::V,рацахсын,эләктерү
1217,verstecken::V,æмбæхсын,яшерү
1218,verstecken::V,нымæхсын,яшерү
1219,teilen::V,уарын,бүлү
1220,schicken::V,ӕрвитын,җибәрү
1221,bringen::V,æрхæссын,китерү
1222,bringen::V,æрбахæссын,китерү
1223,hinzufügen::V,ӕфтауын,өстәү
1224,bekommen::V,ссарын,алу
1225,bekommen::V,сфæрæз кæнын,алу
1226,bekommen::V,самал кæнын,алу
1227,erhalten::V,райсын,алу
1228,nehmen::V,райсын,алу
1229,wählen::V,равзарын,сайлау
1230,auswählen::V,авзарын,сайлау
1231,bewahren::V,бавæрын,саклау
1232,bewahren::V,нывæрын,саклау
1233,behindern::V,цæлхдур æвæрын,комачаулау
1234,behindern::V,ныхдур æвæрын,комачаулау
1235,behindern::V,къуылымпы кæнын,комачаулау
1236,behindern::V,хъыг дарын,комачаулау
1237,verderben::V,фесафын,бозу
1238,beschädigen::V,халын,бозу
1239,zerbrechen::V,асӕттын,вату
1240,zerreißen::V,аскъуынын,өзү
1241,zerreißen::V,аскъуынын,ерту
1242,zerstören::V,фехалын,җимерү
1243,verbrennen::V,басудзын,яндыру
1244,verbrennen::V,басудзын,көйдерү
1245,geben::V,дӕттын,бирү
1246,reichen::V,адæттын,тапшыру
1247,schenken::V,лæвар кæнын,бүләкләү
1248,versprechen::V,дзырд раттын,вәгъдә бирү
1249,versprechen::V,зӕрдӕ бавӕрын,вәгъдә бирү
1250,wünschen::V,зæрдæ зæгъы,котлау
1251,loben::V,раппӕлын,мактау
1252,küssen::V,пъа кæнын,үбү
1253,küssen::V,ба кæнын,үбү
1254,wiegen::V,узын,тирбәтү
1255,zudecken::V,бамбӕрзын,ябу
1256,zudecken::V,бамбӕрзын,бөркәү
1257,wecken::V,райхъал кӕнын,уяту
1258,zeigen::V,амонын,күрсәтү
1259,führen::V,кӕнын,йөртү
1260,führen::V,фæкæнын,йөртү
1261,lehren::V,ахуыр кæнын,өйрәтү
1262,unterrichten::V,ахуыр кæнын,укыту
1263,aufziehen::V,хъомыл кӕнын,асрау
1264,leiten::V,разамынд дӕттын,җитәкләү
1265,antreiben::V,тагъд кæнын,куалау
1266,antreiben::V,тагъд кæнын,әйдәләү
1267,antreiben::V,тагъд кæнын,ашыктыру
1268,antreiben::V,рог кæнын,куалау
1269,antreiben::V,рог кæнын,әйдәләү
1270,antreiben::V,рог кæнын,ашыктыру
1271,lassen::V,кæнын,мәҗбүр итү
1272,einladen::V,ӕрхонын,чакыру
1273,einladen::V,ӕрбахонын,чакыру
1274,vereinigen::V,баиу кӕнын,берләштерү
1275,besuchen::V,абæрæг кæнын,керешү
1276,besuchen::V,бабæрæг кæнын,керешү
1277,besuchen::V,бауайын,керешү
1278,treffen::V,фембæлын,очрату
1279,sich versammeln::V,æрæмбырд уын,җыелышу
1280,spielen::V,хъазын,уйнау
1281,singen::V,зарын,җырлау
1282,tanzen::V,кафын,бию
1283,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,аерылу
1284,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,ташлашу
1285,verlassen::V,ныууадзын,ташлау
1286,verlassen::V,ныууадзын,калдыру
1287,retten::V,фервӕзын кӕнын,коткару
1288,bewachen::V,хъахъхъӕнын,каравыллау
1289,schützen::V,хъахъхъӕнын,ышыклау
1290,verteidigen::V,бахизын,яклау
1291,verteidigen::V,бахизын,саклау
1292,sich schlagen::V,хыл кæнын,сугышу
1293,schießen::V,ӕхсын,ату
1294,siegen::V,басӕттын,җиңү
1295,siegen::V,фӕуӕлахиз уӕвын,җиңү
1296,ärgern::V,мӕсты кӕнын,ачуландыру
1297,schlagen::V,ныццæвын,ору
1298,schlagen::V,ныццæвын,бәрү
1299,schlagen::V,ныццæвын,тукмау
1300,stechen::V,фæрæхойын,кадау
1301,stoßen::V,риуыгъын,этү
1302,stehlen::V,давын,урлау
1303,stören::V,хъыгдарын,комачаулау
1304,belästigen::V,хъыгдарын,борчу
1305,belästigen::V,хъыгдарын,билмазалау
1306,verbergen::V,бамбӕхсын,яшерү
1307,verbergen::V,басусӕг кӕнын,яшерү
1308,täuschen::V,фӕливын,алдату
1309,täuschen::V,асайын,алдату
1310,betrügen::V,асайын,хәрәмләшү
1311,töten::V,амарын,үтерү
1312,wohnen::V,цӕрын,яшәү
1313,arbeiten::V,кусын,эшләү
1314,sammeln::V,æртонын,туплау
1315,pflücken::V,тонын,өзү
1316,jagen::V,цуан кæнын,аулау
1317,fischen::V,кæсаг ахсын æнгуырæй,балык тоту
1318,fischen::V,æнгуыр дарын,балык тоту
1319,fassen::V,ӕрцахсын,тоту
1320,hüten::V,хизын,көтү
1321,treiben::V,скъӕрын,куалау
1322,anbinden::V,бабæттын,бәйләү
1323,anbinden::V,æрбæттын,бәйләү
1324,füttern::V,холлаг дæттын,туйдыру
1325,füttern::V,холлаг æвæрын,туйдыру
1326,füttern::V,дарын,туйдыру
1327,melken::V,дуцын,саву
1328,hacken::V,кæрдын,чабу
1329,hacken::V,лыгтæ кæнын,чабу
1330,gießen::V,бакалын,сугару
1331,reifen::V,срæгъæд уын,җитешү
1332,reifen::V,сцæттæ уын,җитешү
1333,zubereiten::V,сцӕттӕ кӕнын,пешеренү
1334,kochen::V,фыцын,пешерү
1335,kochen::V,фыцын,кайнату
1336,backen::V,фыцын,пешерү
1337,braten::V,цурын,куыру
1338,braten::V,цурын,кыздыру
1339,umrühren::V,ахæццæ кæнын,бутау
1340,umrühren::V,ахæццæ кæнын,болгату
1341,umrühren::V,азмæнтын,бутау
1342,umrühren::V,азмæнтын,болгату
1343,umrühren::V,астауын,бутау
1344,umrühren::V,астауын,болгату
1345,stricken::V,кæнын,бәйләү
1346,stricken::V,бийын,бәйләү
1347,nähen::V,хуыйын,тегү
1348,färben::V,ахорын,ману
1349,reinigen::V,ссыгъдæг кæнын,чистарту
1350,reinigen::V,ныссыгъдæг кæнын,чистарту
1351,reinigen::V,ныссæрфын,чистарту
1352,waschen::V,ӕхсын,юу
1353,abwischen::V,сӕрфын,сөртү
1354,spülen::V,æнхъæвзын,чайкау
1355,fegen::V,мӕрзын,себерү
1356,kehren::V,мӕрзын,себерү
1357,baden::V,хи найын,коену
1358,sich waschen::V,хи æхсын,юыну
1359,ausziehen::V,ласын,чишенү
1360,anziehen::V,скæнын,кию
1361,sich anziehen::V,дзаума скæнын,киенү
1362,sich anziehen::V,дарæс скæнын,киенү
1363,kämmen::V,ныффасын,тарау
1364,kämmen::V,æрфасын,тарау
1365,schmücken::V,фӕлындын,бизәү
1366,schmücken::V,фӕлындын,бизәкләү
1367,sagen::V,зæгъын,дию
1368,sagen::V,зæгъын,әйтү
1369,sprechen::V,дзурын,сөйләү
1370,sprechen::V,дзурын,сөйләшү
1371,reden::V,ныхас кӕнын,сөйләү
1372,sich unterhalten::V,ныхас кæнын,сөйләшү
1373,fragen::V,фӕрсын,сорау
1374,fragen::V,фӕрсын,сорашу
1375,bitten::V,курын,үтенү
1376,erzählen::V,радзурын,сөйләү
1377,erzählen::V,ратаурæгъ кæнын,сөйләү
1378,mitteilen::V,фехъусын кæнын,белдерү
1379,nennen::V,хонын,дию
1380,rufen::V,сидын,дәшү
1381,prahlen::V,ӕппӕлын,мактану
1382,prahlen::V,ӕппӕлын,шапырыну
1383,übersetzen::V,ратæлмац кæнын,күчерү
1384,denken::V,ӕнхъӕлын,уйлау
1385,denken::V,хъуыды кӕнын,уйлау
1386,glauben::V,уырнын,инану
1387,bemerken::V,фенын,искәрү
1388,erkennen::V,базонын,тану
1389,begreifen::V,ӕмбарын,аңлау
1390,begreifen::V,ӕмбарын,төшенү
1391,begreifen::V,бамбарын,аңлау
1392,begreifen::V,бамбарын,төшенү
1393,lernen::V,ахуыр кӕнын,уку
1394,lernen::V,ахуыр кӕнын,өйрәнү
1395,wissen::V,зонын,белү
1396,sich erinnern an::V,зæрдыл æрлæууын,хәтерләү
1397,sich erinnern an::V,æрымысын,хәтерләү
1398,sich erinnern an::V,æрбаймысын,хәтерләү
1399,sich erinnern an::V,æрхъуыды кæнын,хәтерләү
1400,vergessen::V,ферох кæнын,оныту
1401,vergessen::V,айрох кæнын,оныту
1402,messen::V,барын,үлчәү
1403,zählen::V,нымайын,санау
1404,rechnen::V,хынцын,исәпләү
