,Concept_ID,eu,en
872,werden::V,bilakatu,become
873,passieren::V,pasatu,happen
874,passieren::V,gertatu,happen
875,beginnen::V,hasi,begin
876,enden::V,bukatu,end
877,wechseln::V,aldatu,change
878,aufgehen[Sonne]::V,ilki,rise
879,aufgehen[Sonne]::V,sortu,rise
880,untergehen[Sonne]::V,sartu,set
881,scheinen[Sonne]::V,eguzkia egon,shine
882,donnern::V,trumoia jo,thunder
883,wehen::V,haizea ibili,blow
884,strömen::V,zorrotadaka isuri,stream
885,fließen::V,isuri,flow
886,sich drehen::V,biratu,revolve
887,schwanken::V,zabuka ibili,sway
888,schwingen::V,kulunkatu,swing
889,fallen::V,erori,fall
890,brennen::V,sutan egon,burn
891,rauchen::V,kea bota,smoke
892,regnen::V,euria ari izan,rain
893,gefrieren::V,izoztu,freeze
894,gefrieren::V,hormatu,freeze
895,tauen::V,gesaldu,thaw
896,schmelzen::V,urtu,melt
897,trocknen::V,idortu,dry
898,trocknen::V,lehortu,dry
899,sieden::V,irakin,boil
900,faulen::V,hirotu,rot
901,faulen::V,usteldu,rot
902,verfaulen::V,hirotu,decay
903,verfaulen::V,usteldu,decay
904,reißen::V,eten,snap
905,reißen::V,tarrat egin,snap
906,versinken::V,urperatu,sink
907,vergehen::V,iragan,pass
908,erscheinen::V,agertu,appear
909,verschwinden::V,desagertu,disappear
910,sinken::V,beheititu,drop
911,abnehmen::V,gutxitu,decrease
912,abnehmen::V,beheratu,decrease
913,zunehmen::V,gora egin,increase
914,steigen::V,igo,rise
915,wachsen::V,hazi,grow
916,glänzen::V,distiratu,shine
917,funkeln::V,izarniatu,sparkle
918,lärmen::V,zarata atera,be noisy
919,läuten::V,jo,chime
920,läuten::V,hots egin,chime
921,klingeln::V,txirrina jo,ring
922,klirren::V,tintin egin,tinkle
923,brausen::V,marru egin,roar
924,rauschen::V,fir-fir egin,rustle
925,klingen::V,soinu egin,sound
926,bellen::V,zaunkatu,bark
927,heulen::V,ulu egin,howl
928,heulen::V,uhuri egin,howl
929,blasen::V,ufa egin,blow
930,blasen::V,putz egin,blow
931,pfeifen::V,txistu egin,whistle
932,schreien::V,oihu egin,shout
933,schreien::V,garrasi egin,shout
934,stöhnen::V,intziri egin,groan
935,zittern::V,ikara egin,tremble
936,zittern::V,dar-dar egin,tremble
937,leben::V,bizi izan,be alive
938,geboren werden::V,jaio,be born
939,atmen::V,hats egin,breathe
940,atmen::V,arnasa egin,breathe
941,trinken::V,edan,drink
942,essen::V,jan,eat
943,schlucken::V,irentsi,swallow
944,müde werden::V,unatu,get tired
945,müde werden::V,nekatu,get tired
946,einschlafen::V,lokartu,fall asleep
947,schlafen::V,lo egin,sleep
948,aufwachen::V,esnatu,wake up
949,aufwachen::V,atzarri,wake up
950,aufstehen::V,jaiki,get up
951,sich erholen::V,atseden egin,relax
952,krank werden::V,gaixotu,fall ill
953,krank sein::V,eri izan,be ill
954,krank sein::V,gaixo izan,be ill
955,schmerzen::V,min egin,ache
956,husten::V,eztul egin,cough
957,genesen::V,osatu,recover
958,sterben::V,hil,die
959,sterben::V,zendu,die
960,umkommen::V,istripuz hil,perish
961,sich bewegen::V,higitu,move
962,sich rühren::V,zirkin egin,budge
963,sich erheben::V,zutitu,stand up
964,sich erheben::V,altxatu,stand up
965,sich setzen::V,eseri,sit down
966,sich setzen::V,jesarri,sit down
967,hinfallen::V,erori,tumble
968,laufen::V,ibili,walk
969,schreiten::V,oinkatu,pace
970,spazierengehen::V,paseatu,go for a walk
971,spazierengehen::V,ostera bat egin,go for a walk
972,eilen::V,lasterkatu,rush
973,sich beeilen::V,lehiatu,hurry
974,sausen::V,ziztu bizian joan,dash
975,rennen::V,lasterka egin,run
976,springen::V,jauzi egin,jump
977,klettern::V,igo,climb
978,schaukeln::V,zabu egin,seesaw
979,schaukeln::V,zanbulu egin,seesaw
980,kriechen::V,narras egin,creep
981,schwimmen::V,igerikatu,swim
982,schwimmen::V,igeri egin,swim
983,tauchen::V,murgildu,dive
984,tauchen::V,pulunpatu,dive
985,rudern::V,bogatu,row
986,rudern::V,arraun egin,row
987,fahren::V,joan,drive
988,fliegen::V,hegaldatu,fly
989,fliegen::V,hegan egin,fly
990,gehen::V,joan,go
991,weggehen::V,alde egin,go away
992,abfahren::V,abiatu,depart
993,anhalten::V,geratu,stop
994,anhalten::V,gelditu,stop
995,hineingehen::V,sartu,go in
996,eintreten::V,sartu,enter
997,kommen::V,etorri,come
998,ankommen::V,heldu,arrive
999,ankommen::V,iritsi,arrive
1000,zurückkommen::V,itzuli,come back
1001,bleiben::V,gelditu,stay
1002,warten::V,itxaron,wait
1003,warten::V,zain egon,wait
1004,erwarten::V,iguriki,wait for
1005,suchen::V,bilatu,seek
1006,suchen::V,bilatu,look for
1007,finden::V,idoro,find
1008,finden::V,aurkitu,find
1009,versuchen::V,saiatu,try
1010,versuchen::V,ahalegindu,try
1011,vorbereiten::V,gertatu,prepare
1012,lieben::V,maitatu,love
1013,lieben::V,maite izan,love
1014,mögen::V,laket izan,like
1015,mögen::V,atsegin izan,like
1016,lachen::V,irri egin,laugh
1017,lachen::V,barre egin,laugh
1018,rühren::V,hunkitu,move
1019,weinen::V,negar egin,weep
1020,schimpfen::V,erneguka ari izan,grumble
1021,sich ärgern::V,ernegatu,be annoyed
1022,sich ärgern::V,haserretu,be annoyed
1023,sich fürchten::V,beldur izan,be afraid
1024,fürchten::V,beldur izan,be afraid of
1025,fliehen::V,ihes egin,flee
1026,flüchten::V,ihes egin,escape
1027,sehen::V,ikusi,see
1028,anschauen::V,begietsi,look at
1029,ansehen::V,begiratu,watch
1030,hören::V,aditu,hear
1031,zuhören::V,entzun,listen
1032,probieren::V,dastatu,taste
1033,riechen::V,usnatu,smell
1034,riechen::V,usaindu,smell
1035,fühlen::V,sentitu,feel
1036,scheinen::V,iruditu,seem
1037,scheinen::V,begitandu,seem
1038,zu sehen sein::V,azaldu,show
1039,vernehmen::V,aditu,hear
1040,frieren::V,hotz izan,be cold
1041,tun::V,egin,do
1042,können::V,ahal izan,can
1043,wollen::V,nahi izan,want
1044,anfangen::V,hasi,start
1045,beenden::V,bukatu,finish
1046,aufhören::V,utzi,stop
1047,gelingen::V,lortu,succeed
1048,geraten::V,heldu,turn out
1049,öffnen::V,ireki,open
1050,öffnen::V,zabaldu,open
1051,schließen::V,itxi,close
1052,stellen::V,ipini,put
1053,setzen::V,jesarri,place
1054,legen::V,jarri,lay
1055,berühren::V,ukitu,touch
1056,verbinden::V,uztartu,connect
1057,bedecken::V,estali,cover
1058,aufhängen::V,eseki,hang up
1059,aufhängen::V,eskegi,hang up
1060,anzünden::V,piztu,light
1061,aufheben::V,jaso,pick up
1062,zurücklassen::V,atzean utzi,leave
1063,verlieren::V,galdu,lose
1064,fallen lassen::V,erortzen utzi,drop
1065,machen::V,egin,make
1066,herstellen::V,ekoiztu,produce
1067,bauen::V,eraiki,build
1068,reparieren::V,konpondu,mend
1069,verbessern::V,hobetu,improve
1070,ändern::V,mudatu,alter
1071,graben::V,aitzurtu,dig
1072,beugen::V,makurtu,bow
1073,biegen::V,malgutu,bend
1074,biegen::V,makolatu,bend
1075,drehen::V,jiratu,spin
1076,wenden::V,bihurtu,turn
1077,umdrehen::V,biratu,turn around
1078,umdrehen::V,alderantzikatu,turn around
1079,heben::V,jaso,raise
1080,heben::V,goratu,raise
1081,hochheben::V,goratu,lift
1082,hochheben::V,altxatu,lift
1083,ergreifen::V,oratu,seize
1084,halten::V,eutsi,hold
1085,drücken::V,sakatu,press
1086,schieben::V,bultzatu,push
1087,kratzen::V,hatz egin,scrape
1088,kratzen::V,hazka egin,scrape
1089,lecken::V,miaztu,lick
1090,lecken::V,lamikatu,lick
1091,beißen::V,hozka egin,bite
1092,beißen::V,ausiki egin,bite
1093,abreißen::V,kendu,tear off
1094,abschneiden::V,moztu,cut off
1095,abschneiden::V,pikatu,cut off
1096,binden::V,lotu,tie
1097,binden::V,estekatu,tie
1098,stecken::V,sartu,stick
1099,brechen::V,apurtu,break
1100,klopfen::V,jo,knock
1101,hauen::V,jo,hit
1102,kleben::V,itsatsi,glue
1103,reiben::V,igurtzi,rub
1104,streichen::V,igurtzi,spread
1105,schleifen::V,zorroztu,grind
1106,schneiden::V,moztu,cut
1107,rütteln::V,astindu,jolt
1108,rütteln::V,inarrosi,jolt
1109,schütteln::V,astindu,shake
1110,schütteln::V,inarrosi,shake
1111,schwenken::V,zabukatu,swing
1112,schütten::V,isuri,pour
1113,füllen::V,bete,fill
1114,einwickeln::V,bildu,wrap
1115,tragen::V,eroan,carry
1116,tragen::V,eraman,carry
1117,schleppen::V,narrastu,drag
1118,schleppen::V,herrestatu,drag
1119,ziehen::V,tira egin,pull
1120,aufbewahren::V,gorde,keep
1121,werfen::V,jaurti,throw
1122,werfen::V,aurtiki,throw
1123,fangen::V,atzeman,catch
1124,packen::V,heldu,grab
1125,verstecken::V,ostendu,hide
1126,verstecken::V,ezkutatu,hide
1127,teilen::V,zatitu,divide
1128,schicken::V,bidali,send
1129,bringen::V,ekarri,bring
1130,hinzufügen::V,eratxiki,add
1131,hinzufügen::V,gaineratu,add
1132,bekommen::V,jaso,get
1133,erhalten::V,jaso,receive
1134,nehmen::V,hartu,take
1135,wählen::V,hautatu,choose
1136,wählen::V,aukeratu,choose
1137,auswählen::V,hautatu,select
1138,auswählen::V,aukeratu,select
1139,bewahren::V,begiratu,preserve
1140,behindern::V,oztopatu,hinder
1141,verderben::V,hondatu,spoil
1142,beschädigen::V,akastu,damage
1143,zerbrechen::V,apurtu,break
1144,zerreißen::V,zarratatu,tear
1145,zerstören::V,suntsitu,destroy
1146,verbrennen::V,erre,burn
1147,verbrennen::V,kiskali,burn
1148,geben::V,eman,give
1149,reichen::V,luzatu,hand
1150,reichen::V,helarazi,hand
1151,schenken::V,oparitu,give
1152,versprechen::V,agindu,promise
1153,wünschen::V,opatu,wish
1154,wünschen::V,opetsi,wish
1155,loben::V,laudatu,praise
1156,loben::V,goraipatu,praise
1157,küssen::V,musu eman,kiss
1158,wiegen::V,kulunkatu,rock
1159,zudecken::V,estali,cover
1160,wecken::V,esnatu,wake
1161,wecken::V,iratzartu,wake
1162,zeigen::V,erakutsi,show
1163,führen::V,gidatu,guide
1164,lehren::V,irakatsi,teach
1165,unterrichten::V,eskolak eman,instruct
1166,aufziehen::V,hazi,bring up
1167,leiten::V,arteztu,lead
1168,antreiben::V,bulkatu,urge
1169,lassen::V,-arazi,let
1170,einladen::V,gonbidatu,invite
1171,vereinigen::V,batu,unite
1172,vereinigen::V,bateratu,unite
1173,besuchen::V,ikustatu,visit
1174,treffen::V,topatu,meet
1175,sich versammeln::V,bildu,assemble
1176,spielen::V,jolastu,play
1177,singen::V,abestu,sing
1178,singen::V,kantatu,sing
1179,tanzen::V,dantzatu,dance
1180,tanzen::V,dantzan egin,dance
1181,sich trennen::V,banandu,separate
1182,verlassen::V,utzietsi,leave
1183,retten::V,salbatu,rescue
1184,retten::V,gaizkatu,rescue
1185,bewachen::V,jagon,guard
1186,bewachen::V,zaindu,guard
1187,schützen::V,babestu,protect
1188,schützen::V,gerizatu,protect
1189,verteidigen::V,aldeztu,defend
1190,sich schlagen::V,elkar jo,brawl
1191,sich schlagen::V,elkar borrokatu,brawl
1192,schießen::V,tiro egin,shoot
1193,siegen::V,irabazi,win
1194,ärgern::V,ernegatu,annoy
1195,ärgern::V,haserretu,annoy
1196,schlagen::V,jo,beat
1197,schlagen::V,erauntsi,beat
1198,treten::V,zapaldu,kick
1199,treten::V,ostiaktu,kick
1200,stechen::V,sastatu,sting
1201,stoßen::V,bultzatu,shove
1202,stehlen::V,ostu,steal
1203,stehlen::V,lapurtu,steal
1204,stören::V,galarazi,disturb
1205,belästigen::V,gohaindu,bother
1206,belästigen::V,alamena eman,bother
1207,verbergen::V,ezkutatu,conceal
1208,täuschen::V,tronpatu,deceive
1209,täuschen::V,engainatu,deceive
1210,betrügen::V,iruzurtu,cheat
1211,töten::V,hil,kill
1212,töten::V,heriotza eman,kill
1213,wohnen::V,bizi izan,dwell
1214,arbeiten::V,lan egin,work
1215,arbeiten::V,behar egin,work
1216,sammeln::V,bildu,gather
1217,sammeln::V,bildumatu,gather
1218,pflücken::V,batu,pick
1219,pflücken::V,bildu,pick
1220,jagen::V,ehizatu,hunt
1221,fischen::V,arrantzatu,fish
1222,fischen::V,arrantza egin,fish
1223,fassen::V,harrapatu,catch
1224,hüten::V,begiratu,herd
1225,treiben::V,bultza egin,drive
1226,anbinden::V,estekatu,tie up
1227,füttern::V,bazkatu,feed
1228,melken::V,jetzi,milk
1229,hacken::V,xehatu,chop
1230,gießen::V,isuri,water
1231,reifen::V,heldu,ripen
1232,reifen::V,zoritu,ripen
1233,zubereiten::V,prestatu,cook
1234,kochen::V,egosi,boil
1235,backen::V,labean egin,bake
1236,braten::V,erregosi,fry
1237,umrühren::V,eragin,stir
1238,stricken::V,trikotatu,knit
1239,stricken::V,puntu egin,knit
1240,nähen::V,josi,sew
1241,färben::V,tindatu,dye
1242,reinigen::V,ikuzi,clean
1243,reinigen::V,garbitu,clean
1244,waschen::V,xahutu,wash
1245,waschen::V,garbitu,wash
1246,abwischen::V,xukatu,wipe
1247,spülen::V,irakutzi,rinse
1248,fegen::V,erraztatu,sweep
1249,kehren::V,isastu,sweep
1250,baden::V,bainatu,bath
1251,baden::V,bainua hartu,bath
1252,sich waschen::V,burua garbitu,wash
1253,ausziehen::V,erantzi,take off
1254,anziehen::V,jantzi,put on
1255,sich anziehen::V,jantzi,get dressed
1256,kämmen::V,orraztu,comb
1257,schmücken::V,apaindu,decorate
1258,sagen::V,esan,say
1259,sprechen::V,mintzatu,speak
1260,sprechen::V,hitz egin,speak
1261,reden::V,hitz egin,talk
1262,sich unterhalten::V,solastu,chat
1263,sich unterhalten::V,solas egin,chat
1264,fragen::V,galdetu,ask
1265,bitten::V,eskatu,request
1266,bitten::V,galdegin,request
1267,erzählen::V,edestu,tell
1268,erzählen::V,kontatu,tell
1269,mitteilen::V,jakinarazi,convey
1270,nennen::V,izena eman,name
1271,rufen::V,dei egin,call
1272,prahlen::V,harrokerian ibili,brag
1273,prahlen::V,ahoberokeriak esan,brag
1274,übersetzen::V,itzuli,translate
1275,denken::V,pentsatu,think
1276,denken::V,gogoeta egin,think
1277,glauben::V,sinetsi,believe
1278,bemerken::V,ohartu,notice
1279,bemerken::V,konturatu,notice
1280,erkennen::V,ezagutu,recognize
1281,erkennen::V,antzeman,recognize
1282,begreifen::V,ulertu,grasp
1283,verstehen::V,aditu,understand
1284,lernen::V,ikasi,learn
1285,wissen::V,jakin,know
1286,sich erinnern an::V,gogoratu,remember
1287,sich erinnern an::V,gogoan izan,remember
1288,vergessen::V,ahaztu,forget
1289,vergessen::V,ahantzi,forget
1290,messen::V,neurtu,measure
1291,zählen::V,zenbatu,count
1292,zählen::V,kopuratu,count
1293,rechnen::V,kalkulatu,calculate
1294,lesen::V,irakurri,read
1295,malen::V,margotu,paint
1296,zeichnen::V,marraztu,draw
1297,schreiben::V,idatzi,write
1298,besitzen::V,ukan,own
1299,besitzen::V,eduki,own
1300,kaufen::V,erosi,buy
1301,verkaufen::V,saldu,sell
1302,bezahlen::V,ordaindu,pay for
1303,zahlen::V,ordaindu,pay
1304,beherrschen::V,menpean izan,rule
1305,ertragen::V,jasan,endure
1306,ertragen::V,pairatu,endure
