,Concept_ID,se,ce
1732,Ruhe::N,raeffie,тийналла
1733,Ruhe::N,vuojŋadibme,тийналла
1734,Ruhe::N,vuojŋadallam,тийналла
1735,Ruhe::N,ráfi,тийналла
1736,Ruhe::N,máššu,тийналла
1737,Ruhe::N,vuo'iŋâstus,тийналла
1738,Ruhe::N,ráávhu,тийналла
1739,Ruhe::N,rääuh,тийналла
1740,Ruhe::N,vuâŋŋmõš,тийналла
1741,Ruhe::N,юэв,тийналла
1742,Ruhe::N,вуэӈӈмушш,тийналла
1743,Leute::N,aalmoge,нах
1744,Leute::N,ulmutja,нах
1745,Leute::N,álbmot,нах
1746,Leute::N,viehâ,нах
1747,Leute::N,aalmi,нах
1748,Leute::N,о̄ллмэ,нах
1749,Volk::N,aalmoge,халкъ
1750,Volk::N,álmmuk,халкъ
1751,Volk::N,fuolkke,халкъ
1752,Volk::N,álbmot,халкъ
1753,Volk::N,aalmug,халкъ
1754,Volk::N,aalmi,халкъ
1755,Volk::N,нарэдт,халкъ
1756,Arbeit::N,barkoe,болх
1757,Arbeit::N,barggo,болх
1758,Arbeit::N,rahtjam,болх
1759,Arbeit::N,bargu,болх
1760,Arbeit::N,pargo,болх
1761,Arbeit::N,tyej̣i,болх
1762,Arbeit::N,likk,болх
1763,Arbeit::N,tue´jj,болх
1764,Arbeit::N,лыххк,болх
1765,Gast::N,guessie,хьаша
1766,Gast::N,guosse,хьаша
1767,Gast::N,guossi,хьаша
1768,Gast::N,kyes'si,хьаша
1769,Gast::N,kue´s's,хьаша
1770,Gast::N,кӯссь,хьаша
1771,Geschenk::N,daevere,совгӏат
1772,Geschenk::N,sjielege,совгӏат
1773,Geschenk::N,vadda,совгӏат
1774,Geschenk::N,vattáldahka,совгӏат
1775,Geschenk::N,skeaŋka,совгӏат
1776,Geschenk::N,adaldâh,совгӏат
1777,Geschenk::N,sǩiâŋkk,совгӏат
1778,Geschenk::N,тӯмаш,совгӏат
1779,Spiel::N,spïele,ловзар
1780,Spiel::N,stååkedimmie,ловзар
1781,Spiel::N,spella,ловзар
1782,Spiel::N,stoagos,ловзар
1783,Spiel::N,speallu,ловзар
1784,Spiel::N,leikkâ,ловзар
1785,Spiel::N,siõrr,ловзар
1786,Spiel::N,сӣрр,ловзар
1787,Gesellschaft::N,sïelte,юкъаралла
1788,Gesellschaft::N,rádnastallam,юкъаралла
1789,Gesellschaft::N,searvi,юкъаралла
1790,Gesellschaft::N,servi,юкъаралла
1791,Gesellschaft::N,seä´brr,юкъаралла
1792,Gesellschaft::N,се̄ббр,юкъаралла
1793,Hilfe::N,viehkie,гӏо
1794,Hilfe::N,viehkke,гӏо
1795,Hilfe::N,veahkki,гӏо
1796,Hilfe::N,iše,гӏо
1797,Hilfe::N,veä´ǩ'ǩ,гӏо
1798,Hilfe::N,ве̄ххьк,гӏо
1799,Freund::N,voelpe,доттагl
1800,Freund::N,ráddna,доттагl
1801,Freund::N,venak,доттагl
1802,Freund::N,ustit,доттагl
1803,Freund::N,verdde,доттагl
1804,Freund::N,veerdi,доттагl
1805,Freund::N,na´zvan,доттагl
1806,Freund::N,ка̄ннҌц,доттагl
1807,Kamerad::N,guejmie,накъост
1808,Kamerad::N,ráddna,накъост
1809,Kamerad::N,guojmme,накъост
1810,Kamerad::N,guoibmi,накъост
1811,Kamerad::N,kyei'mi,накъост
1812,Kamerad::N,taaurõš,накъост
1813,Kamerad::N,то̄а̄врэшш,накъост
1814,Angelegenheit::N,aate,гӏуллакх
1815,Angelegenheit::N,saake,гӏуллакх
1816,Angelegenheit::N,ássje,гӏуллакх
1817,Angelegenheit::N,ášši,гӏуллакх
1818,Angelegenheit::N,äšši,гӏуллакх
1819,Angelegenheit::N,ä´šš,гӏуллакх
1820,Angelegenheit::N,тӯйй,гӏуллакх
1821,Anzahl::N,taale,терахь
1822,Anzahl::N,låhkoe,терахь
1823,Anzahl::N,låhko,терахь
1824,Anzahl::N,mierre,терахь
1825,Anzahl::N,mearri,терахь
1826,Anzahl::N,lohkomearra,терахь
1827,Anzahl::N,meeṛi,терахь
1828,Anzahl::N,mie´rr,терахь
1829,Anzahl::N,чӣссел,терахь
1830,Art::N,aarhte,
1831,Art::N,sládja,
1832,Art::N,tjærdda,
1833,Art::N,čearda,
1834,Art::N,šlaaj̣â,
1835,Art::N,nää´ll,
1836,Art::N,на̄лль,
1837,Stück::N,bæhta,юьхк
1838,Stück::N,biehkie,юьхк
1839,Stück::N,biehkke,юьхк
1840,Stück::N,bihttá,юьхк
1841,Stück::N,pittá,юьхк
1842,Stück::N,káppálâh,юьхк
1843,Stück::N,ku´sǩǩ,юьхк
1844,Stück::N,кусськ,юьхк
1845,Teil::N,stuhtje,дакъа
1846,Teil::N,oasse,дакъа
1847,Teil::N,bielle,дакъа
1848,Teil::N,guovllo,дакъа
1849,Teil::N,oassi,дакъа
1850,Teil::N,bihttá,дакъа
1851,Teil::N,uási,дакъа
1852,Teil::N,vuâ´ss,дакъа
1853,Teil::N,pie´ǩ'ǩ,дакъа
1854,Teil::N,кусськ,дакъа
1855,Hälfte::N,lehkie,ах
1856,Hälfte::N,lahkke,ах
1857,Hälfte::N,bealli,ах
1858,Hälfte::N,peeḷi,ах
1859,Hälfte::N,lâ´ǩǩ,ах
1860,Hälfte::N,pie´ll,ах
1861,Hälfte::N,пе̄лль,ах
1862,Kreis::N,rïngke,го
1863,Kreis::N,gievlle,го
1864,Kreis::N,gierdu,го
1865,Kreis::N,riggee,го
1866,Kreis::N,kruugg,го
1867,Kreis::N,круг,го
1868,Kreuz::N,kroesse,жӏара
1869,Kreuz::N,ruossa,жӏара
1870,Kreuz::N,rista,жӏара
1871,Kreuz::N,ristâ,жӏара
1872,Kreuz::N,ristt,жӏара
1873,Kreuz::N,рысст,жӏара
1874,Linie::N,sïeve,сиз
1875,Linie::N,linnja,сиз
1876,Linie::N,linjá,сиз
1877,Linie::N,linnjá,сиз
1878,Linie::N,njuálgus,сиз
1879,Linie::N,certldõk,сиз
1880,Linie::N,це̄кесь,сиз
1881,Strich::N,sïeve,сиз
1882,Strich::N,sáhtso,сиз
1883,Strich::N,sárggis,сиз
1884,Strich::N,čálástâh,сиз
1885,Strich::N,certldõk,сиз
1886,Strich::N,ця̄кас,сиз
1887,Strich::N,це̄кесь,сиз
1888,Abstand::N,gåhkoe,юкъ
1889,Abstand::N,gåhkaldahke,юкъ
1890,Abstand::N,lahka,юкъ
1891,Abstand::N,gasska,юкъ
1892,Abstand::N,gaska,юкъ
1893,Abstand::N,koskâ,юкъ
1894,Abstand::N,kõskk,юкъ
1895,Abstand::N,кэ̄сск,юкъ
1896,Entfernung::N,gåhkoe,
1897,Entfernung::N,gåhkaldahke,
1898,Entfernung::N,gasska,
1899,Entfernung::N,mælggat,
1900,Entfernung::N,gaska,
1901,Entfernung::N,mátkegaska,
1902,Entfernung::N,koskâ,
1903,Entfernung::N,kõskk,
1904,Entfernung::N,jäämkõskk,
1905,Entfernung::N,кэ̄сск,
1906,Gegend::N,haerie,мeттиг
1907,Gegend::N,guovvlo,мeттиг
1908,Gegend::N,bájkke,мeттиг
1909,Gegend::N,guovlu,мeттиг
1910,Gegend::N,duovdda,мeттиг
1911,Gegend::N,kuáv'lu,мeттиг
1912,Gegend::N,vu´vdd,мeттиг
1913,Gegend::N,па̄йхьк,мeттиг
1914,Platz::N,sijjie,майда
1915,Platz::N,sadje,майда
1916,Platz::N,sadji,майда
1917,Platz::N,tááḷu,майда
1918,Platz::N,tääll,майда
1919,Platz::N,сайй,майда
1920,Ort::N,sijjie,меттиг
1921,Ort::N,bájkke,меттиг
1922,Ort::N,sadje,меттиг
1923,Ort::N,báiki,меттиг
1924,Ort::N,päikki,меттиг
1925,Ort::N,pâi´ǩǩ,меттиг
1926,Ort::N,сайй,меттиг
1927,Ort::N,па̄йхьк,меттиг
1928,Seite::N,bielie,aгӏo
1929,Seite::N,sijddo,aгӏo
1930,Seite::N,bealli,aгӏo
1931,Seite::N,ertti,aгӏo
1932,Seite::N,jeä´rtt,aгӏo
1933,Seite::N,пе̄лль,aгӏo
1934,Seite::N,е̄ммьне,aгӏo
1935,Mitte::N,gaske,юкъ
1936,Mitte::N,jarnge,юкъ
1937,Mitte::N,gasska,юкъ
1938,Mitte::N,guovddaš,юкъ
1939,Mitte::N,gaskamuddu,юкъ
1940,Mitte::N,koskâ,юкъ
1941,Mitte::N,kõskk,юкъ
1942,Mitte::N,кэ̄сск,юкъ
1943,Gegenstand::N,daevere,хӏума
1944,Gegenstand::N,oabme,хӏума
1945,Gegenstand::N,gávnne,хӏума
1946,Gegenstand::N,bierggas,хӏума
1947,Gegenstand::N,ettâ,хӏума
1948,Gegenstand::N,kápulâh,хӏума
1949,Gegenstand::N,käu´nn,хӏума
1950,Gegenstand::N,ка̄ввьн,хӏума
1951,Sache::N,aate,хӏума
1952,Sache::N,saake,хӏума
1953,Sache::N,ássje,хӏума
1954,Sache::N,ášši,хӏума
1955,Sache::N,äšši,хӏума
1956,Sache::N,ä´šš,хӏума
1957,Sache::N,ве̄шш,хӏума
1958,Rand::N,raedtie,йист
1959,Rand::N,rabdda,йист
1960,Rand::N,ravda,йист
1961,Rand::N,robdâ,йист
1962,Rand::N,čårr,йист
1963,Rand::N,ruõbdd,йист
1964,Rand::N,рӯммт,йист
1965,Rand::N,ре̄ввьн,йист
1966,Kante::N,raedtie,йист
1967,Kante::N,rabdda,йист
1968,Kante::N,ravda,йист
1969,Kante::N,robdâ,йист
1970,Kante::N,å´rdd,йист
1971,Kante::N,ruõbdd,йист
1972,Kante::N,рӯммт,йист
1973,Kante::N,ре̄ввьн,йист
1974,Ecke::N,roene,са
1975,Ecke::N,kråane,са
1976,Ecke::N,náhpo,са
1977,Ecke::N,nusske,са
1978,Ecke::N,nurki,са
1979,Ecke::N,čiehka,са
1980,Ecke::N,čiehâ,са
1981,Ecke::N,čiõkk,са
1982,Ecke::N,suåp'p,са
1983,Ecke::N,уггл,са
1984,Spitze::N,gietjie,ралла
1985,Spitze::N,snjuhtje,ралла
1986,Spitze::N,gihttje,ралла
1987,Spitze::N,geahči,ралла
1988,Spitze::N,picci,ралла
1989,Spitze::N,keeči,ралла
1990,Spitze::N,ǩie´čč,ралла
1991,Spitze::N,кя̄женч,ралла
1992,Ende::N,gietjie,юьхьиг
1993,Ende::N,giehtje,юьхьиг
1994,Ende::N,geahči,юьхьиг
1995,Ende::N,keeči,юьхьиг
1996,Ende::N,puäš'š,юьхьиг
1997,Ende::N,ке̄джь,юьхьиг
1998,Loch::N,raejkie,ӏуьрг
1999,Loch::N,rájgge,ӏуьрг
2000,Loch::N,ráigi,ӏуьрг
2001,Loch::N,räigi,ӏуьрг
2002,Loch::N,loikk,ӏуьрг
2003,Loch::N,râi´ǧǧ,ӏуьрг
2004,Loch::N,ра̄ййк,ӏуьрг
2005,Winkel::N,skaavhte,са
2006,Winkel::N,tjiehka,са
2007,Winkel::N,soahppa,са
2008,Winkel::N,čiehka,са
2009,Winkel::N,sogge,са
2010,Winkel::N,suåp'p,са
2011,Winkel::N,уггл,са
2012,Muster::N,goere,дагар
2013,Muster::N,goere,тӏамар
2014,Muster::N,girjja,дагар
2015,Muster::N,girjja,тӏамар
2016,Muster::N,girjjit,дагар
2017,Muster::N,girjjit,тӏамар
2018,Muster::N,kovos,дагар
2019,Muster::N,kovos,тӏамар
2020,Muster::N,кыррьй,дагар
2021,Muster::N,кыррьй,тӏамар
2022,Muster::N,кырьйнесс,дагар
2023,Muster::N,кырьйнесс,тӏамар
2024,Größe::N,ståaroe,барам
2025,Größe::N,stuorrudahka,барам
2026,Größe::N,stūrrodat,барам
2027,Größe::N,mahtodat,барам
2028,Größe::N,allodat,барам
2029,Größe::N,stuá'ṛudâh,барам
2030,Größe::N,роаӈӈьк,барам
2031,Länge::N,gåhkoe,йохалла
2032,Länge::N,guhkkudahka,йохалла
2033,Länge::N,guhkkodat,йохалла
2034,Länge::N,kukkodâh,йохалла
2035,Länge::N,õllâdvuõtt,йохалла
2036,Länge::N,куххьквӯдт,йохалла
2037,Höhe::N,jalloe,локхалла
2038,Höhe::N,jalladahke,локхалла
2039,Höhe::N,alludahka,локхалла
2040,Höhe::N,allatvuohta,локхалла
2041,Höhe::N,allodat,локхалла
2042,Höhe::N,aḷodâh,локхалла
2043,Höhe::N,âlladvuõtt,локхалла
2044,Höhe::N,э̄ллвӯдт,локхалла
2045,Gewicht::N,leavloe,йозалла
2046,Gewicht::N,dædda,йозалла
2047,Gewicht::N,låssudahka,йозалла
2048,Gewicht::N,deaddu,йозалла
2049,Gewicht::N,tiäd'du,йозалла
2050,Gewicht::N,teäd'd,йозалла
2051,Gewicht::N,тя̄ннт,йозалла
2052,Gewicht::N,вӣссь,йозалла
2053,Menge::N,mierie,дукхалла
2054,Menge::N,ållo,дукхалла
2055,Menge::N,mearri,дукхалла
2056,Menge::N,doahkki,дукхалла
2057,Menge::N,meeṛi,дукхалла
2058,Menge::N,tukk,дукхалла
2059,Menge::N,mie´rr,дукхалла
2060,Menge::N,туххк,дукхалла
2061,Menge::N,ла̄ннҍт,дукхалла
2062,Haufen::N,deava,сал
2063,Haufen::N,deava,оьла
2064,Haufen::N,håevkie,сал
2065,Haufen::N,håevkie,оьла
2066,Haufen::N,hårre,сал
2067,Haufen::N,hårre,оьла
2068,Haufen::N,látna,сал
2069,Haufen::N,látna,оьла
2070,Haufen::N,laaṇâ,сал
2071,Haufen::N,laaṇâ,оьла
2072,Haufen::N,laađđ,сал
2073,Haufen::N,laađđ,оьла
2074,Haufen::N,поанн,сал
2075,Haufen::N,поанн,оьла
2076,Reihe::N,raajroe,рагӏ
2077,Reihe::N,raajroe,могӏа
2078,Reihe::N,rájddo,рагӏ
2079,Reihe::N,rájddo,могӏа
2080,Reihe::N,gurgadas,рагӏ
2081,Reihe::N,gurgadas,могӏа
2082,Reihe::N,kuáḷus,рагӏ
2083,Reihe::N,kuáḷus,могӏа
2084,Reihe::N,riâd'd,рагӏ
2085,Reihe::N,riâd'd,могӏа
2086,Reihe::N,по̄ллт,рагӏ
2087,Reihe::N,по̄ллт,могӏа
2088,Boot::N,vïnhtse,кема
2089,Boot::N,vanás,кема
2090,Boot::N,vanntsa,кема
2091,Boot::N,fanas,кема
2092,Boot::N,voonâs,кема
2093,Boot::N,käärbis,кема
2094,Boot::N,võõnâs,кема
2095,Boot::N,вэнс,кема
2096,Ruder::N,aajroe,пийсиг
2097,Ruder::N,ájrro,пийсиг
2098,Ruder::N,áiru,пийсиг
2099,Ruder::N,áiru,пийсиг
2100,Ruder::N,äirr,пийсиг
2101,Ruder::N,а̄ррьй,пийсиг
2102,Schlitten::N,slærra,салаз
2103,Schlitten::N,tjïelhke,салаз
2104,Schlitten::N,gieris,салаз
2105,Schlitten::N,tjielkká,салаз
2106,Schlitten::N,gielká,салаз
2107,Schlitten::N,kiäl'kká,салаз
2108,Schlitten::N,saan,салаз
2109,Schlitten::N,ǩeâlkk,салаз
2110,Schlitten::N,со̄а̄н,салаз
2111,Ski::N,treavka,когсалаз
2112,Ski::N,sabek,когсалаз
2113,Ski::N,sabet,когсалаз
2114,Ski::N,saaveeh,когсалаз
2115,Ski::N,koolâs,когсалаз
2116,Ski::N,коаллас,когсалаз
2117,Ski::N,са̄вехь,когсалаз
2118,Lagerfeuer::N,dålle,цӏе
2119,Lagerfeuer::N,sajijdållå,цӏе
2120,Lagerfeuer::N,dolla,цӏе
2121,Lagerfeuer::N,tullâ,цӏе
2122,Lagerfeuer::N,toll,цӏе
2123,Lagerfeuer::N,то̄лл,цӏе
2124,Last::N,maajsoe,дукъ
2125,Last::N,noade,дукъ
2126,Last::N,guorbmi,дукъ
2127,Last::N,kye'rmi,дукъ
2128,Last::N,nue´đđ,дукъ
2129,Last::N,kue´rmm,дукъ
2130,Last::N,нуэдът,дукъ
2131,Gang::N,vaedtseme,лелар
2132,Gang::N,mannulahka,лелар
2133,Gang::N,johtu,лелар
2134,Gang::N,jotteem,лелар
2135,Gang::N,joto,лелар
2136,Gang::N,jäl'lmõš,лелар
2137,Gang::N,ёадтмушш,лелар
2138,Gang::N,ёадтҌмушш,лелар
2139,Schritt::N,sïlle,гӏулч
2140,Schritt::N,lávkke,гӏулч
2141,Schritt::N,lávki,гӏулч
2142,Schritt::N,lävkki,гӏулч
2143,Schritt::N,läu´ǩǩ,гӏулч
2144,Schritt::N,ла̄ффьк,гӏулч
2145,Norden::N,noerhte,къилбаседе
2146,Norden::N,nuortta,къилбаседе
2147,Norden::N,davvi,къилбаседе
2148,Norden::N,taṿe,къилбаседе
2149,Norden::N,tâ´vv,къилбаседе
2150,Norden::N,таввял,къилбаседе
2151,Süden::N,åarjel,къилбе
2152,Süden::N,oarjje,къилбе
2153,Süden::N,lulli,къилбе
2154,Süden::N,mäddi,къилбе
2155,Süden::N,kesipieg'gâ,къилбе
2156,Süden::N,saujj,къилбе
2157,Süden::N,со̄а̄ййв,къилбе
2158,Westen::N,jillie,малхбузе
2159,Westen::N,alle,малхбузе
2160,Westen::N,oarji,малхбузе
2161,Westen::N,uár'ji,малхбузе
2162,Westen::N,viõstâr,малхбузе
2163,Westen::N,вуэрьял,малхбузе
2164,Osten::N,luvlie,малхбале
2165,Osten::N,lulle,малхбале
2166,Osten::N,nuorta,малхбале
2167,Osten::N,nuor'ttâ,малхбале
2168,Osten::N,nuõrti,малхбале
2169,Osten::N,нуҏҏьт,малхбале
2170,Holz::N,moere,дечиг
2171,Holz::N,muorra,дечиг
2172,Holz::N,muorra,дечиг
2173,Holz::N,muoṛâ,дечиг
2174,Holz::N,muõrr,дечиг
2175,Holz::N,мӯрр,дечиг
2176,Brett::N,fealloe,у
2177,Brett::N,fiello,у
2178,Brett::N,lávdi,у
2179,Brett::N,lyev'di,у
2180,Brett::N,lu´vdd,у
2181,Brett::N,лаййт,у
2182,Platte::N,spaagkoe,у
2183,Platte::N,skierro,у
2184,Platte::N,skearru,у
2185,Platte::N,ráptu,у
2186,Platte::N,ка̄ррьт,у
2187,Stütze::N,dovtege,гӏopтоp
2188,Stütze::N,dåarjege,гӏopтоp
2189,Stütze::N,tsagge,гӏopтоp
2190,Stütze::N,nihta,гӏopтоp
2191,Stütze::N,duvdda,гӏopтоp
2192,Stütze::N,caggi,гӏopтоp
2193,Stütze::N,cagge,гӏopтоp
2194,Stütze::N,cõgldõk,гӏopтоp
2195,Stütze::N,стуэлльп,гӏopтоp
2196,Stange::N,staavra,гӏуркх
2197,Stange::N,stággo,гӏуркх
2198,Stange::N,hålggå,гӏуркх
2199,Stange::N,stávrá,гӏуркх
2200,Stange::N,stággu,гӏуркх
2201,Stange::N,čuálgui,гӏуркх
2202,Stange::N,kaŋgg,гӏуркх
2203,Stange::N,кэ̄ллт,гӏуркх
2204,Stange::N,пе̄лльк,гӏуркх
2205,Stock::N,galte,ӏаса
2206,Stock::N,klåbpoe,ӏаса
2207,Stock::N,soabbe,ӏаса
2208,Stock::N,soabbi,ӏаса
2209,Stock::N,suáb'bi,ӏаса
2210,Stock::N,suä´b'b,ӏаса
2211,Stock::N,суэммьп,ӏаса
2212,Stab::N,klaahka,гӏаж
2213,Stab::N,soabbe,гӏаж
2214,Stab::N,soabbi,гӏаж
2215,Stab::N,suáb'bi,гӏаж
2216,Stab::N,suä´b'b,гӏаж
2217,Stab::N,суэммьп,гӏаж
2218,Rohr::N,gïrse,биргӏа
2219,Rohr::N,båhttså,биргӏа
2220,Rohr::N,bohcci,биргӏа
2221,Rohr::N,poccee,биргӏа
2222,Rohr::N,puu´lčiǩ,биргӏа
2223,Rohr::N,туррьп,биргӏа
2224,Haus::N,ståapoe,цӏа
2225,Haus::N,goahte,цӏа
2226,Haus::N,stohpu,цӏа
2227,Haus::N,tááḷu,цӏа
2228,Haus::N,tääll,цӏа
2229,Haus::N,пэ̄ҏҏт,цӏа
2230,Heim::N,hïejme,кхерч
2231,Heim::N,viesso,кхерч
2232,Heim::N,ruoktu,кхерч
2233,Heim::N,päikki,кхерч
2234,Heim::N,päi´ǩǩ,кхерч
2235,Heim::N,пэ̄ҏҏт,кхерч
2236,Ofen::N,vuebnie,кхерч
2237,Ofen::N,vuodná,кхерч
2238,Ofen::N,vuobnne,кхерч
2239,Ofen::N,uvdna,кхерч
2240,Ofen::N,uvnâ,кхерч
2241,Ofen::N,ǩiiuǥân,кхерч
2242,Ofen::N,пе̄ххц,кхерч
2243,Ofen::N,кыввкан,кхерч
2244,Fußboden::N,guelpie,цӏенкъа
2245,Fußboden::N,guolbbe,цӏенкъа
2246,Fußboden::N,láhtti,цӏенкъа
2247,Fußboden::N,šalde,цӏенкъа
2248,Fußboden::N,šâ´ldd,цӏенкъа
2249,Fußboden::N,шалльт,цӏенкъа
2250,Tisch::N,buertie,шун
2251,Tisch::N,bievdde,шун
2252,Tisch::N,beavdi,шун
2253,Tisch::N,pevdi,шун
2254,Tisch::N,på´rdd,шун
2255,Tisch::N,stue´ll,шун
2256,Tisch::N,туэлль,шун
2257,Stuhl::N,stovle,гӏант
2258,Stuhl::N,ståvllå,гӏант
2259,Stuhl::N,stuollu,гӏант
2260,Stuhl::N,stovli,гӏант
2261,Stuhl::N,stuu´l,гӏант
2262,Stuhl::N,стула,гӏант
2263,Wiege::N,gïerhkeme,ага
2264,Wiege::N,vuoggo,ага
2265,Wiege::N,geaŧŧu,ага
2266,Wiege::N,geaktu,ага
2267,Wiege::N,gietkka,ага
2268,Wiege::N,kiäh'tu,ага
2269,Wiege::N,vogga,ага
2270,Wiege::N,кӣткэм,ага
2271,Bett::N,seangkoe,маьнга
2272,Bett::N,sæŋŋga,маьнга
2273,Bett::N,seaŋga,маьнга
2274,Bett::N,seŋgâ,маьнга
2275,Bett::N,sââ´jj,маьнга
2276,Bett::N,вуэдтӭмсайй,маьнга
2277,Regal::N,hælla,терхи
2278,Regal::N,hilldo,терхи
2279,Regal::N,hildu,терхи
2280,Regal::N,ildee,терхи
2281,Regal::N,i´lddi,терхи
2282,Regal::N,ылльтэ,терхи
2283,Kiste::N,aeskie,яьшка
2284,Kiste::N,kássa,яьшка
2285,Kiste::N,kássa,яьшка
2286,Kiste::N,árkku,яьшка
2287,Kiste::N,ču´ǩǩ,яьшка
2288,Kiste::N,чуххьк,яьшка
2289,Fenster::N,klaase,кор
2290,Fenster::N,vinndek,кор
2291,Fenster::N,láse,кор
2292,Fenster::N,laasâ,кор
2293,Fenster::N,ikkân,кор
2294,Fenster::N,эххкан,кор
2295,Tür::N,okse,неӏ
2296,Tür::N,uksa,неӏ
2297,Tür::N,uksa,неӏ
2298,Tür::N,uksâ,неӏ
2299,Tür::N,uhss,неӏ
2300,Tür::N,уккс,неӏ
2301,Tor::N,okse,ков
2302,Tor::N,pårttå,ков
2303,Tor::N,uksa,ков
2304,Tor::N,poarta,ков
2305,Tor::N,porttâ,ков
2306,Tor::N,uustõk,ков
2307,Tor::N,čuâlluhss,ков
2308,Tor::N,уккс,ков
2309,Zaun::N,haakene,керт
2310,Zaun::N,jerra,керт
2311,Zaun::N,gárdde,керт
2312,Zaun::N,áidi,керт
2313,Zaun::N,äiđi,керт
2314,Zaun::N,äidd,керт
2315,Zaun::N,čuâll,керт
2316,Zaun::N,а̄ййт,керт
2317,Dach::N,rehpie,тхов
2318,Dach::N,dæhkko,тхов
2319,Dach::N,gáhttu,тхов
2320,Dach::N,káttu,тхов
2321,Dach::N,laakk,тхов
2322,Dach::N,пэ̄ҏҏтэ̄ля,тхов
2323,Dach::N,кры̄ша,тхов
2324,Leiter::N,raajtere,лами
2325,Leiter::N,tjajmos,лами
2326,Leiter::N,boagos,лами
2327,Leiter::N,ráidalas,лами
2328,Leiter::N,raidlâs,лами
2329,Leiter::N,лествец,лами
2330,Besen::N,saehpie,нуй
2331,Besen::N,gaerpene,нуй
2332,Besen::N,njáman,нуй
2333,Besen::N,luvdá,нуй
2334,Besen::N,luvdá,нуй
2335,Besen::N,västt,нуй
2336,Besen::N,ва̄сст,нуй
2337,Spaten::N,gåajvoe,бел
2338,Spaten::N,spádá,бел
2339,Spaten::N,goajvvo,бел
2340,Spaten::N,goaivu,бел
2341,Spaten::N,kuái'vu,бел
2342,Spaten::N,kuäivv,бел
2343,Spaten::N,куаййв,бел
2344,Schaufel::N,gåajvoe,аьшкал
2345,Schaufel::N,gåjvun,аьшкал
2346,Schaufel::N,goajvvo,аьшкал
2347,Schaufel::N,goaivu,аьшкал
2348,Schaufel::N,kuái'vu,аьшкал
2349,Schaufel::N,kuäivv,аьшкал
2350,Schaufel::N,куаййв,аьшкал
2351,Gabel::N,tjåagka,мӏара
2352,Gabel::N,gáffil,мӏара
2353,Gabel::N,káffal,мӏара
2354,Gabel::N,kaahvâl,мӏара
2355,Gabel::N,velkk,мӏара
2356,Gabel::N,а̄лльс,мӏара
2357,Löffel::N,buste,ӏайг
2358,Löffel::N,bassti,ӏайг
2359,Löffel::N,baste,ӏайг
2360,Löffel::N,pastem,ӏайг
2361,Löffel::N,pâ´sttem,ӏайг
2362,Löffel::N,пасьтэмь,ӏайг
2363,Messer::N,nejpie,урс
2364,Messer::N,nijbbe,урс
2365,Messer::N,niibi,урс
2366,Messer::N,nijbe,урс
2367,Messer::N,nei´bb,урс
2368,Messer::N,ныййп,урс
2369,Nagel::N,spæjhkere,хьостам
2370,Nagel::N,spiger,хьостам
2371,Nagel::N,návlle,хьостам
2372,Nagel::N,spiikkár,хьостам
2373,Nagel::N,spijkkár,хьостам
2374,Nagel::N,näu´ll,хьостам
2375,Nagel::N,на̄ввьл,хьостам
2376,Netz::N,viermie,бой
2377,Netz::N,viermme,бой
2378,Netz::N,næhtta,бой
2379,Netz::N,fierbmi,бой
2380,Netz::N,viermi,бой
2381,Netz::N,säi´mm,бой
2382,Netz::N,нӯжхьт,бой
2383,Haken::N,kruehkie,мӏара
2384,Haken::N,ruohkke,мӏара
2385,Haken::N,vagge,мӏара
2386,Haken::N,roahkki,мӏара
2387,Haken::N,faggi,мӏара
2388,Haken::N,kuák'ki,мӏара
2389,Haken::N,kuä´ǩ'ǩ,мӏара
2390,Haken::N,ва̄ӈӈк,мӏара
2391,Haken::N,куэххьк,мӏара
2392,Griff::N,rehpie,
2393,Griff::N,taatje,
2394,Griff::N,gavlla,
2395,Griff::N,guottáldahka,
2396,Griff::N,geavja,
2397,Griff::N,novdâ,
2398,Griff::N,nõđđ,
2399,Griff::N,kå´ǧǧ,
2400,Griff::N,нэ̄дт,
2401,Schloss::N,laesie,чӏега
2402,Schloss::N,lássa,чӏега
2403,Schloss::N,lohkka,чӏега
2404,Schloss::N,lukkâ,чӏега
2405,Schloss::N,lokk,чӏега
2406,Schloss::N,ло̄ххк,чӏега
2407,Bild::N,guvvie,сурт
2408,Bild::N,gåvvå,сурт
2409,Bild::N,govva,сурт
2410,Bild::N,koṿe,сурт
2411,Bild::N,kartt,сурт
2412,Bild::N,картина,сурт
2413,Figur::N,guvvie,
2414,Figur::N,gåvos,
2415,Figur::N,figuvrra,
2416,Figur::N,figuvra,
2417,Figur::N,kovos,
2418,Figur::N,kuâŋas,
2419,Puppe::N,dåahka,тайниг
2420,Puppe::N,dåhkko,тайниг
2421,Puppe::N,doahkko,тайниг
2422,Puppe::N,dohkká,тайниг
2423,Puppe::N,duhkká,тайниг
2424,Puppe::N,kuuhlaž,тайниг
2425,Puppe::N,кукла,тайниг
2426,Beutel::N,voessetje,гали
2427,Beutel::N,påvsså,гали
2428,Beutel::N,seahkaš,гали
2429,Beutel::N,bursa,гали
2430,Beutel::N,guhkkár,гали
2431,Beutel::N,čooṿâs,гали
2432,Beutel::N,siâk'k,гали
2433,Beutel::N,kå´ššel,гали
2434,Beutel::N,ве̄ҏҏц,гали
2435,Bündel::N,paantje,кочар
2436,Bündel::N,buduk,кочар
