,Concept_ID,be,kn
566,rot::A,чырвоны,ಕೆಂಪು
567,gelb::A,жоўты,ಹಳದಯ
568,blau::A,сіні,ನೀಲ
569,grün::A,зялёны,ಕಾಯಾದ
570,grau::A,шэры,ಬೂದುಬಣ್ಣದ
571,bunt::A,пяресты,ವರ್ಣರಂಜಿತ
572,billig::A,танны,ಅಗ್ಗ
573,teuer::A,дарагі,ದುಬಾರಿಯಾದ
574,wertvoll::A,цэнны,ಅಮೂಲ್ಯ
575,wertvoll::A,каштоўны,ಅಮೂಲ್ಯ
576,blind::A,сляпы,ಅಂಧ
577,taub::A,глухі,ಕಿವುಡಾದ
578,kräftig::A,магутны,ಪ್ರಬಲ
579,stark::A,сільны,ಶಕ್ತಿವಂತ
580,schwach::A,слабы,ದುರ್ಬಲ
581,fett::A,тлусты,ಕೊಬ್ಬಿದ
582,schlank::A,стройны,ತೆಳ್ಳಗಿನ
583,hübsch::A,чароўны,ಅಂದವಾದ
584,böse::A,злы,ಕೆಟ್ಟ
585,dumm::A,дурны,ಮಂದ
586,faul::A,лянівы,ಆಲಸ
587,fleißig::A,руплівы,ಕಡಗುವ
588,geizig::A,прагны,ಜುಗ್ಗ
589,klug::A,разумны,ಚತುರ
590,geschickt::A,умелы,ದಕ್ಷ
591,lieb::A,мілы,ಪ್ರಿಯ
592,lustig::A,вясёлы,ಖುಷಿಯಾದ
593,sanft::A,ласкавы,ಸೌಮ್ಯ
594,hungrig::A,галодны,ಹಸಿದ
595,krank::A,хворы,ಅಸ್ವಸ್ಥ
596,nackt::A,голы,ನಗ್ನ
597,traurig::A,сумны,ದುಃಖಿತ
598,lebendig::A,жывы,ಜೀವಂತ
599,gut::A,добры,ಒಳ್ಳೆಯ
600,schlecht::A,кепскі,ದುಷ್ಟ
601,richtig::A,правільны,ಸರಿ
602,schlimm::A,агідны,ಅಸಹ್ಯ
603,wahr::A,сапраўдны,ನಿಜ
604,alt::A,стары,ಮುದಿ
605,neu::A,новы,ಹೊಸ
606,ehemalig::A,былы,ಮಾಜೀ
607,alt[Lebewesen]::A,стары,ವೃದ್ಧ
608,jung::A,малады,ಎಳ
609,arm::A,бедны,ಬಡ
610,reich::A,багаты,ಶ್ರೀಮಂತ
611,bekannt::A,знаёмы,ಅಪ್ತ
612,berühmt::A,славуты,ಪ್ರಸಿದ್ಧ
613,fremd::A,чужы,ಪರಕೀಯ
614,verschieden::A,розны,ಬೇರೆ
615,nah::A,блізкі,ಹತ್ತಿರವಾದ
616,fern::A,далёкі,ದೂರದ
617,linker::A,левы,ಎಡ
618,rechter::A,правы,ಬಲ
619,anderer::A,іншы,ಇತರ
620,anderer::A,другі,ಇತರ
621,erster::A,першы,ಪ್ರಥಮ
622,zweiter::A,другі,ದ್ವಿತೀಯ
623,dritter::A,трэці,ಮೂರನೆಯಜಗತ್ತು
624,letzter::A,апошні,ಅಂತ್ಯ
625,allein::ADV,сам,ಒಬ್ಬನೇ
626,allein::ADV,адзін,ಒಬ್ಬನೇ
627,auf einmal::ADV,адразу,ಒಡನೆ
628,zusammen::ADV,разам,ಒಟ್ಟಿಗೆ
629,lange::ADV,доўга,ದೀರ್ಘ
630,plötzlich::ADV,раптам,ಅನಾಮತ್ತು
631,sofort::ADV,зараз,ಜಾಗ್ರತೆ
632,später::ADV,пазней,ತರುವಾಯ
633,jetzt::ADV,цяпер,ಈಗ
634,heute::ADV,сёння,ಇಂದು
635,morgen::ADV,заўтра,ನಾಳೆ
636,bald::ADV,хутка,ಬೇಗ
637,bald::ADV,неўзабаве,ಬೇಗ
638,dann::ADV,потым,ಆಗ
639,gestern::ADV,учора,ನಿನ್ನೆ
640,einst::ADV,аднойчы,ಪೂರ್ವದಲ್ಲಿ
641,damals::ADV,тады,ಆಗ
642,danach::ADV,затым,ಆಮೇಲೆ
643,vorher::ADV,раней,ಮುಂಚೆ
644,zuerst::ADV,спярша,ಮೊದಲಿಗೆ
645,zuerst::ADV,спачатку,ಮೊದಲಿಗೆ
646,einmal::ADV,адзін раз,ಒಮ್ಮೆ
647,manchmal::ADV,часам,ಆಗಾಗ
648,oft::ADV,часта,ಅನೇಕಸಲ
649,immer::ADV,заўсёды,ಯಾವಾಗಲೂ
650,niemals::ADV,ніколі,ಯಾವಾಗಲೂ ಇಲ್ಲ
651,hier::ADV,тут,ಇಲ್ಲಿ
652,hierhin::ADV,сюды,ಇತ್ತ
653,von hier::ADV,адсюль,ಇಲ್ಲಿಂದ
654,von hier::ADV,адгэтуль,ಇಲ್ಲಿಂದ
655,dort::ADV,там,ಅಲ್ಲಿ
656,dorthin::ADV,туды,ಅಲ್ಲಿಗೆ
657,geradeaus::ADV,прама,ಸೀದಾ
658,vorwärts::ADV,наперад,ಮುನ್ನೆಡೆವ
659,rückwärts::ADV,назад,ಹಿಂದುಗಡೆಗೆ
660,zurück::ADV,назад,ಹಿಂದಕ್ಕೆ
661,unten::ADV,унізе,ಕೆಳಗೆ
662,hinab::ADV,уніз,ಕೆಳಕ್ಕೆ
663,oben::ADV,угары,ಮೇಲೆ
664,oben::ADV,наверсе,ಮೇಲೆ
665,hinauf::ADV,угару,ಮೇಲಕ್ಕೆ
666,überall::ADV,усюды,ಎಲ್ಲಸ್ಥಳಗಳು
667,nicht::ADV,не,ಇಲ್ಲ
668,nicht::ADV,не,ಅಲ್ಲ
669,ein wenig::ADV,трошкі,ತುಸು
670,kaum::ADV,ледзьве,ಕಠಿನವಾಗಿ
671,sehr::ADV,вельмі,ಬಹು
672,so::ADV,так,ಅಷ್ಟು
673,noch::ADV,яшчэ,ಇನ್ನು
674,nur::ADV,толькі,ಕೇವಲ
675,schon::ADV,ужо,ಆಗಲೇ
676,wieder::ADV,зноў,ಪುನಃ
677,vergebens::ADV,дарма,ನಿಷ್ಫಲವಾಗಿ
678,vergebens::ADV,дарэмна,ನಿಷ್ಫಲವಾಗಿ
679,vor::PRP,перад,ಮುಂದೆ
680,hinter::PRP,за,ಹಿಂದ
681,hinter::PRP,ззаду,ಹಿಂದ
682,unter::PRP,пад,ಕೆಳ
683,durch::PRP,праз,ನೇರವಾಗಿ
684,neben::PRP,каля,ಅಧರ ಬಲಿಕ
685,zwischen::PRP,між,ನಡುವೆ
686,zwischen::PRP,паміж,ನಡುವೆ
687,wegen::PRP,з-за,ಅಧಕ್ಕಗಿ
688,dies::PRN,гэта,ಈ
689,das::PRN,тое,ಅದು
690,alles::PRN,усё,ಎಲ್ಲ
691,ich::PRN,я,ನಾನು
692,du::PRN,ты,ನೀನು
693,er::PRN,ён,ಅವನು
694,er::PRN,ён,ಇವನು
695,wir::PRN,мы,ನಾವು
696,ihr::PRN,вы,ನೀವು
697,sie::PRN,яны,ಅವರು
698,was::FPRN,што,ಏನು
699,wer::FPRN,хто,ಯಾರಿಗೆ
700,wo::FADV,дзе,ಎಲ್ಲಿ
701,wohin::FADV,куды,ಎಲ್ಲಿಗೆ
702,wie::FADV,як,ಹೇಗೆ
703,warum::FADV,чаму,ಏಕೆ
704,wieviel::FNUM,колькі,ಎಷ್ಟು
705,eins::NUM,адзін,ಒಂದು
706,zwei::NUM,два,ಎರಡು
707,drei::NUM,тры,ಮೂರು
708,vier::NUM,чатыры,ನಾಲ್ಕು
709,fünf::NUM,пяць,ಅಯ್ದು
710,sechs::NUM,шесць,ಆರು
711,sieben::NUM,сем,ಏಳು
712,acht::NUM,восем,ಎಂಟು
713,neun::NUM,дзевяць,ಒಂಭಬತ್ತು
714,zehn::NUM,дзесяць,ಹತ್ತು
715,elf::NUM,адзінаццаць,ಹನ್ನೊಂದು
716,zwölf::NUM,дванаццаць,ಹನ್ನೆರಡು
717,zwanzig::NUM,дваццаць,ಇಪ್ಪತ್ತು
718,dreißig::NUM,трыццаць,ಮೂವತ್ತು
719,vierzig::NUM,сорак,ನಲವತ್ತು
720,fünfzig::NUM,пядзесят,ಐವತ್ತು
721,sechzig::NUM,шесдзесят,ಅರುವತ್ತು
722,siebzig::NUM,семдзесят,ಎಪ್ಪತ್ತು
723,achtzig::NUM,восемдзесят,ಎಂಬತ್ತು
724,neunzig::NUM,дзевяноста,ತೊಂಬತ್ತು
725,hundert::NUM,сто,ನೂರು
726,tausend::NUM,тысяча,ಸಾವಿರ
727,und::CNJ,і,ಮತ್ತು
728,und::CNJ,ды,ಮತ್ತು
729,oder::CNJ,або,ಅಥವಾ
730,stehen::V,стаяць,ನಿಲ್ಲು
731,sitzen::V,сядзець,ಕುಳ್ಳಿರು
732,liegen::V,ляжаць,ಮಲಗಿಕೊ
733,hängen::V,вісець,ಇಳಿಯಬಿಡು
734,werden::V,стаць,ಆಗು
735,werden::V,зрабіцца,ಆಗು
736,passieren::V,трапіцца,ಆಗು
737,beginnen::V,пачацца,ಆರಂಭಿಸು
738,enden::V,кончыцца,ಕೊನೆಗಾಣು
739,wechseln::V,мяняцца,ಮಾರ್ಪಡಿಸು
740,aufgehen[Sonne]::V,узысці,ಮೂಡು
741,untergehen[Sonne]::V,зайсці,ಮುಳುಗು
742,scheinen[Sonne]::V,свяціць,ಹೊಳೆ
743,donnern::V,грымець,ಗುಡುಗಾಗು
744,wehen::V,дзьмуць,ತೀಡು
745,strömen::V,ліцца,ಹರಿ
746,fließen::V,цячы,ಹರಿ
747,sich drehen::V,круціцца,ಸುತ್ತು
748,sich drehen::V,варочацца,ಸುತ್ತು
749,schwanken::V,хістацца,ಓಲಾಡು
750,schwingen::V,гайдацца,ತೂಗು
751,schwingen::V,калыхацца,ತೂಗು
752,fallen::V,падаць,ಉದುರು
753,brennen::V,гарэць,ಉರಿ
754,rauchen::V,дымець,ಹೊಗೆಬಿಡು
755,regnen::V,дажджыць,ಸುರಿ
756,gefrieren::V,замерзнуць,ಹೆಪ್ಪುಗಟ್ಟು
757,tauen::V,раставаць,ಬೆಚ್ಚಗಾಗು
758,schmelzen::V,плавіцца,ಕರಗು
759,trocknen::V,сохнуць,ಒಣಗು
760,sieden::V,кіпець,ಕುದಿ
761,faulen::V,гнісці,ಕೊಳೆ
762,verfaulen::V,згнісці,ನಶಿಸು
763,reißen::V,ірвацца,ಒಡೆ
764,versinken::V,тануць,ಮುಳುಗು
765,vergehen::V,праходзіць,ಸಾಗು
766,erscheinen::V,зʼявіцца,ತೋರು
767,verschwinden::V,знікнуць,ಮಾಯವಾಗು
768,sinken::V,спадаць,ಕುಸಿ
769,abnehmen::V,паменшыцца,ತಗ್ಗು
770,zunehmen::V,павялічвацца,ಬೆಳೆ
771,steigen::V,паднімацца,ಉಬ್ಬು
772,wachsen::V,расці,ಬೆಳೆ
773,glänzen::V,блішчаць,ಮಿರುಗು
774,funkeln::V,бліскаць,ಮಿನುಗು
775,lärmen::V,шумець,ಶಬ್ದ ಮಾಡಲು
776,läuten::V,званіць,ಬಾರಿಸು
777,klingeln::V,званіць,ಅನುರಣಿಸು
778,klirren::V,бразгаць,ಕಿಣಿಕಿಣಿಸು
779,brausen::V,бушаваць,ಅಬ್ಬರಿಸು
780,rauschen::V,шастаць,ಮರ್ಮರಗುಟ್ಟಿಸು
781,klingen::V,гучаць,ಉಸಿರು
782,bellen::V,брахаць,ಬಗುಳು
783,heulen::V,выць,ಅರಚು
784,blasen::V,дзьмухнуць,ಗಾಳಿ ಊದು
785,pfeifen::V,свістаць,ಸಿಳ್ಳೆಯೂದು
786,schreien::V,крычаць,ಕರೆ
787,stöhnen::V,стагнаць,ನರಳು
788,zittern::V,дрыжаць,ನಡುಗು
789,leben::V,жыць,ಇರು
790,geboren werden::V,нарадзіцца,ಉಂಟಾಗು
791,atmen::V,дыхаць,ಉಸಿರು
792,trinken::V,піць,ಕುಡಿ
793,essen::V,есці,ತಿನ್ನು
794,schlucken::V,глытаць,ನುಂಗು
795,müde werden::V,стаміцца,ಬಳಲು
796,einschlafen::V,заснуць,ನಿದ್ಧೆಹೋಗು
797,schlafen::V,спаць,ನಿದ್ರಿಸು
798,aufwachen::V,рассыпацца,ಏಳು
799,aufstehen::V,устаць,ಏಳು
800,sich erholen::V,адпачываць,ಸುಧಾರಿಸು
801,krank werden::V,захварэць,ಬೇನೆಬೀಳು
802,krank sein::V,хварэць,ಕೆಟ್ಟ ಎಂದು
803,schmerzen::V,балець,ಕಚ್ಚು
804,husten::V,кашляць,ಕೆಮ್ಮು
805,genesen::V,паправіцца,ಮತ್ತೆಹೊದಿಸು
806,genesen::V,паздаравець,ಮತ್ತೆಹೊದಿಸು
807,sterben::V,памерці,ಮೃತಪಡು
808,umkommen::V,загінуць,ಹಾಳಾಗು
809,sich bewegen::V,рухацца,ಚಲಿಸು
810,sich rühren::V,варушыцца,ಕದಲು
811,sich erheben::V,устаць,ಏಳು
812,sich setzen::V,сесці,ಕೂರು
813,hinfallen::V,упасці,ಬೀಳು
814,laufen::V,хадзіць,ನಡೆ
815,schreiten::V,шагаць,ಮೆಲ್ಲಗೆ ನಡೆ
816,schreiten::V,крочыць,ಮೆಲ್ಲಗೆ ನಡೆ
817,spazierengehen::V,гуляць,ವಿಹರಿಸು
818,eilen::V,спяшацца,ಮುನ್ನುಗ್ಗು
819,sich beeilen::V,спяшацца,ಆತುರಪಡು
820,sausen::V,імчацца,ಒಗೆ
821,rennen::V,бегаць,ಓಡು
822,springen::V,скакаць,ಜಿಗಿ
823,klettern::V,лазіць,ಏರು
824,schaukeln::V,гайдацца,ತೂಗು
825,kriechen::V,поўзаць,ತೆವಳು
826,schwimmen::V,плаваць,ಈಜು
827,tauchen::V,ныраць,ಕೆಳಗಿಳಿ
828,rudern::V,веславаць,ಸಾಗಿಸು
829,fahren::V,ехаць,ನಡೆಸು
830,fliegen::V,лятаць,ಹಾರು
831,gehen::V,ісці,ಹೋಗು
832,weggehen::V,пайсці,ಹೊರಡು
833,abfahren::V,адʼяжджаць,ತೆರಳು
834,anhalten::V,спыніцца,ನಿಲ್ಲು
835,anhalten::V,затрымацца,ನಿಲ್ಲು
836,hineingehen::V,уваходзіць,ಒಳಹೊಗು
837,eintreten::V,увайсці,ಒಳಹೊಗು
838,kommen::V,прыйсці,ಬರು
839,ankommen::V,прыбыць,ಬರು
840,zurückkommen::V,вярнуцца,ಹಿಂದಿರುಗು
841,bleiben::V,застацца,ಇರು
842,warten::V,чакаць,ಇರು
843,erwarten::V,чакаць,ನಿರೀಕ್ಷಿಸು
844,suchen::V,шукаць,ಹುಡುಕು
845,finden::V,знайсці,ಕಂಡುಕೊ
846,versuchen::V,прабаваць,ಪ್ರಯತ್ನಿಸು
847,vorbereiten::V,падрыхтаваць,ಸಿದ್ಧವಾಗು
848,lieben::V,кахаць,ಪ್ರೀತಿಸು
849,mögen::V,любіць,ಇಷ್ಟಪಡು
850,lachen::V,смяяцца,ನಗು
851,rühren::V,расчуліць,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
852,weinen::V,плакаць,ಅಳು
853,schimpfen::V,лаяцца,ಗೊಣಗು
854,sich ärgern::V,сердаваць,ಗಣಗಾಡು
855,sich fürchten::V,баяцца,ನಡುಗು
856,fürchten::V,баяцца,ಹೆದರು
857,fliehen::V,уцякаць,ಓಡಿಹೋಗು
858,flüchten::V,уцячы,ಪಾರಾಗು
859,sehen::V,бачыць,ಕಾಣು
860,anschauen::V,паглядзець,ನೋಡು
861,ansehen::V,глядзець,ನಿರೀಕ್ಷಿಸು
862,hören::V,чуць,ಕೇಳು
863,zuhören::V,слухаць,ಆಲಿಸು
864,probieren::V,каштаваць,ರುಚಿ ನೋಡು
865,riechen::V,нюхаць,ಮೂಸು
866,fühlen::V,адчуваць,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
867,scheinen::V,здавацца,ತೋರು
868,zu sehen sein::V,віднецца,ಕಾಣಿಸು
869,vernehmen::V,пачуць,ಕೇಳು
870,frieren::V,мёрзнуць,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
871,tun::V,рабіць,ಮಾಡು
872,können::V,умець,ಮಾಡಬಲ್ಲ
873,wollen::V,хацець,ಬಯಸು
874,anfangen::V,пачаць,ಪ್ರಾರಂಭಿಸು
875,beenden::V,закончыць,ನಿಲ್ಲಿಸು
876,aufhören::V,перастаць,ಮುಗಿಸು
877,gelingen::V,удацца,ಯಶಸ್ವಿಯಾಗು
878,geraten::V,аказацца,ಉತ್ಪತ್ತಿಮಾಡು
879,öffnen::V,адчыніць,ತೆರೆ
880,schließen::V,зачыніць,ಮುಚ್ಚು
881,stellen::V,паставіць,ಇಕ್ಕು
882,setzen::V,пасадзіць,ಇಡು
883,legen::V,класці,ಇಡು
884,berühren::V,чапаць,ತಾಕು
885,verbinden::V,звязаць,ಕೂಡಿಸು
886,bedecken::V,накрыць,ಮುಚ್ಚು
887,aufhängen::V,павесіць,ತೂಗುಹಾಕು
888,anzünden::V,запаліць,ಹತ್ತಿಸು
889,aufheben::V,падняць,ಆಯಿ
890,zurücklassen::V,пакінуць,ಬಿಡು
891,verlieren::V,згубіць,ಕಳೆ
892,fallen lassen::V,упусціць,ಬೀಳಿಸು
893,machen::V,зрабіць,ಮಾಡು
894,herstellen::V,вырабіць,ತಯಾರಿಸು
895,bauen::V,будаваць,ಕಟ್ಟು
896,reparieren::V,правіць,ಸರಿಪಡಿಸು
897,verbessern::V,палепшыць,ತಿದ್ದು
898,ändern::V,змяніць,ಬದಲಾಯಿಸು
899,graben::V,капаць,ಅಗೆ
900,beugen::V,сагнуць,ಬಗ್ಗಿಸು
901,biegen::V,пагнуць,ಬಗ್ಗಿಸು
902,drehen::V,вярцець,ತಿರುಗು
903,wenden::V,павярнуць,ತಿರುಗು
904,umdrehen::V,перавярнуць,ತಿರುಗಿಸು
905,heben::V,падымаць,ಎತ್ತು
906,hochheben::V,падняць,ಎತ್ತು
907,ergreifen::V,схапіць,ಆಕ್ರಮಿಸು
908,ergreifen::V,схваціць,ಆಕ್ರಮಿಸು
909,halten::V,трымаць,ಹಿಡಿ
910,drücken::V,націскаць,ಒತ್ತು
911,schieben::V,пхаць,ನೂಕು
912,schieben::V,штурхаць,ನೂಕು
913,kratzen::V,скрэбці,ತರಚಿಕೊಳ್ಳು
914,lecken::V,лізаць,ನೆಕ್ಕು
915,beißen::V,кусаць,ಕಚ್ಚು
916,abreißen::V,адарваць,ಹರಿ
917,abschneiden::V,адрэзаць,ಕತ್ತರಿಸು
918,binden::V,вязаць,ಕಟ್ಟು
919,stecken::V,уваткнуць,ಸಿಕ್ಕಿಸು
920,brechen::V,зламаць,ಮುರಿ
921,klopfen::V,стукаць,ತಟ್ಟು
922,hauen::V,біць,ಹೊಡೆ
923,kleben::V,клеіць,ಅಂಟಿಸು
924,reiben::V,церці,ಉಜ್ಜು
925,streichen::V,намазаць,ಹರಡು
926,schleifen::V,тачыць,ಮಸೆ
927,schneiden::V,рэзаць,ಕತ್ತರಿಸು
928,rütteln::V,хістаць,ಕುಲುಕಿಸು
929,schütteln::V,трэсці,ಅಲುಗಿಸು
930,schwenken::V,махаць,ತೂಗಾಡು
931,schütten::V,наліць,ಎರೆ
932,füllen::V,напоўніць,ತುಂಬಿಸು
933,einwickeln::V,загарнуць,ಹೊದಿಸು
934,tragen::V,несці,ಹೊರು
935,schleppen::V,цягнуць,ಜಗ್ಗು
936,ziehen::V,цягнуць,ಎಳೆ
937,aufbewahren::V,захоўваць,ಇಟ್ಟುಕೊ
938,werfen::V,кідаць,ಎಸೆ
939,fangen::V,лавіць,ಹಿಡಿ
940,packen::V,схапіць,ಸೆಳೆ
941,packen::V,схваціць,ಸೆಳೆ
942,verstecken::V,схаваць,ಮುಚ್ಚಿಡು
943,teilen::V,раздзяліць,ವಿಭಜಿಸು
944,schicken::V,пасылаць,ಕಳುಹಿಸು
945,bringen::V,прынесці,ತರು
946,hinzufügen::V,дабавіць,ಕೂಡಿಸು
947,bekommen::V,дастаць,ಸಂಪಾದಿಸು
948,erhalten::V,атрымаць,ಪಡೆ
949,nehmen::V,ўзяць,ಹಿಡಿ
950,wählen::V,выбраць,ಆರಿಸು
951,auswählen::V,адабраць,ಆಯಿ
952,bewahren::V,захаваць,ರಕ್ಷಿಸಿಡು
953,behindern::V,перашкаджаць,ಅಡ್ಡಿಮಾಡು
954,verderben::V,сапсаваць,ಕೆಡಿಸು
955,beschädigen::V,пашкодзіць,ಹಾಳುಮಾಡು
956,zerbrechen::V,разбіць,ಮುರಿ
957,zerreißen::V,разадраць,ಸೀಳು
958,zerstören::V,разбурыць,ಅಳಿಸು
959,verbrennen::V,спаліць,ಸುಡು
960,geben::V,даць,ಕೊಡು
961,reichen::V,перадаць,ಕೊಡು
962,schenken::V,дарыць,ಅರ್ಪಿಸು
963,versprechen::V,абяцаць,ವಾಗ್ದಾನಮಾಡು
964,wünschen::V,жадаць,ಬಯಸು
965,loben::V,хваліць,ಹೊಗಳು
966,küssen::V,цалаваць,ಚುಂಬಿಸು
967,wiegen::V,гушкаць,ತೂಗು
968,wiegen::V,калыхаць,ತೂಗು
969,zudecken::V,накрыць,ಹಾಸು
970,wecken::V,пабудзіць,ಎಬ್ಬಿಸು
971,zeigen::V,паказаць,ತೋರಿಸು
972,führen::V,весці,ದಾರಿತೋರಿಸು
973,lehren::V,вучыць,ಕಲಿಸು
974,unterrichten::V,выкладаць,ಬೋಧಿಸು
975,aufziehen::V,выхаваць,ಸಲಹು
976,leiten::V,кіраваць,ಮುಂದಾಳಾಗಿರು 
977,antreiben::V,падганяць,ಓಡಿಸು
978,lassen::V,прымусіць,ಮಾಡಲುಬಿಡು
979,einladen::V,запрасіць,ಆಹ್ವಾನಿಸು
980,vereinigen::V,абʼяднаць,ಒಂದಾಗು
981,besuchen::V,наведаць,ಭೇಟಿಯಾಗು
982,treffen::V,сустрэць,ಸಂಧಿಸು
983,sich versammeln::V,сабрацца,ನೆರೆ
984,spielen::V,гуляць,ಆಡು
985,singen::V,пець,ಹಾಡು
986,singen::V,спяваць,ಹಾಡು
987,tanzen::V,танцаваць,ಕುಣಿ
988,sich trennen::V,расстацца,ಪ್ರತ್ಯೇಮಾಡು
989,verlassen::V,пакінуць,ಕಳೆ
990,retten::V,выратаваць,ರಕ್ಷಿಸು
991,bewachen::V,ахоўваць,ಕಾಪಾಡು
992,schützen::V,уберагаць,ಸಂರಕ್ಷಿಸು
993,verteidigen::V,абараніць,ಕಾಪಿಡು
994,sich schlagen::V,біцца,ಕಿತ್ತಾಟ
995,sich schlagen::V,драцца,ಕಿತ್ತಾಟ
996,schießen::V,страляць,ಎಸೆ
997,siegen::V,перамагчы,ಗೆಲ್ಲು
998,ärgern::V,злаваць,ರೇಗಿಸು
999,schlagen::V,ударыць,ಹೊಡೆ
1000,treten::V,штурхаць,ಒದೆ
1001,stechen::V,укалоць,ಚುಚ್ಚು
1002,stoßen::V,папхнуць,ತಳ್ಳು
1003,stehlen::V,украсці,ಕದಿ
1004,stören::V,перашкодзіць,ಕತಕು
1005,belästigen::V,дакучаць,ತೊಂದರೆ
1006,verbergen::V,скрыць,ಮರೆಮಾಜು
1007,verbergen::V,схаваць,ಮರೆಮಾಜು
1008,täuschen::V,падмануць,ಠಕ್ಕಿಸು
1009,betrügen::V,змахляваць,ವಂಚಿಸು
1010,töten::V,забіць,ಕೊಲ್ಲು
1011,wohnen::V,жыць,ವಾಸಿಸು
1012,arbeiten::V,працаваць,ಕೆಲಸ ಮಾಡು
1013,sammeln::V,сабраць,ಸಂಚಯಿಸು
1014,pflücken::V,зрываць,ಬಿಡಿಸು
1015,jagen::V,паляваць,ಬೇಟೆಯಾಡು
1016,fischen::V,рыбачыць,ಮೀನು ಹಿಡಿ
1017,fassen::V,злавіць,ಹಿಡಿ
1018,hüten::V,пасвіць,ಗುಂಪುಸೇರಿಸು
1019,treiben::V,гнаць,ದಬ್ಬು
1020,anbinden::V,прывязаць,ಬಿಗಿ
1021,füttern::V,карміць,ಮೇಯಿಸು
1022,melken::V,даіць,ಹಾಲು ಕರೆ
1023,hacken::V,сячы,ತುಂಡರಿಸು
1024,gießen::V,паліць,ನೀರುಹಾಕು
1025,reifen::V,паспець,ಕಳಿ
1026,zubereiten::V,зварыць,ಅಡಿಗೆಮಾಡು
1027,zubereiten::V,згатаваць,ಅಡಿಗೆಮಾಡು
1028,kochen::V,варыць,ಅಡು
1029,backen::V,пячы,ಬೇಯಿಸು
1030,braten::V,смажыць,ಕರಿ
1031,umrühren::V,перамяшаць,ಕಲಕು
1032,stricken::V,вязаць,ಹೆಣೆ
1033,nähen::V,шыць,ಹೊಲಿ
1034,färben::V,пафарбаваць,ಬಣ್ಣ ಹತ್ತು
1035,reinigen::V,ачысціць,ಸ್ವಚ್ಛಮಾಡು
1036,waschen::V,мыць,ತೊಳೆ
1037,abwischen::V,выцерці,ಒರಸು
1038,spülen::V,паласкаць,ಗಲಬರಿಸು
1039,fegen::V,падмятаць,ಗುಡಿಸು
1040,kehren::V,месці,ಗುಡಿಸು
1041,baden::V,купацца,ಸ್ನಾನಮಾಡು
1042,sich waschen::V,мыцца,ತೊಳೆ
1043,ausziehen::V,зняць,ಬಿಚ್ಚು
1044,anziehen::V,надзець,ಹಾಕು
1045,sich anziehen::V,адзецца,ಹಾಕು
1046,kämmen::V,прычасаць,ಬಾಚು
1047,schmücken::V,аздобіць,ಅಲಂಕರಿಸು
1048,sagen::V,сказаць,ಹೇಳು
1049,sprechen::V,гаварыць,ನುಡಿ
1050,reden::V,размаўляць,ನುಡಿ
1051,sich unterhalten::V,гутарыць,ಹರಟೆ ಹೊಡಿ
1052,fragen::V,спытаць,ವಿಚಾರಿಸು
1053,bitten::V,прасіць,ಬೇಡು
1054,erzählen::V,расказаць,ಹೇಳು
1055,mitteilen::V,паведаміць,ತಿಳಿಸು
1056,nennen::V,назваць,ಹೆಸರಿಡು
1057,rufen::V,зваць,ಕರೆ
1058,prahlen::V,хваліцца,ಜಂಬ ಕೊಚ್ಚು
1059,übersetzen::V,перакласці,ಭಾಷಾಂತರಿಸು
1060,denken::V,думаць,ಯೋಚಿಸು
1061,glauben::V,верыць,ನಂಬು
1062,bemerken::V,заўважыць,ಗಮನಿಸು
1063,erkennen::V,пазнаць,ಗುರುತುಹಿಡಿ
1064,begreifen::V,спасцігнуць,ಗ್ರಹಿಸು
1065,verstehen::V,пачуць,ಅರ್ಥಮಾಡಿಕೊ
1066,lernen::V,вучыцца,ಕಲಿ
1067,wissen::V,знаць,ಅರಿ
1068,sich erinnern an::V,памятаць,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1069,vergessen::V,забыць,ಮರೆತುವಿಡು
1070,messen::V,мераць,ಅಳೆ
1071,zählen::V,лічыць,ಗಣಿಸು
1072,rechnen::V,лічыць,ಲೆಕ್ಕ ಹಾಕು
1073,lesen::V,чытаць,ಓದು
1074,malen::V,маляваць,ಬಿಡಿಸು
1075,zeichnen::V,рысаваць,ಬಿಡಿಸು
1076,schreiben::V,пісаць,ಬರೆ
1077,besitzen::V,мець,ಒಡೆಯನಾಗಿರು
1078,kaufen::V,купіць,ಕೊಳ್ಳು
1079,verkaufen::V,прадаць,ಕೊಡು
1080,bezahlen::V,заплаціць,ಬೆಲೆತೆರು
1081,zahlen::V,плаціць,ಹಣವನ್ನುಕೊಡು
1082,beherrschen::V,уладаць,ಅಧಿಕಾರ ನಡೆಸು
1083,beherrschen::V,валодаць,ಅಧಿಕಾರ ನಡೆಸು
1084,ertragen::V,выцерпець,ಸಹಿಸು
