,Concept_ID,ru,lv
75,Finger::N,палец,чунь
76,Finger::N,палец,pirksts
77,Fingernagel::N,ноготь,гыж
78,Fingernagel::N,ноготь,nags
79,Nagel[Anatomie]::N,ноготь,гыж
80,Nagel[Anatomie]::N,ноготь,nags
81,Zeh::N,палец,кок чунь
82,Zeh::N,палец,pirksts
83,Fuß::N,ступня,кок
84,Fuß::N,ступня,kāja
85,Ferse::N,пята,кокбӧр
86,Ferse::N,пята,papēdis
87,Ferse::N,пятка,кокбӧр
88,Ferse::N,пятка,papēdis
89,Knie::N,колено,пидзӧс
90,Knie::N,колено,celis
91,Oberschenkel::N,бедро,лядьвей
92,Oberschenkel::N,бедро,бек
93,Oberschenkel::N,бедро,ciska
94,Oberschenkel::N,бедро,augšstilbs
95,Bein::N,нога,кок
96,Bein::N,нога,kāja
97,Körper::N,тело,туша
98,Körper::N,тело,вывтыр
99,Körper::N,тело,miesa
100,Körper::N,тело,ķermenis
101,Haut::N,кожа,ку
102,Haut::N,кожа,āda
103,Blut::N,кровь,вир
104,Blut::N,кровь,asins
105,Ader::N,вена,сӧн
106,Ader::N,вена,asinsvads
107,Ader::N,сосуд,сӧн
108,Ader::N,сосуд,asinsvads
109,Sehne::N,жила,вез
110,Sehne::N,жила,dzīsla
111,Sehne::N,тетива,вез
112,Sehne::N,тетива,dzīsla
113,Sehne::N,сухожилие,вез
114,Sehne::N,сухожилие,dzīsla
115,Knochen::N,кость,лы
116,Knochen::N,кость,kauls
117,Gehirn::N,мозг,вем
118,Gehirn::N,мозг,smadzenes
119,Herz::N,сердце,сьӧлӧм
120,Herz::N,сердце,sirds
121,Magen::N,желудок,кынӧм
122,Magen::N,желудок,kuņģis
123,Leber::N,печень,мус
124,Leber::N,печень,aknas
125,Atem::N,дух,лов
126,Atem::N,дух,elpa
127,Atem::N,дыхание,лов
128,Atem::N,дыхание,elpa
129,Hunger::N,голод,тшыг
130,Hunger::N,голод,bads
131,Hunger::N,голод,izsalkums
132,Träne::N,слеза,синва
133,Träne::N,слеза,asara
134,Geschmack::N,вкус,кӧр
135,Geschmack::N,вкус,чӧсмӧс
136,Geschmack::N,вкус,garša
137,Geruch::N,запах,зын
138,Geruch::N,запах,дук
139,Geruch::N,запах,smaka
140,Schlaf::N,сон,узьӧм
141,Schlaf::N,сон,miegs
142,Traum::N,сновидение,вӧт
143,Traum::N,сновидение,вӧтасьӧм
144,Traum::N,сновидение,sapnis
145,Himmel::N,небо,енэж
146,Himmel::N,небо,debess
147,Sonne::N,солнце,шонді
148,Sonne::N,солнце,saule
149,Mond::N,луна,тӧлысь
150,Mond::N,луна,mēness
151,Stern::N,звезда,кодзув
152,Stern::N,звезда,zvaigzne
153,Luft::N,воздух,сынӧд
154,Luft::N,воздух,gaiss
155,Wind::N,ветер,тӧв
156,Wind::N,ветер,vējš
157,Welle::N,волна,гы
158,Welle::N,волна,vilnis
159,Wasser::N,вода,ва
160,Wasser::N,вода,ūdens
161,Stein::N,камень,из
162,Stein::N,камень,akmens
163,Boden::N,почва,му
164,Boden::N,почва,augsne
165,Erde::N,земля,му
166,Erde::N,земля,му-ва
167,Erde::N,земля,zeme
168,Staub::N,пыль,бус
169,Staub::N,пыль,putekļi
170,Rauch::N,дым,тшын
171,Rauch::N,дым,dūmi
172,Funke::N,искра,кинь
173,Funke::N,искра,би кинь
174,Funke::N,искра,dzirkstele
175,Feuer::N,огонь,би
176,Feuer::N,огонь,uguns
177,Licht::N,свет,югӧр
178,Licht::N,свет,gaisma
179,Schatten::N,тень,вуджӧр
180,Schatten::N,тень,ēna
181,Wetter::N,погода,поводдя
182,Wetter::N,погода,laiks
183,Nebel::N,туман,ру
184,Nebel::N,туман,онь
185,Nebel::N,туман,migla
186,Wolke::N,облако,кымӧр
187,Wolke::N,облако,mākonis
188,Regen::N,дождь,зэр
189,Regen::N,дождь,lietus
190,Schnee::N,снег,лым
191,Schnee::N,снег,sniegs
192,Eis::N,лед,йи
193,Eis::N,лед,ledus
194,Frost::N,мороз,кӧдзыд
195,Frost::N,мороз,sals
196,Kälte::N,холод,кӧдзыд
197,Kälte::N,холод,saltums
198,Kälte::N,холод,aukstums
199,Hitze::N,жара,пӧсь
200,Hitze::N,жара,гожӧд
201,Hitze::N,жара,karstums
202,Raureif::N,иней,пуж
203,Raureif::N,иней,гыӧр
204,Raureif::N,иней,sarma
205,Regenbogen::N,радуга,ӧшкамӧшка
206,Regenbogen::N,радуга,varavīksne
207,Donner::N,гром,гым
208,Donner::N,гром,pērkons
209,Strömung::N,течение,ва ныр
210,Strömung::N,течение,визувтӧм
211,Strömung::N,течение,straume
212,Strömung::N,течение,strāvojums
213,Tropfen::N,капля,войт
214,Tropfen::N,капля,lāse
215,Schaum::N,пена,быг
216,Schaum::N,пена,быгзьӧм
217,Schaum::N,пена,putas
218,Schmutz::N,грязь,няйт
219,Schmutz::N,грязь,dubļi
220,See::N,озеро,ты
221,See::N,озеро,ezers
222,Sumpf::N,топь,гыбад
223,Sumpf::N,топь,кад
224,Sumpf::N,топь,dumbrājs
225,Sumpf::N,топь,staignājs
226,Moor::N,болото,нюр
227,Moor::N,болото,purvs
228,Moor::N,болото,muklājs
229,Wiese::N,луг,видз
230,Wiese::N,луг,pļava
231,Wald::N,лес,вӧр
232,Wald::N,лес,mežs
233,Hügel::N,холм,дзиб
234,Hügel::N,холм,мыльк
235,Hügel::N,холм,нӧрыс
236,Hügel::N,холм,paugurs
237,Anhöhe::N,возвышенность,мыльк
238,Anhöhe::N,возвышенность,нӧрыс
239,Anhöhe::N,возвышенность,paugurs
240,Berg::N,гора,чой
241,Berg::N,гора,керӧс
242,Berg::N,гора,kalns
243,Gipfel::N,вершина,чук
244,Gipfel::N,вершина,virsotne
245,Höhle::N,пещера,рудӧг
246,Höhle::N,пещера,ala
247,Abhang::N,склон,ньывк
248,Abhang::N,склон,бокша
249,Abhang::N,склон,nogāze
250,Quelle::N,источник,ӧшмӧс
251,Quelle::N,источник,avots
252,Bach::N,ручей,шор
253,Bach::N,ручей,urga
254,Bach::N,ручей,strauts
255,Fluss::N,река,ю
256,Fluss::N,река,upe
257,Ufer::N,берег,вадор
258,Ufer::N,берег,krasts
259,Küste::N,побережье,вадор
260,Küste::N,побережье,piekraste
261,Festland::N,суша,му
262,Festland::N,суша,sauszeme
263,Meer::N,море,саридз
264,Meer::N,море,jūra
265,Bucht::N,бухта,куръя
266,Bucht::N,бухта,līcis
267,Insel::N,остров,ді
268,Insel::N,остров,sala
269,Blume::N,цветок,дзоридз
270,Blume::N,цветок,puķe
271,Blume::N,цветок,zieds
272,Gras::N,трава,турун
273,Gras::N,трава,zāle
274,Wurzel::N,корень,вуж
275,Wurzel::N,корень,sakne
276,Baum::N,дерево,пу
277,Baum::N,дерево,koks
278,Stamm::N,ствол,пучер
279,Stamm::N,ствол,stumbrs
280,Rinde::N,кора,кырсь
281,Rinde::N,кора,miza
282,Ast::N,сук,ув
283,Ast::N,сук,zars
284,Zweig::N,ветвь,вож
285,Zweig::N,ветвь,nozare
286,Blatt::N,лист,кор
287,Blatt::N,лист,lapa
288,Birke::N,береза,кыдз
289,Birke::N,береза,bērzs
290,Kiefer[Baum]::N,сосна,пожӧм
291,Kiefer[Baum]::N,сосна,priede
292,Weide[Baum]::N,ива,бадь
293,Weide[Baum]::N,ива,kārkls
294,Tanne::N,ель,коз
295,Tanne::N,ель,egle
296,Horn::N,рог,сюр
297,Horn::N,рог,rags
298,Feder::N,перо,гӧн
299,Feder::N,перо,тывборд
300,Feder::N,перо,spalva
301,Fell::N,шкура,ку
302,Fell::N,шкура,āda
303,Flügel::N,крыло,борд
304,Flügel::N,крыло,spārns
305,Klaue::N,коготь,гыж
306,Klaue::N,коготь,nags
307,Kralle::N,лапа,гыж
308,Kralle::N,лапа,nags
309,Schwanz::N,хвост,бӧж
310,Schwanz::N,хвост,ļipa
311,Ei::N,яйцо,кольк
312,Ei::N,яйцо,ola
313,Nest::N,гнездо,поз
314,Nest::N,гнездо,ligzda
315,Bau::N,нора,горс
316,Bau::N,нора,пырмӧс
317,Bau::N,нора,гу
318,Bau::N,нора,ala
319,Tier::N,животное,пемӧс
320,Tier::N,животное,dzīvnieks
321,Herde::N,стадо,стада
322,Herde::N,стадо,кельӧб
323,Herde::N,стадо,ganāmpulks
324,Kuh::N,корова,мӧс
325,Kuh::N,корова,govs
326,Bulle::N,бык,ӧш
327,Bulle::N,бык,bullis
328,Pferd::N,лошадь,вӧв
329,Pferd::N,лошадь,zirgs
330,Schaf::N,овца,ыж
331,Schaf::N,овца,aita
332,Schwein::N,свинья,порсь
333,Schwein::N,свинья,cūka
334,Hund::N,собака,пон
335,Hund::N,собака,suns
336,Katze::N,кошка,кань
337,Katze::N,кошка,kaķis
338,Bär::N,медведь,ош
339,Bär::N,медведь,lācis
340,Eichhörnchen::N,белка,ур
341,Eichhörnchen::N,белка,vāvere
342,Elch::N,лось,йӧра
343,Elch::N,лось,alnis
344,Fuchs::N,лиса,руч
345,Fuchs::N,лиса,lapsa
346,Hase::N,заяц,кӧч
347,Hase::N,заяц,zaķis
348,Maus::N,мышь,шыр
349,Maus::N,мышь,pele
350,Wolf::N,волк,кӧин
351,Wolf::N,волк,vilks
352,Vogel::N,птица,кай
353,Vogel::N,птица,лэбач
354,Vogel::N,птица,putns
355,Schwarm::N,стая,чукӧр
356,Schwarm::N,стая,spiets
357,Huhn::N,курица,курӧг
358,Huhn::N,курица,vista
359,Hahn::N,петух,петук
360,Hahn::N,петух,gailis
361,Gans::N,гусь,дзодзӧг
362,Gans::N,гусь,zoss
363,Adler::N,орел,кутш
364,Adler::N,орел,ērglis
365,Ente::N,утка,утка
366,Ente::N,утка,pīle
367,Eule::N,сова,сюзь
368,Eule::N,сова,pūce
369,Kranich::N,журавль,тури
370,Kranich::N,журавль,dzērve
371,Krähe::N,ворона,рака
372,Krähe::N,ворона,vārna
373,Kuckuck::N,кукушка,кӧк
374,Kuckuck::N,кукушка,dzeguze
375,Schwan::N,лебедь,юсь
376,Schwan::N,лебедь,gulbis
377,Fisch::N,рыба,чери
378,Fisch::N,рыба,zivs
379,Barsch::N,окунь,ёкыш
380,Barsch::N,окунь,asaris
381,Hecht::N,щука,сир
382,Hecht::N,щука,līdaka
383,Schlange[Tier]::N,змея,кый
384,Schlange[Tier]::N,змея,čūska
385,Wurm::N,червяк,номыр
386,Wurm::N,червяк,tārps
387,Spinne::N,паук,черань
388,Spinne::N,паук,zirneklis
389,Ameise::N,муравей,кодзувкот
390,Ameise::N,муравей,skudra
391,Laus::N,вошь,той
392,Laus::N,вошь,uts
393,Mücke::N,комар,ном
394,Mücke::N,комар,ods
395,Fliege::N,муха,гут
396,Fliege::N,муха,muša
397,Schmetterling::N,бабочка,бобув
398,Schmetterling::N,бабочка,tauriņš
399,Beere::N,ягода,тусь
400,Beere::N,ягода,вотӧс
401,Beere::N,ягода,oga
402,Apfel::N,яблоко,яблӧг
403,Apfel::N,яблоко,ābols
404,Pilz::N,гриб,тшак
405,Pilz::N,гриб,sēne
406,Zwiebel::N,луковица,луккок
407,Zwiebel::N,луковица,йӧнгыль
408,Zwiebel::N,луковица,sīpols
409,Saat::N,семя,тусь
410,Saat::N,семя,кӧйдыс
411,Saat::N,семя,sēkla
412,Korn::N,зерно,тусь
413,Korn::N,зерно,grauds
414,Heu::N,сено,турун
415,Heu::N,сено,siens
416,Schale::N,шелуха,кор
417,Schale::N,шелуха,čaula
418,Schale::N,шелуха,čaumala
419,Grube::N,яма,гу
420,Grube::N,яма,bedre
421,Falle::N,ловушка,лэч
422,Falle::N,ловушка,slazds
423,Falle::N,ловушка,lamatas
424,Schlinge::N,силок,лэч
425,Schlinge::N,силок,cilpa
426,Spur::N,след,туй
427,Spur::N,след,pēda
428,Asche::N,зола,пӧм
429,Asche::N,зола,pelni
430,Asche::N,пепел,пӧм
431,Asche::N,пепел,pelni
432,Dreck::N,грязь,няйт
433,Dreck::N,грязь,dubļi
434,Eisen::N,железо,кӧрт
435,Eisen::N,железо,dzelzs
436,Gold::N,золото,зарни
437,Gold::N,золото,zelts
438,Silber::N,серебро,эзысь
439,Silber::N,серебро,sudrabs
440,Kohle::N,уголь,шом
441,Kohle::N,уголь,ogle
442,Glas::N,стекло,стеклӧ
443,Glas::N,стекло,stikls
444,Lehm::N,глина,сёй
445,Lehm::N,глина,māls
446,Sand::N,песок,лыа
447,Sand::N,песок,smiltis
448,Mensch::N,человек,морт
449,Mensch::N,человек,cilvēks
450,Mann::N,мужчина,аймӧрт
451,Mann::N,мужчина,мужичӧй
452,Mann::N,мужчина,vīrietis
453,Frau::N,женщина,ань
454,Frau::N,женщина,нывбаба
455,Frau::N,женщина,sieviete
456,Kind::N,ребенок,кага
457,Kind::N,ребенок,bērns
458,Junge::N,мальчик,пи
459,Junge::N,мальчик,zēns
460,Junge::N,мальчик,puika
461,Junge::N,мальчик,puisis
462,Mädchen::N,девочка,ныв
463,Mädchen::N,девочка,meiča
464,Mädchen::N,девочка,skuķis
465,Mädchen::N,девочка,meitene
466,Familie::N,семья,семья
467,Familie::N,семья,ģimene
468,Großvater::N,дедушка,пӧль
469,Großvater::N,дедушка,vecaistēvs
470,Großmutter::N,бабушка,баб
471,Großmutter::N,бабушка,vecāmāte
472,Eltern::N,родители,ай-мам
473,Eltern::N,родители,бать-мам
474,Eltern::N,родители,vecāki
475,Vater::N,отец,бать
476,Vater::N,отец,ай
477,Vater::N,отец,tēvs
478,Mutter::N,мать,мам
479,Mutter::N,мать,māte
480,Sohn::N,сын,пи
481,Sohn::N,сын,dēls
482,Tochter::N,дочь,ныв
483,Tochter::N,дочь,meita
484,Bruder::N,брат,вок
485,Bruder::N,брат,brālis
486,Schwester::N,сестра,чой
487,Schwester::N,сестра,māsa
488,Onkel::N,дядя,дядь
489,Onkel::N,дядя,tēvocis
490,Tante::N,тетя,тьӧт
491,Tante::N,тетя,tante
492,Ehemann::N,муж,верӧс
493,Ehemann::N,муж,vīrs
494,Ehefrau::N,жена,гӧтыр
495,Ehefrau::N,жена,sieva
496,Freude::N,радость,радлун
497,Freude::N,радость,prieks
498,Gelächter::N,смех,серам
499,Gelächter::N,смех,smiekli
500,Glück::N,счастье,шуд
501,Glück::N,счастье,laime
502,Kummer::N,горе,шог
503,Kummer::N,горе,bēdas
504,Kummer::N,горе,raizes
505,Wunsch::N,желание,кӧсйӧм
506,Wunsch::N,желание,vēlme
507,Wunsch::N,желание,vēlējums
508,Lust::N,влечение,кыскӧм
509,Lust::N,влечение,радейтӧм
510,Lust::N,влечение,kāre
511,Geist::N,дух,лов
512,Geist::N,дух,gars
513,Gedanke::N,мысль,мӧвп
514,Gedanke::N,мысль,doma
515,Gedächtnis::N,память,паметь
516,Gedächtnis::N,память,atmiņa
517,Verstand::N,ум,вежӧр
518,Verstand::N,ум,prāts
519,Sinn::N,смысл,мог
520,Sinn::N,смысл,вежӧртас
521,Sinn::N,смысл,nozīme
522,Grund::N,повод,помка
523,Grund::N,повод,pamats
524,Grund::N,повод,iemesls
525,Wahrheit::N,правда,збыль
526,Wahrheit::N,правда,збыльтор
527,Wahrheit::N,правда,taisnība
528,Wahrheit::N,правда,patiesība
529,Gespräch::N,беседа,сёрни
530,Gespräch::N,беседа,saruna
531,Märchen::N,сказка,мойд
532,Märchen::N,сказка,pasaka
533,Erzählung::N,рассказ,висьт
534,Erzählung::N,рассказ,stāsts
535,Erzählung::N,рассказ,nostāsts
536,Nachricht::N,сообщение,юӧртӧм
537,Nachricht::N,сообщение,ziņa
538,Neuigkeit::N,новость,выльтор
539,Neuigkeit::N,новость,jaunums
540,Name::N,имя,ним
541,Name::N,имя,vārds
542,Rätsel::N,загадка,нӧдкыв
543,Rätsel::N,загадка,mīkla
544,Rede::N,речь,сёрни
545,Rede::N,речь,runa
546,Sprache::N,язык,кыв
547,Sprache::N,язык,valoda
548,Stimme::N,голос,гӧлӧс
549,Stimme::N,голос,вом шы
550,Stimme::N,голос,balss
551,Wort::N,слово,кыв
552,Wort::N,слово,vārds
553,Zeichen::N,знак,пас
554,Zeichen::N,знак,zīme
555,Ruf::N,зов,чукӧстчӧм
556,Ruf::N,зов,корӧм
557,Ruf::N,зов,sauciens
558,Lärm::N,шум,шы
559,Lärm::N,шум,зык
560,Lärm::N,шум,зычитӧм
561,Lärm::N,шум,troksnis
562,Laut::N,звук,шы
563,Laut::N,звук,skaņa
564,Ton::N,звучание,шы
565,Ton::N,звучание,tonis
566,Lied::N,песня,сьылан
567,Lied::N,песня,сьыланкыв
568,Lied::N,песня,dziesma
569,Ruhe::N,покой,чӧв
570,Ruhe::N,покой,miers
571,Leute::N,люди,йӧз
572,Leute::N,люди,войтыр
573,Leute::N,люди,ļaudis
574,Leute::N,люди,cilvēki
575,Volk::N,народ,йӧз
576,Volk::N,народ,войтыр
577,Volk::N,народ,tauta
578,Arbeit::N,работа,удж
579,Arbeit::N,работа,darbs
580,Gast::N,гость,гӧсть
581,Gast::N,гость,viešņa
582,Gast::N,гость,ciemiņš
583,Geschenk::N,подарок,козин
584,Geschenk::N,подарок,dāvana
585,Spiel::N,игра,ворсан
586,Spiel::N,игра,rotaļa
587,Gesellschaft::N,общество,котыр
588,Gesellschaft::N,общество,biedrība
589,Gesellschaft::N,общество,kompānija
590,Hilfe::N,помощь,отсӧг
591,Hilfe::N,помощь,palīdzība
592,Freund::N,друг,ёрт
593,Freund::N,друг,draugs
594,Kamerad::N,приятель,ёрт
595,Kamerad::N,приятель,biedrs
596,Angelegenheit::N,дело,мог
597,Angelegenheit::N,дело,делӧ
598,Angelegenheit::N,дело,darīšana
599,Anzahl::N,количество,лыд
600,Anzahl::N,количество,тшӧт
601,Anzahl::N,количество,skaits
602,Anzahl::N,количество,daudzums
603,Art::N,вид,сикас
604,Art::N,вид,suga
605,Art::N,вид,šķira
606,Stück::N,кусок,тор
607,Stück::N,кусок,gabals
608,Teil::N,часть,юкӧн
609,Teil::N,часть,daļa
610,Hälfte::N,половина,пӧв
611,Hälfte::N,половина,джын
612,Hälfte::N,половина,puse
613,Kreis::N,круг,кытш
614,Kreis::N,круг,aplis
615,Kreis::N,круг,riņķis
616,Kreuz::N,крест,перна
617,Kreuz::N,крест,крест
618,Kreuz::N,крест,krusts
619,Linie::N,линия,визь
620,Linie::N,линия,līnija
621,Strich::N,черта,визь
622,Strich::N,черта,svītra
623,Abstand::N,промежуток,кост
624,Abstand::N,промежуток,коласт
625,Abstand::N,промежуток,atstarpe
626,Entfernung::N,расстояние,ылна
627,Entfernung::N,расстояние,attālums
628,Entfernung::N,расстояние,atstatums
629,Gegend::N,местность,му-ва
630,Gegend::N,местность,apvidus
631,Gegend::N,местность,apgabals
632,Platz::N,пространство,ылдӧс
633,Platz::N,пространство,йир
634,Platz::N,пространство,гӧгӧртас
635,Platz::N,пространство,vieta
636,Ort::N,место,ин
637,Ort::N,место,места
638,Ort::N,место,vieta
639,Seite::N,сторона,бок
640,Seite::N,сторона,ӧтарладор
641,Seite::N,сторона,sāns
642,Mitte::N,середина,шӧр
643,Mitte::N,середина,vidus
644,Gegenstand::N,предмет,кӧлуй
645,Gegenstand::N,предмет,priekšmets
646,Sache::N,вещь,добра
647,Sache::N,вещь,lieta
648,Rand::N,край,дор
649,Rand::N,край,mala
650,Rand::N,край,apmale
651,Kante::N,ребро,дор
652,Kante::N,ребро,šķautne
653,Ecke::N,угол,пельӧс
654,Ecke::N,угол,kakts
655,Ecke::N,угол,stūris
656,Spitze::N,кончик,йыв
657,Spitze::N,кончик,smaile
658,Spitze::N,кончик,galotne
659,Ende::N,конец,пом
660,Ende::N,конец,gals
661,Ende::N,конец,uzgalis
662,Loch::N,дыра,розь
663,Loch::N,дыра,caurums
664,Winkel::N,угол,пельӧс
665,Winkel::N,угол,leņķis
666,Muster::N,узор,сер
667,Muster::N,узор,piemērs
668,Größe::N,размер,ыджда
669,Größe::N,размер,lielums
670,Länge::N,длина,кузьта
671,Länge::N,длина,garums
672,Höhe::N,высота,джуджда
673,Höhe::N,высота,augstums
674,Gewicht::N,вес,сьӧкта
675,Gewicht::N,вес,сьӧкталун
676,Gewicht::N,вес,svars
677,Gewicht::N,вес,smagums
678,Menge::N,количество,лун
679,Menge::N,количество,числӧ
680,Menge::N,количество,masa
681,Menge::N,количество,daudzums
682,Haufen::N,куча,чукӧр
683,Haufen::N,куча,čupa
684,Haufen::N,куча,grēda
685,Haufen::N,куча,kaudze
686,Reihe::N,ряд,рад
687,Reihe::N,ряд,rinda
688,Reihe::N,ряд,virkne
689,Boot::N,лодка,пыж
690,Boot::N,лодка,laiva
691,Ruder::N,весло,пелыс
692,Ruder::N,весло,ӧпаснӧй
693,Ruder::N,весло,airis
694,Ruder::N,весло,irklis
695,Schlitten::N,сани,дадь
696,Schlitten::N,сани,ragavas
697,Ski::N,лыжа,лызь
698,Ski::N,лыжа,slēpe
699,Lagerfeuer::N,костер,бипур
700,Lagerfeuer::N,костер,ugunskurs
701,Last::N,тяжесть,сьӧкыдтор
702,Last::N,тяжесть,krava
703,Gang::N,ход,мунӧм
704,Gang::N,ход,ветлӧм
705,Gang::N,ход,eja
706,Gang::N,ход,gājums
707,Schritt::N,шаг,воськов
708,Schritt::N,шаг,воськовтӧм
709,Schritt::N,шаг,solis
710,Norden::N,север,войвыв
711,Norden::N,север,ziemeļi
712,Süden::N,юг,лунвыв
713,Süden::N,юг,dienvidi
714,Westen::N,запад,рытыв
715,Westen::N,запад,rietumi
716,Osten::N,восток,асыв
717,Osten::N,восток,austrumi
718,Holz::N,древесина,пу
719,Holz::N,древесина,koks
720,Holz::N,древесина,koksne
721,Brett::N,доска,пӧв
722,Brett::N,доска,dēlis
723,Platte::N,плита,плита
724,Platte::N,плита,plate
725,Platte::N,плита,plāksne
726,Stütze::N,подпорка,пыкӧд
727,Stütze::N,подпорка,мыджӧд
728,Stütze::N,подпорка,balsts
729,Stütze::N,подпорка,atspaids
730,Stange::N,жердь,потш
731,Stange::N,жердь,maikste
732,Stock::N,палка,бедь
733,Stock::N,палка,boze
734,Stock::N,палка,spieķis
735,Stab::N,шест,зир
736,Stab::N,шест,zizlis
737,Rohr::N,труба,труба
738,Rohr::N,труба,caurule
739,Haus::N,дом,керка
740,Haus::N,дом,māja
741,Heim::N,дом,горт
742,Heim::N,дом,mājas
743,Ofen::N,печь,пач
744,Ofen::N,печь,krāsns
745,Fußboden::N,пол,джодж
746,Fußboden::N,пол,grīda
747,Tisch::N,стол,пызан
748,Tisch::N,стол,galds
749,Stuhl::N,стул,улӧс
750,Stuhl::N,стул,krēsls
751,Wiege::N,колыбель,зыбка
752,Wiege::N,колыбель,šūpulis
753,Bett::N,постель,вольпась
754,Bett::N,постель,gulta
755,Regal::N,полка,джадж
756,Regal::N,полка,plaukts
757,Kiste::N,ящик,куд
758,Kiste::N,ящик,ящик
759,Kiste::N,ящик,kaste
760,Kiste::N,ящик,šķirsts
761,Fenster::N,окно,ӧшинь
762,Fenster::N,окно,logs
763,Tür::N,дверь,ӧдзӧс
764,Tür::N,дверь,durvis
765,Tor::N,ворота,дзиръя
766,Tor::N,ворота,vārti
767,Zaun::N,забор,потшӧс
768,Zaun::N,забор,žogs
769,Dach::N,крыша,вевт
770,Dach::N,крыша,jumts
771,Leiter::N,лестница,пос
772,Leiter::N,лестница,kāpnes
773,Leiter::N,лестница,redeles
774,Besen::N,метла,рос
775,Besen::N,метла,slota
776,Spaten::N,лопата,зыр
777,Spaten::N,лопата,lāpsta
778,Schaufel::N,совок,тэльӧб
779,Schaufel::N,совок,liekšķere
780,Gabel::N,вилка,вилки
781,Gabel::N,вилка,dakšiņa
782,Löffel::N,ложка,пань
783,Löffel::N,ложка,karote
784,Messer::N,нож,пурт
785,Messer::N,нож,nazis
786,Nagel::N,гвоздь,тув
787,Nagel::N,гвоздь,кӧрт тув
788,Nagel::N,гвоздь,nagla
789,Netz::N,сеть,тыв
790,Netz::N,сеть,tīkls
791,Haken::N,крюк,крук
792,Haken::N,крюк,āķis
793,Haken::N,крюк,kāsis
794,Haken::N,крюк,krampis
795,Griff::N,ручка,нуд
796,Griff::N,ручка,kāts
797,Griff::N,ручка,rokturis
798,Schloss::N,замок,томан
799,Schloss::N,замок,aizslēgs
800,Bild::N,картина,серпас
801,Bild::N,картина,glezna
802,Figur::N,фигура,пертас
803,Figur::N,фигура,вежньӧг
804,Figur::N,фигура,figūra
805,Puppe::N,кукла,акань
806,Puppe::N,кукла,lelle
807,Beutel::N,мешок,мешӧк
808,Beutel::N,мешок,kule
809,Beutel::N,мешок,maisiņš
810,Bündel::N,связка,кӧртӧд
811,Bündel::N,связка,sainis
812,Tasche::N,сумка,сумка
813,Tasche::N,сумка,soma
814,Eimer::N,ведро,ведра
815,Eimer::N,ведро,spainis
816,Deckel::N,крышка,пӧдан
817,Deckel::N,крышка,тупкӧд
818,Deckel::N,крышка,vāks
819,Geschirr::N,посуда,дозмук
820,Geschirr::N,посуда,тасьті-пань
821,Geschirr::N,посуда,trauki
822,Sack::N,мешок,мешӧк
823,Sack::N,мешок,maiss
824,Tasse::N,чашка,бекар
825,Tasse::N,чашка,тасьті
