,Concept_ID,es,mdf
809,geradeaus::ADV,todo derecho,ви́деста
810,vorwärts::ADV,adelante,и́нголи
811,rückwärts::ADV,hacia atrás,ме́ки
812,zurück::ADV,atrás,ме́ки
813,unten::ADV,abajo,ала
814,hinab::ADV,hacia abajo,алу
815,oben::ADV,arriba,вяре
816,hinauf::ADV,hacia arriba,вяри
817,überall::ADV,por todas partes,се́мбе ва́стова
818,nicht::ADV,no,аф
819,ein wenig::ADV,un poco,аф лама
820,kaum::ADV,apenas,а́ньцек
821,sehr::ADV,muy,пяк
822,sehr::ADV,mucho,пяк
823,so::ADV,tan,ста́не
824,noch::ADV,aún,нинге
825,noch::ADV,todavía,нинге
826,nur::ADV,solamente,аньцек
827,schon::ADV,ya,ни
828,wieder::ADV,de nuevo,та́га
829,vergebens::ADV,en vano,стак
830,vor::PRP,antes de,инголе
831,vor::PRP,delante de,инголе
832,hinter::PRP,tras,фтала
833,hinter::PRP,tras,мельге
834,hinter::PRP,detrás de,фтала
835,hinter::PRP,detrás de,мельге
836,unter::PRP,bajo,ала
837,unter::PRP,debajo de,ала
838,durch::PRP,por,пачк
839,durch::PRP,a través de,пачк
840,neben::PRP,al lado de,ваксса
841,zwischen::PRP,entre,ёткса
842,wegen::PRP,por,сюнеда
843,wegen::PRP,a causa de,сюнеда
844,dies::PRN,esto,тя
845,das::PRN,eso,ся
846,das::PRN,eso,тона
847,das::PRN,esto,ся
848,das::PRN,esto,тона
849,alles::PRN,todo,сембе
850,ich::PRN,yo,мон
851,du::PRN,tú,тон
852,er::PRN,él,сон
853,wir::PRN,nosotros,минь
854,ihr::PRN,vosotros,тинь
855,sie::PRN,ellos,синь
856,was::FPRN,qué,мезе
857,wer::FPRN,quién,кие
858,wo::FADV,dónde,коса
859,wohin::FADV,adónde,ков
860,wohin::FADV,adónde,коза
861,wohin::FADV,hacia dónde,ков
862,wohin::FADV,hacia dónde,коза
863,wie::FADV,cómo,ко́да
864,warum::FADV,por qué,мес
865,wieviel::FNUM,cuánto,мзя́ра
866,eins::NUM,uno,фкя
867,zwei::NUM,dos,кафта
868,drei::NUM,tres,колма
869,vier::NUM,cuatro,ниле
870,fünf::NUM,cinco,вете
871,sechs::NUM,seis,кота
872,sieben::NUM,siete,сисем
873,acht::NUM,ocho,кафкса
874,neun::NUM,nueve,ве́йхкса
875,zehn::NUM,diez,кемонь
876,elf::NUM,once,кефкие
877,zwölf::NUM,doce,кемгафтува
878,zwanzig::NUM,veinte,комсь
879,dreißig::NUM,treinta,колмогемонь
880,vierzig::NUM,cuarenta,нильге́монь
881,fünfzig::NUM,cincuenta,ве́дьгемонь
882,sechzig::NUM,sesenta,ко́дгемонь
883,siebzig::NUM,setenta,сизьге́монь
884,achtzig::NUM,ochenta,ка́фксогемонь
885,neunzig::NUM,noventa,ве́йхксогемонь
886,hundert::NUM,cien,сяда
887,hundert::NUM,ciento,сяда
888,tausend::NUM,mil,тёжянь
889,und::CNJ,y,и
890,und::CNJ,y,дъ
891,oder::CNJ,o,или
892,oder::CNJ,o,али
893,stehen::V,estar de pie,а́щемс стя́да
894,sitzen::V,estar sentado,ащемс озада
895,liegen::V,yacer,ма́дозь а́щемс
896,liegen::V,estar acostado,ма́дозь а́щемс
897,hängen::V,pender,нюрьгомс
898,werden::V,hacerse,арамс
899,werden::V,hacerse,тиевомс
900,passieren::V,suceder,лисэмс
901,passieren::V,suceder,эвондамс
902,beginnen::V,iniciarse,ушедомс
903,beginnen::V,principiar,ушедомс
904,enden::V,acabar,лоткамс
905,enden::V,terminar,лоткамс
906,wechseln::V,variar,по́лафнемс
907,wechseln::V,alternar,по́лафнемс
908,aufgehen[Sonne]::V,salir,стямс
909,aufgehen[Sonne]::V,salir,лисемс
910,untergehen[Sonne]::V,ponerse,валгомс
911,untergehen[Sonne]::V,descender,валгомс
912,scheinen[Sonne]::V,brillar,ва́лдоптомс
913,donnern::V,tronar,торамс
914,wehen::V,soplar,уфа́мс
915,strömen::V,afluir,шудемс
916,fließen::V,fluir,шудемс
917,fließen::V,correr,шудемс
918,sich drehen::V,girar,шаромс
919,schwanken::V,vacilar,якамс
920,schwingen::V,oscilar,люксемс
921,schwingen::V,oscilar,нюрьсемс
922,fallen::V,caer,прамс
923,fallen::V,caer,прашендомс
924,brennen::V,arder,паломс
925,brennen::V,quemar,паломс
926,rauchen::V,humear,качадомс
927,rauchen::V,echar humo,качадомс
928,regnen::V,llover,пиземс
929,gefrieren::V,helarse,эйндамс
930,gefrieren::V,helarse,кельмомс
931,tauen::V,deshelarse,соламс
932,schmelzen::V,fundirse,соламс
933,schmelzen::V,derretirse,соламс
934,trocknen::V,secarse,коськомс
935,sieden::V,hervir,лакамс
936,faulen::V,pudrirse,наксадомс
937,verfaulen::V,pudrirse,наксадомс
938,reißen::V,romperse,сязевомс
939,versinken::V,hundirse,ваямс
940,vergehen::V,pasar,ётамс
941,erscheinen::V,aparecer,эвондамс
942,verschwinden::V,desaparecer,юма́мс
943,sinken::V,bajar,валгомс
944,abnehmen::V,decrecer,киремс
945,abnehmen::V,disminuir,киремс
946,zunehmen::V,crecer,ламокстомс
947,zunehmen::V,crecer,рашнемс
948,zunehmen::V,aumentar,ламокстомс
949,zunehmen::V,aumentar,рашнемс
950,steigen::V,subir,кеподемс
951,steigen::V,ascender,кеподемс
952,wachsen::V,crecer,касомс
953,glänzen::V,brillar,цинзелдомс
954,glänzen::V,brillar,цифордомс
955,glänzen::V,resplandecer,цинзелдомс
956,glänzen::V,resplandecer,цифордомс
957,funkeln::V,chispear,ци́фтордомс
958,lärmen::V,hacer ruido,жалнамс
959,läuten::V,sonar,гайфтемс
960,läuten::V,repicar,гайфтемс
961,klingeln::V,tocar el timbre,гайфтемс
962,klirren::V,tintinear,ка́нзеркшнемс
963,brausen::V,zumbar,жоледемс
964,rauschen::V,murmurar,вжнамс
965,rauschen::V,murmurar,гамнамс
966,klingen::V,sonar,кайгомс
967,bellen::V,ladrar,ува́мс
968,heulen::V,ulular,сувомс
969,heulen::V,ulular,урнамс
970,blasen::V,soplar,уфа́мс
971,pfeifen::V,silbar,вяшкомс
972,schreien::V,gritar,пешкодомс
973,stöhnen::V,gemir,куфцемс
974,zittern::V,temblar,таромс
975,leben::V,vivir,эрямс
976,geboren werden::V,nacer,шачемс
977,atmen::V,respirar,ажнамс
978,trinken::V,beber,симомс
979,essen::V,comer,ярхцамс
980,schlucken::V,tragar,нилемс
981,müde werden::V,cansarse,сиземс
982,müde werden::V,fatigarse,сиземс
983,einschlafen::V,dormirse,матодовомс
984,schlafen::V,dormir,удомс
985,aufwachen::V,despertarse,съргоземс
986,aufstehen::V,levantarse,стямс
987,sich erholen::V,reposar,ваймосемс
988,sich erholen::V,descansar,ваймосемс
989,krank werden::V,caer enfermo,сярядькстомс
990,krank sein::V,estar enfermo,сярядемс
991,schmerzen::V,doler,сярядемс
992,husten::V,toser,козомс
993,genesen::V,convalecer,пъ́чкамс
994,genesen::V,restablecerse,пъ́чкамс
995,sterben::V,morir,куломс
996,umkommen::V,perecer,юма́мс
997,sich bewegen::V,moverse,шаштомс
998,sich rühren::V,rebullir,сърхка́мс
999,sich erheben::V,levantarse,стямс
1000,sich setzen::V,sentarse,озамс
1001,hinfallen::V,caerse,прамс
1002,hinfallen::V,caerse,сяворемс
1003,laufen::V,andar,якамс
1004,schreiten::V,proceder,молемс
1005,schreiten::V,proceder,аськолямс
1006,spazierengehen::V,pasear,якамс
1007,spazierengehen::V,pasearse,якамс
1008,eilen::V,correr prisa,эряскодомс
1009,sich beeilen::V,darse prisa,эряскодомс
1010,sausen::V,correr,лиемс
1011,rennen::V,correr,арнемс
1012,springen::V,saltar,комотнемс
1013,klettern::V,trepar,ку́цемс
1014,klettern::V,escalar,ку́цемс
1015,schaukeln::V,bambolearse,нюрямс
1016,kriechen::V,reptar,шаштомс комада
1017,kriechen::V,arrastrarse,шаштомс комада
1018,schwimmen::V,nadar,уемс
1019,tauchen::V,bucear,юпиемс
1020,tauchen::V,bucear,чёпафнемс
1021,tauchen::V,sumergirse,юпиемс
1022,tauchen::V,sumergirse,чёпафнемс
1023,rudern::V,remar,па́немс ве́неж
1024,fahren::V,ir,ардомс
1025,fliegen::V,volar,лиемс
1026,gehen::V,ir,молемс
1027,gehen::V,andar,молемс
1028,weggehen::V,irse,тумс
1029,weggehen::V,marcharse,тумс
1030,abfahren::V,salir,тумс
1031,abfahren::V,partir,тумс
1032,anhalten::V,parar,лоткамс
1033,anhalten::V,pararse,лоткамс
1034,hineingehen::V,entrar,сува́мс
1035,eintreten::V,entrar,сува́мс
1036,kommen::V,venir,самс
1037,ankommen::V,llegar,самс
1038,ankommen::V,llegar,пачкодемс
1039,zurückkommen::V,volver,мърдамс
1040,zurückkommen::V,regresar,мърдамс
1041,bleiben::V,quedarse,иля́домс
1042,warten::V,esperar,учемс
1043,erwarten::V,esperar,учемс
1044,suchen::V,buscar,вешемс
1045,finden::V,hallar,мумс
1046,finden::V,encontrar,мумс
1047,versuchen::V,intentar,варчсемс
1048,vorbereiten::V,preparar,анокламс
1049,lieben::V,amar,кельгомс
1050,lieben::V,querer,кельгомс
1051,mögen::V,querer,кельгомс
1052,lachen::V,reír,рахамс
1053,lachen::V,reír,рахсемс
1054,rühren::V,conmover,токамс седи
1055,weinen::V,llorar,авардемс
1056,schimpfen::V,regañar,сюцемс
1057,sich ärgern::V,enfadarse,кяжиямс
1058,sich fürchten::V,tener miedo,пелемс
1059,fürchten::V,temer,пелемс
1060,fürchten::V,tener miedo a,пелемс
1061,fliehen::V,huir,ворьгодемс
1062,flüchten::V,escaparse,ша́домс
1063,flüchten::V,escaparse,во́рьгодемс
1064,sehen::V,ver,няемс
1065,anschauen::V,mirar,ваномс
1066,ansehen::V,mirar,ваномс
1067,hören::V,oír,марямс
1068,zuhören::V,escuchar,ку́лхдоньомс
1069,probieren::V,probar,варжамс
1070,probieren::V,degustar,варжамс
1071,riechen::V,oler,никса́мс
1072,fühlen::V,sentir,марямс
1073,scheinen::V,parecer,ня́евомс
1074,zu sehen sein::V,poder verse,ня́евомс
1075,vernehmen::V,oír,марямс
1076,vernehmen::V,percibir,марямс
1077,frieren::V,tener frío,паломс
1078,frieren::V,tener frío,кельмомс
1079,tun::V,hacer,тиемс
1080,können::V,poder,маштомс
1081,wollen::V,querer,-не-
1082,anfangen::V,iniciar,ушедомс
1083,beenden::V,acabar,аде́ламс
1084,beenden::V,terminar,аде́ламс
1085,aufhören::V,cesar,лоткамс
1086,gelingen::V,salir bien,удалакшнемс
1087,geraten::V,salir,лисемс
1088,geraten::V,dar resultado,лисемс
1089,öffnen::V,abrir,панжемс
1090,schließen::V,cerrar,сёлгомс
1091,stellen::V,poner,путомс
1092,stellen::V,colocar,путомс
1093,setzen::V,poner,озафнемс
1094,setzen::V,poner,озавтнемс
1095,setzen::V,colocar,озафнемс
1096,setzen::V,colocar,озавтнемс
1097,legen::V,poner,путомс
1098,berühren::V,tocar,токамс
1099,verbinden::V,unir,сотомс
1100,verbinden::V,juntar,сотомс
1101,bedecken::V,tapar,комачамс
1102,bedecken::V,tapar,вельхтямс
1103,bedecken::V,cubrir,комачамс
1104,bedecken::V,cubrir,вельхтямс
1105,aufhängen::V,colgar,повфтамс
1106,anzünden::V,encender,крьвя́стемс
1107,aufheben::V,recoger,кеподемс
1108,aufheben::V,recoger,касфтомс
1109,zurücklassen::V,dejar,ка́домс
1110,verlieren::V,perder,юма́фтомс
1111,fallen lassen::V,dejar caer,прафтомс
1112,machen::V,hacer,тиемс
1113,herstellen::V,fabricar,анокламс
1114,bauen::V,construir,путомс
1115,reparieren::V,reparar,петемс
1116,verbessern::V,mejorar,цебярьгофтомс
1117,ändern::V,mudar,полафтомс
1118,ändern::V,modificar,полафтомс
1119,graben::V,cavar,шу́вомс
1120,graben::V,cavar,та́ргамс
1121,beugen::V,doblar,мяндемс
1122,beugen::V,inclinar,мяндемс
1123,biegen::V,doblar,комафтомс
1124,drehen::V,volver,шо́вамс
1125,drehen::V,volver,ша́рфнемс
1126,drehen::V,hacer girar,шо́вамс
1127,drehen::V,hacer girar,ша́рфнемс
1128,wenden::V,volver,ша́рфтомс
1129,umdrehen::V,revolver,шарфтомс
1130,heben::V,levantar,ке́подемс
1131,hochheben::V,alzar,ке́подемс
1132,hochheben::V,alzar,ка́сфтомс
1133,ergreifen::V,coger,фатямс
1134,halten::V,tener,кирдемс
1135,drücken::V,apretar,люпшта́мс
1136,schieben::V,empujar,шашфтомс
1137,kratzen::V,rascar,а́нгорямс
1138,kratzen::V,rascar,киськоря́мс
1139,lecken::V,lamer,нолсемс
1140,beißen::V,morder,сускомс
1141,abreißen::V,arrancar,сяземс
1142,abschneiden::V,cortar,керомс
1143,binden::V,atar,сотомс
1144,stecken::V,meter,сялгомс
1145,brechen::V,romper,си́ннемс
1146,brechen::V,romper,ка́лафтомс
1147,brechen::V,quebrar,си́ннемс
1148,brechen::V,quebrar,ка́лафтомс
1149,klopfen::V,golpear,чакамс
1150,klopfen::V,golpear,чакиемс
1151,hauen::V,pegar,шавомс
1152,hauen::V,pegar,пиксомс
1153,kleben::V,pegar,пе́тфнемс
1154,kleben::V,encolar,пе́тфнемс
1155,reiben::V,frotar,шо́вамс
1156,streichen::V,untar,вадемс
1157,streichen::V,recubrir,вадемс
1158,schleifen::V,afilar,шо́вамс
1159,schneiden::V,cortar,керомс
1160,rütteln::V,agitar,та́рфтомс
1161,schütteln::V,agitar,шука́демс
1162,schütteln::V,sacudir,шука́демс
1163,schwenken::V,menear,яфодемс
1164,schütten::V,verter,каямс
1165,schütten::V,verter,нюрьхтя́мс
1166,füllen::V,llenar,пяшкодемс
1167,einwickeln::V,envolver,тапардамс
1168,tragen::V,llevar,кандомс
1169,schleppen::V,arrastrar,ускомс
1170,ziehen::V,tirar,ускомс
1171,aufbewahren::V,conservar,ванфтомс
1172,werfen::V,echar,ёрямс
1173,werfen::V,lanzar,ёрямс
1174,fangen::V,coger,кунда́мс
1175,packen::V,agarrar,фатямс
1176,verstecken::V,esconder,кяшемс
1177,teilen::V,partir,явомс
1178,teilen::V,dividir,явомс
1179,schicken::V,enviar,кучемс
1180,bringen::V,traer,кандомс
1181,bringen::V,traer,пачфтемс
1182,hinzufügen::V,añadir,пу́томс та́га
1183,hinzufügen::V,añadir,ма́ксомс та́га
1184,bekommen::V,obtener,сявомс
1185,bekommen::V,conseguir,сявомс
1186,erhalten::V,recibir,сявомс
1187,nehmen::V,tomar,сявомс
1188,wählen::V,elegir,ко́чкамс
1189,auswählen::V,escoger,кочкамс
1190,auswählen::V,seleccionar,кочкамс
1191,bewahren::V,guardar,ванфтомс
1192,bewahren::V,preservar,ванфтомс
1193,behindern::V,estorbar,шорямс
1194,behindern::V,obstaculizar,шорямс
1195,verderben::V,estropear,коламс
1196,verderben::V,estropear,гастямс
1197,beschädigen::V,deteriorar,тиендемс зиян
1198,zerbrechen::V,romper,тапамс
1199,zerbrechen::V,quebrar,тапамс
1200,zerreißen::V,desgarrar,сяземс
1201,zerreißen::V,despedazar,сяземс
1202,zerstören::V,destruir,ка́лафтомс
1203,zerstören::V,destrozar,ка́лафтомс
1204,verbrennen::V,quemar,пълхта́мс
1205,geben::V,dar,ма́ксомс
1206,reichen::V,pasar,максомс
1207,schenken::V,regalar,каземс
1208,versprechen::V,prometer,ма́ксомс вал
1209,wünschen::V,desear,арьсемс
1210,loben::V,alabar,шна́мс
1211,küssen::V,besar,палсемс
1212,wiegen::V,mecer,нюря́фтомс
1213,zudecken::V,tapar,вельхтямс
1214,zudecken::V,cubrir,вельхтямс
1215,wecken::V,despertar,стя́фтомс
1216,wecken::V,despertar,съ́ргозьфтемс
1217,zeigen::V,mostrar,няфтемс
1218,führen::V,guiar,вятемс
1219,führen::V,conducir,вятемс
1220,lehren::V,enseñar,тонафтомс
1221,lehren::V,instruir,тонафтомс
1222,unterrichten::V,enseñar,тонафтомс
1223,aufziehen::V,criar,касфтомс
1224,leiten::V,guiar,вятемс
1225,leiten::V,dirigir,вятемс
1226,antreiben::V,impeler,вятемс
1227,antreiben::V,impulsar,вятемс
1228,lassen::V,hacer,кошардомс
1229,einladen::V,invitar,тердемс
1230,einladen::V,invitar,серьгядемс
1231,vereinigen::V,unir,пуроптомс
1232,vereinigen::V,unir,кочкамс марса
1233,besuchen::V,visitar,варжамс
1234,besuchen::V,ir a ver,варжамс
1235,treffen::V,encontrar,васьфтомс
1236,sich versammeln::V,reunirse,кочкавомс
1237,sich versammeln::V,congregarse,кочкавомс
1238,spielen::V,jugar,налхксемс
1239,singen::V,cantar,морамс
1240,tanzen::V,bailar,кштимс
1241,sich trennen::V,separarse,явомс
1242,verlassen::V,dejar,кадондомс
1243,verlassen::V,abandonar,кадондомс
1244,retten::V,salvar,идемс
1245,retten::V,salvar,араламс
1246,bewachen::V,vigilar,ваномс
1247,schützen::V,proteger,а́раламс
1248,verteidigen::V,defender,а́раламс
1249,sich schlagen::V,batirse,тюремс
1250,schießen::V,tirar,ляцемс
1251,schießen::V,disparar,ляцемс
1252,siegen::V,vencer,сяськомс
1253,ärgern::V,enojar,кяжияфтомс
1254,ärgern::V,enfadar,кяжияфтомс
1255,schlagen::V,pegar,токамс
1256,schlagen::V,golpear,токамс
1257,treten::V,dar una patada a,тапамс
1258,stechen::V,pinchar,пупамс
1259,stechen::V,pinchar,сялгомс
1260,stoßen::V,empujar,тостядемс
1261,stehlen::V,robar,саламс
1262,stehlen::V,hurtar,саламс
1263,stören::V,molestar,шорсемс
1264,belästigen::V,molestar,токсамс
1265,belästigen::V,molestar,аф кадомс ваймама
1266,belästigen::V,importunar,токсамс
1267,belästigen::V,importunar,аф кадомс ваймама
1268,verbergen::V,ocultar,кяшемс
1269,verbergen::V,esconder,кяшемс
1270,täuschen::V,engañar,васькафтомс
1271,täuschen::V,engañar,кяльготнемс
1272,betrügen::V,engañar,васькафнемс
1273,töten::V,matar,шавомс
1274,töten::V,matar,аде́ламс
1275,wohnen::V,vivir,эрямс
1276,wohnen::V,habitar,эрямс
1277,arbeiten::V,trabajar,покодемс
1278,sammeln::V,recoger,кочкамс
1279,sammeln::V,recoger,пу́роптомс
1280,sammeln::V,coleccionar,кочкамс
1281,sammeln::V,coleccionar,пу́роптомс
1282,pflücken::V,coger,фатнемс
1283,pflücken::V,coger,нотфнемс
1284,jagen::V,cazar,кунда́мс
1285,fischen::V,pescar,калонь кунда́мс
1286,fassen::V,atrapar,кунда́мс
1287,fassen::V,capturar,кунда́мс
1288,hüten::V,guardar,ваномс
1289,treiben::V,aballar,панемс
1290,anbinden::V,atar,сотомс
1291,füttern::V,echar de comer,трямс
1292,füttern::V,echar de comer,а́ндомс
1293,melken::V,ordeñar,потямс
1294,hacken::V,picar,лазондомс
1295,hacken::V,cortar,лазондомс
1296,gießen::V,regar,валомс
1297,reifen::V,madurar,кенеремс
1298,zubereiten::V,preparar,анокламс
1299,kochen::V,cocer,пидемс
1300,kochen::V,guisar,пидемс
1301,backen::V,hornear,пидемс
1302,backen::V,cocer al horno,пидемс
1303,braten::V,asar,пуштомс
1304,braten::V,freír,пуштомс
1305,umrühren::V,remover,шорямс
1306,stricken::V,hacer punto,кодамс
1307,stricken::V,hacer calceta,кодамс
1308,nähen::V,coser,стамс
1309,färben::V,teñir,а́рхтомс
1310,färben::V,colorear,а́рхтомс
1311,reinigen::V,limpiar,ва́ткамс
1312,reinigen::V,limpiar,а́роптомс
1313,waschen::V,lavar,муськомс
1314,abwischen::V,fregar,нардамс
1315,abwischen::V,limpiar,нардамс
1316,spülen::V,aclarar,оргалдомс
1317,spülen::V,enjuagar,оргалдомс
1318,fegen::V,barrer,тяемс
1319,fegen::V,pasar la escoba,тяемс
1320,kehren::V,barrer,тяемс
1321,baden::V,bañarse,э́шелямс
1322,sich waschen::V,lavarse,штамс
1323,ausziehen::V,quitar,кайсефтемс
1324,ausziehen::V,quitarse,кайсефтемс
1325,anziehen::V,ponerse,ща́фтомс
1326,sich anziehen::V,vestirse,щамс
1327,kämmen::V,peinar,се́ендемс
1328,schmücken::V,adornar,на́ряжамс
1329,schmücken::V,adornar,ма́зоптомс
1330,sagen::V,decir,азомс
1331,sagen::V,decir,мярьгомс
1332,sprechen::V,hablar,корхтамс
1333,reden::V,hablar,корхнемс
1334,reden::V,conversar,корхнемс
1335,sich unterhalten::V,charlar,корхнемс
1336,sich unterhalten::V,conversar,корхнемс
1337,fragen::V,preguntar,ки́зефтемс
1338,bitten::V,rogar,а́намс
1339,bitten::V,rogar,ве́шемс
1340,erzählen::V,contar,а́зондомс
1341,mitteilen::V,comunicar,азомс
1342,mitteilen::V,participar,азомс
1343,nennen::V,llamar,лемдемс
1344,nennen::V,llamar,путомс лем
1345,nennen::V,nombrar,лемдемс
1346,nennen::V,nombrar,путомс лем
1347,rufen::V,llamar,серьгядемс
1348,prahlen::V,jactarse,шна́фтомс пря́
1349,übersetzen::V,traducir,ётафтомс
1350,denken::V,pensar,арьсемс
1351,glauben::V,creer,кемамс
1352,bemerken::V,notar,ня́емс
1353,erkennen::V,reconocer,содамс
1354,begreifen::V,concebir,сатомс
1355,verstehen::V,entender,шарьхкодемс
1356,verstehen::V,comprender,шарьхкодемс
1357,lernen::V,aprender,тонафнемс
1358,wissen::V,saber,со́дамс
1359,sich erinnern an::V,recordar,лятфтамс
1360,sich erinnern an::V,acordarse de,лятфтамс
1361,vergessen::V,olvidar,юкстамс
1362,messen::V,medir,ункснемс
1363,zählen::V,contar,лу́вомс
1364,zählen::V,contar,а́рьсемс
1365,rechnen::V,contar,лувомс
1366,rechnen::V,calcular,лувомс
1367,lesen::V,leer,лувомс
1368,lesen::V,leer,морафтомс
1369,malen::V,pintar,рисова́ндамс
1370,zeichnen::V,dibujar,рисова́ндамс
1371,schreiben::V,escribir,сёрмадомс
1372,besitzen::V,poseer,улемс азоркс
1373,kaufen::V,comprar,рамамс
1374,verkaufen::V,vender,мимс
1375,bezahlen::V,pagar,пандомс
1376,zahlen::V,pagar,па́ндомс
1377,beherrschen::V,dominar,азорондамс
1378,ertragen::V,soportar,кирдемс
