,Concept_ID,cv,be
732,anderer::A,урӑх,другі
733,erster::A,пӗрремӗш,першы
734,zweiter::A,иккӗмӗш,другі
735,dritter::A,виҫҫӗмӗш,трэці
736,letzter::A,юлашки,апошні
737,allein::ADV,пӗччен,сам
738,allein::ADV,пӗччен,адзін
739,auf einmal::ADV,кӗмӗрккен,адразу
740,zusammen::ADV,пӗрле,разам
741,lange::ADV,вӑрах,доўга
742,plötzlich::ADV,сасартӑк,раптам
743,sofort::ADV,тӳрех,зараз
744,später::ADV,кайран,пазней
745,jetzt::ADV,халь,цяпер
746,jetzt::ADV,халӗ,цяпер
747,heute::ADV,паян,сёння
748,morgen::ADV,ыран,заўтра
749,bald::ADV,халех,хутка
750,bald::ADV,халех,неўзабаве
751,bald::ADV,кӗҫех,хутка
752,bald::ADV,кӗҫех,неўзабаве
753,dann::ADV,унтан,потым
754,gestern::ADV,ӗнер,учора
755,einst::ADV,пӗррехинче,аднойчы
756,damals::ADV,ун чухне,тады
757,damals::ADV,апла пулсан,тады
758,danach::ADV,унтан,затым
759,vorher::ADV,малтан,раней
760,zuerst::ADV,пирвай,спярша
761,zuerst::ADV,пирвай,спачатку
762,einmal::ADV,пӗррехинче,адзін раз
763,manchmal::ADV,хӑш чухне,часам
764,oft::ADV,тӑтӑш,часта
765,immer::ADV,ялан,заўсёды
766,niemals::ADV,нихӑҫан та,ніколі
767,hier::ADV,кунта,тут
768,hierhin::ADV,кунта,сюды
769,von hier::ADV,кунтан,адсюль
770,von hier::ADV,кунтан,адгэтуль
771,dort::ADV,унта,там
772,dort::ADV,ҫавӑнта,там
773,dorthin::ADV,унта,туды
774,dorthin::ADV,ҫавӑнта,туды
775,geradeaus::ADV,тикӗс,прама
776,vorwärts::ADV,малалла,наперад
777,rückwärts::ADV,хыҫала,назад
778,zurück::ADV,каялла,назад
779,unten::ADV,аялта,унізе
780,hinab::ADV,аялта,уніз
781,oben::ADV,ҫӳлте,угары
782,oben::ADV,ҫӳлте,наверсе
783,hinauf::ADV,ҫӳле,угару
784,überall::ADV,таҫта та,усюды
785,überall::ADV,пур ҫӗрте те,усюды
786,überall::ADV,кирек ӑҫта та,усюды
787,nicht::ADV,мар,не
788,ein wenig::ADV,пӑртак,трошкі
789,kaum::ADV,аран,ледзьве
790,sehr::ADV,питӗ,вельмі
791,so::ADV,апла,так
792,noch::ADV,татах,яшчэ
793,nur::ADV,ҫех,толькі
794,schon::ADV,ӗнтӗ,ужо
795,wieder::ADV,каллех,зноў
796,vergebens::ADV,харам,дарма
797,vergebens::ADV,харам,дарэмна
798,vor::PRP,умӗнче,перад
799,hinter::PRP,кайра,за
800,hinter::PRP,кайра,ззаду
801,unter::PRP,айне,пад
802,unter::PRP,айӗпе,пад
803,unter::PRP,айӗнче,пад
804,unter::PRP,ҫитеспе,пад
805,durch::PRP,витӗр,праз
806,neben::PRP,патӗнче,каля
807,zwischen::PRP,хушшинче,між
808,zwischen::PRP,хушшинче,паміж
809,wegen::PRP,пула,з-за
810,wegen::PRP,пирки,з-за
811,dies::PRN,ку,гэта
812,dies::PRN,ҫак,гэта
813,das::PRN,ҫав,тое
814,alles::PRN,пурте,усё
815,alles::PRN,йӑлт,усё
816,ich::PRN,эп,я
817,du::PRN,эс,ты
818,er::PRN,вӑл,ён
819,wir::PRN,эпир,мы
820,ihr::PRN,эсир,вы
821,sie::PRN,вӗсем,яны
822,was::FPRN,мӗн,што
823,was::FPRN,мӗскер,што
824,was::FPRN,мӗн те пулин,што
825,wer::FPRN,кам,хто
826,wo::FADV,ӑҫта,дзе
827,wohin::FADV,ӑҫта,куды
828,wie::FADV,епле,як
829,wie::FADV,мӗнле,як
830,warum::FADV,ма,чаму
831,warum::FADV,мӗншӗн,чаму
832,wieviel::FNUM,миҫе,колькі
833,eins::NUM,пӗр,адзін
834,eins::NUM,пӗрре,адзін
835,zwei::NUM,ик,два
836,zwei::NUM,икӗ,два
837,zwei::NUM,иккӗ,два
838,drei::NUM,виҫ,тры
839,drei::NUM,виҫӗ,тры
840,drei::NUM,виҫҫӗ,тры
841,vier::NUM,тӑват,чатыры
842,fünf::NUM,пилӗк,пяць
843,fünf::NUM,пиллӗк,пяць
844,sechs::NUM,улт,шесць
845,sechs::NUM,ултӑ,шесць
846,sechs::NUM,улттӑ,шесць
847,sieben::NUM,ҫич,сем
848,sieben::NUM,ҫичӗ,сем
849,sieben::NUM,ҫиччӗ,сем
850,acht::NUM,сакӑр,восем
851,acht::NUM,саккӑр,восем
852,neun::NUM,тӑхӑр,дзевяць
853,neun::NUM,тӑххӑр,дзевяць
854,zehn::NUM,вунӑ,дзесяць
855,zehn::NUM,вуннӑ,дзесяць
856,elf::NUM,вун пӗр,адзінаццаць
857,zwölf::NUM,вун ик,дванаццаць
858,zwölf::NUM,вун икӗ,дванаццаць
859,zwölf::NUM,вун иккӗ,дванаццаць
860,zwanzig::NUM,ҫирӗм,дваццаць
861,dreißig::NUM,вӑтӑр,трыццаць
862,vierzig::NUM,хӗрӗх,сорак
863,fünfzig::NUM,аллӑ,пядзесят
864,sechzig::NUM,утмӑл,шесдзесят
865,siebzig::NUM,ҫитмӗл,семдзесят
866,achtzig::NUM,сакӑр вунӑ,восемдзесят
867,achtzig::NUM,сакӑр вуннӑ,восемдзесят
868,neunzig::NUM,тӑхӑр вун,дзевяноста
869,neunzig::NUM,тӑхӑр вунӑ,дзевяноста
870,neunzig::NUM,тӑхӑр вуннӑ,дзевяноста
871,hundert::NUM,ҫӗр,сто
872,tausend::NUM,пин,тысяча
873,und::CNJ,та,і
874,und::CNJ,та,ды
875,oder::CNJ,е,або
876,stehen::V,тӑр,стаяць
877,sitzen::V,лар,сядзець
878,liegen::V,вырт,ляжаць
879,hängen::V,усӑнса тӑр,вісець
880,hängen::V,ҫакӑнса тӑр,вісець
881,werden::V,пул,стаць
882,werden::V,пул,зрабіцца
883,passieren::V,пул,трапіцца
884,beginnen::V,пуҫлан,пачацца
885,enden::V,пӗт,кончыцца
886,enden::V,вӗҫлен,кончыцца
887,wechseln::V,улшӑн,мяняцца
888,aufgehen[Sonne]::V,тух,узысці
889,untergehen[Sonne]::V,анса лар,зайсці
890,scheinen[Sonne]::V,пӑх,свяціць
891,donnern::V,кӗмсӗртет,грымець
892,donnern::V,авӑт,грымець
893,wehen::V,варкӑш,дзьмуць
894,strömen::V,тӑкӑн,ліцца
895,fließen::V,юх,цячы
896,sich drehen::V,ҫаврӑн,круціцца
897,sich drehen::V,ҫаврӑн,варочацца
898,schwanken::V,чӳхен,хістацца
899,schwingen::V,суллан,гайдацца
900,schwingen::V,суллан,калыхацца
901,fallen::V,кип,падаць
902,fallen::V,тӳр кип,падаць
903,fallen::V,татӑлса ан,падаць
904,brennen::V,ҫун,гарэць
905,rauchen::V,мӑкӑрлан,дымець
906,rauchen::V,тӗтӗм кӑлар,дымець
907,regnen::V,ҫумӑр ҫӑвать,дажджыць
908,gefrieren::V,шӑн,замерзнуць
909,tauen::V,ирӗл,раставаць
910,schmelzen::V,ирӗл,плавіцца
911,trocknen::V,тип,сохнуць
912,sieden::V,вӗре,кіпець
913,faulen::V,ҫӗр,гнісці
914,verfaulen::V,ҫӗр,згнісці
915,reißen::V,ҫурӑл,ірвацца
916,versinken::V,пут,тануць
917,vergehen::V,ирт,праходзіць
918,erscheinen::V,курӑн,зʼявіцца
919,erscheinen::V,курӑнса кай,зʼявіцца
920,verschwinden::V,ҫухал,знікнуць
921,sinken::V,чак,спадаць
922,abnehmen::V,чак,паменшыцца
923,zunehmen::V,пысӑклан,павялічвацца
924,steigen::V,ҫӗклен,паднімацца
925,wachsen::V,ӳс,расці
926,glänzen::V,ҫиҫ,блішчаць
927,funkeln::V,ялкӑш,бліскаць
928,funkeln::V,йӑлтӑртат,бліскаць
929,lärmen::V,шавла,шумець
930,läuten::V,шӑнкӑравла,званіць
931,klingeln::V,шӑнкӑравла,званіць
932,klirren::V,калтлат,бразгаць
933,klirren::V,шӑнкӑлтат,бразгаць
934,brausen::V,ахӑр,бушаваць
935,rauschen::V,вашӑлтат,шастаць
936,rauschen::V,чашӑлтат,шастаць
937,klingen::V,янӑра,гучаць
938,bellen::V,вӗр,брахаць
939,heulen::V,ула,выць
940,blasen::V,вӗр,дзьмухнуць
941,pfeifen::V,шӑхӑр,свістаць
942,schreien::V,кӑшкӑр,крычаць
943,stöhnen::V,йынӑш,стагнаць
944,zittern::V,чӗтре,дрыжаць
945,leben::V,пурӑн,жыць
946,geboren werden::V,ҫурал,нарадзіцца
947,atmen::V,сывла,дыхаць
948,trinken::V,ӗҫ,піць
949,essen::V,ҫи,есці
950,schlucken::V,ҫӑт,глытаць
951,müde werden::V,ӗшен,стаміцца
952,einschlafen::V,ыйха пут,заснуць
953,einschlafen::V,ҫывӑрса кай,заснуць
954,schlafen::V,ҫывӑр,спаць
955,aufwachen::V,вӑран,рассыпацца
956,aufstehen::V,тӑр,устаць
957,sich erholen::V,кан,адпачываць
958,krank werden::V,чирле,захварэць
959,krank sein::V,чирле,хварэць
960,schmerzen::V,сур,балець
961,schmerzen::V,ырат,балець
962,husten::V,ӳсӗр,кашляць
963,genesen::V,сывал,паправіцца
964,genesen::V,сывал,паздаравець
965,genesen::V,тӳрлен,паправіцца
966,genesen::V,тӳрлен,паздаравець
967,sterben::V,вил,памерці
968,umkommen::V,вил,загінуць
969,sich bewegen::V,куҫ,рухацца
970,sich rühren::V,хускал,варушыцца
971,sich erheben::V,тӑр,устаць
972,sich setzen::V,лар,сесці
973,hinfallen::V,ӳк,упасці
974,laufen::V,ут,хадзіць
975,schreiten::V,ут,шагаць
976,schreiten::V,ут,крочыць
977,spazierengehen::V,уҫӑлса ҫӳре,гуляць
978,spazierengehen::V,уткаласа ҫӳре,гуляць
979,eilen::V,васка,спяшацца
980,eilen::V,хыпалан,спяшацца
981,sich beeilen::V,васка,спяшацца
982,sich beeilen::V,хыпалан,спяшацца
983,sausen::V,ыткӑн,імчацца
984,sausen::V,вӗҫтер,імчацца
985,rennen::V,чуп,бегаць
986,springen::V,сик,скакаць
987,klettern::V,улӑх,лазіць
988,schaukeln::V,йӳрӗн,гайдацца
989,kriechen::V,шу,поўзаць
990,kriechen::V,упален,поўзаць
991,schwimmen::V,иш,плаваць
992,tauchen::V,чӑм,ныраць
993,rudern::V,авӑс,веславаць
994,fahren::V,пыр,ехаць
995,fliegen::V,вӗҫ,лятаць
996,gehen::V,кай,ісці
997,weggehen::V,кай,пайсці
998,abfahren::V,тапран,адʼяжджаць
999,anhalten::V,чарӑн,спыніцца
1000,anhalten::V,чарӑн,затрымацца
1001,hineingehen::V,кӗр,уваходзіць
1002,eintreten::V,кӗр,увайсці
1003,kommen::V,кил,прыйсці
1004,ankommen::V,ҫит,прыбыць
1005,zurückkommen::V,таврӑн,вярнуцца
1006,zurückkommen::V,каялла кил,вярнуцца
1007,bleiben::V,юл,застацца
1008,warten::V,кӗт,чакаць
1009,erwarten::V,кӗт,чакаць
1010,suchen::V,шыра,шукаць
1011,finden::V,туп,знайсці
1012,versuchen::V,пикен,прабаваць
1013,vorbereiten::V,хатӗрле,падрыхтаваць
1014,lieben::V,юрат,кахаць
1015,mögen::V,кӑмӑлла,любіць
1016,mögen::V,килӗштер,любіць
1017,lachen::V,кул,смяяцца
1018,lachen::V,ахӑлтат,смяяцца
1019,rühren::V,ҫулӑх,расчуліць
1020,weinen::V,йӗр,плакаць
1021,weinen::V,макӑр,плакаць
1022,schimpfen::V,вӑрҫ,лаяцца
1023,schimpfen::V,ятлаҫ,лаяцца
1024,sich ärgern::V,ҫиллен,сердаваць
1025,sich fürchten::V,шиклен,баяцца
1026,fürchten::V,хӑра,баяцца
1027,fliehen::V,тар,уцякаць
1028,flüchten::V,чупса тар,уцячы
1029,sehen::V,кур,бачыць
1030,anschauen::V,пӑхса ил,паглядзець
1031,ansehen::V,пӑх,глядзець
1032,hören::V,илт,чуць
1033,zuhören::V,итле,слухаць
1034,zuhören::V,тӑнла,слухаць
1035,probieren::V,астив,каштаваць
1036,riechen::V,шӑршла,нюхаць
1037,fühlen::V,туй,адчуваць
1038,fühlen::V,сис,адчуваць
1039,scheinen::V,туйӑн,здавацца
1040,zu sehen sein::V,курӑн,віднецца
1041,vernehmen::V,пӑл,пачуць
1042,frieren::V,йӳтен,мёрзнуць
1043,tun::V,ту,рабіць
1044,können::V,пултар,умець
1045,wollen::V,те,хацець
1046,anfangen::V,пуҫла,пачаць
1047,beenden::V,пӗтер,закончыць
1048,aufhören::V,пӑрах,перастаць
1049,gelingen::V,ӑн,удацца
1050,geraten::V,пул,аказацца
1051,öffnen::V,уҫ,адчыніць
1052,schließen::V,хуп,зачыніць
1053,stellen::V,ларт,паставіць
1054,stellen::V,тӑрат,паставіць
1055,setzen::V,ларт,пасадзіць
1056,legen::V,хур,класці
1057,berühren::V,перӗн,чапаць
1058,verbinden::V,сып,звязаць
1059,bedecken::V,вит,накрыць
1060,aufhängen::V,ҫак,павесіць
1061,anzünden::V,ҫут,запаліць
1062,aufheben::V,ҫӗкле,падняць
1063,zurücklassen::V,манса хӑвар,пакінуць
1064,verlieren::V,ҫӗтер,згубіць
1065,fallen lassen::V,ӳкер,упусціць
1066,machen::V,ту,зрабіць
1067,herstellen::V,ӑстала,вырабіць
1068,bauen::V,ту,будаваць
1069,reparieren::V,юса,правіць
1070,verbessern::V,лайӑхлат,палепшыць
1071,ändern::V,улӑштар,змяніць
1072,graben::V,чав,капаць
1073,graben::V,чакала,капаць
1074,beugen::V,кукӑрт,сагнуць
1075,biegen::V,ав,пагнуць
1076,biegen::V,кукӑрт,пагнуць
1077,drehen::V,ҫавӑр,вярцець
1078,wenden::V,ӳпӗнтер,павярнуць
1079,umdrehen::V,ҫавӑр,перавярнуць
1080,heben::V,хӑпарт,падымаць
1081,hochheben::V,йӑт,падняць
1082,ergreifen::V,тыт,схапіць
1083,ergreifen::V,тыт,схваціць
1084,halten::V,тыт,трымаць
1085,drücken::V,пус,націскаць
1086,schieben::V,тӗк,пхаць
1087,schieben::V,тӗк,штурхаць
1088,schieben::V,тӗрт,пхаць
1089,schieben::V,тӗрт,штурхаць
1090,kratzen::V,хыр,скрэбці
1091,lecken::V,ҫула,лізаць
1092,beißen::V,ҫырт,кусаць
1093,beißen::V,хып,кусаць
1094,abreißen::V,тат,адарваць
1095,abschneiden::V,кас,адрэзаць
1096,binden::V,ҫых,вязаць
1097,stecken::V,чик,уваткнуць
1098,brechen::V,хуҫ,зламаць
1099,klopfen::V,такка,стукаць
1100,hauen::V,шакка,біць
1101,kleben::V,ҫыпӑҫтар,клеіць
1102,reiben::V,сӑтӑр,церці
1103,streichen::V,сӗр,намазаць
1104,schleifen::V,хӑйра,тачыць
1105,schneiden::V,кас,рэзаць
1106,rütteln::V,лӑка,хістаць
1107,rütteln::V,силлентер,хістаць
1108,schütteln::V,лӑка,трэсці
1109,schütteln::V,силлентер,трэсці
1110,schwenken::V,сулла,махаць
1111,schütten::V,тултар,наліць
1112,füllen::V,тултар,напоўніць
1113,einwickeln::V,чӗрке,загарнуць
1114,tragen::V,ҫӗкле,несці
1115,schleppen::V,сӗтӗр,цягнуць
1116,ziehen::V,тӑс,цягнуць
1117,aufbewahren::V,усра,захоўваць
1118,werfen::V,пӑрах,кідаць
1119,fangen::V,тыт,лавіць
1120,packen::V,тыт,схапіць
1121,packen::V,тыт,схваціць
1122,verstecken::V,пытарса хур,схаваць
1123,teilen::V,уйӑр,раздзяліць
1124,teilen::V,пайла,раздзяліць
1125,schicken::V,яр,пасылаць
1126,bringen::V,кӳр,прынесці
1127,hinzufügen::V,хуш,дабавіць
1128,bekommen::V,ил,дастаць
1129,bekommen::V,туян,дастаць
1130,erhalten::V,ил,атрымаць
1131,erhalten::V,туян,атрымаць
1132,nehmen::V,ил,ўзяць
1133,wählen::V,суйла,выбраць
1134,auswählen::V,суйла,адабраць
1135,bewahren::V,упра,захаваць
1136,behindern::V,кансӗрле,перашкаджаць
1137,behindern::V,чӑрмантар,перашкаджаць
1138,verderben::V,пӑс,сапсаваць
1139,beschädigen::V,пӑс,пашкодзіць
1140,zerbrechen::V,ват,разбіць
1141,zerbrechen::V,ҫӗмӗр,разбіць
1142,zerreißen::V,ҫур,разадраць
1143,zerstören::V,иш,разбурыць
1144,verbrennen::V,ҫунтар,спаліць
1145,geben::V,пар,даць
1146,reichen::V,пар,перадаць
1147,schenken::V,парнеле,дарыць
1148,versprechen::V,тума пул,абяцаць
1149,versprechen::V,сӑмах пар,абяцаць
1150,wünschen::V,сун,жадаць
1151,loben::V,ырла,хваліць
1152,küssen::V,чуп ту,цалаваць
1153,wiegen::V,сиктер,гушкаць
1154,wiegen::V,сиктер,калыхаць
1155,wiegen::V,силле,гушкаць
1156,wiegen::V,силле,калыхаць
1157,zudecken::V,вит,накрыць
1158,wecken::V,вӑрат,пабудзіць
1159,zeigen::V,кӑтарт,паказаць
1160,führen::V,илсе пыр,весці
1161,führen::V,ҫавӑтса пыр,весці
1162,lehren::V,вёрент,вучыць
1163,unterrichten::V,вёрент,выкладаць
1164,aufziehen::V,вӗрент,выхаваць
1165,leiten::V,тытса пыр,кіраваць
1166,antreiben::V,васкат,падганяць
1167,lassen::V,пусахла,прымусіць
1168,lassen::V,хуш,прымусіць
1169,einladen::V,чӗн,запрасіць
1170,vereinigen::V,пӗрлештер,абʼяднаць
1171,besuchen::V,ҫит,наведаць
1172,besuchen::V,кӗрсе кур,наведаць
1173,treffen::V,тӗл пул,сустрэць
1174,sich versammeln::V,пуҫтарӑн,сабрацца
1175,spielen::V,выля,гуляць
1176,singen::V,юрла,пець
1177,singen::V,юрла,спяваць
1178,tanzen::V,ташла,танцаваць
1179,sich trennen::V,уйрӑл,расстацца
1180,verlassen::V,хӑвар,пакінуць
1181,retten::V,ҫӑл,выратаваць
1182,bewachen::V,хуралла,ахоўваць
1183,schützen::V,сыхла,уберагаць
1184,verteidigen::V,хӳтӗле,абараніць
1185,sich schlagen::V,ҫапӑҫ,біцца
1186,sich schlagen::V,ҫапӑҫ,драцца
1187,schießen::V,пер,страляць
1188,siegen::V,ҫӗн,перамагчы
1189,siegen::V,ҫӗнтер,перамагчы
1190,ärgern::V,тарӑхтар,злаваць
1191,ärgern::V,ҫиллентер,злаваць
1192,schlagen::V,ҫап,ударыць
1193,treten::V,тап,штурхаць
1194,stechen::V,чик,укалоць
1195,stoßen::V,чыш,папхнуць
1196,stehlen::V,вӑрла,украсці
1197,stören::V,кансӗрле,перашкодзіць
1198,belästigen::V,аптӑрат,дакучаць
1199,belästigen::V,хупла,дакучаць
1200,verbergen::V,пытар,скрыць
1201,verbergen::V,пытар,схаваць
1202,täuschen::V,суй,падмануць
1203,betrügen::V,ултала,змахляваць
1204,töten::V,вӗлер,забіць
1205,wohnen::V,чуна пар,жыць
1206,wohnen::V,парӑнса тӑр,жыць
1207,arbeiten::V,ӗҫле,працаваць
1208,sammeln::V,пух,сабраць
1209,pflücken::V,тат,зрываць
1210,jagen::V,сунара ҫӳре,паляваць
1211,fischen::V,пулӑ тыт,рыбачыць
1212,fassen::V,тыт,злавіць
1213,hüten::V,кӗт,пасвіць
1214,treiben::V,хӑвала,гнаць
1215,anbinden::V,кӑкар,прывязаць
1216,füttern::V,ҫитер,карміць
1217,melken::V,су,даіць
1218,hacken::V,вакла,сячы
1219,gießen::V,шӑвар,паліць
1220,reifen::V,пиҫ,паспець
1221,zubereiten::V,пӗҫер,зварыць
1222,zubereiten::V,пӗҫер,згатаваць
1223,kochen::V,пӗҫер,варыць
1224,backen::V,пӗҫер,пячы
1225,braten::V,ӑшала,смажыць
1226,umrühren::V,хутӑштар,перамяшаць
1227,stricken::V,ҫых,вязаць
1228,nähen::V,ҫӗле,шыць
1229,färben::V,пӗвет,пафарбаваць
1230,reinigen::V,тасат,ачысціць
1231,waschen::V,ҫу,мыць
1232,abwischen::V,шӑл,выцерці
1233,spülen::V,чӳхе,паласкаць
1234,fegen::V,шӑл,падмятаць
1235,kehren::V,шӑл,месці
1236,baden::V,шыва кӗр,купацца
1237,sich waschen::V,ҫӑвӑн,мыцца
1238,ausziehen::V,салан,зняць
1239,anziehen::V,тӑхӑн,надзець
1240,sich anziehen::V,тӑхӑн,адзецца
1241,kämmen::V,тура,прычасаць
1242,schmücken::V,илемлет,аздобіць
1243,sagen::V,те,сказаць
1244,sprechen::V,кала,гаварыць
1245,reden::V,сӑмахла,размаўляць
1246,reden::V,калаҫ,размаўляць
1247,sich unterhalten::V,пупле,гутарыць
1248,fragen::V,ыйт,спытаць
1249,bitten::V,ыйт,прасіць
1250,erzählen::V,каласа пар,расказаць
1251,mitteilen::V,пӗлтер,паведаміць
1252,mitteilen::V,хыпарла,паведаміць
1253,nennen::V,те,назваць
1254,nennen::V,чӗн,назваць
1255,rufen::V,чӗн,зваць
1256,prahlen::V,мухтан,хваліцца
1257,prahlen::V,вӗҫкӗнлен,хваліцца
1258,übersetzen::V,куҫар,перакласці
1259,denken::V,шухӑшла,думаць
1260,glauben::V,ӗнен,верыць
1261,bemerken::V,асӑрха,заўважыць
1262,erkennen::V,палла,пазнаць
1263,begreifen::V,ӑнлан,спасцігнуць
1264,verstehen::V,пӗл,пачуць
1265,lernen::V,вӗрен,вучыцца
1266,wissen::V,пӗл,знаць
1267,wissen::V,ӑнкар,знаць
1268,sich erinnern an::V,аса ил,памятаць
1269,vergessen::V,ман,забыць
1270,vergessen::V,манса кай,забыць
1271,messen::V,виҫ,мераць
1272,zählen::V,шутла,лічыць
1273,rechnen::V,шутла,лічыць
1274,lesen::V,вула,чытаць
1275,malen::V,ӳкер,маляваць
1276,zeichnen::V,ӳкер,рысаваць
1277,schreiben::V,ҫыр,пісаць
1278,besitzen::V,тыт,мець
1279,kaufen::V,ил,купіць
1280,kaufen::V,туян,купіць
1281,verkaufen::V,сут,прадаць
1282,bezahlen::V,тӳле,заплаціць
1283,zahlen::V,тӳле,плаціць
1284,beherrschen::V,тыт,уладаць
1285,beherrschen::V,тыт,валодаць
1286,ertragen::V,тӳс,выцерпець
1287,Bauch::N,,жывот
