,Concept_ID,ro,he
820,immer::ADV,mereu,תמיד
821,immer::ADV,întotdeauna,תמיד
822,niemals::ADV,niciodată,אף פעם
823,hier::ADV,aci,כאן
824,hier::ADV,aici,כאן
825,hierhin::ADV,încoace,פה
826,von hier::ADV,de aici,מפה
827,dort::ADV,acolo,שם
828,dorthin::ADV,dincolo,שם
829,geradeaus::ADV,drept înainte,ישר
830,vorwärts::ADV,înainte,קדימה
831,rückwärts::ADV,îndărăt,לאחור
832,zurück::ADV,înapoi,בחזרה
833,zurück::ADV,înapoi,אחורנית
834,unten::ADV,jos,למטה
835,unten::ADV,dedesubt,למטה
836,hinab::ADV,în jos,למטה
837,hinab::ADV,de vale,למטה
838,oben::ADV,sus,מעל
839,oben::ADV,sus,למעלה
840,oben::ADV,deasupra,מעל
841,oben::ADV,deasupra,למעלה
842,hinauf::ADV,în sus,למעלה
843,überall::ADV,peste tot,בכל מקום
844,überall::ADV,pretutindeni,בכל מקום
845,nicht::ADV,nu,לא
846,ein wenig::ADV,puțin,קצת
847,kaum::ADV,cu greu,בקשי
848,kaum::ADV,cu anevoie,בקשי
849,sehr::ADV,mult,מאוד
850,sehr::ADV,foarte,מאוד
851,so::ADV,așa,כך
852,so::ADV,așa,ככה
853,so::ADV,atât,כך
854,so::ADV,atât,ככה
855,noch::ADV,încă,עוד
856,noch::ADV,încă,עדין
857,nur::ADV,doar,רק
858,schon::ADV,și,כבר
859,schon::ADV,deja,כבר
860,wieder::ADV,iar,שוב
861,wieder::ADV,iarăși,שוב
862,vergebens::ADV,în zadar,לריק
863,vergebens::ADV,în zadar,לשוא
864,vor::PRP,înainte de,מול
865,hinter::PRP,după,מאחורי
866,hinter::PRP,în spatele,מאחורי
867,unter::PRP,sub,מתחת
868,durch::PRP,prin,דרך
869,neben::PRP,lângă,ליד
870,neben::PRP,lângă,על-יד
871,neben::PRP,alături de,ליד
872,neben::PRP,alături de,על-יד
873,zwischen::PRP,între,בין
874,zwischen::PRP,dintre,בין
875,wegen::PRP,pentru,בשל
876,wegen::PRP,pentru,בגלל
877,dies::PRN,acesta,זה
878,das::PRN,asta,זה
879,alles::PRN,tot,הכל
880,ich::PRN,eu,אני
881,du::PRN,tu,את
882,du::PRN,tu,אתה
883,er::PRN,el,הוא
884,er::PRN,dânsul,הוא
885,wir::PRN,noi,אנחנו
886,ihr::PRN,voi,לה
887,sie::PRN,ei,הם
888,sie::PRN,dânșii,הם
889,was::FPRN,ce,מה
890,wer::FPRN,cine,מי
891,wo::FADV,unde,איפה
892,wohin::FADV,încotro,לאן
893,wie::FADV,cum,איך
894,warum::FADV,de ce,למה
895,warum::FADV,pentru ce,למה
896,wieviel::FNUM,cât,כמה
897,eins::NUM,unu,אחד
898,zwei::NUM,doi,שתים
899,drei::NUM,trei,שלושה
900,vier::NUM,patru,ארבעה
901,fünf::NUM,cinci,חמשה
902,sechs::NUM,șase,ששה
903,sieben::NUM,șapte,שבעה
904,acht::NUM,opt,שמונה
905,neun::NUM,nouă,תשעה
906,zehn::NUM,zece,עשרה
907,elf::NUM,unsprezece,אחת עשרה
908,zwölf::NUM,douăsprezece,שתים עשרה
909,zwanzig::NUM,douăzeci,עשרים
910,dreißig::NUM,treizeci,שלושים
911,vierzig::NUM,patruzeci,ארבעים
912,fünfzig::NUM,cincizeci,חמשים
913,sechzig::NUM,șaizeci,ששים
914,siebzig::NUM,șaptezeci,שבעים
915,achtzig::NUM,optzeci,שמונים
916,neunzig::NUM,nouăzeci,תשעים
917,hundert::NUM,sută,מאה
918,tausend::NUM,mie,אלף
919,und::CNJ,și,ו
920,oder::CNJ,ori,או
921,stehen::V,sta,עמד
922,sitzen::V,ședea,ישב
923,liegen::V,zăcea,שכב
924,liegen::V,fi culcat,שכב
925,hängen::V,atârna,היה תלוי
926,werden::V,deveni,הפך ל
927,werden::V,se face,הפך ל
928,passieren::V,se întâmpla,קרה
929,beginnen::V,începe,התחיל
930,enden::V,se sfârși,הסתים
931,enden::V,se termina,הסתים
932,wechseln::V,se schimba,השתנה
933,aufgehen[Sonne]::V,răsări,זרח
934,untergehen[Sonne]::V,apune,שקע
935,scheinen[Sonne]::V,străluci,בהק
936,donnern::V,tuna,רעם
937,wehen::V,bate,נשב
938,strömen::V,curge în șiroaie,זרם
939,fließen::V,curge,זרם
940,sich drehen::V,se învârti,הסתובב
941,schwanken::V,se clătina,התנודד
942,schwingen::V,vibra,התנענע
943,schwingen::V,flutura,התנענע
944,fallen::V,cădea,נפל
945,brennen::V,arde,בער
946,rauchen::V,fuma,עשן
947,regnen::V,ploua,ירד גשם
948,gefrieren::V,îngheța,קפא
949,tauen::V,se dezgheța,נמס
950,schmelzen::V,se topi,התיך
951,trocknen::V,se usca,התיבש
952,sieden::V,fierbe,רתח
953,sieden::V,clocoti,רתח
954,faulen::V,se împuți,רקב
955,verfaulen::V,putrezi,רקב
956,reißen::V,se rupe,נקרע
957,reißen::V,se sfâșia,נקרע
958,versinken::V,se scufunda,טבע
959,vergehen::V,trece,עבר
960,vergehen::V,se scurge,עבר
961,erscheinen::V,apărea,נגלה
962,erscheinen::V,apărea,הופיע
963,verschwinden::V,dispărea,נעלם
964,sinken::V,cădea,ירד
965,sinken::V,coborî,ירד
966,abnehmen::V,scădea,הפחית
967,abnehmen::V,descrește,הפחית
968,zunehmen::V,spori,רבה
969,zunehmen::V,crește,רבה
970,zunehmen::V,augmenta,רבה
971,steigen::V,urca,עלה
972,wachsen::V,crește,גדל
973,glänzen::V,luci,נצץ
974,glänzen::V,luci,בהק
975,glänzen::V,străluci,נצץ
976,glänzen::V,străluci,בהק
977,funkeln::V,scânteia,נצנץ
978,lärmen::V,face larmă,רעש
979,läuten::V,suna,צלצל
980,klingeln::V,suna,צלצל
981,klirren::V,zăngăni,קרקש
982,brausen::V,vui,געש
983,rauschen::V,vâjâi,רשרש
984,klingen::V,suna,נשמע
985,bellen::V,lătra,נבח
986,heulen::V,urla,ילל
987,blasen::V,sufla,נשף
988,pfeifen::V,fluiera,שרק
989,schreien::V,țipa,צעק
990,stöhnen::V,geme,נאנק
991,zittern::V,tremura,רעד
992,leben::V,trăi,חי
993,geboren werden::V,se naște,נולד
994,atmen::V,respira,נשם
995,trinken::V,bea,שתה
996,essen::V,mânca,אכל
997,schlucken::V,înghiți,בלע
998,müde werden::V,se obosi,התעיף
999,einschlafen::V,adormi,נרדם
1000,schlafen::V,dormi,ישן
1001,aufwachen::V,se deștepta,התעורר
1002,aufstehen::V,fi se scula,קם
1003,sich erholen::V,se relaxa,נפש
1004,sich erholen::V,se destinde,נפש
1005,krank werden::V,se îmbolnăvi,חלה
1006,krank sein::V,zăcea,היה חולה
1007,krank sein::V,fi bolnav,היה חולה
1008,schmerzen::V,durea,כאב
1009,husten::V,tuși,השתעל
1010,genesen::V,se însănătoși,הבריא
1011,sterben::V,muri,מת
1012,umkommen::V,pieri,נספה
1013,sich bewegen::V,se mișca,נע
1014,sich rühren::V,se mișca,זז
1015,sich erheben::V,se ridica,קם
1016,sich setzen::V,lua loc,התישב
1017,sich setzen::V,se așeza,התישב
1018,hinfallen::V,cădea jos,נפל
1019,laufen::V,merge,הלך ברגל
1020,laufen::V,merge pe jos,הלך ברגל
1021,schreiten::V,păși,פסע
1022,spazierengehen::V,se plimba,טיל
1023,eilen::V,fi se grăbi,אץ
1024,eilen::V,fi se grăbi,מהר
1025,sich beeilen::V,se grăbi,מהר
1026,sausen::V,țâșni,אץ
1027,rennen::V,fugi,רץ
1028,rennen::V,alerga,רץ
1029,springen::V,sări,קפץ
1030,klettern::V,urca,טפס
1031,klettern::V,se cățăra,טפס
1032,schaukeln::V,legăna,התנדנד
1033,kriechen::V,se târî,זחל
1034,schwimmen::V,înota,שחה
1035,tauchen::V,se scufunda,צלל
1036,rudern::V,vâsli,חתר
1037,rudern::V,lopăta,חתר
1038,fahren::V,merge,נסע
1039,fliegen::V,zbura,עף
1040,gehen::V,merge,הלך
1041,weggehen::V,se duce,עזב
1042,abfahren::V,pleca,יצא
1043,anhalten::V,se opri,עצר
1044,hineingehen::V,intra,נכנס
1045,eintreten::V,intra,נכנס
1046,kommen::V,veni,בא
1047,ankommen::V,sosi,הגיע
1048,ankommen::V,ajunge,הגיע
1049,zurückkommen::V,se întoarce,שב
1050,zurückkommen::V,se întoarce,חזר
1051,bleiben::V,rămâne,נשאר
1052,warten::V,aștepta,חכה
1053,warten::V,aștepta,המתין
1054,erwarten::V,aștepta,צפה
1055,suchen::V,căuta,חפש
1056,finden::V,găsi,מצא
1057,versuchen::V,încerca,נסה
1058,vorbereiten::V,pregăti,הכין
1059,lieben::V,iubi,אהב
1060,mögen::V,plăcea a,אהב
1061,lachen::V,râde,צחק
1062,rühren::V,mișca,נגע ללב
1063,rühren::V,înduioșa,נגע ללב
1064,weinen::V,plânge,בכה
1065,schimpfen::V,înjura,גער
1066,sich ärgern::V,se supăra,זעם
1067,sich ärgern::V,se supăra,כעס
1068,sich fürchten::V,se teme,פחד
1069,sich fürchten::V,se teme,חשש
1070,sich fürchten::V,fi teamă a,פחד
1071,sich fürchten::V,fi teamă a,חשש
1072,fürchten::V,se teme de,פחד מ
1073,fürchten::V,se teme de,חשש מ
1074,fliehen::V,fugi,ברח
1075,flüchten::V,evada,נמלט
1076,sehen::V,vedea,ראה
1077,anschauen::V,privi,הביט
1078,ansehen::V,privi,התבונן
1079,hören::V,auzi,שמע
1080,zuhören::V,asculta,הקשיב
1081,probieren::V,gusta,נסה
1082,riechen::V,mirosi,הריח
1083,fühlen::V,simți,חש
1084,fühlen::V,resimți,חש
1085,scheinen::V,părea,נדמה
1086,zu sehen sein::V,se vedea,נראה
1087,vernehmen::V,auzi,נודע ל
1088,frieren::V,fi frig,קר ל
1089,tun::V,face,פעל
1090,können::V,ști,יכל
1091,können::V,putea,יכל
1092,wollen::V,dori,רצה
1093,anfangen::V,începe,התחיל
1094,beenden::V,sfârși,גמר
1095,beenden::V,termina,גמר
1096,aufhören::V,înceta,סים
1097,gelingen::V,reuși,הצליח
1098,gelingen::V,izbuti,הצליח
1099,geraten::V,reuși,עלה
1100,öffnen::V,deschide,פתח
1101,schließen::V,închide,סגר
1102,stellen::V,pune,העמיד
1103,stellen::V,așeza,העמיד
1104,setzen::V,pune,הושיב
1105,setzen::V,așeza,הושיב
1106,legen::V,pune,שם
1107,berühren::V,atinge,נגע
1108,verbinden::V,lega,קשר
1109,bedecken::V,acoperi,כסה
1110,aufhängen::V,atârna,תלה
1111,aufhängen::V,spânzura,תלה
1112,anzünden::V,aprinde,הצית
1113,aufheben::V,ridica,אסף
1114,aufheben::V,lua de jos,אסף
1115,zurücklassen::V,lăsa,השאיר
1116,zurücklassen::V,lăsa în urmă,השאיר
1117,verlieren::V,pierde,אבד
1118,fallen lassen::V,scăpa,שמט
1119,fallen lassen::V,scăpa,הפיל
1120,fallen lassen::V,arunca,שמט
1121,fallen lassen::V,arunca,הפיל
1122,machen::V,face,עשה
1123,herstellen::V,fabrica,יצר
1124,herstellen::V,confecționa,יצר
1125,bauen::V,clădi,בנה
1126,bauen::V,construi,בנה
1127,reparieren::V,repara,תקן
1128,verbessern::V,ameliora,שפר
1129,verbessern::V,îmbunătăți,שפר
1130,ändern::V,schimba,שנה
1131,ändern::V,modifica,שנה
1132,graben::V,săpa,חפר
1133,beugen::V,curba,כפף
1134,biegen::V,îndoi,כופף
1135,biegen::V,încovoia,כופף
1136,drehen::V,învârti,סובב
1137,wenden::V,întoarce,הפך
1138,umdrehen::V,învârti,סובב
1139,umdrehen::V,întoarce,סובב
1140,heben::V,ridica,הרים
1141,hochheben::V,ridica,הרים
1142,ergreifen::V,lua,אחז
1143,ergreifen::V,apuca,אחז
1144,halten::V,ține,החזיק
1145,drücken::V,apăsa,לחץ
1146,drücken::V,strânge,לחץ
1147,schieben::V,împinge,הזיז
1148,kratzen::V,zgâria,שרט
1149,kratzen::V,zgâria,שפשף
1150,lecken::V,linge,לקק
1151,beißen::V,mușca,נשך
1152,abreißen::V,rupe,קרע
1153,abreißen::V,smulge,קרע
1154,abschneiden::V,scurta,חתך
1155,binden::V,lega,קשר
1156,stecken::V,pune,תקע
1157,brechen::V,rupe,שבר
1158,brechen::V,frânge,שבר
1159,klopfen::V,ciocăni,נקש
1160,hauen::V,lovi,הכה
1161,kleben::V,lipi,הדביק
1162,reiben::V,freca,שפשף
1163,reiben::V,fricționa,שפשף
1164,streichen::V,unge,מרח
1165,schleifen::V,ascuți,השחיז
1166,schneiden::V,tăia,גזר
1167,rütteln::V,zgâlțâi,נענע
1168,schütteln::V,scutura,נער
1169,schwenken::V,agita,נופף
1170,schwenken::V,agita,טלטל
1171,schütten::V,vărsa,שפך
1172,füllen::V,umple,מלא
1173,einwickeln::V,înveli,עטף
1174,einwickeln::V,înfășura,עטף
1175,tragen::V,căra,נשא
1176,schleppen::V,târî,סחב
1177,ziehen::V,trage,משך
1178,aufbewahren::V,păstra,שמר
1179,aufbewahren::V,conserva,שמר
1180,werfen::V,arunca,זרק
1181,fangen::V,prinde,תפס
1182,packen::V,apuca,אחז
1183,verstecken::V,ascunde,החביא
1184,teilen::V,împărți,חלק
1185,schicken::V,trimite,שלח
1186,bringen::V,aduce,הביא
1187,hinzufügen::V,adăuga,הוסיף
1188,bekommen::V,obține,תפס
1189,bekommen::V,dobândi,תפס
1190,erhalten::V,primi,קבל
1191,erhalten::V,căpăta,קבל
1192,nehmen::V,lua,אחז
1193,wählen::V,opta,בחר
1194,wählen::V,alege,בחר
1195,auswählen::V,selecta,בחר ב
1196,bewahren::V,păstra,קים
1197,behindern::V,stingheri,מנע
1198,verderben::V,strica,מנע
1199,beschädigen::V,strica,הזיק
1200,zerbrechen::V,rupe,נשבר
1201,zerbrechen::V,frânge,נשבר
1202,zerreißen::V,rupe,קרע
1203,zerreißen::V,sfâșia,קרע
1204,zerstören::V,distruge,הרס
1205,zerstören::V,distruge,השמיד
1206,verbrennen::V,arde,שרף
1207,verbrennen::V,incendia,שרף
1208,geben::V,da,נתן
1209,reichen::V,întinde,העביר
1210,schenken::V,dărui,נתן במתנה
1211,versprechen::V,făgădui,הבטיח
1212,wünschen::V,ura,אחל
1213,loben::V,lăuda,שבח
1214,küssen::V,săruta,נשק
1215,wiegen::V,legăna,נדנד
1216,zudecken::V,acoperi,כסה
1217,wecken::V,trezi,עורר
1218,wecken::V,deștepta,עורר
1219,zeigen::V,arăta,הראה
1220,führen::V,călăuzi,הביא
1221,führen::V,călăuzi,הוביל
1222,lehren::V,preda,למד
1223,lehren::V,învăța,למד
1224,unterrichten::V,învăța,למד
1225,unterrichten::V,instrui,למד
1226,aufziehen::V,crește,רומם
1227,leiten::V,duce,נהל
1228,leiten::V,conduce,נהל
1229,antreiben::V,împinge,המרץ
1230,antreiben::V,încuraja,המרץ
1231,lassen::V,pune pe să,נתן
1232,einladen::V,invita,הזמין
1233,vereinigen::V,uni,אחד
1234,vereinigen::V,uni,לכד
1235,vereinigen::V,întruni,אחד
1236,vereinigen::V,întruni,לכד
1237,besuchen::V,vizita,בקר
1238,besuchen::V,face o vizită,בקר
1239,treffen::V,întâlni,פגש
1240,sich versammeln::V,se aduna,התאסף
1241,spielen::V,se juca,שחק
1242,singen::V,cânta,שר
1243,tanzen::V,dansa,רקד
1244,sich trennen::V,se separa,נפרד
1245,sich trennen::V,se despărți,נפרד
1246,verlassen::V,părăsi,עזב
1247,verlassen::V,abandona,עזב
1248,retten::V,salva,הציל
1249,bewachen::V,păzi,שמר
1250,schützen::V,ocroti,אבטח
1251,schützen::V,proteja,אבטח
1252,verteidigen::V,apăra,הגן
1253,sich schlagen::V,se bate,התכתש
1254,schießen::V,trage,ירה
1255,siegen::V,birui,גבר
1256,siegen::V,birui,נצח
1257,siegen::V,învinge,גבר
1258,siegen::V,învinge,נצח
1259,ärgern::V,supăra,עצבן
1260,schlagen::V,lovi,הכה
1261,schlagen::V,lovi,הלקה
1262,treten::V,călca,בעט
1263,stechen::V,înțepa,דקר
1264,stechen::V,împunge,דקר
1265,stoßen::V,împinge,דחק
1266,stehlen::V,fura,גנב
1267,stören::V,deranja,קטע
1268,stören::V,deranja,הפריע
1269,belästigen::V,importuna,הציק
1270,belästigen::V,importuna,הטריד
1271,verbergen::V,ascunde,הצניע
1272,täuschen::V,amăgi,שגע
1273,betrügen::V,înșela,הונה
1274,töten::V,omorî,הרג
1275,wohnen::V,sta,גר
1276,wohnen::V,locui,גר
1277,arbeiten::V,lucra,עבד
1278,sammeln::V,aduna,אסף
1279,sammeln::V,colecționa,אסף
1280,pflücken::V,culege,קטף
1281,jagen::V,vâna,צד
1282,fischen::V,pescui,דג
1283,fassen::V,prinde,תפס
1284,hüten::V,paște,רעה
1285,treiben::V,mână,הוציא
1286,anbinden::V,lega,קשר
1287,füttern::V,da de mâncare,הלעיט
1288,melken::V,mulge,חלב
1289,hacken::V,toca,קצץ
1290,hacken::V,sparge,קצץ
1291,gießen::V,uda,השקה
1292,reifen::V,pârgui,בשל
1293,zubereiten::V,găti,הכין
1294,kochen::V,găti,בשל
1295,backen::V,coace,אפה
1296,braten::V,coace,צלה
1297,braten::V,coace,טגן
1298,umrühren::V,mesteca,ערבב
1299,stricken::V,împleti,סרג
1300,nähen::V,coase,תפר
1301,färben::V,vopsi,צבע
1302,färben::V,colora,צבע
1303,reinigen::V,curăți,נקה
1304,waschen::V,spăla,רחץ
1305,waschen::V,spăla,כבס
1306,abwischen::V,șterge,נגב
1307,spülen::V,clăti,שטף
1308,fegen::V,mătura,טאטא
1309,kehren::V,mătura,טאטא
1310,baden::V,se scălda,טבל
1311,baden::V,se scălda,שחה
1312,sich waschen::V,se spăla,התרחץ
1313,ausziehen::V,și scoate,הוריד
1314,anziehen::V,îmbrăca,לבש
1315,sich anziehen::V,se îmbrăca,התלבש
1316,kämmen::V,pieptăna,סרק
1317,schmücken::V,împodobi,קשט
1318,sagen::V,zice,אמר
1319,sagen::V,spune,אמר
1320,sprechen::V,vorbi,דבר
1321,reden::V,vorbi,דבר
1322,reden::V,discuta,דבר
1323,sich unterhalten::V,conversa,שוחח
1324,sich unterhalten::V,sta de vorbă,שוחח
1325,fragen::V,întreba,שאל
1326,bitten::V,ruga,בקש
1327,erzählen::V,spune,ספר
1328,erzählen::V,povesti,ספר
1329,mitteilen::V,comunica,מסר
1330,mitteilen::V,comunica,הודיע
1331,mitteilen::V,înștiința,מסר
1332,mitteilen::V,înștiința,הודיע
1333,nennen::V,numi,קרא בשם
1334,nennen::V,chema,קרא בשם
1335,rufen::V,chema,גיס
1336,rufen::V,chema,הזמין לבוא
1337,prahlen::V,se făli,התרברב
1338,übersetzen::V,traduce,תרגם
1339,denken::V,gândi,חשב
1340,glauben::V,crede,האמין
1341,bemerken::V,observa,הבחין
1342,erkennen::V,cunoaște,זהה
1343,erkennen::V,recunoaște,זהה
1344,begreifen::V,pricepe,קלט
1345,begreifen::V,pricepe,הבין
1346,begreifen::V,înțelege,קלט
1347,begreifen::V,înțelege,הבין
1348,verstehen::V,înțelege,הבין
1349,lernen::V,învăța,למד
1350,wissen::V,ști,ידע
1351,sich erinnern an::V,a-și aminti de,זכר
1352,vergessen::V,uita,שכח
1353,messen::V,măsura,מדד
1354,zählen::V,număra,ספר
1355,rechnen::V,calcula,חשב
1356,lesen::V,citi,קרא
1357,malen::V,picta,ציר
1358,zeichnen::V,desena,שרטט
1359,schreiben::V,scrie,כתב
1360,besitzen::V,avea,היה בעל של
1361,besitzen::V,poseda,היה בעל של
1362,kaufen::V,cumpăra,קנה
1363,kaufen::V,cumpăra,רכש
1364,verkaufen::V,vinde,מכר
1365,bezahlen::V,plăti,שלם
1366,bezahlen::V,achita,שלם
1367,zahlen::V,plăti,שלם
1368,beherrschen::V,stăpâni,שלט
1369,ertragen::V,răbda,סבל
1370,ertragen::V,suporta,סבל
