,Concept_ID,se,et
73,Schnurrbart::N,siämu,vurrud
74,Schnurrbart::N,siämu,vuntsid
75,Schnurrbart::N,ää´bben,vurrud
76,Schnurrbart::N,ää´bben,vuntsid
77,Schnurrbart::N,о̄а̄бпан,vurrud
78,Schnurrbart::N,о̄а̄бпан,vuntsid
79,Bart::N,skaavtja,habe
80,Bart::N,skaavtjoe,habe
81,Bart::N,skávttjá,habe
82,Bart::N,seamu,habe
83,Bart::N,siämu,habe
84,Bart::N,seäm,habe
85,Bart::N,ся̄м,habe
86,Kinn::N,gaejpie,lõug
87,Kinn::N,gájbbe,lõug
88,Kinn::N,gáibi,lõug
89,Kinn::N,käibi,lõug
90,Kinn::N,käi´bb,lõug
91,Kinn::N,ка̄ййп,lõug
92,Kiefer[Anatomie]::N,gaejpie,lõualuu
93,Kiefer[Anatomie]::N,oalol,lõualuu
94,Kiefer[Anatomie]::N,oaloldákte,lõualuu
95,Kiefer[Anatomie]::N,gáibi,lõualuu
96,Kiefer[Anatomie]::N,uá'lultähti,lõualuu
97,Kiefer[Anatomie]::N,vuâl'lõš,lõualuu
98,Kiefer[Anatomie]::N,вуаллнешш,lõualuu
99,Kehle::N,gealoe,kõri
100,Kehle::N,tjåttå,kõri
101,Kehle::N,njiello,kõri
102,Kehle::N,čotta,kõri
103,Kehle::N,čuudâ,kõri
104,Kehle::N,čoodd,kõri
105,Kehle::N,чонт,kõri
106,Kehle::N,кэ̄ҏс,kõri
107,Hals::N,tjeapohke,kael
108,Hals::N,tjiebet,kael
109,Hals::N,čeabet,kael
110,Hals::N,čiäppát,kael
111,Hals::N,čeäppat,kael
112,Hals::N,ча̄пэх,kael
113,Genick::N,tjovrese,kukal
114,Genick::N,nisske,kukal
115,Genick::N,niehkki,kukal
116,Genick::N,niski,kukal
117,Genick::N,niek'ki,kukal
118,Genick::N,nji´šǩǩmaadd,kukal
119,Genick::N,нышшькмоант,kukal
120,Kopf::N,åejjie,pea
121,Kopf::N,oajvve,pea
122,Kopf::N,oaivi,pea
123,Kopf::N,uái'vi,pea
124,Kopf::N,vuei´vv,pea
125,Kopf::N,вуэййв,pea
126,Rücken::N,rudtje,selg
127,Rücken::N,hárddo,selg
128,Rücken::N,tjavelk,selg
129,Rücken::N,sealgi,selg
130,Rücken::N,selgi,selg
131,Rücken::N,čielgi,selg
132,Rücken::N,seä´lǧǧ,selg
133,Rücken::N,се̄лльк,selg
134,Bauch::N,tjåejjie,kõht
135,Bauch::N,tjoajvve,kõht
136,Bauch::N,čoavji,kõht
137,Bauch::N,čuáv'ji,kõht
138,Bauch::N,čåu´jj,kõht
139,Bauch::N,чо̄ввьй,kõht
140,Nabel::N,naepie,naba
141,Nabel::N,náhpe,naba
142,Nabel::N,náhpi,naba
143,Nabel::N,nääpi,naba
144,Nabel::N,nää´pp,naba
145,Nabel::N,на̄бпь,naba
146,Busen::N,boenge,rind
147,Busen::N,bållå,rind
148,Busen::N,čižži,rind
149,Busen::N,njamma,rind
150,Busen::N,njižže,rind
151,Busen::N,nje´ǯǯ,rind
152,Busen::N,раннҍт,rind
153,Brust::N,mïelke,rind
154,Brust::N,radde,rind
155,Brust::N,mielgga,rind
156,Brust::N,raddi,rind
157,Brust::N,radde,rind
158,Brust::N,râ´dd,rind
159,Brust::N,раннҍт,rind
160,Schulter::N,åelkie,õlg
161,Schulter::N,oalgge,õlg
162,Schulter::N,hárdu,õlg
163,Schulter::N,ärdee,õlg
164,Schulter::N,uál'gi,õlg
165,Schulter::N,a´rddi,õlg
166,Schulter::N,vuä´lǧǧ,õlg
167,Schulter::N,вуэллык,õlg
168,Arm::N,gïete,käsivars
169,Arm::N,giehta,käsivars
170,Arm::N,giehta,käsivars
171,Arm::N,kietâ,käsivars
172,Arm::N,kie'tâkaaṿâ,käsivars
173,Arm::N,ǩiõtt,käsivars
174,Arm::N,кӣдт,käsivars
175,Ellenbogen::N,gernjere,küünarnukk
176,Ellenbogen::N,garŋŋel,küünarnukk
177,Ellenbogen::N,gargŋil,küünarnukk
178,Ellenbogen::N,käŋŋir,küünarnukk
179,Ellenbogen::N,kõõnjâr,küünarnukk
180,Ellenbogen::N,карьнэль,küünarnukk
181,Hand::N,gïete,käsi
182,Hand::N,giehta,käsi
183,Hand::N,giehta,käsi
184,Hand::N,kietâ,käsi
185,Hand::N,ǩiõtt,käsi
186,Hand::N,кӣдт,käsi
187,Handfläche::N,gïeten-låapoe,pihk
188,Handfläche::N,giehtavuodo,pihk
189,Handfläche::N,tjårmmåvuodo,pihk
190,Handfläche::N,giehtaloahpu,pihk
191,Handfläche::N,kiämád,pihk
192,Handfläche::N,kuámmir,pihk
193,Handfläche::N,kuä´m'mer,pihk
194,Handfläche::N,ǩiõttǩeä´m'men,pihk
195,Handfläche::N,ко̄а̄ллдэгк,pihk
196,Handfläche::N,кӣдткоалдэгк,pihk
197,Finger::N,soerme,sõrm
198,Finger::N,tjuvdde,sõrm
199,Finger::N,suorbma,sõrm
200,Finger::N,čuvde,sõrm
201,Finger::N,suor'mâ,sõrm
202,Finger::N,suõrmm,sõrm
203,Finger::N,це̄ххп,sõrm
204,Fingernagel::N,gadtse,küüs
205,Fingernagel::N,guehpere,küüs
206,Fingernagel::N,gadtsa,küüs
207,Fingernagel::N,gazza,küüs
208,Fingernagel::N,kozzâ,küüs
209,Fingernagel::N,kõʒʒ,küüs
210,Fingernagel::N,кэ̄ннц,küüs
211,Nagel[Anatomie]::N,gadtse,küüs
212,Nagel[Anatomie]::N,guehpere,küüs
213,Nagel[Anatomie]::N,gadtsa,küüs
214,Nagel[Anatomie]::N,gazza,küüs
215,Nagel[Anatomie]::N,kozzâ,küüs
216,Nagel[Anatomie]::N,kõʒʒ,küüs
217,Nagel[Anatomie]::N,кэ̄ннц,küüs
218,Zeh::N,tjiehtjere,varvas
219,Zeh::N,juolggetjuvdde,varvas
220,Zeh::N,juolgesuorbma,varvas
221,Zeh::N,jyel'gisuor'mâ,varvas
222,Zeh::N,jue´lǧǧsuõrmm,varvas
223,Zeh::N,ю̄лльк-це̄һп,varvas
224,Fuß::N,juelkie,jalg
225,Fuß::N,juolgge,jalg
226,Fuß::N,juolgi,jalg
227,Fuß::N,jyel'gi,jalg
228,Fuß::N,jue´lǧǧ,jalg
229,Fuß::N,ла̄бпь,jalg
230,Ferse::N,båetskie,kand
231,Ferse::N,boasske,kand
232,Ferse::N,šušmi,kand
233,Ferse::N,šušme,kand
234,Ferse::N,jue´lǧǧkädd,kand
235,Ferse::N,ка̄ннт,kand
236,Knie::N,boelve,põlv
237,Knie::N,buolvva,põlv
238,Knie::N,čibbi,põlv
239,Knie::N,veaŋki,põlv
240,Knie::N,iidâ,põlv
241,Knie::N,puõlvv,põlv
242,Knie::N,пуллв,põlv
243,Oberschenkel::N,ruaksja,reis
244,Oberschenkel::N,tjibbe,reis
245,Oberschenkel::N,gassaváhkká,reis
246,Oberschenkel::N,badjeváhkáa,reis
247,Oberschenkel::N,čuár'bpeeḷi,reis
248,Oberschenkel::N,če´bb,reis
249,Oberschenkel::N,чуаррбе̄лль,reis
250,Bein::N,juelkie,jalg
251,Bein::N,juolgge,jalg
252,Bein::N,juolgi,jalg
253,Bein::N,jyel'gi,jalg
254,Bein::N,jue´lǧǧ,jalg
255,Bein::N,ю̄лльк,jalg
256,Körper::N,kråahpe,ihu
257,Körper::N,kråahpe,keha
258,Körper::N,rumáj,ihu
259,Körper::N,rumáj,keha
260,Körper::N,rumaš,ihu
261,Körper::N,rumaš,keha
262,Körper::N,ruumâš,ihu
263,Körper::N,ruumâš,keha
264,Körper::N,rå´pp,ihu
265,Körper::N,rå´pp,keha
266,Körper::N,лышшьк,ihu
267,Körper::N,лышшьк,keha
268,Körper::N,роаӈӈьк,ihu
269,Körper::N,роаӈӈьк,keha
270,Haut::N,njaltja,nahk
271,Haut::N,lijkke,nahk
272,Haut::N,tjuobma,nahk
273,Haut::N,liiki,nahk
274,Haut::N,liške,nahk
275,Haut::N,le´šǩǩ,nahk
276,Haut::N,лышшьк,nahk
277,Blut::N,vïrre,veri
278,Blut::N,maelie,veri
279,Blut::N,varra,veri
280,Blut::N,varra,veri
281,Blut::N,vorrâ,veri
282,Blut::N,võrr,veri
283,Blut::N,вэ̄рр,veri
284,Ader::N,åerie,veen
285,Ader::N,aajroe,veen
286,Ader::N,suodna,veen
287,Ader::N,varrasuotna,veen
288,Ader::N,suoṇâ,veen
289,Ader::N,suõnn,veen
290,Ader::N,сӯнн,veen
291,Sehne::N,soene,kõõlus
292,Sehne::N,gåårtenje,kõõlus
293,Sehne::N,suodna,kõõlus
294,Sehne::N,suotna,kõõlus
295,Sehne::N,suoṇâ,kõõlus
296,Sehne::N,suõnn,kõõlus
297,Sehne::N,сӯнн,kõõlus
298,Knochen::N,måara,luu
299,Knochen::N,måaroe,luu
300,Knochen::N,dákte,luu
301,Knochen::N,dákti,luu
302,Knochen::N,tähti,luu
303,Knochen::N,tä´htt,luu
304,Knochen::N,та̄ххт,luu
305,Knochen::N,та̄ффьт,luu
306,Gehirn::N,aajla,aju
307,Gehirn::N,vuojŋam,aju
308,Gehirn::N,vuoigŋašat,aju
309,Gehirn::N,vuoi'ŋâšeh,aju
310,Gehirn::N,vuo'ivâšneh,aju
311,Gehirn::N,vuõivâšn,aju
312,Gehirn::N,вуэййвэшна,aju
313,Herz::N,vaajmoe,süda
314,Herz::N,tsåhke,süda
315,Herz::N,váibmu,süda
316,Herz::N,váimu,süda
317,Herz::N,čââ´đ,süda
318,Herz::N,кӯттҌк,süda
319,Magen::N,tjåejjie,magu
320,Magen::N,tjoajvve,magu
321,Magen::N,čoavji,magu
322,Magen::N,čuáv'ji,magu
323,Magen::N,čåu´jj,magu
324,Magen::N,чо̄ввьй,magu
325,Leber::N,mueksie,maks
326,Leber::N,librre,maks
327,Leber::N,vuoivvas,maks
328,Leber::N,vuoivâs,maks
329,Leber::N,vuõivâs,maks
330,Leber::N,вуйвас,maks
331,Atem::N,voejngehtasse,hingeõhk
332,Atem::N,voejngehtasse,hingamine
333,Atem::N,båssånis,hingeõhk
334,Atem::N,båssånis,hingamine
335,Atem::N,vuojŋadahka,hingeõhk
336,Atem::N,vuojŋadahka,hingamine
337,Atem::N,vuoiŋŋahat,hingeõhk
338,Atem::N,vuoiŋŋahat,hingamine
339,Atem::N,vuo'iŋâstim,hingeõhk
340,Atem::N,vuo'iŋâstim,hingamine
341,Atem::N,jiõg'g,hingeõhk
342,Atem::N,jiõg'g,hingamine
343,Atem::N,вӯйнас,hingeõhk
344,Atem::N,вӯйнас,hingamine
345,Atem::N,вӯййнмушш,hingeõhk
346,Atem::N,вӯййнмушш,hingamine
347,Hunger::N,nielkie,nälg
348,Hunger::N,nielgge,nälg
349,Hunger::N,nealgi,nälg
350,Hunger::N,nelgi,nälg
351,Hunger::N,neä´lǧǧ,nälg
352,Hunger::N,не̄лльк,nälg
353,Träne::N,gïknjele,pisar
354,Träne::N,ganjál,pisar
355,Träne::N,ganjal,pisar
356,Träne::N,koonjâl,pisar
357,Träne::N,kõõnjâl,pisar
358,Träne::N,кэ̄нял,pisar
359,Geschmack::N,aelmie,maitse
360,Geschmack::N,muosse,maitse
361,Geschmack::N,smáhkka,maitse
362,Geschmack::N,máhku,maitse
363,Geschmack::N,smáhkka,maitse
364,Geschmack::N,mááhu,maitse
365,Geschmack::N,smakkâ,maitse
366,Geschmack::N,njõõd,maitse
367,Geschmack::N,smääkk,maitse
368,Geschmack::N,ня̄лльк,maitse
369,Geruch::N,haaje,lõhn
370,Geruch::N,habjja,lõhn
371,Geruch::N,hádja,lõhn
372,Geruch::N,opsâ,lõhn
373,Geruch::N,haajâ,lõhn
374,Geruch::N,õpss,lõhn
375,Geruch::N,haajj,lõhn
376,Geruch::N,апс,lõhn
377,Geruch::N,лэ̄гк,lõhn
378,Schlaf::N,nahkerh,uni
379,Schlaf::N,nager,uni
380,Schlaf::N,oados,uni
381,Schlaf::N,nagir,uni
382,Schlaf::N,naṿer,uni
383,Schlaf::N,nââ´er,uni
384,Schlaf::N,нагерь,uni
385,Traum::N,nahkere,unenägu
386,Traum::N,niehko,unenägu
387,Traum::N,niehku,unenägu
388,Traum::N,naṿer,unenägu
389,Traum::N,nââ´er,unenägu
390,Traum::N,нагерь,unenägu
391,Himmel::N,elmie,taevas
392,Himmel::N,almme,taevas
393,Himmel::N,albmi,taevas
394,Himmel::N,alme,taevas
395,Himmel::N,â´lmm,taevas
396,Himmel::N,алльм,taevas
397,Sonne::N,biejjie,päike
398,Sonne::N,bæjvásj,päike
399,Sonne::N,beaivváš,päike
400,Sonne::N,peivi,päike
401,Sonne::N,piäiváš,päike
402,Sonne::N,pei´vv,päike
403,Sonne::N,пе̄ййв,päike
404,Mond::N,aske,kuu
405,Mond::N,mánno,kuu
406,Mond::N,mánnu,kuu
407,Mond::N,máánu,kuu
408,Mond::N,mään,kuu
409,Mond::N,ма̄нн,kuu
410,Stern::N,daasta,täht
411,Stern::N,naestie,täht
412,Stern::N,násste,täht
413,Stern::N,násti,täht
414,Stern::N,täsni,täht
415,Stern::N,tä´snn,täht
416,Stern::N,та̄ссьт,täht
417,Luft::N,elmie,õhk
418,Luft::N,ájmmo,õhk
419,Luft::N,áibmu,õhk
420,Luft::N,áimu,õhk
421,Luft::N,šõŋŋ,õhk
422,Luft::N,вӯйнас,õhk
423,Wind::N,bïegke,tuul
424,Wind::N,biegga,tuul
425,Wind::N,biegga,tuul
426,Wind::N,pieg'gâ,tuul
427,Wind::N,piõg'g,tuul
428,Wind::N,пӣӈӈк,tuul
429,Welle::N,baaroe,laine
430,Welle::N,bárro,laine
431,Welle::N,bárru,laine
432,Welle::N,pááṛu,laine
433,Welle::N,päärr,laine
434,Welle::N,нэ̄ммп,laine
435,Wasser::N,tjaetsie,vesi
436,Wasser::N,tjáhtje,vesi
437,Wasser::N,čáhci,vesi
438,Wasser::N,čääci,vesi
439,Wasser::N,čää´cc,vesi
440,Wasser::N,ча̄дзь,vesi
441,Stein::N,gierkie,kivi
442,Stein::N,giergge,kivi
443,Stein::N,geađgi,kivi
444,Stein::N,keđgi,kivi
445,Stein::N,ǩeä´dǧǧ,kivi
446,Stein::N,ке̄ддҌк,kivi
447,Boden::N,betnie,maa
448,Boden::N,betnie,pinnas
449,Boden::N,ednam,maa
450,Boden::N,ednam,pinnas
451,Boden::N,bodni,maa
452,Boden::N,bodni,pinnas
453,Boden::N,vuođđu,maa
454,Boden::N,vuođđu,pinnas
455,Boden::N,ponne,maa
456,Boden::N,ponne,pinnas
457,Boden::N,vuáđ̣u,maa
458,Boden::N,vuáđ̣u,pinnas
459,Boden::N,vuâđđ,maa
460,Boden::N,vuâđđ,pinnas
461,Boden::N,лаввьн,maa
462,Boden::N,лаввьн,pinnas
463,Boden::N,е̄ммьне,maa
464,Boden::N,е̄ммьне,pinnas
465,Erde::N,jåarta,maa
466,Erde::N,mueltie,maa
467,Erde::N,ednam,maa
468,Erde::N,mållde,maa
469,Erde::N,eana,maa
470,Erde::N,eennâm,maa
471,Erde::N,mädd,maa
472,Erde::N,jânnam,maa
473,Erde::N,е̄ммьне,maa
474,Staub::N,heblie,põrm
475,Staub::N,tsumhtsie,põrm
476,Staub::N,dubme,põrm
477,Staub::N,dopmu,põrm
478,Staub::N,kovjâ,põrm
479,Staub::N,põõ´l,põrm
480,Staub::N,кэ̄ббьй,põrm
481,Rauch::N,soeve,suits
482,Rauch::N,suovva,suits
483,Rauch::N,suovva,suits
484,Rauch::N,suoṿâ,suits
485,Rauch::N,suõvv,suits
486,Rauch::N,сӯвв,suits
487,Funke::N,naestie,säde
488,Funke::N,tjuonam,säde
489,Funke::N,čuotnan,säde
490,Funke::N,čuođâlm,säde
491,Funke::N,iiskâr,säde
492,Funke::N,čuõzzâm,säde
493,Funke::N,чӯссэм,säde
494,Feuer::N,dålle,tuli
495,Feuer::N,dållå,tuli
496,Feuer::N,dolla,tuli
497,Feuer::N,tullâ,tuli
498,Feuer::N,toll,tuli
499,Feuer::N,то̄лл,tuli
500,Licht::N,tjoevke,valgus
501,Licht::N,tjuovgga,valgus
502,Licht::N,čuovga,valgus
503,Licht::N,čuovggas,valgus
504,Licht::N,čuoṿâ,valgus
505,Licht::N,toll,valgus
506,Licht::N,čuõvv,valgus
507,Licht::N,то̄лл,valgus
508,Schatten::N,skugkie,vari
509,Schatten::N,soejvene,vari
510,Schatten::N,irkes,vari
511,Schatten::N,sieges,vari
512,Schatten::N,itku,vari
513,Schatten::N,suoivâ,vari
514,Schatten::N,õõtt,vari
515,Schatten::N,ǩeeu´niǩ,vari
516,Schatten::N,кывьнэхь,vari
517,Wetter::N,vïerhtse,ilm
518,Wetter::N,dálkke,ilm
519,Wetter::N,dálki,ilm
520,Wetter::N,šoŋŋâ,ilm
521,Wetter::N,šõŋŋ,ilm
522,Wetter::N,шэ̄ӈӈ,ilm
523,Nebel::N,såavla,udu
524,Nebel::N,mearhka,udu
525,Nebel::N,murkko,udu
526,Nebel::N,mierkká,udu
527,Nebel::N,mierká,udu
528,Nebel::N,miär'kká,udu
529,Nebel::N,oṃo,udu
530,Nebel::N,sue´lnn,udu
531,Nebel::N,цӣгк,udu
532,Nebel::N,сулльн,udu
533,Wolke::N,balve,pilv
534,Wolke::N,balvva,pilv
535,Wolke::N,balva,pilv
536,Wolke::N,polvâ,pilv
537,Wolke::N,põlvv,pilv
538,Wolke::N,пэллв,pilv
539,Regen::N,ebrie,sadu
540,Regen::N,harvve,sadu
541,Regen::N,arvi,sadu
542,Regen::N,arve,sadu
543,Regen::N,â´brr,sadu
544,Regen::N,аббьр,sadu
545,Schnee::N,lopme,lumi
546,Schnee::N,moehtege,lumi
547,Schnee::N,muohta,lumi
548,Schnee::N,muohta,lumi
549,Schnee::N,muotâ,lumi
550,Schnee::N,muõtt,lumi
551,Schnee::N,вэ̄дз,lumi
552,Schnee::N,куэллт,lumi
553,Eis::N,jïenge,jää
554,Eis::N,jiegŋa,jää
555,Eis::N,jiekŋa,jää
556,Eis::N,jieŋ̣â,jää
557,Eis::N,jiõŋŋ,jää
558,Eis::N,ӣӈӈ,jää
559,Frost::N,baajkoe,pakane
560,Frost::N,tjoasskem,pakane
561,Frost::N,buolaš,pakane
562,Frost::N,puolâš,pakane
563,Frost::N,puõlâš,pakane
564,Frost::N,мӯнь,pakane
565,Kälte::N,jueskie,külm
566,Kälte::N,jueskie,külmus
567,Kälte::N,tjåetskeme,külm
568,Kälte::N,tjåetskeme,külmus
569,Kälte::N,tjoasskem,külm
570,Kälte::N,tjoasskem,külmus
571,Kälte::N,čoaskin,külm
572,Kälte::N,čoaskin,külmus
573,Kälte::N,ko'lmâsvuotâ,külm
574,Kälte::N,ko'lmâsvuotâ,külmus
575,Kälte::N,ijss,külm
576,Kälte::N,ijss,külmus
577,Kälte::N,čuä´cǩǩem,külm
578,Kälte::N,čuä´cǩǩem,külmus
579,Kälte::N,tuârggnjõs,külm
580,Kälte::N,tuârggnjõs,külmus
581,Kälte::N,кэ̄лмас,külm
582,Kälte::N,кэ̄лмас,külmus
583,Hitze::N,baahke,kuumus
584,Hitze::N,baahke,palavus
585,Hitze::N,báhkka,kuumus
586,Hitze::N,báhkka,palavus
587,Hitze::N,báhkka,kuumus
588,Hitze::N,báhkka,palavus
589,Hitze::N,pakkâ,kuumus
590,Hitze::N,pakkâ,palavus
591,Hitze::N,kuṃe,kuumus
592,Hitze::N,kuṃe,palavus
593,Hitze::N,paašt,kuumus
594,Hitze::N,paašt,palavus
595,Hitze::N,жоарр,kuumus
596,Hitze::N,жоарр,palavus
597,Raureif::N,jyjse,härmatis
598,Raureif::N,ridne,härmatis
599,Raureif::N,goarre,härmatis
600,Raureif::N,ritni,härmatis
601,Raureif::N,suhči,härmatis
602,Raureif::N,riṇe,härmatis
603,Raureif::N,ай,härmatis
604,Regenbogen::N,aatjan goengere,vikerkaar
605,Regenbogen::N,aatjan joekse,vikerkaar
606,Regenbogen::N,ádjájuoksa,vikerkaar
607,Regenbogen::N,arvedávgi,vikerkaar
608,Regenbogen::N,bajándávgi,vikerkaar
609,Regenbogen::N,äijihtävgi,vikerkaar
610,Regenbogen::N,teârmmazjohss,vikerkaar
611,Regenbogen::N,тӣрмесью̄ккс,vikerkaar
612,Donner::N,raejrie,kõu
613,Donner::N,raejrie,müristamine
614,Donner::N,átjek,kõu
615,Donner::N,átjek,müristamine
616,Donner::N,átjárájdde,kõu
617,Donner::N,átjárájdde,müristamine
618,Donner::N,áddjá,kõu
619,Donner::N,áddjá,müristamine
620,Donner::N,baján,kõu
621,Donner::N,baján,müristamine
622,Donner::N,juuṛâ,kõu
623,Donner::N,juuṛâ,müristamine
624,Donner::N,tie´rmes,kõu
625,Donner::N,tie´rmes,müristamine
626,Donner::N,тӣрмесь,kõu
627,Donner::N,тӣрмесь,müristamine
628,Donner::N,ча̄ркнэгк,kõu
629,Donner::N,ча̄ркнэгк,müristamine
630,Strömung::N,njuvvie,voolus
631,Strömung::N,njuvvie,jõevool
632,Strömung::N,ájggedáhpe,voolus
633,Strömung::N,ájggedáhpe,jõevool
634,Strömung::N,rávdnji,voolus
635,Strömung::N,rávdnji,jõevool
636,Strömung::N,virde,voolus
637,Strömung::N,virde,jõevool
638,Strömung::N,ve´rdd,voolus
639,Strömung::N,ve´rdd,jõevool
640,Strömung::N,выррьт,voolus
641,Strömung::N,выррьт,jõevool
642,Tropfen::N,gåajhkohts,tilk
643,Tropfen::N,gåjkudis,tilk
644,Tropfen::N,goaikkanas,tilk
645,Tropfen::N,čalme,tilk
646,Tropfen::N,čâ´lmm,tilk
647,Tropfen::N,ча̄лльм,tilk
648,Schaum::N,sapte,vaht
649,Schaum::N,såpptå,vaht
650,Schaum::N,sokta,vaht
651,Schaum::N,suptâ,vaht
652,Schaum::N,soptt,vaht
653,Schaum::N,со̄ппт,vaht
654,Schmutz::N,haaskoe,pori
655,Schmutz::N,haaskoe,mustus
656,Schmutz::N,duolvva,pori
657,Schmutz::N,duolvva,mustus
658,Schmutz::N,duolva,pori
659,Schmutz::N,duolva,mustus
660,Schmutz::N,durdi,pori
661,Schmutz::N,durdi,mustus
662,Schmutz::N,stänži,pori
663,Schmutz::N,stänži,mustus
664,Schmutz::N,sähss,pori
665,Schmutz::N,sähss,mustus
666,Schmutz::N,са̄ккьс,pori
667,Schmutz::N,са̄ккьс,mustus
668,Schmutz::N,не̄шшь,pori
669,Schmutz::N,не̄шшь,mustus
670,See::N,jaevrie,järv
671,See::N,jávrre,järv
672,See::N,jávri,järv
673,See::N,jävri,järv
674,See::N,jâu´rr,järv
675,See::N,я̄ввьр,järv
676,Sumpf::N,pluevie,soo
677,Sumpf::N,áhpe,soo
678,Sumpf::N,sæmssa,soo
679,Sumpf::N,jeaggi,soo
680,Sumpf::N,jeggi,soo
681,Sumpf::N,jeä´ǧ'ǧ,soo
682,Sumpf::N,ла̄ммьп,soo
683,Moor::N,pluevie,raba
684,Moor::N,jiegge,raba
685,Moor::N,suotnju,raba
686,Moor::N,karrii,raba
687,Moor::N,kä´rev,raba
688,Moor::N,veättaǩ,raba
689,Moor::N,ла̄ммьп,raba
690,Wiese::N,ïentje,aas
691,Wiese::N,ïentje,nurm
692,Wiese::N,giedde,aas
693,Wiese::N,giedde,nurm
694,Wiese::N,gieddi,aas
695,Wiese::N,gieddi,nurm
696,Wiese::N,nijtto,aas
697,Wiese::N,nijtto,nurm
698,Wiese::N,пуэшенҍ,aas
699,Wiese::N,пуэшенҍ,nurm
700,Wald::N,skåake,mets
701,Wald::N,skåajje,mets
702,Wald::N,miehtsie,mets
703,Wald::N,vuovdde,mets
704,Wald::N,miehttse,mets
705,Wald::N,vuovdi,mets
706,Wald::N,meahcci,mets
707,Wald::N,mecci,mets
708,Wald::N,vyemi,mets
709,Wald::N,vue´mm,mets
710,Wald::N,meä´c'c,mets
711,Wald::N,ля̄ммт,mets
712,Hügel::N,deava,küngas
713,Hügel::N,dievvá,küngas
714,Hügel::N,dievvá,küngas
715,Hügel::N,čummâ,küngas
716,Hügel::N,pä´rcc,küngas
717,Hügel::N,teä´rmm,küngas
718,Hügel::N,ка̄ннҌт,küngas
719,Anhöhe::N,deava,küngas
720,Anhöhe::N,jalladahke,küngas
721,Anhöhe::N,dievásj,küngas
722,Anhöhe::N,aláš,küngas
723,Anhöhe::N,luohkká,küngas
724,Anhöhe::N,tiävá,küngas
725,Anhöhe::N,poorááš,küngas
726,Anhöhe::N,ču´lpp,küngas
727,Anhöhe::N,škâu´ŋŋ,küngas
728,Anhöhe::N,ка̄ннҌт,küngas
729,Berg::N,bïerje,mägi
730,Berg::N,várre,mägi
731,Berg::N,várri,mägi
732,Berg::N,vääṛi,mägi
733,Berg::N,vää´rr,mägi
734,Berg::N,те̄ррьм,mägi
735,Gipfel::N,dalvese,mäetipp
736,Gipfel::N,tjåhkkå,mäetipp
737,Gipfel::N,čohkka,mäetipp
738,Gipfel::N,čokke,mäetipp
739,Gipfel::N,čå´ǩǩ,mäetipp
