,Concept_ID,,el
242,Freude::N,,χαρά
243,Gelächter::N,,γέλια
244,Glück::N,,ευτυχία
245,Kummer::N,,έγνοια
246,Wunsch::N,,επιθυμία
247,Lust::N,,όρεξη
248,Geist::N,,πνέυμα
249,Gedanke::N,,σκέψη
250,Gedächtnis::N,,μνήμη
251,Verstand::N,,νους
252,Sinn::N,,νόημα
253,Grund::N,,λόγος
254,Wahrheit::N,,αλήθεια
255,Gespräch::N,,συνομιλία
256,Märchen::N,,παραμύθι
257,Erzählung::N,,διήγημα
258,Nachricht::N,,είδηση
259,Neuigkeit::N,,νέο
260,Name::N,,όνομα
261,Rätsel::N,,αίνιγμα
262,Rede::N,,λόγος
263,Rede::N,,ομιλία
264,Sprache::N,,γλώσσα
265,Stimme::N,,φωνή
266,Wort::N,,λέξη
267,Zeichen::N,,σημείο
268,Ruf::N,,κραυγή
269,Lärm::N,,θόρυβος
270,Laut::N,,ήχος
271,Ton::N,,ήχος
272,Ton::N,,τόνος
273,Lied::N,,τραγούδι
274,Ruhe::N,,ησυχία
275,Leute::N,,κόσμος
276,Leute::N,,άνθρωποι
277,Volk::N,,λαός
278,Arbeit::N,,εργασία
279,Gast::N,,επισκέπτης
280,Geschenk::N,,δώρο
281,Spiel::N,,παιχνίδι
282,Gesellschaft::N,,κοινωνία
283,Hilfe::N,,βοήθεια
284,Freund::N,,φίλος
285,Kamerad::N,,σύντροφος
286,Angelegenheit::N,,υπόθεση
287,Anzahl::N,,αριθμός
288,Art::N,,είδος
289,Stück::N,,κομμάτι
290,Teil::N,,μέρος
291,Hälfte::N,,μισό
292,Kreis::N,,κύκλος
293,Kreuz::N,,σταυρός
294,Linie::N,,γραμμή
295,Strich::N,,γραμμή
296,Abstand::N,,απόσταση
297,Entfernung::N,,απόσταση
298,Gegend::N,,περιοχή
299,Gegend::N,,τοποθεσία
300,Platz::N,,χώρος
301,Ort::N,,τόπος
302,Seite::N,,πλευρά
303,Mitte::N,,μέση
304,Gegenstand::N,,αντικείμενο
305,Sache::N,,πράγμα
306,Rand::N,,άκρη
307,Rand::N,,χείλος
308,Kante::N,,άκρη
309,Ecke::N,,γωνιά
310,Spitze::N,,μύτη
311,Ende::N,,άκρη
312,Loch::N,,τρύπα
313,Winkel::N,,γωνία
314,Muster::N,,σχέδιο
315,Größe::N,,μέγεθος
316,Länge::N,,μήκος
317,Höhe::N,,ύψος
318,Gewicht::N,,βάρος
319,Menge::N,,ποσότητα
320,Haufen::N,,σωρός
321,Reihe::N,,αράδα
322,Boot::N,,βάρκα
323,Ruder::N,,κουπί
324,Schlitten::N,,έλκηθρο
325,Ski::N,,σκι
326,Lagerfeuer::N,,φωτιά
327,Last::N,,φορτίο
328,Gang::N,,δρόμος
329,Schritt::N,,βήμα
330,Norden::N,,βορράς
331,Süden::N,,νότος
332,Westen::N,,δύση
333,Osten::N,,ανατολή
334,Holz::N,,ξύλο
335,Brett::N,,σανίδι
336,Platte::N,,πλάκα
337,Stütze::N,,στήριγμα
338,Stange::N,,ραβδί
339,Stange::N,,κοντός
340,Stock::N,,ξύλο
341,Stock::N,,μπαστούνι
342,Stab::N,,ραβδί
343,Rohr::N,,σωλήνας
344,Haus::N,,σπίτι
345,Heim::N,,σπίτι
346,Ofen::N,,σόμπα
347,Ofen::N,,θερμάστρα
348,Fußboden::N,,πάτωμα
349,Tisch::N,,τραπέζι
350,Stuhl::N,,καρέκλα
351,Wiege::N,,κούνια
352,Bett::N,,κρεβάτι
353,Regal::N,,ράφι
354,Kiste::N,,κιβώτιο
355,Fenster::N,,παράθυρο
356,Tür::N,,πόρτα
357,Tor::N,,πύλη
358,Zaun::N,,φράχτης
359,Dach::N,,στέγη
360,Leiter::N,,σκάλα
361,Leiter::N,,κλίμακα
362,Besen::N,,σκούπα
363,Spaten::N,,φτυάρι
364,Schaufel::N,,φτυάρι
365,Gabel::N,,πιρούνι
366,Löffel::N,,κουτάλι
367,Messer::N,,μαχαίρι
368,Nagel::N,,καρφί
369,Netz::N,,δίχτυ
370,Haken::N,,γάντζος
371,Haken::N,,αγκίστρι
372,Griff::N,,λαβή
373,Schloss::N,,κλειδαριά
374,Bild::N,,εικόνα
375,Figur::N,,ανάστημα
376,Puppe::N,,κούκλα
377,Beutel::N,,πουγγί
378,Bündel::N,,δεμάτι
379,Tasche::N,,τσάντα
380,Eimer::N,,κουβάς
381,Deckel::N,,καπάκι
382,Geschirr::N,,σκεύη
383,Sack::N,,σάκος
384,Tasse::N,,φλιτζάνι
385,Topf::N,,χύτρα
386,Kessel::N,,καζάνι
387,Essen::N,,φαγητό
388,Nahrung::N,,τροφή
389,Speise::N,,φαγητό
390,Fleisch::N,,κρέας
391,Getreide::N,,σιτάρι
392,Brei::N,,χυλός
393,Brot::N,,ψωμί
394,Brot::N,,άρτος
395,Scheibe::N,,φέτα
396,Fett::N,,πάχος
397,Butter::N,,βούτυρο
398,Öl::N,,λάδι
399,Salz::N,,αλάτι
400,Suppe::N,,σούπα
401,Honig::N,,μέλι
402,Milch::N,,γάλα
403,Tee::N,,τσάι
404,Leder::N,,πετσί
405,Wolle::N,,μαλλί
406,Stoff::N,,ύφασμα
407,Nadel::N,,βελόνα
408,Faden::N,,κλωστή
409,Knopf::N,,κουμπί
410,Knoten::N,,κόμπος
411,Farbe::N,,μπογιά
412,Kleidung::N,,ρούχα
413,Kleidung::N,,ενδυμασία
414,Hemd::N,,πουκάμισο
415,Kragen::N,,κολάρο
416,Ärmel::N,,μανίκι
417,Hose::N,,πανταλόνι
418,Gürtel::N,,ζώνη
419,Mütze::N,,σκούφος
420,Schuh::N,,παπούτσι
421,Stiefel::N,,μπότα
422,Ring::N,,δαχτυλίδι
423,Band::N,,κορδέλα
424,Kamm::N,,χτένα
425,Spiegel::N,,καθρέφτης
426,Riemen::N,,λουρί
427,Schnur::N,,κορδόνι
428,Leine::N,,σχοινί
429,Decke::N,,κουβέρτα
430,Kissen::N,,μαξιλάρι
431,Tuch::N,,πανί
432,Tuch::N,,μαντήλι
433,Handtuch::N,,πετσέτα
434,Kraft::N,,δύναμη
435,Stärke::N,,ισχύς
436,Stärke::N,,δύναμη
437,Gesundheit::N,,υγεία
438,Krankheit::N,,αρρώστια
439,Schmerz::N,,πόνος
440,Wunde::N,,πληγή
441,Fieber::N,,πυρετός
442,Arznei::N,,φάρμακο
443,Brücke::N,,γέφυρα
444,Brunnen::N,,πηγάδι
445,Weide::N,,βοσκή
446,Pfad::N,,μονοπάτι
447,Weg::N,,δρόμος
448,Straße::N,,οδός
449,Straße::N,,δρόμος
450,Dorf::N,,χωριό
451,Stadt::N,,πόλη
452,Brief::N,,γράμμα
453,Brief::N,,επιστολή
454,Buch::N,,βιβλίο
455,Buchstabe::N,,γράμμα
456,Zeitung::N,,εφημερίδα
457,Leben::N,,ζωή
458,Leben::N,,βίος
459,Tod::N,,θάνατος
460,Grab::N,,τάφος
461,Kirche::N,,εκκλησία
462,Sünde::N,,αμαρτία
463,Gott::N,,θεός
464,Arbeiter::N,,εργάτης
465,Chef::N,,προϊστάμενος
466,Meister::N,,μάστορας
467,Meister::N,,αρχιτεχνίτης
468,Arzt::N,,γιατρός
469,Lehrer::N,,δάσκαλος
470,Geld::N,,λεφτά
471,Geld::N,,χρήματα
472,Geschäft::N,,συναλλαγή
473,Laden::N,,μαγαζί
474,Laden::N,,κατάστημα
475,Preis::N,,τιμή
476,Ware::N,,εμπόρευμα
477,Nutzen::N,,όφελος
478,Reichtum::N,,πλούτος
479,Welt::N,,κόσμος
480,Land::N,,χώρα
481,Staat::N,,κράτος
482,Staat::N,,πολιτεία
483,König::N,,βασιλιάς
484,Macht::N,,εξουσία
485,Grenze::N,,σύνορα
486,Krieg::N,,πόλεμος
487,Feind::N,,εχθρός
488,Gewalt::N,,βία
489,Kampf::N,,αγώνας
490,Bogen[Waffe]::N,,τόξο
491,Pfeil::N,,σαΐτα
492,Gewehr::N,,τουφέκι
493,Fehler::N,,λάθος
494,Fehler::N,,σφάλμα
495,Lüge::N,,ψέμα
496,Lüge::N,,ψεύδος
497,Schaden::N,,ζημία
498,Unglück::N,,δυστυχία
499,Schuld::N,,ενοχή
500,Schuld::N,,φταίξιμο
501,Alter::N,,ηλικία
502,Schluss::N,,τέλος
503,Zeit::N,,χρόνος
504,Tag::N,,μέρα
505,Tag::N,,ημέρα
506,Morgen::N,,πρωί
507,Mittag::N,,μεσημέρι
508,Abend::N,,βράδυ
509,Nacht::N,,νύχτα
510,Woche::N,,εβδομάδα
511,Monat::N,,μήνας
512,Jahr::N,,έτος
513,Jahr::N,,χρόνος
514,Frühling::N,,άνοιξη
515,Sommer::N,,καλοκαίρι
516,Herbst::N,,φθινόπωρο
517,Winter::N,,χειμώνας
518,Januar::N,,Ιανουάριος
519,Februar::N,,Φεβρουάριος
520,März::N,,Μάρτιος
521,April::N,,Απρίλιος
522,Mai::N,,Μάιος
523,Juni::N,,Ιούνιος
524,Juli::N,,Ιούλιος
525,August::N,,Αύγουστος
526,September::N,,Σεπτέμβριος
527,Oktober::N,,Οκτώβριος
528,November::N,,Νοέμβριος
529,Dezember::N,,Δεκέμβριος
530,Montag::N,,Δευτέρα
531,Dienstag::N,,Τρίτη
532,Mittwoch::N,,Τετάρτη
533,Donnerstag::N,,Πέμπτη
534,Freitag::N,,Παρασκευή
535,Samstag::N,,Σάββατο
536,Sonntag::N,,Κυριακή
537,groß::A,,μεγάλος
538,klein::A,,μικρός
539,lang::A,,μακρύς
540,kurz::A,,κοντός
541,breit::A,,φαρδύς
542,schmal::A,,στενός
543,dicht::A,,πυκνός
544,dick[Gegenstand]::A,,παχύς
545,dick[Gegenstand]::A,,χοντρός
546,dünn::A,,ψιλός
547,dünn::A,,λεπτός
548,fein::A,,ψιλός
549,fest::A,,στερεός
550,flach::A,,επίπεδος
551,glatt::A,,λείος
552,glatt::A,,ομαλός
553,hart::A,,σκληρός
554,weich::A,,μαλακός
555,rund::A,,στρογγυλός
556,spitz::A,,μυτερός
557,scharf::A,,κοφτερός
558,stumpf::A,,αμβλύς
559,schwer::A,,βαρύς
560,schön::A,,ωραίος
561,schön::A,,όμορφος
562,heiß::A,,ζεστός
563,warm::A,,θερμός
564,kalt::A,,κρύος
565,kalt::A,,ψυχρός
566,kühl::A,,δροσερός
567,frisch::A,,νωπός
568,frisch::A,,φρέσκος
569,feucht::A,,υγρός
570,nass::A,,βρεγμένος
571,trocken::A,,ξηρός
572,trocken::A,,στεγνός
573,voll::A,,γεμάτος
574,leer::A,,άδειος
575,offen::A,,ανοιχτός
576,geschlossen::A,,κλειστός
577,sauber::A,,καθαρός
578,schmutzig::A,,βρώμικος
579,schmutzig::A,,λερωμένος
580,roh::A,,ωμός
581,reif::A,,ώριμος
582,lecker::A,,νόστιμος
583,süß::A,,γλυκός
584,bitter::A,,πικρός
585,sauer::A,,ξινός
586,hell::A,,φωτεινός
587,dunkel::A,,σκοτεινός
588,schwarz::A,,μαύρος
589,schwarz::A,,μελανός
590,weiß::A,,άσπρος
591,rot::A,,κόκκινος
592,gelb::A,,κίτρινος
593,blau::A,,μπλε
594,blau::A,,γαλανός
595,grün::A,,πράσινος
596,grau::A,,γκρίζος
597,bunt::A,,ποικιλόχρωπος
598,billig::A,,φτηνός
599,teuer::A,,ακριβός
600,wertvoll::A,,πολύτιμος
601,blind::A,,τυφλός
602,taub::A,,κουφός
603,kräftig::A,,δυνατός
604,stark::A,,γερός
605,schwach::A,,αδύνατος
606,fett::A,,παχύς
607,schlank::A,,λεπτός
608,schlank::A,,λυγερός
609,hübsch::A,,όμορφος
610,hübsch::A,,χαριτωμένος
611,böse::A,,κακός
612,dumm::A,,κουτός
613,dumm::A,,ανόητος
614,faul::A,,τεμπέλης
615,fleißig::A,,εργατικός
616,geizig::A,,τσιγγούνης
617,klug::A,,έξυπνος
618,geschickt::A,,επιδέξιος
619,lieb::A,,φίλος
620,lieb::A,,αγαπητός
621,lustig::A,,εύθυμος
622,lustig::A,,χαρούμενος
623,sanft::A,,ήπιος
624,hungrig::A,,πεινασμένος
625,krank::A,,άρρωστος
626,nackt::A,,γυμνός
627,traurig::A,,λυπημένος
628,lebendig::A,,ζωντανός
629,gut::A,,καλός
630,schlecht::A,,κακός
631,richtig::A,,σωστός
632,schlimm::A,,άσχημος
633,wahr::A,,αληθής
634,wahr::A,,αληθινός
635,alt::A,,παλιός
636,neu::A,,νέος
637,neu::A,,καινούργιος
638,ehemalig::A,,παλιός
639,alt[Lebewesen]::A,,γέρος
640,jung::A,,νέος
641,arm::A,,φτωχός
642,reich::A,,πλούσιος
643,bekannt::A,,γνωστός
644,berühmt::A,,περίφημος
645,berühmt::A,,ξακουσμένος
646,fremd::A,,ξένος
647,verschieden::A,,διαφορετικός
648,nah::A,,κοντινός
649,fern::A,,μακριά
650,linker::A,,αριστερός
651,rechter::A,,δεξιός
652,anderer::A,,άλλος
653,erster::A,,πρώτος
654,zweiter::A,,δεύτερος
655,dritter::A,,τρίτος
656,letzter::A,,τελευταίος
657,allein::ADV,,μόνος
658,auf einmal::ADV,,εφάπαξ
659,zusammen::ADV,,μαζί
660,lange::ADV,,πολύν καιρό
661,plötzlich::ADV,,έξαφνα
662,sofort::ADV,,αμέσως
663,später::ADV,,αργότερα
664,jetzt::ADV,,τώρα
665,heute::ADV,,σήμερα
666,morgen::ADV,,αύριο
667,bald::ADV,,σε λίγο
668,bald::ADV,,εντός ολίγου
669,dann::ADV,,ύστερα
670,gestern::ADV,,χτες
671,einst::ADV,,ποτέ
672,einst::ADV,,άλλοτε
673,damals::ADV,,τότε
674,danach::ADV,,μετά
675,danach::ADV,,ύστερα
676,vorher::ADV,,πριν
677,vorher::ADV,,προηγουμένως
678,zuerst::ADV,,πρώτα
679,einmal::ADV,,μία φορά
680,manchmal::ADV,,κάποτε
681,oft::ADV,,συχνά
682,oft::ADV,,πολλές φορές
683,immer::ADV,,πάντα
684,immer::ADV,,πάντοτε
685,niemals::ADV,,ποτέ
686,hier::ADV,,εδώ
687,hierhin::ADV,,εδώ
688,von hier::ADV,,από δω
689,dort::ADV,,εκεί
690,dorthin::ADV,,προς τα κει
691,geradeaus::ADV,,κατευθείαν
692,vorwärts::ADV,,εμπρός
693,rückwärts::ADV,,πίσω
694,zurück::ADV,,πίσω
695,unten::ADV,,κάτω
696,hinab::ADV,,προς τα κάτω
697,oben::ADV,,πάνω
698,oben::ADV,,επάνω
699,hinauf::ADV,,προς τα πάνω
700,überall::ADV,,παντού
701,nicht::ADV,,δεν
702,ein wenig::ADV,,λιγάκι
703,kaum::ADV,,μόλις
704,sehr::ADV,,πολύ
705,so::ADV,,έτσι
706,noch::ADV,,ακόμα
707,nur::ADV,,μόνο
708,schon::ADV,,ήδη
709,schon::ADV,,κιόλας
710,wieder::ADV,,ξανά
711,vergebens::ADV,,μάταια
712,vor::PRP,,μπροστά σε
713,vor::PRP,,μπροστά από
714,hinter::PRP,,πίσω από 
715,unter::PRP,,υπό
716,unter::PRP,,κάτω από
717,durch::PRP,,διά
718,durch::PRP,,διά μέσου
719,neben::PRP,,δίπλα σε
720,zwischen::PRP,,μεταξύ
721,zwischen::PRP,,ανάμεσα σε
722,wegen::PRP,,για
723,wegen::PRP,,λόγω
724,dies::PRN,,αυτό
725,das::PRN,,το
726,alles::PRN,,όλα
727,ich::PRN,,εγώ
728,du::PRN,,σύ
729,du::PRN,,εσύ
730,er::PRN,,αυτός
731,wir::PRN,,εμείς
732,ihr::PRN,,εσείς
733,sie::PRN,,αυτοί
734,was::FPRN,,τι
735,wer::FPRN,,ποιος
736,wo::FADV,,πού
737,wohin::FADV,,πού
738,wohin::FADV,,για πού
739,wie::FADV,,πώς
740,warum::FADV,,γιατί
741,wieviel::FNUM,,πόσος
742,eins::NUM,,ένα
743,zwei::NUM,,δύο
744,drei::NUM,,τρία
745,drei::NUM,,τρεις
746,vier::NUM,,τέσσερα
747,vier::NUM,,τέσσερις
748,fünf::NUM,,πέντε
749,sechs::NUM,,έξι
750,sieben::NUM,,εφτά
751,acht::NUM,,οχτώ
752,neun::NUM,,εννιά
753,zehn::NUM,,δέκα
754,elf::NUM,,έντεκα
755,zwölf::NUM,,δώδεκα
756,zwanzig::NUM,,είκοσι
757,dreißig::NUM,,τριάντα
758,vierzig::NUM,,σαράντα
759,fünfzig::NUM,,πενήντα
760,sechzig::NUM,,εξήντα
761,siebzig::NUM,,εβδομήντα
762,achtzig::NUM,,ογδόντα
763,neunzig::NUM,,ενενήντα
764,hundert::NUM,,εκατό
765,tausend::NUM,,χίλιοι
766,und::CNJ,,και
767,oder::CNJ,,ή
768,stehen::V,,στέκομαι
769,stehen::V,,είμαι όρθιος
770,sitzen::V,,κάθομαι
771,liegen::V,,είμαι ξαπλωμένος
772,hängen::V,,κρέμομαι
773,werden::V,,γίνομαι
774,passieren::V,,συμβαίνω
775,beginnen::V,,αρχίζω
776,enden::V,,τελειώνω
777,wechseln::V,,αλλάζω
778,aufgehen[Sonne]::V,,βγαίνω
779,aufgehen[Sonne]::V,,ανατέλλω
780,untergehen[Sonne]::V,,δύω
781,untergehen[Sonne]::V,,βασιλεύω
782,scheinen[Sonne]::V,,λάμπω
783,donnern::V,,βροντώ
784,wehen::V,,φυσώ
785,strömen::V,,ρέω
786,strömen::V,,τρέχω
787,fließen::V,,ρέω
788,sich drehen::V,,γυρίζω
789,sich drehen::V,,στρέφομαι
790,schwanken::V,,ταλαντεύομαι
791,schwingen::V,,αιωρούμαι
792,schwingen::V,,ταλαντεύομαι
793,fallen::V,,πέφτω
794,brennen::V,,καίω
795,rauchen::V,,καπνίζω
796,regnen::V,,βρέχω
797,gefrieren::V,,παγώνω
798,tauen::V,,λειώνω
799,schmelzen::V,,λειώνω
800,trocknen::V,,στεγνώνω
801,sieden::V,,βράζω
802,faulen::V,,σαπίζω
803,verfaulen::V,,σαπίζω
804,reißen::V,,σχίζω
805,versinken::V,,βουλιάζω
806,versinken::V,,βυθίζομαι
807,vergehen::V,,περνώ
808,erscheinen::V,,εμφανίζομαι
809,verschwinden::V,,χάνομαι
810,verschwinden::V,,εξαφανίζομαι
811,sinken::V,,κατεβαίνω
812,abnehmen::V,,μειώνομαι 
813,zunehmen::V,,αυξάνω
814,zunehmen::V,,μεγαλώνω
815,steigen::V,,ανεβαίνω
816,wachsen::V,,μεγαλώνω
817,glänzen::V,,γυαλίζω
818,funkeln::V,,αστράφτω
819,funkeln::V,,σπιθοβολώ
820,lärmen::V,,θορυβώ
821,läuten::V,,χτυπώ 
822,klingeln::V,,κουδουνίζω
823,klirren::V,,κουδουνίζω
824,brausen::V,,βουΐζω
825,rauschen::V,,βουΐζω
826,klingen::V,,ηχώ
827,bellen::V,,γαυγίζω
828,heulen::V,,ουρλιάζω
829,blasen::V,,φυσώ
830,pfeifen::V,,σφυρίζω
831,schreien::V,,κραυγάζω
832,stöhnen::V,,βογγώ
833,zittern::V,,τρέμω
834,leben::V,,ζω
835,geboren werden::V,,γεννιέμαι
836,atmen::V,,αναπνέω
837,trinken::V,,πίνω
838,essen::V,,τρώω
839,schlucken::V,,καταπίνω
840,müde werden::V,,κουράζομαι
841,einschlafen::V,,αποκοιμιέμαι
842,schlafen::V,,κοιμάμαι
843,aufwachen::V,,ξυπνώ
844,aufstehen::V,,σηκώνομαι
845,sich erholen::V,,ξεκουράζομαι
846,krank werden::V,,αρρωσταίνω
847,krank sein::V,,ασθενώ
848,schmerzen::V,,πονώ
849,husten::V,,βήχω
850,genesen::V,,θεραπεύομαι
851,sterben::V,,πεθαίνω
852,umkommen::V,,πεθαίνω
853,sich bewegen::V,,κουνιέμαι
854,sich rühren::V,,σαλεύω
855,sich erheben::V,,επαναστατώ
856,sich setzen::V,,κάθομαι
857,hinfallen::V,,πέφτω κάτω
858,laufen::V,,τρέχω
859,schreiten::V,,βαδίζω
860,spazierengehen::V,,κάνω βόλτα
861,spazierengehen::V,,πηγαίνω περίπατο
862,eilen::V,,σπεύδω
863,sich beeilen::V,,βιάζομαι
864,sausen::V,,τρέχω γρήγορα
865,rennen::V,,τρέχω
866,springen::V,,πηδώ
867,klettern::V,,σκαρφαλώνω
