,Concept_ID,hu,ab
746,letzter::A,utolsó,аҵыхəтəантəи
747,allein::ADV,egyedül,мацара
748,auf einmal::ADV,egyszerre,зныкала
749,auf einmal::ADV,egyszerre,зныкҟьара
750,zusammen::ADV,együtt,аиц...
751,zusammen::ADV,összesen,аиц...
752,lange::ADV,sokáig,акыраамҭа
753,lange::ADV,hosszan,акыраамҭа
754,plötzlich::ADV,hirtelen,иаалырҟьаны
755,plötzlich::ADV,egyszerre,иаалырҟьаны
756,sofort::ADV,rögtön,иаразнакҵәҟьа
757,sofort::ADV,tüstént,иаразнакҵәҟьа
758,später::ADV,későn,уажəшьҭаншəа
759,jetzt::ADV,most,уажәы
760,heute::ADV,ma,иахьа
761,morgen::ADV,holnap,уаҵәы
762,bald::ADV,majd,иласны
763,bald::ADV,nemsokára,иласны
764,dann::ADV,akkor,нас
765,gestern::ADV,tegnap,иацы
766,einst::ADV,hajdan,зны
767,damals::ADV,akkor,усҟан
768,damals::ADV,akkoriban,усҟан
769,danach::ADV,azután,нас
770,vorher::ADV,előbb,уаанӡа
771,zuerst::ADV,először,азнаказы
772,zuerst::ADV,először,аҧхьа
773,einmal::ADV,egyszer,зны
774,manchmal::ADV,néha,зны-зынла
775,manchmal::ADV,olykor,зны-зынла
776,oft::ADV,sokszor,лассы-лассы
777,immer::ADV,mindig,енагь
778,immer::ADV,mindig,еснагь
779,niemals::ADV,sohasem,ианакəызаалак
780,hier::ADV,itt,ара
781,hier::ADV,itt,абра
782,hier::ADV,itt,араҟа
783,hierhin::ADV,erre,ара
784,hierhin::ADV,erre,араҟа
785,von hier::ADV,innen,арантә
786,dort::ADV,ott,уа
787,dorthin::ADV,oda,уахь
788,dorthin::ADV,oda,анахь
789,geradeaus::ADV,egyenesen,ишиашоу
790,vorwärts::ADV,előre,ҕхьаҟа
791,rückwärts::ADV,hátrafelé,шьҭахьла
792,zurück::ADV,hátra,шьҭахьҟа
793,zurück::ADV,vissza,шьҭахьҟа
794,unten::ADV,alul,лбаа
795,hinab::ADV,le,алада
796,hinab::ADV,lefelé,алада
797,oben::ADV,fenn,хыхь
798,oben::ADV,felül,хыхь
799,hinauf::ADV,fel,аҩада
800,hinauf::ADV,felfelé,аҩада
801,überall::ADV,mindenütt,зегьынцьара
802,nicht::ADV,nem,-м
803,ein wenig::ADV,egy kicsit,ҕыҭк
804,kaum::ADV,alig,аарлаҳәа
805,kaum::ADV,alig,афергьҳәа
806,sehr::ADV,nagyon,даара
807,so::ADV,úgy,ас
808,so::ADV,úgy,абас
809,noch::ADV,még,макьана
810,nur::ADV,csak,заҵәык
811,nur::ADV,csupán,заҵәык
812,schon::ADV,már,уажәшьҭа
813,schon::ADV,már,аиҳа ипоу
814,wieder::ADV,ismét,ҿыц
815,wieder::ADV,ismét,дырҩегь
816,wieder::ADV,ismét,дырҩегьых
817,wieder::ADV,megint,ҿыц
818,wieder::ADV,megint,дырҩегь
819,wieder::ADV,megint,дырҩегьых
820,vergebens::ADV,hiába,баша
821,vor::PRP,előtt,аҕхьа
822,hinter::PRP,mögött,нхыҵ
823,unter::PRP,alatt,амҵа
824,unter::PRP,alatt,амҵан
825,durch::PRP,át,
826,durch::PRP,keresztül,
827,neben::PRP,mellett,ааигуара
828,zwischen::PRP,között,абжьара
829,wegen::PRP,miatt,-иззы
830,wegen::PRP,miatt,-ҟнытә
831,wegen::PRP,végett,-иззы
832,wegen::PRP,végett,-ҟнытә
833,dies::PRN,ez,ари
834,dies::PRN,ez,абри
835,das::PRN,az,Абни
836,das::PRN,az,убри
837,alles::PRN,minden,зегьы
838,ich::PRN,én,са
839,ich::PRN,én,сара
840,du::PRN,te,бара
841,er::PRN,ő,иара
842,wir::PRN,mi,ҳара
843,ihr::PRN,ti,шәара
844,sie::PRN,ők,дара
845,was::FPRN,mi,
846,wer::FPRN,ki,дарбан
847,wo::FADV,hol,иабыкуу
848,wo::FADV,hol,аба-
849,wo::FADV,hol,ахь-
850,wohin::FADV,hova,иабыкуу
851,wohin::FADV,hova,аба-
852,wohin::FADV,hova,ахь-
853,wie::FADV,hogy,-шҕа
854,wie::FADV,hogyan,-шҕа
855,warum::FADV,miért,избан
856,wieviel::FNUM,hány,заҟа
857,wieviel::FNUM,mennyi,заҟа
858,eins::NUM,egy,акы
859,eins::NUM,egy,аӡәы
860,zwei::NUM,kettő,ҩба
861,drei::NUM,három,хҕа
862,vier::NUM,négy,ҕшьба
863,fünf::NUM,öt,хəба
864,sechs::NUM,hat,фба
865,sieben::NUM,hét,Бжьба
866,acht::NUM,nyolc,ааба
867,neun::NUM,kilenc,жәба
868,zehn::NUM,tíz,жәаба
869,elf::NUM,tizenegy,жәеизатәи
870,zwölf::NUM,tizenkettő,жәаҩа
871,zwanzig::NUM,húsz,ҩажәа
872,dreißig::NUM,harminc,ҩажәижәабатәи
873,vierzig::NUM,negyven,ҩынҩажәа
874,fünfzig::NUM,ötven,ҩынҩажәеижәаба
875,sechzig::NUM,hatvan,хынҩажәа
876,siebzig::NUM,hetven,хынҩажәижәаба
877,achtzig::NUM,nyolcvan,ҕшьынҩажәа
878,neunzig::NUM,kilencven,ҕшьынҩажәижәаба
879,hundert::NUM,száz,шәкы
880,tausend::NUM,ezer,зқьы
881,und::CNJ,és,-и
882,und::CNJ,meg,-и
883,oder::CNJ,vagy,ма
884,stehen::V,áll,агылазаара
885,sitzen::V,ül,атəара
886,sitzen::V,ül,атəа(заа)ра
887,liegen::V,fekszik,аиара
888,hängen::V,függ,акнаҳара
889,werden::V,lesz,аҟалара
890,passieren::V,történik,аҟалара
891,beginnen::V,kezdődik,алагара
892,enden::V,végződik,алгара
893,enden::V,befejeződik,алгара
894,wechseln::V,változik,аҽыҧсахра
895,aufgehen[Sonne]::V,kel,агылара
896,aufgehen[Sonne]::V,kel,ахашлара
897,aufgehen[Sonne]::V,kel,аҩаҵхахара
898,untergehen[Sonne]::V,lemegy,аҭашəара
899,scheinen[Sonne]::V,süt,акаҧхара
900,donnern::V,dörög,адыдра
901,wehen::V,fúj,асра
902,strömen::V,áramlik,акаҭəара
903,fließen::V,folyik,ацара
904,sich drehen::V,forog,ахагьежьра
905,schwanken::V,inog,аҵысра
906,schwanken::V,ingadozik,аҵысра
907,schwingen::V,leng,ахызазара
908,schwingen::V,leng,акьаандара
909,fallen::V,esik,акаҳара
910,brennen::V,ég,абылра
911,rauchen::V,füstöl,ахылҵра
912,regnen::V,esik,аура
913,gefrieren::V,megfagy,аҵаара
914,tauen::V,olvad,аӡҭра
915,schmelzen::V,olvad,ақəӡыҭра
916,schmelzen::V,olvad,аҭəара
917,schmelzen::V,elolvad,ақəӡыҭра
918,schmelzen::V,elolvad,аҭəара
919,trocknen::V,szárad,абара
920,sieden::V,forr,ашра
921,faulen::V,rothad,абаара
922,verfaulen::V,elrothad,абаара
923,verfaulen::V,elrothad,аилашра
924,verfaulen::V,megrothad,абаара
925,verfaulen::V,megrothad,аилашра
926,reißen::V,szakad,аҧжəара
927,versinken::V,süllyed,аӡааҟəрылара
928,versinken::V,elsüllyed,аӡааҟəрылара
929,vergehen::V,múlik,ацара
930,vergehen::V,elmúlik,ацара
931,erscheinen::V,feltűnik,ацəырҵра
932,erscheinen::V,megjelenik,ацəырҵра
933,verschwinden::V,letűnik,аҵашəкəара
934,sinken::V,süllyed,атəара
935,sinken::V,süllyed,алаҟəра
936,abnehmen::V,apad,ацӡаара
937,abnehmen::V,apad,аиҵалара
938,abnehmen::V,csökken,ацӡаара
939,abnehmen::V,csökken,аиҵалара
940,zunehmen::V,növekszik,аҽырҭбаара
941,zunehmen::V,növekszik,аиҵыҵра
942,zunehmen::V,növekszik,арацəахара
943,zunehmen::V,gyarapszik,аҽырҭбаара
944,zunehmen::V,gyarapszik,аиҵыҵра
945,zunehmen::V,gyarapszik,арацəахара
946,steigen::V,emelkedik,азҳара
947,steigen::V,emelkedik,ашьҭыҵра
948,steigen::V,emelkedik,адухара
949,steigen::V,emelkedik,ацлара
950,wachsen::V,nő,азҳара
951,wachsen::V,terem,азҳара
952,wachsen::V,növekszik,азҳара
953,glänzen::V,ragyog,ацыр-цырра
954,glänzen::V,ragyog,ацыҩ-цыҩра
955,glänzen::V,ragyog,аказказра
956,glänzen::V,fénylik,ацыр-цырра
957,glänzen::V,fénylik,ацыҩ-цыҩра
958,glänzen::V,fénylik,аказказра
959,funkeln::V,csillog,ашап-шапра
960,funkeln::V,csillog,ацым-цымра
961,funkeln::V,tündöklik,ашап-шапра
962,funkeln::V,tündöklik,ацым-цымра
963,lärmen::V,lármázik,ашьҭыбжьгара
964,lärmen::V,lármázik,аҕьҕьаҳәа аилалара
965,läuten::V,cseng,аҵəҵəасра
966,klingeln::V,csenget,аҵəҵəасра
967,klirren::V,csörömpöl,ахьархьарра
968,klirren::V,csörömpöl,архьархьарра
969,brausen::V,zúg,аилаҽҽара
970,brausen::V,zúg,еилашуера
971,brausen::V,morajlik,аилаҽҽара
972,brausen::V,morajlik,еилашуера
973,rauschen::V,zúg,
974,klingen::V,hangzik,агара
975,klingen::V,hangzik,ашьҭыбжь гара
976,bellen::V,ugat,ашра
977,heulen::V,bőg,ауура
978,heulen::V,üvölt,ауура
979,blasen::V,fúj,аҭəҳəара
980,pfeifen::V,fütyül,ашəшəра
981,schreien::V,kiált,аҳəҳəара
982,schreien::V,kiált,ахəаара
983,schreien::V,kiált,аҟаара
984,schreien::V,kiabál,аҳəҳəара
985,schreien::V,kiabál,ахəаара
986,schreien::V,kiabál,аҟаара
987,stöhnen::V,nyög,ақьра
988,zittern::V,remeg,аҵыс-ҵысра
989,zittern::V,reszket,аҵыс-ҵысра
990,leben::V,él,аҟазаара
991,geboren werden::V,születik,Аира
992,atmen::V,lélegzik,аҕсыҕ лагаҩагара
993,trinken::V,iszik,ажəра
994,essen::V,eszik,акрыфара
995,schlucken::V,nyel,албаадара
996,müde werden::V,elfárad,ааҕсара
997,müde werden::V,kifárad,ааҕсара
998,einschlafen::V,elalszik,ацəара
999,schlafen::V,alszik,ацəазаара
1000,aufwachen::V,felébred,аҿыхара
1001,aufstehen::V,felkel,Агəылҵра
1002,sich erholen::V,pihen,аҧсшьара
1003,krank werden::V,megbetegedik,ачмазаҩхара
1004,krank werden::V,belebetegszik,ачмазаҩхара
1005,krank sein::V,betegeskedik,аҳəарҧсарра
1006,schmerzen::V,fáj,ахьра
1007,husten::V,köhög,аимҳәара
1008,genesen::V,meggyógyul,абзиахара
1009,genesen::V,meggyógyul,аӷəӷəахара
1010,sterben::V,hal,аҧсра
1011,umkommen::V,elpusztul,аҭахара
1012,sich bewegen::V,mozog,аиҭаҵра
1013,sich rühren::V,mozdul,ақəацара
1014,sich erheben::V,feláll,аҩагылара
1015,sich erheben::V,felemelkedik,аҩагылара
1016,sich setzen::V,ül,атəара
1017,sich setzen::V,leül,атəара
1018,hinfallen::V,bukik,акаҳара
1019,hinfallen::V,elesik,акаҳара
1020,laufen::V,jár,аныҟəара
1021,schreiten::V,lép,ашьаҿа еихгара
1022,spazierengehen::V,sétál,анеи-ааира
1023,eilen::V,siet,аццакра
1024,sich beeilen::V,siet,аццакра
1025,sausen::V,robog,аҧырра
1026,sausen::V,robog,иҭрысны
1027,sausen::V,robog,ишьҭҟьаны ацара
1028,rennen::V,fut,аҩра
1029,rennen::V,szalad,аҩра
1030,springen::V,ugrik,аҧара
1031,klettern::V,kúszik,ақəлара
1032,schaukeln::V,hintázik,аҟəараҟəанҽара
1033,kriechen::V,kúszik,аҳəазара
1034,schwimmen::V,úszik,аӡсара
1035,tauchen::V,merül,ахəӡааҵəира
1036,rudern::V,evez,аҵшьра
1037,fahren::V,jár,акала
1038,fahren::V,megy,акала
1039,fahren::V,utazik,акала
1040,fliegen::V,száll,аҧырра
1041,gehen::V,megy,аиҭаҵра
1042,weggehen::V,elmegy,ацара
1043,abfahren::V,indul,адəықəлара
1044,abfahren::V,indul,ацара
1045,anhalten::V,megáll,ааныргылара
1046,hineingehen::V,bemegy,аҭалара
1047,eintreten::V,belép,аҩналара
1048,kommen::V,jön,аара
1049,kommen::V,jön,ааира
1050,ankommen::V,érkezik,ааира
1051,ankommen::V,érkezik,аара
1052,ankommen::V,érkezik,анеира
1053,ankommen::V,megérkezik,ааира
1054,ankommen::V,megérkezik,аара
1055,ankommen::V,megérkezik,анеира
1056,zurückkommen::V,visszajön,азыхынҳəра
1057,bleiben::V,marad,аанхара
1058,bleiben::V,marad,анхара
1059,bleiben::V,marad,аангылара
1060,bleiben::V,megmarad,аанхара
1061,bleiben::V,megmarad,анхара
1062,bleiben::V,megmarad,аангылара
1063,warten::V,vár,азҧшзаара
1064,warten::V,várakozik,азҧшзаара
1065,erwarten::V,vár,азҧшра
1066,erwarten::V,megvár,азҧшра
1067,suchen::V,kutat,ашьҭазаара
1068,finden::V,talál,аҧшаара
1069,versuchen::V,megpróbál,аҽазкра
1070,versuchen::V,megkísérel,аҽазкра
1071,vorbereiten::V,előkészít,армазеира
1072,lieben::V,szeret,абзиабара
1073,mögen::V,szeret,агəаҧхара
1074,lachen::V,nevet,аччара
1075,rühren::V,mozdít,арҵəуара
1076,weinen::V,sír,аҵəуара
1077,schimpfen::V,szid,ацəҳара
1078,schimpfen::V,szitkozódik,ацəҳара
1079,sich ärgern::V,mérgelődik,агəаара
1080,sich ärgern::V,bosszankodik,агəаара
1081,sich fürchten::V,fél,аӡыӡара
1082,sich fürchten::V,retteg,аӡыӡара
1083,fürchten::V,fél,ацəшəара
1084,fliehen::V,menekül,абналара
1085,fliehen::V,menekül,ацəцара
1086,flüchten::V,elmenekül,абналара
1087,flüchten::V,elmenekül,ацəцара
1088,sehen::V,néz,абара
1089,anschauen::V,megnéz,ахəаҧшра
1090,ansehen::V,néz,ахəаҧшра
1091,ansehen::V,ránéz,ахəаҧшра
1092,ansehen::V,megnéz,ахəаҧшра
1093,hören::V,hall,аҳара
1094,zuhören::V,hallgat,азыӡырҩра
1095,zuhören::V,meghallgat,азыӡырҩра
1096,probieren::V,kóstol,аҧышəара
1097,probieren::V,megkóstol,аҧышəара
1098,riechen::V,szagol,афыҩра
1099,fühlen::V,érez,анырра
1100,fühlen::V,érez,ацәакырра
1101,scheinen::V,tűnik,шәа
1102,scheinen::V,tűnik,аацәырҵа
1103,scheinen::V,látszik,шәа
1104,scheinen::V,látszik,аацәырҵа
1105,zu sehen sein::V,mutatkozik,
1106,vernehmen::V,hall,аҳара
1107,frieren::V,fázik,ашəра
1108,frieren::V,fázik,аҵаара
1109,tun::V,csinál,аҟаҵара
1110,tun::V,cselekszik,аҟаҵара
1111,können::V,tud,алшара
1112,wollen::V,akar,аҭахра
1113,anfangen::V,kezd,алагара
1114,beenden::V,befejez,алгара
1115,aufhören::V,megszűnik,аҟəыҵра
1116,gelingen::V,sikerül,аура
1117,gelingen::V,sikerül,аманшəалахара
1118,gelingen::V,sikerül,алҵра
1119,geraten::V,kerül,нзаарын
1120,geraten::V,jut,нзаарын
1121,öffnen::V,nyit,аартра
1122,öffnen::V,kinyit,аартра
1123,schließen::V,csuk,аркра
1124,schließen::V,becsuk,аркра
1125,stellen::V,állít,аргылара
1126,stellen::V,helyez,аргылара
1127,setzen::V,ültet,артəара
1128,setzen::V,helyez,артəара
1129,legen::V,tesz,ақəҵара
1130,legen::V,fektet,ақəҵара
1131,berühren::V,érint,акьысра
1132,berühren::V,érint,алакьысра
1133,verbinden::V,beköt,аҿаҳəара
1134,verbinden::V,összeköt,аҿаҳəара
1135,bedecken::V,betakar,ақəршəра
1136,bedecken::V,beborít,ақəршəра
1137,aufhängen::V,felakaszt,акнаҳара
1138,anzünden::V,gyújt,аркра
1139,anzünden::V,meggyújt,аркра
1140,aufheben::V,felemel,ашьҭыхра
1141,zurücklassen::V,hátrahagy,аныжьра
1142,verlieren::V,veszít,ацəыӡра
1143,verlieren::V,elveszít,ацəыӡра
1144,fallen lassen::V,elejt,ацəкаҳара
1145,machen::V,tesz,ачаҧара
1146,machen::V,csinál,ачаҧара
1147,herstellen::V,gyárt,аиҵдара
1148,herstellen::V,előállít,аиҵдара
1149,bauen::V,épít,аргылара
1150,reparieren::V,javít,арҽеира
1151,reparieren::V,kijavít,арҽеира
1152,reparieren::V,megjavít,арҽеира
1153,verbessern::V,megjavít,аиҕьтəра
1154,ändern::V,változtat,аҧсахра
1155,ändern::V,megváltoztat,аҧсахра
1156,graben::V,ás,ажра
1157,beugen::V,meghajt,арҟəра
1158,beugen::V,meghajt,архəара
1159,biegen::V,hajlít,арҟəра
1160,biegen::V,hajlít,архəара
1161,drehen::V,forgat,аргьежьра
1162,wenden::V,fordít,
1163,wenden::V,megfordít,
1164,umdrehen::V,megfordít,аарҳәра
1165,umdrehen::V,megforgat,аарҳәра
1166,heben::V,emel,аҩахара
1167,heben::V,emel,араҳара
1168,hochheben::V,felemel,ахагалара
1169,hochheben::V,felemel,ашьҭҳəара
1170,ergreifen::V,megfog,
1171,halten::V,tart,акра
1172,drücken::V,nyom,ақəрӷəӷəара
1173,drücken::V,megnyom,ақəрӷəӷəара
1174,schieben::V,tol,аҵгəара
1175,schieben::V,tol,агəара
1176,kratzen::V,vakar,ацəҟьара
1177,lecken::V,nyal,арбзара
1178,beißen::V,harap,ацҳара
1179,abreißen::V,letép,амжəара
1180,abschneiden::V,levág,ахҵəара
1181,abschneiden::V,levág,аҿахҵəара
1182,binden::V,köt,аҿаҳəара
1183,binden::V,kötöz,аҿаҳəара
1184,stecken::V,dug,алаҵара
1185,brechen::V,tör,аҧҵəара
1186,brechen::V,eltör,аҧҵəара
1187,klopfen::V,kopogtat,асра
1188,hauen::V,vág,ақəкшара
1189,hauen::V,levág,ақəкшара
1190,kleben::V,tapaszt,аҷабра
1191,reiben::V,dörzsöl,арҟəыҷра
1192,reiben::V,súrol,арҟəыҷра
1193,streichen::V,simít,ахьшьра
1194,schleifen::V,fen,ахра
1195,schleifen::V,csiszol,ахра
1196,schleifen::V,köszörül,ахра
1197,schneiden::V,vág,аҧҟара
1198,schneiden::V,szel,аҧҟара
1199,schneiden::V,metsz,аҧҟара
1200,rütteln::V,ráz,арҵысра
1201,schütteln::V,ráz,аршəшəара
1202,schütteln::V,megráz,аршəшəара
1203,schwenken::V,lóbál,аҟьара
1204,schwenken::V,lobogtat,аҟьара
1205,schütten::V,önt,аҭаҭəара
1206,füllen::V,tölt,арҭəра
1207,füllen::V,megtölt,арҭəра
1208,einwickeln::V,becsavar,алаҳəара
1209,tragen::V,hord,аҩагара
1210,schleppen::V,vonszol,арҳəазара
1211,ziehen::V,húz,ахара
1212,aufbewahren::V,megőriz,аҵəахра
1213,werfen::V,dob,аршəра
1214,werfen::V,hajít,аршəра
1215,fangen::V,fog,акра
1216,packen::V,megragad,анкра
1217,packen::V,megragad,аҵкаара
1218,verstecken::V,eldug,аҵəахра
1219,verstecken::V,elrejt,аҵəахра
1220,teilen::V,oszt,ашара
1221,teilen::V,megoszt,ашара
1222,schicken::V,küld,ашьҭра
1223,bringen::V,hoz,аагара
1224,bringen::V,visz,аагара
1225,hinzufügen::V,hozzáad,ацҵара
1226,bekommen::V,kap,аҧшаара
1227,bekommen::V,kap,архиара
1228,bekommen::V,kap,аура
1229,bekommen::V,megkap,аҧшаара
1230,bekommen::V,megkap,архиара
1231,bekommen::V,megkap,аура
1232,erhalten::V,kap,аиура
1233,erhalten::V,megkap,аиура
1234,nehmen::V,vesz,агара
1235,wählen::V,választ,алҧшаара
1236,auswählen::V,kiválaszt,алхра
1237,bewahren::V,megtart,
1238,behindern::V,akadályoz,аҧырхагахара
1239,behindern::V,gátol,аҧырхагахара
1240,verderben::V,elront,алгара
1241,verderben::V,elront,абжьыхра
1242,verderben::V,elront,аҧхасҭатəра
1243,beschädigen::V,rongál,аҧхасҭатəра
1244,zerbrechen::V,eltör,аҧҽра
1245,zerbrechen::V,széttör,аҧҽра
1246,zerbrechen::V,kettétör,аҧҽра
1247,zerreißen::V,eltép,аҧжəара
1248,zerreißen::V,széttép,аҧжəара
1249,zerstören::V,elpusztít,аилаҧыххаара
1250,verbrennen::V,éget,абылра
1251,verbrennen::V,eléget,абылра
1252,geben::V,ad,аҭара
1253,reichen::V,nyújt,аҭара
1254,schenken::V,ajándékoz,аҩгара
1255,versprechen::V,ígér,ақəргəыӷра
1256,wünschen::V,kíván,
1257,loben::V,dicsér,арҽхəара
1258,küssen::V,csókol,агəӡра
1259,wiegen::V,ringat,
1260,zudecken::V,betakar,аҵахҩара
1261,zudecken::V,betakar,ақəршəра
1262,wecken::V,kelt,арҿыхара
1263,wecken::V,ébreszt,арҿыхара
1264,zeigen::V,mutat,арбара
1265,führen::V,visz,аныҟəгара
1266,führen::V,vezet,аныҟəгара
1267,lehren::V,tanít,арҵара
1268,unterrichten::V,tanít,арҧхьара
1269,aufziehen::V,felnevel,ааӡара
1270,leiten::V,vezet,ахагылазаара
1271,leiten::V,vezérel,ахагылазаара
1272,antreiben::V,hajt,арццакра
1273,lassen::V,-tat,арҟаҵара
1274,lassen::V,-at,арҟаҵара
1275,einladen::V,meghív,ааҕхьара
1276,einladen::V,meghív,анаҧхьара
1277,vereinigen::V,egyesít,аилаҵара
1278,besuchen::V,látogat,абара
1279,treffen::V,talál,аҧылара
1280,sich versammeln::V,gyülekezik,аизара
1281,sich versammeln::V,összegyűlik,аизара
1282,spielen::V,játszik,ахəмарра
1283,singen::V,énekel,ашəаҳəара
1284,tanzen::V,táncol,акəашара
1285,sich trennen::V,elválik,аилыҵра
1286,verlassen::V,elhagy,акажьра
1287,retten::V,ment,Аиқəрхара
1288,bewachen::V,őriz,ахьчара
1289,schützen::V,óv,ацəыхьчара
1290,schützen::V,véd,ацəыхьчара
1291,verteidigen::V,véd,ахьчара
1292,sich schlagen::V,verekszik,аисра
1293,schießen::V,lő,ахысра
1294,siegen::V,győz,аиааира
1295,ärgern::V,bosszant,аргəаара
1296,schlagen::V,üt,асра
1297,schlagen::V,üt,аҭасра
1298,schlagen::V,ver,асра
1299,schlagen::V,ver,аҭасра
1300,treten::V,rúg,
1301,stechen::V,döf,алакшара
1302,stechen::V,szúr,алакшара
1303,stoßen::V,lök,агəҭасра
1304,stehlen::V,lop,аӡара
1305,stören::V,zavar,аҧырхагахара
1306,belästigen::V,zaklat,аргəамҵра
1307,verbergen::V,rejt,аӡара
1308,verbergen::V,elrejt,аӡара
1309,täuschen::V,megtéveszt,ажьара
1310,betrügen::V,csal,ажьара
1311,töten::V,öl,ашьра
1312,wohnen::V,lakik,анхара
1313,arbeiten::V,dolgozik,аусура
1314,sammeln::V,szed,аҟəшəара
1315,sammeln::V,gyűjt,аҟəшəара
1316,pflücken::V,szed,аҿыршəара
1317,pflücken::V,szed,аҿыхра
1318,jagen::V,vadászik,ашəарыцара
1319,fischen::V,halászik,аҧсыӡ икуеит
1320,fassen::V,fog,акра
1321,hüten::V,őriz,арҳəра
1322,hüten::V,őriz,ахьчара
1323,hüten::V,legeltet,арҳəра
1324,hüten::V,legeltet,ахьчара
1325,treiben::V,hajt,акацара
1326,anbinden::V,köt,адҳəалара
1327,füttern::V,etet,акырҿаҵара
1328,melken::V,fej,ахьара
1329,hacken::V,vág,аҟəаҟəара
1330,gießen::V,öntöz,аҵаҭəара
1331,reifen::V,érik,ашəра
1332,reifen::V,érik,аҟалара
1333,zubereiten::V,elkészít,ацура
1334,kochen::V,főz,ажəра
1335,backen::V,süt,аӡра
1336,braten::V,süt,аӡра
1337,umrühren::V,megkever,аилрыхра
1338,stricken::V,köt,аҧара
1339,nähen::V,varr,аӡахра
1340,färben::V,fest,ашəра
1341,reinigen::V,tisztít,арыцқьара
1342,waschen::V,mos,аӡәӡәара
1343,abwischen::V,letöröl,арбара
1344,spülen::V,mosogat,аҭыршара
1345,fegen::V,söpör,аҧссара
1346,kehren::V,söpör,
1347,baden::V,fürdik,аҽыкəабара
1348,sich waschen::V,mosdik,аҽыӡəӡəара
1349,sich waschen::V,mosakszik,аҽыӡəӡəара
1350,ausziehen::V,levesz,ашəыхра
1351,anziehen::V,felölt,ашəҵара
1352,anziehen::V,felvesz,ашəҵара
1353,sich anziehen::V,öltözik,аҽеилаҳəара
1354,sich anziehen::V,felöltözik,аҽеилаҳəара
1355,kämmen::V,fésül,аҳəара
1356,schmücken::V,díszít,арҧшӡара
1357,sagen::V,mond,аҳəара
1358,sprechen::V,beszél,ацəажəара
1359,reden::V,beszél,ацəажəара
1360,reden::V,beszél,аицәажәара
1361,sich unterhalten::V,beszélget,аицәажәара
1362,fragen::V,kérdez,азҵаара
1363,bitten::V,kér,аҳəара
1364,erzählen::V,mesél,аҳəара
1365,erzählen::V,elbeszél,аҳəара
1366,mitteilen::V,közöl,азыцҳара
1367,nennen::V,hív,ахьӡҵара
1368,nennen::V,nevez,ахьӡҵара
1369,rufen::V,hív,азҿыҭра
1370,prahlen::V,dicsekszik,аҽхəара
1371,übersetzen::V,fordít,аиҭагара
1372,denken::V,gondol,азхəыцра
1373,glauben::V,hisz,ахаҵара
1374,bemerken::V,észrevesz,агəаҭара
1375,erkennen::V,ráismer,адырра
1376,erkennen::V,felismer,адырра
1377,begreifen::V,felfog,аилкаара
1378,verstehen::V,ért,аҳара
1379,verstehen::V,megért,аҳара
1380,lernen::V,tanul,аҵара
1381,lernen::V,megtanul,аҵара
1382,wissen::V,tud,адырра
1383,sich erinnern an::V,emlékszik,агəаларшəара
1384,vergessen::V,felejt,ахашҭра
1385,vergessen::V,elfelejt,ахашҭра
1386,messen::V,mér,ашəара
1387,messen::V,megmér,ашəара
1388,zählen::V,számol,аҧхьаӡара
1389,zählen::V,megszámol,аҧхьаӡара
1390,rechnen::V,számít,аҳасабра
1391,lesen::V,olvas,аҧхьара
1392,malen::V,fest,
1393,zeichnen::V,rajzol,
1394,schreiben::V,ír,
1395,besitzen::V,birtokol,амазаара
1396,kaufen::V,vesz,Аахəара
1397,kaufen::V,megvesz,Аахəара
1398,verkaufen::V,elad,аҭира
1399,bezahlen::V,fizet,ахҭынҵара
1400,bezahlen::V,fizet,ашəара
1401,bezahlen::V,kifizet,ахҭынҵара
1402,bezahlen::V,kifizet,ашəара
1403,zahlen::V,fizet,ашəара
1404,zahlen::V,megfizet,ашəара
1405,beherrschen::V,ural,
1406,ertragen::V,elbír,ачҳара
1407,ertragen::V,elvisel,ачҳара
