,Concept_ID,os,lv
2806,verbergen::V,бамбӕхсын,дзебны
2807,verbergen::V,бамбӕхсын,сайӧдны
2808,verbergen::V,бамбӕхсын,slēpt
2809,verbergen::V,бамбӕхсын,paslēpt
2810,verbergen::V,басусӕг кӕнын,дзебны
2811,verbergen::V,басусӕг кӕнын,сайӧдны
2812,verbergen::V,басусӕг кӕнын,slēpt
2813,verbergen::V,басусӕг кӕнын,paslēpt
2814,täuschen::V,фӕливын,пӧръявны
2815,täuschen::V,фӕливын,ылӧдны
2816,täuschen::V,фӕливын,mānīt
2817,täuschen::V,фӕливын,maldināt
2818,täuschen::V,асайын,пӧръявны
2819,täuschen::V,асайын,ылӧдны
2820,täuschen::V,асайын,mānīt
2821,täuschen::V,асайын,maldināt
2822,betrügen::V,асайын,сӧрны
2823,betrügen::V,асайын,krāpt
2824,betrügen::V,асайын,apkrāpt
2825,töten::V,амарын,вины
2826,töten::V,амарын,nāvēt
2827,töten::V,амарын,nogalināt
2828,wohnen::V,цӕрын,овны
2829,wohnen::V,цӕрын,dzīvot
2830,arbeiten::V,кусын,уджавны
2831,arbeiten::V,кусын,strādāt
2832,arbeiten::V,кусын,darboties
2833,sammeln::V,æртонын,чукӧртны
2834,sammeln::V,æртонын,vākt
2835,pflücken::V,тонын,вотны
2836,pflücken::V,тонын,ӧктыны
2837,pflücken::V,тонын,raut
2838,pflücken::V,тонын,plūkt
2839,jagen::V,цуан кæнын,кыйсьыны
2840,jagen::V,цуан кæнын,medīt
2841,fischen::V,кæсаг ахсын æнгуырæй,чери кыйны
2842,fischen::V,кæсаг ахсын æнгуырæй,zvejot
2843,fischen::V,æнгуыр дарын,чери кыйны
2844,fischen::V,æнгуыр дарын,zvejot
2845,fassen::V,ӕрцахсын,кутны
2846,fassen::V,ӕрцахсын,saķert
2847,hüten::V,хизын,видзны
2848,hüten::V,хизын,йирӧдны
2849,hüten::V,хизын,ganīt
2850,treiben::V,скъӕрын,вӧтлыны
2851,treiben::V,скъӕрын,dzīt
2852,anbinden::V,бабæттын,домавны
2853,anbinden::V,бабæттын,piesiet
2854,anbinden::V,бабæттын,piesaistīt
2855,anbinden::V,æрбæттын,домавны
2856,anbinden::V,æрбæттын,piesiet
2857,anbinden::V,æрбæттын,piesaistīt
2858,füttern::V,холлаг дæттын,вердны
2859,füttern::V,холлаг дæттын,barot
2860,füttern::V,холлаг æвæрын,вердны
2861,füttern::V,холлаг æвæрын,barot
2862,füttern::V,дарын,вердны
2863,füttern::V,дарын,barot
2864,melken::V,дуцын,лысьтыны
2865,melken::V,дуцын,slaukt
2866,hacken::V,кæрдын,керавны
2867,hacken::V,кæрдын,kapāt
2868,hacken::V,лыгтæ кæнын,керавны
2869,hacken::V,лыгтæ кæнын,kapāt
2870,gießen::V,бакалын,киськавны
2871,gießen::V,бакалын,liet
2872,gießen::V,бакалын,laistīt
2873,reifen::V,срæгъæд уын,кисьмыны
2874,reifen::V,срæгъæд уын,briest
2875,reifen::V,сцæттæ уын,кисьмыны
2876,reifen::V,сцæттæ уын,briest
2877,zubereiten::V,сцӕттӕ кӕнын,дасьтыны
2878,zubereiten::V,сцӕттӕ кӕнын,taisīt
2879,zubereiten::V,сцӕттӕ кӕнын,gatavot
2880,kochen::V,фыцын,пуны
2881,kochen::V,фыцын,vārīt
2882,backen::V,фыцын,пӧжавны
2883,backen::V,фыцын,cept
2884,braten::V,цурын,пражитны
2885,braten::V,цурын,cept
2886,braten::V,цурын,cepināt
2887,umrühren::V,ахæццæ кæнын,сорлавны
2888,umrühren::V,ахæццæ кæнын,maisīt
2889,umrühren::V,ахæццæ кæнын,apmaisīt
2890,umrühren::V,азмæнтын,сорлавны
2891,umrühren::V,азмæнтын,maisīt
2892,umrühren::V,азмæнтын,apmaisīt
2893,umrühren::V,астауын,сорлавны
2894,umrühren::V,астауын,maisīt
2895,umrühren::V,астауын,apmaisīt
2896,stricken::V,кæнын,кӧртны
2897,stricken::V,кæнын,adīt
2898,stricken::V,бийын,кӧртны
2899,stricken::V,бийын,adīt
2900,nähen::V,хуыйын,вурны
2901,nähen::V,хуыйын,šūt
2902,färben::V,ахорын,мичӧдны
2903,färben::V,ахорын,краситны
2904,färben::V,ахорын,krāsot
2905,färben::V,ахорын,nokrāsot
2906,reinigen::V,ссыгъдæг кæнын,весавны
2907,reinigen::V,ссыгъдæг кæнын,tīrīt
2908,reinigen::V,ссыгъдæг кæнын,attīrīt
2909,reinigen::V,ныссыгъдæг кæнын,весавны
2910,reinigen::V,ныссыгъдæг кæнын,tīrīt
2911,reinigen::V,ныссыгъдæг кæнын,attīrīt
2912,reinigen::V,ныссæрфын,весавны
2913,reinigen::V,ныссæрфын,tīrīt
2914,reinigen::V,ныссæрфын,attīrīt
2915,waschen::V,ӕхсын,мыськыны
2916,waschen::V,ӕхсын,mazgāt
2917,abwischen::V,сӕрфын,чышкыны
2918,abwischen::V,сӕрфын,noslaucīt
2919,spülen::V,æнхъæвзын,пожъявны
2920,spülen::V,æнхъæвзын,skalot
2921,fegen::V,мӕрзын,чышкыны
2922,fegen::V,мӕрзын,slaucīt
2923,kehren::V,мӕрзын,чышкыны
2924,kehren::V,мӕрзын,mēzt
2925,baden::V,хи найын,купайтчыны
2926,baden::V,хи найын,peldēties
2927,sich waschen::V,хи æхсын,мыссьыны
2928,sich waschen::V,хи æхсын,mazgāties
2929,ausziehen::V,ласын,пӧрччӧдны
2930,ausziehen::V,ласын,noģērbt
2931,anziehen::V,скæнын,кӧмавны
2932,anziehen::V,скæнын,пасьтавны
2933,anziehen::V,скæнын,uzvilkt
2934,sich anziehen::V,дзаума скæнын,пасьтасьны
2935,sich anziehen::V,дзаума скæнын,apģērbties
2936,sich anziehen::V,дарæс скæнын,пасьтасьны
2937,sich anziehen::V,дарæс скæнын,apģērbties
2938,kämmen::V,ныффасын,сынавны
2939,kämmen::V,ныффасын,sukāt
2940,kämmen::V,æрфасын,сынавны
2941,kämmen::V,æрфасын,sukāt
2942,schmücken::V,фӕлындын,мичмӧдны
2943,schmücken::V,фӕлындын,rotāt
2944,schmücken::V,фӕлындын,greznot
2945,sagen::V,зæгъын,шуны
2946,sagen::V,зæгъын,висьтавны
2947,sagen::V,зæгъын,teikt
2948,sprechen::V,дзурын,сёрнитны
2949,sprechen::V,дзурын,runāt
2950,reden::V,ныхас кӕнын,сёрнитны
2951,reden::V,ныхас кӕнын,norunāt
2952,sich unterhalten::V,ныхас кæнын,сёрнитны
2953,sich unterhalten::V,ныхас кæнын,варовитны
2954,sich unterhalten::V,ныхас кæнын,sarunāties
2955,fragen::V,фӕрсын,юавны
2956,fragen::V,фӕрсын,jautāt
2957,bitten::V,курын,корны
2958,bitten::V,курын,lūgt
2959,bitten::V,курын,prasīt
2960,erzählen::V,радзурын,висьтавны
2961,erzählen::V,радзурын,stāstīt
2962,erzählen::V,ратаурæгъ кæнын,висьтавны
2963,erzählen::V,ратаурæгъ кæнын,stāstīt
2964,mitteilen::V,фехъусын кæнын,юӧртны
2965,mitteilen::V,фехъусын кæнын,висьтавны
2966,mitteilen::V,фехъусын кæнын,pavēstīt
2967,nennen::V,хонын,шуны
2968,nennen::V,хонын,ним сетны
2969,nennen::V,хонын,saukt
2970,rufen::V,сидын,корны
2971,rufen::V,сидын,saukt
2972,prahlen::V,ӕппӕлын,ошйысьны
2973,prahlen::V,ӕппӕлын,lielīties
2974,übersetzen::V,ратæлмац кæнын,вуджӧдны
2975,übersetzen::V,ратæлмац кæнын,tulkot
2976,übersetzen::V,ратæлмац кæнын,pārtulkot
2977,denken::V,ӕнхъӕлын,мӧвпавны
2978,denken::V,ӕнхъӕлын,domāt
2979,denken::V,хъуыды кӕнын,мӧвпавны
2980,denken::V,хъуыды кӕнын,domāt
2981,glauben::V,уырнын,эскыны
2982,glauben::V,уырнын,ticēt
2983,bemerken::V,фенын,казявны
2984,bemerken::V,фенын,ievērot
2985,bemerken::V,фенын,ieraudzīt
2986,erkennen::V,базонын,тӧдмавны
2987,erkennen::V,базонын,pazīt
2988,erkennen::V,базонын,atpazīt
2989,begreifen::V,ӕмбарын,вежӧртны
2990,begreifen::V,ӕмбарын,гӧгӧрвоны
2991,begreifen::V,ӕмбарын,jēgt
2992,begreifen::V,ӕмбарын,apjēgt
2993,begreifen::V,бамбарын,вежӧртны
2994,begreifen::V,бамбарын,гӧгӧрвоны
2995,begreifen::V,бамбарын,jēgt
2996,begreifen::V,бамбарын,apjēgt
2997,lernen::V,ахуыр кӕнын,вeлöдчыны
2998,lernen::V,ахуыр кӕнын,mācīties
2999,wissen::V,зонын,тӧдны
3000,wissen::V,зонын,zināt
3001,sich erinnern an::V,зæрдыл æрлæууын,казьтывны
3002,sich erinnern an::V,зæрдыл æрлæууын,дум вылӧ уськӧдны
3003,sich erinnern an::V,зæрдыл æрлæууын,atminēties
3004,sich erinnern an::V,æрымысын,казьтывны
3005,sich erinnern an::V,æрымысын,дум вылӧ уськӧдны
3006,sich erinnern an::V,æрымысын,atminēties
3007,sich erinnern an::V,æрбаймысын,казьтывны
3008,sich erinnern an::V,æрбаймысын,дум вылӧ уськӧдны
3009,sich erinnern an::V,æрбаймысын,atminēties
3010,sich erinnern an::V,æрхъуыды кæнын,казьтывны
3011,sich erinnern an::V,æрхъуыды кæнын,дум вылӧ уськӧдны
3012,sich erinnern an::V,æрхъуыды кæнын,atminēties
3013,vergessen::V,ферох кæнын,вунӧдны
3014,vergessen::V,ферох кæнын,mirst
3015,vergessen::V,ферох кæнын,aizmirst
3016,vergessen::V,айрох кæнын,вунӧдны
3017,vergessen::V,айрох кæнын,mirst
3018,vergessen::V,айрох кæнын,aizmirst
3019,messen::V,барын,муртавны
3020,messen::V,барын,mērīt
3021,zählen::V,нымайын,лыддьыны
3022,zählen::V,нымайын,skaitīt
3023,rechnen::V,хынцын,лыддьыны
3024,rechnen::V,хынцын,rēķināt
3025,lesen::V,кӕсын,лыддьыны
3026,lesen::V,кӕсын,lasīt
3027,lesen::V,фӕрсын,лыддьыны
3028,lesen::V,фӕрсын,lasīt
3029,malen::V,ныв кӕнын,серпасавны
3030,malen::V,ныв кӕнын,gleznot
3031,zeichnen::V,ныв кӕнын,серпасавны
3032,zeichnen::V,ныв кӕнын,zīmēt
3033,schreiben::V,фыссын,гижны
3034,schreiben::V,фыссын,rakstīt
3035,besitzen::V,хицау уын,лоны
3036,besitzen::V,хицау уын,piederēt
3037,kaufen::V,балхӕнын,ньӧбны
3038,kaufen::V,балхӕнын,pirkt
3039,verkaufen::V,уӕй кӕнын,вузавны
3040,verkaufen::V,уӕй кӕнын,pārdot
3041,bezahlen::V,бафидын,мынтыны
3042,bezahlen::V,бафидын,мынтысьны
3043,bezahlen::V,бафидын,apmaksāt
3044,zahlen::V,фидын,мынтыны
3045,zahlen::V,фидын,maksāt
3046,beherrschen::V,æлдариуæг кæнын,ас улын кутны
3047,beherrschen::V,æлдариуæг кæнын,valdīt
3048,ertragen::V,бавзарын,пыкны
3049,ertragen::V,бавзарын,лэптыны
3050,ertragen::V,бавзарын,panest
3051,ertragen::V,бавзарын,paciest
3052,Leine::N,,юргез
3053,Leine::N,,saite
3054,rauschen::V,,кышакывны
3055,rauschen::V,,šalkt
3056,treten::V,,лёгны
3057,treten::V,,майкны
3058,treten::V,,mīt
3059,treten::V,,paspert
3060,verstehen::V,,вежӧртны
3061,verstehen::V,,гӧгӧрвоны
3062,verstehen::V,,saprast
