,Concept_ID,udm,fi
798,danach::ADV,собере,sen jälkeen
799,vorher::ADV,азьло,ennen
800,vorher::ADV,азьвыл,ennen
801,zuerst::ADV,азьло,ensin
802,zuerst::ADV,азьло,ensiksi
803,einmal::ADV,огпол,kerran
804,manchmal::ADV,куддыръя,joskus
805,oft::ADV,ӵем,usein
806,immer::ADV,пыр,aina
807,immer::ADV,котьку,aina
808,niemals::ADV,уз ноку,ei koskaan
809,hier::ADV,татын,tässä
810,hier::ADV,татын,täällä
811,hierhin::ADV,татчы,tähän
812,von hier::ADV,татысь,tästä
813,von hier::ADV,татысь,täältä
814,dort::ADV,отӥ,siinä
815,dort::ADV,отӥ,siellä
816,dort::ADV,отын,siinä
817,dort::ADV,отын,siellä
818,dorthin::ADV,отчы,sinne
819,dorthin::ADV,отчы,tuonne
820,geradeaus::ADV,меӵак,suoraan
821,vorwärts::ADV,азьлань,eteenpäin
822,rückwärts::ADV,берлань,taaksepäin
823,zurück::ADV,берен,takaisin
824,zurück::ADV,берлань,takaisin
825,unten::ADV,улын,alhaalla
826,hinab::ADV,улэ,alas
827,oben::ADV,вылын,ylhäällä
828,oben::ADV,вылӥын,ylhäällä
829,hinauf::ADV,вылэ,ylös
830,hinauf::ADV,вылӥе,ylös
831,hinauf::ADV,выллань,ylös
832,überall::ADV,котькытын,kaikkialla
833,überall::ADV,пасьтана,kaikkialla
834,nicht::ADV,уз,ei
835,ein wenig::ADV,ичи,vähän
836,ein wenig::ADV,ӧжыт,vähän
837,ein wenig::ADV,огшап,vähän
838,kaum::ADV,муртса,tuskin
839,sehr::ADV,туж,kovin
840,sehr::ADV,туж,oikein
841,sehr::ADV,лекос,kovin
842,sehr::ADV,лекос,oikein
843,so::ADV,озьы,näin
844,so::ADV,тазьы,näin
845,noch::ADV,на,vielä
846,nur::ADV,гинэ,vain
847,nur::ADV,гинэ,ainoastaan
848,schon::ADV,ни,jo
849,schon::ADV,ини,jo
850,wieder::ADV,нош,taas
851,wieder::ADV,нош,jälleen
852,wieder::ADV,кайта,taas
853,wieder::ADV,кайта,jälleen
854,vergebens::ADV,юнме,turhaan
855,vor::PRP,азьын,edessä
856,hinter::PRP,берын,takana
857,hinter::PRP,бӧрсьы,takana
858,unter::PRP,улын,alla
859,durch::PRP,пыр,läpi
860,durch::PRP,пыр,kautta
861,durch::PRP,пыртӥ,läpi
862,durch::PRP,пыртӥ,kautta
863,neben::PRP,бордын,vieressä
864,zwischen::PRP,вискын,välillä
865,wegen::PRP,сэрен,takia
866,wegen::PRP,сэрен,vuoksi
867,dies::PRN,та,tämä
868,das::PRN,со,se
869,alles::PRN,ваньмыз,kaikki
870,ich::PRN,мон,minä
871,du::PRN,тон,sinä
872,er::PRN,со,hän
873,wir::PRN,ми,me
874,ihr::PRN,тӥ,te
875,sie::PRN,соос,he
876,was::FPRN,ма,mikä
877,wer::FPRN,кин,ken
878,wer::FPRN,кин,kuka
879,wo::FADV,кытын,missä
880,wohin::FADV,кытчы,mihin
881,wie::FADV,кызьы,miten
882,wie::FADV,кызьы,kuinka
883,warum::FADV,малы,miksi
884,wieviel::FNUM,кӧня,paljonko
885,wieviel::FNUM,кӧня,kuinka paljon
886,eins::NUM,одӥг,yksi
887,zwei::NUM,кык,kaksi
888,drei::NUM,куинь,kolme
889,vier::NUM,ньыль,neljä
890,fünf::NUM,вить,viisi
891,sechs::NUM,куать,kuusi
892,sieben::NUM,сизьым,seitsemän
893,acht::NUM,тямыс,kahdeksan
894,neun::NUM,укмыс,yhdeksän
895,zehn::NUM,дас,kymmenen
896,elf::NUM,дас одӥг,yksitoista
897,zwölf::NUM,дас кык,kaksitoista
898,zwanzig::NUM,кызь,kaksikymmentä
899,dreißig::NUM,куамын,kolmekymmentä
900,vierzig::NUM,ньыльдон,neljäkymmentä
901,fünfzig::NUM,витьтон,viisikymmentä
902,sechzig::NUM,куатьтон,kuusikymmentä
903,siebzig::NUM,сизьымдон,seitsemänkymmentä
904,achtzig::NUM,тямыстон,kahdeksankymmentä
905,neunzig::NUM,укмыстон,yhdeksänkymmentä
906,hundert::NUM,сю,sata
907,tausend::NUM,сюрс,tuhat
908,und::CNJ,и,ja
909,und::CNJ,но,ja
910,oder::CNJ,яке,tai
911,stehen::V,сылыны,seisoa
912,sitzen::V,пукыны,istua
913,liegen::V,кылльыны,maata
914,hängen::V,ошкыса улыны,riippua
915,werden::V,луыны,tulla
916,werden::V,луыны,joutua
917,passieren::V,луыны,sattua
918,passieren::V,луыны,tapahtua
919,beginnen::V,кутскыны,alkaa
920,enden::V,бырыны,loppua
921,enden::V,бырыны,päättyä
922,wechseln::V,воштӥськыны,vaihtua
923,wechseln::V,воштӥськыны,vaihdella
924,aufgehen[Sonne]::V,ӝужаны,nousta
925,untergehen[Sonne]::V,пуксьыны,laskea
926,scheinen[Sonne]::V,пиштыны,paistaa
927,scheinen[Sonne]::V,чиляны,paistaa
928,donnern::V,гудыръяны,jyristä
929,wehen::V,пелляськыны,tuulla
930,wehen::V,пелляськыны,puhaltaa
931,strömen::V,киськыны,virrata
932,strömen::V,исьтӥськыны,virrata
933,fließen::V,бызьыны,valua
934,fließen::V,бызьыны,juosta
935,sich drehen::V,берганы,pyöriä
936,schwanken::V,вошъяськыны,horjua
937,schwingen::V,шонаськыны,heilua
938,schwingen::V,шонаськыны,värähdellä
939,fallen::V,усьыны,pudota
940,fallen::V,усьыны,langeta
941,brennen::V,ӝуаны,palaa
942,rauchen::V,ӵындыны,savuta
943,regnen::V,зорыны,sataa
944,gefrieren::V,кынмыны,jäätyä
945,tauen::V,шунаны,sulaa
946,schmelzen::V,шунаны,sulaa
947,trocknen::V,куасьмыны,kuivua
948,sieden::V,пӧзьыны,kiehua
949,faulen::V,сисьмыны,mädätä
950,verfaulen::V,сисьмыны,mädätä
951,verfaulen::V,сисьмыны,mädäntyä
952,reißen::V,кеськыны,revetä
953,versinken::V,выйыны,upota
954,versinken::V,выйыны,vajota
955,vergehen::V,ортчыны,kulua
956,erscheinen::V,адскыны,ilmestyä
957,verschwinden::V,бырыны,kadota
958,sinken::V,усьыны,vajota
959,abnehmen::V,синыны,vähetä
960,zunehmen::V,йылыны,kasvaa
961,zunehmen::V,йылыны,lisääntyä
962,steigen::V,лӧпкыны,nousta
963,wachsen::V,будыны,kasvaa
964,glänzen::V,чиляны,kiiltää
965,glänzen::V,пиштыны,kiiltää
966,funkeln::V,чилекъяны,kipinöidä
967,lärmen::V,уретыны,meluta
968,lärmen::V,ӵашетыны,meluta
969,läuten::V,жингыртыны,soida
970,klingeln::V,жингыртыны,soida
971,klirren::V,жильккетыны,kalista
972,brausen::V,лекъяськыны,kohista
973,rauschen::V,ӵашетыны,kohista
974,klingen::V,кылӥськыны,soida
975,bellen::V,утыны,haukkua
976,heulen::V,вузыны,ulvoa
977,blasen::V,пельтыны,puhaltaa
978,pfeifen::V,шуланы,viheltää
979,schreien::V,черекъяны,kirkua
980,schreien::V,кесяськыны,kirkua
981,stöhnen::V,ӝуштыны,voihkia
982,zittern::V,дырекъяны,vapista
983,zittern::V,куалекъяны,vapista
984,leben::V,улыны,elää
985,geboren werden::V,вордӥськыны,syntyä
986,atmen::V,шоканы,hengittää
987,trinken::V,юыны,juoda
988,essen::V,сиыны,syödä
989,schlucken::V,ньылыны,niellä
990,müde werden::V,жадьыны,uupua
991,einschlafen::V,умме усьыны,uinahtaa
992,schlafen::V,кӧлыны,maata
993,schlafen::V,кӧлыны,nukkua
994,aufwachen::V,сайканы,herätä
995,aufstehen::V,султыны,nousta
996,aufstehen::V,султыны,nousta ylös
997,sich erholen::V,шутэтскыны,levätä
998,krank werden::V,висьыны,sairastua
999,krank sein::V,висьыны,potea
1000,krank sein::V,висьыны,sairastaa
1001,schmerzen::V,висьыны,särkeä
1002,schmerzen::V,висьыны,kivistää
1003,husten::V,кызыны,yskiä
1004,genesen::V,юнматскыны,toipua
1005,genesen::V,бурмытскылыны,toipua
1006,sterben::V,кулыны,kuolla
1007,umkommen::V,бырыны,saada surmansa
1008,umkommen::V,бырыны,kuolla
1009,sich bewegen::V,вырыны,liikkua
1010,sich rühren::V,вырӟыны,liikahtaa
1011,sich rühren::V,вырӟылыны,liikahtaa
1012,sich erheben::V,султыны,nousta
1013,sich setzen::V,пуксьыны,istuutua
1014,hinfallen::V,усьыны,kaatua
1015,laufen::V,мыныны,kävellä
1016,schreiten::V,вамышъяны,astua
1017,schreiten::V,вамышъяны,astella
1018,spazierengehen::V,мыныны,kävellä
1019,spazierengehen::V,ветлыны,kävellä
1020,eilen::V,дыртыны,kiirehtiä
1021,sich beeilen::V,дыртыны,kiirehtiä
1022,sich beeilen::V,дыртыны,olla kiireissään
1023,sausen::V,туж ӝог мыныны,rynnätä
1024,sausen::V,туж ӝог мыныны,viilettää
1025,rennen::V,бызьылыны,juosta
1026,springen::V,тэтчаны,hypätä
1027,klettern::V,тубаны,kiivetä
1028,schaukeln::V,лэйканы,kiikkua
1029,schaukeln::V,шонаськыны,kiikkua
1030,kriechen::V,нюж ветлыны,ryömiä
1031,schwimmen::V,уяны,uida
1032,tauchen::V,зумылыны,sukeltaa
1033,rudern::V,полсаны,soutaa
1034,fahren::V,ветлыны,ajaa
1035,fahren::V,ветлыны,kulkea
1036,fliegen::V,лобаны,lentää
1037,gehen::V,мыныны,käydä
1038,weggehen::V,кошкыны,lähteä
1039,weggehen::V,кошкыны,poistua
1040,abfahren::V,кошкыны,lähteä
1041,anhalten::V,дугдыны,pysähtyä
1042,anhalten::V,дугдыны,seisahtua
1043,hineingehen::V,пырыны,mennä sisään
1044,eintreten::V,пырыны,astua sisään
1045,kommen::V,вуыны,tulla
1046,kommen::V,лыктыны,tulla
1047,ankommen::V,вуыны,saapua
1048,zurückkommen::V,берытскыны,palata
1049,bleiben::V,кыльыны,jäädä
1050,bleiben::V,кыльыны,viipyä
1051,warten::V,витьыны,odottaa
1052,erwarten::V,витьыны,odottaa
1053,erwarten::V,возьманы,odottaa
1054,suchen::V,утчаны,etsiä
1055,finden::V,шедьтыны,löytää
1056,versuchen::V,турттыны,yrittää
1057,vorbereiten::V,дасяны,valmistaa
1058,lieben::V,гажаны,pitää
1059,lieben::V,гажаны,rakastaa
1060,mögen::V,яратыны,pitää
1061,mögen::V,яратыны,tykätä
1062,lachen::V,серекъяны,nauraa
1063,rühren::V,сюлме йӧтыны,liikuttaa
1064,weinen::V,бӧрдыны,itkeä
1065,schimpfen::V,даллашыны,haukkua
1066,sich ärgern::V,лекъяськыны,suuttua
1067,sich fürchten::V,кышканы,pelätä
1068,sich fürchten::V,курданы,pelätä
1069,fürchten::V,курданы,pelätä
1070,fürchten::V,кышканы,pelätä
1071,fliehen::V,пегӟыны,paeta
1072,flüchten::V,пегӟыны,paeta
1073,sehen::V,адӟыны,nähdä
1074,anschauen::V,учкыны,katsoa
1075,ansehen::V,учкыны,katsoa
1076,hören::V,кылыны,kuulla
1077,zuhören::V,кылзыны,kuunnella
1078,probieren::V,веръяны,maistaa
1079,riechen::V,зынъяны,haistaa
1080,fühlen::V,шӧдыны,tuntea
1081,scheinen::V,адскыны,tuntua
1082,zu sehen sein::V,адӟиськыны,näkyä
1083,vernehmen::V,кылыны,kuulla
1084,frieren::V,кынмыны,palella
1085,tun::V,карыны,tehdä
1086,können::V,быгатыны,osata
1087,wollen::V,потыны,tahtoa
1088,anfangen::V,кутскыны,ruveta
1089,anfangen::V,кутскыны,aloittaa
1090,beenden::V,быдтыны,lopettaa
1091,beenden::V,быдэстыны,lopettaa
1092,aufhören::V,дугдыны,loppua
1093,gelingen::V,быгатыны,onnistua
1094,gelingen::V,луыны,onnistua
1095,geraten::V,лэсяны,sujua
1096,geraten::V,лэсяны,joutua
1097,öffnen::V,усьтыны,avata
1098,öffnen::V,усьтыны,aukaista
1099,schließen::V,пытсаны,sulkea
1100,stellen::V,пуктыны,panna
1101,stellen::V,пуктыны,asettaa
1102,setzen::V,пуктыны,panna
1103,setzen::V,пуктыны,istuttaa
1104,legen::V,поныны,panna
1105,legen::V,поныны,asettaa
1106,berühren::V,исаны,koskea
1107,berühren::V,исаны,koskettaa
1108,verbinden::V,герӟаны,liittää
1109,verbinden::V,герӟаны,yhdistää
1110,bedecken::V,пытсаны,kattaa
1111,bedecken::V,пытсаны,peittää
1112,aufhängen::V,ошыны,ripustaa
1113,anzünden::V,ӝуатыны,sytyttää
1114,aufheben::V,ӝутыны,ylös nostaa
1115,aufheben::V,ӝутыны,nostaa
1116,zurücklassen::V,кельтыны,jättää
1117,verlieren::V,ыштыны,kadottaa
1118,fallen lassen::V,уськытыны,pudottaa
1119,machen::V,лэсьтыны,tehdä
1120,herstellen::V,лэсьтыны,tuottaa
1121,herstellen::V,лэсьтыны,valmistaa
1122,bauen::V,пуктыны,rakentaa
1123,reparieren::V,тупатыны,korjata
1124,verbessern::V,умоятыны,parantaa
1125,ändern::V,воштыны,muuttaa
1126,graben::V,копаны,kaivaa
1127,beugen::V,губыртыны,taivuttaa
1128,biegen::V,куасаны,taivuttaa
1129,drehen::V,бергатыны,kääntää
1130,wenden::V,берыктыны,kääntää
1131,umdrehen::V,берыктыны,kääntää
1132,heben::V,ӝутыны,nostaa
1133,heben::V,ӝутыны,kohottaa
1134,hochheben::V,ӝутъяны,nostaa
1135,ergreifen::V,кутыны,tarttua
1136,ergreifen::V,кырмыны,tarttua
1137,halten::V,возьыны,pitää
1138,drücken::V,зӥбыны,painaa
1139,drücken::V,зӥбыны,puristaa
1140,drücken::V,пачкатыны,painaa
1141,drücken::V,пачкатыны,puristaa
1142,schieben::V,донганы,työntää
1143,kratzen::V,вуштыны,raapia
1144,lecken::V,нюлыны,nuolla
1145,beißen::V,куртчыны,purra
1146,abreißen::V,ишкалтыны,repiä
1147,abschneiden::V,шорыны,leikata poikki
1148,abschneiden::V,шорыны,leikata
1149,abschneiden::V,вандыны,leikata poikki
1150,abschneiden::V,вандыны,leikata
1151,binden::V,керттыны,sitoa
1152,stecken::V,мертчытыны,pistää
1153,brechen::V,тӥяны,murtaa
1154,klopfen::V,йыганы,koputtaa
1155,klopfen::V,йыганы,kolkuttaa
1156,klopfen::V,шарккетыны,koputtaa
1157,klopfen::V,шарккетыны,kolkuttaa
1158,hauen::V,жугыны,lyödä
1159,hauen::V,тышканы,lyödä
1160,kleben::V,лякыны,liimata
1161,reiben::V,зыраны,hieroa
1162,reiben::V,зыраны,hangata
1163,reiben::V,вуштыны,hieroa
1164,reiben::V,вуштыны,hangata
1165,streichen::V,зыраны,sivellä
1166,schleifen::V,шерыны,hioa
1167,schneiden::V,вандыны,leikata
1168,rütteln::V,зуркатыны,ravistaa
1169,schütteln::V,куалекъятыны,pudistaa
1170,schwenken::V,шонаны,heiluttaa
1171,schütten::V,лэзьыны,kaataa
1172,füllen::V,тырмытыны,täyttää
1173,einwickeln::V,биньыны,kääriä
1174,tragen::V,нуыны,kantaa
1175,schleppen::V,кыскыны,raahata
1176,ziehen::V,кыскыны,vetää
1177,aufbewahren::V,возьыны,säilyttää
1178,werfen::V,куяны,viskata
1179,werfen::V,лэзяны,viskata
1180,fangen::V,кутыны,napata
1181,fangen::V,кутыны,ottaa kiinni
1182,packen::V,кутыны,tarttua
1183,packen::V,кырмыны,tarttua
1184,verstecken::V,ватыны,kätkeä
1185,verstecken::V,ватыны,piilottaa
1186,teilen::V,люкыны,jakaa
1187,schicken::V,ыстыны,lähettää
1188,bringen::V,вайыны,viedä
1189,hinzufügen::V,ватсаны,lisätä
1190,bekommen::V,басьтыны,saada
1191,erhalten::V,басьтыны,saada
1192,nehmen::V,кутыны,ottaa
1193,nehmen::V,басьтыны,ottaa
1194,wählen::V,бырйыны,valita
1195,auswählen::V,бырйыны,valikoida
1196,bewahren::V,возьыны,säilyttää
1197,behindern::V,могӟытыны,estää
1198,verderben::V,сӧрыны,pilata
1199,verderben::V,сӧрыны,turmella
1200,beschädigen::V,урод лэсьтыны,vioittaa
1201,beschädigen::V,урод лэсьтыны,vahingoittaa
1202,zerbrechen::V,сӧрыны,rikkoa
1203,zerreißen::V,кесяны,repiä rikki
1204,zerreißen::V,кесяны,repiä palasiksi
1205,zerstören::V,куашкатыны,hävittää
1206,verbrennen::V,сутыны,polttaa
1207,geben::V,сётыны,antaa
1208,reichen::V,сётыны,ojentaa
1209,schenken::V,кузьманы,lahjoittaa
1210,versprechen::V,кыл сётыны,luvata
1211,wünschen::V,сӥзьыны,toivottaa
1212,loben::V,ушъяны,ylistää
1213,küssen::V,чупаны,suudella
1214,wiegen::V,веттаны,tuudittaa
1215,wiegen::V,веттаны,keinuttaa
1216,wiegen::V,лэйкатыны,tuudittaa
1217,wiegen::V,лэйкатыны,keinuttaa
1218,zudecken::V,шобыртыны,peittää
1219,wecken::V,сайкатыны,herättää
1220,zeigen::V,возьматыны,näyttää
1221,zeigen::V,возьматыны,osoittaa
1222,führen::V,нуыны,johdattaa
1223,lehren::V,дышетыны,opettaa
1224,unterrichten::V,дышетыны,opettaa
1225,aufziehen::V,будэтыны,kasvattaa
1226,leiten::V,кивалтыны,johtaa
1227,antreiben::V,дыртытыны,hoputtaa
1228,lassen::V,-ытыны,antaa
1229,einladen::V,ӧтьыны,kutsua
1230,vereinigen::V,огазеяны,yhdistää
1231,besuchen::V,адӟыськыны,vierailla
1232,treffen::V,пумитаны,tavata
1233,sich versammeln::V,люкаськыны,kokoontua
1234,spielen::V,шудыны,pelata
1235,spielen::V,шудыны,leikkiä
1236,singen::V,кырӟаны,laulaa
1237,tanzen::V,эктыны,tanssia
1238,sich trennen::V,люкиськыны,erota
1239,verlassen::V,куштыны,jättää
1240,retten::V,утьыны,pelastaa
1241,bewachen::V,возьманы,vartioida
1242,schützen::V,утялтыны,suojella
1243,verteidigen::V,возьманы,puolustaa
1244,sich schlagen::V,жугиськыны,tapella
1245,schießen::V,ыбылӥськны,ampua
1246,siegen::V,вормыны,voittaa
1247,ärgern::V,вожпоттыны,ärsyttää
1248,schlagen::V,жуккыны,lyödä
1249,treten::V,лёганы,potkaista
1250,stechen::V,бышкалтыны,pistää
1251,stoßen::V,донгыны,sysätä
1252,stoßen::V,донгыны,työntää
1253,stehlen::V,вораны,varastaa
1254,stehlen::V,лушканы,varastaa
1255,stören::V,люкетыны,häiritä
1256,belästigen::V,акыльтыны,häiritä
1257,belästigen::V,вукылмыны,häiritä
1258,verbergen::V,ватыны,kätkeä
1259,täuschen::V,алданы,harhauttaa
1260,betrügen::V,пӧяны,pettää
1261,betrügen::V,пӧяны,petkuttaa
1262,töten::V,виыны,tappaa
1263,wohnen::V,улыны,asua
1264,arbeiten::V,ужаны,tehdä työtä
1265,arbeiten::V,ужаны,työskennellä
1266,sammeln::V,бичаны,koota
1267,sammeln::V,бичаны,kerätä
1268,pflücken::V,ишкыны,poimia
1269,jagen::V,пӧйшураны,metsästää
1270,fischen::V,чорыганы,kalastaa
1271,fassen::V,кутыны,pyydystää
1272,fassen::V,кутыны,saalistaa
1273,hüten::V,возьманы,paimentaa
1274,treiben::V,улляны,ajaa
1275,anbinden::V,думыны,kytkeä
1276,füttern::V,сюдыны,ruokkia
1277,melken::V,кыскыны,lypsää
1278,hacken::V,кораны,hakata
1279,gießen::V,киськаны,kastella
1280,reifen::V,вуыны,kypsyä
1281,reifen::V,кисьманы,kypsyä
1282,zubereiten::V,лесьтыны,valmistaa
1283,kochen::V,пӧзьтыны,keittää
1284,backen::V,пыжыны,leipoa
1285,braten::V,пыжыны,paistaa
1286,umrühren::V,сураны,hämmentää
1287,stricken::V,керттыны,kutoa
1288,stricken::V,керттыны,neuloa
1289,nähen::V,вурыны,ommella
1290,färben::V,буяны,värjätä
1291,färben::V,буяны,värittää
1292,reinigen::V,сузяны,puhdistaa
1293,waschen::V,мисьтаськыны,pestä
1294,abwischen::V,ӵушылыны,pyyhkiä
1295,spülen::V,гылъяны,huuhtoa
1296,fegen::V,ӵужыны,pyyhkäistä
1297,kehren::V,ӵужыны,lakaista
1298,baden::V,пыласькыны,kylpeä
1299,sich waschen::V,пыласькыны,peseytyä
1300,ausziehen::V,кыльыны,riisua
1301,anziehen::V,дӥсяны,pukea ylleen
1302,sich anziehen::V,дӥсьяськыны,pukeutua
1303,kämmen::V,сынаны,kammata
1304,schmücken::V,чеберъяны,koristaa
1305,schmücken::V,чеберъяны,kaunistaa
1306,sagen::V,шуыны,sanoa
1307,sagen::V,вераны,sanoa
1308,sprechen::V,вераськыны,puhua
1309,reden::V,вераськыны,keskustella
1310,sich unterhalten::V,вераськыны,jutella
1311,fragen::V,юаны,kysyä
1312,bitten::V,курыны,pyytää
1313,erzählen::V,вераны,kertoa
1314,erzählen::V,мадьыны,kertoa
1315,mitteilen::V,ивортыны,ilmoittaa
1316,nennen::V,шуыны,kutsua
1317,nennen::V,шуыны,nimittää
1318,rufen::V,ӧтьыны,kutsua
1319,prahlen::V,ушъяськыны,kerskailla
1320,übersetzen::V,берыктыны,kääntää
1321,denken::V,малпаны,miettiä
1322,denken::V,малпаны,ajatella
1323,glauben::V,оскыны,uskoa
1324,bemerken::V,адӟыны,huomata
1325,erkennen::V,тодыны,tunnistaa
1326,begreifen::V,валаны,ymmärtää
1327,verstehen::V,валаны,ymmärtää
1328,lernen::V,дышетскыны,oppia
1329,wissen::V,тодыны,tietää
1330,sich erinnern an::V,тодэ вайыны,muistaa
1331,vergessen::V,вунэтыны,unohtaa
1332,messen::V,мертаны,mitata
1333,zählen::V,лыдъяны,laskea
1334,rechnen::V,лыдъяны,laskea
1335,lesen::V,лыдӟыны,lukea
1336,malen::V,суреданы,maalata
1337,zeichnen::V,суреданы,piirtää
1338,zeichnen::V,суреданы,piirustaa
1339,schreiben::V,гожъяны,kirjoittaa
1340,besitzen::V,луыны,omistaa
1341,kaufen::V,басьтыны,ostaa
1342,verkaufen::V,вузаны,myydä
1343,bezahlen::V,тырыны,maksaa
1344,zahlen::V,тырыны,maksaa
1345,beherrschen::V,кузёяськыны,hallita
1346,ertragen::V,чиданы,kestää
