,Concept_ID,la,os
759,sofort::ADV,statim,уайтагъд
760,später::ADV,postea,фæстæдæр
761,jetzt::ADV,nunc,ныр
762,heute::ADV,hodie,абон
763,morgen::ADV,cras,райсом
764,bald::ADV,mox,тагъд
765,bald::ADV,mox,рæхджы
766,dann::ADV,deinde,стæй
767,gestern::ADV,heri,знон
768,einst::ADV,olim,кӕддӕр
769,damals::ADV,tum,уæд
770,danach::ADV,postea,стæй
771,danach::ADV,postea,уый фæстæ
772,vorher::ADV,antea,раздæр
773,zuerst::ADV,primo,фыццаг
774,einmal::ADV,semel,иу хатт
775,manchmal::ADV,interdum,хатт
776,oft::ADV,saepe,арæх
777,immer::ADV,semper,ӕдзух
778,niemals::ADV,numquam,никуы
779,niemals::ADV,numquam,никæд
780,hier::ADV,hic,ам
781,hierhin::ADV,huc,ардӕм
782,von hier::ADV,hinc,ардыгæй
783,dort::ADV,ibi,уым
784,dorthin::ADV,eo,уырдӕм
785,geradeaus::ADV,recte,æргом
786,vorwärts::ADV,porro,размӕ
787,rückwärts::ADV,retro,фӕстӕмӕ
788,zurück::ADV,retro,фӕстӕмӕ
789,unten::ADV,infra,дæлæ
790,unten::ADV,infra,дæлейы
791,unten::ADV,infra,бынæй
792,hinab::ADV,pessum,дӕлӕмӕ
793,hinab::ADV,pessum,уырдыгмӕ
794,oben::ADV,supra,уӕле
795,hinauf::ADV,sursum,уӕлӕмӕ
796,überall::ADV,ubique,алыран
797,überall::ADV,ubique,алкæм
798,überall::ADV,ubique,кæмдæриддæр
799,nicht::ADV,non,нӕ
800,ein wenig::ADV,paulum,чысыл
801,kaum::ADV,vix,цъус
802,kaum::ADV,aegre,цъус
803,sehr::ADV,valde,тынг
804,sehr::ADV,valde,иттӕг
805,sehr::ADV,magnopere,тынг
806,sehr::ADV,magnopere,иттӕг
807,so::ADV,ita,афтӕ
808,noch::ADV,etiam,ма
809,nur::ADV,solum,канд
810,nur::ADV,solum,ӕрмӕст
811,nur::ADV,tantum,канд
812,nur::ADV,tantum,ӕрмӕст
813,schon::ADV,iam,нырид
814,wieder::ADV,rursus,ногӕй
815,vergebens::ADV,frustra,дзæгъæлы
816,vergebens::ADV,frustra,уæгъды
817,vergebens::ADV,frustra,æнæхъуаджы
818,vor::PRP,ante,разы
819,hinter::PRP,post,фӕстӕ
820,unter::PRP,sub,бын
821,durch::PRP,per,æхсæнты
822,neben::PRP,iuxta,цур
823,zwischen::PRP,inter,астӕу
824,wegen::PRP,propter,тыххай
825,dies::PRN,hoc,ай
826,das::PRN,id,уый
827,alles::PRN,omnia,алцы
828,alles::PRN,omnia,æппæтдæр
829,alles::PRN,omnia,иууылдӕр
830,ich::PRN,ego,æз
831,du::PRN,tu,ды
832,er::PRN,is,уый
833,er::PRN,ille,уый
834,wir::PRN,nos,мах
835,ihr::PRN,vos,сымах
836,sie::PRN,ii,уыдон
837,sie::PRN,illi,уыдон
838,was::FPRN,quid,цы
839,wer::FPRN,quis,чи
840,wo::FADV,ubi,кӕм
841,wohin::FADV,quo,кӕдӕм
842,wie::FADV,quomodo,куыд
843,warum::FADV,cur,цӕмӕн
844,wieviel::FNUM,quantum,цал
845,eins::NUM,unus,иу
846,zwei::NUM,duo,дыууӕ
847,drei::NUM,tres,ӕртӕ
848,vier::NUM,quattuor,цыппар
849,fünf::NUM,quinque,фондз
850,sechs::NUM,sex,ӕхсӕз
851,sieben::NUM,septem,авд
852,acht::NUM,octo,аст
853,neun::NUM,novem,фараст
854,zehn::NUM,decem,дӕс
855,elf::NUM,undecim,иуæндæс
856,zwölf::NUM,duodecim,дыууадæс
857,zwanzig::NUM,viginti,дыууын
858,dreißig::NUM,triginta,æртын
859,dreißig::NUM,triginta,дæсæмæссæдз
860,vierzig::NUM,quadraginta,цыппор
861,vierzig::NUM,quadraginta,цыппур
862,vierzig::NUM,quadraginta,дыууиссæдзы
863,fünfzig::NUM,quinquaginta,фӕндзай
864,sechzig::NUM,sexaginta,æхсай
865,sechzig::NUM,sexaginta,æртиссæдзы
866,siebzig::NUM,septuaginta,æвдай
867,siebzig::NUM,septuaginta,дæс æмæ æртиссæдзы
868,achtzig::NUM,octoginta,цыппарыссæдзы
869,achtzig::NUM,octoginta,æстай
870,neunzig::NUM,nonaginta,нæуæдз
871,neunzig::NUM,nonaginta,дæс æмæ цыппарыссæдзы
872,hundert::NUM,centum,сӕдӕ
873,tausend::NUM,mille,мин
874,und::CNJ,et,ӕмӕ
875,und::CNJ,-que,ӕмӕ
876,oder::CNJ,vel,кӕнӕ
877,stehen::V,stare,лӕууын
878,sitzen::V,sedere,бадын
879,liegen::V,iacere,хуыссын
880,hängen::V,pendere,ауыгъд уын
881,werden::V,fieri,суӕвын
882,passieren::V,accidere,æрцæуын
883,beginnen::V,incipere,райдайын
884,enden::V,finem habere,фæуын
885,wechseln::V,mutari,ивын
886,aufgehen[Sonne]::V,oriri,скæсын
887,untergehen[Sonne]::V,occidere, аныгуылын
888,scheinen[Sonne]::V,lucere,рухс кӕнын
889,donnern::V,tonare,нæрын
890,wehen::V,flare,дымын
891,strömen::V,fluere,кӕлын
892,fließen::V,manare,цæуын
893,fließen::V,manare,уайын
894,fließen::V,manare,кæлын
895,sich drehen::V,torqueri,зилын
896,schwanken::V,vacillare,æнкъуысын
897,schwingen::V,vibrare,æнкъуысын
898,schwingen::V,vibrare,змæлын
899,fallen::V,cadere,хауын
900,brennen::V,ardere,судзын
901,rauchen::V,fumare,фæздæг кæнын
902,regnen::V,pluere,уарын
903,gefrieren::V,congelari,сӕлын
904,tauen::V,rorare,стайын
905,schmelzen::V,liquescere,тайын
906,trocknen::V,arescere,хус кæнын
907,sieden::V,fervere,фыцын
908,faulen::V,putescere,ӕмбийын
909,verfaulen::V,putescere,бамбийын
910,reißen::V,scindi,скъуийын
911,versinken::V,mergi,дӕлдон_кӕнын
912,vergehen::V,praeterire,аивгъуийын
913,erscheinen::V,apparere,разынын
914,verschwinden::V,discedere,фæтары уын
915,verschwinden::V,discedere,фæдæлдзæх уын
916,verschwinden::V,discedere,фесæфын
917,verschwinden::V,discedere,æрбайсæфын
918,sinken::V,labi,дæлæмæ æрхауын
919,abnehmen::V,deminui,фæкъаддæр уын
920,abnehmen::V,deminui,фæцух уын
921,zunehmen::V,augeri,фæфылдæр уын
922,zunehmen::V,augeri,сбирæ уын
923,zunehmen::V,augeri,сахадын
924,steigen::V,augescere,сыстын
925,wachsen::V,crescere,рӕзын
926,glänzen::V,splendere,ӕрттивын
927,funkeln::V,micare,тыбар-тыбур_кӕнын
928,lärmen::V,strepere,хъæлæба кæнын
929,läuten::V,sonare,цæгъдын
930,klingeln::V,tinnire,цæгъдын
931,klirren::V,crepare,дзыгъал-мыгъул кæнын
932,klirren::V,crepare,дзæгъ-дзæгъ кæнын
933,brausen::V,saevire,абухын
934,rauschen::V,crepare,
935,klingen::V,sonare,зæлын
936,klingen::V,sonare,азæлын
937,klingen::V,sonare,хъуысын
938,bellen::V,latrare,рæйын
939,heulen::V,ululare,ниуын
940,blasen::V,flare,фу кӕнын
941,pfeifen::V,sibilare,æхситт кæнын
942,pfeifen::V,sibilare,къуыззитт кæнын
943,schreien::V,clamare,хъӕр кӕнын
944,stöhnen::V,gemere,хъæрзын
945,stöhnen::V,gemere,дзыназын
946,zittern::V,tremere,ризын
947,zittern::V,trepidare,ризын
948,leben::V,vivere,цӕрын
949,geboren werden::V,nasci,райгуырын
950,atmen::V,spirare,улӕфын
951,trinken::V,bibere,нуазын
952,essen::V,edere,хӕрын
953,schlucken::V,devorare,ныхъуырын
954,müde werden::V,fatigari,бафæллайын
955,müde werden::V,fatigari,бафæлмæцын
956,müde werden::V,fatigari,сфæлмæцын
957,einschlafen::V,obdormiscere,бафынæй уын
958,schlafen::V,dormire,хуыссын
959,schlafen::V,dormire,фынӕй кӕнын
960,aufwachen::V,expergisci,райхъал уын
961,aufstehen::V,exsurgere,стын
962,sich erholen::V,se reficere,фæллад уадзын
963,sich erholen::V,se reficere,улæфын
964,krank werden::V,aegrescere,фӕрынчын уын
965,krank sein::V,aegrotare,сӕйын
966,schmerzen::V,dolere,риссын
967,husten::V,tussire,хуыфын
968,genesen::V,convalescere,сдзæбæх уын
969,genesen::V,convalescere,рандидзын
970,genesen::V,convalescere,сæндидзын
971,sterben::V,mori,мӕлын
972,umkommen::V,perire,фесæфын
973,umkommen::V,perire,байсæфын
974,umkommen::V,perire,бабын уын
975,umkommen::V,perire,мард фæуын
976,sich bewegen::V,se movere,тæлфын
977,sich bewegen::V,se movere,цæуын
978,sich rühren::V,micare,змӕлын
979,sich erheben::V,surgere,стын
980,sich setzen::V,considere,сбадын
981,hinfallen::V,cadere,ӕрхауын
982,laufen::V,vadere,цӕуын
983,laufen::V,vadere,рацу-бацу_кӕнын
984,schreiten::V,gradi,къахдзæф кæнын
985,schreiten::V,gradi,санчъех кæнын
986,schreiten::V,gradi,цæуын
987,spazierengehen::V,ambulare,озер кæнын
988,spazierengehen::V,ambulare,тезгъо кæнын
989,eilen::V,properare,тагъд кæнын
990,eilen::V,properare,тындзын
991,sich beeilen::V,festinare,тагъд кæнын
992,sich beeilen::V,festinare,тындзын
993,sausen::V,currere,уайын
994,sausen::V,currere,тæхын
995,rennen::V,currere,згъорын
996,springen::V,salire,гæпп кæнын
997,springen::V,salire,сæррæтт кæнын
998,springen::V,salire,лиуырын
999,klettern::V,niti,хилын
1000,schaukeln::V,oscillare,хецъро кæнын
1001,schaukeln::V,oscillare,херыйыл бадын
1002,kriechen::V,repere,бырын
1003,kriechen::V,serpere,бырын
1004,schwimmen::V,nare,ленк кӕнын
1005,schwimmen::V,natare,ленк кӕнын
1006,tauchen::V,mergere,ныгъуылын
1007,rudern::V,remigare,бæлæгъ тæрын
1008,rudern::V,remigare,чема тæрын
1009,fahren::V,vehi,цӕуын
1010,fliegen::V,volare,тӕхын
1011,gehen::V,ire,цӕуын
1012,gehen::V,vadere,цӕуын
1013,weggehen::V,abire,ацӕуын
1014,weggehen::V,discedere,ацӕуын
1015,abfahren::V,proficisci,араст уын
1016,anhalten::V,consistere,æрлæууын
1017,hineingehen::V,inire,мидæмæ цæуын
1018,hineingehen::V,ingredi,мидæмæ цæуын
1019,eintreten::V,intrare,бацӕуын
1020,kommen::V,venire,æрцæуын
1021,ankommen::V,advenire,æрцæуын
1022,zurückkommen::V,revenire,раздæхын
1023,zurückkommen::V,revenire,фæстæмæ_раздæхын
1024,zurückkommen::V,revenire,æрбаздæхын
1025,zurückkommen::V,revenire,аздæхын
1026,bleiben::V,manere,лӕууын
1027,warten::V,opperiri,ӕнхъӕлмӕ кӕсын
1028,erwarten::V,opperiri,ӕнхъӕлмӕ кӕсын
1029,erwarten::V,expectare,ӕнхъӕлмӕ кӕсын
1030,suchen::V,quaerere,агурын
1031,finden::V,reperire,ссарын
1032,versuchen::V,conari,фӕлварын
1033,versuchen::V,temptare,фӕлварын
1034,vorbereiten::V,parare,бацаттæ кæнын
1035,vorbereiten::V,parare,æрæввонг кæнын
1036,lieben::V,amare,уарзын
1037,mögen::V,amare,зæрдæмæ цæуын
1038,lachen::V,ridere,худын
1039,rühren::V,commovere,зæрдæ суынгæг кæнын
1040,weinen::V,flere,кӕуын
1041,schimpfen::V,increpare,æлгъитын
1042,sich ärgern::V,indignari,мæсты кæнын
1043,sich fürchten::V,vereri,тæрсын
1044,fürchten::V,timere,тæрсын
1045,fliehen::V,fugere,лидзын
1046,flüchten::V,effugere,алидзын
1047,sehen::V,videre,уынын
1048,anschauen::V,aspectare,акӕсын
1049,ansehen::V,spectare,кӕсын
1050,hören::V,audire,хъусын
1051,zuhören::V,auscultare,хъусын
1052,probieren::V,gustare,уынын
1053,probieren::V,gustare,аходын
1054,riechen::V,olfacere,смудын
1055,fühlen::V,sentire,ӕнкъарын
1056,scheinen::V,videri,зынын
1057,zu sehen sein::V,conspici,зынын
1058,vernehmen::V,comperire,фехъусын
1059,frieren::V,algere,сийын
1060,tun::V,facere,кӕнын
1061,können::V,posse,фӕразын
1062,wollen::V,velle,фӕндын
1063,anfangen::V,incipere,райдайын
1064,beenden::V,finire,фӕуын
1065,aufhören::V,desistere,банцайын
1066,aufhören::V,desistere,фенцайын
1067,gelingen::V,contingere,бантысын
1068,geraten::V,evenire,разынын
1069,öffnen::V,aperire,гом кӕнын
1070,schließen::V,claudere,ӕхгӕнын
1071,stellen::V,sistere,ӕвӕрын
1072,setzen::V,ponere,сбадын кӕнын
1073,legen::V,ponere,ӕрӕвӕрын
1074,berühren::V,tangere,агайын
1075,verbinden::V,iungere,бӕттын
1076,bedecken::V,tegere,ӕмбӕрзын
1077,bedecken::V,operire,ӕмбӕрзын
1078,aufhängen::V,suspendere,ауындзын
1079,anzünden::V,accendere,ссудзын
1080,anzünden::V,inflammare,ссудзын
1081,aufheben::V,tollere,сисын
1082,zurücklassen::V,relinquere,ныууадзын
1083,verlieren::V,perdere,фесафын
1084,verlieren::V,amittere,фесафын
1085,fallen lassen::V,dimittere,ӕрӕппарын
1086,fallen lassen::V,dimittere,къухтӕй феуӕгъд кӕнын
1087,machen::V,facere,саразын
1088,herstellen::V,fabricare,сцæттæ кæнын
1089,herstellen::V,fabricare,саразын
1090,bauen::V,construere,амайын
1091,reparieren::V,reparare,æмпъузын
1092,reparieren::V,reparare,цалцæг кæнын
1093,verbessern::V,emendare,фæхуыздæр кæнын
1094,ändern::V,mutare,аивын
1095,graben::V,fodere,къахын
1096,beugen::V,flectere,æркъæдз кæнын
1097,beugen::V,flectere,æртасын кæнын
1098,biegen::V,curvare,тасын кӕнын
1099,drehen::V,torquere,здухын
1100,wenden::V,vertere,афæлдахын
1101,wenden::V,vertere,рафæлдахын
1102,umdrehen::V,convertere,афæлдахын
1103,heben::V,tollere,сдарын
1104,heben::V,tollere,схæцын
1105,hochheben::V,levare,уæлæмæ хæцын
1106,ergreifen::V,capessere,фӕлӕбурын
1107,halten::V,tenere,дарын
1108,drücken::V,premere,æлхъивын
1109,drücken::V,premere,хæцын
1110,schieben::V,promovere,схойын
1111,kratzen::V,radere,хафын
1112,lecken::V,lambere,сдæрын
1113,beißen::V,mordere,хæцын
1114,abreißen::V,avellere,ратонын
1115,abschneiden::V,desecare,ралыг кӕнын
1116,binden::V,ligare,бабӕттын
1117,stecken::V,inserere,ныссадзын
1118,brechen::V,rumpere,асæттын
1119,brechen::V,rumpere,басæттын
1120,brechen::V,rumpere,ныссæттын
1121,klopfen::V,pultare,хойын
1122,klopfen::V,pultare,гуыпп-гуыпп кæнын
1123,klopfen::V,pultare,къуырцц-къуырцц кæнын
1124,hauen::V,ferire,цӕвын
1125,hauen::V,ferire,нӕмын
1126,kleben::V,agglutinare,ныхасын
1127,kleben::V,agglutinare,æндадзын
1128,reiben::V,terere,сӕрфын
1129,reiben::V,terere,хафын
1130,streichen::V,oblinere,байсæрдын
1131,streichen::V,oblinere,сахорын
1132,schleifen::V,acuere,ссын
1133,schleifen::V,acuere,цыргъ кӕнын
1134,schneiden::V,secare,кӕрдын
1135,rütteln::V,quassare,æнкъусын
1136,schütteln::V,quatere,уигъын
1137,schwenken::V,ventilare,тилын
1138,schwenken::V,ventilare,уигъын
1139,schütten::V,fundere,ныккӕнын
1140,füllen::V,complere,байдзаг кæнын
1141,einwickeln::V,involvere,батухын
1142,tragen::V,ferre,хӕссын
1143,tragen::V,portare,хӕссын
1144,schleppen::V,pertrahere,ласын
1145,ziehen::V,trahere,ласын
1146,aufbewahren::V,asservare,æвæрын
1147,werfen::V,iacere,зыввытт кӕнын
1148,fangen::V,capere,ӕрцахсын
1149,packen::V,capessere,рацахсын
1150,verstecken::V,abdere,æмбæхсын
1151,verstecken::V,abdere,нымæхсын
1152,teilen::V,partiri,уарын
1153,teilen::V,dividere,уарын
1154,schicken::V,mittere,ӕрвитын
1155,bringen::V,apportare,æрхæссын
1156,bringen::V,apportare,æрбахæссын
1157,hinzufügen::V,addere,ӕфтауын
1158,bekommen::V,adipisci,ссарын
1159,bekommen::V,adipisci,сфæрæз кæнын
1160,bekommen::V,adipisci,самал кæнын
1161,erhalten::V,accipere,райсын
1162,nehmen::V,sumere,райсын
1163,wählen::V,eligere,равзарын
1164,auswählen::V,deligere,авзарын
1165,bewahren::V,conservare,бавæрын
1166,bewahren::V,conservare,нывæрын
1167,behindern::V,impedire,цæлхдур æвæрын
1168,behindern::V,impedire,ныхдур æвæрын
1169,behindern::V,impedire,къуылымпы кæнын
1170,behindern::V,impedire,хъыг дарын
1171,verderben::V,corrumpere,фесафын
1172,beschädigen::V,laedere,халын
1173,zerbrechen::V,rumpere,асӕттын
1174,zerbrechen::V,frangere,асӕттын
1175,zerreißen::V,discindere,аскъуынын
1176,zerstören::V,delere,фехалын
1177,verbrennen::V,urere,басудзын
1178,verbrennen::V,cremare,басудзын
1179,geben::V,dare,дӕттын
1180,reichen::V,praebere,адæттын
1181,schenken::V,donare,лæвар кæнын
1182,schenken::V,largiri,лæвар кæнын
1183,versprechen::V,polliceri,дзырд раттын
1184,versprechen::V,polliceri,зӕрдӕ бавӕрын
1185,versprechen::V,promittere,дзырд раттын
1186,versprechen::V,promittere,зӕрдӕ бавӕрын
1187,loben::V,laudare,раппӕлын
1188,küssen::V,osculari,пъа кæнын
1189,küssen::V,osculari,ба кæнын
1190,zudecken::V,tegere,бамбӕрзын
1191,wecken::V,excitare,райхъал кӕнын
1192,zeigen::V,monstrare,амонын
1193,führen::V,ducere,кӕнын
1194,führen::V,ducere,фæкæнын
1195,lehren::V,docere,ахуыр кæнын
1196,unterrichten::V,instituere,ахуыр кæнын
1197,aufziehen::V,nutrire,хъомыл кӕнын
1198,leiten::V,ducere,разамынд дӕттын
1199,antreiben::V,incitare,тагъд кæнын
1200,antreiben::V,incitare,рог кæнын
1201,lassen::V,iubere,кæнын
1202,einladen::V,invitare,ӕрхонын
1203,einladen::V,invitare,ӕрбахонын
1204,vereinigen::V,coniungere,баиу кӕнын
1205,besuchen::V,visere,абæрæг кæнын
1206,besuchen::V,visere,бабæрæг кæнын
1207,besuchen::V,visere,бауайын
1208,treffen::V,convenire,фембæлын
1209,sich versammeln::V,convenire,æрæмбырд уын
1210,spielen::V,ludere,хъазын
1211,singen::V,cantare,зарын
1212,tanzen::V,saltare,кафын
1213,sich trennen::V,digredi,фæйнæрдæм фæцæуын айхæлын
1214,sich trennen::V,discedere,фæйнæрдæм фæцæуын айхæлын
1215,verlassen::V,deserere,ныууадзын
1216,verlassen::V,relinquere,ныууадзын
1217,retten::V,servare,фервӕзын кӕнын
1218,bewachen::V,custodire,хъахъхъӕнын
1219,schützen::V,tueri,хъахъхъӕнын
1220,schützen::V,tutari,хъахъхъӕнын
1221,verteidigen::V,defendere,бахизын
1222,sich schlagen::V,luctari,хыл кæнын
1223,schießen::V,iaculari,ӕхсын
1224,siegen::V,vincere,басӕттын
1225,siegen::V,vincere,фӕуӕлахиз уӕвын
1226,ärgern::V,irritare,мӕсты кӕнын
1227,schlagen::V,ferire,ныццæвын
1228,treten::V,calcare,
1229,stechen::V,pungere,фæрæхойын
1230,stoßen::V,tundere,риуыгъын
1231,stehlen::V,furari,давын
1232,stören::V,turbare,хъыгдарын
1233,belästigen::V,obtundere,хъыгдарын
1234,verbergen::V,celare,бамбӕхсын
1235,verbergen::V,celare,басусӕг кӕнын
1236,verbergen::V,occultare,бамбӕхсын
1237,verbergen::V,occultare,басусӕг кӕнын
1238,täuschen::V,fallere,фӕливын
1239,täuschen::V,fallere,асайын
1240,betrügen::V,fraudare,асайын
1241,töten::V,necare,амарын
1242,töten::V,caedere,амарын
1243,wohnen::V,habitare,цӕрын
1244,arbeiten::V,laborare,кусын
1245,sammeln::V,colligere,æртонын
1246,pflücken::V,carpere,тонын
1247,jagen::V,venari,цуан кæнын
1248,fischen::V,piscari,кæсаг ахсын æнгуырæй
1249,fischen::V,piscari,æнгуыр дарын
1250,fassen::V,capere,ӕрцахсын
1251,hüten::V,custodire,хизын
1252,treiben::V,agere,скъӕрын
1253,anbinden::V,alligare,бабæттын
1254,anbinden::V,alligare,æрбæттын
1255,füttern::V,nutrire,холлаг дæттын
1256,füttern::V,nutrire,холлаг æвæрын
1257,füttern::V,nutrire,дарын
1258,melken::V,mulgere,дуцын
1259,hacken::V,findere,кæрдын
1260,hacken::V,findere,лыгтæ кæнын
1261,gießen::V,rigare,бакалын
1262,reifen::V,maturescere,срæгъæд уын
1263,reifen::V,maturescere,сцæттæ уын
1264,zubereiten::V,apparare,сцӕттӕ кӕнын
1265,kochen::V,coquere,фыцын
1266,backen::V,coquere,фыцын
1267,braten::V,torrere,цурын
1268,umrühren::V,commovere,ахæццæ кæнын
1269,umrühren::V,commovere,азмæнтын
1270,umrühren::V,commovere,астауын
1271,stricken::V,texere,кæнын
1272,stricken::V,texere,бийын
1273,nähen::V,suere,хуыйын
1274,färben::V,tingere,ахорын
1275,reinigen::V,purgare,ссыгъдæг кæнын
1276,reinigen::V,purgare,ныссыгъдæг кæнын
1277,reinigen::V,purgare,ныссæрфын
1278,waschen::V,lavare,ӕхсын
1279,abwischen::V,abstergere,сӕрфын
1280,spülen::V,perluere,æнхъæвзын
1281,fegen::V,verrere,мӕрзын
1282,kehren::V,purgare,мӕрзын
1283,baden::V,lavari,хи найын
1284,sich waschen::V,lavari,хи æхсын
1285,ausziehen::V,exuere,ласын
1286,anziehen::V,induere,скæнын
1287,sich anziehen::V,vestiri,дзаума скæнын
1288,sich anziehen::V,vestiri,дарæс скæнын
1289,kämmen::V,pectere,ныффасын
1290,kämmen::V,pectere,æрфасын
1291,schmücken::V,ornare,фӕлындын
1292,schmücken::V,decorare,фӕлындын
1293,sagen::V,dicere,зæгъын
1294,sprechen::V,fari,дзурын
1295,reden::V,loqui,ныхас кӕнын
1296,sich unterhalten::V,colloqui,ныхас кæнын
1297,sich unterhalten::V,disputare,ныхас кæнын
1298,fragen::V,rogare,фӕрсын
1299,fragen::V,quaerere,фӕрсын
1300,bitten::V,orare,курын
1301,bitten::V,rogare,курын
1302,erzählen::V,narrare,радзурын
1303,erzählen::V,narrare,ратаурæгъ кæнын
1304,mitteilen::V,communicare,фехъусын кæнын
1305,nennen::V,appellare,хонын
1306,rufen::V,vocare,сидын
1307,prahlen::V,gloriari,ӕппӕлын
1308,übersetzen::V,vertere,ратæлмац кæнын
1309,denken::V,cogitare,ӕнхъӕлын
1310,denken::V,cogitare,хъуыды кӕнын
1311,glauben::V,credere,уырнын
1312,bemerken::V,animadvertere,фенын
1313,erkennen::V,cognoscere,базонын
1314,begreifen::V,comprehendere,ӕмбарын
1315,begreifen::V,comprehendere,бамбарын
1316,verstehen::V,intellegere,
1317,lernen::V,discere,ахуыр кӕнын
1318,wissen::V,scire,зонын
1319,sich erinnern an::V,meminisse,зæрдыл æрлæууын
1320,sich erinnern an::V,meminisse,æрымысын
1321,sich erinnern an::V,meminisse,æрбаймысын
1322,sich erinnern an::V,meminisse,æрхъуыды кæнын
1323,vergessen::V,oblivisci,ферох кæнын
1324,vergessen::V,oblivisci,айрох кæнын
1325,messen::V,metiri,барын
1326,zählen::V,numerare,нымайын
1327,rechnen::V,reri,хынцын
1328,rechnen::V,calculare,хынцын
1329,lesen::V,legere,кӕсын
1330,lesen::V,legere,фӕрсын
1331,malen::V,pingere,ныв кӕнын
1332,zeichnen::V,scribere,ныв кӕнын
1333,schreiben::V,scribere,фыссын
1334,besitzen::V,possidere,хицау уын
1335,kaufen::V,emere,балхӕнын
1336,verkaufen::V,vendere,уӕй кӕнын
1337,bezahlen::V,pendere,бафидын
1338,zahlen::V,solvere,фидын
1339,beherrschen::V,regere,æлдариуæг кæнын
1340,beherrschen::V,imperare,æлдариуæг кæнын
1341,ertragen::V,tolerare,бавзарын
1342,ertragen::V,sustinere,бавзарын
1343,wünschen::V,,зæрдæ зæгъы
1344,wiegen::V,,узын
