,Concept_ID,mn,lt
770,geschlossen::A,хаалтай,uždarytas
771,sauber::A,цэвэр,švarus
772,sauber::A,хиргүй,švarus
773,schmutzig::A,бохир,nešvarus
774,schmutzig::A,бохир,purvinas
775,schmutzig::A,хиртэй,nešvarus
776,schmutzig::A,хиртэй,purvinas
777,roh::A,түүхий,žalias
778,reif::A,болсон,prinokęs
779,reif::A,болсон,pribrendęs
780,lecker::A,амттай,gardus
781,süß::A,амттай,saldus
782,süß::A,чихэрлэг,saldus
783,bitter::A,гашуун,kartus
784,sauer::A,эсгэлэн,gižus
785,sauer::A,эсгэлэн,rūgštus
786,hell::A,гэгээн,šviesus
787,hell::A,гэгээн,skaistus
788,hell::A,гэрэлтэй,šviesus
789,hell::A,гэрэлтэй,skaistus
790,dunkel::A,бараан,tamsus
791,dunkel::A,харанхуй,tamsus
792,schwarz::A,хар,juodas
793,weiß::A,цагаан,baltas
794,rot::A,улаан,raudonas
795,gelb::A,шар,geltonas
796,blau::A,хөх,mėlynas
797,blau::A,цэнхэр,mėlynas
798,grün::A,ногоон,žalias
799,grau::A,орог,pilkas
800,grau::A,саарал,pilkas
801,bunt::A,эрээн,margas
802,bunt::A,эрээн,spalvotas
803,billig::A,хямд,pigus
804,teuer::A,үнэтэй,brangus
805,wertvoll::A,үнэт,vertingas
806,blind::A,сохор,aklas
807,taub::A,чих хатуу,kurčias
808,kräftig::A,чийрэг,stiprus
809,stark::A,хүчтэй,stiprus
810,stark::A,чадалтай,stiprus
811,schwach::A,сул,silpnas
812,fett::A,тарган,riebus
813,fett::A,голигор,riebus
814,schlank::A,голшиг,laibas
815,schlank::A,голшиг,lieknas
816,hübsch::A,сайхан,gražus
817,hübsch::A,хөөрхөн,gražus
818,böse::A,муу,blogas
819,böse::A,хортой,blogas
820,dumm::A,тэнэг,paikas
821,dumm::A,тэнэг,kvailas
822,faul::A,залхуу,tingus
823,fleißig::A,чармайлтгай,stropus
824,fleißig::A,чармайлтгай,kruopštus
825,geizig::A,харамч,šykštus
826,klug::A,цэцэн,sumanus
827,klug::A,цэцэн,protingas
828,geschickt::A,дүйтэй,apsukrus
829,lieb::A,хайрт,mielas
830,lustig::A,цэнгэлтэй,smagus
831,lustig::A,цэнгэлтэй,linksmas
832,sanft::A,наалинхай,švelnus
833,sanft::A,наалинхай,minkštas
834,hungrig::A,өлөн,alkanas
835,hungrig::A,өлссөн,alkanas
836,krank::A,өвчтэй,ligotas
837,krank::A,өвчтэй,sergantis
838,nackt::A,нүцгэн,nuogas
839,traurig::A,гунигт,liūdnas
840,lebendig::A,амьд,gyvas
841,lebendig::A,амьтай,gyvas
842,gut::A,сайн,geras
843,schlecht::A,муу,blogas
844,schlecht::A,муу,prastas
845,schlecht::A,өөдгүй,blogas
846,schlecht::A,өөдгүй,prastas
847,richtig::A,зөв,tikras
848,richtig::A,зөв,teisingas
849,richtig::A,зүйтэй,tikras
850,richtig::A,зүйтэй,teisingas
851,schlimm::A,муухай,blogas
852,schlimm::A,муухай,prastas
853,wahr::A,үнэн,tikras
854,wahr::A,жинхэнэ,tikras
855,alt::A,хуучин,senas
856,neu::A,шинэ,naujas
857,ehemalig::A,агсан,buvęs
858,ehemalig::A,байсан,buvęs
859,alt[Lebewesen]::A,өвгөн,pagyvenęs
860,alt[Lebewesen]::A,хижээл,pagyvenęs
861,jung::A,залуу,jaunas
862,arm::A,ядуу,neturtingas
863,reich::A,баян,turtingas
864,reich::A,баялаг,turtingas
865,bekannt::A,танил,žinomas
866,bekannt::A,танил,pažįstamas
867,berühmt::A,цуутай,žymus
868,berühmt::A,цуутай,garsus
869,berühmt::A,алдартай,žymus
870,berühmt::A,алдартай,garsus
871,fremd::A,харь,svetimas
872,fremd::A,гадаад,svetimas
873,verschieden::A,ондоо,įvairus
874,verschieden::A,янз янзын,įvairus
875,nah::A,ойрын,artimas
876,nah::A,дөтийн,artimas
877,fern::A,холын,tolimas
878,linker::A,буруу,kairys
879,rechter::A,баруун,dešinys
880,anderer::A,өөр,kitas
881,anderer::A,нөгөө,kitas
882,erster::A,нэгдэх,pirmas
883,erster::A,нэгдүгээр,pirmas
884,zweiter::A,хоёрдугаар,antras
885,dritter::A,гуравдугаар,trečias
886,letzter::A,сүүлийн,paskutinis
887,allein::ADV,ганцаараа,vienas
888,auf einmal::ADV,нэгмөсөн,iš karto
889,zusammen::ADV,цуг,kartu
890,zusammen::ADV,цуг,drauge
891,zusammen::ADV,хамт,kartu
892,zusammen::ADV,хамт,drauge
893,lange::ADV,удаан,ilgai
894,plötzlich::ADV,гэнэт,staiga
895,sofort::ADV,дороо,tuojau
896,später::ADV,дараа,vėliau
897,später::ADV,дараа,paskiau
898,jetzt::ADV,өнөө,dabãr
899,heute::ADV,өнөө,šiandien
900,heute::ADV,өнөөдөр,šiandien
901,morgen::ADV,маргааш,rytoj
902,morgen::ADV,маргаадар,rytoj
903,bald::ADV,түргэн,greitai
904,bald::ADV,түргэн,netrukus
905,bald::ADV,удахгүй,greitai
906,bald::ADV,удахгүй,netrukus
907,dann::ADV,хожим,po to
908,dann::ADV,тэгээд,po to
909,gestern::ADV,өчигдөр,vakar
910,einst::ADV,нэг,kadaise
911,einst::ADV,нэг,kitą kartą
912,damals::ADV,тэгэхэд,anuomet
913,damals::ADV,тэгэхэд,anuokart
914,danach::ADV,тэгээд,po to
915,danach::ADV,тэгээд,paskui
916,danach::ADV,дараа нь,po to
917,danach::ADV,дараа нь,paskui
918,vorher::ADV,урьд,anksčiau
919,zuerst::ADV,анх,pirma
920,zuerst::ADV,анх,iš pradžių̃
921,zuerst::ADV,эхлээд,pirma
922,zuerst::ADV,эхлээд,iš pradžių̃
923,einmal::ADV,нэг удаа,kartą
924,einmal::ADV,нэг удаа,vieną kartą
925,manchmal::ADV,хааяа,kai kada
926,manchmal::ADV,заримдаа,kai kada
927,oft::ADV,олонтоо,dažnai
928,immer::ADV,байнга,visada
929,immer::ADV,байнга,visuomet
930,niemals::ADV,хэзээ ч,niekada
931,niemals::ADV,хэзээ ч,niekuomet
932,niemals::ADV,хэдийд ч,niekada
933,niemals::ADV,хэдийд ч,niekuomet
934,hier::ADV,энд,čia
935,hierhin::ADV,нааш,šen
936,hierhin::ADV,нааш,čionai
937,von hier::ADV,эндээс,iš čia
938,dort::ADV,тэнд,ten
939,dort::ADV,тэнд,tenai
940,dorthin::ADV,тийш,ten
941,dorthin::ADV,тийш,ten link
942,geradeaus::ADV,шулуун,tiesiai
943,vorwärts::ADV,урагшаа,pirmyn
944,rückwärts::ADV,буцаан,atbulai
945,rückwärts::ADV,сөөргөө,atbulai
946,zurück::ADV,буцаж,atgal
947,zurück::ADV,гэдрэг,atgal
948,unten::ADV,дор,žemai
949,unten::ADV,дор,apačioje
950,hinab::ADV,уруу,žemyn
951,oben::ADV,дээр,viršuj
952,hinauf::ADV,өөд,aukštyn
953,hinauf::ADV,өөд,į viršų
954,hinauf::ADV,дээш,aukštyn
955,hinauf::ADV,дээш,į viršų
956,überall::ADV,хааяагүй,visur
957,überall::ADV,энд тэндгүй,visur
958,nicht::ADV,эс,ne
959,nicht::ADV,-гүй,ne
960,ein wenig::ADV,жаахан,truputį
961,kaum::ADV,арай,vos
962,kaum::ADV,арай гэж,vos
963,sehr::ADV,тун,labai
964,sehr::ADV,тун,baisiai
965,so::ADV,тэгж,taip
966,so::ADV,ингээд,taip
967,noch::ADV,дахин,dar
968,noch::ADV,дахиад,dar
969,nur::ADV,зөвхөн,tik
970,nur::ADV,зөвхөн,vien
971,nur::ADV,гагцхүү,tik
972,nur::ADV,гагцхүү,vien
973,schon::ADV,нэгэнт,jau
974,wieder::ADV,дахин,vėl
975,wieder::ADV,дахин,iš naujo
976,wieder::ADV,дахиад,vėl
977,wieder::ADV,дахиад,iš naujo
978,vergebens::ADV,хий,veltui
979,vergebens::ADV,хий,bergždžiai
980,vor::PRP,өмнө,prieš
981,hinter::PRP,ард,už
982,unter::PRP,доор,po
983,durch::PRP,дундуур,pro
984,durch::PRP,дундуур,per
985,neben::PRP,хажууд,prie
986,neben::PRP,хажууд,šalia
987,zwischen::PRP,завсар,tarp
988,zwischen::PRP,хооронд,tarp
989,wegen::PRP,төлөө,dėl
990,wegen::PRP,төлөө,dėlei
991,wegen::PRP,дээрээс,dėl
992,wegen::PRP,дээрээс,dėlei
993,dies::PRN,энэ,šis
994,dies::PRN,энэ,šitas
995,das::PRN,тэр,tat
996,alles::PRN,цөм,visas
997,alles::PRN,бүгд,visas
998,ich::PRN,би,aš
999,du::PRN,чи,tu
1000,er::PRN,тэр,jis
1001,er::PRN,тэр хүн,jis
1002,wir::PRN,бид,mes
1003,ihr::PRN,та нар,jūs
1004,sie::PRN,тэд,ji
1005,sie::PRN,тэд,jos
1006,was::FPRN,юу,kas
1007,wer::FPRN,хэн,kas
1008,wo::FADV,хаа,kur
1009,wo::FADV,хаана,kur
1010,wohin::FADV,хааш,kur
1011,wohin::FADV,хааш,kur link
1012,wohin::FADV,хаана,kur
1013,wohin::FADV,хаана,kur link
1014,wie::FADV,яаж,kaip
1015,wie::FADV,хэрхэн,kaip
1016,warum::FADV,юунд,kod̃ėl
1017,warum::FADV,юунд,dėl ko
1018,warum::FADV,яагаад,kod̃ėl
1019,warum::FADV,яагаад,dėl ko
1020,wieviel::FNUM,хэдий,kiek
1021,wieviel::FNUM,хэд,kiek
1022,eins::NUM,нэг,vienas
1023,zwei::NUM,хоёр,du
1024,drei::NUM,гурав,trys
1025,vier::NUM,дөрөв,keturi
1026,fünf::NUM,тав,penki
1027,sechs::NUM,зургаа,šeši
1028,sieben::NUM,долоо,septyni
1029,acht::NUM,найм,aštuoni
1030,neun::NUM,ес,devyni
1031,zehn::NUM,арав,dešimt
1032,elf::NUM,арван нэг,vienuolika
1033,zwölf::NUM,арван хоёр,dvylika
1034,zwanzig::NUM,хорь,dvidešimt
1035,dreißig::NUM,гуч,trisdešimt
1036,vierzig::NUM,дөч,keturiasdešimt
1037,fünfzig::NUM,тавь,penkiasdešimt
1038,sechzig::NUM,жар,šešiasdešimt
1039,siebzig::NUM,дал,septyniasdešimt
1040,achtzig::NUM,ная,aštuoniasdešimt
1041,neunzig::NUM,ер,devyniasdešimt
1042,hundert::NUM,зуу,šimtas
1043,tausend::NUM,мянга,tūkstantis
1044,und::CNJ,ч,ĩr
1045,und::CNJ,болон,ĩr
1046,oder::CNJ,буюу,ar
1047,oder::CNJ,буюу,arba
1048,stehen::V,зогсох,stovėti
1049,sitzen::V,суух,sėdėti
1050,liegen::V,хэвтэх,gulėti
1051,hängen::V,өлгөөтэй байх,kyboti
1052,hängen::V,өлгөөтэй байх,kabėti
1053,hängen::V,дүүжлээтэй байх,kyboti
1054,hängen::V,дүүжлээтэй байх,kabėti
1055,werden::V,болох,taptis
1056,werden::V,болох,darytis
1057,passieren::V,тохиох,atsitikti
1058,passieren::V,тохиох,pasitaikyti
1059,beginnen::V,эхлэх,prasid́ėti
1060,enden::V,дүүрэх,baigtis
1061,wechseln::V,хувирах,keistis
1062,wechseln::V,хувирах,pasikeisti
1063,aufgehen[Sonne]::V,мандах,tekėti
1064,aufgehen[Sonne]::V,мандах,patekėti
1065,untergehen[Sonne]::V,жаргах,leistis
1066,untergehen[Sonne]::V,жаргах,nusileisti
1067,scheinen[Sonne]::V,гэрэлтэх,šviesti
1068,donnern::V,дуугарах,griausti
1069,donnern::V,дуугарах,griaudėti
1070,wehen::V,салхилах,pūsti
1071,wehen::V,хөөрөгдөх,pūsti
1072,strömen::V,гүйх,lietis
1073,strömen::V,гүйх,plūsti
1074,strömen::V,урсах,lietis
1075,strömen::V,урсах,plūsti
1076,fließen::V,урсах,tekėti
1077,sich drehen::V,эргэлдэх,suktis
1078,sich drehen::V,эргэлдэх,pasisukti
1079,schwanken::V,хэлбэлзэх,svyruoti
1080,schwingen::V,ганхах,suptis
1081,schwingen::V,хэлбэлзэх,suptis
1082,fallen::V,унах,pulti
1083,fallen::V,унах,kristi
1084,brennen::V,шатах,degti
1085,rauchen::V,баагих,rūkyti
1086,regnen::V,бороо орно,lyti
1087,gefrieren::V,хөлдөх,užšalti
1088,tauen::V,хайлах,tirpti
1089,schmelzen::V,уярах,lydytis
1090,trocknen::V,хатах,džiūti
1091,sieden::V,буцлах,virti
1092,sieden::V,даргилах,virti
1093,faulen::V,үжрэх,pūti
1094,faulen::V,өмхийрөх,pūti
1095,verfaulen::V,бээх,švinkti
1096,verfaulen::V,өгрөх,švinkti
1097,reißen::V,цуурах,plyšti
1098,reißen::V,цуурах,trūkti
1099,versinken::V,живэх,skę̃sti
1100,versinken::V,живэх,grimzti
1101,vergehen::V,нөгчих,praeiti
1102,vergehen::V,өнгөрөх,praeiti
1103,erscheinen::V,гарах,pasirodyti
1104,erscheinen::V,бултайх,pasirodyti
1105,verschwinden::V,далд орох,dingti
1106,verschwinden::V,далд орох,išnykti
1107,verschwinden::V,далд орох,pranykti
1108,verschwinden::V,алга болох,dingti
1109,verschwinden::V,алга болох,išnykti
1110,verschwinden::V,алга болох,pranykti
1111,sinken::V,татрах,kristi
1112,sinken::V,доошлох,kristi
1113,abnehmen::V,багасах,mažėti
1114,abnehmen::V,багасах,silpnėti
1115,abnehmen::V,хорогдох,mažėti
1116,abnehmen::V,хорогдох,silpnėti
1117,zunehmen::V,ихсэх,didėti
1118,zunehmen::V,ихсэх,padaugėti
1119,steigen::V,нэмэгдэх,kilti
1120,wachsen::V,өсөх,augti
1121,wachsen::V,ургах,augti
1122,glänzen::V,гилгэнэх,blizgėti
1123,glänzen::V,гилбэгнэх,blizgėti
1124,funkeln::V,гялжах,žibėti
1125,funkeln::V,гялалзах,žibėti
1126,lärmen::V,шуугих,triukšmauti
1127,läuten::V,цохих,skambinti
1128,klingeln::V,хонхдох,skambinti
1129,klingeln::V,дуугарах,skambinti
1130,klirren::V,хангир жингэр хийх,žvangėti
1131,brausen::V,бургилах,šniokšti
1132,rauschen::V,сэржигнэх,ošti
1133,rauschen::V,сэржигнэх,šlamėti
1134,klingen::V,хангинах,skardėti
1135,bellen::V,хуцах,loti
1136,heulen::V,улих,kaukti
1137,heulen::V,улих,staugti
1138,blasen::V,үлзэх,pūsti
1139,pfeifen::V,исгэрэх,švilpti
1140,pfeifen::V,исгэрэх,švilpauti
1141,schreien::V,хашгирах,šaukti
1142,stöhnen::V,ёолох,dejuoti
1143,stöhnen::V,ёолох,aimanuoti
1144,stöhnen::V,гэнгэнэх,dejuoti
1145,stöhnen::V,гэнгэнэх,aimanuoti
1146,zittern::V,дагжих,virpėti
1147,leben::V,амьдрах,gyventi
1148,geboren werden::V,төрөх,gimti
1149,atmen::V,амьсгалах,alsuoti
1150,atmen::V,амьсгалах,kvėpuoti
1151,trinken::V,уух,gerti
1152,essen::V,идэх,valgyti
1153,schlucken::V,залгих,praryti
1154,müde werden::V,ядрах,nuvargti
1155,müde werden::V,ядрах,privargti
1156,einschlafen::V,унтчих,užmigti
1157,schlafen::V,унтах,miegoti
1158,aufwachen::V,сэрэх,pabusti
1159,aufstehen::V,босох,keltis
1160,aufstehen::V,босох,atsikelti
1161,sich erholen::V,амрах,pailsėti
1162,sich erholen::V,амрах,poilsiauti
1163,krank werden::V,өвдөж эхлэх,susirgti
1164,krank sein::V,өвдөх,sirgti
1165,schmerzen::V,өвдөх,sopėti
1166,schmerzen::V,өвдөх,skaudėti
1167,schmerzen::V,шархирах,sopėti
1168,schmerzen::V,шархирах,skaudėti
1169,husten::V,ханиах,kosėti
1170,genesen::V,засрах,sveikti
1171,genesen::V,засрах,taisytis
1172,sterben::V,үхэх,mirti
1173,sterben::V,үхэх,numirti
1174,sterben::V,нас барах,mirti
1175,sterben::V,нас барах,numirti
1176,umkommen::V,үхэх,žūti
1177,sich bewegen::V,хөдлөх,judėti
1178,sich bewegen::V,хөдлөх,pasijudinti
1179,sich rühren::V,хөдлөх,krutėti
1180,sich erheben::V,босох,pakilti
1181,sich erheben::V,босох,atsikelti
1182,sich setzen::V,суух,sėstis
1183,sich setzen::V,суух,atsisėsti
1184,hinfallen::V,ойчих,parkristi
1185,hinfallen::V,ойчих,pargriūti
1186,laufen::V,явган явах,eiti
1187,schreiten::V,алхах,žengti
1188,schreiten::V,алхах,žingsniuoti
1189,spazierengehen::V,зугаалах,pasivaikščioti
1190,eilen::V,хурдлах,skubėti
1191,sich beeilen::V,яарах,paskub́ėti
1192,sich beeilen::V,яарах,pasiskubinti
1193,sich beeilen::V,шамдах,paskub́ėti
1194,sich beeilen::V,шамдах,pasiskubinti
1195,sausen::V,давхих,dumti
1196,sausen::V,давхих,lėkti
1197,rennen::V,гүйх,bėgti
1198,springen::V,харайх,šokti
1199,springen::V,дэвхрэх,šokti
1200,klettern::V,авирах,kopti
1201,schaukeln::V,ганхалзах,supti
1202,schaukeln::V,ганхалзах,linguoti
1203,kriechen::V,мөлхөх,ropoti
1204,kriechen::V,мөлхөх,šliaužti
1205,schwimmen::V,сэлэх,plaukti
1206,tauchen::V,шунгах,nerti
1207,rudern::V,сэлүүрдэх,irtis
1208,rudern::V,сэлүүрдэх,irkluoti
1209,fahren::V,явах,važiuoti
1210,fahren::V,явах,važinėti
1211,fliegen::V,нисэх,lėkti
1212,fliegen::V,нисэх,skristi
1213,gehen::V,явах,eiti
1214,weggehen::V,явах,išeiti
1215,abfahren::V,одох,išvykti
1216,abfahren::V,одох,išvažiuoti
1217,abfahren::V,хөдлөх,išvykti
1218,abfahren::V,хөдлөх,išvažiuoti
1219,anhalten::V,зогсох,sustoti
1220,hineingehen::V,орох,įeiti
1221,eintreten::V,орох,įžengti
1222,kommen::V,ирэх,ateiti
1223,ankommen::V,хүрэх,ateiti
1224,zurückkommen::V,харих,grį̃žti
1225,zurückkommen::V,харих,sugrį̃žti
1226,zurückkommen::V,буцаж ирэх,grį̃žti
1227,zurückkommen::V,буцаж ирэх,sugrį̃žti
1228,bleiben::V,үлдэх,likti
1229,bleiben::V,үлдэх,pasilikti
1230,warten::V,хүлээх,laukti
1231,erwarten::V,хүлээх,laukti
1232,suchen::V,эрэх,ieškoti
1233,suchen::V,бэдрэх,ieškoti
1234,finden::V,олох,rasti
1235,finden::V,олох,surasti
1236,versuchen::V,оролдох,mėginti
1237,vorbereiten::V,бэлтгэх,rengti
1238,lieben::V,янаглах,myĺėti
1239,mögen::V,таалах,ḿėgti
1240,mögen::V,таалах,patikti
1241,lachen::V,инээх,juoktis
1242,rühren::V,сэтгэл уяруулах,jaudinti
1243,rühren::V,сэтгэл уяруулах,graudinti
1244,weinen::V,уйлах,verkti
1245,schimpfen::V,хараах,bartis
1246,sich ärgern::V,уурлах,pykti
1247,sich ärgern::V,уурлах,apmaudauti
1248,sich fürchten::V,айх,bijoti
1249,sich fürchten::V,айх,baimintis
1250,fürchten::V,айх,bijoti
1251,fürchten::V,айх,baimintis
1252,fliehen::V,зугтах,bėgti
1253,fliehen::V,зугтах,sprukti
1254,fliehen::V,гүйж очих,bėgti
1255,fliehen::V,гүйж очих,sprukti
1256,flüchten::V,оргох,pabėgti
1257,sehen::V,үзэх,žiūŕėti
1258,anschauen::V,харах,žiūŕėti
1259,ansehen::V,харах,žiūrėti į
1260,ansehen::V,харах,pažiūrėti į
1261,hören::V,дуулах,girdėti
1262,zuhören::V,чагнах,klausytis
1263,probieren::V,амсаж үзэх,ragauti
1264,probieren::V,амсаж үзэх,paragauti
1265,riechen::V,үнэрлэх,uosti
1266,riechen::V,үнэрлэх,užuosti
1267,fühlen::V,мэдрэх,justi
1268,fühlen::V,мэдрэх,jausti
1269,fühlen::V,мэдрэх,pajusti
1270,scheinen::V,шиг үзэгдэх,rodytis
1271,scheinen::V,шиг үзэгдэх,atrodyti
1272,zu sehen sein::V,үзэгдэх,pasirodyti
1273,zu sehen sein::V,харагдах,pasirodyti
1274,vernehmen::V,дуулах,išgirsti
1275,frieren::V,даарах,šalti
1276,tun::V,хийх,daryti
1277,tun::V,үйлдэх,daryti
1278,können::V,болох,galėti
1279,können::V,болох,pajėgti
1280,wollen::V,хүсэх,norėti
1281,anfangen::V,эхлэх,pradėti
1282,anfangen::V,эхлэх,prasid́ėti
1283,beenden::V,дуусгах,baigti
1284,beenden::V,дуусгах,užbaigti
1285,aufhören::V,болих,liautis
1286,aufhören::V,зогсох,liautis
1287,gelingen::V,бүтэх,pavykti
1288,gelingen::V,бүтэх,pasisekti
1289,geraten::V,илрэх,nusisekti
1290,öffnen::V,нээх,atverti
1291,öffnen::V,нээх,atidaryti
1292,öffnen::V,тайлах,atverti
1293,öffnen::V,тайлах,atidaryti
1294,schließen::V,хаах,uždaryti
1295,stellen::V,тавих,statyti
1296,stellen::V,тавих,pastatyti
1297,stellen::V,босгох,statyti
1298,stellen::V,босгох,pastatyti
1299,setzen::V,суулгах,sodinti
1300,setzen::V,суулгах,pasodinti
1301,legen::V,хийх,dėti
1302,legen::V,хийх,pad́ėti
1303,legen::V,тавих,dėti
1304,legen::V,тавих,pad́ėti
1305,berühren::V,шүргэх,liesti
1306,berühren::V,шүргэх,paliesti
1307,verbinden::V,залгах,jungti
1308,verbinden::V,залгах,surišti
1309,bedecken::V,бүрэх,uždengti
1310,aufhängen::V,өлгөх,pakarti
1311,aufhängen::V,өлгөх,pakabinti
1312,aufhängen::V,дүүжлэх,pakarti
1313,aufhängen::V,дүүжлэх,pakabinti
1314,anzünden::V,асаах,padegti
1315,anzünden::V,ноцоох,padegti
1316,aufheben::V,өргөх,pakelti
1317,zurücklassen::V,орхих,palikti
1318,zurücklassen::V,үлдээх,palikti
1319,verlieren::V,гээх,pamesti
1320,fallen lassen::V,унагах,atsisakyti
1321,machen::V,хийх,dirbti
1322,machen::V,гаргах,dirbti
1323,herstellen::V,бүтээх,gaminti
1324,bauen::V,барих,statyti
1325,bauen::V,барих,pastatyti
1326,reparieren::V,засах,taisyti
1327,reparieren::V,засах,remontuoti
1328,reparieren::V,сэлбэх,taisyti
1329,reparieren::V,сэлбэх,remontuoti
1330,verbessern::V,засах,gerinti
1331,verbessern::V,засах,ištaisyti
1332,verbessern::V,сайжруулах,gerinti
1333,verbessern::V,сайжруулах,ištaisyti
1334,ändern::V,өөрчлөх,keisti
1335,ändern::V,өөрчлөх,pakeisti
1336,graben::V,малтах,kasti
1337,beugen::V,бөгтийлгөх,lenkti
1338,beugen::V,бөгтийлгөх,palenkti
1339,biegen::V,матах,lenkti
1340,biegen::V,матах,palenkti
1341,biegen::V,муруйлгах,lenkti
1342,biegen::V,муруйлгах,palenkti
1343,drehen::V,эргүүлэх,sukti
1344,wenden::V,эргүүлэх,kreipti
1345,wenden::V,эргүүлэх,pakreipti
1346,umdrehen::V,хөрвүүлэх,sukti
1347,umdrehen::V,хөрвүүлэх,apversti
1348,heben::V,өргөх,kelti
1349,heben::V,өргөх,pakelti
1350,hochheben::V,өргөх,pakelti
1351,ergreifen::V,атгах,čiupti
1352,ergreifen::V,атгах,griebti
1353,halten::V,барих,laikyti
1354,halten::V,барих,palaikyti
1355,drücken::V,дарах,spausti
1356,schieben::V,түлхэх,stumti
1357,kratzen::V,хусах,kasyti
1358,kratzen::V,хусах,grandyti
1359,kratzen::V,маажих,kasyti
1360,kratzen::V,маажих,grandyti
1361,lecken::V,долоох,laižyti
1362,beißen::V,зуух,kandžioti
1363,beißen::V,хазах,kandžioti
1364,abreißen::V,таслах,nuplėšti
1365,abschneiden::V,тайрах,atpjauti
1366,abschneiden::V,тайрах,atkirpti
1367,binden::V,боох,rišti
1368,binden::V,боох,surišti
1369,binden::V,хүлэх,rišti
1370,binden::V,хүлэх,surišti
1371,stecken::V,шаах,kišti
1372,stecken::V,шаах,įkišti
1373,stecken::V,шигтгэх,kišti
1374,stecken::V,шигтгэх,įkišti
1375,brechen::V,хугалах,lūžti
1376,brechen::V,хугалах,laužyti
1377,klopfen::V,цохих,belsti
1378,klopfen::V,цохих,barbenti
1379,klopfen::V,тогших,belsti
1380,klopfen::V,тогших,barbenti
1381,hauen::V,дэлдэх,mušti
1382,kleben::V,наах,lipdyti
1383,kleben::V,наах,klijuoti
1384,reiben::V,нухах,trinti
1385,reiben::V,нухах,tarkuoti
1386,reiben::V,нидчих,trinti
1387,reiben::V,нидчих,tarkuoti
1388,streichen::V,нялах,tepti
1389,streichen::V,нялах,užtepti
1390,streichen::V,түрхэх,tepti
1391,streichen::V,түрхэх,užtepti
1392,schleifen::V,билүүдэх,galą́sti
1393,schleifen::V,гуранздах,galą́sti
1394,schneiden::V,огтлох,pjauti
1395,schneiden::V,огтлох,kirpti
1396,rütteln::V,холхнулах,purtyti
1397,schütteln::V,сэгсрэх,purtyti
1398,schwenken::V,дэвэх,mojuoti
1399,schwenken::V,даллах,mojuoti
1400,schütten::V,цутгах,pilti
1401,schütten::V,цутгах,berti
1402,schütten::V,аягалах,pilti
1403,schütten::V,аягалах,berti
1404,füllen::V,дүүргэх,pildyti
1405,füllen::V,дүүргэх,pripildyti
1406,einwickeln::V,боох,įvynioti
1407,einwickeln::V,боох,suvynioti
1408,einwickeln::V,ороох,įvynioti
1409,einwickeln::V,ороох,suvynioti
1410,tragen::V,авчрах,nešti
1411,tragen::V,авчрах,nešioti
1412,schleppen::V,чирэх,vilkti
1413,ziehen::V,татах,tempti
1414,aufbewahren::V,хадгалах,laikyti
1415,werfen::V,хаях,mesti
1416,werfen::V,хаях,sviesti
1417,werfen::V,шидэх,mesti
1418,werfen::V,шидэх,sviesti
1419,fangen::V,барих,sugauti
1420,packen::V,шүүрэх,čiupti
1421,packen::V,шүүрэх,griebti
1422,verstecken::V,нуух,slėpti
1423,verstecken::V,нуух,slapstyti
1424,teilen::V,хуваах,dalyti
1425,teilen::V,хуваах,padalyti
1426,schicken::V,илгээх,sių̃sti
1427,schicken::V,илгээх,pasių̃sti
1428,schicken::V,явуулах,sių̃sti
1429,schicken::V,явуулах,pasių̃sti
1430,bringen::V,авчрах,atnešti
1431,bringen::V,аваачих,atnešti
1432,hinzufügen::V,нэмэх,pridėti
1433,bekommen::V,хүлээн авах,gauti
1434,erhalten::V,хүлээн авах,gauti
1435,nehmen::V,авах,paimti
1436,wählen::V,сонгох,rinkti
1437,wählen::V,сонгох,išsirinkti
1438,auswählen::V,шилэх,išrinkti
1439,bewahren::V,гамнах,išsaugoti
1440,behindern::V,саад хийх,trukdyti
1441,behindern::V,тотгор болох,trukdyti
1442,verderben::V,эвдэх,sugadinti
1443,beschädigen::V,гэмтээх,žaloti
1444,beschädigen::V,гэмтээх,gadinti
1445,zerbrechen::V,хагалах,sukulti
1446,zerbrechen::V,хагалах,sudaužyti
1447,zerbrechen::V,хага цохих,sukulti
1448,zerbrechen::V,хага цохих,sudaužyti
1449,zerreißen::V,урах,perplėšti
1450,zerreißen::V,урах,suplėšyti
1451,zerstören::V,эвдэх,suardyti
1452,zerstören::V,эвдэх,sugriauti
1453,zerstören::V,сүйтгэх,suardyti
1454,zerstören::V,сүйтгэх,sugriauti
1455,verbrennen::V,шатаах,deginti
1456,verbrennen::V,шатаах,sudeginti
1457,geben::V,өгөх,duoti
1458,geben::V,өгөх,paduoti
1459,reichen::V,өгөх,paduoti
1460,reichen::V,дамжуулах,paduoti
1461,schenken::V,бэлэглэх,dovanoti
1462,versprechen::V,амлах,žadėti
1463,versprechen::V,амлах,pažadėti
1464,wünschen::V,ерөөх,norėti
1465,wünschen::V,ерөөх,linḱėti
1466,loben::V,магтах,girti
1467,loben::V,магтах,pagirti
1468,loben::V,сайшаах,girti
1469,loben::V,сайшаах,pagirti
1470,küssen::V,озох,bučiuoti
1471,küssen::V,үнсэх,bučiuoti
1472,wiegen::V,бүүвэйлэх,supti
1473,zudecken::V,хучих,užkloti
1474,zudecken::V,хучих,uždengti
1475,zudecken::V,бүтээх,užkloti
